
[00:00:00.000 --> 00:00:02.920]  大英智慧早晨
[00:05:10.760 --> 00:05:12.920]  看回自己的內心
[00:05:12.920 --> 00:05:15.800]  所以向內望的這兩方面
[00:05:15.800 --> 00:05:20.480]  今天我們也只有時間去看其中一樣
[00:05:20.480 --> 00:05:25.920]  就是透過神給我們的十誡裡面的第四誡
[00:05:25.920 --> 00:05:29.480]  看到我們跟神相處
[00:05:29.480 --> 00:05:35.200]  看到向上和向內看到聖靈
[00:05:35.200 --> 00:05:37.600]  這個安息日
[00:05:37.600 --> 00:05:42.000]  剛才也提過大家是十誡的第四誡
[00:05:42.000 --> 00:05:44.200]  是猶太人很著重的
[00:05:44.200 --> 00:05:46.280]  他們甚至著重到
[00:05:46.280 --> 00:05:52.840]  那些民事法律賽人研究得非常非常之深入
[00:05:52.840 --> 00:05:56.560]  我們有時對於這些民事法律賽人
[00:05:56.560 --> 00:05:57.880]  覺得他們是奸的
[00:05:57.880 --> 00:06:01.720]  他們一出世就要害耶穌
[00:06:01.720 --> 00:06:03.600]  但其實我們忽略了
[00:06:03.600 --> 00:06:05.640]  這些民事和法律賽人
[00:06:05.640 --> 00:06:09.760]  他們每一個對聖經的研究
[00:06:09.760 --> 00:06:12.680]  當然當時是舊約的聖經的研究
[00:06:12.680 --> 00:06:16.200]  比起我們這裡任何一個人
[00:06:16.200 --> 00:06:21.000]  一定包括我自己深入很多很多
[00:06:21.000 --> 00:06:26.600]  他們真心全時間研究聖經
[00:06:26.600 --> 00:06:29.440]  他們研究到雖然走錯路
[00:06:29.440 --> 00:06:32.080]  但他們真的放了很多時間下去
[00:06:32.080 --> 00:06:34.720]  他們想起這個安息日的時候
[00:06:34.720 --> 00:06:37.680]  就想想有甚麼應該做有甚麼不應該做
[00:06:37.680 --> 00:06:39.240]  大家最記得的
[00:06:39.240 --> 00:06:41.920]  我們時時都會提的就是
[00:06:41.920 --> 00:06:43.720]  他們不要煮飯
[00:06:43.720 --> 00:06:44.840]  這樣就很開心了
[00:06:44.840 --> 00:06:46.960]  我們星期天不用煮飯
[00:06:46.960 --> 00:06:49.040]  每個人都可以外出吃
[00:06:49.040 --> 00:06:50.040]  買外賣
[00:06:50.040 --> 00:06:51.880]  主婦們更加開心了
[00:06:51.880 --> 00:06:56.480]  因為他們有六百一十三條的律法
[00:06:56.480 --> 00:06:59.120]  不可以犯這些律法
[00:06:59.120 --> 00:07:01.000]  其中一條就是不要煮飯
[00:07:01.000 --> 00:07:02.200]  不要煮飯的原因
[00:07:02.200 --> 00:07:04.760]  其中一個就是不可以點火
[00:07:04.760 --> 00:07:06.320]  我們現在點火很重要
[00:07:06.320 --> 00:07:07.400]  很簡單的
[00:07:07.400 --> 00:07:09.880]  按一個鍵就點火煮飯
[00:07:09.880 --> 00:07:11.080]  所以都可以煮
[00:07:11.080 --> 00:07:12.760]  不是不要煮
[00:07:12.760 --> 00:07:14.360]  但當時的猶太人
[00:07:14.360 --> 00:07:17.120]  他們要點火是很複雜的
[00:07:17.120 --> 00:07:19.520]  點火是工作
[00:07:19.520 --> 00:07:20.720]  他們說不要工作
[00:07:20.720 --> 00:07:24.400]  所以不可以點火不可以煮飯
[00:07:24.400 --> 00:07:27.120]  也不是神告訴我們
[00:07:27.120 --> 00:07:30.080]  那天可以完全休息去玩
[00:07:30.080 --> 00:07:33.760]  也不是完全休息了可以懶了
[00:07:33.760 --> 00:07:38.440]  這不是神的第四誡的目的
[00:07:38.440 --> 00:07:41.440]  所以這個第四誡
[00:07:41.440 --> 00:07:44.800]  或者說到凍有時靜有時
[00:07:44.800 --> 00:07:49.520]  就是因為在創世紀第二章那裡
[00:07:49.520 --> 00:07:52.920]  說到天地萬物都已經做齊了
[00:07:52.920 --> 00:07:56.240]  做完了
[00:07:56.240 --> 00:07:58.000]  我給大家看這個就是
[00:07:58.000 --> 00:08:02.080]  《環球聖經》翼本
[00:08:02.080 --> 00:08:05.680]  跟我們的和合本分別不是很大
[00:08:05.680 --> 00:08:07.960]  但有一個分別
[00:08:07.960 --> 00:08:12.720]  那個分別就是
[00:08:12.720 --> 00:08:14.760]  神賜福給第七天
[00:08:14.760 --> 00:08:16.440]  第三節那裡
[00:08:16.440 --> 00:08:19.760]  把這天分別為聖
[00:08:19.760 --> 00:08:21.520]  但我們的和合本
[00:08:21.520 --> 00:08:23.920]  都是說得很好
[00:08:23.920 --> 00:08:25.240]  第三節和合本說
[00:08:25.240 --> 00:08:28.680]  神賜福給第七天定為聖日
[00:08:28.680 --> 00:08:30.640]  是聖日
[00:08:30.640 --> 00:08:32.360]  聖日我們都知道
[00:08:32.360 --> 00:08:35.320]  總之那一天是聖
[00:08:35.320 --> 00:08:36.760]  聖是什麼呢
[00:08:36.760 --> 00:08:37.560]  聖節
[00:08:37.560 --> 00:08:39.440]  我們有時候想聖節
[00:08:39.440 --> 00:08:41.680]  不要犯罪就叫聖節
[00:08:41.680 --> 00:08:44.160]  那一天是聖日
[00:08:44.160 --> 00:08:46.160]  那一天
[00:08:46.160 --> 00:08:48.440]  那一天那個日子不犯罪
[00:08:48.440 --> 00:08:51.440]  還是我們在那個日子不要犯罪
[00:08:51.440 --> 00:08:54.520]  不知道怎樣才是真的呢
[00:08:54.520 --> 00:08:57.080]  但這個《環球聖經》翼本的好處就是
[00:08:57.080 --> 00:08:58.920]  神賜福給第七天
[00:08:58.920 --> 00:09:00.680]  這個第七天
[00:09:00.680 --> 00:09:02.640]  是一隻日特別的日子
[00:09:02.640 --> 00:09:05.800]  是神賜福給這一天
[00:09:05.800 --> 00:09:07.440]  不只是賜福給我們
[00:09:07.440 --> 00:09:09.200]  是賜福給這一天
[00:09:09.200 --> 00:09:10.600]  那為什麼賜福給這一天
[00:09:10.600 --> 00:09:12.720]  怎樣賜福給這一天呢
[00:09:12.720 --> 00:09:16.800]  把這天分別為聖
[00:09:16.800 --> 00:09:18.040]  聖日的意思就是
[00:09:18.040 --> 00:09:20.200]  將這一天分別為聖
[00:09:20.200 --> 00:09:24.640]  我們時時都會提起
[00:09:24.640 --> 00:09:27.920]  如來神稱那些為聖的時候
[00:09:27.920 --> 00:09:30.400]  就是將它分別為聖
[00:09:30.400 --> 00:09:31.400]  那一天是特別一點的
[00:09:31.400 --> 00:09:33.720]  那一天跟其他的日子是不同的
[00:09:33.720 --> 00:09:35.720]  所以我們那一天做的事
[00:09:35.720 --> 00:09:37.280]  或者不做的事
[00:09:37.280 --> 00:09:42.600]  都是跟其他的日子是不同的
[00:09:42.600 --> 00:09:44.680]  《春夏及記》再次重申
[00:09:44.680 --> 00:09:45.880]  第20章第8節
[00:09:45.880 --> 00:09:47.400]  要謹記安息日
[00:09:47.400 --> 00:09:49.840]  把這一天分別為聖
[00:09:49.840 --> 00:09:50.520]  都是一樣
[00:09:50.520 --> 00:09:54.760]  和合本是說守為聖日
[00:09:54.760 --> 00:09:57.280]  這個聖分別為聖的意思
[00:09:57.280 --> 00:10:00.840]  而在和合本寫著守為聖日
[00:10:00.840 --> 00:10:03.680]  我們就想著這一天
[00:10:03.680 --> 00:10:06.480]  當時猶太人就是安息日
[00:10:06.480 --> 00:10:08.200]  所謂現在的星期六
[00:10:08.200 --> 00:10:09.800]  而我們就是星期日
[00:10:09.800 --> 00:10:12.880]  我們就要守為聖日
[00:10:12.880 --> 00:10:18.320]  這個「守」字有時就令我們誤解
[00:10:18.320 --> 00:10:18.920]  所以老實說
[00:10:18.920 --> 00:10:24.920]  有時我看到我們每個月的第一個主日
[00:10:24.920 --> 00:10:27.480]  我們是聖餐
[00:10:27.480 --> 00:10:31.360]  比較舊式一些的說法
[00:10:31.360 --> 00:10:35.840]  我們以前在香港五十年前的教會
[00:10:35.840 --> 00:10:38.520]  我們是守聖餐
[00:10:38.520 --> 00:10:42.520]  到今天我們都有時還會有這個字出現
[00:10:42.520 --> 00:10:44.680]  尤其是我們整個QR Code
[00:10:44.680 --> 00:10:49.240]  大家就要去照一照它
[00:10:49.240 --> 00:10:51.880]  守聖餐的人數
[00:10:51.880 --> 00:10:55.640]  就是我們開AGM的法定人數
[00:10:55.640 --> 00:10:57.280]  這個守聖餐
[00:10:57.280 --> 00:11:01.560]  這裏是守聖日
[00:11:01.560 --> 00:11:04.360]  但有時我們的言語很容易令我們誤解
[00:11:04.360 --> 00:11:07.680]  當說「守」的時候
[00:11:07.680 --> 00:11:10.520]  就是說要守規矩
[00:11:10.520 --> 00:11:14.120]  你覺不覺得「守」字有很多意思
[00:11:14.120 --> 00:11:15.760]  「守」可以有很多意思
[00:11:15.760 --> 00:11:19.040]  這裏這樣讀聖經我們就覺得
[00:11:19.040 --> 00:11:22.400]  好像是叫做守規矩
[00:11:22.400 --> 00:11:23.440]  因為是律法來的
[00:11:23.440 --> 00:11:24.400]  因為是十誡來的
[00:11:24.400 --> 00:11:26.640]  所以我們是守律法
[00:11:26.640 --> 00:11:28.240]  守十誡
[00:11:28.240 --> 00:11:30.600]  守聖餐
[00:11:30.600 --> 00:11:32.960]  守聖日
[00:11:32.960 --> 00:11:35.480]  就令我們覺得這個是規矩
[00:11:35.480 --> 00:11:37.200]  我們就很怕說「安息日」
[00:11:37.200 --> 00:11:39.400]  究竟「安息日」有甚麼規矩
[00:11:39.400 --> 00:11:40.160]  有甚麼可以做
[00:11:40.160 --> 00:11:41.080]  有甚麼不可以做
[00:11:41.080 --> 00:11:44.760]  令我們變成了很混亂
[00:11:44.760 --> 00:11:47.480]  變成了想錯方向
[00:11:47.480 --> 00:11:50.480]  變成了守規矩
[00:11:50.480 --> 00:11:53.960]  來紀念「安息日」
[00:11:53.960 --> 00:11:55.520]  這個就很大問題了
[00:11:55.520 --> 00:11:57.400]  因為神設立「安息日」
[00:11:57.400 --> 00:12:01.440]  不是讓我們來守規矩的手法
[00:12:01.440 --> 00:12:05.760]  是神要我們享受「安息日」
[00:12:05.760 --> 00:12:08.840]  所以我們一定要再重新去了解
[00:12:08.840 --> 00:12:11.720]  究竟「安息日」是甚麼來的
[00:12:11.720 --> 00:12:17.680]  為甚麼「安息日」是這麼好的
[00:12:17.680 --> 00:12:22.120]  「安息日」對今天的意義
[00:12:22.120 --> 00:12:25.400]  「安息日」究竟是甚麼來的
[00:12:25.400 --> 00:12:28.960]  「安息日」其實的意思是要靜止休息
[00:12:28.960 --> 00:12:31.840]  甚至有一個意思是坐下
[00:12:31.840 --> 00:12:32.920]  坐下來
[00:12:32.920 --> 00:12:34.680]  坐下來休息
[00:12:34.680 --> 00:12:36.400]  所以神設立「安息日」的時候
[00:12:36.400 --> 00:12:40.520]  它的意思不是叫我們這裡有一條規矩
[00:12:40.520 --> 00:12:42.720]  你就去守這條規矩
[00:12:42.720 --> 00:12:45.800]  所以基督教從來不是關於守規矩
[00:12:45.800 --> 00:12:47.080]  我們經常都說
[00:12:47.080 --> 00:12:48.800]  基督教不是守規矩
[00:12:48.800 --> 00:12:50.520]  基督教我重複又重複
[00:12:50.520 --> 00:12:55.320]  令到大家都覺得開始煩厭了
[00:12:55.320 --> 00:12:57.160]  但我們經常有人提醒我們
[00:12:57.160 --> 00:12:59.360]  因為過往太多這些
[00:12:59.360 --> 00:13:02.560]  令我們混亂甚至錯誤的觀念
[00:13:02.560 --> 00:13:06.440]  我們總是沒有辦法重新了解
[00:13:06.440 --> 00:13:09.360]  所以有很多弟兄姊妹開始去神學院
[00:13:09.360 --> 00:13:12.960]  去讀書 去讀神學
[00:13:12.960 --> 00:13:16.080]  我有機會第一樣跟他們說的
[00:13:16.080 --> 00:13:18.200]  就是去到神學院
[00:13:18.200 --> 00:13:20.560]  第一樣要做的事
[00:13:20.560 --> 00:13:23.760]  英文叫做unlearn
[00:13:23.760 --> 00:13:27.400]  你以前讀聖經
[00:13:27.400 --> 00:13:31.720]  有些事有可能有少許偏差
[00:13:31.720 --> 00:13:34.800]  我不敢說別人讀聖經一定錯
[00:13:34.800 --> 00:13:36.200]  我讀聖經一定對
[00:13:36.200 --> 00:13:38.600]  這一定不對
[00:13:38.600 --> 00:13:41.120]  因為我讀聖經常常都會讀錯
[00:13:41.120 --> 00:13:43.760]  但是去到神學院
[00:13:43.760 --> 00:13:47.480]  一定要很細心去祈禱
[00:13:47.480 --> 00:13:50.560]  然後去讀聖經 去讀神學
[00:13:50.560 --> 00:13:54.960]  因為我們需要做的事是要unlearn
[00:13:54.960 --> 00:13:56.880]  要將以前學習了的東西
[00:13:56.880 --> 00:14:00.360]  要重新去整合
[00:14:00.360 --> 00:14:02.600]  要肯定哪些是對的
[00:14:02.600 --> 00:14:06.640]  哪些是有偏差的
[00:14:06.640 --> 00:14:09.600]  所以原來神賜立安息日
[00:14:09.600 --> 00:14:12.160]  是給我們去休息
[00:14:12.160 --> 00:14:15.720]  給我們坐下
[00:14:15.720 --> 00:14:18.560]  不是去守規矩
[00:14:18.560 --> 00:14:23.880]  這個在聖經裡面就說到說
[00:14:23.880 --> 00:14:25.920]  第七日變安息
[00:14:25.920 --> 00:14:31.160]  所以耶和華賜福與安息日定為聖日
[00:14:31.160 --> 00:14:32.480]  這個聖日
[00:14:32.480 --> 00:14:35.360]  安息的意思是什麼呢
[00:14:35.360 --> 00:14:37.760]  英文用refresh
[00:14:37.760 --> 00:14:41.200]  幾乎是重新得力的意思
[00:14:41.200 --> 00:14:42.280]  還有一個英文字
[00:14:42.280 --> 00:14:43.960]  我們平時用的英文字
[00:14:43.960 --> 00:14:45.920]  那個娛樂的字
[00:14:45.920 --> 00:14:50.760]  娛樂的字英文是recreation
[00:14:50.760 --> 00:14:52.720]  那是什麼字呢
[00:14:52.720 --> 00:14:56.280]  就是創造加一個重新在前面
[00:14:56.280 --> 00:15:00.520]  recreate 重新創造
[00:15:00.520 --> 00:15:03.880]  所以我們休息靜止下來的時候
[00:15:03.880 --> 00:15:07.520]  是使我們重新得力
[00:15:07.520 --> 00:15:09.920]  所以我們要休息
[00:15:09.920 --> 00:15:11.320]  而那天是很特別的日
[00:15:11.320 --> 00:15:13.160]  是神賜福的那一天
[00:15:13.160 --> 00:15:16.440]  是神分別為聖的那一天
[00:15:16.440 --> 00:15:19.040]  所以我們要很著重那一天
[00:15:19.040 --> 00:15:22.920]  那一天對我們來講不只是一條誡命
[00:15:22.920 --> 00:15:27.680]  那一天叫我們停止平時我們做的工作
[00:15:27.680 --> 00:15:30.160]  不再做平時做的工作
[00:15:30.160 --> 00:15:31.920]  而是做什麼呢
[00:15:31.920 --> 00:15:33.240]  不只是睡覺
[00:15:33.240 --> 00:15:34.680]  不只是去玩
[00:15:34.680 --> 00:15:37.240]  不只是外出吃東西
[00:15:37.240 --> 00:15:41.200]  而是留一點時間與神相處
[00:15:41.200 --> 00:15:47.560]  這個是守安息日的守的意思
[00:15:47.560 --> 00:15:49.960]  我們仍然用守著的話
[00:15:49.960 --> 00:15:51.760]  就是要守著那一天
[00:15:51.760 --> 00:15:54.360]  不要被人侵入我們那一天
[00:15:54.360 --> 00:15:56.680]  不要被人亂用我們那一天
[00:15:56.680 --> 00:15:57.720]  更加重要的是
[00:15:57.720 --> 00:16:00.480]  不要被自己亂用那一天
[00:16:00.480 --> 00:16:02.600]  因為那一天是分別為聖
[00:16:02.600 --> 00:16:06.240]  是給神的
[00:16:06.240 --> 00:16:08.520]  是很重要的一個日子
[00:16:08.520 --> 00:16:11.760]  通常我們都會提到
[00:16:11.760 --> 00:16:13.440]  我們其實一天二十四小時
[00:16:13.440 --> 00:16:16.600]  都是可以與神同在的
[00:16:16.600 --> 00:16:17.960]  神是與我們同行的
[00:16:17.960 --> 00:16:20.480]  所以我們在家也好
[00:16:20.480 --> 00:16:21.560]  做家務也好
[00:16:21.560 --> 00:16:22.520]  你上班也好
[00:16:22.520 --> 00:16:24.120]  你上學也好
[00:16:24.120 --> 00:16:27.280]  隨時隨地都是神與你同在的
[00:16:27.280 --> 00:16:29.200]  所以為什麼要有安息日
[00:16:29.200 --> 00:16:31.360]  那一天來分別為聖呢
[00:16:31.360 --> 00:16:33.760]  為什麼那一天這麼特別呢
[00:16:33.760 --> 00:16:34.840]  這是神的心意
[00:16:34.840 --> 00:16:37.640]  那一天是真的比較特別的
[00:16:37.640 --> 00:16:42.840]  那一天的特別是分別為聖的
[00:16:42.840 --> 00:16:45.600]  要記住那一天是聖日
[00:16:45.600 --> 00:16:49.000]  然後分別為聖的那一天
[00:16:49.000 --> 00:16:51.600]  就是說那一天跟平時不同
[00:16:51.600 --> 00:16:54.080]  所以你在那一天的時候
[00:16:54.080 --> 00:16:56.120]  就不做你平時做的事
[00:16:56.120 --> 00:16:58.200]  而做其他的事
[00:16:58.200 --> 00:17:00.280]  這個基本的觀念
[00:17:00.280 --> 00:17:02.240]  我們先記住
[00:17:02.240 --> 00:17:06.400]  然後究竟安息日的目的是什麼呢
[00:17:06.400 --> 00:17:11.200]  那些就是安息日內含的意義
[00:17:11.200 --> 00:17:15.680]  但是安息日的目的究竟是什麼
[00:17:15.680 --> 00:17:16.520]  安息日的目的
[00:17:16.520 --> 00:17:22.040]  原來第一樣是效法神的靜止和休息
[00:17:22.040 --> 00:17:23.320]  是不是
[00:17:23.320 --> 00:17:26.240]  就是神創造在六天之後
[00:17:26.240 --> 00:17:29.640]  他說是天地萬物都做齊了
[00:17:29.640 --> 00:17:32.080]  完工了
[00:17:32.080 --> 00:17:34.400]  一切都美好
[00:17:34.400 --> 00:17:36.960]  神看到一切都是美好的
[00:17:36.960 --> 00:17:39.120]  然後到了第七天
[00:17:39.120 --> 00:17:42.560]  神造物的工已經完畢
[00:17:42.560 --> 00:17:46.440]  祂就揭了祂一切的工
[00:17:46.440 --> 00:17:50.920]  安息了
[00:17:50.920 --> 00:17:54.800]  那一天在《和合本聖經》裡面
[00:17:54.800 --> 00:18:00.480]  在《張埃及記》三十一章還有一個詞就是
[00:18:00.480 --> 00:18:02.560]  神完成了祂的工作
[00:18:02.560 --> 00:18:05.600]  祂安揭舒暢
[00:18:05.600 --> 00:18:07.560]  祂安息舒暢
[00:18:07.560 --> 00:18:10.280]  加了「舒暢」這兩個字在這裡
[00:18:10.280 --> 00:18:15.440]  英文的聖經就是講Refresh
[00:18:15.440 --> 00:18:18.920]  就是重新得力的
[00:18:18.920 --> 00:18:24.200]  神用第七天休息舒暢
[00:18:24.200 --> 00:18:28.520]  很特別的一個形容神那一天的事
[00:18:28.520 --> 00:18:31.400]  安息舒暢
[00:18:31.400 --> 00:18:33.480]  但神既然在宇宙萬物
[00:18:33.480 --> 00:18:38.840]  祂創造的過程的規律裡面
[00:18:38.840 --> 00:18:42.400]  祂是定了第七天是休息的
[00:18:42.400 --> 00:18:46.880]  休息下來告訴人類
[00:18:46.880 --> 00:18:48.720]  神我也是這樣
[00:18:48.720 --> 00:18:51.640]  我訂立了這種規律
[00:18:51.640 --> 00:18:56.760]  在你們的生命裡面都有這種規律
[00:18:56.760 --> 00:18:59.600]  所以曾經我初信的時候
[00:18:59.600 --> 00:19:05.480]  在教會有一位成人主義學的導師
[00:19:05.480 --> 00:19:07.880]  我不記得他那時候教什麼題目了
[00:19:07.880 --> 00:19:10.000]  我已經不記得了
[00:19:10.000 --> 00:19:15.120]  但是在成人主義學整個課程裡面
[00:19:15.120 --> 00:19:17.600]  我只記得一句話
[00:19:17.600 --> 00:19:19.640]  有時候只記得一句就夠了
[00:19:19.640 --> 00:19:22.560]  那一句你就一輩子都會記住
[00:19:22.560 --> 00:19:25.920]  我記得他講的那一句話就是
[00:19:25.920 --> 00:19:30.640]  神設計人的作息規律
[00:19:30.640 --> 00:19:35.040]  是每一天都要睡七至八個小時
[00:19:35.040 --> 00:19:39.680]  如果你睡得不夠七至八個小時
[00:19:39.680 --> 00:19:44.360]  你就是違反了神創造的規律的時候
[00:19:44.360 --> 00:19:48.240]  聖靈會為你擔憂
[00:19:48.240 --> 00:19:53.040]  記不記得伊夫索書說聖靈會擔憂
[00:19:53.040 --> 00:19:58.800]  聖靈為什麼擔憂 因為你睡不夠
[00:19:58.800 --> 00:20:05.840]  因為你沒有按照神創造的設計來生活
[00:20:05.840 --> 00:20:09.440]  所以神叫我們都要休息靜止
[00:20:09.440 --> 00:20:12.040]  好像祂一樣
[00:20:12.040 --> 00:20:14.400]  祂安息 祂安歇
[00:20:14.400 --> 00:20:20.160]  然後重新得力 舒暢
[00:20:20.160 --> 00:20:22.720]  平時我們可能很少想到這兩個字
[00:20:22.720 --> 00:20:29.720]  舒暢這兩個字可以在神的身上出現
[00:20:29.720 --> 00:20:35.400]  背景就是以色列人當他們在埃及做奴隸的時候
[00:20:35.400 --> 00:20:37.640]  是沒有得休息
[00:20:37.640 --> 00:20:41.240]  奴隸是沒有放假的
[00:20:41.240 --> 00:20:47.280]  現在我們香港家裡的姐姐他們都有放假的
[00:20:47.280 --> 00:20:49.120]  奴隸沒有得放假
