
[00:00:00.000 --> 00:00:02.300]  今天我們要來分享一個題目
[00:06:27.100 --> 00:06:28.500]  平安平安
[00:06:28.500 --> 00:06:29.900]  那在舊約當中
[00:06:29.900 --> 00:06:31.700]  我們也經常的就會看到
[00:06:31.700 --> 00:06:33.100]  願你們平安
[00:06:33.100 --> 00:06:34.500]  賜福你們平安
[00:06:34.500 --> 00:06:37.700]  這個平安經常會出現
[00:06:37.700 --> 00:06:40.200]  那麼和平在新約是什麼呢
[00:06:40.200 --> 00:06:42.900]  和平在新約就是aranei
[00:06:42.900 --> 00:06:47.500]  這個是出自於以福所書二章十五到十七節
[00:06:47.500 --> 00:06:48.500]  在新約
[00:06:48.500 --> 00:06:52.200]  它是指向耶穌在十字架上
[00:06:52.200 --> 00:06:54.900]  為我們所成就的平安
[00:06:54.900 --> 00:06:59.800]  這種的平安是恢復了人與神之間的關係
[00:06:59.800 --> 00:07:01.700]  人與人之間的關係
[00:07:01.700 --> 00:07:04.700]  就是它是指向十字架上的平安
[00:07:04.700 --> 00:07:06.200]  指人跟神
[00:07:06.200 --> 00:07:09.000]  人與人之間的和好的關係
[00:07:09.000 --> 00:07:11.200]  這是新約的aranei
[00:07:11.200 --> 00:07:13.900]  這是新約的和平的意思
[00:07:13.900 --> 00:07:15.700]  那麼和平這個aranei
[00:07:15.700 --> 00:07:17.200]  這個希臘字
[00:07:17.200 --> 00:07:19.900]  還是源自於一個
[00:07:19.900 --> 00:07:23.300]  這個字根是源自於一個音樂的領域
[00:07:23.300 --> 00:07:26.900]  那麼剛才我們大家一體在集體的唱詩歌
[00:07:26.900 --> 00:07:28.400]  我們有大聲
[00:07:28.400 --> 00:07:29.500]  有小聲
[00:07:29.500 --> 00:07:30.900]  有和諧的聲音
[00:07:30.900 --> 00:07:32.500]  有不和諧的聲音
[00:07:32.500 --> 00:07:34.100]  有唱走調的聲音
[00:07:34.100 --> 00:07:35.400]  有唱得很好聽的
[00:07:35.400 --> 00:07:37.300]  比如說我們Wendy的聲音
[00:07:37.300 --> 00:07:40.100]  那麼和諧
[00:07:40.100 --> 00:07:43.800]  和平在這個音樂的這個領域叫什麼呢
[00:07:43.800 --> 00:07:47.800]  就是說當所有一切的聲音
[00:07:47.800 --> 00:07:48.400]  和諧
[00:07:48.400 --> 00:07:49.000]  不和諧
[00:07:49.000 --> 00:07:49.500]  大聲
[00:07:49.500 --> 00:07:50.000]  小聲
[00:07:50.000 --> 00:07:50.400]  低音
[00:07:50.400 --> 00:07:50.900]  高聲
[00:07:50.900 --> 00:07:51.300]  男生
[00:07:51.300 --> 00:07:51.800]  女生
[00:07:51.800 --> 00:07:56.000]  嘹亮的聲音和低沉的聲音一起響起的時候
[00:07:56.000 --> 00:07:58.000]  這就是和平
[00:07:58.000 --> 00:08:01.300]  這種混合的聲音就是和平
[00:08:01.300 --> 00:08:07.800]  接下來我們講完了這個和平的定義
[00:08:07.800 --> 00:08:11.400]  我就來講一下這個和平的困難了
[00:08:11.400 --> 00:08:13.700]  希望大家可以看到這個字
[00:08:13.700 --> 00:08:17.400]  那麼當今在我們的這個世界上面
[00:08:17.400 --> 00:08:20.200]  為什麼是沒有和平呢
[00:08:20.200 --> 00:08:22.300]  當你打開報紙
[00:08:22.300 --> 00:08:23.700]  當你打開報章
[00:08:23.700 --> 00:08:25.900]  當你看立法會的選舉
[00:08:25.900 --> 00:08:27.900]  或者立法會的開會
[00:08:27.900 --> 00:08:32.700]  當你看各個國家之間的這個爭鬥的時候
[00:08:32.700 --> 00:08:34.500]  你會發現沒有和平
[00:08:34.500 --> 00:08:35.800]  而是為什麼呢
[00:08:35.800 --> 00:08:40.400]  可能是因為我們有時候不允許一些不和諧的產生
[00:08:40.400 --> 00:08:42.800]  但是這裡我不想妄下結論
[00:08:42.800 --> 00:08:46.100]  經文在這邊有清楚的去告訴我們
[00:08:46.100 --> 00:08:50.000]  這個世界上為什麼會有擾亂和各樣的壞事
[00:08:50.000 --> 00:08:51.100]  我們看一下
[00:08:51.100 --> 00:08:52.600]  我這裡列了一個表
[00:08:52.600 --> 00:08:55.900]  是剛才我們所讀的雅各書的
[00:08:55.900 --> 00:09:01.000]  三章十三節到十八節這兩段經文的一個對比
[00:09:01.000 --> 00:09:04.500]  上面講到了一種是天上的事
[00:09:04.500 --> 00:09:07.300]  一種是地上的事
[00:09:07.300 --> 00:09:08.800]  在地上的事
[00:09:08.800 --> 00:09:13.800]  大家看到當中我用紅色的去highlight的這個兩個字
[00:09:13.800 --> 00:09:16.000]  在地上我們很清楚看到
[00:09:16.000 --> 00:09:18.300]  以嫉妒和紛爭開始
[00:09:18.300 --> 00:09:21.400]  以嫉妒和紛爭結束
[00:09:21.400 --> 00:09:25.400]  那麼在天上的事是以和平開始
[00:09:25.400 --> 00:09:28.000]  以和平結束
[00:09:28.000 --> 00:09:29.700]  十四節這樣說
[00:09:29.700 --> 00:09:33.800]  你們心裡若懷著苦讀的嫉妒和紛爭
[00:09:33.800 --> 00:09:35.700]  就不可自誇
[00:09:35.700 --> 00:09:38.900]  也不可說謊話抵擋真道
[00:09:38.900 --> 00:09:42.600]  這樣的智慧不是從上頭來的
[00:09:42.600 --> 00:09:44.200]  是屬於哪裡的呢
[00:09:44.200 --> 00:09:45.400]  是屬地的
[00:09:45.400 --> 00:09:46.600]  屬情慾的
[00:09:46.600 --> 00:09:48.200]  屬鬼魔的
[00:09:48.200 --> 00:09:50.600]  在何處有嫉妒紛爭
[00:09:50.600 --> 00:09:55.500]  就在何處有擾亂和各樣的壞事
[00:09:55.500 --> 00:09:58.200]  我們看到人與人之間不和平
[00:09:58.200 --> 00:09:59.600]  其中的一個原因
[00:09:59.600 --> 00:10:07.500]  就是我們的心裡面有苦讀的嫉妒和紛爭
[00:10:07.500 --> 00:10:12.400]  我想在我們的現實生活當中
[00:10:12.400 --> 00:10:16.000]  我們很容易去經歷這樣的衝突
[00:10:16.000 --> 00:10:18.400]  職場上會有明爭暗鬥
[00:10:18.400 --> 00:10:21.000]  同事之間會有相處的問題
[00:10:21.000 --> 00:10:22.500]  就算是家人之間
[00:10:22.500 --> 00:10:25.600]  有時候也成為我們的第二個戰場
[00:10:25.600 --> 00:10:27.000]  那在教會裡面
[00:10:27.000 --> 00:10:29.100]  按說是應該有神的愛
[00:10:29.100 --> 00:10:30.900]  是一個很和平的地方
[00:10:30.900 --> 00:10:32.300]  但是教會之中
[00:10:32.300 --> 00:10:33.800]  也許在服飾上面
[00:10:33.800 --> 00:10:38.900]  也有意見不合和有衝突的事情發生
[00:10:38.900 --> 00:10:41.800]  那麼這個問題的癥結在哪呢
[00:10:41.800 --> 00:10:44.100]  可能就是這裡所講的
[00:10:44.100 --> 00:10:50.400]  我們心裡面懷著苦讀的嫉妒和紛爭
[00:10:50.400 --> 00:10:53.500]  我聽過一些在職場上的人分享
[00:10:53.500 --> 00:10:55.700]  就是他的同事
[00:10:55.700 --> 00:10:59.200]  可能是他非常好的同伴
[00:10:59.200 --> 00:11:01.000]  非常好的女同事
[00:11:01.000 --> 00:11:02.700]  可以跟他去share
[00:11:02.700 --> 00:11:04.300]  他在什麼地方可以買到
[00:11:04.300 --> 00:11:07.100]  便宜的又漂亮的名牌的包包
[00:11:07.100 --> 00:11:08.500]  也可以跟他去share
[00:11:08.500 --> 00:11:11.400]  我在哪裡今天做了好看的指甲
[00:11:11.400 --> 00:11:14.300]  我也可以跟你去吃喝玩樂
[00:11:14.300 --> 00:11:17.000]  但是到了關鍵的事情上面
[00:11:17.000 --> 00:11:20.200]  比如說要盡頭某一個項目
[00:11:20.200 --> 00:11:22.200]  要交一些的計劃書
[00:11:22.200 --> 00:11:25.200]  或者是說到升職和裁員的時候
[00:11:25.200 --> 00:11:29.000]  那個時候真面目就會暴露出來
[00:11:29.000 --> 00:11:32.700]  也許在職場當中
[00:11:32.700 --> 00:11:35.400]  我們會不斷的上演這樣的劇本
[00:11:35.400 --> 00:11:39.000]  就是心裡面懷著苦讀的嫉妒和紛爭
[00:11:39.000 --> 00:11:41.200]  紛爭在原文其實是自私
[00:11:41.200 --> 00:11:42.400]  嫉妒是對別人
[00:11:42.400 --> 00:11:43.200]  嫉妒別人
[00:11:43.200 --> 00:11:44.600]  紛爭是對自己
[00:11:44.600 --> 00:11:48.600]  就是自私
[00:11:48.600 --> 00:11:51.400]  我們在不小心的再去
[00:11:51.400 --> 00:11:52.900]  絆了對方一腳
[00:11:52.900 --> 00:11:55.400]  不小心的可能在後面
[00:11:55.400 --> 00:11:57.300]  說了對方的一個壞話
[00:11:57.300 --> 00:11:58.900]  甚至是不小心的
[00:11:58.900 --> 00:12:01.800]  處心積慮的在上司的面前
[00:12:01.800 --> 00:12:07.000]  來投訴或者是拆毀一個人
[00:12:07.000 --> 00:12:09.400]  這一個的嫉妒和紛爭
[00:12:09.400 --> 00:12:12.600]  是我們屬地上的一個智慧
[00:12:12.600 --> 00:12:14.200]  是屬情慾的智慧
[00:12:14.200 --> 00:12:16.400]  和屬魔鬼的智慧
[00:12:16.400 --> 00:12:19.600]  人為什麼會有嫉妒和紛爭呢
[00:12:19.600 --> 00:12:24.500]  如果一個人解決不了他內心的衝突
[00:12:24.500 --> 00:12:28.100]  沒有辦法達至他內心的和平
[00:12:28.100 --> 00:12:29.900]  自己與自己的和平
[00:12:29.900 --> 00:12:33.100]  就很容易將內心的衝突
[00:12:33.100 --> 00:12:35.200]  延伸到外在的
[00:12:35.200 --> 00:12:37.300]  與人相處的關係上面
[00:12:37.300 --> 00:12:40.800]  導致一些的不和平
[00:12:40.800 --> 00:12:41.900]  我再講一次
[00:12:41.900 --> 00:12:45.900]  如果人解決不了他自己內心的衝突
[00:12:45.900 --> 00:12:48.600]  無法達至與內心的和平
[00:12:48.600 --> 00:12:50.100]  自己與自己的和平
[00:12:50.100 --> 00:12:53.100]  就很容易將我們內心的衝突
[00:12:53.100 --> 00:12:55.800]  延伸到外在的衝突上
[00:12:55.800 --> 00:12:57.700]  這就是為什麼
[00:12:57.700 --> 00:12:59.700]  我們會有很多的衝突
[00:12:59.700 --> 00:13:03.400]  是很難解決的一個原因
[00:13:03.400 --> 00:13:05.800]  我想大家應該有過這樣的經歷
[00:13:05.800 --> 00:13:09.600]  就是我並不是在這裡
[00:13:09.600 --> 00:13:12.200]  特別指向在座的父親
[00:13:12.200 --> 00:13:16.200]  可能是也許是有一個父親
[00:13:16.200 --> 00:13:18.400]  今天在工作上
[00:13:18.400 --> 00:13:19.800]  在職場上
[00:13:19.800 --> 00:13:22.100]  遇到了一些不如意的事情
[00:13:22.100 --> 00:13:24.600]  遇到了一些不開心的事情
[00:13:24.600 --> 00:13:27.500]  那麼當他回到家裡的時候
[00:13:27.500 --> 00:13:30.000]  可能就會摔一下門
[00:13:30.000 --> 00:13:32.800]  或者是說對孩子態度
[00:13:32.800 --> 00:13:35.700]  有一些不太好的狀態發生
[00:13:35.700 --> 00:13:38.500]  就是把這一種的怒氣
[00:13:38.500 --> 00:13:41.400]  從外面帶到家裡面
[00:13:41.400 --> 00:13:43.100]  那這個原因是什麼呢
[00:13:43.100 --> 00:13:45.300]  是因為他沒有辦法
[00:13:45.300 --> 00:13:48.500]  去解決他內心裡面那個衝突
[00:13:48.500 --> 00:13:52.300]  那個衝突可能是對自己的不肯定
[00:13:52.300 --> 00:13:54.000]  或者是說對自己
[00:13:54.000 --> 00:13:55.900]  別人對自己的不尊重
[00:13:55.900 --> 00:13:58.900]  沒有辦法解決這兩個問題
[00:13:58.900 --> 00:14:01.600]  我曾經看過一個小品
[00:14:01.600 --> 00:14:03.900]  是很多很多年以前了
[00:14:03.900 --> 00:14:06.400]  叫春節連環晚會
[00:14:06.400 --> 00:14:07.700]  有一個小品
[00:14:07.700 --> 00:14:13.000]  叫做有事您說話
[00:14:13.000 --> 00:14:15.000]  我不知道大家有沒有看過這個小品
[00:14:15.000 --> 00:14:18.500]  是郭東霖跟買買提演的一個小品
[00:14:18.500 --> 00:14:21.200]  當中就是郭東霖演的這個主人公
[00:14:21.200 --> 00:14:22.700]  叫郭子
[00:14:22.700 --> 00:14:24.800]  郭子是一個在事業上面
[00:14:24.800 --> 00:14:27.200]  不太能幹的一個男性
[00:14:27.200 --> 00:14:30.900]  但是他非常的想要
[00:14:30.900 --> 00:14:33.800]  就是肯定自己的價值
[00:14:33.800 --> 00:14:35.600]  去得到自己的榮耀
[00:14:35.600 --> 00:14:37.300]  於是他做什麼呢
[00:14:37.300 --> 00:14:40.300]  他就到處的去幫人做事情
[00:14:40.300 --> 00:14:44.200]  其中一個就是幫人買火車票
[00:14:44.200 --> 00:14:46.900]  那他就會自誇 誇誇其談
[00:14:46.900 --> 00:14:49.000]  誇他認識某某人
[00:14:49.000 --> 00:14:51.900]  認識在鐵路上面工作的某某人
[00:14:51.900 --> 00:14:55.200]  然後他的同事在有困難的時候
[00:14:55.200 --> 00:14:56.800]  車票很緊張的時候
[00:14:56.800 --> 00:14:59.100]  就會找他去買火車票
[00:14:59.100 --> 00:15:01.600]  那麼他怎麼買火車票呢
[00:15:01.600 --> 00:15:03.400]  其實他並不認識人
[00:15:03.400 --> 00:15:05.500]  他就是穿著軍大衣
[00:15:05.500 --> 00:15:07.000]  帶著小馬閘
[00:15:07.000 --> 00:15:08.200]  就是小板凳
[00:15:08.200 --> 00:15:10.200]  連夜的去排隊
[00:15:10.200 --> 00:15:12.600]  有時候要排兩宿兩夜
[00:15:12.600 --> 00:15:15.400]  來去排隊買火車票
[00:15:15.400 --> 00:15:17.400]  那麼他得到了什麼呢
[00:15:17.400 --> 00:15:19.400]  他的太太就非常的生氣
[00:15:19.400 --> 00:15:20.300]  就說他
[00:15:20.300 --> 00:15:23.300]  你看你這樣子辛苦的去買火車票
[00:15:23.300 --> 00:15:24.500]  最後你得到什麼
[00:15:24.500 --> 00:15:27.500]  他說我的上司都給我送禮了
[00:15:27.500 --> 00:15:29.500]  太太就問他送什麼禮啊
[00:15:29.500 --> 00:15:32.800]  他就拿出來一個酒店裡面的牙刷
[00:15:32.800 --> 00:15:36.100]  原來他的上司去外面住酒店
[00:15:36.100 --> 00:15:37.900]  把酒店免費的牙刷
[00:15:37.900 --> 00:15:39.700]  拿給他當了一個禮物
[00:15:39.700 --> 00:15:43.500]  他就覺得這個是對他一種極大的肯定
[00:15:43.500 --> 00:15:46.500]  對他男性的一個極大的一個尊重
[00:15:46.500 --> 00:15:48.600]  那麼他太太非常的生氣
[00:15:48.600 --> 00:15:52.000]  那麼有一天這個上司就來到他的家裡面
[00:15:52.000 --> 00:15:53.100]  這個敲門
[00:15:53.100 --> 00:15:54.100]  就說鍋子啊
[00:15:54.100 --> 00:15:55.400]  我知道你本事大
[00:15:55.400 --> 00:15:57.700]  現在呢又有一個難處來求你
[00:15:57.700 --> 00:15:59.700]  就是呢我們要幾個貨物
[00:15:59.700 --> 00:16:02.200]  麻煩你幫我們搞兩節火車皮
[00:16:02.200 --> 00:16:05.400]  火車皮就是把那個貨物裝在裡面
[00:16:05.400 --> 00:16:06.800]  運到另外一個地方
[00:16:06.800 --> 00:16:08.000]  這樣的火車皮
[00:16:08.000 --> 00:16:12.000]  然後鍋子就唉這個深吸一口氣說
[00:16:12.000 --> 00:16:13.500]  有事您說話
[00:16:13.500 --> 00:16:17.100]  那麼這個小品的結局
[00:16:17.100 --> 00:16:21.200]  還是他的太太最終沒有勸服的了鍋子
[00:16:21.200 --> 00:16:23.500]  結局鍋子還是在說了一句話
[00:16:23.500 --> 00:16:24.700]  對著觀眾說
[00:16:24.700 --> 00:16:27.200]  有事您說話
[00:16:27.200 --> 00:16:29.200]  當我看到這個地方的時候
[00:16:29.200 --> 00:16:30.300]  我就笑了
[00:16:30.300 --> 00:16:32.800]  我覺得聖經講的真的是准
[00:16:32.800 --> 00:16:35.400]  我們看一下第十四節說
[00:16:35.400 --> 00:16:39.000]  你們心裡若懷著苦讀的嫉妒和紛爭
[00:16:39.000 --> 00:16:40.600]  就不可自誇
[00:16:40.600 --> 00:16:44.400]  也不可說謊話和抵擋真道
[00:16:44.400 --> 00:16:48.000]  如果一個人帶著苦讀的嫉妒和紛爭
[00:16:48.000 --> 00:16:50.600]  他容易的表現是什麼呢
[00:16:50.600 --> 00:16:55.400]  就是自誇還有說謊話抵擋真道
[00:16:55.400 --> 00:16:59.600]  想想當我們為了要去肯定我們自己的價值
[00:16:59.600 --> 00:17:01.600]  為了我們裡面的不滿足
[00:17:01.600 --> 00:17:03.900]  而去要去肯定自己的時候
[00:17:03.900 --> 00:17:06.900]  我們就容易誇一些
[00:17:06.900 --> 00:17:09.600]  我們根本不是的那一類的人
[00:17:09.600 --> 00:17:10.600]  就是我會自誇
[00:17:10.600 --> 00:17:11.900]  我會誇誇其談
[00:17:11.900 --> 00:17:13.600]  我會什麼什麼什麼東西
[00:17:13.600 --> 00:17:15.400]  我認識什麼什麼什麼人
[00:17:15.400 --> 00:17:17.200]  我做過什麼什麼事情
[00:17:17.200 --> 00:17:19.400]  甚至是我吃過什麼什麼東西
[00:17:19.400 --> 00:17:21.300]  去過哪哪哪個酒店
[00:17:21.300 --> 00:17:23.800]  到過什麼什麼地方
[00:17:23.800 --> 00:17:24.900]  然後呢
[00:17:24.900 --> 00:17:27.000]  當別人去指出你
[00:17:27.000 --> 00:17:29.600]  哎你這個說的好像前後不一致
[00:17:29.600 --> 00:17:30.600]  或者是說
[00:17:30.600 --> 00:17:33.700]  當別人指出你的一些的問題的時候
[00:17:33.700 --> 00:17:36.700]  我們會說謊話抵擋真道
[00:17:36.700 --> 00:17:39.300]  會找各種各樣的藉口
[00:17:39.300 --> 00:17:42.000]  在自己的世界裡面蒙蔽自己
[00:17:42.000 --> 00:17:43.300]  自言其說
[00:17:43.300 --> 00:17:46.400]  也嘗試著去不讓那一個真道
[00:17:46.400 --> 00:17:48.300]  讓那一個真實的東西
[00:17:48.300 --> 00:17:51.900]  進到我們的生命中來
[00:17:51.900 --> 00:17:53.300]  那麼聖經講說
[00:17:53.300 --> 00:17:56.500]  這樣的智慧不是從上頭來的
[00:17:56.500 --> 00:17:58.000]  乃是屬地的
[00:17:58.000 --> 00:17:59.300]  屬情慾的
[00:17:59.300 --> 00:18:00.700]  屬鬼魔的
[00:18:00.700 --> 00:18:03.300]  在何處有嫉妒和紛爭
[00:18:03.300 --> 00:18:08.200]  就在何處有擾亂和各樣的壞事
[00:18:08.200 --> 00:18:11.300]  我想人都不是壞人
[00:18:11.300 --> 00:18:14.600]  人甚至是有一個很好的心腸
[00:18:14.600 --> 00:18:16.000]  我要去關心
[00:18:16.000 --> 00:18:18.700]  我要去愛這個人
