
[00:00:00.000 --> 00:00:03.480]  請您再次低頭 把時間交給神
[00:06:35.560 --> 00:06:37.560]  他說做丈夫要怎樣做呢
[00:06:37.560 --> 00:06:39.560]  你要尊重你的妻子
[00:06:39.560 --> 00:06:41.560]  因為她跟你一同
[00:06:41.560 --> 00:06:43.560]  在生命裡得到神的恩典
[00:06:43.560 --> 00:06:45.560]  所以
[00:06:45.560 --> 00:06:47.560]  以致你們這樣做
[00:06:47.560 --> 00:06:49.560]  你們的禱告就不會受到障礙
[00:06:49.560 --> 00:06:51.560]  簡單來說
[00:06:51.560 --> 00:06:53.560]  如果我們丈夫有些得罪了我們的太太
[00:06:53.560 --> 00:06:55.560]  對她不好
[00:06:55.560 --> 00:06:57.560]  你們的禱告神都不聽
[00:06:57.560 --> 00:06:59.560]  是這麼重視女性的地位
[00:06:59.560 --> 00:07:01.560]  所以絕對不是一個
[00:07:01.560 --> 00:07:03.560]  男女不平等的問題
[00:07:03.560 --> 00:07:05.560]  或者我們看看
[00:07:05.560 --> 00:07:07.560]  為什麼妻子要馴服丈夫
[00:07:07.560 --> 00:07:09.560]  這裡很簡單的說了一句話
[00:07:09.560 --> 00:07:11.560]  因為丈夫是妻子的頭
[00:07:11.560 --> 00:07:13.560]  是神所命定的
[00:07:13.560 --> 00:07:15.560]  當神創造亞當夏娃的時候
[00:07:15.560 --> 00:07:17.560]  祂首先做亞當
[00:07:17.560 --> 00:07:19.560]  然後後做夏娃的太太
[00:07:19.560 --> 00:07:21.560]  意思就是將這個帶領的頭的身份
[00:07:21.560 --> 00:07:23.560]  給了丈夫
[00:07:23.560 --> 00:07:25.560]  其實很簡單
[00:07:25.560 --> 00:07:27.560]  你試想一下
[00:07:27.560 --> 00:07:29.560]  神是在婚姻裡面定立一個次序
[00:07:29.560 --> 00:07:31.560]  讓丈夫去做頭
[00:07:31.560 --> 00:07:33.560]  有好的運作
[00:07:33.560 --> 00:07:35.560]  你很簡單可以看看一場球賽
[00:07:35.560 --> 00:07:37.560]  如果一隊球隊
[00:07:37.560 --> 00:07:39.560]  你沒有一個隊長
[00:07:39.560 --> 00:07:41.560]  然後有好的配合
[00:07:41.560 --> 00:07:43.560]  和有好的策略的時候
[00:07:43.560 --> 00:07:45.560]  你一場球賽一定是一盤散沙
[00:07:45.560 --> 00:07:47.560]  不單止
[00:07:47.560 --> 00:07:49.560]  你還沒有彼此爭拗的時候
[00:07:49.560 --> 00:07:51.560]  對方已經進入了我們很多的龍門
[00:07:51.560 --> 00:07:53.560]  很簡單
[00:07:53.560 --> 00:07:55.560]  夫妻關係就是這樣
[00:07:55.560 --> 00:07:57.560]  我們有一個帶頭
[00:07:57.560 --> 00:07:59.560]  或者我們看看
[00:07:59.560 --> 00:08:01.560]  我們這個關係
[00:08:01.560 --> 00:08:03.560]  妻子馴服丈夫
[00:08:03.560 --> 00:08:05.560]  正如這裡
[00:08:05.560 --> 00:08:07.560]  好像馴服主
[00:08:07.560 --> 00:08:09.560]  按照主的吩咐
[00:08:09.560 --> 00:08:11.560]  然後
[00:08:11.560 --> 00:08:13.560]  這個頭的身份
[00:08:13.560 --> 00:08:15.560]  也是耶穌基督
[00:08:15.560 --> 00:08:17.560]  是我們的
[00:08:17.560 --> 00:08:19.560]  好像丈夫一樣
[00:08:19.560 --> 00:08:21.560]  是一個教會的頭
[00:08:21.560 --> 00:08:23.560]  你想一下
[00:08:23.560 --> 00:08:25.560]  丈夫是頭 妻子是什麼?
[00:08:25.560 --> 00:08:27.560]  是身子
[00:08:27.560 --> 00:08:29.560]  至少兩者不能分割
[00:08:29.560 --> 00:08:31.560]  是一個合一的親密的關係
[00:08:31.560 --> 00:08:33.560]  正如剛才我們提到
[00:08:33.560 --> 00:08:35.560]  基督是教會的頭
[00:08:35.560 --> 00:08:37.560]  這裡又特別說到
[00:08:37.560 --> 00:08:39.560]  一個關係
[00:08:39.560 --> 00:08:41.560]  他是身體的救主
[00:08:41.560 --> 00:08:43.560]  這是因為耶穌基督
[00:08:43.560 --> 00:08:45.560]  將他的愛付出了
[00:08:45.560 --> 00:08:47.560]  將他的生命拿出來
[00:08:47.560 --> 00:08:49.560]  以致成就了救恩
[00:08:49.560 --> 00:08:51.560]  以致教會
[00:08:51.560 --> 00:08:53.560]  相信他的人就叫教會
[00:08:53.560 --> 00:08:55.560]  稱為教會
[00:08:55.560 --> 00:08:57.560]  能夠是一個愛的關係
[00:08:57.560 --> 00:08:59.560]  這裡就說到
[00:08:59.560 --> 00:09:01.560]  教會
[00:09:01.560 --> 00:09:03.560]  怎樣馴服基督
[00:09:03.560 --> 00:09:05.560]  妻子又要怎樣凡事馴服丈夫
[00:09:05.560 --> 00:09:07.560]  當這個馴服的時候
[00:09:07.560 --> 00:09:09.560]  你想一下
[00:09:09.560 --> 00:09:11.560]  耶穌基督是教會的救主
[00:09:11.560 --> 00:09:13.560]  以致到教會
[00:09:13.560 --> 00:09:15.560]  能夠有新的生命
[00:09:15.560 --> 00:09:17.560]  他的馴服就不是
[00:09:17.560 --> 00:09:19.560]  很慘
[00:09:19.560 --> 00:09:21.560]  這裡原文的時式
[00:09:21.560 --> 00:09:23.560]  馴服這個字
[00:09:23.560 --> 00:09:25.560]  意思是甘願馴服
[00:09:25.560 --> 00:09:27.560]  你想一下
[00:09:27.560 --> 00:09:29.560]  一個愛的主為我們犧牲的時候
[00:09:29.560 --> 00:09:31.560]  我們馴服他
[00:09:31.560 --> 00:09:33.560]  是甘願馴服的
[00:09:33.560 --> 00:09:35.560]  而且還有
[00:09:35.560 --> 00:09:37.560]  妻子是這樣的模式
[00:09:37.560 --> 00:09:39.560]  去馴服丈夫
[00:09:39.560 --> 00:09:41.560]  這裡還說了一句話
[00:09:41.560 --> 00:09:43.560]  如果姐妹你留意
[00:09:43.560 --> 00:09:45.560]  凡事馴服丈夫
[00:09:45.560 --> 00:09:47.560]  什麼叫做凡事馴服
[00:09:47.560 --> 00:09:49.560]  簡單來說生活每一個層面
[00:09:49.560 --> 00:09:51.560]  都應該是這樣的態度
[00:09:51.560 --> 00:09:53.560]  姐妹越看這段經文
[00:09:53.560 --> 00:09:55.560]  越看看怎樣
[00:09:55.560 --> 00:09:57.560]  其實馴服一點都不容易
[00:09:57.560 --> 00:09:59.560]  我們每個人總有自己的思想
[00:09:59.560 --> 00:10:01.560]  我們的主義
[00:10:01.560 --> 00:10:03.560]  我們中國人說
[00:10:03.560 --> 00:10:05.560]  公有公你婆有婆你
[00:10:05.560 --> 00:10:07.560]  那誰對呢
[00:10:07.560 --> 00:10:09.560]  所以這個馴服的問題
[00:10:09.560 --> 00:10:11.560]  就是說我們一定要知道
[00:10:11.560 --> 00:10:13.560]  誰是我們的主
[00:10:13.560 --> 00:10:15.560]  耶穌基督是我們的主
[00:10:15.560 --> 00:10:17.560]  有了這個大前提的時候
[00:10:17.560 --> 00:10:19.560]  我們這個馴服我們就知道
[00:10:19.560 --> 00:10:21.560]  這是一個在主裡面
[00:10:21.560 --> 00:10:23.560]  我們彼此的
[00:10:23.560 --> 00:10:25.560]  一個馴服
[00:10:25.560 --> 00:10:27.560]  當我們知道
[00:10:27.560 --> 00:10:29.560]  我們在這個馴服裡面
[00:10:29.560 --> 00:10:31.560]  我們是一個愛的
[00:10:31.560 --> 00:10:33.560]  關係的時候
[00:10:33.560 --> 00:10:35.560]  我們就能夠分什麼叫做
[00:10:35.560 --> 00:10:37.560]  絕對什麼叫做相對
[00:10:37.560 --> 00:10:39.560]  當我們爭吵的時候
[00:10:39.560 --> 00:10:41.560]  絕對的東西
[00:10:41.560 --> 00:10:43.560]  不能妥協的
[00:10:43.560 --> 00:10:45.560]  譬如聖經的教導我們不能夠違背的
[00:10:45.560 --> 00:10:47.560]  所以如果丈夫說一些違法的事情
[00:10:47.560 --> 00:10:49.560]  妻子有底線
[00:10:49.560 --> 00:10:51.560]  可以不跟從
[00:10:51.560 --> 00:10:53.560]  因為正如廿一節已經說了重點
[00:10:53.560 --> 00:10:55.560]  他要敬畏基督的心
[00:10:55.560 --> 00:10:57.560]  彼此馴服
[00:10:57.560 --> 00:10:59.560]  所以是一個這樣的
[00:10:59.560 --> 00:11:01.560]  有底線
[00:11:01.560 --> 00:11:03.560]  當我們說到一些東西
[00:11:03.560 --> 00:11:05.560]  沒有絕對的
[00:11:05.560 --> 00:11:07.560]  是相對的
[00:11:07.560 --> 00:11:09.560]  我就覺得無論丈夫還是妻子都可以放下自己的成見
[00:11:09.560 --> 00:11:11.560]  在神的面前可以尋求一些心意
[00:11:11.560 --> 00:11:13.560]  以致到
[00:11:13.560 --> 00:11:15.560]  夫妻就是一個和諧
[00:11:15.560 --> 00:11:17.560]  丈夫做一個最後的決定
[00:11:17.560 --> 00:11:19.560]  妻子願意去一起馴服
[00:11:19.560 --> 00:11:21.560]  所以妻子願意馴服
[00:11:21.560 --> 00:11:23.560]  丈夫願意去做這個
[00:11:23.560 --> 00:11:25.560]  帶領負責任的一個崗位的時候
[00:11:25.560 --> 00:11:27.560]  這個婚姻的關係
[00:11:27.560 --> 00:11:29.560]  有強調夫妻二人是一個
[00:11:29.560 --> 00:11:31.560]  二人成為一體的一個
[00:11:31.560 --> 00:11:33.560]  親密的關係
[00:11:33.560 --> 00:11:35.560]  這個家庭就有和諧就有方向
[00:11:35.560 --> 00:11:37.560]  我又不知道
[00:11:37.560 --> 00:11:39.560]  大家在夫婦關係當中
[00:11:39.560 --> 00:11:41.560]  你有沒有什麼很重要的一些決定
[00:11:41.560 --> 00:11:43.560]  或者一些不同的爭拗
[00:11:43.560 --> 00:11:45.560]  我和我太太
[00:11:45.560 --> 00:11:47.560]  都有一個經歷
[00:11:47.560 --> 00:11:49.560]  我當初的時候
[00:11:49.560 --> 00:11:51.560]  去考慮讀神學的時候
[00:11:51.560 --> 00:11:53.560]  或者做全時間工作的時候
[00:11:53.560 --> 00:11:55.560]  我在教會裡面是很喜樂的
[00:11:55.560 --> 00:11:59.560]  週日就在一個基督教機構服侍
[00:11:59.560 --> 00:12:01.560]  當時我做一個影音的工作
[00:12:01.560 --> 00:12:03.560]  週末就在教會裡面服侍
[00:12:03.560 --> 00:12:05.560]  團契
[00:12:05.560 --> 00:12:07.560]  讀聖經 教聖經等等
[00:12:07.560 --> 00:12:09.560]  越來越覺得很想多些投入
[00:12:09.560 --> 00:12:11.560]  在這方面的工作
[00:12:11.560 --> 00:12:13.560]  我就想不如讀神學
[00:12:13.560 --> 00:12:15.560]  慢慢看看神的心意
[00:12:15.560 --> 00:12:17.560]  有沒有去做一個傳道人
[00:12:17.560 --> 00:12:19.560]  我就開始和太太分享
[00:12:19.560 --> 00:12:21.560]  我問太太
[00:12:21.560 --> 00:12:23.560]  你可不可以為這些事情禱告
[00:12:23.560 --> 00:12:25.560]  看看神是怎樣
[00:12:25.560 --> 00:12:27.560]  她說我不禱告 我很怕
[00:12:27.560 --> 00:12:29.560]  禱告也不好
[00:12:29.560 --> 00:12:31.560]  因為你一禱告就麻煩了
[00:12:31.560 --> 00:12:33.560]  於是她說不禱告
[00:12:33.560 --> 00:12:35.560]  因為她說
[00:12:35.560 --> 00:12:37.560]  做牧師就難
[00:12:37.560 --> 00:12:39.560]  做師母更加難
[00:12:39.560 --> 00:12:41.560]  很多期望
[00:12:41.560 --> 00:12:44.560]  所以這絕對是不可能的事
[00:12:44.560 --> 00:12:46.560]  我就一直在祈禱
[00:12:46.560 --> 00:12:48.560]  去到半年之後
[00:12:48.560 --> 00:12:51.560]  如是者再問我太太
[00:12:51.560 --> 00:12:53.560]  你有沒有禱告
[00:12:53.560 --> 00:12:55.560]  沒有 不敢禱告
[00:12:55.560 --> 00:12:57.560]  我就越來越心急
[00:12:57.560 --> 00:12:59.560]  我當時已經接近40歲
[00:12:59.560 --> 00:13:02.560]  我想如果人要去改變一個行業
[00:13:02.560 --> 00:13:04.560]  或者一個不同的生活方式生活
[00:13:04.560 --> 00:13:06.560]  你做不開始的時候
[00:13:06.560 --> 00:13:08.560]  小朋友又大了
[00:13:08.560 --> 00:13:10.560]  每次在窗口
[00:13:10.560 --> 00:13:11.560]  我就祈禱
[00:13:11.560 --> 00:13:12.560]  我很緊張
[00:13:12.560 --> 00:13:14.560]  我又不能夠抓我太太
[00:13:14.560 --> 00:13:16.560]  我只是肉緊
[00:13:16.560 --> 00:13:18.560]  就祈禱 神啊 幫我太太想一想
[00:13:18.560 --> 00:13:20.560]  然後我就想一想我體會一件事
[00:13:20.560 --> 00:13:22.560]  如果我太太不預備好
[00:13:22.560 --> 00:13:24.560]  即是我都未預備好
[00:13:24.560 --> 00:13:26.560]  於是我安心安靜
[00:13:26.560 --> 00:13:28.560]  神啊 祢塗造我 建立我
[00:13:28.560 --> 00:13:30.560]  以致到那個時候
[00:13:30.560 --> 00:13:32.560]  祢自己帶領
[00:13:32.560 --> 00:13:35.560]  結果等了將近兩年的時候
[00:13:35.560 --> 00:13:37.560]  我問我太太
[00:13:37.560 --> 00:13:39.560]  開始禱告
[00:13:39.560 --> 00:13:40.560]  當她一說禱告
[00:13:40.560 --> 00:13:42.560]  我就知道可以了
[00:13:42.560 --> 00:13:44.560]  我不是一定要去做傳道
[00:13:44.560 --> 00:13:45.560]  如果不是神的心意
[00:13:45.560 --> 00:13:46.560]  我沒有需要這樣做
[00:13:46.560 --> 00:13:47.560]  所以當她一禱告
[00:13:47.560 --> 00:13:49.560]  我就知道可以了
[00:13:49.560 --> 00:13:51.560]  結果我們真的開始了
[00:13:51.560 --> 00:13:53.560]  踏出第一步
[00:13:53.560 --> 00:13:55.560]  我就轉為一個半職
[00:13:55.560 --> 00:13:57.560]  然後半讀
[00:13:57.560 --> 00:13:59.560]  讀到一年的時間
[00:13:59.560 --> 00:14:01.560]  後來我覺得
[00:14:01.560 --> 00:14:02.560]  不太行
[00:14:02.560 --> 00:14:04.560]  還是要全時間好一點
[00:14:04.560 --> 00:14:06.560]  好 不如考慮去另一個州
[00:14:06.560 --> 00:14:08.560]  徹底一點
[00:14:08.560 --> 00:14:10.560]  去吧
[00:14:10.560 --> 00:14:11.560]  這個就很大掙扎了
[00:14:11.560 --> 00:14:12.560]  因為那個時候
[00:14:12.560 --> 00:14:14.560]  我半職都沒得做
[00:14:14.560 --> 00:14:15.560]  全時間去讀書
[00:14:15.560 --> 00:14:17.560]  太太也放下了
[00:14:17.560 --> 00:14:19.560]  當時我們在加州的工作
[00:14:19.560 --> 00:14:21.560]  連根拔起
[00:14:21.560 --> 00:14:22.560]  我請太太考慮
[00:14:22.560 --> 00:14:25.560]  太太就想了一段時間
[00:14:25.560 --> 00:14:27.560]  好啦 不如去那裡看看吧
[00:14:27.560 --> 00:14:29.560]  看看環境如何
[00:14:29.560 --> 00:14:30.560]  我做男的
[00:14:30.560 --> 00:14:31.560]  這些不用看的
[00:14:31.560 --> 00:14:33.560]  去就去
[00:14:33.560 --> 00:14:35.560]  還要不要去看看
[00:14:35.560 --> 00:14:37.560]  去就去吧
[00:14:37.560 --> 00:14:39.560]  結果我們真的
[00:14:39.560 --> 00:14:41.560]  用了一個旅程
[00:14:41.560 --> 00:14:43.560]  那裡神很好
[00:14:43.560 --> 00:14:45.560]  安排了一對很熟悉我們的朋友
[00:14:45.560 --> 00:14:47.560]  去那裡看看小學
[00:14:47.560 --> 00:14:49.560]  問問情況
[00:14:49.560 --> 00:14:50.560]  看看環境
[00:14:50.560 --> 00:14:51.560]  回來
[00:14:51.560 --> 00:14:53.560]  然後我們就計劃
[00:14:53.560 --> 00:14:54.560]  真的去成行
[00:14:54.560 --> 00:14:56.560]  到真正成行的時候
[00:14:56.560 --> 00:14:58.560]  我太太比我更加興奮
[00:14:58.560 --> 00:15:01.560]  結果我太太後來就告訴我
[00:15:01.560 --> 00:15:02.560]  其實我這次的跟隨
[00:15:02.560 --> 00:15:03.560]  都是一個跟隨
[00:15:03.560 --> 00:15:05.560]  其實是很甘心情願的
[00:15:05.560 --> 00:15:07.560]  因為我是禱告
[00:15:07.560 --> 00:15:09.560]  看到你的心智
[00:15:09.560 --> 00:15:11.560]  神的帶領
[00:15:11.560 --> 00:15:13.560]  很自然就去了
[00:15:13.560 --> 00:15:15.560]  我們去了另外一個州
[00:15:15.560 --> 00:15:17.560]  德州的地方
[00:15:17.560 --> 00:15:18.560]  四年的時間
[00:15:18.560 --> 00:15:20.560]  看到神的恩典
[00:15:20.560 --> 00:15:22.560]  我們很多時候一家人
[00:15:22.560 --> 00:15:23.560]  回看以前的照片
[00:15:23.560 --> 00:15:25.560]  小朋友還很小的時候
[00:15:25.560 --> 00:15:27.560]  令我們有很多懷念的地方
[00:15:27.560 --> 00:15:28.560]  神的帶領
[00:15:28.560 --> 00:15:30.560]  祂叫我們有罪
[00:15:30.560 --> 00:15:31.560]  丈夫
[00:15:31.560 --> 00:15:33.560]  我們繼續看丈夫
[00:15:33.560 --> 00:15:35.560]  弟兄一起讀
[00:15:35.560 --> 00:15:39.560]  25節到33節請我們一起讀
[00:15:39.560 --> 00:15:41.560]  作丈夫的
[00:15:41.560 --> 00:15:43.560]  你們要愛自己的妻子
