
[00:00:00.000 --> 00:00:04.840]  我們暑假的時候全家就一起去泛舟
[00:01:49.720 --> 00:01:52.320]  叫我們做父母、叔叔阿姨、屬靈長者的
[00:01:52.320 --> 00:01:54.120]  都能夠有聖經的看見
[00:01:54.120 --> 00:01:56.360]  屬靈的眼光、屬天的恩典
[00:01:56.360 --> 00:01:57.800]  都能夠有屬天的看見
[00:01:57.800 --> 00:01:59.680]  屬靈的眼光和屬天的恩典
[00:01:59.680 --> 00:02:02.440]  讓我們明白你對教會下一代的心意
[00:02:02.440 --> 00:02:04.920]  讓我們明白你對教會下一代的心意
[00:02:04.920 --> 00:02:08.040]  也讓我們在你的話語當中得到安慰和引導
[00:02:08.040 --> 00:02:12.120]  也讓我們在你的話語當中得到安慰和引導
[00:02:12.120 --> 00:02:13.640]  聽我們同心合意的禱告
[00:02:13.640 --> 00:02:14.800]  我們同心合意的禱告
[00:02:14.800 --> 00:02:16.400]  是奉靠主耶穌基督的名
[00:02:16.400 --> 00:02:18.000]  是奉靠主耶穌基督的名字
[00:02:18.000 --> 00:02:19.680]  Amen
[00:02:19.680 --> 00:02:23.040]  讓我們一起來讀《真言》22:6
[00:02:23.040 --> 00:02:26.120]  讓我們一起來讀《真言》22:6
[00:02:26.120 --> 00:02:27.520]  我們一二起
[00:02:27.520 --> 00:02:33.360]  「教養孩童,使他走當行的道,就是道路也不偏離」
[00:02:33.360 --> 00:02:36.360]  今天解的經只有這一句
[00:02:36.360 --> 00:02:38.520]  今天解的經只有這一句
[00:02:38.520 --> 00:02:39.720]  分了三段
[00:02:39.720 --> 00:02:40.880]  分了三段
[00:02:40.880 --> 00:02:43.040]  我們怎樣教養孩童
[00:02:43.040 --> 00:02:44.600]  我們怎樣教養孩童
[00:02:44.600 --> 00:02:46.200]  走在真理上
[00:02:46.200 --> 00:02:47.840]  走在真理上
[00:02:47.840 --> 00:02:49.160]  有堅定的腳步
[00:02:49.160 --> 00:02:50.600]  有堅定的腳步
[00:02:50.600 --> 00:02:55.480]  所以我把它分鼠鱗的教養方向還有方法
[00:02:55.480 --> 00:03:00.120]  所以我們將它分熟鱗的教養方向和熟鱗教養的方法
[00:03:00.120 --> 00:03:01.680]  把教會帶回家
[00:03:01.680 --> 00:03:03.360]  把教會帶回家
[00:03:03.360 --> 00:03:05.280]  教會是神的家
[00:03:05.280 --> 00:03:06.800]  教會是神的家
[00:03:06.800 --> 00:03:07.920]  疫情之後
[00:03:07.920 --> 00:03:08.800]  疫情之後
[00:03:08.800 --> 00:03:11.000]  我就開始推動家庭的靈修
[00:03:11.000 --> 00:03:12.000]  家庭的敬拜
[00:03:12.000 --> 00:03:15.600]  我就開始推動家庭的靈修和家庭的敬拜
[00:03:15.600 --> 00:03:19.520]  因為孩子如果只有在星期天聽到神的話
[00:03:19.520 --> 00:03:22.600]  他就覺得這只是我禮拜天要做的事情
[00:03:22.600 --> 00:03:25.560]  因為如果小朋友只有星期天是聽神的話
[00:03:25.560 --> 00:03:28.440]  他就覺得這件事只有星期天才做的
[00:03:28.440 --> 00:03:30.280]  所以我們要把教會帶回家
[00:03:30.280 --> 00:03:33.400]  讓孩子每一天都可以聽到神的話
[00:03:33.400 --> 00:03:35.360]  所以我們要將教會帶回家
[00:03:35.360 --> 00:03:38.160]  令到孩子每一天都能夠聽到上帝的話
[00:03:38.160 --> 00:03:40.240]  對,然後昨天我在Tracy講完道
[00:03:40.240 --> 00:03:41.800]  昨天我在Tracy講完道
[00:03:41.800 --> 00:03:43.040]  有一個姐妹告訴我
[00:03:43.040 --> 00:03:44.160]  有一個姐妹告訴我
[00:03:44.160 --> 00:03:46.320]  我們喜歡把孩子留在教會
[00:03:46.320 --> 00:03:47.000]  調轉過來
[00:03:47.000 --> 00:03:49.200]  我喜歡把孩子留在教會
[00:03:49.200 --> 00:03:51.520]  好,第一點,恩典教養
[00:03:51.520 --> 00:03:53.520]  好,第一點,恩典的教養
[00:03:53.520 --> 00:03:56.240]  為什麼我們需要恩典呢?
[00:03:56.240 --> 00:04:00.280]  為什麼我們需要恩典呢?
[00:04:00.280 --> 00:04:01.360]  為什麼需要恩典?
[00:04:01.360 --> 00:04:05.000]  為什麼需要恩典呢? 因為當你在這個泛舟的路上
[00:04:05.000 --> 00:04:07.440]  當我們在撐這個船的路上的時候
[00:04:07.440 --> 00:04:08.440]  會遇到困難
[00:04:08.440 --> 00:04:09.560]  會遇到困難
[00:04:09.560 --> 00:04:11.240]  本來我們一上船有八個人
[00:04:11.240 --> 00:04:12.920]  好,我們一上船有八個人
[00:04:12.920 --> 00:04:14.800]  這是我嘛,這是我先生嘛
[00:04:14.800 --> 00:04:16.320]  然後前面有六個孩子嘛
[00:04:16.320 --> 00:04:21.600]  12歲到14歲不等的都是男孩
[00:04:21.600 --> 00:04:24.000]  然後12歲到14歲都是男孩子
[00:04:24.000 --> 00:04:25.240]  然後這個浪一來
[00:04:25.240 --> 00:04:26.360]  浪一來
[00:04:26.360 --> 00:04:27.800]  然後在下一秒
[00:04:27.800 --> 00:04:29.400]  下一秒
[00:04:29.400 --> 00:04:33.120]  Suppose 每一個人應該是頭在上面
[00:04:33.120 --> 00:04:36.480]  Suppose 每一個人的頭應該在對著上面
[00:04:36.480 --> 00:04:39.280]  但是為什麼這邊有一個腳在上面呢?
[00:04:39.280 --> 00:04:40.720]  應該是一個人調轉了
[00:04:40.720 --> 00:04:41.840]  這是我大兒子
[00:04:41.840 --> 00:04:43.200]  這個是破仔
[00:04:43.200 --> 00:04:44.440]  然後在下一秒
[00:04:44.440 --> 00:04:45.640]  在下一秒
[00:04:45.640 --> 00:04:46.840]  他已經落水了
[00:04:46.840 --> 00:04:48.480]  他已經落了水了
[00:04:48.480 --> 00:04:50.280]  但是在泛舟呢
[00:04:50.280 --> 00:04:52.480]  基本上我們是不可以離開座位
[00:04:52.480 --> 00:04:55.760]  所以我跟我先生也沒有辦法到前面去拉他一把
[00:04:55.760 --> 00:04:57.160]  OK,在撐這個船的時候
[00:04:57.160 --> 00:04:59.600]  其實基本上我們是不可以離開這個座位的
[00:04:59.600 --> 00:05:04.440]  所以帕薩艾林和徐先生不可以離開這個座位去救他
[00:05:04.440 --> 00:05:09.080]  但是靠他最近的人就一定要把他拉上船
[00:05:09.080 --> 00:05:12.600]  所以靠他最近的人就一定要把他拉上來
[00:05:12.600 --> 00:05:14.680]  但是他們的體重差距
[00:05:14.680 --> 00:05:16.200]  他們的體重差距
[00:05:16.200 --> 00:05:17.440]  大概有二十磅吧
[00:05:17.440 --> 00:05:18.640]  大概有二十磅
[00:05:18.640 --> 00:05:20.320]  我的大兒子有一百五十磅
[00:05:20.320 --> 00:05:22.120]  他的大兒子有一百五十磅
[00:05:22.120 --> 00:05:23.640]  可是你看著他落水
[00:05:23.640 --> 00:05:25.000]  但是看著他落水的時候
[00:05:25.000 --> 00:05:26.160]  你不能不管他的
[00:05:26.160 --> 00:05:27.040]  你沒理由不理他
[00:05:27.040 --> 00:05:28.720]  你一定要想辦法把他拉上來
[00:05:28.720 --> 00:05:30.440]  你一定要想辦法把他拉上來
[00:05:30.440 --> 00:05:31.960]  因為這個是生命的問題
[00:05:31.960 --> 00:05:33.600]  因為這個是生命的問題
[00:05:33.600 --> 00:05:35.760]  但是我們在屬靈的眼光
[00:05:35.760 --> 00:05:37.160]  但是我們用屬靈的眼光
[00:05:37.160 --> 00:05:38.120]  屬靈的教導
[00:05:38.120 --> 00:05:39.120]  屬靈的教導
[00:05:39.120 --> 00:05:40.360]  當我們的孩子
[00:05:40.360 --> 00:05:41.440]  當我們的孩子
[00:05:41.440 --> 00:05:43.360]  應該要在教會裡面長大
[00:05:43.360 --> 00:05:44.920]  應該要在教會裡面長大
[00:05:44.920 --> 00:05:46.280]  應該要聽到神的話
[00:05:46.280 --> 00:05:47.680]  應該要聽到神的話
[00:05:47.680 --> 00:05:49.400]  應該要活出福音的時候
[00:05:49.400 --> 00:05:51.040]  應該要活出福音的時候
[00:05:51.040 --> 00:05:52.400]  他卻離開了上帝
[00:05:52.400 --> 00:05:54.040]  但是他卻離開了上帝
[00:05:54.040 --> 00:05:55.720]  你要不要拉他一把
[00:05:55.720 --> 00:05:57.400]  你要不要拉開一把呢
[00:05:57.400 --> 00:05:58.560]  還是你就想
[00:05:58.560 --> 00:06:00.320]  你就做你自己的生活吧
[00:06:00.320 --> 00:06:01.840]  你走你自己的路吧
[00:06:01.840 --> 00:06:03.040]  你有選擇
[00:06:03.040 --> 00:06:04.040]  你要不要拉他呢
[00:06:04.040 --> 00:06:05.600]  還是你走自己的路
[00:06:05.600 --> 00:06:06.840]  自己有自己的選擇
[00:06:06.840 --> 00:06:08.520]  這個就是你的選擇
[00:06:08.520 --> 00:06:10.200]  這就是我們今天要來談的
[00:06:10.200 --> 00:06:11.200]  恩典教養
[00:06:11.200 --> 00:06:13.640]  就是我們今天要談的恩典教養
[00:06:13.640 --> 00:06:15.680]  沒有恩典孩子不會回頭
[00:06:15.680 --> 00:06:18.440]  沒有恩典孩子是不會回頭的
[00:06:18.440 --> 00:06:21.720]  好 我也來分享一本書
[00:06:21.720 --> 00:06:24.320]  這本書是Mary DeMarce
[00:06:24.320 --> 00:06:26.680]  她是一個作者
[00:06:26.680 --> 00:06:28.320]  好 我們來分享一本書
[00:06:28.320 --> 00:06:30.040]  這本書是Mary DeMarce
[00:06:30.040 --> 00:06:30.840]  是一個作者
[00:06:30.840 --> 00:06:32.840]  講到愛禱告與聆聽
[00:06:32.840 --> 00:06:34.720]  講到愛禱告與聆聽
[00:06:34.720 --> 00:06:35.920]  因為剛剛我講嘛
[00:06:35.920 --> 00:06:37.560]  我們 對不起
[00:06:37.560 --> 00:06:38.520]  讓我回頭一下
[00:06:38.520 --> 00:06:40.040]  我有一個金句要
[00:06:40.040 --> 00:06:41.880]  有一個金句
[00:06:41.880 --> 00:06:43.400]  《真言》二十二章四五節
[00:06:43.400 --> 00:06:45.720]  講到愚矇迷住孩童的心
[00:06:45.720 --> 00:06:46.880]  用管教的障
[00:06:46.880 --> 00:06:48.240]  可以遠遠的感觸
[00:06:48.240 --> 00:06:49.960]  《真言》二十二章十五節
[00:06:49.960 --> 00:06:52.320]  它說到愚矇迷住孩童的心
[00:06:52.320 --> 00:06:53.320]  用管教的障
[00:06:53.320 --> 00:06:55.920]  可以遠遠趕除
[00:06:55.920 --> 00:06:57.000]  恩典的教養
[00:06:57.000 --> 00:06:59.280]  首先你要有適當的管教
[00:06:59.280 --> 00:07:00.160]  恩典的教養
[00:07:00.160 --> 00:07:02.560]  第一樣首先你要有適當的管教
[00:07:02.560 --> 00:07:04.000]  所以在《真言》教導我們
[00:07:04.000 --> 00:07:05.840]  你可以障打小孩
[00:07:05.840 --> 00:07:06.960]  所以在《真言》教導我們
[00:07:06.960 --> 00:07:08.440]  你可以障打小孩
[00:07:08.440 --> 00:07:10.160]  我個人不是太支持
[00:07:10.160 --> 00:07:11.800]  我個人當然不是太支持
[00:07:11.800 --> 00:07:13.440]  我覺得你用體罰
[00:07:13.440 --> 00:07:15.280]  只能在比較小的年紀
[00:07:15.280 --> 00:07:18.400]  是 用體罰只能在比較小的年紀
[00:07:18.400 --> 00:07:20.000]  讓他知道這個危險
[00:07:20.000 --> 00:07:20.640]  這個不好
[00:07:20.640 --> 00:07:21.880]  這個不可以做
[00:07:21.880 --> 00:07:23.520]  當他知道有些危險
[00:07:23.520 --> 00:07:25.120]  這件事是不可以做的
[00:07:25.120 --> 00:07:27.320]  對 但是他大了之後
[00:07:27.320 --> 00:07:28.480]  但是當他大了之後呢
[00:07:28.480 --> 00:07:29.760]  如果你再打他
[00:07:29.760 --> 00:07:30.800]  你再打他的話呢
[00:07:30.800 --> 00:07:32.160]  那就是一個羞辱
[00:07:32.160 --> 00:07:33.360]  這就是一個羞辱
[00:07:33.360 --> 00:07:35.320]  他學到的是我痛
[00:07:35.320 --> 00:07:37.080]  但是我不知道為什麼我被打
[00:07:37.080 --> 00:07:38.120]  他只學到一件事
[00:07:38.120 --> 00:07:38.680]  其實我痛
[00:07:38.680 --> 00:07:41.040]  但是他不明白為什麼他要被打
[00:07:41.040 --> 00:07:43.200]  所以我喜歡教孩子去思考
[00:07:43.200 --> 00:07:45.600]  所以我喜歡教孩子去思考
[00:07:45.600 --> 00:07:47.160]  我孩子做錯事的時候
[00:07:47.160 --> 00:07:48.240]  我孩子做錯事的時候呢
[00:07:48.240 --> 00:07:49.440]  我教他做三件事
[00:07:49.440 --> 00:07:50.680]  我只叫他做三件事
[00:07:50.680 --> 00:07:51.600]  叫他安靜
[00:07:51.600 --> 00:07:52.120]  安靜
[00:07:52.120 --> 00:07:53.080]  然後想
[00:07:53.080 --> 00:07:54.080]  然後要想
[00:07:54.080 --> 00:07:55.480]  什麼東西做錯了
[00:07:55.480 --> 00:07:57.240]  想什麼 你做錯什麼
[00:07:57.240 --> 00:07:58.600]  為什麼他是錯的
[00:07:58.600 --> 00:07:59.960]  為什麼你是錯的
[00:07:59.960 --> 00:08:01.640]  然後怎麼樣可以做更好
[00:08:01.640 --> 00:08:03.720]  但是怎麼樣要他做得更好
[00:08:03.720 --> 00:08:05.520]  所以讓孩子自己去想
[00:08:05.520 --> 00:08:07.560]  所以要孩子自己去想
[00:08:07.560 --> 00:08:08.640]  他就學到了
[00:08:08.640 --> 00:08:09.640]  他就能夠學得到
[00:08:09.640 --> 00:08:12.040]  但是如果每一次都是我們跟他講
[00:08:12.040 --> 00:08:13.280]  然後讓他聽
[00:08:13.280 --> 00:08:14.520]  他還是學不到的
[00:08:14.520 --> 00:08:16.600]  但是如果每一次都只是我們跟他說
[00:08:16.600 --> 00:08:17.560]  他就只有一個聽字呢
[00:08:17.560 --> 00:08:19.120]  他一路都學不到
[00:08:19.120 --> 00:08:19.600]  對
[00:08:19.600 --> 00:08:22.200]  然後我們繼續看一下
[00:08:22.200 --> 00:08:23.520]  我要分享這本書
[00:08:23.520 --> 00:08:27.120]  因為剛剛我講的那個教養方法適合
[00:08:27.120 --> 00:08:30.480]  我覺得適合小學生
[00:08:30.480 --> 00:08:31.120]  是的 如果
[00:08:31.120 --> 00:08:32.520]  帕薩琳剛才說的教養方法
[00:08:32.520 --> 00:08:34.160]  適合小學生
[00:08:34.160 --> 00:08:35.800]  然後當他再大一點的時候
[00:08:35.800 --> 00:08:37.480]  我們需要有不同的方法
[00:08:37.480 --> 00:08:39.160]  但是當他再大一點的時候
[00:08:39.160 --> 00:08:41.200]  他就要用不同的方法了
[00:08:41.200 --> 00:08:43.240]  特別我們當中一定有一些人
[00:08:43.240 --> 00:08:45.240]  你的孩子已經是成人了
[00:08:45.240 --> 00:08:47.960]  但是我們當中有些人
[00:08:47.960 --> 00:08:50.920]  他的孩子我相信已經是成年人了
[00:08:50.920 --> 00:08:52.000]  不管他多大
[00:08:52.000 --> 00:08:53.280]  不管他多大
[00:08:53.280 --> 00:08:54.680]  他都是我們的孩子
[00:08:54.680 --> 00:08:56.240]  他都是我們的孩子
[00:08:56.240 --> 00:08:57.400]  都要管教
[00:08:57.400 --> 00:08:58.640]  都要管教
[00:08:58.640 --> 00:09:00.240]  對 所以這本書呢
[00:09:00.240 --> 00:09:03.720]  他是專門寫給有成人孩子的家長
[00:09:03.720 --> 00:09:05.360]  所以這本書是專門寫給
[00:09:05.360 --> 00:09:07.440]  有成人孩子的家長
[00:09:07.440 --> 00:09:09.920]  作者本身他是在一個
[00:09:09.920 --> 00:09:11.920]  很破碎的家庭成長的
[00:09:11.920 --> 00:09:13.480]  作者本身是在一個
[00:09:13.480 --> 00:09:15.400]  很破碎的家庭裏面成長的
[00:09:15.400 --> 00:09:17.560]  他的媽媽離婚再結婚
[00:09:17.560 --> 00:09:19.440]  他媽媽離婚再結婚
[00:09:19.440 --> 00:09:21.760]  所以他從小就是在一個
[00:09:21.760 --> 00:09:24.960]  很憂傷被虐待的環境長大的
[00:09:24.960 --> 00:09:26.120]  所以從小就是在一個
[00:09:26.120 --> 00:09:28.560]  很憂傷和被虐待的環境長大的
[00:09:28.560 --> 00:09:30.040]  但是他想要有一個家
[00:09:30.040 --> 00:09:31.280]  但是他想要有一個家
[00:09:31.280 --> 00:09:32.680]  他要做一個媽媽
[00:09:32.680 --> 00:09:33.680]  他又要做一個媽媽
[00:09:33.680 --> 00:09:35.040]  就不要像他的媽媽
[00:09:35.040 --> 00:09:37.360]  他要做一個不要像他媽媽的媽媽
[00:09:37.360 --> 00:09:38.520]  他認識了神
[00:09:38.520 --> 00:09:39.480]  他認識了上帝
[00:09:39.480 --> 00:09:41.240]  他被上帝醫治
[00:09:41.240 --> 00:09:42.680]  他被上帝醫治
[00:09:42.680 --> 00:09:44.800]  之後他不只幫助了他的孩子
[00:09:44.800 --> 00:09:46.600]  他不單止幫助了他的孩子
[00:09:46.600 --> 00:09:48.680]  他還幫助了許多的父母
[00:09:48.680 --> 00:09:50.600]  他也幫助了許多的父母
[00:09:50.600 --> 00:09:53.680]  因為他說他看到父母最傷痛的事
[00:09:53.680 --> 00:09:55.200]  因為他說他看到父母
[00:09:55.200 --> 00:09:56.840]  做父母最傷痛的事
[00:09:56.840 --> 00:09:59.400]  就是從小把他帶來教會
[00:09:59.400 --> 00:10:01.320]  在家裏讀聖經
[00:10:01.320 --> 00:10:03.520]  就是那些父母從小將他的孩子
[00:10:03.520 --> 00:10:06.440]  將他帶來教會就看著他讀聖經
[00:10:06.440 --> 00:10:08.640]  帶他信主
[00:10:08.640 --> 00:10:10.520]  但最後離開了上帝
[00:10:10.520 --> 00:10:12.400]  他的書裏面有個例子
[00:10:12.400 --> 00:10:14.040]  他的書裏面有一個例子
[00:10:14.040 --> 00:10:15.600]  John跟Sherry
[00:10:15.600 --> 00:10:18.600]  他們的孩子已經是成年人了
[00:10:18.600 --> 00:10:20.320]  他們的孩子已經是成年人了
[00:10:20.320 --> 00:10:22.440]  但是他們的生活和婚姻
[00:10:22.440 --> 00:10:24.840]  是有了不榮耀神的決定
[00:10:24.840 --> 00:10:26.480]  但是他們的生活和婚姻
[00:10:26.480 --> 00:10:29.000]  都是過著一些很不榮耀神的決定
[00:10:29.000 --> 00:10:32.040]  這個爸爸John在一個很深的傷痛當中
[00:10:32.040 --> 00:10:33.960]  他到神面前去求告
[00:10:33.960 --> 00:10:35.640]  當他的爸爸約翰
[00:10:35.640 --> 00:10:38.840]  John在這個傷痛的時候
[00:10:38.840 --> 00:10:40.280]  就去到神面前求告
[00:10:40.280 --> 00:10:42.840]  對,他跟神求留著眼淚的求
[00:10:42.840 --> 00:10:44.600]  他流著眼淚跟神去祈禱
[00:10:44.600 --> 00:10:47.120]  求神給我一個看見
[00:10:47.120 --> 00:10:48.720]  求神給我一個看見
[00:10:48.720 --> 00:10:49.720]  給我幫助
[00:10:49.720 --> 00:10:50.720]  給我一個幫助
[00:10:50.720 --> 00:10:52.600]  神回答他
[00:10:52.600 --> 00:10:53.640]  神就回答他
[00:10:53.640 --> 00:10:54.920]  神就回答他
[00:10:54.920 --> 00:10:55.920]  難道你不知道
[00:10:55.920 --> 00:10:58.240]  我會擦去你的每一個眼淚嗎
[00:10:58.240 --> 00:10:59.320]  難道你不知道
[00:10:59.320 --> 00:11:01.360]  我會幫你擦去你每一個眼淚嗎
[00:11:01.360 --> 00:11:02.400]  難道我們不知道
[00:11:02.400 --> 00:11:04.680]  我們的孩子是在神手裡嗎
[00:11:04.680 --> 00:11:05.560]  難道我們不知道
[00:11:05.560 --> 00:11:06.560]  我們每一個孩子
[00:11:06.560 --> 00:11:07.960]  都在神的手裡嗎
[00:11:07.960 --> 00:11:09.600]  即使他走遠了
[00:11:09.600 --> 00:11:10.800]  但是他走遠了
[00:11:10.800 --> 00:11:12.280]  即使他走遠了
[00:11:12.280 --> 00:11:13.800]  他還在神手裡
[00:11:13.800 --> 00:11:16.200]  他仍然是還在神的手裡
[00:11:16.200 --> 00:11:17.840]  這是全備的恩典
[00:11:17.840 --> 00:11:19.440]  這是一個全備的恩典
[00:11:19.440 --> 00:11:20.880]  在我們過去的恩典
[00:11:20.880 --> 00:11:22.640]  我們的罪已經得到原諒
[00:11:22.640 --> 00:11:23.960]  當我們過去的恩典
[00:11:23.960 --> 00:11:25.640]  就是我們的罪能得到原諒
[00:11:25.640 --> 00:11:26.920]  當我們將來的恩典
[00:11:26.920 --> 00:11:28.400]  就是有一天我們在天上
[00:11:28.400 --> 00:11:30.080]  還要跟我們的孩子相見
[00:11:30.080 --> 00:11:31.280]  我們將來有一個恩典
[00:11:31.280 --> 00:11:32.480]  就是我們在天上
[00:11:32.480 --> 00:11:34.160]  將來亦都會跟我們的孩子
[00:11:34.160 --> 00:11:35.080]  在天上相見
[00:11:35.080 --> 00:11:36.160]  而現在呢
[00:11:36.160 --> 00:11:37.280]  但是現在呢
[00:11:37.280 --> 00:11:38.920]  就是給孩子一個機會
[00:11:38.920 --> 00:11:40.440]  就是給孩子一個機會
[00:11:40.440 --> 00:11:42.160]  當他走錯路的時候
[00:11:42.160 --> 00:11:43.800]  當他走錯路的時候
[00:11:43.800 --> 00:11:45.040]  等他回頭
[00:11:45.040 --> 00:11:46.120]  要等他回頭
[00:11:46.120 --> 00:11:47.040]  要愛他
[00:11:47.040 --> 00:11:47.840]  要愛他
[00:11:47.840 --> 00:11:48.880]  要為他禱告
[00:11:48.880 --> 00:11:50.640]  要為他禱告 要聽他說話
[00:11:50.640 --> 00:11:52.120]  要聽他說話
[00:11:52.120 --> 00:11:54.400]  我記得我在懷孕的時候
[00:11:54.400 --> 00:11:56.600]  那時候我參加一個媽媽的茶經班
[00:11:56.600 --> 00:11:57.880]  我記得我懷孕的時候
[00:11:57.880 --> 00:11:59.840]  我參加過媽媽的茶經班
[00:11:59.840 --> 00:12:01.800]  有一個跟我一起的學生
[00:12:01.800 --> 00:12:02.960]  是個中年婦女
[00:12:02.960 --> 00:12:05.040]  跟我一起的學生
[00:12:05.040 --> 00:12:07.280]  有一個中年的婦女
[00:12:07.280 --> 00:12:08.240]  基督徒
[00:12:08.240 --> 00:12:08.880]  基督徒來的
[00:12:08.880 --> 00:12:10.040]  她的孩子也是基督徒
[00:12:10.040 --> 00:12:11.680]  她的孩子也是基督徒來的
[00:12:11.680 --> 00:12:14.000]  但她的孩子因為是個同性戀
[00:12:14.000 --> 00:12:15.400]  因為她的孩子是一個同性戀者
[00:12:15.400 --> 00:12:16.760]  後來得了愛滋病
[00:12:16.760 --> 00:12:18.200]  後來得到愛滋病
[00:12:18.200 --> 00:12:20.920]  我們的小組就跟她一起禱告
[00:12:20.920 --> 00:12:22.040]  走過這一關
[00:12:22.040 --> 00:12:23.800]  我們的小組就跟這個媽媽
[00:12:23.800 --> 00:12:24.800]  一起去祈禱
[00:12:24.800 --> 00:12:25.720]  她走過這一關
[00:12:25.720 --> 00:12:27.400]  因為她回到家的時候
[00:12:27.400 --> 00:12:29.080]  因為她回到家的時候
[00:12:29.080 --> 00:12:30.880]  媽媽還是要照顧她的
[00:12:30.880 --> 00:12:34.080]  媽媽還是要照顧她同性戀的孩子
[00:12:34.080 --> 00:12:35.520]  我們不明白
[00:12:35.520 --> 00:12:36.160]  我們不明白
[00:12:36.160 --> 00:12:38.120]  為什麼我們這麼用心地教孩子
[00:12:38.120 --> 00:12:39.560]  還是走偏了路
[00:12:39.560 --> 00:12:40.840]  但是為什麼我們不明白
[00:12:40.840 --> 00:12:42.840]  就是我們為什麼這麼用心去教孩子
[00:12:42.840 --> 00:12:44.680]  但是仍然孩子會走偏了路
[00:12:44.680 --> 00:12:45.760]  神知道
[00:12:45.760 --> 00:12:46.720]  我們神知道
[00:12:46.720 --> 00:12:48.040]  我們的神有恩典
[00:12:48.040 --> 00:12:49.480]  我們的上帝有恩典
[00:12:49.480 --> 00:12:50.800]  這恩典也是給你的
[00:12:50.800 --> 00:12:51.920]  這個恩典不單是給她
