
[00:00:00.000 --> 00:00:06.520]  第二點:你可知道,你一禱告,神就要來工作嗎?
[00:08:16.840 --> 00:08:20.520]  學習憑著信心來禱告,Amen?
[00:08:20.520 --> 00:08:23.120]  你也需要學習在你的生命當中,
[00:08:23.120 --> 00:08:27.200]  學習做一個畫圓圈的人。
[00:08:27.200 --> 00:08:28.840]  在你的工作當中,
[00:08:28.840 --> 00:08:30.560]  在你的家庭當中,
[00:08:30.560 --> 00:08:32.160]  在你的個人生命當中,
[00:08:32.160 --> 00:08:34.480]  畫一個圓圈,
[00:08:34.480 --> 00:08:38.040]  跪在地上來禱告,
[00:08:38.040 --> 00:08:43.400]  而且確信神要紀念你的禱告,Amen?
[00:08:43.400 --> 00:08:47.880]  Divine Moody是一個非常被神重用的美國牧者,
[00:08:47.880 --> 00:08:51.480]  他曾經說每一個屬靈的大復興,
[00:08:51.480 --> 00:08:54.320]  都可以追溯到它的根源的話,
[00:08:54.320 --> 00:09:01.640]  都會追溯到其實是一個跪在地上禱告的圓圈。
[00:09:01.640 --> 00:09:08.000]  所有屬靈的復興都可以歸溯一個人開始,
[00:09:08.000 --> 00:09:10.560]  在他的生活的領域裡面,
[00:09:10.560 --> 00:09:13.000]  畫一個圓圈,跪在那裡禱告,
[00:09:13.000 --> 00:09:14.800]  確信神會垂聽他的禱告,
[00:09:14.800 --> 00:09:18.600]  就從這裡開始,Amen?
[00:09:18.600 --> 00:09:23.480]  今天你我也需要重新回到禱告的最基本,
[00:09:23.480 --> 00:09:28.200]  相信神要紀念你的禱告。
[00:09:28.200 --> 00:09:29.560]  第二件事情,
[00:09:29.560 --> 00:09:30.960]  要順從神的指引。
[00:09:30.960 --> 00:09:34.600]  跟你們說要順從神的指引。
[00:09:34.600 --> 00:09:36.720]  當你來尋求神的時候,
[00:09:36.720 --> 00:09:39.840]  神必然會指引你的道路。
[00:09:39.840 --> 00:09:42.840]  你說牧師我怎麼從來沒有經歷過神的指引呢?
[00:09:42.840 --> 00:09:46.440]  其實堂堂不是因為神沒有指引你啦,
[00:09:46.440 --> 00:09:51.400]  而是很多時候我們沒有一個敏銳的心來尋求神,
[00:09:51.400 --> 00:09:57.200]  或者是說更多時候我們不大習慣怎麼來順從神的引導,
[00:09:57.200 --> 00:10:01.040]  因為我們一向總是按照我們所習慣的方法,
[00:10:01.040 --> 00:10:04.000]  來做我們自己想做的事情,不是嗎?
[00:10:04.000 --> 00:10:07.680]  以至於當神要我們做一些我們不習慣的事情,
[00:10:07.680 --> 00:10:10.880]  或者好像不大合乎我們理性的事情的時候,
[00:10:10.880 --> 00:10:14.520]  我們很自然就會拒絕,想都不想就拒絕了,
[00:10:14.520 --> 00:10:16.720]  也從來沒想過那是神的指引過,
[00:10:16.720 --> 00:10:21.880]  想都不想就拒絕,因為那不習慣的事情。
[00:10:21.880 --> 00:10:25.000]  所以我們很難能夠來經歷神的作為。
[00:10:25.000 --> 00:10:29.440]  第二點,今天我們如果想藉著禱告來經歷神蹟,
[00:10:29.440 --> 00:10:34.880]  我們就必須學習來順從神的指引,Amen?
[00:10:34.880 --> 00:10:36.960]  就像這段經文一樣,
[00:10:36.960 --> 00:10:38.800]  我們在念《歌妮柳》,
[00:10:38.800 --> 00:10:42.720]  當神對他說,神要紀念你的禱告,
[00:10:42.720 --> 00:10:47.760]  接下來很清楚地,第五節給他很清楚地指引,
[00:10:47.760 --> 00:10:50.560]  神對他說,現在你要打發人到約帕去,
[00:10:50.560 --> 00:10:52.240]  請他稱呼彼得的西門來,
[00:10:52.240 --> 00:10:54.600]  他住在海邊一個俏皮的西門的家裡,
[00:10:54.600 --> 00:10:57.320]  房子在海邊上,非常地清楚。
[00:10:57.320 --> 00:11:00.760]  神很清楚地對他說,什麼時候?現在。
[00:11:00.760 --> 00:11:03.040]  地點在哪裡?去約帕。
[00:11:03.040 --> 00:11:04.560]  人物找誰?找西門。
[00:11:04.560 --> 00:11:06.240]  怎麼找法呢?海邊的屋上。
[00:11:06.240 --> 00:11:07.960]  哇,夠清楚了吧!
[00:11:07.960 --> 00:11:13.880]  人、石、地如何?就差了什麼呢?
[00:11:13.880 --> 00:11:18.200]  就差什麼呢?when、where、who、how都有了。
[00:11:18.200 --> 00:11:20.360]  就差why。
[00:11:20.360 --> 00:11:23.080]  為什麼要做這些事情呢?
[00:11:23.080 --> 00:11:24.760]  我們人就喜歡問為什麼,
[00:11:24.760 --> 00:11:27.960]  什麼東西就是沒有說為什麼,
[00:11:27.960 --> 00:11:29.960]  我們就是最想知道為什麼,
[00:11:29.960 --> 00:11:33.000]  神偏偏不說為什麼。
[00:11:33.000 --> 00:11:37.400]  更何況從該沙利亞到約帕不是很短的距離,
[00:11:37.400 --> 00:11:38.920]  大概有三十里路,
[00:11:38.920 --> 00:11:40.760]  現代人開車不覺得很遠,
[00:11:40.760 --> 00:11:46.040]  在當時來講根本是不同的地界,不同的領域。
[00:11:46.040 --> 00:11:48.520]  換句話說,神要他去一個陌生的環境,
[00:11:48.520 --> 00:11:52.120]  去找一個陌生的人,然後不知道為什麼。
[00:11:52.120 --> 00:11:56.280]  這些都完全不合我們常理的事情,不是嗎?
[00:11:56.280 --> 00:11:59.720]  如果你是哥林牛,你會怎麼反應呢?
[00:11:59.720 --> 00:12:02.280]  你知道有些時候,
[00:12:02.280 --> 00:12:09.880]  神就是要引導我們進入一個我們不習慣的領域裡面。
[00:12:09.880 --> 00:12:12.760]  我再說,有些時候神就是,
[00:12:12.760 --> 00:12:15.160]  神的定義,換句話說,
[00:12:15.160 --> 00:12:19.080]  要把我們推入一個不習慣的領域裡面。
[00:12:19.080 --> 00:12:25.480]  跟你們說,神有時候就是把你放在不習慣的領域裡面,跟他說。
[00:12:25.480 --> 00:12:27.240]  否則你怎麼能經歷神的心事呢?
[00:12:27.240 --> 00:12:29.880]  你一天到晚說,do something new in my life,
[00:12:29.880 --> 00:12:31.400]  something new in my,
[00:12:31.400 --> 00:12:33.960]  hey,come on!
[00:12:33.960 --> 00:12:37.800]  如果你真的想讓神在你生命當中做新事,
[00:12:37.800 --> 00:12:43.160]  你就不能永遠停留在你所習慣的舊事上嘛!
[00:12:43.160 --> 00:12:45.480]  你若是要神做新事,
[00:12:45.480 --> 00:12:52.120]  你一定要進入,樂意讓神帶你進入新的領域裡面。
[00:12:52.120 --> 00:12:53.720]  但是哥林牛是如此嘛,
[00:12:53.720 --> 00:13:00.040]  我們看見神同樣也要求彼得做一些他從來沒有做過的事情。
[00:13:00.040 --> 00:13:02.200]  十一節我們看見彼得在禱告當中,
[00:13:02.200 --> 00:13:05.160]  就看見天開了,哇,這不是我們所想要的嗎?
[00:13:05.160 --> 00:13:06.840]  天開了,我們希望天開了。
[00:13:06.840 --> 00:13:08.120]  他天開了看見什麼?
[00:13:08.120 --> 00:13:13.240]  看見大步降下來,裡面包了很多不潔淨的動物。
[00:13:13.240 --> 00:13:17.400]  然後神對他說,彼得起來,宰了吃。
[00:13:17.400 --> 00:13:19.480]  彼得怎麼回答呢?很有意思。
[00:13:19.480 --> 00:13:22.440]  彼得說,主啊,這是不可的。
[00:13:22.440 --> 00:13:25.560]  你要知道,當你稱呼一個人是主的時候,
[00:13:25.560 --> 00:13:29.080]  下一句話絕對不應該是,這是不可的。
[00:13:29.080 --> 00:13:32.120]  絕對不應該是這樣。
[00:13:32.120 --> 00:13:34.440]  但這也難怪彼得嘛,不是嗎?
[00:13:34.440 --> 00:13:37.400]  這些東西都是律法上說不可吃的嘛,
[00:13:37.400 --> 00:13:41.480]  這是他從小就遵守律法,從小沒吃過的嘛。
[00:13:41.480 --> 00:13:44.280]  而現在神要他吃。
[00:13:44.280 --> 00:13:47.400]  你可以想像彼得心中一切的想法嗎?
[00:13:47.400 --> 00:13:49.640]  第一個,有沒有搞錯啊?
[00:13:49.640 --> 00:13:51.480]  怎麼要吃這種東西?
[00:13:51.480 --> 00:13:53.720]  第二個,真的要吃嗎?要吃。
[00:13:53.720 --> 00:13:55.800]  為什麼要吃呢?
[00:13:55.800 --> 00:13:59.960]  第三個,主啊,難道沒有別的更好的辦法嗎?
[00:13:59.960 --> 00:14:02.040]  主啊,這不是我們腦中常常想的,
[00:14:02.040 --> 00:14:04.840]  每一次神要我們做什麼,我們就常常想這些事情嗎?
[00:14:04.840 --> 00:14:07.560]  在我們腦海當中分析來分析去嗎?
[00:14:07.560 --> 00:14:12.840]  而更糟糕的是,我告訴你,神不但要他吃這些不潔淨的東西,
[00:14:12.840 --> 00:14:17.480]  而且神後來要他進入外邦人的家中,
[00:14:17.480 --> 00:14:20.280]  要與外邦人一同作息。
[00:14:20.280 --> 00:14:24.120]  哦,這是猶太人的NO NO NO NO NO。
[00:14:24.120 --> 00:14:28.440]  猶太人絕對不會進入外邦人家中與他同息的,
[00:14:28.440 --> 00:14:30.920]  這絕對不可以做的事情。
[00:14:30.920 --> 00:14:35.800]  不潔淨的東西偷偷吃了也就算了,我告訴你,沒人看見。
[00:14:35.800 --> 00:14:39.480]  要到外邦人家吃飯作客,
[00:14:39.480 --> 00:14:41.640]  如果被別人看見,我告訴你,
[00:14:41.640 --> 00:14:46.680]  猶太人的閒話是比推特還糟糕的,我告訴你。
[00:14:46.680 --> 00:14:51.240]  一世英名要掃地,領袖也不用再當了。
[00:14:51.240 --> 00:14:56.360]  主啊,難道沒有更好的辦法嗎?
[00:14:56.360 --> 00:14:59.560]  第二點,這難道不是常常在我們心中所想的嗎?
[00:14:59.560 --> 00:15:02.680]  我們在神面前的掙扎嗎?
[00:15:02.680 --> 00:15:05.160]  第二點,這幾年當我在侍奉神的過程當中,
[00:15:05.160 --> 00:15:08.440]  我越侍奉神,越明白一件事情,
[00:15:08.440 --> 00:15:13.160]  我們人是永遠想不過神的啦。
[00:15:13.160 --> 00:15:18.600]  我再次說,我們人是永遠想不過神的啦。
[00:15:18.600 --> 00:15:22.840]  無論我們怎麼想啦,無論我們怎麼理性分析啦,
[00:15:22.840 --> 00:15:26.440]  侍奉神的道路還是高過我們的道路嘛。
[00:15:26.440 --> 00:15:30.440]  侍奉神的意念還是高過我們的意念嘛。
[00:15:30.440 --> 00:15:36.440]  但神今天就是要我們憑著信心,勇敢地來順從祂。
[00:15:36.440 --> 00:15:38.120]  Amen?
[00:15:38.120 --> 00:15:42.440]  Mark Patterson 他講到他們教會開始一個見證,很有意思。
[00:15:42.440 --> 00:15:46.120]  他們教會剛剛開始的時候,人數很少,不是很多。
[00:15:46.120 --> 00:15:51.000]  每個月奉獻就是兩千塊錢,其中一千六是交房租,
[00:15:51.000 --> 00:15:54.760]  所以只有四百塊錢,每個月可以有鬆動可以使用。
[00:15:54.760 --> 00:15:57.400]  當時他們敬拜團沒有鼓手,
[00:15:57.400 --> 00:15:59.640]  所以他們拼命在神面禱告說,
[00:15:59.640 --> 00:16:03.480]  求你給我們一個鼓手,賜下一個鼓手給我們。
[00:16:03.480 --> 00:16:07.240]  有一次當他在禱告當中,求神賜下鼓手,
[00:16:07.240 --> 00:16:09.640]  神忽然間就對他說了,
[00:16:09.640 --> 00:16:12.840]  你為什麼不去先買一套鼓回來呢?
[00:16:12.840 --> 00:16:14.600]  你知道他怎麼回答嗎?
[00:16:14.600 --> 00:16:19.000]  他回答說,主啊,那你為什麼不先給我一個鼓手呢?
[00:16:19.000 --> 00:16:22.680]  沒有一個鼓手要先買一套鼓,不是很奇怪的事情嗎?
[00:16:22.680 --> 00:16:28.840]  他就開始跟神在那裡爭論,到底是神先還是我先,神先我先。
[00:16:28.840 --> 00:16:34.840]  最後他終於順服下來,去買了一套鼓,四百塊美金。
[00:16:34.840 --> 00:16:38.040]  你知道,對當時的教會只有一個月兩千塊的收入,
[00:16:38.040 --> 00:16:43.960]  他花四百塊錢去買一套鼓,已經引起同工很多的不滿跟爭論了。
[00:16:43.960 --> 00:16:49.080]  可是當他一順服下來,那個禮拜天,就來一個新人,
[00:16:49.080 --> 00:16:52.280]  小平頭,看起來像個軍人。
[00:16:52.280 --> 00:16:55.960]  看他身上的一些帶著標記,一定是軍樂隊的。
[00:16:55.960 --> 00:17:00.920]  一問下來,果然是個鼓手,Hallelujah!
[00:17:00.920 --> 00:17:04.360]  很多人說我們在等神走第一步,不是嗎?
[00:17:04.360 --> 00:17:09.000]  沒想到是神在等我們走第一步耶!
[00:17:09.000 --> 00:17:11.960]  你以為你在等神,其實神在等你!
[00:17:11.960 --> 00:17:17.560]  第二點,多少時候我們只是習慣拼命的禱告,拼命的祈求,
[00:17:17.560 --> 00:17:22.360]  卻沒有看見神正在把許多的機會擺在我們面前。
[00:17:22.360 --> 00:17:26.520]  我們所需要做的,不是坐在這裡等事情發生,
[00:17:26.520 --> 00:17:29.720]  我們所需要做的,不是等神來預備,
[00:17:29.720 --> 00:17:34.120]  我們所需要做的,還是勇敢的順從神的引導,
[00:17:34.120 --> 00:17:37.720]  抓住神給我們的機會,勇敢向前。
[00:17:37.720 --> 00:17:45.960]  一旦你順服下來,你就要看見奇妙的事情就要發生,Amen!
[00:17:45.960 --> 00:17:51.000]  這三方面你要做的,你要期待神來開路,
[00:17:51.000 --> 00:17:55.000]  跟你們講說要期待神來開路!
[00:17:55.000 --> 00:17:59.960]  其實從這段聖經當中,你可以從一個人的禱告開始,
[00:17:59.960 --> 00:18:06.360]  從一個人的順服開始,就帶來一連串的事件耶!
[00:18:06.360 --> 00:18:09.160]  從第一節開始,只是一個人的禱告嘛!
[00:18:09.160 --> 00:18:12.760]  你只看見一個人的禱告,哥尼留的禱告,
[00:18:12.760 --> 00:18:19.160]  他是常常禱告的人,神也紀念他在神面前的禱告,
[00:18:19.160 --> 00:18:24.360]  但他不但是禱告,從第八節開始,他順服神的引導,
[00:18:24.360 --> 00:18:28.760]  打發他的家人跟僕人,去找這個西門彼得,
[00:18:28.760 --> 00:18:36.360]  他的順服,就好像一個推動神工作的手耶!
[00:18:36.360 --> 00:18:39.160]  你有沒有想到過你的順服是很重要的?
[00:18:39.160 --> 00:18:46.760]  我們的順服就是推動神工作的手,一順服下來,
[00:18:46.760 --> 00:18:50.760]  你看這段經文當中,他一順服,神好高興,
[00:18:50.760 --> 00:18:56.360]  立刻就開始安排了一個神聖的約會!
[00:18:56.360 --> 00:19:01.560]  我告訴你,西門彼得跟哥尼留是根本不應該在一起的兩個人,
[00:19:01.560 --> 00:19:05.960]  也按照人類角度,從來也不可能在一起的兩個人,
[00:19:05.960 --> 00:19:10.960]  只有上帝能夠安排這樣一個神聖的約會,
[00:19:10.960 --> 00:19:13.160]  讓這兩個人在一起耶!
[00:19:13.160 --> 00:19:15.560]  這兩個人完全不同的背景,一個猶太人,一個外邦人,
[00:19:15.560 --> 00:19:18.960]  老死不相往來,根本不往來,
[00:19:18.960 --> 00:19:23.960]  不同的地域,根本是沒事,不可能見到面,
[00:19:23.960 --> 00:19:30.560]  不同的身份,一個是義大利的軍人,一個是猶太人的漁夫,
[00:19:30.560 --> 00:19:35.560]  不同的身份,從人類角度來講是完全不可能見,
[00:19:35.560 --> 00:19:41.160]  可是這段聖經當中,你就看見神的手怎麼開始在工作了,
[00:19:41.160 --> 00:19:46.960]  就正在哥尼留的家人、僕人來靠近彼得所住的房子的時候,
[00:19:46.960 --> 00:19:50.760]  神就感動彼得,到房頂禱告,
[00:19:50.760 --> 00:19:54.160]  他一上到房頂禱告,一禱告就睡著了,
[00:19:54.160 --> 00:19:58.360]  神就讓他看見異象,他看完異象還搞不清楚,
[00:19:58.360 --> 00:20:03.760]  還在思這是怎麼回事的時候,忽然中國話說實辭,
[00:20:03.760 --> 00:20:07.760]  那是怪,下面就有人喊叫了,
[00:20:07.760 --> 00:20:10.960]  啊!你有稱呼西門的彼得住在這裡嗎?
[00:20:10.960 --> 00:20:15.160]  我告訴你,那真的簡直是安排的天衣無縫,我告訴你,
[00:20:15.160 --> 00:20:20.160]  讓彼得連想清楚說NO的機會都沒有,
[00:20:20.160 --> 00:20:24.960]  我們看見他就被請去要去哥尼留的家裡面,
[00:20:24.960 --> 00:20:29.960]  感謝主我們在這裡看見第二個人的順服,彼得的順服,
[00:20:29.960 --> 00:20:33.360]  雖然他心中不明白,Why?從來不明白,
[00:20:33.360 --> 00:20:37.360]  他也不知道心中不大情願,說真的他是不大情願去,
[00:20:37.360 --> 00:20:39.960]  但他還是選擇順從了神,
[00:20:39.960 --> 00:20:43.160]  他就跟著人去了哥尼留的家裡面,
[00:20:43.160 --> 00:20:45.560]  二十四節如果你仔細看下去,
[00:20:45.560 --> 00:20:47.960]  二十四節講到哥尼留準備好了,
[00:20:47.960 --> 00:20:50.960]  把所有的家人都找來了,要聽彼得說話,
[00:20:50.960 --> 00:20:53.360]  雖然他們也不知道什麼事情會發生,
[00:20:53.360 --> 00:20:56.560]  但他們心中渴望更多的經歷神,
[00:20:56.560 --> 00:21:00.760]  二十五節彼得就一進去,哇!
[00:21:00.760 --> 00:21:03.760]  我好喜歡這幾個字,彼得一進去,
[00:21:03.760 --> 00:21:09.560]  我告訴你,彼得一踏入哥尼留家的門,
[00:21:09.560 --> 00:21:11.360]  就好像是什麼?
[00:21:11.360 --> 00:21:15.760]  就好像是愛麗絲仙境的故事裡面,
[00:21:15.760 --> 00:21:19.160]  那個愛麗絲走進那個兔子洞一樣,
[00:21:19.160 --> 00:21:24.960]  一走進去,打開了一個嶄新的世界擺在他的面前,
[00:21:24.960 --> 00:21:27.960]  我告訴你,當彼得一走進哥尼留的家,
[00:21:27.960 --> 00:21:31.160]  不是那麼簡單,像你所說走到一個外邦人家裡面,
[00:21:31.160 --> 00:21:38.160]  事實上他一走進去,為神的國度打開了一扇嶄新的福音的門,
[00:21:38.160 --> 00:21:40.960]  是向外邦人傳福音的門,
[00:21:40.960 --> 00:21:43.560]  當彼得一走進哥尼留的家裡面,
[00:21:43.560 --> 00:21:47.360]  我們看見福音是從猶太人一直傳到萬國萬民,
