
[00:00:00.000 --> 00:00:02.440]  好想同大家一齊思想
[00:05:06.440 --> 00:05:09.080]  人抵擋真道
[00:05:09.080 --> 00:05:13.320]  這個就是我們末世所面對的危機
[00:05:13.320 --> 00:05:17.800]  今天我們處身在這個末世的時候
[00:05:17.800 --> 00:05:19.640]  就像保羅一樣
[00:05:19.640 --> 00:05:23.200]  他們面對有兩大挑戰
[00:05:23.200 --> 00:05:25.200]  甚麼挑戰呢?
[00:05:25.200 --> 00:05:27.600]  第一個挑戰很重要的
[00:05:27.600 --> 00:05:29.600]  甚麼是真甚麼是假呢?
[00:05:29.600 --> 00:05:31.920]  因為當時末世的時候
[00:05:31.920 --> 00:05:34.760]  當耶穌來到的時候
[00:05:34.760 --> 00:05:39.440]  有很多假的信徒
[00:05:39.440 --> 00:05:41.240]  假的教師
[00:05:41.240 --> 00:05:42.880]  假的領袖
[00:05:42.880 --> 00:05:44.880]  在末世的時候
[00:05:44.880 --> 00:05:47.360]  有很多自稱為基督徒
[00:05:47.360 --> 00:05:50.400]  但卻被很多的罪惡
[00:05:50.400 --> 00:05:53.480]  很多的私慾所纏繞
[00:05:53.480 --> 00:05:57.680]  末世可能出現一些教會的領袖
[00:05:57.680 --> 00:06:01.760]  這些教會標榜自己是一個最純正的教會
[00:06:01.760 --> 00:06:06.160]  或者有時候追求成功的卓越
[00:06:06.160 --> 00:06:08.000]  純正是好的
[00:06:08.000 --> 00:06:09.640]  卓越也是好的
[00:06:09.640 --> 00:06:13.200]  但我們怎樣分辨純不純正
[00:06:13.200 --> 00:06:16.600]  怎樣分辨真正的成功呢?
[00:06:16.600 --> 00:06:19.120]  在2006年
[00:06:19.120 --> 00:06:21.560]  哈佛大學一名教授
[00:06:21.560 --> 00:06:24.000]  他教了哈佛很久了
[00:06:24.000 --> 00:06:28.720]  他出版了一本書叫做《失去靈魂的卓越》
[00:06:28.720 --> 00:06:34.000]  這本書講到美國的大學
[00:06:34.000 --> 00:06:37.880]  失去大學原有的使命
[00:06:37.880 --> 00:06:39.880]  去培養人
[00:06:39.880 --> 00:06:42.560]  培養一種優美的品格
[00:06:42.560 --> 00:06:50.720]  學校、大學只成為培養一個專業人才的學府
[00:06:50.720 --> 00:06:54.160]  如果大家要了解哈佛大學的歷史
[00:06:54.160 --> 00:06:58.960]  哈佛大學原先是想培養傳道人
[00:06:58.960 --> 00:07:02.720]  想培養牧者
[00:07:02.720 --> 00:07:05.200]  去裝備他們
[00:07:05.200 --> 00:07:11.680]  但是經過這麼多幾百年的歷史
[00:07:11.680 --> 00:07:15.280]  這間學校
[00:07:15.280 --> 00:07:17.960]  由原先的理想
[00:07:17.960 --> 00:07:23.360]  慢慢慢慢成為一個培養一些專業人才
[00:07:23.360 --> 00:07:26.520]  去追求卓越
[00:07:26.520 --> 00:07:30.040]  但是卻是失去人的靈魂
[00:07:30.040 --> 00:07:33.600]  由一個學校
[00:07:33.600 --> 00:07:36.040]  變成一個機構
[00:07:36.040 --> 00:07:38.040]  或者一間公司
[00:07:38.040 --> 00:07:45.360]  今天很多無論美國、歐美的大學
[00:07:45.360 --> 00:07:48.680]  很多時候學校都是賺錢的
[00:07:48.680 --> 00:07:51.520]  不是去培養一個人的生命
[00:07:51.520 --> 00:07:53.520]  怎麼去做人的
[00:07:53.520 --> 00:07:59.320]  今天大學如是
[00:07:59.320 --> 00:08:04.040]  很多時候個人的修養由學生自己去決定
[00:08:04.040 --> 00:08:07.280]  我們想一想教會又怎麼樣
[00:08:07.280 --> 00:08:11.600]  教會那個信徒的培育工作又怎麼樣
[00:08:11.600 --> 00:08:16.040]  我們教會在基督教裏面
[00:08:16.040 --> 00:08:19.320]  神學教育的培育又是怎麼樣
[00:08:19.320 --> 00:08:23.320]  會不會教會只是提供一種信仰的知識
[00:08:23.320 --> 00:08:27.200]  卻是缺乏了培育生命
[00:08:27.200 --> 00:08:31.040]  教會會不會只是傳遞了知識
[00:08:31.040 --> 00:08:34.200]  而不是去造就門徒
[00:08:34.200 --> 00:08:39.000]  怎樣去促進一個生命的成長
[00:08:39.000 --> 00:08:42.280]  我們經常說生命影響生命
[00:08:42.280 --> 00:08:45.000]  究竟什麼質素的人
[00:08:45.000 --> 00:08:47.000]  什麼質素的生命
[00:08:47.000 --> 00:08:49.000]  才會影響到生命
[00:08:49.000 --> 00:08:50.400]  我不知道
[00:08:50.400 --> 00:08:56.480]  頂姐妹你有沒有一些有生命的導師去影響你
[00:08:56.480 --> 00:08:58.080]  去鼓勵你
[00:08:58.080 --> 00:09:00.680]  真正的生命的內涵
[00:09:00.680 --> 00:09:03.280]  是從內而外
[00:09:03.280 --> 00:09:09.040]  不單止我們去分辨什麼是真什麼是假
[00:09:09.040 --> 00:09:11.880]  更加在末世的裏面
[00:09:11.880 --> 00:09:13.080]  第二樣東西
[00:09:13.080 --> 00:09:15.880]  末世生活的指引在哪裡呢
[00:09:15.880 --> 00:09:19.920]  我們哪裏找到我們一個的指引
[00:09:19.920 --> 00:09:25.880]  作為基督徒我們應該要去跟隨什麼呢
[00:09:25.880 --> 00:09:31.880]  在這裏這段聖經給我們有兩個指引
[00:09:31.880 --> 00:09:34.880]  在末世的生活裏面
[00:09:34.880 --> 00:09:38.680]  我們什麼成為我們的指引
[00:09:38.680 --> 00:09:42.280]  在末世裏面很多人說我就是真理
[00:09:42.280 --> 00:09:45.680]  很多人說他自己那些東西是真的
[00:09:45.680 --> 00:09:47.680]  究竟什麼是真的
[00:09:47.680 --> 00:09:49.680]  我怎樣信得過去呢
[00:09:49.680 --> 00:09:53.680]  在這段聖經提了兩個很重要的原則
[00:09:53.680 --> 00:09:55.480]  是我們今天要考慮的
[00:09:55.480 --> 00:09:56.480]  第一
[00:09:56.480 --> 00:09:58.080]  考法耶穌
[00:09:58.080 --> 00:10:00.280]  不要跟著這個世界
[00:10:00.280 --> 00:10:02.080]  去跟隨耶穌
[00:10:02.080 --> 00:10:03.280]  第二
[00:10:03.280 --> 00:10:06.880]  回歸上帝的說話
[00:10:06.880 --> 00:10:10.280]  上帝是每一個基督徒
[00:10:10.280 --> 00:10:15.280]  是我們生活的最終的準繩
[00:10:15.280 --> 00:10:18.280]  回歸聖言
[00:10:18.280 --> 00:10:23.280]  今天想和大家從這兩方面來思想
[00:10:23.280 --> 00:10:24.880]  所以第一方面
[00:10:24.880 --> 00:10:27.280]  效法耶穌
[00:10:27.280 --> 00:10:29.080]  效法基督
[00:10:29.080 --> 00:10:31.480]  我們不要跟隨這個世界
[00:10:31.480 --> 00:10:34.480]  凡事要跟隨基督
[00:10:34.480 --> 00:10:35.680]  在第十節
[00:10:35.680 --> 00:10:39.280]  「但祢已經服從了我的教訓
[00:10:39.280 --> 00:10:45.480]  品行至向信心、寬容、愛心、忍耐」
[00:10:45.480 --> 00:10:48.480]  保羅提醒提摩泰
[00:10:48.480 --> 00:10:51.680]  他要來跟隨他
[00:10:51.680 --> 00:10:55.080]  當我們思想保羅提醒提摩泰
[00:10:55.080 --> 00:10:57.880]  要他服從他、要他跟隨他
[00:10:57.880 --> 00:11:00.880]  其實他最終是說
[00:11:00.880 --> 00:11:03.080]  他需要來跟隨耶穌
[00:11:03.080 --> 00:11:06.280]  如果你看哥倫多前書的時候
[00:11:06.280 --> 00:11:08.480]  在第十一章第一節這樣說
[00:11:08.480 --> 00:11:11.280]  「你們該效法我」
[00:11:11.280 --> 00:11:12.480]  「我」即是保羅
[00:11:12.480 --> 00:11:15.680]  「像我效法基督一樣」
[00:11:15.680 --> 00:11:19.280]  所以當保羅提醒提摩泰
[00:11:19.280 --> 00:11:22.080]  要他跟隨他、要他服從他
[00:11:22.080 --> 00:11:25.680]  其實他是指向提摩泰
[00:11:25.680 --> 00:11:27.680]  要效法耶穌基督
[00:11:27.680 --> 00:11:30.680]  效法耶穌基督的生命
[00:11:30.680 --> 00:11:36.080]  透過保羅我們能夠效法到耶穌基督
[00:11:36.080 --> 00:11:39.680]  在聖經說
[00:11:39.680 --> 00:11:44.680]  他吩咐提摩泰要來服從他
[00:11:44.680 --> 00:11:47.080]  《新漢語》聖經這樣譯
[00:11:47.080 --> 00:11:53.680]  「至於你,你依從了我的教導」
[00:11:53.680 --> 00:11:55.880]  甚麼叫「依從」呢?
[00:11:55.880 --> 00:11:58.680]  另一個翻譯就是「效法」
[00:11:58.680 --> 00:12:02.480]  「至於你,你已經效法了我」
[00:12:02.480 --> 00:12:06.280]  或者「你已經效法我來效法基督」
[00:12:06.280 --> 00:12:08.280]  這個表達到
[00:12:08.280 --> 00:12:11.880]  保羅跟提摩泰一個師徒的關係
[00:12:11.880 --> 00:12:15.080]  特別提摩泰在第二次旅程的時候
[00:12:15.080 --> 00:12:16.680]  跟保羅一起同工
[00:12:16.680 --> 00:12:18.280]  是保羅的助手
[00:12:18.280 --> 00:12:19.880]  換句話來說
[00:12:19.880 --> 00:12:22.480]  保羅跟提摩泰有一個很緊密的接觸
[00:12:22.480 --> 00:12:26.280]  吃的又一起,住的又一起
[00:12:26.280 --> 00:12:29.080]  在這麼多十多年的相處裏面
[00:12:29.080 --> 00:12:31.880]  他充分了解保羅的為人
[00:12:31.880 --> 00:12:33.680]  他的人格、他的價值
[00:12:33.680 --> 00:12:36.280]  他一切都來了解
[00:12:36.280 --> 00:12:39.280]  並且他還服從了
[00:12:39.280 --> 00:12:41.680]  並且他還效法了
[00:12:41.680 --> 00:12:47.880]  因著以言穆以來潛移文化
[00:12:47.880 --> 00:12:50.480]  保羅影響了提摩泰
[00:12:50.480 --> 00:12:54.880]  他就成為提摩泰一個好的榜樣
[00:12:54.880 --> 00:12:58.280]  當我讀神學的時候
[00:12:58.280 --> 00:13:00.480]  就是很久之前
[00:13:00.480 --> 00:13:02.280]  很多時候神學生讀神學
[00:13:02.280 --> 00:13:04.480]  以前一定要住宿舍
[00:13:04.480 --> 00:13:07.080]  其實住宿舍是一個很好的
[00:13:07.080 --> 00:13:10.480]  對我們來說是一個很好的操練
[00:13:10.480 --> 00:13:12.880]  在宿舍裏面的生活
[00:13:12.880 --> 00:13:16.080]  是真是生命能夠去建立生命
[00:13:16.080 --> 00:13:18.480]  在宿舍裏面
[00:13:18.480 --> 00:13:21.480]  我們八點鐘就上課了
[00:13:21.480 --> 00:13:25.080]  不過很多時候我們的院長
[00:13:25.080 --> 00:13:27.880]  七點鐘就回到辦公室
[00:13:27.880 --> 00:13:29.880]  他這麼早回來
[00:13:29.880 --> 00:13:31.880]  對我來說是一個很大的影響
[00:13:31.880 --> 00:13:36.880]  所以為什麼現在我回辦公室都很早回來
[00:13:36.880 --> 00:13:43.880]  可能他的影響在我那裏
[00:13:43.880 --> 00:13:46.080]  我去聚會都很早去
[00:13:46.080 --> 00:13:49.480]  因為受老師的影響
[00:13:49.480 --> 00:13:51.880]  看到他怎樣侍奉
[00:13:51.880 --> 00:13:55.480]  他的生命影響了我
[00:13:55.480 --> 00:13:56.680]  不單止這樣
[00:13:56.680 --> 00:13:59.280]  保羅說你效法
[00:13:59.280 --> 00:14:04.080]  你依從了我的教導
[00:14:04.080 --> 00:14:06.280]  不單止依從他的教導
[00:14:06.280 --> 00:14:08.280]  保羅說了一大堆
[00:14:08.280 --> 00:14:11.280]  他的生命的表現
[00:14:11.280 --> 00:14:13.280]  他生命的質素
[00:14:13.280 --> 00:14:16.280]  由釋經家來說
[00:14:16.280 --> 00:14:19.880]  保羅不單止說你依從我的教導
[00:14:19.880 --> 00:14:21.880]  更加說你依從我的品行
[00:14:21.880 --> 00:14:22.680]  依從我的志向
[00:14:22.680 --> 00:14:23.680]  依從我的信心
[00:14:23.680 --> 00:14:24.680]  依從我的忍耐
[00:14:24.680 --> 00:14:25.880]  依從我的愛心
[00:14:25.880 --> 00:14:27.880]  依從我的堅忍
[00:14:27.880 --> 00:14:31.680]  保羅不是高抬自己
[00:14:31.680 --> 00:14:33.680]  而是保羅給他看
[00:14:33.680 --> 00:14:35.680]  給提摩太太認識
[00:14:35.680 --> 00:14:38.280]  基督徒應該看重什麼?
[00:14:38.280 --> 00:14:41.280]  看重一個人的品格
[00:14:41.280 --> 00:14:45.680]  看重神僕人的品格的重要
[00:14:45.680 --> 00:14:49.680]  看重他的價值的取向
[00:14:49.680 --> 00:14:52.680]  什麼是假教師?
[00:14:52.680 --> 00:14:54.680]  假教師和真教師
[00:14:54.680 --> 00:14:56.280]  和保羅有什麼分別?
[00:14:56.280 --> 00:14:58.280]  從他的品行
[00:14:58.280 --> 00:14:59.880]  從他的價值
[00:14:59.880 --> 00:15:03.080]  來看到一個人真和假
[00:15:03.080 --> 00:15:05.080]  很多時候我們懂得說
[00:15:05.080 --> 00:15:08.680]  但是真正的表現是怎樣呢?
[00:15:08.680 --> 00:15:12.080]  保羅在這裡同樣去指出
[00:15:12.080 --> 00:15:14.680]  假教師的問題
[00:15:14.680 --> 00:15:19.080]  他們生命那種質素的問題
[00:15:19.080 --> 00:15:23.080]  如果我們開門訓課程
[00:15:23.080 --> 00:15:28.680]  只有課程而沒有了一種關係
[00:15:28.680 --> 00:15:32.680]  我們只是在課堂裏面一個教授
[00:15:32.680 --> 00:15:36.680]  並不能生命去影響生命
[00:15:36.680 --> 00:15:38.680]  去傳遞生命
[00:15:38.680 --> 00:15:42.680]  在這樣的過程是很難培養門徒的
[00:15:42.680 --> 00:15:47.680]  所以我們的門訓少了
[00:15:47.680 --> 00:15:53.680]  一種用生命去建立生命的元素
[00:15:53.680 --> 00:16:01.680]  這些門訓很難栽培到一個真正的門徒
[00:16:01.680 --> 00:16:07.680]  最近有機會和年青人說兩句
[00:16:07.680 --> 00:16:09.680]  有時候他不約而同
[00:16:09.680 --> 00:16:11.680]  說到我們教會一位執事
[00:16:11.680 --> 00:16:14.680]  在他們生命的影響
[00:16:14.680 --> 00:16:16.680]  說到蘇志勤執事
[00:16:16.680 --> 00:16:20.680]  在這些年青的弟兄姊妹
[00:16:20.680 --> 00:16:22.680]  他怎樣浪費時間
[00:16:22.680 --> 00:16:26.680]  怎樣去影響這些弟兄姊妹
[00:16:26.680 --> 00:16:29.680]  今天這些弟兄姊妹已經長大了
[00:16:29.680 --> 00:16:31.680]  已經在社會做事了
[00:16:31.680 --> 00:16:34.680]  已經很積極參與教會的侍奉
[00:16:34.680 --> 00:16:35.680]  為什麼他們這樣做?
[00:16:35.680 --> 00:16:38.680]  因為有一個很好的榜樣
[00:16:38.680 --> 00:16:41.680]  很好的生命去影響他們
[00:16:41.680 --> 00:16:44.680]  去見到這樣活生生的見證
[00:16:44.680 --> 00:16:46.680]  在他們的面前
[00:16:46.680 --> 00:16:50.680]  不單止他們接受什麼門訓的課程
[00:16:50.680 --> 00:16:54.680]  很重要的就是有一個活生生的生命
[00:16:54.680 --> 00:16:56.680]  給過他們的榜樣
[00:16:56.680 --> 00:16:58.680]  給過他們的影響
[00:16:58.680 --> 00:17:04.680]  最近我和女兒聊了一些電話
[00:17:04.680 --> 00:17:06.680]  也分享了一些
[00:17:06.680 --> 00:17:08.680]  有時候我自己也問
[00:17:08.680 --> 00:17:12.680]  究竟我對兒女生命的影響有多少呢?
[00:17:12.680 --> 00:17:15.680]  有時候我想一下
[00:17:15.680 --> 00:17:17.680]  我究竟影響兒子有多少呢?
[00:17:17.680 --> 00:17:19.680]  很坦白來說
[00:17:19.680 --> 00:17:21.680]  我影響兒子其實很少
[00:17:21.680 --> 00:17:25.680]  因為我認為對的東西
[00:17:25.680 --> 00:17:30.680]  有不同的見解
[00:17:30.680 --> 00:17:34.680]  但是我對女兒的影響好像多一點
[00:17:34.680 --> 00:17:37.680]  在我女兒的婚禮裡
[00:17:37.680 --> 00:17:42.680]  她說她為了自己的爸爸
[00:17:42.680 --> 00:17:45.680]  是一位牧師而感到自豪
[00:17:45.680 --> 00:17:47.680]  其實我很感恩的
[00:17:47.680 --> 00:17:50.680]  沒有為了爸爸而感到自卑
[00:17:50.680 --> 00:17:55.680]  最近在父親節
[00:17:55.680 --> 00:17:59.680]  因為澳洲的父親節是九月第一個星期
[00:17:59.680 --> 00:18:02.680]  寫了幾句說話
[00:18:02.680 --> 00:18:04.680]  祝父親節快樂
[00:18:04.680 --> 00:18:10.680]  她為了自己有一個敬畏神的父親而感恩
[00:18:10.680 --> 00:18:17.680]  我感恩能夠給女兒一個見證
[00:18:17.680 --> 00:18:20.680]  她覺得爸爸是敬畏神
[00:18:20.680 --> 00:18:24.680]  最近她跟我分享
[00:18:24.680 --> 00:18:27.680]  神給她的豐富
[00:18:27.680 --> 00:18:31.680]  很想跟我分享她的豐富
[00:18:31.680 --> 00:18:36.680]  她說很想跟我付住宿費
[00:18:36.680 --> 00:18:37.680]  我真的很感動
[00:18:37.680 --> 00:18:38.680]  我聽我女兒這麼說
[00:18:38.680 --> 00:18:40.680]  我真的很感動
[00:18:40.680 --> 00:18:45.680]  竟然女兒這麼孝順
[00:18:45.680 --> 00:18:47.680]  我這樣回應她
[00:18:47.680 --> 00:18:52.680]  我也同樣分享神給我的豐富
[00:18:52.680 --> 00:18:57.680]  在疫情開始的時候
[00:18:57.680 --> 00:19:02.680]  當教會出現一個前所未有的經濟危機
[00:19:02.680 --> 00:19:04.680]  我自己在教會服事的時候
[00:19:04.680 --> 00:19:08.680]  都沒有見過這樣的經濟危機
[00:19:08.680 --> 00:19:10.680]  神給我的豐富
[00:19:10.680 --> 00:19:13.680]  我願意去給神
[00:19:13.680 --> 00:19:15.680]  所以在前幾個月裡
[00:19:15.680 --> 00:19:20.680]  我差不多將我自己收入的一半
[00:19:20.680 --> 00:19:22.680]  去奉獻給神
[00:19:22.680 --> 00:19:25.680]  當奉獻了
[00:19:25.680 --> 00:19:29.680]  不過神仍然有足夠的恩典給我用
[00:19:29.680 --> 00:19:33.680]  雖然好像在現金裡很緊絀
[00:19:33.680 --> 00:19:34.680]  除了必需品
[00:19:34.680 --> 00:19:38.680]  我也不敢買其他東西
[00:19:38.680 --> 00:19:44.680]  我跟女兒分享我自己屬靈的靈操練
[00:19:44.680 --> 00:19:46.680]  我自己奉獻的生活
[00:19:46.680 --> 00:19:49.680]  其實我很少跟女兒分享
[00:19:49.680 --> 00:19:51.680]  因為聖經教導我們
[00:19:51.680 --> 00:19:55.680]  我們做一些事不是要讓別人知道
[00:19:55.680 --> 00:19:59.680]  不過我從另一個角度去想一想
[00:19:59.680 --> 00:20:02.680]  我怎樣讓她知道
[00:20:02.680 --> 00:20:08.680]  去傳承一個跟隨耶穌基督的生命
[00:20:08.680 --> 00:20:12.680]  所以我就跟她分享
[00:20:12.680 --> 00:20:14.680]  今天跟大家分享
[00:20:14.680 --> 00:20:19.680]  同樣我也是鼓勵你去跟隨耶穌基督
[00:20:19.680 --> 00:20:23.680]  我不知道大家了解牧者有多少
[00:20:23.680 --> 00:20:26.680]  你知不知道他們的意向有多少
[00:20:26.680 --> 00:20:28.680]  他們的志向有多少
[00:20:28.680 --> 00:20:30.680]  他們的生命有多少
[00:20:30.680 --> 00:20:33.680]  可能你會了解他們的教導
[00:20:33.680 --> 00:20:36.680]  但他們怎樣活出來
[00:20:36.680 --> 00:20:38.680]  當疫情裡
[00:20:38.680 --> 00:20:42.680]  神給我們有擴展福音的機會
[00:20:42.680 --> 00:20:46.680]  給我們有黃錦輝的發展
[00:20:46.680 --> 00:20:48.680]  在這個疫情裡
[00:20:48.680 --> 00:20:51.680]  經濟下滑,人心虛怯
[00:20:51.680 --> 00:20:55.680]  教會是否要持續發展呢?
[00:20:55.680 --> 00:20:57.680]  如果我們要發展
[00:20:57.680 --> 00:21:01.680]  我們每一個人都可能要付出多一點
[00:21:01.680 --> 00:21:06.680]  無論時間,無論精神,甚至我們的奉獻
[00:21:06.680 --> 00:21:08.680]  我只是問自己作為牧者
[00:21:08.680 --> 00:21:10.680]  我有什麼可以付出呢?
[00:21:10.680 --> 00:21:13.680]  我可不可以去奉獻多一點呢?
[00:21:13.680 --> 00:21:16.680]  甚至我自己可以減身
[00:21:16.680 --> 00:21:19.680]  雖然這些都很微不足道
[00:21:19.680 --> 00:21:27.680]  但這就是我們願意為上帝的角度擺上多一點
[00:21:27.680 --> 00:21:30.680]  信仰怎樣傳承
[00:21:30.680 --> 00:21:34.680]  不再只是在課堂裡教授
[00:21:34.680 --> 00:21:38.680]  而是我們生命怎樣能夠交流
[00:21:38.680 --> 00:21:42.680]  如果我們接觸牧者,接觸導師
[00:21:42.680 --> 00:21:45.680]  只是在課堂,在開會裡
[00:21:45.680 --> 00:21:48.680]  缺乏了生命那種接觸交流
[00:21:48.680 --> 00:21:51.680]  我們怎樣能夠彼此影響呢?
[00:21:51.680 --> 00:21:59.680]  保羅透過生活影響了提摩泰
[00:21:59.680 --> 00:22:02.680]  提摩泰效法保羅
[00:22:02.680 --> 00:22:04.680]  保羅效法耶穌
[00:22:04.680 --> 00:22:08.680]  我們的生命有沒有效法耶穌呢?
[00:22:08.680 --> 00:22:14.680]  第二方面,保羅說不單效法耶穌那種生命
[00:22:14.680 --> 00:22:18.680]  更加效法耶穌受苦
[00:22:18.680 --> 00:22:27.680]  所以保羅說自己為耶穌所受的逼迫和苦難
[00:22:27.680 --> 00:22:30.680]  這裡保羅只是說了一點點
[00:22:30.680 --> 00:22:38.680]  當你看《多倫多後書》的時候
[00:22:38.680 --> 00:22:40.680]  這是《多倫多後書》
[00:22:40.680 --> 00:22:49.680]  保羅說和假仕途的分別
[00:22:49.680 --> 00:22:55.680]  不是他多麼成功,多麼受歡迎,多麼聽眾
[00:22:55.680 --> 00:22:59.680]  而是他怎樣為耶穌基督而受苦
[00:22:59.680 --> 00:23:01.680]  他說我是基督的僕人嗎?
[00:23:01.680 --> 00:23:03.680]  他們是基督的僕人嗎?
[00:23:03.680 --> 00:23:07.680]  我更是,我比他們更受苦
[00:23:07.680 --> 00:23:10.680]  身受勞苦,多下監牢
[00:23:10.680 --> 00:23:14.680]  受鞭打是過重的,無死是累有的
