
[00:00:00.000 --> 00:00:04.960]  好,我們再一次來安靜來到神的面前
[00:07:11.000 --> 00:07:13.000]  你能生活在幻覺的裏面
[00:07:13.000 --> 00:07:15.000]  你的肉體要歸於塵土
[00:07:15.000 --> 00:07:20.000]  可是你還重欲享樂苟且偷生
[00:07:20.000 --> 00:07:21.000]  所以呢
[00:07:21.000 --> 00:07:28.000]  他就決定把妻子兒子王位財富尊榮權位都拋下
[00:07:28.000 --> 00:07:29.000]  他自己呢
[00:07:29.000 --> 00:07:31.000]  就成爲了如來
[00:07:31.000 --> 00:07:34.000]  如來的意思是解脫的人
[00:07:34.000 --> 00:07:35.000]  解脫的人
[00:07:35.000 --> 00:07:37.000]  那我自己年輕的時候呢
[00:07:37.000 --> 00:07:39.000]  很喜歡博學
[00:07:39.000 --> 00:07:40.000]  爲什麼呢
[00:07:40.000 --> 00:07:41.000]  因爲呢
[00:07:41.000 --> 00:07:44.000]  我常常覺得人生真的是很痛苦
[00:07:44.000 --> 00:07:47.000]  我常常覺得人生真的是很痛苦
[00:07:47.000 --> 00:07:48.000]  因爲呢
[00:07:48.000 --> 00:07:49.000]  我不曉得爲什麼
[00:07:49.000 --> 00:07:50.000]  我很小的時候
[00:07:50.000 --> 00:07:53.000]  我就想到人生要死亡的時候
[00:07:53.000 --> 00:07:54.000]  人要死亡的時候
[00:07:54.000 --> 00:07:57.000]  我覺得這是一個很難忍受的一個事情
[00:07:57.000 --> 00:07:58.000]  就發現
[00:07:58.000 --> 00:08:01.000]  就覺得人生實在是虛空
[00:08:01.000 --> 00:08:04.000]  我小時候
[00:08:04.000 --> 00:08:06.000]  我母親有時候告訴我說
[00:08:06.000 --> 00:08:07.000]  我的外祖父
[00:08:07.000 --> 00:08:09.000]  他年老的時候
[00:08:09.000 --> 00:08:12.000]  常常吟誦兩句唐詩
[00:08:12.000 --> 00:08:13.000]  叫做
[00:08:13.000 --> 00:08:16.000]  惡龍越馬終黃土
[00:08:16.000 --> 00:08:19.000]  人世殷須萬幾了
[00:08:19.000 --> 00:08:21.000]  他說惡龍是諸葛亮
[00:08:21.000 --> 00:08:23.000]  公孫是指公孫盛
[00:08:23.000 --> 00:08:25.000]  是在四川那個地方
[00:08:25.000 --> 00:08:27.000]  曾經稱帝的一個人
[00:08:27.000 --> 00:08:29.000]  就這樣的大英雄到頭來
[00:08:29.000 --> 00:08:31.000]  不過是一堆黃土
[00:08:31.000 --> 00:08:35.000]  人生終是空虛寂了
[00:08:35.000 --> 00:08:37.000]  那等我長大一點的時候
[00:08:37.000 --> 00:08:39.000]  我看到社會的現實
[00:08:39.000 --> 00:08:41.000]  我就發現說人跟人之間
[00:08:41.000 --> 00:08:44.000]  不是表面上那樣子友好親切
[00:08:44.000 --> 00:08:47.000]  很多時候親人之間也勾心鬥角
[00:08:47.000 --> 00:08:49.000]  爲了一些很小的利益
[00:08:49.000 --> 00:08:53.000]  這個可以互相之間設計殘害
[00:08:53.000 --> 00:08:57.000]  我發現說這個人愚昧自私
[00:08:57.000 --> 00:08:58.000]  我發現說這個社會
[00:08:58.000 --> 00:09:01.000]  我們生活的社會不公不義
[00:09:01.000 --> 00:09:05.000]  這個是人生的現實
[00:09:05.000 --> 00:09:07.000]  小時候我們受共產主義教育
[00:09:07.000 --> 00:09:09.000]  可是當我長大稍微懂事的時候
[00:09:09.000 --> 00:09:10.000]  我就發現說
[00:09:10.000 --> 00:09:11.000]  其實我們生活在一個
[00:09:11.000 --> 00:09:16.000]  很不公義的一個社會的裏面
[00:09:16.000 --> 00:09:19.000]  我自己是生在農村的裏面
[00:09:19.000 --> 00:09:22.000]  我們夏天要收割稻子
[00:09:22.000 --> 00:09:23.000]  要插秧
[00:09:23.000 --> 00:09:27.000]  那種感覺是很實在的
[00:09:27.000 --> 00:09:30.000]  感覺到這個是水深火熱
[00:09:30.000 --> 00:09:34.000]  這個是我們那時候生活的寫照
[00:09:34.000 --> 00:09:36.000]  我自己是比較幸運
[00:09:36.000 --> 00:09:37.000]  因爲我的舅舅
[00:09:37.000 --> 00:09:39.000]  他在城市的裏面
[00:09:39.000 --> 00:09:40.000]  每年夏天
[00:09:40.000 --> 00:09:42.000]  我可以上我舅舅家度假
[00:09:42.000 --> 00:09:44.000]  我那個時候是一個憤青
[00:09:44.000 --> 00:09:46.000]  我常常跟我舅舅說
[00:09:46.000 --> 00:09:48.000]  我說中國的農民
[00:09:48.000 --> 00:09:50.000]  生活在水深火熱裏面
[00:09:50.000 --> 00:09:51.000]  誰可以救他
[00:09:51.000 --> 00:09:54.000]  那我的舅舅他年齡大了
[00:09:54.000 --> 00:09:55.000]  他比較實際
[00:09:55.000 --> 00:09:57.000]  他就看着我說
[00:09:57.000 --> 00:09:59.000]  他的兒女們可以救他們
[00:09:59.000 --> 00:10:00.000]  他的意思是說
[00:10:00.000 --> 00:10:02.000]  你發揮努力好好唸書
[00:10:02.000 --> 00:10:03.000]  將來出人頭地的話
[00:10:03.000 --> 00:10:08.000]  可以讓你父母生活好一點
[00:10:08.000 --> 00:10:09.000]  上半年紀的人
[00:10:09.000 --> 00:10:10.000]  不像我這個憤青
[00:10:10.000 --> 00:10:14.000]  好像很理想化
[00:10:14.000 --> 00:10:17.000]  同時我也發現說
[00:10:17.000 --> 00:10:20.000]  人生常常感到無力
[00:10:20.000 --> 00:10:25.000]  雖然我天生還很會念書
[00:10:25.000 --> 00:10:28.000]  其實我的人生蠻順利的
[00:10:28.000 --> 00:10:29.000]  也很幸運
[00:10:29.000 --> 00:10:30.000]  爲什麼呢
[00:10:30.000 --> 00:10:32.000]  因爲當我上到中學的時候
[00:10:32.000 --> 00:10:33.000]  正好那個時候
[00:10:33.000 --> 00:10:34.000]  中國可以上大學了
[00:10:34.000 --> 00:10:35.000]  所以我就不必一輩子
[00:10:35.000 --> 00:10:37.000]  待在農村裏了
[00:10:37.000 --> 00:10:38.000]  我可以上大學
[00:10:38.000 --> 00:10:40.000]  我跟偉東一樣
[00:10:40.000 --> 00:10:43.000]  我們書唸的好
[00:10:43.000 --> 00:10:45.000]  這個是天生的
[00:10:45.000 --> 00:10:46.000]  書唸的好
[00:10:46.000 --> 00:10:48.000]  天生會念書
[00:10:48.000 --> 00:10:49.000]  可以上大學
[00:10:49.000 --> 00:10:50.000]  可以上研究生
[00:10:50.000 --> 00:10:52.000]  可以出國
[00:10:52.000 --> 00:10:55.000]  在周圍人看起來很羨慕
[00:10:55.000 --> 00:10:57.000]  可是我知道說
[00:10:57.000 --> 00:11:01.000]  我的心裏面常常很多的焦慮
[00:11:01.000 --> 00:11:03.000]  因爲我知道說
[00:11:03.000 --> 00:11:04.000]  就算你再聰明
[00:11:04.000 --> 00:11:05.000]  再有能力
[00:11:05.000 --> 00:11:09.000]  其實人不能把握自己的前途
[00:11:09.000 --> 00:11:11.000]  人生有很多的挑戰
[00:11:11.000 --> 00:11:14.000]  是難以突破的
[00:11:14.000 --> 00:11:16.000]  所以這是爲什麼
[00:11:16.000 --> 00:11:19.000]  這個我年輕的時候
[00:11:19.000 --> 00:11:21.000]  後來要尋求解脫
[00:11:21.000 --> 00:11:24.000]  就開始喜歡佛學
[00:11:24.000 --> 00:11:26.000]  去研究這一些的東西
[00:11:26.000 --> 00:11:28.000]  但是呢
[00:11:28.000 --> 00:11:32.000]  佛學雖然可能能夠幫助我想得開
[00:11:32.000 --> 00:11:33.000]  但是另外一方面
[00:11:33.000 --> 00:11:35.000]  我也不能夠完全的接受
[00:11:35.000 --> 00:11:36.000]  爲什麼呢
[00:11:36.000 --> 00:11:37.000]  因爲呢
[00:11:37.000 --> 00:11:38.000]  從另外一方面
[00:11:38.000 --> 00:11:40.000]  我是學自然科學的
[00:11:40.000 --> 00:11:43.000]  我看到說這個物質的世界
[00:11:43.000 --> 00:11:46.000]  自然的世界其實是很奇妙真實的
[00:11:46.000 --> 00:11:48.000]  那同時呢
[00:11:48.000 --> 00:11:50.000]  生命還是很美好的
[00:11:50.000 --> 00:11:51.000]  生命還是很美好的
[00:11:51.000 --> 00:11:54.000]  那親情友情
[00:11:54.000 --> 00:11:57.000]  這些東西都是很真實很美好的
[00:11:57.000 --> 00:11:58.000]  所以呢
[00:11:58.000 --> 00:11:59.000]  世界奇妙
[00:11:59.000 --> 00:12:00.000]  生命美好
[00:12:00.000 --> 00:12:02.000]  可是另外一方面
[00:12:02.000 --> 00:12:04.000]  世界充滿苦難
[00:12:04.000 --> 00:12:07.000]  人生也很多的痛苦
[00:12:07.000 --> 00:12:11.000]  那麼我們有沒有可能有一條出路
[00:12:11.000 --> 00:12:15.000]  就是說你既真實的面對人生的痛苦
[00:12:15.000 --> 00:12:19.000]  面對人生社會的醜惡
[00:12:19.000 --> 00:12:20.000]  同時呢
[00:12:20.000 --> 00:12:23.000]  你又能夠有一個幸福快樂的人生呢
[00:12:23.000 --> 00:12:27.000]  這個在我當時來說是做不到的事情
[00:12:27.000 --> 00:12:30.000]  所以我真實的面對這兩者的時候
[00:12:30.000 --> 00:12:32.000]  我常常就很矛盾
[00:12:32.000 --> 00:12:33.000]  很壓抑
[00:12:33.000 --> 00:12:34.000]  這個那個時候
[00:12:34.000 --> 00:12:36.000]  我記得我在大學裏面讀書的時候
[00:12:36.000 --> 00:12:37.000]  我有一個老鄉
[00:12:37.000 --> 00:12:38.000]  我們挺熟的
[00:12:38.000 --> 00:12:40.000]  他就常常看着我說
[00:12:40.000 --> 00:12:41.000]  他說仁大利
[00:12:41.000 --> 00:12:44.000]  你爲什麼總是那麼不高興的樣子
[00:12:44.000 --> 00:12:47.000]  爲什麼總是那麼悲觀的樣子
[00:12:47.000 --> 00:12:48.000]  我就告訴他
[00:12:48.000 --> 00:12:52.000]  我就我就常常就講到這些負面的這些事情
[00:12:52.000 --> 00:12:54.000]  我說人生生活這樣子
[00:12:54.000 --> 00:12:56.000]  你怎麼能夠開心呢
[00:12:56.000 --> 00:12:59.000]  但是我後來留學到了美國
[00:12:59.000 --> 00:13:00.000]  開始接觸教會
[00:13:00.000 --> 00:13:02.000]  開始讀聖經
[00:13:02.000 --> 00:13:05.000]  特別是到後來認識相信了基督的時候
[00:13:05.000 --> 00:13:10.000]  我發現說我們可以面對真實的人生
[00:13:10.000 --> 00:13:11.000]  同時呢
[00:13:11.000 --> 00:13:13.000]  可以有幸福的人生
[00:13:13.000 --> 00:13:18.000]  這個我們可以同時面對世界和生命的美好
[00:13:18.000 --> 00:13:19.000]  同時呢
[00:13:19.000 --> 00:13:20.000]  也存在苦難
[00:13:20.000 --> 00:13:23.000]  罪惡和死亡的這個真實
[00:13:23.000 --> 00:13:24.000]  那個出路是什麼呢
[00:13:24.000 --> 00:13:26.000]  出路就是上帝的救恩
[00:13:26.000 --> 00:13:33.000]  我們之所以我們之所以不能夠擺脫虛空和死亡的陰影籠罩
[00:13:33.000 --> 00:13:38.000]  我們之所以人生在由罪惡和醜惡
[00:13:38.000 --> 00:13:41.000]  是因爲我們背離了照顧的主宰
[00:13:41.000 --> 00:13:47.000]  我們是在那個黑暗罪惡的勢力的壓制之下的
[00:13:47.000 --> 00:13:49.000]  是在罪的瑕疵之下
[00:13:49.000 --> 00:13:51.000]  但是如果我們認識耶穌基督的時候
[00:13:51.000 --> 00:13:53.000]  我們就能夠擺脫這個罪的瑕疵
[00:13:53.000 --> 00:13:56.000]  我們跟上帝和好了之後
[00:13:56.000 --> 00:13:58.000]  跟神和好了之後
[00:13:58.000 --> 00:14:05.000]  那麼我們就能夠有可能在超越苦難
[00:14:05.000 --> 00:14:09.000]  超越罪惡和醜惡
[00:14:09.000 --> 00:14:13.000]  能夠活出來一個幸福和快樂的人生
[00:14:13.000 --> 00:14:16.000]  這個這是一個真實的出路
[00:14:16.000 --> 00:14:17.000]  因爲上帝是真的
[00:14:17.000 --> 00:14:22.000]  我們讀聖經我們自己去尋求去了解的時候
[00:14:22.000 --> 00:14:25.000]  特別是通過耶穌基督
[00:14:25.000 --> 00:14:27.000]  他在十字架上所成就的救恩
[00:14:27.000 --> 00:14:29.000]  和他復活的這個真實
[00:14:29.000 --> 00:14:32.000]  我們可以瞭解知道說上帝是真實的
[00:14:32.000 --> 00:14:35.000]  那神的救恩也是真實的
[00:14:35.000 --> 00:14:37.000]  他真的進到世界裏面來拯救
[00:14:37.000 --> 00:14:39.000]  所以靠着耶穌基督的時候
[00:14:39.000 --> 00:14:43.000]  我們就能夠有真正幸福和快樂的人生
[00:14:43.000 --> 00:14:45.000]  所以這個羅馬書
[00:14:45.000 --> 00:14:47.000]  我們剛纔讀的這個羅馬書第五章
[00:14:47.000 --> 00:14:48.000]  這一到十一節
[00:14:48.000 --> 00:14:51.000]  羅馬書前面一到四章是講救恩
[00:14:51.000 --> 00:14:53.000]  如果我們信了耶穌基督
[00:14:53.000 --> 00:14:54.000]  領受了基督救恩的時候
[00:14:54.000 --> 00:14:57.000]  這個時候就是幸福人生的開始
[00:14:57.000 --> 00:14:59.000]  所以我們剛纔讀這個羅馬書
[00:14:59.000 --> 00:15:00.000]  第五章一到十一節
[00:15:00.000 --> 00:15:01.000]  大家注意到沒有
[00:15:01.000 --> 00:15:03.000]  保羅在三個地方
[00:15:03.000 --> 00:15:07.000]  三次講到說人生是可以歡歡喜喜的
[00:15:07.000 --> 00:15:09.000]  第一節他這裏說
[00:15:09.000 --> 00:15:10.000]  第二節他說
[00:15:10.000 --> 00:15:15.000]  我們又藉着他因性進入現在所站的恩典之中
[00:15:15.000 --> 00:15:19.000]  並且歡歡喜喜盼望神的榮耀
[00:15:19.000 --> 00:15:20.000]  這是第一個歡歡喜喜
[00:15:20.000 --> 00:15:23.000]  因爲我們可以盼望上帝的榮耀
[00:15:23.000 --> 00:15:26.000]  所以我們可以歡歡喜喜的
[00:15:26.000 --> 00:15:28.000]  第二他接下來說
[00:15:28.000 --> 00:15:32.000]  他說你不但盼望將來上帝的榮耀
[00:15:32.000 --> 00:15:35.000]  人生有一個榮耀的結局
[00:15:35.000 --> 00:15:39.000]  那同時你現在就算是在泛濫的裏面
[00:15:39.000 --> 00:15:41.000]  也可以歡歡喜喜
[00:15:41.000 --> 00:15:44.000]  那爲什麼在泛濫的裏面可以歡歡喜喜呢
[00:15:44.000 --> 00:15:47.000]  他說因爲氾濫生忍耐
[00:15:47.000 --> 00:15:48.000]  忍耐生老戀
[00:15:48.000 --> 00:15:50.000]  老戀生盼望
[00:15:50.000 --> 00:15:51.000]  盼望不至於羞恥
[00:15:51.000 --> 00:15:55.000]  因爲所賜給我們的聖靈將神的愛交換在我們心裏面
[00:15:55.000 --> 00:15:57.000]  在泛濫裏面也可以歡歡喜喜
[00:15:57.000 --> 00:15:59.000]  因爲我們在泛濫裏面可以成長
[00:15:59.000 --> 00:16:03.000]  因爲我們在泛濫的裏面經歷到聖靈
[00:16:03.000 --> 00:16:05.000]  將上帝的愛交換在我們心裏面
[00:16:05.000 --> 00:16:06.000]  接下來他就講上帝的愛
[00:16:06.000 --> 00:16:09.000]  講上帝那一個奇妙的愛
[00:16:09.000 --> 00:16:10.000]  所以第三個方面
[00:16:10.000 --> 00:16:12.000]  他第三最後講到最後的時候
[00:16:12.000 --> 00:16:14.000]  他說我們跟神相和
[00:16:14.000 --> 00:16:15.000]  免懼神的憤怒
[00:16:15.000 --> 00:16:16.000]  跟神和好
[00:16:16.000 --> 00:16:18.000]  因着神得救
[00:16:18.000 --> 00:16:19.000]  最後怎麼樣
[00:16:19.000 --> 00:16:21.000]  他說不但能跟上帝和好
[00:16:21.000 --> 00:16:24.000]  也可以以上帝爲樂
[00:16:24.000 --> 00:16:26.000]  所以在上帝的愛裏面
[00:16:26.000 --> 00:16:29.000]  我們可以有真正的謀福和喜樂的人生
[00:16:29.000 --> 00:16:31.000]  爲什麼呢
[00:16:31.000 --> 00:16:32.000]  有三個方面
[00:16:32.000 --> 00:16:34.000]  這個是針對我們之前的
[00:16:34.000 --> 00:16:36.000]  就是說如果沒有上帝的人生
[00:16:36.000 --> 00:16:39.000]  雖然表面上短暫上可以有快樂
[00:16:39.000 --> 00:16:40.000]  可以有美好
[00:16:40.000 --> 00:16:41.000]  可以有幸福
[00:16:41.000 --> 00:16:43.000]  可是那個終局
[00:16:43.000 --> 00:16:45.000]  每個人的終局都是註定的
[00:16:45.000 --> 00:16:47.000]  都要老都要病都要死
[00:16:47.000 --> 00:16:49.000]  都不但要老要病要死
[00:16:49.000 --> 00:16:50.000]  還有什麼
[00:16:50.000 --> 00:16:53.000]  其實我們不知道什麼時候
[00:16:53.000 --> 00:16:54.000]  苦難會發生
[00:16:54.000 --> 00:16:55.000]  我們不知道什麼時候
[00:16:55.000 --> 00:16:58.000]  我們會遭遇苦難
[00:16:58.000 --> 00:17:00.000]  天有不測風雲
[00:17:00.000 --> 00:17:02.000]  這是真的
[00:17:02.000 --> 00:17:05.000]  我們教會
[00:17:05.000 --> 00:17:07.000]  3月4月份的時候
[00:17:07.000 --> 00:17:09.000]  兩個姐妹兩個家庭都好好的
[00:17:09.000 --> 00:17:11.000]  但是突然之間兩個姐妹查出來
[00:17:11.000 --> 00:17:12.000]  有癌症
[00:17:12.000 --> 00:17:16.000]  人生難免會有苦難
[00:17:16.000 --> 00:17:21.000]  那我們怎麼樣子能夠有真正幸福人生
[00:17:21.000 --> 00:17:22.000]  在上帝的愛裏就可以
[00:17:22.000 --> 00:17:23.000]  第一個呢
[00:17:23.000 --> 00:17:27.000]  就是說我們知道我們的人生是有一個榮耀的盼望
[00:17:27.000 --> 00:17:29.000]  而不是死亡不是終局
[00:17:29.000 --> 00:17:32.000]  死亡只是進入永生的門
[00:17:32.000 --> 00:17:36.000]  我們知道說上帝允許新天新地會來
[00:17:36.000 --> 00:17:40.000]  至於上帝允許說我們在他的國度裏面成爲他的兒女
