
[00:00:00.000 --> 00:00:02.080]  今天是父親節的崇拜
[00:02:21.940 --> 00:02:25.540]  三年前在少年報
[00:02:25.540 --> 00:02:28.540]  我們一起去做一個鎖匙扣
[00:02:28.540 --> 00:02:29.720]  送給爸爸
[00:02:29.720 --> 00:02:33.420]  我也很久沒親手做過送給爸爸的禮物
[00:02:33.420 --> 00:02:35.960]  所以那天我自己也跟少年人一起
[00:02:35.960 --> 00:02:38.680]  去做了一個被子的鎖匙扣
[00:02:38.680 --> 00:02:39.880]  大家可以看到
[00:02:39.880 --> 00:02:43.300]  其實針線是十分粗糙的
[00:02:43.300 --> 00:02:45.200]  小弟大部分都是這樣的
[00:02:45.200 --> 00:02:47.980]  但是在裡面我寫了一張卡
[00:02:47.980 --> 00:02:49.700]  去感謝我爸爸
[00:02:49.700 --> 00:02:51.540]  裡面我這樣寫
[00:02:51.540 --> 00:02:54.280]  我說爸爸多謝你給我的愛
[00:02:54.280 --> 00:02:56.500]  多謝你給我的關懷
[00:02:56.500 --> 00:02:58.340]  多謝你給我的支持
[00:02:58.340 --> 00:03:00.620]  多謝你給我的鼓勵
[00:03:00.620 --> 00:03:04.220]  多謝你因為你給我能夠有翅膀
[00:03:04.220 --> 00:03:07.620]  讓我能夠向我的夢想飛翔
[00:03:07.620 --> 00:03:10.400]  多謝你一切所給我的
[00:03:10.400 --> 00:03:14.400]  父親節裡面讓我們首先再一次去感謝
[00:03:14.400 --> 00:03:18.240]  每一位地上的爸爸所送給我們的東西
[00:03:18.240 --> 00:03:20.940]  同樣我們今天有什麼東西
[00:03:20.940 --> 00:03:24.380]  可以作為禮物送給我們的爸爸呢
[00:03:24.380 --> 00:03:28.200]  所以今天的題目叫做最好的禮物
[00:03:28.200 --> 00:03:29.400]  當然這個最好的禮物
[00:03:29.400 --> 00:03:33.480]  不只是在父母或者兒女的關係裡面
[00:03:33.480 --> 00:03:37.480]  其實今天當我們身邊很多有需要的人的時候
[00:03:37.480 --> 00:03:40.180]  我們又有一份什麼最好的禮物
[00:03:40.180 --> 00:03:41.660]  可以送給他呢
[00:03:41.660 --> 00:03:43.580]  所以今天我們一起看看
[00:03:43.580 --> 00:03:44.980]  我們作為父母的
[00:03:44.980 --> 00:03:47.100]  我們可以有一份最好的禮物
[00:03:47.100 --> 00:03:48.140]  去給我們的兒女
[00:03:48.140 --> 00:03:49.060]  作為兒女
[00:03:49.060 --> 00:03:51.900]  我們又怎樣可以回應父母的愛
[00:03:51.900 --> 00:03:54.780]  而今天我們面對身邊很多有需要的人的時候
[00:03:54.780 --> 00:03:57.580]  我們又可以怎樣將一份最好的禮物
[00:03:57.580 --> 00:03:58.720]  去給他們呢
[00:03:58.720 --> 00:04:02.200]  我們一起去看看《馬可福音》五章裡面
[00:04:02.200 --> 00:04:04.660]  一個有關爸爸的記載
[00:04:04.660 --> 00:04:06.700]  開始的時候不如我們首先去讀
[00:04:06.700 --> 00:04:09.160]  五章二十一至二十三節好不好
[00:04:09.160 --> 00:04:10.120]  一二三
[00:04:10.120 --> 00:04:13.400]  耶穌坐船由渡渡那邊去
[00:04:13.400 --> 00:04:16.920]  就有許多人到他那裡聚集
[00:04:16.920 --> 00:04:19.140]  他正在海邊上
[00:04:19.140 --> 00:04:21.320]  有一個管會堂的人
[00:04:21.320 --> 00:04:24.380]  名叫艾魯來見耶穌
[00:04:24.380 --> 00:04:26.920]  就俯伏在他腳前
[00:04:26.920 --> 00:04:29.220]  在三地求他說
[00:04:29.220 --> 00:04:31.920]  我的小女兒快要死了
[00:04:31.920 --> 00:04:34.780]  求你去按手在她身上
[00:04:34.780 --> 00:04:36.340]  使她痊癒
[00:04:36.340 --> 00:04:37.880]  得已活了
[00:04:37.880 --> 00:04:39.320]  今天分享的第一點
[00:04:39.320 --> 00:04:42.040]  也是父母親可以送給兒女的禮物
[00:04:42.040 --> 00:04:45.400]  就是將你的兒女交託給耶穌
[00:04:45.400 --> 00:04:48.600]  這裡是說有一個人叫艾魯
[00:04:48.600 --> 00:04:50.520]  這段經文發生之前
[00:04:50.520 --> 00:04:53.000]  我們知道耶穌在格拉森
[00:04:53.000 --> 00:04:55.040]  釋放了一個被鬼附的人
[00:04:55.040 --> 00:04:57.960]  於是他坐船去到岸的另外一邊
[00:04:57.960 --> 00:04:59.680]  那裡有許多人聚集
[00:04:59.680 --> 00:05:00.520]  發生什麼事呢?
[00:05:00.520 --> 00:05:03.760]  原來有一個管會堂的人叫艾魯
[00:05:03.760 --> 00:05:05.120]  他來到耶穌
[00:05:05.120 --> 00:05:07.060]  在他的腳前求耶穌
[00:05:07.060 --> 00:05:09.220]  他說我的小女兒快要死了
[00:05:09.220 --> 00:05:11.880]  求你按手在他身上
[00:05:11.880 --> 00:05:13.200]  使她痊癒
[00:05:13.200 --> 00:05:15.200]  得已活了
[00:05:15.200 --> 00:05:18.520]  艾魯這個管會堂的人是一個什麼人呢?
[00:05:18.520 --> 00:05:24.720]  他是一個管理當時猶太會堂財政和運作的人
[00:05:24.720 --> 00:05:28.360]  也是代表著整個猶太群體
[00:05:28.360 --> 00:05:30.760]  去面向外面的世界
[00:05:30.760 --> 00:05:31.680]  他在會堂裡面
[00:05:31.680 --> 00:05:35.480]  他掌管著會堂裡面一切敬拜的活動
[00:05:35.480 --> 00:05:38.400]  他可以決定由哪一個來讀經
[00:05:38.400 --> 00:05:40.000]  哪一個來祈禱
[00:05:40.000 --> 00:05:41.560]  哪一個來教導
[00:05:41.560 --> 00:05:45.080]  而這個位置是社會裡面的一個高位
[00:05:45.080 --> 00:05:47.520]  通常是由選舉產生
[00:05:47.520 --> 00:05:50.520]  或者是世代相傳
[00:05:50.520 --> 00:05:51.840]  換句話說
[00:05:51.840 --> 00:05:54.160]  這個艾魯是一個有名望
[00:05:54.160 --> 00:05:55.320]  有影響力
[00:05:55.320 --> 00:05:56.320]  有地位
[00:05:56.320 --> 00:05:58.160]  有資源的人
[00:05:58.160 --> 00:06:01.680]  但這一刻他發現這些所有東西都幫不了他
[00:06:01.680 --> 00:06:03.680]  唯有耶穌
[00:06:03.680 --> 00:06:06.120]  所以他去到耶穌的面前
[00:06:06.120 --> 00:06:09.680]  他說耶穌求你去救我這個快要死的女兒
[00:06:09.680 --> 00:06:11.840]  求你按手在她身上
[00:06:11.840 --> 00:06:14.440]  按手除了代表醫治之外
[00:06:14.440 --> 00:06:18.240]  也代表一個祝福的傳遞
[00:06:18.240 --> 00:06:21.440]  艾魯說:耶穌啊,你救救我的女兒吧
[00:06:21.440 --> 00:06:24.200]  因為唯有祢才真正幫到她
[00:06:24.200 --> 00:06:28.160]  唯有祢才真正為她帶來祝福
[00:06:28.160 --> 00:06:30.960]  今天我們可以給些什麼最好的禮物
[00:06:30.960 --> 00:06:32.760]  我們的子女呢?
[00:06:32.760 --> 00:06:36.960]  艾魯是一個有名望、影響力、有地位、有資源的人
[00:06:36.960 --> 00:06:40.800]  但在最需要的時候,這些所有東西都幫不了他的女兒
[00:06:40.800 --> 00:06:42.800]  唯有耶穌
[00:06:42.800 --> 00:06:46.680]  同樣地,今天我們很多父母很用心
[00:06:46.680 --> 00:06:50.600]  為兒女預備很多資源、學歷、關係
[00:06:50.600 --> 00:06:52.400]  這些都是很好的
[00:06:52.400 --> 00:06:56.240]  但這些都不能成為他們永遠的幫助
[00:06:56.240 --> 00:07:00.720]  特別我相信我們現在正在經歷一個動盪和混亂的世代
[00:07:00.720 --> 00:07:03.360]  再加上我們在疫情裡面的經歷
[00:07:03.360 --> 00:07:06.200]  我們會發現很多東西我們以為擁有的
[00:07:06.200 --> 00:07:07.440]  可以突然間消失
[00:07:07.440 --> 00:07:09.080]  今天就算我們為兒女預備很多東西
[00:07:09.080 --> 00:07:12.040]  那些資源都可以一次過消失
[00:07:12.040 --> 00:07:15.320]  同樣地,今天這個世界變得很快
[00:07:15.320 --> 00:07:17.520]  有些東西我們以為可以這樣走
[00:07:17.520 --> 00:07:19.080]  以為這樣就有意義
[00:07:19.080 --> 00:07:20.920]  可以一瞬間變為沒有意義
[00:07:20.920 --> 00:07:23.920]  一瞬間就消失了
[00:07:23.920 --> 00:07:26.640]  一瞬間可以整個社會
[00:07:26.640 --> 00:07:30.360]  所發生的事都改變
[00:07:30.360 --> 00:07:34.920]  我們有沒有擔心到底我們怎樣可以最好給予我們的兒女呢?
[00:07:34.920 --> 00:07:37.800]  但原來今天聖經告訴我們
[00:07:37.800 --> 00:07:40.640]  能夠成為他們一生的幫助
[00:07:40.640 --> 00:07:44.920]  能夠帶來真正的祝福的是耶穌
[00:07:44.920 --> 00:07:48.800]  我們可以將我們的兒女交託給耶穌
[00:07:48.800 --> 00:07:51.840]  今天如果我們認定耶穌是最好的
[00:07:51.840 --> 00:07:54.880]  今天如果我們認定這是給我們兒女最好的禮物
[00:07:54.880 --> 00:07:57.880]  你會怎樣將最好的給你的兒女呢?
[00:07:57.880 --> 00:08:01.560]  今天我看到很多父母很用心在每一個層面裡面
[00:08:01.560 --> 00:08:03.760]  將最好的給你的兒女
[00:08:03.760 --> 00:08:07.040]  就是很想他們吃最健康的
[00:08:07.040 --> 00:08:09.000]  想給他們吃最健康的食物
[00:08:09.000 --> 00:08:11.560]  這也是父母很多時候很擔心的
[00:08:11.560 --> 00:08:13.240]  我小時候也是這樣的
[00:08:13.240 --> 00:08:15.920]  因為我是不喜歡吃菜的
[00:08:15.920 --> 00:08:18.320]  不是小時候,現在也不是我喜歡吃菜
[00:08:18.320 --> 00:08:21.320]  但小時候父母不會說你不喜歡吃菜
[00:08:21.320 --> 00:08:23.360]  那你不吃了,不會的
[00:08:23.360 --> 00:08:27.720]  父母總是想將最好的、最健康的給他的兒女
[00:08:27.720 --> 00:08:29.280]  所以我記得我小時候
[00:08:29.280 --> 00:08:32.600]  我奶奶很疼我的,她知道我不吃菜
[00:08:32.600 --> 00:08:36.600]  於是她想盡辦法讓我多吃點菜
[00:08:36.600 --> 00:08:40.880]  其中一個她讓我多吃的菜就是包餃子
[00:08:40.880 --> 00:08:44.160]  她包得很大隻,裡面全部都是菜
[00:08:44.160 --> 00:08:48.160]  她跟我說,以前叫你也不肯吃菜
[00:08:48.160 --> 00:08:49.920]  但一包餃子你就吃
[00:08:49.920 --> 00:08:53.120]  每一次其實我用十斤菜去包餃子
[00:08:53.120 --> 00:08:55.040]  你起碼也吃到三、四斤
[00:08:55.040 --> 00:08:58.640]  我說原來我吃到三、四斤菜這麼厲害
[00:08:58.640 --> 00:09:04.040]  父母永遠想將最好的、最健康的給他的兒女
[00:09:04.040 --> 00:09:06.800]  但如果他不肯的時候
[00:09:06.800 --> 00:09:10.840]  父母也需要有堅持和交代
[00:09:10.840 --> 00:09:12.800]  你要吃菜
[00:09:12.800 --> 00:09:14.440]  你一定要吃菜
[00:09:14.440 --> 00:09:16.960]  不吃菜就不要離開這個飯桌
[00:09:16.960 --> 00:09:18.840]  有時候我們會用不同的方法
[00:09:18.840 --> 00:09:21.560]  有時候也需要堅持和交代
[00:09:21.560 --> 00:09:26.040]  但今天我們有沒有將最好的給我們的兒女呢?
[00:09:26.040 --> 00:09:28.640]  如果我們相信耶穌是最好的
[00:09:28.640 --> 00:09:33.240]  我們如何確保他能夠在耶穌的愛裡面呢?
[00:09:33.240 --> 00:09:35.880]  今天我們有沒有鼓勵我們的兒女
[00:09:35.880 --> 00:09:38.320]  在耶穌的愛裡面成長?
[00:09:38.320 --> 00:09:42.320]  我們有沒有給他最好的環境去鼓勵他回教會?
[00:09:42.320 --> 00:09:45.040]  在兒女的時間管理上
[00:09:45.040 --> 00:09:49.680]  我們有沒有鼓勵他們要以教會作為優先的次序?
[00:09:49.680 --> 00:09:53.520]  當我們永遠鼓勵他們成績進步的時候
[00:09:53.520 --> 00:09:56.840]  我們有沒有鼓勵他們靈命去成長呢?
[00:09:56.840 --> 00:09:58.840]  我們問他們讀了書沒有?
[00:09:58.840 --> 00:10:00.040]  讀了英文沒有?
[00:10:00.040 --> 00:10:01.040]  讀了數學沒有?
[00:10:01.040 --> 00:10:03.840]  我們有沒有問他們讀了聖經沒有?
[00:10:03.840 --> 00:10:06.440]  今天他們在學校裡
[00:10:06.440 --> 00:10:08.520]  跟人的關係我們很關心
[00:10:08.520 --> 00:10:12.120]  但我們有沒有關心他們跟神的關係是怎樣的呢?
[00:10:12.120 --> 00:10:13.720]  同樣今天
[00:10:13.720 --> 00:10:19.120]  我們自己有沒有成為兒女跟隨耶穌的榜樣?
[00:10:19.120 --> 00:10:22.320]  我們自己的優先次序又是怎樣的呢?
[00:10:22.320 --> 00:10:25.920]  如果今天他見到父母都不是將教會放在優先次序
[00:10:25.920 --> 00:10:27.920]  父母都將其他東西放在優先次序
[00:10:27.920 --> 00:10:30.520]  今天我們怎樣鼓勵我們的兒女
[00:10:30.520 --> 00:10:33.520]  將教會放在優先次序裡面?
[00:10:33.520 --> 00:10:36.720]  我們是怎樣活出一個什麼樣的價值觀呢?
[00:10:36.720 --> 00:10:38.520]  今天兒女看著我們的時候
[00:10:38.520 --> 00:10:42.520]  他們看到我們是活出一個什麼樣的價值觀呢?
[00:10:42.520 --> 00:10:46.920]  今天我們自己有沒有竭力跟隨耶穌?
[00:10:46.920 --> 00:10:53.720]  艾魯的信心是他知道只要耶穌按手在女兒身上
[00:10:53.720 --> 00:10:57.520]  她就必得痊癒並且活了
[00:10:57.520 --> 00:10:58.920]  我們有沒有這個信心?
[00:10:58.920 --> 00:11:01.520]  我們有沒有這個信心相信耶穌就是最好
[00:11:01.520 --> 00:11:03.520]  並且用盡方法
[00:11:03.520 --> 00:11:06.320]  有時候可能真的好像我奶奶一樣
[00:11:06.320 --> 00:11:08.920]  用盡最好的方法去鼓勵她
[00:11:08.920 --> 00:11:10.720]  但有時候你都要堅持
[00:11:10.720 --> 00:11:13.120]  你都要去教導
[00:11:13.120 --> 00:11:17.520]  我們有沒有這樣將最好的給我們的兒女
[00:11:17.520 --> 00:11:22.120]  讓他們得著最好的祝福呢?
[00:11:22.120 --> 00:11:24.920]  同樣今天作為兒女
[00:11:24.920 --> 00:11:26.520]  我們又有什麼最好的禮物
[00:11:26.520 --> 00:11:30.320]  去給我們的父母去回應他的愛呢?
[00:11:30.320 --> 00:11:31.920]  我們繼續看下去好不好?
[00:11:31.920 --> 00:11:34.920]  我們一起讀第24至28節好不好?
[00:11:34.920 --> 00:11:36.120]  一二三
[00:11:36.120 --> 00:11:38.720]  耶穌就和他同去
[00:11:38.720 --> 00:11:41.920]  有許多人跟隨擁擠他
[00:11:41.920 --> 00:11:45.720]  有一個女人患了十二年的血流
[00:11:45.720 --> 00:11:49.920]  在好些醫生手裡受了許多的苦
[00:11:49.920 --> 00:11:52.520]  又花盡了她所有的
[00:11:52.520 --> 00:11:54.720]  一點也不見好
[00:11:54.720 --> 00:11:56.920]  病勢反倒重了
[00:11:56.920 --> 00:11:58.920]  她聽見耶穌的事
[00:11:58.920 --> 00:12:00.720]  就從後頭來
[00:12:00.720 --> 00:12:04.520]  站在眾人中間摸耶穌的衣裳
[00:12:04.520 --> 00:12:07.320]  意思說我只摸他的衣裳
[00:12:07.320 --> 00:12:08.920]  就必痊癒
[00:12:08.920 --> 00:12:12.320]  當我們看到聖經本來耶穌將要去艾魯的家
[00:12:12.320 --> 00:12:13.320]  去看他的女兒的時候
[00:12:13.320 --> 00:12:15.320]  突然間發生一個小插曲
[00:12:15.320 --> 00:12:17.920]  當他去的當中突然間有一個女人
[00:12:17.920 --> 00:12:19.520]  聖經告訴我們這個女人
[00:12:19.520 --> 00:12:22.520]  患了十二年的血流
[00:12:22.520 --> 00:12:24.120]  這個女人的狀況是怎樣呢?
[00:12:24.120 --> 00:12:26.120]  如果我們細心看一段聖經
[00:12:26.120 --> 00:12:28.320]  這個女人的狀況一點也不好
[00:12:28.320 --> 00:12:31.320]  並且是一個絕望的人
[00:12:31.320 --> 00:12:32.120]  為什麼呢?
[00:12:32.120 --> 00:12:35.120]  因為一個患了十二年血流的人
[00:12:35.120 --> 00:12:38.120]  在當時猶太的社會裡面
[00:12:38.120 --> 00:12:40.520]  是一個不潔的人
[00:12:40.520 --> 00:12:45.120]  就是說這個人不能夠有正常的社交
[00:12:45.120 --> 00:12:46.120]  不僅如此
[00:12:46.120 --> 00:12:50.120]  她不被接納為群體的一員
[00:12:50.120 --> 00:12:51.320]  但不僅如此
[00:12:51.320 --> 00:12:52.120]  聖經告訴我們
[00:12:52.120 --> 00:12:54.320]  她在好些醫生手裡
[00:12:54.320 --> 00:12:56.920]  受了許多的苦
[00:12:56.920 --> 00:12:58.720]  我不知道大家有沒有認識一些人
[00:12:58.720 --> 00:13:00.320]  她在長期病患
[00:13:00.320 --> 00:13:01.320]  或者你認識一些人
[00:13:01.320 --> 00:13:03.120]  有一些病醫來醫去都醫不好
[00:13:03.120 --> 00:13:04.320]  其實我們很多時候
[00:13:04.320 --> 00:13:05.720]  都在裡面受了很多苦
[00:13:05.720 --> 00:13:07.120]  為什麼受了很多苦呢?
[00:13:07.120 --> 00:13:09.120]  因為在醫療的過程裡面
[00:13:09.120 --> 00:13:11.520]  我們可能見過很多不同的醫生
[00:13:11.520 --> 00:13:13.120]  用過很多不同的方法
[00:13:13.120 --> 00:13:14.120]  吃了很多不同的藥
[00:13:14.120 --> 00:13:16.120]  有一些藥是會有副作用的
[00:13:16.120 --> 00:13:17.120]  做過不同的療程
[00:13:17.120 --> 00:13:19.720]  有些療程是很痛苦的
[00:13:19.720 --> 00:13:22.320]  這個女人經歷了十二年
[00:13:22.320 --> 00:13:25.720]  在醫生的手裡受了許多的苦
[00:13:25.720 --> 00:13:27.120]  不僅如此
[00:13:27.120 --> 00:13:29.320]  聖經再說
[00:13:29.320 --> 00:13:33.520]  她花盡她所有的
[00:13:33.520 --> 00:13:37.520]  即是說她連可以依靠的經濟支柱都沒有了
[00:13:37.520 --> 00:13:41.520]  因為她將所有的錢拿去醫病
[00:13:41.520 --> 00:13:43.720]  但這樣都不算
[00:13:43.720 --> 00:13:45.520]  當她受了許多的苦
[00:13:45.520 --> 00:13:47.320]  拿了她所有的錢去醫病
[00:13:47.320 --> 00:13:48.920]  聖經告訴我們
[00:13:48.920 --> 00:13:51.720]  她一點也不見好
[00:13:51.720 --> 00:13:55.520]  病逝反倒更重療
[00:13:55.520 --> 00:13:59.320]  我相信如果我們就這樣看這個女人
[00:13:59.320 --> 00:14:01.320]  她真的是一個很絕望的人
[00:14:01.320 --> 00:14:04.520]  一個根本不能有正常社交的人
[00:14:04.520 --> 00:14:09.920]  更加枉論可以期望有自己的家庭
[00:14:09.920 --> 00:14:13.720]  一個在所有人的能力
[00:14:13.720 --> 00:14:16.520]  都不能夠在裡面找到盼望
[00:14:16.520 --> 00:14:19.920]  醫生、錢、時間
[00:14:19.920 --> 00:14:23.920]  都不能夠讓她找到生命盼望和意義的人
[00:14:23.920 --> 00:14:26.920]  她將她的生命憑著信心
[00:14:26.920 --> 00:14:29.520]  交在耶穌的手上
[00:14:29.520 --> 00:14:34.720]  在這裡她說她要摸耶穌的衣裳
[00:14:34.720 --> 00:14:36.320]  她的心只有一個信心
[00:14:36.320 --> 00:14:39.520]  就是我只要摸到耶穌的衣裳
[00:14:39.520 --> 00:14:42.320]  我就能夠痊癒
[00:14:42.320 --> 00:14:46.720]  聖經沒有說她只是這樣去摸耶穌的衣裳
[00:14:46.720 --> 00:14:49.720]  因為可能她覺得自己不潔
[00:14:49.720 --> 00:14:52.120]  所以不敢再去到耶穌的面前
[00:14:52.120 --> 00:14:54.520]  可能她覺得自己根本不屬於這個群體
[00:14:54.520 --> 00:14:56.320]  我是被這個群體趕出去外面
[00:14:56.320 --> 00:14:59.320]  所以我不敢去到耶穌的面前
[00:14:59.320 --> 00:15:01.920]  我們不知道,但是她有一個信心
[00:15:01.920 --> 00:15:03.520]  在我絕望的裡面
[00:15:03.520 --> 00:15:08.720]  我相信我可以將生命交給耶穌
[00:15:08.720 --> 00:15:11.120]  我們一起看看當她有這個信心的時候
[00:15:11.120 --> 00:15:12.920]  發生什麼事,好不好?
[00:15:12.920 --> 00:15:15.520]  我們一起去看29至34節
[00:15:15.520 --> 00:15:16.320]  我們一起讀
[00:15:16.320 --> 00:15:17.320]  一、二、三
[00:15:17.320 --> 00:15:21.320]  「於是她血流的源頭立刻乾了」
[00:15:21.320 --> 00:15:24.920]  「她便覺得身上的災病好了」
[00:15:24.920 --> 00:15:27.920]  「耶穌頓時心裡覺得有能力」
[00:15:27.920 --> 00:15:30.320]  「從自己身上出去」
[00:15:30.320 --> 00:15:33.520]  「就在眾人中間轉過來說」
[00:15:33.520 --> 00:15:35.720]  「誰摸我的衣裳?」
[00:15:35.720 --> 00:15:37.520]  「門徒對她說」
[00:15:37.520 --> 00:15:39.920]  「你看眾人擁擠你」
[00:15:39.920 --> 00:15:42.120]  「還說誰摸我嗎?」
[00:15:42.120 --> 00:15:43.920]  「耶穌周圍觀看」
[00:15:43.920 --> 00:15:46.320]  「要見做這事的女人」
[00:15:46.320 --> 00:15:50.320]  「那女人知道在自己身上所成的事」
[00:15:50.320 --> 00:15:52.120]  「就恐懼戰驚」
[00:15:52.120 --> 00:15:54.720]  「來俯伏在耶穌跟前」
[00:15:54.720 --> 00:15:57.120]  「將實情傳告訴她」
[00:15:57.120 --> 00:15:58.520]  「耶穌對她說」
[00:15:58.520 --> 00:16:01.120]  「女兒,你的信救了你」
[00:16:01.120 --> 00:16:03.520]  「平平安安地回去吧」
[00:16:03.520 --> 00:16:06.120]  「你的災病痊癒了」
[00:16:06.120 --> 00:16:08.920]  這裡當女人帶著這樣的信心
[00:16:08.920 --> 00:16:11.320]  當這個世界人的能力
[00:16:11.320 --> 00:16:14.520]  人的資源不能夠讓她找到
[00:16:14.520 --> 00:16:16.720]  生命的盼望和意義的時候
[00:16:16.720 --> 00:16:18.320]  當她信心放在耶穌身上
[00:16:18.320 --> 00:16:21.120]  她經歷了一個很奇妙的事
[00:16:21.120 --> 00:16:22.720]  但是她的痊癒
[00:16:22.720 --> 00:16:26.920]  在聖經裡告訴我們有兩個相同的認證
[00:16:26.920 --> 00:16:30.120]  第一個認證是她自己知道她的身體好了
[00:16:30.120 --> 00:16:32.720]  因為她說她的源頭立刻乾了
[00:16:32.720 --> 00:16:35.120]  她覺得身上的病好了
[00:16:35.120 --> 00:16:36.320]  但不僅如此
[00:16:36.320 --> 00:16:38.520]  她覺得自己治好了
[00:16:38.520 --> 00:16:40.720]  同樣從耶穌那裡得到確認
[00:16:40.720 --> 00:16:45.520]  因為耶穌知道有能力從自己身上出去
[00:16:45.520 --> 00:16:46.720]  於是祂就問
[00:16:46.720 --> 00:16:49.720]  「誰摸我的衣服?」
[00:16:49.720 --> 00:16:51.720]  這是一個相同的認證
[00:16:51.720 --> 00:16:53.920]  今天不是我們只一廂情願
[00:16:53.920 --> 00:16:55.320]  覺得耶穌能夠幫我們
[00:16:55.320 --> 00:16:57.120]  而是因為耶穌自己也知道
[00:16:57.120 --> 00:16:59.120]  祂有幫助我們的能力
[00:16:59.120 --> 00:17:03.320]  所以我們可以將我們的生命交給耶穌
[00:17:03.320 --> 00:17:05.720]  在這個時候就發生了一件很特別的事
[00:17:05.720 --> 00:17:08.720]  因為祂問「究竟誰摸我的衣服?」
[00:17:08.720 --> 00:17:09.920]  然後那些門徒就說
[00:17:09.920 --> 00:17:12.520]  「不是啊,耶穌,你現在說這些」
[00:17:12.520 --> 00:17:15.520]  「那麼多人圍著你」
[00:17:15.520 --> 00:17:17.720]  「個個都碰過你的衣服」
[00:17:17.720 --> 00:17:21.120]  「你居然問誰碰過你的衣服?」
[00:17:21.120 --> 00:17:24.320]  但是耶穌這一刻不是只問誰碰過我的衣服
[00:17:24.320 --> 00:17:28.120]  而是祂要知道誰帶著這樣的信心到祂的根前
[00:17:28.120 --> 00:17:29.120]  為什麼?
[00:17:29.120 --> 00:17:31.720]  因為其實門徒說得對
[00:17:31.720 --> 00:17:33.720]  那麼多人圍著你
[00:17:33.720 --> 00:17:35.120]  個個都碰過你的衣服
[00:17:35.120 --> 00:17:36.320]  你現在問誰碰過你的衣服
