
[00:00:00.000 --> 00:00:02.000]  兩位姐妹早晨
[00:02:01.820 --> 00:02:03.820]  更重要的是
[00:02:03.820 --> 00:02:05.820]  究竟今天你和我
[00:02:05.820 --> 00:02:07.820]  如何才能得到更多屬天的智慧
[00:02:07.820 --> 00:02:09.820]  今天打開聖經
[00:02:09.820 --> 00:02:11.820]  就是剛纔主席和我們讀的那段經文
[00:02:11.820 --> 00:02:13.820]  就去到詩篇90篇
[00:02:13.820 --> 00:02:15.820]  我們會在這段經文裏面
[00:02:15.820 --> 00:02:17.820]  找這個答案
[00:02:17.820 --> 00:02:19.820]  請大家打開你的聖經 我會由頭看到尾
[00:02:19.820 --> 00:02:21.820]  我去了很多不同的教會講道
[00:02:21.820 --> 00:02:23.820]  每個禮拜差不多不同
[00:02:23.820 --> 00:02:25.820]  很少教會
[00:02:25.820 --> 00:02:27.820]  早上我進來的時候
[00:02:27.820 --> 00:02:29.820]  有一個弟兄一個姐妹
[00:02:29.820 --> 00:02:31.820]  問我要不要聖經 我拿了一本聖經給我
[00:02:31.820 --> 00:02:33.820]  他以爲我是新朋友
[00:02:33.820 --> 00:02:35.820]  很少教會
[00:02:35.820 --> 00:02:37.820]  仍然有一本聖經在這裏
[00:02:37.820 --> 00:02:39.820]  不過 無論你有聖經也好
[00:02:39.820 --> 00:02:41.820]  沒有聖經也好
[00:02:41.820 --> 00:02:43.820]  打開你們的iPhone iPad
[00:02:43.820 --> 00:02:45.820]  什麼裝置也好
[00:02:45.820 --> 00:02:47.820]  我們會看詩篇90篇
[00:02:47.820 --> 00:02:49.820]  我們會從頭看到尾
[00:02:49.820 --> 00:02:51.820]  摩西臨離世之前
[00:02:51.820 --> 00:02:53.820]  神就帶他上去
[00:02:53.820 --> 00:02:55.820]  昆斯加山的山頂
[00:02:55.820 --> 00:02:57.820]  摩西就感慨萬千
[00:02:57.820 --> 00:02:59.820]  因爲當他往前看的時候
[00:02:59.820 --> 00:03:01.820]  他就見到那塊又美又好
[00:03:01.820 --> 00:03:03.820]  只不過他無緣進入的陰晦地
[00:03:03.820 --> 00:03:05.820]  只不過他無緣進入的陰晦地
[00:03:05.820 --> 00:03:07.820]  但當他往後看的時候
[00:03:07.820 --> 00:03:09.820]  他就見到和他一起
[00:03:09.820 --> 00:03:11.820]  從埃及出來的
[00:03:11.820 --> 00:03:13.820]  除了約書亞和迦勒之外
[00:03:13.820 --> 00:03:15.820]  就全部都葬身在那一片
[00:03:15.820 --> 00:03:17.820]  一望無際的沙漠之中
[00:03:17.820 --> 00:03:19.820]  就在這個時候
[00:03:19.820 --> 00:03:21.820]  摩西就執筆
[00:03:21.820 --> 00:03:23.820]  將他心裏面的感觸
[00:03:23.820 --> 00:03:25.820]  盡數於在整本聖經裏面
[00:03:25.820 --> 00:03:27.820]  最古舊的一篇詩篇
[00:03:27.820 --> 00:03:29.820]  詩篇90篇
[00:03:29.820 --> 00:03:31.820]  雖然聖經告訴我們
[00:03:31.820 --> 00:03:33.820]  摩西活到120歲
[00:03:33.820 --> 00:03:35.820]  但在這篇詩篇裏面
[00:03:35.820 --> 00:03:37.820]  摩西告訴我們
[00:03:37.820 --> 00:03:39.820]  人的生命實在是很短
[00:03:39.820 --> 00:03:41.820]  很短暫
[00:03:41.820 --> 00:03:43.820]  聖經在創世紀裏面告訴我們
[00:03:43.820 --> 00:03:45.820]  摩西以來最長命的一個人
[00:03:45.820 --> 00:03:47.820]  叫做馬土撒拉
[00:03:47.820 --> 00:03:49.820]  他一共活了969歲
[00:03:49.820 --> 00:03:51.820]  活到169歲
[00:03:51.820 --> 00:03:53.820]  接近1000年
[00:03:53.820 --> 00:03:55.820]  但是在這裏
[00:03:55.820 --> 00:03:57.820]  摩西告訴我們
[00:03:57.820 --> 00:03:59.820]  這又算什麼呢
[00:03:59.820 --> 00:04:01.820]  四節裏面這麼說
[00:04:01.820 --> 00:04:03.820]  在你即是神看來
[00:04:03.820 --> 00:04:05.820]  千年如已過的昨日
[00:04:05.820 --> 00:04:07.820]  又如夜間的日更
[00:04:07.820 --> 00:04:09.820]  不單止這樣
[00:04:09.820 --> 00:04:11.820]  摩西還將我們人生的
[00:04:11.820 --> 00:04:13.820]  生命的短暫
[00:04:13.820 --> 00:04:15.820]  給了一場洪水
[00:04:15.820 --> 00:04:17.820]  一場長夜
[00:04:17.820 --> 00:04:19.820]  早上發芽生長
[00:04:19.820 --> 00:04:21.820]  晚上被割下枯乾的芳草
[00:04:21.820 --> 00:04:23.820]  五節裏面這麼說
[00:04:23.820 --> 00:04:25.820]  你即是神叫他們如水衝去
[00:04:25.820 --> 00:04:27.820]  他們如睡一覺
[00:04:27.820 --> 00:04:29.820]  早晨他們如
[00:04:29.820 --> 00:04:31.820]  早晨他們
[00:04:31.820 --> 00:04:33.820]  如生長的草
[00:04:33.820 --> 00:04:35.820]  早晨發芽生長
[00:04:35.820 --> 00:04:37.820]  晚上割下枯乾
[00:04:37.820 --> 00:04:39.820]  不知道大家有沒有留意到
[00:04:39.820 --> 00:04:41.820]  摩西用來形容
[00:04:41.820 --> 00:04:43.820]  人生短暫的辭令
[00:04:43.820 --> 00:04:45.820]  好像越用
[00:04:45.820 --> 00:04:47.820]  就真的好像
[00:04:47.820 --> 00:04:49.820]  越短
[00:04:49.820 --> 00:04:51.820]  首先摩西在第四節將人生的短暫
[00:04:51.820 --> 00:04:53.820]  給了已過的昨日
[00:04:53.820 --> 00:04:55.820]  已過的昨日就有
[00:04:55.820 --> 00:04:57.820]  24小時
[00:04:57.820 --> 00:04:59.820]  接着在第五節的下半節
[00:04:59.820 --> 00:05:01.820]  到第六節
[00:05:01.820 --> 00:05:03.820]  摩西又將人生的短暫
[00:05:03.820 --> 00:05:05.820]  給了早上6點多鐘
[00:05:05.820 --> 00:05:07.820]  發芽生長
[00:05:07.820 --> 00:05:09.820]  到晚上大約6點多鐘
[00:05:09.820 --> 00:05:11.820]  下午6點多鐘
[00:05:11.820 --> 00:05:13.820]  被割下枯乾的
[00:05:13.820 --> 00:05:15.820]  芳草
[00:05:15.820 --> 00:05:17.820]  早晨6點多
[00:05:17.820 --> 00:05:19.820]  到晚上6點多有多少小時呢
[00:05:19.820 --> 00:05:21.820]  剛剛就是12小時
[00:05:21.820 --> 00:05:23.820]  在第五節
[00:05:23.820 --> 00:05:25.820]  摩西又將人生的短暫
[00:05:25.820 --> 00:05:27.820]  給了好像睡了一覺
[00:05:27.820 --> 00:05:29.820]  一個人
[00:05:29.820 --> 00:05:31.820]  正常人
[00:05:31.820 --> 00:05:33.820]  尤其是姐妹
[00:05:33.820 --> 00:05:35.820]  有幾個姐妹告訴我有睡眠的因子
[00:05:35.820 --> 00:05:37.820]  我可以睡很多小時
[00:05:37.820 --> 00:05:39.820]  一個正常人
[00:05:39.820 --> 00:05:41.820]  一個平均睡多少小時呢
[00:05:41.820 --> 00:05:43.820]  大約是8小時
[00:05:43.820 --> 00:05:45.820]  接着摩西在第四節的下半節
[00:05:45.820 --> 00:05:47.820]  將人生的短暫
[00:05:47.820 --> 00:05:49.820]  給了夜間的日間
[00:05:49.820 --> 00:05:51.820]  猶太人的時令
[00:05:51.820 --> 00:05:53.820]  他們一個晚上
[00:05:53.820 --> 00:05:55.820]  分爲三間
[00:05:55.820 --> 00:05:57.820]  分別是晚上6點到10點
[00:05:57.820 --> 00:05:59.820]  又由晚上10點到凌晨2點
[00:05:59.820 --> 00:06:01.820]  又由凌晨2點
[00:06:01.820 --> 00:06:03.820]  到明天早上6點
[00:06:03.820 --> 00:06:05.820]  所以每一間
[00:06:05.820 --> 00:06:07.820]  總共有多少小時呢
[00:06:07.820 --> 00:06:09.820]  就是四小時
[00:06:09.820 --> 00:06:11.820]  摩西不僅將人生的短暫
[00:06:11.820 --> 00:06:13.820]  給了24小時、12小時、8小時
[00:06:13.820 --> 00:06:15.820]  甚至乎4小時
[00:06:15.820 --> 00:06:17.820]  到最後他還在第九節
[00:06:17.820 --> 00:06:19.820]  將人生的短暫
[00:06:19.820 --> 00:06:21.820]  給了一聲嘆息
[00:06:21.820 --> 00:06:23.820]  當我們深呼吸
[00:06:23.820 --> 00:06:25.820]  喊完一聲之後
[00:06:25.820 --> 00:06:27.820]  摩西告訴我們
[00:06:27.820 --> 00:06:29.820]  人生似乎已經好像過去了
[00:06:29.820 --> 00:06:31.820]  沒錯
[00:06:31.820 --> 00:06:33.820]  人生真是很短很短暫
[00:06:33.820 --> 00:06:35.820]  很快我們每一個人
[00:06:35.820 --> 00:06:37.820]  都要面對一樣
[00:06:37.820 --> 00:06:39.820]  我們很不想面對的事情
[00:06:39.820 --> 00:06:41.820]  就是死亡
[00:06:41.820 --> 00:06:43.820]  我從小就已經移民到美國
[00:06:43.820 --> 00:06:45.820]  我十幾歲就已經移民到美國
[00:06:45.820 --> 00:06:47.820]  到我讀完大學之後
[00:06:47.820 --> 00:06:49.820]  我就決定去讀神學
[00:06:49.820 --> 00:06:51.820]  我就在芝加哥這個地方
[00:06:51.820 --> 00:06:53.820]  打算去達拉斯
[00:06:53.820 --> 00:06:55.820]  由中部到南部
[00:06:55.820 --> 00:06:57.820]  讀神學
[00:06:57.820 --> 00:06:59.820]  由我在芝加哥
[00:06:59.820 --> 00:07:01.820]  搬到達拉斯讀神學
[00:07:01.820 --> 00:07:03.820]  每一個夏天
[00:07:03.820 --> 00:07:05.820]  就是夏季放暑假的時候
[00:07:05.820 --> 00:07:07.820]  我都會回家
[00:07:07.820 --> 00:07:09.820]  不知爲什麼
[00:07:09.820 --> 00:07:11.820]  每逢夏季放暑假回家
[00:07:11.820 --> 00:07:13.820]  陪媽媽的時候
[00:07:13.820 --> 00:07:15.820]  很少會在白天回家
[00:07:15.820 --> 00:07:17.820]  放暑假
[00:07:17.820 --> 00:07:19.820]  白天回家的緣故
[00:07:19.820 --> 00:07:21.820]  我發現原來很多
[00:07:21.820 --> 00:07:23.820]  這些經紀
[00:07:23.820 --> 00:07:25.820]  尤其是這些人
[00:07:25.820 --> 00:07:27.820]  都會去
[00:07:27.820 --> 00:07:29.820]  尤其是這些
[00:07:29.820 --> 00:07:31.820]  人壽保險的經紀
[00:07:31.820 --> 00:07:33.820]  都會敲我們的門
[00:07:33.820 --> 00:07:35.820]  敲着敲着
[00:07:35.820 --> 00:07:37.820]  有些不是很耐煩
[00:07:37.820 --> 00:07:39.820]  於是有一次我就讓一個
[00:07:39.820 --> 00:07:41.820]  人壽保險經紀
[00:07:41.820 --> 00:07:43.820]  進來我家
[00:07:43.820 --> 00:07:45.820]  坐下之後
[00:07:45.820 --> 00:07:47.820]  我就給他一杯水喝
[00:07:47.820 --> 00:07:49.820]  接着他就跟我說
[00:07:49.820 --> 00:07:51.820]  先生人生多變
[00:07:51.820 --> 00:07:53.820]  我們每一個人都要以防萬一
[00:07:53.820 --> 00:07:55.820]  正所謂
[00:07:55.820 --> 00:07:57.820]  如果有什麼不測
[00:07:57.820 --> 00:07:59.820]  說到這裏的時候我就停他
[00:07:59.820 --> 00:08:01.820]  我說請你不要這麼說好不好
[00:08:01.820 --> 00:08:03.820]  因爲你這麼說
[00:08:03.820 --> 00:08:05.820]  真的令我很不開心
[00:08:05.820 --> 00:08:09.820]  這個經紀就大喫一驚
[00:08:09.820 --> 00:08:11.820]  突然之間被我打亂了
[00:08:11.820 --> 00:08:13.820]  不過這個真的有點勞江湖
[00:08:13.820 --> 00:08:15.820]  沒多久他就鎮靜下來
[00:08:15.820 --> 00:08:17.820]  然後再跟我說
[00:08:17.820 --> 00:08:19.820]  先生恕我直言
[00:08:19.820 --> 00:08:21.820]  其實我們每一個人
[00:08:21.820 --> 00:08:23.820]  都必須要做好準備
[00:08:23.820 --> 00:08:25.820]  因爲如果
[00:08:25.820 --> 00:08:27.820]  有什麼事發生在我們身上
[00:08:27.820 --> 00:08:29.820]  我又停他
[00:08:29.820 --> 00:08:31.820]  我就說都說不要這麼說
[00:08:31.820 --> 00:08:33.820]  我告訴你這樣說令我很不高興
[00:08:33.820 --> 00:08:35.820]  你還這麼說
[00:08:35.820 --> 00:08:37.820]  這個勞江湖始終不知道
[00:08:37.820 --> 00:08:39.820]  究竟發生了什麼事
[00:08:39.820 --> 00:08:41.820]  於是他就再等了一會
[00:08:41.820 --> 00:08:43.820]  很莫名其妙地等了一會
[00:08:43.820 --> 00:08:45.820]  真是厲害,這樣都不走
[00:08:45.820 --> 00:08:47.820]  第三次跟我說
[00:08:47.820 --> 00:08:49.820]  這位先生,我真的不太明白
[00:08:49.820 --> 00:08:51.820]  究竟我說了些什麼得罪了你
[00:08:51.820 --> 00:08:53.820]  我究竟說了些什麼
[00:08:53.820 --> 00:08:55.820]  令你這麼不高興呢
[00:08:55.820 --> 00:08:57.820]  然後我就告訴他
[00:08:57.820 --> 00:08:59.820]  你不明白,我解釋給你聽
[00:08:59.820 --> 00:09:01.820]  因爲你將一些人生
[00:09:01.820 --> 00:09:03.820]  必然要發生的事說到
[00:09:03.820 --> 00:09:05.820]  好像一個可能性那樣
[00:09:05.820 --> 00:09:07.820]  你根本就不應該說
[00:09:07.820 --> 00:09:09.820]  如果
[00:09:09.820 --> 00:09:11.820]  你應該說
[00:09:11.820 --> 00:09:13.820]  當這些不幸的事發生在我們身上
[00:09:13.820 --> 00:09:15.820]  我們應該怎麼做纔對
[00:09:15.820 --> 00:09:17.820]  然後我就跟他說
[00:09:17.820 --> 00:09:19.820]  老兄,人生多變
[00:09:19.820 --> 00:09:21.820]  我們都要以防萬一
[00:09:21.820 --> 00:09:23.820]  好話不好聽
[00:09:23.820 --> 00:09:25.820]  當我們遇到一些不測的時候
[00:09:25.820 --> 00:09:27.820]  我又不知道你做好準備了沒有
[00:09:27.820 --> 00:09:29.820]  我的意思就是
[00:09:29.820 --> 00:09:31.820]  你買了那份天上的保險了沒有
[00:09:31.820 --> 00:09:33.820]  你究竟接受了耶穌爲你的國人救主了沒有
[00:09:33.820 --> 00:09:35.820]  今天
[00:09:35.820 --> 00:09:37.820]  究竟我們是否應該
[00:09:37.820 --> 00:09:39.820]  這樣去玩一個保險經紀
[00:09:39.820 --> 00:09:41.820]  我們暫且不討論這個問題
[00:09:41.820 --> 00:09:43.820]  不過有一件事
[00:09:43.820 --> 00:09:45.820]  是很清楚的
[00:09:45.820 --> 00:09:47.820]  就是死亡是每一個人
[00:09:47.820 --> 00:09:49.820]  必須要面對的一件事
[00:09:49.820 --> 00:09:53.820]  其實我們每一個人都要面對
[00:09:53.820 --> 00:09:55.820]  這個是無一倖免的
[00:09:55.820 --> 00:09:57.820]  人生
[00:09:57.820 --> 00:09:59.820]  不單止是短暫的可憐
[00:09:59.820 --> 00:10:01.820]  最終就要面對死亡
[00:10:01.820 --> 00:10:03.820]  而且我們一生
[00:10:03.820 --> 00:10:05.820]  很多時候周不時
[00:10:05.820 --> 00:10:07.820]  都要面對着神
[00:10:07.820 --> 00:10:09.820]  在神的震怒底下來度過
[00:10:09.820 --> 00:10:11.820]  我看第八節那裏這樣說
[00:10:11.820 --> 00:10:13.820]  我們的隱惡
[00:10:13.820 --> 00:10:15.820]  都擺在你面光中
[00:10:15.820 --> 00:10:17.820]  我們經過的日子
[00:10:17.820 --> 00:10:19.820]  都在你的震怒之下
[00:10:19.820 --> 00:10:21.820]  那麼神的震怒
[00:10:21.820 --> 00:10:23.820]  又去到一個什麼地步呢
[00:10:23.820 --> 00:10:25.820]  第三節這樣說
[00:10:25.820 --> 00:10:27.820]  你使人歸於塵土說
[00:10:27.820 --> 00:10:29.820]  你們世人要歸回
[00:10:29.820 --> 00:10:31.820]  相信
[00:10:31.820 --> 00:10:33.820]  摩西說到這裏的時候
[00:10:33.820 --> 00:10:35.820]  他一定想起
[00:10:35.820 --> 00:10:37.820]  他上到荷裏山上拿法板的時候
[00:10:37.820 --> 00:10:39.820]  這羣以色列人
[00:10:39.820 --> 00:10:41.820]  就在山腳上作反
[00:10:41.820 --> 00:10:43.820]  背叛神
[00:10:43.820 --> 00:10:45.820]  那隻金牛獨
[00:10:45.820 --> 00:10:47.820]  要他的哥哥阿倫
[00:10:47.820 --> 00:10:49.820]  帶他回到圍爐之地
[00:10:49.820 --> 00:10:51.820]  埃及這個地方
[00:10:51.820 --> 00:10:53.820]  在這個時候
[00:10:53.820 --> 00:10:55.820]  聖經告訴我們
[00:10:55.820 --> 00:10:57.820]  神就發怒
[00:10:57.820 --> 00:10:59.820]  他要擄擄他們
[00:10:59.820 --> 00:11:01.820]  要滅絕他們
[00:11:01.820 --> 00:11:03.820]  後來摩西多次和神交涉
[00:11:03.820 --> 00:11:05.820]  耶和華纔是罔開一面
[00:11:05.820 --> 00:11:07.820]  很可能在這裏
[00:11:07.820 --> 00:11:09.820]  摩西又想起昔日
[00:11:09.820 --> 00:11:11.820]  當神帶領他們
[00:11:11.820 --> 00:11:13.820]  去到迦底斯巴尼亞
[00:11:13.820 --> 00:11:15.820]  這個地方
[00:11:15.820 --> 00:11:17.820]  命他們前往
[00:11:17.820 --> 00:11:19.820]  去佔領英舉地的時候
[00:11:19.820 --> 00:11:21.820]  這羣以色列人因爲害怕身材
[00:11:21.820 --> 00:11:23.820]  灰霧的迦南人
[00:11:23.820 --> 00:11:25.820]  違背神的命令
[00:11:25.820 --> 00:11:27.820]  不肯前去佔領
[00:11:27.820 --> 00:11:29.820]  後來神的震怒
[00:11:29.820 --> 00:11:31.820]  又臨到他們身上
[00:11:31.820 --> 00:11:33.820]  文書紀第十四章這樣說
[00:11:33.820 --> 00:11:35.820]  他們斷不得看見
[00:11:35.820 --> 00:11:37.820]  我向他們列祖
[00:11:37.820 --> 00:11:39.820]  所起世的英舉之地
[00:11:39.820 --> 00:11:41.820]  凡藐視我的
[00:11:41.820 --> 00:11:43.820]  一個也不得看見
[00:11:43.820 --> 00:11:45.820]  神還說這些人
[00:11:45.820 --> 00:11:47.820]  雖看見我的榮耀
[00:11:47.820 --> 00:11:49.820]  和我在埃及和曠野所行的神蹟
[00:11:49.820 --> 00:11:51.820]  仍然試探我這十次
[00:11:51.820 --> 00:11:53.820]  不聽從我的話
[00:11:53.820 --> 00:11:55.820]  相信摩西想起
[00:11:55.820 --> 00:11:57.820]  在過去曠野
[00:11:57.820 --> 00:11:59.820]  那幾十年
[00:11:59.820 --> 00:12:01.820]  和他在埃及一起出來
[00:12:01.820 --> 00:12:03.820]  包括他自己在內
[00:12:03.820 --> 00:12:05.820]  都是因爲神的震怒的緣故
[00:12:05.820 --> 00:12:07.820]  不能夠進到英舉地
[00:12:07.820 --> 00:12:09.820]  的時候
[00:12:09.820 --> 00:12:11.820]  他們一定是感覺到
[00:12:11.820 --> 00:12:13.820]  十分之的感慨
[00:12:13.820 --> 00:12:15.820]  或者是深深的體會到
[00:12:15.820 --> 00:12:17.820]  原來人的生命
[00:12:17.820 --> 00:12:19.820]  不單止是短暫的可憐
[00:12:19.820 --> 00:12:21.820]  而且還是時常
[00:12:21.820 --> 00:12:23.820]  都在神的震怒底下
[00:12:23.820 --> 00:12:25.820]  來度過
[00:12:25.820 --> 00:12:27.820]  因此在這裏摩西就給了我們幾個
[00:12:27.820 --> 00:12:29.820]  人生的座右銘
[00:12:29.820 --> 00:12:31.820]  摩西給我們第一個
[00:12:31.820 --> 00:12:33.820]  人生的座右銘就是
[00:12:33.820 --> 00:12:35.820]  我們要在我們人生的優先敘跡裏
[00:12:35.820 --> 00:12:37.820]  將神擺在首位
[00:12:37.820 --> 00:12:39.820]  我再講多一次
[00:12:39.820 --> 00:12:41.820]  我們要在我們人生的優先敘跡裏
[00:12:41.820 --> 00:12:43.820]  將神擺在首位
[00:12:43.820 --> 00:12:45.820]  第十二節那裏這樣說
[00:12:45.820 --> 00:12:47.820]  求禰指教我們怎樣
[00:12:47.820 --> 00:12:49.820]  數算自己的日子
[00:12:49.820 --> 00:12:51.820]  好叫我們得着智慧的心
[00:12:51.820 --> 00:12:53.820]  換言之
[00:12:53.820 --> 00:12:55.820]  一個有熟天智慧的人
[00:12:55.820 --> 00:12:57.820]  就是一個懂得數算
[00:12:57.820 --> 00:12:59.820]  自己還有多少日子
[00:12:59.820 --> 00:13:01.820]  是可以被神使用
[00:13:01.820 --> 00:13:03.820]  的一個這樣的人
[00:13:03.820 --> 00:13:05.820]  最有智慧的所羅門
[00:13:05.820 --> 00:13:07.820]  也曾經在全道書第十二章
[00:13:07.820 --> 00:13:09.820]  第一節那裏這樣說
[00:13:09.820 --> 00:13:11.820]  禰要趁着年幼
[00:13:11.820 --> 00:13:13.820]  年幼這個字
[00:13:13.820 --> 00:13:15.820]  對希伯來人來說
[00:13:15.820 --> 00:13:17.820]  這個範圍
[00:13:17.820 --> 00:13:19.820]  這個闊度是挺大的
[00:13:19.820 --> 00:13:21.820]  就是什麼叫年幼呢
[00:13:21.820 --> 00:13:23.820]  十幾歲去到
[00:13:23.820 --> 00:13:25.820]  mid forty 即是
[00:13:25.820 --> 00:13:27.820]  四十中左右
[00:13:27.820 --> 00:13:29.820]  我看一看大部分
[00:13:29.820 --> 00:13:31.820]  這裏的弟兄姊妹
[00:13:31.820 --> 00:13:33.820]  是四十中以下
[00:13:33.820 --> 00:13:35.820]  大家要趁着年幼
[00:13:35.820 --> 00:13:37.820]  所羅門這樣說
[00:13:37.820 --> 00:13:39.820]  衰敗的日子尚未來到
[00:13:39.820 --> 00:13:41.820]  就算你所說我毫無喜樂
[00:13:41.820 --> 00:13:43.820]  那些日子尚未臨近
[00:13:43.820 --> 00:13:45.820]  以先當紀念
[00:13:45.820 --> 00:13:47.820]  做你的主
[00:13:47.820 --> 00:13:49.820]  有人說
[00:13:49.820 --> 00:13:51.820]  人的生命不在乎長短
[00:13:51.820 --> 00:13:53.820]  只是在乎活得
[00:13:53.820 --> 00:13:55.820]  有沒有意義
[00:13:55.820 --> 00:13:57.820]  一個人在他一生裏面
[00:13:57.820 --> 00:13:59.820]  可以活得有意義的時間
[00:13:59.820 --> 00:14:01.820]  又有多少呢
[00:14:01.820 --> 00:14:03.820]  有一個英國人
[00:14:03.820 --> 00:14:05.820]  做了一個統計
[00:14:05.820 --> 00:14:07.820]  如果一個人真的可以
[00:14:07.820 --> 00:14:09.820]  活到七十歲的話
[00:14:09.820 --> 00:14:11.820]  他在一生裏面
[00:14:11.820 --> 00:14:13.820]  總共會用了23年
[00:14:13.820 --> 00:14:15.820]  即是32.9%的時間
[00:14:15.820 --> 00:14:17.820]  睡覺
[00:14:17.820 --> 00:14:19.820]  16年也就是22.8%
[00:14:19.820 --> 00:14:21.820]  的時間
[00:14:21.820 --> 00:14:23.820]  上班
[00:14:23.820 --> 00:14:25.820]  8年也就是11.4%的時間
[00:14:25.820 --> 00:14:27.820]  去看電視
[00:14:27.820 --> 00:14:29.820]  或者我們現在是看ipad
[00:14:29.820 --> 00:14:31.820]  我也不知道
[00:14:31.820 --> 00:14:33.820]  6年也就是8.6%的時間
[00:14:33.820 --> 00:14:35.820]  喫飯
[00:14:35.820 --> 00:14:37.820]  原來你喫了6年的飯
[00:14:37.820 --> 00:14:39.820]  6年也就是8.6%的時間
[00:14:39.820 --> 00:14:41.820]  坐車
[00:14:41.820 --> 00:14:43.820]  我相信香港的弟兄姊妹
[00:14:43.820 --> 00:14:45.820]  坐車的時間應該長一些
[00:14:45.820 --> 00:14:47.820]  4.5年
[00:14:47.820 --> 00:14:49.820]  也就是6.5%的時間
[00:14:49.820 --> 00:14:51.820]  娛樂
[00:14:51.820 --> 00:14:53.820]  4年也就是5.7%的時間
[00:14:53.820 --> 00:14:55.820]  生病
[00:14:55.820 --> 00:14:57.820]  2年也就是2.8%的時間
[00:14:57.820 --> 00:14:59.820]  穿衣服
[00:14:59.820 --> 00:15:01.820]  我相信這個弟兄和姊妹
[00:15:01.820 --> 00:15:03.820]  應該有很大的偏差
[00:15:03.820 --> 00:15:05.820]  最後
[00:15:05.820 --> 00:15:07.820]  這個研究指出
[00:15:07.820 --> 00:15:09.820]  就算一個人在一生裏面
[00:15:09.820 --> 00:15:11.820]  每一個星期
[00:15:11.820 --> 00:15:13.820]  去教會舉辦的
[00:15:13.820 --> 00:15:15.820]  崇拜團契
[00:15:15.820 --> 00:15:17.820]  主日學、祈禱會
[00:15:17.820 --> 00:15:19.820]  所有教會
[00:15:19.820 --> 00:15:21.820]  所舉辦的聚會也好
[00:15:21.820 --> 00:15:23.820]  這個人也只不過在
[00:15:23.820 --> 00:15:25.820]  70個寒暑裏
[00:15:25.820 --> 00:15:27.820]  只用了半年的時間
[00:15:27.820 --> 00:15:29.820]  去做一些
[00:15:29.820 --> 00:15:31.820]  和神直接有關係的事
[00:15:31.820 --> 00:15:33.820]  還記得
[00:15:33.820 --> 00:15:35.820]  當我還在讀大學
