
[00:00:00.000 --> 00:00:07.500]  這世界有些事很令人嚮往和深刻
[00:06:58.460 --> 00:07:00.460]  這三點我給了一個名字
[00:07:00.460 --> 00:07:03.460]  分別是不惜代價的敬拜
[00:07:03.460 --> 00:07:06.460]  謙卑聆聽的敬拜
[00:07:06.460 --> 00:07:10.460]  和超越不安的敬拜
[00:07:10.460 --> 00:07:13.460]  好 先考考你
[00:07:13.460 --> 00:07:15.460]  這個故事這麼熟悉
[00:07:15.460 --> 00:07:19.460]  你知不知道東方博士有多少個?
[00:07:19.460 --> 00:07:21.460]  三個?
[00:07:21.460 --> 00:07:23.460]  剛才已經讀了
[00:07:23.460 --> 00:07:25.460]  不是三個
[00:07:25.460 --> 00:07:27.460]  三個只不過是因為
[00:07:27.460 --> 00:07:31.460]  你看得太多小孩子去做幼稚園
[00:07:31.460 --> 00:07:33.460]  走出來很有趣地搖搖擺擺
[00:07:33.460 --> 00:07:35.460]  那些劇 朝聖劇
[00:07:35.460 --> 00:07:37.460]  你只看到三個
[00:07:37.460 --> 00:07:39.460]  人們應該是根據有三種禮物
[00:07:39.460 --> 00:07:40.460]  所以就三個
[00:07:40.460 --> 00:07:42.460]  其實剛才我們讀的經文
[00:07:42.460 --> 00:07:44.460]  第一節的下半節是說了
[00:07:44.460 --> 00:07:46.460]  是幾個
[00:07:46.460 --> 00:07:48.460]  所以其實我們是不知道的
[00:07:48.460 --> 00:07:49.460]  可能真的是三個
[00:07:49.460 --> 00:07:51.460]  但我們不知道是幾個 多少個
[00:07:51.460 --> 00:07:54.460]  所以其實我們不能夠肯定
[00:07:54.460 --> 00:07:58.460]  那究竟東方博士是什麼人呢?
[00:07:58.460 --> 00:08:00.460]  顧名思義
[00:08:00.460 --> 00:08:03.460]  東方博士
[00:08:03.460 --> 00:08:06.460]  就是在東面來的博士
[00:08:06.460 --> 00:08:10.460]  他們就是在猶大地和耶路撒冷
[00:08:10.460 --> 00:08:13.460]  以東那邊來的博士
[00:08:13.460 --> 00:08:15.460]  有些人就認為
[00:08:15.460 --> 00:08:18.460]  他應該是來自波斯或巴比利一帶
[00:08:18.460 --> 00:08:20.460]  即是對今天來說
[00:08:20.460 --> 00:08:23.460]  就是伊朗和伊拉克的地方
[00:08:23.460 --> 00:08:25.460]  是一班在宮廷裏面
[00:08:25.460 --> 00:08:27.460]  有地位的智慧人
[00:08:27.460 --> 00:08:32.460]  他們很擅長觀測星象 看星星
[00:08:32.460 --> 00:08:34.460]  用我們今天的說法
[00:08:34.460 --> 00:08:38.460]  可以說是當時的天文學家
[00:08:38.460 --> 00:08:40.460]  那為什麼他們會懂得
[00:08:40.460 --> 00:08:44.460]  由波斯巴比倫來到耶路撒冷呢?
[00:08:44.460 --> 00:08:45.460]  如果你熟悉舊約
[00:08:45.460 --> 00:08:48.460]  你會知道猶大亡國之後
[00:08:48.460 --> 00:08:51.460]  曾經秘魯去了一個什麼地方
[00:08:51.460 --> 00:08:53.460]  巴比倫
[00:08:53.460 --> 00:08:56.460]  而當時有些以色列人
[00:08:56.460 --> 00:08:59.460]  要在巴比倫新居要職
[00:08:59.460 --> 00:09:02.460]  但以利曾經做過
[00:09:02.460 --> 00:09:05.460]  宰相 很厲害的
[00:09:05.460 --> 00:09:09.460]  而後來當以色列人回歸的時候
[00:09:09.460 --> 00:09:12.460]  相信不是所有的以色列人都回歸
[00:09:12.460 --> 00:09:16.460]  有些還是停留在巴比倫波斯一帶
[00:09:16.460 --> 00:09:18.460]  所以因為這個原因
[00:09:18.460 --> 00:09:22.460]  他們就知道利塞亞的預言
[00:09:22.460 --> 00:09:25.460]  所以當東方博士見到星的時候
[00:09:25.460 --> 00:09:26.460]  利塞亞的預言
[00:09:26.460 --> 00:09:30.460]  就懂得去耶路撒冷這個地方
[00:09:30.460 --> 00:09:32.460]  你說那顆是什麼星呢?
[00:09:32.460 --> 00:09:34.460]  為什麼這麼厲害呢?
[00:09:34.460 --> 00:09:36.460]  歷代以來都很多人去猜測
[00:09:36.460 --> 00:09:38.460]  有些人說是哈雷彗星
[00:09:38.460 --> 00:09:40.460]  當時就曾經出現過
[00:09:40.460 --> 00:09:43.460]  有些人又說土星和木星夾在一起
[00:09:43.460 --> 00:09:47.460]  有些星象特別的事件
[00:09:47.460 --> 00:09:49.460]  在不同的推論裏面
[00:09:49.460 --> 00:09:52.460]  有一個我覺得很有意思的
[00:09:52.460 --> 00:09:53.460]  是什麼呢?
[00:09:53.460 --> 00:09:56.460]  是記載在中國的古籍
[00:09:56.460 --> 00:09:58.460]  相信嗎?
[00:09:58.460 --> 00:09:59.460]  真的
[00:09:59.460 --> 00:10:03.460]  在漢書天文字裏面
[00:10:03.460 --> 00:10:05.460]  有一段記錄是這樣說的
[00:10:05.460 --> 00:10:07.460]  漢哀帝建平二年
[00:10:07.460 --> 00:10:10.460]  有一顆星出現在天空上
[00:10:10.460 --> 00:10:11.460]  很光的
[00:10:11.460 --> 00:10:14.460]  停留了七十多天
[00:10:14.460 --> 00:10:18.460]  而對中國人當時見到這個星星的意象來說
[00:10:18.460 --> 00:10:19.460]  他就說
[00:10:19.460 --> 00:10:21.460]  一顆這樣的星星停留這麼久
[00:10:21.460 --> 00:10:24.460]  一定是有些大事發生的
[00:10:24.460 --> 00:10:26.460]  如果從這個角度去看
[00:10:26.460 --> 00:10:28.460]  東方博士見到一顆這樣的星星
[00:10:28.460 --> 00:10:30.460]  這麼光的星
[00:10:30.460 --> 00:10:31.460]  七十多天
[00:10:31.460 --> 00:10:36.460]  引導他由波斯巴比倫走到耶路撒冷
[00:10:36.460 --> 00:10:38.460]  漢哀帝建平二年
[00:10:38.460 --> 00:10:40.460]  知不知道
[00:10:40.460 --> 00:10:43.460]  回到我們今天的現代化是多少年呢?
[00:10:43.460 --> 00:10:47.460]  公元前五年
[00:10:47.460 --> 00:10:50.460]  耶穌是不是出生在公元零零年呢?
[00:10:50.460 --> 00:10:52.460]  不是的
[00:10:52.460 --> 00:10:53.460]  其實是計錯數了
[00:10:53.460 --> 00:10:54.460]  以前有些人
[00:10:54.460 --> 00:10:56.460]  其實耶穌出生的日子
[00:10:56.460 --> 00:10:58.460]  按我們今天的理解
[00:10:58.460 --> 00:10:59.460]  大概是公元前六年
[00:10:59.460 --> 00:11:00.460]  四年到六年
[00:11:00.460 --> 00:11:01.460]  差不多的時間
[00:11:01.460 --> 00:11:03.460]  所以我覺得這個推論很有意思
[00:11:03.460 --> 00:11:05.460]  就是講到為甚麼東方博士
[00:11:05.460 --> 00:11:07.460]  他知道耶穌出生
[00:11:07.460 --> 00:11:10.460]  亦都懂得由巴比倫波斯的地方
[00:11:10.460 --> 00:11:12.460]  去到耶路撒冷
[00:11:12.460 --> 00:11:15.460]  他們究竟用了多久的時間
[00:11:15.460 --> 00:11:17.460]  來到耶路撒冷呢?
[00:11:17.460 --> 00:11:19.460]  很粗略地估計
[00:11:19.460 --> 00:11:21.460]  由巴比倫波斯一帶去到耶路撒冷
[00:11:21.460 --> 00:11:25.460]  大概二千到三千公里
[00:11:25.460 --> 00:11:29.460]  知不知道由摩頓走到伯樂有多遠呢?
[00:11:29.460 --> 00:11:32.460]  我上Google Map
[00:11:32.460 --> 00:11:34.460]  大概有五百米
[00:11:34.460 --> 00:11:36.460]  我當你慢慢走
[00:11:36.460 --> 00:11:38.460]  由摩頓走到伯樂
[00:11:38.460 --> 00:11:41.460]  我當你走十五分鐘
[00:11:41.460 --> 00:11:43.460]  用這個速度
[00:11:43.460 --> 00:11:45.460]  不眠不休
[00:11:45.460 --> 00:11:46.460]  由早走到晚
[00:11:46.460 --> 00:11:48.460]  一直走
[00:11:48.460 --> 00:11:50.460]  如果要由巴比倫波斯走到耶路撒冷
[00:11:50.460 --> 00:11:53.460]  你大概需要四十到六十天
[00:11:53.460 --> 00:11:54.460]  不眠不休
[00:11:54.460 --> 00:11:56.460]  中間還要不睡覺
[00:11:56.460 --> 00:11:58.460]  還要直路
[00:11:58.460 --> 00:12:00.460]  直線平路走
[00:12:00.460 --> 00:12:02.460]  都要四十到六十天
[00:12:02.460 --> 00:12:04.460]  給你一個參考
[00:12:04.460 --> 00:12:05.460]  聖經講到
[00:12:05.460 --> 00:12:06.460]  以色列人被擄
[00:12:06.460 --> 00:12:09.460]  歸回巴比倫回到耶路撒冷的時候
[00:12:09.460 --> 00:12:12.460]  他們足足用了四到五個月
[00:12:12.460 --> 00:12:14.460]  才回到耶路撒冷
[00:12:14.460 --> 00:12:15.460]  所以你可以想像
[00:12:15.460 --> 00:12:17.460]  東方博士去朝拜耶穌
[00:12:17.460 --> 00:12:21.460]  不是走到街尾的教會
[00:12:21.460 --> 00:12:23.460]  上去崇拜這麼簡單
[00:12:23.460 --> 00:12:25.460]  而是真的千里迢迢
[00:12:25.460 --> 00:12:27.460]  長途跋涉地去
[00:12:27.460 --> 00:12:31.460]  為了見猶太王耶穌一面
[00:12:31.460 --> 00:12:33.460]  為了見到耶穌
[00:12:33.460 --> 00:12:35.460]  東方博士的敬拜
[00:12:35.460 --> 00:12:39.460]  是一個不惜代價的敬拜
[00:12:39.460 --> 00:12:41.460]  今天我們又怎樣呢?
[00:12:41.460 --> 00:12:43.460]  有時候我們會有一種想法
[00:12:43.460 --> 00:12:44.460]  有一種態度
[00:12:44.460 --> 00:12:47.460]  就是覺得這個神很厲害
[00:12:47.460 --> 00:12:48.460]  無處不在
[00:12:48.460 --> 00:12:50.460]  又這麼愛我們
[00:12:50.460 --> 00:12:52.460]  其實祂不介意我們用什麼態度
[00:12:52.460 --> 00:12:54.460]  去找祂 去親近祂
[00:12:54.460 --> 00:12:56.460]  祂永遠都在等我們
[00:12:56.460 --> 00:13:01.460]  七乘二十四 全天候
[00:13:01.460 --> 00:13:03.460]  是 神很愛我們
[00:13:03.460 --> 00:13:05.460]  沒錯 神無處不在
[00:13:05.460 --> 00:13:08.460]  神永遠都在等待我們
[00:13:08.460 --> 00:13:10.460]  不過如果我們用一種
[00:13:10.460 --> 00:13:12.460]  這麼輕忽的態度
[00:13:12.460 --> 00:13:14.460]  這麼輕視的態度
[00:13:14.460 --> 00:13:16.460]  去找神的話
[00:13:16.460 --> 00:13:20.460]  你覺得我們找不找到神呢?
[00:13:20.460 --> 00:13:22.460]  聖經說
[00:13:22.460 --> 00:13:24.460]  神阻擋驕傲的人
[00:13:24.460 --> 00:13:28.460]  次因比謙卑的人
[00:13:28.460 --> 00:13:31.460]  原來親近神是要努力的
[00:13:31.460 --> 00:13:33.460]  是要花功夫的
[00:13:33.460 --> 00:13:35.460]  是要付代價的
[00:13:35.460 --> 00:13:38.460]  東方博士走了多遠路來呢?
[00:13:38.460 --> 00:13:40.460]  二千到三千公里
[00:13:40.460 --> 00:13:42.460]  你呢?
[00:13:42.460 --> 00:13:44.460]  你有多久沒有靈修
[00:13:44.460 --> 00:13:46.460]  沒有讀經
[00:13:46.460 --> 00:13:48.460]  沒有祈禱?
[00:13:48.460 --> 00:13:51.460]  我不是說你只需要多讀聖經
[00:13:51.460 --> 00:13:53.460]  多祈禱 多靈修就行了
[00:13:53.460 --> 00:13:58.460]  而是你有沒有用盡方法去親近神呢?
[00:13:58.460 --> 00:14:01.460]  你有沒有用盡方法去親近神呢?
[00:14:01.460 --> 00:14:03.460]  你有沒有好像東方博士一樣
[00:14:03.460 --> 00:14:05.460]  見到這個王耶穌
[00:14:05.460 --> 00:14:07.460]  是這麼奇妙的呢?
[00:14:07.460 --> 00:14:12.460]  他出生有顆星星在天上七十多天
[00:14:12.460 --> 00:14:15.460]  你認識的耶穌
[00:14:15.460 --> 00:14:16.460]  是不是只是
[00:14:16.460 --> 00:14:17.460]  耶穌很愛我
[00:14:17.460 --> 00:14:18.460]  為我訂十字架
[00:14:18.460 --> 00:14:20.460]  就停留在這裡呢?
[00:14:20.460 --> 00:14:21.460]  你有沒有認識
[00:14:21.460 --> 00:14:23.460]  聖經裡面所說到
[00:14:23.460 --> 00:14:25.460]  有很多的蝙蝠
[00:14:25.460 --> 00:14:29.460]  在舊約裡面已經預言耶穌到來呢?
[00:14:29.460 --> 00:14:31.460]  你有沒有認識到
[00:14:31.460 --> 00:14:33.460]  這個創天造地的神
[00:14:33.460 --> 00:14:36.460]  創造宇宙萬物的神
[00:14:36.460 --> 00:14:38.460]  這麼美麗的宇宙
[00:14:38.460 --> 00:14:40.460]  都是這個神所創造的
[00:14:40.460 --> 00:14:41.460]  你對這個神的認識
[00:14:41.460 --> 00:14:43.460]  是不是只是停留在
[00:14:43.460 --> 00:14:46.460]  神很愛我 為我寫十字架呢?
[00:14:46.460 --> 00:14:48.460]  是不是年復一年
[00:14:48.460 --> 00:14:50.460]  你都只是對神有這樣的認識呢?
[00:14:50.460 --> 00:14:52.460]  你對神的認識
[00:14:52.460 --> 00:14:54.460]  有沒有按著你信主的年日
[00:14:54.460 --> 00:14:55.460]  一直增長的時候
[00:14:55.460 --> 00:14:58.460]  更多更多 更加的豐富呢?
[00:14:58.460 --> 00:15:01.460]  原來神是在我的生活裡面
[00:15:01.460 --> 00:15:03.460]  隨時隨地我都經歷得到的
[00:15:03.460 --> 00:15:05.460]  原來神的真理
[00:15:05.460 --> 00:15:08.460]  是比地上一切的道理
[00:15:08.460 --> 00:15:10.460]  更加有意思 更加有價值的
[00:15:10.460 --> 00:15:12.460]  你有沒有嘗試發掘
[00:15:12.460 --> 00:15:15.460]  這個神的偉大和美善呢?
[00:15:15.460 --> 00:15:16.460]  還是只是停留在
[00:15:16.460 --> 00:15:17.460]  別人告訴你
[00:15:17.460 --> 00:15:19.460]  這個耶穌是誰
[00:15:19.460 --> 00:15:20.460]  別人告訴你
[00:15:20.460 --> 00:15:23.460]  這個神應該怎樣去親近他
[00:15:23.460 --> 00:15:25.460]  你祈禱 你讀經
[00:15:25.460 --> 00:15:28.460]  你去崇拜 就夠了
[00:15:28.460 --> 00:15:33.460]  你有沒有一直去發掘 發掘 再發掘呢?
[00:15:33.460 --> 00:15:36.460]  就好像你喝紅酒
[00:15:36.460 --> 00:15:41.460]  波爾多 智利 意大利
[00:15:41.460 --> 00:15:44.460]  不同的地方的紅酒都有不同
[00:15:44.460 --> 00:15:46.460]  你發掘這個耶穌
[00:15:46.460 --> 00:15:50.460]  不單止是那個廣度和深度
[00:15:50.460 --> 00:15:51.460]  不單止在歷史裡面
[00:15:51.460 --> 00:15:53.460]  這個神是一直出現
[00:15:53.460 --> 00:15:56.460]  而在今天 在你的生命裡面
[00:15:56.460 --> 00:15:58.460]  都可以有這種這麼豐富
[00:15:58.460 --> 00:16:00.460]  淋在你的生活裡面呢?
[00:16:00.460 --> 00:16:08.460]  你有沒有想過這樣去認識耶穌呢?
[00:16:08.460 --> 00:16:12.460]  有些弟兄 年紀很大了
[00:16:12.460 --> 00:16:14.460]  不識字的
[00:16:14.460 --> 00:16:16.460]  但他就很想
[00:16:16.460 --> 00:16:19.460]  因為認識到聖經裡面所說的耶穌
[00:16:19.460 --> 00:16:20.460]  他就去學中文
[00:16:20.460 --> 00:16:22.460]  很大年紀的 阿伯
[00:16:22.460 --> 00:16:23.460]  學中文
[00:16:23.460 --> 00:16:27.460]  因為他很想看聖經
[00:16:27.460 --> 00:16:29.460]  有些做餐飲的弟兄姐妹
[00:16:29.460 --> 00:16:32.460]  週末不能回崇拜
[00:16:32.460 --> 00:16:34.460]  週末找一些教會
[00:16:34.460 --> 00:16:38.460]  不多的 但有週末去崇拜
[00:16:38.460 --> 00:16:40.460]  去親近耶穌
[00:16:40.460 --> 00:16:43.460]  有些姐妹又要上班 下班又要照顧孩子
[00:16:43.460 --> 00:16:45.460]  但堅持每個星期二
[00:16:45.460 --> 00:16:48.460]  都回教會的神庚祈禱
[00:16:48.460 --> 00:16:51.460]  就是很想親近耶穌
[00:16:51.460 --> 00:16:54.460]  有些弟兄對傳福音很有負擔
[00:16:54.460 --> 00:16:56.460]  放假他都不去玩
[00:16:56.460 --> 00:17:00.460]  堅持經常持續去不同的監倉
[00:17:00.460 --> 00:17:02.460]  去探望一些囚友
[00:17:02.460 --> 00:17:06.460]  因為他看到囚友都能夠因為耶穌的福音
[00:17:06.460 --> 00:17:08.460]  生命有改變
[00:17:08.460 --> 00:17:11.460]  黑社會都能夠因為耶穌的緣故
[00:17:11.460 --> 00:17:14.460]  可以跟耶穌做大佬
[00:17:14.460 --> 00:17:16.460]  你的耶穌呢?
[00:17:16.460 --> 00:17:18.460]  你所信的耶穌呢?
[00:17:18.460 --> 00:17:20.460]  你所經歷的耶穌呢?
[00:17:20.460 --> 00:17:25.460]  是否還停留在五色珠四律的層面?
[00:17:25.460 --> 00:17:29.460]  你有沒有花心思
[00:17:29.460 --> 00:17:31.460]  有沒有花你的心機
[00:17:31.460 --> 00:17:34.460]  去發掘這個神奇妙的地方
[00:17:34.460 --> 00:17:36.460]  真實的地方
[00:17:36.460 --> 00:17:38.460]  可能旁邊的弟兄姐妹
[00:17:38.460 --> 00:17:40.460]  看聖經看得津津有味
[00:17:40.460 --> 00:17:42.460]  你又受不了 真是很悶
[00:17:42.460 --> 00:17:44.460]  但你呢 祈禱的時候
[00:17:44.460 --> 00:17:45.460]  你就覺得很親近神的
[00:17:45.460 --> 00:17:47.460]  就祈禱開始
[00:17:47.460 --> 00:17:49.460]  可能你祈禱的時候
[00:17:49.460 --> 00:17:50.460]  來來去去都幾句而已
[00:17:50.460 --> 00:17:51.460]  搞不定也不行
[00:17:51.460 --> 00:17:52.460]  但你唱詩歌的時候呢
[00:17:52.460 --> 00:17:54.460]  很能夠投入的
[00:17:54.460 --> 00:17:57.460]  就由唱詩敬拜開始
[00:17:57.460 --> 00:17:59.460]  我相信神總有一些地方
[00:17:59.460 --> 00:18:00.460]  是感動你的
[00:18:00.460 --> 00:18:02.460]  你就在你的感動裡面
[00:18:02.460 --> 00:18:04.460]  不要消滅聖靈的感動
[00:18:04.460 --> 00:18:05.460]  在那個地方
[00:18:05.460 --> 00:18:06.460]  不斷地挖下去
[00:18:06.460 --> 00:18:08.460]  不斷地盡心地挖下去
[00:18:08.460 --> 00:18:09.460]  讓神的豐富
[00:18:09.460 --> 00:18:10.460]  讓神的奇妙
[00:18:10.460 --> 00:18:12.460]  能夠在你的裡面
[00:18:12.460 --> 00:18:13.460]  不單止看得到
[00:18:13.460 --> 00:18:16.460]  明白得到 感受得到
[00:18:16.460 --> 00:18:22.460]  這個是不惜代價的敬拜
[00:18:22.460 --> 00:18:26.460]  重點不是我們花多少努力
[00:18:26.460 --> 00:18:31.460]  重點是為了哪一個而付出
[00:18:31.460 --> 00:18:33.460]  如果你很想親近神
[00:18:33.460 --> 00:18:36.460]  很想去認識他
[00:18:36.460 --> 00:18:37.460]  就算你不認識
[00:18:37.460 --> 00:18:38.460]  盲腫腫的
[00:18:38.460 --> 00:18:39.460]  其實東方博士也是盲腫腫的
[00:18:39.460 --> 00:18:41.460]  你有沒有看到
[00:18:41.460 --> 00:18:42.460]  他真的盲腫腫的
[00:18:42.460 --> 00:18:43.460]  去找希律
[00:18:43.460 --> 00:18:44.460]  希律想怎樣的
[00:18:44.460 --> 00:18:46.460]  想殺耶穌 告訴他
[00:18:46.460 --> 00:18:47.460]  揭了他的底牌
[00:18:47.460 --> 00:18:48.460]  耶穌在哪裏
[00:18:48.460 --> 00:18:49.460]  伯利恆 行了
[00:18:49.460 --> 00:18:50.460]  你快點去找完他
[00:18:50.460 --> 00:18:52.460]  回來告訴我 我就去殺他
[00:18:52.460 --> 00:18:54.460]  東方博士也是盲腫腫的
[00:18:54.460 --> 00:18:55.460]  但為什麼他會去那裏呢
[00:18:55.460 --> 00:18:57.460]  因為是首都
[00:18:57.460 --> 00:18:58.460]  他去找皇帝去哪裏
[00:18:58.460 --> 00:18:59.460]  當然是去首都
[00:18:59.460 --> 00:19:01.460]  他誰知道去伯利恆
[00:19:01.460 --> 00:19:02.460]  他也是盲腫腫的
[00:19:02.460 --> 00:19:04.460]  但他因為很想找到耶穌
[00:19:04.460 --> 00:19:06.460]  照樣去
[00:19:06.460 --> 00:19:08.460]  你可能很多事都不懂
[00:19:08.460 --> 00:19:10.460]  但不要緊 哪一個吸引你
[00:19:10.460 --> 00:19:12.460]  是不是你的祖長吸引你
[00:19:12.460 --> 00:19:14.460]  是不是你的家人吸引你
[00:19:14.460 --> 00:19:15.460]  你回來教會
[00:19:15.460 --> 00:19:17.460]  是哪一個吸引你
[00:19:17.460 --> 00:19:19.460]  你有沒有讓神吸引你的地方
[00:19:19.460 --> 00:19:21.460]  繼續去挖下去
[00:19:21.460 --> 00:19:22.460]  繼續去看看
[00:19:22.460 --> 00:19:25.460]  神在你生命裏面的寶藏
[00:19:25.460 --> 00:19:26.460]  是一件什麼事
[00:19:26.460 --> 00:19:28.460]  為什麼你抬頭望天的時候
[00:19:28.460 --> 00:19:29.460]  這個星空這麼偉大
[00:19:29.460 --> 00:19:30.460]  你所認識的耶穌
[00:19:30.460 --> 00:19:34.460]  就只是停留在五色珠和四律的層面
[00:19:34.460 --> 00:19:35.460]  為什麼你讓這個渴慕
