
[00:00:00.000 --> 00:00:06.000]  詩篇我有一個大題目叫做《詩詞歌賦國將臨》
[00:06:56.000 --> 00:06:58.000]  都是彼得在彼得前書裏面有引用
[00:06:58.000 --> 00:07:01.000]  這裏彼得引用的地方
[00:07:01.000 --> 00:07:06.000]  是彼得前書第二章第三節
[00:07:06.000 --> 00:07:10.000]  他說因爲你們已經嘗過主恩的滋味
[00:07:10.000 --> 00:07:12.000]  跟這裏有點不一樣
[00:07:12.000 --> 00:07:14.000]  這裏是你們要嚐嚐
[00:07:14.000 --> 00:07:15.000]  要去嚐嚐
[00:07:15.000 --> 00:07:19.000]  那邊說你已經嘗過主恩的滋味
[00:07:19.000 --> 00:07:21.000]  那主恩的滋味是什麼樣的
[00:07:21.000 --> 00:07:23.000]  他怎麼樣答救我們呢
[00:07:23.000 --> 00:07:26.000]  他怎麼樣拯救我們呢
[00:07:26.000 --> 00:07:28.000]  如果你知道這個彼得前書的背景
[00:07:28.000 --> 00:07:31.000]  你知道彼得前書的慶衆
[00:07:31.000 --> 00:07:33.000]  都是活在一個高壓鍋裏面
[00:07:33.000 --> 00:07:35.000]  當時候他們因爲他們的信仰
[00:07:35.000 --> 00:07:36.000]  被逼迫的很厲害
[00:07:36.000 --> 00:07:40.000]  不是說因爲身體或者生命上
[00:07:40.000 --> 00:07:43.000]  生活上很多的困難上帝拯救他們
[00:07:43.000 --> 00:07:47.000]  於是他們說我們已經嘗過主恩的滋味
[00:07:47.000 --> 00:07:48.000]  不是
[00:07:48.000 --> 00:07:50.000]  而是他們嘗過主恩的滋味
[00:07:50.000 --> 00:07:55.000]  是上帝把他們從罪惡裏面拯救出來
[00:07:55.000 --> 00:07:57.000]  爲他們預備了一個救恩
[00:07:57.000 --> 00:08:01.000]  如果你回去看第一章
[00:08:01.000 --> 00:08:04.000]  彼得前書第一章最後結束的時候
[00:08:04.000 --> 00:08:08.000]  是說唯有主的道士永遠長存
[00:08:08.000 --> 00:08:10.000]  這話是傳給你們的福音
[00:08:10.000 --> 00:08:11.000]  他在講這個福音
[00:08:11.000 --> 00:08:17.000]  這個福音就是主恩的滋味
[00:08:17.000 --> 00:08:18.000]  如果你繼續看
[00:08:18.000 --> 00:08:21.000]  因爲你們已經嘗過主恩的滋味
[00:08:21.000 --> 00:08:24.000]  彼得前書第二章第三節
[00:08:24.000 --> 00:08:26.000]  第四節說你們要親近主
[00:08:26.000 --> 00:08:27.000]  祂是活實
[00:08:27.000 --> 00:08:29.000]  雖然被人丟棄
[00:08:29.000 --> 00:08:32.000]  卻是上帝所揀選是最珍寶的
[00:08:32.000 --> 00:08:34.000]  所以主恩的滋味在哪裏
[00:08:34.000 --> 00:08:36.000]  在耶穌
[00:08:36.000 --> 00:08:39.000]  在上帝爲我們預備的救恩
[00:08:39.000 --> 00:08:40.000]  在這個福音裏面
[00:08:40.000 --> 00:08:42.000]  你看它怎麼應用
[00:08:42.000 --> 00:08:44.000]  所以當你讀這個詩篇
[00:08:44.000 --> 00:08:46.000]  你會發覺它有好幾個層次
[00:08:46.000 --> 00:08:49.000]  第一個層次就是大衛
[00:08:49.000 --> 00:08:51.000]  大衛被拯救
[00:08:51.000 --> 00:08:55.000]  然後大衛鼓勵周圍的人去信靠上帝
[00:08:55.000 --> 00:08:58.000]  但是更深一個更遙遠的一個
[00:08:58.000 --> 00:09:02.000]  是整個詩篇是指向大衛的後裔耶穌基督
[00:09:02.000 --> 00:09:03.000]  等一下你會看到
[00:09:03.000 --> 00:09:05.000]  這詩篇跟耶穌有什麼關係
[00:09:05.000 --> 00:09:08.000]  然後再應用在誰
[00:09:08.000 --> 00:09:11.000]  再應用我們在耶穌身上
[00:09:11.000 --> 00:09:15.000]  得到拯救得到主恩滋味的人
[00:09:15.000 --> 00:09:16.000]  來唱這首詩歌
[00:09:16.000 --> 00:09:17.000]  所以所有東西
[00:09:17.000 --> 00:09:20.000]  結果都是跟十字架
[00:09:20.000 --> 00:09:23.000]  有一個直接的關係
[00:09:23.000 --> 00:09:27.000]  第34篇詩篇第九節
[00:09:27.000 --> 00:09:29.000]  耶和華的聖明啊
[00:09:29.000 --> 00:09:30.000]  你們當敬畏他
[00:09:30.000 --> 00:09:33.000]  應敬畏他的人一無所缺
[00:09:33.000 --> 00:09:38.000]  少壯師子常且缺食忍惡
[00:09:38.000 --> 00:09:42.000]  但尋求耶和華的什麼好處都不缺
[00:09:42.000 --> 00:09:45.000]  那是敬畏耶和華什麼一無所缺
[00:09:45.000 --> 00:09:46.000]  什麼好處都不缺
[00:09:46.000 --> 00:09:48.000]  那是不是就生活上不缺
[00:09:48.000 --> 00:09:49.000]  當然不是
[00:09:49.000 --> 00:09:51.000]  如果你回去看彼得前書
[00:09:51.000 --> 00:09:53.000]  因爲彼得前書在引用詩篇
[00:09:53.000 --> 00:09:54.000]  34篇
[00:09:54.000 --> 00:09:56.000]  彼得的羣衆
[00:09:56.000 --> 00:09:57.000]  他的弟兄姐妹
[00:09:57.000 --> 00:10:00.000]  其實真的有不少的缺乏的
[00:10:00.000 --> 00:10:02.000]  因爲生活上壓力等等
[00:10:02.000 --> 00:10:04.000]  但是他們不缺的是什麼
[00:10:04.000 --> 00:10:06.000]  不缺的是屬靈裏面
[00:10:06.000 --> 00:10:07.000]  眼睛看不到
[00:10:07.000 --> 00:10:09.000]  手摸不着的好處
[00:10:09.000 --> 00:10:10.000]  如果你有機會回去
[00:10:10.000 --> 00:10:11.000]  看彼得前書第一章
[00:10:11.000 --> 00:10:12.000]  你就看到
[00:10:12.000 --> 00:10:14.000]  他一直在屬天上地下
[00:10:14.000 --> 00:10:17.000]  所有上帝爲他們預備的好處
[00:10:17.000 --> 00:10:19.000]  這個好處再不是
[00:10:19.000 --> 00:10:22.000]  肉體上物質上的好處
[00:10:22.000 --> 00:10:26.000]  而是在屬靈在救恩上面的好處
[00:10:26.000 --> 00:10:28.000]  詩篇第34篇第十一節
[00:10:28.000 --> 00:10:33.000]  孩子們呼喊街外的
[00:10:33.000 --> 00:10:35.000]  讓我們一起來讚美耶和華吧
[00:10:35.000 --> 00:10:37.000]  或者是跟隨耶和華
[00:10:37.000 --> 00:10:39.000]  去聽他的教導
[00:10:39.000 --> 00:10:42.000]  孩子們來聽我們來聽我
[00:10:42.000 --> 00:10:46.000]  我要將敬畏耶和華的道教導你們
[00:10:46.000 --> 00:10:48.000]  有誰喜愛生命
[00:10:48.000 --> 00:10:52.000]  愛慕長壽得享美福
[00:10:52.000 --> 00:10:56.000]  你要禁止舌頭不出惡言
[00:10:56.000 --> 00:10:59.000]  嘴脣不出詭詐的話
[00:10:59.000 --> 00:11:01.000]  從這裏開始
[00:11:01.000 --> 00:11:06.000]  十二節十三十四十五十六
[00:11:06.000 --> 00:11:11.000]  原來都是在彼得前書裏面有引用
[00:11:11.000 --> 00:11:13.000]  彼得前書第三章
[00:11:13.000 --> 00:11:15.000]  第十節到第十二節
[00:11:15.000 --> 00:11:16.000]  你回去看
[00:11:16.000 --> 00:11:18.000]  其實他在引用這邊
[00:11:18.000 --> 00:11:20.000]  他引用說什麼呢
[00:11:20.000 --> 00:11:23.000]  就是彼得那時候的人
[00:11:23.000 --> 00:11:27.000]  他們被周圍的環境所壓迫
[00:11:27.000 --> 00:11:29.000]  被很多的惡人所壓迫
[00:11:29.000 --> 00:11:33.000]  所以他們心裏面有一種苦悶
[00:11:33.000 --> 00:11:35.000]  然後彼得怎麼樣鼓勵他們
[00:11:35.000 --> 00:11:39.000]  用敬畏耶和華的道來教導他們
[00:11:39.000 --> 00:11:42.000]  他說我們是等待耶和華救恩的人
[00:11:42.000 --> 00:11:45.000]  我們是已經嘗過耶和華救恩的人
[00:11:45.000 --> 00:11:47.000]  我們是要敬畏耶和華
[00:11:47.000 --> 00:11:50.000]  如何在我們那個時代
[00:11:50.000 --> 00:11:53.000]  在這個被高壓的時代裏面
[00:11:53.000 --> 00:11:55.000]  去敬畏耶和華
[00:11:55.000 --> 00:11:59.000]  就是我們要小心我們的石頭
[00:11:59.000 --> 00:12:01.000]  我們不說詭詐的話
[00:12:01.000 --> 00:12:02.000]  還有呢
[00:12:02.000 --> 00:12:04.000]  要棄惡行善
[00:12:04.000 --> 00:12:06.000]  尋求和睦
[00:12:06.000 --> 00:12:07.000]  一心追求
[00:12:07.000 --> 00:12:10.000]  耶和華的眼目看顧他的義人
[00:12:10.000 --> 00:12:13.000]  所謂義人不是說完美無罪的人
[00:12:13.000 --> 00:12:16.000]  所謂義人是
[00:12:16.000 --> 00:12:21.000]  就是去與上帝立約守約的人
[00:12:21.000 --> 00:12:23.000]  去敬畏耶和華
[00:12:23.000 --> 00:12:25.000]  敬拜耶和華的人
[00:12:25.000 --> 00:12:27.000]  所以彼得是用這個詩篇
[00:12:27.000 --> 00:12:29.000]  三十詩篇是鼓勵他們
[00:12:29.000 --> 00:12:33.000]  儘管他們面對那麼大的壓力
[00:12:33.000 --> 00:12:36.000]  他們必須要離棄他們的罪惡
[00:12:36.000 --> 00:12:38.000]  去行善
[00:12:38.000 --> 00:12:41.000]  不要以惡報惡
[00:12:41.000 --> 00:12:42.000]  而是以善報惡
[00:12:42.000 --> 00:12:45.000]  耶和華的眼目看顧義人
[00:12:45.000 --> 00:12:48.000]  他的耳朵聽到他們的呼救
[00:12:48.000 --> 00:12:51.000]  他終於最後一定會來拯救他們
[00:12:51.000 --> 00:12:54.000]  那對於逼迫他們的惡人怎麼樣呢
[00:12:54.000 --> 00:12:57.000]  耶和華向行惡的人變臉
[00:12:57.000 --> 00:13:01.000]  要從地上除滅他們的名字
[00:13:01.000 --> 00:13:04.000]  報應不是我們去做
[00:13:04.000 --> 00:13:08.000]  我們要忍耐等待耶和華的拯救
[00:13:08.000 --> 00:13:10.000]  與他的審判
[00:13:10.000 --> 00:13:14.000]  三十四篇第十七節
[00:13:14.000 --> 00:13:19.000]  義人呼求耶和華聽見了
[00:13:19.000 --> 00:13:23.000]  就拯救他們脫離一切的患難
[00:13:23.000 --> 00:13:28.000]  有一天耶和華一定會來拯救我們
[00:13:28.000 --> 00:13:30.000]  脫離一切所有的患難
[00:13:30.000 --> 00:13:31.000]  是最終的時候
[00:13:31.000 --> 00:13:34.000]  耶和華靠近傷心的人
[00:13:34.000 --> 00:13:37.000]  拯救心靈痛悔的人
[00:13:37.000 --> 00:13:38.000]  你看這裏
[00:13:38.000 --> 00:13:39.000]  傷心的人
[00:13:39.000 --> 00:13:42.000]  這不是說我們很苦悶
[00:13:42.000 --> 00:13:43.000]  這種傷心
[00:13:43.000 --> 00:13:46.000]  他說拯救心靈痛悔的人
[00:13:46.000 --> 00:13:51.000]  這裏詞句很像四篇五十一篇
[00:13:51.000 --> 00:13:53.000]  大衛的悔改的詩
[00:13:53.000 --> 00:13:57.000]  當我們知道我們是罪人
[00:13:57.000 --> 00:14:00.000]  需要上帝的拯救我們痛悔的時候
[00:14:00.000 --> 00:14:04.000]  上帝會拯救我們脫離一切的患難
[00:14:04.000 --> 00:14:10.000]  也會拯救我們脫離我們自己的罪惡
[00:14:10.000 --> 00:14:13.000]  三十詩篇第十九節
[00:14:13.000 --> 00:14:15.000]  一人多有苦難
[00:14:15.000 --> 00:14:18.000]  但耶和華救他脫離這一切
[00:14:18.000 --> 00:14:20.000]  又保護他全身的骨頭
[00:14:20.000 --> 00:14:22.000]  連一根也不執斷
[00:14:22.000 --> 00:14:25.000]  我想你留意前面跟後面的不一樣
[00:14:25.000 --> 00:14:28.000]  十七十八節你看到嗎
[00:14:28.000 --> 00:14:31.000]  耶和華聽見了就拯救誰
[00:14:31.000 --> 00:14:32.000]  他們
[00:14:32.000 --> 00:14:35.000]  這是衆數plural對不對
[00:14:35.000 --> 00:14:37.000]  耶和華靠近傷心的人
[00:14:37.000 --> 00:14:39.000]  拯救心靈痛悔的人
[00:14:39.000 --> 00:14:41.000]  這些都應該是plural
[00:14:41.000 --> 00:14:43.000]  是衆數超過一個人的
[00:14:43.000 --> 00:14:45.000]  但是你一到十九的時候
[00:14:45.000 --> 00:14:48.000]  突然間一人多有苦難
[00:14:48.000 --> 00:14:49.000]  但耶和華救他
[00:14:49.000 --> 00:14:51.000]  這個是變成一個單數
[00:14:51.000 --> 00:14:53.000]  脫離這一切
[00:14:53.000 --> 00:14:55.000]  又保護他全身的骨頭
[00:14:55.000 --> 00:14:58.000]  連一根也不執斷
[00:14:58.000 --> 00:15:02.000]  這裏好像是指向又回到大衛裏面
[00:15:02.000 --> 00:15:04.000]  在講大衛的詩
[00:15:04.000 --> 00:15:08.000]  什麼叫做又保護他全身骨頭
[00:15:08.000 --> 00:15:11.000]  連一根牙也不執斷
[00:15:11.000 --> 00:15:13.000]  大概就是平安無事的
[00:15:13.000 --> 00:15:14.000]  把他拯救出來
[00:15:14.000 --> 00:15:15.000]  在大衛的情況
[00:15:15.000 --> 00:15:17.000]  他就平安無事拯救出來
[00:15:17.000 --> 00:15:19.000]  但是如果你熟聖經的時候
[00:15:19.000 --> 00:15:21.000]  你記得這一節聖經
[00:15:21.000 --> 00:15:23.000]  第34章第20節
[00:15:23.000 --> 00:15:26.000]  其實在新約裏面有出來過的
[00:15:26.000 --> 00:15:27.000]  新約裏面
[00:15:27.000 --> 00:15:28.000]  約翰福音第19章
[00:15:28.000 --> 00:15:30.000]  耶穌被釘死的時候
[00:15:30.000 --> 00:15:32.000]  他講到有士兵來看
[00:15:32.000 --> 00:15:33.000]  看見他已經死了
[00:15:33.000 --> 00:15:37.000]  於是沒有打斷他的腿
[00:15:37.000 --> 00:15:42.000]  然後後來約翰福音第19章第36節
[00:15:42.000 --> 00:15:44.000]  他說這些事情發生
[00:15:44.000 --> 00:15:47.000]  爲要應驗經上的話
[00:15:47.000 --> 00:15:52.000]  他的骨頭一根也不可折斷
[00:15:52.000 --> 00:15:53.000]  這是哪裏
[00:15:53.000 --> 00:15:57.000]  就是詩篇第34篇第20節
[00:15:57.000 --> 00:16:00.000]  原來這裏他用這個來應用
[00:16:00.000 --> 00:16:03.000]  應用在耶穌的身上
[00:16:03.000 --> 00:16:04.000]  這很有意思對不對
[00:16:04.000 --> 00:16:06.000]  因爲我說這一個詩篇
[00:16:06.000 --> 00:16:07.000]  是關於大衛的
[00:16:07.000 --> 00:16:09.000]  大衛是上帝所揀選的君王
[00:16:09.000 --> 00:16:12.000]  大衛在逃難的時候
[00:16:12.000 --> 00:16:13.000]  上帝拯救了他
[00:16:13.000 --> 00:16:15.000]  那時候他是被揀選
[00:16:15.000 --> 00:16:16.000]  但是他還沒有做王
[00:16:16.000 --> 00:16:19.000]  這個詩篇也應用在耶穌的身上
[00:16:19.000 --> 00:16:21.000]  他要爲我們做王
[00:16:21.000 --> 00:16:22.000]  上帝拯救他
[00:16:22.000 --> 00:16:26.000]  他也是一根骨頭都沒有折斷
[00:16:26.000 --> 00:16:28.000]  但是他已經死了
[00:16:28.000 --> 00:16:30.000]  但是上帝怎麼拯救他
[00:16:30.000 --> 00:16:34.000]  把他從死裏面復活去拯救他
[00:16:34.000 --> 00:16:38.000]  以致耶穌成爲永永遠遠的君王
[00:16:38.000 --> 00:16:40.000]  在這裏聖經學家告訴我們
[00:16:40.000 --> 00:16:42.000]  一根骨頭也不折斷
[00:16:42.000 --> 00:16:46.000]  不單只是在約翰福音第19章裏面
[00:16:46.000 --> 00:16:47.000]  去拯救了
[00:16:47.000 --> 00:16:50.000]  他也是有一個指向
[00:16:50.000 --> 00:16:51.000]  是指回頭
[00:16:51.000 --> 00:16:54.000]  回去出埃及記第12章
[00:16:54.000 --> 00:16:57.000]  第43到46節裏面
[00:16:57.000 --> 00:16:59.000]  講到逾越節的羔羊
[00:16:59.000 --> 00:17:00.000]  拯救我們的羔羊
[00:17:00.000 --> 00:17:01.000]  有一個條件
[00:17:01.000 --> 00:17:05.000]  他的一根骨頭都不可以折斷
[00:17:05.000 --> 00:17:07.000]  這樣纔是一個完美的羔羊
[00:17:07.000 --> 00:17:11.000]  原來耶穌拯救我們
[00:17:11.000 --> 00:17:13.000]  是通過他現身
[00:17:13.000 --> 00:17:17.000]  變成我們的戴罪的羔羊
[00:17:17.000 --> 00:17:18.000]  最後兩節
[00:17:18.000 --> 00:17:19.000]  21節
[00:17:19.000 --> 00:17:22.000]  惡逼害死惡人
[00:17:22.000 --> 00:17:26.000]  恨惡恨惡一人的必被定罪
[00:17:26.000 --> 00:17:27.000]  一個是定罪
[00:17:27.000 --> 00:17:28.000]  另外一個不被定罪
[00:17:28.000 --> 00:17:32.000]  耶和華救贖他僕人的性命
[00:17:32.000 --> 00:17:36.000]  凡投靠他的不必自定罪
[00:17:36.000 --> 00:17:37.000]  我們投靠誰
[00:17:37.000 --> 00:17:39.000]  投靠耶和華
[00:17:39.000 --> 00:17:40.000]  投靠大衛
[00:17:40.000 --> 00:17:43.000]  投靠大衛的後裔
[00:17:43.000 --> 00:17:46.000]  耶穌基督永遠的君王
[00:17:46.000 --> 00:17:48.000]  因爲他的壽死復活
[00:17:48.000 --> 00:17:51.000]  因爲他的上帝
[00:17:51.000 --> 00:17:54.000]  把他從死裏拯救出來
[00:17:54.000 --> 00:17:57.000]  因爲他爲我們成爲了逾越節的羔羊
[00:17:57.000 --> 00:18:00.000]  所以信靠他的不必定罪
[00:18:00.000 --> 00:18:01.000]  相反
[00:18:01.000 --> 00:18:05.000]  不信靠他的人必被定罪
[00:18:05.000 --> 00:18:09.000]  所以希望這一段話
[00:18:09.000 --> 00:18:11.000]  可以讓大家比較明白
[00:18:11.000 --> 00:18:13.000]  詩篇應該是怎麼樣看
[00:18:13.000 --> 00:18:16.000]  我也希望你用這個例子
[00:18:16.000 --> 00:18:18.000]  當你繼續去看詩篇的時候
[00:18:18.000 --> 00:18:21.000]  用一個不一樣的眼光去看詩篇
[00:18:21.000 --> 00:18:24.000]  詩篇不是關於你跟我的生活
[00:18:24.000 --> 00:18:27.000]  先講當時的大衛
[00:18:27.000 --> 00:18:29.000]  再講大衛的後裔
[00:18:29.000 --> 00:18:31.000]  然後再講在主耶穌基督裏面
[00:18:31.000 --> 00:18:33.000]  得到拯救
[00:18:33.000 --> 00:18:36.000]  不被不自定罪的我們
[00:18:36.000 --> 00:18:39.000]  願上帝的名在我們當中被告知
