
[00:00:00.000 --> 00:00:03.200]  大家好,今天很高興來到大家中間
[00:01:50.100 --> 00:01:57.200]  另一個就是不撓壞的神的榮耀換成了扭壞的人的榮耀
[00:01:57.200 --> 00:02:00.900]  羅馬社會其實漸漸走向人民主義
[00:02:00.900 --> 00:02:03.600]  很多人當時是去敬拜神
[00:02:03.600 --> 00:02:05.900]  先不要說是敬拜什麼神
[00:02:05.900 --> 00:02:09.200]  但是漸漸走向了敬拜人
[00:02:09.200 --> 00:02:12.200]  第三個現象就是
[00:02:12.200 --> 00:02:16.800]  因為人不能夠明白這個造物主有一個榮耀在裡面
[00:02:16.800 --> 00:02:20.300]  他們就把自己當成真理的一部分
[00:02:20.300 --> 00:02:21.900]  認為自己所做的是對的
[00:02:21.900 --> 00:02:24.900]  當人認為自己所做的是對的時候
[00:02:24.900 --> 00:02:28.600]  他們就會隨私慾去做一些污穢的事
[00:02:28.600 --> 00:02:30.800]  甚至是玷污身體
[00:02:30.800 --> 00:02:34.100]  到最後羅馬書裡面指出
[00:02:34.100 --> 00:02:37.400]  他們那邊的人是一個虛荒的敬拜
[00:02:37.400 --> 00:02:41.000]  一些很硬的字眼
[00:02:41.000 --> 00:02:44.000]  我不知道今天如果保羅來到我們當中
[00:02:44.000 --> 00:02:46.400]  來到香港開一個培靈燕京大會
[00:02:46.400 --> 00:02:49.800]  他覺得開場白就講一番這樣的說話
[00:02:49.800 --> 00:02:52.600]  我們的感受會是怎麼樣呢?
[00:02:52.600 --> 00:02:55.300]  其實一定是不是很舒服
[00:02:55.300 --> 00:02:59.100]  但是其實我正正就是
[00:02:59.100 --> 00:03:02.400]  剛好我們看奧德賽
[00:03:02.400 --> 00:03:05.200]  有誰看了奧德賽這套戲?
[00:03:05.200 --> 00:03:07.700]  沒看?有沒有人看了奧德賽這套戲?
[00:03:07.700 --> 00:03:10.400]  那我真的完全不夾口德了
[00:03:10.400 --> 00:03:16.000]  其實希臘文化是幫助得多我們去了解
[00:03:16.000 --> 00:03:18.400]  《新約聖經》背景很多
[00:03:18.400 --> 00:03:23.800]  奧德賽這套戲其實是荷馬一個史詩的兩個著作
[00:03:23.800 --> 00:03:25.400]  一個叫做《Iliad》
[00:03:25.400 --> 00:03:27.100]  一個叫做《Odyssey》
[00:03:27.100 --> 00:03:29.400]  《Iliad》大家中文就聽得多一點
[00:03:29.400 --> 00:03:30.600]  是《木馬屠城記》
[00:03:30.600 --> 00:03:32.400]  這裡有聽過《木馬屠城記》的
[00:03:32.400 --> 00:03:34.400]  可以給你搜查一下
[00:03:34.400 --> 00:03:35.700]  非常之好
[00:03:35.700 --> 00:03:38.400]  這個例子就有得講的價值
[00:03:38.400 --> 00:03:40.600]  就要由頭整個故事講過
[00:03:40.600 --> 00:03:44.800]  《木馬屠城記》其實在希臘文裡面叫做《Iliad》
[00:03:44.800 --> 00:03:50.200]  《Iliad》其實是特洛伊的城市原本的名字
[00:03:50.200 --> 00:03:51.200]  就叫做《Iliad》
[00:03:51.200 --> 00:03:54.400]  即是城市就是那本著作的名字
[00:03:54.400 --> 00:03:57.300]  而奧塞德就是主角
[00:03:57.300 --> 00:03:59.400]  即是奧德修斯的名字
[00:03:59.400 --> 00:04:01.700]  其實希臘人寫書很有趣
[00:04:01.700 --> 00:04:05.600]  大部分書都是用主角來作為名字
[00:04:05.600 --> 00:04:07.600]  即是奧德修斯有奧德賽
[00:04:07.600 --> 00:04:09.800]  阿格曼蘭就有一本叫做《阿格曼蘭》
[00:04:09.800 --> 00:04:15.200]  即是他每一個神 即是很多半神半人半神的都有一本著作
[00:04:15.200 --> 00:04:20.400]  除了《Iliad》除了特洛伊這個故事
[00:04:20.400 --> 00:04:23.200]  特洛伊這個故事的主角大家知不知道是誰
[00:04:23.200 --> 00:04:27.200]  《木馬屠城記》的主角是誰
[00:04:27.200 --> 00:04:29.800]  《木馬屠城記》的主角是瓦基里斯
[00:04:29.800 --> 00:04:32.000]  很多人都聽過瓦基里斯
[00:04:32.000 --> 00:04:34.600]  就是那個半神半人的戰神
[00:04:34.600 --> 00:04:36.800]  但到最後他是死了的
[00:04:36.800 --> 00:04:41.400]  我們會問我們看《木馬屠城記》這本書的時候
[00:04:41.400 --> 00:04:43.200]  主角是誰呢?
[00:04:43.200 --> 00:04:45.600]  是不是特洛伊人呢?
[00:04:45.600 --> 00:04:48.000]  是不是瓦基里斯呢?
[00:04:48.000 --> 00:04:52.600]  是不是Hector 即是特洛伊城的王子呢?
[00:04:52.600 --> 00:04:57.400]  還是決定要打特洛伊城的皇帝阿格曼蘭呢?
[00:04:57.400 --> 00:04:59.800]  但是這本書就正正說
[00:04:59.800 --> 00:05:05.800]  主角就是這個城裏面所有的人
[00:05:05.800 --> 00:05:14.000]  其實為什麼我用特洛伊來做一個有趣的故事例子作開頭呢?
[00:05:14.000 --> 00:05:20.800]  正正希臘人和羅馬人是一個講求個人榮耀的文化
[00:05:20.800 --> 00:05:24.600]  奧德賽裏面就有奧德修士
[00:05:24.600 --> 00:05:30.600]  但是特洛伊裏面究竟哪一個是得榮耀呢?
[00:05:30.600 --> 00:05:32.400]  其實你知道這個故事
[00:05:32.400 --> 00:05:35.400]  整個故事裏面的起始就是
[00:05:35.400 --> 00:05:41.600]  特洛伊的二王子搶了希臘城的一個老婆
[00:05:41.600 --> 00:05:43.600]  然後就帶了回去
[00:05:43.600 --> 00:05:48.400]  所以希臘人就決定聯合在一起打特洛伊這個城
[00:05:48.400 --> 00:05:53.000]  但是故事最可悲的是這個城裏面的人
[00:05:53.000 --> 00:05:55.200]  特別是他的大王子
[00:05:55.200 --> 00:05:57.400]  是一個無可指責的人
[00:05:57.400 --> 00:06:00.600]  如果你看特洛伊《木馬屠城記》裏面
[00:06:00.600 --> 00:06:05.600]  你會發現大王子只有一個老婆很愛他妻子很敬重神
[00:06:05.600 --> 00:06:07.600]  對人民很好打仗很厲害
[00:06:07.600 --> 00:06:09.800]  是一個幾乎完美的figure來的
[00:06:09.800 --> 00:06:12.200]  但是他就是被阿基里斯殺死了
[00:06:12.200 --> 00:06:13.800]  而阿基里斯是一個什麼樣的人呢?
[00:06:13.800 --> 00:06:19.000]  就是覺得當時希臘的皇帝搶了他戰利搶回來的女俘虜
[00:06:19.000 --> 00:06:20.000]  然後就說我不打了
[00:06:20.000 --> 00:06:21.400]  我任由你們死讓你們死
[00:06:21.400 --> 00:06:23.000]  一個這樣的人來的阿基里斯
[00:06:23.000 --> 00:06:24.800]  他真的很厲害
[00:06:24.800 --> 00:06:31.200]  但是他卻隨自己私而做自己喜愛的事情
[00:06:31.200 --> 00:06:34.000]  在希臘文化裏面
[00:06:34.000 --> 00:06:37.200]  他指出了一個基本的條件
[00:06:37.200 --> 00:06:40.000]  就是特洛伊這個故事
[00:06:40.000 --> 00:06:44.000]  其實想將希臘人由一個個人崇拜主義
[00:06:44.000 --> 00:06:47.200]  帶回去一個美德崇拜的主義
[00:06:47.200 --> 00:06:49.000]  我不知道你明不明白什麼叫美德崇拜
[00:06:49.000 --> 00:06:52.000]  就是人覺得人厲害自然會跟他
[00:06:52.000 --> 00:06:54.000]  覺得他榮譽會讚他
[00:06:54.000 --> 00:06:56.000]  但是特洛伊這個故事的主角
[00:06:56.000 --> 00:06:59.200]  正正就是有很多好的事情發生在裏面
[00:06:59.200 --> 00:07:00.600]  所以他明白
[00:07:00.600 --> 00:07:01.800]  但是與此同時
[00:07:01.800 --> 00:07:04.200]  特洛伊這個悲劇就是在於
[00:07:04.200 --> 00:07:06.800]  織畫一個大王子多好
[00:07:06.800 --> 00:07:09.200]  那個城牆多無邊不吹
[00:07:09.200 --> 00:07:11.800]  所有人做對了所有事情
[00:07:11.800 --> 00:07:14.400]  但是只要有幾個人
[00:07:14.400 --> 00:07:17.000]  他仍然是憑私而行的時候
[00:07:17.000 --> 00:07:21.800]  而忘記了什麼是真理的時候
[00:07:21.800 --> 00:07:24.800]  其實城牆仍然會倒下
[00:07:24.800 --> 00:07:32.000]  我們今天華人教會面對榮耀的理解
[00:07:32.000 --> 00:07:34.200]  其實並不容易
[00:07:34.200 --> 00:07:37.400]  因為這個不是我們文化很慣常的一部分
[00:07:37.400 --> 00:07:41.200]  所以我這次的講道會比較多用正反兩面
[00:07:41.200 --> 00:07:42.400]  即是有少少跳來跳去
[00:07:42.400 --> 00:07:44.800]  即是會告訴你沒有榮耀的時候
[00:07:44.800 --> 00:07:47.000]  其實教會會變成怎樣
[00:07:47.000 --> 00:07:48.400]  社會會變成怎樣
[00:07:48.400 --> 00:07:49.600]  有榮耀的時候
[00:07:49.600 --> 00:07:52.200]  其實榮耀是什麼
[00:07:52.200 --> 00:07:54.400]  我們先講一下我們華人教會
[00:07:54.400 --> 00:07:56.400]  面對榮耀的三個困境
[00:07:56.400 --> 00:07:59.400]  第一個其實我們對威權
[00:07:59.400 --> 00:08:03.600]  即是對於authority是一種恐懼
[00:08:03.600 --> 00:08:05.600]  我不知道你有沒有留意
[00:08:05.600 --> 00:08:07.400]  如果你去非洲某一些國家
[00:08:07.400 --> 00:08:08.800]  或者去歐洲的時候
[00:08:08.800 --> 00:08:11.200]  有一個很叻的人
[00:08:11.200 --> 00:08:13.000]  很強的機構走在一起
[00:08:13.000 --> 00:08:14.600]  我們是會想埋堆的
[00:08:14.600 --> 00:08:15.600]  我們會想讚他
[00:08:15.600 --> 00:08:18.200]  我不是說我們華人不喜歡埋堆
[00:08:18.200 --> 00:08:20.600]  但今天如果有另一個人走來
[00:08:20.600 --> 00:08:22.200]  或者另一個機構走來
[00:08:22.200 --> 00:08:25.000]  又或者一個神來到我們當中
[00:08:25.000 --> 00:08:26.400]  他真是很叻
[00:08:26.400 --> 00:08:28.000]  很榮美
[00:08:28.000 --> 00:08:29.400]  我們第一件事是什麼
[00:08:29.400 --> 00:08:32.000]  我們很害怕
[00:08:32.000 --> 00:08:34.400]  我們不知道怎麼辦
[00:08:34.400 --> 00:08:36.800]  又或者有一個很叻的神來到
[00:08:36.800 --> 00:08:39.600]  有時有些人自尊心不是那麼好的時候
[00:08:39.600 --> 00:08:41.800]  很叻嗎
[00:08:41.800 --> 00:08:43.400]  今天又有另一個人跟我說
[00:08:43.400 --> 00:08:45.000]  他的兒子讀書很好
[00:08:45.000 --> 00:08:46.200]  都是這樣
[00:08:46.200 --> 00:08:47.600]  正常
[00:08:47.600 --> 00:08:49.800]  你今天跟我說上大學可以做到這件事
[00:08:49.800 --> 00:08:51.400]  都是那些事
[00:08:51.400 --> 00:08:54.400]  我不知道你們有沒有聽過這些說話
[00:08:54.400 --> 00:08:56.000]  我自小成長都是一個
[00:08:56.000 --> 00:08:58.400]  頗批判的家庭長大
[00:08:58.400 --> 00:09:02.000]  我媽媽是一個很高要求的人
[00:09:02.000 --> 00:09:03.600]  只要不是拿第一的
[00:09:03.600 --> 00:09:06.000]  即是輸了的那種心態
[00:09:06.000 --> 00:09:09.200]  所以有時很叻
[00:09:09.200 --> 00:09:11.200]  覺得很開心拿了些東西回家
[00:09:11.200 --> 00:09:12.600]  我媽媽反而說
[00:09:12.600 --> 00:09:13.800]  是這樣的嗎
[00:09:13.800 --> 00:09:14.400]  就是這樣
[00:09:14.400 --> 00:09:15.000]  OK啦
[00:09:15.000 --> 00:09:15.600]  幾好
[00:09:15.600 --> 00:09:16.400]  幾靚
[00:09:16.400 --> 00:09:17.200]  拉得OK啦
[00:09:17.200 --> 00:09:18.600]  即是拿完獎之後
[00:09:18.600 --> 00:09:19.800]  拉完琴之後
[00:09:19.800 --> 00:09:20.800]  拉得OK啦
[00:09:20.800 --> 00:09:23.000]  不是正常都要是這樣的嗎
[00:09:23.000 --> 00:09:24.800]  其實沒有了那種
[00:09:24.800 --> 00:09:27.800]  引以為榮的感覺
[00:09:27.800 --> 00:09:32.600]  而第二個令到我們難以凌駕榮耀的就是
[00:09:32.600 --> 00:09:34.000]  其實我們很多時候的榮耀
[00:09:34.000 --> 00:09:36.800]  都是我們自己威和面子去做
[00:09:36.800 --> 00:09:38.200]  用家長來做一個例子
[00:09:38.200 --> 00:09:39.200]  都是一個幾好的例子
[00:09:39.200 --> 00:09:40.800]  即是我跟他說的時候
[00:09:40.800 --> 00:09:41.400]  OK啦
[00:09:41.400 --> 00:09:42.400]  你努力些啦
[00:09:42.400 --> 00:09:44.200]  出去就會威了
[00:09:44.200 --> 00:09:47.400]  我的兒子拿了獎做了些什麼
[00:09:47.400 --> 00:09:50.200]  那他就會一個威和面子
[00:09:50.200 --> 00:09:51.600]  我們很少講榮耀的
[00:09:51.600 --> 00:09:53.000]  我們講多威不威
[00:09:53.000 --> 00:09:57.200]  即是這個是華人的另一個文化
[00:09:57.200 --> 00:10:01.000]  第三個就是近代中國
[00:10:01.000 --> 00:10:05.800]  更加明顯的就是現代化和人民主義
[00:10:05.800 --> 00:10:07.000]  什麼叫榮耀
[00:10:07.000 --> 00:10:09.400]  你見到一個很靚的建築物
[00:10:09.400 --> 00:10:10.800]  你頂盡讚的
[00:10:10.800 --> 00:10:12.800]  是讚那個建築師
[00:10:12.800 --> 00:10:16.000]  你會讚 嘩 現在中國人建城市很靚
[00:10:16.000 --> 00:10:17.200]  嘩 上海很靚
[00:10:17.200 --> 00:10:19.000]  深圳建得很好
[00:10:19.000 --> 00:10:20.400]  即是那條橋很勁
[00:10:20.400 --> 00:10:25.200]  即是全部都是會看為是人的作為
[00:10:25.200 --> 00:10:29.000]  我們只會問背後有些什麼是我們做到的
[00:10:29.000 --> 00:10:30.200]  我們做不到的
[00:10:30.200 --> 00:10:33.800]  我們會歸咎於運氣
[00:10:33.800 --> 00:10:37.200]  但是這個跟聖經講的正正就是相反
[00:10:37.200 --> 00:10:40.000]  在詩篇十九章一節裏面這樣講
[00:10:40.000 --> 00:10:47.000]  「諸天述說神的榮耀 窮滄全人他的手段」
[00:10:47.000 --> 00:10:50.600]  在我們平時生活
[00:10:50.600 --> 00:10:53.600]  我們有沒有嘗試在整個大自然
[00:10:53.600 --> 00:10:55.200]  在我們生活當中
[00:10:55.200 --> 00:11:00.000]  講得出哪些東西是神的榮耀呢
[00:11:00.000 --> 00:11:02.400]  為什麼在今天這個世代裏面
[00:11:02.400 --> 00:11:03.800]  我在上網的時候
[00:11:03.800 --> 00:11:04.800]  我不會突然間發現
[00:11:04.800 --> 00:11:06.200]  嘩 神是榮耀的
[00:11:06.200 --> 00:11:08.000]  即是在看IG
[00:11:08.000 --> 00:11:09.600]  有什麼神的榮耀好講
[00:11:09.600 --> 00:11:12.200]  究竟是哪一個遮蓋了這種榮耀
[00:11:12.200 --> 00:11:13.800]  偷守了這種榮耀
[00:11:13.800 --> 00:11:17.000]  是不是單只是魔鬼和世俗文化呢
[00:11:17.000 --> 00:11:21.200]  是今天我們關鍵要問的一個問題
[00:11:21.200 --> 00:11:24.400]  當我們討論「諸天述說神的榮耀」
[00:11:24.400 --> 00:11:29.200]  我們就不得不回到《創世紀》的第一章裏面
[00:11:29.200 --> 00:11:34.600]  大家這裏有哪一個是記得到《創世紀》的創造之序的
[00:11:34.600 --> 00:11:36.400]  兒童主一學問的問題
[00:11:36.400 --> 00:11:37.800]  即是考人的時候都
[00:11:37.800 --> 00:11:41.600]  有哪一個背得到《六一》創造之序的
[00:11:41.600 --> 00:11:43.200]  大家是不是發現有些難背呢
[00:11:43.200 --> 00:11:44.800]  其實我都覺得是難背的
[00:11:44.800 --> 00:11:46.400]  我小時候背得很辛苦的
[00:11:46.400 --> 00:11:49.000]  接著有一次看書的時候發現
[00:11:49.000 --> 00:11:52.000]  原來是頗簡單的
[00:11:52.000 --> 00:11:55.600]  我們經常說是創造在一個平衡裏面
[00:11:55.600 --> 00:12:00.400]  這句說話不是只是一個神學想法
[00:12:00.400 --> 00:12:02.600]  原來在《創世紀》第一章
[00:12:02.600 --> 00:12:05.200]  他都刻意用一種文學平衡手法
[00:12:05.200 --> 00:12:07.600]  來告訴你創造的平衡
[00:12:07.600 --> 00:12:10.800]  神的創造第一樣是什麼
[00:12:10.800 --> 00:12:12.000]  第一樣是光
[00:12:12.000 --> 00:12:15.200]  第二樣人生命很重要的是什麼
[00:12:15.200 --> 00:12:16.400]  是水
[00:12:16.400 --> 00:12:19.200]  第三樣人生命最重要的是什麼
[00:12:19.200 --> 00:12:20.200]  是地
[00:12:20.200 --> 00:12:21.600]  其實你記得這三樣東西
[00:12:21.600 --> 00:12:25.200]  你就記住整個創造的次序
[00:12:25.200 --> 00:12:28.200]  人覺得很榮耀的第一樣是光
[00:12:28.200 --> 00:12:29.800]  第二個是海
[00:12:29.800 --> 00:12:32.800]  海就要分開有天和海
[00:12:32.800 --> 00:12:36.000]  接著地就露出來
[00:12:36.000 --> 00:12:42.600]  這個是榮耀背後的原理
[00:12:42.600 --> 00:12:44.200]  我們說光是一個原理
[00:12:44.200 --> 00:12:45.800]  水是一個元素
[00:12:45.800 --> 00:12:49.800]  而真真正正令我們看見
[00:12:49.800 --> 00:12:52.400]  光不是一個靜止的東西
[00:12:52.400 --> 00:12:53.200]  是什麼
[00:12:53.200 --> 00:12:54.600]  是光體
[00:12:54.600 --> 00:12:57.800]  星星、月亮、太陽
[00:12:57.800 --> 00:12:59.600]  它們是在上面移動的
[00:12:59.600 --> 00:13:02.600]  所以神創造第一天是創造光
[00:13:02.600 --> 00:13:06.800]  第四天就是創造了活動的光體
[00:13:06.800 --> 00:13:09.800]  我們見到神的光是有形的
[00:13:09.800 --> 00:13:12.400]  在我們心靈當中運行的
[00:13:12.400 --> 00:13:16.200]  第二天神創造了水
[00:13:16.200 --> 00:13:17.600]  到第五天
[00:13:17.600 --> 00:13:20.600]  神就創造了水裏面所有的活物
[00:13:20.600 --> 00:13:22.600]  和天空的飛鳥
[00:13:22.600 --> 00:13:25.000]  在天空的澳場
[00:13:25.000 --> 00:13:28.200]  在水之間和海裏面的澳場水之間的東西
[00:13:28.200 --> 00:13:30.400]  這是一個讚嘆的活物
[00:13:30.400 --> 00:13:32.400]  到第三天是地
[00:13:32.400 --> 00:13:36.000]  地到第六天裏面生出了草
[00:13:36.000 --> 00:13:37.400]  和各樣的植物
[00:13:37.400 --> 00:13:42.400]  和在上面行走的一切活物
[00:13:42.400 --> 00:13:44.400]  當我們停下來
[00:13:44.400 --> 00:13:47.400]  給一些想像力
[00:13:47.400 --> 00:13:49.200]  你想想這個詩歌
[00:13:49.200 --> 00:13:51.000]  我先見到光
[00:13:51.000 --> 00:13:53.400]  再見到水和海和天
[00:13:53.400 --> 00:13:55.400]  慢慢我們行前的時候
[00:13:55.400 --> 00:13:59.400]  見到地就在一起的時候
[00:13:59.400 --> 00:14:02.000]  都好像很悶似的
[00:14:02.000 --> 00:14:06.800]  天空突然間出現了漂亮的星星和月亮
[00:14:06.800 --> 00:14:10.600]  水裏面你見到雨閃爍地開始游
[00:14:10.600 --> 00:14:13.800]  地上有一個生物在上面行過
[00:14:13.800 --> 00:14:16.000]  而我們在當中
[00:14:16.000 --> 00:14:19.200]  這是創世紀的第一部分
[00:14:19.200 --> 00:14:22.400]  然後到最後第七天裏面
[00:14:22.400 --> 00:14:23.600]  神在裏面
[00:14:23.600 --> 00:14:25.200]  聖經裏面真的用了這個詞
[00:14:25.200 --> 00:14:26.400]  在裏面
[00:14:26.400 --> 00:14:27.400]  In it
[00:14:27.400 --> 00:14:28.600]  在裏面
[00:14:28.600 --> 00:14:32.200]  和我們在一起
[00:14:32.200 --> 00:14:36.200]  這個是上帝真正的榮耀
[00:14:36.200 --> 00:14:38.800]  是一切美麗的創造
[00:14:38.800 --> 00:14:41.200]  是一切可動的事物
[00:14:41.200 --> 00:14:43.800]  是一種閃爍裏面
[00:14:43.800 --> 00:14:51.200]  上帝與我們同在
[00:14:51.200 --> 00:14:54.600]  這裏有兩樣東西可以反省
[00:14:54.600 --> 00:14:57.800]  其實榮耀是源自上帝
[00:14:57.800 --> 00:14:59.800]  再是一個原理
[00:14:59.800 --> 00:15:02.400]  再去變成一個偶像
[00:15:02.400 --> 00:15:04.400]  或者一個可見的東西
[00:15:04.400 --> 00:15:05.600]  而希臘人
[00:15:05.600 --> 00:15:07.200]  或者當時羅馬人
[00:15:07.200 --> 00:15:08.400]  又或者我們今日
[00:15:08.400 --> 00:15:10.200]  我們很多人拜偶像
[00:15:10.200 --> 00:15:13.200]  是完全忘記了前面兩樣東西
[00:15:13.200 --> 00:15:16.800]  我們只是放在一些動植物的崇拜
[00:15:16.800 --> 00:15:20.000]  一些人所雕刻出來的東西崇拜
[00:15:20.000 --> 00:15:21.600]  然後之後
[00:15:21.600 --> 00:15:23.400]  即是說好像希臘人那麼聰明
[00:15:23.400 --> 00:15:25.200]  他都是叫人回到原理那裏
[00:15:25.200 --> 00:15:27.000]  我們要明白當中的美德
[00:15:27.000 --> 00:15:28.200]  當中所做的
[00:15:28.200 --> 00:15:30.800]  做物主的一切規律
[00:15:30.800 --> 00:15:33.400]  但是上帝叫我們不要忘記的
[00:15:33.400 --> 00:15:38.600]  是他本身的痛哉
[00:15:38.600 --> 00:15:41.000]  這樣好像有點難明白
[00:15:41.000 --> 00:15:45.200]  其實打仗的榮耀是在哪裏來的
[00:15:45.200 --> 00:15:47.600]  打仗的榮耀不是在打仗那裏來的
[00:15:47.600 --> 00:15:51.800]  如果你真真正正有想過打仗是甚麼事
[00:15:51.800 --> 00:15:55.200]  其實打仗是沒有甚麼值得讚嘆
[00:15:55.200 --> 00:15:57.000]  是一件很殘忍的事
[00:15:57.000 --> 00:15:59.800]  打仗的過程其實沒有人想見到
[00:15:59.800 --> 00:16:01.800]  但是打仗回到去的時候
[00:16:01.800 --> 00:16:04.400]  當他和他為了打仗
[00:16:04.400 --> 00:16:07.200]  為了爭戰的群體走在一起的時候
[00:16:07.200 --> 00:16:11.800]  就是榮耀的顯露的時候
[00:16:11.800 --> 00:16:15.800]  榮耀是必須涉及痛哉的
[00:16:15.800 --> 00:16:19.800]  榮耀是必須涉及群體的
[00:16:19.800 --> 00:16:22.000]  不是打得多厲害
[00:16:22.000 --> 00:16:26.400]  而是有多威風是榮耀的事情
[00:16:26.400 --> 00:16:30.200]  正正耶穌也用了同樣的例子
[00:16:30.200 --> 00:16:31.800]  你記得耶穌第二次
[00:16:31.800 --> 00:16:34.800]  差派七十個門徒出去的時候
[00:16:34.800 --> 00:16:38.800]  那班人說他進入不同的家裏面
[00:16:38.800 --> 00:16:42.200]  說神的國已經勤勞
[00:16:42.200 --> 00:16:43.400]  而那班門徒
[00:16:43.400 --> 00:16:44.400]  起初不知道在做甚麼
[00:16:44.400 --> 00:16:46.400]  甚麼都不帶進入到不同人的家裏
[00:16:46.400 --> 00:16:47.800]  跟他們說神的國臨近
[00:16:47.800 --> 00:16:51.200]  為當地人祈禱驅鬼醫治
[00:16:51.200 --> 00:16:52.800]  然後那班人很開心
[00:16:52.800 --> 00:16:54.200]  回到耶穌那裏的時候
[00:16:54.200 --> 00:16:55.200]  跟耶穌說甚麼
[00:16:55.200 --> 00:16:57.200]  因為你的名
[00:16:57.200 --> 00:16:58.800]  連鬼魔也服了他們
[00:16:58.800 --> 00:16:59.800]  他們覺得很威風
[00:16:59.800 --> 00:17:00.800]  他們覺得很能幹
[00:17:00.800 --> 00:17:04.800]  耶穌的回應是甚麼
[00:17:04.800 --> 00:17:13.200]  不要為了這些事而感到歡喜
[00:17:13.200 --> 00:17:16.200]  你要為的是為了你的名
[00:17:16.200 --> 00:17:18.600]  記在生命冊裏面歡喜
[00:17:18.600 --> 00:17:23.800]  因為這些權力一早已經給了我們
[00:17:23.800 --> 00:17:28.600]  榮耀是要懂得跟合適的人分享
[00:17:28.600 --> 00:17:30.000]  特別榮耀是一個
[00:17:30.000 --> 00:17:32.200]  我們要懂得跟上帝同在
[00:17:32.200 --> 00:17:42.200]  跟分享的一個功課
[00:17:42.200 --> 00:17:44.000]  我們發現
[00:17:44.000 --> 00:17:45.800]  回到剛才那一題
[00:17:45.800 --> 00:17:47.400]  有甚麼東西讓我們發現
[00:17:47.400 --> 00:17:51.800]  原來我們放錯了榮耀的本質
[00:17:51.800 --> 00:17:53.600]  我放這張相出來的時候
[00:17:53.600 --> 00:17:55.200]  我都擔心
[00:17:55.200 --> 00:17:57.800]  有些弟兄姊妹會覺得不太舒服
[00:17:57.800 --> 00:18:01.200]  因為我知道有些人見到神像會頭痛
[00:18:01.200 --> 00:18:03.400]  但這就是正正
[00:18:03.400 --> 00:18:06.200]  當人去找一些東西來榮耀的時候
[00:18:06.200 --> 00:18:07.200]  會做的事
[00:18:07.200 --> 00:18:09.400]  這是一個典型的印度神
[00:18:09.400 --> 00:18:11.200]  印度的太陽神
[00:18:11.200 --> 00:18:12.800]  一個人不夠勁嗎
[00:18:12.800 --> 00:18:14.400]  拿著一朵花
[00:18:14.400 --> 00:18:16.000]  再裝飾得多些
[00:18:16.000 --> 00:18:18.200]  再裝飾得冠冕堂皇一些
[00:18:18.200 --> 00:18:19.800]  戴著一頂金色的帽
[00:18:19.800 --> 00:18:20.800]  背後有一個太陽
[00:18:20.800 --> 00:18:22.000]  這樣就更加榮耀
[00:18:22.000 --> 00:18:22.600]  不夠嗎
[00:18:22.600 --> 00:18:23.600]  騎著一隻馬
[00:18:23.600 --> 00:18:24.600]  一隻馬不夠嗎
[00:18:24.600 --> 00:18:25.600]  騎夠七隻馬
