
[00:00:00.000 --> 00:00:02.000]  好,各位頂智會,早晨
[00:07:39.000 --> 00:07:41.000]  有外邦人院
[00:07:41.000 --> 00:07:42.000]  就是說
[00:07:42.000 --> 00:07:45.000]  所有人都可以來
[00:07:45.000 --> 00:07:46.000]  但再進入聖殿裡面
[00:07:46.000 --> 00:07:49.000]  有一個叫做女院
[00:07:49.000 --> 00:07:50.000]  女院就是說
[00:07:50.000 --> 00:07:53.000]  猶太人就可以進來
[00:07:53.000 --> 00:07:54.000]  外邦人就禁止
[00:07:54.000 --> 00:07:55.000]  這個女院
[00:07:55.000 --> 00:07:56.000]  待會你聽聽
[00:07:56.000 --> 00:07:58.000]  第三個層次就知道為什麼了
[00:07:58.000 --> 00:08:00.000]  第三個叫男院
[00:08:00.000 --> 00:08:01.000]  或者是內院
[00:08:01.000 --> 00:08:02.000]  什麼意思呢
[00:08:02.000 --> 00:08:03.000]  女士呢
[00:08:03.000 --> 00:08:04.000]  對不起
[00:08:04.000 --> 00:08:05.000]  就不可以再進去了
[00:08:05.000 --> 00:08:07.000]  男士才可以去到
[00:08:07.000 --> 00:08:09.000]  男院或者是內院那裡
[00:08:09.000 --> 00:08:11.000]  性別歧視
[00:08:11.000 --> 00:08:13.000]  其實當時猶太教
[00:08:13.000 --> 00:08:15.000]  也是挺性別歧視的
[00:08:15.000 --> 00:08:16.000]  接著再進去一點
[00:08:16.000 --> 00:08:18.000]  就有聖所和祭司院
[00:08:18.000 --> 00:08:20.000]  祭司就可以進去了
[00:08:20.000 --> 00:08:21.000]  連普通的猶太人
[00:08:21.000 --> 00:08:22.000]  都不可以再進去了
[00:08:22.000 --> 00:08:24.000]  因為神職人院
[00:08:24.000 --> 00:08:26.000]  就好像天主教那些
[00:08:26.000 --> 00:08:27.000]  有些神職人員
[00:08:27.000 --> 00:08:28.000]  才可以去那些地方
[00:08:28.000 --> 00:08:29.000]  普通人不能進去的
[00:08:29.000 --> 00:08:32.000]  其實最後是什麼
[00:08:32.000 --> 00:08:34.000]  至聖所
[00:08:34.000 --> 00:08:35.000]  至聖所什麼人都可以進去
[00:08:35.000 --> 00:08:36.000]  祭司人員都可以進去
[00:08:36.000 --> 00:08:37.000]  連祭司都不可以進去
[00:08:37.000 --> 00:08:38.000]  大祭司才可以進去
[00:08:38.000 --> 00:08:41.000]  就是最高NO.1的大祭司
[00:08:41.000 --> 00:08:43.000]  大祭司可以隨便進去的
[00:08:43.000 --> 00:08:44.000]  都不可以
[00:08:44.000 --> 00:08:46.000]  一年才能夠一次進去
[00:08:46.000 --> 00:08:47.000]  因為至聖所
[00:08:47.000 --> 00:08:49.000]  就是象徵著神臨在的地方
[00:08:49.000 --> 00:08:51.000]  怎麼可以隨便進去的
[00:08:51.000 --> 00:08:53.000]  大祭司什麼時候才可以進去
[00:08:53.000 --> 00:08:55.000]  就是在那些贖罪日
[00:08:55.000 --> 00:08:57.000]  一年一次的贖罪日
[00:08:57.000 --> 00:08:58.000]  他就進去
[00:08:58.000 --> 00:09:00.000]  把那些獻祭的血
[00:09:00.000 --> 00:09:04.000]  彈在那個藥櫃那裡
[00:09:04.000 --> 00:09:06.000]  代表著用血遮蓋了人的罪
[00:09:06.000 --> 00:09:08.000]  他為了以色列人的罪
[00:09:08.000 --> 00:09:11.000]  要獻祭要贖罪
[00:09:11.000 --> 00:09:14.000]  但是
[00:09:14.000 --> 00:09:17.000]  可能大祭司都有犯罪的
[00:09:17.000 --> 00:09:19.000]  上帝不預留的時候會怎樣
[00:09:19.000 --> 00:09:21.000]  立刻擊殺了大祭司
[00:09:21.000 --> 00:09:22.000]  但是自己就死了
[00:09:22.000 --> 00:09:23.000]  在至聖所裡面了
[00:09:23.000 --> 00:09:24.000]  那死火
[00:09:24.000 --> 00:09:26.000]  有個人死在裡面
[00:09:26.000 --> 00:09:28.000]  可以進去把他拉出來嗎
[00:09:28.000 --> 00:09:30.000]  可以嗎
[00:09:30.000 --> 00:09:31.000]  不可以
[00:09:31.000 --> 00:09:33.000]  剛才說只要大祭司自己進去
[00:09:33.000 --> 00:09:34.000]  那進去誰把他拉出來
[00:09:34.000 --> 00:09:35.000]  就死了
[00:09:35.000 --> 00:09:36.000]  所以有一條繩子
[00:09:36.000 --> 00:09:40.000]  是綁著大祭司的
[00:09:40.000 --> 00:09:42.000]  如果有什麼動靜
[00:09:42.000 --> 00:09:44.000]  就可以把他拉出來
[00:09:44.000 --> 00:09:46.000]  還有一個鈴鐺
[00:09:46.000 --> 00:09:47.000]  在祭司袍上的
[00:09:47.000 --> 00:09:49.000]  知道為什麼要鈴鐺嗎
[00:09:49.000 --> 00:09:52.000]  死了之後
[00:09:52.000 --> 00:09:53.000]  沒有人知道的
[00:09:53.000 --> 00:09:54.000]  鈴鐺不動了
[00:09:54.000 --> 00:09:55.000]  聽不到聲音
[00:09:55.000 --> 00:09:58.000]  知道有什麼事就把他拉出來
[00:09:58.000 --> 00:09:59.000]  所以
[00:09:59.000 --> 00:10:01.000]  我們感不感受到
[00:10:01.000 --> 00:10:04.000]  這個至聖所是多麼神聖
[00:10:04.000 --> 00:10:05.000]  多麼重要
[00:10:05.000 --> 00:10:07.000]  而且是
[00:10:07.000 --> 00:10:08.000]  好像山人勿近
[00:10:08.000 --> 00:10:10.000]  到了一個地步
[00:10:10.000 --> 00:10:12.000]  但是
[00:10:12.000 --> 00:10:14.000]  但是
[00:10:14.000 --> 00:10:16.000]  耶穌基督
[00:10:16.000 --> 00:10:19.000]  祂為我們釘在十字架
[00:10:19.000 --> 00:10:21.000]  死在十字架上
[00:10:21.000 --> 00:10:25.000]  在馬太福音的27章形容
[00:10:25.000 --> 00:10:27.000]  當耶穌說我們犧牲
[00:10:27.000 --> 00:10:31.000]  死在十字架上的時候
[00:10:31.000 --> 00:10:32.000]  同一時間
[00:10:32.000 --> 00:10:34.000]  在聖殿
[00:10:34.000 --> 00:10:36.000]  阻隔著至聖所和聖所之間的
[00:10:36.000 --> 00:10:38.000]  萬紙就裂開了
[00:10:38.000 --> 00:10:40.000]  本來萬紙的作用就是
[00:10:40.000 --> 00:10:41.000]  阻隔了至聖所
[00:10:41.000 --> 00:10:43.000]  和聖所外面的範圍
[00:10:43.000 --> 00:10:46.000]  現在不需要萬紙了
[00:10:46.000 --> 00:10:48.000]  因為神和人之間的關係
[00:10:48.000 --> 00:10:50.000]  能夠完完全全的復活
[00:10:50.000 --> 00:10:53.000]  再不是要用血去遮蓋罪
[00:10:53.000 --> 00:10:55.000]  再不是用萬紙去遮蓋阻隔
[00:10:55.000 --> 00:10:57.000]  再不是要一年一次找大祭司
[00:10:57.000 --> 00:10:59.000]  為每年的每日的憲制
[00:10:59.000 --> 00:11:01.000]  耶穌基督死在十字架上
[00:11:01.000 --> 00:11:05.000]  一次過把所有的罪都贖出來
[00:11:05.000 --> 00:11:06.000]  所以我們讀多一次
[00:11:06.000 --> 00:11:07.000]  十九至二十字
[00:11:07.000 --> 00:11:08.000]  好不好
[00:11:08.000 --> 00:11:09.000]  一二三
[00:11:09.000 --> 00:11:10.000]  所以弟兄們
[00:11:10.000 --> 00:11:13.000]  既然我們靠著耶穌的血
[00:11:13.000 --> 00:11:15.000]  得以坦然進入至聖所
[00:11:15.000 --> 00:11:17.000]  至職的他給我們
[00:11:17.000 --> 00:11:19.000]  開了一條又生又活的路
[00:11:19.000 --> 00:11:21.000]  從萬紙經過
[00:11:21.000 --> 00:11:24.000]  這萬紙就是他的身體
[00:11:24.000 --> 00:11:28.000]  現在大家明白這段經文說什麼了嗎
[00:11:28.000 --> 00:11:31.000]  本來我們連至聖所
[00:11:31.000 --> 00:11:32.000]  碰都不能碰
[00:11:32.000 --> 00:11:35.000]  外邦人連聖地都進不了
[00:11:35.000 --> 00:11:37.000]  但是耶穌的血
[00:11:37.000 --> 00:11:39.000]  祂說我們死在十字架上
[00:11:39.000 --> 00:11:42.000]  洗淨了全人類的罪
[00:11:42.000 --> 00:11:44.000]  耶穌用祂的身體
[00:11:44.000 --> 00:11:47.000]  代表了萬紙裂開
[00:11:47.000 --> 00:11:51.000]  以致神和人之間的關係能夠復和
[00:11:51.000 --> 00:11:52.000]  開了一條什麼路
[00:11:52.000 --> 00:11:54.000]  又生又活的路
[00:11:54.000 --> 00:11:56.000]  耶穌就是那條道路
[00:11:56.000 --> 00:11:58.000]  唯有耶穌才能夠讓我們
[00:11:58.000 --> 00:12:00.000]  去到上帝的面前
[00:12:00.000 --> 00:12:02.000]  所以第一句很重要
[00:12:02.000 --> 00:12:03.000]  弟兄們
[00:12:03.000 --> 00:12:05.000]  這個八毛姐妹
[00:12:05.000 --> 00:12:07.000]  既然我們靠著耶穌的血
[00:12:07.000 --> 00:12:09.000]  得以坦然進入至聖所
[00:12:09.000 --> 00:12:10.000]  就是說我們可以
[00:12:10.000 --> 00:12:12.000]  無需要再有任何的懼怕
[00:12:12.000 --> 00:12:14.000]  能夠直接進到至聖所裡面
[00:12:14.000 --> 00:12:17.000]  去敬拜神 去親近神
[00:12:17.000 --> 00:12:20.000]  全因為耶穌基督的犧牲
[00:12:20.000 --> 00:12:22.000]  耶穌基督為她搭了一條
[00:12:22.000 --> 00:12:24.000]  又生又活的路
[00:12:24.000 --> 00:12:27.000]  這句至聖所和萬紙就是這個意思
[00:12:27.000 --> 00:12:31.000]  接著我解釋大祭司和神的家
[00:12:31.000 --> 00:12:33.000]  祭司是什麼身份
[00:12:33.000 --> 00:12:35.000]  是什麼作用呢
[00:12:35.000 --> 00:12:39.000]  有時候我和弟兄姐妹分享
[00:12:39.000 --> 00:12:41.000]  或者說崇拜裡面
[00:12:41.000 --> 00:12:44.000]  我們做領會 做主席
[00:12:44.000 --> 00:12:46.000]  我會說我們的領會就是
[00:12:46.000 --> 00:12:49.000]  神和人之間的一個橋樑
[00:12:49.000 --> 00:12:50.000]  都是這樣
[00:12:50.000 --> 00:12:52.000]  我們帶著弟兄姐妹
[00:12:52.000 --> 00:12:54.000]  一起來敬拜神
[00:12:54.000 --> 00:12:56.000]  同樣 上帝有心意
[00:12:56.000 --> 00:12:58.000]  都透過領會
[00:12:58.000 --> 00:13:02.000]  或者帶到我們的弟兄姐妹當中
[00:13:02.000 --> 00:13:04.000]  祭司就是這個作用
[00:13:04.000 --> 00:13:06.000]  祭司就代表著惠宗
[00:13:06.000 --> 00:13:08.000]  去到神的面前
[00:13:08.000 --> 00:13:11.000]  獻祭贖罪敬拜
[00:13:11.000 --> 00:13:14.000]  同樣 祭司也是將神的心意
[00:13:14.000 --> 00:13:16.000]  傳達到我們弟兄姐妹當中
[00:13:16.000 --> 00:13:19.000]  祭司有教導律法的積分
[00:13:19.000 --> 00:13:23.000]  所以最No.1的大祭司
[00:13:23.000 --> 00:13:25.000]  在希伯來書所形容的
[00:13:25.000 --> 00:13:27.000]  就是主耶穌基督
[00:13:27.000 --> 00:13:29.000]  因為耶穌基督
[00:13:29.000 --> 00:13:31.000]  祂不單止獻祭
[00:13:31.000 --> 00:13:33.000]  祂更加是親自自己
[00:13:33.000 --> 00:13:36.000]  祂自己去獻自己為祭
[00:13:36.000 --> 00:13:39.000]  祂成為一個大祭司的身份
[00:13:39.000 --> 00:13:41.000]  是沒有人能夠代替的
[00:13:41.000 --> 00:13:44.000]  大祭司就是人的大祭司
[00:13:44.000 --> 00:13:46.000]  都是有一個罪的人
[00:13:46.000 --> 00:13:48.000]  每年的跟替
[00:13:48.000 --> 00:13:50.000]  但是我們主耶穌基督是一個義人
[00:13:50.000 --> 00:13:52.000]  祂是道成肉身
[00:13:52.000 --> 00:13:53.000]  無罪的身份
[00:13:53.000 --> 00:13:56.000]  而且是永永遠的大祭司
[00:13:56.000 --> 00:13:57.000]  這位大祭司
[00:13:57.000 --> 00:13:59.000]  上帝已經安排了
[00:13:59.000 --> 00:14:01.000]  祂成為神家的管理
[00:14:01.000 --> 00:14:04.000]  這個神的家是指什麼呢
[00:14:04.000 --> 00:14:06.000]  昔日在舊約的年代
[00:14:06.000 --> 00:14:08.000]  以色列群體就是以色列家
[00:14:08.000 --> 00:14:11.000]  由大祭司去管理、去掌管
[00:14:11.000 --> 00:14:12.000]  在新約的年代
[00:14:12.000 --> 00:14:14.000]  就是我們今天的年代
[00:14:14.000 --> 00:14:16.000]  耶穌基督來到世上
[00:14:16.000 --> 00:14:18.000]  設立了教會
[00:14:18.000 --> 00:14:20.000]  教會就是神的家
[00:14:20.000 --> 00:14:22.000]  由耶穌建立
[00:14:22.000 --> 00:14:24.000]  並且我們以耶穌基督
[00:14:24.000 --> 00:14:26.000]  為教會的根基
[00:14:26.000 --> 00:14:28.000]  耶穌基督就是教會的元首
[00:14:28.000 --> 00:14:30.000]  耶穌基督就是帶領著我們
[00:14:30.000 --> 00:14:31.000]  去到神的面前
[00:14:31.000 --> 00:14:33.000]  應該明白這幾個字了吧
[00:14:33.000 --> 00:14:39.000]  致勝了萬子、大祭司、神的家
[00:14:39.000 --> 00:14:43.000]  帶出了一個主題給我們知道
[00:14:43.000 --> 00:14:45.000]  今天的主題是什麼呢
[00:14:45.000 --> 00:14:47.000]  為何不可停止聚會
[00:14:47.000 --> 00:14:49.000]  什麼是聚會呢
[00:14:49.000 --> 00:14:52.000]  聚會就是一班
[00:14:52.000 --> 00:14:55.000]  已經蒙耶穌基督的血傻
[00:14:55.000 --> 00:14:58.000]  我們已經雙上耶穌基督的基督徒
[00:14:58.000 --> 00:15:00.000]  聚在一起
[00:15:00.000 --> 00:15:02.000]  我們成為了神的兒女
[00:15:02.000 --> 00:15:04.000]  我們每一次的聚集
[00:15:04.000 --> 00:15:07.000]  就是奉耶穌基督的名去聚會
[00:15:07.000 --> 00:15:09.000]  在神的家裡面
[00:15:09.000 --> 00:15:12.000]  一個群體的活動
[00:15:12.000 --> 00:15:14.000]  裡面可以是敬拜
[00:15:14.000 --> 00:15:16.000]  去學習神的話語
[00:15:16.000 --> 00:15:20.000]  去祈禱、去團契、去相教
[00:15:20.000 --> 00:15:23.000]  聚會的核心基礎是誰呢
[00:15:23.000 --> 00:15:25.000]  就是耶穌基督
[00:15:25.000 --> 00:15:26.000]  因為由耶穌基督
[00:15:26.000 --> 00:15:30.000]  用祂的血和身體去打造而成
[00:15:30.000 --> 00:15:32.000]  所以聚會
[00:15:32.000 --> 00:15:34.000]  我說基督教的聚會
[00:15:34.000 --> 00:15:39.000]  和那些俱樂部、聯誼會、開派對
[00:15:39.000 --> 00:15:42.000]  世俗的聚會有什麼不同呢
[00:15:42.000 --> 00:15:46.000]  做什麼都可能很不同
[00:15:46.000 --> 00:15:50.000]  稍後我們再說做什麼的重要性
[00:15:50.000 --> 00:15:52.000]  但最重要的是什麼
[00:15:52.000 --> 00:15:56.000]  基督教的聚會和世俗的聚會
[00:15:56.000 --> 00:15:58.000]  最大分別是什麼
[00:15:58.000 --> 00:16:00.000]  就是有耶穌基督
[00:16:00.000 --> 00:16:04.000]  耶穌基督就是聚會的基礎
[00:16:04.000 --> 00:16:07.000]  我們奉耶穌基督的名去聚集
[00:16:07.000 --> 00:16:10.000]  我們是一群屬耶穌的群體
[00:16:10.000 --> 00:16:12.000]  有主在我們心裡面
