
[00:00:00.000 --> 00:00:04.460]  今天我們的題目是「我是道路,真理,生命」
[00:06:11.680 --> 00:06:12.880]  背在十字架
[00:06:12.880 --> 00:06:14.880]  去到加勒山那裡
[00:06:14.880 --> 00:06:17.680]  在那裡釘十字架
[00:06:17.680 --> 00:06:19.880]  剛才我們讀過這段聖經
[00:06:19.880 --> 00:06:20.680]  這段聖經裡面
[00:06:20.680 --> 00:06:23.080]  講到耶穌基督安慰門徒
[00:06:23.080 --> 00:06:24.480]  告訴門徒
[00:06:24.480 --> 00:06:26.080]  主雖然要離去
[00:06:26.080 --> 00:06:27.880]  不過在天上面
[00:06:27.880 --> 00:06:31.280]  將來主要跟門徒再相聚
[00:06:31.280 --> 00:06:32.680]  耶穌告訴門徒
[00:06:32.680 --> 00:06:34.280]  在我的父家裡面
[00:06:34.280 --> 00:06:36.080]  有很多的住處
[00:06:36.080 --> 00:06:37.280]  如果沒有的話
[00:06:37.280 --> 00:06:39.680]  我就早已經告訴你們了
[00:06:39.680 --> 00:06:41.280]  耶穌又告訴門徒
[00:06:41.280 --> 00:06:42.480]  祂離去
[00:06:42.480 --> 00:06:45.080]  是為門徒預備這個地方
[00:06:45.080 --> 00:06:47.280]  將來門徒可以跟耶穌基督
[00:06:47.280 --> 00:06:50.680]  一起在這個地方相聚
[00:06:50.680 --> 00:06:52.080]  耶穌告訴他們知道
[00:06:52.080 --> 00:06:54.080]  你們知道那條路
[00:06:54.080 --> 00:06:57.080]  當時這位懵懵的門徒多瑪就說
[00:06:57.080 --> 00:06:58.680]  「主啊!我們不知道那條路」
[00:06:58.680 --> 00:07:00.680]  「那條路是哪條路呢?」
[00:07:00.680 --> 00:07:02.680]  於是耶穌就說了這句話
[00:07:02.680 --> 00:07:07.480]  「我是道路、真理、生命」
[00:07:07.480 --> 00:07:09.080]  主是道路
[00:07:09.080 --> 00:07:11.680]  這個意思就是告訴每一個人知道
[00:07:11.680 --> 00:07:13.080]  每一個熟悉的人知道
[00:07:13.080 --> 00:07:15.680]  每一個未認識的人知道
[00:07:15.680 --> 00:07:17.080]  要去到神的那裡
[00:07:17.080 --> 00:07:18.680]  唯一的路徑
[00:07:18.680 --> 00:07:21.480]  就是透過耶穌基督
[00:07:21.480 --> 00:07:22.880]  聖經在《創世紀》裡面
[00:07:22.880 --> 00:07:24.680]  指出了一個真理
[00:07:24.680 --> 00:07:25.680]  這個真理就是
[00:07:25.680 --> 00:07:27.880]  人犯罪了之後
[00:07:27.880 --> 00:07:31.080]  人離開了伊甸園
[00:07:31.080 --> 00:07:33.480]  而那條往生命樹的路
[00:07:33.480 --> 00:07:35.680]  正式被封閉
[00:07:35.680 --> 00:07:37.880]  剛才我們所讀的經文裡面就說了
[00:07:37.880 --> 00:07:43.280]  「耶和神打發阿當出伊甸園去」
[00:07:43.280 --> 00:07:45.480]  「耕種他自出之地」
[00:07:45.480 --> 00:07:47.480]  「於是將他趕出去之後」
[00:07:47.480 --> 00:07:49.880]  「又在伊甸園的東邊安設了基魯伯」
[00:07:49.880 --> 00:07:52.680]  「和四面轉動發火焰的劍」
[00:07:52.680 --> 00:07:55.480]  「要把守生命樹的道路」
[00:07:55.480 --> 00:07:56.480]  在《創世紀》裡面
[00:07:56.480 --> 00:07:58.080]  我們看見這幅圖畫
[00:07:58.080 --> 00:07:59.480]  這幅圖畫就是
[00:07:59.480 --> 00:08:01.080]  人再沒有希望
[00:08:01.080 --> 00:08:03.680]  可以再去到生命樹那裡
[00:08:03.680 --> 00:08:06.280]  來吃生命樹上的果子
[00:08:06.280 --> 00:08:08.880]  那條路已經被封閉了
[00:08:08.880 --> 00:08:11.280]  但是當聖經一直這樣來發展
[00:08:11.280 --> 00:08:13.080]  直到聖經最後一卷
[00:08:13.080 --> 00:08:14.480]  啟示錄裡面的時候
[00:08:14.480 --> 00:08:17.080]  我們又看見另一幅圖畫出現
[00:08:17.080 --> 00:08:17.880]  這幅圖畫就是
[00:08:17.880 --> 00:08:21.480]  將來人可以自由地來到生命河那裡
[00:08:21.480 --> 00:08:23.680]  在那裡喝生命河的水
[00:08:23.680 --> 00:08:27.280]  在那裡吃生命樹上的果子
[00:08:27.280 --> 00:08:28.480]  而事實上
[00:08:28.480 --> 00:08:30.280]  聖經一直都告訴我們
[00:08:30.280 --> 00:08:33.480]  人可以自由地來喝生命河的水
[00:08:33.480 --> 00:08:35.480]  吃生命樹上的果子
[00:08:35.480 --> 00:08:38.680]  這是神原本創造世界
[00:08:38.680 --> 00:08:41.080]  創造人的時候的目的
[00:08:41.080 --> 00:08:43.480]  因為當人未犯罪之前
[00:08:43.480 --> 00:08:45.880]  人可以在原子裡面
[00:08:45.880 --> 00:08:48.080]  自由地來享用
[00:08:48.080 --> 00:08:50.080]  任何樹上的果子
[00:08:50.080 --> 00:08:52.480]  除了那棵分別是樹上的果子
[00:08:52.480 --> 00:08:55.880]  所以人可以自由地享用生命樹的果子
[00:08:55.880 --> 00:08:57.080]  自由地來到
[00:08:57.080 --> 00:09:00.480]  原子裡面生命河的水來喝
[00:09:00.480 --> 00:09:01.280]  由此可見
[00:09:01.280 --> 00:09:03.080]  神的心意一直以來
[00:09:03.080 --> 00:09:07.480]  就是要讓人能夠自由地得著生命
[00:09:07.480 --> 00:09:10.080]  只可惜人類的始祖犯罪
[00:09:10.080 --> 00:09:14.280]  而罪的後果是要讓人離開了原子
[00:09:14.280 --> 00:09:18.280]  而那條去生命樹的路也都被封了
[00:09:18.280 --> 00:09:22.880]  並且還有基督伯和發火焰的劍來守著
[00:09:22.880 --> 00:09:25.880]  這幅圖畫很清楚地告訴每個人知道
[00:09:25.880 --> 00:09:27.680]  當人犯罪之後
[00:09:27.680 --> 00:09:29.880]  人面對的是絕望
[00:09:29.880 --> 00:09:31.480]  當人犯罪之後
[00:09:31.480 --> 00:09:34.480]  那個生命的路已經封閉了
[00:09:34.480 --> 00:09:36.480]  也就是很清楚地告訴我們
[00:09:36.480 --> 00:09:39.480]  罪的後果就是失去生命
[00:09:39.480 --> 00:09:41.480]  就是死亡
[00:09:41.480 --> 00:09:43.480]  前幾天有人問我一個問題
[00:09:43.480 --> 00:09:46.080]  這個問題就是什麼是罪呢?
[00:09:46.080 --> 00:09:48.080]  於是我就指出了
[00:09:48.080 --> 00:09:50.280]  罪的意思是什麼?
[00:09:50.280 --> 00:09:52.280]  可能我們會在信仰裡面
[00:09:52.280 --> 00:09:54.480]  聽過很多人說罪是什麼
[00:09:54.480 --> 00:09:55.880]  在說罪的時候
[00:09:55.880 --> 00:09:57.080]  我們會說
[00:09:57.080 --> 00:09:59.880]  說謊、殺人、放火、姦淫擄掠
[00:09:59.880 --> 00:10:01.880]  這些全部都是罪
[00:10:01.880 --> 00:10:06.280]  很自然地我們就會想到很多這些罪的行為
[00:10:06.280 --> 00:10:08.280]  很多道德性的罪
[00:10:08.280 --> 00:10:10.280]  又或者我們在聽講道的時候聽過
[00:10:10.280 --> 00:10:11.080]  罪是什麼呢?
[00:10:11.080 --> 00:10:13.080]  就好像射箭射不中雄心
[00:10:13.080 --> 00:10:15.680]  所以罪就是射不中雄心
[00:10:15.680 --> 00:10:18.080]  就是應做的事情沒有做
[00:10:18.080 --> 00:10:20.080]  不過神學家告訴我們
[00:10:20.080 --> 00:10:22.080]  罪的意思是什麼呢?
[00:10:22.080 --> 00:10:24.880]  罪的原意就是分離
[00:10:24.880 --> 00:10:27.280]  就是人和神分離
[00:10:27.280 --> 00:10:29.680]  人和生命的主分離
[00:10:29.680 --> 00:10:32.080]  人和生命的根源分離
[00:10:32.080 --> 00:10:35.080]  當人從神分離之後
[00:10:35.080 --> 00:10:38.480]  接著帶來的就是人和人的分離
[00:10:38.480 --> 00:10:41.880]  於是阿當夏娃和神分離之後
[00:10:41.880 --> 00:10:44.880]  接著的就是該人來殺阿伯
[00:10:44.880 --> 00:10:47.280]  分離在先
[00:10:47.280 --> 00:10:48.480]  有了分離之後
[00:10:48.480 --> 00:10:53.280]  人才會獻出不同的罪行
[00:10:53.280 --> 00:10:55.280]  就像我們剛才所說的
[00:10:55.280 --> 00:10:56.680]  很多道德性的罪
[00:10:56.680 --> 00:11:00.480]  殺人、放火、姦淫、侮辱、貪心、仇恨
[00:11:00.480 --> 00:11:02.280]  所有的這些罪
[00:11:02.280 --> 00:11:03.480]  先有分離
[00:11:03.480 --> 00:11:05.680]  後有罪行
[00:11:05.680 --> 00:11:07.480]  因此我們可以這麼說
[00:11:07.480 --> 00:11:10.280]  信主相信耶穌基督
[00:11:10.280 --> 00:11:13.080]  不是叫人來相信一個宗教
[00:11:13.080 --> 00:11:17.680]  而是要來重建與神的關係
[00:11:17.680 --> 00:11:20.280]  重建人和神的關係
[00:11:20.280 --> 00:11:23.080]  重建神和你的關係
[00:11:23.080 --> 00:11:24.680]  所以我常常都說
[00:11:24.680 --> 00:11:27.280]  信主是一個關係
[00:11:27.280 --> 00:11:28.880]  是一個關係
[00:11:28.880 --> 00:11:30.080]  不是一個宗教
[00:11:30.080 --> 00:11:31.480]  不是一個宗教
[00:11:31.480 --> 00:11:34.680]  我們再回到這位創造我們的主
[00:11:34.680 --> 00:11:36.880]  這個生命的根源的那一處
[00:11:36.880 --> 00:11:38.680]  再回到這位主的那一處
[00:11:38.680 --> 00:11:40.880]  在那一處與祂相遇
[00:11:40.880 --> 00:11:42.480]  在那一處接受祂
[00:11:42.480 --> 00:11:43.680]  在那一處擁抱祂
[00:11:43.680 --> 00:11:45.880]  在那一處得著生命
[00:11:45.880 --> 00:11:48.280]  就好像失散了多年的子女
[00:11:48.280 --> 00:11:51.480]  當他們再回到父母親那一處的時候
[00:11:51.480 --> 00:11:55.680]  這個心就好像兩個分離的生命
[00:11:55.680 --> 00:11:58.280]  重新再相連一樣
[00:11:58.280 --> 00:12:01.680]  這個就是信主的真義
[00:12:01.680 --> 00:12:02.680]  最近在新聞裡面
[00:12:02.680 --> 00:12:04.880]  我看到一段這樣的新聞
[00:12:04.880 --> 00:12:06.680]  一位老兵
[00:12:06.680 --> 00:12:09.480]  當年在戰爭的時候
[00:12:09.480 --> 00:12:11.080]  他離開家鄉
[00:12:11.080 --> 00:12:14.080]  離開了自己的妻子兒女
[00:12:14.080 --> 00:12:17.480]  去到緬甸一個地方抗戰
[00:12:17.480 --> 00:12:20.080]  後來就住在那裡
[00:12:20.080 --> 00:12:22.680]  這位老兵到了年老的時候
[00:12:22.680 --> 00:12:24.880]  他心裡面記掛著
[00:12:24.880 --> 00:12:26.880]  昔日他自己的家人
[00:12:26.880 --> 00:12:29.680]  很想重見他們
[00:12:29.680 --> 00:12:32.480]  透過一些義工和政府的幫助
[00:12:32.480 --> 00:12:34.080]  聯絡又聯絡
[00:12:34.080 --> 00:12:38.480]  終於找回當年的他們的子女
[00:12:38.480 --> 00:12:40.880]  結果那些已經七十多歲的兒子
[00:12:40.880 --> 00:12:42.280]  還有孫子那些
[00:12:42.280 --> 00:12:44.280]  就搭車長途跋涉
[00:12:44.280 --> 00:12:46.680]  去到雲南那些地方
[00:12:46.680 --> 00:12:48.880]  然後再要走一段山路
[00:12:48.880 --> 00:12:50.680]  去到那裡見到這個
[00:12:50.680 --> 00:12:52.280]  很多年都沒有見過
[00:12:52.280 --> 00:12:54.680]  甚至腦海裡面對他完全沒有印象
[00:12:54.680 --> 00:12:56.680]  模糊的父親
[00:12:56.680 --> 00:12:58.080]  大家就覺得開心
[00:12:58.080 --> 00:12:59.080]  很興奮
[00:12:59.080 --> 00:13:01.480]  因為能夠再見面
[00:13:01.480 --> 00:13:03.480]  好像分離了的血肉
[00:13:03.480 --> 00:13:06.480]  今天能夠再重新相連
[00:13:06.480 --> 00:13:09.280]  這個就是整個救恩的意思
[00:13:09.280 --> 00:13:10.880]  聖經所說的救恩
[00:13:10.880 --> 00:13:14.880]  其實就是說人重新回到神那條路徑
[00:13:14.880 --> 00:13:18.680]  其實就是說人重新得著生命的方法
[00:13:18.680 --> 00:13:20.080]  這條路徑
[00:13:20.080 --> 00:13:21.080]  這個方法
[00:13:21.080 --> 00:13:23.080]  就是透過主耶穌基督
[00:13:23.080 --> 00:13:24.480]  所以耶穌基督說
[00:13:24.480 --> 00:13:28.280]  「我是導路真理生命」
[00:13:28.280 --> 00:13:29.680]  所以在座當中
[00:13:29.680 --> 00:13:30.880]  有些弟兄姊妹
[00:13:30.880 --> 00:13:31.880]  你信了主了
[00:13:31.880 --> 00:13:34.080]  我希望你更深刻地明白
[00:13:34.080 --> 00:13:38.080]  耶穌基督是導路真理生命的心意
[00:13:38.080 --> 00:13:40.280]  又或者在座當中有些朋友
[00:13:40.280 --> 00:13:41.680]  你回來了很久
[00:13:41.680 --> 00:13:44.080]  你的家人邀請了你回來很久
[00:13:44.080 --> 00:13:45.480]  但是你還沒有認識主
[00:13:45.480 --> 00:13:46.880]  你仍然還沒有相信
[00:13:46.880 --> 00:13:49.080]  我更加希望你能夠明白
[00:13:49.080 --> 00:13:53.880]  我是導路真理生命是什麼意思
[00:13:53.880 --> 00:13:56.080]  我希望你走上這條路
[00:13:56.080 --> 00:13:58.280]  我希望你能夠得著真理
[00:13:58.280 --> 00:14:01.080]  我希望你尋到生命的根源
[00:14:01.080 --> 00:14:03.480]  我希望你得著耶穌基督
[00:14:03.480 --> 00:14:07.080]  重建你與神的那份關係
[00:14:07.080 --> 00:14:08.680]  在救恩聖經裏面
[00:14:08.680 --> 00:14:10.880]  人要來到神的面前
[00:14:10.880 --> 00:14:12.280]  只有一條路徑
[00:14:12.280 --> 00:14:13.880]  只有一個方法
[00:14:13.880 --> 00:14:15.880]  就是透過獻祭
[00:14:15.880 --> 00:14:17.480]  人要去到會幕那裡
[00:14:17.480 --> 00:14:21.280]  或者後來稱為聖殿的那個地方
[00:14:21.280 --> 00:14:23.880]  在那裡來向神獻祭
[00:14:23.880 --> 00:14:25.880]  在白來書裏面就指出了
[00:14:25.880 --> 00:14:28.280]  耶穌基督就是羔羊
[00:14:28.280 --> 00:14:30.280]  是被獻的祭
[00:14:30.280 --> 00:14:32.080]  人是要透過祂
[00:14:32.080 --> 00:14:35.280]  才可以去到神那裡
[00:14:35.280 --> 00:14:36.880]  耶穌基督是羔羊
[00:14:36.880 --> 00:14:38.680]  因為在逾節那一天
[00:14:38.680 --> 00:14:41.080]  當耶穌基督來跟門徒
[00:14:41.080 --> 00:14:43.880]  吃逾節晚餐的時候
[00:14:43.880 --> 00:14:45.880]  耶穌告訴門徒
[00:14:45.880 --> 00:14:47.480]  祂設立了聖餐
[00:14:47.480 --> 00:14:49.480]  祂說到餅要抹開
[00:14:49.480 --> 00:14:51.680]  說到杯子要流出無血
[00:14:51.680 --> 00:14:53.280]  其實在逾節晚餐裏面
[00:14:53.280 --> 00:14:54.480]  是紀念當日
[00:14:54.480 --> 00:14:56.680]  昔日以色列人出埃及的時候
[00:14:56.680 --> 00:14:58.480]  他們能夠得著救贖
[00:14:58.480 --> 00:15:00.080]  脫離遺奴之家
[00:15:00.080 --> 00:15:03.280]  是因為那隻羔羊被殺
[00:15:03.280 --> 00:15:05.880]  那些血塗在門口的樹
[00:15:05.880 --> 00:15:07.480]  滅命的天使
[00:15:07.480 --> 00:15:10.680]  越過了這些有血的家庭
[00:15:10.680 --> 00:15:14.080]  所以當時住在有血的家庭裏面的人
[00:15:14.080 --> 00:15:15.680]  得著平安
[00:15:15.680 --> 00:15:17.480]  而那些沒有血的家庭
[00:15:17.480 --> 00:15:19.880]  就遇到這個災禍
[00:15:19.880 --> 00:15:22.280]  所以這個逾節羔羊
[00:15:22.280 --> 00:15:25.280]  讓當時的以色列百姓得著拯救
[00:15:25.280 --> 00:15:27.880]  讓他們逃避了死亡、滅命
[00:15:27.880 --> 00:15:30.480]  也讓他們能夠出來埃及
[00:15:30.480 --> 00:15:32.080]  得著這個自由
[00:15:32.080 --> 00:15:33.080]  今天耶穌基督
[00:15:33.080 --> 00:15:35.680]  祂就是那隻贖罪的羔羊
[00:15:35.680 --> 00:15:38.280]  祂釘在十字架上面
[00:15:38.280 --> 00:15:39.880]  祂為我們死
[00:15:39.880 --> 00:15:41.280]  祂流出祂的補血
[00:15:41.280 --> 00:15:43.680]  讓我們得著生命
[00:15:43.680 --> 00:15:45.480]  在教會的會幕裏面
[00:15:45.480 --> 00:15:47.880]  會幕分開有一個外院
[00:15:47.880 --> 00:15:51.080]  然後在外院中間有一個很大的帳幕
[00:15:51.080 --> 00:15:53.080]  這個帳幕裏面也分開了聖所
[00:15:53.080 --> 00:15:55.480]  和致聖所兩個部分
[00:15:55.480 --> 00:15:57.080]  在教會的聖經裏面
[00:15:57.080 --> 00:16:00.080]  聖所放著金的燈台
[00:16:00.080 --> 00:16:01.480]  放著香壇
[00:16:01.480 --> 00:16:03.880]  放著陳設餅的桌子
[00:16:03.880 --> 00:16:05.880]  上面有十二塊的陳設餅
[00:16:05.880 --> 00:16:08.480]  代表著以色列十二個支派
[00:16:08.480 --> 00:16:10.880]  祭司每天都會進入這個聖所裏面
[00:16:10.880 --> 00:16:13.280]  在那裏燒香、點燈
[00:16:13.280 --> 00:16:15.880]  在那裏侍奉神
[00:16:15.880 --> 00:16:19.080]  而致聖所就是一個神聖的地方
[00:16:19.080 --> 00:16:20.480]  在那裏擺放了
