
[00:00:00.000 --> 00:00:03.500]  究竟為什麼我們要說到復興呢?
[00:01:04.520 --> 00:01:05.160]  不要讓別人看
[00:01:05.160 --> 00:01:05.940]  不要讓別人聽
[00:01:05.940 --> 00:01:07.680]  不是這樣的意思
[00:01:07.680 --> 00:01:08.600]  如果是這樣的意思
[00:01:08.600 --> 00:01:10.160]  剛才我們怎麼會有公禱呢?
[00:01:10.160 --> 00:01:11.560]  這麼多人在這裡
[00:01:11.560 --> 00:01:13.320]  他的意思就是說
[00:01:13.320 --> 00:01:14.920]  你要關上門
[00:01:14.920 --> 00:01:16.560]  你要進去內室
[00:01:16.560 --> 00:01:20.880]  就是說不要有任何攔阻你的東西
[00:01:20.880 --> 00:01:22.000]  在你當中
[00:01:22.000 --> 00:01:23.640]  攔阻你去祈禱
[00:01:23.640 --> 00:01:24.760]  所以就好像
[00:01:24.760 --> 00:01:25.720]  譬如關上門
[00:01:25.720 --> 00:01:26.720]  真的沒有人在
[00:01:26.720 --> 00:01:27.760]  沒有東西攔阻你
[00:01:27.760 --> 00:01:29.280]  你就可以專心的
[00:01:29.280 --> 00:01:30.280]  誠心的
[00:01:30.280 --> 00:01:32.080]  將你心裡面的東西對我說
[00:01:32.080 --> 00:01:35.120]  這是耶穌說的意思
[00:01:35.120 --> 00:01:38.160]  但是我今天想跟大家作為一個開始的
[00:01:38.160 --> 00:01:40.560]  鼓勵大家來祈禱
[00:01:40.560 --> 00:01:41.760]  特別是來祈禱會
[00:01:41.760 --> 00:01:45.240]  耶穌說你在腹中、暗中擦汗
[00:01:45.240 --> 00:01:47.760]  必然報答你
[00:01:47.760 --> 00:01:48.960]  哇
[00:01:48.960 --> 00:01:50.640]  主耶穌報答我們?
[00:01:50.640 --> 00:01:52.640]  你來祈禱會祂要報答你?
[00:01:52.640 --> 00:01:53.480]  不是吧
[00:01:53.480 --> 00:01:54.480]  怎麼會這樣呢?
[00:01:54.480 --> 00:01:55.640]  報答我們?
[00:01:55.640 --> 00:01:56.760]  就是多謝我們?
[00:01:56.760 --> 00:01:58.760]  我想不是這個意思
[00:01:58.760 --> 00:02:00.520]  我回顧原本的意思
[00:02:00.520 --> 00:02:02.320]  祂不是應該要報答
[00:02:02.320 --> 00:02:06.120]  或者應該是必然賞賜給你
[00:02:06.120 --> 00:02:08.480]  英文聖經是用reward
[00:02:08.480 --> 00:02:11.160]  如果你來一起這樣去祈禱的時候
[00:02:11.160 --> 00:02:12.920]  I will reward you
[00:02:12.920 --> 00:02:14.480]  我會賞賜你
[00:02:14.480 --> 00:02:15.320]  不是報答你
[00:02:15.320 --> 00:02:16.560]  是賞賜你
[00:02:16.560 --> 00:02:17.520]  於是我就問
[00:02:17.520 --> 00:02:19.880]  我說當我們一起祈禱的時候
[00:02:19.880 --> 00:02:22.480]  祂有什麼東西可以賞賜我們呢?
[00:02:22.480 --> 00:02:24.560]  就是為什麼我星期一、二、三、四
[00:02:24.560 --> 00:02:28.280]  為什麼我要花時間來跟所有人一起祈禱呢?
[00:02:28.280 --> 00:02:31.160]  我想上帝要賞賜我和賞賜你
[00:02:31.160 --> 00:02:33.560]  我想可能是有三方面的
[00:02:33.560 --> 00:02:36.360]  第一,祂說當你來一起祈禱的時候
[00:02:36.360 --> 00:02:40.480]  你就會重新的經歷到我和你的同在
[00:02:40.480 --> 00:02:42.480]  你會重新的明白
[00:02:42.480 --> 00:02:44.080]  我是你的天父
[00:02:44.080 --> 00:02:46.080]  我們在天上的父
[00:02:46.080 --> 00:02:48.080]  我是你的父親
[00:02:48.080 --> 00:02:49.760]  我是很愛你
[00:02:49.760 --> 00:02:52.360]  我是很想跟你一起聊的
[00:02:52.360 --> 00:02:54.280]  很多時候我們都說
[00:02:54.280 --> 00:02:55.480]  我沒什麼好祈禱的
[00:02:55.480 --> 00:02:56.360]  所以我不來了
[00:02:56.360 --> 00:02:58.360]  我沒什麼好祈禱的
[00:02:58.360 --> 00:03:00.280]  這樣就不好了
[00:03:00.280 --> 00:03:02.280]  為什麼我們沒什麼好說的呢?
[00:03:02.280 --> 00:03:04.480]  就是我們沒什麼好祈禱、沒什麼好說的呢?
[00:03:04.480 --> 00:03:07.080]  你有沒有想過為什麼別人請你吃飯呢?
[00:03:07.080 --> 00:03:08.760]  跟某某人在這裡
[00:03:08.760 --> 00:03:09.960]  你說我不來了
[00:03:09.960 --> 00:03:11.280]  沒什麼好聊的
[00:03:11.280 --> 00:03:13.960]  你知不知道為什麼你會說沒什麼好聊的?
[00:03:13.960 --> 00:03:15.960]  因為你跟他沒什麼關係
[00:03:15.960 --> 00:03:17.280]  你跟那個人沒什麼關係
[00:03:17.280 --> 00:03:18.280]  所以別人請你吃飯
[00:03:18.280 --> 00:03:19.560]  跟某某人吃飯的
[00:03:19.560 --> 00:03:20.560]  你說不來了
[00:03:20.560 --> 00:03:21.560]  沒什麼好聊的
[00:03:21.560 --> 00:03:23.280]  我不認識他的
[00:03:23.280 --> 00:03:25.160]  但是如果別人說不怕的
[00:03:25.160 --> 00:03:26.760]  我要介紹你
[00:03:26.760 --> 00:03:28.360]  我熟悉他
[00:03:28.360 --> 00:03:29.960]  我和你一起去
[00:03:29.960 --> 00:03:31.960]  慢慢就聊起來了
[00:03:31.960 --> 00:03:34.680]  我們跟神是有關係的
[00:03:34.680 --> 00:03:37.160]  但是因為我們都是冷淡的時候
[00:03:37.160 --> 00:03:38.760]  我們就沒什麼跟祂說的
[00:03:38.760 --> 00:03:40.160]  所以親愛的大兄弟姐妹
[00:03:40.160 --> 00:03:42.360]  如果你認為這個就是一個藉口
[00:03:42.360 --> 00:03:44.960]  你星期一至四就不會來了
[00:03:44.960 --> 00:03:46.960]  因為你不知道有什麼可以祈禱
[00:03:46.960 --> 00:03:48.560]  你就更要來
[00:03:48.560 --> 00:03:49.560]  為什麼呢?
[00:03:49.560 --> 00:03:50.960]  因為我們希望
[00:03:50.960 --> 00:03:52.360]  我們這個祈禱會裡面
[00:03:52.360 --> 00:03:55.360]  我們會希望你的小組跟你一起來
[00:03:55.360 --> 00:03:58.760]  或者你的其他熟悉的人一起來
[00:03:58.760 --> 00:04:01.160]  兩個三個一起祈禱的
[00:04:01.160 --> 00:04:02.560]  你不熟悉他
[00:04:02.560 --> 00:04:04.160]  你很久沒跟他聊天了
[00:04:04.160 --> 00:04:05.760]  但是或者其他人熟悉他
[00:04:05.760 --> 00:04:07.760]  我們就可以在旁邊幫你
[00:04:07.760 --> 00:04:09.560]  跟你一起跟他聊天
[00:04:09.560 --> 00:04:10.760]  可以聊著聊著
[00:04:10.760 --> 00:04:13.360]  你就發覺原來這麼好的
[00:04:13.360 --> 00:04:14.560]  主耶穌說
[00:04:14.560 --> 00:04:16.360]  我會賞賜你
[00:04:16.360 --> 00:04:17.760]  I will reward you
[00:04:17.760 --> 00:04:19.160]  因為你來到
[00:04:19.160 --> 00:04:22.160]  你不會覺得今晚是浪費了他的
[00:04:22.160 --> 00:04:25.160]  因為在那裡你會看到我自己
[00:04:25.160 --> 00:04:27.360]  你會聽到我跟你說話
[00:04:27.360 --> 00:04:28.760]  這是第一個他回答我們的
[00:04:28.760 --> 00:04:29.960]  第二樣東西
[00:04:29.960 --> 00:04:32.760]  他怎麼會賞賜我們呢?
[00:04:32.760 --> 00:04:34.760]  我深信當我們祈禱的時候
[00:04:34.760 --> 00:04:35.960]  我們就能夠
[00:04:35.960 --> 00:04:37.960]  將我們自己的心意
[00:04:37.960 --> 00:04:39.560]  跟神自己的心意
[00:04:39.560 --> 00:04:42.560]  大家來對照一下
[00:04:42.560 --> 00:04:43.360]  聖經裡面說
[00:04:43.360 --> 00:04:47.160]  我們要行神自己的旨意
[00:04:47.160 --> 00:04:48.560]  明白祂的心意
[00:04:48.560 --> 00:04:52.760]  又明白祂給我們活在這個地方的目的
[00:04:52.760 --> 00:04:54.360]  所以我們祈禱的時候
[00:04:54.360 --> 00:04:58.160]  我們不是每一次祈禱都是求上帝賜給我這個
[00:04:58.160 --> 00:04:58.960]  賜給我那個
[00:04:58.960 --> 00:04:59.960]  給我身體健康
[00:04:59.960 --> 00:05:00.760]  給我這個那個
[00:05:00.760 --> 00:05:02.160]  這些都是好
[00:05:02.160 --> 00:05:03.960]  不過基本上不是這樣的
[00:05:03.960 --> 00:05:07.360]  所以祈禱基本上不是求祢祝福
[00:05:07.360 --> 00:05:08.760]  求祢祝福不是這樣的
[00:05:08.760 --> 00:05:10.360]  祈禱最主要的就是說
[00:05:10.360 --> 00:05:12.360]  主耶穌讓我知道2016年
[00:05:12.360 --> 00:05:13.960]  我應該怎麼做呢?
[00:05:13.960 --> 00:05:16.960]  上帝當然會祝福你和祝福我
[00:05:16.960 --> 00:05:19.360]  你不用擔心那樣的事情
[00:05:19.360 --> 00:05:21.160]  因為耶穌基督在十字架上面
[00:05:21.160 --> 00:05:22.160]  已經得勝
[00:05:22.160 --> 00:05:24.160]  祂是一個似恩典的上帝
[00:05:24.160 --> 00:05:25.360]  所以何等的恩典
[00:05:25.360 --> 00:05:26.960]  剛才唱的那首歌就是這樣
[00:05:26.960 --> 00:05:29.160]  一定是有恩典在裡面的
[00:05:29.160 --> 00:05:30.160]  但你不是說
[00:05:30.160 --> 00:05:30.760]  我要這樣
[00:05:30.760 --> 00:05:31.360]  我不要那樣
[00:05:31.360 --> 00:05:32.160]  我要這樣
[00:05:32.160 --> 00:05:32.960]  上帝說
[00:05:32.960 --> 00:05:34.160]  你來到禱告的時候
[00:05:34.160 --> 00:05:35.560]  你就明白
[00:05:35.560 --> 00:05:37.560]  我的心意是怎麼樣
[00:05:37.560 --> 00:05:39.960]  特別我對你的心意是怎麼樣
[00:05:39.960 --> 00:05:42.560]  特別我在今年裡面對你的心意是怎麼樣
[00:05:42.560 --> 00:05:44.760]  那他就告訴我
[00:05:44.760 --> 00:05:45.760]  我在祈禱的時候
[00:05:45.760 --> 00:05:47.160]  知道他的心意是怎麼樣
[00:05:47.160 --> 00:05:49.360]  或者我自己也有我的意見
[00:05:49.360 --> 00:05:50.560]  我們將我的意見
[00:05:50.560 --> 00:05:52.360]  來配合他自己的意見
[00:05:52.360 --> 00:05:54.160]  我們叫做Align with Him
[00:05:54.160 --> 00:05:55.560]  一個最快樂的人
[00:05:55.560 --> 00:05:56.960]  最快樂的基督徒
[00:05:56.960 --> 00:05:58.360]  就是我們做的事情
[00:05:58.360 --> 00:05:59.560]  我們做的事情
[00:05:59.560 --> 00:06:00.360]  我們的意象
[00:06:00.360 --> 00:06:01.360]  我們各樣的事情
[00:06:01.360 --> 00:06:03.360]  其實就是上帝想我們做的事情
[00:06:03.360 --> 00:06:05.160]  那你怎麼會知道這麼多的事情呢?
[00:06:05.160 --> 00:06:06.960]  我們要一起來祈禱
[00:06:06.960 --> 00:06:08.160]  這是第二樣
[00:06:08.160 --> 00:06:10.160]  他說祂會賞賜我們
[00:06:10.160 --> 00:06:11.760]  祂會Reward我們
[00:06:11.760 --> 00:06:12.760]  然後第三樣
[00:06:12.760 --> 00:06:13.960]  祂說你來祈禱的時候
[00:06:13.960 --> 00:06:16.360]  我一定會Reward你
[00:06:16.360 --> 00:06:18.360]  我一定會賞賜你是什麼呢?
[00:06:18.360 --> 00:06:21.360]  祂說我會供應你一切的需要
[00:06:21.360 --> 00:06:23.960]  我們每一個人都有三樣的需要
[00:06:23.960 --> 00:06:25.960]  第一樣就是我們肉身的需要
[00:06:25.960 --> 00:06:27.160]  我們要有飲食
[00:06:27.160 --> 00:06:28.560]  我們要有各樣的東西
[00:06:28.560 --> 00:06:31.560]  我們要有各樣的工作
[00:06:31.560 --> 00:06:32.360]  讀書
[00:06:32.360 --> 00:06:33.560]  各樣的東西都要
[00:06:33.560 --> 00:06:35.160]  我們帶到主的面前
[00:06:35.160 --> 00:06:36.960]  祂答應日用的飲食
[00:06:36.960 --> 00:06:38.360]  祂會供應我們
[00:06:38.360 --> 00:06:39.560]  但第二樣東西
[00:06:39.560 --> 00:06:41.360]  除了我們肉身的需要之外
[00:06:41.360 --> 00:06:42.960]  養育肉身之外
[00:06:42.960 --> 00:06:44.560]  第二樣東西就是
[00:06:44.560 --> 00:06:46.960]  我們需要一個屬靈上面
[00:06:46.960 --> 00:06:48.960]  主自己恩代我們
[00:06:48.960 --> 00:06:49.960]  你猜是什麼呢?
[00:06:49.960 --> 00:06:53.560]  就是祂時時能夠赦免我們的罪
[00:06:53.560 --> 00:06:55.560]  所以我們好像欠人債
[00:06:55.560 --> 00:06:56.560]  又去欠祂的債
[00:06:56.560 --> 00:06:58.960]  祂說祂願意去赦免我們
[00:06:58.960 --> 00:07:00.760]  上上的這樣鼓勵我們
[00:07:00.760 --> 00:07:01.560]  祂告訴我們
[00:07:01.560 --> 00:07:02.360]  你不用求我
[00:07:02.360 --> 00:07:03.360]  你不用求我
[00:07:03.360 --> 00:07:05.160]  你不用拜我
[00:07:05.160 --> 00:07:06.160]  求我赦免你
[00:07:06.160 --> 00:07:07.560]  我是會赦免你
[00:07:07.560 --> 00:07:08.960]  因為我是你的救主
[00:07:08.960 --> 00:07:10.960]  不過你不覺得是這樣
[00:07:10.960 --> 00:07:12.760]  因為你從來都不跟我說
[00:07:12.760 --> 00:07:14.360]  當你來到我面前的時候
[00:07:14.360 --> 00:07:15.560]  不單單肉身上面
[00:07:15.560 --> 00:07:16.960]  我會供應你
[00:07:16.960 --> 00:07:18.360]  你向我禱告的時候
[00:07:18.360 --> 00:07:19.160]  你會知道
[00:07:19.160 --> 00:07:20.160]  我多麼愛你
[00:07:20.160 --> 00:07:22.560]  我已經赦免了你
[00:07:22.560 --> 00:07:24.960]  我已經赦免了你
[00:07:24.960 --> 00:07:25.960]  你還在哭
[00:07:25.960 --> 00:07:27.760]  還在說很慘
[00:07:27.760 --> 00:07:28.760]  當你去禱告的時候
[00:07:28.760 --> 00:07:29.360]  你就知道
[00:07:29.360 --> 00:07:31.360]  原來祂已經供應了這件事給你
[00:07:31.360 --> 00:07:32.760]  然後第三樣
[00:07:32.760 --> 00:07:33.760]  不單單是肉身的話
[00:07:33.760 --> 00:07:35.160]  我會答應供應你
[00:07:35.160 --> 00:07:36.360]  不單單是屬靈上
[00:07:36.360 --> 00:07:37.960]  我會愛你
[00:07:37.960 --> 00:07:38.560]  第三樣東西
[00:07:38.560 --> 00:07:40.160]  祂說我可以救你
[00:07:40.160 --> 00:07:41.760]  脫離這些凶惡的
[00:07:41.760 --> 00:07:45.960]  我會帶你離開那些傷害你的東西
[00:07:45.960 --> 00:07:46.760]  各樣的事
[00:07:46.760 --> 00:07:48.560]  試探各樣的東西
[00:07:48.560 --> 00:07:50.760]  就是這三樣東西
[00:07:50.760 --> 00:07:52.160]  耶穌基督告訴我
[00:07:52.160 --> 00:07:53.760]  如果你去祈禱的時候
[00:07:53.760 --> 00:07:55.760]  我附在暗中察看
[00:07:55.760 --> 00:07:57.160]  必然報答你
[00:07:57.160 --> 00:07:58.160]  我說應該可能
[00:07:58.160 --> 00:08:00.360]  應該要做必然的賞賜你
[00:08:00.360 --> 00:08:02.360]  I will reward you
[00:08:02.360 --> 00:08:03.760]  if you do that
[00:08:03.760 --> 00:08:05.160]  親愛的弟兄姊妹
[00:08:05.160 --> 00:08:06.960]  我一個人有時候做不到的
[00:08:06.960 --> 00:08:07.760]  因為我
[00:08:07.760 --> 00:08:09.160]  或者我怕
[00:08:09.160 --> 00:08:11.360]  我需要大家一起去祈禱
[00:08:11.360 --> 00:08:12.560]  因為我們這次的祈禱會
[00:08:12.560 --> 00:08:14.960]  不單單是為了個人的復興
[00:08:14.960 --> 00:08:16.360]  我也是為了我們的團契
[00:08:16.360 --> 00:08:18.160]  為了我們小組的復興
[00:08:18.160 --> 00:08:20.960]  我們也為了我們整個教會的復興
[00:08:20.960 --> 00:08:23.960]  如果我們大家一起願意這樣做的時候
[00:08:23.960 --> 00:08:24.960]  我深信
[00:08:24.960 --> 00:08:27.360]  神一定會在2016年裡面
[00:08:27.360 --> 00:08:29.760]  賜福給你和賜福給我
[00:08:29.760 --> 00:08:30.960]  賜福給你們的家
[00:08:30.960 --> 00:08:32.160]  賜福給我的家
[00:08:32.160 --> 00:08:34.560]  也都賜福我們這個大的家庭
[00:08:34.560 --> 00:08:36.760]  你會不會已經是準備好
[00:08:36.760 --> 00:08:37.960]  你說我不知道會怎樣
[00:08:37.960 --> 00:08:39.360]  我也不知道會怎樣
[00:08:39.360 --> 00:08:41.960]  我是將這個聚會交託給聖靈
[00:08:41.960 --> 00:08:43.760]  讓聖靈自己隨意的
[00:08:43.760 --> 00:08:46.360]  將我們充滿我們
[00:08:46.360 --> 00:08:47.560]  每一個來的人
[00:08:47.560 --> 00:08:48.960]  充滿我們的教會
[00:08:48.960 --> 00:08:50.760]  看看他在我們當中
[00:08:50.760 --> 00:08:52.760]  做什麼奇妙的事
[00:08:52.760 --> 00:08:56.760]  但今天我想和各位要說一說
[00:08:56.760 --> 00:09:00.360]  如果我們要上帝去復興我們的生命
[00:09:00.360 --> 00:09:02.760]  為什麼祈禱是這麼重要呢?
[00:09:02.760 --> 00:09:05.560]  當然祈禱是和神人之間的相交
[00:09:05.560 --> 00:09:07.360]  但是那個原意
[00:09:07.360 --> 00:09:09.760]  是怎樣祈禱才行呢?
[00:09:09.760 --> 00:09:11.360]  我想和大家一起去說
[00:09:11.360 --> 00:09:14.160]  今天我和大家思想的《創世紀》第三章
[00:09:14.160 --> 00:09:18.360]  是《聖經》裡面記載的第一個禱告
[00:09:18.360 --> 00:09:20.160]  是怎樣的呢?
[00:09:20.160 --> 00:09:22.360]  究竟祈禱的原意是什麼呢?
[00:09:22.360 --> 00:09:23.360]  這是第一樣我們看
[00:09:23.360 --> 00:09:26.560]  禱告的原意是什麼呢?
[00:09:26.560 --> 00:09:28.560]  禱告的原意第一點
[00:09:28.560 --> 00:09:32.360]  其實是神主動的跟我們說話
[00:09:32.360 --> 00:09:35.560]  我們時時以為祈禱就是我們和上帝祈禱
[00:09:35.560 --> 00:09:36.960]  對祂說
[00:09:36.960 --> 00:09:38.960]  原來真正的祈禱
[00:09:38.960 --> 00:09:42.360]  其實是祂主動的跟我們說話
[00:09:42.360 --> 00:09:45.360]  我在哪裡看見祂主動的跟我們說話呢?
[00:09:45.360 --> 00:09:49.760]  已經打了出來的《創世紀》第三章第八節
[00:09:49.760 --> 00:09:51.560]  我和大家一起讀
[00:09:51.560 --> 00:09:53.360]  天起了涼風
[00:09:53.360 --> 00:09:56.160]  耶和華神在園中行走
[00:09:56.160 --> 00:09:59.160]  那人和他妻子聽見神的聲音
[00:09:59.160 --> 00:10:01.760]  就藏在園裡的樹木中
[00:10:01.760 --> 00:10:04.160]  躲避耶和華神的面
[00:10:04.160 --> 00:10:06.360]  《創世紀》第三章第八節
[00:10:06.360 --> 00:10:07.960]  因為講到天起了涼風
[00:10:07.960 --> 00:10:08.960]  大家不用怕
[00:10:08.960 --> 00:10:11.160]  刮風了,打大風了,下雪了
[00:10:11.160 --> 00:10:12.560]  不是那個意思
[00:10:12.560 --> 00:10:14.560]  伊甸園是很熱的地方
[00:10:14.560 --> 00:10:15.760]  裡面熱帶地方
[00:10:15.760 --> 00:10:18.160]  熱帶地方很熱的時候
[00:10:18.160 --> 00:10:19.560]  怎樣是最舒服?
[00:10:19.560 --> 00:10:20.760]  如果你去過熱帶地方
[00:10:20.760 --> 00:10:22.960]  你知道它下午有時候也會下雨
[00:10:22.960 --> 00:10:24.760]  下雨的時候有一陣涼風
[00:10:24.760 --> 00:10:25.960]  整個很爽
[00:10:25.960 --> 00:10:28.760]  那個時候天起了涼風
[00:10:28.760 --> 00:10:31.360]  就是那時候最舒服的時間
[00:10:31.360 --> 00:10:32.560]  是最輕鬆的時間
[00:10:32.560 --> 00:10:34.160]  最沒有難阻的時間
[00:10:34.160 --> 00:10:35.960]  那個時間有什麼出現呢?
[00:10:35.960 --> 00:10:37.360]  如果你看這段聖經
[00:10:37.360 --> 00:10:40.160]  似乎是有習慣性的
[00:10:40.160 --> 00:10:43.160]  上帝和亞當夏娃是聊天的
[00:10:43.160 --> 00:10:44.560]  是習慣性的
[00:10:44.560 --> 00:10:46.560]  而是上帝去找他
[00:10:46.560 --> 00:10:47.960]  神在園中
[00:10:47.960 --> 00:10:49.360]  在他最舒服的時候
[00:10:49.360 --> 00:10:51.760]  耶和華神在園中行走
[00:10:51.760 --> 00:10:53.960]  就去找他們和他們聊天
[00:10:53.960 --> 00:10:55.560]  所以是他主動去找
[00:10:55.560 --> 00:10:57.360]  不過這次就論盡了
[00:10:57.360 --> 00:11:00.360]  這次他們沒有去和神見面
[00:11:00.360 --> 00:11:01.360]  聖經說
[00:11:01.360 --> 00:11:04.360]  他們是藏在園裡的樹木中
[00:11:04.360 --> 00:11:05.960]  一聽到神的聲音
[00:11:05.960 --> 00:11:06.760]  他們就害怕了
[00:11:06.760 --> 00:11:07.960]  他們就藏起來
[00:11:07.960 --> 00:11:09.960]  躲避耶和華神的面
[00:11:09.960 --> 00:11:11.560]  為什麼會這樣呢?
[00:11:11.560 --> 00:11:13.560]  因為當他們犯了罪之後
[00:11:13.560 --> 00:11:14.960]  以前很輕鬆的
[00:11:14.960 --> 00:11:17.360]  和神聊天、談話
[00:11:17.360 --> 00:11:18.960]  變為了恐懼、羞恥
[00:11:18.960 --> 00:11:20.560]  所以就要躲避了
[00:11:20.560 --> 00:11:21.960]  但無論怎麼樣
[00:11:21.960 --> 00:11:23.960]  神仍然去找他
[00:11:23.960 --> 00:11:25.960]  神當然知道有什麼事發生了
[00:11:25.960 --> 00:11:27.960]  但神仍然去找他
[00:11:27.960 --> 00:11:29.560]  所以我們一起回來祈禱的時候
[00:11:29.560 --> 00:11:30.360]  這個祈禱會
[00:11:30.360 --> 00:11:31.160]  各位兄弟姐妹
[00:11:31.160 --> 00:11:33.760]  不是教會為我們準備的
[00:11:33.760 --> 00:11:36.760]  是上帝要我們一起去
[00:11:36.760 --> 00:11:38.360]  祂說我們要來找你
[00:11:38.360 --> 00:11:39.360]  你來吧
[00:11:39.360 --> 00:11:40.760]  就是這個意思
[00:11:40.760 --> 00:11:43.360]  祈禱的原意是神主動的
[00:11:43.360 --> 00:11:44.760]  但除了這個之外
[00:11:44.760 --> 00:11:45.760]  第二件事
[00:11:45.760 --> 00:11:46.960]  我們明白了
[00:11:46.960 --> 00:11:48.560]  神是祂找我們
[00:11:48.560 --> 00:11:51.360]  但有什麼事能夠讓禱告
[00:11:51.360 --> 00:11:56.360]  能夠真的有這麼大的能力和力量
[00:11:56.360 --> 00:11:58.760]  就一定明白有一個突破
[00:11:58.760 --> 00:12:00.360]  禱告第一個突破
[00:12:00.360 --> 00:12:03.960]  就是我們開始學習聆聽和回答
[00:12:03.960 --> 00:12:05.760]  不是一來祈禱的時候
[00:12:05.760 --> 00:12:07.360]  就說今晚有什麼祈禱事項
[00:12:07.360 --> 00:12:08.560]  這樣這樣這樣
[00:12:08.560 --> 00:12:09.560]  不是這樣的
[00:12:09.560 --> 00:12:11.160]  第一件事我們先學一下
[00:12:11.160 --> 00:12:13.960]  開始學習聆聽和回答
[00:12:13.960 --> 00:12:14.960]  我們看一下
[00:12:14.960 --> 00:12:17.160]  我們的祖先阿當夏娃
[00:12:17.160 --> 00:12:19.360]  她在恐懼當中
[00:12:19.360 --> 00:12:20.560]  她是怎麼做的
[00:12:20.560 --> 00:12:21.760]  請大家跟我一起讀
[00:12:21.760 --> 00:12:24.960]  《創世紀》第三章九至十三節
[00:12:30.360 --> 00:12:32.960]  我在園中聽見你的聲音
[00:12:32.960 --> 00:12:34.160]  我就害怕
[00:12:34.160 --> 00:12:35.960]  因為我赤身露體
[00:12:35.960 --> 00:12:37.160]  我便藏了
[00:12:37.160 --> 00:12:39.960]  誰告訴你赤身露體呢
[00:12:39.960 --> 00:12:41.360]  莫非你吃了我
[00:12:41.360 --> 00:12:44.560]  吩咐你不可吃那樹上的果子嗎
[00:12:44.560 --> 00:12:45.560]  那人說
[00:12:45.560 --> 00:12:48.560]  你所賜給我與我同居的女人
[00:12:48.560 --> 00:12:50.760]  她把那樹上的果子給我
[00:12:50.760 --> 00:12:52.160]  我就吃了
[00:12:52.160 --> 00:12:54.160]  耶和華神對女人說
[00:12:54.160 --> 00:12:55.960]  你做的是什麼事呢
[00:12:55.960 --> 00:12:56.960]  女人說
[00:12:56.960 --> 00:12:58.360]  那蛇引誘我
[00:12:58.360 --> 00:12:59.560]  我就吃了
[00:12:59.560 --> 00:13:02.960]  《創世紀》第三章九至十三節
[00:13:02.960 --> 00:13:05.960]  當人懼怕神的時候
[00:13:05.960 --> 00:13:07.760]  不想再和祂說的時候
[00:13:07.760 --> 00:13:11.160]  神怎樣向他們表示
[00:13:11.160 --> 00:13:13.760]  他仍舊愛祂呢
[00:13:13.760 --> 00:13:15.160]  當你的心恩仔
[00:13:15.160 --> 00:13:16.360]  長大後的心恩仔
[00:13:16.360 --> 00:13:18.360]  再不想和你聊天的時候
[00:13:18.360 --> 00:13:19.760]  又不打電話回來和你說
[00:13:19.760 --> 00:13:21.160]  又不回來探望你
[00:13:21.160 --> 00:13:23.560]  你的心裡面都很愛祂很掛念祂
[00:13:23.560 --> 00:13:25.160]  你怎樣呢
[00:13:25.160 --> 00:13:26.960]  你不能夠弄個電話給祂
[00:13:26.960 --> 00:13:31.160]  喂!為什麼你連電話都不打電話回來
[00:13:31.160 --> 00:13:33.560]  為什麼你這麼無親情
[00:13:33.560 --> 00:13:34.960]  怎樣怎樣怎樣
[00:13:34.960 --> 00:13:36.760]  你不能夠這樣
[00:13:36.760 --> 00:13:39.960]  上帝怎樣向他們表示愛呢
