
[00:00:00.000 --> 00:00:03.400]  今日想同你哋分享一首好熟悉嘅詩篇
[00:01:16.200 --> 00:01:18.160]  所以遇到嘅困難
[00:01:18.160 --> 00:01:21.960]  當我哋用圓聞聖經去睇嘅時候
[00:01:21.960 --> 00:01:25.760]  我就會發現有兩個好唔尋常嘅地方
[00:01:25.760 --> 00:01:27.400]  第一個喺第二節下
[00:01:27.400 --> 00:01:29.680]  第二個係第四至五節
[00:01:29.680 --> 00:01:31.800]  但話本係睇唔到
[00:01:31.800 --> 00:01:34.920]  所以不如我哋講講呢兩個好唔尋常嘅地方
[00:01:34.920 --> 00:01:39.040]  跟住我哋睇一睇神對我哋有咩嘅說話
[00:01:39.040 --> 00:01:41.320]  首先我哋睇一睇第一節
[00:01:41.320 --> 00:01:44.080]  當中講到話如果唔係要話建造房屋
[00:01:44.080 --> 00:01:46.560]  建造嘅人就枉然勞力
[00:01:46.560 --> 00:01:49.440]  如果唔係要話看守城池嘅時候
[00:01:49.440 --> 00:01:52.200]  看守嘅人就枉然警醒
[00:01:52.200 --> 00:01:56.240]  房屋嘅稀白來文可以代表住唔同嘅意思
[00:01:56.240 --> 00:01:57.800]  由有撒冷嘅聖殿
[00:01:57.800 --> 00:02:00.520]  到普通人一般居住嘅房屋
[00:02:00.520 --> 00:02:04.440]  亦都代表住一個人嘅家庭都可以
[00:02:04.440 --> 00:02:05.920]  但係當我睇詩篇嘅時候
[00:02:05.920 --> 00:02:09.040]  係整篇詩篇睇係一個單元咁睇
[00:02:09.040 --> 00:02:11.040]  而唔係淨係一節去睇
[00:02:11.040 --> 00:02:12.520]  所以當我哋整篇去睇嘅時候
[00:02:12.520 --> 00:02:14.520]  就睇到第三節第五節嘅時候
[00:02:14.520 --> 00:02:16.080]  其實係講到兒女
[00:02:16.080 --> 00:02:17.880]  點樣教養佢哋
[00:02:17.880 --> 00:02:20.280]  所以房屋呢度最合理嘅解釋
[00:02:20.280 --> 00:02:23.120]  應該係代表住一個人嘅家庭
[00:02:23.120 --> 00:02:25.000]  所以第一節裏面就形容到
[00:02:25.000 --> 00:02:28.000]  當時返返去有撒冷之後
[00:02:28.000 --> 00:02:30.000]  以色列人係好努力嘅
[00:02:30.000 --> 00:02:32.160]  喺荒蕪嘅有撒冷
[00:02:32.160 --> 00:02:35.560]  同埋喺愛迪環繞嘅期間裏面嘅時候
[00:02:35.560 --> 00:02:38.880]  嘗試去建造同保護自己嘅家園
[00:02:38.880 --> 00:02:42.720]  甚至喺呢個情況裏面對佢嘅提醒
[00:02:42.720 --> 00:02:46.760]  今日我哋可以好努力嘅建造我哋嘅家庭
[00:02:46.760 --> 00:02:49.160]  好努力嘅建造我哋嘅房屋
[00:02:49.160 --> 00:02:52.480]  我哋可以努力嘅發展我哋自己嘅事業
[00:02:52.480 --> 00:02:54.160]  去建功立業
[00:02:54.160 --> 00:02:56.280]  跟住嘅時候賺好多嘅錢
[00:02:56.280 --> 00:02:58.320]  跟住買車買樓
[00:02:58.320 --> 00:03:00.760]  跟住生育育女同埋呢
[00:03:00.760 --> 00:03:02.720]  畀一個最好嘅我哋能力範圍裏面
[00:03:02.720 --> 00:03:05.360]  最好嘅教育畀我哋啲兒女
[00:03:05.360 --> 00:03:07.400]  希望我哋長大成人之後呢
[00:03:07.400 --> 00:03:09.760]  有一個畀我哋更加輝煌
[00:03:09.760 --> 00:03:12.200]  或者更加亮麗嘅將來
[00:03:12.200 --> 00:03:15.760]  呢個豈唔係都係我哋心裏面所想嘅咩
[00:03:15.760 --> 00:03:19.200]  喺和合本裏面呢度我要注意
[00:03:19.200 --> 00:03:21.840]  呢個人去建造家庭嘅時候
[00:03:21.840 --> 00:03:24.800]  佢係用咗「努力」呢兩個字
[00:03:24.800 --> 00:03:26.600]  喺《圓聞聖經》裏面嘅時候
[00:03:26.600 --> 00:03:28.960]  無論係希伯來同埋希臘文
[00:03:28.960 --> 00:03:33.640]  其實都講到係work extremely hard
[00:03:33.640 --> 00:03:37.680]  即係話負上極重嘅勞苦嘅意思
[00:03:37.680 --> 00:03:40.240]  所以詩人裏面其實講緊啲乜嘢呢
[00:03:40.240 --> 00:03:43.040]  係講緊呢個人返到猶佑撒冷之後
[00:03:43.040 --> 00:03:45.720]  佢係負上不足為外人所道
[00:03:45.720 --> 00:03:50.280]  極之勞苦超乎想像嘅努力
[00:03:50.280 --> 00:03:54.520]  嘗試去建工立業建造嘅房屋
[00:03:54.520 --> 00:03:56.920]  但係詩人就接住話
[00:03:56.920 --> 00:03:59.360]  如果呢個建造嘅人
[00:03:59.360 --> 00:04:02.520]  唔係將建造嘅工程呢個project
[00:04:02.520 --> 00:04:04.920]  交返喺神嘅手裏面嘅時候
[00:04:04.920 --> 00:04:09.760]  佢所有嘅辛勞不足為人所道嘅艱辛
[00:04:09.760 --> 00:04:12.800]  不過都係枉然嘅
[00:04:12.800 --> 00:04:14.600]  枉然係乜嘢意思呢
[00:04:14.600 --> 00:04:16.920]  其實係希臘原文嘅意思
[00:04:16.920 --> 00:04:19.920]  其實不過係一個謊言
[00:04:19.920 --> 00:04:21.600]  跟住睇到呢度嘅時候
[00:04:21.600 --> 00:04:22.880]  我哋就不咁問
[00:04:22.880 --> 00:04:24.560]  有冇搞錯呀神
[00:04:24.560 --> 00:04:26.280]  即係你係咪講話
[00:04:26.280 --> 00:04:27.720]  如果你唔依靠你
[00:04:27.720 --> 00:04:30.040]  咪建立唔到我哋嗰個家庭先
[00:04:30.040 --> 00:04:32.800]  係咪我哋建工立業唔到先
[00:04:32.800 --> 00:04:34.840]  即係你講清楚啲喎
[00:04:34.840 --> 00:04:36.000]  但係你睇清楚嘅時候
[00:04:36.000 --> 00:04:37.920]  聖經係冇咁嘅意思
[00:04:37.920 --> 00:04:40.360]  佢聖經嘅意思真正係乜嘢嘢呢
[00:04:40.360 --> 00:04:42.240]  其實佢講話
[00:04:42.240 --> 00:04:44.400]  你好辛苦去建造
[00:04:44.400 --> 00:04:47.360]  就算畀你建造到
[00:04:47.360 --> 00:04:48.800]  但係喺我面前
[00:04:48.800 --> 00:04:50.400]  都係冇價值嘅
[00:04:50.400 --> 00:04:52.080]  所以不過
[00:04:52.080 --> 00:04:55.120]  你所做嘅嘢係一個謊言
[00:04:55.120 --> 00:04:56.160]  咁跟住嘅時候
[00:04:56.160 --> 00:04:58.120]  我哋就會繼續問
[00:04:58.120 --> 00:04:59.640]  話有冇搞錯呀神
[00:04:59.640 --> 00:05:01.200]  我建造出嘅嘢幾好呀
[00:05:01.200 --> 00:05:03.440]  我都覺得好唔錯㗎嘛
[00:05:03.440 --> 00:05:05.240]  而家我有屋有樓
[00:05:05.240 --> 00:05:07.560]  呢啲都係好實在嘅嘢嚟嘅
[00:05:07.560 --> 00:05:08.320]  有冇搞錯呀
[00:05:08.320 --> 00:05:10.560]  點解你話完全咩價值都冇呢
[00:05:10.560 --> 00:05:12.600]  喺我面前嘅時候幾有價值呀
[00:05:12.600 --> 00:05:14.520]  好掂㗎
[00:05:14.520 --> 00:05:16.720]  但係其實神講緊啲乜嘢呢
[00:05:16.720 --> 00:05:17.800]  神係講緊
[00:05:17.800 --> 00:05:20.160]  如果唔係藉住佢建造嘅時候
[00:05:20.160 --> 00:05:23.760]  呢樣嘢係冇永恆嘅價值
[00:05:23.760 --> 00:05:27.360]  當一個冇永恆價值嘅嘢嘅時候
[00:05:27.360 --> 00:05:29.560]  呢個價值係遲早都會消失
[00:05:29.560 --> 00:05:31.080]  因為唔係永恆㗎嘛
[00:05:31.080 --> 00:05:33.160]  唔係永恆就遲早都會消失
[00:05:33.160 --> 00:05:35.280]  所以你係用緊精力喺一啲
[00:05:35.280 --> 00:05:38.960]  遲早會消失嘅嘢上面去努力
[00:05:38.960 --> 00:05:41.520]  所以呢個係一個謊言嚟嘅
[00:05:41.520 --> 00:05:42.840]  當睇到呢度嘅時候呢
[00:05:42.840 --> 00:05:46.560]  其實基本上第一個閃落我腦裏面
[00:05:46.560 --> 00:05:51.800]  就係恆大嘅債券
[00:05:51.800 --> 00:05:53.480]  喺兩日之前
[00:05:53.480 --> 00:05:56.000]  當我預備緊呢邊講到之前呢
[00:05:56.000 --> 00:05:57.960]  咁我就諗起恆大嘅債券
[00:05:57.960 --> 00:05:58.440]  點解呢
[00:05:58.440 --> 00:06:00.440]  因為我睇新聞有一個富豪
[00:06:00.440 --> 00:06:01.680]  喺幾年前
[00:06:01.680 --> 00:06:04.920]  佢話用咗三十億去抄底
[00:06:04.920 --> 00:06:06.080]  就買咗嗰陣時
[00:06:06.080 --> 00:06:10.080]  即係嗰陣時恆大債券就跌到唔清楚嘅
[00:06:10.080 --> 00:06:13.240]  咁呢就咁當然
[00:06:13.240 --> 00:06:15.080]  即係呢個富豪當然睇話
[00:06:15.080 --> 00:06:17.320]  哇! 恆大喎
[00:06:17.320 --> 00:06:21.400]  係全中國一間最大嘅內房嘅公司
[00:06:21.400 --> 00:06:24.120]  鑽起樓比裏面啲人住嘅
[00:06:24.120 --> 00:06:28.080]  嘩! 其實基本上佢大到應該唔能保呀
[00:06:28.080 --> 00:06:29.680]  即係如果喺咁嘅情況
[00:06:29.680 --> 00:06:32.400]  中國政府應該都唔會畀佢冧嘅
[00:06:32.400 --> 00:06:34.240]  即係唔會畀佢爆煲嘅
[00:06:34.240 --> 00:06:37.320]  如果中國政府幫返少少
[00:06:37.320 --> 00:06:39.560]  即係我抄底嘅時候嗰三十億
[00:06:39.560 --> 00:06:42.040]  斬萬就變六十億㗎喇嘛
[00:06:42.040 --> 00:06:45.640]  如果中國政府用出啲力去幫嘅時候
[00:06:45.640 --> 00:06:46.960]  就變九十億喇
[00:06:46.960 --> 00:06:48.960]  就一百億都講唔定
[00:06:48.960 --> 00:06:50.760]  所以當佢做呢個決定嘅時候呢
[00:06:50.760 --> 00:06:53.120]  佢係會覺得自己好精明
[00:06:53.120 --> 00:06:54.520]  啊! 我真係抄到底呀
[00:06:54.520 --> 00:06:55.680]  真係咁平呀
[00:06:55.680 --> 00:07:00.600]  跌到唔清楚嘅時候都買到嘅時候真係難得
[00:07:00.600 --> 00:07:02.600]  但係好可惜一樣嘢呢
[00:07:02.600 --> 00:07:04.880]  中國政府係冇幫佢嘅
[00:07:04.880 --> 00:07:07.400]  結果佢應該係瀕臨破產呀
[00:07:07.400 --> 00:07:08.360]  所以呢
[00:07:08.360 --> 00:07:10.600]  喺大約年幾之後嘅時候呢
[00:07:10.600 --> 00:07:15.320]  佢所有嘅三十億歸零
[00:07:15.320 --> 00:07:16.360]  其實嗰陣時嘅時候
[00:07:16.360 --> 00:07:17.520]  當佢買啲股票
[00:07:17.520 --> 00:07:19.560]  啲債券嘅時候呢
[00:07:19.560 --> 00:07:21.840]  嗰個富豪唔係傻嘅
[00:07:21.840 --> 00:07:24.760]  佢都會覺得呢個好有價值一樣嘢
[00:07:24.760 --> 00:07:27.840]  呢個就我建功立業發慰嘅時候喇
[00:07:27.840 --> 00:07:29.760]  個都咁諗㗎喇
[00:07:29.760 --> 00:07:31.800]  但係佢睇唔到一樣嘢就係話呢
[00:07:31.800 --> 00:07:33.920]  呢個唔係有永恆價值
[00:07:33.920 --> 00:07:35.480]  冇永恆價值嘅嘢
[00:07:35.480 --> 00:07:37.080]  遲早都會消失
[00:07:37.080 --> 00:07:39.520]  係睇你嘅氣球幾時爆㗎喇
[00:07:39.520 --> 00:07:42.120]  恆大嘅氣球爆得早嗰啲
[00:07:42.120 --> 00:07:44.400]  太極神就講咗一樣嘢就係話
[00:07:44.400 --> 00:07:45.640]  其實如果你咁樣做嘅時候
[00:07:45.640 --> 00:07:46.880]  唔喺我裏面嘅時候呢
[00:07:46.880 --> 00:07:50.280]  你所做嘅嘢同恆大嘅債券差唔多㗎喇
[00:07:50.280 --> 00:07:53.080]  不過佢係爆遲啲咁解嘅
[00:07:53.080 --> 00:07:55.880]  其實基本上聖經係講緊呢樣嘢
[00:07:55.880 --> 00:07:57.400]  我再睇落去嘅時候呢
[00:07:57.400 --> 00:08:00.520]  基本上我又睇到下一節
[00:08:00.520 --> 00:08:02.000]  佢話如果唔係耶和華
[00:08:02.000 --> 00:08:04.040]  看守聖祠嘅時候
[00:08:04.040 --> 00:08:07.120]  看守嘅人就枉然警聖
[00:08:07.120 --> 00:08:09.160]  嗱 當我哋建功立業
[00:08:09.160 --> 00:08:10.520]  建立咗我哋嘅家庭
[00:08:10.520 --> 00:08:12.200]  嘩 我哋付出咁多嘅努力
[00:08:12.200 --> 00:08:13.760]  咁多嘅辛勞
[00:08:13.760 --> 00:08:16.400]  成個生命擺曬落去
[00:08:16.400 --> 00:08:21.240]  成條命卜心卜肺都為我家庭做嘢
[00:08:21.240 --> 00:08:25.880]  梗係要好啲保護我家庭啦
[00:08:25.880 --> 00:08:29.680]  咁所以呢你見到佢用警戒呢個字
[00:08:29.680 --> 00:08:32.200]  警戒呢原文係咩嘢呢
[00:08:32.200 --> 00:08:33.760]  原文係形容到呢個係一個
[00:08:33.760 --> 00:08:36.840]  軍事行動級別嘅戒備
[00:08:36.840 --> 00:08:40.120]  即係話呢個人係好小心
[00:08:40.120 --> 00:08:41.760]  好謹慎
[00:08:41.760 --> 00:08:44.240]  用一啲超乎你想像嘅方法
[00:08:44.240 --> 00:08:47.520]  甚至去到軍事行動級嘅戒備
[00:08:47.520 --> 00:08:50.080]  去保護佢個家庭
[00:08:50.080 --> 00:08:52.280]  但係呢 神講啲乜嘢呢
[00:08:52.280 --> 00:08:55.440]  呢個不過係另一個謊言
[00:08:55.440 --> 00:08:56.160]  跟住你就會問
[00:08:56.160 --> 00:08:58.160]  嘩 有冇搞錯呀神 點解呀
[00:08:58.160 --> 00:09:00.800]  而家嘅時候我都保護得幾好㗎喎
[00:09:00.800 --> 00:09:02.560]  我見到嘅時候佢哋冇事呀
[00:09:02.560 --> 00:09:05.120]  嗱 你睇下我見工立業嘅時候
[00:09:05.120 --> 00:09:06.400]  我一邊部署
[00:09:06.400 --> 00:09:07.960]  有錢嘅時候就
[00:09:07.960 --> 00:09:10.720]  買股票 買債券 買樓
[00:09:10.720 --> 00:09:12.600]  或者買埋美股啦
[00:09:12.600 --> 00:09:14.600]  跟住嘅時候呢我就計算呢
[00:09:14.600 --> 00:09:15.640]  去到我退休嘅時候呢
[00:09:15.640 --> 00:09:17.560]  我就有咁多 Passive Income
[00:09:17.560 --> 00:09:20.080]  即係被動收入
[00:09:20.080 --> 00:09:22.400]  咁嘅時候呢我就可以維持我生活所需囉
[00:09:22.400 --> 00:09:25.080]  咁我就可以退休幾開心啦
[00:09:25.080 --> 00:09:26.280]  呢個係我計劃
[00:09:26.280 --> 00:09:28.960]  我建造緊 保護緊呢個家庭喎
[00:09:28.960 --> 00:09:31.600]  真係使到我家庭得到保護
[00:09:31.600 --> 00:09:32.240]  點解唔好呀
[00:09:32.240 --> 00:09:33.760]  我覺得好掂喎而家
[00:09:33.760 --> 00:09:35.640]  而家都幾好呀
[00:09:35.640 --> 00:09:38.120]  但係呢 神講到乜嘢呢
[00:09:38.120 --> 00:09:40.320]  真正嘅神嘅講法就係
[00:09:40.320 --> 00:09:42.320]  而家好似好掂
[00:09:42.320 --> 00:09:45.000]  但係呢 呢個係而家啦
[00:09:45.000 --> 00:09:47.760]  但係因為你冇水晶球
[00:09:47.760 --> 00:09:50.400]  你唔知道將來嘅世界係點樣
[00:09:50.400 --> 00:09:53.320]  你唔知道將來嘅社會會點樣走
[00:09:53.320 --> 00:09:55.760]  所以其實社會嘅轉變
[00:09:55.760 --> 00:09:57.080]  世界嘅轉變
[00:09:57.080 --> 00:09:59.480]  你完全估計唔到之後
[00:09:59.480 --> 00:10:01.280]  你覺得你得
[00:10:01.280 --> 00:10:02.920]  咁係咪你自己呃緊自己
[00:10:02.920 --> 00:10:05.000]  係一個謊言呀
[00:10:05.000 --> 00:10:05.880]  即係你好似覺得
[00:10:05.880 --> 00:10:07.240]  我睇落去都好掂喎
[00:10:07.240 --> 00:10:08.760]  幾好呀 唔錯呀
[00:10:08.760 --> 00:10:10.920]  但係神體其實一啲價值都冇
[00:10:10.920 --> 00:10:13.840]  不過係我哋自己呃緊自己嘅
[00:10:13.840 --> 00:10:15.720]  喺大約十年前嘅時候呢
[00:10:15.720 --> 00:10:17.200]  我爹哋媽咪過身
[00:10:17.200 --> 00:10:19.400]  留咗筆遺產畀我
[00:10:19.400 --> 00:10:22.360]  嗰陣時呢 因為我女兒有嚴重嘅自閉症
[00:10:22.360 --> 00:10:24.280]  我同我太太係好狠切禱告
[00:10:24.280 --> 00:10:26.840]  求神指引我去點樣運用呢筆錢
[00:10:26.840 --> 00:10:27.880]  神係好信實嘅
[00:10:27.880 --> 00:10:29.640]  佢就聽我嘅禱告呢
[00:10:29.640 --> 00:10:31.840]  就有指引臨到我哋
[00:10:31.840 --> 00:10:32.880]  就要我呢
[00:10:32.880 --> 00:10:34.520]  將啲錢分開幾部份
[00:10:34.520 --> 00:10:36.040]  呢啲 呢啲 呢啲 呢啲
[00:10:36.040 --> 00:10:39.960]  就投資喺不同嘅資產嗰度
[00:10:39.960 --> 00:10:42.560]  即係 我近時係一個會計師
[00:10:42.560 --> 00:10:44.600]  咁我睇下神嘅命令
[00:10:44.600 --> 00:10:45.520]  我諗
[00:10:45.520 --> 00:10:49.440]  哇 唔係好得喎神啲命令
[00:10:49.440 --> 00:10:52.640]  點解佢會叫我投資喺啲完全冇息收嘅嘢嗰度呢
[00:10:52.640 --> 00:10:54.520]  哇 咁我食菊種
[00:10:54.520 --> 00:10:56.640]  真係 我都有咁諗嘅
[00:10:56.640 --> 00:10:58.800]  咁跟住呢 但係有一樣好奇怪嘅嘢呢
[00:10:58.800 --> 00:11:02.200]  就係喺我個財 真係喺我個遺產裏面呢
[00:11:02.200 --> 00:11:03.600]  有一筆錢
[00:11:03.600 --> 00:11:06.520]  神一直冇畀任何命令我
[00:11:06.520 --> 00:11:09.160]  我等咗半年 冇命令
[00:11:09.160 --> 00:11:11.680]  等咗一年 冇指引喎
[00:11:11.680 --> 00:11:13.160]  等咗兩年
[00:11:13.160 --> 00:11:15.840]  咁之後呢 你知唔知我諗乜嘢
[00:11:15.840 --> 00:11:16.880]  之後我就諗
[00:11:16.880 --> 00:11:18.960]  發達啦咁次
[00:11:18.960 --> 00:11:22.920]  終於有啲嘢我可以自己控制返唔使全部畀曬神
[00:11:22.920 --> 00:11:24.440]  幾好
[00:11:24.440 --> 00:11:26.600]  我心裏面就諗緊啲嘢
[00:11:26.600 --> 00:11:27.720]  跟住
[00:11:27.720 --> 00:11:28.680]  真係 所以其實
[00:11:28.680 --> 00:11:30.360]  真係 我都唔係一個好得嘅人
[00:11:30.360 --> 00:11:32.600]  真係 你唔好對我期望太高
[00:11:32.600 --> 00:11:35.040]  真係 我都係一個人
[00:11:35.040 --> 00:11:37.440]  咁所以 私下我都係諗呢啲嘢嘅
[00:11:37.440 --> 00:11:39.200]  咁但係 跟住
[00:11:39.200 --> 00:11:42.000]  於是我就運用我專業嘅知識
[00:11:42.000 --> 00:11:43.920]  我商業嘅觸覺
[00:11:43.920 --> 00:11:47.120]  將我所學到嘅嘢分散投資
[00:11:47.120 --> 00:11:49.040]  將嗰筆 真係 我覺得神
[00:11:49.040 --> 00:11:53.480]  畀我自把自為嘅錢 身分投資
[00:11:53.480 --> 00:11:54.720]  其實好老實講
[00:11:54.720 --> 00:11:55.920]  頭嗰四五年呢
[00:11:55.920 --> 00:11:58.240]  個return係好好嘅
[00:11:58.240 --> 00:12:00.440]  咁但係呢 我所唔知道嘅係呢
[00:12:00.440 --> 00:12:02.360]  就係跟住發生咗社會事件
[00:12:02.360 --> 00:12:03.640]  跟住有COVID-19
[00:12:03.640 --> 00:12:06.000]  跟住呢 就中美角力
[00:12:06.000 --> 00:12:08.880]  跟住 其實你投資咩都跌到
[00:12:08.880 --> 00:12:11.080]  阿媽都唔認得㗎喇
[00:12:11.080 --> 00:12:12.040]  咁所以呢
[00:12:12.040 --> 00:12:14.680]  我嘅投資呢 都
[00:12:14.680 --> 00:12:17.240]  真係跌到唔清楚啦
[00:12:17.240 --> 00:12:18.360]  咁呢
[00:12:18.360 --> 00:12:19.920]  咁反而我睇返呢
[00:12:19.920 --> 00:12:21.840]  神叫我投資嗰啲嘢呢
[00:12:21.840 --> 00:12:23.320]  嗰陣時我其實
[00:12:23.320 --> 00:12:26.280]  真係好有懷疑嗰啲嘢呢
[00:12:26.280 --> 00:12:30.360]  係升值最快嘅嘢
[00:12:30.360 --> 00:12:33.200]  所以 呢個教訓就教訓我
[00:12:33.200 --> 00:12:35.520]  真係 真係要討佢哋等候神啦
[00:12:35.520 --> 00:12:37.160]  唔好自把自為
[00:12:37.160 --> 00:12:39.120]  不過人真係要軟弱
[00:12:39.120 --> 00:12:42.640]  我上個禮拜同一個熟人食飯
[00:12:42.640 --> 00:12:46.440]  熟人係一個真係 真係投資得好好嘅人
[00:12:46.440 --> 00:12:48.520]  跟住喺食飯嘅時候就同我講
[00:12:48.520 --> 00:12:51.120]  COVID-19點樣運用啲機會呀
[00:12:51.120 --> 00:12:53.040]  真係你睇到係惡劣嘅環境
[00:12:53.040 --> 00:12:55.080]  其實係機會嚟㗎
[00:12:55.080 --> 00:12:56.640]  跟住我就投資
[00:12:56.640 --> 00:12:58.600]  跟住呢 而家你睇下 哈哈哈哈
[00:12:58.600 --> 00:12:59.440]  真係哈哈哈
[00:12:59.440 --> 00:13:02.200]  我而家呢個錢比COVID-19之前
[00:13:02.200 --> 00:13:04.840]  中美角力之前仲多
[00:13:04.840 --> 00:13:08.040]  真係我已經可以唔使做周圍旅行喇
[00:13:08.040 --> 00:13:11.120]  咁我其實基本上喺嗰個飯局裏面
[00:13:11.120 --> 00:13:12.440]  冇乜講咩嘢
[00:13:12.440 --> 00:13:16.040]  但係完咗之後呢 我就覺得好唔開心
[00:13:16.040 --> 00:13:19.520]  就諗起 真係我聽神講
[00:13:19.520 --> 00:13:21.080]  但係蝕咗一筆錢
[00:13:21.080 --> 00:13:22.640]  好唔開心
[00:13:22.640 --> 00:13:25.600]  但我知道呢 開始慢慢發覺呢個呢就
[00:13:25.600 --> 00:13:26.760]  真係唔係出於神
[00:13:26.760 --> 00:13:28.920]  所以我就嘗試奉耶穌幾度名
[00:13:28.920 --> 00:13:31.920]  斥責呢個意義離開呢度啦
[00:13:31.920 --> 00:13:33.760]  咁喺我掙扎緊嘅時候呢
[00:13:33.760 --> 00:13:35.840]  其實喺街行緊嘅
[00:13:35.840 --> 00:13:38.280]  真係一度掙扎一度行路啦
[00:13:38.280 --> 00:13:40.640]  咁神就有個說話臨到我啦
[00:13:40.640 --> 00:13:42.800]  你知唔知神講啲乜嘢
[00:13:42.800 --> 00:13:45.840]  佢話 我幫咗你㗎喇
[00:13:45.840 --> 00:13:47.040]  你諗下
[00:13:47.040 --> 00:13:49.800]  真係我將你 真係資產嘅九成
[00:13:49.800 --> 00:13:52.360]  都照我吩咐叫你投資咗喇
[00:13:52.360 --> 00:13:54.200]  你諗下如果我冇畀任何指引你
[00:13:54.200 --> 00:13:57.600]  嗰九成畀你自己做嘅時候你會點
[00:13:57.600 --> 00:14:00.680]  真係當然冇曬 渣都冇啦
[00:14:00.680 --> 00:14:03.120]  跟住呢其實喺嗰30秒嘅裏面
[00:14:03.120 --> 00:14:05.560]  我先聲係好唔happy嘅
[00:14:05.560 --> 00:14:08.120]  但係跟住嘅就30秒之後
[00:14:08.120 --> 00:14:11.200]  我就變得好喜樂 好感恩
[00:14:11.200 --> 00:14:12.440]  唉 神多謝你
[00:14:12.440 --> 00:14:16.520]  好彩今日唔使食穀粽都有你
[00:14:16.520 --> 00:14:18.880]  所以其實基本上呢個情況就係乜嘢呢
[00:14:18.880 --> 00:14:21.520]  就exactly就係我嘅情況啦
[00:14:21.520 --> 00:14:23.520]  就係話 你覺得好得咩
[00:14:23.520 --> 00:14:25.000]  你覺得 唉 神啊
[00:14:25.000 --> 00:14:26.240]  建造房屋
[00:14:26.240 --> 00:14:30.640]  同埋建功立呢嘅嘢太重要啦
[00:14:30.640 --> 00:14:32.240]  我有專業知識
[00:14:32.240 --> 00:14:34.640]  我有commercial sense
[00:14:34.640 --> 00:14:36.080]  唉 你唔好理咁多喇
[00:14:36.080 --> 00:14:37.440]  等比返我搞啦
[00:14:37.440 --> 00:14:38.680]  嗱 你搞第啲
[00:14:38.680 --> 00:14:40.080]  等我處理呢啲得㗎啦 神
[00:14:40.080 --> 00:14:42.360]  太重要嘅 等我自己嚟
[00:14:42.360 --> 00:14:44.720]  跟住就衰到貼地嘅
[00:14:44.720 --> 00:14:46.360]  所以神話 你以為得咩
[00:14:46.360 --> 00:14:47.880]  你以為你有專業知識咩
[00:14:47.880 --> 00:14:49.120]  你以為好掂咩
[00:14:49.120 --> 00:14:50.960]  你可以自把自為咩
[00:14:50.960 --> 00:14:52.040]  我話畀你聽啊
[00:14:52.040 --> 00:14:53.520]  呢一個謊言嚟嘅
[00:14:53.520 --> 00:14:54.120]  點解呢
[00:14:54.120 --> 00:14:58.000]  唔係你啲專業知識唔work
[00:14:58.000 --> 00:14:59.840]  而係因為你冇水晶球
[00:14:59.840 --> 00:15:03.160]  你根本就睇唔到將來會發生咩事
[00:15:03.160 --> 00:15:06.040]  而將來喺我嘅手裏面
[00:15:06.040 --> 00:15:08.720]  只有我先知道
[00:15:08.720 --> 00:15:11.760]  所以呢度其實係講緊呢啲咁嘅嘢
[00:15:11.760 --> 00:15:15.440]  跟住嘅時候我哋再睇睇第二節
[00:15:15.440 --> 00:15:17.720]  第二節上裏面就講到一個呢
[00:15:17.720 --> 00:15:19.200]  就覺得自己得
[00:15:19.200 --> 00:15:20.680]  即係唔使依靠神啊神
[00:15:20.680 --> 00:15:22.640]  你都行去邊等我自己嚟啦
