
[00:00:00.000 --> 00:00:02.000]  各位大英姊妹早晨
[00:02:19.000 --> 00:02:21.000]  但是又很實在的
[00:02:21.000 --> 00:02:22.000]  用一個很柔弱的生命
[00:02:22.000 --> 00:02:24.000]  柔弱的姿態
[00:02:24.000 --> 00:02:29.000]  用死亡來去掌握
[00:02:29.000 --> 00:02:32.000]  或者是折服我們的心
[00:02:32.000 --> 00:02:36.000]  用復活來帶給我們的盼望
[00:02:36.000 --> 00:02:38.000]  這個就是今天我想跟大家
[00:02:38.000 --> 00:02:41.000]  在希伯來書裡面所講的一個焦點
[00:02:41.000 --> 00:02:44.000]  這個令我們心悅誠服的耶穌基督
[00:02:44.000 --> 00:02:46.000]  去帶給我們的恩情
[00:02:46.000 --> 00:02:49.000]  怎樣可以能夠成為我們
[00:02:49.000 --> 00:02:51.000]  生命裡面改變的動力
[00:02:51.000 --> 00:02:55.000]  我們一起同心來祈禱
[00:02:55.000 --> 00:02:58.000]  祝求這些聖靈來到我們當中
[00:02:58.000 --> 00:03:01.000]  進入我們心裡面
[00:03:01.000 --> 00:03:03.000]  更加願意聖靈來到
[00:03:03.000 --> 00:03:05.000]  去除去我們纏繞著心裡面
[00:03:05.000 --> 00:03:07.000]  各樣的繁瑣
[00:03:07.000 --> 00:03:09.000]  進入經文裡面
[00:03:09.000 --> 00:03:17.000]  去再次重溫耶穌給我們的救恩的景象
[00:03:17.000 --> 00:03:21.000]  再次回應著希伯來書作者在當中
[00:03:21.000 --> 00:03:24.000]  帶給我們的提醒和鼓勵
[00:03:24.000 --> 00:03:26.000]  願主與我們同在
[00:03:26.000 --> 00:03:28.000]  我們祈禱奉耶穌的聖名祈求
[00:03:28.000 --> 00:03:29.000]  阿們
[00:03:29.000 --> 00:03:35.000]  希伯來書第十章裡面整章
[00:03:35.000 --> 00:03:37.000]  1至18節的論述
[00:03:37.000 --> 00:03:39.000]  完全都集中在這位
[00:03:39.000 --> 00:03:43.000]  耶穌大祭司的一次獻上裡面
[00:03:43.000 --> 00:03:46.000]  他怎樣能夠為人帶來
[00:03:46.000 --> 00:03:49.000]  和上帝永遠和好的功效
[00:03:49.000 --> 00:03:51.000]  我們在整個段落裡面
[00:03:51.000 --> 00:03:54.000]  由第一節開始到整個十八節裡面
[00:03:54.000 --> 00:03:58.000]  這個一次永遠的獻祭
[00:03:58.000 --> 00:04:01.000]  有功效的那個重複的說話
[00:04:01.000 --> 00:04:03.000]  不斷地浮現
[00:04:03.000 --> 00:04:07.000]  而在這個今天我想和大家分享的段落裡面
[00:04:07.000 --> 00:04:09.000]  11至18節裡面的論述當中
[00:04:09.000 --> 00:04:12.000]  作者借用了詩篇110篇
[00:04:12.000 --> 00:04:15.000]  和對尼塞亞基督的描述
[00:04:15.000 --> 00:04:18.000]  來確認了耶穌的地位
[00:04:18.000 --> 00:04:23.000]  也都透過對比舊有的獻祭的制度
[00:04:23.000 --> 00:04:25.000]  和耶穌基督的獻祭
[00:04:25.000 --> 00:04:27.000]  帶領著讀者來深入地去了解
[00:04:27.000 --> 00:04:32.000]  耶穌基督這個永遠大祭司的超越之處
[00:04:32.000 --> 00:04:35.000]  我們可以在經文裡面看到
[00:04:35.000 --> 00:04:39.000]  整個11至18節可以基本上分為兩個部分
[00:04:39.000 --> 00:04:42.000]  11至14節裡面就集中了
[00:04:42.000 --> 00:04:47.000]  其實是在說耶穌這個獻祭
[00:04:47.000 --> 00:04:50.000]  祭司和祭物的價值的對比
[00:04:50.000 --> 00:04:52.000]  我們留意到在當中裡面
[00:04:52.000 --> 00:04:55.000]  去運用了牛羊的血
[00:04:55.000 --> 00:04:56.000]  對比耶穌基督的血
[00:04:56.000 --> 00:05:00.000]  這個是第一個對比
[00:05:00.000 --> 00:05:02.000]  而希伯樓書的作者
[00:05:02.000 --> 00:05:04.000]  他是由以色列人
[00:05:04.000 --> 00:05:05.000]  一年一度的贖罪日
[00:05:05.000 --> 00:05:09.000]  來討論到基督獻上的超越性
[00:05:09.000 --> 00:05:13.000]  我們很熟悉的《利美記》的16章裡面
[00:05:13.000 --> 00:05:17.000]  詳細記載了獻贖罪祭的安排
[00:05:17.000 --> 00:05:19.000]  回想昔日的祭司阿倫
[00:05:19.000 --> 00:05:23.000]  他先要為自己的家人贖罪準備好
[00:05:23.000 --> 00:05:25.000]  才進入賜聖座
[00:05:25.000 --> 00:05:28.000]  即是萬子裡面
[00:05:28.000 --> 00:05:29.000]  進入賜聖座裡面
[00:05:29.000 --> 00:05:31.000]  再要為自己和家人
[00:05:31.000 --> 00:05:34.000]  和全以色列人來勸這個贖罪祭
[00:05:34.000 --> 00:05:36.000]  而整個贖罪祭的焦點是
[00:05:36.000 --> 00:05:41.000]  以色列人的不潔和過犯
[00:05:41.000 --> 00:05:44.000]  神竟然願意在他們當中
[00:05:44.000 --> 00:05:47.000]  和他們同住
[00:05:47.000 --> 00:05:49.000]  而聖結上帝正正就是要求
[00:05:49.000 --> 00:05:52.000]  這班不潔的民要做潔政
[00:05:52.000 --> 00:05:55.000]  和贖罪來滿足上帝的要求
[00:05:55.000 --> 00:05:57.000]  這個就是贖罪祭的意義
[00:05:57.000 --> 00:06:00.000]  記載在《利美記》16章16節裡面
[00:06:00.000 --> 00:06:03.000]  作者就是從這個祭司的即是
[00:06:03.000 --> 00:06:04.000]  作為一個切入點
[00:06:04.000 --> 00:06:06.000]  將基督的獻上
[00:06:06.000 --> 00:06:10.000]  和人間祭司在贖罪上面的獻上
[00:06:10.000 --> 00:06:13.000]  進行一個對比
[00:06:13.000 --> 00:06:14.000]  我們看回聖經裡面
[00:06:14.000 --> 00:06:15.000]  我們會知道
[00:06:15.000 --> 00:06:16.000]  在獻祭的侍奉上面
[00:06:16.000 --> 00:06:17.000]  祭司的角色是
[00:06:17.000 --> 00:06:22.000]  將百姓藉著祭物對上帝的呈獻
[00:06:22.000 --> 00:06:25.000]  來獲取上帝的赦免
[00:06:25.000 --> 00:06:27.000]  而祭司是成為了作為中間人
[00:06:27.000 --> 00:06:29.000]  代表著百姓
[00:06:29.000 --> 00:06:31.000]  祭物就是按照著上帝
[00:06:31.000 --> 00:06:34.000]  在律法上面的要求而安排
[00:06:34.000 --> 00:06:37.000]  按道理這個整個的鋪排
[00:06:37.000 --> 00:06:40.000]  都是上帝的心意
[00:06:40.000 --> 00:06:42.000]  那希伯來書的作者
[00:06:42.000 --> 00:06:43.000]  怎樣來論述
[00:06:43.000 --> 00:06:45.000]  這兩個舊有制度
[00:06:45.000 --> 00:06:47.000]  和新的制度的不同呢
[00:06:47.000 --> 00:06:49.000]  我們先來看一下祭物的對比
[00:06:49.000 --> 00:06:50.000]  就是牛羊的血
[00:06:50.000 --> 00:06:53.000]  來對比基督的血
[00:06:53.000 --> 00:06:54.000]  我們先要了解
[00:06:54.000 --> 00:06:56.000]  為什麼作者在第十一節裡面說
[00:06:56.000 --> 00:07:00.000]  這個祭物牛羊的血永不能除罪
[00:07:00.000 --> 00:07:03.000]  顯然是作者對基督的獻上
[00:07:03.000 --> 00:07:05.000]  有深層次的領會
[00:07:05.000 --> 00:07:07.000]  才能夠對牛羊的血
[00:07:07.000 --> 00:07:10.000]  作出不足以除罪的結論
[00:07:10.000 --> 00:07:13.000]  作者在這方面領會到什麼呢
[00:07:13.000 --> 00:07:15.000]  我們可以嘗試回顧
[00:07:15.000 --> 00:07:18.000]  在前面第十章的第二節裡面提到
[00:07:18.000 --> 00:07:22.000]  他提到說良心仍然有罪
[00:07:22.000 --> 00:07:26.000]  不覺得是有罪來理解這個思路
[00:07:26.000 --> 00:07:27.000]  我們可以揣摩到
[00:07:27.000 --> 00:07:29.000]  作者是從人性的軟弱
[00:07:29.000 --> 00:07:31.000]  來看到牛羊的血
[00:07:31.000 --> 00:07:34.000]  不足以除罪的限制
[00:07:34.000 --> 00:07:37.000]  牛羊的血是身外之物
[00:07:37.000 --> 00:07:41.000]  是我們可以負擔得到的
[00:07:41.000 --> 00:07:43.000]  用錢搞得定的
[00:07:43.000 --> 00:07:47.000]  我只要做到你的要求
[00:07:47.000 --> 00:07:49.000]  做到這件事了
[00:07:49.000 --> 00:07:50.000]  滿足了
[00:07:50.000 --> 00:07:52.000]  就可以了
[00:07:52.000 --> 00:07:54.000]  你要的東西我給你了
[00:07:54.000 --> 00:07:58.000]  不過在整個過程裡面
[00:07:58.000 --> 00:08:00.000]  這個贖罪裡面
[00:08:00.000 --> 00:08:01.000]  有一個很重要的就是
[00:08:01.000 --> 00:08:03.000]  這次你搞定了
[00:08:03.000 --> 00:08:05.000]  下次呢
[00:08:05.000 --> 00:08:09.000]  不能夠保證我們不再犯罪呢
[00:08:09.000 --> 00:08:11.000]  我這個贖罪就是
[00:08:11.000 --> 00:08:15.000]  可不可以一次過搞定我所有的罪
[00:08:15.000 --> 00:08:18.000]  甚至能夠帶給我一個更加重要的就是
[00:08:18.000 --> 00:08:23.000]  不再犯罪 不會被罪束縛呢
[00:08:23.000 --> 00:08:29.000]  這就是希伯來書作者的深層思考
[00:08:29.000 --> 00:08:31.000]  如果按照人的良心來看
[00:08:31.000 --> 00:08:35.000]  最重要的就是我怎樣可以不再犯罪
[00:08:35.000 --> 00:08:37.000]  能夠很清心地說
[00:08:37.000 --> 00:08:40.000]  上帝我對得住你
[00:08:40.000 --> 00:08:43.000]  人可不可以不犯罪呢
[00:08:43.000 --> 00:08:49.000]  除罪這個把握可以在哪裡呢
[00:08:49.000 --> 00:08:51.000]  除罪這裡由兩個字組成
[00:08:51.000 --> 00:08:53.000]  就是除去 是一個動詞
[00:08:53.000 --> 00:08:55.000]  除去是脫去的意思
[00:08:55.000 --> 00:08:59.000]  就好像我們脫了一件衣服一樣
[00:08:59.000 --> 00:09:00.000]  放下了
[00:09:00.000 --> 00:09:02.000]  如果由這個來理解
[00:09:02.000 --> 00:09:04.000]  我們就可以說
[00:09:04.000 --> 00:09:07.000]  我們雖然脫了一件衣服
[00:09:07.000 --> 00:09:10.000]  但是有時候又不由自已地
[00:09:10.000 --> 00:09:15.000]  再次穿上這件有罪的衣服
[00:09:15.000 --> 00:09:18.000]  不能夠永遠放下它
[00:09:18.000 --> 00:09:21.000]  這就是所謂的束縛
[00:09:21.000 --> 00:09:23.000]  要除去罪對人性的束縛
[00:09:23.000 --> 00:09:24.000]  不能夠牛羊的血
[00:09:24.000 --> 00:09:28.000]  正正就是作者在前面去指出來的
[00:09:28.000 --> 00:09:32.000]  他說人仍然會想起罪來
[00:09:32.000 --> 00:09:35.000]  那耶穌基督的血為什麼能夠除去罪呢
[00:09:35.000 --> 00:09:37.000]  如果從血的本質來講
[00:09:37.000 --> 00:09:39.000]  我們很簡單 很明顯知道
[00:09:39.000 --> 00:09:40.000]  一個是動物的血
[00:09:40.000 --> 00:09:42.000]  一個是上帝兒子的血
[00:09:42.000 --> 00:09:44.000]  兩者相差很大
[00:09:44.000 --> 00:09:47.000]  牛羊的血人可以負擔得起
[00:09:47.000 --> 00:09:51.000]  但是基督的血這麼寶貴
[00:09:51.000 --> 00:09:53.000]  我們有沒有能力
[00:09:53.000 --> 00:09:55.000]  配不配得
[00:09:55.000 --> 00:09:59.000]  負擔得起呢
[00:09:59.000 --> 00:10:03.000]  接受得到呢
[00:10:03.000 --> 00:10:10.000]  耶穌基督的血對我們來說是什麼一回事呢
[00:10:10.000 --> 00:10:14.000]  正正就是我們良心的思考
[00:10:14.000 --> 00:10:18.000]  我們重不重視耶穌基督的血
[00:10:18.000 --> 00:10:21.000]  我們珍不珍惜祂呢
[00:10:21.000 --> 00:10:25.000]  我們願不願意因為珍惜耶穌基督
[00:10:25.000 --> 00:10:28.000]  為我這個罪人而流的寶血
[00:10:28.000 --> 00:10:32.000]  而可以願意不再犯罪
[00:10:32.000 --> 00:10:35.000]  堅決抗拒罪呢
[00:10:35.000 --> 00:10:39.000]  抗拒得罪上帝的所有事情呢
[00:10:39.000 --> 00:10:41.000]  換句話說
[00:10:41.000 --> 00:10:46.000]  我們要從良心的角度去除罪的話
[00:10:46.000 --> 00:10:52.000]  我們就要紀念想念耶穌的恩情
[00:10:52.000 --> 00:10:55.000]  你就會開始有這個境界
[00:10:55.000 --> 00:10:59.000]  開始能夠培養這種不犯罪的意念
[00:10:59.000 --> 00:11:02.000]  我記得我年輕的時候
[00:11:02.000 --> 00:11:05.000]  我的教會牧師教導我們一個逃避方法
[00:11:05.000 --> 00:11:09.000]  逃避就是我們看鹹片的方法
[00:11:09.000 --> 00:11:11.000]  被情慾控制的方法
[00:11:11.000 --> 00:11:12.000]  牧師就說
[00:11:12.000 --> 00:11:13.000]  如果當你看鹹片的時候
[00:11:13.000 --> 00:11:15.000]  你想想耶穌就在你身後面
[00:11:15.000 --> 00:11:17.000]  望著你看鹹片
[00:11:17.000 --> 00:11:20.000]  你會有什麼感覺
[00:11:20.000 --> 00:11:22.000]  犯罪的時候
[00:11:22.000 --> 00:11:24.000]  原來耶穌看著我們
[00:11:24.000 --> 00:11:27.000]  耶穌會有一個什麼感受呢
[00:11:27.000 --> 00:11:32.000]  祂會翹起雙手望著李艷強
[00:11:32.000 --> 00:11:33.000]  看你什麼時候死
[00:11:33.000 --> 00:11:37.000]  還是心裡很心痛
[00:11:37.000 --> 00:11:41.000]  帶著一種憐憫可憐的心情
[00:11:41.000 --> 00:11:45.000]  失望的心情
[00:11:45.000 --> 00:11:49.000]  這個就是牧師當年給我們的提醒
[00:11:49.000 --> 00:11:53.000]  我不知道對你來說
[00:11:53.000 --> 00:11:54.000]  這個方法
[00:11:54.000 --> 00:11:56.000]  這個想起耶穌基督的恩情
[00:11:56.000 --> 00:11:58.000]  想起耶穌基督的面容
[00:11:58.000 --> 00:12:03.000]  想起耶穌基督在你身邊這個圖畫
[00:12:03.000 --> 00:12:06.000]  在你犯罪的時候出現的圖畫
[00:12:06.000 --> 00:12:08.000]  你有什麼體會
[00:12:08.000 --> 00:12:10.000]  可不可以阻止到你下次犯罪
[00:12:10.000 --> 00:12:13.000]  對我來說是挺有效的
[00:12:13.000 --> 00:12:14.000]  我用「幾有效」
[00:12:14.000 --> 00:12:17.000]  就是說其實都需要時間掙扎
[00:12:17.000 --> 00:12:18.000]  但很老實
[00:12:18.000 --> 00:12:19.000]  我覺得是行得通的
[00:12:19.000 --> 00:12:21.000]  行得通的
[00:12:21.000 --> 00:12:22.000]  我很相信
[00:12:22.000 --> 00:12:25.000]  只要我們心裡想著的是耶穌基督
[00:12:25.000 --> 00:12:27.000]  我們珍惜耶穌基督的時候
[00:12:27.000 --> 00:12:29.000]  罪就除去
[00:12:29.000 --> 00:12:30.000]  這個意思就是
[00:12:30.000 --> 00:12:35.000]  我自己要犯罪的動機會沒有了
[00:12:35.000 --> 00:12:42.000]  我的犯罪的決心減弱
[00:12:42.000 --> 00:12:43.000]  久而久之
[00:12:43.000 --> 00:12:49.000]  甚至乎我不會再讓那些人去犯罪
[00:12:49.000 --> 00:12:52.000]  良心就得到釋放了
[00:12:52.000 --> 00:12:55.000]  在那一刻就說
[00:12:55.000 --> 00:12:58.000]  「主耶穌,我沒有辜負到祢」
[00:12:58.000 --> 00:13:02.000]  「我沒有辜負祢的恩情」
[00:13:02.000 --> 00:13:03.000]  很相信
[00:13:03.000 --> 00:13:04.000]  罪惡的發生
[00:13:04.000 --> 00:13:08.000]  很多時候因為我們只是著眼於怎樣甩身
[00:13:08.000 --> 00:13:10.000]  上帝有恩典的
[00:13:10.000 --> 00:13:13.000]  上帝會赦免的
[00:13:13.000 --> 00:13:15.000]  先做了不要緊
[00:13:15.000 --> 00:13:16.000]  祈禱就可以了
[00:13:16.000 --> 00:13:17.000]  補回數
[00:13:17.000 --> 00:13:19.000]  但我們從沒有想過
[00:13:19.000 --> 00:13:21.000]  我們犯罪的時候所帶來的破壞
[00:13:21.000 --> 00:13:23.000]  是很巨大的
[00:13:23.000 --> 00:13:26.000]  除了你去做傷害人的事
[00:13:26.000 --> 00:13:29.000]  對方受害之外
[00:13:29.000 --> 00:13:34.000]  還有你是傷害了耶穌基督的心
[00:13:34.000 --> 00:13:39.000]  傷害了上帝的心
[00:13:39.000 --> 00:13:44.000]  你有沒有想過這個後果?
[00:13:44.000 --> 00:13:48.000]  當我們犯罪的時候
[00:13:48.000 --> 00:13:52.000]  耶穌基督帶著十字架
[00:13:52.000 --> 00:13:55.000]  走上各國他山的路程
[00:13:55.000 --> 00:13:57.000]  祂在比拉多院子
[00:13:57.000 --> 00:13:59.000]  被人鞭打的時候
[00:13:59.000 --> 00:14:02.000]  那些鞭傷,那些傷痛
[00:14:02.000 --> 00:14:06.000]  其實原來就是我們在做這些
[00:14:06.000 --> 00:14:07.000]  我這樣說吧
[00:14:07.000 --> 00:14:11.000]  看鹹片的時候的結果
[00:14:11.000 --> 00:14:13.000]  傷害了耶穌基督
[00:14:13.000 --> 00:14:16.000]  傷害了上帝
[00:14:16.000 --> 00:14:18.000]  對比於傷害你自己
[00:14:18.000 --> 00:14:21.000]  你覺得誰更加重要呢?
[00:14:21.000 --> 00:14:24.000]  從作者的觀點來看
[00:14:24.000 --> 00:14:27.000]  祭司天天地站著獻祭
[00:14:27.000 --> 00:14:31.000]  同樣我們天天都在犯罪
[00:14:31.000 --> 00:14:35.000]  這個現實就在於我們的良心
[00:14:35.000 --> 00:14:37.000]  我們的心裡面
[00:14:37.000 --> 00:14:39.000]  是不是純粹只有耶穌
[00:14:39.000 --> 00:14:42.000]  抱著一隻羊仔在懷中的影像
[00:14:42.000 --> 00:14:45.000]  而忘記了、錯過了、忽略了
[00:14:45.000 --> 00:14:47.000]  耶穌基督為我們流血
[00:14:47.000 --> 00:14:50.000]  痛受苦的形象呢?
[00:14:50.000 --> 00:14:52.000]  教會今天雖然不是
[00:14:52.000 --> 00:14:55.000]  都有聖餐來紀念主
[00:14:55.000 --> 00:14:57.000]  不過我鼓勵大家
[00:14:57.000 --> 00:14:59.000]  在以後的日子裡面
[00:14:59.000 --> 00:15:04.000]  多些來思念耶穌基督流血
[00:15:04.000 --> 00:15:09.000]  為我們捨身這份恩情來紀念祂
[00:15:09.000 --> 00:15:11.000]  耶穌基督的血所以寶貴
[00:15:11.000 --> 00:15:13.000]  除了祂是神的兒子之外
[00:15:13.000 --> 00:15:16.000]  更加是上帝所指定的
[00:15:16.000 --> 00:15:18.000]  所安排的拯救者
[00:15:18.000 --> 00:15:20.000]  在第十二和第十三節中
[00:15:20.000 --> 00:15:22.000]  作者同時引用了
[00:15:22.000 --> 00:15:24.000]  詩篇110篇來支持祂
[00:15:24.000 --> 00:15:28.000]  對耶穌基督這個榮耀身份的肯定
[00:15:28.000 --> 00:15:31.000]  耶穌基督坐在上帝的右邊
[00:15:31.000 --> 00:15:34.000]  這是一個戰爭勝利者
[00:15:34.000 --> 00:15:37.000]  面對著戰敗的敵人的場面
[00:15:37.000 --> 00:15:42.000]  這是上帝為耶穌基督安排的時刻
[00:15:42.000 --> 00:15:44.000]  基督以一個勝利者的形象
[00:15:44.000 --> 00:15:47.000]  來展示祂所作出的贖罪
[00:15:47.000 --> 00:15:50.000]  是一次就有效
[00:15:50.000 --> 00:15:52.000]  將詩篇180篇
[00:15:52.000 --> 00:15:56.000]  所對比起希伯來書作者的想法
[00:15:56.000 --> 00:15:57.000]  我們看到
[00:15:57.000 --> 00:15:59.000]  在希伯來書的作者裡面
[00:15:59.000 --> 00:16:01.000]  他講的是什麼呢
[00:16:01.000 --> 00:16:03.000]  這個戰爭結束了
[00:16:03.000 --> 00:16:06.000]  這個對死亡的戰爭結束了
[00:16:06.000 --> 00:16:08.000]  是耶穌基督得勝了
[00:16:08.000 --> 00:16:10.000]  所以希伯來書的作者
[00:16:10.000 --> 00:16:12.000]  就用這個作為
[00:16:12.000 --> 00:16:14.000]  耶穌基督只要獻上一次
[00:16:14.000 --> 00:16:16.000]  就有足夠的理據
[00:16:16.000 --> 00:16:18.000]  他已經成就了
[00:16:18.000 --> 00:16:21.000]  完成了上帝要他做的事
[00:16:21.000 --> 00:16:23.000]  達到目的
[00:16:23.000 --> 00:16:24.000]  如果你記得
[00:16:24.000 --> 00:16:25.000]  在十甲七言裡面
[00:16:25.000 --> 00:16:26.000]  耶穌講了什麼
[00:16:26.000 --> 00:16:28.000]  成了
[00:16:28.000 --> 00:16:29.000]  做了
[00:16:29.000 --> 00:16:31.000]  做到上帝的心意
[00:16:31.000 --> 00:16:35.470]  我們可不可以做到上帝的心意勝過罪惡?
[00:16:35.470 --> 00:16:46.470]  可以的,不是靠我們自己,是想念耶穌基督,紀念祂,紀念祂的恩情,紀念祂的德性。
[00:16:46.470 --> 00:16:53.470]  等候祂的敵人成為腳凳的意思,正正是從詩篇110篇的角度來看,
[00:16:53.470 --> 00:16:59.470]  是上帝征服了祂的仇敵,然後將祂帶到基督的腳下成為腳凳。
[00:16:59.470 --> 00:17:07.470]  按照馮仁坤博士對這個段落的說法是,耶穌基督的死,破壞了死亡對人的控制,
[00:17:07.470 --> 00:17:13.470]  令人不再恐懼這個沒有力量的死亡。
[00:17:13.470 --> 00:17:22.470]  因為耶穌基督已經得勝了死亡,我們有復活的盼望,我們是從死亡中得到釋放的。
[00:17:22.470 --> 00:17:36.470]  在這部份的對比有兩方面,在整個論述裏面11至14節裏面有兩個對比,
[00:17:36.470 --> 00:17:40.470]  對比在兩個方面,都是集中在祭物的層次上面。
[00:17:40.470 --> 00:17:45.470]  在價值方面,我們看到的是牛羊的血對比基督的血。
[00:17:45.470 --> 00:17:55.470]  在效果方面,我們看到的是勝過死亡的基督對比人間的祭司,一次過的永遠功效。
[00:17:55.470 --> 00:18:03.470]  因為耶穌基督戰勝死亡,祂帶給我們有這個把握來勝過罪惡,
[00:18:03.470 --> 00:18:06.470]  上帝赦免我們的罪惡。
[00:18:06.470 --> 00:18:18.470]  而基督獻上的贖罪就是耶穌自己的血,帶來的是祂能夠為那些信靠祂的人,就是這裏所講的所謂「誠勝」的人,
[00:18:18.470 --> 00:18:29.470]  帶來了在當中,前面第二節裏面提到「良心不再自覺有罪」那種的釋放。
[00:18:29.470 --> 00:18:34.470]  我們的把握,不是我們做得多好。
[00:18:34.470 --> 00:18:46.470]  而是因為耶穌基督做到了,祂做到了,我走到祂那邊,我跟著祂,我走到祂那邊就可以了。
[00:18:46.470 --> 00:18:49.470]  怎樣可以跟著祂走到那邊呢?
[00:18:49.470 --> 00:18:55.470]  如果你還記得上個星期,王嘉良博士在這裏提到我們講,
[00:18:55.470 --> 00:19:07.470]  詩篇第一篇,「不從不站不坐」這個動作來講,即是不要黏在罪裏面,然後去親近上帝。
[00:19:07.470 --> 00:19:16.470]  同一個道理,就是今天所講的想念,想念耶穌基督的恩情,想念上帝的吩咐,
[00:19:16.470 --> 00:19:22.470]  你就良心自覺不再有罪,因為你做到了,我對得起耶穌基督。
[00:19:22.470 --> 00:19:26.470]  我在那一刻我勝過罪惡。
[00:19:26.470 --> 00:19:30.470]  這個就是真正的釋放。
[00:19:30.470 --> 00:19:38.470]  同樣這個釋放能夠令信徒完全不受阻礙地跟上帝在一起。
[00:19:38.470 --> 00:19:52.470]  這個就是作者所講的完全,就是耶穌基督將神與人之間的關係帶在一起,無縫接軌,完全。
[00:19:52.470 --> 00:19:59.470]  而這個完全的理據,將一部作者在十五、十八節再由《耶利米書》來解釋。
[00:19:59.470 --> 00:20:04.470]  一個非常之深邃的思考。
[00:20:04.470 --> 00:20:17.470]  原來我們能夠跟上帝有一份緊密的關係,沒有罪的阻隔,是做得到的,不是靠我們,不過再講一次,是靠耶穌基督的恩典。
[00:20:17.470 --> 00:20:28.470]  第二個段落由十五至十八節裏面演繹整個赦罪的精彩之處,那個價值在哪裏?
[00:20:28.470 --> 00:20:33.470]  作者引用了耶利米書三十一章的那個段落。
[00:20:33.470 --> 00:20:37.470]  重點是放在耶利米書三十一章的三十三節裏面所講:
[00:20:37.470 --> 00:20:41.470]  那些日子以後我與以色列加所立的約是這樣。
[00:20:41.470 --> 00:20:45.470]  我要將我的律法放在他們裏面,寫在他們心上。
[00:20:45.470 --> 00:20:51.470]  我要作他們的上帝,他們要作我的子民,則是耶和華說的。
[00:20:51.470 --> 00:21:07.470]  希伯爵書的作者引用了舊約聖經對基督,對尼塞亞的預告,由耶穌基督所帶來的新約這個預告,作為一個證明上帝預備基督救恩的心意。
[00:21:07.470 --> 00:21:29.470]  上帝原來知道我們的難處,我們的限制,要你跟律法原來是不容易的,你未必上心的,但是要你一個親身的體會,可能就有不同的效果。
[00:21:29.470 --> 00:21:49.470]  我們留意聖經耶利米書也好,或者甚至新約聖經裏面說,耶穌好,祂不是說要廢掉律法,不是說律法不重要,寫在律法書上的條文不重要,沒有效用。
[00:21:49.470 --> 00:21:57.470]  而是提醒,律法更加需要放在人的心裏面,寫在人的心上。
[00:21:57.470 --> 00:22:09.470]  而這個說法正正指向著人的良心,你有沒有留意你自己是怎樣對待祂。
