
[00:00:00.000 --> 00:00:05.200]  今天要和大家講的是《但義理書》第五章
[00:04:14.200 --> 00:04:18.800]  感謝主
[00:04:18.800 --> 00:04:21.600]  在最近的八十年間
[00:04:21.600 --> 00:04:24.800]  出土了很多很多文物
[00:04:24.800 --> 00:04:27.200]  其中有四個石碑
[00:04:27.200 --> 00:04:29.000]  或者叫做圓筒
[00:04:29.000 --> 00:04:33.200]  以前的人很喜歡把文獻寫在圓筒上
[00:04:33.200 --> 00:04:36.000]  上面四個圓筒上的字一模一樣
[00:04:36.000 --> 00:04:39.600]  都是獻給月亮神的文獻
[00:04:39.600 --> 00:04:42.200]  其中說到拿波尼德
[00:04:42.200 --> 00:04:45.600]  有一個長子叫做伯沙薩
[00:04:45.600 --> 00:04:47.400]  這個就讓我們看到
[00:04:47.400 --> 00:04:50.200]  在聖經以外的文獻當中
[00:04:50.200 --> 00:04:55.200]  第一次見到有伯沙薩這個人
[00:04:55.200 --> 00:04:58.200]  就證明了聖經是完全沒錯
[00:04:58.200 --> 00:05:00.800]  還不單止是這樣
[00:05:00.800 --> 00:05:05.000]  還證明了但爾利是一個目擊的證人
[00:05:05.000 --> 00:05:07.400]  為什麼他是一個目擊的證人?
[00:05:07.400 --> 00:05:12.600]  因為若果但爾利書是後人加上去補上去的
[00:05:12.600 --> 00:05:16.400]  連聖經學者都不知道有伯沙薩這個人
[00:05:16.400 --> 00:05:18.000]  居然但爾利能夠知道
[00:05:18.000 --> 00:05:21.600]  你說但爾利是不是當場的一個目擊證人?
[00:05:21.600 --> 00:05:25.600]  其實但爾利書就是但爾利所寫
[00:05:25.600 --> 00:05:27.800]  他就是神的先知
[00:05:27.800 --> 00:05:30.200]  他是目睹一切
[00:05:30.200 --> 00:05:33.600]  考古學找到很多資料
[00:05:33.600 --> 00:05:35.200]  讓我們知道
[00:05:35.200 --> 00:05:39.800]  我們可以再一次重新敘述出來
[00:05:39.800 --> 00:05:42.000]  當巴比倫滅國的時候
[00:05:42.000 --> 00:05:45.600]  究竟的情形是怎樣
[00:05:45.600 --> 00:05:49.600]  但爾利書第五章距離但爾利書第一章
[00:05:49.600 --> 00:05:52.800]  其實已經經過了70年
[00:05:52.800 --> 00:05:54.800]  記不記得但爾利書第一章
[00:05:54.800 --> 00:05:58.600]  是說到但爾利被擄到巴比倫
[00:05:58.600 --> 00:06:01.200]  當時他是一個teenager
[00:06:01.200 --> 00:06:03.200]  十幾歲而已
[00:06:03.200 --> 00:06:05.000]  去到但爾利書第五章
[00:06:05.000 --> 00:06:10.400]  他已經變了一個八十多歲的老人
[00:06:10.400 --> 00:06:13.800]  今日的事第五章距離第四章
[00:06:13.800 --> 00:06:17.000]  尼布格尼撒變成一隻畜牲
[00:06:17.000 --> 00:06:20.200]  已經有三十年的時候
[00:06:20.200 --> 00:06:22.200]  但爾利書四章三十七節
[00:06:22.200 --> 00:06:24.600]  就是但爾利書最後那一節
[00:06:24.600 --> 00:06:29.000]  和但爾利書五章一節
[00:06:29.000 --> 00:06:31.000]  相距有二十三年
[00:06:31.000 --> 00:06:33.400]  雖然我們看四章最後那一節
[00:06:33.400 --> 00:06:34.800]  和五章第一節
[00:06:34.800 --> 00:06:38.200]  看起來好像完全沒有時間上的間隔
[00:06:38.200 --> 00:06:41.400]  但已經距離了二十三年
[00:06:41.400 --> 00:06:45.000]  其實當中是經過了很多個皇帝
[00:06:45.000 --> 00:06:47.200]  當尼布格尼撒去世之後
[00:06:47.200 --> 00:06:52.400]  其實巴比倫已經大大沒有以前勢力那麼大
[00:06:52.400 --> 00:06:56.600]  尼布格尼撒的兒子繼承尼布格尼撒
[00:06:56.600 --> 00:06:58.400]  成為皇帝
[00:06:58.400 --> 00:07:01.400]  他的事蹟在獵王幾下
[00:07:01.400 --> 00:07:05.600]  二十五章在耶利米書五十二章都有提到
[00:07:05.600 --> 00:07:07.800]  他做了皇帝兩年
[00:07:07.800 --> 00:07:13.200]  被尼布格尼撒的女婿謀殺了
[00:07:13.200 --> 00:07:18.400]  尼布格尼撒的女婿出現在耶利米書三十九章
[00:07:18.400 --> 00:07:22.400]  是尼布格尼撒身邊的一個侍衛
[00:07:22.400 --> 00:07:26.600]  這個人的名字在耶利米書三十九章
[00:07:26.600 --> 00:07:28.400]  可能是有少少出入
[00:07:28.400 --> 00:07:30.600]  因為我們知道巴比倫人很多時候
[00:07:30.600 --> 00:07:35.000]  是很喜歡將他們神的名字加在自己的名字身上
[00:07:35.000 --> 00:07:37.600]  所以當他喜歡了一個新的神之後
[00:07:37.600 --> 00:07:39.800]  他又會改了自己的名字
[00:07:39.800 --> 00:07:42.400]  所以你見到他的名字會改變
[00:07:42.400 --> 00:07:44.000]  其實這個不出奇
[00:07:44.000 --> 00:07:47.800]  我們在美國都見過很多
[00:07:47.800 --> 00:07:51.600]  運動明星都會轉名的
[00:07:51.600 --> 00:07:52.600]  回教徒
[00:07:52.600 --> 00:07:54.600]  好像穆罕默德·阿利
[00:07:54.600 --> 00:07:56.000]  他是轉了名
[00:07:56.000 --> 00:07:58.000]  又好像Kareem Abdul-Jabbar
[00:07:58.000 --> 00:07:59.800]  他也是轉了名
[00:07:59.800 --> 00:08:03.400]  所以我們見到回教徒都會這樣做
[00:08:03.400 --> 00:08:08.600]  這個尼布格尼撒的女婿在位四年就死了
[00:08:08.600 --> 00:08:12.000]  傳位給尼布格尼撒的外孫
[00:08:12.000 --> 00:08:17.600]  這個外孫做了皇帝之後就有一個謀反
[00:08:17.600 --> 00:08:19.600]  所以將他殺了
[00:08:19.600 --> 00:08:22.200]  他只不過是做了皇帝九個月
[00:08:22.200 --> 00:08:28.600]  然後就輪到拿坡尼德來做皇帝
[00:08:28.600 --> 00:08:33.000]  拿坡尼德和尼布格尼撒是完全沒有血緣關係
[00:08:33.000 --> 00:08:36.800]  他之所以成為巴比倫的皇上
[00:08:36.800 --> 00:08:41.400]  是因為他娶了尼布格尼撒的女兒
[00:08:41.400 --> 00:08:46.200]  又有人說他是娶了尼布格尼撒的遺孀
[00:08:46.200 --> 00:08:49.600]  而這個女兒或者遺孀有一個兒子
[00:08:49.600 --> 00:08:51.800]  就是叫做白沙薩
[00:08:51.800 --> 00:08:55.800]  所以白沙薩有可能是尼布格尼撒的兒子
[00:08:55.800 --> 00:09:01.200]  也有可能是尼布格尼撒的孫子
[00:09:01.200 --> 00:09:03.000]  聖經告訴我們
[00:09:03.000 --> 00:09:07.400]  尼布格尼撒是白沙薩的父親
[00:09:07.400 --> 00:09:12.400]  其實我們知道希伯來文沒有祖父這個字
[00:09:12.400 --> 00:09:17.200]  通常父親這個字也包括了祖父
[00:09:17.200 --> 00:09:19.800]  例如聖經裏面說
[00:09:19.800 --> 00:09:22.800]  阿伯拉罕是大衛的父
[00:09:22.800 --> 00:09:26.000]  不是說阿伯拉罕真的生了大衛
[00:09:26.000 --> 00:09:29.400]  而是說大衛是阿伯拉罕的後人
[00:09:29.400 --> 00:09:33.000]  是從阿伯拉罕而出
[00:09:33.000 --> 00:09:34.800]  所以我們知道雖然
[00:09:34.800 --> 00:09:37.800]  但以理書第五章是用迦納底文來寫
[00:09:37.800 --> 00:09:41.800]  但迦納底文的文法和希伯來文是非常相似
[00:09:41.800 --> 00:09:45.800]  他們一樣沒有祖父這個字
[00:09:45.800 --> 00:09:48.000]  但拿坡尼撒是很有趣的
[00:09:48.000 --> 00:09:51.600]  這個人很怕留在巴比倫
[00:09:51.600 --> 00:09:55.400]  為什麼他這麼怕留在巴比倫呢?
[00:09:55.400 --> 00:09:59.000]  你看到有這麼多謀朝篡位你也害怕
[00:09:59.000 --> 00:10:02.800]  動不動就連他也謀殺
[00:10:02.800 --> 00:10:04.200]  另外重點
[00:10:04.200 --> 00:10:10.200]  他也知道巴比倫人的政府不喜歡皇室
[00:10:10.200 --> 00:10:11.600]  為什麼?
[00:10:11.600 --> 00:10:14.000]  年年征戰
[00:10:14.000 --> 00:10:19.000]  三十年間他們的通貨膨脹是百分之五十
[00:10:19.000 --> 00:10:20.600]  民不聊生
[00:10:20.600 --> 00:10:22.600]  還有很大的饑荒
[00:10:22.600 --> 00:10:25.400]  分分鐘可能人們會造反
[00:10:25.400 --> 00:10:27.400]  他不敢留在巴比倫
[00:10:27.400 --> 00:10:32.800]  第三個原因是他和巴比倫的祭司關係不好
[00:10:32.800 --> 00:10:35.200]  而祭司是很大勢力
[00:10:35.200 --> 00:10:37.200]  所以他想到一個辦法
[00:10:37.200 --> 00:10:40.600]  就是將伯沙薩放在巴比倫
[00:10:40.600 --> 00:10:43.000]  和他一起當政
[00:10:43.000 --> 00:10:45.000]  伯沙薩就在巴比倫
[00:10:45.000 --> 00:10:47.800]  他自己離開了
[00:10:47.800 --> 00:10:49.200]  去了以色列
[00:10:49.200 --> 00:10:53.600]  去了阿拉伯國家的北面
[00:10:53.600 --> 00:10:55.600]  他在位十七年
[00:10:55.600 --> 00:11:00.800]  有十四年他沒有留在巴比倫
[00:11:00.800 --> 00:11:03.400]  其實拿破依德不是一個壞皇帝
[00:11:03.400 --> 00:11:05.000]  他有很大貢獻
[00:11:05.000 --> 00:11:07.800]  可以說是尼泊格尼什之外
[00:11:07.800 --> 00:11:13.600]  最大貢獻的一個巴比倫的皇帝
[00:11:13.600 --> 00:11:15.000]  就在這個時候
[00:11:15.000 --> 00:11:17.000]  在巴比倫的東面
[00:11:17.000 --> 00:11:19.800]  掘起了一個很強盛的國家
[00:11:19.800 --> 00:11:21.600]  叫做波斯
[00:11:21.600 --> 00:11:25.200]  有一個年輕的領袖叫做古列
[00:11:25.200 --> 00:11:30.200]  古列是聯合了波斯和馬代兩個國家
[00:11:30.200 --> 00:11:31.800]  東征西討
[00:11:31.800 --> 00:11:34.800]  征服了很多很多的國家
[00:11:34.800 --> 00:11:38.000]  根據巴比倫的歷史記載
[00:11:38.000 --> 00:11:41.400]  當拿破依德在位最後一年
[00:11:41.400 --> 00:11:44.000]  他下令將所有
[00:11:44.000 --> 00:11:48.000]  全部巴比倫外面的偶像
[00:11:48.000 --> 00:11:51.000]  全部帶到京師
[00:11:51.000 --> 00:11:53.200]  帶到巴比倫裏面
[00:11:53.200 --> 00:11:54.800]  原因是甚麼
[00:11:54.800 --> 00:11:58.400]  通常就是因為就快有戰爭的時候
[00:11:58.400 --> 00:11:59.600]  他們就會這樣做
[00:11:59.600 --> 00:12:01.400]  他們需要那些偶像
[00:12:01.400 --> 00:12:04.400]  回到巴比倫裏面來保守自己
[00:12:04.400 --> 00:12:08.600]  所以他將所有的偶像搬回京師
[00:12:08.600 --> 00:12:10.800]  古列就在巴比倫的城外
[00:12:10.800 --> 00:12:13.400]  和拿破依德交戰
[00:12:13.400 --> 00:12:15.000]  將他打敗了
[00:12:15.000 --> 00:12:17.400]  成為了階下囚
[00:12:17.400 --> 00:12:23.200]  最後拿破依德被放逐到很遠而死了
[00:12:23.200 --> 00:12:27.800]  這就是《但爾利書》第五章的背景
[00:12:27.800 --> 00:12:30.400]  當時拿破依德已經戰敗
[00:12:30.400 --> 00:12:33.200]  而且成為階下囚
[00:12:33.200 --> 00:12:36.400]  馬代波斯的軍隊已經軍臨城下
[00:12:36.400 --> 00:12:40.400]  將全個巴比倫城圍住了
[00:12:40.400 --> 00:12:43.000]  但城內發生了甚麼事
[00:12:43.000 --> 00:12:46.200]  我們看到剛才讀的經文說甚麼
[00:12:46.200 --> 00:12:48.400]  在《但爾利書》五章一節
[00:12:48.400 --> 00:12:52.000]  白沙薩是大排筵席
[00:12:52.000 --> 00:12:54.600]  是設擺盛宴
[00:12:54.600 --> 00:12:58.000]  是和一千個大臣來飲酒
[00:12:58.000 --> 00:13:01.000]  你說一千個大臣不是很厲害嗎
[00:13:01.000 --> 00:13:02.000]  其實不是的
[00:13:02.000 --> 00:13:03.600]  是小兒科的
[00:13:03.600 --> 00:13:06.800]  在古代在波斯國的時候
[00:13:06.800 --> 00:13:09.200]  他們每天都有盛宴
[00:13:09.200 --> 00:13:12.800]  而且賓客都是上萬多人
[00:13:12.800 --> 00:13:14.400]  一萬多人
[00:13:14.400 --> 00:13:19.800]  還要載上千隻動物來做食物
[00:13:19.800 --> 00:13:22.000]  到了希臘
[00:13:22.000 --> 00:13:23.800]  亞歷山大大帝的婚宴
[00:13:23.800 --> 00:13:26.800]  有上萬個賓客
[00:13:26.800 --> 00:13:28.600]  所以這些不算是厲害
[00:13:28.600 --> 00:13:30.200]  一千個人
[00:13:30.200 --> 00:13:31.800]  除了大排筵席之外
[00:13:31.800 --> 00:13:37.200]  剛才我們讀《但爾利書》五章二節說甚麼
[00:13:37.200 --> 00:13:39.600]  白沙薩歡飲之間
[00:13:39.600 --> 00:13:42.800]  吩咐人將他父尼布格尼撒
[00:13:42.800 --> 00:13:47.800]  從耶路撒冷殿中所掠的金銀器銘拿來
[00:13:47.800 --> 00:13:52.800]  皇與大臣皇后妃嬪好用者器銘飲酒
[00:13:52.800 --> 00:13:56.800]  他下令將尼布格尼撒
[00:13:56.800 --> 00:14:01.600]  從耶路撒冷聖殿中取來的器銘
[00:14:01.600 --> 00:14:04.800]  拿來飲酒
[00:14:04.800 --> 00:14:09.400]  根據考古學家的資料我們知道
[00:14:09.400 --> 00:14:12.200]  在皇宮的旁邊
[00:14:12.200 --> 00:14:14.400]  就是尼布格尼撒
[00:14:14.400 --> 00:14:18.800]  是收藏所有戰利品的倉庫
[00:14:18.800 --> 00:14:21.000]  也有人稱之為博物館
[00:14:21.000 --> 00:14:25.200]  所以很容易他可以由皇宮隔離
[00:14:25.200 --> 00:14:31.600]  拿這些金銀器銘回來飲酒
[00:14:31.600 --> 00:14:34.000]  你可能會覺得很奇怪
[00:14:34.000 --> 00:14:38.600]  馬代波斯已經圍困巴比倫城
[00:14:38.600 --> 00:14:44.400]  他的養父拿波尼德已經被人捉拿
[00:14:44.400 --> 00:14:48.000]  他還這麼好心情大排筵席
[00:14:48.000 --> 00:14:51.400]  發生什麼事了
[00:14:51.400 --> 00:14:54.800]  其實理由很簡單
[00:14:54.800 --> 00:15:01.600]  白沙薩根本認為巴比倫城永遠不會被征服
[00:15:01.600 --> 00:15:03.800]  記不記得我上一次和大家說
[00:15:03.800 --> 00:15:10.600]  巴比倫城是15里的長度和寬度
[00:15:10.600 --> 00:15:14.600]  他的城牆有350尺高
[00:15:14.600 --> 00:15:18.600]  他的城牆的厚度有87尺
[00:15:18.600 --> 00:15:26.400]  可以同時有4-6輛馬車圍住城牆走到城牆的上方
[00:15:26.400 --> 00:15:28.800]  城牆和城牆當中
[00:15:28.800 --> 00:15:30.800]  有河水侵入
[00:15:30.800 --> 00:15:32.800]  有幽法拉底河
[00:15:32.800 --> 00:15:37.800]  幽法拉底河不僅供食水給巴比倫城
[00:15:37.800 --> 00:15:44.000]  他還將這些河水灌到城牆和城牆當中
[00:15:44.000 --> 00:15:46.400]  變成一個很深的水道
[00:15:46.400 --> 00:15:49.200]  你不可能可以走得過這個城牆
[00:15:49.200 --> 00:15:53.000]  因為很深水
[00:15:53.000 --> 00:15:54.200]  有人可能會問
[00:15:54.200 --> 00:15:59.600]  為什麼他要用聖殿的器銘拿來飲酒
[00:15:59.600 --> 00:16:01.400]  在這個時候
[00:16:01.400 --> 00:16:04.600]  我覺得他有些是想獎自己的志氣
[00:16:04.600 --> 00:16:07.600]  想獎自己的威風
[00:16:07.600 --> 00:16:08.600]  因為他說
[00:16:08.600 --> 00:16:11.600]  就算好像以色列人的神
[00:16:11.600 --> 00:16:13.400]  他是那麼厲害
[00:16:13.400 --> 00:16:15.000]  那麼厲害
[00:16:15.000 --> 00:16:17.200]  我們都可以在他的聖殿那裡
[00:16:17.200 --> 00:16:19.600]  把這些器銘都搶回來
[00:16:19.600 --> 00:16:24.000]  我現在要將它拿來飲酒
[00:16:24.000 --> 00:16:27.200]  你們馬代波斯算為何物
[00:16:27.200 --> 00:16:33.600]  你們不會能夠征服我們
[00:16:33.600 --> 00:16:36.400]  他和他的大臣正在飲宴的時候
[00:16:36.400 --> 00:16:40.400]  皇宮與燈臺相對的墳牆上
[00:16:40.400 --> 00:16:44.200]  開始有個紙頭在寫字
[00:16:44.200 --> 00:16:48.200]  考古學家在巴比倫城裡面的皇宮
[00:16:48.200 --> 00:16:51.200]  發現了有一個客廳
[00:16:51.200 --> 00:16:54.200]  這個客廳是173呎那麼長
[00:16:54.200 --> 00:16:56.800]  有86呎那麼闊
[00:16:56.800 --> 00:16:59.200]  是有56呎那麼闊
[00:16:59.200 --> 00:17:01.400]  對著門口的地方
[00:17:01.400 --> 00:17:03.800]  有一個牆是凹了進去
[00:17:03.800 --> 00:17:07.000]  相信那裡是擺了皇位
[00:17:07.000 --> 00:17:09.800]  而在皇位的後面就有一個墳牆
[00:17:09.800 --> 00:17:12.200]  有很多考古學家都認為
[00:17:12.200 --> 00:17:18.200]  在這個墳牆上就是神開始寫字的地方
[00:17:18.200 --> 00:17:20.000]  開始寫字的時候
[00:17:20.000 --> 00:17:22.200]  白沙沙看到是怎麼樣
[00:17:22.200 --> 00:17:25.000]  剛才的經文在《但爾利書》五章六節說
[00:17:25.000 --> 00:17:27.200]  他的臉變了色
[00:17:27.200 --> 00:17:28.800]  他心意驚惶
[00:17:28.800 --> 00:17:30.800]  他的腰骨很像脫節
[00:17:30.800 --> 00:17:34.000]  他相失是彼此相碰
[00:17:34.000 --> 00:17:36.200]  其實聖經真的很幽默
[00:17:36.200 --> 00:17:38.000]  很風趣
[00:17:38.000 --> 00:17:42.200]  我們香港人喜歡說別人沒有腰骨
[00:17:42.200 --> 00:17:43.600]  好像腰骨脫節
[00:17:43.600 --> 00:17:45.800]  他脫了節他都不能夠站起來
[00:17:45.800 --> 00:17:47.000]  他害怕到
[00:17:47.000 --> 00:17:49.400]  兩隻膝蓋在碰撞
[00:17:49.400 --> 00:17:52.800]  好像在膝蓋打鼓
[00:17:52.800 --> 00:17:55.200]  在《該書》二章七節說什麼
[00:17:55.200 --> 00:17:57.600]  神說我必震動萬國
[00:17:57.600 --> 00:18:00.400]  當神的審判來到
[00:18:00.400 --> 00:18:01.800]  無論任何人
[00:18:01.800 --> 00:18:03.000]  無論是國家
[00:18:03.000 --> 00:18:05.200]  都會震動
[00:18:05.200 --> 00:18:08.200]  都會驚惶
[00:18:08.200 --> 00:18:10.200]  他害怕到大聲
[00:18:10.200 --> 00:18:13.200]  叫去找那些用法術的
[00:18:13.200 --> 00:18:15.800]  加納底人和那些官少的人
[00:18:15.800 --> 00:18:20.400]  來解釋牆上的字究竟寫了什麼
[00:18:20.400 --> 00:18:23.200]  其實我覺得這個白沙薩
[00:18:23.200 --> 00:18:25.800]  好像沒有尼布格尼薩那麼聰明
[00:18:25.800 --> 00:18:28.600]  記不記得尼布格尼薩發了夢之後
[00:18:28.600 --> 00:18:29.800]  他和那班志士說
[00:18:29.800 --> 00:18:32.600]  我都忘記了我的夢
[00:18:32.600 --> 00:18:35.200]  你跟我說我發了什麼夢
[00:18:35.200 --> 00:18:36.400]  如果你講得出的話
[00:18:36.400 --> 00:18:37.800]  你解出來的夢
[00:18:37.800 --> 00:18:41.600]  當然就是解得對
[00:18:41.600 --> 00:18:44.000]  但這個白沙薩沒有叫人
[00:18:44.000 --> 00:18:46.000]  在牆上蓋著那些字
[00:18:46.000 --> 00:18:47.800]  然後去找那班志士回來
[00:18:47.800 --> 00:18:50.600]  究竟我蓋著的字是講什麼
[00:18:50.600 --> 00:18:51.600]  然後你給我解出來
[00:18:51.600 --> 00:18:54.000]  他沒有這樣做
[00:18:54.000 --> 00:18:56.200]  白沙薩和那班志士說
[00:18:56.200 --> 00:18:59.000]  他說誰能夠讀得出這些字
[00:18:59.000 --> 00:19:00.800]  誰能夠解釋這些字
[00:19:00.800 --> 00:19:01.600]  就怎樣
[00:19:01.600 --> 00:19:03.600]  必身穿是紙袍
[00:19:03.600 --> 00:19:05.600]  頸上是戴上金鏈
[00:19:05.600 --> 00:19:10.200]  和在我的國中是位列第三
[00:19:10.200 --> 00:19:11.600]  這個很有趣
[00:19:11.600 --> 00:19:15.400]  為什麼會位列第三
[00:19:15.400 --> 00:19:18.600]  因為很簡單我們都講了
[00:19:18.600 --> 00:19:22.800]  拿波尼德是和白沙薩一起掌權
[00:19:22.800 --> 00:19:26.600]  白沙薩他自己只不過是位列第二
[00:19:26.600 --> 00:19:29.400]  拿波尼德是位列第一
[00:19:29.400 --> 00:19:32.600]  所以如果有任何人解得出牆上的字
[00:19:32.600 --> 00:19:34.800]  只能夠是位列第三
[00:19:34.800 --> 00:19:38.600]  這個就是原因
[00:19:38.600 --> 00:19:42.000]  其實這班志士是不能夠解得出牆上的字
[00:19:42.000 --> 00:19:45.800]  他們已經不止是第一次衰了
[00:19:45.800 --> 00:19:48.600]  在尼泊爾格尼薩已經衰了兩次
[00:19:48.600 --> 00:19:50.800]  兩次都解不到夢出來
[00:19:50.800 --> 00:19:54.400]  這次是第三次又衰了
[00:19:54.400 --> 00:19:56.600]  其實我們看一看
[00:19:56.600 --> 00:19:58.200]  在這個時候
[00:19:58.200 --> 00:20:00.800]  太后就出牆
[00:20:00.800 --> 00:20:02.000]  太后說什麼
[00:20:02.000 --> 00:20:06.400]  這個太后其實可能是尼泊爾格尼薩的遺孀
[00:20:06.400 --> 00:20:08.600]  她是知道但以利的事
[00:20:08.600 --> 00:20:11.200]  所以她說在國中有一個人
[00:20:11.200 --> 00:20:13.200]  是有神的靈在他身上
[00:20:13.200 --> 00:20:16.200]  是有神的智慧在他身上
[00:20:16.200 --> 00:20:18.600]  而在尼泊爾格尼薩在位的時候
[00:20:18.600 --> 00:20:21.400]  曾經命他為所有術士
[00:20:21.400 --> 00:20:22.800]  所有用法術
[00:20:22.800 --> 00:20:27.800]  迦納底人和官邵的人的領袖
[00:20:27.800 --> 00:20:31.800]  所以他就找人去叫了但以利來
[00:20:31.800 --> 00:20:38.600]  這個白沙薩王其實他認得這個但以利
[00:20:38.600 --> 00:20:42.000]  當他來到的時候如果你留意經文的話
[00:20:42.000 --> 00:20:44.200]  這個白沙薩王問但以利
[00:20:44.200 --> 00:20:48.000]  他說你就是那個被尼泊爾格尼薩俘虜
[00:20:48.000 --> 00:20:51.800]  來到巴比倫的猶太人
[00:20:51.800 --> 00:20:53.200]  原來他聽過他的名字
[00:20:53.200 --> 00:20:56.000]  他認得他
[00:20:56.000 --> 00:21:03.600]  我們看到白沙薩雖然認得但以利
