
[00:00:00.000 --> 00:00:02.000]  各位小姐妹們,晚安
[00:05:34.000 --> 00:05:35.000]  例如
[00:05:35.000 --> 00:05:36.000]  我們說
[00:05:36.000 --> 00:05:38.000]  你有什麼需要
[00:05:38.000 --> 00:05:39.000]  有什麼感受
[00:05:39.000 --> 00:05:42.000]  都可以跟神說
[00:05:42.000 --> 00:05:43.000]  剛才你告訴我
[00:05:43.000 --> 00:05:45.000]  你面對什麼困難
[00:05:45.000 --> 00:05:47.000]  你照樣跟神說
[00:05:47.000 --> 00:05:50.000]  向祈禱就可以了
[00:05:50.000 --> 00:05:53.000]  傳道者體會到
[00:05:53.000 --> 00:05:56.000]  人的言語不在於多
[00:05:56.000 --> 00:05:58.000]  反而我們要清楚
[00:05:58.000 --> 00:06:01.000]  其實我們是跟誰說
[00:06:01.000 --> 00:06:03.000]  神在天上
[00:06:03.000 --> 00:06:04.000]  人在地下
[00:06:04.000 --> 00:06:07.000]  就是要教訓我們一個觀念
[00:06:07.000 --> 00:06:09.000]  神是創造主
[00:06:09.000 --> 00:06:11.000]  我們是受造物
[00:06:11.000 --> 00:06:13.000]  這個事實告訴我們
[00:06:13.000 --> 00:06:17.000]  人類真的有各方面的軟弱和限制
[00:06:17.000 --> 00:06:19.000]  而神就超越一切
[00:06:19.000 --> 00:06:22.000]  全知全能
[00:06:22.000 --> 00:06:24.000]  向神祈禱
[00:06:24.000 --> 00:06:26.000]  言語要寡小
[00:06:26.000 --> 00:06:27.000]  傳道者指出
[00:06:27.000 --> 00:06:29.000]  按世人的想法
[00:06:29.000 --> 00:06:33.000]  人是要為自己需要的東西
[00:06:33.000 --> 00:06:34.000]  要去爭取
[00:06:34.000 --> 00:06:35.000]  要去努力
[00:06:35.000 --> 00:06:37.000]  甚至我們用這種爭取
[00:06:37.000 --> 00:06:40.000]  放在祈禱之中
[00:06:40.000 --> 00:06:42.000]  傳道者糾正我們
[00:06:42.000 --> 00:06:47.000]  要學會用神的想法去溝通
[00:06:47.000 --> 00:06:51.000]  例如馬太福音六章七至八節
[00:06:51.000 --> 00:06:54.000]  耶穌教導祂的門徒
[00:06:54.000 --> 00:06:58.000]  祈禱不要自愛幫人
[00:06:58.000 --> 00:07:00.000]  不認識神
[00:07:00.000 --> 00:07:02.000]  祂們用很多重複的說話
[00:07:02.000 --> 00:07:04.000]  說完又說
[00:07:04.000 --> 00:07:06.000]  類類罪罪地
[00:07:06.000 --> 00:07:07.000]  耶穌說
[00:07:07.000 --> 00:07:10.000]  祂們以為話多必夢誰聽
[00:07:10.000 --> 00:07:12.000]  你們不要學祂們
[00:07:12.000 --> 00:07:15.000]  因為其實你們未祈禱之先
[00:07:15.000 --> 00:07:17.000]  你們所需要的
[00:07:17.000 --> 00:07:21.000]  你們的父早已經知道了
[00:07:21.000 --> 00:07:25.000]  人祈禱言語要寡小
[00:07:25.000 --> 00:07:27.000]  不可以冒失開口
[00:07:27.000 --> 00:07:28.000]  心急就說出來了
[00:07:28.000 --> 00:07:30.000]  人往往以為
[00:07:30.000 --> 00:07:33.000]  我很清楚知道自己需要什麼
[00:07:33.000 --> 00:07:35.000]  所以我就將自己的想法
[00:07:35.000 --> 00:07:36.000]  跟神說
[00:07:36.000 --> 00:07:39.000]  這個就是祈禱
[00:07:39.000 --> 00:07:41.000]  甚至我們還會
[00:07:41.000 --> 00:07:45.000]  會獻祭要贖罪
[00:07:45.000 --> 00:07:47.000]  或者要求平安
[00:07:47.000 --> 00:07:49.000]  我要獻一些金錢
[00:07:49.000 --> 00:07:52.000]  為了得到自己所想要的
[00:07:52.000 --> 00:07:55.000]  這些好像帶著一份
[00:07:55.000 --> 00:07:57.000]  交易的心態
[00:07:57.000 --> 00:07:59.000]  討好上帝的意思
[00:07:59.000 --> 00:08:00.000]  傳道者說
[00:08:00.000 --> 00:08:03.000]  人都是愚昧人的行為
[00:08:03.000 --> 00:08:05.000]  人跟神溝通
[00:08:05.000 --> 00:08:08.000]  重點在於聽神的吩咐
[00:08:08.000 --> 00:08:11.000]  指引和帶領
[00:08:11.000 --> 00:08:14.000]  上帝祂有一個透視力
[00:08:14.000 --> 00:08:17.000]  祂可以體重我們的心
[00:08:17.000 --> 00:08:19.000]  和耳朵
[00:08:19.000 --> 00:08:21.000]  超過我們口所說
[00:08:21.000 --> 00:08:24.000]  手所做
[00:08:24.000 --> 00:08:26.000]  我最近聽到
[00:08:26.000 --> 00:08:29.000]  一位姐妹向我分享
[00:08:29.000 --> 00:08:31.000]  她已經六十歲了
[00:08:31.000 --> 00:08:32.000]  她和我分享
[00:08:32.000 --> 00:08:37.000]  二十多年前的一件經歷
[00:08:37.000 --> 00:08:41.000]  她當時三十歲左右
[00:08:41.000 --> 00:08:43.000]  她回到一間小型教會
[00:08:43.000 --> 00:08:45.000]  其實她信了主之後
[00:08:45.000 --> 00:08:46.000]  都很認真
[00:08:46.000 --> 00:08:50.000]  並且知道上帝很好
[00:08:50.000 --> 00:08:52.000]  教會的人都很好
[00:08:52.000 --> 00:08:54.000]  不過她後來發覺
[00:08:54.000 --> 00:08:56.000]  原來教會之間
[00:08:56.000 --> 00:08:58.000]  都有些紛爭
[00:08:58.000 --> 00:09:02.000]  原來傳道人和牧師之間
[00:09:02.000 --> 00:09:04.000]  又有些爭執
[00:09:04.000 --> 00:09:08.000]  甚至開會的時候會吵架
[00:09:08.000 --> 00:09:09.000]  她聽到之後
[00:09:09.000 --> 00:09:11.000]  心裡就很難過
[00:09:11.000 --> 00:09:13.000]  因為和她所想像的教會
[00:09:13.000 --> 00:09:15.000]  真的相差太遠了
[00:09:15.000 --> 00:09:17.000]  為什麼會吵架呢
[00:09:17.000 --> 00:09:19.000]  她又不知道怎麼做
[00:09:19.000 --> 00:09:20.000]  又不知道跟誰說
[00:09:20.000 --> 00:09:22.000]  於是她就祈禱
[00:09:22.000 --> 00:09:26.000]  她很想教會真的回到
[00:09:26.000 --> 00:09:30.000]  彼此相愛的環境
[00:09:30.000 --> 00:09:33.000]  她在祈禱之中
[00:09:33.000 --> 00:09:36.000]  慢慢有一個想法出來
[00:09:36.000 --> 00:09:38.000]  她就去祈禱
[00:09:38.000 --> 00:09:40.000]  祈求上帝讓這間教會
[00:09:40.000 --> 00:09:43.000]  重新有合一
[00:09:43.000 --> 00:09:48.000]  然後她就立了一個願
[00:09:48.000 --> 00:09:50.000]  她說上帝
[00:09:50.000 --> 00:09:53.000]  其實我已經三十多歲
[00:09:53.000 --> 00:09:57.000]  我願意以自己的婚姻
[00:09:57.000 --> 00:09:59.000]  作為一個願
[00:09:59.000 --> 00:10:04.000]  就是換取教會的合一
[00:10:04.000 --> 00:10:06.000]  時間過得很快
[00:10:06.000 --> 00:10:08.000]  她今年也六十歲
[00:10:08.000 --> 00:10:12.000]  她在說二十多年前的事
[00:10:12.000 --> 00:10:15.000]  其實為什麼會有人
[00:10:15.000 --> 00:10:17.000]  做一個這樣的祈禱呢
[00:10:17.000 --> 00:10:18.000]  為什麼有人
[00:10:18.000 --> 00:10:22.000]  會用自己的婚姻去換呢
[00:10:22.000 --> 00:10:23.000]  我問她的時候
[00:10:23.000 --> 00:10:27.000]  她說其實當時也時時祈禱
[00:10:27.000 --> 00:10:30.000]  就有這個想法出來
[00:10:30.000 --> 00:10:31.000]  我覺得我這樣做
[00:10:31.000 --> 00:10:34.000]  我也是心甘樂意的
[00:10:34.000 --> 00:10:37.000]  事隔了這麼長的一段日子
[00:10:37.000 --> 00:10:40.000]  雖然她後來因為搬了屋
[00:10:40.000 --> 00:10:42.000]  不近那個區域
[00:10:42.000 --> 00:10:44.000]  已經轉了回第二間教會
[00:10:44.000 --> 00:10:46.000]  但是她知道
[00:10:46.000 --> 00:10:49.000]  上帝真的有恩典
[00:10:49.000 --> 00:10:50.000]  很大的憐憫
[00:10:50.000 --> 00:10:52.000]  現在那間教會
[00:10:52.000 --> 00:10:55.000]  已經恢復到很健康
[00:10:55.000 --> 00:10:57.000]  雖然在過程裡面
[00:10:57.000 --> 00:11:00.000]  她也曾經有跟上帝說
[00:11:00.000 --> 00:11:03.000]  上帝我當時年紀小
[00:11:03.000 --> 00:11:08.000]  會不會可以任由她呢
[00:11:08.000 --> 00:11:13.000]  不如你也讓我結婚吧
[00:11:13.000 --> 00:11:16.000]  但是上帝沒有特別
[00:11:16.000 --> 00:11:19.000]  將一些人放在她身邊
[00:11:19.000 --> 00:11:21.000]  然後她就這樣
[00:11:21.000 --> 00:11:26.000]  按照她當年的祈禱去立願
[00:11:26.000 --> 00:11:29.000]  上帝也有恩典
[00:11:29.000 --> 00:11:31.000]  她就這樣
[00:11:31.000 --> 00:11:34.000]  讓她的人生到現在60歲
[00:11:34.000 --> 00:11:36.000]  她也是無怨無悔
[00:11:36.000 --> 00:11:39.000]  因為當時她是認真地
[00:11:39.000 --> 00:11:41.000]  做這個祈禱
[00:11:41.000 --> 00:11:44.000]  我猜人和神溝通
[00:11:44.000 --> 00:11:48.000]  當傳道者是透過這段經文
[00:11:48.000 --> 00:11:51.000]  去提醒我們留意的時候
[00:11:51.000 --> 00:11:53.000]  我們祈禱
[00:11:53.000 --> 00:11:55.000]  原來也真的要認真
[00:11:55.000 --> 00:11:57.000]  原來我們祈禱所說的
[00:11:57.000 --> 00:11:59.000]  神是會聽
[00:11:59.000 --> 00:12:01.000]  神也是期望
[00:12:01.000 --> 00:12:03.000]  就是當我們在祈禱的時候
[00:12:03.000 --> 00:12:06.000]  祂給我們的一些指引
[00:12:06.000 --> 00:12:08.000]  我們都接收得到
[00:12:08.000 --> 00:12:13.000]  所以人和神溝通
[00:12:13.000 --> 00:12:15.000]  第三點
[00:12:15.000 --> 00:12:18.000]  講到許願要還願
[00:12:18.000 --> 00:12:20.000]  其實許願你可以看為
[00:12:20.000 --> 00:12:22.000]  人向神祈禱
[00:12:22.000 --> 00:12:25.000]  接著又是有一個憲制
[00:12:25.000 --> 00:12:29.000]  就是如果神去接納
[00:12:29.000 --> 00:12:31.000]  答應我祈求的時候
[00:12:31.000 --> 00:12:33.000]  我作出一個償還
[00:12:33.000 --> 00:12:36.000]  原來人許願神在聽
[00:12:36.000 --> 00:12:39.000]  神是很嚴肅地去對待
[00:12:39.000 --> 00:12:42.000]  我們的祈禱和立願
[00:12:42.000 --> 00:12:45.000]  所以人都要嚴肅對待
[00:12:45.000 --> 00:12:47.000]  要常宏
[00:12:47.000 --> 00:12:49.000]  傳道者提醒我們
[00:12:49.000 --> 00:12:51.000]  我們不要冒失
[00:12:51.000 --> 00:12:54.000]  不要充口地去講一些說話
[00:12:54.000 --> 00:12:56.000]  以為用一些條件
[00:12:56.000 --> 00:12:59.000]  向神祈禱得到應運
[00:12:59.000 --> 00:13:02.000]  耶穌都是教導我們
[00:13:02.000 --> 00:13:05.000]  不要有什麼許願
[00:13:05.000 --> 00:13:08.000]  說話是就說是
[00:13:08.000 --> 00:13:11.000]  不是就說不是
[00:13:11.000 --> 00:13:13.000]  人和神溝通
[00:13:13.000 --> 00:13:15.000]  就是傳道者提醒我們
[00:13:15.000 --> 00:13:17.000]  又是這三點
[00:13:17.000 --> 00:13:19.000]  接著我們會看到一個漢堡包
[00:13:19.000 --> 00:13:21.000]  漢堡包就是告訴我們
[00:13:21.000 --> 00:13:23.000]  這段經文裡面
[00:13:23.000 --> 00:13:27.000]  言語就是傳道者剛才
[00:13:27.000 --> 00:13:29.000]  所講的內容
[00:13:29.000 --> 00:13:33.000]  然後經文一頭一尾
[00:13:33.000 --> 00:13:35.000]  講到我們要謹慎
[00:13:35.000 --> 00:13:38.000]  自己的行事為人
[00:13:38.000 --> 00:13:40.000]  謹慎這個腳步
[00:13:40.000 --> 00:13:42.000]  謹慎我們的說話
[00:13:42.000 --> 00:13:45.000]  怎樣對人處事
[00:13:45.000 --> 00:13:48.000]  然後我們的說話
[00:13:48.000 --> 00:13:50.000]  講這個言語
[00:13:50.000 --> 00:13:52.000]  就不只是我們口中所說
[00:13:52.000 --> 00:13:54.000]  因為上帝是聽得到
[00:13:54.000 --> 00:13:56.000]  我們所說的說話
[00:13:56.000 --> 00:13:58.000]  是帶著什麼態度
[00:13:58.000 --> 00:14:02.000]  反映出我們是否敬畏上帝
[00:14:02.000 --> 00:14:06.000]  當傳道者在這個段落裡面
[00:14:06.000 --> 00:14:08.000]  都是講言語
[00:14:08.000 --> 00:14:11.000]  人要怎樣跟神溝通
[00:14:11.000 --> 00:14:13.000]  謹慎敬畏的時候
[00:14:13.000 --> 00:14:15.000]  我們又發覺他的子女行間
[00:14:15.000 --> 00:14:18.000]  將言語連同兩樣東西
[00:14:18.000 --> 00:14:20.000]  連同哪兩樣呢
[00:14:20.000 --> 00:14:22.000]  就是連同事務
[00:14:22.000 --> 00:14:24.000]  連同夢
[00:14:24.000 --> 00:14:27.000]  所以五章三字裡面
[00:14:27.000 --> 00:14:29.000]  就會看到
[00:14:29.000 --> 00:14:32.000]  事務多就令人做夢
[00:14:32.000 --> 00:14:35.000]  言語多就顯出愚昧
[00:14:35.000 --> 00:14:37.000]  傳道者又將言語
[00:14:37.000 --> 00:14:39.000]  以及夢拉上關係
[00:14:39.000 --> 00:14:41.000]  和多夢和多言
[00:14:41.000 --> 00:14:43.000]  其中多有虛幻
[00:14:43.000 --> 00:14:45.000]  我認為
[00:14:45.000 --> 00:14:49.000]  傳道者當他寫這段經文的時候
[00:14:49.000 --> 00:14:52.000]  他很可能想起
[00:14:52.000 --> 00:14:56.000]  《創世記》一段跟言語有關的記載
[00:14:56.000 --> 00:14:58.000]  就是《創世記》十一章
[00:14:58.000 --> 00:15:01.000]  一至七節巴別塔的事件
[00:15:04.000 --> 00:15:07.000]  當時其實已經發生了
[00:15:07.000 --> 00:15:09.000]  神透過洪水毀滅
[00:15:09.000 --> 00:15:12.000]  地上罪大惡極的人之後
[00:15:12.000 --> 00:15:14.000]  然後羅亞的三個兒子
[00:15:14.000 --> 00:15:16.000]  閃、含、雅、忽
[00:15:16.000 --> 00:15:18.000]  都已經生兒育女
[00:15:18.000 --> 00:15:20.000]  他們有同一個的
[00:15:20.000 --> 00:15:22.000]  口音言語
[00:15:22.000 --> 00:15:24.000]  大家溝通自然很順暢
[00:15:24.000 --> 00:15:26.000]  彼此都能夠互相明白
[00:15:26.000 --> 00:15:28.000]  對方說的是什麼話
[00:15:28.000 --> 00:15:30.000]  什麼意思
[00:15:30.000 --> 00:15:32.000]  然後他們來到一個叫做
[00:15:32.000 --> 00:15:34.000]  「士拿地」
[00:15:34.000 --> 00:15:37.000]  在一個很寬闊的平原的時候
[00:15:37.000 --> 00:15:40.000]  不知道哪個人帶頭發起呢
[00:15:40.000 --> 00:15:42.000]  然後大家又商量
[00:15:42.000 --> 00:15:44.000]  然後大家又同意
[00:15:44.000 --> 00:15:46.000]  最終大家就一起
[00:15:46.000 --> 00:15:48.000]  去用磚做石頭
[00:15:48.000 --> 00:15:50.000]  又做一些灰泥
[00:15:50.000 --> 00:15:53.000]  他們中間有些想法
[00:15:53.000 --> 00:15:55.000]  然後他們用言語
[00:15:55.000 --> 00:15:57.000]  去傳遞這個想法
[00:15:57.000 --> 00:15:59.000]  這個想法又蔓延開來
[00:15:59.000 --> 00:16:01.000]  成為了一個行動
[00:16:01.000 --> 00:16:03.000]  最初這一批人
[00:16:03.000 --> 00:16:05.000]  可能看到地方大
[00:16:05.000 --> 00:16:07.000]  不如做些事情出來吧
[00:16:07.000 --> 00:16:10.000]  然後就興起了
[00:16:10.000 --> 00:16:13.000]  要建造城、建造塔
[00:16:13.000 --> 00:16:15.000]  他們有同一個言語
[00:16:15.000 --> 00:16:17.000]  團結起來
[00:16:17.000 --> 00:16:19.000]  要造城、要造塔
[00:16:19.000 --> 00:16:22.000]  確實是可以實現一件工程的
[00:16:22.000 --> 00:16:25.000]  傳道者就說
[00:16:25.000 --> 00:16:28.000]  事務多,令人做夢
[00:16:28.000 --> 00:16:31.000]  言語多,顯出愚昧
[00:16:31.000 --> 00:16:34.000]  「夢」這個詞我們都明白
[00:16:34.000 --> 00:16:37.000]  就是晚上睡覺會發夢
[00:16:37.000 --> 00:16:39.000]  在舊約聖經很多地方
[00:16:39.000 --> 00:16:43.000]  都是說到人睡覺之後發夢
[00:16:43.000 --> 00:16:45.000]  不過傳道者就將
[00:16:45.000 --> 00:16:47.000]  「令人做夢」
[00:16:47.000 --> 00:16:50.000]  和「顯出愚昧」並排一起
[00:16:50.000 --> 00:16:53.000]  就帶了負面的意思
[00:16:53.000 --> 00:16:55.000]  這群天下的人聚集起來
[00:16:55.000 --> 00:16:58.000]  做磚、建造城、建造塔
[00:16:58.000 --> 00:17:00.000]  他們就興起了自己一個的
[00:17:00.000 --> 00:17:02.000]  夢想和幻想
[00:17:02.000 --> 00:17:04.000]  這座塔要上到天
[00:17:04.000 --> 00:17:07.000]  連繫到神所在的地方
[00:17:07.000 --> 00:17:10.000]  在評語上有高塔
[00:17:10.000 --> 00:17:11.000]  人人看到
[00:17:11.000 --> 00:17:13.000]  一定會讚嘆
[00:17:13.000 --> 00:17:15.000]  這群人真是厲害
[00:17:15.000 --> 00:17:17.000]  真是有能力
[00:17:17.000 --> 00:17:21.000]  人看到就傳揚這群人的名
[00:17:21.000 --> 00:17:24.000]  他們做的夢越做越大
[00:17:24.000 --> 00:17:27.000]  越做越離開神的旨意
[00:17:27.000 --> 00:17:29.000]  因為他們最終想要的
[00:17:29.000 --> 00:17:34.000]  就是免得我們分散在全地上
[00:17:34.000 --> 00:17:38.000]  他們要聚集在一起
[00:17:38.000 --> 00:17:41.000]  神的意思並不是這樣
[00:17:41.000 --> 00:17:46.000]  神和羅亞說
[00:17:46.000 --> 00:17:50.000]  我要賜福給你和你的兒子
[00:17:50.000 --> 00:17:54.000]  你們要生養眾多遍滿了地
[00:17:54.000 --> 00:17:57.000]  在地上昌盛繁茂
[00:17:57.000 --> 00:17:59.000]  免得我們分散在全地上
[00:17:59.000 --> 00:18:01.000]  這句說話明明就是顯出
[00:18:01.000 --> 00:18:03.000]  他們知道神的心意
[00:18:03.000 --> 00:18:05.000]  但是就違背神
[00:18:05.000 --> 00:18:08.000]  一起去破壞神的意思
[00:18:08.000 --> 00:18:15.000]  然後神就把人所做的一切
[00:18:15.000 --> 00:18:18.000]  都看在眼內
[00:18:18.000 --> 00:18:20.000]  神就降臨
[00:18:20.000 --> 00:18:22.000]  看看世人在做什麼
[00:18:22.000 --> 00:18:26.000]  這句說話真是頗有諷刺
[00:18:26.000 --> 00:18:28.000]  人以為做了一個塔
[00:18:28.000 --> 00:18:29.000]  上到天上
[00:18:29.000 --> 00:18:31.000]  怎知道其實神
[00:18:31.000 --> 00:18:33.000]  就算你的塔有多高
[00:18:33.000 --> 00:18:35.000]  神也要降臨
[00:18:35.000 --> 00:18:39.000]  去看看你們在做什麼
[00:18:39.000 --> 00:18:41.000]  傳道者指出
[00:18:41.000 --> 00:18:44.000]  神在天人在地
[00:18:44.000 --> 00:18:45.000]  任憑天下人
[00:18:45.000 --> 00:18:47.000]  以為自己可以做一座塔
[00:18:47.000 --> 00:18:49.000]  實在上
[00:18:49.000 --> 00:18:51.000]  這座塔和神的所在
[00:18:51.000 --> 00:18:56.000]  還有很大很大的距離
[00:18:56.000 --> 00:18:59.000]  神就回應了
[00:18:59.000 --> 00:19:01.000]  他們就已經是
