
[00:00:00.000 --> 00:00:03.000]  好 我們再一次低頭禱告
[00:07:53.000 --> 00:07:56.000]  只有神他親自去啟示出來
[00:07:56.000 --> 00:07:57.000]  我們才明白
[00:07:57.000 --> 00:07:59.000]  神就是這樣啟示給保羅知道
[00:07:59.000 --> 00:08:00.000]  所以他這裡
[00:08:00.000 --> 00:08:03.000]  他說有個很重要的東西
[00:08:03.000 --> 00:08:05.000]  要跟你們講
[00:08:05.000 --> 00:08:06.000]  就好像我們平時
[00:08:06.000 --> 00:08:08.000]  不知道你們應該有這樣的經驗
[00:08:08.000 --> 00:08:09.000]  可能有個很熟的朋友
[00:08:09.000 --> 00:08:10.000]  走過來拍拍你
[00:08:10.000 --> 00:08:11.000]  喂喂
[00:08:11.000 --> 00:08:13.000]  我有件重要的東西想跟你講
[00:08:13.000 --> 00:08:15.000]  不知道你有沒有時間呢
[00:08:15.000 --> 00:08:17.000]  重要的東西
[00:08:17.000 --> 00:08:18.000]  就是想告訴你
[00:08:18.000 --> 00:08:20.000]  接著要講的東西
[00:08:20.000 --> 00:08:21.000]  是很重要的
[00:08:21.000 --> 00:08:23.000]  接著要講什麼
[00:08:23.000 --> 00:08:25.000]  這個奧秘是什麼
[00:08:25.000 --> 00:08:27.000]  就是接著那句話
[00:08:27.000 --> 00:08:29.000]  我們不是都要睡覺
[00:08:29.000 --> 00:08:32.000]  而是都要改變
[00:08:32.000 --> 00:08:35.000]  這句話很重要
[00:08:35.000 --> 00:08:38.000]  有什麼這麼重要
[00:08:38.000 --> 00:08:40.000]  奧秘裡面究竟在講什麼
[00:08:40.000 --> 00:08:43.000]  保羅用了三個形容詞去形容
[00:08:43.000 --> 00:08:45.000]  這件事什麼時候會發生
[00:08:45.000 --> 00:08:46.000]  是什麼
[00:08:46.000 --> 00:08:48.000]  是一眨眼
[00:08:48.000 --> 00:08:50.000]  一眨眼之下
[00:08:50.000 --> 00:08:52.000]  是一剎那之間
[00:08:52.000 --> 00:08:54.000]  是末世的號筒
[00:08:54.000 --> 00:08:56.000]  那個勝利的響號響起的時候
[00:08:56.000 --> 00:08:58.000]  一剎那一眨眼之下
[00:08:58.000 --> 00:09:00.000]  你也遇不到
[00:09:00.000 --> 00:09:02.000]  很快就來了
[00:09:02.000 --> 00:09:04.000]  這個末世勝利
[00:09:04.000 --> 00:09:05.000]  主耶穌再來
[00:09:05.000 --> 00:09:08.000]  得勝的那個響號響起的時候
[00:09:08.000 --> 00:09:10.000]  在那個時候就會發生
[00:09:10.000 --> 00:09:12.000]  這個勝利的響號
[00:09:12.000 --> 00:09:14.000]  他告訴我們一個很重要的訊息
[00:09:14.000 --> 00:09:17.000]  就是我們不是都要睡覺
[00:09:17.000 --> 00:09:18.000]  或者簡單一點講
[00:09:18.000 --> 00:09:20.000]  或者應該講他裡面的意思
[00:09:20.000 --> 00:09:24.000]  就是我們不是所有人都要睡覺
[00:09:26.000 --> 00:09:28.000]  很重要
[00:09:28.000 --> 00:09:30.000]  不是所有人
[00:09:30.000 --> 00:09:31.000]  就是說為什麼
[00:09:31.000 --> 00:09:33.000]  就是說當那些號筒吹的時候
[00:09:33.000 --> 00:09:36.000]  中間還有一些人仍然活著
[00:09:36.000 --> 00:09:41.000]  但是當中也有很多已經睡覺
[00:09:41.000 --> 00:09:43.000]  要留意這句字
[00:09:43.000 --> 00:09:45.000]  我們不是都要睡覺
[00:09:45.000 --> 00:09:48.000]  保羅不是說我們不是都要死
[00:09:48.000 --> 00:09:51.000]  這個字很重要
[00:09:51.000 --> 00:09:52.000]  就是說什麼
[00:09:52.000 --> 00:09:54.000]  告訴我們一個很重要的訊息
[00:09:54.000 --> 00:09:56.000]  信主的人
[00:09:56.000 --> 00:10:01.000]  你的宗谷是睡覺
[00:10:01.000 --> 00:10:03.000]  睡覺會怎樣的
[00:10:03.000 --> 00:10:05.000]  會睡醒的
[00:10:05.000 --> 00:10:06.000]  會睡醒的
[00:10:06.000 --> 00:10:07.000]  這個訊息很重要
[00:10:07.000 --> 00:10:09.000]  在信主的人告訴我們
[00:10:09.000 --> 00:10:11.000]  我們不是所有人都要睡覺
[00:10:11.000 --> 00:10:13.000]  而當中裡面
[00:10:13.000 --> 00:10:15.000]  甚至當這個響號響起的時候
[00:10:15.000 --> 00:10:17.000]  有些人仍然活著
[00:10:17.000 --> 00:10:19.000]  這個訊息很大的安慰
[00:10:19.000 --> 00:10:20.000]  因為告訴我們
[00:10:20.000 --> 00:10:21.000]  在千百年來
[00:10:21.000 --> 00:10:23.000]  很多的信徒
[00:10:23.000 --> 00:10:27.000]  他們今天已經睡了
[00:10:27.000 --> 00:10:29.000]  但是那個很大的盼望
[00:10:29.000 --> 00:10:31.000]  就是當主在來的時候
[00:10:31.000 --> 00:10:34.000]  他們都再一次復活起來
[00:10:34.000 --> 00:10:35.000]  都是一個身體
[00:10:35.000 --> 00:10:36.000]  但是這裡說
[00:10:36.000 --> 00:10:38.000]  都要改變
[00:10:38.000 --> 00:10:41.000]  就是一個這麼重要的訊息
[00:10:41.000 --> 00:10:43.000]  就是說人的宗谷
[00:10:43.000 --> 00:10:45.000]  不論你是已經睡了
[00:10:45.000 --> 00:10:47.000]  或者到時仍然活著
[00:10:47.000 --> 00:10:50.000]  但是主耶穌給你一個很大的應許
[00:10:50.000 --> 00:10:52.000]  就是都要改變
[00:10:52.000 --> 00:10:54.000]  你有榮耀的身體
[00:10:54.000 --> 00:10:56.000]  榮耀的盼望
[00:10:56.000 --> 00:10:58.000]  這是一個很重要的訊息
[00:10:58.000 --> 00:11:00.000]  這裡說
[00:11:00.000 --> 00:11:03.000]  我們都要改變
[00:11:03.000 --> 00:11:05.000]  在五十三節這裡
[00:11:05.000 --> 00:11:08.000]  一句很重要的說話
[00:11:08.000 --> 00:11:10.000]  「者會扭壞的
[00:11:10.000 --> 00:11:13.000]  便變成不扭壞的
[00:11:13.000 --> 00:11:15.000]  者會死的
[00:11:15.000 --> 00:11:18.000]  總要變成不會死的」
[00:11:18.000 --> 00:11:20.000]  剛才我們一路開始的時候
[00:11:20.000 --> 00:11:23.000]  說血肉之軀必扭壞
[00:11:23.000 --> 00:11:25.000]  現在這裡說
[00:11:25.000 --> 00:11:26.000]  不會死
[00:11:26.000 --> 00:11:28.000]  不會扭壞
[00:11:28.000 --> 00:11:30.000]  是一個很大的安慰
[00:11:30.000 --> 00:11:31.000]  很大的訊息
[00:11:31.000 --> 00:11:33.000]  就是可能在我們當中
[00:11:33.000 --> 00:11:36.000]  當你面對著一個很大艱難的時候
[00:11:36.000 --> 00:11:38.000]  很大壓力之下
[00:11:38.000 --> 00:11:40.000]  有個好朋友或者你家人走過來
[00:11:40.000 --> 00:11:42.000]  拍一拍你的肩膀
[00:11:42.000 --> 00:11:44.000]  不用怕
[00:11:44.000 --> 00:11:45.000]  不用怕
[00:11:45.000 --> 00:11:47.000]  沒事的
[00:11:47.000 --> 00:11:49.000]  這樣的情境
[00:11:49.000 --> 00:11:50.000]  所以這句說話
[00:11:50.000 --> 00:11:51.000]  不扭壞
[00:11:51.000 --> 00:11:52.000]  不會死
[00:11:52.000 --> 00:11:54.000]  對歷世歷代的信徒
[00:11:54.000 --> 00:11:57.000]  在他們很大的艱難當中
[00:11:57.000 --> 00:12:00.000]  給他們很多的鼓勵
[00:12:00.000 --> 00:12:03.000]  沒事的
[00:12:03.000 --> 00:12:05.000]  不用怕
[00:12:05.000 --> 00:12:08.000]  耶穌復活的能力
[00:12:08.000 --> 00:12:11.000]  會與你同在
[00:12:11.000 --> 00:12:13.000]  很重要
[00:12:13.000 --> 00:12:14.000]  我自己回想
[00:12:14.000 --> 00:12:15.000]  我一月初
[00:12:15.000 --> 00:12:17.000]  都經歷過一個近年
[00:12:17.000 --> 00:12:19.000]  都算是幾大的大病
[00:12:19.000 --> 00:12:21.000]  一年
[00:12:21.000 --> 00:12:23.000]  不舒服了整個星期
[00:12:23.000 --> 00:12:24.000]  自己
[00:12:24.000 --> 00:12:26.000]  習慣上不舒服
[00:12:26.000 --> 00:12:28.000]  吃一些普通的成藥
[00:12:28.000 --> 00:12:30.000]  吃一些Panadol
[00:12:30.000 --> 00:12:32.000]  誰知過了幾天之後
[00:12:32.000 --> 00:12:34.000]  總是不好
[00:12:34.000 --> 00:12:36.000]  還越來越差
[00:12:36.000 --> 00:12:38.000]  然後還發高燒
[00:12:38.000 --> 00:12:40.000]  結果怎樣?
[00:12:40.000 --> 00:12:42.000]  結果就去看醫生
[00:12:42.000 --> 00:12:44.000]  帶著那份盼望
[00:12:44.000 --> 00:12:46.000]  希望去看醫生
[00:12:46.000 --> 00:12:48.000]  可以快點康復
[00:12:48.000 --> 00:12:50.000]  不要影響平常的侍奉
[00:12:50.000 --> 00:12:52.000]  去到醫生那裡
[00:12:52.000 --> 00:12:54.000]  醫生馬上給我做了一個快速的測試
[00:12:54.000 --> 00:12:56.000]  做完測試之後
[00:12:56.000 --> 00:12:57.000]  他第一句說話就是說
[00:12:57.000 --> 00:12:59.000]  先戴上口罩
[00:12:59.000 --> 00:13:01.000]  他說你是甲型流感
[00:13:01.000 --> 00:13:03.000]  我就說
[00:13:03.000 --> 00:13:05.000]  很重要
[00:13:05.000 --> 00:13:07.000]  知道是有問題了
[00:13:07.000 --> 00:13:11.000]  於是就聽清楚醫生的吩咐
[00:13:11.000 --> 00:13:13.000]  醫生很鄭重地告訴我
[00:13:13.000 --> 00:13:15.000]  你按著我的吩咐
[00:13:15.000 --> 00:13:17.000]  吃完這些藥
[00:13:17.000 --> 00:13:19.000]  按著我的吩咐回家好好休息
[00:13:19.000 --> 00:13:21.000]  多點喝水
[00:13:21.000 --> 00:13:24.000]  病情就會慢慢改變
[00:13:24.000 --> 00:13:26.000]  你會好的
[00:13:26.000 --> 00:13:30.000]  於是就馬上把這些藥拿回家
[00:13:30.000 --> 00:13:31.000]  做好自己的隔離
[00:13:31.000 --> 00:13:33.000]  也不想影響家人
[00:13:33.000 --> 00:13:34.000]  按時候吃藥
[00:13:34.000 --> 00:13:36.000]  休息
[00:13:36.000 --> 00:13:38.000]  慢慢地過了幾天
[00:13:38.000 --> 00:13:39.000]  吃完這些藥
[00:13:39.000 --> 00:13:41.000]  病情真的有改變
[00:13:41.000 --> 00:13:44.000]  自己慢慢地康復
[00:13:44.000 --> 00:13:46.000]  星期六日
[00:13:46.000 --> 00:13:48.000]  也可以如常地回來教會
[00:13:48.000 --> 00:13:50.000]  繼續去侍奉
[00:13:50.000 --> 00:13:51.000]  很感恩
[00:13:51.000 --> 00:13:52.000]  其實這個是我們很多人
[00:13:52.000 --> 00:13:56.000]  我們病的時候的心路歷程
[00:13:56.000 --> 00:13:58.000]  你不舒服
[00:13:58.000 --> 00:14:00.000]  姑勿論你是小病還是大病
[00:14:00.000 --> 00:14:03.000]  你帶著那份盼望去看醫生
[00:14:03.000 --> 00:14:05.000]  盼望著那個病情
[00:14:05.000 --> 00:14:07.000]  得著這個改變
[00:14:07.000 --> 00:14:09.000]  很多時候
[00:14:09.000 --> 00:14:10.000]  這個都是我們平常
[00:14:10.000 --> 00:14:12.000]  我們自己的心路歷程
[00:14:12.000 --> 00:14:14.000]  頂姐妹
[00:14:14.000 --> 00:14:16.000]  信主的人
[00:14:16.000 --> 00:14:17.000]  我們都知道
[00:14:17.000 --> 00:14:19.000]  復活
[00:14:19.000 --> 00:14:21.000]  會有徹底的改變
[00:14:21.000 --> 00:14:23.000]  這個事實
[00:14:23.000 --> 00:14:25.000]  所以鼓勵大家
[00:14:25.000 --> 00:14:26.000]  好像剛才所說
[00:14:26.000 --> 00:14:30.000]  即使在很多不同的艱難
[00:14:30.000 --> 00:14:33.000]  很多不同的困局裡面
[00:14:33.000 --> 00:14:35.000]  在環境當中
[00:14:35.000 --> 00:14:37.000]  可能你現在一無改變
[00:14:37.000 --> 00:14:40.000]  甚至前路茫茫
[00:14:40.000 --> 00:14:42.000]  看不到前面的光景
[00:14:42.000 --> 00:14:46.000]  沒有突破
[00:14:46.000 --> 00:14:49.000]  要看到主耶穌給我們的英雄
[00:14:49.000 --> 00:14:51.000]  在困局裡面
[00:14:51.000 --> 00:14:54.000]  不用怕
[00:14:54.000 --> 00:14:56.000]  主已經在十字架上
[00:14:56.000 --> 00:14:58.000]  成就了莫大的功勞
[00:14:58.000 --> 00:15:01.000]  給我們一個不扭壞
[00:15:01.000 --> 00:15:05.000]  不會死的生命
[00:15:05.000 --> 00:15:07.000]  第五十四節
[00:15:07.000 --> 00:15:08.000]  這句很特別
[00:15:08.000 --> 00:15:09.000]  非常寶貴
[00:15:09.000 --> 00:15:11.000]  或者我們一同讀出這句話
[00:15:11.000 --> 00:15:13.000]  第五十四節
[00:15:13.000 --> 00:15:15.000]  當這會扭壞的
[00:15:15.000 --> 00:15:17.000]  變成不扭壞的
[00:15:17.000 --> 00:15:18.000]  這會死的
[00:15:18.000 --> 00:15:20.000]  變成不會死的
[00:15:20.000 --> 00:15:22.000]  那是經上所記
[00:15:22.000 --> 00:15:25.000]  死亡已被勝利吞滅了的話
[00:15:25.000 --> 00:15:27.000]  就應驗了
[00:15:27.000 --> 00:15:30.000]  這句有什麼特別呢
[00:15:30.000 --> 00:15:32.000]  有什麼重要呢
[00:15:32.000 --> 00:15:34.000]  大家讀的時候有沒有留意
[00:15:34.000 --> 00:15:36.000]  其實跟之前第五十三句
[00:15:36.000 --> 00:15:38.000]  幾乎是一樣
[00:15:38.000 --> 00:15:44.000]  當這件事發生的時候
[00:15:44.000 --> 00:15:46.000]  是幾時呢
[00:15:46.000 --> 00:15:48.000]  是幾時這個扭壞
[00:15:48.000 --> 00:15:50.000]  會變成不扭壞
[00:15:50.000 --> 00:15:51.000]  這個會死的
[00:15:51.000 --> 00:15:54.000]  變成不會死呢
[00:15:54.000 --> 00:15:55.000]  保羅說
[00:15:55.000 --> 00:15:57.000]  當這件事發生的時候
[00:15:57.000 --> 00:16:00.000]  當主再來的時候
[00:16:00.000 --> 00:16:03.000]  信徒榮耀的身體改變
[00:16:03.000 --> 00:16:05.000]  也可以說
[00:16:05.000 --> 00:16:07.000]  當我們決志信耶穌那一刻
[00:16:07.000 --> 00:16:10.000]  領受著永生的盼望
[00:16:10.000 --> 00:16:12.000]  那個應許的時候
[00:16:12.000 --> 00:16:14.000]  我們已經得到
[00:16:14.000 --> 00:16:16.000]  扭壞成為不扭壞
[00:16:16.000 --> 00:16:20.000]  會死成為不會死的應許
[00:16:20.000 --> 00:16:22.000]  很多時候我們在教會
[00:16:22.000 --> 00:16:24.000]  我們回屯契查經的時候
[00:16:24.000 --> 00:16:25.000]  都會說到
[00:16:25.000 --> 00:16:26.000]  我們身處著
[00:16:26.000 --> 00:16:29.000]  今天是一個已然未然
[00:16:29.000 --> 00:16:31.000]  一個already but not yet的狀態
[00:16:31.000 --> 00:16:35.000]  就是說其實耶穌已經答應了你
[00:16:35.000 --> 00:16:37.000]  答應了你
[00:16:37.000 --> 00:16:40.000]  幾時你可以完完全全得到這件事呢
[00:16:40.000 --> 00:16:44.000]  就是當主再來的時候
[00:16:44.000 --> 00:16:47.000]  所以這句說話非常寶貴
[00:16:47.000 --> 00:16:49.000]  更加重要的地方
[00:16:49.000 --> 00:16:51.000]  你看到後面那裡說
[00:16:51.000 --> 00:16:55.000]  死亡已經被勝利吞噬了
[00:16:55.000 --> 00:16:59.000]  死亡已經沒有了
[00:16:59.000 --> 00:17:01.000]  藉著復活的主
[00:17:01.000 --> 00:17:04.000]  死亡已經被吞滅了
[00:17:04.000 --> 00:17:08.000]  死亡就藉著罪捆綁我們
[00:17:08.000 --> 00:17:11.000]  罪的功架就是死亡
[00:17:11.000 --> 00:17:14.000]  而罪就靠著律法給他的力量
[00:17:14.000 --> 00:17:17.000]  但是你知道我們人
[00:17:17.000 --> 00:17:21.000]  不能夠去履行這個律法
[00:17:21.000 --> 00:17:23.000]  但是這裡說感謝神
[00:17:23.000 --> 00:17:24.000]  感謝神
[00:17:24.000 --> 00:17:28.000]  因為祂使我們藉著耶穌基督可以得勝
[00:17:28.000 --> 00:17:34.000]  也能夠應驗到舊約先知書當中的說話
[00:17:34.000 --> 00:17:41.000]  告訴我們死亡已經完完全全被復活所吞噬了
[00:17:41.000 --> 00:17:43.000]  在我們的生活上
[00:17:43.000 --> 00:17:44.000]  我們的生命裡
[00:17:44.000 --> 00:17:48.000]  有時候真的會遇到很多很多的挑戰
[00:17:48.000 --> 00:17:50.000]  但是神的說話很多時候
[00:17:50.000 --> 00:17:53.000]  卻是給我們很多的能力
[00:17:53.000 --> 00:17:55.000]  在我們生活上
[00:17:55.000 --> 00:17:58.000]  我們自己在我們生命當中
[00:17:58.000 --> 00:17:59.000]  我們自己的內裡
[00:17:59.000 --> 00:18:03.000]  很多時候會有很多不同的私慾
[00:18:03.000 --> 00:18:05.000]  很多犯罪的意念
[00:18:05.000 --> 00:18:06.000]  很多嬲怒
[00:18:06.000 --> 00:18:09.000]  很多憤恨
