
[00:00:00.000 --> 00:00:02.920]  主義誕聖經在約翰福音第四章
[00:02:00.200 --> 00:02:02.560]  無論在人際關係上
[00:02:02.560 --> 00:02:05.160]  而當我們在這種人生的困境當中
[00:02:05.160 --> 00:02:08.000]  我們感覺到走投無路的時候
[00:02:08.000 --> 00:02:10.480]  我們多麼希望有神的神蹟
[00:02:10.480 --> 00:02:11.920]  在我們生命當中發生
[00:02:11.920 --> 00:02:13.440]  不是嗎
[00:02:13.440 --> 00:02:18.080]  就像今天這個故事的大臣一樣
[00:02:18.080 --> 00:02:21.360]  他也面對一個人生的困境
[00:02:21.360 --> 00:02:24.600]  那就是他的兒子在加百農患病
[00:02:24.600 --> 00:02:26.560]  而且快要死
[00:02:26.560 --> 00:02:29.880]  那天當他來求見主耶穌
[00:02:29.880 --> 00:02:33.720]  主耶穌就醫治了他的兒子
[00:02:33.720 --> 00:02:35.520]  就在那一天
[00:02:35.520 --> 00:02:41.360]  這位大臣經歷了他生命當中的神蹟
[00:02:41.360 --> 00:02:43.720]  如果你仔細看這段經文
[00:02:43.720 --> 00:02:45.080]  你就會發現
[00:02:45.080 --> 00:02:49.920]  其實這個神蹟不只是神的作為而已
[00:02:49.920 --> 00:02:52.880]  他更是需要人憑著信心
[00:02:52.880 --> 00:02:54.920]  主動來配合
[00:02:54.920 --> 00:02:57.360]  神蹟才發生了
[00:02:57.360 --> 00:02:59.160]  所以今天我們要從這段經文當中
[00:02:59.160 --> 00:03:01.040]  一同來思想
[00:03:01.040 --> 00:03:04.360]  到底這種經歷神蹟的這種信心
[00:03:04.360 --> 00:03:06.880]  是怎麼樣一種信心呢
[00:03:06.880 --> 00:03:07.960]  四方面我們來思想
[00:03:07.960 --> 00:03:09.040]  第一個
[00:03:09.040 --> 00:03:11.360]  信心是從聽見開始
[00:03:11.360 --> 00:03:15.800]  跟你們說信心從聽見開始
[00:03:15.800 --> 00:03:17.760]  這裡講到有一位大臣
[00:03:17.760 --> 00:03:19.840]  他的兒子患病
[00:03:19.840 --> 00:03:24.200]  他聽見耶穌來到家裡
[00:03:24.200 --> 00:03:26.040]  我相信這裡說的聽見
[00:03:26.040 --> 00:03:29.840]  不只是說他聽見耶穌的行蹤而已
[00:03:29.840 --> 00:03:34.080]  他一定曾經聽見過耶穌所說的話
[00:03:34.080 --> 00:03:38.040]  而且聽見過耶穌所做的事情
[00:03:38.040 --> 00:03:40.800]  否則他不會這樣充滿渴慕
[00:03:40.800 --> 00:03:42.640]  要來尋找耶穌
[00:03:42.640 --> 00:03:47.480]  他聽見了耶穌的事情
[00:03:47.480 --> 00:03:48.880]  聽見什麼呢
[00:03:48.880 --> 00:03:52.040]  羅馬書第十章十七節講得很清楚
[00:03:52.040 --> 00:03:54.920]  這裡說可見的信道是從聽道來的
[00:03:54.920 --> 00:03:58.360]  聽道是從基督的話來的
[00:03:58.360 --> 00:03:59.640]  在原文的翻譯
[00:03:59.640 --> 00:04:02.280]  其實更正確的翻譯應該說
[00:04:02.280 --> 00:04:06.600]  可見的信心是從聽見而來
[00:04:06.600 --> 00:04:10.800]  聽見是從基督的話而來
[00:04:10.800 --> 00:04:13.760]  什麼時候當你在信心裡面
[00:04:13.760 --> 00:04:16.120]  能夠領受到神的話語
[00:04:16.120 --> 00:04:17.840]  基督的話的時候
[00:04:17.840 --> 00:04:20.640]  很自然從你心靈的深處
[00:04:20.640 --> 00:04:24.440]  進入對神產生一種信心
[00:04:24.440 --> 00:04:27.280]  那你說什麼是基督的話呢
[00:04:27.280 --> 00:04:28.720]  那聖經裡面
[00:04:28.720 --> 00:04:30.080]  講到神的話語的時候
[00:04:30.080 --> 00:04:32.720]  在原文裡面常用兩個不同的字
[00:04:32.720 --> 00:04:34.560]  來表達神的話
[00:04:34.560 --> 00:04:36.240]  一個就是Logos
[00:04:36.240 --> 00:04:38.280]  一個就是Reima
[00:04:38.280 --> 00:04:40.160]  Logos是什麼意思呢
[00:04:40.160 --> 00:04:41.240]  Logos的意思
[00:04:41.240 --> 00:04:44.600]  就是指的神所說的一切的話語
[00:04:44.600 --> 00:04:45.920]  那Reima呢
[00:04:45.920 --> 00:04:50.880]  Reima就是指的神現在所說的話語
[00:04:50.880 --> 00:04:52.320]  而在聖潔正經當中
[00:04:52.320 --> 00:04:56.120]  基督的話就是用Reima這個字
[00:04:56.120 --> 00:05:00.280]  是指的神現在所說的話
[00:05:00.280 --> 00:05:01.480]  所以什麼是信心呢
[00:05:01.480 --> 00:05:03.680]  信心是從聽見而來
[00:05:03.680 --> 00:05:09.720]  聽見是從神現在所說的話語而來
[00:05:09.720 --> 00:05:12.080]  換言之不是隨便一句話
[00:05:12.080 --> 00:05:14.560]  而是神在這一個時刻
[00:05:14.560 --> 00:05:17.000]  所要向你所說的話
[00:05:17.000 --> 00:05:20.760]  所以當我們在信心裡面領受了
[00:05:20.760 --> 00:05:23.440]  神現在向我們所說的話語的時候
[00:05:23.440 --> 00:05:25.880]  很自然信心從我們裡面
[00:05:25.880 --> 00:05:29.240]  就能夠很自然地產生出來
[00:05:29.240 --> 00:05:31.960]  我還記得在2015年的時候
[00:05:31.960 --> 00:05:34.880]  當我們在考慮要推動
[00:05:34.880 --> 00:05:38.280]  Shakana Glory這個建堂計劃的時候
[00:05:38.280 --> 00:05:40.360]  我還記得那時候建堂委員會
[00:05:40.360 --> 00:05:41.720]  來到我面前跟我說
[00:05:41.720 --> 00:05:44.280]  劉牧師我們已經準備很多的計劃
[00:05:44.280 --> 00:05:47.000]  什麼時候可以開始推動呢
[00:05:47.000 --> 00:05:49.000]  我就跟建堂委員會弟兄姊妹說
[00:05:49.000 --> 00:05:50.960]  還是要等一下
[00:05:50.960 --> 00:05:52.680]  他們說等什麼呢
[00:05:52.680 --> 00:05:54.280]  我說等神啊
[00:05:54.280 --> 00:05:57.080]  我說如果沒有神的話
[00:05:57.080 --> 00:06:00.120]  我怎麼敢推動這麼大一個工程
[00:06:00.120 --> 00:06:02.440]  這麼龐大的經費
[00:06:02.440 --> 00:06:04.720]  我怎麼敢向錢啊
[00:06:04.720 --> 00:06:07.720]  我說要等神的話語
[00:06:07.720 --> 00:06:08.920]  我還記得那段時間當中
[00:06:08.920 --> 00:06:12.560]  我真的花很多的時間在身邊大聲呼求
[00:06:12.560 --> 00:06:14.280]  我說主如果你不向我說話
[00:06:14.280 --> 00:06:18.640]  我怎麼能夠帶領整個教會繼續往前走呢
[00:06:18.640 --> 00:06:23.200]  我還記得有一天晚上我在開車回家的路上
[00:06:23.200 --> 00:06:26.360]  在開車回家路上我真的像是大聲呼求
[00:06:26.360 --> 00:06:29.280]  我主要求祢向我顯明祢的心意
[00:06:29.280 --> 00:06:32.280]  好讓我能夠帶領這個教會
[00:06:32.280 --> 00:06:34.520]  我還記得那天晚上正在開車一邊呼求的時候
[00:06:34.520 --> 00:06:36.200]  忽然間很少這樣的經驗
[00:06:36.200 --> 00:06:38.520]  忽然間在我眼前就出現一個字
[00:06:38.520 --> 00:06:41.640]  那個字還是Sibilaven Shakana
[00:06:41.640 --> 00:06:42.920]  我曾經讀過這個字
[00:06:42.920 --> 00:06:46.920]  但是我不很清楚這個字的意思是什麼
[00:06:46.920 --> 00:06:49.640]  我說很快我開車回到家裡
[00:06:49.640 --> 00:06:50.920]  趕快去查一下
[00:06:50.920 --> 00:06:52.800]  Shakana的意思就是
[00:06:52.800 --> 00:06:56.120]  神在地上的居所
[00:06:56.120 --> 00:06:59.400]  我一看到這個意思我眼淚就掉下來了
[00:06:59.400 --> 00:07:00.600]  因為這不就是從我們教會
[00:07:00.600 --> 00:07:04.000]  從一開始我們的心願嗎
[00:07:04.000 --> 00:07:06.200]  主要願祢榮耀降臨
[00:07:06.200 --> 00:07:08.920]  願這個地方成為祢榮耀同在的居所
[00:07:08.920 --> 00:07:10.200]  不是這樣嗎
[00:07:10.200 --> 00:07:13.240]  所以一開始我們就在神面前這樣的禱告
[00:07:13.240 --> 00:07:16.160]  這樣的敬拜 這樣的呼求
[00:07:16.160 --> 00:07:17.800]  所以那天當我看見
[00:07:17.800 --> 00:07:19.720]  神給我這樣一個叫Shakana的時候
[00:07:19.720 --> 00:07:21.880]  我就忽然明白過來
[00:07:21.880 --> 00:07:32.320]  神要我為祂建A house of Shakana glory
[00:07:32.320 --> 00:07:35.280]  所以我立刻打電話給我們建堂委員會
[00:07:35.280 --> 00:07:38.160]  有神的話可以推動
[00:07:38.160 --> 00:07:40.520]  可以往前走了 Hallelujah
[00:07:40.520 --> 00:07:44.720]  從2015年我們就開始推動這個建堂計劃
[00:07:44.720 --> 00:07:47.240]  到2018年10月
[00:07:47.240 --> 00:07:49.960]  我們果然全部完工 Hallelujah
[00:07:49.960 --> 00:07:54.840]  將榮耀歸給我們的神
[00:07:54.840 --> 00:07:57.400]  信心從聽見開始的
[00:07:57.400 --> 00:07:59.920]  聽見神的話語
[00:07:59.920 --> 00:08:01.680]  你就發現有信心
[00:08:01.680 --> 00:08:05.240]  能夠開始推動神的工作
[00:08:05.240 --> 00:08:07.640]  那你說我們怎麼樣能夠聽見神
[00:08:07.640 --> 00:08:09.920]  現在向我們所說的話呢
[00:08:09.920 --> 00:08:12.760]  一般而言我們看見神向我們說話
[00:08:12.760 --> 00:08:15.000]  是透過三種管道向我們說話
[00:08:15.000 --> 00:08:18.640]  第一個 神透過祂的僕人來說話
[00:08:18.640 --> 00:08:20.520]  跟你們說透過神的僕人說話
[00:08:20.520 --> 00:08:23.000]  跟他說
[00:08:23.000 --> 00:08:29.000]  這為什麼主日來聚會來聽到是很重要的
[00:08:29.000 --> 00:08:33.640]  因為神常常記得講到的信息向你說話嘛
[00:08:33.640 --> 00:08:36.000]  這為什麼聽到的時候
[00:08:36.000 --> 00:08:40.200]  要學習記筆記是很重要的
[00:08:40.200 --> 00:08:42.200]  否則你聽得再好
[00:08:42.200 --> 00:08:44.120]  左耳進怎麼樣
[00:08:44.120 --> 00:08:45.800]  右耳出啦
[00:08:45.800 --> 00:08:49.000]  這為什麼很多人聽到聽來聽去
[00:08:49.000 --> 00:08:53.560]  只記得講演講的笑話跟故事
[00:08:53.560 --> 00:08:55.280]  其他都不記得
[00:08:55.280 --> 00:08:56.720]  人家問你說今天信息好不好
[00:08:56.720 --> 00:08:57.840]  很好啊
[00:08:57.840 --> 00:08:58.360]  講什麼
[00:08:58.360 --> 00:08:59.480]  不知道
[00:08:59.480 --> 00:09:01.200]  記不得了
[00:09:01.200 --> 00:09:05.600]  所以你一定要學習記筆記很重要
[00:09:05.600 --> 00:09:08.120]  因為很多時候聖靈會感動你
[00:09:08.120 --> 00:09:11.520]  那個那種當時的感動很重要
[00:09:11.520 --> 00:09:17.320]  這個當時的感動常常就是神現在所要向你說的話
[00:09:17.320 --> 00:09:18.440]  知道嗎
[00:09:18.440 --> 00:09:21.480]  而當你把這些當時的感動
[00:09:21.480 --> 00:09:23.120]  能夠記錄下來
[00:09:23.120 --> 00:09:24.880]  累積起來
[00:09:24.880 --> 00:09:27.200]  回頭來看的時候
[00:09:27.200 --> 00:09:31.040]  我告訴你神的心意就不難明白
[00:09:31.040 --> 00:09:32.480]  不難明白
[00:09:32.480 --> 00:09:37.760]  所以第一個我們看見神透過祂的僕人向你來說話
[00:09:37.760 --> 00:09:41.920]  第二神透過祂的話語來向你說話
[00:09:41.920 --> 00:09:46.080]  跟你朋友說透過神的話語來說話跟他說話
[00:09:46.080 --> 00:09:49.760]  所以為什麼讀聖經讀神的話是很重要的
[00:09:49.760 --> 00:09:51.960]  千萬不要把它當作一個例行公事
[00:09:51.960 --> 00:09:55.400]  每天都要讀一下交差了事就算了
[00:09:55.400 --> 00:09:57.480]  而當你在讀聖經的時候很重要
[00:09:57.480 --> 00:10:01.840]  一定要歡迎聖靈來教導你
[00:10:01.840 --> 00:10:03.800]  為什麼要歡迎聖靈呢
[00:10:03.800 --> 00:10:07.080]  約翰福音十六章十三節解釋得很清楚
[00:10:07.080 --> 00:10:09.800]  這裡說只等真理的聖靈來
[00:10:09.800 --> 00:10:12.240]  祂要引導你們怎麼樣
[00:10:12.240 --> 00:10:15.200]  明白一切的真理
[00:10:15.200 --> 00:10:15.920]  這就對了
[00:10:15.920 --> 00:10:16.880]  太多人跟我說
[00:10:16.880 --> 00:10:19.200]  劉慕斯聖經很難懂
[00:10:19.200 --> 00:10:21.280]  不但很難讀 讀了也很難懂
[00:10:21.280 --> 00:10:23.320]  因為你沒有聖靈
[00:10:23.320 --> 00:10:24.720]  就不懂
[00:10:24.720 --> 00:10:26.840]  所以你打開聖經的時候要讀聖經的時候
[00:10:26.840 --> 00:10:28.280]  你一定要歡迎聖靈
[00:10:28.280 --> 00:10:29.320]  因為講得很清楚
[00:10:29.320 --> 00:10:32.240]  聖靈要引導我們進入一切的真理
[00:10:32.240 --> 00:10:33.720]  我常說什麼是聖靈呢
[00:10:33.720 --> 00:10:36.920]  聖靈就好像我們以前年輕的時候
[00:10:36.920 --> 00:10:37.960]  我不知道你們有沒有這樣
[00:10:37.960 --> 00:10:39.000]  都參加補習班
[00:10:39.000 --> 00:10:40.120]  你們參加補習班
[00:10:40.120 --> 00:10:42.080]  還是我們太老了
[00:10:42.080 --> 00:10:44.120]  要補習班對不對
[00:10:44.120 --> 00:10:47.280]  因為讀書讀不懂怎麼辦呢
[00:10:47.280 --> 00:10:48.840]  你要到補習班去
[00:10:48.840 --> 00:10:50.400]  那個補習班的老師
[00:10:50.400 --> 00:10:51.920]  是不是家教班
[00:10:51.920 --> 00:10:52.960]  家教
[00:10:52.960 --> 00:10:54.000]  給你講解一下
[00:10:54.000 --> 00:10:54.880]  就明白了
[00:10:54.880 --> 00:10:56.440]  題就解出來了
[00:10:56.440 --> 00:11:00.480]  聖靈就是這個家教班的家教
[00:11:00.480 --> 00:11:03.040]  你真的是要歡迎聖靈來的時候
[00:11:03.040 --> 00:11:05.560]  能夠幫助你來讀聖經的時候
[00:11:05.560 --> 00:11:07.320]  能夠明白神的話語
[00:11:07.320 --> 00:11:11.080]  聖靈就能夠把神今天所要給你的話語
[00:11:11.080 --> 00:11:12.880]  現在所要給你的話語
[00:11:12.880 --> 00:11:14.600]  能夠指引出來
[00:11:14.600 --> 00:11:18.920]  那一句話就成為你今天生活的力量跟幫助
[00:11:18.920 --> 00:11:20.040]  Amen
[00:11:20.040 --> 00:11:21.360]  所以你要看見很多時候
[00:11:21.360 --> 00:11:24.520]  看見神是透過祂的話語向我們說話
[00:11:24.520 --> 00:11:26.120]  第三
[00:11:26.120 --> 00:11:28.200]  神透過環境來說話
[00:11:28.200 --> 00:11:32.120]  跟你講說透過環境來說話
[00:11:32.120 --> 00:11:36.280]  神常常透過環境的關門跟開門
[00:11:36.280 --> 00:11:38.120]  來向我們說話
[00:11:38.120 --> 00:11:41.640]  當神在你生命當中關一扇門的時候
[00:11:41.640 --> 00:11:44.400]  你不要太沮喪跟灰心
[00:11:44.400 --> 00:11:46.360]  當神關一扇門的時候
[00:11:46.360 --> 00:11:51.240]  其實意思是神必要為你開另外一扇門
[00:11:51.240 --> 00:11:53.560]  所以你真的要是
[00:11:53.560 --> 00:11:54.840]  在神面前
[00:11:54.840 --> 00:11:58.200]  學習等候祂不斷的叩門
[00:11:58.200 --> 00:12:01.800]  直到神為你預備敞開了門為止
[00:12:01.800 --> 00:12:03.320]  就像保羅一樣
[00:12:03.320 --> 00:12:05.280]  你還記得保羅在《十六行傳》裡面
[00:12:05.280 --> 00:12:08.120]  他本來要向小亞細亞去傳福音
[00:12:08.120 --> 00:12:09.640]  結果神的靈不許
[00:12:09.640 --> 00:12:11.680]  神關了這扇門
[00:12:11.680 --> 00:12:13.880]  後來他想比推你去傳福音
[00:12:13.880 --> 00:12:15.200]  神的靈又不許
[00:12:15.200 --> 00:12:17.440]  神又關了這扇門
[00:12:17.440 --> 00:12:19.560]  但保羅並沒有氣餒
[00:12:19.560 --> 00:12:21.440]  繼續的叩門
[00:12:21.440 --> 00:12:24.040]  直到神讓他看見一個馬其頓的異象
[00:12:24.040 --> 00:12:25.880]  一個馬其頓的人向他呼求說
[00:12:25.880 --> 00:12:27.760]  請他過來幫忙
[00:12:27.760 --> 00:12:30.360]  他就明白其實神為他在歐洲
[00:12:30.360 --> 00:12:32.920]  預備了敞開的門
[00:12:32.920 --> 00:12:34.240]  所以我們看見今天神
[00:12:34.240 --> 00:12:37.520]  其實不會隨便在我們生命當中關門的
[00:12:37.520 --> 00:12:40.600]  我再說神不會隨便關門的
[00:12:40.600 --> 00:12:42.120]  當神關門的時候
[00:12:42.120 --> 00:12:43.840]  表明神要帶領你
[00:12:43.840 --> 00:12:47.480]  進入到他為你預備的敞開的門那裡去
[00:12:47.480 --> 00:12:48.640]  Amen
[00:12:48.640 --> 00:12:49.840]  所以當神關門的時候
[00:12:49.840 --> 00:12:50.720]  不要氣餒
[00:12:50.720 --> 00:12:53.480]  跟你們說不要氣餒
[00:12:53.480 --> 00:12:56.120]  但是記得當神開門的時候
[00:12:56.120 --> 00:12:58.120]  千萬不要遲疑
[00:12:58.120 --> 00:13:00.480]  要勇往直前
[00:13:00.480 --> 00:13:01.440]  Amen
[00:13:01.440 --> 00:13:02.840]  就像保羅一樣
[00:13:02.840 --> 00:13:05.880]  當他看見歐洲人被打開的時候
[00:13:05.880 --> 00:13:07.600]  他一點沒有遲疑
[00:13:07.600 --> 00:13:10.040]  立刻前往歐洲
[00:13:10.040 --> 00:13:13.880]  結果福音果然就從歐洲傳遍到全世界
[00:13:13.880 --> 00:13:15.160]  Hallelujah
[00:13:15.160 --> 00:13:16.680]  所以我們就看見
[00:13:16.680 --> 00:13:18.920]  神常常透過
[00:13:18.920 --> 00:13:20.160]  神的僕人
[00:13:20.160 --> 00:13:21.520]  透過神的話語
[00:13:21.520 --> 00:13:23.560]  也透過環境來向我們說話
[00:13:23.560 --> 00:13:27.280]  信心永遠從聽見開始
[00:13:27.280 --> 00:13:28.200]  第二
[00:13:28.200 --> 00:13:30.200]  信心需要有行動來配合
[00:13:30.200 --> 00:13:34.440]  跟你們說信心需要行動來配合
[00:13:34.440 --> 00:13:36.080]  光是聽見是不夠
[00:13:36.080 --> 00:13:38.040]  因為如果你只是聽見神的話
[00:13:38.040 --> 00:13:40.400]  也不去回應
[00:13:40.400 --> 00:13:42.880]  那就不會有任何事情發生
[00:13:42.880 --> 00:13:44.480]  這位大臣
[00:13:44.480 --> 00:13:47.440]  當他聽見耶穌來了
[00:13:47.440 --> 00:13:52.000]  聖經說他立刻從迦百隆就趕到迦拿
[00:13:52.000 --> 00:13:53.720]  你知道從迦百隆到迦拿
[00:13:53.720 --> 00:13:56.280]  地圖上我們看見大概二十里路
[00:13:56.280 --> 00:13:59.840]  二十里路從現在來看不是太遙遠
[00:13:59.840 --> 00:14:00.880]  一開車就到
[00:14:00.880 --> 00:14:02.280]  但在當時的環境
[00:14:02.280 --> 00:14:04.480]  卻不是太近的距離
[00:14:04.480 --> 00:14:06.680]  而且不是挺方便
[00:14:06.680 --> 00:14:10.480]  我們看見這位大臣沒有只是坐在家裡
[00:14:10.480 --> 00:14:12.040]  等神蹟發生
[00:14:12.040 --> 00:14:13.120]  沒有
[00:14:13.120 --> 00:14:16.000]  他立刻來尋找耶穌
[00:14:16.000 --> 00:14:17.680]  來到耶穌面前
[00:14:17.680 --> 00:14:21.400]  尋求耶穌來醫治他的兒子
[00:14:21.400 --> 00:14:26.240]  第二點是信心不只是一種心裡的感動而已
[00:14:26.240 --> 00:14:30.520]  信心是必須要我們付上行動的代價的
[00:14:30.520 --> 00:14:31.560]  你們
[00:14:31.560 --> 00:14:33.280]  什麼樣的行動
[00:14:33.280 --> 00:14:34.680]  兩方面 第一個
[00:14:34.680 --> 00:14:35.880]  禱告的行動
[00:14:35.880 --> 00:14:38.760]  跟你們說要禱告 跟他說
[00:14:38.760 --> 00:14:40.600]  有人曾經說
[00:14:40.600 --> 00:14:45.920]  神不會垂聽一個你從來沒有做的禱告
[00:14:45.920 --> 00:14:49.920]  神永遠不會垂聽一個你沒有做過的禱告
[00:14:49.920 --> 00:14:52.960]  所以可見今天你要經歷神蹟
[00:14:52.960 --> 00:14:55.880]  你首先就是要來到神的面前
[00:14:55.880 --> 00:14:57.680]  藉著禱告來經歷神
[00:14:57.680 --> 00:15:01.960]  禱告是一個最簡單的回應的行動
[00:15:01.960 --> 00:15:03.840]  因為禱告的本身
[00:15:03.840 --> 00:15:05.880]  就是你對神的話語
[00:15:05.880 --> 00:15:08.360]  對神的指引一個最好的回應
[00:15:08.360 --> 00:15:10.680]  一旦你聽到了神的指引
[00:15:10.680 --> 00:15:13.520]  一旦你聽到神的應許
[00:15:13.520 --> 00:15:16.840]  就藉著禱告來回應給神
[00:15:16.840 --> 00:15:17.840]  這就好像
[00:15:17.840 --> 00:15:19.640]  但以理在聖經裡面
[00:15:19.640 --> 00:15:22.160]  你知道但以理他不但是一個偉大的先知
[00:15:22.160 --> 00:15:25.760]  你發現但以理也是個禱告的人
[00:15:25.760 --> 00:15:29.880]  聖經說他一天三次在神面前禱告
[00:15:29.880 --> 00:15:32.920]  而且是面向耶路撒冷禱告
[00:15:32.920 --> 00:15:36.040]  為什麼他要面向耶路撒冷禱告呢
[00:15:36.040 --> 00:15:37.280]  因為很清楚
[00:15:37.280 --> 00:15:39.600]  當以色列人被擄到巴比倫做神
[00:15:39.600 --> 00:15:43.960]  很清楚的應許以色列人說要七十年之後
[00:15:43.960 --> 00:15:47.720]  神要帶領以色列人回到耶路撒冷去
[00:15:47.720 --> 00:15:50.360]  所以我們看見但以理知道神的心意
[00:15:50.360 --> 00:15:52.040]  他知道神的應許
[00:15:52.040 --> 00:15:54.040]  所以他抓住神的應許
[00:15:54.040 --> 00:15:57.560]  面向耶路撒冷就開始禱告禱告
[00:15:57.560 --> 00:15:59.400]  不停止的禱告
[00:15:59.400 --> 00:16:01.600]  後來果然七十年之後
[00:16:01.600 --> 00:16:03.960]  神按照他的應許
[00:16:03.960 --> 00:16:06.840]  帶領以色列人回歸到耶路撒冷
[00:16:06.840 --> 00:16:13.040]  哈利路亞 禱告就是個最簡單的順服的行動
[00:16:13.040 --> 00:16:17.520]  禱告就是對神的應許一個最好的回應
[00:16:17.520 --> 00:16:19.520]  第二個我們也需要什麼行動
[00:16:19.520 --> 00:16:21.200]  需要順服的行動
[00:16:21.200 --> 00:16:24.960]  跟你們說順服神的行動
[00:16:24.960 --> 00:16:27.720]  一旦我們明白神的心意跟指引
[00:16:27.720 --> 00:16:30.080]  我們就需要順服的行動
[00:16:30.080 --> 00:16:31.440]  不只是禱告
[00:16:31.440 --> 00:16:33.840]  而且順從神的帶領
[00:16:33.840 --> 00:16:39.160]  就像主耶穌有一次跟祂的母親到迦拿參加一個婚宴一樣
[00:16:39.160 --> 00:16:43.280]  婚宴一半就發現他們沒有酒了
[00:16:43.280 --> 00:16:47.400]  於是耶穌的母親就對這些僕人說
[00:16:47.400 --> 00:16:49.400]  祂告訴你們什麼
[00:16:49.400 --> 00:16:52.120]  你們就去做什麼
[00:16:52.120 --> 00:16:54.000]  耶穌對這些僕人說
[00:16:54.000 --> 00:16:56.600]  耶穌告訴你們什麼 你就做什麼
[00:16:56.600 --> 00:16:58.480]  那耶穌對那些僕人說什麼
[00:16:58.480 --> 00:17:00.480]  告訴他們什麼呢
[00:17:00.480 --> 00:17:02.360]  耶穌就對他們說
[00:17:02.360 --> 00:17:06.360]  要把外面的大石缸倒滿了水
[00:17:06.360 --> 00:17:09.600]  然後將水從大石缸舀出來
[00:17:09.600 --> 00:17:11.760]  然後送到管宴席那裡去
[00:17:11.760 --> 00:17:13.000]  就這樣
[00:17:13.000 --> 00:17:14.800]  到了管宴席那裡
[00:17:14.800 --> 00:17:16.680]  水就變成酒
[00:17:16.680 --> 00:17:18.040]  說真的
[00:17:18.040 --> 00:17:21.320]  如果你是當時那個僕人其中一個
[00:17:21.320 --> 00:17:23.840]  當你聽見耶穌叫你所做的事情
[00:17:23.840 --> 00:17:27.240]  你真的覺得莫名其妙不是嗎
[00:17:27.240 --> 00:17:29.040]  一點道理都沒有
[00:17:29.040 --> 00:17:32.400]  從頭到尾都是水嘛
[00:17:32.400 --> 00:17:34.240]  我倒進去就是水
[00:17:34.240 --> 00:17:35.480]  舀出來是水
[00:17:35.480 --> 00:17:37.440]  送到管宴席是水
[00:17:37.440 --> 00:17:39.480]  怎麼可能變成酒呢
[00:17:39.480 --> 00:17:41.640]  想不通的
