
[00:00:00.000 --> 00:00:05.000]  大家正在準備聖誕節嗎?
[00:07:46.000 --> 00:07:49.000]  一個新天新地的開始
[00:07:49.000 --> 00:08:00.000]  但是對還未信主的人,是人類歷史定罪審判終極,最大的苦難的時日
[00:08:00.000 --> 00:08:06.000]  通常人大難臨頭的時候會怎樣?
[00:08:06.000 --> 00:08:12.000]  大難臨頭會不會各自飛,各自自己離開
[00:08:12.000 --> 00:08:18.000]  各自自己顧著自己,保著自己,封鎖自己,或者去封鎖其他人
[00:08:18.000 --> 00:08:29.000]  當人類的大限,大審判,萬事的結局,最終的大審判,世界的末日,越來越近的時候
[00:08:29.000 --> 00:08:34.000]  耶穌基督再回來,要審判這個世界的時日,又更加近了
[00:08:34.000 --> 00:08:38.000]  你和我做基督徒的,我們怎樣?
[00:08:38.000 --> 00:08:43.000]  一定不是封閉自己,一定是顧著自己
[00:08:43.000 --> 00:08:49.000]  更加不是彼此信徒之間,彼此攻擊,彼此疏離
[00:08:49.000 --> 00:08:58.000]  而是開放,去顧別人的事,彼此相交,彼此建立
[00:08:58.000 --> 00:09:06.000]  但是怎樣做呢?第七節的下半節就說,每個信徒都要謹慎自守
[00:09:06.000 --> 00:09:10.000]  這個意思就是說,對現在發生的事
[00:09:10.000 --> 00:09:16.000]  因為我們知道耶穌基督要再回來,我們會有苦難,會有逼迫,會有人奚落我們
[00:09:16.000 --> 00:09:18.000]  你信耶穌,怎樣怎樣
[00:09:18.000 --> 00:09:26.000]  當時在彼得的時代,他們更加面對很多很多的逼迫,很多的苦難
[00:09:26.000 --> 00:09:33.000]  彼得在這裡說,要謹慎自守,意思就是要保持著節制平衡的反應
[00:09:33.000 --> 00:09:41.000]  要神思明辨,要整裝待發,準備好
[00:09:41.000 --> 00:09:45.000]  看萬事要合乎中度,不要過高不要過低
[00:09:45.000 --> 00:09:51.000]  用神的眼光去透視萬物,哪些才是有永恆的價值
[00:09:51.000 --> 00:09:54.000]  哪些才是神所喜悅的
[00:09:54.000 --> 00:10:01.000]  彼得繼續說第二樣,除了謹慎要自守,即是有這個智慧,有這個判斷
[00:10:01.000 --> 00:10:08.000]  第二就是警醒,警醒是對將來,即將來要發生的,將來的苦難,將來的大審判
[00:10:08.000 --> 00:10:15.000]  對將來保持清醒警覺敏銳的判斷和情操
[00:10:15.000 --> 00:10:20.000]  即和醉酒糊塗麻木剛剛相反
[00:10:20.000 --> 00:10:28.000]  即不是封閉自己,不是培植一個硬的鐵石心腸
[00:10:28.000 --> 00:10:32.000]  相反是開放去培育一個肉心
[00:10:32.000 --> 00:10:40.000]  即是心思心靈裏面調教預備好,向神開放,向神不住的禱告
[00:10:40.000 --> 00:10:44.000]  這個意思就是警醒自守,警醒去禱告
[00:10:44.000 --> 00:10:53.000]  去向神禱告,向神開放,去尋求甚麼才是神的旨意
[00:10:53.000 --> 00:10:59.000]  即是信服聖靈的指引去做神要我們做的事
[00:10:59.000 --> 00:11:04.000]  可以說是建立一個屬靈的操練
[00:11:04.000 --> 00:11:12.000]  向神開放,以致我們可以向其他人開放,對其他人的需要更加敏銳,更加願意付出
[00:11:12.000 --> 00:11:17.000]  有了第四章第七節這裡
[00:11:17.000 --> 00:11:23.000]  即是我們個別的基督徒和神透過基督的死和復活
[00:11:23.000 --> 00:11:28.000]  我們和神建立了這個屬靈的關係,向神開放去禱告
[00:11:28.000 --> 00:11:30.000]  我們就有了這個基礎
[00:11:30.000 --> 00:11:38.000]  我們就可以和其他人信徒,其他人彼此之間建立彼此彼此的關係
[00:11:38.000 --> 00:11:42.000]  即是第八節到九節,一個彼此相愛的關係
[00:11:42.000 --> 00:11:47.000]  然後帶來第十到十一節,彼此服侍那個人證結果
[00:11:47.000 --> 00:11:49.000]  我們先看第八到九節
[00:11:49.000 --> 00:11:54.000]  第八到九節一開始就說最重要最要緊
[00:11:54.000 --> 00:11:57.000]  意思是最重要最優先
[00:11:57.000 --> 00:12:01.000]  人與人相處,弟兄姊妹相交,是一個字
[00:12:01.000 --> 00:12:04.000]  當然很難去實踐這個字
[00:12:04.000 --> 00:12:08.000]  是一個愛字,一個agape,一個愛字
[00:12:08.000 --> 00:12:15.000]  因為一書說,神透過基督既然是這樣愛我們
[00:12:15.000 --> 00:12:19.000]  即是為我們生,為我們死,為我們釘十字架
[00:12:19.000 --> 00:12:21.000]  我們也當彼此相愛
[00:12:21.000 --> 00:12:27.000]  我們能夠或者可以去愛,是因為神先愛我們
[00:12:27.000 --> 00:12:33.000]  神知道我們的傾向,我們的習慣
[00:12:33.000 --> 00:12:38.000]  我們通常都是自我封閉,只顧著自己
[00:12:38.000 --> 00:12:41.000]  所以神命令我們
[00:12:41.000 --> 00:12:48.000]  「我賜給你們一條新命令,乃是叫你們彼此相愛」
[00:12:48.000 --> 00:12:53.000]  愛也需要命令,需要嗎?
[00:12:53.000 --> 00:12:58.000]  愛很自然,你愛我,我愛你
[00:12:58.000 --> 00:13:03.000]  那些不是,你愛我,我愛你那種愛通常是自私
[00:13:03.000 --> 00:13:07.000]  我愛了你,吃了你,代了你下去
[00:13:07.000 --> 00:13:10.000]  愛是不同的
[00:13:10.000 --> 00:13:13.000]  耶穌基督給我們的新命令,叫我們彼此相愛
[00:13:13.000 --> 00:13:18.000]  怎樣愛?耶穌說,我怎樣愛你們,你們也要怎樣相愛
[00:13:18.000 --> 00:13:21.000]  那種犧牲的愛
[00:13:21.000 --> 00:13:28.000]  通常人經過風風雨雨,經過很多的艱苦
[00:13:28.000 --> 00:13:35.000]  或者大家一齊共事,一齊同工,一齊相處的時候
[00:13:35.000 --> 00:13:37.000]  就好像《馬達福音》二十四章那裡說
[00:13:37.000 --> 00:13:43.000]  因為不法的事增多,許多人基督徒的愛心就漸漸冷淡了
[00:13:43.000 --> 00:13:46.000]  有沒有這樣的經驗?
[00:13:46.000 --> 00:13:51.000]  和弟兄姊妹一齊開會,一齊侍奉,一齊同工的時候
[00:13:51.000 --> 00:13:54.000]  被他氣死也會氣死你
[00:13:54.000 --> 00:13:57.000]  有沒有被人氣死過?
[00:13:57.000 --> 00:14:00.000]  有時候做事做不死人,只是被人氣死
[00:14:00.000 --> 00:14:05.000]  問題是最慘的是那是你的弟兄還是你的姊妹?
[00:14:05.000 --> 00:14:09.000]  你不相信的人氣死你,OK,算了
[00:14:09.000 --> 00:14:11.000]  但那是你的弟兄還是你的姊妹?
[00:14:11.000 --> 00:14:18.000]  一齊開會,一齊侍奉,一齊打鼓,一齊唱詩,一齊侍奉的時候
[00:14:18.000 --> 00:14:22.000]  很容易像張曉峰那樣說
[00:14:22.000 --> 00:14:25.000]  一個台灣很出名的基督徒作家
[00:14:25.000 --> 00:14:30.000]  他說我不敢去愛,也不敢去接受愛
[00:14:30.000 --> 00:14:34.000]  因為我曾經愛過,但是受傷害
[00:14:34.000 --> 00:14:41.000]  我不敢去盼望,因為曾經有人使我失望、灰心
[00:14:41.000 --> 00:14:47.000]  我不敢去信任,因為我信任過,但是我卻是被欺騙
[00:14:47.000 --> 00:14:51.000]  有一個作者更加厲害,他寫了一本書,書名叫
[00:14:51.000 --> 00:14:55.000]  《我不敢告訴你我是誰》
[00:14:55.000 --> 00:14:58.000]  即是我要將自己收起來,封閉自己
[00:14:58.000 --> 00:15:00.000]  我不敢將我的感受告訴你
[00:15:00.000 --> 00:15:02.000]  我是一個什麼人怎麼告訴你
[00:15:02.000 --> 00:15:05.000]  我的過去的背景我不敢告訴你
[00:15:05.000 --> 00:15:09.000]  我將來的理想和夢想都不敢告訴你
[00:15:09.000 --> 00:15:12.000]  我不敢告訴你我是誰
[00:15:12.000 --> 00:15:18.000]  很多人封閉自己,壓抑,隱藏,收起來,收起來
[00:15:18.000 --> 00:15:23.000]  一直收,越收越像石頭那樣
[00:15:23.000 --> 00:15:28.000]  麻木了,絕望了,不敢去信,不敢去愛
[00:15:28.000 --> 00:15:32.000]  所以你有沒有發覺有些人在小組,在團契
[00:15:32.000 --> 00:15:35.000]  甚至在教會崇拜你之後
[00:15:35.000 --> 00:15:40.000]  不敢出聲,不會出聲,獨來獨往
[00:15:40.000 --> 00:15:44.000]  有些組長就覺得很難,叫開口都叫不到
[00:15:44.000 --> 00:15:49.000]  他不會分享,因為已經冰封了,封閉了自己
[00:15:49.000 --> 00:15:51.000]  有沒有見過這些人?
[00:15:51.000 --> 00:15:56.000]  你看看旁邊那個,不是,他旁邊那個不是
[00:15:56.000 --> 00:16:01.000]  彼得知道,彼得知道和確信
[00:16:01.000 --> 00:16:06.000]  當時分散在小亞細亞,在羅馬各省那些基督徒
[00:16:06.000 --> 00:16:08.000]  因為被逼迫,所以分散了
[00:16:08.000 --> 00:16:12.000]  這些基督徒他們是開放的,他們是啟蒙了
[00:16:12.000 --> 00:16:15.000]  他們已經被耶穌基督的恩典已經開啟了
[00:16:15.000 --> 00:16:19.000]  但是彼得相信他們是有愛,他們是敢去愛
[00:16:19.000 --> 00:16:24.000]  但是只是中道的,是平淡的愛
[00:16:24.000 --> 00:16:27.000]  彼得堅持他們要學習
[00:16:27.000 --> 00:16:32.000]  更加開放自己,更加切實的相愛
[00:16:32.000 --> 00:16:37.000]  切實,切實不是虛假的相反
[00:16:37.000 --> 00:16:41.000]  切實的意思就是繼續不斷
[00:16:41.000 --> 00:16:46.000]  要就算在困難裏面仍然去愛
[00:16:46.000 --> 00:16:50.000]  是持久的,繼續的去愛
[00:16:50.000 --> 00:16:56.000]  另外一個就是,切實的意思就是,是拉到盡,去搏到盡
[00:16:56.000 --> 00:17:00.000]  好像那些運動員跑到終點的時候,搏哂老命,衝刺
[00:17:00.000 --> 00:17:03.000]  那個就是切實的意思
[00:17:03.000 --> 00:17:06.000]  就好像有些人彈結他,教音的時候
[00:17:06.000 --> 00:17:10.000]  一路拎,嘰嘰嘰嘰嘰嘰嘰嘰嘰,聲音差不多
[00:17:10.000 --> 00:17:13.000]  要去到那麼盡,去到那個深度
[00:17:13.000 --> 00:17:18.000]  彼得在講,我們的相愛不是君子之交,淡如水那種愛
[00:17:18.000 --> 00:17:23.000]  是越來越濃烈,高度的彼此相愛
[00:17:23.000 --> 00:17:27.000]  彼此的犧牲,彼此的付出
[00:17:27.000 --> 00:17:32.000]  基督徒你和我有責任排除封閉的傾向
[00:17:32.000 --> 00:17:36.000]  我們有責任培養加增的愛
[00:17:36.000 --> 00:17:39.000]  到一個地步,就是用知取神的愛
[00:17:39.000 --> 00:17:42.000]  讓神的愛灌注在我們裏面
[00:17:42.000 --> 00:17:46.000]  以致我們可以流露出來
[00:17:46.000 --> 00:17:48.000]  第八節的下半節那裏說
[00:17:48.000 --> 00:17:51.000]  因為這個切實的愛是有動力,是有能力
[00:17:51.000 --> 00:17:54.000]  是改變,是可以扭轉人與人之間
[00:17:54.000 --> 00:17:57.000]  彼此相愛
[00:17:57.000 --> 00:18:00.000]  人是有軟弱的,是有缺乏的
[00:18:00.000 --> 00:18:03.000]  人,甚至基督徒,牧師也是人
[00:18:03.000 --> 00:18:06.000]  我們不是聖人來的
[00:18:06.000 --> 00:18:08.000]  無論你年長,我們信了主很久
[00:18:08.000 --> 00:18:12.000]  或者你剛剛信主,這些年輕人,彈琴打鼓那些
[00:18:12.000 --> 00:18:14.000]  我們都是人來的
[00:18:14.000 --> 00:18:16.000]  我們都是人性,有罪性
[00:18:16.000 --> 00:18:19.000]  有一個封閉自己的傾向
[00:18:19.000 --> 00:18:21.000]  不會理你的,我理自己
[00:18:21.000 --> 00:18:23.000]  我就好像宅男那樣
[00:18:23.000 --> 00:18:25.000]  我躲在自己裏面
[00:18:25.000 --> 00:18:31.000]  但這裏說,愛能遮掩許多的罪
[00:18:31.000 --> 00:18:35.000]  遮掩,留意,不是遮掩掩那種
[00:18:35.000 --> 00:18:39.000]  不是隱瞞,不是說他明明有罪,你說他沒有罪,不是
[00:18:39.000 --> 00:18:45.000]  這個遮掩的意思是掩護,是保住他
[00:18:45.000 --> 00:18:48.000]  有一次,我們不知道是早上還是晚上
[00:18:48.000 --> 00:18:50.000]  有一個絲琴在那裏,有另外一個絲琴在那裏
[00:18:50.000 --> 00:18:53.000]  如果那個絲琴萬一有什麼事,肚子痛或者什麼
[00:18:53.000 --> 00:18:58.000]  那個絲琴就上床了,就上台了,就彈琴了
[00:18:58.000 --> 00:19:02.000]  就是保護著,有這個詞,遮掩就是這個意思
[00:19:02.000 --> 00:19:05.000]  有兩個警察走節奏
[00:19:05.000 --> 00:19:07.000]  一個警察先去了那裏
[00:19:07.000 --> 00:19:10.000]  另外一個警察保住他,就是這個意思
[00:19:10.000 --> 00:19:12.000]  就是這個遮掩許多的罪
[00:19:12.000 --> 00:19:19.000]  就是愛能夠扭轉,能夠抵消,交征,寬恕,能夠包容
[00:19:19.000 --> 00:19:24.000]  如果彼得曾經說,我七十個七次包容寬恕,行嗎?
[00:19:24.000 --> 00:19:29.000]  耶穌說,不是七七四百九十次的意思
[00:19:29.000 --> 00:19:32.000]  是一個完全的寬恕
[00:19:32.000 --> 00:19:36.000]  不計較人的惡,是凡事包容的意思
[00:19:36.000 --> 00:19:39.000]  在基督徒的群體,在教會裏面
[00:19:39.000 --> 00:19:44.000]  這個愛的群體,面對彼此之間人性的軟弱傾向
[00:19:44.000 --> 00:19:47.000]  為了封閉,我們採取什麼呢?
[00:19:47.000 --> 00:19:52.000]  是不是去醫治,去包裹,去分擔,去包容,去建立
[00:19:52.000 --> 00:19:54.000]  還是好像一般人的做法
[00:19:54.000 --> 00:20:00.000]  相反就是去仇恨,去積怨,去揭露對方的瘡疤
[00:20:00.000 --> 00:20:04.000]  去落井下石,去加多一腳,怕他不死
[00:20:04.000 --> 00:20:09.000]  去奚落他,去侮辱他,去傷害他,去拆毀他
[00:20:09.000 --> 00:20:14.000]  去報復,去報仇,所謂相咬相吞
[00:20:14.000 --> 00:20:21.000]  愛能夠消除仇恨,就好像光能夠消除黑暗一樣
[00:20:21.000 --> 00:20:24.000]  我們自己經歷過神的愛赦免
[00:20:24.000 --> 00:20:28.000]  所以我們就能夠有這個愛去赦免我們的弟兄姊妹
[00:20:28.000 --> 00:20:31.000]  那些軟弱得罪我們的弟兄姊妹
[00:20:31.000 --> 00:20:35.000]  第九節給得很具體地講出一個實例
[00:20:35.000 --> 00:20:38.000]  一個例子,去證明這個愛的關係
[00:20:38.000 --> 00:20:41.000]  就開放我們的心,和開放我們的家
[00:20:41.000 --> 00:20:46.000]  因為初期教會2000年前沒有一個禮拜堂,一個建築物
[00:20:46.000 --> 00:20:49.000]  他們的家就是一個教會,一個家庭式的教會
[00:20:49.000 --> 00:20:51.000]  他們在家裏聚會
[00:20:51.000 --> 00:20:56.000]  而且當時的基督徒不是很多,分散,散居聚居
[00:20:56.000 --> 00:20:58.000]  所以是分散的
[00:20:58.000 --> 00:21:00.000]  而且當時交通不方便
[00:21:00.000 --> 00:21:04.000]  當一處的基督徒要外出去另外一個地方的時候
[00:21:04.000 --> 00:21:07.000]  或者因為受苦被逼迫的時候
[00:21:07.000 --> 00:21:10.000]  或者因為要傳道的時候,要出外的時候
[00:21:10.000 --> 00:21:14.000]  他們的食,他們的住就成了問題
[00:21:14.000 --> 00:21:17.000]  當時有很多黑店
[00:21:17.000 --> 00:21:21.000]  有些是旅館,但大部分都是很黑的
[00:21:21.000 --> 00:21:25.000]  沒有什麼旅遊局,什麼保證,什麼都沒有
[00:21:25.000 --> 00:21:29.000]  這些出外的基督徒就需要有愛心的基督徒去款待
[00:21:29.000 --> 00:21:32.000]  接待,留他們食,留他們宿
[00:21:32.000 --> 00:21:36.000]  彼得是一個老人家
[00:21:36.000 --> 00:21:38.000]  彼得經驗老道,他知道,他提醒
[00:21:38.000 --> 00:21:42.000]  當你留人食,留人宿的時候
[00:21:42.000 --> 00:21:46.000]  可能有很多麻煩,很多打擾
[00:21:46.000 --> 00:21:50.000]  香港地比較難一點,留人宿
[00:21:50.000 --> 00:21:54.000]  有時也會的,同房同住的時候
[00:21:54.000 --> 00:21:56.000]  你會發覺同房的人是基督徒
[00:21:56.000 --> 00:21:58.000]  你就會很憤怒他
[00:21:58.000 --> 00:22:01.000]  因為他每一次洗完澡之後
[00:22:01.000 --> 00:22:05.000]  頭髮的東西全部都在洗澡缸那裡
[00:22:05.000 --> 00:22:08.000]  他不撿的,塞在那裡
[00:22:08.000 --> 00:22:10.000]  你有沒有試過這樣的?
[00:22:10.000 --> 00:22:12.000]  你會很激氣的
[00:22:12.000 --> 00:22:16.000]  因為人性
[00:22:16.000 --> 00:22:20.000]  很容易引發人性的弱點
[00:22:20.000 --> 00:22:22.000]  我們會發怨言
[00:22:22.000 --> 00:22:24.000]  發怨言,是這樣的
[00:22:24.000 --> 00:22:27.000]  你是基督徒,你是牧師
[00:22:27.000 --> 00:22:30.000]  牧師我們宣教士到別人家裡住
[00:22:30.000 --> 00:22:33.000]  有沒有人被人這樣說呢?
[00:22:33.000 --> 00:22:37.000]  牧師也是人,宣教士也是人
[00:22:37.000 --> 00:22:42.000]  彼得在這裡鼓勵我們
[00:22:42.000 --> 00:22:45.000]  這些家庭去接待人的時候
[00:22:45.000 --> 00:22:48.000]  可能這個家庭已經被當時的非信徒
[00:22:48.000 --> 00:22:50.000]  那些猶太人,甚至羅馬人
[00:22:50.000 --> 00:22:53.000]  成為一個攻擊的對象
[00:22:53.000 --> 00:22:55.000]  他要去保護他自己
[00:22:55.000 --> 00:22:57.000]  又要保護這些客人
[00:22:57.000 --> 00:23:00.000]  或者說這些主人家
[00:23:00.000 --> 00:23:02.000]  要開放自己家裡的時候
[00:23:02.000 --> 00:23:04.000]  被人聚會,被人崇拜
[00:23:04.000 --> 00:23:06.000]  但是跟頂尖一齊的時候
[00:23:06.000 --> 00:23:08.000]  相見好,同住難
[00:23:08.000 --> 00:23:10.000]  有很多很多的磨練出現
[00:23:10.000 --> 00:23:12.000]  彼得在這裡提醒
[00:23:12.000 --> 00:23:16.000]  彼此肯用愛心款待去接納
[00:23:16.000 --> 00:23:18.000]  是要付代價的
[00:23:18.000 --> 00:23:21.000]  不過是值得的,是神所喜悅的
[00:23:23.000 --> 00:23:25.000]  彼得除了在第四章第七節指出
[00:23:25.000 --> 00:23:27.000]  我們彼此相愛的基礎
[00:23:27.000 --> 00:23:30.000]  就是因為神先向我們開放
[00:23:30.000 --> 00:23:32.000]  直到耶穌基督向我們開放
[00:23:32.000 --> 00:23:33.000]  所以我們可以開放
[00:23:33.000 --> 00:23:35.000]  可以接受神的恩典
[00:23:35.000 --> 00:23:38.000]  以致我們可以開放自己
[00:23:38.000 --> 00:23:39.000]  自己的生命
[00:23:39.000 --> 00:23:41.000]  向神開放,向神禱告
[00:23:41.000 --> 00:23:43.000]  去建立神人之間的關係
[00:23:43.000 --> 00:23:45.000]  進一步,第八到九十九節
[00:23:45.000 --> 00:23:46.000]  就講到
[00:23:46.000 --> 00:23:48.000]  人與人之間,信徒之間
[00:23:48.000 --> 00:23:50.000]  我們可以建立彼此相愛的關係
[00:23:50.000 --> 00:23:52.000]  我們敢去愛,我們肯去愛
[00:23:52.000 --> 00:23:54.000]  我們肯互相包容
[00:23:54.000 --> 00:23:56.000]  我們操練愛心
[00:23:56.000 --> 00:23:58.000]  進一步,第十到十一節
[00:23:58.000 --> 00:24:00.000]  彼得就講到
[00:24:00.000 --> 00:24:04.000]  彼此相愛所帶來必然的後果
[00:24:04.000 --> 00:24:06.000]  就是彼此服事
[00:24:06.000 --> 00:24:08.000]  第十到十一節
[00:24:08.000 --> 00:24:12.000]  那裡說
[00:24:12.000 --> 00:24:14.000]  第十節
[00:24:14.000 --> 00:24:18.000]  人人要照自己所得的恩賜
[00:24:18.000 --> 00:24:20.000]  彼此服事
[00:24:20.000 --> 00:24:24.000]  作神各樣恩賜的好管家
[00:24:24.000 --> 00:24:28.000]  人人的意思就是說
[00:24:28.000 --> 00:24:29.000]  每一個人
[00:24:29.000 --> 00:24:32.000]  每一個人都照著神所賜
[00:24:32.000 --> 00:24:36.000]  我們得到的恩賜
[00:24:36.000 --> 00:24:37.000]  意思就是
[00:24:37.000 --> 00:24:38.000]  每一個基督徒
[00:24:38.000 --> 00:24:39.000]  無論男女老幼
[00:24:39.000 --> 00:24:41.000]  每一個最少都有一樣恩賜
[00:24:41.000 --> 00:24:44.000]  上帝是不記得的
[00:24:44.000 --> 00:24:47.000]  上帝一定給每一個基督徒
[00:24:47.000 --> 00:24:49.000]  至少有一樣的恩賜
