
[00:00:00.000 --> 00:00:02.440]  本來信從馬其頓的意象
[00:04:47.380 --> 00:04:50.180]  你損害我就業的人權
[00:04:50.180 --> 00:04:51.580]  我可以自己選擇職業的
[00:04:51.580 --> 00:04:52.980]  我喜歡做煙草行業
[00:04:52.980 --> 00:04:55.580]  你現在影響這個行業的發展
[00:04:55.580 --> 00:04:56.480]  諸如此類
[00:04:56.480 --> 00:04:58.680]  我們就很容易將這些事情
[00:04:58.680 --> 00:05:01.380]  去到一個最好的
[00:05:01.380 --> 00:05:04.180]  一個我們今時今日最大的高模
[00:05:04.180 --> 00:05:05.680]  就是叫人權
[00:05:05.680 --> 00:05:08.280]  在羅馬的時代就是你影響羅馬人
[00:05:08.280 --> 00:05:10.180]  你改變我們羅馬人
[00:05:10.180 --> 00:05:12.680]  羅馬人是最威風的
[00:05:12.680 --> 00:05:15.280]  所以是危險的
[00:05:15.280 --> 00:05:16.680]  其實我們有沒有想過
[00:05:16.680 --> 00:05:19.180]  當我們要去幫助人的時候
[00:05:19.180 --> 00:05:20.880]  我們按照聖經教導去幫助人
[00:05:20.880 --> 00:05:23.780]  但我們幫助人是有危險的
[00:05:23.780 --> 00:05:26.780]  我們會損害人的利益
[00:05:26.780 --> 00:05:29.680]  我們有些時候不敢做得很大
[00:05:29.680 --> 00:05:31.680]  不敢做得很明顯
[00:05:31.680 --> 00:05:33.180]  我們教會也有的
[00:05:33.180 --> 00:05:34.080]  早前也提過
[00:05:34.080 --> 00:05:37.280]  我們有這個愛心糧倉
[00:05:37.280 --> 00:05:38.780]  我又想不起來叫什麼
[00:05:38.780 --> 00:05:41.780]  有些有困難的人就分些東西給他吃
[00:05:41.780 --> 00:05:43.480]  我們做得很少規模
[00:05:43.480 --> 00:05:44.780]  所以又不是很大影響
[00:05:44.780 --> 00:05:45.480]  你可以想像
[00:05:45.480 --> 00:05:46.880]  如果我們做得很大規模
[00:05:46.880 --> 00:05:49.180]  我們每天幾千人來拿東西吃
[00:05:49.180 --> 00:05:50.780]  我們也照樣給的
[00:05:50.780 --> 00:05:52.980]  有沒有人會吵?
[00:05:52.980 --> 00:05:53.980]  會的
[00:05:53.980 --> 00:05:56.180]  可能附近開一些小店的人會吵
[00:05:56.180 --> 00:05:57.180]  你派那麼多東西吃
[00:05:57.180 --> 00:05:58.280]  沒有人來買的
[00:05:58.280 --> 00:05:59.980]  那會影響生意的
[00:05:59.980 --> 00:06:03.080]  大的超級市場又沒有什麼關係
[00:06:03.080 --> 00:06:06.280]  我們愛心糧倉給窮人的
[00:06:06.280 --> 00:06:09.480]  有錢人就不會光顧這些小店
[00:06:09.480 --> 00:06:11.680]  於是可能有些人會有影響
[00:06:11.680 --> 00:06:14.980]  當我們真的很想幫人的時候
[00:06:14.980 --> 00:06:16.180]  是會有危險的
[00:06:16.180 --> 00:06:17.780]  這個世界很多時候
[00:06:17.780 --> 00:06:20.180]  我們覺得最安全就是什麼都不動
[00:06:20.180 --> 00:06:21.780]  什麼都不變
[00:06:21.780 --> 00:06:24.580]  我們覺得所有的事情不要改變
[00:06:24.580 --> 00:06:26.680]  大家都是覺得比較安全的
[00:06:26.680 --> 00:06:29.580]  就因為既得利益的人
[00:06:29.580 --> 00:06:31.580]  他的利益是不會受影響的
[00:06:31.580 --> 00:06:33.680]  當然你不改變的時候
[00:06:33.680 --> 00:06:36.380]  既沒有利益的人他永遠都沒有利益的
[00:06:36.380 --> 00:06:39.080]  他永遠在一個這樣的狀況之下
[00:06:39.080 --> 00:06:41.080]  就不會得到幫助的
[00:06:41.080 --> 00:06:44.680]  耶穌來這個世界是要帶來改變的
[00:06:44.680 --> 00:06:48.680]  而改變是會影響某些人的利益的
[00:06:48.680 --> 00:06:49.980]  當某些人的利益受影響
[00:06:49.980 --> 00:06:51.480]  好像保羅這個情況下
[00:06:51.480 --> 00:06:53.180]  他就會被人抓了
[00:06:53.180 --> 00:06:55.580]  他被人抓了就被鎖在監獄裡面
[00:06:55.580 --> 00:06:57.080]  不單止鎖住他
[00:06:57.080 --> 00:06:58.380]  還打他
[00:06:58.380 --> 00:06:59.880]  廿二節說的用棍打
[00:06:59.880 --> 00:07:01.280]  打了很多棍的
[00:07:01.280 --> 00:07:02.480]  還受了傷
[00:07:02.480 --> 00:07:04.880]  因為之後我們看到這個玉卒
[00:07:04.880 --> 00:07:06.580]  後來幫他們包紮傷口
[00:07:06.580 --> 00:07:07.280]  洗傷口
[00:07:07.280 --> 00:07:08.980]  受傷有流血
[00:07:08.980 --> 00:07:10.680]  這個是一個危險
[00:07:10.680 --> 00:07:12.480]  一個不好的狀況
[00:07:12.480 --> 00:07:14.080]  我們一般認為
[00:07:14.080 --> 00:07:15.980]  坐牢都是不好的
[00:07:15.980 --> 00:07:18.080]  坐牢都是受苦的
[00:07:18.080 --> 00:07:22.080]  我們希望很快可以離開這個監獄
[00:07:22.080 --> 00:07:26.780]  我們覺得保羅在一個很大的苦難裡面
[00:07:26.780 --> 00:07:28.380]  很大的困難裡面
[00:07:28.380 --> 00:07:30.680]  因為他被人抓了坐牢
[00:07:30.680 --> 00:07:33.880]  他應該祈求離開這個狀況
[00:07:33.880 --> 00:07:36.780]  因為在這個狀況裡面是不安全的
[00:07:36.780 --> 00:07:40.580]  在這個狀況裡面是危險的
[00:07:40.580 --> 00:07:42.680]  但保羅有沒有這樣想呢
[00:07:42.680 --> 00:07:44.480]  保羅是不是真的很想走呢
[00:07:44.480 --> 00:07:48.280]  保羅是不是真的很不滿意在這個狀況裡面呢
[00:07:48.280 --> 00:07:49.880]  似乎看起來不是
[00:07:49.880 --> 00:07:54.080]  因為約在半夜在唱詩讚美神
[00:07:54.080 --> 00:07:56.080]  通常聖經講的唱詩讚美神
[00:07:56.080 --> 00:07:59.080]  是在講比較開心的狀況
[00:07:59.080 --> 00:08:00.680]  講到讚美的時間
[00:08:00.680 --> 00:08:02.680]  如果不是就在哀求神
[00:08:02.680 --> 00:08:05.280]  大聲祈禱哀求神
[00:08:05.280 --> 00:08:06.880]  唱詩讚美神
[00:08:06.880 --> 00:08:09.880]  保羅都尚算高興的
[00:08:09.880 --> 00:08:13.080]  都有些不是這麼誇張的
[00:08:13.080 --> 00:08:16.680]  或者覺得這個這麼危機的地步
[00:08:16.680 --> 00:08:19.480]  所以他就在唱詩
[00:08:19.480 --> 00:08:22.580]  然後我們看到突然地震
[00:08:22.580 --> 00:08:27.980]  地震就令那些監獄的鎖鬆脫了
[00:08:27.980 --> 00:08:29.780]  如果保羅是很想走的
[00:08:29.780 --> 00:08:31.580]  我們就覺得這個就是機會
[00:08:31.580 --> 00:08:33.780]  上帝還不給我們機會
[00:08:33.780 --> 00:08:35.380]  上帝為我們開出路了
[00:08:35.380 --> 00:08:37.380]  那就趕快走吧
[00:08:37.380 --> 00:08:39.780]  但保羅沒有走
[00:08:39.780 --> 00:08:46.180]  保羅不覺得這個是上帝拯救他的一個方法
[00:08:46.180 --> 00:08:47.580]  簡單來說
[00:08:47.580 --> 00:08:50.780]  可能保羅不覺得這是一個危險的地方
[00:08:50.780 --> 00:08:53.380]  他覺得不一定需要離開
[00:08:53.380 --> 00:08:55.680]  如果他很想離開這個地方
[00:08:55.680 --> 00:08:58.880]  家門一開一支箭就飆走了
[00:08:58.880 --> 00:09:00.880]  我們一直在等著家門開
[00:09:00.880 --> 00:09:02.080]  開了就飆走了
[00:09:02.080 --> 00:09:03.780]  他不是很想走
[00:09:03.780 --> 00:09:06.180]  他為什麼不想走呢
[00:09:06.180 --> 00:09:09.080]  如果我們看這個故事去到最後
[00:09:09.080 --> 00:09:12.380]  似乎他覺得拘捕他的人是錯的
[00:09:12.380 --> 00:09:14.780]  拘捕的人要對他有個交代
[00:09:14.780 --> 00:09:15.980]  他是羅馬公民
[00:09:15.980 --> 00:09:17.580]  不可以說拘捕就拘捕
[00:09:17.580 --> 00:09:19.280]  不可以說打就打
[00:09:19.280 --> 00:09:22.380]  我們大陸的講法就是
[00:09:22.380 --> 00:09:24.780]  你要給我一個說法
[00:09:24.780 --> 00:09:26.280]  你要交代
[00:09:26.280 --> 00:09:27.880]  你不可以就這樣拘捕就這樣放
[00:09:27.880 --> 00:09:29.080]  什麼意思
[00:09:29.080 --> 00:09:30.380]  你給我一個說法
[00:09:30.380 --> 00:09:31.580]  所以他不走
[00:09:31.580 --> 00:09:33.880]  但現在我們看這個故事的重點
[00:09:33.880 --> 00:09:36.880]  也不是他們的官長解釋
[00:09:36.880 --> 00:09:39.580]  原來他不走
[00:09:39.580 --> 00:09:42.980]  他就能夠幫到玉卒一家信耶穌
[00:09:42.980 --> 00:09:45.380]  當然這個保羅之前不知道的
[00:09:45.380 --> 00:09:48.080]  他未必有這個原因
[00:09:48.080 --> 00:09:50.480]  但有這樣的結果產生了
[00:09:50.480 --> 00:09:53.580]  就是說上帝令到家門開了
[00:09:53.580 --> 00:09:56.980]  他似乎不是要他走的
[00:09:56.980 --> 00:09:58.880]  如果神讓地震
[00:09:58.880 --> 00:10:00.380]  讓家門開了
[00:10:00.380 --> 00:10:02.180]  讓保羅走的話
[00:10:02.180 --> 00:10:04.480]  他不走就違背上帝的心意
[00:10:04.480 --> 00:10:06.280]  不信服神
[00:10:06.280 --> 00:10:08.180]  不是的
[00:10:08.180 --> 00:10:10.980]  所以有時候我們將我們的處境
[00:10:10.980 --> 00:10:12.980]  作一個什麼樣的解釋
[00:10:12.980 --> 00:10:16.580]  就很影響我們看上帝的工作
[00:10:16.580 --> 00:10:19.180]  如果我們覺得我們的處境是一個危險的處境
[00:10:19.180 --> 00:10:21.180]  我們一見路開就走
[00:10:21.180 --> 00:10:23.080]  這個就是上帝的工作
[00:10:23.080 --> 00:10:27.980]  但如果我們不覺得我們是一個危險的處境
[00:10:27.980 --> 00:10:29.380]  當上帝開路
[00:10:29.380 --> 00:10:33.180]  我們就要想清楚這條路的意義是什麼
[00:10:33.180 --> 00:10:36.180]  我們不一定要很急的走
[00:10:36.180 --> 00:10:39.580]  有時候很急的走是危險的
[00:10:39.580 --> 00:10:41.580]  我們以為脫離了危險
[00:10:41.580 --> 00:10:43.880]  其實是更危險的
[00:10:43.880 --> 00:10:45.280]  你經過一層危樓
[00:10:45.280 --> 00:10:47.780]  這層樓有機會突然塌下來
[00:10:47.780 --> 00:10:48.980]  就立刻飆出馬路
[00:10:48.980 --> 00:10:51.580]  你就陷入一個更危險的狀況
[00:10:51.580 --> 00:10:53.480]  因為馬路有很多車
[00:10:53.480 --> 00:10:54.980]  很多時候我們都是這樣的
[00:10:54.980 --> 00:10:58.780]  我們很容易當我們面對危險的時候
[00:10:58.780 --> 00:11:00.880]  當我們害怕的時候
[00:11:00.880 --> 00:11:02.880]  當我們恐懼的時候
[00:11:02.880 --> 00:11:05.380]  我們就很容易變成盲頭烏煙
[00:11:05.380 --> 00:11:07.380]  我們到處走
[00:11:07.380 --> 00:11:11.080]  我們很容易將自己陷入一個更大的危機裡面
[00:11:11.080 --> 00:11:14.080]  更大的危險裡面
[00:11:14.080 --> 00:11:15.880]  97的時候很多人移民
[00:11:15.880 --> 00:11:17.380]  很多人很害怕香港
[00:11:17.380 --> 00:11:18.980]  很多人很害怕大陸
[00:11:18.980 --> 00:11:20.280]  就到處走
[00:11:20.280 --> 00:11:23.180]  很出名的移民地方也去
[00:11:23.180 --> 00:11:25.180]  不出名的移民地方也去
[00:11:25.180 --> 00:11:27.780]  那些太平洋島國也不知道在哪裡
[00:11:27.780 --> 00:11:28.780]  有多大也不知道
[00:11:28.780 --> 00:11:29.780]  又去
[00:11:29.780 --> 00:11:30.980]  很多人到處走
[00:11:30.980 --> 00:11:32.980]  我們知道很多人後來又回來
[00:11:32.980 --> 00:11:35.780]  因為他們根本沒有想過那裡是怎樣的
[00:11:35.780 --> 00:11:36.380]  那裡是怎樣的
[00:11:36.380 --> 00:11:39.380]  我以前認識一個教會的執事也是這樣
[00:11:39.380 --> 00:11:41.180]  97來移民去紐西蘭
[00:11:41.180 --> 00:11:42.380]  很多人都移民去紐西蘭
[00:11:42.380 --> 00:11:44.480]  他去紐西蘭幾年就立刻回來了
[00:11:44.480 --> 00:11:47.180]  他覺得原來紐西蘭有地震的
[00:11:47.180 --> 00:11:48.580]  紐西蘭真的有地震的
[00:11:48.580 --> 00:11:49.680]  他又不查清楚
[00:11:49.680 --> 00:11:51.480]  原來他害怕地震的
[00:11:51.480 --> 00:11:52.980]  所以結果他又回來了
[00:11:52.980 --> 00:11:54.580]  都不要住那裡了
[00:11:54.580 --> 00:11:57.680]  所以很多人他又移民去新加坡
[00:11:57.680 --> 00:11:58.980]  又移民去加拿大
[00:11:58.980 --> 00:12:01.980]  結果現在林老都是在香港
[00:12:01.980 --> 00:12:03.780]  他拿了幾個地方護照的
[00:12:03.780 --> 00:12:06.180]  但是後來發覺原來那些地方
[00:12:06.180 --> 00:12:08.780]  都不是安全的地方
[00:12:08.780 --> 00:12:11.080]  有時候我們是害怕的
[00:12:11.080 --> 00:12:12.380]  我們很容易
[00:12:12.380 --> 00:12:14.780]  我們害怕的反應就是
[00:12:14.780 --> 00:12:16.180]  我們亂來的
[00:12:16.180 --> 00:12:17.180]  很多人都是這樣
[00:12:17.180 --> 00:12:18.580]  你害怕蟑螂
[00:12:18.580 --> 00:12:19.680]  害怕蟑螂
[00:12:19.680 --> 00:12:20.780]  一害怕蟑螂你就跳上椅子
[00:12:20.780 --> 00:12:21.380]  跳上桌子
[00:12:21.380 --> 00:12:22.980]  然後跳上櫃頂
[00:12:22.980 --> 00:12:23.880]  其實更危險
[00:12:23.880 --> 00:12:24.480]  你掉下來
[00:12:24.480 --> 00:12:25.480]  哇 怎麼辦
[00:12:25.480 --> 00:12:26.780]  蟑螂最多
[00:12:26.780 --> 00:12:29.180]  最多令你癢的
[00:12:29.180 --> 00:12:31.880]  但是你從櫃底掉下來
[00:12:31.880 --> 00:12:32.880]  很嚴重的
[00:12:32.880 --> 00:12:34.280]  但是我們不管的
[00:12:34.280 --> 00:12:36.480]  我們看到危險的時候就害怕
[00:12:36.480 --> 00:12:37.280]  看到害怕的時候
[00:12:37.280 --> 00:12:38.680]  我們就將自己
[00:12:38.680 --> 00:12:42.280]  放在一個更加危險的狀況
[00:12:42.280 --> 00:12:44.180]  所以懂得冷靜是很重要的
[00:12:44.180 --> 00:12:45.080]  所有人都教我們
[00:12:45.080 --> 00:12:47.180]  危險的時候要冷靜
[00:12:47.180 --> 00:12:49.080]  好像我們游泳的時候
[00:12:49.080 --> 00:12:50.180]  如果你學過少許
[00:12:50.180 --> 00:12:52.080]  請力或者游泳安全
[00:12:52.080 --> 00:12:53.280]  如果你游泳抽筋
[00:12:53.280 --> 00:12:54.780]  或者有什麼問題發生
[00:12:54.780 --> 00:12:56.180]  最重要是放鬆自己
[00:12:56.180 --> 00:12:58.580]  因為人的身體自然就會浮
[00:12:58.580 --> 00:13:01.180]  你放鬆自己不要動
[00:13:01.180 --> 00:13:02.980]  浮浮地等人來救你
[00:13:02.980 --> 00:13:04.180]  或者舉起手
[00:13:04.180 --> 00:13:05.880]  不知道舉不舉起手
[00:13:05.880 --> 00:13:08.280]  但是通常我們在游泳的時候
[00:13:08.280 --> 00:13:10.180]  我們一害怕
[00:13:10.180 --> 00:13:11.380]  我們就會掙扎
[00:13:11.380 --> 00:13:12.280]  我們一掙扎
[00:13:12.280 --> 00:13:13.980]  我們就沉得更加快
[00:13:13.980 --> 00:13:15.080]  於是我們更加害怕
[00:13:15.080 --> 00:13:16.480]  於是我們又沉得更加快
[00:13:16.480 --> 00:13:19.480]  最後就會很快倒在水底
[00:13:19.480 --> 00:13:21.680]  所以我們很多時候
[00:13:21.680 --> 00:13:24.580]  就不懂得有一個好的反應
[00:13:24.580 --> 00:13:27.280]  我們是很害怕的
[00:13:27.280 --> 00:13:28.780]  保羅不害怕的
[00:13:28.780 --> 00:13:29.880]  保羅很
[00:13:29.880 --> 00:13:31.780]  因為開門就開門
[00:13:31.780 --> 00:13:32.980]  他又不覺得
[00:13:32.980 --> 00:13:33.880]  可能他還在想
[00:13:33.880 --> 00:13:35.780]  為什麼無端端會開門
[00:13:35.780 --> 00:13:38.080]  他又不會馬上走的
[00:13:38.080 --> 00:13:39.880]  因為他在這個狀況裡面
[00:13:39.880 --> 00:13:41.280]  他不是很害怕
[00:13:41.280 --> 00:13:43.180]  他不是覺得這件事很危險
[00:13:43.180 --> 00:13:45.780]  所以他能夠安然地等
[00:13:45.780 --> 00:13:47.180]  但是有個人就很害怕
[00:13:47.180 --> 00:13:48.580]  誰很害怕
[00:13:48.580 --> 00:13:50.480]  那個玉卒很害怕
[00:13:50.480 --> 00:13:52.680]  那個玉卒害怕是因為
[00:13:52.680 --> 00:13:55.180]  他以為囚犯都跑了
[00:13:55.180 --> 00:13:56.680]  因為他們有責任的
[00:13:56.680 --> 00:13:58.180]  在羅馬的時代也是
[00:13:58.180 --> 00:14:00.080]  他們的玉卒都是一些紀律部隊
[00:14:00.080 --> 00:14:01.580]  都是一些軍人
[00:14:01.580 --> 00:14:03.180]  他們看守囚犯
[00:14:03.180 --> 00:14:05.880]  如果囚犯跑掉了的話
[00:14:05.880 --> 00:14:07.580]  他們就要負責任的
[00:14:07.580 --> 00:14:09.680]  他們基本上要處死的
[00:14:09.680 --> 00:14:13.380]  所以這個玉卒就負責看守囚犯
[00:14:13.380 --> 00:14:17.580]  但是不好的地方就是他睡著了
[00:14:17.580 --> 00:14:20.380]  因為聖經說在第27節
[00:14:20.380 --> 00:14:21.780]  他一醒來看到門開了
[00:14:21.780 --> 00:14:23.180]  以為囚犯都跑了
[00:14:23.180 --> 00:14:24.780]  他就睡著了
[00:14:24.780 --> 00:14:26.480]  他是不是應該睡著的呢
[00:14:26.480 --> 00:14:27.380]  就不知道了
[00:14:27.380 --> 00:14:28.480]  但是他睡著了
[00:14:28.480 --> 00:14:30.080]  他可能就很怪自己
[00:14:30.080 --> 00:14:31.080]  為什麼要睡著呢
[00:14:31.080 --> 00:14:31.980]  睡著了
[00:14:31.980 --> 00:14:33.480]  如果他不睡著就沒有問題的
[00:14:33.480 --> 00:14:35.280]  就算監獄門都開了
[00:14:35.280 --> 00:14:36.980]  他也知道那些人有沒有走的
[00:14:36.980 --> 00:14:38.080]  或者他可以嚇著那些人
[00:14:38.080 --> 00:14:39.180]  不讓人走的
[00:14:39.180 --> 00:14:40.380]  但是他又睡著了
[00:14:40.380 --> 00:14:44.480]  他睡著了就開始害怕
[00:14:44.480 --> 00:14:45.880]  害怕那些囚犯跑了
[00:14:45.880 --> 00:14:48.780]  聖經說他害怕到一個地步
[00:14:48.780 --> 00:14:52.480]  就是他想拔刀自殺
[00:14:52.480 --> 00:14:53.680]  這個就是蒙頭蒼蠅
[00:14:53.680 --> 00:14:55.780]  我們一害怕的時候就亂跑
[00:14:55.780 --> 00:14:58.380]  甚至有時候我們沒有地方跑的時候
[00:14:58.380 --> 00:15:01.180]  我們就不想面對問題
[00:15:01.180 --> 00:15:03.080]  自殺就是一個最極端的做法
[00:15:03.080 --> 00:15:05.280]  一個人逃避現實
[00:15:05.280 --> 00:15:06.880]  接著會發生什麼事呢
[00:15:06.880 --> 00:15:08.180]  我們想都不敢想
[00:15:08.180 --> 00:15:10.780]  一個最簡單的方法就是死掉
[00:15:10.780 --> 00:15:13.080]  最簡單的方法就是
[00:15:13.080 --> 00:15:14.280]  不會太激動的時候
[00:15:14.280 --> 00:15:16.680]  就躲在家裡睡覺
[00:15:16.680 --> 00:15:19.480]  那些人為什麼會變成
[00:15:19.480 --> 00:15:21.080]  棄在家裡
[00:15:21.080 --> 00:15:23.080]  變成那些自閉的人呢
[00:15:23.080 --> 00:15:25.780]  就是因為不想面對這個世界
[00:15:25.780 --> 00:15:27.280]  不想面對將來
[00:15:27.280 --> 00:15:28.680]  就是不想想
[00:15:28.680 --> 00:15:30.080]  就最好麻醉自己
[00:15:30.080 --> 00:15:32.280]  麻醉自己的方法就是睡覺
[00:15:32.280 --> 00:15:34.480]  但是有時候睡覺你還是很清醒想事情的
[00:15:34.480 --> 00:15:36.680]  另一個方法就是打遊戲機
[00:15:36.680 --> 00:15:38.280]  打遊戲機是可以麻醉自己的
[00:15:38.280 --> 00:15:40.480]  因為你沒空想其他的事情
[00:15:40.480 --> 00:15:42.680]  那我們就不面對現實
[00:15:42.680 --> 00:15:46.080]  其實跟一個人想自殺的心理是差不多的
[00:15:46.080 --> 00:15:47.780]  就是我們想逃避
[00:15:47.780 --> 00:15:49.580]  我們就不想面對現實
[00:15:49.580 --> 00:15:51.180]  好像這個玉珠一樣
[00:15:51.180 --> 00:15:51.780]  很害怕
[00:15:51.780 --> 00:15:54.980]  太害怕的時候就不想面對現實
[00:15:54.980 --> 00:15:59.380]  她的問題是因為她覺得自己有問題
