
[00:00:00.000 --> 00:00:01.800]  頂止梅伍安
[00:09:35.000 --> 00:09:42.600]  究竟神有沒有力量幫他們擊退所有的仇敵呢?
[00:09:42.600 --> 00:09:49.600]  外邦的神是否一定是虛無縹緲的?
[00:09:49.600 --> 00:09:54.000]  偶爾靠他們都可以吧?
[00:09:54.000 --> 00:09:58.600]  因為希西加沒有專一去依靠神
[00:09:58.600 --> 00:10:06.000]  三十九章六至七節就預言猶大將來會被擄
[00:10:06.000 --> 00:10:08.600]  如果是這樣的話
[00:10:08.600 --> 00:10:14.800]  神是否完全徹底放棄了他的子民呢?
[00:10:14.800 --> 00:10:17.600]  沒有了 國家都沒有了
[00:10:17.600 --> 00:10:20.200]  猶大亡國了
[00:10:20.200 --> 00:10:24.400]  先前關於錫安的漁民
[00:10:24.400 --> 00:10:27.800]  剩下來的能夠復興
[00:10:27.800 --> 00:10:30.200]  上帝不是應許過
[00:10:30.200 --> 00:10:37.600]  原來大衛的寶座是可以存留到永遠的嗎?
[00:10:37.600 --> 00:10:40.400]  這些應許
[00:10:40.400 --> 00:10:46.200]  就變成了一紙空談 只有一個「講」字
[00:10:46.200 --> 00:10:56.200]  到了第四十章突然開展了一個新的詩歌文學單元
[00:10:56.200 --> 00:11:02.600]  中斷了上文是關於希西加的歷史敘事
[00:11:02.600 --> 00:11:07.000]  變成了一首充滿力量的詩歌
[00:11:07.000 --> 00:11:13.400]  神在此要向以色列民展示一個新的拯救計劃
[00:11:13.400 --> 00:11:18.400]  不過這個計劃是要透過外邦人
[00:11:18.400 --> 00:11:20.000]  不是以色列人
[00:11:20.000 --> 00:11:27.200]  是透過外邦人來完成祂潔淨錫安的心意
[00:11:27.200 --> 00:11:32.600]  這一群以色列民面對著困難脅迫
[00:11:32.600 --> 00:11:34.200]  對他們來說
[00:11:34.200 --> 00:11:35.600]  那個感覺就是
[00:11:35.600 --> 00:11:38.600]  喂 我現在這麼辛苦
[00:11:38.600 --> 00:11:40.600]  死到臨頭
[00:11:40.600 --> 00:11:44.800]  打贏了一場半場仗
[00:11:44.800 --> 00:11:47.000]  算得了什麼?
[00:11:47.000 --> 00:11:49.000]  小小甜頭
[00:11:49.000 --> 00:11:52.600]  當是喘一口氣而已
[00:11:52.600 --> 00:11:57.600]  爾賽 你還在唱詩?
[00:11:57.600 --> 00:12:03.800]  我們今天就看一看四十章的上半段
[00:12:03.800 --> 00:12:05.800]  第一至第十一節
[00:12:05.800 --> 00:12:11.000]  看看神是如何來安慰屬於祂的百姓
[00:12:11.000 --> 00:12:15.000]  讓他們在一個很不容易的困局當中
[00:12:15.000 --> 00:12:19.200]  仍然體見盼望
[00:12:19.200 --> 00:12:22.200]  正如我剛才所說
[00:12:22.200 --> 00:12:27.600]  先知爾賽是活在一個面對著外敵威脅
[00:12:27.600 --> 00:12:31.200]  非常之動盪的年代
[00:12:31.200 --> 00:12:35.000]  他們面對著秘魯 亡國
[00:12:35.000 --> 00:12:37.600]  很多以色列民
[00:12:37.600 --> 00:12:41.400]  他們的信仰已經撐不住了
[00:12:41.400 --> 00:12:43.800]  我不知道在座的弟兄姊妹
[00:12:43.800 --> 00:12:45.400]  我們是不是這樣
[00:12:45.400 --> 00:12:49.800]  你覺得你的信仰撐不撐得住?
[00:12:49.800 --> 00:12:53.400]  眼見無論是遠的事
[00:12:53.400 --> 00:12:57.000]  又或者發生在自己身上的事
[00:12:57.000 --> 00:13:01.600]  發生在自己身邊所愛的人的事情
[00:13:01.600 --> 00:13:05.600]  無論工作 經濟 家庭
[00:13:05.600 --> 00:13:09.600]  關係上種種突如其來的事
[00:13:09.600 --> 00:13:13.000]  可能都會令我們招架不住
[00:13:13.000 --> 00:13:17.600]  我們可能也會問同一個問題
[00:13:17.600 --> 00:13:21.200]  究竟 神 你去了哪裡?
[00:13:21.200 --> 00:13:26.000]  不過 在這麼惡劣的環境下
[00:13:26.000 --> 00:13:29.400]  先知卻在第一至第二節
[00:13:29.400 --> 00:13:32.600]  有一個這樣的呼喊
[00:13:32.600 --> 00:13:35.400]  「你們的神說 你們要安慰
[00:13:35.400 --> 00:13:37.200]  安慰我的百姓
[00:13:37.200 --> 00:13:40.000]  要對耶路撒冷說安慰的話
[00:13:40.000 --> 00:13:42.000]  又向他宣告說
[00:13:42.000 --> 00:13:44.600]  他征戰的日子已經滿了
[00:13:44.600 --> 00:13:47.000]  他的罪孽赦免了
[00:13:47.000 --> 00:13:49.400]  他為自己的一切罪
[00:13:49.400 --> 00:13:53.200]  從耶路撒冷手中加倍受罰」
[00:13:53.200 --> 00:13:59.400]  你看到紅色的部分 短短兩節經文
[00:13:59.400 --> 00:14:03.000]  就三次提到「安慰」
[00:14:03.000 --> 00:14:06.800]  「安慰」除了倚賽
[00:14:06.800 --> 00:14:08.200]  它還要強調
[00:14:08.200 --> 00:14:11.200]  你要知道這是一個命令
[00:14:11.200 --> 00:14:16.000]  為什麼「你們要安慰」有個「要」字
[00:14:16.000 --> 00:14:18.200]  不過請你不要誤會
[00:14:18.200 --> 00:14:21.400]  這裡所說的「安慰」
[00:14:21.400 --> 00:14:25.400]  其實不是我們平時所理解的「安慰」
[00:14:25.400 --> 00:14:30.000]  舒舒服服 安頓下來
[00:14:30.000 --> 00:14:35.200]  然後心情很平靜的感覺
[00:14:35.200 --> 00:14:40.000]  我們通常覺得很舒服的感覺
[00:14:40.000 --> 00:14:43.000]  夏天在海灘
[00:14:43.000 --> 00:14:48.600]  喝一杯很好喝的凍飲
[00:14:48.600 --> 00:14:52.600]  或者這段時間冷冷的
[00:14:52.600 --> 00:14:55.800]  去大堂看紅葉
[00:14:55.800 --> 00:14:58.000]  享受大自然
[00:14:58.000 --> 00:15:02.600]  然後冬天不如躲在被窩裡
[00:15:02.600 --> 00:15:06.000]  坐得舒舒服服 看劇集
[00:15:06.000 --> 00:15:07.800]  不是這些
[00:15:07.800 --> 00:15:11.200]  當我們仔細看的時候
[00:15:11.200 --> 00:15:14.200]  其實「安慰」這個字
[00:15:14.200 --> 00:15:16.800]  在英文聖經的翻譯
[00:15:16.800 --> 00:15:19.400]  絕大部分的版本
[00:15:19.400 --> 00:15:23.600]  都將它譯成為「Comfort」這個字
[00:15:23.600 --> 00:15:25.800]  「Comfort」這個字
[00:15:25.800 --> 00:15:29.400]  其實是源自拉丁文
[00:15:29.400 --> 00:15:31.000]  是由「Com」
[00:15:31.000 --> 00:15:33.400]  意思就是「一齊」
[00:15:33.400 --> 00:15:35.400]  或者「完全」
[00:15:35.400 --> 00:15:38.200]  這個前絕詞
[00:15:38.200 --> 00:15:42.000]  然後加上「fortis」
[00:15:42.000 --> 00:15:44.600]  這兩個字的部分組成
[00:15:44.600 --> 00:15:46.200]  「fortis」這個字
[00:15:46.200 --> 00:15:51.000]  其實這個字根是有力量的
[00:15:51.000 --> 00:15:53.800]  我們將兩個字
[00:15:53.800 --> 00:15:56.000]  拼在一起來看
[00:15:56.000 --> 00:16:00.600]  其實就是賦予力量
[00:16:00.600 --> 00:16:03.200]  所以請大家留意
[00:16:03.200 --> 00:16:06.400]  神賜給我們安慰的方式
[00:16:06.400 --> 00:16:09.600]  不是叫我們單單坐著
[00:16:09.600 --> 00:16:12.400]  透過時間流逝
[00:16:12.400 --> 00:16:18.200]  然後我們的困難會慢慢被忘記
[00:16:18.200 --> 00:16:22.600]  我們就可以無事無幹了
[00:16:22.600 --> 00:16:23.800]  不是這樣
[00:16:23.800 --> 00:16:27.600]  而是祂賜給我們力量
[00:16:27.600 --> 00:16:32.400]  去完成一些我們必須要完成的事
[00:16:32.400 --> 00:16:36.600]  這個就是「Comfort」的意思
[00:16:36.600 --> 00:16:39.600]  當祂的力量來到的時候
[00:16:39.600 --> 00:16:42.200]  悲傷和痛苦
[00:16:42.200 --> 00:16:44.200]  就會消散
[00:16:44.200 --> 00:16:48.600]  或者情況是沒有變的
[00:16:48.600 --> 00:16:51.000]  仍然是這麼艱難的
[00:16:51.000 --> 00:16:53.400]  但是我們會擁有
[00:16:53.400 --> 00:16:59.400]  和面對和處理這些問題的能力
[00:16:59.400 --> 00:17:02.800]  先知以賽亞教導這些以色列民
[00:17:02.800 --> 00:17:04.600]  他們會有力量
[00:17:04.600 --> 00:17:07.200]  踏上這個回歸的歷程
[00:17:07.200 --> 00:17:10.000]  不是回到家鄉就算了
[00:17:10.000 --> 00:17:12.000]  如果你熟悉舊約聖經
[00:17:12.000 --> 00:17:13.800]  你應該聽過的
[00:17:13.800 --> 00:17:17.600]  他們還要承擔重建聖殿
[00:17:17.600 --> 00:17:20.400]  和整個的屬靈群體
[00:17:20.400 --> 00:17:23.000]  都需要被復興
[00:17:23.000 --> 00:17:29.000]  這是一個非常艱鉅的挑戰和責任
[00:17:29.000 --> 00:17:31.600]  他們需要力量
[00:17:31.600 --> 00:17:33.800]  需要被鼓勵
[00:17:33.800 --> 00:17:38.000]  所以「鼓勵」和「安慰」
[00:17:38.000 --> 00:17:42.800]  這兩個詞語的解釋是很相近的
[00:17:42.800 --> 00:17:47.400]  意味著他們會擁有勇氣
[00:17:47.400 --> 00:17:50.600]  如果一個人被鼓勵
[00:17:50.600 --> 00:17:54.800]  我相信他必定會有更多勇氣
[00:17:54.800 --> 00:17:57.800]  來做一些他需要做
[00:17:57.800 --> 00:18:00.000]  應該做的事情
[00:18:00.000 --> 00:18:02.800]  神會安慰和鼓勵我們
[00:18:02.800 --> 00:18:06.000]  使我們能夠實踐
[00:18:06.000 --> 00:18:09.000]  祂在我們生命當中的旨意
[00:18:09.000 --> 00:18:10.400]  有人說過
[00:18:10.400 --> 00:18:14.400]  神會安慰受苦的人
[00:18:14.400 --> 00:18:20.600]  不過也會令那些很安逸的人感到不安
[00:18:20.600 --> 00:18:23.600]  原因是因為
[00:18:23.600 --> 00:18:26.800]  祂在我們每一個人生命當中
[00:18:26.800 --> 00:18:29.200]  都有祂美好的心意
[00:18:29.200 --> 00:18:34.800]  希望能夠透過我們的生命來被承受
[00:18:34.800 --> 00:18:37.200]  因為我們每一個人
[00:18:37.200 --> 00:18:41.800]  都好像第一節最後那句話
[00:18:41.800 --> 00:18:46.600]  祂形容我們做「我的百姓」
[00:18:46.600 --> 00:18:48.200]  我們每一個人
[00:18:48.200 --> 00:18:51.800]  和神都有一個盟約的關係
[00:18:51.800 --> 00:18:56.000]  如果你去年走過了一些艱難
[00:18:56.000 --> 00:18:59.000]  我很想請你記錄在案
[00:18:59.000 --> 00:19:01.200]  請你記錄在案
[00:19:01.200 --> 00:19:05.400]  上帝怎樣帶你走出這個困局
[00:19:05.400 --> 00:19:06.600]  又或者
[00:19:06.600 --> 00:19:09.000]  現在仍然未得
[00:19:09.000 --> 00:19:10.800]  仍然在其中
[00:19:10.800 --> 00:19:12.400]  請你認定
[00:19:12.400 --> 00:19:17.200]  神會加力讓你經過
[00:19:17.200 --> 00:19:20.200]  第二節經文的開頭
[00:19:20.200 --> 00:19:22.000]  呂鎮忠亦本
[00:19:22.000 --> 00:19:26.800]  將要對耶路撒冷說安慰的話
[00:19:26.800 --> 00:19:31.600]  亦成為與耶路撒冷的人談心
[00:19:31.600 --> 00:19:34.400]  談心很容易理解
[00:19:34.400 --> 00:19:38.000]  兩個彼此相愛的情人
[00:19:38.000 --> 00:19:40.600]  很溫柔的一番對話
[00:19:40.600 --> 00:19:42.000]  不過這番對話
[00:19:42.000 --> 00:19:44.400]  是由那個高高在上
[00:19:44.400 --> 00:19:46.800]  創造天地的主
[00:19:46.800 --> 00:19:49.000]  跟我們說的
[00:19:49.000 --> 00:19:50.800]  原因是
[00:19:50.800 --> 00:19:54.000]  祂征戰的日子已經滿了
[00:19:54.000 --> 00:19:56.400]  祂的罪孽赦免了
[00:19:56.400 --> 00:19:59.000]  祂為自己的一切罪
[00:19:59.000 --> 00:20:02.400]  從耶和華手中加倍受罰
[00:20:02.400 --> 00:20:04.200]  到那一天
[00:20:04.200 --> 00:20:08.000]  神說祂征戰的日子滿了
[00:20:08.000 --> 00:20:11.200]  呂鎮忠和司高亦本
[00:20:11.200 --> 00:20:14.200]  分別將「征戰」這個字
[00:20:14.200 --> 00:20:17.600]  譯作「奴役」或者「虎役」
[00:20:17.600 --> 00:20:18.800]  簡單來說
[00:20:18.800 --> 00:20:22.600]  就是很艱難的日子
[00:20:22.600 --> 00:20:24.600]  已經過去了
[00:20:24.600 --> 00:20:26.600]  由那一天開始
[00:20:26.600 --> 00:20:29.200]  艱難已經過去了
[00:20:29.200 --> 00:20:31.600]  不會再有艱難了
[00:20:31.600 --> 00:20:34.400]  他們的罪已經被赦免
[00:20:34.400 --> 00:20:37.200]  過往他們因為罪
[00:20:37.200 --> 00:20:40.800]  已經受了雙倍的刑罰
[00:20:40.800 --> 00:20:43.400]  「夠皮了」上帝說
[00:20:43.400 --> 00:20:45.600]  已經還清了
[00:20:45.600 --> 00:20:47.200]  有些醒學者
[00:20:47.200 --> 00:20:51.400]  甚至指出他們今天所得的
[00:20:51.400 --> 00:20:56.000]  反而是好像以賽亞書後的部分
[00:20:56.000 --> 00:20:59.600]  六十一章第七節所說
[00:20:59.600 --> 00:21:04.400]  神賜給他們雙倍的產業
[00:21:04.400 --> 00:21:05.800]  問題是
[00:21:05.800 --> 00:21:07.800]  你相不相信
[00:21:07.800 --> 00:21:13.400]  神在這裡向昔日的以色列民
[00:21:13.400 --> 00:21:15.800]  今日的你和我
[00:21:15.800 --> 00:21:21.400]  所發出這個充滿一詞的宣告
[00:21:21.400 --> 00:21:24.400]  你相不相信這件事?
[00:21:24.400 --> 00:21:25.400]  好了
[00:21:25.400 --> 00:21:29.600]  接著我們來到第三至第五節
[00:21:29.600 --> 00:21:34.000]  當中勾畫出一幅很美的圖畫
[00:21:34.000 --> 00:21:36.400]  第三節是這樣說的
[00:21:36.400 --> 00:21:38.400]  有人聲喊著說
[00:21:38.400 --> 00:21:41.200]  在曠野預備耶和華的路
[00:21:41.200 --> 00:21:45.600]  在沙漠地修平我們神的道
[00:21:45.600 --> 00:21:48.000]  在我們生命當中
[00:21:48.000 --> 00:21:50.000]  那個曠野
[00:21:50.000 --> 00:21:51.400]  那個沙漠
[00:21:51.400 --> 00:21:55.200]  神說祂要開闢出一條路
[00:21:55.200 --> 00:21:58.000]  而開這條路的過程
[00:21:58.000 --> 00:21:59.400]  第四節說
[00:21:59.400 --> 00:22:03.000]  一切山窪都要填滿
[00:22:03.000 --> 00:22:06.400]  大山小山崗都要削平
[00:22:06.400 --> 00:22:09.800]  高高低低的要改為平坦
[00:22:09.800 --> 00:22:14.000]  崎崎嶇嶇的必成為平原
[00:22:14.000 --> 00:22:17.200]  昔日強大的亞述王
[00:22:17.200 --> 00:22:20.000]  其實不只是舊陣史
[00:22:20.000 --> 00:22:23.000]  今日的國家領袖
[00:22:23.000 --> 00:22:25.800]  當他出巡的時候
[00:22:25.800 --> 00:22:27.400]  其實都是一樣的
[00:22:27.400 --> 00:22:29.400]  有人幫他
[00:22:29.400 --> 00:22:32.200]  清理好他要經過的道路
[00:22:32.200 --> 00:22:34.000]  搞定了他
[00:22:34.000 --> 00:22:35.400]  乾乾淨淨
[00:22:35.400 --> 00:22:37.000]  歧歧離離
[00:22:37.000 --> 00:22:39.000]  掃除一切的障礙
[00:22:39.000 --> 00:22:42.600]  因為君王到訪的時候
[00:22:42.600 --> 00:22:45.000]  所興建的高速公路
[00:22:45.000 --> 00:22:46.400]  林蔭大道
[00:22:46.400 --> 00:22:50.000]  其實是一個王權的象徵
[00:22:50.000 --> 00:22:51.400]  以塞亞的描述
[00:22:51.400 --> 00:22:53.400]  是要提醒以色列民
[00:22:53.400 --> 00:22:56.000]  好好地預備迎接
[00:22:56.000 --> 00:22:59.600]  這一位新的君王的來臨
[00:22:59.600 --> 00:23:02.200]  如果大家記得
[00:23:02.200 --> 00:23:04.400]  新約福音書
[00:23:04.400 --> 00:23:05.800]  開頭的時候
[00:23:05.800 --> 00:23:09.600]  這個好像很熟悉
[00:23:09.600 --> 00:23:17.000]  其實在這位耶穌大君王出場之前
[00:23:17.000 --> 00:23:21.000]  神差遣了他的先行者
[00:23:21.000 --> 00:23:22.600]  施洗約翰
[00:23:22.600 --> 00:23:25.600]  作為耶穌的開路先鋒
[00:23:25.600 --> 00:23:27.400]  清除障礙
[00:23:27.400 --> 00:23:30.200]  為他做好準備
[00:23:30.200 --> 00:23:34.600]  所以這其實是一個悔改的呼召
[00:23:34.600 --> 00:23:40.200]  呼召我們放下束縛著我們的東西
[00:23:40.200 --> 00:23:41.600]  離開罪
[00:23:41.600 --> 00:23:43.800]  歸向神
[00:23:43.800 --> 00:23:48.200]  我們從上述充滿熱情的呼喊
[00:23:48.200 --> 00:23:50.400]  我們也會體會到
[00:23:50.400 --> 00:23:54.000]  其實裡面有一份迫切感
[00:23:54.000 --> 00:23:56.600]  表明眼前這個任務
[00:23:56.600 --> 00:23:58.200]  是很重要
[00:23:58.200 --> 00:24:00.400]  很緊迫
[00:24:00.400 --> 00:24:03.400]  主載回來
[00:24:03.400 --> 00:24:07.200]  「絕非兒戲」
[00:24:07.200 --> 00:24:10.400]  當主耶穌回來的時候
[00:24:10.400 --> 00:24:14.400]  我們不是要打瞌睡
[00:24:14.400 --> 00:24:17.400]  「絕非兒戲」的事
[00:24:17.400 --> 00:24:20.400]  我們需要全神貫注
[00:24:20.400 --> 00:24:22.800]  全然委身
[00:24:22.800 --> 00:24:27.800]  付出十二分的努力來回應
[00:24:27.800 --> 00:24:29.600]  讓神的愛和恩典
[00:24:29.600 --> 00:24:31.400]  成為我們在新的一年
[00:24:31.400 --> 00:24:32.800]  新的開始
[00:24:32.800 --> 00:24:35.200]  幫助我們有力量
[00:24:35.200 --> 00:24:38.600]  去突破我們去年
[00:24:38.600 --> 00:24:42.400]  上帝想我們改變的事情
[00:24:42.400 --> 00:24:43.200]  好了
[00:24:43.200 --> 00:24:44.800]  去到第五節
[00:24:44.800 --> 00:24:47.000]  那裡就這樣說
[00:24:47.000 --> 00:24:49.800]  「耶和華的榮耀必然顯現
[00:24:49.800 --> 00:24:52.600]  凡有血氣的必一同看見
[00:24:52.600 --> 00:24:55.800]  因為這是耶和華親口說的」
[00:24:55.800 --> 00:24:59.600]  這個是一個充滿盼望
[00:24:59.600 --> 00:25:06.200]  這句話其實是人人都看得到的應許
[00:25:06.200 --> 00:25:08.600]  「榮耀」這個字
[00:25:08.600 --> 00:25:12.800]  在《二創亞書》一共出過三十七次
[00:25:12.800 --> 00:25:15.800]  而「神榮耀」的顯現
