
[00:00:00.000 --> 00:00:03.280]  我想和大家講一段經文
[00:01:59.400 --> 00:02:01.400]  不知為何今天現代人很忙
[00:02:01.400 --> 00:02:05.400]  你有沒有想過古代人煮一餐飯要多少時間?
[00:02:05.400 --> 00:02:06.400]  古代人如果從沙田
[00:02:06.400 --> 00:02:07.400]  我今天在沙田住
[00:02:07.400 --> 00:02:11.400]  如果古代人從沙田來到柴灣要多久?
[00:02:11.400 --> 00:02:13.400]  要游泳
[00:02:13.400 --> 00:02:15.400]  古代人
[00:02:15.400 --> 00:02:17.400]  古代人應該很忙
[00:02:17.400 --> 00:02:20.400]  因為他每做一件事都要很多時間
[00:02:20.400 --> 00:02:24.400]  他煮一餐飯可能要半天
[00:02:24.400 --> 00:02:26.400]  我們今天很快
[00:02:26.400 --> 00:02:28.400]  不知為何我們今天更忙
[00:02:28.400 --> 00:02:30.400]  古代人很忙
[00:02:30.400 --> 00:02:32.400]  因為他們沒有交通工具
[00:02:32.400 --> 00:02:34.400]  沒有現代的通訊設備
[00:02:34.400 --> 00:02:35.400]  耶穌很忙
[00:02:35.400 --> 00:02:36.400]  這裡寫得很清楚
[00:02:36.400 --> 00:02:37.400]  希望你們記得
[00:02:37.400 --> 00:02:40.400]  耶穌和門徒服侍人
[00:02:40.400 --> 00:02:43.400]  服侍到連吃飯都沒有時間
[00:02:43.400 --> 00:02:45.400]  這個和我們香港人很相似
[00:02:45.400 --> 00:02:48.400]  如果你們做事一定經歷過
[00:02:48.400 --> 00:02:52.400]  耶穌很忙,沒有吃午餐或晚飯
[00:02:52.400 --> 00:02:55.400]  馬克方其中一個主題是說耶穌很忙的人
[00:02:55.400 --> 00:02:58.400]  一個風塵僕僕的僕人
[00:02:58.400 --> 00:03:00.400]  耶穌很忙
[00:03:00.400 --> 00:03:03.400]  不單止忙
[00:03:03.400 --> 00:03:06.400]  更重要的是經文沒有交代
[00:03:06.400 --> 00:03:08.400]  但經文有很強烈的暗示
[00:03:08.400 --> 00:03:10.400]  耶穌心情如何?
[00:03:10.400 --> 00:03:12.400]  耶穌為何除了身體疲倦
[00:03:12.400 --> 00:03:14.400]  吃飯都沒有時間
[00:03:14.400 --> 00:03:17.400]  為何要主動跟門徒說
[00:03:17.400 --> 00:03:19.400]  我們出去退休
[00:03:19.400 --> 00:03:24.400]  你們知道耶穌心情如何嗎?
[00:03:24.400 --> 00:03:25.400]  剛才我說了
[00:03:25.400 --> 00:03:27.400]  馬太、馬可、路加、約翰福音
[00:03:27.400 --> 00:03:29.400]  都有記載這段經文
[00:03:29.400 --> 00:03:31.400]  而在馬太、馬可、路加
[00:03:31.400 --> 00:03:32.400]  約翰很特別
[00:03:32.400 --> 00:03:34.400]  約翰福音是一個很特別的人
[00:03:34.400 --> 00:03:35.400]  約翰福音記載耶穌
[00:03:35.400 --> 00:03:37.400]  跟其他馬可、馬可很不同
[00:03:37.400 --> 00:03:40.400]  不過他也有記載五餅二魚
[00:03:40.400 --> 00:03:41.400]  馬太、馬可、路加
[00:03:41.400 --> 00:03:44.400]  都是在五餅二魚之前
[00:03:44.400 --> 00:03:45.400]  記載同一件事
[00:03:45.400 --> 00:03:47.400]  是甚麼事?
[00:03:47.400 --> 00:03:48.400]  我希望你看聖經和上文
[00:03:48.400 --> 00:03:49.400]  是甚麼事?
[00:03:49.400 --> 00:03:52.400]  你看不看到是甚麼事?
[00:03:52.400 --> 00:03:53.400]  你知道是甚麼嗎?
[00:03:53.400 --> 00:03:55.400]  我們經常看聖經拆開讀
[00:03:55.400 --> 00:03:57.400]  五餅二魚之前
[00:03:57.400 --> 00:03:58.400]  無論馬太、馬可、路加
[00:03:58.400 --> 00:04:00.400]  都是記載同一件事
[00:04:00.400 --> 00:04:03.400]  就是施浸約翰被希律斬頭
[00:04:03.400 --> 00:04:05.400]  施浸約翰為何被斬頭?
[00:04:05.400 --> 00:04:07.400]  因為他批評當權者
[00:04:07.400 --> 00:04:08.400]  當權者不滿意他
[00:04:08.400 --> 00:04:10.400]  他斬了頭
[00:04:10.400 --> 00:04:13.400]  本來他已經在坐牢
[00:04:13.400 --> 00:04:15.400]  把他在監獄裡斬了頭
[00:04:15.400 --> 00:04:18.400]  然後把頭拿上來
[00:04:18.400 --> 00:04:21.400]  施浸約翰和耶穌有甚麼關係?
[00:04:21.400 --> 00:04:22.400]  很多人說他們是表兄弟
[00:04:22.400 --> 00:04:24.400]  其實聖經沒有說
[00:04:24.400 --> 00:04:25.400]  只是傳說
[00:04:25.400 --> 00:04:27.400]  但肯定的是
[00:04:27.400 --> 00:04:29.400]  施浸約翰的媽媽伊麗莎白
[00:04:29.400 --> 00:04:31.400]  這是很多人改的英文名字
[00:04:31.400 --> 00:04:32.400]  Elizabeth
[00:04:32.400 --> 00:04:33.400]  Eliza,Lisa
[00:04:33.400 --> 00:04:35.400]  甚麼都好,很多名字
[00:04:35.400 --> 00:04:38.400]  施浸約翰的媽媽是伊麗莎白
[00:04:38.400 --> 00:04:39.400]  耶穌的媽媽是瑪利亞
[00:04:39.400 --> 00:04:40.400]  或者米利暗
[00:04:40.400 --> 00:04:42.400]  其實是另一個譯法
[00:04:42.400 --> 00:04:45.400]  他們兩個是認識的
[00:04:45.400 --> 00:04:48.400]  耶穌的媽媽瑪利亞懷孕的時候
[00:04:48.400 --> 00:04:51.400]  就特意去探望伊麗莎白
[00:04:51.400 --> 00:04:52.400]  施浸約翰的媽媽
[00:04:52.400 --> 00:04:54.400]  施浸約翰是耶穌的先鋒
[00:04:54.400 --> 00:04:56.400]  但他們兩個媽媽是認識的
[00:04:56.400 --> 00:04:58.400]  所以很有可能是親戚關係
[00:04:58.400 --> 00:05:01.400]  而還有一個更重要的是甚麼呢?
[00:05:01.400 --> 00:05:04.400]  誰和耶穌施浸?
[00:05:04.400 --> 00:05:05.400]  施浸約翰
[00:05:05.400 --> 00:05:08.400]  你記得誰為你施浸嗎?
[00:05:08.400 --> 00:05:11.400]  如果為你洗禮浸禮的牧師
[00:05:11.400 --> 00:05:14.400]  因為政治原因被抓去坐牢
[00:05:14.400 --> 00:05:16.400]  你會怎樣?
[00:05:16.400 --> 00:05:18.400]  然後還要在監獄裡被殺
[00:05:18.400 --> 00:05:19.400]  你會怎樣?
[00:05:19.400 --> 00:05:21.400]  你的心情會怎樣?
[00:05:21.400 --> 00:05:25.400]  這是耶穌的心情
[00:05:25.400 --> 00:05:27.400]  所有,不是所有的約翰母友
[00:05:27.400 --> 00:05:28.400]  馬太、馬可、路加夫音
[00:05:28.400 --> 00:05:31.400]  都是在耶穌衛拜五千人之前
[00:05:31.400 --> 00:05:33.400]  繼續同一件事
[00:05:33.400 --> 00:05:35.400]  就是耶穌的親戚
[00:05:35.400 --> 00:05:37.400]  耶穌的施浸牧師
[00:05:37.400 --> 00:05:38.400]  我們用今天的說法
[00:05:38.400 --> 00:05:41.400]  為他施浸的人被政治迫害
[00:05:41.400 --> 00:05:43.400]  在監獄裡被人殺害
[00:05:43.400 --> 00:05:46.400]  所以耶穌不單身體很累
[00:05:46.400 --> 00:05:49.400]  不單肚子餓
[00:05:49.400 --> 00:05:51.400]  不單很忙
[00:05:51.400 --> 00:05:54.400]  他應該心情很挫敗、很沮喪
[00:05:54.400 --> 00:05:58.400]  今天你帶著甚麼心情來主日崇拜?
[00:05:58.400 --> 00:06:01.400]  可能我們有很多不同的頂尖
[00:06:01.400 --> 00:06:03.400]  不同的親友
[00:06:03.400 --> 00:06:06.400]  可能今天是人生最高潮的時候
[00:06:06.400 --> 00:06:08.400]  明天你會升職
[00:06:08.400 --> 00:06:09.400]  上個禮拜宣佈了你會升職
[00:06:09.400 --> 00:06:12.400]  明天你會新的office
[00:06:12.400 --> 00:06:16.400]  或者最近你剛剛星期五求婚成功
[00:06:16.400 --> 00:06:20.400]  可能今天是你人生高潮的時候
[00:06:20.400 --> 00:06:22.400]  當然也有同時有些大英姐妹
[00:06:22.400 --> 00:06:25.400]  今天是你人生低潮的時候
[00:06:25.400 --> 00:06:27.400]  考試結果不好
[00:06:27.400 --> 00:06:29.400]  公司業績不好
[00:06:29.400 --> 00:06:32.400]  你和你配偶的關係不好
[00:06:32.400 --> 00:06:34.400]  你和你的子女的關係不好
[00:06:34.400 --> 00:06:37.400]  我不知道你今天帶著甚麼心情來
[00:06:37.400 --> 00:06:39.400]  或者像陳牧師這樣說
[00:06:39.400 --> 00:06:45.400]  我不知道你聽到流血波、肝癌死了
[00:06:45.400 --> 00:06:48.400]  火葬、海葬
[00:06:48.400 --> 00:06:50.400]  我不知道你有甚麼心情
[00:06:50.400 --> 00:06:53.400]  教會呢?教會現在是甚麼時候呢?
[00:06:53.400 --> 00:06:54.400]  甚麼時機呢?
[00:06:54.400 --> 00:06:56.400]  香港呢?
[00:06:56.400 --> 00:06:58.400]  耶穌跟那些門徒說
[00:06:58.400 --> 00:07:00.400]  你們來吧
[00:07:00.400 --> 00:07:03.400]  跟我暗暗去曠野地方休息
[00:07:03.400 --> 00:07:06.400]  我想辦一個十三個人的退休會
[00:07:06.400 --> 00:07:08.400]  十二個門徒加起來
[00:07:08.400 --> 00:07:10.400]  不過人生有很多意外
[00:07:10.400 --> 00:07:12.400]  如果人生全部都是錯的計劃
[00:07:12.400 --> 00:07:13.400]  那就很簡單
[00:07:13.400 --> 00:07:14.400]  人生有很多意外
[00:07:14.400 --> 00:07:16.400]  耶穌的第二句說話是甚麼呢?
[00:07:16.400 --> 00:07:17.400]  三十七節
[00:07:17.400 --> 00:07:19.400]  剛才我們讀的第二段開始
[00:07:19.400 --> 00:07:21.400]  耶穌就跟那些門徒說
[00:07:21.400 --> 00:07:22.400]  第二句
[00:07:22.400 --> 00:07:24.400]  第一句跟門徒說就是我們退休
[00:07:24.400 --> 00:07:25.400]  第二句跟門徒說
[00:07:25.400 --> 00:07:27.400]  你們給他吃東西吧
[00:07:27.400 --> 00:07:28.400]  給他吃東西
[00:07:28.400 --> 00:07:29.400]  凡事都有意外的
[00:07:29.400 --> 00:07:32.400]  耶穌本來想跟那十二個門徒
[00:07:32.400 --> 00:07:34.400]  辦一個十三個人的退休會
[00:07:34.400 --> 00:07:37.400]  不過變成了一萬多人的陪靈會
[00:07:37.400 --> 00:07:39.400]  聖經很清楚說
[00:07:39.400 --> 00:07:41.400]  男人有五千
[00:07:41.400 --> 00:07:44.400]  如果一帶二就有一萬五千人
[00:07:44.400 --> 00:07:45.400]  一定超過一萬人
[00:07:45.400 --> 00:07:47.400]  一萬多人的陪靈會
[00:07:47.400 --> 00:07:49.400]  因為耶穌在三十四節說
[00:07:49.400 --> 00:07:50.400]  他一出來
[00:07:50.400 --> 00:07:51.400]  一下船
[00:07:51.400 --> 00:07:53.400]  看到很多人追著他們
[00:07:53.400 --> 00:07:58.400]  因為那班人很想耶穌跟那些門徒幫助他們
[00:07:58.400 --> 00:08:02.400]  其實第六章施浸約翰的死是故意加進去的
[00:08:02.400 --> 00:08:03.400]  很清楚
[00:08:03.400 --> 00:08:06.400]  因為耶穌六章三十節
[00:08:06.400 --> 00:08:07.400]  試圖回來跟耶穌說
[00:08:07.400 --> 00:08:08.400]  他們做了很多事
[00:08:08.400 --> 00:08:12.400]  是應該駁著六章第七到十二節
[00:08:12.400 --> 00:08:14.400]  是耶穌差遣那兩個門徒出去
[00:08:14.400 --> 00:08:15.400]  醫病趕鬼傳福音
[00:08:15.400 --> 00:08:18.400]  他們回來回報他們所做的事
[00:08:18.400 --> 00:08:21.400]  但是馬太、馬可路加都是故意在這件事之前
[00:08:21.400 --> 00:08:24.400]  耶穌差遣門徒和他們回報中間
[00:08:24.400 --> 00:08:26.400]  加很清楚記載施浸約翰那段事
[00:08:26.400 --> 00:08:29.400]  所以你要明白耶穌的心情
[00:08:29.400 --> 00:08:30.400]  耶穌一下船
[00:08:30.400 --> 00:08:33.400]  看到那班人很有需要的人
[00:08:33.400 --> 00:08:35.400]  耶穌憐憫他們
[00:08:35.400 --> 00:08:37.400]  教訓他們很多道理
[00:08:37.400 --> 00:08:38.400]  跟他們說道
[00:08:38.400 --> 00:08:43.400]  說得很晚
[00:08:43.400 --> 00:08:45.400]  我們很熟悉這段經文
[00:08:45.400 --> 00:08:47.400]  五餅二魚為飽五千人
[00:08:47.400 --> 00:08:50.400]  我們太多時候只看著眼裡的神蹟
[00:08:50.400 --> 00:08:55.400]  沒有仔細看這段經文記載的細節
[00:08:55.400 --> 00:08:56.400]  其中一個細節
[00:08:56.400 --> 00:08:58.400]  我想今天跟你說的就是這三句說話
[00:08:58.400 --> 00:09:00.400]  第二句說話很特別
[00:09:00.400 --> 00:09:02.400]  你想像一下你是門徒
[00:09:02.400 --> 00:09:04.400]  你聽這句說話會怎樣
[00:09:04.400 --> 00:09:07.400]  剛才我專門交錯了
[00:09:07.400 --> 00:09:09.400]  我們都沒有飯吃
[00:09:09.400 --> 00:09:11.400]  我們為什麼要退休
[00:09:11.400 --> 00:09:13.400]  為什麼要避開群眾
[00:09:13.400 --> 00:09:16.400]  因為很忙 沒有飯吃
[00:09:16.400 --> 00:09:19.400]  於是我們十三個人去退休
[00:09:19.400 --> 00:09:20.400]  然後
[00:09:20.400 --> 00:09:21.400]  好啊
[00:09:21.400 --> 00:09:22.400]  我們退休
[00:09:22.400 --> 00:09:23.400]  那你想想
[00:09:23.400 --> 00:09:24.400]  我不知道教會有沒有退休
[00:09:24.400 --> 00:09:26.400]  我現在在神樂園侍奉
[00:09:26.400 --> 00:09:28.400]  我們以前在第一城浸水會侍奉
[00:09:28.400 --> 00:09:30.400]  我們教會退休都會在周刊寫定
[00:09:30.400 --> 00:09:32.400]  我們接下來三天同工退休
[00:09:32.400 --> 00:09:33.400]  有什麼事找誰
[00:09:33.400 --> 00:09:35.400]  可能找總幹事
[00:09:35.400 --> 00:09:37.400]  或者寫下主任牧師的手提電話
[00:09:37.400 --> 00:09:40.400]  有什麼事call我們
[00:09:40.400 --> 00:09:43.400]  下船見到那麼多人
[00:09:43.400 --> 00:09:44.400]  那就算了
[00:09:44.400 --> 00:09:45.400]  是不是應該說東主有氣
[00:09:45.400 --> 00:09:46.400]  不是東主有氣
[00:09:46.400 --> 00:09:47.400]  我們退休
[00:09:47.400 --> 00:09:50.400]  大家明天才來找我們
[00:09:50.400 --> 00:09:52.400]  又不是耶穌看到他們憐憫他們
[00:09:52.400 --> 00:09:53.400]  跟他們說道
[00:09:53.400 --> 00:09:54.400]  說道都算了
[00:09:54.400 --> 00:09:55.400]  是不是說道說半個小時
[00:09:55.400 --> 00:09:56.400]  一個小時都夠了
[00:09:56.400 --> 00:09:58.400]  就算你去國內的教會說兩個小時
[00:09:58.400 --> 00:09:59.400]  那就完了
[00:09:59.400 --> 00:10:03.400]  但是耶穌說到天黑
[00:10:03.400 --> 00:10:05.400]  說到天黑
[00:10:05.400 --> 00:10:07.400]  不關我們門徒的事
[00:10:07.400 --> 00:10:11.400]  是你耶穌控制時間不好
[00:10:11.400 --> 00:10:12.400]  還有
[00:10:12.400 --> 00:10:14.400]  我們都想了
[00:10:14.400 --> 00:10:15.400]  三十四、三十五節
[00:10:15.400 --> 00:10:17.400]  門徒就說天黑了
[00:10:17.400 --> 00:10:19.400]  門徒計劃好了
[00:10:19.400 --> 00:10:20.400]  跟耶穌說
[00:10:20.400 --> 00:10:21.400]  我們計劃好了
[00:10:21.400 --> 00:10:22.400]  地方偏僻
[00:10:22.400 --> 00:10:23.400]  天又黑
[00:10:23.400 --> 00:10:26.400]  請耶穌你叫國人散去
[00:10:26.400 --> 00:10:29.400]  他們自己去買東西吃
[00:10:29.400 --> 00:10:31.400]  但是耶穌竟然回答
[00:10:31.400 --> 00:10:33.400]  你們給他們吃東西
[00:10:33.400 --> 00:10:34.400]  我不知道你們是門徒
[00:10:34.400 --> 00:10:35.400]  你們想清楚
[00:10:35.400 --> 00:10:38.400]  聽這句話會有什麼心情
[00:10:38.400 --> 00:10:40.400]  很不近人情
[00:10:40.400 --> 00:10:42.400]  我自己都沒飯吃
[00:10:42.400 --> 00:10:45.400]  你叫我給他們吃東西
[00:10:45.400 --> 00:10:48.400]  不是我們搞到那麼晚
[00:10:48.400 --> 00:10:50.400]  不是我們搞到天黑
[00:10:50.400 --> 00:10:51.400]  你要控制時間好一點
[00:10:51.400 --> 00:10:53.400]  你說一個小時兩個小時
[00:10:53.400 --> 00:10:55.400]  就解僱他們
[00:10:55.400 --> 00:10:56.400]  然後你說
[00:10:56.400 --> 00:10:59.400]  叫我們給他們吃東西
[00:10:59.400 --> 00:11:01.400]  我自己都沒飯吃
[00:11:01.400 --> 00:11:04.400]  你叫我們給他們吃東西
[00:11:04.400 --> 00:11:06.400]  你一定要明白這句話
[00:11:06.400 --> 00:11:09.400]  是耶穌跟門徒說的
[00:11:09.400 --> 00:11:11.400]  吃是這段經文裡很重要的
[00:11:11.400 --> 00:11:14.400]  因為吃這個字出現很多次
[00:11:14.400 --> 00:11:15.400]  剛才第一次說了
[00:11:15.400 --> 00:11:16.400]  三十一節
[00:11:16.400 --> 00:11:18.400]  門徒自己連吃飯都沒時間
[00:11:18.400 --> 00:11:19.400]  所以就要退休
[00:11:19.400 --> 00:11:21.400]  安靜一下
[00:11:21.400 --> 00:11:23.400]  三十六節剛才說了
[00:11:23.400 --> 00:11:24.400]  門徒說
[00:11:24.400 --> 00:11:25.400]  門徒計劃好了
[00:11:25.400 --> 00:11:27.400]  天黑了請耶穌叫人出去
[00:11:27.400 --> 00:11:29.400]  自己去買東西吃
[00:11:29.400 --> 00:11:30.400]  三十七節
[00:11:30.400 --> 00:11:31.400]  耶穌就說
[00:11:31.400 --> 00:11:33.400]  你們給他們吃東西
[00:11:33.400 --> 00:11:35.400]  然後門徒又再回答
[00:11:35.400 --> 00:11:37.400]  那要不要用二十兩銀
[00:11:37.400 --> 00:11:39.400]  去買東西給他們吃呢
[00:11:39.400 --> 00:11:41.400]  四十二節
[00:11:41.400 --> 00:11:44.400]  那裡的人群眾吃
[00:11:44.400 --> 00:11:45.400]  吃飽了
[00:11:45.400 --> 00:11:46.400]  四十四節
[00:11:46.400 --> 00:11:49.400]  吃餅的男人有五千
[00:11:49.400 --> 00:11:51.400]  吃字這裡出現了六次
[00:11:51.400 --> 00:11:53.400]  吃是很大的問題
[00:11:53.400 --> 00:11:55.400]  中國人說文以食為天
[00:11:55.400 --> 00:11:57.400]  我要解釋一下
[00:11:57.400 --> 00:12:00.400]  三十七節下半節
[00:12:00.400 --> 00:12:01.400]  剛才我說了
[00:12:01.400 --> 00:12:03.400]  門徒聽到應該不好受
[00:12:03.400 --> 00:12:05.400]  強人所難
[00:12:05.400 --> 00:12:07.400]  我自己都沒飯吃
[00:12:07.400 --> 00:12:08.400]  你叫我給別人吃東西
[00:12:08.400 --> 00:12:10.400]  又不是我搞到這麼晚
[00:12:10.400 --> 00:12:12.400]  還有門徒要明白
[00:12:12.400 --> 00:12:14.400]  聖經沒有說
[00:12:14.400 --> 00:12:17.400]  但我估計門徒是想大義耶穌
[00:12:17.400 --> 00:12:19.400]  用我們今天的操作講周話
[00:12:19.400 --> 00:12:21.400]  耶穌說你們給他們吃
[00:12:21.400 --> 00:12:22.400]  門徒就說
[00:12:22.400 --> 00:12:23.400]  難道
[00:12:23.400 --> 00:12:24.400]  這個我加了
[00:12:24.400 --> 00:12:25.400]  我們講周話
[00:12:25.400 --> 00:12:27.400]  難道我們要拿二十兩銀
[00:12:27.400 --> 00:12:29.400]  去買東西給他們吃嗎
[00:12:29.400 --> 00:12:31.400]  二十兩銀
[00:12:31.400 --> 00:12:33.400]  和學本修訂版
[00:12:33.400 --> 00:12:35.400]  譯作兩百個銀幣
[00:12:35.400 --> 00:12:37.400]  一兩銀就是十個銀幣
[00:12:37.400 --> 00:12:38.400]  為什麼要解釋一下呢
[00:12:38.400 --> 00:12:39.400]  因為一個銀幣
[00:12:39.400 --> 00:12:42.400]  就是當時中東巴勒斯坦耶穌時代
[00:12:42.400 --> 00:12:44.400]  一個人的平均一日工資
[00:12:44.400 --> 00:12:47.400]  當時如果是炒散工
[00:12:47.400 --> 00:12:50.400]  每日平均工資就是一個銀幣
[00:12:50.400 --> 00:12:51.400]  所以二十兩銀
[00:12:51.400 --> 00:12:52.400]  二百個銀幣
[00:12:52.400 --> 00:12:56.400]  就是二百日的工資
[00:12:56.400 --> 00:12:57.400]  怎麼知道呢
[00:12:57.400 --> 00:12:59.400]  因為馬太夫人二十章葡萄園的比喻
[00:12:59.400 --> 00:13:01.400]  講得很清楚
[00:13:01.400 --> 00:13:03.400]  二百日
[00:13:03.400 --> 00:13:04.400]  不過你要清楚記住
[00:13:04.400 --> 00:13:07.400]  猶太人是嚴守安息日
[00:13:07.400 --> 00:13:09.400]  所以一個星期只做六日
[00:13:09.400 --> 00:13:11.400]  二百日
[00:13:11.400 --> 00:13:14.400]  就是大概三十三個星期
[00:13:14.400 --> 00:13:17.400]  大概是八個月
[00:13:17.400 --> 00:13:19.400]  八個月的工資
[00:13:19.400 --> 00:13:21.400]  一個月工資是多少
[00:13:21.400 --> 00:13:23.400]  香港入息中位數
[00:13:23.400 --> 00:13:26.400]  我昨晚特意查了最新的數字
[00:13:26.400 --> 00:13:27.400]  二零一六年
[00:13:27.400 --> 00:13:29.400]  香港統計處
[00:13:29.400 --> 00:13:31.400]  他說香港入息中位數
[00:13:31.400 --> 00:13:33.400]  是一萬六千二百元
[00:13:33.400 --> 00:13:36.400]  一六二零零
[00:13:36.400 --> 00:13:37.400]  八個月的工資
[00:13:37.400 --> 00:13:39.400]  就是十二萬九千六
[00:13:39.400 --> 00:13:41.400]  十三萬
[00:13:41.400 --> 00:13:42.400]  那些門徒就說
[00:13:42.400 --> 00:13:43.400]  耶穌
[00:13:43.400 --> 00:13:45.400]  祢叫我們給他們吃東西
[00:13:45.400 --> 00:13:46.400]  我想問
[00:13:46.400 --> 00:13:50.400]  難道我們拿十三萬
[00:13:50.400 --> 00:13:52.400]  買東西給他們吃嗎
[00:13:52.400 --> 00:13:53.400]  如果你明白
[00:13:53.400 --> 00:13:55.400]  你就知道他們是在說晦氣話
[00:13:55.400 --> 00:13:56.400]  帶回耶穌
[00:13:56.400 --> 00:13:58.400]  第一
[00:13:58.400 --> 00:13:59.400]  你有十三萬
[00:13:59.400 --> 00:14:01.400]  你有沒有現錢十三萬
[00:14:01.400 --> 00:14:03.400]  你可不可以馬上拿十三萬出來
[00:14:03.400 --> 00:14:05.400]  這樣就買到這麼多個飯盒
[00:14:05.400 --> 00:14:07.400]  去餵飽這一萬多人
[00:14:07.400 --> 00:14:10.400]  其實就帶他吧
[00:14:10.400 --> 00:14:11.400]  這個地方偏僻
[00:14:11.400 --> 00:14:13.400]  就算你有十三萬
[00:14:13.400 --> 00:14:17.400]  也買不到一萬個飯盒
[00:14:17.400 --> 00:14:19.400]  十三萬
[00:14:19.400 --> 00:14:21.400]  你有沒有十三萬
[00:14:21.400 --> 00:14:24.400]  餵飽這些人
[00:14:24.400 --> 00:14:28.400]  所以第二句很有意思
[00:14:28.400 --> 00:14:30.400]  我想我們說社會服務
[00:14:30.400 --> 00:14:31.400]  我們說我們愛神愛人
[00:14:31.400 --> 00:14:32.400]  關顧這個社區
[00:14:32.400 --> 00:14:34.400]  其實我們有時候有一個
[00:14:34.400 --> 00:14:37.400]  我不知道你心裡面會不會有一個
[00:14:37.400 --> 00:14:43.400]  這樣的慨嘆
[00:14:43.400 --> 00:14:44.400]  當我們說教會
[00:14:44.400 --> 00:14:46.400]  要說我們關顧人
[00:14:46.400 --> 00:14:48.400]  關顧弟兄姊妹
[00:14:48.400 --> 00:14:50.400]  關顧這個社區的需要
[00:14:50.400 --> 00:14:52.400]  心裡面我們有時候會有一個
[00:14:52.400 --> 00:14:54.400]  未必說得出口的慨嘆
[00:14:54.400 --> 00:14:56.400]  就是主耶穌
[00:14:56.400 --> 00:14:58.400]  叫我們去服侍其他人
[00:14:58.400 --> 00:14:59.400]  或者教會
[00:14:59.400 --> 00:15:01.400]  鼓勵我們服侍其他人
[00:15:01.400 --> 00:15:03.400]  但我自己都未碰
[00:15:03.400 --> 00:15:05.400]  我自己都不碰
[00:15:05.400 --> 00:15:07.400]  怎樣去服侍其他人呢
[00:15:07.400 --> 00:15:09.400]  不碰有很多層次
[00:15:09.400 --> 00:15:10.400]  有很多意思
[00:15:10.400 --> 00:15:11.400]  第一個意思就是我自己都不碰
[00:15:11.400 --> 00:15:12.400]  譬如我自己都有情緒病
[00:15:12.400 --> 00:15:15.400]  我怎樣去關心人
[00:15:15.400 --> 00:15:19.400]  另一個可能的層次就是說資源
