
[00:00:00.000 --> 00:00:04.100]  弟兄姊妹,不知道在你過去的人生歲月當中,
[00:01:37.600 --> 00:01:41.400]  用我們中國以前的話來說的話,
[00:01:41.400 --> 00:01:44.900]  他好像是在享受奇人機福,
[00:01:44.900 --> 00:01:47.000]  因爲一個太太給他兒女,
[00:01:47.000 --> 00:01:50.300]  另一個太太給他愛情。
[00:01:50.300 --> 00:01:52.700]  雖然他有頭有面,
[00:01:52.700 --> 00:01:57.800]  但是他的家庭也是有一本難唸的經的。
[00:01:57.800 --> 00:02:02.000]  他的兩個太太看起來就沒有他那麼的快樂。
[00:02:02.000 --> 00:02:05.100]  一個太太叫哈拿,
[00:02:05.100 --> 00:02:07.400]  丈夫愛她多一點,
[00:02:07.400 --> 00:02:10.000]  可是她卻不能生育。
[00:02:10.000 --> 00:02:13.000]  另外一個太太叫皮尼拿,
[00:02:13.000 --> 00:02:18.100]  皮尼拿知道丈夫愛哈拿比愛她更多,
[00:02:18.100 --> 00:02:21.500]  我相信她心裏肯定很不是滋味,
[00:02:21.500 --> 00:02:24.200]  所以她就越發的和哈拿作對,
[00:02:24.200 --> 00:02:26.700]  取笑他沒有孩子。
[00:02:26.700 --> 00:02:30.400]  這些的爭執在他們家每一年,
[00:02:30.400 --> 00:02:35.100]  去到示羅獻祭的期間就更加的激烈。
[00:02:35.100 --> 00:02:41.300]  儘管這個丈夫給他給雙份的肌肉,
[00:02:41.300 --> 00:02:43.800]  給他所愛的妻子哈拿,
[00:02:43.800 --> 00:02:46.800]  但是哈拿面對着這個另外,
[00:02:46.800 --> 00:02:50.000]  丈夫另外一個老婆的激怒頂撞,
[00:02:50.000 --> 00:02:55.000]  他心裏的憂鬱到一個地步是連飯都喫不下。
[00:02:55.000 --> 00:02:56.900]  經文是這樣描寫,
[00:02:56.900 --> 00:03:01.000]  他的對頭就盡力的來刺激他使他苦惱,
[00:03:01.000 --> 00:03:02.800]  年年都是這樣。
[00:03:02.800 --> 00:03:05.600]  這個皮尼拿總是刺激哈拿,
[00:03:05.600 --> 00:03:08.500]  使他哭泣喫不下飯。
[00:03:08.500 --> 00:03:12.600]  每年整個家庭去示羅敬拜上帝的時候,
[00:03:12.600 --> 00:03:14.600]  他們是住在帳幕裏的,
[00:03:14.600 --> 00:03:19.300]  這個本來是一個開心值得慶祝的日子,
[00:03:19.300 --> 00:03:21.300]  但是我們可以想象,
[00:03:21.300 --> 00:03:25.600]  如果你是哈拿的話,你會怎麼樣?
[00:03:25.600 --> 00:03:28.700]  我相信哈拿肯定是一個人躲起來,
[00:03:28.700 --> 00:03:36.500]  因爲儘管他會聽到隔壁他的對頭一家大小在有歡聲笑語,
[00:03:36.500 --> 00:03:40.400]  但是我相信他肯定不敢跑到他們那邊去,
[00:03:40.400 --> 00:03:42.000]  而是自己躲起來,
[00:03:42.000 --> 00:03:45.800]  因爲他怕那個皮尼拿會取笑他。
[00:03:45.800 --> 00:03:51.000]  所以你可以想象哈拿心裏是多麼的孤單。
[00:03:51.000 --> 00:03:54.100]  而那位丈夫尼尼加拿呢,
[00:03:54.100 --> 00:03:58.300]  他看起來好像一個不太曉得體貼的人,
[00:03:58.300 --> 00:04:00.500]  他怎麼對哈拿說呢?
[00:04:00.500 --> 00:04:03.900]  他說,哈拿啊,你爲什麼哭泣?
[00:04:03.900 --> 00:04:05.400]  爲什麼不喫飯?
[00:04:05.400 --> 00:04:07.600]  爲什麼心裏難過呢?
[00:04:07.600 --> 00:04:11.600]  你有我不是比有十個兒子更好嗎?
[00:04:11.600 --> 00:04:16.400]  從他的這句話,我覺得他也有值得稱讚的地方,
[00:04:16.400 --> 00:04:23.800]  因爲尼尼加拿沒有因爲他的妻子不能給他生孩子就不愛他,
[00:04:23.800 --> 00:04:28.100]  反而他其實是愛哈拿比愛另外一個更多。
[00:04:28.100 --> 00:04:30.400]  但是從他這句話來看,
[00:04:30.400 --> 00:04:35.000]  我們也看到他其實不太懂女人的心,
[00:04:35.000 --> 00:04:37.900]  他不太瞭解妻子的痛苦,
[00:04:37.900 --> 00:04:43.500]  那我相信可能他沒有看過這本書,叫《男女大不同》。
[00:04:43.500 --> 00:04:49.800]  他的妻子現在最需要的不是丈夫來給她分析講道理,
[00:04:49.800 --> 00:04:56.400]  此時此刻的哈拿她需要的是丈夫對她的感受的一個認同,
[00:04:56.400 --> 00:05:00.500]  要有一種感同身受的理解。
[00:05:00.500 --> 00:05:04.100]  那對於哈拿來說,在當時的希伯來人社會呢,
[00:05:04.100 --> 00:05:07.200]  一個女人的生育是很重要的,
[00:05:07.200 --> 00:05:14.100]  因爲一個女人能夠生育是代表神給她的一個很大的祝福,
[00:05:14.100 --> 00:05:19.100]  不然的話別人就會覺得她肯定是受到神的懲罰,
[00:05:19.100 --> 00:05:21.800]  所以她不能生育。
[00:05:21.800 --> 00:05:24.000]  另外一方面在家庭裏面呢,
[00:05:24.000 --> 00:05:28.800]  她也可能因爲不能生育而受家人的離棄疏遠,
[00:05:28.800 --> 00:05:31.300]  甚至把她的地位降低。
[00:05:31.300 --> 00:05:34.300]  所以哈拿的處境是很悲哀的。
[00:05:34.300 --> 00:05:38.000]  相比起來我們現在今天的婦女在座的每一位,
[00:05:38.000 --> 00:05:42.000]  可能你們比哈拿就幸福多了。
[00:05:42.000 --> 00:05:45.100]  哈拿的情況是這麼的淒涼,
[00:05:45.100 --> 00:05:48.900]  加上她的丈夫也不太瞭解她的感受,
[00:05:48.900 --> 00:05:52.800]  而另外一個女人呢,又跟她來作對。
[00:05:52.800 --> 00:05:55.800]  所以哈拿唯一的出路,
[00:05:55.800 --> 00:06:02.300]  只有一個人到耶和華的殿裏去向神傾心吐益。
[00:06:02.300 --> 00:06:07.100]  那一章的十到十八節這段經文呢,
[00:06:07.100 --> 00:06:10.400]  其實就是描述了迦拿禱告的情況,
[00:06:10.400 --> 00:06:12.700]  還有她禱告的內容。
[00:06:12.700 --> 00:06:15.500]  當她禱告之後呢,經文告訴我們,
[00:06:15.500 --> 00:06:20.700]  她和丈夫以利迦拿回到家鄉拉瑪,
[00:06:20.700 --> 00:06:25.100]  後來耶和華顧念哈拿呢,哈拿就懷了孕,
[00:06:25.100 --> 00:06:27.600]  日子到了她就生了一個兒子,
[00:06:27.600 --> 00:06:31.500]  就是後來我們所熟悉的先知撒末爾。
[00:06:31.500 --> 00:06:33.500]  那今天我講到的題目是,
[00:06:33.500 --> 00:06:37.300]  上帝聽禱告是一個問號。
[00:06:37.300 --> 00:06:40.700]  那很明顯在這段剛纔我們讀的經文裏面,
[00:06:40.700 --> 00:06:42.600]  大家都很清楚了哈,
[00:06:42.600 --> 00:06:45.400]  從哈拿的禱告經歷,
[00:06:45.400 --> 00:06:49.200]  這個題目的答案是很明顯的,
[00:06:49.200 --> 00:06:51.900]  就是上帝聽禱告的。
[00:06:51.900 --> 00:06:54.200]  但是或許你會問,
[00:06:54.200 --> 00:06:57.700]  上帝聽禱告,那爲什麼我老是禱告,
[00:06:57.700 --> 00:07:01.100]  可是好像上帝老不聽我的禱告,
[00:07:01.100 --> 00:07:02.400]  那爲什麼呢?
[00:07:02.400 --> 00:07:05.900]  那現在我們今天就從哈拿的禱告當中,
[00:07:05.900 --> 00:07:09.400]  嘗試去找出禱告的祕訣哈,
[00:07:09.400 --> 00:07:14.400]  那爲什麼上帝會聽哈拿的禱告呢?
[00:07:14.400 --> 00:07:17.300]  首先我們從哈拿的禱告裏面,
[00:07:17.300 --> 00:07:21.500]  我們看到他的禱告有幾點很重要的,
[00:07:21.500 --> 00:07:23.400]  值得我們去學習的哈。
[00:07:23.400 --> 00:07:28.400]  首先哈拿的禱告是一個敬畏神的禱告,
[00:07:28.400 --> 00:07:31.100]  在十一節裏面,
[00:07:31.100 --> 00:07:33.700]  這裏他向耶和華來禱告的時候,
[00:07:33.700 --> 00:07:37.700]  他對神的稱呼是萬君之耶和華,
[00:07:37.700 --> 00:07:40.600]  那這個萬君之耶和華的名字呢,
[00:07:40.600 --> 00:07:42.700]  是以前沒有人用過,
[00:07:42.700 --> 00:07:46.600]  是在撒末爾記上第一章纔開始用,
[00:07:46.600 --> 00:07:51.200]  以後呢就常常出現在舊約的聖經裏面,
[00:07:51.200 --> 00:07:55.300]  萬君之耶和華他的意思是全能者,
[00:07:55.300 --> 00:08:01.100]  這個稱呼表達了對耶和華的一個敬畏,
[00:08:01.100 --> 00:08:04.800]  代表耶和華他是那位擁有主權,
[00:08:04.800 --> 00:08:09.000]  掌管天上地下所有能力的神,
[00:08:09.000 --> 00:08:13.000]  還有這個紀念我這句話呢,
[00:08:13.000 --> 00:08:19.300]  他的意思是代表他求神來代他行事的意思,
[00:08:19.300 --> 00:08:24.500]  所以你看到哈拿他對神是非常非常的敬畏,
[00:08:24.500 --> 00:08:29.800]  他知道他禱告的那個那位的對象是全能的上帝,
[00:08:29.800 --> 00:08:31.400]  那這一點很重要,
[00:08:31.400 --> 00:08:37.000]  因爲他禱告的對象影響他禱告的態度,
[00:08:37.000 --> 00:08:39.700]  正因爲他知道這個是全能的上帝,
[00:08:39.700 --> 00:08:42.600]  一切的主權都在他的手裏,
[00:08:42.600 --> 00:08:46.100]  所以禱告的人就只管順服,
[00:08:46.100 --> 00:08:50.100]  這不像很多時候我們人禱告的時候,
[00:08:50.100 --> 00:08:55.700]  往往好像把神當成是黃大仙觀音菩薩,
[00:08:55.700 --> 00:08:58.500]  那些都不是人,不是神,
[00:08:58.500 --> 00:09:02.500]  只是任人差遣的偶像,
[00:09:02.500 --> 00:09:04.400]  今天我們禱告的時候,
[00:09:04.400 --> 00:09:07.100]  我們禱告的對象又是誰呢?
[00:09:07.100 --> 00:09:13.100]  我們是不是把神當成黃大仙任我擺佈呢?
[00:09:13.100 --> 00:09:20.300]  那第二點,哈拿的禱告是一個僞身的禱告,
[00:09:20.300 --> 00:09:23.800]  哈拿他求神賜給他一個兒子,
[00:09:23.800 --> 00:09:28.400]  並且他答應如果神給他一個兒子的話,
[00:09:28.400 --> 00:09:32.400]  他會把兒子終身的歸耶和華,
[00:09:32.400 --> 00:09:34.100]  他最後有一句話說,
[00:09:34.100 --> 00:09:38.900]  我就把他一生獻給耶和華,不剃他的頭,
[00:09:38.900 --> 00:09:43.800]  那這個不剃他的頭是當時拿希爾人的規律,
[00:09:43.800 --> 00:09:50.200]  表示他們願意把這個人分別爲聖出來歸神,
[00:09:50.200 --> 00:09:56.800]  這段拿希爾人的規律記載在明術記的六章,
[00:09:56.800 --> 00:09:59.400]  這裏提到拿希爾人有幾個規律,
[00:09:59.400 --> 00:10:03.400]  首先他們要戒除淡酒和濃酒,
[00:10:03.400 --> 00:10:05.300]  就不喝葡萄酒,
[00:10:05.300 --> 00:10:09.400]  第二就是他們不用剃刀來剃頭,
[00:10:09.400 --> 00:10:13.100]  第三就是他們不可走近死人,
[00:10:13.100 --> 00:10:17.500]  那哈拿的這個願望非常的不簡單,
[00:10:17.500 --> 00:10:22.200]  因爲在下一章裏面我們看到哈拿他生了撒木爾,
[00:10:22.200 --> 00:10:25.600]  在孩子斷奶之後大約三歲的時候,
[00:10:25.600 --> 00:10:29.800]  他就把孩子帶到聖殿去獻給神,
[00:10:29.800 --> 00:10:36.500]  而且他是給以利這位連接老脈的大祭司來看管,
[00:10:36.500 --> 00:10:40.600]  還有哈拿他送了孩子去聖殿以後呢,
[00:10:40.600 --> 00:10:45.000]  他每年只能夠看孩子一次,
[00:10:45.000 --> 00:10:49.100]  那這就等於你把你的孩子三歲了,
[00:10:49.100 --> 00:10:51.600]  你就把他帶到傳堂來,
[00:10:51.600 --> 00:10:56.600]  你說叫牧師你來給我看管這個孩子吧,
[00:10:56.600 --> 00:11:01.900]  你願意嗎?或者是你的孫子,孫女,
[00:11:01.900 --> 00:11:05.300]  可能你會說牧師我願意交出來,
[00:11:05.300 --> 00:11:07.800]  可是你未必肯收,
[00:11:07.800 --> 00:11:10.600]  但是你放心,如果我不收的話,
[00:11:10.600 --> 00:11:13.800]  你還有另外一個選擇,就是交給羅牧師,
[00:11:13.800 --> 00:11:17.600]  我相信他可能會願意給你來看的,
[00:11:17.600 --> 00:11:21.900]  那因着哈拿對上帝的這個敬虔偉深,
[00:11:21.900 --> 00:11:24.200]  上帝大大的來祝福他,
[00:11:24.200 --> 00:11:28.100]  所以到了撒末爾紀上第二章呢,
[00:11:28.100 --> 00:11:32.600]  那裏記載耶和華眷顧哈拿他在懷孕,
[00:11:32.600 --> 00:11:36.100]  然後呢,生了三個兒子,兩個女兒,
[00:11:36.100 --> 00:11:40.000]  上帝大大的賜福給他,
[00:11:40.000 --> 00:11:44.600]  第三點哈拿的禱告是一個謙卑的禱告,
[00:11:44.600 --> 00:11:47.200]  哈拿來到上帝面前的時候,
[00:11:47.200 --> 00:11:49.200]  他非常的謙卑,
[00:11:49.200 --> 00:11:54.800]  那從十一節到十八節呢,裏面就出現了五次,
[00:11:54.800 --> 00:12:01.500]  分別有四次的十女,還有一次的婢女,
[00:12:01.500 --> 00:12:06.100]  他用這個稱呼來稱呼自己,
[00:12:06.100 --> 00:12:10.200]  十一節他說你要是看顧十女的困苦,
[00:12:10.200 --> 00:12:14.800]  不忘記你的十女,賜給你的十女一個兒子哈,
[00:12:14.800 --> 00:12:20.200]  十六節他說不要把你的十女看做不檢點的女子,
[00:12:20.200 --> 00:12:24.500]  然後願你的婢女在你眼前蒙恩,
[00:12:24.500 --> 00:12:28.300]  可見哈拿他是多麼的謙卑,
[00:12:28.300 --> 00:12:33.600]  那我們也想一下,每一次當我去到神面前禱告的時候,
[00:12:33.600 --> 00:12:38.000]  我是不是像哈拿那麼的謙卑呢?
[00:12:38.000 --> 00:12:41.100]  我有沒有看到自己是何等的卑微,
[00:12:41.100 --> 00:12:44.500]  還是覺得每一次我來到上帝面前,
[00:12:44.500 --> 00:12:48.900]  我是給你面子,所以上帝你該聽我的禱告,
[00:12:48.900 --> 00:12:53.100]  你應該應運我的禱告呢?
[00:12:53.100 --> 00:12:57.200]  第四,哈拿的禱告是一個迫切的禱告,
[00:12:57.200 --> 00:13:02.100]  經文第十節和十五節這樣形容哈拿的心情,
[00:13:02.100 --> 00:13:05.600]  哈拿心裏愁苦就痛痛的哭泣,
[00:13:05.600 --> 00:13:09.800]  然後他自己說我是心裏愁苦的婦人,
[00:13:09.800 --> 00:13:15.100]  然後在耶和華的面前清心吐意,
[00:13:15.100 --> 00:13:20.900]  那哈拿心裏愁苦是說他的靈力是非常的痛苦,
[00:13:20.900 --> 00:13:24.900]  所以他來到上帝面前的時候,他是清心吐意,
[00:13:24.900 --> 00:13:31.400]  這個清心吐意翻譯出來是把整個生命都傾倒出來的意思,
[00:13:31.400 --> 00:13:35.500]  你可以看到他的禱告是何等的迫切,
[00:13:35.500 --> 00:13:39.700]  弟兄姊妹,當你禱告的時候,
[00:13:39.700 --> 00:13:43.300]  你是不是向神清心吐意,
[00:13:43.300 --> 00:13:46.500]  還是有時候我們來到神面前,
[00:13:46.500 --> 00:13:50.900]  就是說基督徒每一天要神要來靈秀,
[00:13:50.900 --> 00:13:57.200]  要讀經禱告,那禱告就就喃喃自語幾句話,
[00:13:57.200 --> 00:14:00.700]  就敷衍過去了,就像一個例行的公事,
[00:14:00.700 --> 00:14:03.600]  我們是不是這樣子呢?
[00:14:03.600 --> 00:14:06.800]  怎麼樣纔算是清心吐意呢?
[00:14:06.800 --> 00:14:09.600]  其實我想這個包括兩個方面,
[00:14:09.600 --> 00:14:13.700]  一方面你是像一個孩子一樣在你的父母面前,
[00:14:13.700 --> 00:14:16.100]  你想到什麼你就跟他來講,
[00:14:16.100 --> 00:14:18.400]  你不用包裝你的言語,
[00:14:18.400 --> 00:14:23.500]  你可以很單純的直接簡單的說出來,
[00:14:23.500 --> 00:14:28.400]  第二點就是因爲你爲某個事情你非常的焦急,
[00:14:28.400 --> 00:14:35.100]  你祈求到一個地步是你把整個人的情感都投入進去,
[00:14:35.100 --> 00:14:39.500]  我想在聖經裏面耶穌在克西瑪黎元的禱告,
[00:14:39.500 --> 00:14:43.400]  就是一個非常好的例子,
[00:14:43.400 --> 00:14:50.500]  在傳唐開荒的頭幾個月我特別精力深,
[00:14:50.500 --> 00:14:53.000]  因爲當時Keith也還沒有到,
[00:14:53.000 --> 00:14:55.600]  那時候就只有我一個在辦公室,
[00:14:55.600 --> 00:14:59.100]  我還記得有一次講到,星期天就講到了,
[00:14:59.100 --> 00:15:02.500]  可是我星期五還一點都沒有動,
[00:15:02.500 --> 00:15:05.000]  只是看完了經文分析了,
[00:15:05.000 --> 00:15:06.700]  可是到底要說什麼呢?
[00:15:06.700 --> 00:15:08.400]  我一點概念都沒有,
[00:15:08.400 --> 00:15:11.000]  我很焦急,
[00:15:11.000 --> 00:15:14.800]  所以有一天下午我就跪在那個窗前,
[00:15:14.800 --> 00:15:16.300]  我那個墊子上面,
[00:15:16.300 --> 00:15:18.100]  我就一直一直在禱告,
[00:15:18.100 --> 00:15:21.600]  也爲傳唐前面到底應該怎麼走呢?
[00:15:21.600 --> 00:15:22.800]  我就一直禱告,
[00:15:22.800 --> 00:15:24.100]  也不知道禱告了多久,
[00:15:24.100 --> 00:15:27.400]  反正一直禱告心裏就很大的感動,
[00:15:27.400 --> 00:15:29.500]  然後眼淚也一直流流流,
[00:15:29.500 --> 00:15:32.100]  然後突然就有個人按門鈴,
[00:15:32.100 --> 00:15:33.400]  我就很慌張,
[00:15:33.400 --> 00:15:37.800]  因爲自己都好像一個花臉貓,
[00:15:37.800 --> 00:15:39.000]  就很不好意思,
[00:15:39.000 --> 00:15:41.000]  擦擦擦,擦乾眼淚就出去,
[00:15:41.000 --> 00:15:45.800]  原來是來給我們做教會保險的那個經紀人,
[00:15:45.800 --> 00:15:47.600]  然後他看到我就嚇了一跳,
[00:15:47.600 --> 00:15:48.500]  你怎麼了?
[00:15:48.500 --> 00:15:49.600]  我說沒事沒事,
[00:15:49.600 --> 00:15:51.200]  我只是禱告,
[00:15:51.200 --> 00:15:52.900]  太有感觸了,
[00:15:52.900 --> 00:15:53.900]  太有感動而已,
[00:15:53.900 --> 00:15:55.000]  沒事的沒事的,
[00:15:55.000 --> 00:15:57.000]  是禱告感動而已,
[00:15:57.000 --> 00:16:01.600]  所以那時候是非常深的感受,
[00:16:01.600 --> 00:16:02.800]  弟兄姊妹,
[00:16:02.800 --> 00:16:06.400]  你有沒有爲你的自己來到神面前,
[00:16:06.400 --> 00:16:10.100]  清心土地的來禱告呢?
[00:16:10.100 --> 00:16:13.400]  還有哈拿的禱告是一個橫切的禱告,
[00:16:13.400 --> 00:16:16.000]  哈拿的困難只有他自己知道,
[00:16:16.000 --> 00:16:17.200]  只有上帝知道,
[00:16:17.200 --> 00:16:19.600]  所以他來到耶和華的面前,
[00:16:19.600 --> 00:16:21.300]  他不是禱告一次,
[00:16:21.300 --> 00:16:23.200]  而且也不是匆匆忙忙的,
[00:16:23.200 --> 00:16:25.800]  禱告幾句話就算了,
[00:16:25.800 --> 00:16:28.400]  他而是來到神的面前,
[00:16:28.400 --> 00:16:30.200]  禱告了很久,
[00:16:30.200 --> 00:16:31.600]  而且他說,
[00:16:31.600 --> 00:16:34.300]  他因爲極度的愁苦和激動,
[00:16:34.300 --> 00:16:37.600]  就一直傾訴到現在,
[00:16:37.600 --> 00:16:38.900]  意思是說,
[00:16:38.900 --> 00:16:44.800]  他堅持不捨長時間的來等候上帝,
[00:16:44.800 --> 00:16:47.200]  當你看中一件事情的時候,
[00:16:47.200 --> 00:16:49.600]  你一定願意來付代價,
[00:16:49.600 --> 00:16:52.200]  持續不斷的來去禱告,
[00:16:52.200 --> 00:16:55.100]  你有這樣的經歷嗎?
[00:16:55.100 --> 00:16:58.100]  我記得信主了之後,
[00:16:58.100 --> 00:17:01.300]  我就開始爲我的家人來禱告,
[00:17:01.300 --> 00:17:03.100]  就爲他們信主來禱告,
[00:17:03.100 --> 00:17:05.500]  其實禱告到今天,
[00:17:05.500 --> 00:17:07.800]  我還是爲他們來禱告,
[00:17:07.800 --> 00:17:09.500]  我記得曾經有三年,
[00:17:09.500 --> 00:17:12.800]  我是除了每一天爲他們信主禱告以外,
[00:17:12.800 --> 00:17:15.200]  還每天寫日記,
[00:17:15.200 --> 00:17:18.600]  不過寫了三年我就受不了了,
[00:17:18.600 --> 00:17:20.800]  連續寫了三年就停了,
[00:17:20.800 --> 00:17:22.800]  但是禱告還是繼續,
[00:17:22.800 --> 00:17:25.600]  有時候你也會覺得好像天天禱告,
[00:17:25.600 --> 00:17:28.400]  同樣的事情很悶,
[00:17:28.400 --> 00:17:32.100]  但是儘管看起來好像很悶,
[00:17:32.100 --> 00:17:34.600]  但是你看中那件事情的時候,
[00:17:34.600 --> 00:17:38.500]  我們還是要堅持爲家人來禱告,
[00:17:38.500 --> 00:17:41.300]  我現在也是每天爲家人的健康,
[00:17:41.300 --> 00:17:45.200]  爲他們的平安來禱告。
[00:17:45.200 --> 00:17:49.300]  第六,哈拿的禱告是一個信心的禱告,
[00:17:49.300 --> 00:17:52.000]  從何見得他的信心呢?
[00:17:52.000 --> 00:17:54.500]  十八、十九節就說,
[00:17:54.500 --> 00:17:57.200]  哈拿禱告之後他就回去,
[00:17:57.200 --> 00:18:00.700]  並且喫飯,臉上也再沒有愁容,
[00:18:00.700 --> 00:18:06.800]  然後第二天,他就清早起來去敬拜神,
[00:18:06.800 --> 00:18:11.300]  他禱告之前,他之前很憂鬱的時候,
[00:18:11.300 --> 00:18:13.100]  他是飯也喫不下,
[00:18:13.100 --> 00:18:15.400]  可是到他禱告之後,
[00:18:15.400 --> 00:18:17.800]  他就一切回覆正常,
[00:18:17.800 --> 00:18:19.000]  他去喫飯,
[00:18:19.000 --> 00:18:22.800]  而且他臉上沒有愁容了,
[00:18:22.800 --> 00:18:24.300]  他也去敬拜上帝,
[00:18:24.300 --> 00:18:29.800]  那顯示他已經完完全全的把自己的問題交託給上帝,
[00:18:29.800 --> 00:18:35.000]  他憑信心來順服和等候上帝的回應,
[00:18:35.000 --> 00:18:38.200]  我們對上帝的信心又如何呢?
[00:18:38.200 --> 00:18:40.900]  會不會每一次我們禱告完了,
[00:18:40.900 --> 00:18:44.100]  但是很快又握緊那些的問題,
[00:18:44.100 --> 00:18:48.700]  心裏還是悶悶不樂,
[00:18:48.700 --> 00:18:51.700]  跟我們禱告之前沒有什麼分別,
[00:18:51.700 --> 00:18:54.600]  甚至有時候我們沮喪到一個地步,
[00:18:54.600 --> 00:18:57.800]  哎呀上帝,我連去敬拜的心情都沒有,
[00:18:57.800 --> 00:19:00.800]  所以穆斯明天我不來了,
[00:19:00.800 --> 00:19:02.400]  因爲我沒有心情,
[00:19:02.400 --> 00:19:03.700]  我不去敬拜了,
[00:19:03.700 --> 00:19:07.000]  會不會這樣呢?
[00:19:07.000 --> 00:19:09.900]  我記得十幾年前,
[00:19:09.900 --> 00:19:12.100]  我去國內工作,
[00:19:12.100 --> 00:19:17.100]  我工作的地方就是北京天津的東北面,
[00:19:17.100 --> 00:19:23.400]  成德有個三角尖的地方,
[00:19:23.400 --> 00:19:27.500]  那時候我曾經有好幾次的經歷,
[00:19:27.500 --> 00:19:34.400]  就是我相信雖然過程當中一直出一個問題出了,
[00:19:34.400 --> 00:19:35.900]  又出一個問題,
[00:19:35.900 --> 00:19:40.500]  但是那時候因爲在我去應聘整個過程當中,
[00:19:40.500 --> 00:19:45.400]  我很深的經歷上帝要我去這個服事,
[00:19:45.400 --> 00:19:48.100]  所以儘管後面我經歷很多的困難,
[00:19:48.100 --> 00:19:52.300]  其中一個就是一切好像都可以了,
[00:19:52.300 --> 00:19:54.500]  都都可以去的時候,
[00:19:54.500 --> 00:19:57.600]  突然之間我媽媽的心臟出了問題,
[00:19:57.600 --> 00:19:59.300]  那時候我就很擔心,
[00:19:59.300 --> 00:20:01.600]  那如果她真要動手術的話,
[00:20:01.600 --> 00:20:03.800]  那可能我就真的不能去,
[00:20:03.800 --> 00:20:05.500]  可是我當時又很有信心,
[00:20:05.500 --> 00:20:07.800]  我就說上帝你暢通她的血管,
[00:20:07.800 --> 00:20:11.000]  我知道你一定可以醫治她,
[00:20:11.000 --> 00:20:13.400]  我相信我最終一定要,
[00:20:13.400 --> 00:20:15.500]  一定可以去到這個地方,
[00:20:15.500 --> 00:20:18.700]  所以後來當我陪媽媽去檢查之後,
[00:20:18.700 --> 00:20:20.700]  她出來還在那個病牀上,
[00:20:20.700 --> 00:20:21.900]  她就跟我說,
[00:20:21.900 --> 00:20:27.000]  醫生說我沒問題,我的血管不至於到那個地步要動手術,
[00:20:27.000 --> 00:20:29.600]  所以就是因爲那些的經歷,
[00:20:29.600 --> 00:20:33.600]  也成爲我往後在那幾年工作的時候,
[00:20:33.600 --> 00:20:35.000]  一個很大的動力,
[00:20:35.000 --> 00:20:39.200]  因爲我很清楚的知道是上帝要我去到那裏,
[00:20:39.200 --> 00:20:42.200]  而且他會與我同在,
[00:20:42.200 --> 00:20:42.400]  好,
[00:20:42.400 --> 00:20:49.000]  現在我們看一下哈拿的生命給我們一些什麼的反思和學習,
[00:20:49.000 --> 00:20:54.400]  從哈拿的禱告我們看到上帝是擁有最終的主權,
[00:20:54.400 --> 00:20:56.300]  那哈拿最初不能生育,
[00:20:56.300 --> 00:20:58.200]  經文是這樣說的,
[00:20:58.200 --> 00:21:01.900]  耶和華使哈拿不能懷孕,
[00:21:01.900 --> 00:21:07.300]  可能你會說那爲什麼上帝不給他懷孕呢?
[00:21:07.300 --> 00:21:08.800]  儘管我們不明白,
