
[00:00:00.000 --> 00:00:03.000]  弟兄姊妹,我們讀聖經也很開心
[00:10:25.000 --> 00:10:27.000]  我相信神都會拯救他
[00:10:27.000 --> 00:10:31.000]  只不過他地上的路程很快就走完了
[00:10:31.000 --> 00:10:34.000]  這個問題,責任誰贖
[00:10:34.000 --> 00:10:37.000]  大衛,是他沒有叫利美人台
[00:10:37.000 --> 00:10:41.000]  而是叫了牛車去載
[00:10:41.000 --> 00:10:43.000]  所以其實
[00:10:43.000 --> 00:10:46.000]  神很威嚴的在這裏
[00:10:46.000 --> 00:10:49.000]  不能夠隨便看的
[00:10:49.000 --> 00:10:52.000]  所以前一班看的就死了
[00:10:52.000 --> 00:10:54.000]  當然我不知道
[00:10:54.000 --> 00:10:56.000]  將來問問神
[00:10:56.000 --> 00:10:59.000]  牛叫了,牛車正在來
[00:10:59.000 --> 00:11:01.000]  我看到,哇,藥鬼呀
[00:11:01.000 --> 00:11:04.000]  那些不用死吧
[00:11:04.000 --> 00:11:06.000]  但是如果
[00:11:06.000 --> 00:11:09.000]  喂,喂,喂,大家不要收割了
[00:11:09.000 --> 00:11:11.000]  來看看,藥鬼來了,藥鬼來了
[00:11:11.000 --> 00:11:14.000]  藥鬼,快點來看吧,沒見過的
[00:11:14.000 --> 00:11:18.000]  這些就屬於觀看藥鬼了
[00:11:18.000 --> 00:11:21.000]  利美人來到,把藥鬼掩蓋了
[00:11:21.000 --> 00:11:26.000]  我推測,於是後來的很多人沒死
[00:11:26.000 --> 00:11:29.000]  最先死了70人
[00:11:29.000 --> 00:11:32.000]  擊殺了70人
[00:11:32.000 --> 00:11:36.000]  那時有5萬人在那裏
[00:11:36.000 --> 00:11:39.000]  這個考古學者或者解經家
[00:11:39.000 --> 00:11:42.000]  是認為這個數字是不對的
[00:11:42.000 --> 00:11:44.000]  特別是中文
[00:11:44.000 --> 00:11:48.000]  原來其實那裏哪有那麼多人
[00:11:48.000 --> 00:11:51.000]  就算最大的城市將來也有殺難
[00:11:51.000 --> 00:11:53.000]  都只不過是萬多人
[00:11:53.000 --> 00:11:55.000]  怎會有5萬人去看藥鬼呢
[00:11:55.000 --> 00:11:57.000]  那時有5萬人
[00:11:57.000 --> 00:11:59.000]  於是再看看這個字
[00:11:59.000 --> 00:12:04.000]  這個字叫Kamishin
[00:12:04.000 --> 00:12:08.000]  Kamishin是50的意思
[00:12:08.000 --> 00:12:12.000]  Kamishin是50
[00:12:12.000 --> 00:12:16.000]  50或者50的倍數
[00:12:16.000 --> 00:12:20.000]  可能中文翻譯畫本的人
[00:12:20.000 --> 00:12:22.000]  是倍大了5萬
[00:12:22.000 --> 00:12:23.000]  當時很多人看的
[00:12:23.000 --> 00:12:25.000]  起碼怎會有50個人看
[00:12:25.000 --> 00:12:27.000]  怎會有500個人看呢
[00:12:27.000 --> 00:12:30.000]  見到藥鬼當然有5萬人出來看
[00:12:30.000 --> 00:12:32.000]  寫了5萬
[00:12:32.000 --> 00:12:34.000]  其實是講5的倍數
[00:12:34.000 --> 00:12:35.000]  50的倍數
[00:12:35.000 --> 00:12:37.000]  50或者50的倍數
[00:12:37.000 --> 00:12:40.000]  我覺得500都很有可能
[00:12:40.000 --> 00:12:42.000]  500個人跑出去
[00:12:42.000 --> 00:12:44.000]  但應該藥鬼掩蓋了
[00:12:44.000 --> 00:12:46.000]  所以那些人就沒事
[00:12:46.000 --> 00:12:49.000]  最先特意來看
[00:12:49.000 --> 00:12:52.000]  看藥鬼的就被擊殺了
[00:12:52.000 --> 00:12:55.000]  神是威嚴的,不是隨便的
[00:12:55.000 --> 00:12:57.000]  看看都不行,不行就不行
[00:12:57.000 --> 00:12:59.000]  當然不行
[00:12:59.000 --> 00:13:01.000]  現在很多事都是這樣
[00:13:01.000 --> 00:13:04.000]  香港很多法律,世界很多法例都是這樣
[00:13:04.000 --> 00:13:08.000]  是不行的,是有罪的
[00:13:08.000 --> 00:13:11.000]  我記得以前老師告訴我們
[00:13:11.000 --> 00:13:16.000]  我們以前香港有渡海小輪
[00:13:16.000 --> 00:13:18.000]  有渡海小輪
[00:13:18.000 --> 00:13:22.000]  船就在碼頭,就要把繩子繞好
[00:13:22.000 --> 00:13:24.000]  然後下船板
[00:13:24.000 --> 00:13:27.000]  才能上岸或下船
[00:13:27.000 --> 00:13:31.000]  有很多人就急不及待
[00:13:31.000 --> 00:13:34.000]  就已經站在船邊
[00:13:34.000 --> 00:13:38.000]  那塊板都未下,他們已經跳上碼頭
[00:13:38.000 --> 00:13:40.000]  原來是犯法的
[00:13:40.000 --> 00:13:43.000]  原因是那裡有一個牌寫著
[00:13:43.000 --> 00:13:46.000]  如果你的船未泊好
[00:13:46.000 --> 00:13:48.000]  即是跳上岸
[00:13:48.000 --> 00:13:51.000]  或者attempt to跳上岸
[00:13:51.000 --> 00:13:54.000]  attempt即是意圖
[00:13:54.000 --> 00:13:57.000]  意圖跳上岸都不行
[00:13:57.000 --> 00:13:59.000]  不要說你跳了
[00:13:59.000 --> 00:14:01.000]  站在外面想跳
[00:14:01.000 --> 00:14:03.000]  這樣就已經可以抓你了
[00:14:03.000 --> 00:14:05.000]  犯法意圖
[00:14:05.000 --> 00:14:08.000]  當然沒什麼人執行
[00:14:08.000 --> 00:14:12.000]  有些事不行就不行
[00:14:12.000 --> 00:14:14.000]  不可以就不可以
[00:14:14.000 --> 00:14:16.000]  這東西多好,拿回家用一下
[00:14:16.000 --> 00:14:19.000]  就抓了,盜竊了
[00:14:19.000 --> 00:14:22.000]  有些事不行就不行
[00:14:22.000 --> 00:14:26.000]  有70個說先看藥櫃
[00:14:26.000 --> 00:14:27.000]  看就不行
[00:14:27.000 --> 00:14:29.000]  那隻牛來的一刻不小心
[00:14:29.000 --> 00:14:30.000]  藥櫃呀
[00:14:30.000 --> 00:14:31.000]  馬上領命一面
[00:14:31.000 --> 00:14:33.000]  那沒事,我相信
[00:14:33.000 --> 00:14:35.000]  另外後來看的5萬人
[00:14:35.000 --> 00:14:37.000]  50個倍數
[00:14:37.000 --> 00:14:41.000]  百姓因熱,激殺他們70人
[00:14:41.000 --> 00:14:44.000]  愛哭,百事默仁
[00:14:44.000 --> 00:14:47.000]  這麼聖潔威嚴的上帝
[00:14:47.000 --> 00:14:50.000]  誰能夠服侍他的藥櫃
[00:14:50.000 --> 00:14:53.000]  不如送走他的藥櫃
[00:14:53.000 --> 00:14:55.000]  問題就在這裡
[00:14:55.000 --> 00:14:58.000]  你不要做百事默仁
[00:14:58.000 --> 00:14:59.000]  為什麼呢
[00:14:59.000 --> 00:15:01.000]  藥櫃太厲害了
[00:15:01.000 --> 00:15:02.000]  我們的神太威嚴了
[00:15:02.000 --> 00:15:04.000]  不如不要跟他一起
[00:15:04.000 --> 00:15:06.000]  以免出事
[00:15:06.000 --> 00:15:09.000]  錯失機會了
[00:15:09.000 --> 00:15:11.000]  就打發人去基烈耶林
[00:15:11.000 --> 00:15:14.000]  基烈耶林的意思是森林之城
[00:15:14.000 --> 00:15:15.000]  也不是大城市
[00:15:15.000 --> 00:15:17.000]  森林裡的城有多大
[00:15:17.000 --> 00:15:18.000]  而且比較僻
[00:15:18.000 --> 00:15:19.000]  就跟他們說
[00:15:19.000 --> 00:15:23.000]  老友,不如藥櫃回來了
[00:15:23.000 --> 00:15:26.000]  你們來拿,放在你那裡
[00:15:26.000 --> 00:15:28.000]  百事默在這裡
[00:15:28.000 --> 00:15:30.000]  基烈耶林在他附近
[00:15:30.000 --> 00:15:32.000]  很近
[00:15:32.000 --> 00:15:34.000]  就叫他們來拿
[00:15:34.000 --> 00:15:36.000]  我們這裡是森林
[00:15:36.000 --> 00:15:38.000]  堂堂藥櫃
[00:15:38.000 --> 00:15:40.000]  我們偏僻地方
[00:15:40.000 --> 00:15:42.000]  不要緊,休靜
[00:15:42.000 --> 00:15:43.000]  放在你那裡
[00:15:43.000 --> 00:15:45.000]  我們不敢放
[00:15:45.000 --> 00:15:46.000]  死了七十人
[00:15:46.000 --> 00:15:47.000]  放在我那裡
[00:15:47.000 --> 00:15:49.000]  基烈耶林就說
[00:15:49.000 --> 00:15:50.000]  哇,作弄我
[00:15:50.000 --> 00:15:51.000]  放在我那裡
[00:15:51.000 --> 00:15:52.000]  我要服侍他
[00:15:52.000 --> 00:15:53.000]  豈不是很容易死
[00:15:53.000 --> 00:15:54.000]  沒有
[00:15:54.000 --> 00:15:57.000]  基烈耶林的人二話不說
[00:15:57.000 --> 00:15:59.000]  你下來拿吧
[00:15:59.000 --> 00:16:00.000]  基烈耶林的人
[00:16:00.000 --> 00:16:02.000]  就下來將耶和華的藥櫃
[00:16:02.000 --> 00:16:03.000]  摺上去
[00:16:03.000 --> 00:16:04.000]  這個櫃摺上去
[00:16:04.000 --> 00:16:05.000]  沒有藥字的
[00:16:05.000 --> 00:16:09.000]  希伯來文是將櫃摺上去
[00:16:09.000 --> 00:16:11.000]  放在山上
[00:16:11.000 --> 00:16:13.000]  為什麼不放在山谷
[00:16:13.000 --> 00:16:16.000]  敬拜上帝要上山
[00:16:16.000 --> 00:16:17.000]  怎會放在谷上
[00:16:17.000 --> 00:16:19.000]  指定阿彼拿達
[00:16:19.000 --> 00:16:22.000]  放在他家裡
[00:16:22.000 --> 00:16:24.000]  阿彼拿達這個名字
[00:16:24.000 --> 00:16:25.000]  阿彼拿達
[00:16:25.000 --> 00:16:28.000]  阿彼拿達是我父尊貴
[00:16:28.000 --> 00:16:29.000]  而且我父願意
[00:16:29.000 --> 00:16:30.000]  這樣的意思
[00:16:30.000 --> 00:16:32.000]  意思就是放在山上
[00:16:32.000 --> 00:16:34.000]  阿彼拿達
[00:16:34.000 --> 00:16:37.000]  你負責照顧這個藥櫃
[00:16:37.000 --> 00:16:38.000]  不好吧
[00:16:38.000 --> 00:16:40.000]  想我全家死嗎
[00:16:40.000 --> 00:16:41.000]  不好
[00:16:41.000 --> 00:16:42.000]  他說
[00:16:42.000 --> 00:16:45.000]  我父願意
[00:16:45.000 --> 00:16:47.000]  我父尊貴
[00:16:47.000 --> 00:16:48.000]  我父願意
[00:16:48.000 --> 00:16:50.000]  所以找這個人
[00:16:50.000 --> 00:16:51.000]  用這樣的名字
[00:16:51.000 --> 00:16:54.000]  這個人其實也有意思
[00:16:54.000 --> 00:16:55.000]  放在你那裡好不好
[00:16:55.000 --> 00:16:56.000]  好呀,放在你那裡
[00:16:56.000 --> 00:16:58.000]  還放在你家裡好不好
[00:16:58.000 --> 00:16:59.000]  好呀
[00:16:59.000 --> 00:17:00.000]  我父是尊貴
[00:17:00.000 --> 00:17:02.000]  我父是願意
[00:17:02.000 --> 00:17:03.000]  我願意
[00:17:03.000 --> 00:17:05.000]  放在他家裡
[00:17:05.000 --> 00:17:08.000]  如果我是他
[00:17:08.000 --> 00:17:09.000]  我也開心
[00:17:09.000 --> 00:17:10.000]  無端發財
[00:17:10.000 --> 00:17:12.000]  上帝的藥櫃放在我家裡
[00:17:12.000 --> 00:17:15.000]  令我榮耀尊貴到不得了
[00:17:15.000 --> 00:17:17.000]  死就死吧
[00:17:17.000 --> 00:17:19.000]  不會死的
[00:17:19.000 --> 00:17:20.000]  因為你蓋住
[00:17:20.000 --> 00:17:22.000]  你不會去摸他
[00:17:22.000 --> 00:17:23.000]  不會去舔他
[00:17:23.000 --> 00:17:24.000]  沒事的
[00:17:24.000 --> 00:17:26.000]  而且特別
[00:17:26.000 --> 00:17:29.000]  分派他的兒子叫伊利亞薩
[00:17:29.000 --> 00:17:31.000]  伊利亞薩呢
[00:17:31.000 --> 00:17:34.000]  E-L-R-S-A
[00:17:34.000 --> 00:17:36.000]  大家看到
[00:17:36.000 --> 00:17:37.000]  E-L-L
[00:17:37.000 --> 00:17:39.000]  就是強而有力的神
[00:17:39.000 --> 00:17:40.000]  就是神
[00:17:40.000 --> 00:17:41.000]  L
[00:17:41.000 --> 00:17:42.000]  L
[00:17:42.000 --> 00:17:43.000]  L-R-S-A
[00:17:43.000 --> 00:17:44.000]  R-S-A
[00:17:44.000 --> 00:17:46.000]  R-S-A就是已經幫助
[00:17:46.000 --> 00:17:48.000]  我不行了
[00:17:48.000 --> 00:17:50.000]  我要照顧神的藥櫃
[00:17:50.000 --> 00:17:51.000]  叫我
[00:17:51.000 --> 00:17:52.000]  我不行了
[00:17:52.000 --> 00:17:53.000]  不過他的名字就是
[00:17:53.000 --> 00:17:55.000]  神已經幫助你了
[00:17:55.000 --> 00:17:56.000]  因此,弟兄姊妹
[00:17:56.000 --> 00:17:57.000]  如果你有些侍奉
[00:17:57.000 --> 00:18:00.000]  很大又大又難
[00:18:00.000 --> 00:18:01.000]  很怕
[00:18:01.000 --> 00:18:02.000]  我怕做壞了
[00:18:02.000 --> 00:18:03.000]  神又不喜歡
[00:18:03.000 --> 00:18:04.000]  人又不喜歡
[00:18:04.000 --> 00:18:05.000]  天怒人怨
[00:18:05.000 --> 00:18:06.000]  那就糟了
[00:18:06.000 --> 00:18:08.000]  還是不要做了
[00:18:08.000 --> 00:18:11.000]  特別那些要出鏡頭的人
[00:18:11.000 --> 00:18:13.000]  唉
[00:18:13.000 --> 00:18:14.000]  很有趣
[00:18:14.000 --> 00:18:16.000]  我小時候做過師班
[00:18:16.000 --> 00:18:19.000]  唉
[00:18:19.000 --> 00:18:22.000]  如果你那次師班唱得不好
[00:18:22.000 --> 00:18:25.000]  很多人說的
[00:18:25.000 --> 00:18:27.000]  就會聽到人說
[00:18:27.000 --> 00:18:30.000]  喂,你師班為什麼走音的
[00:18:30.000 --> 00:18:33.000]  那個師班員突然發出聲音
[00:18:33.000 --> 00:18:34.000]  是誰是誰
[00:18:34.000 --> 00:18:36.000]  有沒有搞錯
[00:18:36.000 --> 00:18:37.000]  為什麼這樣
[00:18:37.000 --> 00:18:39.000]  跟他一起彈琴的
[00:18:39.000 --> 00:18:40.000]  唉
[00:18:40.000 --> 00:18:42.000]  你們獻師這樣的
[00:18:42.000 --> 00:18:43.000]  唉
[00:18:43.000 --> 00:18:45.000]  我也想下次不獻了
[00:18:45.000 --> 00:18:46.000]  氣餒
[00:18:46.000 --> 00:18:48.000]  打擊
[00:18:48.000 --> 00:18:49.000]  這些東西
[00:18:49.000 --> 00:18:51.000]  吃力不討好
[00:18:51.000 --> 00:18:55.000]  照顧藥櫃放在我家裡不好了
[00:18:55.000 --> 00:18:56.000]  萬一出事
[00:18:56.000 --> 00:18:57.000]  我全家死了
[00:18:57.000 --> 00:18:59.000]  不好
[00:18:59.000 --> 00:19:00.000]  但是我父尊貴
[00:19:00.000 --> 00:19:01.000]  我父願意
[00:19:01.000 --> 00:19:02.000]  阿彼拿達
[00:19:02.000 --> 00:19:03.000]  然後指派兒子
[00:19:03.000 --> 00:19:04.000]  你做吧
[00:19:04.000 --> 00:19:05.000]  兒子
[00:19:05.000 --> 00:19:06.000]  兒子說
[00:19:06.000 --> 00:19:07.000]  我何能
[00:19:07.000 --> 00:19:08.000]  照顧藥櫃
[00:19:08.000 --> 00:19:09.000]  看著他很怕
[00:19:09.000 --> 00:19:10.000]  不怕
[00:19:10.000 --> 00:19:12.000]  神已經幫助
[00:19:12.000 --> 00:19:13.000]  我的名字叫做
[00:19:13.000 --> 00:19:15.000]  以利阿撒
[00:19:15.000 --> 00:19:17.000]  他就看守藥櫃
[00:19:17.000 --> 00:19:18.000]  接著
