
[00:00:00.000 --> 00:00:02.000]  我們的姐妹早晨
[00:06:13.000 --> 00:06:16.000]  一句經文就交代了這麼多東西
[00:06:16.000 --> 00:06:19.000]  後來這個主人公爾利米勒死了
[00:06:19.000 --> 00:06:23.000]  那他的兩個兒子就娶了摩鴨的女子為妻
[00:06:23.000 --> 00:06:26.000]  後來連這兩個兒子都死了
[00:06:26.000 --> 00:06:29.000]  那這個就是悲劇中的悲劇
[00:06:31.000 --> 00:06:33.000]  一切的經濟命脈都斷了
[00:06:33.000 --> 00:06:37.000]  將來怎樣呢?這個家庭
[00:06:37.000 --> 00:06:39.000]  哎呀!不要說將來了
[00:06:39.000 --> 00:06:41.000]  男的都死了
[00:06:41.000 --> 00:06:43.000]  也都絕了後
[00:06:43.000 --> 00:06:49.000]  只剩下婆媳三個人孤苦伶仃
[00:06:49.000 --> 00:06:51.000]  前路茫茫
[00:06:51.000 --> 00:06:54.000]  爾利米勒的妻子
[00:06:54.000 --> 00:06:56.000]  她的名字叫做娜娥米
[00:06:57.000 --> 00:07:01.000]  就只好回老家
[00:07:01.000 --> 00:07:05.000]  我們看第一章第六節至第十四節
[00:07:05.000 --> 00:07:12.000]  這個婦人就與她兩個姨婦起身
[00:07:12.000 --> 00:07:14.000]  要從摩鴨地歸回
[00:07:14.000 --> 00:07:19.000]  因為她在摩鴨地聽見耶和華眷顧自己的百姓
[00:07:19.000 --> 00:07:21.000]  賜糧食給他們
[00:07:21.000 --> 00:07:24.000]  咦!可以吃喔!回去囉!
[00:07:25.000 --> 00:07:28.000]  於是她就與兩個姨婦起行離開所住的地方
[00:07:28.000 --> 00:07:30.000]  要往遊大地去
[00:07:30.000 --> 00:07:32.000]  娜娥米對兩個姨婦說
[00:07:32.000 --> 00:07:35.000]  你們各人回娘家去吧
[00:07:35.000 --> 00:07:37.000]  願耶和華恩待你們
[00:07:37.000 --> 00:07:41.000]  將你們恩待已死的人與我一樣
[00:07:41.000 --> 00:07:46.000]  願耶和華使你們各在新的夫家裡得到平安
[00:07:46.000 --> 00:07:49.000]  於是娜娥米就與他們親嘴
[00:07:49.000 --> 00:07:51.000]  他們就放聲而哭
[00:07:52.000 --> 00:07:57.000]  說不然我們必與你一同回你本國去
[00:07:57.000 --> 00:07:59.000]  娜娥米說
[00:07:59.000 --> 00:08:02.000]  我女兒啊!回去吧!
[00:08:02.000 --> 00:08:04.000]  接著我做什麼呢?
[00:08:04.000 --> 00:08:08.000]  我還能生子作你們的丈夫嗎?
[00:08:08.000 --> 00:08:11.000]  我的女兒們啊!回去吧!
[00:08:11.000 --> 00:08:13.000]  我年紀老了
[00:08:13.000 --> 00:08:15.000]  不能再有丈夫
[00:08:15.000 --> 00:08:18.000]  即或說我還有指望
[00:08:18.000 --> 00:08:21.000]  今夜有丈夫可以生子
[00:08:22.000 --> 00:08:24.000]  你們豈能等著他們長大呢?
[00:08:24.000 --> 00:08:28.000]  你們豈能等著他們不嫁別人呢?
[00:08:28.000 --> 00:08:31.000]  我的女兒們啊!不要這樣吧!
[00:08:31.000 --> 00:08:35.000]  我為你們的緣故甚是受苦
[00:08:35.000 --> 00:08:38.000]  因為耶和華伸手攻擊我
[00:08:38.000 --> 00:08:41.000]  兩個姨婦就放聲而哭
[00:08:41.000 --> 00:08:44.000]  我以巴和婆婆親嘴而別
[00:08:44.000 --> 00:08:47.000]  只是另外一個媳婦路德
[00:08:47.000 --> 00:08:49.000]  捨不得娜娥米
[00:08:52.000 --> 00:08:53.000]  娜娥米是一個好人
[00:08:53.000 --> 00:08:57.000]  他希望他的媳婦不要跟著我
[00:08:57.000 --> 00:09:01.000]  你不跟著我,你還有生路
[00:09:01.000 --> 00:09:03.000]  你不跟著我
[00:09:03.000 --> 00:09:07.000]  你還有機會回到你的鄉下
[00:09:07.000 --> 00:09:09.000]  找到新的丈夫
[00:09:09.000 --> 00:09:11.000]  建立新的家庭
[00:09:11.000 --> 00:09:13.000]  開展新的生活
[00:09:13.000 --> 00:09:16.000]  如果你跟著我去到猶大地
[00:09:16.000 --> 00:09:18.000]  你看看文化又不通
[00:09:18.000 --> 00:09:20.000]  宗教又不一樣
[00:09:21.000 --> 00:09:22.000]  你很難找到老公
[00:09:22.000 --> 00:09:25.000]  很難組織新的家庭
[00:09:25.000 --> 00:09:29.000]  就不可能有新的生活的可能
[00:09:29.000 --> 00:09:33.000]  再者,娜娥米認為自己很倒楣
[00:09:33.000 --> 00:09:36.000]  第一章第十三節她說
[00:09:36.000 --> 00:09:39.000]  我為你們的緣故甚是受苦
[00:09:39.000 --> 00:09:43.000]  因為耶和華伸手攻擊我
[00:09:43.000 --> 00:09:46.000]  或者這節經文可以這樣理解
[00:09:46.000 --> 00:09:50.000]  我想到你們兩個我就很愁了
[00:09:51.000 --> 00:09:52.000]  我幫不了你們
[00:09:52.000 --> 00:09:54.000]  因為神都沒有幫我
[00:09:54.000 --> 00:09:57.000]  神苦待我,很苦
[00:09:57.000 --> 00:10:01.000]  娜娥米照顧不了自己
[00:10:01.000 --> 00:10:04.000]  她看起來也照顧不了這兩個媳婦
[00:10:04.000 --> 00:10:07.000]  如果媳婦跟著她
[00:10:07.000 --> 00:10:10.000]  最後只會抱著一起死
[00:10:10.000 --> 00:10:15.000]  於是有一個媳婦離開了娜娥米
[00:10:15.000 --> 00:10:18.000]  但是另一個媳婦路德
[00:10:19.000 --> 00:10:21.000]  就做了一個非凡的決定
[00:10:21.000 --> 00:10:23.000]  我們去到第一章第十五節
[00:10:23.000 --> 00:10:25.000]  去到第十八節
[00:10:25.000 --> 00:10:27.000]  娜娥米說
[00:10:27.000 --> 00:10:31.000]  看啊,你的嫂子已經回到她的本國
[00:10:31.000 --> 00:10:34.000]  和她所拜的神那裡去了
[00:10:34.000 --> 00:10:37.000]  你也跟著你的嫂子回去吧
[00:10:37.000 --> 00:10:39.000]  路德說
[00:10:39.000 --> 00:10:43.000]  不要催我回去不跟著你
[00:10:43.000 --> 00:10:45.000]  你往哪裡去
[00:10:45.000 --> 00:10:48.000]  我也往哪裡去
[00:10:49.000 --> 00:10:50.000]  你在哪裡住宿
[00:10:50.000 --> 00:10:52.000]  我就在哪裡住宿
[00:10:52.000 --> 00:10:55.000]  你的國就是我的國
[00:10:55.000 --> 00:10:58.000]  你的神就是我的神
[00:10:58.000 --> 00:11:00.000]  你在哪裡死
[00:11:00.000 --> 00:11:02.000]  我就在那裡死
[00:11:02.000 --> 00:11:04.000]  也葬在那裡
[00:11:04.000 --> 00:11:06.000]  除非死能使你我相離
[00:11:06.000 --> 00:11:11.000]  不然,願耶和華重重地降伏於我
[00:11:11.000 --> 00:11:13.000]  第一章第十八節
[00:11:13.000 --> 00:11:18.000]  娜娥米見路德定義要跟隨自己去
[00:11:19.000 --> 00:11:20.000]  不再勸他了
[00:11:20.000 --> 00:11:31.000]  路德明確地拒絕了他婆婆的建議
[00:11:31.000 --> 00:11:36.000]  他做出了他自己人生的抉擇
[00:11:36.000 --> 00:11:40.000]  他的婆婆叫他回去吧
[00:11:40.000 --> 00:11:45.000]  但是他卻堅決向前走
[00:11:46.000 --> 00:11:50.000]  因著他對婆婆的愛
[00:11:50.000 --> 00:11:52.000]  他大膽地向前走
[00:11:52.000 --> 00:11:55.000]  以婆婆的家為家
[00:11:55.000 --> 00:12:01.000]  以婆婆的國為自己的身份認同的所在
[00:12:01.000 --> 00:12:06.000]  以婆婆的神為他自己敬拜的對象
[00:12:06.000 --> 00:12:08.000]  意思就是說
[00:12:08.000 --> 00:12:12.000]  他甘心改變過去一直以來
[00:12:12.000 --> 00:12:15.000]  一生習慣的價值取向
[00:12:17.000 --> 00:12:19.000]  他為這個堅決的抉擇
[00:12:19.000 --> 00:12:25.000]  作了一種類似婚姻盟誓的誓詞
[00:12:25.000 --> 00:12:31.000]  他說:從今以後,生死相隨
[00:12:31.000 --> 00:12:38.000]  這個盟誓更是以耶和華的名義作出來的
[00:12:38.000 --> 00:12:40.000]  對路德來說
[00:12:40.000 --> 00:12:44.000]  他的命運已經交給了新的神明
[00:12:47.000 --> 00:12:48.000]  我們經常說
[00:12:48.000 --> 00:12:52.000]  阿伯拉罕是信心之父
[00:12:52.000 --> 00:12:57.000]  但是各位看看路德這位女子
[00:12:57.000 --> 00:13:01.000]  其實她做了一個更加偉大的決定
[00:13:01.000 --> 00:13:05.000]  當阿伯拉罕有所行動的時候
[00:13:05.000 --> 00:13:10.000]  起碼她都因為聽到上帝對她的呼喚
[00:13:10.000 --> 00:13:12.000]  但是路德在這裡
[00:13:12.000 --> 00:13:15.000]  他其實什麼都沒有聽到
[00:13:16.000 --> 00:13:20.000]  他的行動只是出於對他婆婆的愛
[00:13:20.000 --> 00:13:24.000]  是一種平凡不過的人間的情懷
[00:13:24.000 --> 00:13:28.000]  阿伯拉罕離開五乙
[00:13:28.000 --> 00:13:30.000]  離開父家
[00:13:30.000 --> 00:13:32.000]  離開他過去一切的時候
[00:13:32.000 --> 00:13:37.000]  其實阿伯拉罕還帶著很多的財富和人馬
[00:13:37.000 --> 00:13:42.000]  但是路德當他離開摩訶
[00:13:42.000 --> 00:13:44.000]  離開父家
[00:13:45.000 --> 00:13:48.000]  他就真的離開他過去所有的一切
[00:13:48.000 --> 00:13:51.000]  他什麼都沒有帶著
[00:13:51.000 --> 00:13:56.000]  當阿伯拉罕向著迦南前進的時候
[00:13:56.000 --> 00:13:59.000]  迦南當然是他不認識的地方
[00:13:59.000 --> 00:14:04.000]  但是其實他伴隨著強大的人馬作為他的後盾
[00:14:04.000 --> 00:14:08.000]  就是說阿伯拉罕前進的時候
[00:14:08.000 --> 00:14:10.000]  他仍然有很多渣男
[00:14:10.000 --> 00:14:14.000]  但是路德從大地走過去的時候
[00:14:15.000 --> 00:14:17.000]  這個是他一個不認識的地方
[00:14:17.000 --> 00:14:21.000]  而是沒有任何男人作為他的後盾
[00:14:21.000 --> 00:14:24.000]  對一個外地的女子來說
[00:14:24.000 --> 00:14:27.000]  不單沒有任何渣男
[00:14:27.000 --> 00:14:31.000]  其實這樣的行動是危險異常的
[00:14:31.000 --> 00:14:36.000]  路德因為人間的一種愛
[00:14:36.000 --> 00:14:38.000]  他不怕冒險
[00:14:38.000 --> 00:14:41.000]  無懼艱難
[00:14:41.000 --> 00:14:43.000]  捨棄一切
[00:14:44.000 --> 00:14:48.000]  大膽地向全新的世界走過去
[00:14:48.000 --> 00:14:55.000]  阿伯拉罕他起碼一直都還繼續講著他自己的語言
[00:14:55.000 --> 00:14:59.000]  保持著他自己的生活的一些傳統
[00:14:59.000 --> 00:15:03.000]  他仍然敬拜著他熟悉的耶和華
[00:15:03.000 --> 00:15:08.000]  但是路德他卻是要適應一個全新的文化
[00:15:08.000 --> 00:15:12.000]  面對全新的那些民族
[00:15:13.000 --> 00:15:15.000]  他要學習一些新的語言
[00:15:15.000 --> 00:15:19.000]  他要學習敬拜一個全新的神明
[00:15:19.000 --> 00:15:21.000]  簡單來說
[00:15:21.000 --> 00:15:23.000]  路德要放下過去的一切
[00:15:23.000 --> 00:15:26.000]  做一個完全不一樣的人
[00:15:26.000 --> 00:15:31.000]  大家公道地說
[00:15:31.000 --> 00:15:34.000]  你們說
[00:15:34.000 --> 00:15:36.000]  路德的決心
[00:15:36.000 --> 00:15:38.000]  他的抉擇
[00:15:38.000 --> 00:15:39.000]  他的信念
[00:15:40.000 --> 00:15:43.000]  是否比阿伯拉罕要冒更大的險呢
[00:15:43.000 --> 00:15:47.000]  是否比阿伯拉罕捨棄更多呢
[00:15:47.000 --> 00:15:53.000]  是否比阿伯拉罕更勇於向一個未知的領域前進呢
[00:15:53.000 --> 00:15:58.000]  是否比阿伯拉罕對耶和華有更大的信任呢
[00:15:58.000 --> 00:16:02.000]  是否比阿伯拉罕更阿伯拉罕呢
[00:16:02.000 --> 00:16:06.000]  而他做的所有這些一切
[00:16:07.000 --> 00:16:15.000]  竟然不是出於回應神的一種超然的呼喚
[00:16:15.000 --> 00:16:18.000]  甚麼都沒有
[00:16:18.000 --> 00:16:24.000]  他只是出自一個小人物對另外一個小人物的愛
[00:16:24.000 --> 00:16:27.000]  不需要神的顯現
[00:16:27.000 --> 00:16:33.000]  他只需要在平凡的生活裏面人愛地活
[00:16:33.000 --> 00:16:36.000]  小人物的人愛
[00:16:37.000 --> 00:16:39.000]  平凡而正氣的生活
[00:16:39.000 --> 00:16:43.000]  他就默默地在改變歷史的軌跡
[00:16:43.000 --> 00:16:47.000]  所以你不需要怨
[00:16:47.000 --> 00:16:49.000]  我不是阿伯拉罕甚麼都做不到
[00:16:49.000 --> 00:16:50.000]  不要說這些
[00:16:50.000 --> 00:16:52.000]  大家看看
[00:16:52.000 --> 00:16:56.000]  一個小人物所做的決擇
[00:16:56.000 --> 00:17:04.000]  為甚麼小漢自己作為一個小人物的角色呢
[00:17:06.000 --> 00:17:08.000]  香港的貧窮婦女
[00:17:08.000 --> 00:17:12.000]  有些是以拾皮為生的
[00:17:12.000 --> 00:17:15.000]  而那個貧窮的路德
[00:17:15.000 --> 00:17:17.000]  亦都是以拾實為生
[00:17:17.000 --> 00:17:22.000]  他在田間拾取那些收割的人
[00:17:22.000 --> 00:17:24.000]  剩下的麥粒為生
[00:17:24.000 --> 00:17:30.000]  我們看路德記的第二章第三節至到第十二節
[00:17:30.000 --> 00:17:34.000]  你們的經文打了第一第二節二章
[00:17:35.000 --> 00:17:36.000]  我們跳到第三節
[00:17:36.000 --> 00:17:39.000]  二章第三節至到第十二節
[00:17:39.000 --> 00:17:44.000]  路德來到田間
[00:17:44.000 --> 00:17:48.000]  在收割的人身後拾取麥粒
[00:17:48.000 --> 00:17:51.000]  他恰巧到了伊利米勒
[00:17:51.000 --> 00:17:53.000]  即是他的老爺
[00:17:53.000 --> 00:17:56.000]  本族的人波阿斯那塊田女
[00:17:56.000 --> 00:17:58.000]  我們跳到第八節
[00:17:58.000 --> 00:18:01.000]  波阿斯對路德說
[00:18:01.000 --> 00:18:03.000]  女兒啊 聽我說
[00:18:04.000 --> 00:18:07.000]  不要往別人的田裡拾取麥粒
[00:18:07.000 --> 00:18:09.000]  也不要離開這裡
[00:18:09.000 --> 00:18:13.000]  要常與我的侍女們在一處
[00:18:13.000 --> 00:18:16.000]  我的僕人在那塊田裡收割
[00:18:16.000 --> 00:18:18.000]  你就跟著他們去
[00:18:18.000 --> 00:18:21.000]  我已經吩咐了僕人不要欺負你
[00:18:21.000 --> 00:18:24.000]  你若喝了 就可以到器皿那裡
[00:18:24.000 --> 00:18:27.000]  喝僕人打來的水
[00:18:27.000 --> 00:18:30.000]  路德就苦服地在地裡叩拜
[00:18:30.000 --> 00:18:32.000]  對他說
[00:18:33.000 --> 00:18:34.000]  我是一個外邦人
[00:18:34.000 --> 00:18:36.000]  我其實是一個外人
[00:18:36.000 --> 00:18:38.000]  怎麼蒙你的恩
[00:18:38.000 --> 00:18:40.000]  你這樣固恥我呢
[00:18:40.000 --> 00:18:42.000]  第十一節
[00:18:42.000 --> 00:18:44.000]  波阿斯回答說
[00:18:44.000 --> 00:18:46.000]  自從你丈夫死後
[00:18:46.000 --> 00:18:49.000]  凡你向婆婆所行的
[00:18:49.000 --> 00:18:52.000]  並你離開父母和本地
[00:18:52.000 --> 00:18:54.000]  到數不認識的民眾
[00:18:54.000 --> 00:18:58.000]  這些事我全部人都說給我聽了
[00:18:58.000 --> 00:19:01.000]  願耶和華照你所行的賞賜你
[00:19:02.000 --> 00:19:03.000]  你來投靠耶和華
[00:19:03.000 --> 00:19:06.000]  以色列神的賜旁下
[00:19:06.000 --> 00:19:10.000]  願你滿得祂的賞賜
[00:19:10.000 --> 00:19:14.000]  一個貧窮的外邦女子
[00:19:14.000 --> 00:19:16.000]  在田間
[00:19:16.000 --> 00:19:20.000]  就跟本地的一個財主相遇
[00:19:20.000 --> 00:19:22.000]  這一段的邂逅
[00:19:22.000 --> 00:19:24.000]  有很多東西可以說
[00:19:24.000 --> 00:19:26.000]  不過因為時間關係
[00:19:26.000 --> 00:19:29.000]  我們只能夠點到即止
[00:19:31.000 --> 00:19:32.000]  首先大家留意
[00:19:32.000 --> 00:19:36.000]  財主波阿斯稱呼路德為女兒
[00:19:36.000 --> 00:19:38.000]  這個可能顯示
[00:19:38.000 --> 00:19:41.000]  兩者的年紀
[00:19:41.000 --> 00:19:43.000]  是有一段差距的
[00:19:43.000 --> 00:19:49.000]  接著波阿斯是先對路德說話的
[00:19:49.000 --> 00:19:53.000]  並且說的東西比路德說的東西多很多
[00:19:53.000 --> 00:19:58.000]  說的內容都是很善意的
[00:19:59.000 --> 00:20:02.000]  但是又保持著一種很俠儀的距離
[00:20:02.000 --> 00:20:08.000]  他叫路德不要去其他地方撿墨水
[00:20:08.000 --> 00:20:10.000]  我們可以看到
[00:20:10.000 --> 00:20:13.000]  這個財主很想幫助路德
[00:20:13.000 --> 00:20:17.000]  又或者很想多見他幾面
[00:20:17.000 --> 00:20:24.000]  他叫路德跟他的侍女和僕人在一起
[00:20:25.000 --> 00:20:29.000]  顯然路德是自己人
[00:20:29.000 --> 00:20:31.000]  不是一個外人
[00:20:31.000 --> 00:20:38.000]  甚至他有喝那些僕人打泥的水的權利
[00:20:38.000 --> 00:20:40.000]  你不要小看這些權利
[00:20:40.000 --> 00:20:43.000]  這些自家的東西
[00:20:43.000 --> 00:20:46.000]  不是外人那麼容易可以喝的
[00:20:46.000 --> 00:20:49.000]  他可以自由地喝
[00:20:49.000 --> 00:20:53.000]  他又知道路德過去的一些東西
[00:20:54.000 --> 00:20:56.000]  離開了自己的父母家鄉
[00:20:56.000 --> 00:21:00.000]  但是卻捨不得離開他自己的婆婆
[00:21:00.000 --> 00:21:03.000]  一個有情有義的人
[00:21:03.000 --> 00:21:08.000]  波阿斯在這裡游沖的祝福這個女子
[00:21:08.000 --> 00:21:14.000]  他說這個女子投靠在神的翅膀之下
[00:21:14.000 --> 00:21:17.000]  願她滿得賞賜
[00:21:17.000 --> 00:21:19.000]  特別留意就是
[00:21:19.000 --> 00:21:22.000]  神的翅膀之下
[00:21:23.000 --> 00:21:25.000]  得到墮臂的這個主題
[00:21:25.000 --> 00:21:28.000]  我們稍後會再看到這個主題
[00:21:28.000 --> 00:21:33.000]  在神的翅膀之下願你得到墮臂
[00:21:33.000 --> 00:21:40.000]  大家看到這個財主波阿斯是一個好人
[00:21:40.000 --> 00:21:45.000]  他欣賞路德這類有情有義的女子
[00:21:45.000 --> 00:21:48.000]  在他能力的範圍之內
[00:21:48.000 --> 00:21:50.000]  他盡量提供幫助
[00:21:51.000 --> 00:21:53.000]  不過大家看到這些所有的幫助
[00:21:53.000 --> 00:21:56.000]  都不影響他自己的生活
[00:21:56.000 --> 00:22:00.000]  亦都不需要改變他自己的人生
[00:22:00.000 --> 00:22:02.000]  無可厚非
[00:22:02.000 --> 00:22:04.000]  他真是一個好人
[00:22:04.000 --> 00:22:07.000]  社會上多幾個這些好人
[00:22:07.000 --> 00:22:09.000]  其實已經很好
[00:22:09.000 --> 00:22:11.000]  不過他這個幫助
[00:22:11.000 --> 00:22:14.000]  仍然就是我幫助你
[00:22:14.000 --> 00:22:18.000]  不過我仍然過著我的生活
[00:22:20.000 --> 00:22:22.000]  路德的積極性
[00:22:22.000 --> 00:22:25.000]  慢慢在改變一些東西
[00:22:25.000 --> 00:22:30.000]  起碼他慢慢改變到他婆婆的想法
[00:22:30.000 --> 00:22:34.000]  其實他婆婆是一個相對負面的人
[00:22:34.000 --> 00:22:36.000]  悲觀的人
[00:22:36.000 --> 00:22:39.000]  覺得上天對我不好
[00:22:39.000 --> 00:22:41.000]  有些怨氣
[00:22:41.000 --> 00:22:44.000]  但是因為路德的積極
[00:22:44.000 --> 00:22:46.000]  婆婆都積極起來
[00:22:47.000 --> 00:22:50.000]  開始其實不容易的
[00:22:50.000 --> 00:22:52.000]  一個老人家
[00:22:52.000 --> 00:22:54.000]  一個負面的老人家
[00:22:54.000 --> 00:22:59.000]  他開始對幸福的前景
[00:22:59.000 --> 00:23:02.000]  有了新的希望
[00:23:02.000 --> 00:23:05.000]  路德的婆婆
[00:23:05.000 --> 00:23:09.000]  知道波阿斯對路德
[00:23:09.000 --> 00:23:12.000]  有一種非常安分
[00:23:12.000 --> 00:23:15.000]  而純正的好感
[00:23:16.000 --> 00:23:17.000]  於是這個老人家在想
[00:23:17.000 --> 00:23:24.000]  可不可以再推進一點點呢
[00:23:24.000 --> 00:23:29.000]  這個是對幸福的一種軟象
[00:23:29.000 --> 00:23:31.000]  你不要小看他
[00:23:31.000 --> 00:23:33.000]  很難的
[00:23:33.000 --> 00:23:35.000]  當人在絕望的時候
[00:23:35.000 --> 00:23:38.000]  能夠重拾希望是很難的
[00:23:38.000 --> 00:23:41.000]  我們跳到經文第三章第六節
