
[00:00:00.000 --> 00:00:01.800]  靚姐妹早晨,我是黃牧師
[00:02:53.800 --> 00:02:56.200]  和基連馬倫的
[00:02:56.200 --> 00:03:00.400]  我都從那俄米手中自賣了
[00:03:00.400 --> 00:03:03.400]  又娶了馬倫的妻
[00:03:03.400 --> 00:03:06.400]  摩亞女子路德為妻
[00:03:06.400 --> 00:03:08.600]  好在死人的產業上
[00:03:08.600 --> 00:03:10.400]  存留她的名
[00:03:10.400 --> 00:03:14.200]  免得她的名在本族本鄉滅沒
[00:03:14.200 --> 00:03:17.200]  你們今日可以作見證」
[00:03:17.200 --> 00:03:21.000]  在城門坐著的眾民和長老都說
[00:03:21.000 --> 00:03:23.000]  「我們作見證
[00:03:23.000 --> 00:03:27.000]  願耶華使進你家的這女子
[00:03:27.000 --> 00:03:33.000]  像建立以色列家的拉傑爾利亞二人一樣
[00:03:33.000 --> 00:03:37.600]  又願你在以法他德亨通
[00:03:37.600 --> 00:03:40.200]  在伯利恆得名聲
[00:03:40.200 --> 00:03:44.800]  願耶華從這少年女子賜你後裔
[00:03:44.800 --> 00:03:49.000]  使你的家像他媽從猶太所生
[00:03:49.000 --> 00:03:52.000]  法拉斯的家一般」
[00:03:52.000 --> 00:03:57.600]  賀賀本《路德誌》第四章第九到十二節
[00:03:57.600 --> 00:04:01.000]  波亞斯對長老的眾民說
[00:04:01.000 --> 00:04:03.200]  「你們今日作見證
[00:04:03.200 --> 00:04:08.000]  凡屬以利米勒和基連馬倫的
[00:04:08.000 --> 00:04:11.800]  我都從那俄米手中自賣了
[00:04:11.800 --> 00:04:18.400]  又娶了馬倫的妻莫亞女子路德回妻
[00:04:18.400 --> 00:04:23.400]  好在使人的產業上全留她的名
[00:04:23.400 --> 00:04:27.400]  免得她的名在本族本鄉滅沒
[00:04:27.400 --> 00:04:30.400]  你們今日可以作見證」
[00:04:30.400 --> 00:04:31.400]  十一節
[00:04:31.400 --> 00:04:36.400]  在城門坐著的眾民和長老都說
[00:04:36.400 --> 00:04:38.400]  「我們作見證
[00:04:38.400 --> 00:04:42.400]  願耶華使進你家的這女子
[00:04:42.400 --> 00:04:50.400]  像建立以希臘家的那姐莉亞二人一樣
[00:04:50.400 --> 00:04:54.400]  要願你在以法塔德坑通
[00:04:54.400 --> 00:04:57.400]  在伯利恆得名聲
[00:04:57.400 --> 00:05:02.400]  願耶華從這少年女子賜你後裔
[00:05:02.400 --> 00:05:07.400]  使你的家像他媽從猶太所生
[00:05:07.400 --> 00:05:10.400]  法拉斯的嘉義般」
[00:05:10.400 --> 00:05:15.400]  New English Translation in ET
[00:05:15.400 --> 00:05:20.400]  Then Boaz said to the leaders and all the people
[00:05:20.400 --> 00:05:22.400]  「You are witnesses today
[00:05:22.400 --> 00:05:28.400]  that I have acquired from Naomi all that belonged to
[00:05:28.400 --> 00:05:33.400]  Eli Manek, Killian, and Marlon
[00:05:33.400 --> 00:05:36.400]  I have also acquired Ruth, the Moabite,
[00:05:36.400 --> 00:05:38.400]  the wife of Marlon
[00:05:38.400 --> 00:05:42.400]  as my wife to raise up a descendant
[00:05:42.400 --> 00:05:45.400]  who will inherit his property
[00:05:45.400 --> 00:05:49.400]  so the name of the deceased might not disappear
[00:05:49.400 --> 00:05:53.400]  from among his relatives and from his village
[00:05:53.400 --> 00:05:55.400]  You are witnesses today」
[00:05:55.400 --> 00:06:00.400]  All the people who were at the gate and the elders replied
[00:06:00.400 --> 00:06:02.400]  「We are witnesses
[00:06:02.400 --> 00:06:06.400]  May the Lord make the woman who is entering your home
[00:06:06.400 --> 00:06:08.400]  like Rachel and Leah
[00:06:08.400 --> 00:06:12.400]  both of whom built up the house of Israel
[00:06:12.400 --> 00:06:16.400]  May you prosper in Evereth
[00:06:16.400 --> 00:06:20.400]  and become famous in Bethlehem
[00:06:20.400 --> 00:06:25.400]  May your family income like the family of Paris
[00:06:25.400 --> 00:06:29.400]  whom Tamar born to Judah
[00:06:29.400 --> 00:06:33.400]  Through the descendants the Lord gives you
[00:06:33.400 --> 00:06:36.400]  by this young woman」
[00:06:36.400 --> 00:06:40.400]  不知道大家熟不熟悉
[00:06:40.400 --> 00:06:45.400]  《出埃及記》第20章第16節這句經文呢?
[00:06:45.400 --> 00:06:48.400]  可能問大家
[00:06:48.400 --> 00:06:52.400]  大家都可能未必知道這段經文是說什麼
[00:06:52.400 --> 00:06:56.400]  其實這句經文是大家非常熟悉的
[00:06:56.400 --> 00:06:58.400]  十誡的其中一誡
[00:06:58.400 --> 00:07:02.400]  也是十誡當中的第九誡
[00:07:02.400 --> 00:07:04.400]  在《和合本聖經》裡是這樣說
[00:07:04.400 --> 00:07:09.400]  「不可作假見證含害人」
[00:07:09.400 --> 00:07:12.400]  很熟悉吧?
[00:07:12.400 --> 00:07:15.400]  雖然這句經文很熟悉
[00:07:15.400 --> 00:07:19.400]  但我相信很多弟兄姊妹或者信徒
[00:07:19.400 --> 00:07:23.400]  其實不是真正了解這句經文說什麼
[00:07:23.400 --> 00:07:25.400]  原來在這句經文裡
[00:07:25.400 --> 00:07:29.400]  談論到「不可作假見證含害人」
[00:07:29.400 --> 00:07:32.400]  這個見證這件事
[00:07:32.400 --> 00:07:37.400]  在希伯來文裡原來是一個動詞
[00:07:37.400 --> 00:07:40.400]  而不是一件事一個名詞
[00:07:40.400 --> 00:07:42.400]  它是一個動詞
[00:07:42.400 --> 00:07:46.400]  原本這個字的意思就是「Ana」
[00:07:46.400 --> 00:07:51.400]  是說到一個人被邀請作出一個回應
[00:07:51.400 --> 00:07:54.400]  就是說有件事有個問題
[00:07:54.400 --> 00:07:57.400]  這個人被問到
[00:07:57.400 --> 00:07:59.400]  他要作出一個回應
[00:07:59.400 --> 00:08:04.400]  這個回應就是「Ana」
[00:08:04.400 --> 00:08:06.400]  這個字不是一個名詞
[00:08:06.400 --> 00:08:13.400]  所以不是專注於究竟這件事說的內容這麼簡單
[00:08:13.400 --> 00:08:17.400]  而是說到要去回覆這個人
[00:08:17.400 --> 00:08:21.400]  他的回應背後的動機
[00:08:21.400 --> 00:08:26.400]  所以在這次聖經裡很清楚說到
[00:08:26.400 --> 00:08:30.400]  當這個人被詢問或者查詢的時候
[00:08:30.400 --> 00:08:38.400]  這個人的反應是不應該有去「含害人」的動機在裡面
[00:08:38.400 --> 00:08:41.400]  或者轉另一個說話來算
[00:08:41.400 --> 00:08:45.400]  就是為自己有益處而去說
[00:08:45.400 --> 00:08:48.400]  所以在聖經裡很多時候
[00:08:48.400 --> 00:08:50.400]  雖然很多是我們很熟悉的經文
[00:08:50.400 --> 00:08:55.400]  但是當我們仔細去看希伯來文的時候
[00:08:55.400 --> 00:08:59.400]  原來他的意思是談論到動機的問題
[00:08:59.400 --> 00:09:04.400]  所以其實十誡基本上不是一些硬關關的條例
[00:09:04.400 --> 00:09:10.400]  而是真正談及到每一個人對上帝和對身邊的人
[00:09:10.400 --> 00:09:12.400]  以至甚至對於自己
[00:09:12.400 --> 00:09:16.400]  他的態度是不是真的有誠實
[00:09:16.400 --> 00:09:19.400]  是有真實性在裡面
[00:09:19.400 --> 00:09:24.400]  而神也是透過這個十誡去強調
[00:09:24.400 --> 00:09:28.400]  人的動機是他所察看的事情
[00:09:28.400 --> 00:09:31.400]  因此在聖經當中我們會看見
[00:09:31.400 --> 00:09:36.400]  很多的經文上帝都不斷透過不同的人
[00:09:36.400 --> 00:09:38.400]  在不同的場合
[00:09:38.400 --> 00:09:40.400]  在不同的文體裡
[00:09:40.400 --> 00:09:45.400]  都強調到上帝是監察人心
[00:09:45.400 --> 00:09:47.400]  衡量人心
[00:09:47.400 --> 00:09:49.400]  比如簡單的例子
[00:09:49.400 --> 00:09:52.400]  有針研第十六章第二節
[00:09:52.400 --> 00:09:57.400]  裡面清楚講到耶和華是衡量人的心
[00:09:57.400 --> 00:10:00.400]  Proverbs 16.2
[00:10:00.400 --> 00:10:04.400]  The Lord evaluates the motives
[00:10:04.400 --> 00:10:06.400]  在歷史書裡也有的
[00:10:06.400 --> 00:10:10.400]  比如在歷代至上的十六章第十節
[00:10:10.400 --> 00:10:13.400]  上帝也曾經這樣說過
[00:10:13.400 --> 00:10:18.400]  「我的神,我知道祢監察人心」
[00:10:18.400 --> 00:10:22.400]  作者在寫到上帝的時候
[00:10:22.400 --> 00:10:27.400]  他明白到原來上帝是衡量監察人心
[00:10:27.400 --> 00:10:31.400]  In First Chronicles
[00:10:31.400 --> 00:10:33.400]  The author also highlights
[00:10:33.400 --> 00:10:41.400]  「I know, my lord, that you examine thoughts and are pleased with integrity」
[00:10:41.400 --> 00:10:44.400]  不僅在智慧書卷
[00:10:44.400 --> 00:10:47.400]  不僅在歷史書
[00:10:47.400 --> 00:10:50.400]  而且在一些先知書裡
[00:10:50.400 --> 00:10:52.400]  同樣是這樣說的
[00:10:52.400 --> 00:10:56.400]  比如耶利米書第十七章第十節
[00:10:56.400 --> 00:10:58.400]  耶利米在書中這樣說
[00:10:58.400 --> 00:11:04.400]  「我耶和華斯監察人心,試驗人肺腑的
[00:11:04.400 --> 00:11:11.400]  要照各人所行的和他做事的結果報應他」
[00:11:11.400 --> 00:11:14.400]  Jeremiah 17.10
[00:11:14.400 --> 00:11:19.400]  「I, the Lord, probe into people's minds
[00:11:19.400 --> 00:11:22.400]  I examine people's hearts
[00:11:22.400 --> 00:11:28.400]  I deal with each person according to how he has behaved
[00:11:28.400 --> 00:11:31.400]  I give them what they deserve
[00:11:31.400 --> 00:11:33.400]  based on what they have done」
[00:11:33.400 --> 00:11:35.400]  我們看到舊約
[00:11:35.400 --> 00:11:38.400]  無論在智慧書卷
[00:11:38.400 --> 00:11:40.400]  在歷史書
[00:11:40.400 --> 00:11:42.400]  在先知書
[00:11:42.400 --> 00:11:44.400]  都是這樣的表現
[00:11:44.400 --> 00:11:48.400]  但是原來新約同樣是有這樣的介紹
[00:11:48.400 --> 00:11:51.400]  比如在羅馬書第八章二十七節
[00:11:51.400 --> 00:11:55.400]  Rom. 8.27
[00:11:55.400 --> 00:11:58.400]  在那裡清楚保羅說道
[00:11:58.400 --> 00:12:01.400]  「神是監察人心的」
[00:12:01.400 --> 00:12:03.400]  在那裡
[00:12:03.400 --> 00:12:05.400]  保羅清楚地說道
[00:12:05.400 --> 00:12:12.400]  「神是監察人心的,他知道靈魂的心」
[00:12:12.400 --> 00:12:15.400]  從種種的經文
[00:12:15.400 --> 00:12:17.400]  從整本聖經
[00:12:17.400 --> 00:12:18.400]  無論從舊約
[00:12:18.400 --> 00:12:20.400]  以至到新約
[00:12:20.400 --> 00:12:22.400]  我們都看到
[00:12:22.400 --> 00:12:26.400]  上帝很看一個人的動機
[00:12:26.400 --> 00:12:32.400]  當他被問到他要作一個見證的時候
[00:12:32.400 --> 00:12:35.400]  重點不是內容
[00:12:35.400 --> 00:12:40.400]  而是在那個人的動機上面是什麼
[00:12:40.400 --> 00:12:44.400]  上帝強調的是人心怎麼樣
[00:12:44.400 --> 00:12:46.400]  因為上帝明白到
[00:12:46.400 --> 00:12:48.400]  在他的創造裡面
[00:12:48.400 --> 00:12:50.400]  不只是靠外表
[00:12:50.400 --> 00:12:53.400]  外表多麼裝飾多麼華麗漂亮
[00:12:53.400 --> 00:12:55.400]  不重要
[00:12:55.400 --> 00:12:57.400]  但最重要是在裡面
[00:12:57.400 --> 00:12:59.400]  當裡面是好的時候
[00:12:59.400 --> 00:13:04.400]  有諸於內就凝諸於外
[00:13:04.400 --> 00:13:08.400]  就好像我從小的時候教我的小朋友都一樣
[00:13:08.400 --> 00:13:12.400]  我說最重要是裡面漂亮
[00:13:12.400 --> 00:13:15.400]  不只是有外表漂亮
[00:13:15.400 --> 00:13:16.400]  因此
[00:13:16.400 --> 00:13:19.400]  上帝在這樣的要求之下
[00:13:19.400 --> 00:13:23.400]  他同樣因為他的屬性都是這樣的要求
[00:13:23.400 --> 00:13:26.400]  於是上帝就有這樣的表現
[00:13:26.400 --> 00:13:29.400]  他說過的話
[00:13:29.400 --> 00:13:31.400]  他作過的承諾
[00:13:31.400 --> 00:13:34.400]  他就必定主動去完成
[00:13:34.400 --> 00:13:38.400]  實現他說過的每一句話
[00:13:38.400 --> 00:13:39.400]  不會抵賴
[00:13:39.400 --> 00:13:41.400]  不會說不算數
[00:13:41.400 --> 00:13:45.400]  因為神他自己是這樣的屬性
[00:13:45.400 --> 00:13:48.400]  因此他就同樣要求
[00:13:48.400 --> 00:13:51.400]  所有屬神的子民
[00:13:51.400 --> 00:13:54.400]  都要有他同樣的屬性
[00:13:54.400 --> 00:14:00.400]  因為神子民的靈是從上帝而來
[00:14:00.400 --> 00:14:03.400]  今天我們所看的經文
[00:14:03.400 --> 00:14:05.400]  《路德記》第四章
[00:14:05.400 --> 00:14:08.400]  我們從第九節去看到第十二節
[00:14:08.400 --> 00:14:10.400]  在這段經文裡面
[00:14:10.400 --> 00:14:15.400]  我們就會看見一個有上帝生命的人
[00:14:15.400 --> 00:14:17.400]  他的名字叫波亞斯
[00:14:17.400 --> 00:14:22.400]  他是怎樣既說得出又真的去實行
[00:14:22.400 --> 00:14:24.400]  我們再去看這段經文
[00:14:24.400 --> 00:14:29.400]  這段經文基本上我們可以分為兩個大點去處理
[00:14:29.400 --> 00:14:32.400]  第一個大點是從第九到第十節
[00:14:32.400 --> 00:14:35.400]  在這裡包括了波亞斯
[00:14:35.400 --> 00:14:41.400]  作出了一連串的一些立誓
[00:14:41.400 --> 00:14:44.400]  並且從第二部分
[00:14:44.400 --> 00:14:46.400]  十一到十二節裡面
[00:14:46.400 --> 00:14:48.400]  我們會看到另一個部分
[00:14:48.400 --> 00:14:52.400]  就是當時和波亞斯同座的人
[00:14:52.400 --> 00:14:54.400]  他們的回應是怎樣
[00:14:54.400 --> 00:14:59.400]  而精彩之處就是當每一次
[00:14:59.400 --> 00:15:02.400]  波亞斯的主要人物
[00:15:02.400 --> 00:15:04.400]  或者整個《路德記》裡面的主要人物
[00:15:04.400 --> 00:15:06.400]  上帝要我們明白他的時候
[00:15:06.400 --> 00:15:09.400]  都不是從他們自己去告訴我們
[00:15:09.400 --> 00:15:11.400]  而是從身邊的人
[00:15:11.400 --> 00:15:15.400]  將他的性情導了出來給我們知道
[00:15:15.400 --> 00:15:17.400]  那我們回到這段聖經
[00:15:17.400 --> 00:15:20.400]  再次看看這段聖經說些什麼
[00:15:20.400 --> 00:15:23.400]  我們先看第九至第十節
[00:15:23.400 --> 00:15:24.400]  第九和第十節這樣說
[00:15:24.400 --> 00:15:27.400]  波亞斯對長老和眾民說
[00:15:27.400 --> 00:15:29.400]  你們今日作見證
[00:15:29.400 --> 00:15:33.400]  凡屬以利米勒和基連馬倫的
[00:15:33.400 --> 00:15:36.400]  我都從拿訛米手中置賣了
[00:15:36.400 --> 00:15:40.400]  又取了馬倫的妻摩亞女子路德為妻
[00:15:40.400 --> 00:15:44.400]  好在死人的產業上存留她的名
[00:15:44.400 --> 00:15:47.400]  免得她的名在本族本鄉滅沒
[00:15:47.400 --> 00:15:50.400]  你們今天可以作見證
[00:15:50.400 --> 00:15:53.400]  波亞斯對長老和眾民說
[00:15:53.400 --> 00:15:55.400]  你們今日作見證
[00:15:55.400 --> 00:15:59.400]  凡屬以利米勒和基連馬倫的
[00:15:59.400 --> 00:16:03.400]  我都從拿訛米手中置賣了
[00:16:03.400 --> 00:16:07.400]  又取了馬倫的妻摩亞女子路德為妻
[00:16:07.400 --> 00:16:12.400]  好在死人的產業上存留她的名
[00:16:12.400 --> 00:16:15.400]  免得她的名在本族本鄉滅沒
[00:16:15.400 --> 00:16:18.400]  你們今日可以作見證
[00:16:18.400 --> 00:16:22.400]  波亞斯對長老和眾民說
[00:16:22.400 --> 00:16:24.400]  你們今日作見證
[00:16:24.400 --> 00:16:29.400]  凡屬以利米勒和基連馬倫的
[00:16:29.400 --> 00:16:32.400]  我都從拿訛米手中置賣了
[00:16:32.400 --> 00:16:38.400]  又取了馬倫的妻摩亞女子路德為妻
[00:16:38.400 --> 00:16:43.400]  好在死人的產業上存留她的名
[00:16:43.400 --> 00:16:47.400]  免得她的名在本族本鄉滅沒
[00:16:47.400 --> 00:16:50.400]  你們今日可以作見證
[00:16:50.400 --> 00:16:54.400]  在這兩節裡我們首先看到
[00:16:54.400 --> 00:17:02.400]  波亞斯主動邀請其他所有當時和他同在的人
[00:17:02.400 --> 00:17:08.400]  去對於他願意履行他的承諾
[00:17:08.400 --> 00:17:14.400]  去邀請他們作為見證和監督
[00:17:14.400 --> 00:17:20.400]  我們先前在第三和第五節裡
[00:17:20.400 --> 00:17:24.400]  我們已經看過波亞斯有兩輪陳述
[00:17:24.400 --> 00:17:30.400]  第一輪我們知道他將見馬倫的妻子路德為妻
[00:17:30.400 --> 00:17:38.400]  第二輪我們知道他將見馬倫的妻子路德為妻
[00:17:38.400 --> 00:17:41.400]  向所有人展述
[00:17:41.400 --> 00:17:46.400]  特別是他先有優先權的同鄉好兄弟
[00:17:46.400 --> 00:17:49.400]  魯友傑講述了
[00:17:49.400 --> 00:17:52.400]  講了之後魯友傑說我肯
[00:17:52.400 --> 00:17:55.400]  因為他見到有地有利益
[00:17:55.400 --> 00:17:58.400]  但波亞斯第二輪更展述給他聽
[00:17:58.400 --> 00:18:01.400]  不只是買地的行為這麼簡單
[00:18:01.400 --> 00:18:03.400]  不是一個買賣這麼簡單
[00:18:03.400 --> 00:18:06.400]  而是一個救贖者的角色
[00:18:06.400 --> 00:18:11.400]  你要連同他的妻子
[00:18:11.400 --> 00:18:15.400]  他的後人遺下的遺孤
[00:18:15.400 --> 00:18:17.400]  你都要去接收他
[00:18:17.400 --> 00:18:20.400]  並且要生兒子
[00:18:20.400 --> 00:18:24.400]  為他們這個家族傳留他的名字
[00:18:24.400 --> 00:18:27.400]  在這個群體這個支派民族當中
[00:18:27.400 --> 00:18:31.400]  魯友傑就打退堂鼓
[00:18:31.400 --> 00:18:36.400]  並且叫波亞斯你來了我放棄了
[00:18:36.400 --> 00:18:38.400]  並且脫下鞋子
[00:18:38.400 --> 00:18:41.400]  示意交給波亞斯
[00:18:41.400 --> 00:18:44.400]  我答應了你不會反悔
[00:18:44.400 --> 00:18:50.400]  來到這個時候我們看到第三個波亞斯的陳述
[00:18:50.400 --> 00:18:52.400]  來到這次的陳述
[00:18:52.400 --> 00:18:56.400]  對象不是先前魯友傑同鄉
[00:18:56.400 --> 00:19:01.400]  而是在當時與他同座被邀請的
[00:19:01.400 --> 00:19:05.400]  這十個老人家長老
[00:19:05.400 --> 00:19:09.400]  當然這是在一個街外的地方
[00:19:09.400 --> 00:19:11.400]  平時也有很多人聚集
[00:19:11.400 --> 00:19:13.400]  很多人都會圍觀聽到這件事
[00:19:13.400 --> 00:19:14.400]  一起看
[00:19:14.400 --> 00:19:18.400]  但主要的對象是這十個長老
[00:19:18.400 --> 00:19:22.400]  他就展開了一連串的陳述
[00:19:22.400 --> 00:19:24.400]  剛才我們已經說了
[00:19:24.400 --> 00:19:26.400]  波亞斯的陳述是公開的
[00:19:26.400 --> 00:19:28.400]  讓所有人都聽到
[00:19:28.400 --> 00:19:29.400]  當他說的時候
[00:19:29.400 --> 00:19:32.400]  原來在這個說話當中有個結構
[00:19:32.400 --> 00:19:34.400]  我們很清楚看見
[00:19:34.400 --> 00:19:37.400]  在和合表也很清楚
[00:19:37.400 --> 00:19:41.400]  在一開始的開頭和結尾
[00:19:41.400 --> 00:19:45.400]  都用了你們今天作見證
[00:19:45.400 --> 00:19:46.400]  這句說話
[00:19:46.400 --> 00:19:48.400]  開頭和結尾
[00:19:48.400 --> 00:19:49.400]  換句話來說
[00:19:49.400 --> 00:19:52.400]  波亞斯這一段說話
[00:19:52.400 --> 00:19:54.400]  不是只是一個陳述
[00:19:54.400 --> 00:19:58.400]  而是邀請當時在座的所有人
[00:19:58.400 --> 00:20:03.400]  為他接下來會做的事去作見證
[00:20:03.400 --> 00:20:04.400]  很多人都作見證
[00:20:04.400 --> 00:20:06.400]  作見證的目的是什麼?
[00:20:06.400 --> 00:20:09.400]  是不是作了見證就算數?
[00:20:09.400 --> 00:20:10.400]  歷史文件?
[00:20:10.400 --> 00:20:11.400]  不是
[00:20:11.400 --> 00:20:12.400]  不是歷史文件
[00:20:12.400 --> 00:20:15.400]  反而是要邀請大家去監督著
[00:20:15.400 --> 00:20:16.400]  看著
[00:20:16.400 --> 00:20:17.400]  監察著
[00:20:17.400 --> 00:20:22.400]  幫助我去完成我所說的話
[00:20:22.400 --> 00:20:25.400]  一個有神生命的人
[00:20:25.400 --> 00:20:27.400]  他是有這樣的特性的
[00:20:27.400 --> 00:20:29.400]  他主動地
[00:20:29.400 --> 00:20:30.400]  不單止肯做
[00:20:30.400 --> 00:20:32.400]  而且他主動地
[00:20:32.400 --> 00:20:35.400]  希望其他的人都監督著
[00:20:35.400 --> 00:20:38.400]  使他不會做漏了
[00:20:38.400 --> 00:20:42.400]  所以他的承諾是不會落空
[00:20:42.400 --> 00:20:43.400]  他很謹慎
[00:20:43.400 --> 00:20:45.400]  很緊張他所作的承諾
[00:20:45.400 --> 00:20:47.400]  作什麼承諾?
[00:20:47.400 --> 00:20:49.400]  在這裡我們就會看到
[00:20:49.400 --> 00:20:53.400]  有一個一連串三個的承諾
[00:20:53.400 --> 00:20:54.400]  在這裡做的
[00:20:54.400 --> 00:20:55.400]  我們再看看
[00:20:55.400 --> 00:20:57.400]  第一個是什麼呢?
[00:20:57.400 --> 00:20:58.400]  第一個承諾
[00:20:58.400 --> 00:20:59.400]  是說
[00:20:59.400 --> 00:21:03.400]  波亞斯會去將所有屬於
[00:21:03.400 --> 00:21:07.400]  以利米勒、基連、馬倫
[00:21:07.400 --> 00:21:09.400]  他們所有的東西
[00:21:09.400 --> 00:21:12.400]  都從那俄米的手中
[00:21:12.400 --> 00:21:14.400]  全部買過來
[00:21:14.400 --> 00:21:17.400]  這裡仍然用「買」這個字眼
[00:21:17.400 --> 00:21:25.400]  是承接上文有優先權的近親
[00:21:25.400 --> 00:21:27.400]  因為他有優先權
[00:21:27.400 --> 00:21:28.400]  我先前跟他說
[00:21:28.400 --> 00:21:29.400]  他認為只是買
[00:21:29.400 --> 00:21:30.400]  沒錯
[00:21:30.400 --> 00:21:31.400]  是買的
[00:21:31.400 --> 00:21:34.400]  這個過程是真金白銀要拿出來
[00:21:34.400 --> 00:21:36.400]  要有付出的
[00:21:36.400 --> 00:21:39.400]  但是這個付出是什麼呢?
[00:21:39.400 --> 00:21:40.400]  首先不是部分
[00:21:40.400 --> 00:21:43.400]  是全部他的產業
[00:21:43.400 --> 00:21:44.400]  不單止產業
[00:21:44.400 --> 00:21:47.400]  並且說第二件事
[00:21:47.400 --> 00:21:53.400]  波亞斯會娶馬倫的摩訶女子的妻子
[00:21:53.400 --> 00:21:54.400]  是誰呢?
[00:21:54.400 --> 00:21:55.400]  寫得很清楚
[00:21:55.400 --> 00:21:58.400]  叫做路德
[00:21:58.400 --> 00:22:01.400]  同樣是用「買」這個字
[00:22:01.400 --> 00:22:04.400]  波亞斯是一個什麼人呢?
[00:22:04.400 --> 00:22:05.400]  他是一個
[00:22:05.400 --> 00:22:07.400]  他說了他都會做的
[00:22:07.400 --> 00:22:08.400]  我們一會兒再看看
[00:22:08.400 --> 00:22:10.400]  為什麼他說了都會做
