
[00:00:00.000 --> 00:00:02.000]  影子妹午安
[00:02:41.000 --> 00:02:45.000]  他就問子樂你怎麼想
[00:02:45.000 --> 00:02:49.000]  子樂就說其實我都沒什麼信心完成得到
[00:02:49.000 --> 00:02:50.000]  看不到東西吧
[00:02:50.000 --> 00:02:52.000]  不過又想試一下
[00:02:52.000 --> 00:02:56.000]  但是就試就這樣成了
[00:02:56.000 --> 00:03:00.000]  在這個部分的旅程裏面
[00:03:00.000 --> 00:03:04.000]  當地的領隊其實講了很多次
[00:03:04.000 --> 00:03:11.000]  我不相信這個同學可以完成一段這樣的旅程
[00:03:11.000 --> 00:03:16.000]  因為這段旅程又有碎石又有小溪
[00:03:16.000 --> 00:03:18.000]  總之其實很難搞的
[00:03:18.000 --> 00:03:24.000]  子樂就說這次自己就不可以扭扭捏捏了
[00:03:24.000 --> 00:03:28.000]  因為他是一個不太喜歡別人幫他的人
[00:03:28.000 --> 00:03:32.000]  他想別人覺得他是一個普通人一樣
[00:03:32.000 --> 00:03:37.000]  但問題就是因為他看不到
[00:03:37.000 --> 00:03:42.000]  所以如果他靠自己那支盲弓燭
[00:03:42.000 --> 00:03:44.000]  其實就真的是鬧教的
[00:03:44.000 --> 00:03:47.000]  所以他就放開了自己
[00:03:47.000 --> 00:03:51.000]  就等身邊的人帶著他走
[00:03:51.000 --> 00:03:54.000]  那些人就一直幫他
[00:03:54.000 --> 00:03:58.000]  你會發覺有些時候就要踩到水裏
[00:03:58.000 --> 00:04:01.000]  都盡量讓他不要這樣
[00:04:01.000 --> 00:04:03.000]  因為你不知道有多深
[00:04:03.000 --> 00:04:05.000]  踩下去真的會亂七八糟
[00:04:05.000 --> 00:04:09.000]  你要留意其實踩到水裏
[00:04:09.000 --> 00:04:14.000]  是他身邊拖著他這位的姊妹
[00:04:14.000 --> 00:04:16.000]  我看到這幅圖畫
[00:04:16.000 --> 00:04:23.000]  覺得和我今天跟大家分享的訊息很吻合
[00:04:23.000 --> 00:04:25.000]  就是希伯來書的第十章
[00:04:25.000 --> 00:04:27.000]  十九節到第二十五節
[00:04:27.000 --> 00:04:32.000]  這次我選了新漢語譯本和大家分享
[00:04:32.000 --> 00:04:37.000]  我想請大家先和我一起讀出這幾節的經文
[00:04:37.000 --> 00:04:38.000]  預備起
[00:04:38.000 --> 00:04:42.000]  這樣弟兄們既然我們藉著耶穌的血
[00:04:42.000 --> 00:04:46.000]  得以坦然無懼地進入至聖所
[00:04:46.000 --> 00:04:50.000]  就是藉著他給我們開的路
[00:04:50.000 --> 00:04:52.000]  這條路又新又活
[00:04:52.000 --> 00:04:54.000]  穿過了萬丈
[00:04:54.000 --> 00:04:57.000]  這萬丈就是他的身體
[00:04:57.000 --> 00:05:00.000]  又有一位偉大的祭司
[00:05:00.000 --> 00:05:02.000]  管理神的家
[00:05:02.000 --> 00:05:06.000]  那麼我們就要懷著真誠的心
[00:05:06.000 --> 00:05:09.000]  用堅定的信心走近前來
[00:05:09.000 --> 00:05:13.000]  這時我們的心已被清灑
[00:05:13.000 --> 00:05:15.000]  除掉了邪惡的意念
[00:05:15.000 --> 00:05:19.000]  身體也用清水洗淨了
[00:05:19.000 --> 00:05:22.000]  我們要持守所宣應的盼望
[00:05:22.000 --> 00:05:23.000]  堅定不移
[00:05:23.000 --> 00:05:27.000]  因為應許我們的那位是信實的
[00:05:27.000 --> 00:05:30.000]  我們要彼此關顧
[00:05:30.000 --> 00:05:33.000]  好激發大家相愛、行善
[00:05:33.000 --> 00:05:35.000]  不要放棄聚會
[00:05:35.000 --> 00:05:39.000]  像某些人所習慣的那樣
[00:05:39.000 --> 00:05:41.000]  反而彼此勸勉
[00:05:41.000 --> 00:05:44.000]  既然見到那日子臨近
[00:05:44.000 --> 00:05:47.000]  就更加要這樣了
[00:05:47.000 --> 00:05:53.000]  來到希伯來書第十章中間的段落
[00:05:53.000 --> 00:05:59.000]  作者其實要發出一個相當嚴峻的警告
[00:05:59.000 --> 00:06:02.000]  今天我只是給大家看了二十五節
[00:06:02.000 --> 00:06:04.000]  不過第十章很長
[00:06:04.000 --> 00:06:05.000]  一直到三十九
[00:06:05.000 --> 00:06:09.000]  所以我沒辦法可以講到二十六節
[00:06:09.000 --> 00:06:11.000]  即是打後的部分
[00:06:11.000 --> 00:06:12.000]  你自己回去看
[00:06:12.000 --> 00:06:17.000]  這個警告其實是非常非常之嚴峻
[00:06:17.000 --> 00:06:20.000]  但我今天只是想把焦點
[00:06:20.000 --> 00:06:24.000]  放在這個我要和你分享的段落
[00:06:24.000 --> 00:06:26.000]  作者告訴我們
[00:06:26.000 --> 00:06:30.000]  這個警告的起點是什麼
[00:06:30.000 --> 00:06:34.000]  其實就是連於我們所領受的恩典
[00:06:34.000 --> 00:06:37.000]  第十九節經文這樣說
[00:06:37.000 --> 00:06:44.000]  這樣弟兄們既然我們藉著耶穌的血得以坦然無懼地進入至聖所
[00:06:44.000 --> 00:06:46.000]  這樣嘛
[00:06:46.000 --> 00:06:48.000]  當然是在說上文
[00:06:48.000 --> 00:06:50.000]  上文其實就是告訴我們
[00:06:50.000 --> 00:06:54.000]  我們的罪已經得蒙赦免
[00:06:54.000 --> 00:06:59.000]  因此我們就不需要好像舊約那個場景那樣
[00:06:59.000 --> 00:07:02.000]  為我們的罪來獻祭
[00:07:02.000 --> 00:07:04.000]  之前說過了
[00:07:04.000 --> 00:07:07.000]  大祭司只是他一個人
[00:07:07.000 --> 00:07:10.000]  是可以進入至聖所去面對神
[00:07:10.000 --> 00:07:13.000]  而且還要限時限刻
[00:07:13.000 --> 00:07:16.000]  在每年那個贖罪日
[00:07:16.000 --> 00:07:19.000]  就是那個時間才可以進去
[00:07:19.000 --> 00:07:22.000]  但是這次經文告訴我們
[00:07:22.000 --> 00:07:24.000]  我們無論是哪一個
[00:07:24.000 --> 00:07:26.000]  不用要大祭司
[00:07:26.000 --> 00:07:27.000]  不用靠祂
[00:07:27.000 --> 00:07:30.000]  都可以憑著耶穌的血
[00:07:30.000 --> 00:07:32.000]  在任何的時間
[00:07:32.000 --> 00:07:36.000]  都能夠坦然無懼地去面對神
[00:07:36.000 --> 00:07:38.000]  直接跟祂對話
[00:07:38.000 --> 00:07:40.000]  聽祂的聲音
[00:07:40.000 --> 00:07:44.000]  因為去到第20至到第21節
[00:07:44.000 --> 00:07:46.000]  作者就繼續補充這樣說
[00:07:46.000 --> 00:07:49.000]  就是藉著他給我們開的路
[00:07:49.000 --> 00:07:51.000]  這條路又新又活
[00:07:51.000 --> 00:07:53.000]  穿過了萬丈
[00:07:53.000 --> 00:07:55.000]  這萬丈就是他的身體
[00:07:55.000 --> 00:07:57.000]  又有一位偉大的祭司
[00:07:57.000 --> 00:07:59.000]  管理神的家
[00:07:59.000 --> 00:08:01.000]  我相信大家都聽過了
[00:08:01.000 --> 00:08:04.000]  當耶穌在十字架上死
[00:08:04.000 --> 00:08:05.000]  斷氣的時候
[00:08:05.000 --> 00:08:08.000]  殿裡面的萬子就由上到下
[00:08:08.000 --> 00:08:10.000]  就列為兩半
[00:08:10.000 --> 00:08:12.000]  象徵祂為人
[00:08:12.000 --> 00:08:15.000]  打開了一條親近神的路
[00:08:15.000 --> 00:08:18.000]  我們可以直接進到至聖所
[00:08:18.000 --> 00:08:21.000]  這條路這裡說不單止是新的
[00:08:21.000 --> 00:08:23.000]  也是活的
[00:08:23.000 --> 00:08:26.000]  新漢語譯本有些細字
[00:08:26.000 --> 00:08:29.000]  那裡說到活或者譯作
[00:08:29.000 --> 00:08:31.000]  通往生命的
[00:08:31.000 --> 00:08:33.000]  由這個時間開始
[00:08:33.000 --> 00:08:37.000]  神就可以無時無刻在我們的身邊
[00:08:37.000 --> 00:08:39.000]  就好像羅馬書
[00:08:39.000 --> 00:08:42.000]  八章38至到39節那裡這樣說
[00:08:42.000 --> 00:08:45.000]  因為我深信無論是死是生
[00:08:45.000 --> 00:08:47.000]  是天使是掌權的
[00:08:47.000 --> 00:08:48.000]  是有能的
[00:08:48.000 --> 00:08:49.000]  是現在的事
[00:08:49.000 --> 00:08:50.000]  是將來的事
[00:08:50.000 --> 00:08:51.000]  是高處的
[00:08:51.000 --> 00:08:52.000]  是低處的
[00:08:52.000 --> 00:08:54.000]  是別的受造之物
[00:08:54.000 --> 00:08:57.000]  都不能叫我們與神的愛隔絕
[00:08:57.000 --> 00:09:02.000]  這愛是在我們的主耶穌基督裡面
[00:09:02.000 --> 00:09:07.000]  最近我相信大家都一定有留意一段新聞
[00:09:07.000 --> 00:09:12.000]  有一個演唱會就發生了一種非常之嚴重的意外
[00:09:12.000 --> 00:09:14.000]  大家都看到新聞
[00:09:14.000 --> 00:09:19.000]  都知道這個受傷的跳舞的這位年輕人
[00:09:19.000 --> 00:09:23.000]  仍然在深切治療部裡面留醫
[00:09:23.000 --> 00:09:25.000]  令人很難過的
[00:09:25.000 --> 00:09:28.000]  他的父親是一個牧師
[00:09:28.000 --> 00:09:30.000]  所以可能因為這樣
[00:09:30.000 --> 00:09:34.000]  令我特別生同感受
[00:09:34.000 --> 00:09:37.000]  在美國科羅拉多州
[00:09:37.000 --> 00:09:40.000]  有一個已經回天家
[00:09:40.000 --> 00:09:44.000]  他的名字叫做威廉庫萊 William Frey
[00:09:44.000 --> 00:09:48.000]  這位牧者他分享過一件這樣的事
[00:09:48.000 --> 00:09:53.000]  他說有一段時間他都花點時間去做義工
[00:09:53.000 --> 00:09:57.000]  就是幫一位年輕的學生
[00:09:57.000 --> 00:09:59.000]  也是看不到東西的
[00:09:59.000 --> 00:10:00.000]  幫他補習
[00:10:00.000 --> 00:10:03.000]  這個學生叫做John
[00:10:03.000 --> 00:10:07.000]  當他跟他熟絡了之後
[00:10:07.000 --> 00:10:09.000]  有些時候就跟他聊天
[00:10:09.000 --> 00:10:12.000]  問他發生什麼事
[00:10:12.000 --> 00:10:15.000]  令到他的眼睛看不到
[00:10:15.000 --> 00:10:18.000]  這個年輕人就跟他說
[00:10:18.000 --> 00:10:21.000]  他說發生事的時候我只有十三歲
[00:10:21.000 --> 00:10:25.000]  因為當時在實驗室做實驗的時候
[00:10:25.000 --> 00:10:26.000]  發生了意外
[00:10:26.000 --> 00:10:27.000]  有個爆炸
[00:10:27.000 --> 00:10:30.000]  然後我就傷無生命了
[00:10:30.000 --> 00:10:32.000]  看不到
[00:10:32.000 --> 00:10:35.000]  他說他自己當時很無助
[00:10:35.000 --> 00:10:37.000]  非常憤怒
[00:10:37.000 --> 00:10:40.000]  他說在頭六個月
[00:10:40.000 --> 00:10:42.000]  他是完全放棄自己
[00:10:42.000 --> 00:10:43.000]  什麼都不想做
[00:10:43.000 --> 00:10:48.000]  甚至連吃東西都不肯走出自己的房間
[00:10:48.000 --> 00:10:52.000]  他說有一天他爸爸就進來他的房間
[00:10:52.000 --> 00:10:53.000]  跟他說
[00:10:53.000 --> 00:10:56.000]  他說冬天差不多到了
[00:10:56.000 --> 00:10:58.000]  好像往年那樣
[00:10:58.000 --> 00:11:03.000]  請你幫我關掉全屋的氣窗
[00:11:03.000 --> 00:11:06.000]  大家知道氣窗是高的
[00:11:06.000 --> 00:11:09.000]  於是就轉過頭來
[00:11:09.000 --> 00:11:11.000]  關上門走了
[00:11:11.000 --> 00:11:13.000]  這個John就非常生氣
[00:11:13.000 --> 00:11:15.000]  他說有沒有搞錯啊 爸爸
[00:11:15.000 --> 00:11:18.000]  你明知道我是盲的
[00:11:18.000 --> 00:11:20.000]  好 我做給你看
[00:11:20.000 --> 00:11:25.000]  於是他就摸著摸著摸去車房那裡
[00:11:25.000 --> 00:11:26.000]  就找到一張梯
[00:11:26.000 --> 00:11:28.000]  於是就爬高
[00:11:28.000 --> 00:11:32.000]  逐隻逐隻氣窗關上
[00:11:32.000 --> 00:11:36.000]  他一直暗暗沉沉
[00:11:36.000 --> 00:11:38.000]  他說
[00:11:38.000 --> 00:11:40.000]  如果我掉下來
[00:11:40.000 --> 00:11:41.000]  你的兒子我
[00:11:41.000 --> 00:11:43.000]  不只是盲
[00:11:43.000 --> 00:11:44.000]  還要癱瘓
[00:11:44.000 --> 00:11:47.000]  他心裡就很生氣
[00:11:47.000 --> 00:11:51.000]  但是當他完成了之後
[00:11:51.000 --> 00:11:53.000]  原來他發現
[00:11:53.000 --> 00:11:57.000]  他的爸爸一直看著他
[00:11:57.000 --> 00:11:59.000]  每一個動作
[00:11:59.000 --> 00:12:01.000]  為什麼呢
[00:12:01.000 --> 00:12:04.000]  怕他掉下來
[00:12:04.000 --> 00:12:06.000]  既然
[00:12:06.000 --> 00:12:10.000]  主耶穌願意在十字架上為我們死
[00:12:10.000 --> 00:12:12.000]  流血捨身
[00:12:12.000 --> 00:12:16.000]  他豈不會直接聆聽
[00:12:16.000 --> 00:12:18.000]  我們心裡的需要
[00:12:18.000 --> 00:12:20.000]  賜給我們豐富的恩典
[00:12:20.000 --> 00:12:24.000]  一直帶領我們前行呢
[00:12:24.000 --> 00:12:29.000]  主耶穌除了完成了救贖的恩典之外
[00:12:29.000 --> 00:12:32.000]  第二十一節還告訴我們
[00:12:32.000 --> 00:12:34.000]  他作為大祭司
[00:12:34.000 --> 00:12:36.000]  更加會承擔起
[00:12:36.000 --> 00:12:40.000]  管理神的家這個角色
[00:12:40.000 --> 00:12:42.000]  神的家當然是教會
[00:12:42.000 --> 00:12:44.000]  耶穌基督的救贖
[00:12:44.000 --> 00:12:47.000]  除了是關乎個人之外
[00:12:47.000 --> 00:12:52.000]  其實也是要將每一個領受了恩典的人
[00:12:52.000 --> 00:12:54.000]  將我們放在一起
[00:12:54.000 --> 00:12:56.000]  就是你和我
[00:12:56.000 --> 00:12:59.000]  結連成為一個屬靈的家
[00:12:59.000 --> 00:13:01.000]  而他的角色呢
[00:13:01.000 --> 00:13:03.000]  就是做管理
[00:13:03.000 --> 00:13:05.000]  他是管理那個
[00:13:05.000 --> 00:13:07.000]  他是管理者
[00:13:07.000 --> 00:13:09.000]  我們的角色是什麼呢
[00:13:09.000 --> 00:13:12.000]  我們跟著看下去就知道了
[00:13:12.000 --> 00:13:15.000]  正因為我們這個群體
[00:13:15.000 --> 00:13:19.000]  是一個領受了恩典的群體
[00:13:19.000 --> 00:13:24.000]  於是作者就向我們作出了幾個呼籲
[00:13:24.000 --> 00:13:26.000]  分別在第二十二
[00:13:26.000 --> 00:13:29.000]  二十三和二十四節
[00:13:29.000 --> 00:13:32.000]  叫我們預備好我們的身心去迎見神
[00:13:32.000 --> 00:13:33.000]  持守盼望
[00:13:33.000 --> 00:13:35.000]  以及彼此關顧
[00:13:35.000 --> 00:13:39.000]  如果我們看回英文NRSV的翻譯
[00:13:39.000 --> 00:13:41.000]  其實是很清楚的
[00:13:41.000 --> 00:13:43.000]  因為有三個Let us
[00:13:43.000 --> 00:13:45.000]  叫我們一起
[00:13:45.000 --> 00:13:47.000]  作者提醒我們
[00:13:47.000 --> 00:13:49.000]  在信主之後
[00:13:49.000 --> 00:13:51.000]  我們這個屬靈群體
[00:13:51.000 --> 00:13:53.000]  應該有三方面的衛生
[00:13:53.000 --> 00:13:56.000]  第一方面在第二十二節
[00:13:56.000 --> 00:13:58.000]  經文這樣說
[00:13:58.000 --> 00:14:01.000]  那麼我們就要Let us
[00:14:01.000 --> 00:14:05.000]  懷著真誠的心用堅定的信心走近前來
[00:14:05.000 --> 00:14:08.000]  這時我們的心已經被清洒
[00:14:08.000 --> 00:14:10.000]  除掉了邪惡的意念
[00:14:10.000 --> 00:14:13.000]  身體也用清水洗淨了
[00:14:13.000 --> 00:14:18.000]  呂正宗譯本就翻譯那個走近前來
[00:14:18.000 --> 00:14:21.000]  就翻譯成為朝拜
[00:14:21.000 --> 00:14:24.000]  在回來崇拜的時候
[00:14:24.000 --> 00:14:26.000]  這裡告訴我們聽
[00:14:26.000 --> 00:14:28.000]  我們到底應該是怎樣的呢
[00:14:28.000 --> 00:14:31.000]  這裡提醒我們要預備我們的心
[00:14:31.000 --> 00:14:33.000]  帶著真誠的心
[00:14:33.000 --> 00:14:37.000]  用堅定的信心來迎見神
[00:14:37.000 --> 00:14:38.000]  除此之外
[00:14:38.000 --> 00:14:41.000]  這一節的下半節都告訴我們
[00:14:41.000 --> 00:14:44.000]  我們的心已經被清洒
[00:14:44.000 --> 00:14:47.000]  除掉了邪惡的意念
[00:14:47.000 --> 00:14:50.000]  身體也用清水洗淨了
[00:14:50.000 --> 00:14:51.000]  這個潔淨的工作
[00:14:51.000 --> 00:14:54.000]  是源於耶穌基督的救贖
[00:14:54.000 --> 00:14:56.000]  所以我們裡裡外外
[00:14:56.000 --> 00:14:59.000]  都是要保持聖潔
[00:14:59.000 --> 00:15:00.000]  第二方面
[00:15:00.000 --> 00:15:03.000]  在二十三節經文這樣說
[00:15:03.000 --> 00:15:09.000]  我們要持守所宣言的盼望堅定不移
[00:15:09.000 --> 00:15:13.000]  因為應許我們的那位是信實的
[00:15:13.000 --> 00:15:17.000]  希伯來書的這個修信人
[00:15:17.000 --> 00:15:21.000]  當其時正是面對很大的逼迫
[00:15:21.000 --> 00:15:23.000]  很多的挑戰
[00:15:23.000 --> 00:15:24.000]  講過很多次了
[00:15:24.000 --> 00:15:26.000]  正正因為這樣
[00:15:26.000 --> 00:15:28.000]  所以作者就呼籲他們
[00:15:28.000 --> 00:15:33.000]  要持守所宣應的盼望堅定不移
[00:15:33.000 --> 00:15:34.000]  我們要堅定不移
[00:15:34.000 --> 00:15:38.000]  不可以在面對我們周邊的誘惑
[00:15:38.000 --> 00:15:40.000]  或者世界的壓力的底下
[00:15:40.000 --> 00:15:41.000]  左搖右擺
[00:15:41.000 --> 00:15:43.000]  失去了盼望
[00:15:43.000 --> 00:15:45.000]  請大家留意
[00:15:45.000 --> 00:15:50.000]  這個盼望不是什麼新東西
[00:15:50.000 --> 00:15:54.000]  看不看到所宣應這三個字
[00:15:54.000 --> 00:15:56.000]  你說我們什麼時候宣應過
[00:15:56.000 --> 00:15:59.000]  在我們信耶穌那一刻
[00:15:59.000 --> 00:16:02.000]  其實我們就宣應了
[00:16:02.000 --> 00:16:05.000]  神要我們去學習忍耐
[00:16:05.000 --> 00:16:07.000]  透過這個過程
[00:16:07.000 --> 00:16:10.000]  去幫助我們生命有成長
[00:16:10.000 --> 00:16:12.000]  結出豐富的果子
[00:16:12.000 --> 00:16:14.000]  我們今天面對的艱難
[00:16:14.000 --> 00:16:18.000]  將會成為明日的勝利
[00:16:18.000 --> 00:16:20.000]  那你說你怎麼知道
[00:16:20.000 --> 00:16:22.000]  明天可以勝利
[00:16:22.000 --> 00:16:23.000]  聖經說的
[00:16:23.000 --> 00:16:24.000]  最後那句怎麼說
[00:16:24.000 --> 00:16:28.000]  因為應許我們那位是信實的
[00:16:28.000 --> 00:16:31.000]  如果你還記得兩個星期前
[00:16:31.000 --> 00:16:32.000]  站在我們當中
[00:16:32.000 --> 00:16:34.000]  劉卓威弟兄
[00:16:34.000 --> 00:16:36.000]  他的見證
[00:16:36.000 --> 00:16:37.000]  一個活生生的見證
[00:16:37.000 --> 00:16:39.000]  你就知道我在說什麼
[00:16:39.000 --> 00:16:42.000]  叫做信實的上帝
[00:16:42.000 --> 00:16:46.000]  什麼叫做盼望
[00:16:46.000 --> 00:16:48.000]  接著去到第二十四節
[00:16:48.000 --> 00:16:51.000]  就有第三方面的衛生
[00:16:51.000 --> 00:16:52.000]  英文這樣說
[00:16:52.000 --> 00:16:55.000]  我們要Let us彼此關顧
[00:16:55.000 --> 00:16:58.000]  好激發大家相愛行善
[00:16:58.000 --> 00:17:02.000]  呂進忠譯本就將彼此關顧
[00:17:02.000 --> 00:17:04.000]  譯成為留心思想
[00:17:04.000 --> 00:17:07.000]  我覺得這個譯法很有意思
[00:17:07.000 --> 00:17:09.000]  試問我們有沒有對於
[00:17:09.000 --> 00:17:13.000]  我們身邊的弟兄姊妹有留心思想
[00:17:13.000 --> 00:17:15.000]  如果我們不明白
[00:17:15.000 --> 00:17:20.000]  甚至我們不知道他們的處境
[00:17:20.000 --> 00:17:24.000]  我們再說什麼激發大家相愛行善
[00:17:24.000 --> 00:17:27.000]  浪費時間
[00:17:27.000 --> 00:17:31.000]  我們連他們發生什麼事都不知道
[00:17:31.000 --> 00:17:32.000]  說什麼相愛
[00:17:32.000 --> 00:17:35.000]  說什麼行善
[00:17:35.000 --> 00:17:37.000]  人因為自我的緣故
[00:17:37.000 --> 00:17:40.000]  很容易喜歡拿一些東西
[00:17:40.000 --> 00:17:42.000]  Get
[00:17:42.000 --> 00:17:48.000]  但是這道作者就提醒我們剛剛相反
[00:17:48.000 --> 00:17:49.000]  他告訴我們
[00:17:49.000 --> 00:17:52.000]  我們回來教會不是拿東西
[00:17:52.000 --> 00:17:55.000]  我們回來教會是付出的
[00:17:55.000 --> 00:17:57.000]  剛剛調轉
[00:17:57.000 --> 00:18:00.000]  他去到最後一節二十五節那裡
[00:18:00.000 --> 00:18:02.000]  會再進一步補充
[00:18:02.000 --> 00:18:07.000]  另外激發這個字其實很特別
[00:18:07.000 --> 00:18:09.000]  是說什麼呢
[00:18:09.000 --> 00:18:12.000]  就是騎馬的人那一雙boot
[00:18:12.000 --> 00:18:14.000]  那一雙靴
[00:18:14.000 --> 00:18:16.000]  腳踭位那裡
[00:18:16.000 --> 00:18:21.000]  其實有一個小小的尖尖的裝置
[00:18:21.000 --> 00:18:25.000]  當騎馬的人想馬跑快一點
[00:18:25.000 --> 00:18:27.000]  他就會輕輕力向後一踢
[00:18:27.000 --> 00:18:30.000]  於是這個小小的裝置
[00:18:30.000 --> 00:18:34.000]  就會刺到那隻馬的馬幅
[00:18:34.000 --> 00:18:35.000]  馬痛了
[00:18:35.000 --> 00:18:39.000]  那麼一痛他就會向前跑得快
[00:18:39.000 --> 00:18:45.000]  那這裡是在說激發大家相愛
[00:18:45.000 --> 00:18:47.000]  請我們不要小看
[00:18:47.000 --> 00:18:50.000]  我們一起回來教會聚會
[00:18:50.000 --> 00:18:53.000]  大家輕輕力刺一下對方
[00:18:53.000 --> 00:18:55.000]  彼此提醒
[00:18:55.000 --> 00:18:58.000]  我們就能夠在我們的信仰歷程當中
[00:18:58.000 --> 00:19:00.000]  跑得穩妥一點
[00:19:00.000 --> 00:19:02.000]  跑得快一點
[00:19:02.000 --> 00:19:06.000]  當你遠離教會
[00:19:06.000 --> 00:19:09.000]  其實很明顯
[00:19:09.000 --> 00:19:11.000]  離開了你身邊的弟兄姊妹
[00:19:11.000 --> 00:19:13.000]  自然的事來的了
[00:19:13.000 --> 00:19:15.000]  愛心會變得冷淡
[00:19:15.000 --> 00:19:18.000]  生命只會越來越軟弱
[00:19:18.000 --> 00:19:19.000]  結果呢
[00:19:19.000 --> 00:19:23.000]  同神的關係是越來越遠
[00:19:23.000 --> 00:19:25.000]  要做到這一點
[00:19:25.000 --> 00:19:27.000]  作者在第25節
[00:19:27.000 --> 00:19:30.000]  就做了一個這樣的小結
[00:19:30.000 --> 00:19:32.000]  不要放棄聚會
[00:19:32.000 --> 00:19:34.000]  像某些人所習慣的那樣
[00:19:34.000 --> 00:19:36.000]  反而彼此勸勉
[00:19:36.000 --> 00:19:38.000]  既然見到那日子臨近
[00:19:38.000 --> 00:19:42.000]  就更要這樣了
[00:19:42.000 --> 00:19:44.000]  以上那幾點
[00:19:44.000 --> 00:19:46.000]  只要我們走在一起
[00:19:46.000 --> 00:19:48.000]  才能夠做得到
[00:19:48.000 --> 00:19:50.000]  所以經文強調
[00:19:50.000 --> 00:19:52.000]  不要放棄聚會
[00:19:52.000 --> 00:19:55.000]  像某些人所習慣的那樣
[00:19:55.000 --> 00:19:58.000]  這兩年多的疫情
[00:19:58.000 --> 00:20:00.000]  其實對教會
[00:20:00.000 --> 00:20:03.000]  造成一個很嚴重的問題
[00:20:03.000 --> 00:20:06.000]  就是停止了參與聚會
[00:20:06.000 --> 00:20:09.000]  由實體變成網上
[00:20:09.000 --> 00:20:12.000]  在網上就慢慢掉下來
[00:20:12.000 --> 00:20:15.000]  結果歸於無有
[00:20:15.000 --> 00:20:17.000]  不是我說的
[00:20:17.000 --> 00:20:19.000]  是這段聖經說的
[00:20:19.000 --> 00:20:21.000]  這裡很清楚告訴我們
[00:20:21.000 --> 00:20:27.000]  放棄聚會是會變成習慣的
[00:20:27.000 --> 00:20:29.000]  所以呢
[00:20:29.000 --> 00:20:31.000]  我一直都鼓勵弟兄姊妹
[00:20:31.000 --> 00:20:34.000]  回到實體的聚會
[00:20:34.000 --> 00:20:36.000]  我知道現在有些弟兄姊妹
[00:20:36.000 --> 00:20:39.000]  在網上在看我說道
[00:20:39.000 --> 00:20:41.000]  跟你說
[00:20:41.000 --> 00:20:45.000]  回到實體的聚會
