
[00:00:00.000 --> 00:00:03.120]  中港關係越來越緊密
[00:16:12.000 --> 00:16:14.840]  就殉道而死
[00:16:14.840 --> 00:16:20.240]  而肥歷甚至使用他去到不同的地方
[00:16:20.240 --> 00:16:22.560]  四處傳福音
[00:16:22.560 --> 00:16:24.640]  帶領人信主
[00:16:24.640 --> 00:16:27.520]  我們今天看這段經文之後
[00:16:27.520 --> 00:16:30.080]  他又帶了人信主,帶了誰
[00:16:30.080 --> 00:16:33.720]  埃提亞伯的太監
[00:16:33.720 --> 00:16:35.960]  我們現在看這段經文
[00:16:35.960 --> 00:16:40.040]  其實就是描述到肥歷去到薩瑪利亞那裡
[00:16:40.040 --> 00:16:41.920]  要把福音傳開
[00:16:41.920 --> 00:16:43.640]  在這節經文中
[00:16:43.640 --> 00:16:47.400]  我們看到肥歷去到薩瑪利亞城
[00:16:47.400 --> 00:16:51.720]  其實原文是指薩瑪利亞的一個城
[00:16:51.720 --> 00:16:53.520]  在那裡傳講福音
[00:16:53.520 --> 00:16:58.000]  那些人聽了,又看到他所行的神蹟
[00:16:58.000 --> 00:17:00.160]  就聽從他
[00:17:00.160 --> 00:17:03.440]  而且當時有很多人被鬼附
[00:17:03.440 --> 00:17:05.280]  病的都得罪醫治
[00:17:05.280 --> 00:17:09.440]  所以整個城都大得歡喜
[00:17:09.440 --> 00:17:12.640]  我們看到
[00:17:12.640 --> 00:17:16.120]  那些薩瑪利亞人聽了道
[00:17:16.120 --> 00:17:17.880]  然後看到神蹟
[00:17:17.880 --> 00:17:20.880]  接著就聽從肥歷
[00:17:20.880 --> 00:17:22.360]  然後還有一節
[00:17:22.360 --> 00:17:29.160]  描述到他們信了肥歷所傳的神國的福音
[00:17:29.160 --> 00:17:32.440]  以及耶穌基督的命
[00:17:32.440 --> 00:17:36.000]  接著就信而受洗
[00:17:36.000 --> 00:17:38.560]  我們看到
[00:17:38.560 --> 00:17:42.080]  他們是信而受洗
[00:17:42.080 --> 00:17:44.760]  其實他們已經成為基督徒了
[00:17:44.760 --> 00:17:49.600]  他們應該是名正言順的基督徒
[00:17:49.600 --> 00:17:54.520]  但是經文裡有一段描述得比較特別
[00:17:54.520 --> 00:17:57.160]  我們一起讀這段經文
[00:17:57.160 --> 00:17:59.480]  試圖在耶路撒冷
[00:17:59.480 --> 00:18:03.680]  聽見薩瑪利亞人領受了神的道
[00:18:03.680 --> 00:18:08.760]  就打發彼得、約翰往他們那裡去
[00:18:08.760 --> 00:18:10.520]  兩個人到了
[00:18:10.520 --> 00:18:12.680]  就為他們禱告
[00:18:12.680 --> 00:18:15.400]  要叫他們受聖靈
[00:18:15.400 --> 00:18:21.240]  因為聖靈還沒有降在他們一個人身上
[00:18:21.240 --> 00:18:25.960]  他們只奉主耶穌的名受了洗
[00:18:25.960 --> 00:18:30.320]  於是試圖按守在他們頭上
[00:18:30.320 --> 00:18:33.400]  他們就受了聖靈
[00:18:33.400 --> 00:18:34.680]  這段經文
[00:18:34.680 --> 00:18:38.880]  大家看下去有什麼特別呢?
[00:18:38.880 --> 00:18:40.840]  這些薩瑪利亞人
[00:18:40.840 --> 00:18:45.280]  他們信了主
[00:18:45.280 --> 00:18:46.600]  信了耶穌
[00:18:46.600 --> 00:18:47.840]  信而受洗
[00:18:47.840 --> 00:18:50.440]  但是他們還沒有聖靈
[00:18:50.440 --> 00:18:52.480]  還沒有聖靈在他們的裡面
[00:18:52.480 --> 00:18:56.800]  要等彼得、約翰按守在他們的頭上
[00:18:56.800 --> 00:19:01.880]  然後才有聖靈降在他們的身上
[00:19:01.880 --> 00:19:03.120]  跟我們很不同
[00:19:03.120 --> 00:19:06.800]  跟我們所認識的保羅說什麼呢?
[00:19:06.800 --> 00:19:09.600]  保羅說:你們既聽見真理的道
[00:19:09.600 --> 00:19:12.480]  就算那叫你們得救的福音也信了基督
[00:19:12.480 --> 00:19:18.360]  既然信他,就受了所應許的聖靈為印記
[00:19:18.360 --> 00:19:22.600]  就是說我們每一個信了耶穌的人
[00:19:22.600 --> 00:19:24.480]  聖靈都在我們信主那一刻
[00:19:24.480 --> 00:19:26.960]  就內住在我們的心裡面
[00:19:26.960 --> 00:19:28.560]  聖靈好像一個印記一樣
[00:19:28.560 --> 00:19:30.440]  放在我們的身上
[00:19:30.440 --> 00:19:31.720]  我常常都在想
[00:19:31.720 --> 00:19:32.920]  好像那些豬一樣
[00:19:32.920 --> 00:19:34.080]  那些合格的豬
[00:19:34.080 --> 00:19:37.120]  在圖房裡驗過是健康的、好的
[00:19:37.120 --> 00:19:39.080]  就吸著印在那裡
[00:19:39.080 --> 00:19:41.600]  其實我們是貨真價實的
[00:19:41.600 --> 00:19:44.640]  有聖靈在我們裡面
[00:19:44.640 --> 00:19:45.560]  我剛才也說過
[00:19:45.560 --> 00:19:47.840]  我們現在跟初期教會是有點不同的
[00:19:47.840 --> 00:19:50.120]  初期教會一信就馬上洗禮
[00:19:50.120 --> 00:19:52.840]  他們差不多兩樣東西是等同了
[00:19:52.840 --> 00:19:54.320]  信而受洗
[00:19:54.320 --> 00:19:56.640]  但是今天我們會過一段時間
[00:19:56.640 --> 00:19:57.960]  可能過了約翰的時間
[00:19:57.960 --> 00:19:59.080]  我們才會受洗
[00:19:59.080 --> 00:20:03.880]  但是聖靈內住在我們身上的時候是什麼時候呢?
[00:20:03.880 --> 00:20:06.240]  在我們信主那一刻
[00:20:06.240 --> 00:20:08.040]  就有聖靈在我們裡面
[00:20:08.040 --> 00:20:11.840]  但是為什麼這裡的描述會這麼有趣呢?
[00:20:11.840 --> 00:20:13.200]  而且這段經文
[00:20:13.200 --> 00:20:17.880]  常常都會被一些很積極去追求
[00:20:17.880 --> 00:20:21.920]  有靈恩經歷的教會或者信徒
[00:20:21.920 --> 00:20:26.120]  特別喜歡用這段經文來做他們的支持
[00:20:26.120 --> 00:20:28.200]  做他們的根據
[00:20:28.200 --> 00:20:29.480]  因為他們相信
[00:20:29.480 --> 00:20:31.560]  一個人信了耶穌之後
[00:20:31.560 --> 00:20:34.760]  雖然已經有聖靈內住在他裡面
[00:20:34.760 --> 00:20:36.800]  但是他們仍然要追求
[00:20:36.800 --> 00:20:39.400]  另一次特別的經歷
[00:20:39.400 --> 00:20:40.840]  那個經歷
[00:20:40.840 --> 00:20:43.360]  他們稱之為聖靈的洗
[00:20:43.360 --> 00:20:46.520]  或者他們稱之為第二次的祝福
[00:20:46.520 --> 00:20:48.880]  Second Blessing
