
[00:00:00.000 --> 00:00:04.500]  今天輪到我講以詩帖記的最後一講
[00:05:17.000 --> 00:05:19.000]  准許以色列人回歸的時候
[00:05:19.000 --> 00:05:21.000]  當時大概有四萬多人
[00:05:21.000 --> 00:05:23.000]  響應
[00:05:23.000 --> 00:05:25.000]  回歸
[00:05:25.000 --> 00:05:27.000]  剩下的人就留在
[00:05:27.000 --> 00:05:29.000]  波斯的統治之下
[00:05:29.000 --> 00:05:31.000]  而「以斯帖記」就正正
[00:05:31.000 --> 00:05:33.000]  描述那些留在
[00:05:33.000 --> 00:05:35.000]  波斯人統治之下的
[00:05:35.000 --> 00:05:37.000]  以色列人的生活狀況
[00:05:39.000 --> 00:05:41.000]  這就是「以斯帖記」的歷史背景
[00:05:41.000 --> 00:05:43.000]  接著我們就說說
[00:05:43.000 --> 00:05:45.000]  這本書的內容
[00:05:45.000 --> 00:05:47.000]  這本書的內容
[00:05:47.000 --> 00:05:49.000]  好像很戲劇化
[00:05:49.000 --> 00:05:51.000]  但其實是歷史
[00:05:51.000 --> 00:05:53.000]  是真實發生的
[00:05:53.000 --> 00:05:55.000]  是以色列人的一段歷史
[00:05:55.000 --> 00:05:57.000]  這段歷史開始的時候
[00:05:57.000 --> 00:05:59.000]  就說到
[00:05:59.000 --> 00:06:01.000]  波斯王有一個皇后
[00:06:01.000 --> 00:06:03.000]  叫做瓦薩提
[00:06:03.000 --> 00:06:05.000]  她很漂亮
[00:06:05.000 --> 00:06:07.000]  美貌很出眾
[00:06:07.000 --> 00:06:09.000]  演一下戲
[00:06:09.000 --> 00:06:11.000]  叫皇后出來在臣民面前
[00:06:11.000 --> 00:06:13.000]  表現一下她的美貌
[00:06:13.000 --> 00:06:15.000]  誰知這個皇后
[00:06:15.000 --> 00:06:17.000]  就高傲不肯
[00:06:17.000 --> 00:06:19.000]  當面拒絕了
[00:06:19.000 --> 00:06:21.000]  皇帝沒有臉
[00:06:21.000 --> 00:06:23.000]  你這樣露臉
[00:06:23.000 --> 00:06:25.000]  於是就一怒之下廢了
[00:06:25.000 --> 00:06:27.000]  這個瓦薩提
[00:06:27.000 --> 00:06:29.000]  廢了這個皇后
[00:06:29.000 --> 00:06:31.000]  於是就再選召美女入宮
[00:06:31.000 --> 00:06:33.000]  在眾多的美女裏面
[00:06:33.000 --> 00:06:35.000]  這個皇帝就選中
[00:06:35.000 --> 00:06:37.000]  瓦薩提就做皇帝
[00:06:37.000 --> 00:06:39.000]  是這段歷史的主角
[00:06:39.000 --> 00:06:41.000]  瓦薩提就入宮
[00:06:41.000 --> 00:06:43.000]  做皇后
[00:06:43.000 --> 00:06:45.000]  瓦薩提就有一個養父
[00:06:45.000 --> 00:06:47.000]  叫做莫底改
[00:06:47.000 --> 00:06:49.000]  本來養女
[00:06:49.000 --> 00:06:51.000]  做了皇后
[00:06:51.000 --> 00:06:53.000]  莫底改應該是負憑女貴
[00:06:53.000 --> 00:06:55.000]  誰知他就得罪了
[00:06:55.000 --> 00:06:57.000]  一個高官哈曼
[00:06:57.000 --> 00:06:59.000]  他為什麼得罪這個高官呢
[00:06:59.000 --> 00:07:01.000]  就是每個人見到這個高官
[00:07:01.000 --> 00:07:03.000]  所有的大臣
[00:07:03.000 --> 00:07:05.000]  都會拜他
[00:07:05.000 --> 00:07:07.000]  但唯獨這個莫底改
[00:07:07.000 --> 00:07:09.000]  見到他就
[00:07:09.000 --> 00:07:11.000]  癡之以鼻
[00:07:11.000 --> 00:07:13.000]  不去拜他
[00:07:13.000 --> 00:07:15.000]  於是就惹怒了哈曼
[00:07:15.000 --> 00:07:17.000]  哈曼一怒之下
[00:07:17.000 --> 00:07:19.000]  知道他是以色列人
[00:07:19.000 --> 00:07:21.000]  索性不單止殺了這個莫底改
[00:07:21.000 --> 00:07:23.000]  還請求皇帝
[00:07:23.000 --> 00:07:25.000]  下一度御旨
[00:07:25.000 --> 00:07:27.000]  殺了所有的以色列人
[00:07:27.000 --> 00:07:29.000]  他找人抽籤
[00:07:29.000 --> 00:07:31.000]  制籤
[00:07:31.000 --> 00:07:33.000]  定出一個日子
[00:07:33.000 --> 00:07:35.000]  12月
[00:07:35.000 --> 00:07:37.000]  有大力的12月13日
[00:07:37.000 --> 00:07:39.000]  來屠殺所有的
[00:07:39.000 --> 00:07:41.000]  以色列人
[00:07:41.000 --> 00:07:43.000]  在莫底改知道的時候
[00:07:43.000 --> 00:07:45.000]  於是他就馬上找他的養女
[00:07:45.000 --> 00:07:47.000]  以斯帖
[00:07:47.000 --> 00:07:49.000]  來拯救以色列人
[00:07:49.000 --> 00:07:51.000]  以斯帖
[00:07:51.000 --> 00:07:53.000]  向皇帝
[00:07:53.000 --> 00:07:55.000]  進諫
[00:07:55.000 --> 00:07:57.000]  本來
[00:07:57.000 --> 00:07:59.000]  未得皇帝的
[00:07:59.000 --> 00:08:01.000]  禹旨
[00:08:01.000 --> 00:08:03.000]  他不能進諫皇帝
[00:08:03.000 --> 00:08:05.000]  但他也冒險進諫皇帝
[00:08:05.000 --> 00:08:07.000]  並且告狀
[00:08:07.000 --> 00:08:09.000]  告訴他
[00:08:09.000 --> 00:08:11.000]  哈曼欺負他
[00:08:11.000 --> 00:08:13.000]  於是皇帝
[00:08:13.000 --> 00:08:15.000]  因怒之下就殺了他
[00:08:15.000 --> 00:08:17.000]  亦是我們剛才看的第七章
[00:08:17.000 --> 00:08:19.000]  這段經文
[00:08:19.000 --> 00:08:21.000]  整個民族
[00:08:21.000 --> 00:08:23.000]  因著以斯帖
[00:08:23.000 --> 00:08:25.000]  出手相救
[00:08:25.000 --> 00:08:27.000]  逃過一劫
[00:08:27.000 --> 00:08:29.000]  本來定了
[00:08:29.000 --> 00:08:31.000]  12月13日
[00:08:31.000 --> 00:08:33.000]  要殺以色列人的日子
[00:08:33.000 --> 00:08:35.000]  反倒過來
[00:08:35.000 --> 00:08:37.000]  皇帝下一度禹旨
[00:08:37.000 --> 00:08:39.000]  在這一天
[00:08:39.000 --> 00:08:41.000]  讓所有的以色列人
[00:08:41.000 --> 00:08:43.000]  不死不得
[00:08:43.000 --> 00:08:45.000]  還可以在這一天
[00:08:45.000 --> 00:08:47.000]  殺害他們的人
[00:08:47.000 --> 00:08:49.000]  所以
[00:08:49.000 --> 00:08:51.000]  以色列人從此定了這一天
[00:08:51.000 --> 00:08:53.000]  稱為普爾節
[00:08:53.000 --> 00:08:55.000]  成為一個
[00:08:55.000 --> 00:08:57.000]  紀念神的拯救節日
[00:08:57.000 --> 00:09:01.000]  回到
[00:09:01.000 --> 00:09:03.000]  剛才的話題
[00:09:03.000 --> 00:09:05.000]  整卷書裏
[00:09:05.000 --> 00:09:07.000]  整段歷史
[00:09:07.000 --> 00:09:09.000]  都沒有提及神的名字
[00:09:09.000 --> 00:09:11.000]  我們如何在裏面
[00:09:11.000 --> 00:09:13.000]  看到神的作為
[00:09:13.000 --> 00:09:15.000]  首先
[00:09:15.000 --> 00:09:17.000]  我們可以在人的軟弱裏
[00:09:17.000 --> 00:09:19.000]  看到神的作為
[00:09:19.000 --> 00:09:21.000]  在這卷書裏
[00:09:21.000 --> 00:09:23.000]  有兩個主角
[00:09:23.000 --> 00:09:25.000]  末底改和
[00:09:25.000 --> 00:09:27.000]  以斯帖
[00:09:27.000 --> 00:09:29.000]  他們都被視為拯救民族的英雄
[00:09:29.000 --> 00:09:31.000]  到底他們的生命
[00:09:31.000 --> 00:09:33.000]  是否毫無瑕疵
[00:09:33.000 --> 00:09:35.000]  我們要明白
[00:09:35.000 --> 00:09:37.000]  每一個人都會有陰暗面
[00:09:37.000 --> 00:09:39.000]  就算聖經的人物都不例外
[00:09:39.000 --> 00:09:41.000]  聖經裏面
[00:09:41.000 --> 00:09:43.000]  沒有一個人物是完全人
[00:09:43.000 --> 00:09:45.000]  我們不能因為
[00:09:45.000 --> 00:09:47.000]  他在聖經裏面的人物
[00:09:47.000 --> 00:09:49.000]  一面倒
[00:09:49.000 --> 00:09:51.000]  只看到他的好東西
[00:09:51.000 --> 00:09:53.000]  可能我說的話
[00:09:53.000 --> 00:09:55.000]  會和大家在
[00:09:55.000 --> 00:09:57.000]  傳統觀念裏面
[00:09:57.000 --> 00:09:59.000]  有些不同
[00:09:59.000 --> 00:10:01.000]  你們傳統想著
[00:10:01.000 --> 00:10:03.000]  末底改和以斯帖
[00:10:03.000 --> 00:10:05.000]  他們是英雄
[00:10:05.000 --> 00:10:07.000]  但是我們看看
[00:10:07.000 --> 00:10:09.000]  到底他們有什麼陰暗面
[00:10:09.000 --> 00:10:11.000]  我不知道大家看這卷書
[00:10:11.000 --> 00:10:13.000]  會不會有一個疑問
[00:10:13.000 --> 00:10:15.000]  到底為什麼
[00:10:15.000 --> 00:10:17.000]  末底改不肯
[00:10:17.000 --> 00:10:19.000]  跪拜哈曼
[00:10:19.000 --> 00:10:21.000]  為什麼他一個人
[00:10:21.000 --> 00:10:23.000]  不跪拜哈曼
[00:10:23.000 --> 00:10:25.000]  要殺整個民族
[00:10:25.000 --> 00:10:27.000]  回答這兩個問題
[00:10:27.000 --> 00:10:29.000]  之前
[00:10:29.000 --> 00:10:31.000]  可能大家會想
[00:10:31.000 --> 00:10:33.000]  末底改
[00:10:33.000 --> 00:10:35.000]  不跪拜哈曼
[00:10:35.000 --> 00:10:37.000]  我們傳統一般都會說
[00:10:37.000 --> 00:10:39.000]  因為以色列人
[00:10:39.000 --> 00:10:41.000]  不拜偶像
[00:10:41.000 --> 00:10:43.000]  所以也不會
[00:10:43.000 --> 00:10:45.000]  拜任何人
[00:10:45.000 --> 00:10:47.000]  只會拜耶和華獨一的神
[00:10:47.000 --> 00:10:49.000]  我們看看這節經文
[00:10:49.000 --> 00:10:51.000]  我們一起讀
[00:10:51.000 --> 00:10:53.000]  隨後大衛也起來
[00:10:53.000 --> 00:10:55.000]  從洞裏出去
[00:10:55.000 --> 00:10:57.000]  呼叫訴羅說
[00:10:57.000 --> 00:10:59.000]  我主我王
[00:10:59.000 --> 00:11:01.000]  訴羅回頭觀看
[00:11:01.000 --> 00:11:03.000]  大衛就屈身
[00:11:03.000 --> 00:11:05.000]  臉伏於地下拜
[00:11:05.000 --> 00:11:07.000]  這裏說到大衛
[00:11:07.000 --> 00:11:09.000]  見到訴羅的時候
[00:11:09.000 --> 00:11:11.000]  不單止向他下拜
[00:11:11.000 --> 00:11:13.000]  甚至趴在地裏
[00:11:13.000 --> 00:11:15.000]  臉伏於地去拜
[00:11:15.000 --> 00:11:17.000]  所以其實以色列人
[00:11:17.000 --> 00:11:19.000]  對於一些地位尊貴的
[00:11:19.000 --> 00:11:21.000]  對於一些王
[00:11:21.000 --> 00:11:23.000]  他們都會下拜
[00:11:23.000 --> 00:11:25.000]  會跪拜他們
[00:11:25.000 --> 00:11:27.000]  這是他們
[00:11:27.000 --> 00:11:29.000]  表示一種尊敬
[00:11:29.000 --> 00:11:31.000]  尊重
[00:11:31.000 --> 00:11:33.000]  而不是去拜偶像那種的拜
[00:11:33.000 --> 00:11:35.000]  為什麼末底改
[00:11:35.000 --> 00:11:37.000]  不肯跪拜哈曼呢
[00:11:37.000 --> 00:11:43.000]  我們可以看看這節經文
[00:11:43.000 --> 00:11:45.000]  這裏提到
[00:11:45.000 --> 00:11:47.000]  哈曼其實
[00:11:47.000 --> 00:11:49.000]  是阿甲族人
[00:11:49.000 --> 00:11:51.000]  大家記不記得
[00:11:51.000 --> 00:11:53.000]  阿甲是誰呢
[00:11:53.000 --> 00:11:57.000]  阿甲其實是
[00:11:57.000 --> 00:11:59.000]  阿瑪力人的王
[00:11:59.000 --> 00:12:01.000]  在薩姆爾記上
[00:12:01.000 --> 00:12:03.000]  第十五章
[00:12:03.000 --> 00:12:05.000]  以色列第一位皇帝訴羅
[00:12:05.000 --> 00:12:07.000]  當他攻打阿瑪力人的時候
[00:12:07.000 --> 00:12:09.000]  他就生擒了他們的王
[00:12:09.000 --> 00:12:11.000]  那個王就是阿甲
[00:12:11.000 --> 00:12:13.000]  而阿甲族
[00:12:13.000 --> 00:12:15.000]  就是這位王的後裔
[00:12:15.000 --> 00:12:19.000]  以色列人其實從他們
[00:12:19.000 --> 00:12:21.000]  在曠野漂流
[00:12:21.000 --> 00:12:23.000]  四百年那段日子開始
[00:12:23.000 --> 00:12:25.000]  一直都和阿瑪力人
[00:12:25.000 --> 00:12:27.000]  世代為仇
[00:12:27.000 --> 00:12:31.000]  所以這一段仇恨
[00:12:31.000 --> 00:12:33.000]  也解釋了為什麼
[00:12:33.000 --> 00:12:35.000]  末底改看到哈曼
[00:12:35.000 --> 00:12:37.000]  他是阿瑪力人
[00:12:37.000 --> 00:12:39.000]  為什麼他不跪拜
[00:12:39.000 --> 00:12:41.000]  也是因為這個原因
[00:12:41.000 --> 00:12:43.000]  也解釋了
[00:12:43.000 --> 00:12:45.000]  為什麼哈曼知道
[00:12:45.000 --> 00:12:47.000]  末底改是猶大人之後
[00:12:47.000 --> 00:12:49.000]  不單止要殺他
[00:12:49.000 --> 00:12:51.000]  甚至要滅了
[00:12:51.000 --> 00:12:53.000]  整個民族
[00:12:53.000 --> 00:12:55.000]  哈曼他
[00:12:55.000 --> 00:12:57.000]  假公濟私
[00:12:57.000 --> 00:12:59.000]  妄殺無辜當然是大錯特錯
[00:12:59.000 --> 00:13:01.000]  但是這個末底改
[00:13:01.000 --> 00:13:03.000]  他因為私人恩怨
[00:13:03.000 --> 00:13:05.000]  公然
[00:13:05.000 --> 00:13:07.000]  對他的上司不敬
[00:13:07.000 --> 00:13:09.000]  公私不分
[00:13:09.000 --> 00:13:11.000]  結果引來滅族的危機
[00:13:11.000 --> 00:13:13.000]  他的生命
[00:13:13.000 --> 00:13:15.000]  是否無可指責呢
[00:13:15.000 --> 00:13:21.000]  還有這本書的另一個主角
[00:13:21.000 --> 00:13:23.000]  以斯帖
[00:13:23.000 --> 00:13:25.000]  他挺身而出
[00:13:25.000 --> 00:13:27.000]  拯救整個民族
[00:13:27.000 --> 00:13:29.000]  我們看到他的英勇
[00:13:29.000 --> 00:13:31.000]  不過奇怪的是
[00:13:31.000 --> 00:13:33.000]  這一節經文說
[00:13:33.000 --> 00:13:35.000]  以斯帖未曾將直貫宗族
[00:13:35.000 --> 00:13:37.000]  因為末底改
[00:13:37.000 --> 00:13:39.000]  祝福他不可叫人之獨
[00:13:39.000 --> 00:13:41.000]  人家問你
[00:13:41.000 --> 00:13:43.000]  你鄉下在哪
[00:13:43.000 --> 00:13:45.000]  你會不會說
[00:13:45.000 --> 00:13:47.000]  我是廣東新會人
[00:13:47.000 --> 00:13:49.000]  有沒有同鄉
[00:13:49.000 --> 00:13:51.000]  其實自己的直貫
[00:13:51.000 --> 00:13:53.000]  是什麼
[00:13:53.000 --> 00:13:55.000]  其實不怕告訴別人
[00:13:55.000 --> 00:13:57.000]  為什麼
[00:13:57.000 --> 00:13:59.000]  這個以斯帖不肯說
[00:13:59.000 --> 00:14:01.000]  是否他的養父末底改
[00:14:01.000 --> 00:14:03.000]  叫他做什麼他就要做什麼
[00:14:03.000 --> 00:14:05.000]  他是有獨立的思想
[00:14:05.000 --> 00:14:07.000]  一個很自然的答案
[00:14:07.000 --> 00:14:09.000]  如果他告訴別人
[00:14:09.000 --> 00:14:11.000]  他是猶大人
[00:14:11.000 --> 00:14:13.000]  就會有殺身之禍
[00:14:13.000 --> 00:14:15.000]  這個會成立
[00:14:15.000 --> 00:14:17.000]  因為我們繼續看這段歷史的發展
[00:14:17.000 --> 00:14:19.000]  就知道
[00:14:19.000 --> 00:14:21.000]  所有的猶大人
[00:14:21.000 --> 00:14:23.000]  都有被滅族的危機
[00:14:23.000 --> 00:14:25.000]  在這次的危機裏
[00:14:25.000 --> 00:14:27.000]  不過我們看看
[00:14:27.000 --> 00:14:29.000]  以斯帖他入宮
[00:14:29.000 --> 00:14:31.000]  就貴為皇后
[00:14:31.000 --> 00:14:33.000]  波斯王對他寵愛有加
[00:14:33.000 --> 00:14:35.000]  而且波斯王
[00:14:35.000 --> 00:14:37.000]  當時對以色列人
[00:14:37.000 --> 00:14:39.000]  採取一個懷柔政策
[00:14:39.000 --> 00:14:41.000]  否則他都不會准許以色列人
[00:14:41.000 --> 00:14:43.000]  三次回歸他們的故土
[00:14:43.000 --> 00:14:45.000]  他是用一個懷柔政策
[00:14:45.000 --> 00:14:47.000]  禮待這些以色列人
[00:14:47.000 --> 00:14:49.000]  而他在知道
[00:14:49.000 --> 00:14:51.000]  以斯帖猶大人的身份
[00:14:51.000 --> 00:14:53.000]  直貫的時候
[00:14:53.000 --> 00:14:55.000]  他都沒有改變對以斯帖的態度
[00:14:55.000 --> 00:14:57.000]  仍然是這麼寵愛他
[00:14:57.000 --> 00:14:59.000]  為什麼以斯帖
[00:14:59.000 --> 00:15:01.000]  還要隱瞞猶大人的身份
[00:15:01.000 --> 00:15:07.000]  而且我們想想
[00:15:07.000 --> 00:15:09.000]  作為神的子民
[00:15:09.000 --> 00:15:11.000]  這個身份
[00:15:11.000 --> 00:15:13.000]  不是掛名的
[00:15:13.000 --> 00:15:15.000]  以色列人
[00:15:15.000 --> 00:15:17.000]  做神的子民
[00:15:17.000 --> 00:15:19.000]  他們要守神的律法
[00:15:19.000 --> 00:15:21.000]  要獻祭 要祈禱
[00:15:21.000 --> 00:15:23.000]  要守律法
[00:15:23.000 --> 00:15:25.000]  我們試想想
[00:15:25.000 --> 00:15:27.000]  舊約裏面有另外一個人
[00:15:27.000 --> 00:15:29.000]  他也是秘魯
[00:15:29.000 --> 00:15:31.000]  秘魯到北方 時代不同
[00:15:31.000 --> 00:15:33.000]  當時他秘魯的時候
[00:15:33.000 --> 00:15:35.000]  被巴比倫人統治
[00:15:35.000 --> 00:15:37.000]  他就是先知彈爾利
[00:15:37.000 --> 00:15:39.000]  彈爾利秘魯之後
[00:15:39.000 --> 00:15:41.000]  也被皇帝賞識
[00:15:41.000 --> 00:15:43.000]  一人之下
[00:15:43.000 --> 00:15:45.000]  做了新居要職
[00:15:45.000 --> 00:15:47.000]  但仍然有人設局
[00:15:47.000 --> 00:15:49.000]  來陷害他
[00:15:49.000 --> 00:15:51.000]  他不是不知道
[00:15:51.000 --> 00:15:53.000]  他明知道有人盯著他
[00:15:53.000 --> 00:15:55.000]  看著他
[00:15:55.000 --> 00:15:57.000]  但照舊一日三次
[00:15:57.000 --> 00:15:59.000]  向天上的神
[00:15:59.000 --> 00:16:01.000]  來相失跪拜
[00:16:01.000 --> 00:16:05.000]  並且惹來殺身之禍
[00:16:05.000 --> 00:16:07.000]  同樣身處外邦
[00:16:07.000 --> 00:16:09.000]  以斯帖
[00:16:09.000 --> 00:16:11.000]  到底他有沒有
[00:16:11.000 --> 00:16:13.000]  守神的律法呢
