
[00:00:00.000 --> 00:00:02.000]  有個祈禱
[00:02:14.000 --> 00:02:18.000]  這個聖經的記載和鋪排
[00:02:18.000 --> 00:02:23.000]  是有它的很重要的意思
[00:02:23.000 --> 00:02:29.000]  歷史不在於它曾經發生
[00:02:29.000 --> 00:02:36.000]  是在於它被記下了
[00:02:36.000 --> 00:02:38.000]  其實我們不知道幾千年前發生了什麼事
[00:02:38.000 --> 00:02:42.000]  是沒有人知道幾千年前發生了什麼事
[00:02:42.000 --> 00:02:45.000]  無論是春秋戰國的事也好
[00:02:45.000 --> 00:02:48.000]  還是唐朝的事也好或者清朝的事也好
[00:02:48.000 --> 00:02:50.000]  對於我們來說是完全不知道的
[00:02:50.000 --> 00:02:51.000]  完全陌生的
[00:02:51.000 --> 00:02:54.000]  因為我們沒有可能進入那個時空
[00:02:54.000 --> 00:02:57.000]  我們怎麼知道呢
[00:02:57.000 --> 00:02:59.000]  看歷史
[00:02:59.000 --> 00:03:02.000]  看歷史的記錄
[00:03:02.000 --> 00:03:06.000]  所以我們其實是透過歷史
[00:03:06.000 --> 00:03:08.000]  而去知道那個時候
[00:03:08.000 --> 00:03:12.000]  無論是春秋的時候或者什麼時候都好
[00:03:12.000 --> 00:03:15.000]  我們現在在元朗繞了120週年
[00:03:15.000 --> 00:03:19.000]  120年之前王淑芳做過什麼誰知道呢
[00:03:19.000 --> 00:03:21.000]  根本沒有人知道
[00:03:21.000 --> 00:03:22.000]  怎麼知道呢
[00:03:22.000 --> 00:03:24.000]  就靠那些文獻
[00:03:24.000 --> 00:03:26.000]  靠那些記錄
[00:03:26.000 --> 00:03:28.000]  那些記錄怎麼寫
[00:03:28.000 --> 00:03:32.000]  我們就能夠透過那些記錄去掌握
[00:03:32.000 --> 00:03:34.000]  所以
[00:03:34.000 --> 00:03:36.000]  歷史
[00:03:36.000 --> 00:03:39.000]  由誰記下
[00:03:39.000 --> 00:03:42.000]  怎麼記下
[00:03:42.000 --> 00:03:44.000]  為什麼要記下
[00:03:44.000 --> 00:03:46.000]  這個很重要
[00:03:46.000 --> 00:03:50.000]  聖經呢
[00:03:50.000 --> 00:03:54.000]  整個的舊約基本上是一個歷史
[00:03:54.000 --> 00:03:56.000]  但是聖經的歷史呢
[00:03:56.000 --> 00:03:58.000]  它不是一個編年史
[00:03:58.000 --> 00:04:01.000]  它也不是一個將那些事實記下來
[00:04:01.000 --> 00:04:02.000]  讓我們去知道
[00:04:02.000 --> 00:04:04.000]  那個目的不是這樣的
[00:04:04.000 --> 00:04:08.000]  如果我們對這個聖經有認識的話
[00:04:08.000 --> 00:04:14.000]  約書亞記入迦南這件歷史事件的時間
[00:04:14.000 --> 00:04:18.000]  是約莫距離現在3500年之前
[00:04:18.000 --> 00:04:19.000]  很遠的了
[00:04:19.000 --> 00:04:22.000]  3500年之前
[00:04:22.000 --> 00:04:26.000]  當時發生的事當然有很多很多
[00:04:26.000 --> 00:04:29.000]  但是我們在聖經裡讀到被記下的
[00:04:29.000 --> 00:04:32.000]  就是我們現在讀到的這些
[00:04:32.000 --> 00:04:37.000]  而在猶太人的過程裡
[00:04:37.000 --> 00:04:41.000]  其實他們最初並沒有用文字記下這些東西
[00:04:41.000 --> 00:04:43.000]  他們是用記憶
[00:04:43.000 --> 00:04:45.000]  用口
[00:04:45.000 --> 00:04:46.000]  一代傳一代
[00:04:46.000 --> 00:04:48.000]  就是上一代告訴下一代
[00:04:48.000 --> 00:04:50.000]  那時候是發生什麼事
[00:04:50.000 --> 00:04:51.000]  那時候是發生什麼事
[00:04:51.000 --> 00:04:52.000]  一直這樣傳
[00:04:52.000 --> 00:04:54.000]  這個全世界都是這樣
[00:04:54.000 --> 00:04:56.000]  古代的社會是這樣
[00:04:56.000 --> 00:04:58.000]  書寫不是流行的
[00:04:58.000 --> 00:04:59.000]  不像現在這樣
[00:04:59.000 --> 00:05:02.000]  什麼都在whatsapp裡面查到了
[00:05:02.000 --> 00:05:06.000]  如果你不刪掉的話
[00:05:06.000 --> 00:05:10.000]  直到比較後期
[00:05:10.000 --> 00:05:13.000]  2000多年之前
[00:05:13.000 --> 00:05:14.000]  書寫比較多了
[00:05:14.000 --> 00:05:17.000]  開始有些文字的整理
[00:05:17.000 --> 00:05:20.000]  但是都沒有一個很完整的
[00:05:20.000 --> 00:05:25.000]  好像我們現在拿著的聖經那樣
[00:05:25.000 --> 00:05:30.000]  當時也不是一個連貫性的
[00:05:30.000 --> 00:05:32.000]  後來慢慢的
[00:05:32.000 --> 00:05:35.000]  聖經就被編輯
[00:05:35.000 --> 00:05:42.000]  就成為了我們今天所拿著的經卷
[00:05:42.000 --> 00:05:45.000]  聖經不是一個個人的創作
[00:05:45.000 --> 00:05:49.000]  所以說它是整體上對子民
[00:05:49.000 --> 00:05:54.000]  或者當時他們在信仰群體裡面
[00:05:54.000 --> 00:05:56.000]  最有認識
[00:05:56.000 --> 00:05:59.000]  最被信任的人
[00:05:59.000 --> 00:06:03.000]  一起去編輯的
[00:06:03.000 --> 00:06:06.000]  而編輯的時間
[00:06:06.000 --> 00:06:09.000]  按照聖經學者的研究
[00:06:09.000 --> 00:06:13.000]  大致上是在主前800年
[00:06:13.000 --> 00:06:16.000]  到耶穌基督約莫的那個時間
[00:06:16.000 --> 00:06:20.000]  慢慢的我們所讀的舊約的聖經
[00:06:20.000 --> 00:06:22.000]  它就開始定了
[00:06:22.000 --> 00:06:26.000]  形成了現在這裡
[00:06:26.000 --> 00:06:29.000]  那個時候的歷史是怎麼樣呢
[00:06:29.000 --> 00:06:34.000]  其實猶太人已經是失去了他們的土地
[00:06:34.000 --> 00:06:36.000]  已經是被擄
[00:06:36.000 --> 00:06:40.000]  或者是被在外邦那裡生活
[00:06:40.000 --> 00:06:45.000]  聖殿的崇拜已經是不可以實行
[00:06:45.000 --> 00:06:48.000]  因為他們是寄居在不同的地方
[00:06:48.000 --> 00:06:50.000]  於是他們有會堂
[00:06:50.000 --> 00:06:55.000]  他們透過什麼來去持續他們的信仰呢
[00:06:55.000 --> 00:07:00.000]  持續對上帝的一個認識
[00:07:00.000 --> 00:07:07.000]  就要透過書卷
[00:07:07.000 --> 00:07:13.000]  所以聖經成為了延續和傳遞
[00:07:13.000 --> 00:07:23.000]  他們信仰的一個很重要的資源
[00:07:23.000 --> 00:07:27.000]  編寫聖經將這些歷史寫下來
[00:07:27.000 --> 00:07:29.000]  目的是什麼呢
[00:07:29.000 --> 00:07:38.000]  目的是要讓這些已經不能夠在應許地生活的人
[00:07:38.000 --> 00:07:41.000]  去持續對上帝的信心
[00:07:41.000 --> 00:07:43.000]  那個信仰
[00:07:43.000 --> 00:07:45.000]  也告訴他們
[00:07:45.000 --> 00:07:50.000]  你們為什麼會有今天的遭遇
[00:07:50.000 --> 00:07:56.000]  還有怎麼樣可以再回到上帝的應許地
[00:07:56.000 --> 00:07:58.000]  這個是很重要的
[00:07:58.000 --> 00:08:01.000]  就是說當編寫聖經的時候
[00:08:01.000 --> 00:08:04.000]  是要讓上帝的子民
[00:08:04.000 --> 00:08:10.000]  他明白為什麼我們今天會用這個字講
[00:08:10.000 --> 00:08:12.000]  去淪落到
[00:08:12.000 --> 00:08:15.000]  會有一個這樣的處境
[00:08:15.000 --> 00:08:20.000]  處境就是我們失去了上帝給我們的應許地
[00:08:20.000 --> 00:08:24.000]  以致我們要在外面來漂流
[00:08:24.000 --> 00:08:27.000]  成為了被分散的人
[00:08:27.000 --> 00:08:29.000]  我們失去了我們的土地
[00:08:29.000 --> 00:08:32.000]  離開了上帝的應許地
[00:08:32.000 --> 00:08:35.000]  這個是超極的一部分
[00:08:35.000 --> 00:08:37.000]  積極的一部分就是
[00:08:37.000 --> 00:08:40.000]  我們怎麼樣才可以重拾
[00:08:40.000 --> 00:08:42.000]  可以回到上帝的應許地
[00:08:42.000 --> 00:08:44.000]  活回到上帝的應許地
[00:08:44.000 --> 00:08:47.000]  聖經就是一個這樣的作用
[00:08:47.000 --> 00:08:52.000]  就是告訴我們
[00:08:52.000 --> 00:08:56.000]  然後我們重新回去
[00:08:56.000 --> 00:09:00.000]  所以當我們看到
[00:09:00.000 --> 00:09:03.000]  以色列人記述到他們進入迦南的歷史
[00:09:03.000 --> 00:09:07.000]  第一件事就是進入耶利哥
[00:09:07.000 --> 00:09:10.000]  他們怎麼樣進入耶利哥呢
[00:09:10.000 --> 00:09:14.000]  是因為上帝的應許 上帝的話
[00:09:14.000 --> 00:09:17.000]  不是他們自己的勇猛
[00:09:17.000 --> 00:09:20.000]  所以他們奪取了這個土地
[00:09:20.000 --> 00:09:23.000]  耶利哥的倒下是上帝給他們的
[00:09:23.000 --> 00:09:24.000]  而他們怎麼樣得到呢
[00:09:24.000 --> 00:09:30.000]  因為他們有信心去踐行上帝的話
[00:09:30.000 --> 00:09:32.000]  到第二個故事了
[00:09:32.000 --> 00:09:34.000]  艾成之戰
[00:09:34.000 --> 00:09:38.000]  他為什麼要輸呢 為什麼要跑呢
[00:09:38.000 --> 00:09:41.000]  因為他拿了黨別的錢
[00:09:41.000 --> 00:09:46.000]  這是他們失敗的原因
[00:09:46.000 --> 00:09:48.000]  當一代一代的以色列人
[00:09:48.000 --> 00:09:50.000]  他們去重讀這個故事
[00:09:50.000 --> 00:09:54.000]  他們被教導的時候
[00:09:54.000 --> 00:09:56.000]  就要啟動他們的思考
[00:09:56.000 --> 00:09:59.000]  啟動他們的反省
[00:09:59.000 --> 00:10:03.000]  耶利哥之戰或者艾成之敗
[00:10:03.000 --> 00:10:09.000]  講的是怎樣得勝和為什麼失敗
[00:10:09.000 --> 00:10:11.000]  不是因為他們自己強壯
[00:10:11.000 --> 00:10:13.000]  也不是因為他們自己弱小
[00:10:13.000 --> 00:10:17.000]  而是因為沒有了上帝的同在
[00:10:17.000 --> 00:10:20.000]  今天我們就講下集
[00:10:20.000 --> 00:10:25.000]  怎樣才可以不失敗呢
[00:10:25.000 --> 00:10:26.000]  第一節就講
[00:10:26.000 --> 00:10:29.000]  以色列人在當滅之物上犯了罪
[00:10:29.000 --> 00:10:33.000]  猶太之派中謝拉的曾孫殺底的孫子
[00:10:33.000 --> 00:10:37.000]  加米的兒子阿干取了當滅之物
[00:10:37.000 --> 00:10:45.000]  這個上帝的怒氣就向他們發作
[00:10:45.000 --> 00:10:47.000]  這個一開始就講明
[00:10:47.000 --> 00:10:50.000]  他們因為犯了罪
[00:10:50.000 --> 00:10:53.000]  所以上帝的怒氣向他們發作
[00:10:53.000 --> 00:11:01.000]  而他們失敗的原因就是這樣
[00:11:01.000 --> 00:11:04.000]  這段經文陳述有幾個意思
[00:11:04.000 --> 00:11:08.000]  第一就是很詳細地描述
[00:11:08.000 --> 00:11:15.000]  阿干在耶利哥那裡偷取了當滅之物
[00:11:15.000 --> 00:11:17.000]  犯了罪
[00:11:17.000 --> 00:11:21.000]  而第二個敘述的意思就是
[00:11:21.000 --> 00:11:24.000]  不單止是阿干一個人犯了罪
[00:11:24.000 --> 00:11:29.000]  是整個以色列都受到連累
[00:11:29.000 --> 00:11:33.000]  所以第十一節怎樣寫呢
[00:11:33.000 --> 00:11:36.000]  他是以色列犯了罪
[00:11:36.000 --> 00:11:39.000]  他不是說阿干犯了罪
[00:11:39.000 --> 00:11:42.000]  是以色列犯了罪
[00:11:42.000 --> 00:11:46.000]  又違背了我所吩咐他們的
[00:11:46.000 --> 00:11:48.000]  又取了當滅之物
[00:11:48.000 --> 00:11:52.000]  又偷竊又行詭詐又把那當滅之物
[00:11:52.000 --> 00:11:55.000]  與自己的器皿放在一起
[00:11:55.000 --> 00:12:00.000]  因此以色列人在受敵面前站立不住
[00:12:00.000 --> 00:12:02.000]  如果你看第十一節
[00:12:02.000 --> 00:12:05.000]  那個敘述是很特別的
[00:12:05.000 --> 00:12:06.000]  他犯了罪
[00:12:06.000 --> 00:12:09.000]  他又違背了我吩咐他的約
[00:12:09.000 --> 00:12:11.000]  又偷取當滅之物
[00:12:11.000 --> 00:12:16.000]  又偷竊又行詭詐又把那當滅之物
[00:12:16.000 --> 00:12:18.000]  與自己的器皿放在一起
[00:12:18.000 --> 00:12:21.000]  是一連串的
[00:12:21.000 --> 00:12:31.000]  犯罪的行為是一連串的牽連著的
[00:12:31.000 --> 00:12:34.000]  不是一個單一的事件
[00:12:34.000 --> 00:12:35.000]  是一連串的
[00:12:35.000 --> 00:12:37.000]  我們常常說說謊話
[00:12:37.000 --> 00:12:39.000]  說了一個謊話之後
[00:12:39.000 --> 00:12:47.000]  又用第二個、第三個、第四個來掩蓋同樣的道理
[00:12:47.000 --> 00:12:51.000]  甚麼是當滅之物呢?
[00:12:51.000 --> 00:12:52.000]  在第六章
[00:12:52.000 --> 00:12:55.000]  即是我們上一次說的訊息
[00:12:55.000 --> 00:12:57.000]  第六章那裏說
[00:12:57.000 --> 00:12:59.000]  上帝是這樣說的
[00:12:59.000 --> 00:13:03.000]  他說這個城和其中所有的都要毀滅
[00:13:03.000 --> 00:13:05.000]  不可以拿
[00:13:05.000 --> 00:13:09.000]  只有金子銀子銅鐵器銘
[00:13:09.000 --> 00:13:11.000]  要歸耶和華為聖
[00:13:11.000 --> 00:13:15.000]  放入耶和華的庫房之中
[00:13:15.000 --> 00:13:18.000]  即是說整個耶利哥裏面
[00:13:18.000 --> 00:13:23.000]  你不可以擁有、奪取任何的東西歸為你自己
[00:13:23.000 --> 00:13:25.000]  不可以私藏
[00:13:25.000 --> 00:13:29.000]  這個就是當時很清楚的一個吩咐
[00:13:29.000 --> 00:13:34.000]  在經文裏面說得很清楚的一個吩咐
[00:13:34.000 --> 00:13:39.000]  這些金銀銅鐵本來都應該毀滅的
[00:13:39.000 --> 00:13:41.000]  但大家都知道
[00:13:41.000 --> 00:13:45.000]  要毀滅金銀銅鐵不是放一把火就可以燒了它
[00:13:45.000 --> 00:13:48.000]  上帝說將這些拿出來
[00:13:48.000 --> 00:13:49.000]  但不是歸你
[00:13:49.000 --> 00:13:52.000]  要將它放在這裏歸
[00:13:52.000 --> 00:13:55.000]  金銀銅鐵可以重新鑄造過
[00:13:55.000 --> 00:13:57.000]  或者重新打造過
[00:13:57.000 --> 00:14:02.000]  然後它就成為了可以使用的器銘
[00:14:02.000 --> 00:14:07.000]  但是阿竿所拿的衣裳或者其他的器銘物品
[00:14:07.000 --> 00:14:09.000]  是要消滅的
[00:14:09.000 --> 00:14:11.000]  不可以拿回來的
[00:14:11.000 --> 00:14:14.000]  但是阿竿拿了
[00:14:14.000 --> 00:14:17.000]  阿竿犯了什麼罪呢
[00:14:17.000 --> 00:14:19.000]  他自己說的
[00:14:19.000 --> 00:14:24.000]  這裏的記載是很仔細的
[00:14:24.000 --> 00:14:30.000]  當約書亞他心都消化了
[00:14:30.000 --> 00:14:33.000]  因為在處境上來說
[00:14:33.000 --> 00:14:37.000]  他們不是一個很強大的大軍壓境
[00:14:37.000 --> 00:14:42.000]  打入這個江南
[00:14:42.000 --> 00:14:45.000]  而尼哥之戰的勝利
[00:14:45.000 --> 00:14:47.000]  大家都看得到
[00:14:47.000 --> 00:14:53.000]  其實是很出人意料之外的
[00:14:53.000 --> 00:14:58.000]  當然這個勝利也令到他們成為了一個很仇敵
[00:14:58.000 --> 00:15:04.000]  他們的敵人是非常之震慄和害怕的事情
[00:15:04.000 --> 00:15:07.000]  但是當艾成一輸的時候
[00:15:07.000 --> 00:15:09.000]  情勢就逆轉了
[00:15:09.000 --> 00:15:11.000]  我以為你這麼威猛
[00:15:11.000 --> 00:15:12.000]  所以很害怕
[00:15:12.000 --> 00:15:15.000]  原來你有頭威沒有尾震
[00:15:15.000 --> 00:15:17.000]  第二場就輸成這樣
[00:15:17.000 --> 00:15:21.000]  人們馬上就會很大膽地衝出來
[00:15:21.000 --> 00:15:24.000]  以色列人就不可能生存下去
[00:15:24.000 --> 00:15:27.000]  所以艾成一敗
[00:15:27.000 --> 00:15:30.000]  約書亞就很害怕
[00:15:30.000 --> 00:15:34.000]  因為他用某一個形式來說
[00:15:34.000 --> 00:15:37.000]  就是靠個勢
[00:15:37.000 --> 00:15:39.000]  因為上帝看著
[00:15:39.000 --> 00:15:43.000]  現在突然間兩頭
[00:15:43.000 --> 00:15:44.000]  所以他很害怕
[00:15:44.000 --> 00:15:48.000]  為什麼你帶我們來這裏呢
[00:15:48.000 --> 00:15:52.000]  好像沒有了那個勝利的可能性
[00:15:52.000 --> 00:15:54.000]  上帝就跟他說
[00:15:54.000 --> 00:15:58.000]  我們不知道那個原因在哪裏
[00:15:58.000 --> 00:16:02.000]  那怎樣去找到這個偷東西的人呢
[00:16:02.000 --> 00:16:04.000]  上帝就教他
[00:16:04.000 --> 00:16:07.000]  我親自去找
[00:16:07.000 --> 00:16:10.000]  於是就先按宗族
[00:16:10.000 --> 00:16:11.000]  按家族
[00:16:11.000 --> 00:16:13.000]  一路一路抽
[00:16:13.000 --> 00:16:15.000]  如果你在那個場景裏面
[00:16:15.000 --> 00:16:17.000]  都很震懾的
[00:16:17.000 --> 00:16:18.000]  一抽出來
[00:16:18.000 --> 00:16:21.000]  先抽這個團契
[00:16:21.000 --> 00:16:24.000]  抽到難以理團契
[00:16:24.000 --> 00:16:25.000]  再抽第幾組
[00:16:25.000 --> 00:16:27.000]  一路抽下來的時候
[00:16:27.000 --> 00:16:28.000]  眾目睽睽
[00:16:28.000 --> 00:16:30.000]  所以當抽到阿關的時候
[00:16:30.000 --> 00:16:32.000]  他都沒有什麼辯駁
[00:16:32.000 --> 00:16:33.000]  馬上承認
[00:16:33.000 --> 00:16:34.000]  因為實在
[00:16:34.000 --> 00:16:39.000]  真的好像完全在上帝的掌握之中
[00:16:39.000 --> 00:16:41.000]  所以他承認
[00:16:41.000 --> 00:16:44.000]  這個是一個當時的情況
[00:16:49.000 --> 00:16:54.000]  上帝是要求
[00:16:54.000 --> 00:16:58.000]  將所有在耶利哥裏面的東西
[00:16:58.000 --> 00:17:02.000]  都不可以私用
[00:17:02.000 --> 00:17:05.000]  其實不是說以後都是這樣
[00:17:05.000 --> 00:17:06.000]  你加上你讀聖經就知道了
[00:17:06.000 --> 00:17:10.000]  以後他們是可以獲取他們的戰利品的
[00:17:10.000 --> 00:17:12.000]  不過在耶利哥
[00:17:12.000 --> 00:17:13.000]  即是第一場戰爭
[00:17:13.000 --> 00:17:18.000]  或者這個非常之有象徵性的這個
[00:17:18.000 --> 00:17:21.000]  上帝好像表示了一個
[00:17:21.000 --> 00:17:25.000]  他的要求
[00:17:25.000 --> 00:17:28.000]  就是爭奪這個資源
[00:17:28.000 --> 00:17:32.000]  不是這個戰爭的理由
[00:17:32.000 --> 00:17:34.000]  要順從神的話
[00:17:34.000 --> 00:17:40.000]  比獲得財富更加重要
[00:17:40.000 --> 00:17:42.000]  你出戰
[00:17:42.000 --> 00:17:45.000]  不是先去拿東西
[00:17:45.000 --> 00:17:46.000]  先拿了自己那份
[00:17:46.000 --> 00:17:48.000]  先放了進去
[00:17:48.000 --> 00:17:50.000]  不是
[00:17:50.000 --> 00:17:52.000]  先是要歸給神
[00:17:52.000 --> 00:17:54.000]  其他那些才是你的
[00:17:54.000 --> 00:17:56.000]  這個秩序
[00:17:56.000 --> 00:17:57.000]  在第一次
[00:17:57.000 --> 00:17:58.000]  透過經文
[00:17:58.000 --> 00:18:02.000]  就將它呈現了出來
[00:18:02.000 --> 00:18:06.000]  我們如果明白這個屬靈的秩序
[00:18:06.000 --> 00:18:10.000]  你就知道阿干做錯了什麼
[00:18:10.000 --> 00:18:14.000]  他將應該給神的
[00:18:14.000 --> 00:18:16.000]  具為既有
[00:18:16.000 --> 00:18:18.000]  他拿的是什麼呢
[00:18:18.000 --> 00:18:21.000]  一件美好的時蘭外衣
[00:18:21.000 --> 00:18:23.000]  二百赤赫勒銀紙
[00:18:23.000 --> 00:18:28.000]  一條重五十赤赫勒的金紙
[00:18:28.000 --> 00:18:30.000]  前面那個不要說
[00:18:30.000 --> 00:18:32.000]  後面那個
[00:18:32.000 --> 00:18:34.000]  二百赤赫勒銀紙
[00:18:34.000 --> 00:18:36.000]  一條重五十赤赫勒的金紙
[00:18:36.000 --> 00:18:37.000]  應該是什麼呢
[00:18:37.000 --> 00:18:40.000]  應該歸入去庫裡面
[00:18:40.000 --> 00:18:43.000]  是給上帝的
[00:18:43.000 --> 00:18:46.000]  但是他現在自己先拿了
[00:18:46.000 --> 00:18:50.000]  這些金紙本來不是當滅之物
[00:18:50.000 --> 00:18:52.000]  本來應該歸入去庫裡面
[00:18:52.000 --> 00:18:55.000]  但是當阿干具為既有的時候
[00:18:55.000 --> 00:18:57.000]  後來這些都滅了
[00:18:57.000 --> 00:18:59.000]  都沒有了
[00:18:59.000 --> 00:19:03.000]  這個是發生在三千五百年之前的事
[00:19:03.000 --> 00:19:07.000]  又記載在二千五百年之前的事
[00:19:07.000 --> 00:19:10.000]  即是相距了一千年
[00:19:10.000 --> 00:19:12.000]  他被記下
[00:19:12.000 --> 00:19:17.000]  他對當時已經是分散了
[00:19:17.000 --> 00:19:20.000]  失去了土地的以色列人
[00:19:20.000 --> 00:19:23.000]  這段記事
[00:19:23.000 --> 00:19:27.000]  是要講給他們聽一個屬靈的教訓
[00:19:27.000 --> 00:19:29.000]  他不是為了記下這件事
[00:19:29.000 --> 00:19:34.000]  而是他要將這個屬靈的教訓傳遞下去
[00:19:34.000 --> 00:19:36.000]  我剛才都解釋了
[00:19:36.000 --> 00:19:38.000]  他們失去了土地
[00:19:38.000 --> 00:19:39.000]  為什麼失去了土地呢
[00:19:39.000 --> 00:19:42.000]  上帝就要告訴他們
[00:19:42.000 --> 00:19:47.000]  因為你們將上帝的東西
[00:19:47.000 --> 00:19:51.000]  具為既有
[00:19:51.000 --> 00:19:53.000]  我們今天距離又很遠
[00:19:53.000 --> 00:19:55.000]  我們今天讀這段經文
[00:19:55.000 --> 00:20:01.000]  我們又會領受什麼屬靈的教訓呢
[00:20:01.000 --> 00:20:05.000]  我們會不會好像阿干那樣呢
[00:20:05.000 --> 00:20:11.000]  我們會不會偷上帝屬於上帝的東西呢
[00:20:11.000 --> 00:20:12.000]  有沒有人回到教會
[00:20:12.000 --> 00:20:17.000]  順手牽羊拿走一些東西呢
[00:20:17.000 --> 00:20:18.000]  應該不會吧
[00:20:18.000 --> 00:20:20.000]  教會也沒有什麼東西可以拿
[00:20:20.000 --> 00:20:21.000]  沒有特別
[00:20:21.000 --> 00:20:25.000]  沒有價值的東西可以拿
[00:20:25.000 --> 00:20:28.000]  是否真的不會呢
[00:20:28.000 --> 00:20:32.000]  我們每一個禮拜崇拜都會有奉獻
[00:20:32.000 --> 00:20:36.000]  稍後主席會讀一段聖經
[00:20:36.000 --> 00:20:39.000]  所以第一時期可以怎麼做呢
[00:20:39.000 --> 00:20:41.000]  我用當作活祭
[00:20:41.000 --> 00:20:43.000]  是聖潔的是神所喜悅的
[00:20:43.000 --> 00:20:49.000]  你們如此侍奉乃是理所當然的
[00:20:49.000 --> 00:20:51.000]  要告訴我們
[00:20:51.000 --> 00:20:58.000]  我們要獻上當作活祭
[00:20:58.000 --> 00:21:00.000]  奉獻完了之後
[00:21:00.000 --> 00:21:05.000]  我們就會唱獻禮文
[00:21:05.000 --> 00:21:10.000]  獻禮文是八百三十九頁
[00:21:10.000 --> 00:21:14.000]  你們可以看一看
[00:21:14.000 --> 00:21:17.000]  如果我沒有記錯
[00:21:17.000 --> 00:21:23.000]  八百三十九頁
[00:21:23.000 --> 00:21:24.000]  可以記憶
[00:21:24.000 --> 00:21:26.000]  你們每個禮拜都要唱
[00:21:26.000 --> 00:21:29.000]  萬物都是從主而來
[00:21:29.000 --> 00:21:36.000]  盡把從主而來的獻給主
[00:21:36.000 --> 00:21:43.000]  無論我們在奉獻之前的宣刑
[00:21:43.000 --> 00:21:45.000]  奉獻之後的唱頌
[00:21:45.000 --> 00:21:48.000]  都是重複和強調一件事
[00:21:48.000 --> 00:21:52.000]  所有的東西都是屬於上帝的
[00:21:52.000 --> 00:21:54.000]  我們將屬於上帝的東西
[00:21:54.000 --> 00:21:57.000]  還給上帝
[00:21:57.000 --> 00:22:01.000]  我教信仰班的時候講到奉獻
[00:22:01.000 --> 00:22:05.000]  我舊約的時候是奉獻十分之一
[00:22:05.000 --> 00:22:07.000]  這個很清楚的教訓
[00:22:07.000 --> 00:22:08.000]  到新約的時候
[00:22:08.000 --> 00:22:09.000]  這個教訓不是很明顯
[00:22:09.000 --> 00:22:12.000]  因為新約裡面基本上沒什麼可以提
[00:22:12.000 --> 00:22:14.000]  但不等於廢了這個
[00:22:14.000 --> 00:22:17.000]  我們今天不是上頭不教
[00:22:17.000 --> 00:22:19.000]  第二個就是樂意奉獻
[00:22:19.000 --> 00:22:23.000]  樂意奉獻可以多於十分之一
[00:22:23.000 --> 00:22:25.000]  但更重要的指向是什麼呢
[00:22:25.000 --> 00:22:27.000]  書十二章這裡
[00:22:27.000 --> 00:22:31.000]  你全個人的擺上
[00:22:31.000 --> 00:22:33.000]  所有完全的奉獻
[00:22:33.000 --> 00:22:35.000]  活著是為主要的
[00:22:35.000 --> 00:22:38.000]  這是我們基督徒生活的一種精神
[00:22:38.000 --> 00:22:39.000]  一種態度
[00:22:39.000 --> 00:22:40.000]  所以我說十分之一
[00:22:40.000 --> 00:22:42.000]  你可以當是一個起點
[00:22:42.000 --> 00:22:43.000]  或者一個目標
[00:22:43.000 --> 00:22:45.000]  你說我不能夠做到這麼多
[00:22:45.000 --> 00:22:47.000]  你向著這個來行
[00:22:47.000 --> 00:22:48.000]  或者你說我很輕鬆
[00:22:48.000 --> 00:22:49.000]  十分之一
