
[00:00:00.000 --> 00:00:06.300]  上個主日,我同大家講咗針研嘅第一講
[00:02:14.300 --> 00:02:18.300]  要喺十月一號同我哋一齊呢嚟開始睇針研
[00:02:18.300 --> 00:02:21.300]  佢都好想知道睇一年針研之後呢
[00:02:21.300 --> 00:02:27.300]  睇下神點樣藉著針研呢嚟改變佢嘅生命
[00:02:27.300 --> 00:02:30.300]  呢個都係我自己期待自己會有咁嘅經歷
[00:02:30.300 --> 00:02:34.300]  我希望你哋每一個弟兄姊妹如果你諗住參加嘅時候
[00:02:34.300 --> 00:02:38.300]  或者因為想有呢一個咁嘅經歷嘅時候你參加
[00:02:38.300 --> 00:02:41.300]  你就係要咁樣諗咁樣預備
[00:02:41.300 --> 00:02:49.300]  唔係強迫嘅,不過就算你本身有靈修嘅計劃
[00:02:49.300 --> 00:02:54.300]  你再加呢一個其實係可能加多三分鐘至五分鐘
[00:02:54.300 --> 00:02:57.300]  咁你自己調教下啦
[00:02:57.300 --> 00:03:07.300]  今日我要同大家講擇友的智慧
[00:03:07.300 --> 00:03:10.300]  點解我要講呢個題目呢
[00:03:10.300 --> 00:03:14.300]  係因為上次講到裏面有一節嘅經文呢
[00:03:14.300 --> 00:03:20.300]  係令到我呢好想繼續就喺呢一個題目上面嚟去講
[00:03:20.300 --> 00:03:24.300]  係我哋睇下針研第一章第十節
[00:03:24.300 --> 00:03:35.300]  聖經話:我疑惡人若引誘你,你不可隨從
[00:03:38.300 --> 00:03:40.300]  上次我都會話
[00:03:40.300 --> 00:03:43.300]  好多時我哋咁樣同
[00:03:43.300 --> 00:03:49.300]  特別父母同子女講或者老人家同年青人講嘅時候呢
[00:03:49.300 --> 00:03:53.300]  個答案好簡單,我話知道啦唔會㗎啦
[00:03:53.300 --> 00:03:56.300]  但係呢句說話好多時講咗係等於冇講㗎
[00:03:56.300 --> 00:03:58.300]  因為點解呢
[00:03:58.300 --> 00:04:00.300]  你諗下我哋大部人都知道
[00:04:00.300 --> 00:04:03.300]  如果明知嗰個係壞人我哋點會跟隨佢呢係咪呀
[00:04:03.300 --> 00:04:07.300]  個問題只係係我哋唔知嗰個係壞人咋嘛
[00:04:09.300 --> 00:04:14.300]  點解佢唔知佢自己身旁嘅人係好一或係壞呢
[00:04:14.300 --> 00:04:21.300]  係因為佢本身係唔識得去選擇
[00:04:21.300 --> 00:04:24.300]  乜嘢係好朋友乜嘢係壞朋友
[00:04:24.300 --> 00:04:26.300]  甚至可能係來者不拘
[00:04:26.300 --> 00:04:29.300]  或者佢自己總之想越多朋友越好
[00:04:29.300 --> 00:04:32.300]  所以咩人佢都係當係做朋友
[00:04:32.300 --> 00:04:36.300]  個問題就係呢度呀
[00:04:39.300 --> 00:04:42.300]  點樣去選擇朋友包括
[00:04:42.300 --> 00:04:43.300]  年青人留意下
[00:04:43.300 --> 00:04:46.300]  包括你選擇拍拖拍拖嘅對象
[00:04:46.300 --> 00:04:48.300]  或者你選擇結婚嘅對象
[00:04:48.300 --> 00:04:53.300]  點樣去選擇朋友係反映出你嘅智慧
[00:04:53.300 --> 00:05:00.300]  因為有好多人都會話
[00:05:00.300 --> 00:05:02.300]  即係物以類聚呀嘛
[00:05:02.300 --> 00:05:07.300]  同你嘅朋友身上佢大約估計到你係乜嘢層次嘅人
[00:05:08.300 --> 00:05:10.300]  係咪啱啱好啱
[00:05:10.300 --> 00:05:12.300]  所以有一個有個好出名
[00:05:12.300 --> 00:05:15.300]  曾經做過總統嘅人呢都講佢話
[00:05:15.300 --> 00:05:19.300]  如果你想珍惜你自己嗰個聲望呢
[00:05:19.300 --> 00:05:22.300]  你小心唔好同啲
[00:05:22.300 --> 00:05:29.300]  好卑劣嘅人呢即係好劣嘅人呢係嚟去埋堆
[00:05:38.300 --> 00:05:41.300]  今日我係同大家一齊去講下
[00:05:41.300 --> 00:05:46.300]  點樣去選擇同埋去維繫友誼
[00:05:46.300 --> 00:05:49.300]  我初初預備講呢個題目嘅時候
[00:05:49.300 --> 00:05:53.300]  我我以為係可能都唔係好多嘢講㗎啫
[00:05:53.300 --> 00:05:55.300]  兩句講完㗎啦應該
[00:05:55.300 --> 00:05:59.300]  點知我一路預備嗰時候發覺嘩原來好多嘢講呀
[00:05:59.300 --> 00:06:00.300]  一次講唔曬
[00:06:00.300 --> 00:06:03.300]  所以今日呢我臨時呢就改即係改咗啲經文
[00:06:03.300 --> 00:06:05.300]  即係刪短咗啲經文
[00:06:05.300 --> 00:06:10.300]  我只係講嘅可以話係呢一個題目嘅引言
[00:06:10.300 --> 00:06:13.300]  會集中講一兩節聖經
[00:06:13.300 --> 00:06:18.300]  咁希望下留返下一次嚟就繼續講下
[00:06:18.300 --> 00:06:21.300]  我哋睇針研二十七章第四節
[00:06:21.300 --> 00:06:25.300]  二十七章第四節
[00:06:25.300 --> 00:06:27.300]  憤怒為殘忍
[00:06:27.300 --> 00:06:29.300]  怒氣為狂瀾
[00:06:29.300 --> 00:06:31.300]  唯有嫉妒誰能敵得住呢
[00:06:36.300 --> 00:06:38.300]  呢個經文好似話畀我哋聽
[00:06:38.300 --> 00:06:40.300]  嫉妒係所向無敵
[00:06:40.300 --> 00:06:46.300]  係對所有關係所有嘅友誼
[00:06:46.300 --> 00:06:48.300]  所向披靡
[00:06:48.300 --> 00:06:50.300]  徹底可以毀滅
[00:06:50.300 --> 00:06:52.300]  嫉妒
[00:06:52.300 --> 00:06:58.300]  我問大家
[00:06:58.300 --> 00:07:01.300]  講到交朋友呢件事上面
[00:07:01.300 --> 00:07:03.300]  特別係即係當你交朋友啦
[00:07:03.300 --> 00:07:08.300]  你有冇諗過係會將啲朋友去分類分層次呢
[00:07:08.300 --> 00:07:14.300]  我當我接觸嗰啲少年特別
[00:07:14.300 --> 00:07:19.300]  以前我聽我兩個女都曾經有咁樣講過
[00:07:19.300 --> 00:07:21.300]  即係佢哋好想搵啲best friend
[00:07:21.300 --> 00:07:23.300]  即係佢啲資深朋友
[00:07:23.300 --> 00:07:26.300]  好朋友都唔夠要best friend
[00:07:26.300 --> 00:07:31.300]  而且好希望話畀對方呢
[00:07:31.300 --> 00:07:33.300]  我想做你嘅best friend
[00:07:33.300 --> 00:07:36.300]  咁嗰時會好失望呀係咪
[00:07:36.300 --> 00:07:37.300]  做唔嚟呀
[00:07:37.300 --> 00:07:44.300]  成年人交朋友其實都係會分類
[00:07:44.300 --> 00:07:47.300]  而且會分得細微啲添
[00:07:47.300 --> 00:07:51.300]  有人提議就去分四個層次或者四類
[00:07:51.300 --> 00:07:56.300]  第一類就係普通朋友
[00:07:56.300 --> 00:07:59.300]  普通朋友就係我知道佢個名
[00:07:59.300 --> 00:08:01.300]  見到面就會say hi早晨
[00:08:01.300 --> 00:08:03.300]  但係唔會來往嘅
[00:08:03.300 --> 00:08:05.300]  我相信大家都明白好多
[00:08:05.300 --> 00:08:07.300]  我哋都有呢啲朋友嘅係咪
[00:08:07.300 --> 00:08:17.300]  第二類就係志趣上嘅朋友
[00:08:17.300 --> 00:08:21.300]  就係因為有共同嘅志趣
[00:08:21.300 --> 00:08:22.300]  即係共同嘅嗜好啦
[00:08:22.300 --> 00:08:24.300]  共同嘅目標啦
[00:08:24.300 --> 00:08:26.300]  因為咁樣而成為朋友
[00:08:26.300 --> 00:08:28.300]  可能都會係幾好嘅朋友
[00:08:28.300 --> 00:08:30.300]  不過係嗰個志趣方面
[00:08:30.300 --> 00:08:32.300]  咩意思呢
[00:08:32.300 --> 00:08:34.300]  就係譬如各種嘅運動啦
[00:08:34.300 --> 00:08:36.300]  一啲嘅club啦
[00:08:36.300 --> 00:08:41.300]  我喺呢方面就有好多呢啲志趣上嘅朋友
[00:08:41.300 --> 00:08:44.300]  打波嘅時候有一班朋友
[00:08:44.300 --> 00:08:47.300]  行山有另外一班朋友
[00:08:47.300 --> 00:08:51.300]  音樂唱歌有另外一班朋友
[00:08:51.300 --> 00:08:54.300]  去釣魚有另外一班朋友
[00:08:54.300 --> 00:08:57.300]  好多嘅嘢
[00:08:59.300 --> 00:09:01.300]  你嘅朋友係點佢啦
[00:09:01.300 --> 00:09:07.300]  你嘅嗜好越多啦
[00:09:07.300 --> 00:09:09.300]  你嘅活動越多啦
[00:09:09.300 --> 00:09:11.300]  咁即係話你呢一方面嘅朋友就會越多
[00:09:11.300 --> 00:09:13.300]  咁你嘅人生有時某程度上
[00:09:13.300 --> 00:09:15.300]  你嘅人生就會好多姿多彩
[00:09:15.300 --> 00:09:17.300]  所以都鼓勵大家
[00:09:17.300 --> 00:09:19.300]  或者鼓勵你嘅兒女
[00:09:19.300 --> 00:09:20.300]  去多啲活動
[00:09:20.300 --> 00:09:21.300]  咁當然啦
[00:09:21.300 --> 00:09:23.300]  可能會過多
[00:09:23.300 --> 00:09:25.300]  有啲家庭嘅可能過多
[00:09:26.300 --> 00:09:28.300]  即係父母呢係疲於奔命
[00:09:28.300 --> 00:09:39.300]  第三類嘅朋友就係好朋友啦
[00:09:39.300 --> 00:09:44.300]  咁呢啲係包括生意上嘅夥伴
[00:09:44.300 --> 00:09:49.300]  你諗下如果唔係好朋友啦
[00:09:49.300 --> 00:09:53.300]  點解一齊要合即係合合夥嚟去做生意啦
[00:09:57.300 --> 00:09:59.300]  我亦都聽聞呀
[00:09:59.300 --> 00:10:01.300]  聽聞有一啲
[00:10:01.300 --> 00:10:05.300]  即係好多人呢係原本係好朋友嚟㗎
[00:10:05.300 --> 00:10:07.300]  一齊夾粉做生意
[00:10:07.300 --> 00:10:08.300]  結果又點呀
[00:10:08.300 --> 00:10:10.300]  朋友都冇得做
[00:10:10.300 --> 00:10:11.300]  咩原因呀
[00:10:11.300 --> 00:10:14.300]  因為係利益上面有衝突
[00:10:14.300 --> 00:10:21.300]  好朋友亦都應該包括
[00:10:22.300 --> 00:10:28.300]  包括你嗰啲教會嘅朋友
[00:10:28.300 --> 00:10:31.300]  包括你公司嘅同事
[00:10:31.300 --> 00:10:35.300]  特別係同埋去一間教會嘅
[00:10:35.300 --> 00:10:39.300]  去同一個主學同一個團契嘅
[00:10:39.300 --> 00:10:42.300]  呢啲更加應該係成為好朋友
[00:10:42.300 --> 00:10:46.300]  我哋可以諗下
[00:10:46.300 --> 00:10:49.300]  我哋係咪都係好朋友呢
[00:10:53.300 --> 00:10:55.300]  如果唔係嘅時候
[00:10:55.300 --> 00:10:57.300]  我諗我哋好應該都值得反省一下
[00:10:57.300 --> 00:11:01.300]  第四類
[00:11:01.300 --> 00:11:03.300]  係知己朋友
[00:11:03.300 --> 00:11:04.300]  死黨
[00:11:04.300 --> 00:11:11.300]  就係可以即係三兩知己
[00:11:11.300 --> 00:11:13.300]  或者只能夠唯一嘅知己呢
[00:11:13.300 --> 00:11:16.300]  可以係談下心事
[00:11:16.300 --> 00:11:18.300]  知心朋友
[00:11:23.300 --> 00:11:26.300]  知心朋友應該係包括你嘅配偶喺裏面
[00:11:26.300 --> 00:11:30.300]  如果唔係嘅時候
[00:11:30.300 --> 00:11:32.300]  又好應該反省一下
[00:11:32.300 --> 00:11:39.300]  年青人又要留意
[00:11:39.300 --> 00:11:43.300]  當你擇偶嘅時候
[00:11:43.300 --> 00:11:44.300]  搵對象嘅時候
[00:11:44.300 --> 00:11:47.300]  你要搵一個知心朋友
[00:11:47.300 --> 00:11:49.300]  嚟去做你嘅伴侶
[00:11:50.300 --> 00:11:52.300]  呢個係我畀你嘅忠告
[00:11:52.300 --> 00:11:56.300]  但係我哋都知道
[00:11:56.300 --> 00:11:58.300]  知己難求
[00:11:58.300 --> 00:12:01.300]  邊度搵咁多知己
[00:12:01.300 --> 00:12:03.300]  即係可以畀我揀嚟做對象
[00:12:03.300 --> 00:12:07.300]  聽住
[00:12:07.300 --> 00:12:11.300]  既然拍得拖
[00:12:11.300 --> 00:12:13.300]  咁梗係從好朋友嚟
[00:12:13.300 --> 00:12:15.300]  或者預備做好朋友
[00:12:15.300 --> 00:12:17.300]  你冇人諗住搵對象拍拖
[00:12:17.300 --> 00:12:19.300]  唔諗住做好朋友
[00:12:21.300 --> 00:12:23.300]  既然預備做好朋友嘅時候
[00:12:23.300 --> 00:12:27.300]  你就要再進一步
[00:12:27.300 --> 00:12:29.300]  當喺拍拖嗰段時間
[00:12:29.300 --> 00:12:31.300]  你就要刻意彼此
[00:12:31.300 --> 00:12:34.300]  就要去勉勵成為
[00:12:34.300 --> 00:12:37.300]  去成為知心朋友
[00:12:37.300 --> 00:12:39.300]  需要時間
[00:12:39.300 --> 00:12:41.300]  需要好多嘅功夫
[00:12:41.300 --> 00:12:42.300]  需要耐心
[00:12:42.300 --> 00:12:49.300]  成為知心朋友之後先好結婚
[00:12:50.300 --> 00:12:52.300]  否則後果就自負
[00:12:52.300 --> 00:12:56.300]  因為會影響一生嘅幸福
[00:12:56.300 --> 00:13:01.300]  唔好咁
[00:13:01.300 --> 00:13:03.300]  所謂點解
[00:13:03.300 --> 00:13:05.300]  好多你讀心理學嗰啲知
[00:13:05.300 --> 00:13:07.300]  閃電結婚嗰啲
[00:13:07.300 --> 00:13:08.300]  多數都冇乜好後果
[00:13:08.300 --> 00:13:14.300]  睇評呢個調查結果
[00:13:20.300 --> 00:13:22.300]  有一個人佢講得好好
[00:13:22.300 --> 00:13:26.300]  佢話一生人如果你有一個知心朋友
[00:13:26.300 --> 00:13:28.300]  你就係一個大富翁
[00:13:28.300 --> 00:13:33.300]  因為千金難求知心友
[00:13:33.300 --> 00:13:37.300]  佢話繼續話
[00:13:37.300 --> 00:13:40.300]  佢話如果你有多一個知心朋友
[00:13:40.300 --> 00:13:42.300]  咁你就係一個超級大富翁
[00:13:42.300 --> 00:13:46.300]  咁當然係
[00:13:46.300 --> 00:13:47.300]  咁樣計落去
[00:13:49.300 --> 00:13:50.300]  咁講到
[00:13:50.300 --> 00:13:52.300]  講到知心朋友
[00:13:52.300 --> 00:13:54.300]  我哋每一個人都好想搵到
[00:13:54.300 --> 00:13:56.300]  一兩個知心朋友
[00:13:56.300 --> 00:13:58.300]  無論你咩年紀都好
[00:13:58.300 --> 00:14:00.300]  你都係好渴望
[00:14:00.300 --> 00:14:02.300]  能夠搵到一個知心朋友
[00:14:02.300 --> 00:14:07.300]  有一個故事係咁樣
[00:14:07.300 --> 00:14:09.300]  有一個足球教練
[00:14:09.300 --> 00:14:10.300]  佢事業好成功
[00:14:10.300 --> 00:14:13.300]  但係佢喺愛情方面
[00:14:13.300 --> 00:14:15.300]  硬係覺得有啲失落
[00:14:15.300 --> 00:14:17.300]  佢結咗婚
[00:14:17.300 --> 00:14:18.300]  佢有一個太太
[00:14:19.300 --> 00:14:20.300]  佢仲有一隻狗
[00:14:20.300 --> 00:14:22.300]  佢好愛佢太太
[00:14:22.300 --> 00:14:24.300]  亦都好愛佢隻狗
[00:14:24.300 --> 00:14:27.300]  不過呢
[00:14:27.300 --> 00:14:28.300]  佢就覺得
[00:14:28.300 --> 00:14:30.300]  佢太太對佢就唔夠溫柔體貼
[00:14:30.300 --> 00:14:32.300]  唔夠羅曼蒂克
[00:14:32.300 --> 00:14:35.300]  佢希望佢太太
[00:14:35.300 --> 00:14:37.300]  能夠對佢更加了解
[00:14:37.300 --> 00:14:40.300]  係情意濃一啲
[00:14:40.300 --> 00:14:42.300]  同埋呢希望彼此嘅關係
[00:14:42.300 --> 00:14:43.300]  更加要密切啲
[00:14:43.300 --> 00:14:45.300]  要做best friend
[00:14:48.300 --> 00:14:49.300]  但係好可惜
[00:14:49.300 --> 00:14:51.300]  佢又唔知點樣
[00:14:51.300 --> 00:14:53.300]  同太太去表達呢一個心意
[00:14:53.300 --> 00:14:55.300]  佢諗咗好耐之後
[00:14:55.300 --> 00:14:57.300]  於是佢就鼓起勇氣
[00:14:57.300 --> 00:14:58.300]  拖埋隻狗
[00:14:58.300 --> 00:15:01.300]  就去同佢太太講
[00:15:01.300 --> 00:15:06.300]  佢話太太
[00:15:06.300 --> 00:15:08.300]  呢隻狗就係我嘅best friend
[00:15:08.300 --> 00:15:10.300]  但係我需要
[00:15:10.300 --> 00:15:12.300]  多一個best friend
[00:15:12.300 --> 00:15:15.300]  咁佢心目中
[00:15:15.300 --> 00:15:16.300]  就梗係諗
[00:15:16.300 --> 00:15:19.300]  希望太太問佢
[00:15:19.300 --> 00:15:24.300]  佢太太聽完之後
[00:15:24.300 --> 00:15:26.300]  第二日就買多隻隻狗畀佢
[00:15:26.300 --> 00:15:34.300]  呢個故事就講完
[00:15:34.300 --> 00:15:36.300]  如果唔識得笑
[00:15:36.300 --> 00:15:38.300]  返去問下你個配偶係點解
[00:15:38.300 --> 00:15:43.300]  千金易得
[00:15:43.300 --> 00:15:45.300]  知幾難求
[00:15:47.300 --> 00:15:49.300]  因為知幾朋友
[00:15:49.300 --> 00:15:51.300]  唔係周圍去搵就搵到
[00:15:51.300 --> 00:15:54.300]  知幾朋友係需要用智慧
[00:15:54.300 --> 00:15:57.300]  用心機同時間去栽培出嚟
[00:15:57.300 --> 00:15:59.300]  要付出好多
[00:15:59.300 --> 00:16:08.300]  唔好問你嘅朋友
[00:16:08.300 --> 00:16:09.300]  你係佢地心目中
[00:16:09.300 --> 00:16:11.300]  你係屬於第幾類嘅朋友
[00:16:11.300 --> 00:16:13.300]  你唔好追問佢地
[00:16:13.300 --> 00:16:14.300]  我係唔係你嘅best friend
[00:16:14.300 --> 00:16:16.300]  我係唔係你嘅好朋友
[00:16:16.300 --> 00:16:19.300]  因為個答案可能會令你好唔開心
[00:16:19.300 --> 00:16:24.300]  如果你咁樣去問
[00:16:24.300 --> 00:16:26.300]  係表示你咩
[00:16:26.300 --> 00:16:28.300]  無智慧
[00:16:28.300 --> 00:16:30.300]  你唔使問
[00:16:30.300 --> 00:16:32.300]  你從佢地嘅反應
[00:16:32.300 --> 00:16:34.300]  從佢地嘅言行
[00:16:34.300 --> 00:16:35.300]  對你嘅態度
[00:16:35.300 --> 00:16:36.300]  你就會知道
[00:16:36.300 --> 00:16:39.300]  你究竟係佢地心目中排第幾
[00:16:39.300 --> 00:16:41.300]  係咪呀
[00:16:45.300 --> 00:16:47.300]  有人呢就咁樣提議
[00:16:47.300 --> 00:16:51.300]  佢話如果你真係想去測驗一下呢
[00:16:51.300 --> 00:16:53.300]  你可以咁樣做
[00:16:53.300 --> 00:16:55.300]  即係你想測試下
[00:16:55.300 --> 00:16:57.300]  究竟邊一個係我嘅best friend呢
[00:16:57.300 --> 00:16:59.300]  你可以咁樣做
[00:16:59.300 --> 00:17:01.300]  嗰個人講咗
[00:17:01.300 --> 00:17:03.300]  其實我唔係叫你咁做
[00:17:03.300 --> 00:17:07.300]  佢話呢試下
[00:17:07.300 --> 00:17:09.300]  你就喺佢地嘅面前
[00:17:09.300 --> 00:17:11.300]  喺一班你嘅朋友面前
[00:17:11.300 --> 00:17:12.300]  犯一個錯誤
[00:17:12.300 --> 00:17:14.300]  咁你就知道
[00:17:14.300 --> 00:17:16.300]  邊一個係你嘅best friend
[00:17:16.300 --> 00:17:19.300]  明唔明呀
[00:17:19.300 --> 00:17:23.300]  當你犯錯嘅時候呢
[00:17:23.300 --> 00:17:25.300]  邊一個即刻指責你呢
[00:17:25.300 --> 00:17:27.300]  嗰個梗係唔係best friend
[00:17:27.300 --> 00:17:29.300]  邊一個埋嚟拍下你
[00:17:29.300 --> 00:17:30.300]  安慰下你
[00:17:30.300 --> 00:17:32.300]  叫你唔使難過嘅呢
[00:17:32.300 --> 00:17:34.300]  嗰個係你嘅best friend
[00:17:40.300 --> 00:17:42.300]  咁呀我唔提議你咁做呀
[00:17:42.300 --> 00:17:44.300]  即係嗰個人提議㗎咋
[00:17:44.300 --> 00:17:47.300]  有人咁樣話
[00:17:47.300 --> 00:17:52.300]  當全世界嘅人都離開你而去嘅時候呢
[00:17:52.300 --> 00:17:54.300]  但係有一個人調返轉頭
[00:17:54.300 --> 00:17:56.300]  走入嚟企喺你身邊
[00:17:56.300 --> 00:17:58.300]  去陪伴你嘅時候
[00:17:58.300 --> 00:18:00.300]  嗰個就係你嘅best friend
[00:18:00.300 --> 00:18:02.300]  係咪呀
[00:18:02.300 --> 00:18:04.300]  同意呀
[00:18:04.300 --> 00:18:07.300]  再現實一啲講啦
[00:18:08.300 --> 00:18:10.300]  當你生意失敗嘅時候
[00:18:10.300 --> 00:18:13.300]  你就知道邊一個係你嘅best friend
[00:18:13.300 --> 00:18:14.300]  係咪呀
[00:18:14.300 --> 00:18:18.300]  可能大家都唔係好多人做過生意呀
[00:18:18.300 --> 00:18:21.300]  但係做過生意嘅嘢一定會明白
[00:18:21.300 --> 00:18:26.300]  當你生意失敗嘅時候冇人睬你㗎
[00:18:26.300 --> 00:18:29.300]  你生意好嘅時候
[00:18:29.300 --> 00:18:31.300]  個個嚟問你借唔借錢呀
[00:18:31.300 --> 00:18:33.300]  即係使唔使借錢畀你用呀
[00:18:33.300 --> 00:18:35.300]  生意失敗你問人借錢呀
[00:18:35.300 --> 00:18:36.300]  嘩你慘啦
[00:18:37.300 --> 00:18:41.300]  我今日唔係教大家點樣去將朋友分類呀
[00:18:41.300 --> 00:18:44.300]  而係想教大家
[00:18:44.300 --> 00:18:46.300]  點樣按住聖經嘅原則
[00:18:46.300 --> 00:18:47.300]  嚟去選擇朋友
[00:18:47.300 --> 00:18:49.300]  同埋點樣去維持友誼
[00:18:49.300 --> 00:18:56.300]  咩嘅人先可以成為我哋嘅好朋友呢
[00:18:56.300 --> 00:19:01.300]  乜嘢嘅人我哋唔應該同佢結交呢
[00:19:01.300 --> 00:19:05.300]  咩嘢嘅人先可以成為我哋嘅好朋友呢
[00:19:06.300 --> 00:19:08.300]  咩嘢嘅人我哋唔應該同佢結交呢
[00:19:08.300 --> 00:19:12.300]  今日嘅聖經特別係針研裏面
[00:19:12.300 --> 00:19:14.300]  就俾我哋好多嘅教導
[00:19:14.300 --> 00:19:15.300]  我哋再睇返
[00:19:15.300 --> 00:19:18.300]  針研廿七章第四節
[00:19:18.300 --> 00:19:20.300]  憤怒為殘忍
[00:19:20.300 --> 00:19:22.300]  怒氣為狂瀾
[00:19:22.300 --> 00:19:24.300]  唯有嫉妒誰能敵得住呢
[00:19:24.300 --> 00:19:27.300]  呢節聖經係提醒我哋
[00:19:27.300 --> 00:19:31.300]  唔好同嗰啲係好容易發嬲
[00:19:31.300 --> 00:19:33.300]  係發得好犀利㗎
[00:19:33.300 --> 00:19:35.300]  怒氣好重㗎
[00:19:35.300 --> 00:19:37.300]  佢嫉妒心係好強嘅
[00:19:37.300 --> 00:19:39.300]  唔好同呢啲人來往
[00:19:39.300 --> 00:19:41.300]  有呢啲表現嘅朋友呢
[00:19:41.300 --> 00:19:42.300]  你最好遠離
[00:19:42.300 --> 00:19:44.300]  唔係 如果唔係
[00:19:44.300 --> 00:19:46.300]  一係會連累你
[00:19:46.300 --> 00:19:50.300]  或者你係實在唔會撐得住佢哋
[00:19:50.300 --> 00:19:52.300]  點解呢
[00:19:52.300 --> 00:19:55.300]  先講嫉妒先
[00:19:55.300 --> 00:19:58.300]  點解嫉妒係咁可怕呢
[00:19:58.300 --> 00:20:02.300]  因為嫉妒能夠摧毀一切嘅
[00:20:03.300 --> 00:20:06.300]  交情同埋嘅關係
[00:20:06.300 --> 00:20:10.300]  我哋睇下《箏言十四章》三十節
[00:20:10.300 --> 00:20:16.300]  下半節嘅聖經係話
[00:20:16.300 --> 00:20:19.300]  嫉妒係骨中嘅擾難
[00:20:19.300 --> 00:20:23.300]  骨中嘅擾難
[00:20:23.300 --> 00:20:25.300]  係咩意思呢
[00:20:25.300 --> 00:20:27.300]  我哋可以用今日
[00:20:27.300 --> 00:20:29.300]  我哋大家都好
[00:20:29.300 --> 00:20:31.300]  即係知道嘅嘢就係
[00:20:31.300 --> 00:20:34.300]  可以想像佢係血癌
[00:20:34.300 --> 00:20:38.300]  骨髓有問題
[00:20:38.300 --> 00:20:41.300]  血有問題
[00:20:41.300 --> 00:20:43.300]  唔係淨係血嘅問題
[00:20:43.300 --> 00:20:44.300]  我哋都知道係咪
[00:20:44.300 --> 00:20:45.300]  係會影響全身嘅
[00:20:45.300 --> 00:20:48.300]  會摧毀每一個嘅器官嘅
[00:20:48.300 --> 00:20:54.300]  嫉妒同友誼係對立嘅
[00:20:54.300 --> 00:20:57.300]  嫉妒同真正嘅愛亦都係對立嘅
[00:20:57.300 --> 00:21:00.300]  嫉妒會將友誼同埋愛呢
[00:21:00.300 --> 00:21:02.300]  都會徹底摧毀
[00:21:02.300 --> 00:21:05.300]  喺舊約裏面
[00:21:05.300 --> 00:21:07.300]  列王紀嗰度記載
[00:21:07.300 --> 00:21:09.300]  薩姆爾記上嗰度記載
[00:21:09.300 --> 00:21:11.300]  蘇羅王同大衛
[00:21:11.300 --> 00:21:13.300]  嗰個例子就係一個非常之
[00:21:13.300 --> 00:21:14.300]  切切嘅例子
[00:21:14.300 --> 00:21:16.300]  蘇羅王嫉妒大衛
[00:21:16.300 --> 00:21:21.300]  蘇羅嫉妒大衛打勝仗返嚟之後
[00:21:21.300 --> 00:21:23.300]  嗰啲婦女呢
