
[00:00:00.000 --> 00:00:06.360]  今天早上我們一同去思想教會的生命
[00:02:01.500 --> 00:02:06.500]  有三千位的朋友相信福音
[00:02:06.500 --> 00:02:08.500]  而接受贈禮
[00:02:08.500 --> 00:02:15.000]  教會是加多了三千位屬靈的嬰孩
[00:02:15.000 --> 00:02:16.500]  可想而知
[00:02:16.500 --> 00:02:19.500]  教會一定是很興奮的
[00:02:19.500 --> 00:02:22.500]  說教會有三千位嬰孩
[00:02:22.500 --> 00:02:25.500]  真的有很多的笑聲
[00:02:25.500 --> 00:02:30.500]  也有很感動的哭泣聲音
[00:02:30.500 --> 00:02:32.500]  三千位嬰孩
[00:02:32.500 --> 00:02:35.500]  是代表著三千種的喜樂
[00:02:35.500 --> 00:02:40.500]  也代表著三千種的困難
[00:02:40.500 --> 00:02:42.500]  這意味著在將來
[00:02:42.500 --> 00:02:44.500]  教會要有更多的功夫
[00:02:44.500 --> 00:02:46.500]  更多的困難
[00:02:46.500 --> 00:02:47.500]  更多的責任
[00:02:47.500 --> 00:02:51.500]  更多的漫漫長夜的輔導
[00:02:51.500 --> 00:02:52.500]  更多的教導
[00:02:52.500 --> 00:02:58.500]  更多的人事衝突的管理
[00:02:58.500 --> 00:03:00.500]  無論如何在那個時候
[00:03:00.500 --> 00:03:02.500]  第一間的教會
[00:03:02.500 --> 00:03:05.500]  是被聖靈充滿
[00:03:05.500 --> 00:03:08.500]  是神所賜福的教會
[00:03:08.500 --> 00:03:12.500]  這間教會是有些特質的
[00:03:12.500 --> 00:03:14.500]  第一個特質就是
[00:03:14.500 --> 00:03:18.500]  這間教會是遵行神的話語
[00:03:18.500 --> 00:03:20.500]  在四十二節的開始就說到
[00:03:20.500 --> 00:03:23.500]  那些領受了朕禮的門徒
[00:03:23.500 --> 00:03:29.500]  都是恆心遵守使徒的教訓
[00:03:29.500 --> 00:03:33.500]  恆心意思就是繼續
[00:03:33.500 --> 00:03:36.500]  繼續
[00:03:36.500 --> 00:03:39.500]  英文就是continually
[00:03:39.500 --> 00:03:42.500]  繼續又繼續
[00:03:42.500 --> 00:03:46.500]  去遵守使徒的教訓
[00:03:46.500 --> 00:03:48.500]  使徒的教訓是什麼呢?
[00:03:48.500 --> 00:03:51.500]  在那個時候新約是未成書的
[00:03:51.500 --> 00:03:54.500]  所以使徒去講道的時候
[00:03:54.500 --> 00:03:55.500]  是用舊約
[00:03:55.500 --> 00:03:57.500]  另一方面他們就會講到
[00:03:57.500 --> 00:04:01.500]  耶穌基督的生死復活
[00:04:01.500 --> 00:04:03.500]  和耶穌基督的一些比喻
[00:04:03.500 --> 00:04:05.500]  一些的教導
[00:04:05.500 --> 00:04:08.500]  所以當彼得去講道的時候
[00:04:08.500 --> 00:04:13.500]  他是宣講耶穌基督的生死和復活
[00:04:13.500 --> 00:04:15.500]  神透過彼得的宣講
[00:04:15.500 --> 00:04:18.500]  能夠打開當時候的人的眼睛
[00:04:18.500 --> 00:04:21.500]  他們見到舊約的聖經
[00:04:21.500 --> 00:04:24.500]  不是一箱箱的觀念
[00:04:24.500 --> 00:04:27.500]  不是一籮籮一套套的律例
[00:04:27.500 --> 00:04:31.500]  也不是關於古以色列人的歷史
[00:04:31.500 --> 00:04:35.500]  而是關於神的國度
[00:04:35.500 --> 00:04:40.500]  是能夠改變人的生命的
[00:04:40.500 --> 00:04:42.500]  在美國有一個牧師
[00:04:42.500 --> 00:04:45.500]  他們的教會又是要建新堂
[00:04:45.500 --> 00:04:47.500]  建好了差不多了要裝修
[00:04:47.500 --> 00:04:50.500]  牧師就叫教會的童工
[00:04:50.500 --> 00:04:54.500]  一起去到新堂那裡聚集
[00:04:54.500 --> 00:04:58.500]  牧師就派給他們粉筆聖經
[00:04:58.500 --> 00:05:01.500]  就叫他們去到將來的辦公室那裡
[00:05:01.500 --> 00:05:06.500]  寫下他們心愛的經文
[00:05:06.500 --> 00:05:09.500]  然後將來就會鋪在地毯上
[00:05:09.500 --> 00:05:12.500]  他們在將來做工作的時候
[00:05:12.500 --> 00:05:13.500]  上班的時候
[00:05:13.500 --> 00:05:17.500]  就要記得寫過什麼經文在地上
[00:05:17.500 --> 00:05:21.500]  以後要知道他們的侍奉
[00:05:21.500 --> 00:05:26.500]  是站在神的話語的上面去侍奉
[00:05:26.500 --> 00:05:29.500]  那些是負責兒童工作的童工
[00:05:29.500 --> 00:05:32.500]  就在石屎地上寫著
[00:05:32.500 --> 00:05:34.500]  讓小孩子到我這裡來
[00:05:34.500 --> 00:05:36.500]  不要禁止他們
[00:05:36.500 --> 00:05:40.500]  因為在天國的正是這樣的人
[00:05:40.500 --> 00:05:43.500]  聖惡主任在石屎地上寫著
[00:05:43.500 --> 00:05:46.500]  凡有氣息的都要讚美耶和華
[00:05:46.500 --> 00:05:49.500]  你們要讚美耶和華
[00:05:49.500 --> 00:05:53.500]  主任牧師在辦公室的石屎地上寫著
[00:05:53.500 --> 00:05:59.500]  務要全道 無論何時 無論得時不得時
[00:05:59.500 --> 00:06:03.500]  總要專心 並用百般的忍耐
[00:06:03.500 --> 00:06:10.500]  各樣的教訓 責備人 警戒人 勸勉人
[00:06:10.500 --> 00:06:14.500]  弟妹們 這位牧師的做法想說出
[00:06:14.500 --> 00:06:20.500]  教會必須立在神的話語的上面
[00:06:20.500 --> 00:06:26.500]  不然的話 教會就會搖擺不定
[00:06:26.500 --> 00:06:30.500]  牧師的做法的確是一個很好的提醒
[00:06:30.500 --> 00:06:34.500]  我曾經在美國住了十一年的時間
[00:06:34.500 --> 00:06:38.500]  當中有留學的時間 有教書的時間
[00:06:38.500 --> 00:06:41.500]  在留學 教書的時間
[00:06:41.500 --> 00:06:45.500]  住的地方都是美國人
[00:06:45.500 --> 00:06:48.500]  很少華人住的地方
[00:06:48.500 --> 00:06:50.500]  所以在那段時間
[00:06:50.500 --> 00:06:54.500]  我最主要是回美國人的教會
[00:06:54.500 --> 00:06:57.500]  有空的時候 我就出去觀摩一下
[00:06:57.500 --> 00:07:00.500]  觀摩一下美國的教會是怎樣
[00:07:00.500 --> 00:07:03.500]  我就去一些叫做主流教會
[00:07:03.500 --> 00:07:06.500]  Mainline Churches那裡去觀摩
[00:07:06.500 --> 00:07:08.500]  什麼叫做主流教會呢
[00:07:08.500 --> 00:07:13.500]  譬如美國的聯合基督教教會
[00:07:13.500 --> 00:07:16.500]  或者聯合長老教會
[00:07:16.500 --> 00:07:19.500]  這些叫做主流教會
[00:07:19.500 --> 00:07:22.500]  我發覺這些教會有很多地方
[00:07:22.500 --> 00:07:25.500]  是值得我們華人教會去借鏡的
[00:07:25.500 --> 00:07:28.500]  譬如他們會講社會公義
[00:07:28.500 --> 00:07:31.500]  在他們的聚會 小組的聚會
[00:07:31.500 --> 00:07:34.500]  很多時候他們會探討時事
[00:07:34.500 --> 00:07:38.500]  會講經濟 講政治 講文化
[00:07:38.500 --> 00:07:40.500]  在他們的講壇上面
[00:07:40.500 --> 00:07:43.500]  他們同樣會講社會的公義
[00:07:43.500 --> 00:07:46.500]  講政治 講經濟 講文化
[00:07:46.500 --> 00:07:48.500]  這些都是很好的
[00:07:48.500 --> 00:07:51.500]  但我發覺他們講聖經
[00:07:51.500 --> 00:07:54.500]  講得不是太多
[00:07:54.500 --> 00:07:57.500]  還有就是很多時候
[00:07:57.500 --> 00:07:59.500]  很簡短的講道
[00:07:59.500 --> 00:08:02.500]  譬如十五分鐘至二十分鐘的講道
[00:08:02.500 --> 00:08:07.500]  裡面的確有一些很好笑的故事
[00:08:07.500 --> 00:08:11.500]  一些讚人熱淚的故事
[00:08:11.500 --> 00:08:15.500]  我們一班牧師朋友走來聊天的時候
[00:08:15.500 --> 00:08:17.500]  他們都會跟我們講
[00:08:17.500 --> 00:08:20.500]  他說如果在那篇講章
[00:08:20.500 --> 00:08:24.500]  找到兩三個好笑的故事
[00:08:24.500 --> 00:08:30.500]  或者兩三個讚人熱淚的真的故事
[00:08:30.500 --> 00:08:33.500]  那篇講章就是一篇好的講章
[00:08:33.500 --> 00:08:36.500]  你試想 沒錯
[00:08:36.500 --> 00:08:39.500]  弟兄姊妹們去這類的教會
[00:08:39.500 --> 00:08:41.500]  聽到都聽得很開心
[00:08:41.500 --> 00:08:45.500]  但聽一年 兩年 三年 四年 十年的時候
[00:08:45.500 --> 00:08:51.500]  你發覺他們對聖經所知道的
[00:08:51.500 --> 00:08:53.500]  越來越少
[00:08:53.500 --> 00:08:55.500]  況且那些笑話
[00:08:55.500 --> 00:08:57.500]  是不是還是那麼好笑呢?
[00:08:57.500 --> 00:08:59.500]  那些讚人熱淚的故事
[00:08:59.500 --> 00:09:01.500]  是不是還是那麼讚人熱淚呢?
[00:09:01.500 --> 00:09:04.500]  沒錯 這些教會的弟兄姊妹們
[00:09:04.500 --> 00:09:06.500]  他們對社會的時事
[00:09:06.500 --> 00:09:08.500]  對社會的脈搏
[00:09:08.500 --> 00:09:10.500]  他們捉拿得很好
[00:09:10.500 --> 00:09:13.500]  但另一方面他們不知不覺
[00:09:13.500 --> 00:09:19.500]  患了很嚴重的聖經文盲病
[00:09:19.500 --> 00:09:21.500]  我看見這些教會
[00:09:21.500 --> 00:09:25.500]  他們都是很大的教會
[00:09:25.500 --> 00:09:28.500]  建築物很大的教會
[00:09:28.500 --> 00:09:32.500]  但人數是很少的教會
[00:09:32.500 --> 00:09:37.500]  我記得我在新港這個地方
[00:09:37.500 --> 00:09:40.500]  我認識一間浸信會
[00:09:40.500 --> 00:09:45.500]  這間浸信會在五十年代的時候
[00:09:45.500 --> 00:09:47.500]  有二千人
[00:09:47.500 --> 00:09:51.500]  真是一間很壯健的教會
[00:09:51.500 --> 00:09:53.500]  但在八十年代的時候
[00:09:53.500 --> 00:09:55.500]  我去這間教會的時候
[00:09:55.500 --> 00:09:57.500]  它只剩下五十多人
[00:09:57.500 --> 00:09:59.500]  後來人數越來越少
[00:09:59.500 --> 00:10:01.500]  教會就賣掉了
[00:10:01.500 --> 00:10:03.500]  教會有這麼大的教會
[00:10:03.500 --> 00:10:05.500]  小小的 小小的
[00:10:05.500 --> 00:10:09.500]  賣掉了 搬去一間小的教會
[00:10:09.500 --> 00:10:11.500]  搬完之後又沒多久
[00:10:11.500 --> 00:10:14.500]  人數是越來越少了
[00:10:14.500 --> 00:10:18.500]  所以教會就賣給了一間華人的教會
[00:10:18.500 --> 00:10:21.500]  這間教會從此之後
[00:10:21.500 --> 00:10:24.500]  是銷聲匿跡
[00:10:24.500 --> 00:10:28.500]  在上個禮拜我去了溫哥華
[00:10:28.500 --> 00:10:30.500]  我又去聽聽一些故事
[00:10:30.500 --> 00:10:33.500]  留意一下當地的教會的狀況
[00:10:33.500 --> 00:10:38.500]  我見到不少的加拿大人的教會
[00:10:38.500 --> 00:10:40.500]  都是座堂的教會
[00:10:40.500 --> 00:10:42.500]  有些是賣掉了
[00:10:42.500 --> 00:10:45.500]  有些教會人數不夠
[00:10:45.500 --> 00:10:48.500]  教會是在掙扎
[00:10:48.500 --> 00:10:53.500]  教會在銷聲匿跡的過程中
[00:10:53.500 --> 00:10:57.500]  這是我在美加的經驗
[00:10:57.500 --> 00:11:05.500]  我恐怕香港也是同樣的重蹈覆轍
[00:11:05.500 --> 00:11:09.500]  重蹈歐洲教會的覆轍
[00:11:09.500 --> 00:11:13.500]  重蹈美加教會的覆轍
[00:11:13.500 --> 00:11:18.500]  我認為 我擔憂 我感受
[00:11:18.500 --> 00:11:24.500]  香港的教會都是在倒退的當中
[00:11:24.500 --> 00:11:28.500]  所以我很希望九龍城浸信會
[00:11:28.500 --> 00:11:33.500]  它能夠在香港的地方成為一個明亮的燈台
[00:11:33.500 --> 00:11:37.500]  在教會倒退的潮流當中
[00:11:37.500 --> 00:11:40.500]  能夠屹立不倒
[00:11:40.500 --> 00:11:44.500]  這間教會為甚麼能夠屹立不倒
[00:11:44.500 --> 00:11:52.500]  因為這間教會是會繼續遵守使徒的教訓
[00:11:52.500 --> 00:11:58.500]  唯有當我們能夠在神的話語見基的話
[00:11:58.500 --> 00:12:01.500]  教會自會健康
[00:12:01.500 --> 00:12:04.500]  我們的生命自會健康
[00:12:04.500 --> 00:12:06.500]  所以懇求神幫助我們
[00:12:06.500 --> 00:12:09.500]  繼續求神憐憫我們
[00:12:09.500 --> 00:12:15.500]  讓我們能夠繼續遵守使徒的教訓
[00:12:15.500 --> 00:12:17.500]  大家要知道
[00:12:17.500 --> 00:12:20.500]  一間被聖靈充滿的教會
[00:12:20.500 --> 00:12:27.500]  它的特質就是它會繼續遵守使徒的教訓
[00:12:27.500 --> 00:12:32.500]  它會繼續遵守神的話語
[00:12:32.500 --> 00:12:35.500]  初期教會的第二個特質就是
[00:12:35.500 --> 00:12:38.500]  是一個彼此團契的教會
[00:12:38.500 --> 00:12:42.500]  在四十二節說「彼此的交接」
[00:12:42.500 --> 00:12:46.500]  「交接」這個字可以翻譯為「團契」
[00:12:46.500 --> 00:12:50.500]  它的希臘文就是Koinonia
[00:12:50.500 --> 00:12:52.500]  Koinonia這個字在福音書沒有出現
[00:12:52.500 --> 00:12:56.500]  在《士道行傳》率先出現
[00:12:56.500 --> 00:12:58.500]  這個字的意思就是說
[00:12:58.500 --> 00:13:01.500]  一起去分享共同的東西
[00:13:01.500 --> 00:13:02.500]  意思就是說
[00:13:02.500 --> 00:13:05.500]  大家是很不同的
[00:13:05.500 --> 00:13:07.500]  你和我是很不同的
[00:13:07.500 --> 00:13:09.500]  擺明車馬是很不同的
[00:13:09.500 --> 00:13:12.500]  不過我們會繼續的團契
[00:13:12.500 --> 00:13:13.500]  繼續的團契
[00:13:13.500 --> 00:13:19.500]  因為我們會在共同的地方上繼續的團契
[00:13:19.500 --> 00:13:21.500]  在當時初期的教會
[00:13:21.500 --> 00:13:24.500]  如果我們留心當時的領袖
[00:13:24.500 --> 00:13:26.500]  那十二個門徒
[00:13:26.500 --> 00:13:29.500]  我們發覺他們真的樣貌不同
[00:13:29.500 --> 00:13:31.500]  性格不同
[00:13:31.500 --> 00:13:34.500]  當中有粉瑞黨的西門
[00:13:34.500 --> 00:13:39.500]  是珍護羅馬政府的鄉下人
[00:13:39.500 --> 00:13:45.500]  馬太是為羅馬政府打工的稅務官
[00:13:45.500 --> 00:13:50.500]  彼得是衝動浮躁的漁夫
[00:13:50.500 --> 00:13:58.500]  多馬是思想深入緩慢行動的思想家
[00:13:58.500 --> 00:14:03.500]  我們可以想像四個人已經是不同性格
[00:14:03.500 --> 00:14:05.500]  一定是對碰的
[00:14:05.500 --> 00:14:07.500]  何況我們這裡有千多人
[00:14:07.500 --> 00:14:11.500]  何況我們加起來有三千四千五千人
[00:14:11.500 --> 00:14:12.500]  不同的性格
[00:14:12.500 --> 00:14:15.500]  大家都來自不同的背景
[00:14:15.500 --> 00:14:17.500]  一定會碰撞的
[00:14:17.500 --> 00:14:19.500]  但初期的教會
[00:14:19.500 --> 00:14:20.500]  雖然他們背景不同
[00:14:20.500 --> 00:14:21.500]  性格不同
[00:14:21.500 --> 00:14:22.500]  教育背景不同
[00:14:22.500 --> 00:14:25.500]  他們繼續的合一
[00:14:25.500 --> 00:14:27.500]  他們為什麼能夠合一呢
[00:14:27.500 --> 00:14:30.500]  因為他們有共同的地方
[00:14:30.500 --> 00:14:34.500]  他們共同的地方就是耶穌基督
[00:14:34.500 --> 00:14:37.500]  耶穌基督就將初期的教會
[00:14:37.500 --> 00:14:39.500]  將他們聯合起來
[00:14:39.500 --> 00:14:41.500]  因為耶穌基督的緣故
[00:14:41.500 --> 00:14:44.500]  他們能夠超越分別
[00:14:44.500 --> 00:14:47.500]  他們能夠超越他們的種族的分別
[00:14:47.500 --> 00:14:48.500]  性別
[00:14:48.500 --> 00:14:50.500]  教育背景
[00:14:50.500 --> 00:14:52.500]  社會階層
[00:14:52.500 --> 00:14:57.500]  性格種種的分別
[00:14:57.500 --> 00:14:59.500]  從經文我們再看的時候
[00:14:59.500 --> 00:15:03.500]  我們發覺這班人他們是繼續的團契
[00:15:03.500 --> 00:15:06.500]  他們繼續的團契的地步是怎樣呢
[00:15:06.500 --> 00:15:11.500]  他們竟然會是彼此的服侍
[00:15:11.500 --> 00:15:15.500]  分享財富
[00:15:15.500 --> 00:15:18.500]  在44至45節這樣說
[00:15:18.500 --> 00:15:21.500]  信的人都在一處繁物公用
[00:15:21.500 --> 00:15:24.500]  並且賣了田產家業
[00:15:24.500 --> 00:15:30.500]  照各人所需用的分給各人
[00:15:30.500 --> 00:15:33.500]  這段經文說他們團契到了一個地步
[00:15:33.500 --> 00:15:36.500]  分家產
[00:15:36.500 --> 00:15:38.500]  你們聽到這段經文
[00:15:38.500 --> 00:15:40.500]  雜不雜心呢
[00:15:40.500 --> 00:15:42.500]  害不害怕
[00:15:42.500 --> 00:15:44.500]  回來城鎮如果深入團契
[00:15:44.500 --> 00:15:46.500]  要分家產嗎
[00:15:46.500 --> 00:15:48.500]  棒不棒
[00:15:48.500 --> 00:15:51.500]  我說你們要分家產你們信不信呢
[00:15:51.500 --> 00:15:53.500]  不信
[00:15:53.500 --> 00:15:55.500]  經文不是這樣說
[00:15:55.500 --> 00:15:57.500]  我看經文的時候
[00:15:57.500 --> 00:16:00.500]  它原本的文字
[00:16:00.500 --> 00:16:04.500]  是叫做未完成的事態
[00:16:04.500 --> 00:16:07.500]  英文叫做imperfect plans
[00:16:07.500 --> 00:16:09.500]  意思就是說
[00:16:09.500 --> 00:16:12.500]  賣掉田地家產這個行動
[00:16:12.500 --> 00:16:14.500]  是按那個需要
[00:16:14.500 --> 00:16:18.500]  按那個感動來發生的
[00:16:18.500 --> 00:16:22.500]  所以你們如果是想賣田地
[00:16:22.500 --> 00:16:25.500]  你們應該按那個需要來賣掉
[00:16:25.500 --> 00:16:27.500]  當時初期的教會
[00:16:27.500 --> 00:16:29.500]  其中一些的肢體
[00:16:29.500 --> 00:16:32.500]  因為有聖靈的感動
[00:16:32.500 --> 00:16:34.500]  又看見人家的需要
[00:16:34.500 --> 00:16:38.500]  所以他們願意放棄他們的財富
[00:16:38.500 --> 00:16:42.500]  能夠一同去繁物公用
[00:16:42.500 --> 00:16:46.500]  這種分享財富的做法是自願性的
[00:16:46.500 --> 00:16:49.500]  是因為見到神的愛是何等的大
[00:16:49.500 --> 00:16:51.500]  是很感激
[00:16:51.500 --> 00:16:53.500]  並且聖靈的充滿
[00:16:53.500 --> 00:16:55.500]  當一個人被聖靈充滿的時候
[00:16:55.500 --> 00:16:57.500]  他不會計較
[00:16:57.500 --> 00:16:59.500]  他是很自然
[00:16:59.500 --> 00:17:00.500]  是很自發的
[00:17:00.500 --> 00:17:01.500]  是很喜樂的
[00:17:01.500 --> 00:17:05.500]  是跟周圍的人分享所擁有的
[00:17:05.500 --> 00:17:07.500]  所以我們見到原來
[00:17:07.500 --> 00:17:09.500]  團契再深一步的時候
[00:17:09.500 --> 00:17:11.500]  如果團契再深一步
[00:17:11.500 --> 00:17:12.500]  在聖靈當中
[00:17:12.500 --> 00:17:14.500]  聖靈在你身上的時候
[00:17:14.500 --> 00:17:17.500]  你會是怎樣呢
[00:17:17.500 --> 00:17:20.500]  是會跟別人分享
[00:17:20.500 --> 00:17:23.500]  你會很喜歡付出
[00:17:23.500 --> 00:17:26.500]  你會很喜歡給予
[00:17:26.500 --> 00:17:27.500]  你試想
[00:17:27.500 --> 00:17:30.500]  假如我們這樣繼續團契的話
[00:17:30.500 --> 00:17:34.500]  不是純粹很辛苦的團契的話
[00:17:34.500 --> 00:17:36.500]  能夠團契到一個地步
[00:17:36.500 --> 00:17:40.500]  我們能夠彼此付出的話
[00:17:40.500 --> 00:17:44.500]  這間教會是否很慷慨呢
[00:17:44.500 --> 00:17:48.500]  這間教會是否很歡樂呢
[00:17:48.500 --> 00:17:51.500]  初期的教會的團契
[00:17:51.500 --> 00:17:55.500]  跟今天的教會的團契是不同的
[00:17:55.500 --> 00:17:57.500]  今天的團契
[00:17:57.500 --> 00:17:59.500]  今天的教會的團契
[00:17:59.500 --> 00:18:03.500]  是講到情感的交流
[00:18:03.500 --> 00:18:05.500]  所以我們想到團契的時候
[00:18:05.500 --> 00:18:08.500]  就是在教會的幼兒廳
[00:18:08.500 --> 00:18:10.500]  我們喝咖啡
[00:18:10.500 --> 00:18:11.500]  吃蛋糕
[00:18:11.500 --> 00:18:13.500]  聊聊閒事
[00:18:13.500 --> 00:18:15.500]  說笑話
[00:18:15.500 --> 00:18:16.500]  這個就是團契
[00:18:16.500 --> 00:18:19.500]  有團契就很好了
[00:18:19.500 --> 00:18:21.500]  所有人回到教會的時候
[00:18:21.500 --> 00:18:23.500]  參加成長班的時候
[00:18:23.500 --> 00:18:24.500]  他們沒有想過
[00:18:24.500 --> 00:18:29.500]  我是要留意別人的需要
[00:18:29.500 --> 00:18:30.500]  只是想著
[00:18:30.500 --> 00:18:31.500]  我來這個成長班
[00:18:31.500 --> 00:18:33.500]  我的需要
[00:18:33.500 --> 00:18:35.500]  我有什麼需要
[00:18:35.500 --> 00:18:38.500]  沒有想過要跟別人交流
[00:18:38.500 --> 00:18:40.500]  要付出一些東西
[00:18:40.500 --> 00:18:41.500]  有些人發覺
[00:18:41.500 --> 00:18:42.500]  他們去成長班
[00:18:42.500 --> 00:18:46.500]  去團契的時候
[00:18:46.500 --> 00:18:47.500]  他們很容易就說
[00:18:47.500 --> 00:18:49.500]  這裡沒有什麼
[00:18:49.500 --> 00:18:52.500]  這裡沒有很團契的生活
[00:18:52.500 --> 00:18:56.500]  也不是很好
[00:18:56.500 --> 00:18:57.500]  弟兄姊妹們
[00:18:57.500 --> 00:18:59.500]  深入的團契
[00:18:59.500 --> 00:19:03.500]  是當我們被聖靈的充滿
[00:19:03.500 --> 00:19:06.500]  我們願意去接觸其他人
[00:19:06.500 --> 00:19:09.500]  並且願意去給予
[00:19:09.500 --> 00:19:12.500]  深度的團契
[00:19:12.500 --> 00:19:14.500]  就會發生
[00:19:14.500 --> 00:19:16.500]  所以弟兄姊妹們
[00:19:16.500 --> 00:19:20.500]  懇求神的靈充滿城鎮
[00:19:20.500 --> 00:19:22.500]  叫神的子民
[00:19:22.500 --> 00:19:26.500]  不單止是遵守神的話語
[00:19:26.500 --> 00:19:29.500]  並且我們在團契當中
[00:19:29.500 --> 00:19:32.500]  我們分享和給予
[00:19:32.500 --> 00:19:34.500]  這個是慷慨
[00:19:34.500 --> 00:19:36.500]  這個是喜樂
[00:19:36.500 --> 00:19:39.500]  在《詩篇68篇6節》說
[00:19:39.500 --> 00:19:42.500]  神叫孤獨的有家
[00:19:42.500 --> 00:19:46.500]  使被囚的出來享福
[00:19:46.500 --> 00:19:49.500]  唯有那些活逆的人
[00:19:49.500 --> 00:19:51.500]  活逆的人
[00:19:51.500 --> 00:19:56.500]  住在光燥的地方
[00:19:56.500 --> 00:19:59.500]  初期教會的第三個特質
[00:19:59.500 --> 00:20:02.500]  是真誠的敬拜
[00:20:02.500 --> 00:20:04.500]  初期教會的弟兄姊妹們
[00:20:04.500 --> 00:20:08.500]  很喜歡繼續一同的抹餅
[00:20:08.500 --> 00:20:10.500]  所以在46節說
[00:20:10.500 --> 00:20:13.500]  他們天天同心合意
[00:20:13.500 --> 00:20:15.500]  行切的
[00:20:15.500 --> 00:20:17.500]  在殿裡
[00:20:17.500 --> 00:20:20.500]  並且在家裡
[00:20:20.500 --> 00:20:21.500]  抹餅
[00:20:21.500 --> 00:20:24.500]  存著歡喜誠實的心用凡
[00:20:24.500 --> 00:20:26.500]  抹餅是指兩方面
[00:20:26.500 --> 00:20:28.500]  抹餅第一個意思是
[00:20:28.500 --> 00:20:30.500]  我們繼續的團契
[00:20:30.500 --> 00:20:32.500]  我們這群不同的人
[00:20:32.500 --> 00:20:33.500]  不同背景的人
[00:20:33.500 --> 00:20:34.500]  一同的團契
[00:20:34.500 --> 00:20:36.500]  我們團契到一個地步
[00:20:36.500 --> 00:20:37.500]  我們親密到一個地步
[00:20:37.500 --> 00:20:40.500]  我們一同吃飯的
[00:20:40.500 --> 00:20:41.500]  在那個文化當中
[00:20:41.500 --> 00:20:42.500]  一同吃飯
[00:20:42.500 --> 00:20:44.500]  是很親密的關係
[00:20:44.500 --> 00:20:45.500]  不同的人
[00:20:45.500 --> 00:20:46.500]  不同階層的人
[00:20:46.500 --> 00:20:48.500]  不可能一起吃飯
[00:20:48.500 --> 00:20:49.500]  當不同的人
[00:20:49.500 --> 00:20:50.500]  不同階層的人
[00:20:50.500 --> 00:20:51.500]  走過來一起吃飯
[00:20:51.500 --> 00:20:52.500]  就說
[00:20:52.500 --> 00:20:54.500]  其實這是一個很新的團契
[00:20:54.500 --> 00:20:55.500]  新的群體
[00:20:55.500 --> 00:20:59.500]  這個是聖靈的工作
[00:20:59.500 --> 00:21:02.500]  抹餅第二個意思就是說
[00:21:02.500 --> 00:21:05.500]  我們一同在煮餐的面前
[00:21:05.500 --> 00:21:07.500]  轉餐桌的面前
[00:21:07.500 --> 00:21:09.500]  我們牽手煮餐
[00:21:09.500 --> 00:21:11.500]  我們一同的
[00:21:11.500 --> 00:21:14.500]  很真誠、歡喜、快樂的
[00:21:14.500 --> 00:21:17.500]  去一同的領受神的愛
[00:21:17.500 --> 00:21:19.500]  去回應神的愛
[00:21:19.500 --> 00:21:23.500]  我們一同的去敬拜神
[00:21:23.500 --> 00:21:27.500]  這個就好像瑪利亞的獻香膏一樣
[00:21:27.500 --> 00:21:29.500]  倒了那些香膏出來
[00:21:29.500 --> 00:21:32.500]  打破它就是要表達
[00:21:32.500 --> 00:21:34.500]  我們對神的那種愛
[00:21:34.500 --> 00:21:38.500]  對神的那種尊重
[00:21:38.500 --> 00:21:39.500]  有一個老人家
