
[00:00:00.000 --> 00:00:02.360]  頂尖有兩日過年
[00:02:45.880 --> 00:02:50.320]  究竟人的律法和神的律法有什麼不同呢?
[00:02:50.320 --> 00:02:52.960]  今天我們就要講的
[00:02:52.960 --> 00:02:57.000]  如果你看出《埃及記》
[00:02:57.000 --> 00:02:59.200]  你會發現一個很明顯的事實
[00:02:59.200 --> 00:03:07.880]  就是神的律法是上帝自己定的
[00:03:07.880 --> 00:03:10.960]  他用上帝自己在石板上刻出來的
[00:03:10.960 --> 00:03:13.720]  如果現在這兩塊石板在這裡就值錢了
[00:03:13.720 --> 00:03:15.440]  上帝的手指刻的
[00:03:15.440 --> 00:03:16.600]  你有沒有想到?
[00:03:16.600 --> 00:03:18.280]  不是你和我刻的
[00:03:18.280 --> 00:03:20.920]  當然撥爛了就沒有了
[00:03:20.920 --> 00:03:23.080]  那麼
[00:03:23.080 --> 00:03:27.840]  大部分人都贊成
[00:03:27.840 --> 00:03:29.240]  十戒是非常之好
[00:03:29.240 --> 00:03:31.520]  曾經美國做過一個民意調查
[00:03:31.520 --> 00:03:33.600]  美國最喜歡做民意調查的
[00:03:33.600 --> 00:03:36.680]  有八成以上的人都說十戒非常好
[00:03:36.680 --> 00:03:38.560]  但問他們認識多少條
[00:03:38.560 --> 00:03:42.280]  只有三成的人認識最多三條
[00:03:42.280 --> 00:03:45.760]  其他人知道是好,但不認識
[00:03:45.760 --> 00:03:48.000]  有些認識,但不懂得做
[00:03:48.000 --> 00:03:54.040]  有基督徒問:牧師,我其實不需要跟舊約的律法
[00:03:54.040 --> 00:03:55.840]  因為我在新約裡面
[00:03:55.840 --> 00:03:57.520]  我在恩典之下
[00:03:57.520 --> 00:04:00.880]  你知不知道其實舊約的律法
[00:04:00.880 --> 00:04:03.800]  都是建基在恩典上面的
[00:04:03.800 --> 00:04:07.720]  神在頒佈律法之前已經拯救了以色列人
[00:04:07.720 --> 00:04:11.400]  而且神在頒佈律法之前幾百年
[00:04:11.400 --> 00:04:13.520]  在阿博伯拉罕的年代
[00:04:13.520 --> 00:04:16.840]  已經無條件地揀選了以色列成為他的子民
[00:04:16.840 --> 00:04:20.440]  還有神在向摩西頒佈律法之後
[00:04:20.440 --> 00:04:23.160]  立刻吩咐以色列人做一個祭壇
[00:04:23.160 --> 00:04:24.080]  祭壇做什麼?
[00:04:24.080 --> 00:04:25.440]  你守不住的律法
[00:04:25.440 --> 00:04:27.640]  犯了律法之後要獻祭贖罪
[00:04:27.640 --> 00:04:29.200]  上帝赦免你的罪
[00:04:29.200 --> 00:04:30.600]  所以你看到
[00:04:30.600 --> 00:04:33.080]  就算律法舊約的誡命
[00:04:33.080 --> 00:04:35.400]  都是滿有神的恩典
[00:04:35.400 --> 00:04:38.200]  而這些恩典
[00:04:38.200 --> 00:04:40.480]  一定要透過耶穌基督
[00:04:40.480 --> 00:04:42.080]  我們才得到
[00:04:42.080 --> 00:04:43.360]  這一點很重要
[00:04:43.360 --> 00:04:46.040]  上帝所有的恩典
[00:04:46.040 --> 00:04:48.440]  都是透過耶穌基督
[00:04:48.440 --> 00:04:51.760]  因為在約翰福音第一章第十七節就說了
[00:04:51.760 --> 00:04:55.320]  恩典和真理都是藉著耶穌基督而來
[00:04:55.320 --> 00:04:57.080]  耶穌基督以外
[00:04:57.080 --> 00:04:58.840]  是沒有恩典
[00:04:58.840 --> 00:05:00.840]  也沒有真理
[00:05:00.840 --> 00:05:04.280]  所以我們思想舊約的十誡
[00:05:04.280 --> 00:05:06.760]  我們一定要透過耶穌基督的救恩
[00:05:06.760 --> 00:05:08.760]  透過耶穌基督自己來思考
[00:05:08.760 --> 00:05:11.280]  否則你不會看得通律法
[00:05:11.280 --> 00:05:12.800]  你又會做不到出來
[00:05:12.800 --> 00:05:14.560]  今天我要看四件事
[00:05:14.560 --> 00:05:16.760]  半個小時看四件事很厲害
[00:05:16.760 --> 00:05:18.760]  第一,十誡的精髓
[00:05:18.760 --> 00:05:20.760]  第二,十誡的目的
[00:05:20.760 --> 00:05:23.480]  第三,基督怎樣詮釋十誡
[00:05:23.480 --> 00:05:25.080]  第四,你怎樣得益
[00:05:25.080 --> 00:05:26.240]  你來半個小時
[00:05:26.240 --> 00:05:27.760]  你學了這麼厲害的東西
[00:05:27.760 --> 00:05:29.240]  成為了專家
[00:05:29.240 --> 00:05:31.640]  專家環之間做不做出來的一回事
[00:05:31.640 --> 00:05:33.440]  但今天我要幫助你
[00:05:33.440 --> 00:05:35.240]  不單止懂得這四件事
[00:05:35.240 --> 00:05:37.240]  而且可以做出來
[00:05:37.240 --> 00:05:38.360]  厲害嗎?
[00:05:38.360 --> 00:05:40.360]  不是我厲害,是上帝厲害
[00:05:40.360 --> 00:05:43.040]  大家睜大眼睛,打開耳朵,聽清楚
[00:05:43.040 --> 00:05:44.720]  現在過了就沒有了
[00:05:44.720 --> 00:05:47.680]  當然過了也可以錄音
[00:05:47.680 --> 00:05:50.200]  不過今天早上普通話
[00:05:50.200 --> 00:05:51.920]  我的弟兄忘記了錄音
[00:05:51.920 --> 00:05:54.200]  所以今天也未必保得住
[00:05:54.200 --> 00:05:55.200]  或者會錄音
[00:05:55.200 --> 00:05:57.200]  不過在這裏應該沒有問題
[00:05:57.200 --> 00:06:02.200]  我們首先看看十誡的精髓
[00:06:02.200 --> 00:06:06.040]  律法可以分為三種
[00:06:06.040 --> 00:06:07.720]  一種叫禮儀律法
[00:06:07.720 --> 00:06:09.080]  Ceremonial law
[00:06:09.080 --> 00:06:12.680]  譬如說到憲制、宗教潔淨的儀式
[00:06:12.680 --> 00:06:15.240]  第二種就是司法的律法
[00:06:15.240 --> 00:06:16.960]  Judicial law
[00:06:16.960 --> 00:06:21.400]  就是政府提供治理上需要的法律
[00:06:21.400 --> 00:06:23.960]  第三種就是道德的律法
[00:06:23.960 --> 00:06:25.400]  Moral law
[00:06:25.400 --> 00:06:28.200]  十誡就是這種
[00:06:28.200 --> 00:06:29.920]  我的名字是羅羅
[00:06:29.920 --> 00:06:31.960]  所以我記得跟美國的
[00:06:31.960 --> 00:06:33.400]  播道會的主席說
[00:06:33.400 --> 00:06:35.160]  The law is on your side
[00:06:35.160 --> 00:06:36.600]  他就開始笑了
[00:06:36.600 --> 00:06:40.440]  這種就是道德規律
[00:06:40.440 --> 00:06:44.120]  我們的十誡就叫做Moral law
[00:06:44.120 --> 00:06:47.080]  十誡其實可以用一個字來描寫
[00:06:47.080 --> 00:06:48.200]  是關係
[00:06:48.200 --> 00:06:49.600]  Relationship
[00:06:49.600 --> 00:06:51.600]  第一到第四條
[00:06:51.600 --> 00:06:53.600]  就是針對人與神之間的關係
[00:06:53.600 --> 00:06:55.040]  第五到第十條
[00:06:55.040 --> 00:06:57.280]  是聚焦人與人之間的關係
[00:06:57.280 --> 00:06:58.400]  請留意
[00:06:58.400 --> 00:07:01.440]  十誡裏面雖然頭四條是神
[00:07:01.440 --> 00:07:02.720]  六條是人
[00:07:02.720 --> 00:07:06.800]  但頭四條的字句加起來超過百分之七十
[00:07:06.800 --> 00:07:09.320]  其實這四條是很重要的
[00:07:09.320 --> 00:07:10.320]  還有呢
[00:07:10.320 --> 00:07:11.720]  你留意到十誡
[00:07:11.720 --> 00:07:14.200]  我跟你說十誡裏面的本質
[00:07:14.200 --> 00:07:15.640]  那個質素是怎樣
[00:07:15.640 --> 00:07:17.440]  你留意到每一條十誡
[00:07:17.440 --> 00:07:21.280]  其實都刻劃了一個道德的範圍
[00:07:21.280 --> 00:07:23.800]  而這條十誡就是範圍的底線
[00:07:23.800 --> 00:07:25.000]  再說多一次
[00:07:25.000 --> 00:07:26.800]  我會用這個例子讓你明白
[00:07:26.800 --> 00:07:30.320]  每一條十誡其實都刻劃了一個道德的範圍
[00:07:30.320 --> 00:07:32.200]  而這條十誡就是底線
[00:07:32.200 --> 00:07:34.040]  即是你起碼要遵守那一樣東西
[00:07:34.040 --> 00:07:35.120]  不可以低於它
[00:07:35.120 --> 00:07:36.360]  但最好又高於它
[00:07:36.360 --> 00:07:37.120]  譬如
[00:07:37.120 --> 00:07:39.240]  不可殺人
[00:07:39.240 --> 00:07:42.800]  不可殺人最高上就是捨己為人
[00:07:42.800 --> 00:07:44.960]  最低最低就不要殺人
[00:07:44.960 --> 00:07:45.840]  這條就是底線
[00:07:45.840 --> 00:07:49.400]  上帝定這條十誡
[00:07:49.400 --> 00:07:50.640]  就說你不可以殺人
[00:07:50.640 --> 00:07:52.640]  你不可以低於這個底線
[00:07:52.640 --> 00:07:55.200]  但上帝的心意是叫你什麼?
[00:07:55.200 --> 00:07:57.320]  不只是叫你不要殺人
[00:07:57.320 --> 00:07:58.720]  是叫你做更高的事
[00:07:58.720 --> 00:08:02.440]  樂於助人和捨己為人
[00:08:02.440 --> 00:08:07.600]  幾年之前美國有一段新聞報導
[00:08:07.600 --> 00:08:10.320]  有一個紐約的警察
[00:08:10.320 --> 00:08:12.120]  在寒冷的晚上
[00:08:12.120 --> 00:08:14.560]  看到一個露宿者沒有鞋子和襪子
[00:08:14.560 --> 00:08:18.120]  警察就去對面的Walmart
[00:08:18.120 --> 00:08:20.560]  去買一雙鞋子和一雙襪子送給他
[00:08:20.560 --> 00:08:22.200]  有人就報導了出來
[00:08:22.200 --> 00:08:25.640]  這個警察為我們基督徒做了一個好榜樣
[00:08:25.640 --> 00:08:27.400]  上帝要我們做的
[00:08:27.400 --> 00:08:29.040]  不僅是底線
[00:08:29.040 --> 00:08:31.360]  底線就是我走過就算了
[00:08:31.360 --> 00:08:32.280]  你沒有犯法
[00:08:32.280 --> 00:08:33.680]  你坐在那裡隨便你
[00:08:33.680 --> 00:08:35.360]  但他做到最高上的
[00:08:35.360 --> 00:08:39.000]  就是自己拿錢出來幫助這個人
[00:08:39.000 --> 00:08:41.160]  我們基督徒都要學習
[00:08:41.160 --> 00:08:43.120]  我們不要只做底線
[00:08:43.120 --> 00:08:46.320]  有時候我們太過著重自己的權利
[00:08:46.320 --> 00:08:47.600]  因為要爭取權利
[00:08:47.600 --> 00:08:49.240]  要爭取到盡
[00:08:49.240 --> 00:08:51.480]  我們同事交往
[00:08:51.480 --> 00:08:52.720]  去商場買東西
[00:08:52.720 --> 00:08:59.200]  有時候都習慣了要有風洗盡你
[00:08:59.200 --> 00:09:00.960]  我們中國人有句話
[00:09:00.960 --> 00:09:03.720]  德遙人處,且遙人
[00:09:03.720 --> 00:09:06.560]  有種闊大的胸襟
[00:09:06.560 --> 00:09:08.760]  這個才是上帝要我們做的
[00:09:08.760 --> 00:09:12.480]  另一個例子就是不可姦淫
[00:09:12.480 --> 00:09:14.840]  這個道德範圍是什麼
[00:09:14.840 --> 00:09:16.920]  最高層次就是愛你的配偶
[00:09:16.920 --> 00:09:19.240]  最低層次就是不要姦淫
[00:09:19.240 --> 00:09:21.120]  不要破壞你的婚姻
[00:09:21.120 --> 00:09:30.640]  其實上帝不准你犯這個底線
[00:09:30.640 --> 00:09:38.000]  上帝也禁止所有令你去到底線的犯罪行動
[00:09:38.000 --> 00:09:40.880]  譬如你不應該看色情的東西
[00:09:40.880 --> 00:09:42.840]  不應該做其他的事情
[00:09:42.840 --> 00:09:45.600]  最後會引導你犯罪的
[00:09:45.600 --> 00:09:51.280]  這是每一條誡命的本質
[00:09:51.280 --> 00:09:53.480]  這樣看你就會很清楚
[00:09:53.480 --> 00:10:03.080]  十誡不僅顯示了上帝要我們遵守的道德標準
[00:10:03.080 --> 00:10:07.840]  也在要求中顯示了上帝是一個怎樣的上帝
[00:10:07.840 --> 00:10:09.560]  上帝的屬性是什麼
[00:10:09.560 --> 00:10:10.800]  第一條誡命
[00:10:10.800 --> 00:10:13.400]  除了我以外,你不可有別的神
[00:10:13.400 --> 00:10:20.760]  近來有報導內地有些城市小鎮的官員說
[00:10:20.760 --> 00:10:23.080]  基督教太過霸道
[00:10:23.080 --> 00:10:24.960]  第一不可有別的神
[00:10:24.960 --> 00:10:27.440]  其他宗教人士冒犯
[00:10:27.440 --> 00:10:30.280]  你可否除去誡命第一條
[00:10:30.280 --> 00:10:36.480]  有時我們香港也有些人這樣想
[00:10:36.480 --> 00:10:39.320]  似乎基督教這麼霸道排斥其他宗教
[00:10:39.320 --> 00:10:40.520]  但是舉個例子
[00:10:40.520 --> 00:10:44.360]  如果你爸爸對你說,兒子,你只有一個爸爸,就是我
[00:10:44.360 --> 00:10:46.720]  你不可以出街叫別人做爸爸
[00:10:46.720 --> 00:10:49.000]  那你覺得你爸爸是不是霸道呢?
[00:10:49.000 --> 00:10:52.200]  不是,因為他說的是真理
[00:10:52.200 --> 00:10:54.040]  真理本身就有排斥性
[00:10:54.040 --> 00:10:56.680]  真理就是排斥所有假的道理
[00:10:56.680 --> 00:10:59.920]  所以上帝說不可拜別神
[00:10:59.920 --> 00:11:02.800]  因為只有我是,我才是你的上帝
[00:11:02.800 --> 00:11:11.360]  好了,我們講了十誡的精髓
[00:11:11.360 --> 00:11:13.360]  我們現在看看十誡的目的
[00:11:13.360 --> 00:11:15.160]  為何上帝要定十誡呢?
[00:11:15.160 --> 00:11:17.480]  十誡的目的
[00:11:17.480 --> 00:11:20.200]  第一,就是要啟示神的屬性
[00:11:20.200 --> 00:11:23.520]  在這裡我們知道上帝是獨一的真神
[00:11:23.520 --> 00:11:25.080]  祂不容許我們拜假神
[00:11:25.080 --> 00:11:27.280]  但我們又看到上帝是聖潔的
[00:11:27.280 --> 00:11:29.880]  是公義的,是慈愛的
[00:11:29.880 --> 00:11:36.120]  第二個判報十誡的原因
[00:11:36.120 --> 00:11:39.560]  就是十誡是美滿人生的指標
[00:11:39.560 --> 00:11:45.240]  上帝設立這個十誡
[00:11:45.240 --> 00:11:49.200]  這個律法是不會受到環境的改變
[00:11:49.200 --> 00:11:51.680]  不會受到時代潮流的改變
[00:11:51.680 --> 00:11:58.400]  神當日的十誡不僅幫助了那時候的以色列人
[00:11:58.400 --> 00:12:02.000]  也幫助了我們現在的現代人
[00:12:02.000 --> 00:12:05.400]  如何過一個美滿的人生
[00:12:05.400 --> 00:12:07.120]  香港有個地產商
[00:12:07.120 --> 00:12:08.920]  不是最大的一、兩間
[00:12:08.920 --> 00:12:11.240]  但是他是一個基督徒
[00:12:11.240 --> 00:12:12.160]  他說得很好
[00:12:12.160 --> 00:12:16.400]  他說我在大陸做生意要堅持廉潔
[00:12:16.400 --> 00:12:19.680]  不僅是廉潔,而且比廉潔更加廉潔
[00:12:19.680 --> 00:12:21.320]  有些人以為在大陸做生意
[00:12:21.320 --> 00:12:24.200]  可以靠關係運過去
[00:12:24.200 --> 00:12:25.480]  他說這樣很愚蠢
[00:12:25.480 --> 00:12:27.400]  中國的法例其實很嚴謹
[00:12:27.400 --> 00:12:28.760]  而且越來越嚴謹
[00:12:28.760 --> 00:12:30.880]  他可以用現在定的法律
[00:12:30.880 --> 00:12:33.400]  來審核你五年前做過的事
[00:12:33.400 --> 00:12:35.720]  所以你最好不要做任何錯事
[00:12:35.720 --> 00:12:41.960]  耶穌基督在登山補訓那裏提到
[00:12:41.960 --> 00:12:52.200]  他說你們要完全
[00:12:52.200 --> 00:12:55.800]  像你們天父完全一樣
[00:12:55.800 --> 00:12:58.720]  遵守十格能夠幫助我們過一個廉潔
[00:12:58.720 --> 00:13:01.760]  一個生活、一個美滿人生的指標
[00:13:01.760 --> 00:13:04.600]  十格第三個功用
[00:13:04.600 --> 00:13:07.880]  就是證明人不能夠自救
[00:13:07.880 --> 00:13:13.160]  大家記得兩年前
[00:13:13.160 --> 00:13:18.040]  香港發現一個食油的質素不合格的問題
[00:13:18.040 --> 00:13:20.400]  即是炒菜的食油不合格
[00:13:20.400 --> 00:13:22.600]  香港政府說了一句話
[00:13:22.600 --> 00:13:24.000]  我覺得也挺有興趣
[00:13:24.000 --> 00:13:30.320]  他說我們香港目前沒有法例監管食油
[00:13:30.320 --> 00:13:32.280]  所以我們要多訂一條
[00:13:32.280 --> 00:13:35.520]  原來人類三千五百萬條法律
[00:13:35.520 --> 00:13:38.200]  都不足夠令到你和我
[00:13:38.200 --> 00:13:40.400]  吃的油是有標準
[00:13:40.400 --> 00:13:42.960]  所以要三千五百萬一條
[00:13:42.960 --> 00:13:45.320]  我們看到其實人真的沒辦法
[00:13:45.320 --> 00:13:48.160]  靠我們的力量來做得好
[00:13:48.160 --> 00:13:50.200]  牧師你這樣怎麼辦?
[00:13:50.200 --> 00:13:52.440]  你說十格又美滿人生
[00:13:52.440 --> 00:13:53.520]  但是我們做不到
[00:13:53.520 --> 00:13:56.200]  現在就說你怎樣可以做到
[00:13:56.200 --> 00:13:59.760]  首先我們看看聖經怎樣說我們做不到
[00:13:59.760 --> 00:14:01.440]  在羅馬書裏說
[00:14:01.440 --> 00:14:04.840]  他說沒有人能夠靠限律法
[00:14:04.840 --> 00:14:06.720]  在神面前得稱為義
[00:14:06.720 --> 00:14:10.040]  因為透過律法我們才認識什麼叫做罪
[00:14:10.040 --> 00:14:12.360]  如果沒有律法我們不知道自己做錯了
[00:14:12.360 --> 00:14:14.080]  律法是一個很重要的功用
[00:14:14.080 --> 00:14:16.120]  讓我們知道自己犯罪
[00:14:16.120 --> 00:14:22.400]  第四個功用
[00:14:23.280 --> 00:14:27.120]  就是令我們歸向基督
[00:14:27.120 --> 00:14:30.160]  在加拿大書說得很清楚
[00:14:30.160 --> 00:14:35.040]  他說律法其實就是啟蒙的師父
[00:14:35.040 --> 00:14:37.200]  令我們到基督那裏
[00:14:37.200 --> 00:14:39.600]  使我們可以恩順清夷
[00:14:39.600 --> 00:14:41.160]  什麼叫恩順清夷呢?
[00:14:41.160 --> 00:14:44.840]  他說現在在耶穌基督裏面的人就不會被定罪了
[00:14:44.840 --> 00:14:47.800]  因為聖靈在基督裏面釋放了我
[00:14:47.800 --> 00:14:51.200]  脫離了死和罪的限制
[00:14:51.200 --> 00:14:52.640]  那個律的限制
[00:14:52.640 --> 00:14:54.640]  律法因為肉體的軟弱
[00:14:54.640 --> 00:14:55.440]  做不到的
[00:14:55.440 --> 00:14:56.280]  神做到
[00:14:56.280 --> 00:15:02.000]  他參與他的兒子為我們的罪釘十字架
[00:15:02.000 --> 00:15:04.640]  叫律法所求的義
[00:15:04.640 --> 00:15:10.360]  可以在我們不隨從肉體而隨從聖靈的人身上實現出來
[00:15:10.360 --> 00:15:11.240]  就是說
[00:15:11.240 --> 00:15:13.800]  你和我沒有辦法達到這個標準
[00:15:13.800 --> 00:15:17.200]  但是上帝為你和我達到這個標準
[00:15:17.200 --> 00:15:18.400]  所以就搞定了
[00:15:18.400 --> 00:15:21.160]  等於譬如說你想坐飛機去美國
[00:15:21.160 --> 00:15:22.560]  但是沒有錢買機票
[00:15:22.560 --> 00:15:24.840]  但是你的朋友有整架飛機在那裏
[00:15:24.840 --> 00:15:26.440]  他說你來我飛機那裏
[00:15:26.440 --> 00:15:27.160]  我們一起去
[00:15:27.160 --> 00:15:27.960]  免費
[00:15:27.960 --> 00:15:29.360]  就是這樣
[00:15:29.360 --> 00:15:31.040]  你倚靠耶穌基督
[00:15:31.040 --> 00:15:34.120]  你就可以承傳了律法
[00:15:34.120 --> 00:15:36.640]  好了
[00:15:36.640 --> 00:15:38.920]  我們看了十字架的精髓
[00:15:38.920 --> 00:15:41.560]  我們又看到十字架的目的
[00:15:41.560 --> 00:15:44.320]  我們現在看看耶穌基督如何解釋律法
[00:15:44.320 --> 00:15:45.840]  十字架有十條
[00:15:45.840 --> 00:15:47.160]  人類的十字架
[00:15:47.160 --> 00:15:48.960]  人的法律有三千五百萬條
[00:15:48.960 --> 00:15:50.000]  十條是很少的
[00:15:50.000 --> 00:15:51.880]  但是耶穌基督的言論很多
[00:15:51.880 --> 00:15:54.160]  將它綜合成為兩條
[00:15:54.160 --> 00:15:55.640]  他說
[00:15:55.640 --> 00:15:58.600]  馬大福音
[00:15:58.600 --> 00:16:00.080]  有人問耶穌
[00:16:00.080 --> 00:16:03.840]  他說最重要的誡命是哪一條呢?
[00:16:03.840 --> 00:16:05.160]  耶穌說其實
[00:16:05.160 --> 00:16:07.240]  只有兩條而已
[00:16:07.240 --> 00:16:08.400]  全部歸納為兩條
[00:16:08.400 --> 00:16:09.360]  第一就是
[00:16:09.360 --> 00:16:12.680]  全心全性全意愛主理的臣
[00:16:12.680 --> 00:16:15.320]  這條是最重要的第一條誡命
[00:16:15.320 --> 00:16:17.800]  第二條就是愛人如己
[00:16:17.800 --> 00:16:20.080]  全部的律法和先知書
[00:16:20.080 --> 00:16:22.440]  都以這兩條誡命作為根據
[00:16:22.440 --> 00:16:23.480]  這樣就容易記住了
[00:16:23.480 --> 00:16:24.920]  他做學生是最喜歡的
[00:16:24.920 --> 00:16:26.640]  整本後的書都不知道怎麼讀
[00:16:26.640 --> 00:16:27.840]  但是先生說
[00:16:27.840 --> 00:16:31.520]  其實你可以綜合成為後面那一頁的兩項
[00:16:31.520 --> 00:16:33.720]  這個就是福音了
[00:16:33.720 --> 00:16:35.520]  就是這個了
[00:16:35.520 --> 00:16:37.240]  全心全意的愛臣
[00:16:37.240 --> 00:16:38.400]  愛人如己
[00:16:38.400 --> 00:16:41.160]  這個愛字就像一條線一樣
[00:16:41.160 --> 00:16:43.480]  將整本聖經的律法
[00:16:43.480 --> 00:16:45.120]  連貫起來
[00:16:45.120 --> 00:16:46.760]  所以如果江維明牧師問你
[00:16:46.760 --> 00:16:47.520]  你熟不熟悉聖經?
[00:16:47.520 --> 00:16:47.920]  我熟悉
[00:16:47.920 --> 00:16:49.920]  因為全部歸納成兩個問題
[00:16:50.240 --> 00:16:51.680]  愛神愛人
[00:16:51.680 --> 00:16:52.680]  如果江維明牧師問你
[00:16:52.680 --> 00:16:53.960]  你做不做得出來?
[00:16:53.960 --> 00:16:57.400]  那你就乖乖去拿一杯咖啡就走了
[00:16:57.400 --> 00:16:58.600]  因為不懂怎麼回答
[00:16:58.600 --> 00:16:59.280]  那
[00:16:59.280 --> 00:17:00.800]  那麼
[00:17:00.800 --> 00:17:02.880]  愛字就很虛無縹緲
[00:17:02.880 --> 00:17:03.880]  什麼叫做愛呢?
[00:17:03.880 --> 00:17:04.480]  是不是?
[00:17:04.480 --> 00:17:06.080]  天長地久
[00:17:06.080 --> 00:17:07.040]  什麼叫做愛呢?
[00:17:07.040 --> 00:17:08.120]  因為耶穌基督就
[00:17:08.120 --> 00:17:08.760]  一方面
[00:17:08.760 --> 00:17:09.960]  上帝很浪漫的
[00:17:09.960 --> 00:17:10.640]  愛
[00:17:10.640 --> 00:17:11.560]  整本聖經就說
[00:17:11.560 --> 00:17:12.400]  我神就是愛
[00:17:12.400 --> 00:17:13.160]  有沒有說過?
[00:17:13.160 --> 00:17:14.280]  God is love
[00:17:14.280 --> 00:17:16.120]  你對你的女朋友說
[00:17:16.120 --> 00:17:17.240]  我就是愛
[00:17:17.240 --> 00:17:18.800]  哇! 她整個暈倒了
[00:17:18.800 --> 00:17:20.960]  但是上帝又很實際
[00:17:20.960 --> 00:17:22.640]  你怎麼叫做愛上帝呢?
[00:17:22.640 --> 00:17:26.040]  你如果愛我就遵守我的命令
[00:17:26.040 --> 00:17:26.840]  很清楚
[00:17:26.840 --> 00:17:28.360]  原來愛是很落地的
[00:17:28.360 --> 00:17:30.160]  你聽上帝的話才愛他
[00:17:30.160 --> 00:17:31.600]  如果你的太太說
[00:17:31.600 --> 00:17:33.440]  我想要一隻鑽石戒指
[00:17:33.440 --> 00:17:34.840]  你說我愛你
[00:17:34.840 --> 00:17:35.840]  但是我不想賣
[00:17:35.840 --> 00:17:37.280]  去年問了你
[00:17:37.280 --> 00:17:37.960]  你又不想賣
