
[00:00:00.000 --> 00:00:05.000]  不知道過去十幾日,大家的心情是怎樣呢?
[00:04:40.000 --> 00:04:45.000]  我將要以我公正的權柄來管治列國
[00:04:45.000 --> 00:04:48.000]  所以一切的冤屈一定會平反
[00:04:48.000 --> 00:04:53.000]  一切的醜陋一定是會被糾正過來
[00:04:53.000 --> 00:04:55.000]  一切的黑暗必定被驅除
[00:04:55.000 --> 00:04:57.000]  我要叫你們的
[00:04:57.000 --> 00:05:01.000]  是先求他的國
[00:05:01.000 --> 00:05:04.000]  先求他的義
[00:05:04.000 --> 00:05:05.000]  親愛的兄姊妹
[00:05:05.000 --> 00:05:06.000]  馬太福音六章三十三字
[00:05:06.000 --> 00:05:08.000]  大家都很會背的
[00:05:08.000 --> 00:05:09.000]  但是那個喊呢
[00:05:09.000 --> 00:05:11.000]  追求的東西呢
[00:05:11.000 --> 00:05:12.000]  是不是真的
[00:05:12.000 --> 00:05:15.000]  有時候我覺得包括自己在內
[00:05:15.000 --> 00:05:19.000]  我都是想後面的一些東西
[00:05:19.000 --> 00:05:22.000]  這些東西都要加給你們了
[00:05:22.000 --> 00:05:24.000]  我只要那些東西
[00:05:24.000 --> 00:05:30.000]  多過真的重視那國度和那正義
[00:05:30.000 --> 00:05:32.000]  那我不妨跟你分享一下
[00:05:32.000 --> 00:05:33.000]  我侍奉主這麼多年
[00:05:33.000 --> 00:05:36.000]  我覺得這句話真的很堅
[00:05:36.000 --> 00:05:38.000]  是很正的
[00:05:38.000 --> 00:05:40.000]  先求他的國和他的義
[00:05:40.000 --> 00:05:43.000]  這些東西都要加給你們了
[00:05:43.000 --> 00:05:46.000]  我太太昨天才跟我數
[00:05:46.000 --> 00:05:48.000]  她說你已經有五個吉他
[00:05:48.000 --> 00:05:50.000]  三支薩克斯風
[00:05:50.000 --> 00:05:52.000]  一個義烏
[00:05:52.000 --> 00:05:53.000]  還有很多喇喇雜雜的
[00:05:53.000 --> 00:05:54.000]  我說義烏
[00:05:54.000 --> 00:05:57.000]  不是說了什麼烏
[00:05:57.000 --> 00:05:59.000]  很多東西
[00:05:59.000 --> 00:06:01.000]  不過其實那些都次要的
[00:06:01.000 --> 00:06:02.000]  有人問我
[00:06:02.000 --> 00:06:03.000]  你現在還開不開電單車
[00:06:03.000 --> 00:06:04.000]  我說沒有了
[00:06:04.000 --> 00:06:05.000]  他說你捨得嗎
[00:06:05.000 --> 00:06:08.000]  我說有什麼不捨得
[00:06:08.000 --> 00:06:09.000]  我都跟老婆說
[00:06:09.000 --> 00:06:10.000]  就算我沒有那些薩克斯風
[00:06:10.000 --> 00:06:13.000]  我都有你
[00:06:13.000 --> 00:06:15.000]  我都還OK的
[00:06:15.000 --> 00:06:16.000]  什麼都沒有都OK
[00:06:16.000 --> 00:06:19.000]  追求他的國和他的義
[00:06:19.000 --> 00:06:21.000]  主耶穌基督來到這個世界上
[00:06:21.000 --> 00:06:25.000]  要叫全人類都是跟從他的
[00:06:25.000 --> 00:06:26.000]  如果是這樣的話
[00:06:26.000 --> 00:06:28.000]  即是他講到這個清心
[00:06:28.000 --> 00:06:30.000]  一定是和上帝的國度
[00:06:30.000 --> 00:06:33.000]  和上帝的公義是有關連的
[00:06:33.000 --> 00:06:36.000]  因為這個心在希伯來人的文化裡面
[00:06:36.000 --> 00:06:39.000]  是講到生命的中樞
[00:06:39.000 --> 00:06:41.000]  而在這個心裡面可以出邪惡
[00:06:41.000 --> 00:06:43.000]  也可以出美善
[00:06:43.000 --> 00:06:46.000]  是我們整個人的總部
[00:06:46.000 --> 00:06:51.000]  而這個心是包含非常之廣闊的
[00:06:51.000 --> 00:06:52.000]  不是像我們講的
[00:06:52.000 --> 00:06:54.000]  我們講心而已
[00:06:54.000 --> 00:06:57.000]  不講其他東西的
[00:06:57.000 --> 00:06:59.000]  我不用回來聚會的
[00:06:59.000 --> 00:07:00.000]  我信耶穌
[00:07:00.000 --> 00:07:01.000]  我有心啊
[00:07:01.000 --> 00:07:03.000]  我不用參與教會的
[00:07:03.000 --> 00:07:04.000]  你們做的
[00:07:04.000 --> 00:07:05.000]  我是很清高的
[00:07:05.000 --> 00:07:07.000]  有心就行了
[00:07:07.000 --> 00:07:10.000]  很多人講這些心
[00:07:10.000 --> 00:07:13.000]  這些是自己騙自己的心
[00:07:13.000 --> 00:07:15.000]  真的心是怎樣呢
[00:07:15.000 --> 00:07:17.000]  真正的心不只是內在
[00:07:17.000 --> 00:07:18.000]  不只是靈性
[00:07:18.000 --> 00:07:19.000]  不只是看不見
[00:07:19.000 --> 00:07:20.000]  感覺不到
[00:07:20.000 --> 00:07:22.000]  真正的心是包括了
[00:07:22.000 --> 00:07:24.000]  所謂哲學上講的
[00:07:24.000 --> 00:07:26.000]  就是知情義
[00:07:26.000 --> 00:07:28.000]  這個思想
[00:07:28.000 --> 00:07:29.000]  這個mind
[00:07:29.000 --> 00:07:30.000]  這個intellect
[00:07:30.000 --> 00:07:32.000]  也都包括這個emotion
[00:07:32.000 --> 00:07:33.000]  這個情感
[00:07:33.000 --> 00:07:36.000]  也都包括這個意志
[00:07:36.000 --> 00:07:37.000]  其實我們都知道的
[00:07:37.000 --> 00:07:40.000]  如果你有心的你就會去學
[00:07:40.000 --> 00:07:41.000]  如果你對我有心的
[00:07:41.000 --> 00:07:43.000]  你就會打個電話來
[00:07:43.000 --> 00:07:44.000]  或者send個whatsapp來
[00:07:44.000 --> 00:07:46.000]  或者多點回來吃飯
[00:07:46.000 --> 00:07:47.000]  如果你有心的話
[00:07:47.000 --> 00:07:50.000]  你就會做得到
[00:07:50.000 --> 00:07:52.000]  我們中文有一句很好的
[00:07:52.000 --> 00:07:56.000]  世上無難事只怕
[00:07:56.000 --> 00:08:00.000]  英文你知不知道怎麼說
[00:08:00.000 --> 00:08:04.000]  If there is a will, there is a way
[00:08:04.000 --> 00:08:05.000]  那就是我們兩樣
[00:08:05.000 --> 00:08:07.000]  合在一起的時候都挺好的
[00:08:07.000 --> 00:08:08.000]  西人就說
[00:08:08.000 --> 00:08:10.000]  如果你的意志在這裡
[00:08:10.000 --> 00:08:11.000]  你就有路可走
[00:08:11.000 --> 00:08:12.000]  我們中國人就說
[00:08:12.000 --> 00:08:13.000]  如果你有心的話
[00:08:13.000 --> 00:08:15.000]  就沒有難事了
[00:08:15.000 --> 00:08:17.000]  所以用這個來包括
[00:08:17.000 --> 00:08:18.000]  原來我們講這個心的時候
[00:08:18.000 --> 00:08:20.000]  是知情義
[00:08:20.000 --> 00:08:22.000]  不過最重要的就是
[00:08:22.000 --> 00:08:23.000]  你這一份的東西
[00:08:23.000 --> 00:08:24.000]  這個最重要的東西
[00:08:24.000 --> 00:08:26.000]  你心歸何處
[00:08:26.000 --> 00:08:27.000]  又是講那個心
[00:08:27.000 --> 00:08:29.000]  真是挺好的
[00:08:29.000 --> 00:08:32.000]  所以我們不是只有頭腦的思想
[00:08:32.000 --> 00:08:33.000]  而這個思想裡面
[00:08:33.000 --> 00:08:35.000]  還有那份心在這裡
[00:08:35.000 --> 00:08:37.000]  如果你讀了很多聖經
[00:08:37.000 --> 00:08:38.000]  讀了很多神學
[00:08:38.000 --> 00:08:39.000]  但其實沒有心的
[00:08:39.000 --> 00:08:40.000]  你講出來的東西
[00:08:40.000 --> 00:08:41.000]  你做出來的東西
[00:08:41.000 --> 00:08:46.000]  別人是感覺得到的
[00:08:46.000 --> 00:08:48.000]  最近我一個例子
[00:08:48.000 --> 00:08:50.000]  我都覺得挺傷心的
[00:08:50.000 --> 00:08:52.000]  有些神學知識是高超
[00:08:52.000 --> 00:08:54.000]  而且是在神學院裡面
[00:08:54.000 --> 00:08:57.000]  非常有地位的人
[00:08:57.000 --> 00:08:58.000]  講出來罵人的說話
[00:08:58.000 --> 00:09:02.000]  刻薄到我都打冷顫
[00:09:02.000 --> 00:09:03.000]  所以我們不單止
[00:09:03.000 --> 00:09:05.000]  是要有頭腦上的知識
[00:09:05.000 --> 00:09:06.000]  我們還要有一個
[00:09:06.000 --> 00:09:07.000]  改變了的態度
[00:09:07.000 --> 00:09:09.000]  改變了的心
[00:09:09.000 --> 00:09:12.000]  我們內心和外表
[00:09:12.000 --> 00:09:14.000]  是要土主的喜悅
[00:09:14.000 --> 00:09:15.000]  不過剛才說到
[00:09:15.000 --> 00:09:17.000]  這個心其實都很麻煩
[00:09:17.000 --> 00:09:19.000]  所以我們說到主耶穌基督
[00:09:19.000 --> 00:09:23.000]  說我們的心要清的時候
[00:09:23.000 --> 00:09:25.000]  我們要知道祂在說什麼
[00:09:25.000 --> 00:09:27.000]  祂曾經告訴我們
[00:09:27.000 --> 00:09:28.000]  祂說你知不知道
[00:09:28.000 --> 00:09:31.000]  是心裡面出來的東西才麻煩
[00:09:31.000 --> 00:09:32.000]  吃進去的東西
[00:09:32.000 --> 00:09:34.000]  不太麻煩
[00:09:34.000 --> 00:09:36.000]  主耶穌說話很白的
[00:09:36.000 --> 00:09:38.000]  很不斯文的
[00:09:38.000 --> 00:09:39.000]  有時候基督徒
[00:09:39.000 --> 00:09:41.000]  弄著弄著說話太斯文
[00:09:41.000 --> 00:09:42.000]  主耶穌說
[00:09:42.000 --> 00:09:44.000]  吃進去就拉出來
[00:09:44.000 --> 00:09:46.000]  有什麼這麼骯髒
[00:09:46.000 --> 00:09:48.000]  你聽到很可怕
[00:09:48.000 --> 00:09:50.000]  聖經都沒有說過拉的
[00:09:50.000 --> 00:09:51.000]  怎麼會這樣說
[00:09:51.000 --> 00:09:53.000]  我們有時候斯文到
[00:09:53.000 --> 00:09:54.000]  將所有應該
[00:09:54.000 --> 00:09:57.000]  入心入腦的東西都不入
[00:09:57.000 --> 00:09:58.000]  主耶穌告訴我們
[00:09:58.000 --> 00:09:59.000]  心出來的那些
[00:09:59.000 --> 00:10:00.000]  才能夠弄髒人
[00:10:00.000 --> 00:10:03.000]  什麼能夠弄髒人呢
[00:10:03.000 --> 00:10:09.000]  一樣就是殘忍 惡 仇恨
[00:10:09.000 --> 00:10:11.000]  那種惡
[00:10:11.000 --> 00:10:12.000]  我老婆有時候說
[00:10:12.000 --> 00:10:14.000]  你不要這麼惡
[00:10:14.000 --> 00:10:17.000]  我發覺我真的有時候都挺惡的
[00:10:17.000 --> 00:10:19.000]  有些人說你不出聲
[00:10:19.000 --> 00:10:20.000]  不笑的樣子很惡
[00:10:20.000 --> 00:10:22.000]  一笑的樣子就很傻
[00:10:22.000 --> 00:10:24.000]  其實我是傻的
[00:10:24.000 --> 00:10:25.000]  多過惡的
[00:10:25.000 --> 00:10:26.000]  不過傻傻的的時候
[00:10:26.000 --> 00:10:28.000]  有時候都很惡的
[00:10:28.000 --> 00:10:30.000]  是真的很惡的
[00:10:30.000 --> 00:10:32.000]  而從心裡面是會出這些東西
[00:10:32.000 --> 00:10:35.000]  除了出這些東西之外還會出什麼
[00:10:35.000 --> 00:10:40.000]  出一些淫邪的東西
[00:10:40.000 --> 00:10:41.000]  最後出的是什麼
[00:10:41.000 --> 00:10:43.000]  不誠實
[00:10:43.000 --> 00:10:44.000]  三個東西
[00:10:44.000 --> 00:10:45.000]  一樣是惡
[00:10:45.000 --> 00:10:47.000]  一樣是淫
[00:10:47.000 --> 00:10:50.000]  一樣是假
[00:10:50.000 --> 00:10:53.000]  惡 淫 假
[00:10:53.000 --> 00:10:55.000]  三樣從心裡面出來
[00:10:55.000 --> 00:10:57.000]  很可怕
[00:10:57.000 --> 00:10:58.000]  主耶穌說的是怎麼說呢
[00:10:58.000 --> 00:11:00.000]  用他自己的話說
[00:11:00.000 --> 00:11:02.000]  因為從心裡面發出來的
[00:11:02.000 --> 00:11:05.000]  有惡念 有兇殺
[00:11:05.000 --> 00:11:09.000]  有奸淫 有糾合
[00:11:09.000 --> 00:11:15.000]  有偷渡 妄證 捧毒
[00:11:15.000 --> 00:11:17.000]  我就將這幾樣東西
[00:11:17.000 --> 00:11:25.000]  分成惡 淫 假
[00:11:25.000 --> 00:11:29.000]  這些都能夠污穢人
[00:11:29.000 --> 00:11:31.000]  順帶一提
[00:11:31.000 --> 00:11:34.000]  在這裡說到關於淫那方面
[00:11:34.000 --> 00:11:35.000]  我都覺得
[00:11:35.000 --> 00:11:37.000]  在今天說到這個清潔的心的時候
[00:11:37.000 --> 00:11:43.000]  我們都不妨再求主來憐憫我們
[00:11:43.000 --> 00:11:45.000]  其中一樣的惡
[00:11:45.000 --> 00:11:47.000]  一樣的污穢
[00:11:47.000 --> 00:11:51.000]  就是對自己的配偶
[00:11:51.000 --> 00:11:55.000]  婚姻裡面不見證
[00:11:55.000 --> 00:11:57.000]  而另外一樣呢
[00:11:57.000 --> 00:11:59.000]  就是殺了全人類
[00:11:59.000 --> 00:12:03.000]  凡是非份的
[00:12:03.000 --> 00:12:07.000]  所謂illicit sexual behavior
[00:12:07.000 --> 00:12:09.000]  一切這樣的行為
[00:12:09.000 --> 00:12:14.000]  是離開了上主原裝的設計的
[00:12:14.000 --> 00:12:18.000]  就全部都是主耶穌所說的
[00:12:18.000 --> 00:12:19.000]  這些的污穢
[00:12:19.000 --> 00:12:22.000]  這些東西才能夠弄污人
[00:12:22.000 --> 00:12:25.000]  所以什麼是一個清心呢
[00:12:25.000 --> 00:12:26.000]  簡單來說
[00:12:26.000 --> 00:12:28.000]  就是一個乾淨的心
[00:12:28.000 --> 00:12:30.000]  一個純淨的心
[00:12:30.000 --> 00:12:33.000]  pure in heart
[00:12:33.000 --> 00:12:35.000]  那你們都知道
[00:12:35.000 --> 00:12:36.000]  喝水
[00:12:36.000 --> 00:12:38.000]  水最重要是什麼
[00:12:38.000 --> 00:12:40.000]  pure嘛
[00:12:40.000 --> 00:12:41.000]  是很有趣的
[00:12:41.000 --> 00:12:42.000]  水這東西
[00:12:42.000 --> 00:12:45.000]  有一點點不pure已經不行了
[00:12:45.000 --> 00:12:49.000]  所以人們現在這麼喜歡賣過濾的心
[00:12:49.000 --> 00:12:51.000]  這麼喜歡買那些水
[00:12:51.000 --> 00:12:53.000]  追求的就是一個純淨的
[00:12:53.000 --> 00:12:55.000]  純淨的水
[00:12:55.000 --> 00:12:56.000]  我們今天說的
[00:12:56.000 --> 00:12:57.000]  親愛的兄姊妹
[00:12:57.000 --> 00:13:01.000]  讓我們追求一個純淨的心
[00:13:01.000 --> 00:13:03.000]  乾淨的心
[00:13:03.000 --> 00:13:05.000]  呼之欲出的告訴我們
[00:13:05.000 --> 00:13:08.000]  耶穌不是說東方禪定
[00:13:08.000 --> 00:13:12.000]  莫管世上事的那種所謂清心
[00:13:12.000 --> 00:13:14.000]  祂是說對上主
[00:13:14.000 --> 00:13:17.000]  和上主所重視的一切
[00:13:17.000 --> 00:13:19.000]  全人全心全力
[00:13:19.000 --> 00:13:21.000]  沒有異心
[00:13:21.000 --> 00:13:23.000]  沒有一腳踏兩船的心
[00:13:23.000 --> 00:13:25.000]  只有一條心
[00:13:25.000 --> 00:13:28.000]  這樣去追求上主喜悅的事
[00:13:28.000 --> 00:13:31.000]  而且對祂是完全的忠心
[00:13:31.000 --> 00:13:32.000]  只有一位的主
[00:13:32.000 --> 00:13:33.000]  沒有第二位主
[00:13:33.000 --> 00:13:35.000]  我再重申
[00:13:35.000 --> 00:13:36.000]  活在香港
[00:13:36.000 --> 00:13:38.000]  活在世界任何一個地方
[00:13:38.000 --> 00:13:40.000]  無論你在哪個位置上
[00:13:40.000 --> 00:13:42.000]  你一定要做一個
[00:13:42.000 --> 00:13:44.000]  有乾淨的心的基督徒
[00:13:44.000 --> 00:13:46.000]  今天基督徒這三個字
[00:13:46.000 --> 00:13:48.000]  在香港不流行的
[00:13:48.000 --> 00:13:50.000]  其中一個原因是什麼
[00:13:50.000 --> 00:13:53.000]  就是因為看出你假
[00:13:53.000 --> 00:13:55.000]  甚至看出你壞
[00:13:55.000 --> 00:13:56.000]  甚至說得最難聽的
[00:13:56.000 --> 00:14:00.000]  看出你賤
[00:14:00.000 --> 00:14:02.000]  基督徒是什麼
[00:14:02.000 --> 00:14:04.000]  基督徒應該是一個
[00:14:04.000 --> 00:14:08.000]  只向上主效忠的人
[00:14:08.000 --> 00:14:13.000]  不向任何權勢來屈膝的人
[00:14:13.000 --> 00:14:16.000]  Amen
[00:14:16.000 --> 00:14:18.000]  敢不敢說
[00:14:18.000 --> 00:14:19.000]  不敢說的
[00:14:19.000 --> 00:14:21.000]  自己不是在一個位置上
[00:14:21.000 --> 00:14:23.000]  自己真的去到那個位置的時候
[00:14:23.000 --> 00:14:25.000]  一樣跪下
[00:14:25.000 --> 00:14:28.000]  不過因為我是夢召做傳道人
[00:14:28.000 --> 00:14:31.000]  所以我要盡我傳道人的職份
[00:14:31.000 --> 00:14:35.000]  就是我只說我的主教我的事
[00:14:35.000 --> 00:14:36.000]  如果你說我說錯了
[00:14:36.000 --> 00:14:37.000]  你可以剁我
[00:14:37.000 --> 00:14:38.000]  你可以罵我
[00:14:38.000 --> 00:14:39.000]  但是如果我說
[00:14:39.000 --> 00:14:42.000]  一個對主盡心的人
[00:14:42.000 --> 00:14:45.000]  就是不向任何權勢屈膝的人
[00:14:45.000 --> 00:14:47.000]  只忠於上帝
[00:14:47.000 --> 00:14:49.000]  視死如歸
[00:14:49.000 --> 00:14:51.000]  在所不計的
[00:14:51.000 --> 00:14:54.000]  你覺得應不應該這樣說
[00:14:54.000 --> 00:14:57.000]  應該的舉手給我聽
[00:14:57.000 --> 00:15:00.000]  不應該的舉手給我聽
[00:15:00.000 --> 00:15:02.000]  為什麼不應該
[00:15:02.000 --> 00:15:03.000]  弟兄你告訴我
[00:15:03.000 --> 00:15:04.000]  我就問你
[00:15:04.000 --> 00:15:06.000]  為什麼我說
[00:15:06.000 --> 00:15:08.000]  你不可向任何權勢屈膝
[00:15:08.000 --> 00:15:10.000]  你只當敬拜主
[00:15:10.000 --> 00:15:12.000]  不可侍奉兩個主
[00:15:12.000 --> 00:15:13.000]  單單侍奉一位主
[00:15:13.000 --> 00:15:14.000]  你覺得我不應該這樣說
[00:15:14.000 --> 00:15:18.000]  請你告訴我
[00:15:18.000 --> 00:15:21.000]  因為你不喜歡而已
[00:15:21.000 --> 00:15:23.000]  你不喜歡我是尊重
[00:15:23.000 --> 00:15:25.000]  其實我告訴你
[00:15:25.000 --> 00:15:28.000]  我完全明白為什麼人們不喜歡
[00:15:28.000 --> 00:15:32.000]  因為我嚇到他
[00:15:32.000 --> 00:15:33.000]  大家都怕死
[00:15:33.000 --> 00:15:35.000]  你以為我不怕嗎
[00:15:35.000 --> 00:15:39.000]  不過我被迫沒得怕
[00:15:39.000 --> 00:15:42.000]  所以我尊重你的反對
[00:15:42.000 --> 00:15:44.000]  我明白你的感受
[00:15:44.000 --> 00:15:47.000]  但是如果你能夠在這一刻
[00:15:47.000 --> 00:15:48.000]  清清楚楚說
[00:15:48.000 --> 00:15:49.000]  陳欣明
[00:15:49.000 --> 00:15:51.000]  你剛才說的這番話
[00:15:51.000 --> 00:15:53.000]  不合聖經
[00:15:53.000 --> 00:15:55.000]  我馬上閉嘴
[00:15:55.000 --> 00:15:57.000]  我馬上請大家改正我
[00:15:57.000 --> 00:15:58.000]  但是耶穌說
[00:15:58.000 --> 00:16:00.000]  一個人不能侍奉兩個主
[00:16:00.000 --> 00:16:01.000]  你們不能有侍奉上帝
[00:16:01.000 --> 00:16:02.000]  有侍奉馬門
[00:16:02.000 --> 00:16:05.000]  你們不能向任何地上的權勢屈膝
[00:16:05.000 --> 00:16:08.000]  行不行
[00:16:08.000 --> 00:16:10.000]  這個世上的權勢就是告訴我
[00:16:10.000 --> 00:16:12.000]  你的宗教要服侍我
[00:16:12.000 --> 00:16:14.000]  我說對不起
[00:16:14.000 --> 00:16:15.000]  我的宗教是教我
[00:16:15.000 --> 00:16:18.000]  來按照上帝的心意
[00:16:18.000 --> 00:16:20.000]  來尊重地上所有的權柄
[00:16:20.000 --> 00:16:22.000]  但是地上沒有任何的權柄
[00:16:22.000 --> 00:16:26.000]  能夠將自己擺在上帝之上
[00:16:26.000 --> 00:16:33.000]  Amen
[00:16:33.000 --> 00:16:35.000]  清清心
[00:16:35.000 --> 00:16:37.000]  不是清完它
[00:16:37.000 --> 00:16:40.000]  清不是空的意思
[00:16:40.000 --> 00:16:44.000]  清是充滿了聖潔公義人愛
[00:16:44.000 --> 00:16:46.000]  清不是清靜
[00:16:46.000 --> 00:16:48.000]  清也不是清閒
[00:16:48.000 --> 00:16:50.000]  給一個例子你看
[00:16:50.000 --> 00:16:52.000]  主耶穌說到這個清潔的心
[00:16:52.000 --> 00:16:55.000]  祂是說到詩篇24篇那裡
[00:16:55.000 --> 00:16:58.000]  誰能夠登上耶和華的聖山去敬拜祂
[00:16:58.000 --> 00:16:59.000]  去親近祂
[00:16:59.000 --> 00:17:01.000]  誰能夠站在祂的聖所裡面
[00:17:01.000 --> 00:17:03.000]  就是守潔心清
[00:17:03.000 --> 00:17:05.000]  不向虛妄
[00:17:05.000 --> 00:17:08.000]  氣勢不懷詭詐的人
[00:17:08.000 --> 00:17:11.000]  這些就是清心的人
[00:17:11.000 --> 00:17:13.000]  是一個正直的
[00:17:13.000 --> 00:17:14.000]  沒有虛偽
[00:17:14.000 --> 00:17:15.000]  沒有虛假
[00:17:15.000 --> 00:17:16.000]  沒有狡猾的
[00:17:16.000 --> 00:17:19.000]  侍奉上帝的一幫人
[00:17:19.000 --> 00:17:22.000]  第二個例子很精彩
[00:17:22.000 --> 00:17:24.000]  最近迎福曾院長
[00:17:24.000 --> 00:17:28.000]  崇基院長
[00:17:28.000 --> 00:17:31.000]  他講了一篇關於清心的道
[00:17:31.000 --> 00:17:33.000]  而其中他提到詩篇73篇
[00:17:33.000 --> 00:17:35.000]  我就回去看看
[00:17:35.000 --> 00:17:39.000]  我發覺這裡真的講到那些清心的人
[00:17:39.000 --> 00:17:41.000]  真的不會心不動的
[00:17:41.000 --> 00:17:43.000]  其實他們清心的時候
[00:17:43.000 --> 00:17:45.000]  他們很痛苦的
[00:17:45.000 --> 00:17:46.000]  他說上帝實在
[00:17:46.000 --> 00:17:48.000]  因待以色列那些清心的人
[00:17:48.000 --> 00:17:51.000]  至於我,我的腳幾乎失閃
