
[00:00:00.000 --> 00:00:04.800]  各位電影姊妹,我們今天去思考阿摩斯書第八章
[00:01:24.600 --> 00:01:30.600]  為什麼那些地產或者樓價,好像升來升去都不夠住呢
[00:01:30.600 --> 00:01:32.600]  那些價值為什麼會去到這樣的地步呢
[00:01:32.600 --> 00:01:34.600]  這本書是講到這件事
[00:01:34.600 --> 00:01:38.100]  另外,其實我想講另一本的,不過我找不回來
[00:01:38.100 --> 00:01:41.100]  我估計我借給別人,別人拿了又沒有還,不知道在哪裡
[00:01:41.100 --> 00:01:47.100]  這是他的姐妹作,叫做「錢買不到的東西,金錢與正義的攻防」
[00:01:47.100 --> 00:01:50.100]  其實最原始的那本叫做「正義」
[00:01:50.100 --> 00:01:53.100]  那本就講到公義的問題
[00:01:53.100 --> 00:01:56.600]  這本也是姐妹作,都是講公義的問題
[00:01:56.600 --> 00:01:59.600]  因為社會裡面的公義,怎麼能夠彰顯呢
[00:01:59.600 --> 00:02:04.600]  用錢來衡量公義,是否能夠帶來公義呢
[00:02:04.600 --> 00:02:10.100]  如果在這裡講了很多現象,去講到社會上的不公義的事情
[00:02:10.100 --> 00:02:12.600]  最後還有一本書,待會我會講多一點
[00:02:12.600 --> 00:02:14.600]  這本叫做「金手銬的救贖」
[00:02:14.600 --> 00:02:17.600]  是一個iBanker,他講他自己
[00:02:17.600 --> 00:02:22.600]  為什麼我會想起這本書呢,因為這本書的作者講到
[00:02:22.600 --> 00:02:27.100]  我想你還記得,最近常常想起舊時
[00:02:27.100 --> 00:02:30.100]  就是08年的時候,金融海嘯,你還記得
[00:02:30.100 --> 00:02:38.100]  那些雷曼債券,打包那些
[00:02:38.100 --> 00:02:41.100]  Accumulator,搞到很多人都很大件事
[00:02:41.100 --> 00:02:47.600]  就是這些人,他們有份去創作這些產品出來
[00:02:47.600 --> 00:02:51.100]  其中一個參與者,這位是弟兄
[00:02:51.100 --> 00:02:57.600]  他當年就在華爾街裡面,就直接在雷曼公司裡面參與在其中
[00:02:57.600 --> 00:03:00.600]  那些產品是怎麼做出來的呢
[00:03:00.600 --> 00:03:07.100]  他反思到他自己,其實這本書是講他自己的見證,講他自己的故事
[00:03:07.100 --> 00:03:11.600]  就沒有什麼講信仰,不過是他自己身處在其中
[00:03:11.600 --> 00:03:17.100]  深入淺出講一下金融破壞那個時候的原因
[00:03:17.100 --> 00:03:21.100]  還有整件事的來龍去脈,用一個淺意的角度去看
[00:03:21.100 --> 00:03:24.100]  不過我等一下會再讀一段他自己的反思
[00:03:24.100 --> 00:03:27.100]  我今天去講這段經文的時候
[00:03:27.100 --> 00:03:32.600]  我特別想要講清楚時代的背景,阿摩斯時代的背景
[00:03:32.600 --> 00:03:37.100]  如果不是的話,我們也很難去明白,或者很難代入在我們今天的當中
[00:03:37.100 --> 00:03:42.100]  這裡講到阿摩斯,他去宣講的地方是北角
[00:03:42.100 --> 00:03:44.600]  但其實他是一個南角的先知
[00:03:44.600 --> 00:03:48.100]  當時所主政的叫做耶羅伯安二世
[00:03:48.100 --> 00:03:49.600]  耶羅伯安是什麼人呢?
[00:03:49.600 --> 00:03:52.600]  這個有時候我們會容易搞錯的
[00:03:52.600 --> 00:03:56.100]  耶羅伯安,你其實聽過他的名字吧
[00:03:56.100 --> 00:04:00.600]  就是羅伯安,耶羅伯安,就是所羅門的兒子
[00:04:00.600 --> 00:04:06.600]  羅伯安,跟他分了一半的國家,就是十個支派,那個就是耶羅伯安
[00:04:06.600 --> 00:04:09.600]  這個也是耶羅伯安在現在主政的
[00:04:09.600 --> 00:04:12.600]  但是這個耶羅伯安二世已經隔了很多年了
[00:04:12.600 --> 00:04:17.100]  耶羅伯安二世這段主政期間,在北角他主政
[00:04:17.100 --> 00:04:21.100]  這個南角的人就去了北角做先知,阿摩斯
[00:04:21.100 --> 00:04:23.600]  這個時期我特別要講清楚
[00:04:23.600 --> 00:04:29.600]  這個時期在北角來說,其實是繁榮昌盛的,是穩定的
[00:04:29.600 --> 00:04:33.600]  因為在北角,如果看聖經來說,北角也沒有什麼好皇帝了
[00:04:33.600 --> 00:04:39.600]  常常都有散朝,或者有政變那些事情
[00:04:39.600 --> 00:04:42.600]  那些皇帝很短的,很短就一個了
[00:04:42.600 --> 00:04:47.100]  而且很多時候都拜偶像,又被人打,又很積弱的
[00:04:47.100 --> 00:04:51.100]  但是我想講這一段時期,耶羅伯安二世這段時期
[00:04:51.100 --> 00:04:53.600]  是好的時期來的
[00:04:53.600 --> 00:04:55.600]  在軍事上是好的
[00:04:55.600 --> 00:04:59.100]  搶回很多本來失落的,還要打多了一些回來的
[00:04:59.100 --> 00:05:02.600]  還有,政治上是穩定的,做了幾十年皇帝的
[00:05:02.600 --> 00:05:05.600]  是一個相對比較長壽的皇朝來的
[00:05:05.600 --> 00:05:07.600]  在北角來說
[00:05:07.600 --> 00:05:10.600]  所以政治穩定,經濟也不錯
[00:05:10.600 --> 00:05:15.600]  按照學者的研究,那段時間北角是挺繁榮昌盛的
[00:05:15.600 --> 00:05:19.600]  而政治、軍事,樣樣都挺好的
[00:05:19.600 --> 00:05:22.100]  還有宗教上,雖然他們也有拜偶像
[00:05:22.100 --> 00:05:23.600]  但是他們的京巴耶和華
[00:05:23.600 --> 00:05:30.600]  在伯特利亞,還有其他的地方,他們是會敬拜主
[00:05:30.600 --> 00:05:34.600]  也有大型獻祭,大型敬拜神的地方
[00:05:34.600 --> 00:05:37.600]  有大型的殿在當中去敬拜的
[00:05:37.600 --> 00:05:41.600]  所以用各樣的邏輯,各樣的數據來看
[00:05:41.600 --> 00:05:44.600]  當時都是一個好的年代來的
[00:05:44.600 --> 00:05:48.600]  但是我想講回頭,這件事我們特別要留意一下
[00:05:48.600 --> 00:05:51.600]  就是這個所謂好的年代
[00:05:51.600 --> 00:05:55.600]  這個阿摩斯去發出這些呼聲,不是很合聽
[00:05:55.600 --> 00:05:57.600]  而且聽不進耳
[00:05:57.600 --> 00:05:59.600]  我們明明覺得挺好的
[00:05:59.600 --> 00:06:01.600]  想起來,雙城故事
[00:06:01.600 --> 00:06:05.600]  這是最好的年代,也是最壞的年代
[00:06:05.600 --> 00:06:09.600]  這是智慧的日子,也是愚昧的日子
[00:06:09.600 --> 00:06:12.600]  好像很好,但其實不太好
[00:06:12.600 --> 00:06:14.600]  我今天想講的重點在哪裡呢?
[00:06:14.600 --> 00:06:17.600]  就是看起來很好,但其實不太好
[00:06:17.600 --> 00:06:20.600]  我今天想特別提醒我們各位親愛的弟兄姊妹
[00:06:20.600 --> 00:06:23.600]  我們現在怎樣去檢視我們香港社會
[00:06:23.600 --> 00:06:25.600]  或者我們現在身處的社會
[00:06:25.600 --> 00:06:27.600]  上帝的審判就快要臨到我們當中
[00:06:27.600 --> 00:06:31.600]  甚或我可以這樣說,現在就是上帝審判的時間
[00:06:31.600 --> 00:06:33.600]  我們怎樣回應和面對呢?
[00:06:33.600 --> 00:06:35.600]  但有些人可能有個感覺,不是啊,挺好的
[00:06:35.600 --> 00:06:37.600]  從來沒試過這麼好的,都挺好的
[00:06:37.600 --> 00:06:40.600]  個個都安居樂業,香港好像挺繁榮昌盛
[00:06:40.600 --> 00:06:44.600]  我們看回聖經一會兒,我們再講我們香港現在的社會
[00:06:44.600 --> 00:06:50.600]  「只是先知一件事情去看,有一缸夏天的果子」
[00:06:50.600 --> 00:06:54.600]  你看看,這個阿摩西特別對果子敏感
[00:06:54.600 --> 00:06:56.600]  因為他是修理桑樹的人
[00:06:56.600 --> 00:06:58.600]  所以他對果子很敏感
[00:06:58.600 --> 00:07:01.600]  夏天是什麼呢?夏天就是成熟了
[00:07:01.600 --> 00:07:06.600]  所以他很敏感,看到果子都成熟了,快點要收割
[00:07:06.600 --> 00:07:08.600]  這裡再講一件事,現在也是
[00:07:08.600 --> 00:07:12.600]  農作物收成是很需要把握時間的
[00:07:12.600 --> 00:07:14.600]  快點要收割
[00:07:14.600 --> 00:07:16.600]  不然的話就會壞了
[00:07:16.600 --> 00:07:20.600]  夏天的果子盛放了,不收割就快要壞了
[00:07:20.600 --> 00:07:21.600]  就是這樣的情況
[00:07:21.600 --> 00:07:23.600]  這裡也語帶相關
[00:07:23.600 --> 00:07:27.600]  夏天的果子,果子和結局
[00:07:27.600 --> 00:07:31.600]  結局在原文上是諧音相近的
[00:07:31.600 --> 00:07:33.600]  這個可以這樣說,語帶相關
[00:07:33.600 --> 00:07:36.600]  很快結局就臨近了
[00:07:36.600 --> 00:07:38.600]  他說阿摩西你看見什麼?
[00:07:38.600 --> 00:07:41.600]  我看見就是一缸夏天的果子
[00:07:41.600 --> 00:07:43.600]  耶和華對我說
[00:07:43.600 --> 00:07:45.600]  我指紋以色列的結局到了
[00:07:45.600 --> 00:07:48.600]  你看見那些果子,也看見他們熟透了
[00:07:48.600 --> 00:07:50.600]  就快結局要臨到了
[00:07:50.600 --> 00:07:53.600]  我必不再寬恕他們
[00:07:53.600 --> 00:07:57.600]  聖經提到耶和華提醒阿摩西要講這個訊息
[00:07:57.600 --> 00:08:00.600]  結局臨到,上帝的審判
[00:08:00.600 --> 00:08:02.600]  上帝的管教
[00:08:02.600 --> 00:08:05.600]  很快很快要臨到他的指紋以色列當中
[00:08:05.600 --> 00:08:08.600]  這個也是今天我想和你說的
[00:08:08.600 --> 00:08:11.600]  我們今天也相當需要留意
[00:08:11.600 --> 00:08:14.600]  審判就在我們當中
[00:08:14.600 --> 00:08:16.600]  上帝的管教和審判
[00:08:16.600 --> 00:08:18.600]  在他的指紋當中
[00:08:18.600 --> 00:08:21.600]  審判是先從神的家起手
[00:08:21.600 --> 00:08:24.600]  但同一時間審判也來到民眾當中
[00:08:24.600 --> 00:08:27.600]  那天審判的時候大而可畏
[00:08:27.600 --> 00:08:29.600]  宮殿裡的詩歌變為哀號
[00:08:29.600 --> 00:08:32.600]  本來是歡天喜地唱歌的
[00:08:32.600 --> 00:08:33.600]  作樂的
[00:08:33.600 --> 00:08:35.600]  覺得現在是平安平安
[00:08:35.600 --> 00:08:38.600]  其實沒有平安的時候,屋子就會變成哀號
[00:08:38.600 --> 00:08:40.600]  必有許多的屍首拋在各處
[00:08:40.600 --> 00:08:42.600]  大家都會安靜無聲
[00:08:42.600 --> 00:08:45.600]  到那個時候,哀號很厲害
[00:08:45.600 --> 00:08:47.600]  大家甚至會安靜無聲
[00:08:47.600 --> 00:08:49.600]  這是耶和華說的
[00:08:49.600 --> 00:08:52.600]  現在你看到繁榮昌盛的日子不會很久
[00:08:52.600 --> 00:08:54.600]  很快結局就要到
[00:08:54.600 --> 00:08:57.600]  到時候很多人要死亡
[00:08:57.600 --> 00:09:00.600]  屍首遍處,安靜無聲
[00:09:00.600 --> 00:09:03.600]  本來這裡常常夜夜笙歌
[00:09:03.600 --> 00:09:06.600]  在宮殿裡充滿著
[00:09:06.600 --> 00:09:09.600]  因為繁榮昌盛帶來的快樂
[00:09:09.600 --> 00:09:13.600]  但將會變成許多屍首之處
[00:09:13.600 --> 00:09:14.600]  安靜無聲
[00:09:14.600 --> 00:09:17.600]  為什麼要審判他們?
[00:09:17.600 --> 00:09:19.600]  「你們這些踐踏貧窮人士
[00:09:19.600 --> 00:09:22.600]  這地困苦人衰敗的當聽者說」
[00:09:22.600 --> 00:09:23.600]  原因在這裡
[00:09:23.600 --> 00:09:26.600]  因為他們是踐踏窮人
[00:09:26.600 --> 00:09:28.600]  困苦人衰敗
[00:09:28.600 --> 00:09:30.600]  有權有勢有錢人
[00:09:30.600 --> 00:09:32.600]  欺壓那些困苦人
[00:09:32.600 --> 00:09:34.600]  那些貧窮的人
[00:09:34.600 --> 00:09:36.600]  所以你們要聽這個說話
[00:09:36.600 --> 00:09:38.600]  因為神的審判要臨到你們當中
[00:09:38.600 --> 00:09:41.600]  他們平時說什麼話呢?
[00:09:41.600 --> 00:09:42.600]  他們平時是什麼人呢?
[00:09:42.600 --> 00:09:43.600]  他們平時說
[00:09:43.600 --> 00:09:45.600]  初一何時過去
[00:09:45.600 --> 00:09:47.600]  我們好賣糧
[00:09:47.600 --> 00:09:49.600]  安息日何時過去
[00:09:49.600 --> 00:09:51.600]  我們好擺開穀物
[00:09:51.600 --> 00:09:53.600]  就是說他們是有敬拜的
[00:09:53.600 --> 00:09:57.600]  在安息日和初一的時候
[00:09:57.600 --> 00:09:58.600]  都是會守節旗的
[00:09:58.600 --> 00:10:00.600]  都是在當中會敬拜主的
[00:10:00.600 --> 00:10:02.600]  但是他說
[00:10:02.600 --> 00:10:03.600]  這種敬拜是什麼呢?
[00:10:03.600 --> 00:10:05.600]  是形式上的
[00:10:05.600 --> 00:10:07.600]  等他何時過去
[00:10:07.600 --> 00:10:08.600]  好讓我們可以賣
[00:10:08.600 --> 00:10:09.600]  快點過去
[00:10:09.600 --> 00:10:11.600]  我們會做的
[00:10:11.600 --> 00:10:12.600]  要做足所有的事情
[00:10:12.600 --> 00:10:14.600]  但其實心不在那裡
[00:10:14.600 --> 00:10:16.600]  完了我們就好快點
[00:10:16.600 --> 00:10:17.600]  等於什麼呢?
[00:10:17.600 --> 00:10:18.600]  等於今天我們說
[00:10:18.600 --> 00:10:19.600]  如果我們翻崇拜
[00:10:19.600 --> 00:10:20.600]  翻崇拜的人說
[00:10:20.600 --> 00:10:22.600]  「牧師你說這麼長
[00:10:22.600 --> 00:10:23.600]  什麼時候說完呢?
[00:10:23.600 --> 00:10:26.600]  我一會兒找不到位置去喝茶」
[00:10:26.600 --> 00:10:27.600]  大概是這個意思
[00:10:27.600 --> 00:10:28.600]  其實不是期待聽你說
[00:10:28.600 --> 00:10:30.600]  是期待敬拜主的
[00:10:30.600 --> 00:10:31.600]  是期待什麼呢?
[00:10:31.600 --> 00:10:33.600]  完了就一起去歡樂
[00:10:33.600 --> 00:10:35.600]  這個就是這樣的情況
[00:10:35.600 --> 00:10:37.600]  我們要把依法變為小
[00:10:37.600 --> 00:10:39.600]  赦勒變為大
[00:10:39.600 --> 00:10:40.600]  依法赦勒
[00:10:40.600 --> 00:10:42.600]  都是一些良器的器皿
[00:10:42.600 --> 00:10:44.600]  簡單來說就是什麼呢?
[00:10:44.600 --> 00:10:45.600]  其實就是後面說的
[00:10:45.600 --> 00:10:46.600]  鬼炸的天秤
[00:10:46.600 --> 00:10:47.600]  就是說呃稱
[00:10:47.600 --> 00:10:50.600]  收錢的就要收多一點
[00:10:50.600 --> 00:10:52.600]  給貨的就要給少一點
[00:10:52.600 --> 00:10:53.600]  簡單來說就是這個情況
[00:10:53.600 --> 00:10:56.600]  鬼炸的天秤就是呃稱
[00:10:56.600 --> 00:10:59.600]  讓人們得不到他應該要得到的東西
[00:10:59.600 --> 00:11:01.600]  還有用銀紙買貧寒人
[00:11:01.600 --> 00:11:04.600]  用一雙鞋子換了貧窮人
[00:11:04.600 --> 00:11:06.600]  也把壞的穀物賣給人
[00:11:06.600 --> 00:11:07.600]  有三方面
[00:11:07.600 --> 00:11:09.600]  第一個就是將那些人
[00:11:09.600 --> 00:11:11.600]  貧苦的人
[00:11:11.600 --> 00:11:12.600]  他們價值很卑微
[00:11:12.600 --> 00:11:15.600]  成為了人買賣的對象
[00:11:15.600 --> 00:11:17.600]  成為了奴僕
[00:11:17.600 --> 00:11:19.600]  這裡我用現代
[00:11:19.600 --> 00:11:21.600]  現在我們的言語來說是什麼呢?
[00:11:21.600 --> 00:11:22.600]  說什麼呢?
[00:11:22.600 --> 00:11:24.600]  喂!你們的牧師傳道
[00:11:24.600 --> 00:11:26.600]  或者你們現在說什麼公平公義的東西
[00:11:26.600 --> 00:11:27.600]  什麼時候說完呢?
[00:11:27.600 --> 00:11:29.600]  不要妨礙我們謀生啊!
[00:11:29.600 --> 00:11:30.600]  就是這個意思
[00:11:30.600 --> 00:11:32.600]  快點搞定你那些東西
[00:11:32.600 --> 00:11:34.600]  不要妨礙我們謀生
[00:11:34.600 --> 00:11:35.600]  而那些呢
[00:11:35.600 --> 00:11:37.600]  這個鬼炸的天秤
[00:11:37.600 --> 00:11:39.600]  那些是什麼呢?
[00:11:39.600 --> 00:11:41.600]  就是那些假冒偽劣的商品
[00:11:41.600 --> 00:11:44.600]  就是說那些東西完全不符合標準
[00:11:44.600 --> 00:11:45.600]  你買了出來
[00:11:45.600 --> 00:11:46.600]  物非所用
[00:11:46.600 --> 00:11:47.600]  你不能夠
[00:11:47.600 --> 00:11:48.600]  就是沒有那個價值
[00:11:48.600 --> 00:11:49.600]  但是在當中
[00:11:49.600 --> 00:11:50.600]  又或者我們現在的看法
[00:11:50.600 --> 00:11:52.600]  就是說那些東西呃稱呃到飛起
[00:11:52.600 --> 00:11:55.600]  如果用我們之前一點點的話
[00:11:55.600 --> 00:11:57.600]  就是那些樓這麼發水的
[00:11:57.600 --> 00:11:58.600]  為什麼呢?
[00:11:58.600 --> 00:11:59.600]  400呎那些
[00:11:59.600 --> 00:12:02.600]  400呎那些沒有房間的
[00:12:02.600 --> 00:12:04.600]  那些房間為什麼這麼小呢?
[00:12:04.600 --> 00:12:05.600]  為什麼擺不了床呢?
[00:12:05.600 --> 00:12:08.600]  一定要放一點點進去那個窗台
[00:12:08.600 --> 00:12:09.600]  才是什麼呢?
[00:12:09.600 --> 00:12:10.600]  大致我們想想
[00:12:10.600 --> 00:12:12.600]  那個情況就是這樣
[00:12:12.600 --> 00:12:13.600]  還有什麼呢?
[00:12:13.600 --> 00:12:15.600]  將一雙鞋子來買
[00:12:15.600 --> 00:12:17.600]  將一雙鞋子來換貧窮人
[00:12:17.600 --> 00:12:18.600]  大致情況
[00:12:18.600 --> 00:12:19.600]  如果用今天來說的話
[00:12:19.600 --> 00:12:23.600]  我們用一個iPhone去買了一個什麼呢?
[00:12:23.600 --> 00:12:25.600]  買了一個人的神
[00:12:25.600 --> 00:12:26.600]  我聽說有這樣的情況
[00:12:26.600 --> 00:12:27.600]  不過可能是國內
[00:12:27.600 --> 00:12:28.600]  我不知道真還是假
[00:12:28.600 --> 00:12:29.600]  如果是的話
[00:12:29.600 --> 00:12:31.600]  實際上也很可怕和可悲
[00:12:31.600 --> 00:12:33.600]  一個神的價值
[00:12:33.600 --> 00:12:36.600]  就是一個iPhone
[00:12:36.600 --> 00:12:38.600]  用一個很低的價錢
[00:12:38.600 --> 00:12:41.600]  去賣了人的尊嚴
[00:12:41.600 --> 00:12:43.600]  賣了人的生命和價值
[00:12:43.600 --> 00:12:44.600]  我想說
[00:12:44.600 --> 00:12:46.600]  剛才說這些買賣
[00:12:46.600 --> 00:12:47.600]  有時候有些
[00:12:47.600 --> 00:12:48.600]  我這裡也想說
[00:12:48.600 --> 00:12:51.600]  有些叫做極端的自由主義
[00:12:51.600 --> 00:12:54.600]  或者叫做自由經濟主義的看法的人
[00:12:54.600 --> 00:12:55.600]  就會說
[00:12:55.600 --> 00:12:57.600]  其實一個願意買一個願意賣
[00:12:57.600 --> 00:12:58.600]  為什麼不行呢?
[00:12:58.600 --> 00:12:59.600]  他又肯買
[00:12:59.600 --> 00:13:00.600]  這個又肯買
[00:13:00.600 --> 00:13:02.600]  為什麼不給呢?
[00:13:02.600 --> 00:13:03.600]  按照他說
[00:13:03.600 --> 00:13:05.600]  他覺得這筆錢是值得
[00:13:05.600 --> 00:13:06.600]  這樣賣一個神給你
[00:13:06.600 --> 00:13:07.600]  為什麼不值得呢?
[00:13:07.600 --> 00:13:09.600]  為什麼不可以呢?
[00:13:09.600 --> 00:13:11.600]  說公義這本書就說這些
[00:13:11.600 --> 00:13:12.600]  為什麼不可以呢?
[00:13:12.600 --> 00:13:13.600]  我們今天不能夠詳細說
[00:13:13.600 --> 00:13:14.600]  但是我想說
[00:13:14.600 --> 00:13:16.600]  這個就是不公義的情況
[00:13:16.600 --> 00:13:18.600]  為什麼他要這樣來換法呢?
[00:13:18.600 --> 00:13:20.600]  這樣是不是可行呢?
[00:13:20.600 --> 00:13:21.600]  是不是可能呢?
[00:13:21.600 --> 00:13:22.600]  這裡我想說
[00:13:22.600 --> 00:13:25.600]  我們並不是要鼓勵仇恨財富
[00:13:25.600 --> 00:13:27.600]  有錢的人
[00:13:27.600 --> 00:13:28.600]  有錢的人
[00:13:28.600 --> 00:13:29.600]  憑著他們的努力
[00:13:29.600 --> 00:13:31.600]  他們的眼光和經驗
[00:13:31.600 --> 00:13:32.600]  去賺取財富
[00:13:32.600 --> 00:13:34.600]  天父是賜福的
[00:13:34.600 --> 00:13:36.600]  實際上阿巴拉罕是有錢人
[00:13:36.600 --> 00:13:38.600]  這個約伯
[00:13:38.600 --> 00:13:39.600]  神也賜福給他
[00:13:39.600 --> 00:13:40.600]  有很多牛羊
[00:13:40.600 --> 00:13:41.600]  我們不是仇恨財富
[00:13:41.600 --> 00:13:42.600]  不過我想說
[00:13:42.600 --> 00:13:44.600]  我們並不擁抱一個偶像
[00:13:44.600 --> 00:13:45.600]  今天很多人有一個偶像
[00:13:45.600 --> 00:13:47.600]  就是自由經濟
[00:13:47.600 --> 00:13:49.600]  說放寬監管
[00:13:49.600 --> 00:13:51.600]  自由經濟
[00:13:51.600 --> 00:13:53.600]  或者他贏的時候
[00:13:53.600 --> 00:13:54.600]  全部都拿了
[00:13:54.600 --> 00:13:56.600]  這種看法
[00:13:56.600 --> 00:13:57.600]  在不少的
[00:13:57.600 --> 00:13:59.600]  香港人來說是一種偶像
[00:13:59.600 --> 00:14:00.600]  我特別額外說
[00:14:00.600 --> 00:14:03.600]  這個和聖經所看的看法有分歧
[00:14:03.600 --> 00:14:04.600]  聖經的看法是什麼呢?
[00:14:04.600 --> 00:14:07.600]  田的角的墨水是要留給窮人的
[00:14:07.600 --> 00:14:08.600]  如果用現在的說法
[00:14:08.600 --> 00:14:10.600]  賺是不可以賺盡的
[00:14:10.600 --> 00:14:12.600]  是要留給有需要的人
[00:14:12.600 --> 00:14:14.600]  地是不可以永賣的
[00:14:14.600 --> 00:14:17.600]  因為地是屬於耶和華
[00:14:17.600 --> 00:14:18.600]  要給他的子民的
[00:14:18.600 --> 00:14:19.600]  還有
[00:14:19.600 --> 00:14:21.600]  以色列子民是不能夠成為奴僕的
[00:14:21.600 --> 00:14:24.600]  你不可以賣了你的兄弟
[00:14:24.600 --> 00:14:26.600]  以色列人成為奴僕
[00:14:26.600 --> 00:14:28.600]  因為到了安息日的時候
[00:14:28.600 --> 00:14:29.600]  或者到了熙年的時候
[00:14:29.600 --> 00:14:31.600]  那些地要物歸原主
[00:14:31.600 --> 00:14:34.600]  生產工具要給那些貧寒人
[00:14:34.600 --> 00:14:35.600]  那些困苦人
[00:14:35.600 --> 00:14:36.600]  所以不是永賣的
[00:14:36.600 --> 00:14:37.600]  要給他的
[00:14:37.600 --> 00:14:39.600]  奴僕要得自由得釋放
[00:14:39.600 --> 00:14:41.600]  不是永遠成為奴僕的
[00:14:41.600 --> 00:14:42.600]  即使他沒錢
[00:14:42.600 --> 00:14:46.600]  這是聖經的看法和我們的盼望
[00:14:46.600 --> 00:14:47.600]  神的盼望
[00:14:47.600 --> 00:14:49.600]  人是有尊嚴的
[00:14:49.600 --> 00:14:52.600]  他們終極來說是弟兄姊妹
[00:14:52.600 --> 00:14:55.600]  每個人都在神的面前捍衛寶貴
[00:14:55.600 --> 00:14:58.600]  自由主義不可以成為我們
[00:14:58.600 --> 00:15:00.600]  或者自由經濟這種看法
[00:15:00.600 --> 00:15:03.600]  不可以成為我們的偶像
[00:15:03.600 --> 00:15:04.600]  提醒我們
[00:15:04.600 --> 00:15:06.600]  特別這段經文提到
[00:15:06.600 --> 00:15:08.600]  為什麼有些情況出現
[00:15:08.600 --> 00:15:13.600]  七節耶和華指著雅各的驕傲起誓說
[00:15:13.600 --> 00:15:17.600]  你們這一切的行為我必永遠不忘
[00:15:17.600 --> 00:15:19.600]  上帝的審判在他的子民當中
[00:15:19.600 --> 00:15:20.600]  是因為他們的驕傲
[00:15:20.600 --> 00:15:24.600]  指著雅各神的子民的驕傲起誓
[00:15:24.600 --> 00:15:25.600]  這一切的行為
[00:15:25.600 --> 00:15:27.600]  神是永遠不會忘記的
[00:15:27.600 --> 00:15:32.600]  所以今天我特別提醒我們弟兄姊妹
[00:15:32.600 --> 00:15:36.600]  神會指著我們的驕傲去起誓
[00:15:36.600 --> 00:15:39.600]  他不會忘記我們的行為
[00:15:39.600 --> 00:15:42.600]  我們特別留意我們自己在屬靈上
[00:15:42.600 --> 00:15:45.600]  在平時的時候有沒有驕傲的情況
[00:15:45.600 --> 00:15:48.600]  令到上帝永不忘記你的罪惡
[00:15:48.600 --> 00:15:50.600]  今天我想特別一提
[00:15:50.600 --> 00:15:52.600]  香港也好世界也好
[00:15:52.600 --> 00:15:54.600]  很多自以為成功的人士
[00:15:54.600 --> 00:15:57.600]  過往的成功都覺得是自己的才幹
[00:15:57.600 --> 00:15:59.600]  或者自己的聰明
[00:15:59.600 --> 00:16:00.600]  自己的智慧
[00:16:00.600 --> 00:16:06.600]  輕忽了其他人的需要
[00:16:06.600 --> 00:16:10.600]  輕忽了其他人求生的需要
[00:16:10.600 --> 00:16:12.600]  我今天特別要說
[00:16:12.600 --> 00:16:14.600]  我們的社會看起來好像很好
[00:16:14.600 --> 00:16:18.600]  但其實原來在神的眼中一點都不好
[00:16:18.600 --> 00:16:21.600]  為什麼我會有這樣的感覺呢?
[00:16:21.600 --> 00:16:24.600]  因為最近我看香港的社會也好
[00:16:24.600 --> 00:16:25.600]  世界也好
[00:16:25.600 --> 00:16:26.600]  其他地方也好
[00:16:26.600 --> 00:16:28.600]  我越去禱告的時候
[00:16:28.600 --> 00:16:30.600]  我的感受越深
[00:16:30.600 --> 00:16:33.600]  我之前一直覺得韓國是一個不錯的社會
[00:16:33.600 --> 00:16:35.600]  因為我女兒很喜歡韓星
