
[00:00:00.000 --> 00:00:05.400]  你知道唯有敬拜的工作是直到永遠的
[00:02:39.600 --> 00:02:41.900]  有歡喜快樂的聲音
[00:02:41.900 --> 00:02:44.600]  為什麼這群人這麼開心
[00:02:44.600 --> 00:02:48.700]  在這裡歌唱,甚至在這裡歡呼呢?
[00:02:48.700 --> 00:02:51.000]  原因就在第三到第五節
[00:02:51.000 --> 00:02:52.500]  我們繼續一起讀
[00:02:52.500 --> 00:02:55.000]  因耶和華為大神
[00:02:55.000 --> 00:02:58.500]  為大王,超乎萬神之上
[00:02:58.500 --> 00:03:01.100]  地的深處在他手中
[00:03:01.100 --> 00:03:03.300]  山的高峰也屬他
[00:03:03.300 --> 00:03:06.100]  海洋屬他,是他造的
[00:03:06.100 --> 00:03:09.800]  旱地也是他手造成的
[00:03:09.800 --> 00:03:11.900]  他們歡喜快樂的原因
[00:03:11.900 --> 00:03:14.200]  是因為他們所相信的神
[00:03:14.200 --> 00:03:15.400]  是大神
[00:03:15.400 --> 00:03:19.700]  是大王,超乎萬神之上的神
[00:03:19.700 --> 00:03:23.600]  可能那時候有人拜地域的神
[00:03:23.600 --> 00:03:27.200]  但是地的深處
[00:03:27.200 --> 00:03:29.600]  是這位神所造的
[00:03:29.600 --> 00:03:30.900]  我成長的時候
[00:03:30.900 --> 00:03:33.700]  我的鄰居是拜土地公的
[00:03:33.700 --> 00:03:36.800]  我去台灣看到很多不同的地方
[00:03:36.800 --> 00:03:38.300]  有不同的神
[00:03:38.300 --> 00:03:42.200]  但是原來地是這位創造的主所造的
[00:03:42.200 --> 00:03:44.600]  可能那時候有人拜山的神
[00:03:44.600 --> 00:03:47.800]  山越高,神就越靈
[00:03:47.800 --> 00:03:50.200]  但是原來山的高峰
[00:03:50.200 --> 00:03:52.800]  也屬於創造的主宰
[00:03:52.800 --> 00:03:54.300]  有人拜海神
[00:03:54.300 --> 00:03:56.800]  但是海洋也是他的
[00:03:56.800 --> 00:03:58.500]  是他手所造的
[00:03:58.500 --> 00:04:00.800]  甚至沙漠、旱地
[00:04:00.800 --> 00:04:03.800]  都是這位神所造的
[00:04:03.800 --> 00:04:06.400]  所以這群人歡喜快樂
[00:04:06.400 --> 00:04:09.200]  所以他們來到在神面前歌唱
[00:04:09.200 --> 00:04:10.900]  在神面前感謝
[00:04:10.900 --> 00:04:13.900]  也在神面前歡呼
[00:04:13.900 --> 00:04:16.400]  以前我讀到第一節的上半
[00:04:16.400 --> 00:04:17.700]  我很高興
[00:04:17.700 --> 00:04:22.100]  因為他說來啊,我們要向耶和華歌唱
[00:04:22.100 --> 00:04:24.400]  我學了很多年唱歌
[00:04:24.400 --> 00:04:26.500]  歌唱是我本行
[00:04:26.500 --> 00:04:27.500]  所以我說
[00:04:27.500 --> 00:04:30.700]  對神歌唱是理所當然的
[00:04:30.700 --> 00:04:32.700]  但是我讀到後半
[00:04:32.700 --> 00:04:34.200]  我就有點為難
[00:04:34.200 --> 00:04:34.700]  為什麼?
[00:04:34.700 --> 00:04:38.300]  他說向拯救我們的盆石做什麼?
[00:04:38.300 --> 00:04:39.700]  歡呼
[00:04:39.700 --> 00:04:43.100]  歡呼帶有呼喊的意思
[00:04:43.100 --> 00:04:45.100]  帶有叫的意思
[00:04:45.100 --> 00:04:48.400]  就是英文shout的意思
[00:04:48.400 --> 00:04:52.400]  我是在很傳統的教養裡面長大的
[00:04:52.400 --> 00:04:53.800]  媽媽說
[00:04:53.800 --> 00:04:57.200]  情感絕對不可以外露的
[00:04:57.200 --> 00:05:01.400]  所以大丈夫流血不流淚
[00:05:01.400 --> 00:05:04.500]  不可以讓人看到自己流眼淚的
[00:05:04.500 --> 00:05:07.500]  因為這樣代表自己軟弱
[00:05:07.500 --> 00:05:09.100]  所以我覺得
[00:05:09.100 --> 00:05:10.600]  唱歌可以神
[00:05:10.600 --> 00:05:13.600]  但是叫這麼外顯的東西
[00:05:13.600 --> 00:05:15.700]  我覺得我不懂
[00:05:15.700 --> 00:05:18.400]  那時候我剛剛去到美國留學
[00:05:18.400 --> 00:05:22.100]  就發現美國人什麼都叫一頓
[00:05:22.100 --> 00:05:24.700]  有一次我去書局買書
[00:05:24.700 --> 00:05:26.600]  迎面來有一個美國人
[00:05:26.600 --> 00:05:28.700]  在地上撿到一分錢
[00:05:28.700 --> 00:05:30.800]  一分錢我們叫penny
[00:05:30.800 --> 00:05:35.300]  就等於兩毫多港幣左右
[00:05:35.300 --> 00:05:36.900]  他一撿到之後
[00:05:36.900 --> 00:05:39.100]  就很開心地大叫
[00:05:39.100 --> 00:05:42.300]  Yeah,是我的lucky day
[00:05:42.300 --> 00:05:43.400]  我就說
[00:05:43.400 --> 00:05:46.500]  神啊,他就可以向你歡呼
[00:05:46.500 --> 00:05:47.800]  我不懂的
[00:05:47.800 --> 00:05:50.100]  我不懂得向你歡呼
[00:05:50.100 --> 00:05:53.300]  但後來神很幽默地讓我知道
[00:05:53.300 --> 00:05:55.200]  原來不是我不懂
[00:05:55.200 --> 00:05:57.200]  是我不肯
[00:05:57.200 --> 00:05:58.600]  是我不肯
[00:05:58.600 --> 00:06:01.600]  你知不知道我是一個籃球迷
[00:06:01.600 --> 00:06:05.000]  我很喜歡看美國的NBA籃球
[00:06:05.000 --> 00:06:07.000]  看了三十多年
[00:06:07.000 --> 00:06:09.400]  中間有沒有喜歡看NBA的
[00:06:09.400 --> 00:06:11.500]  可不可以跟我揮揮手
[00:06:11.500 --> 00:06:13.000]  如果你還沒開始看
[00:06:13.000 --> 00:06:13.900]  可以多一點看
[00:06:13.900 --> 00:06:16.400]  有很多屬靈的功課在裡面
[00:06:16.400 --> 00:06:19.200]  我最喜歡那隊
[00:06:19.200 --> 00:06:20.400]  就是侯斯頓
[00:06:20.400 --> 00:06:22.000]  因為我在侯斯頓住
[00:06:22.000 --> 00:06:23.800]  火箭隊
[00:06:23.800 --> 00:06:25.000]  知不知道火箭隊
[00:06:25.000 --> 00:06:28.000]  有一個很出名的中國球員姚明
[00:06:28.000 --> 00:06:29.600]  在那裡打了很多年
[00:06:29.600 --> 00:06:31.500]  最近林書豪
[00:06:31.500 --> 00:06:34.100]  也曾經在我們那裡打了兩年
[00:06:34.100 --> 00:06:38.200]  我跟火箭隊已經看了三十多年
[00:06:38.200 --> 00:06:41.300]  關係又愛又恨
[00:06:41.300 --> 00:06:42.600]  為什麼愛呢
[00:06:42.600 --> 00:06:44.800]  因為他們經常都打得不錯
[00:06:44.800 --> 00:06:46.900]  可以打到準決賽
[00:06:46.900 --> 00:06:48.800]  甚至總決賽
[00:06:48.800 --> 00:06:50.100]  但為什麼恨呢
[00:06:50.100 --> 00:06:51.400]  就是因為
[00:06:51.400 --> 00:06:54.400]  時時在最重要的關頭
[00:06:54.400 --> 00:06:56.700]  最大的賽事
[00:06:56.700 --> 00:07:00.200]  原本還在贏一分或者兩分
[00:07:00.200 --> 00:07:02.600]  剩下一秒兩秒
[00:07:02.600 --> 00:07:05.800]  但是可以反勝為敗
[00:07:05.800 --> 00:07:07.800]  就是那些輸了球
[00:07:07.800 --> 00:07:10.500]  你很久都吃不下飯那種
[00:07:10.500 --> 00:07:12.200]  所以又喜歡看
[00:07:12.200 --> 00:07:14.800]  但是又很怕看
[00:07:14.800 --> 00:07:17.600]  有一年我們打得特別好
[00:07:17.600 --> 00:07:19.600]  1994年
[00:07:19.600 --> 00:07:22.400]  我們打到入總決賽
[00:07:22.400 --> 00:07:24.700]  打七場和紐約
[00:07:24.700 --> 00:07:26.300]  哪隊贏呢
[00:07:26.300 --> 00:07:28.300]  哪隊就是總冠軍
[00:07:28.300 --> 00:07:32.200]  那次每隊已經贏了三場
[00:07:32.200 --> 00:07:34.100]  就打到最後一場
[00:07:34.100 --> 00:07:37.200]  你可以想像是多麼激烈
[00:07:37.200 --> 00:07:38.500]  那場真的很激烈
[00:07:38.500 --> 00:07:40.200]  在侯斯頓打
[00:07:40.200 --> 00:07:41.400]  他們贏一分
[00:07:41.400 --> 00:07:43.400]  我們追回來贏一分
[00:07:43.400 --> 00:07:45.000]  他們贏兩分
[00:07:45.000 --> 00:07:47.300]  到最後三秒
[00:07:47.300 --> 00:07:49.200]  我們贏兩分
[00:07:49.200 --> 00:07:50.100]  但是呢
[00:07:50.100 --> 00:07:53.200]  發球權在紐約隊那邊
[00:07:53.200 --> 00:07:58.000]  我們一班男人在一個朋友家裡看
[00:07:58.000 --> 00:07:59.200]  很緊張
[00:07:59.200 --> 00:08:03.300]  因為如果歷史的教訓是對的話
[00:08:03.300 --> 00:08:04.300]  會怎樣呢
[00:08:04.300 --> 00:08:05.700]  球扔出來
[00:08:05.700 --> 00:08:08.200]  他們三分籃最準的球員
[00:08:08.200 --> 00:08:09.500]  就會拿到球
[00:08:09.500 --> 00:08:10.900]  然後射
[00:08:10.900 --> 00:08:12.200]  然後中
[00:08:12.200 --> 00:08:13.100]  那我們會怎樣
[00:08:13.100 --> 00:08:15.700]  輸一分
[00:08:15.700 --> 00:08:16.700]  很慘
[00:08:16.700 --> 00:08:18.000]  經常都是這樣
[00:08:18.000 --> 00:08:19.200]  所以我們很緊張
[00:08:19.200 --> 00:08:26.800]  一班人跪在電視面前為他們祈禱
[00:08:26.800 --> 00:08:28.500]  終於開球了
[00:08:28.500 --> 00:08:30.300]  開球的球一扔進來
[00:08:30.300 --> 00:08:34.100]  他們三分籃最準的球員就拿著
[00:08:34.100 --> 00:08:36.300]  拿著看都不看就射了
[00:08:36.300 --> 00:08:38.100]  我們說死了這次
[00:08:38.100 --> 00:08:40.300]  又再發生了
[00:08:40.300 --> 00:08:42.400]  在那時候我們那隊有一個
[00:08:42.400 --> 00:08:44.700]  不知道從哪裡走出來的球員
[00:08:44.700 --> 00:08:47.500]  一手就把球擋了
[00:08:47.500 --> 00:08:49.800]  擋了之後沒有時間剩下
[00:08:49.800 --> 00:08:51.600]  我們贏兩分
[00:08:51.600 --> 00:08:52.800]  總冠軍
[00:08:52.800 --> 00:08:54.700]  你猜我們怎樣慶祝
[00:08:54.700 --> 00:08:56.200]  是不是很含蓄
[00:08:56.200 --> 00:08:58.600]  感謝神他們贏了
[00:08:58.600 --> 00:09:00.000]  耶
[00:09:00.000 --> 00:09:01.200]  我們在那裏跳
[00:09:01.200 --> 00:09:02.100]  在那裏叫
[00:09:02.100 --> 00:09:03.700]  然後大家擁抱
[00:09:03.700 --> 00:09:05.100]  我有一個朋友
[00:09:05.100 --> 00:09:06.000]  滾在地上
[00:09:06.000 --> 00:09:10.600]  他說我這麼大個兒子都沒試過這麼開心
[00:09:10.600 --> 00:09:13.500]  在我們在那裏叫的時候
[00:09:13.500 --> 00:09:15.500]  神就跟我說話
[00:09:15.500 --> 00:09:17.000]  他說浩然
[00:09:17.000 --> 00:09:20.500]  你看看你這隊這麼區區的火箭隊
[00:09:20.500 --> 00:09:22.900]  你叫得像傻子一樣
[00:09:22.900 --> 00:09:25.400]  但是我是你的大神
[00:09:25.400 --> 00:09:27.100]  是你的大王
[00:09:27.100 --> 00:09:30.000]  超乎萬神之上的神
[00:09:30.000 --> 00:09:34.300]  你可不可以為我來歡呼
[00:09:34.300 --> 00:09:36.200]  從那時候開始
[00:09:36.200 --> 00:09:37.500]  我就決定
[00:09:37.500 --> 00:09:40.500]  我決定我要向神來歡呼
[00:09:40.500 --> 00:09:43.600]  因為我不是不懂得怎樣向祂歡呼
[00:09:43.600 --> 00:09:45.500]  而是我不肯
[00:09:45.500 --> 00:09:48.100]  但也同時遇到一個問題
[00:09:48.100 --> 00:09:49.400]  就是發現
[00:09:49.400 --> 00:09:51.800]  我們中國人說話
[00:09:51.800 --> 00:09:54.200]  叫都沒有好事
[00:09:54.200 --> 00:09:56.000]  叫都是一些負面的東西
[00:09:56.000 --> 00:09:58.100]  譬如反對
[00:09:58.100 --> 00:09:59.000]  抗議
[00:09:59.000 --> 00:10:00.800]  那些
[00:10:00.800 --> 00:10:03.500]  最接近的可能是萬歲
[00:10:03.500 --> 00:10:06.000]  不過現在都沒有人叫萬歲
[00:10:06.000 --> 00:10:08.200]  所以怎樣算呢
[00:10:08.200 --> 00:10:10.800]  我們就寫了下面這首歌
[00:10:10.800 --> 00:10:14.800]  這首歌不單止我們向神來歌唱
[00:10:14.800 --> 00:10:17.400]  這首歌也呼召我們
[00:10:17.400 --> 00:10:19.600]  向神來呼喊
[00:10:19.600 --> 00:10:21.500]  向神來歡呼
[00:10:21.500 --> 00:10:23.100]  你跟隔壁的人說
[00:10:23.100 --> 00:10:25.700]  你也可以向神歡呼
[00:10:25.700 --> 00:10:26.700]  你跟他說
[00:10:26.700 --> 00:10:28.700]  你也可以向神歡呼
[00:10:53.100 --> 00:10:59.000]  請你創造奇妙
[00:10:59.000 --> 00:11:02.600]  大眾擊掌選舉主得勝
[00:11:02.600 --> 00:11:06.200]  大眾舉手撥唱可殺難
[00:11:06.200 --> 00:11:08.000]  全力偏門
[00:11:08.000 --> 00:11:12.600]  人主的榮光
[00:11:12.600 --> 00:11:14.400]  齊聲喊叫
[00:11:14.400 --> 00:11:16.200]  直見全圍
[00:11:16.200 --> 00:11:18.000]  齊聲喊叫
[00:11:18.000 --> 00:11:19.800]  全能支柱
[00:11:19.800 --> 00:11:21.600]  齊聲喊叫
[00:11:21.600 --> 00:11:26.700]  彌彩那慈愛主
[00:11:26.700 --> 00:11:28.600]  齊聲喊叫
[00:11:28.600 --> 00:11:30.300]  自慰真理
[00:11:30.300 --> 00:11:32.100]  齊聲喊叫
[00:11:32.100 --> 00:11:34.600]  和平支柱
[00:11:34.600 --> 00:11:35.600]  全地要
[00:11:35.600 --> 00:11:36.700]  呼福
[00:11:36.700 --> 00:11:38.100]  跪拜
[00:11:38.100 --> 00:11:41.000]  眾臣
[00:11:41.000 --> 00:11:42.400]  大家學得很快
[00:11:42.400 --> 00:11:44.200]  也都唱得很好
[00:11:44.200 --> 00:11:46.600]  所以我們不單止向我們的神
[00:11:46.600 --> 00:11:48.000]  來到歌唱
[00:11:48.000 --> 00:11:50.100]  我們也都向我們的神
[00:11:50.100 --> 00:11:52.200]  來到呼喊
[00:11:52.200 --> 00:11:53.800]  我們再唱一次
[00:11:53.800 --> 00:11:55.200]  預備
[00:11:55.200 --> 00:11:56.100]  來
[00:11:56.100 --> 00:11:59.600]  大眾一心高唱主的愛
[00:11:59.600 --> 00:12:03.200]  大眾一口稱讚主的名
[00:12:03.200 --> 00:12:10.300]  全地見證你創造奇妙
[00:12:10.300 --> 00:12:13.900]  大眾擊掌選舉主得勝
[00:12:13.900 --> 00:12:17.500]  大眾舉手撥唱可殺難
[00:12:17.500 --> 00:12:18.700]  全地要
[00:12:18.700 --> 00:12:22.900]  為了人主的榮光
[00:12:22.900 --> 00:12:24.000]  齊聲
[00:12:24.000 --> 00:12:25.800]  齊聲喊叫
[00:12:25.800 --> 00:12:27.600]  直見全圍
[00:12:27.600 --> 00:12:29.400]  齊聲喊叫
[00:12:29.400 --> 00:12:31.200]  全能支柱
[00:12:31.200 --> 00:12:33.000]  齊聲喊叫
[00:12:33.000 --> 00:12:38.200]  彌彩那慈愛主
[00:12:38.200 --> 00:12:40.000]  齊聲喊叫
[00:12:40.000 --> 00:12:41.800]  自慰真理
[00:12:41.800 --> 00:12:43.600]  齊聲喊叫
[00:12:43.600 --> 00:12:46.000]  和平支柱
[00:12:46.000 --> 00:12:47.100]  全地要
[00:12:47.100 --> 00:12:48.200]  呼福
[00:12:48.200 --> 00:12:49.500]  圍埋
[00:12:49.500 --> 00:12:52.100]  眾贊
[00:13:19.200 --> 00:13:20.900]  齊聲喊叫
[00:13:20.900 --> 00:13:22.600]  直見全圍
[00:13:22.600 --> 00:13:24.200]  齊聲喊叫
[00:13:24.200 --> 00:13:26.100]  全能支柱
[00:13:26.100 --> 00:13:27.900]  齊聲喊叫
[00:13:27.900 --> 00:13:33.300]  彌彩那慈愛主
[00:13:33.300 --> 00:13:35.100]  齊聲喊叫
[00:13:35.100 --> 00:13:37.100]  自慰真理
[00:13:37.100 --> 00:13:38.800]  齊聲喊叫
[00:13:38.800 --> 00:13:41.500]  和平支柱
[00:13:41.500 --> 00:13:42.600]  全地要
[00:13:42.600 --> 00:13:43.900]  呼福
[00:13:43.900 --> 00:13:45.100]  圍埋
[00:13:45.100 --> 00:13:46.100]  眾贊
[00:13:46.100 --> 00:13:47.300]  齊聲喊叫
[00:13:47.300 --> 00:13:48.900]  直見全圍
[00:13:48.900 --> 00:13:50.500]  齊聲喊叫
[00:13:50.500 --> 00:13:52.400]  全能支柱
[00:13:52.400 --> 00:13:54.200]  齊聲喊叫
[00:13:54.200 --> 00:13:59.100]  彌彩那慈愛主
[00:13:59.100 --> 00:14:00.900]  齊聲喊叫
[00:14:00.900 --> 00:14:02.900]  自慰真理
[00:14:02.900 --> 00:14:05.200]  齊聲喊叫
[00:14:05.200 --> 00:14:07.000]  支柱
[00:14:07.000 --> 00:14:08.300]  全地要
[00:14:08.300 --> 00:14:09.300]  呼福
[00:14:09.300 --> 00:14:10.600]  圍埋
[00:14:10.600 --> 00:14:11.900]  眾贊
[00:14:11.900 --> 00:14:13.400]  齊聲喊叫
[00:14:13.400 --> 00:14:20.300]  全地要呼福 圍埋 眾贊
[00:14:20.300 --> 00:14:28.900]  全地要呼福 圍埋 眾贊
[00:14:28.900 --> 00:14:32.000]  我們來向我們的神來到鼓掌
[00:14:32.000 --> 00:14:33.500]  敬拜的第一個動作
[00:14:33.500 --> 00:14:36.000]  是向我們的神來到歌唱
[00:14:36.000 --> 00:14:37.600]  亦都向祂歡呼
[00:14:37.600 --> 00:14:38.700]  我們再說
[00:14:38.700 --> 00:14:39.600]  Hallelujah
[00:14:39.600 --> 00:14:40.400]  讚美主
[00:14:40.400 --> 00:14:41.200]  來
[00:14:41.200 --> 00:14:42.600]  Hallelujah
[00:14:42.600 --> 00:14:43.800]  讚美主
[00:14:43.800 --> 00:14:45.500]  我們再為祂鼓掌
[00:14:45.500 --> 00:14:46.600]  請坐
[00:14:46.600 --> 00:14:51.800]  在這個充滿動態
[00:14:51.800 --> 00:14:54.800]  充滿吵鬧的氣氛之後
[00:14:54.800 --> 00:14:58.500]  詩人就向我們發出第二個邀請
[00:14:58.500 --> 00:15:00.900]  在第六和第七節
[00:15:00.900 --> 00:15:03.400]  好不好我們仍然一起同聲離老讀出來
[00:15:03.400 --> 00:15:04.500]  第六第七節
[00:15:04.500 --> 00:15:05.300]  來
[00:15:05.300 --> 00:15:06.200]  來呀
[00:15:06.200 --> 00:15:08.700]  我們要屈身敬拜
[00:15:08.700 --> 00:15:12.600]  在做我們的耶和華面前跪下
[00:15:12.600 --> 00:15:15.100]  因為祂是我們的神
[00:15:15.100 --> 00:15:17.800]  我們是祂草堂的羊
[00:15:17.800 --> 00:15:20.400]  是祂手下的吾民
[00:15:20.400 --> 00:15:21.500]  這裡說來呀
[00:15:21.500 --> 00:15:24.500]  我們要屈身敬拜
[00:15:24.500 --> 00:15:27.200]  你知不知道猶太人是怎樣屈身的呢?
[00:15:27.200 --> 00:15:29.700]  他們是跪在神的面前
[00:15:29.700 --> 00:15:32.500]  然後兩個手心向下
[00:15:32.500 --> 00:15:35.200]  整個人俯伏在神的面前
[00:15:35.200 --> 00:15:37.700]  好像這樣
[00:15:37.700 --> 00:15:41.000]  他這種完全俯伏的形態
[00:15:41.000 --> 00:15:42.600]  其實是代表了
[00:15:42.600 --> 00:15:46.300]  他們內心一種謙卑的態度
[00:15:46.300 --> 00:15:48.800]  有誰可以來到神的同在
[00:15:48.800 --> 00:15:50.700]  神的聖山裡面呢?
[00:15:50.700 --> 00:15:53.000]  就是那些守潔心清
[00:15:53.000 --> 00:15:56.000]  不向別神俯伏的人
[00:15:56.000 --> 00:15:58.800]  他們可以來到神的面前
[00:15:58.800 --> 00:16:02.100]  這裡說到來到神的面前敬拜
[00:16:02.100 --> 00:16:03.300]  我們要知道
[00:16:03.300 --> 00:16:06.000]  神是創造的主
[00:16:06.000 --> 00:16:09.100]  是祂造你我的生命
[00:16:09.100 --> 00:16:10.200]  祂是主
[00:16:10.200 --> 00:16:11.900]  我們是被造的
[00:16:11.900 --> 00:16:14.000]  要知道祂是君王
[00:16:14.000 --> 00:16:16.100]  我們是祂手下的民
[00:16:16.100 --> 00:16:17.900]  要知道祂是牧人
[00:16:17.900 --> 00:16:20.600]  我們是祂草堂的羊
[00:16:20.600 --> 00:16:23.100]  神人有別
[00:16:23.100 --> 00:16:25.100]  有尊有卑
[00:16:25.100 --> 00:16:27.300]  來到神面前敬拜的人
[00:16:27.300 --> 00:16:30.700]  我們要知道這個分別
[00:16:30.700 --> 00:16:31.900]  約伯記說
[00:16:31.900 --> 00:16:33.200]  如果你去問天
[00:16:33.200 --> 00:16:34.600]  你去問地
[00:16:34.600 --> 00:16:36.000]  田裡面的走獸
[00:16:36.000 --> 00:16:37.300]  海裡面的魚
[00:16:37.300 --> 00:16:38.700]  空中的飛鳥
[00:16:38.700 --> 00:16:42.200]  如果他們有話向你回答的時候
[00:16:42.200 --> 00:16:43.800]  祂會告訴你
[00:16:43.800 --> 00:16:46.400]  造他們的是哪一位
[00:16:46.400 --> 00:16:49.400]  造他們的就是耶和華
[00:16:49.400 --> 00:16:52.700]  但是我相信在一切被造之物裡面
[00:16:52.700 --> 00:16:54.000]  唯有人
[00:16:54.000 --> 00:16:56.400]  我們是想盡一切辦法
[00:16:56.400 --> 00:17:00.900]  來擺脫和我們造物主的關係
[00:17:00.900 --> 00:17:02.700]  越聰明的人
[00:17:02.700 --> 00:17:04.300]  越有學問的人
[00:17:04.300 --> 00:17:05.700]  越能幹的人
[00:17:05.700 --> 00:17:08.200]  我們就越想到不同的辦法
[00:17:08.200 --> 00:17:11.100]  來擺脫和祂的關係
[00:17:11.100 --> 00:17:14.300]  我們覺得生命在我們自己的手裡面
[00:17:14.300 --> 00:17:16.600]  我們覺得我們可以隨意
[00:17:16.600 --> 00:17:19.200]  來掌管我們的生命
[00:17:19.200 --> 00:17:20.800]  但是
[00:17:20.800 --> 00:17:22.200]  我們對自己的生命
[00:17:22.200 --> 00:17:25.100]  是不是真的這麼有把握呢?
[00:17:25.100 --> 00:17:27.300]  你知不知道一個很小的動作
[00:17:27.300 --> 00:17:29.300]  一個很小的決定
[00:17:29.300 --> 00:17:34.400]  可能將你所有的計劃完全反轉過來
[00:17:34.400 --> 00:17:36.900]  有一次我和我太太收拾衣服
[00:17:36.900 --> 00:17:38.500]  收拾衣服
[00:17:38.500 --> 00:17:40.700]  在擺衣服的地方
[00:17:40.700 --> 00:17:42.700]  可能因為灰塵大
[00:17:42.700 --> 00:17:44.900]  我就打了一個黑痴
[00:17:44.900 --> 00:17:46.500]  黑痴的時候
[00:17:46.500 --> 00:17:49.600]  我的背就痛到死
[00:17:49.600 --> 00:17:51.100]  扭傷了腰
[00:17:51.100 --> 00:17:53.900]  我很想爬到地上
[00:17:53.900 --> 00:17:55.000]  下不去
[00:17:55.000 --> 00:17:56.300]  就是彎在那裡
[00:17:56.300 --> 00:17:57.700]  很想上來
[00:17:57.700 --> 00:17:59.100]  但是又上不去
[00:17:59.100 --> 00:18:00.000]  就是這樣彎在那裡
[00:18:00.000 --> 00:18:03.300]  只是知道背部很痛很痛
[00:18:03.300 --> 00:18:05.700]  太太就給我搭著她的肩膀
[00:18:05.700 --> 00:18:07.600]  慢慢帶我回房間
[00:18:07.600 --> 00:18:09.500]  扶我上了床
[00:18:09.500 --> 00:18:10.700]  一上床
[00:18:10.700 --> 00:18:13.100]  我就知道這次不行了
[00:18:13.100 --> 00:18:14.000]  怎樣呢?
[00:18:14.000 --> 00:18:15.800]  手腳可以動
[00:18:15.800 --> 00:18:18.400]  但是不可以反轉過來
[00:18:18.400 --> 00:18:19.300]  你可以想像
[00:18:19.300 --> 00:18:21.900]  如果是烏龜反轉左鶴
[00:18:21.900 --> 00:18:22.500]  就是這樣
[00:18:22.500 --> 00:18:23.800]  手腳可以動
[00:18:23.800 --> 00:18:25.700]  轉不回頭
[00:18:25.700 --> 00:18:28.400]  心裡面很焦急
[00:18:28.400 --> 00:18:30.700]  有一個好朋友做醫生的
[00:18:30.700 --> 00:18:33.100]  一放工就來看我
