
[00:00:00.000 --> 00:00:03.540]  今日我講嘅訊息,亦都想同大家分享
[00:04:26.140 --> 00:04:28.140]  即係我哋都冇乜嘢積蓄
[00:04:28.140 --> 00:04:32.140]  但係我就有啲擔心,退咗休之後點樣
[00:04:32.140 --> 00:04:37.140]  姓寧深深嘅感動我,所以我就拉埋佢一邊
[00:04:37.140 --> 00:04:40.140]  我講俾大家聽唔係因為我有咩嘢
[00:04:40.140 --> 00:04:43.140]  啦話我覺得讓大家知道
[00:04:43.140 --> 00:04:45.140]  目者喺唔同嘅地方所做嘅工作
[00:04:45.140 --> 00:04:48.140]  同埋願意一啲嘅見證touch到你哋
[00:04:48.140 --> 00:04:51.140]  所以當我聽到咁嘅時候,心裏面覺得
[00:04:51.140 --> 00:04:53.140]  雖然我唔係好富有嘅人
[00:04:53.140 --> 00:04:55.140]  但我覺得心裏面有一個嘅感動
[00:04:55.140 --> 00:04:58.140]  所以我拉埋佢一邊,我話你幾時生日呀
[00:04:58.140 --> 00:05:02.140]  佢話幾時幾時,佢話我聽日就生日
[00:05:02.140 --> 00:05:07.140]  我心裏面突然間打咗嘅,佢聽日就生日
[00:05:07.140 --> 00:05:11.140]  上帝感動我要送一個生日禮物畀佢
[00:05:11.140 --> 00:05:14.140]  我話我返到去我自己地方嘅時候
[00:05:14.140 --> 00:05:18.140]  我會send二千蚊美金,二千蚊過嚟畀你
[00:05:18.140 --> 00:05:21.140]  畀你即係退休
[00:05:21.140 --> 00:05:24.140]  咁就主經過好多波折好多波折
[00:05:24.140 --> 00:05:29.140]  終於我都請Amy送咗二千蚊澳幣去
[00:05:29.140 --> 00:05:32.140]  亦都有一個姊妹好奇妙
[00:05:32.140 --> 00:05:34.140]  當我講呢個見證之後
[00:05:34.140 --> 00:05:39.140]  佢亦都願意奉獻咗一筆錢畀孫教士
[00:05:39.140 --> 00:05:42.140]  我哋睇到上帝自己好奇妙
[00:05:42.140 --> 00:05:44.140]  唔係啦,我哋有好多錢
[00:05:44.140 --> 00:05:47.140]  有好多嘅恩賜神要用
[00:05:47.140 --> 00:05:49.140]  其實神要用我哋每一個人
[00:05:49.140 --> 00:05:52.140]  就係喺你而家嘅地步
[00:05:52.140 --> 00:05:55.140]  你而家所有嘅神都可以用得
[00:05:55.140 --> 00:05:57.140]  當你被聖靈感動嘅時候
[00:05:57.140 --> 00:05:58.140]  上帝要祝福你哋
[00:05:58.140 --> 00:06:01.140]  亦都要透過你哋去祝福其他人
[00:06:01.140 --> 00:06:05.140]  願意上帝咁繼續祝福你哋
[00:06:05.140 --> 00:06:08.140]  好,讀完呢篇文章嘅時候
[00:06:08.140 --> 00:06:10.140]  呢篇文章底下就話畀你聽
[00:06:10.140 --> 00:06:14.140]  真係莊稼係多,即係作工人少
[00:06:14.140 --> 00:06:16.140]  我願意同大家再睇返嗰段經文
[00:06:16.140 --> 00:06:19.140]  然後我哋再講一啲見證
[00:06:19.140 --> 00:06:22.140]  就係今次我去到幾個地方
[00:06:22.140 --> 00:06:24.140]  畀大家知道,畀大家提祈禱
[00:06:24.140 --> 00:06:27.140]  我希望亦都感動一啲青年人
[00:06:27.140 --> 00:06:31.140]  或者一啲couple起嚟投入宣教嘅工作
[00:06:31.140 --> 00:06:34.140]  因為呢個係耶穌基督一路教導我哋嘅嘢
[00:06:34.140 --> 00:06:36.140]  我哋再讀一次好唔好
[00:06:36.140 --> 00:06:37.140]  預備,一二三
[00:06:49.140 --> 00:06:51.140]  教導我哋嘅人,受天文教導
[00:06:51.140 --> 00:06:54.140]  因為教導咁苦惱嘅人
[00:06:54.140 --> 00:06:57.140]  願望嘅人,會有好人一般
[00:06:57.140 --> 00:06:59.140]  而使佢哋本本說
[00:06:59.140 --> 00:07:02.140]  要修理莊稼多,作工嘅人少
[00:07:02.140 --> 00:07:05.140]  所以,佢哋並無方法莊稼住
[00:07:05.140 --> 00:07:09.140]  哪怕工人想去修法理莊稼
[00:07:09.140 --> 00:07:11.140]  係,呢度話到畀我哋聽
[00:07:11.140 --> 00:07:14.140]  耶穌走遍各城各鄉
[00:07:14.140 --> 00:07:17.140]  佢走嚟走去都係巴勒斯坦嘅地方
[00:07:17.140 --> 00:07:20.140]  佢唔一定要去到好遠嘅地方
[00:07:20.140 --> 00:07:24.140]  但係,佢好清楚嗰個嘅使命
[00:07:24.140 --> 00:07:26.140]  無論神放你喺帕斯也好
[00:07:26.140 --> 00:07:28.140]  將來放你喺悉尼也好
[00:07:28.140 --> 00:07:29.140]  將來放你喺Melbourne也好
[00:07:29.140 --> 00:07:32.140]  或者返返去香港,返返去中國大陸也好
[00:07:32.140 --> 00:07:34.140]  嗰個唔係最緊要
[00:07:34.140 --> 00:07:35.140]  最緊要嘅一樣嘢
[00:07:35.140 --> 00:07:38.140]  你好清楚你人生嘅使命
[00:07:38.140 --> 00:07:40.140]  你話我年紀大有咩使命呀?
[00:07:40.140 --> 00:07:43.140]  年紀大都可以祈禱,好唔可以?
[00:07:43.140 --> 00:07:45.140]  我發覺到呢,即係
[00:07:45.140 --> 00:07:47.140]  好多時候我哋以為祈禱呀
[00:07:47.140 --> 00:07:49.140]  祈禱咪即係好似冇乜嘢咁樣
[00:07:49.140 --> 00:07:50.140]  咁你係搞錯
[00:07:50.140 --> 00:07:53.140]  最近我去到泉州嘅地方
[00:07:53.140 --> 00:07:57.140]  去帶另一班嘅教牧童工
[00:07:57.140 --> 00:08:01.140]  去退休
[00:08:01.140 --> 00:08:03.140]  因為我已經訓練咗佢
[00:08:03.140 --> 00:08:05.140]  差唔多兩年嘅時間
[00:08:05.140 --> 00:08:08.140]  佢哋開始catch到咩叫靜觀
[00:08:08.140 --> 00:08:11.140]  咩叫靜靜地嘅安靜禱告上帝
[00:08:11.140 --> 00:08:14.140]  唔好咁憑仁義血氣做啲嘢
[00:08:14.140 --> 00:08:16.140]  咁佢有一次呢
[00:08:16.140 --> 00:08:19.140]  佢話有一個嘅祈禱會
[00:08:19.140 --> 00:08:21.140]  咁祈祈禱嘅時候
[00:08:21.140 --> 00:08:22.140]  大家分享下
[00:08:22.140 --> 00:08:24.140]  有兩個童工,即係童工嘅意思
[00:08:24.140 --> 00:08:26.140]  即係話侍奉主嘅人
[00:08:26.140 --> 00:08:28.140]  佢哋意見不合
[00:08:28.140 --> 00:08:30.140]  起身嗌交
[00:08:30.140 --> 00:08:33.140]  並且嗌到面紅耳熱
[00:08:33.140 --> 00:08:37.140]  而且嗌到個地步
[00:08:37.140 --> 00:08:39.140]  大家拍下logpack要走人
[00:08:39.140 --> 00:08:41.140]  唔傾,唔同你傾
[00:08:41.140 --> 00:08:43.140]  佢心裏面好難過
[00:08:43.140 --> 00:08:46.140]  其他童工都好難過
[00:08:46.140 --> 00:08:48.140]  但有個童工想追住出去
[00:08:48.140 --> 00:08:50.140]  佢話我去勸吓佢哋
[00:08:50.140 --> 00:08:52.140]  但佢心裏面呢個弟兄
[00:08:52.140 --> 00:08:55.140]  喺我哋門訓嘅傳道人
[00:08:55.140 --> 00:08:57.140]  佢話不如咁
[00:08:57.140 --> 00:08:58.140]  我哋好唔好
[00:08:58.140 --> 00:09:01.140]  唔好咁快走出去勸交
[00:09:01.140 --> 00:09:03.140]  我哋試吓祈禱
[00:09:03.140 --> 00:09:06.140]  我哋用祈禱之法
[00:09:06.140 --> 00:09:10.140]  我哋用祈禱求主改變佢哋嘅心
[00:09:10.140 --> 00:09:11.140]  求主讓佢哋
[00:09:11.140 --> 00:09:13.140]  睇到自己嘅問題
[00:09:13.140 --> 00:09:15.140]  然後彼此認罪
[00:09:15.140 --> 00:09:17.140]  彼此道歉
[00:09:17.140 --> 00:09:19.140]  佢冇去勸交
[00:09:19.140 --> 00:09:21.140]  冇做任何嘅嘢
[00:09:21.140 --> 00:09:23.140]  我後來點呀
[00:09:23.140 --> 00:09:25.140]  佢冇講個故事
[00:09:25.140 --> 00:09:26.140]  我後來點呀
[00:09:26.140 --> 00:09:28.140]  佢後來好感謝主
[00:09:28.140 --> 00:09:29.140]  佢哋返到嚟緊時候
[00:09:29.140 --> 00:09:31.140]  佢哋兩個彼此嘅道歉
[00:09:31.140 --> 00:09:33.140]  彼此嘅認罪
[00:09:33.140 --> 00:09:35.140]  然後再次和好返
[00:09:35.140 --> 00:09:36.140]  親愛嘅兄姊妹
[00:09:36.140 --> 00:09:37.140]  我好相信
[00:09:37.140 --> 00:09:39.140]  一陣間我同大家分享嘅嘢
[00:09:39.140 --> 00:09:41.140]  唔係我有咩本事
[00:09:41.140 --> 00:09:42.140]  能夠做到咩嘢
[00:09:42.140 --> 00:09:44.140]  係因為我相信
[00:09:44.140 --> 00:09:46.140]  因為喺我哋嘅周刊裏面
[00:09:46.140 --> 00:09:48.140]  我哋都睇到頂姐妹
[00:09:48.140 --> 00:09:49.140]  紀念歐陽牧師
[00:09:49.140 --> 00:09:51.140]  紀念其他同工嘅侍奉
[00:09:51.140 --> 00:09:54.140]  我相信如果你每日用呢個周刊
[00:09:54.140 --> 00:09:55.140]  為我哋祈禱
[00:09:55.140 --> 00:09:57.140]  日日祈一樣嘢
[00:09:57.140 --> 00:09:59.140]  我相信神要做好奇妙嘅工作
[00:09:59.140 --> 00:10:02.140]  係超過我哋所想所求
[00:10:02.140 --> 00:10:03.140]  所以求主幫助我哋
[00:10:03.140 --> 00:10:04.140]  我想問大家
[00:10:04.140 --> 00:10:07.140]  有冇人用過呢一份嘢嚟祈禱
[00:10:07.140 --> 00:10:10.140]  有冇經常用呢一份嘅禱告會
[00:10:10.140 --> 00:10:11.140]  非常好
[00:10:11.140 --> 00:10:14.140]  大概有二十分之一度嘅人
[00:10:14.140 --> 00:10:17.140]  但係我希望能夠多啲人祈禱
[00:10:17.140 --> 00:10:20.140]  呢份嘢我哋係一個教育嚟嘅
[00:10:20.140 --> 00:10:21.140]  係一個教育
[00:10:21.140 --> 00:10:22.140]  我哋寫低嚟
[00:10:22.140 --> 00:10:26.140]  我哋係五個同工係偏樣嘢
[00:10:26.140 --> 00:10:28.140]  每一個嘅堂會
[00:10:28.140 --> 00:10:31.140]  都有幾樣重要嘢嚟祈禱
[00:10:31.140 --> 00:10:32.140]  係比較update嘅
[00:10:32.140 --> 00:10:34.140]  中國嘅嘢亦都喺度
[00:10:34.140 --> 00:10:36.140]  世界嘢亦都喺度
[00:10:36.140 --> 00:10:39.140]  無緣無故我哋有成十分之九嘅人
[00:10:39.140 --> 00:10:41.140]  都冇攞住呢份嘢祈禱
[00:10:41.140 --> 00:10:42.140]  我覺得非常可惜
[00:10:42.140 --> 00:10:44.140]  因為已經有五六年嘅時間
[00:10:44.140 --> 00:10:45.140]  我哋用呢一份嘢
[00:10:45.140 --> 00:10:47.140]  亦都用到好多嘅心機
[00:10:47.140 --> 00:10:48.140]  係其中我哋office
[00:10:48.140 --> 00:10:51.140]  所做其中一個最重要嘅工作
[00:10:51.140 --> 00:10:52.140]  有中國嘅禱告
[00:10:52.140 --> 00:10:54.140]  有本教會嘅禱告
[00:10:54.140 --> 00:10:55.140]  兩個月一份
[00:10:55.140 --> 00:10:57.140]  係有為世界嘅禱告
[00:10:57.140 --> 00:11:01.140]  我哋相信呢個係最好宣教嘅教育
[00:11:01.140 --> 00:11:04.140]  所以我哋返返嚟呢一度
[00:11:04.140 --> 00:11:06.140]  今次我去到睇到
[00:11:06.140 --> 00:11:10.140]  呢一度耶穌走遍各城各鄉
[00:11:10.140 --> 00:11:11.140]  如果你走遍
[00:11:11.140 --> 00:11:13.140]  一走過另外一個城嘅時候
[00:11:13.140 --> 00:11:15.140]  你會發覺到你嘅視野
[00:11:15.140 --> 00:11:17.140]  你嘅心胸就唔同
[00:11:17.140 --> 00:11:19.140]  今次有一個福建嘅人
[00:11:19.140 --> 00:11:21.140]  我第一次去做門徒訓練
[00:11:21.140 --> 00:11:22.140]  瀝起隻眼
[00:11:22.140 --> 00:11:23.140]  翹起隻手
[00:11:23.140 --> 00:11:26.140]  望住我呢個乜水嚟㗎
[00:11:26.140 --> 00:11:27.140]  即係嚟帶我哋
[00:11:27.140 --> 00:11:30.140]  又叫我哋安靜一分鐘
[00:11:30.140 --> 00:11:32.140]  佢做生意嘅
[00:11:32.140 --> 00:11:35.140]  佢個樣真係好鬼惡死嘅
[00:11:35.140 --> 00:11:37.140]  望住咁嚟住我
[00:11:37.140 --> 00:11:39.140]  後來原來喺背後都話
[00:11:39.140 --> 00:11:40.140]  呢個乜人嚟㗎
[00:11:40.140 --> 00:11:43.140]  教我哋咩靜觀呀乜乜乜乜
[00:11:43.140 --> 00:11:45.140]  但係今次門徒訓練完咗之後
[00:11:45.140 --> 00:11:48.140]  佢整個人純咗落嚟
[00:11:48.140 --> 00:11:50.140]  整個人謙卑咗落嚟
[00:11:50.140 --> 00:11:52.140]  整個人睇到自己嘅盲點
[00:11:52.140 --> 00:11:54.140]  睇到自己嘅脾氣
[00:11:54.140 --> 00:11:57.140]  今次竟然同我哋去雲南香格里拉
[00:11:57.140 --> 00:11:58.140]  好凍嘅地方
[00:11:58.140 --> 00:12:00.140]  而家已經開始凍啦
[00:12:00.140 --> 00:12:01.140]  去嗰度
[00:12:01.140 --> 00:12:03.140]  竟然又未去過雲南
[00:12:03.140 --> 00:12:06.140]  又未食過人嘅雲南米線
[00:12:06.140 --> 00:12:08.140]  又好多嘢都唔知道
[00:12:08.140 --> 00:12:10.140]  佢好多餐都係第一次食
[00:12:10.140 --> 00:12:12.140]  好多人都係第一次見
[00:12:12.140 --> 00:12:13.140]  佢臨走嘅時候
[00:12:13.140 --> 00:12:16.140]  佢話開咗我嘅眼界
[00:12:16.140 --> 00:12:18.140]  耶穌走遍各城各鄉
[00:12:18.140 --> 00:12:21.140]  就睇到一個嘅事實
[00:12:21.140 --> 00:12:22.140]  睇到咩嘢呢
[00:12:22.140 --> 00:12:26.140]  佢睇到許多人困苦流離
[00:12:26.140 --> 00:12:28.140]  困係冇出路嘅
[00:12:28.140 --> 00:12:31.140]  困係裏面係非常嘅辛苦
[00:12:31.140 --> 00:12:33.140]  經歷好多嘅苦難
[00:12:33.140 --> 00:12:35.140]  流呢係流離失所
[00:12:35.140 --> 00:12:37.140]  離呢係有好多嘅隔膜
[00:12:37.140 --> 00:12:39.140]  你發覺到無論喺家庭裏面
[00:12:39.140 --> 00:12:40.140]  喺教會裏面
[00:12:40.140 --> 00:12:43.140]  到處都係好破碎嘅人
[00:12:43.140 --> 00:12:45.140]  耶穌走遍唔同嘅地方
[00:12:45.140 --> 00:12:47.140]  佢就體會到呢個心情
[00:12:47.140 --> 00:12:49.140]  佢先走入去所謂會堂
[00:12:49.140 --> 00:12:51.140]  猶太人嘅會堂
[00:12:51.140 --> 00:12:53.140]  就話佢哋再冇聖殿之後
[00:12:53.140 --> 00:12:55.140]  喺好多秘魯嘅地方
[00:12:55.140 --> 00:12:57.140]  佢都有建立猶太人嘅會堂
[00:12:57.140 --> 00:13:00.140]  好似我哋離開咗香港
[00:13:00.140 --> 00:13:01.140]  離開咗中國
[00:13:01.140 --> 00:13:02.140]  離開咗馬來西亞
[00:13:02.140 --> 00:13:04.140]  一啲好好嘅教會
[00:13:04.140 --> 00:13:05.140]  嚟到澳洲
[00:13:05.140 --> 00:13:07.140]  嚟到歐洲
[00:13:07.140 --> 00:13:08.140]  嚟到其他非洲
[00:13:08.140 --> 00:13:10.140]  嚟到其他地方
[00:13:10.140 --> 00:13:11.140]  好散嘅啲華人
[00:13:11.140 --> 00:13:13.140]  但係你都係叫做有個教會
[00:13:13.140 --> 00:13:15.140]  有啲人有個廟
[00:13:15.140 --> 00:13:17.140]  但係佢叫教有個教會
[00:13:17.140 --> 00:13:20.140]  所以佢哋猶太人就喺嗰度聚會
[00:13:20.140 --> 00:13:22.140]  係仍然係重讀舊約聖經
[00:13:22.140 --> 00:13:26.140]  特別係呢個律法書
[00:13:26.140 --> 00:13:29.140]  佢哋耶穌就先走入去裏面
[00:13:29.140 --> 00:13:32.140]  係對一啲明白神嘅子兒
[00:13:32.140 --> 00:13:34.140]  明白自己嘅神嘅子民
[00:13:34.140 --> 00:13:37.140]  明白到上帝自己嘅應許
[00:13:37.140 --> 00:13:41.140]  先向猶太人講呢個福音
[00:13:41.140 --> 00:13:45.140]  或者我哋先向華人教會講呢個福音
[00:13:45.140 --> 00:13:48.140]  就話呢個福音要傳到地極
[00:13:48.140 --> 00:13:50.140]  呢個係天國嘅福音
[00:13:50.140 --> 00:13:53.140]  呢個唔係拍屍宣導會嘅福音
[00:13:53.140 --> 00:13:57.140]  呢個係拍屍宣導會要傳講天國嘅福音
[00:13:57.140 --> 00:14:00.140]  並且能夠醫治各樣嘅病症
[00:14:00.140 --> 00:14:02.140]  如果你唔相信上帝
[00:14:02.140 --> 00:14:06.140]  係喺昨日今日永遠都活著嘅神
[00:14:06.140 --> 00:14:09.140]  你就唔敢伸出你嘅手為有病嘅人
[00:14:09.140 --> 00:14:11.140]  去祈求上帝嘅醫治
[00:14:11.140 --> 00:14:14.140]  所以琴日我哋第一樣嘢就為咗呢個baby
[00:14:14.140 --> 00:14:16.140]  去求上帝嘅醫治
[00:14:16.140 --> 00:14:19.140]  求主叫佢能夠再次聽到
[00:14:19.140 --> 00:14:21.140]  親愛嘅弟兄姊妹
[00:14:21.140 --> 00:14:24.140]  耶穌走遍各城各鄉
[00:14:24.140 --> 00:14:26.140]  唔單止佢嘅心胸廣闊咗
[00:14:26.140 --> 00:14:29.140]  唔單止佢嘅眼界廣闊咗
[00:14:29.140 --> 00:14:34.140]  並且佢睇到人內心最深沉嘅需要
[00:14:34.140 --> 00:14:36.140]  親愛嘅弟兄姊妹
[00:14:36.140 --> 00:14:41.140]  你想唔想上帝亦都了解你內心嘅需要
[00:14:41.140 --> 00:14:42.140]  你呀我指
[00:14:42.140 --> 00:14:45.140]  你想唔想上帝知道你嘅需要
[00:14:45.140 --> 00:14:46.140]  Hello
[00:14:46.140 --> 00:14:47.140]  想嗎
[00:14:47.140 --> 00:14:48.140]  想上帝咁幫你
[00:14:48.140 --> 00:14:50.140]  想上帝咁改變你
[00:14:50.140 --> 00:14:53.140]  想上帝同你內在嘅深處
[00:14:53.140 --> 00:14:55.140]  扭轉你整個嘅人生
[00:14:55.140 --> 00:14:57.140]  同埋你整個嘅個性
[00:14:57.140 --> 00:14:59.140]  讓你能夠成為主合容嘅人
[00:14:59.140 --> 00:15:01.140]  但係同時亦都好獨特嘅人
[00:15:01.140 --> 00:15:04.140]  上帝能夠幫助你同埋我
[00:15:04.140 --> 00:15:05.140]  有陣時我哋唔知呀
[00:15:05.140 --> 00:15:07.140]  我哋活咗幾十年
[00:15:07.140 --> 00:15:10.140]  我哋都唔意識到自己受著乜嘢影響
[00:15:10.140 --> 00:15:12.140]  我哋受咗好多我哋嘅家庭影響
[00:15:12.140 --> 00:15:14.140]  我哋嘅經歷影響
[00:15:14.140 --> 00:15:16.140]  但親愛嘅弟兄姊妹
[00:15:16.140 --> 00:15:18.140]  耶穌走遍各城各鄉
[00:15:18.140 --> 00:15:19.140]  佢睇到你嘅需要
[00:15:19.140 --> 00:15:22.140]  佢亦都盼望你亦都能夠睇到別人嘅需要
[00:15:22.140 --> 00:15:25.140]  所以佢睇到好多人
[00:15:25.140 --> 00:15:27.140]  好似沒有牧人一樣
[00:15:27.140 --> 00:15:29.140]  於是就對門徒講
[00:15:29.140 --> 00:15:31.140]  佢一方面自己做
[00:15:31.140 --> 00:15:34.140]  另外佢係帶住一班門徒
[00:15:34.140 --> 00:15:36.140]  所以聖經裏面點講法
[00:15:36.140 --> 00:15:38.140]  我哋睇三十七節
[00:15:38.140 --> 00:15:39.140]  一二三請
[00:15:39.140 --> 00:15:46.140]  耶穌所有做嘅工
[00:15:46.140 --> 00:15:48.140]  佢唔會嘥佢嘅日子
[00:15:48.140 --> 00:15:49.140]  佢一出嚟
[00:15:49.140 --> 00:15:52.140]  上帝鍛鍊咗佢三十年嘅時間
[00:15:52.140 --> 00:15:55.140]  佢只係做咗幾多年嘅時間嘅事工呀
[00:15:55.140 --> 00:15:57.140]  三年到嘅時間
[00:15:57.140 --> 00:16:01.140]  你唔好覺得上帝浪費咗佢嘅時間
[00:16:01.140 --> 00:16:02.140]  喺你生命裏面
[00:16:02.140 --> 00:16:04.140]  你以往一切嘅年日都唔會嘥嘅
[00:16:04.140 --> 00:16:06.140]  倘若你有一日醒覺過嚟
[00:16:06.140 --> 00:16:09.140]  上帝原來對我生命有旨意
[00:16:09.140 --> 00:16:12.140]  可能你以前嘥咗個三十年
[00:16:12.140 --> 00:16:14.140]  喺三十一歲嗰陣時候
[00:16:14.140 --> 00:16:15.140]  神開啟你嘅心意
[00:16:15.140 --> 00:16:17.140]  以往三十年都冇嘥到
[00:16:17.140 --> 00:16:20.140]  神要繼續用你
[00:16:20.140 --> 00:16:22.140]  你願意神繼續用你嗎
[00:16:22.140 --> 00:16:24.140]  你願意神繼續祝福你嗎
[00:16:24.140 --> 00:16:26.140]  你願意神繼續用你嘅生命
[00:16:26.140 --> 00:16:28.140]  能夠祝福其他人嗎
[00:16:28.140 --> 00:16:29.140]  親愛的兄姊妹
[00:16:29.140 --> 00:16:31.140]  我哋嘅事呀好寶貴
[00:16:31.140 --> 00:16:33.140]  所以求主幫助我哋
[00:16:33.140 --> 00:16:34.140]  好似耶穌
