
[00:00:00.000 --> 00:00:03.000]  哈嘍,大家好!
[00:04:45.000 --> 00:04:47.000]  回到香港
[00:04:47.000 --> 00:04:49.000]  去到2021年
[00:04:49.000 --> 00:04:53.000]  離婚率已經飆升至48%
[00:04:53.000 --> 00:04:55.000]  是20年前的一倍
[00:04:55.000 --> 00:04:57.000]  跟內地一樣
[00:04:57.000 --> 00:05:00.000]  甚麼導致離婚呢?
[00:05:00.000 --> 00:05:03.000]  分愛情
[00:05:03.000 --> 00:05:05.000]  這是很明顯的
[00:05:05.000 --> 00:05:08.000]  最近聯合國有發表過這樣的報告
[00:05:08.000 --> 00:05:13.000]  它說21世紀最嚴重的社會問題有三樣東西
[00:05:13.000 --> 00:05:17.000]  第一,就是夫妻離異
[00:05:17.000 --> 00:05:20.000]  第二,就是父母子女分離
[00:05:20.000 --> 00:05:24.000]  第三,就是家庭的崩潰
[00:05:24.000 --> 00:05:26.000]  甚麼是家庭的崩潰?
[00:05:26.000 --> 00:05:28.000]  兩個男人或者兩個女人
[00:05:28.000 --> 00:05:31.000]  會走來跟你說他是你的父母
[00:05:31.000 --> 00:05:32.000]  在美國最近
[00:05:32.000 --> 00:05:34.000]  其實是兩個月前發生的事
[00:05:34.000 --> 00:05:37.000]  有兩個男人的父母
[00:05:37.000 --> 00:05:40.000]  帶著他六歲大的女兒
[00:05:40.000 --> 00:05:42.000]  去跟他的學校說
[00:05:42.000 --> 00:05:46.000]  請你以男性去對待我們的女兒
[00:05:46.000 --> 00:05:49.000]  雖然這個小女孩在尖叫
[00:05:49.000 --> 00:05:52.000]  我不是男孩子
[00:05:52.000 --> 00:05:55.000]  不僅是家庭和婚姻
[00:05:55.000 --> 00:05:59.000]  在其他方面都因為罪產生了很多問題
[00:05:59.000 --> 00:06:01.000]  但有一個這樣的統計
[00:06:01.000 --> 00:06:04.000]  全世界最主要的城市
[00:06:04.000 --> 00:06:07.000]  平均每一個光顧超級市場的家庭
[00:06:07.000 --> 00:06:10.000]  因為超級市場的盜竊案非常嚴重
[00:06:10.000 --> 00:06:11.000]  所以因為這樣
[00:06:11.000 --> 00:06:15.000]  這些家庭每一年要多付600美元以上
[00:06:15.000 --> 00:06:16.000]  為甚麼?
[00:06:16.000 --> 00:06:19.000]  因為超級市場的房道要作出開支
[00:06:19.000 --> 00:06:22.000]  這些開支就會在消費者身上轉嫁
[00:06:22.000 --> 00:06:25.000]  最近美國SD47
[00:06:25.000 --> 00:06:27.000]  我不知道大家有沒有聽過
[00:06:27.000 --> 00:06:33.000]  偷竊950元以下的刑事罪
[00:06:33.000 --> 00:06:36.000]  他們建議大大減低
[00:06:36.000 --> 00:06:39.000]  因而這樣引起極大爭議
[00:06:39.000 --> 00:06:41.000]  貪婪
[00:06:41.000 --> 00:06:45.000]  也可能是造成世界很多的貧富懸殊
[00:06:45.000 --> 00:06:49.000]  很多的環境污染所帶來的問題
[00:06:49.000 --> 00:06:53.000]  所以這一切的事情神都知道
[00:06:53.000 --> 00:06:55.000]  所以神祖說了一句話
[00:06:55.000 --> 00:06:57.000]  「斟言四章二十三節」
[00:06:57.000 --> 00:06:59.000]  我估計大家在一起
[00:06:59.000 --> 00:07:00.000]  「一二三」
[00:07:00.000 --> 00:07:02.000]  「你要保守你心」
[00:07:02.000 --> 00:07:04.000]  「勝過保守一切」
[00:07:04.000 --> 00:07:09.000]  「因為一生的果效是由心發出的」
[00:07:09.000 --> 00:07:12.000]  這個保守就是預防
[00:07:12.000 --> 00:07:14.000]  預防智慧
[00:07:14.000 --> 00:07:17.000]  在約書亞記第二十三章
[00:07:17.000 --> 00:07:22.000]  當約書亞發覺自己快要走到人生盡頭的時候
[00:07:22.000 --> 00:07:27.000]  他召集了所有支派的領袖前面
[00:07:27.000 --> 00:07:30.000]  他分享了他這麼多年
[00:07:30.000 --> 00:07:33.000]  與與神同行所得來的智慧
[00:07:33.000 --> 00:07:37.000]  其中一個智慧就是預防的智慧
[00:07:37.000 --> 00:07:39.000]  在這個時候我想跟大家講一講
[00:07:39.000 --> 00:07:41.000]  約書亞的分享
[00:07:41.000 --> 00:07:43.000]  那些預防的智慧
[00:07:43.000 --> 00:07:46.000]  第一個預防的智慧
[00:07:46.000 --> 00:07:49.000]  就是你不要高估你自己
[00:07:49.000 --> 00:07:52.000]  對罪的防禦能力
[00:07:52.000 --> 00:07:55.000]  我們一起看約書亞記二十三章
[00:07:55.000 --> 00:07:56.000]  十二至十三節
[00:07:56.000 --> 00:07:58.000]  我們一起讀一二三
[00:07:58.000 --> 00:08:01.000]  「你們若稍微轉去」
[00:08:01.000 --> 00:08:06.000]  「與你們中間所剩下的這些國民聯絡」
[00:08:06.000 --> 00:08:09.000]  「彼此結親,互相往來」
[00:08:09.000 --> 00:08:11.000]  「你們要確實知道」
[00:08:11.000 --> 00:08:18.000]  「耶和華你們的神必不再將他們從你們眼前趕出」
[00:08:18.000 --> 00:08:21.000]  「他們卻要成為你們的網絡」
[00:08:21.000 --> 00:08:26.000]  「彼南,勒上的邊,濫中的刺」
[00:08:26.000 --> 00:08:30.000]  「直到你們在耶和華,你們神所賜的」
[00:08:30.000 --> 00:08:34.000]  「者美地上滅亡」
[00:08:34.000 --> 00:08:36.000]  你看這事件的時候
[00:08:36.000 --> 00:08:37.000]  如果你再讀一讀
[00:08:37.000 --> 00:08:42.000]  你會發覺原來人的犯罪過程
[00:08:42.000 --> 00:08:48.000]  是一個漸漸不知不覺的過程
[00:08:48.000 --> 00:08:50.000]  「稍微轉去」
[00:08:50.000 --> 00:08:52.000]  原文不是「稍微轉去」
[00:08:52.000 --> 00:08:55.000]  是兩個字「轉去,轉去」
[00:08:55.000 --> 00:08:57.000]  意思是加強那個意義
[00:08:57.000 --> 00:08:59.000]  你真的轉去了?
[00:08:59.000 --> 00:09:01.000]  你真的反轉走?
[00:09:01.000 --> 00:09:03.000]  有什麼反轉走?
[00:09:03.000 --> 00:09:08.000]  跟神的那種親密關係,反轉走了
[00:09:08.000 --> 00:09:09.000]  走到怎樣?
[00:09:09.000 --> 00:09:12.000]  這是一個漸漸的過程
[00:09:12.000 --> 00:09:16.000]  即是說,一開始就和那些人聯絡
[00:09:16.000 --> 00:09:18.000]  即是隔壁鄰舍
[00:09:18.000 --> 00:09:20.000]  你見見他平時說「Hi, Bye」
[00:09:20.000 --> 00:09:21.000]  你不認識他
[00:09:21.000 --> 00:09:23.000]  見多幾面,一起按
[00:09:23.000 --> 00:09:25.000]  這個時候我會多說幾句
[00:09:25.000 --> 00:09:27.000]  有時在街上碰到
[00:09:27.000 --> 00:09:29.000]  又多說幾句
[00:09:29.000 --> 00:09:31.000]  慢慢地,我又去探望你
[00:09:31.000 --> 00:09:33.000]  你又去探望我
[00:09:33.000 --> 00:09:35.000]  慢慢地,又拿到電話
[00:09:35.000 --> 00:09:36.000]  WhatsApp聯絡
[00:09:36.000 --> 00:09:37.000]  IG聯絡
[00:09:37.000 --> 00:09:39.000]  接著,去吃飯
[00:09:39.000 --> 00:09:40.000]  去喝茶
[00:09:40.000 --> 00:09:41.000]  去聊天
[00:09:41.000 --> 00:09:42.000]  最後是甚麼?
[00:09:42.000 --> 00:09:44.000]  結親往來
[00:09:44.000 --> 00:09:45.000]  通婚
[00:09:45.000 --> 00:09:47.000]  古人說的關係就由
[00:09:47.000 --> 00:09:49.000]  不只是「Hi, Bye」
[00:09:49.000 --> 00:09:50.000]  變成很親密
[00:09:50.000 --> 00:09:54.000]  是一個漸漸的過程
[00:09:54.000 --> 00:09:56.000]  神吞吞吐吐的人
[00:09:56.000 --> 00:09:58.000]  千萬不要這樣做
[00:09:58.000 --> 00:10:01.000]  因為神吞吞吐吐的人
[00:10:01.000 --> 00:10:03.000]  當時在迦南地這個地方
[00:10:03.000 --> 00:10:05.000]  迦南地這個地方
[00:10:05.000 --> 00:10:08.000]  充滿邪惡的宗教祭祀
[00:10:08.000 --> 00:10:11.000]  以及拜偶像的風俗習慣
[00:10:11.000 --> 00:10:13.000]  所以神吞吞吐吐吐的人
[00:10:13.000 --> 00:10:15.000]  不要和他們開始這種關係
[00:10:15.000 --> 00:10:16.000]  否則
[00:10:16.000 --> 00:10:19.000]  你就會漸漸被他們的價值觀影響
[00:10:19.000 --> 00:10:21.000]  你認同他們的價值觀
[00:10:21.000 --> 00:10:22.000]  並且
[00:10:22.000 --> 00:10:25.000]  跟他們,變成和他們一樣的人
[00:10:25.000 --> 00:10:27.000]  進入這個犯罪的世界
[00:10:27.000 --> 00:10:29.000]  就像我們今天的生命一樣
[00:10:29.000 --> 00:10:32.000]  慢慢漸漸進入了
[00:10:32.000 --> 00:10:34.000]  這個犯罪的世界
[00:10:34.000 --> 00:10:35.000]  但結果是甚麼呢?
[00:10:35.000 --> 00:10:37.000]  繼續看下去
[00:10:37.000 --> 00:10:40.000]  神必不再趕出
[00:10:40.000 --> 00:10:42.000]  即是說
[00:10:42.000 --> 00:10:43.000]  即是說
[00:10:43.000 --> 00:10:46.000]  其實以往神的祝福
[00:10:46.000 --> 00:10:48.000]  那些人因為離開了神
[00:10:48.000 --> 00:10:49.000]  就離開了祂的保護
[00:10:49.000 --> 00:10:50.000]  於是
[00:10:50.000 --> 00:10:53.000]  以往他在享受神的祝福
[00:10:53.000 --> 00:10:55.000]  就馬上消失了
[00:10:55.000 --> 00:10:57.000]  以前的意識人是戰無不勝的
[00:10:57.000 --> 00:10:59.000]  現在就一片陶地了
[00:10:59.000 --> 00:11:00.000]  如果是這樣的話
[00:11:00.000 --> 00:11:02.000]  慢慢你就進入那個
[00:11:02.000 --> 00:11:04.000]  網羅和羈絡
[00:11:04.000 --> 00:11:09.000]  網羅和羈絡原本是捉小鳥的那些陷阱
[00:11:09.000 --> 00:11:10.000]  有些舌頭在裡面
[00:11:10.000 --> 00:11:12.000]  讓小鳥慢慢走進去
[00:11:12.000 --> 00:11:14.000]  那些小鳥不會故意走進去的
[00:11:14.000 --> 00:11:15.000]  不會突然間
[00:11:15.000 --> 00:11:16.000]  有隻小鳥說
[00:11:16.000 --> 00:11:17.000]  I like the trap
[00:11:17.000 --> 00:11:18.000]  很喜歡走進去
[00:11:18.000 --> 00:11:19.000]  撲進去
[00:11:19.000 --> 00:11:20.000]  不會的
[00:11:20.000 --> 00:11:21.000]  他會慢慢
[00:11:21.000 --> 00:11:22.000]  靜靜
[00:11:22.000 --> 00:11:23.000]  看著那些舌頭
[00:11:23.000 --> 00:11:25.000]  一步一步地走進去
[00:11:25.000 --> 00:11:26.000]  就發現
[00:11:26.000 --> 00:11:27.000]  你發覺
[00:11:27.000 --> 00:11:28.000]  你就在陷阱裡面
[00:11:28.000 --> 00:11:29.000]  你就中了陷阱
[00:11:29.000 --> 00:11:31.000]  那是一個慢慢
[00:11:31.000 --> 00:11:33.000]  漸漸的過程
[00:11:33.000 --> 00:11:35.000]  結果是怎樣呢
[00:11:35.000 --> 00:11:37.000]  所有在迦蘭地的人
[00:11:37.000 --> 00:11:38.000]  完全被消滅
[00:11:38.000 --> 00:11:40.000]  後來就見到了
[00:11:40.000 --> 00:11:42.000]  英國有一個
[00:11:42.000 --> 00:11:43.000]  著名的作家
[00:11:43.000 --> 00:11:45.000]  叫Charles Reddy
[00:11:45.000 --> 00:11:46.000]  他說了什麼話呢
[00:11:46.000 --> 00:11:47.000]  他說
[00:11:47.000 --> 00:11:50.000]  中思想就修行為
[00:11:50.000 --> 00:11:52.000]  中行為就修習慣
[00:11:52.000 --> 00:11:55.000]  中習慣就修品格
[00:11:55.000 --> 00:11:58.000]  中品格就修命運
[00:11:58.000 --> 00:12:00.000]  如果你仔細想一想
[00:12:00.000 --> 00:12:03.000]  由思想去到命運
[00:12:03.000 --> 00:12:05.000]  是一個慢慢
[00:12:05.000 --> 00:12:07.000]  慢慢的過程
[00:12:07.000 --> 00:12:09.000]  是不知不覺
[00:12:09.000 --> 00:12:11.000]  如果你繼續這樣下去
[00:12:11.000 --> 00:12:12.000]  看著看著
[00:12:12.000 --> 00:12:13.000]  你就發覺
[00:12:13.000 --> 00:12:15.000]  你就在陷阱裡面
[00:12:15.000 --> 00:12:16.000]  這句話呢
[00:12:16.000 --> 00:12:17.000]  跟雅各書
[00:12:17.000 --> 00:12:19.000]  有句說話都很相似
[00:12:19.000 --> 00:12:21.000]  一章十四至十五節
[00:12:21.000 --> 00:12:23.000]  我們一起讀一二三
[00:12:23.000 --> 00:12:25.000]  但各人被試探
[00:12:25.000 --> 00:12:27.000]  乃是被自己的私慾
[00:12:27.000 --> 00:12:29.000]  牽引誘惑的
[00:12:29.000 --> 00:12:31.000]  私慾既懷了胎
[00:12:31.000 --> 00:12:33.000]  就生出罪來
[00:12:33.000 --> 00:12:35.000]  罪既長成
[00:12:35.000 --> 00:12:37.000]  就生出死來
[00:12:37.000 --> 00:12:40.000]  就好像一個過程那樣
[00:12:40.000 --> 00:12:43.000]  由思想去到命運
[00:12:43.000 --> 00:12:45.000]  很長
[00:12:45.000 --> 00:12:47.000]  但可能是不知不覺
[00:12:47.000 --> 00:12:49.000]  一個漫長的過程
[00:12:49.000 --> 00:12:51.000]  但是很奇怪的
[00:12:51.000 --> 00:12:53.000]  很多人呢
[00:12:53.000 --> 00:12:55.000]  有一種錯誤的想法
[00:12:55.000 --> 00:12:57.000]  什麼錯誤的想法呢
[00:12:57.000 --> 00:12:59.000]  這些不會發生在我身上
[00:12:59.000 --> 00:13:01.000]  這個可能是阿Wis
[00:13:01.000 --> 00:13:02.000]  那裡會發生
[00:13:02.000 --> 00:13:04.000]  可能是藍會這樣
[00:13:04.000 --> 00:13:05.000]  但不會是我
[00:13:05.000 --> 00:13:06.000]  為什麼呢
[00:13:06.000 --> 00:13:08.000]  為什麼會有人這樣想呢
[00:13:08.000 --> 00:13:09.000]  兩個原因
[00:13:09.000 --> 00:13:11.000]  第一
[00:13:11.000 --> 00:13:13.000]  就是人的智性能力很低
[00:13:13.000 --> 00:13:15.000]  我不知道你同不同意
[00:13:15.000 --> 00:13:16.000]  第二
[00:13:16.000 --> 00:13:20.000]  很多人都高估了自己
[00:13:20.000 --> 00:13:23.000]  對於罪的抗拒能力
[00:13:23.000 --> 00:13:25.000]  有些真理學家這樣說
[00:13:25.000 --> 00:13:27.000]  當我們一個人
[00:13:27.000 --> 00:13:29.000]  處於一個大的環境
[00:13:29.000 --> 00:13:32.000]  在一個大的社會環境上
[00:13:32.000 --> 00:13:36.000]  我們會被那個社會環境
[00:13:36.000 --> 00:13:38.000]  大部分人所做的事
[00:13:38.000 --> 00:13:40.000]  那個氛圍所影響
[00:13:40.000 --> 00:13:42.000]  其中一個是什麼呢
[00:13:42.000 --> 00:13:43.000]  就是從眾效應
[00:13:43.000 --> 00:13:47.000]  就是大家經常聽到的羊群心理
[00:13:47.000 --> 00:13:49.000]  你有時候出去吃飯的時候
[00:13:49.000 --> 00:13:51.000]  你見到那家人排隊
[00:13:51.000 --> 00:13:52.000]  這家沒有人排隊
[00:13:52.000 --> 00:13:54.000]  那你會去哪一家呢
[00:13:54.000 --> 00:13:55.000]  你總是覺得那家比較好吃
[00:13:55.000 --> 00:13:56.000]  因為那家人排隊嘛
[00:13:56.000 --> 00:13:58.000]  那你就一定會走去那家的
[00:13:58.000 --> 00:14:01.000]  這種就是當有一個群眾的時候
[00:14:01.000 --> 00:14:02.000]  你會很自覺
[00:14:02.000 --> 00:14:03.000]  可能第一個反應
[00:14:03.000 --> 00:14:05.000]  沒什麼時間給你思考
[00:14:05.000 --> 00:14:07.000]  沒什麼時間做資料搜集的時候
[00:14:07.000 --> 00:14:09.000]  你會第一個時間走去那裡
[00:14:09.000 --> 00:14:11.000]  你會覺得那樣東西是好的
[00:14:11.000 --> 00:14:14.000]  你認知無論那些行為是怎樣也好
[00:14:14.000 --> 00:14:16.000]  你都會認同了
[00:14:16.000 --> 00:14:17.000]  我就試過了
[00:14:17.000 --> 00:14:19.000]  那時候和師母住在荔港城的時候
[00:14:19.000 --> 00:14:22.000]  我記得樓下有一家店
[00:14:22.000 --> 00:14:24.000]  排隊排了三個月
[00:14:24.000 --> 00:14:26.000]  我們直覺覺得
[00:14:26.000 --> 00:14:28.000]  這家店一定很好吃
[00:14:28.000 --> 00:14:29.000]  排隊排了三個月
[00:14:29.000 --> 00:14:31.000]  誰知第四個月下去
[00:14:31.000 --> 00:14:32.000]  有一陣不好吃的
[00:14:32.000 --> 00:14:34.000]  我不知道為什麼排隊排了三個月
[00:14:34.000 --> 00:14:35.000]  他做馬也好
[00:14:35.000 --> 00:14:36.000]  怎樣也好
[00:14:36.000 --> 00:14:39.000]  這種就是羊群心理從眾效應
[00:14:39.000 --> 00:14:41.000]  第二種
[00:14:41.000 --> 00:14:44.000]  第二種應對是什麼呢
[00:14:44.000 --> 00:14:46.000]  破窗效應
[00:14:46.000 --> 00:14:48.000]  每個人都說一種不好的行為
[00:14:48.000 --> 00:14:50.000]  如果你不加以矯正
[00:14:50.000 --> 00:14:52.000]  就會更多人綁架
[00:14:52.000 --> 00:14:54.000]  那些結果破壞就越來越大
[00:14:54.000 --> 00:14:57.000]  假設我還年輕
[00:14:57.000 --> 00:15:00.000]  拿一塊石去扔爛這個窗
[00:15:00.000 --> 00:15:04.000]  那應該是有人阻止我
[00:15:04.000 --> 00:15:06.000]  如果沒有人阻止我
[00:15:06.000 --> 00:15:10.000]  就跟著Sandy
[00:15:10.000 --> 00:15:12.000]  又走去拿一塊石頭釘
[00:15:12.000 --> 00:15:14.000]  然後再沒有人阻止他
[00:15:14.000 --> 00:15:15.000]  Donald就拿去石頭釘
[00:15:15.000 --> 00:15:17.000]  結果大家都會拿石頭釘
[00:15:17.000 --> 00:15:20.000]  結果就會越來越破壞
[00:15:20.000 --> 00:15:22.000]  這種就是我們
[00:15:22.000 --> 00:15:24.000]  大家都在一個罪惡世界裡
[00:15:24.000 --> 00:15:26.000]  如果我不留神
[00:15:26.000 --> 00:15:28.000]  如果我不留意
[00:15:28.000 --> 00:15:31.000]  到最後我們都被這個世界認同
[00:15:31.000 --> 00:15:32.000]  同化了
[00:15:32.000 --> 00:15:34.000]  我們認同這個世界
[00:15:34.000 --> 00:15:36.000]  所以回到剛才神很清楚地說了
[00:15:36.000 --> 00:15:38.000]  我們要保守
[00:15:38.000 --> 00:15:40.000]  我們要預防
[00:15:40.000 --> 00:15:41.000]  怎樣做呢
[00:15:41.000 --> 00:15:44.000]  我們看剛才聖經詳細一點
[00:15:44.000 --> 00:15:46.000]  《心言》四章23至26節
[00:15:46.000 --> 00:15:47.000]  我們一起讀
[00:15:47.000 --> 00:15:48.000]  1 2 3
[00:15:48.000 --> 00:15:50.000]  你要保守你心
[00:15:50.000 --> 00:15:52.000]  勝過保守一切
[00:15:52.000 --> 00:15:54.000]  因為一生的果效
[00:15:54.000 --> 00:15:56.000]  是由心發出
[00:15:56.000 --> 00:15:59.000]  你要除掉邪惡的口
[00:15:59.000 --> 00:16:01.000]  祈奪歪謀的嘴
[00:16:01.000 --> 00:16:04.000]  你的眼目要向前正看
[00:16:04.000 --> 00:16:07.000]  你的眼睛當向前直觀
[00:16:07.000 --> 00:16:10.000]  要修平腳下的路
[00:16:10.000 --> 00:16:13.000]  堅定你一切的道
[00:16:13.000 --> 00:16:14.000]  保守你心
[00:16:14.000 --> 00:16:16.000]  怎樣保守呢
[00:16:16.000 --> 00:16:21.000]  我們要留意以下的各方面
[00:16:21.000 --> 00:16:22.000]  有些要做
[00:16:22.000 --> 00:16:23.000]  有些不要做
[00:16:23.000 --> 00:16:24.000]  不要做是什麼呢
[00:16:24.000 --> 00:16:26.000]  兩樣東西
[00:16:26.000 --> 00:16:29.000]  邪癖和怪貌
[00:16:29.000 --> 00:16:31.000]  必須要氣絕
[00:16:31.000 --> 00:16:33.000]  邪癖是什麼呢
[00:16:33.000 --> 00:16:34.000]  邪癖有兩個意思
[00:16:34.000 --> 00:16:37.000]  第一個意思就是心硬
[00:16:37.000 --> 00:16:39.000]  你見過心硬的人嗎
[00:16:39.000 --> 00:16:42.000]  我自己有我的那一套
[00:16:42.000 --> 00:16:44.000]  你怎樣都趕不過我
[00:16:44.000 --> 00:16:46.000]  你怎樣都改變不了我
[00:16:46.000 --> 00:16:47.000]  我不知道你有沒有
[00:16:47.000 --> 00:16:49.000]  跟一些心硬的人聊過天
[00:16:49.000 --> 00:16:50.000]  我有一次
[00:16:50.000 --> 00:16:52.000]  那時候做工
[00:16:52.000 --> 00:16:54.000]  我跟一個人聊天
[00:16:54.000 --> 00:16:56.000]  你會覺得
[00:16:56.000 --> 00:16:57.000]  你看著他的眼睛
[00:16:57.000 --> 00:16:59.000]  你一直講的東西
[00:16:59.000 --> 00:17:01.000]  你覺得你講的東西
[00:17:01.000 --> 00:17:03.000]  好像在他身邊
[00:17:03.000 --> 00:17:05.000]  挖過一樣
[00:17:05.000 --> 00:17:06.000]  你好像透過他
[00:17:06.000 --> 00:17:08.000]  他是不收的
[00:17:08.000 --> 00:17:10.000]  不收你任何的消息
[00:17:10.000 --> 00:17:11.000]  在這裏心硬
[00:17:11.000 --> 00:17:12.000]  我自己有一套
