
[00:00:00.000 --> 00:00:03.360]  (主席)各位電影之妹 早安 居內平安
[00:03:58.800 --> 00:04:01.320]  (主席)就是從《仕途行傳》五章至七章
[00:04:01.320 --> 00:04:02.160]  (主席)講題是
[00:04:02.160 --> 00:04:04.560]  (主席)雖然狂徒駭浪
[00:04:04.560 --> 00:04:08.440]  (主席)神道繼續興旺
[00:04:08.440 --> 00:04:11.760]  (主席)第五章場景又繼續變了
[00:04:11.760 --> 00:04:13.840]  (主席)風雲變色
[00:04:13.840 --> 00:04:17.920]  (主席)狂徒連番衝擊著神的教會
[00:04:17.920 --> 00:04:19.280]  (主席)屬靈的爭戰
[00:04:19.280 --> 00:04:22.280]  (主席)早在創世紀已經開始了
[00:04:22.280 --> 00:04:25.800]  (主席)撒旦在神同在的伊甸園當中
[00:04:25.800 --> 00:04:28.120]  (主席)引誘人類的始祖
[00:04:28.120 --> 00:04:32.600]  (主席)要他們拒絕服從上帝
[00:04:32.600 --> 00:04:33.720]  (主席)為了什麼?
[00:04:33.720 --> 00:04:36.520]  (主席)要像神那麼有智慧
[00:04:36.520 --> 00:04:37.600]  (主席)潛越神權
[00:04:37.600 --> 00:04:39.920]  (主席)超越自己的本分
[00:04:39.920 --> 00:04:42.320]  (主席)人類因為拒絕信從上帝犯罪
[00:04:42.320 --> 00:04:45.640]  (主席)被逐出神同在的伊甸園
[00:04:45.640 --> 00:04:47.040]  (主席)以色列民
[00:04:47.040 --> 00:04:50.920]  (主席)出埃及出來為奴之家
[00:04:50.920 --> 00:04:52.280]  (主席)但是
[00:04:52.280 --> 00:04:53.720]  (主席)金牛毒的事件
[00:04:53.720 --> 00:04:57.800]  (主席)幾乎令到這群神揀選的人民的子民
[00:04:57.800 --> 00:05:01.080]  (主席)滅絕正進
[00:05:01.080 --> 00:05:02.400]  (主席)以色列的歷史
[00:05:02.400 --> 00:05:06.080]  (主席)是一個失敗的歷史
[00:05:06.080 --> 00:05:07.960]  (主席)當耶穌基督降世
[00:05:07.960 --> 00:05:09.880]  (主席)在混血人的罪
[00:05:09.880 --> 00:05:11.760]  (主席)而降生的時候
[00:05:11.760 --> 00:05:13.040]  (主席)撒旦怎麼做?
[00:05:13.040 --> 00:05:14.320]  (主席)在曠野
[00:05:14.320 --> 00:05:16.520]  (主席)神子耶穌基督也搗亂
[00:05:16.520 --> 00:05:19.320]  (主席)試探神子耶穌基督
[00:05:19.320 --> 00:05:21.400]  (主席)他的門徒
[00:05:21.400 --> 00:05:26.760]  (主席)猶太更加出賣了耶穌基督
[00:05:26.760 --> 00:05:29.640]  (主席)試問撒旦又怎會放過
[00:05:29.640 --> 00:05:32.680]  (主席)新成立的新教會呢?
[00:05:32.680 --> 00:05:33.640]  (主席)我們看看
[00:05:33.640 --> 00:05:35.480]  (主席)《詩唐經》第五章的第一個
[00:05:35.480 --> 00:05:36.760]  (主席)屬靈爭戰
[00:05:36.760 --> 00:05:39.640]  (主席)欺世盜名
[00:05:39.640 --> 00:05:40.600]  (主席)第四章
[00:05:40.600 --> 00:05:42.600]  (主席)是說被四靈管治的教會
[00:05:42.600 --> 00:05:45.120]  (主席)彰顯了人性的典範
[00:05:45.120 --> 00:05:46.200]  (主席)為什麼?
[00:05:46.200 --> 00:05:48.280]  (主席)信徒彼此相愛
[00:05:48.280 --> 00:05:50.240]  (主席)凡物公用
[00:05:50.240 --> 00:05:52.800]  (主席)巴拿巴更甘心樂意
[00:05:52.800 --> 00:05:55.520]  (主席)將自己的田產賣掉
[00:05:55.520 --> 00:05:56.560]  (主席)將賣得的錢
[00:05:56.560 --> 00:05:59.680]  (主席)全部拿來放在使徒的腳前
[00:05:59.680 --> 00:06:01.280]  (主席)意思是
[00:06:01.280 --> 00:06:02.440]  (主席)全部的錢在這裡
[00:06:02.440 --> 00:06:03.320]  (主席)使徒
[00:06:03.320 --> 00:06:06.160]  (主席)你拿去用
[00:06:06.160 --> 00:06:07.920]  (主席)任由使徒
[00:06:07.920 --> 00:06:14.400]  (主席)按教會個人的需要去分發
[00:06:14.400 --> 00:06:15.400]  (主席)在教會當中
[00:06:15.400 --> 00:06:16.760]  (主席)在教會的群體當中
[00:06:16.760 --> 00:06:17.720]  (主席)有一對夫婦
[00:06:17.720 --> 00:06:19.240]  (主席)阿娜尼亞和薩菲拉
[00:06:19.240 --> 00:06:23.240]  (主席)嘩!看見人人那麼尊重
[00:06:23.240 --> 00:06:24.800]  (主席)巴拿巴
[00:06:24.800 --> 00:06:26.560]  (主席)人人那麼敬重她
[00:06:26.560 --> 00:06:28.720]  (主席)嘩!她又想
[00:06:28.720 --> 00:06:31.840]  (主席)人人都敬重我又好了
[00:06:31.840 --> 00:06:34.640]  (主席)她竟然貪圖這些虛榮
[00:06:34.640 --> 00:06:38.960]  (主席)她又拿她自己的田產賣了
[00:06:38.960 --> 00:06:40.680]  (主席)不過
[00:06:40.680 --> 00:06:42.720]  (主席)經文告訴我們
[00:06:42.720 --> 00:06:44.200]  (主席)她拿走了部份的錢
[00:06:44.200 --> 00:06:50.160]  (主席)然後把剩餘的錢拿出來
[00:06:50.160 --> 00:06:51.960]  (主席)有什麼問題?
[00:06:51.960 --> 00:06:53.520]  (主席)本來奉獻多少
[00:06:53.520 --> 00:06:55.200]  (主席)是個人決定
[00:06:55.200 --> 00:06:56.240]  (主席)是不是?
[00:06:56.240 --> 00:06:58.160]  (主席)彼得在五章四字都說
[00:06:58.160 --> 00:07:00.720]  (主席)阿娜尼亞夫婦
[00:07:00.720 --> 00:07:03.000]  (主席)田產未賣之前是你的
[00:07:03.000 --> 00:07:04.360]  (主席)賣了田產的錢
[00:07:04.360 --> 00:07:05.760]  (主席)都是你的
[00:07:05.760 --> 00:07:06.880]  (主席)你拿多少出來
[00:07:06.880 --> 00:07:08.520]  (主席)是你自己個人的決定
[00:07:08.520 --> 00:07:10.560]  (主席)你有絕對的權利
[00:07:10.560 --> 00:07:12.200]  (主席)是怎樣處理你的錢
[00:07:12.200 --> 00:07:15.400]  (主席)不過問題是
[00:07:15.400 --> 00:07:20.440]  (主席)阿娜尼亞是刻意模仿巴拿巴
[00:07:20.440 --> 00:07:23.000]  (主席)把全部的錢放出來的動作
[00:07:23.000 --> 00:07:27.000]  (主席)她照做
[00:07:27.000 --> 00:07:28.120]  (主席)作用是什麼?
[00:07:28.120 --> 00:07:29.560]  (主席)讓人看到她拿錢出來
[00:07:29.560 --> 00:07:34.920]  (主席)不會覺得她是把全部賣田產的錢
[00:07:34.920 --> 00:07:35.840]  (主席)拿出來
[00:07:35.840 --> 00:07:37.760]  (主席)幫助教會的需要
[00:07:37.760 --> 00:07:41.920]  (主席)這些就是欺世盜名
[00:07:41.920 --> 00:07:45.480]  (主席)彼得先後查問這對夫婦
[00:07:45.480 --> 00:07:47.200]  (主席)但是拿錢出來
[00:07:47.200 --> 00:07:50.320]  (主席)她是沒有拿心出來的
[00:07:50.320 --> 00:07:52.040]  (主席)阿娜尼亞和薩菲拉
[00:07:52.040 --> 00:07:54.200]  (主席)他們沒有爭取這個機會
[00:07:54.200 --> 00:07:59.800]  (主席)沒有承認他們欺世盜名的私心
[00:07:59.800 --> 00:08:02.480]  (主席)沒有承認他們的罪行
[00:08:02.480 --> 00:08:04.360]  (主席)繼續堅持
[00:08:04.360 --> 00:08:06.600]  (主席)把錢全部拿出來
[00:08:06.600 --> 00:08:08.680]  (主席)斯圖彼得三次宣告
[00:08:08.680 --> 00:08:13.080]  (主席)阿娜尼亞和薩菲拉的罪
[00:08:13.080 --> 00:08:13.920]  (主席)五章三節
[00:08:13.920 --> 00:08:14.640]  (主席)五章四節
[00:08:14.640 --> 00:08:16.680]  (主席)五章九節
[00:08:16.680 --> 00:08:18.040]  (主席)欺控聖靈
[00:08:18.040 --> 00:08:19.120]  (主席)欺控神
[00:08:19.120 --> 00:08:22.000]  (主席)試探主的靈
[00:08:22.000 --> 00:08:23.320]  (主席)一隻壞雞蛋
[00:08:23.320 --> 00:08:28.040]  (主席)可以令整盤蛋漿臭噗噗
[00:08:28.040 --> 00:08:30.360]  (主席)初期教會的聖潔彼此相愛
[00:08:30.360 --> 00:08:32.520]  (主席)沒有私心的
[00:08:32.520 --> 00:08:35.040]  (主席)差點就被這對夫婦
[00:08:35.040 --> 00:08:37.080]  (主席)陷在罪惡當中
[00:08:37.080 --> 00:08:38.520]  (主席)如果不好好處理
[00:08:38.520 --> 00:08:39.840]  (主席)不清潔罪的話
[00:08:39.840 --> 00:08:41.320]  (主席)新約的教會
[00:08:41.320 --> 00:08:44.120]  (主席)就很容易重蹈覆轍
[00:08:44.120 --> 00:08:46.280]  (主席)好像舊約的以色列人一樣
[00:08:46.280 --> 00:08:48.040]  (主席)徹底的失敗
[00:08:48.040 --> 00:08:49.640]  (主席)陷在罪的當中
[00:08:49.640 --> 00:08:51.160]  (主席)遠離神
[00:08:51.160 --> 00:08:53.760]  (主席)失去聖潔國民的身份
[00:08:53.760 --> 00:08:57.720]  (主席)他們怎麼見證上帝
[00:08:57.720 --> 00:08:59.240]  (主席)如果我
[00:08:59.240 --> 00:09:01.200]  (主席)信主耶穌之前
[00:09:01.200 --> 00:09:03.120]  (主席)是粗口濫竊
[00:09:03.120 --> 00:09:04.520]  (主席)信了主耶穌之後
[00:09:04.520 --> 00:09:06.280]  (主席)我繼續是粗口濫竊
[00:09:06.280 --> 00:09:08.760]  (主席)還要說謊騙人
[00:09:08.760 --> 00:09:09.560]  (主席)我傳福音
[00:09:09.560 --> 00:09:12.440]  (主席)別人說你比我還差
[00:09:12.440 --> 00:09:13.640]  (主席)不如你信我的神
[00:09:13.640 --> 00:09:18.720]  (主席)總比我信你的神好
[00:09:18.720 --> 00:09:20.120]  (主席)處理罪行
[00:09:20.120 --> 00:09:21.560]  (主席)清潔罪
[00:09:21.560 --> 00:09:23.320]  (主席)讓我們一起續
[00:09:23.320 --> 00:09:24.480]  (主席)讓我們一起打開
[00:09:24.480 --> 00:09:27.560]  (主席)《書堂傳》五章十至十六節
[00:09:27.560 --> 00:09:28.720]  (主席)宣告完罪之後
[00:09:28.720 --> 00:09:31.440]  (主席)婦人立刻撲倒在彼得腳前
[00:09:31.440 --> 00:09:32.520]  (主席)斷了氣
[00:09:32.520 --> 00:09:35.520]  (主席)那些少年人進來見她已經死了
[00:09:35.520 --> 00:09:38.280]  (主席)就抬出去埋在她丈夫旁邊
[00:09:38.280 --> 00:09:41.040]  (主席)全教會或聽見這事的人
[00:09:41.040 --> 00:09:43.840]  (主席)都甚懼怕
[00:09:43.840 --> 00:09:47.760]  (主席)主席仕途的手在民間行了許多神蹟奇事
[00:09:47.760 --> 00:09:49.880]  (主席)他們或作信的人
[00:09:49.880 --> 00:09:53.480]  (主席)都同心合意地在所浪門的廊下
[00:09:53.480 --> 00:09:56.880]  (主席)其餘的人沒有一個敢貼近他們
[00:09:56.880 --> 00:09:59.520]  (主席)百姓卻尊重他們
[00:09:59.520 --> 00:10:02.280]  (主席)信而歸主的人越發增添
[00:10:02.280 --> 00:10:04.960]  (主席)連男帶女的很多
[00:10:04.960 --> 00:10:07.240]  (主席)甚至有人將病人抬到街上
[00:10:07.240 --> 00:10:09.360]  (主席)放在床上或浴紙上
[00:10:09.360 --> 00:10:11.520]  (主席)指望彼得過來的時候
[00:10:11.520 --> 00:10:15.040]  (主席)或得他的影兒照在甚麼人身上
[00:10:15.040 --> 00:10:19.280]  (主席)還有許多人帶著病人或被污鬼纏磨的
[00:10:19.280 --> 00:10:23.080]  (主席)從耶路撒冷四周的城一來
[00:10:23.080 --> 00:10:27.560]  (主席)全都得了醫治
[00:10:27.560 --> 00:10:30.920]  (主席)聖靈審判罪 潔淨罪污
[00:10:30.920 --> 00:10:32.880]  (主席)亞拿利亞和撒菲拉
[00:10:32.880 --> 00:10:37.040]  (主席)先後在使徒面前斷氣暴斃
[00:10:37.040 --> 00:10:39.560]  (主席)百姓見到聖靈在當中彰顯
[00:10:39.560 --> 00:10:43.680]  (主席)做出審判罪的時候
[00:10:43.680 --> 00:10:47.240]  (主席)他們當然是敬畏上帝
[00:10:47.240 --> 00:10:49.160]  (主席)見到聖潔的教會
[00:10:49.160 --> 00:10:52.320]  (主席)他們也尊重這個教會
[00:10:52.320 --> 00:10:54.440]  (主席)教會在聖靈管治之下
[00:10:54.440 --> 00:10:58.320]  (主席)福音的大能向外傳揚
[00:10:58.320 --> 00:11:00.720]  (主席)不單止在耶路撒冷城內
[00:11:00.720 --> 00:11:03.560]  (主席)連城外四周的人
[00:11:03.560 --> 00:11:06.400]  (主席)都聽到福音的大能
[00:11:06.400 --> 00:11:12.480]  (主席)紛紛來到教會尋求得到聖靈的醫治
[00:11:12.480 --> 00:11:14.080]  (主席)但是教會的興旺
[00:11:14.080 --> 00:11:16.400]  (主席)他們惹來撒旦藉著宗教領袖
[00:11:16.400 --> 00:11:20.960]  (主席)進行變本加厲的第二次攻擊
[00:11:20.960 --> 00:11:25.040]  (主席)監禁敲打
[00:11:25.040 --> 00:11:27.160]  (主席)昔日福音書說
[00:11:27.160 --> 00:11:31.320]  (主席)法尼塞人祭司長和工會一班長老
[00:11:31.320 --> 00:11:33.520]  (主席)他們捉拿耶穌
[00:11:33.520 --> 00:11:36.200]  (主席)在工會審訊
[00:11:36.200 --> 00:11:40.120]  (主席)還要帶祂去羅馬官府
[00:11:40.120 --> 00:11:42.120]  (主席)秦府比拉多那裡
[00:11:42.120 --> 00:11:44.680]  (主席)用群眾的壓力
[00:11:44.680 --> 00:11:49.920]  (主席)要秦府比拉多去釘死耶穌
[00:11:49.920 --> 00:11:52.600]  (主席)在《馬太福音》二十七章十八節
[00:11:52.600 --> 00:11:53.480]  (主席)是指出
[00:11:53.480 --> 00:11:55.240]  (主席)秦府員知道
[00:11:55.240 --> 00:11:57.320]  (主席)他們是因為嫉妒
[00:11:57.320 --> 00:12:01.080]  (主席)才擺他解了內
[00:12:01.080 --> 00:12:04.440]  (主席)《仕途行傳》五章十七至十八節
[00:12:04.440 --> 00:12:07.160]  (主席)幾乎是一個影印本
[00:12:07.160 --> 00:12:09.480]  (主席)因為大祭司和殺都該人
[00:12:09.480 --> 00:12:14.200]  (主席)是滿心忌恨將仕途收監
[00:12:14.200 --> 00:12:18.200]  (主席)預備第二天審判他
[00:12:18.200 --> 00:12:19.760]  (主席)公會所監禁
[00:12:19.760 --> 00:12:21.320]  (主席)所拘捕的人
[00:12:21.320 --> 00:12:25.560]  (主席)聖靈卻是以大能釋放
[00:12:25.560 --> 00:12:29.360]  (主席)仕途亦都順從聖靈的吩咐
[00:12:29.360 --> 00:12:30.640]  (主席)天降之後
[00:12:30.640 --> 00:12:32.400]  (主席)他就在聖殿當中
[00:12:32.400 --> 00:12:35.840]  (主席)去宣講神的道
[00:12:35.840 --> 00:12:39.120]  (主席)我們看看五章二十一、二十二節
[00:12:39.120 --> 00:12:40.160]  (主席)我們一邊看的時候
[00:12:40.160 --> 00:12:42.760]  (主席)一邊留意一下場景
[00:12:42.760 --> 00:12:45.040]  (主席)地方在哪裡
[00:12:45.040 --> 00:12:47.560]  (主席)進行著什麼活動
[00:12:47.560 --> 00:12:51.520]  (主席)牽涉的是什麼人
[00:12:51.520 --> 00:12:55.600]  (主席)仕途不是在聖殿當中販賣牛羊
[00:12:55.600 --> 00:12:58.320]  (主席)不是在當中兌換銀錢
[00:12:58.320 --> 00:13:01.520]  (主席)他們亦都不是在高聲呼叫
[00:13:01.520 --> 00:13:04.200]  (主席)不是喊口號、不是扔鞋
[00:13:04.200 --> 00:13:07.760]  (主席)他們在做什麼?
[00:13:07.760 --> 00:13:09.440]  (主席)但是宗教領袖
[00:13:09.440 --> 00:13:13.000]  (主席)竟然公開禁止上帝的教會
[00:13:13.000 --> 00:13:14.560]  (主席)上帝的僕人
[00:13:14.560 --> 00:13:16.560]  (主席)在上帝的聖殿
[00:13:16.560 --> 00:13:18.920]  (主席)宣講上帝的真道
[00:13:18.920 --> 00:13:24.120]  (主席)教導津田尋求上帝的百姓
[00:13:24.120 --> 00:13:27.600]  (主席)宗教領袖是公然抵擋
[00:13:27.600 --> 00:13:29.800]  (主席)聖靈藉著教會
[00:13:29.800 --> 00:13:32.960]  (主席)去完成大使命的工作
[00:13:32.960 --> 00:13:36.400]  (主席)所以門徒、仕途他們是公然抗命
[00:13:36.400 --> 00:13:37.600]  (主席)宣告什麼?
[00:13:37.600 --> 00:13:42.000]  (主席)信從神、不信從人是應當的
[00:13:42.000 --> 00:13:43.000]  (主席)歷代的教會
[00:13:43.000 --> 00:13:45.880]  (主席)包括我們今日太古城堂
[00:13:45.880 --> 00:13:47.600]  (主席)我們同樣都要實踐
[00:13:47.600 --> 00:13:51.640]  (主席)是依靠聖靈去作見證、去傳福音
[00:13:51.640 --> 00:13:55.280]  (主席)使人領受主的救恩
[00:13:55.280 --> 00:13:56.360]  (主席)更加重要的
[00:13:56.360 --> 00:13:58.720]  (主席)我們要有悔改之心
[00:13:58.720 --> 00:14:03.320]  (主席)才可以領受到赦罪之恩
[00:14:03.320 --> 00:14:06.480]  (主席)剛才主席所讀過的經文
[00:14:06.480 --> 00:14:09.800]  (主席)五章三十八至三十九節
[00:14:09.800 --> 00:14:14.360]  (主席)是由法利塞的律法師加瑪列所講
[00:14:14.360 --> 00:14:16.880]  (主席)他並不是耶穌的門徒
[00:14:16.880 --> 00:14:18.040]  (主席)還記得嗎?
[00:14:18.040 --> 00:14:21.640]  (主席)法利塞人是主導審訊耶穌的
[00:14:21.640 --> 00:14:23.840]  (主席)今日聖靈竟然利用
[00:14:23.840 --> 00:14:25.800]  (主席)公會當中的法利塞人
[00:14:25.800 --> 00:14:29.200]  (主席)講出一個很重要的訊息
[00:14:29.200 --> 00:14:30.600]  (主席)他說什麼?
[00:14:30.600 --> 00:14:33.120]  (主席)他說:他們所謀的、所行的
[00:14:33.120 --> 00:14:36.480]  (主席)若是出於人,必要敗壞
[00:14:36.480 --> 00:14:40.480]  (主席)若是出於神,你們就不能敗壞他們
[00:14:40.480 --> 00:14:45.200]  (主席)恐怕你們倒是攻擊神了
[00:14:45.200 --> 00:14:49.160]  (主席)事實上,在上文連續講出兩件事
[00:14:49.160 --> 00:14:52.720]  (主席)出於嫉妒、出於私心的事
[00:14:52.720 --> 00:14:55.840]  (主席)兩夫婦假意
[00:14:55.840 --> 00:15:01.680]  (主席)或者說是要博取別人的讚賞
[00:15:01.680 --> 00:15:05.360]  (主席)他們的工作被聖靈敗壞
[00:15:05.360 --> 00:15:09.400]  (主席)稀世道明的兩夫婦當場暴斃
[00:15:09.400 --> 00:15:13.160]  (主席)猶太領袖出於私心、出於嫉妒
[00:15:13.160 --> 00:15:16.040]  (主席)因為太多人信基督
[00:15:16.040 --> 00:15:20.960]  (主席)搶他們猶太教的光彩
[00:15:20.960 --> 00:15:23.080]  (主席)他們要監禁敲打信徒
[00:15:23.080 --> 00:15:26.160]  (主席)要阻止福音的工作
[00:15:26.160 --> 00:15:31.280]  (主席)但聖靈卻是使用公會當中的人
[00:15:31.280 --> 00:15:33.800]  (主席)使用他們當中的律法師
[00:15:33.800 --> 00:15:35.440]  (主席)德高望重的人
[00:15:35.440 --> 00:15:36.680]  (主席)說一番說話
[00:15:36.680 --> 00:15:42.000]  (主席)結果是促使公會放了使徒
[00:15:42.000 --> 00:15:43.720]  (主席)五章四十一節
[00:15:43.720 --> 00:15:46.080]  (主席)使徒離開公會心裡歡喜
[00:15:46.080 --> 00:15:48.440]  (主席)因被算是配偽者命受辱
[00:15:48.440 --> 00:15:52.360]  (主席)他們就每日在店裡、在家裡
[00:15:52.360 --> 00:15:53.880]  (主席)不住地教訓人
[00:15:53.880 --> 00:15:57.280]  (主席)傳耶穌是基督
[00:15:57.280 --> 00:16:00.040]  (主席)證明作見證全福音宣講真道
[00:16:00.040 --> 00:16:02.000]  (主席)的確是出於神
[00:16:02.000 --> 00:16:04.680]  (主席)人監禁都監禁不來
[00:16:04.680 --> 00:16:06.880]  (主席)人是不能敗壞
[00:16:06.880 --> 00:16:08.200]  (主席)私心的工作
[00:16:08.200 --> 00:16:10.600]  (主席)聖靈會親自處理
[00:16:10.600 --> 00:16:15.200]  (主席)兩場戰爭
[00:16:15.200 --> 00:16:17.960]  (主席)氣勢道明是教會裡面的
[00:16:17.960 --> 00:16:20.200]  (主席)監禁敲打
[00:16:20.200 --> 00:16:22.440]  (主席)是教會以外的事
[00:16:22.440 --> 00:16:24.040]  (主席)第三場
[00:16:24.040 --> 00:16:25.600]  (主席)屬靈爭戰
[00:16:25.600 --> 00:16:27.640]  (主席)是一場聲東擊西
[00:16:27.640 --> 00:16:31.840]  (主席)也是從教會裡面出來的
[00:16:31.840 --> 00:16:33.360]  (主席)第四章和第五章說到
[00:16:33.360 --> 00:16:35.160]  (主席)使徒教會當中
[00:16:35.160 --> 00:16:36.880]  (主席)當日的教會
