
[00:00:00.000 --> 00:00:02.560]  咁我哋今晚睇呢份筆記
[00:04:38.260 --> 00:04:40.560]  十二點鐘寫印號係我嘅第四本書
[00:04:40.560 --> 00:04:43.120]  就叫識讀大衛咁一陣間先講啦
[00:04:43.120 --> 00:04:44.920]  大衛作王啦
[00:04:44.920 --> 00:04:51.320]  大衛作王之後咁大家好熟悉㗎大衛跟住傳遺畀邊個
[00:04:51.320 --> 00:04:52.340]  所羅門
[00:04:52.340 --> 00:04:53.360]  所羅門
[00:04:53.360 --> 00:04:55.160]  咁所羅門
[00:04:55.160 --> 00:04:57.960]  佢傳遺畀邊個
[00:04:57.960 --> 00:04:59.760]  大聲啲試下
[00:04:59.760 --> 00:05:02.840]  羅波安定耶羅波安
[00:05:02.840 --> 00:05:04.360]  羅波安
[00:05:04.360 --> 00:05:06.420]  後尾就國家分裂啦
[00:05:06.420 --> 00:05:12.060]  我由今日開始就係由羅波安嗰度一路講講到兩國嘅分裂
[00:05:12.060 --> 00:05:15.120]  因為大家好多弟兄姊妹都好熟悉就係
[00:05:15.120 --> 00:05:17.680]  去到大衛去到羅波安
[00:05:17.680 --> 00:05:19.480]  就開始唔掂啦
[00:05:19.480 --> 00:05:22.300]  好咁我哋睇一睇一個表先
[00:05:22.300 --> 00:05:25.360]  第一頁就係我寫嘅筆記啦
[00:05:25.360 --> 00:05:29.720]  咁一陣間我會逐個逐個去講㗎喇逐個逐個王去介紹嘅
[00:05:29.720 --> 00:05:32.020]  但我想講呢啲王係唔齊全㗎
[00:05:32.020 --> 00:05:35.600]  我只係會揀一啲重要嘅王我寫出嚟同大家講
[00:05:35.600 --> 00:05:38.160]  同埋有啲咩屬靈裏面嘅提醒畀我哋
[00:05:38.160 --> 00:05:42.780]  好我哋睇第一個圖表就係聯合王國同埋到到分裂王國
[00:05:42.780 --> 00:05:45.580]  咁見唔見到所羅門王朝
[00:05:45.580 --> 00:05:48.920]  咁我哋唔會詳細講呢啲鼓勵大家去睇嘅啫
[00:05:48.920 --> 00:05:53.520]  咁然後呢即係所羅門佢會鞏固勢力啦然後為神廟建造聖殿啦
[00:05:53.520 --> 00:05:55.820]  但後尾點解佢會衰落呀
[00:05:55.820 --> 00:05:58.140]  就因為國勢非常鼎盛
[00:05:58.140 --> 00:05:59.420]  所以
[00:05:59.420 --> 00:06:02.740]  所羅門有好多嘅妃嬪幾千妃嬪
[00:06:02.740 --> 00:06:05.040]  因為當你強國嘅時候呢
[00:06:05.040 --> 00:06:08.360]  啲弱國就要同你建立關係呀嘛係咪
[00:06:08.360 --> 00:06:12.200]  咁於是就送好多嘅公主呀嚟帶去畀佢哋嘅
[00:06:12.200 --> 00:06:14.500]  咁你諗下中國人呢
[00:06:14.500 --> 00:06:16.820]  都係咁樣㗎咁你強
[00:06:16.820 --> 00:06:19.620]  勢嘅時候呢嗰啲嘅蠻夷呀
[00:06:19.620 --> 00:06:21.680]  就會送啲公主過嚟㗎嘛
[00:06:21.680 --> 00:06:26.280]  但係當你如果國勢弱嘅時候呢你就要送啲公主出去㗎啦嘛
[00:06:26.280 --> 00:06:27.300]  記唔記得
[00:06:27.300 --> 00:06:29.860]  即係有一個專門去跑馬嘅出賽呀
[00:06:29.860 --> 00:06:33.460]  馬上妻良馬下妻良
[00:06:33.460 --> 00:06:35.260]  嗰個係邊個呀
[00:06:35.260 --> 00:06:37.040]  挑軍出賽呀嘛係咪
[00:06:37.040 --> 00:06:41.400]  你記住所有嗰啲公主好多唔係真係血緣嘅公主嚟㗎
[00:06:41.400 --> 00:06:46.000]  佢哋啲王就會立喺民間裏面一個嘅文女總之一定係要靚嘅
[00:06:46.000 --> 00:06:47.020]  咁於是就好
[00:06:47.020 --> 00:06:49.840]  我認咗你做我嘅女咁即係做咗咩呀
[00:06:49.840 --> 00:06:51.120]  公主
[00:06:51.120 --> 00:06:52.400]  跟住做咩呀
[00:06:52.400 --> 00:06:53.680]  出賽
[00:06:53.680 --> 00:06:56.500]  佢唔會畀自己真係血緣嗰啲呀
[00:06:56.500 --> 00:06:59.820]  就畀呢啲人因為你係身份就係公主呀嘛
[00:06:59.820 --> 00:07:02.380]  就係和返呀即係嫁畀人呀
[00:07:02.380 --> 00:07:06.220]  咁所以所羅門全盛時期有幾千嘅妃嬪
[00:07:06.220 --> 00:07:08.280]  但係帶嚟一個好大嘅問題
[00:07:08.280 --> 00:07:11.860]  就係啲妃嬪呢佢哋係嚟自外邦嘅佢哋拜偶像
[00:07:11.860 --> 00:07:15.180]  於是照樣呢就將呢個嘅拜偶像嘅風氣呢
[00:07:15.180 --> 00:07:16.460]  帶咗入去
[00:07:16.460 --> 00:07:17.740]  即係所羅門嗰度
[00:07:17.740 --> 00:07:19.800]  結果後尾國勢衰落
[00:07:19.800 --> 00:07:21.580]  就係因為呢
[00:07:21.580 --> 00:07:23.640]  畀呢啲嘅女人引誘
[00:07:23.640 --> 00:07:27.220]  咁我哋會睇到好多嘅王朝嘅衰落
[00:07:27.220 --> 00:07:30.800]  都係因為佢哋娶咗個唔好嘅即係太太呀
[00:07:30.800 --> 00:07:32.340]  引誘佢哋去犯罪
[00:07:32.340 --> 00:07:35.920]  所以你哋特別要為你哋嘅兒女呀佢哋嘅婚姻呢
[00:07:35.920 --> 00:07:37.460]  即係嚟帶去禱告
[00:07:37.460 --> 00:07:40.280]  佢哋未拍拖你已經要開始為佢哋呢
[00:07:40.280 --> 00:07:42.060]  要有好嘅配偶呀
[00:07:42.060 --> 00:07:43.340]  即係嚟帶去禱告呀
[00:07:43.340 --> 00:07:46.680]  就唔好到時先拆散佢拆散佢
[00:07:46.680 --> 00:07:49.240]  即係你早啲遞個婆婆嫂上去呢
[00:07:49.240 --> 00:07:52.300]  就好過呢拆散佢拆散佢咁樣
[00:07:52.300 --> 00:07:53.580]  咁呢個係好重要嘅
[00:07:53.580 --> 00:07:56.920]  後尾王國就分裂啦咁你睇個表呢
[00:07:56.920 --> 00:08:01.780]  有兩國對峙啦咁呢就有一啲嘅人出現啦咁樣
[00:08:01.780 --> 00:08:04.600]  好隔離陶二咁呢啲返嚟自己睇好冇
[00:08:04.600 --> 00:08:06.640]  好啦陶二呢就有一個表
[00:08:06.640 --> 00:08:08.940]  咁就係南國同埋北國
[00:08:08.940 --> 00:08:13.300]  咁呀南國呢就唔係食小籠包嗰個
[00:08:13.300 --> 00:08:16.120]  咁呀南國係喺邊邊嚟㗎
[00:08:16.120 --> 00:08:17.640]  有俾你講啦
[00:08:17.640 --> 00:08:20.200]  唔好唔答我啦好冇呀係咩呀
[00:08:20.200 --> 00:08:23.540]  喺南邊囉係咁咪叫南國囉
[00:08:23.540 --> 00:08:25.840]  北國呢
[00:08:25.840 --> 00:08:28.400]  係但係真係非常聰明啦
[00:08:28.400 --> 00:08:30.700]  咁呀就喺北邊啦
[00:08:30.700 --> 00:08:35.820]  咁呢就你記住好容易會亂嘅點解呢因為第一個
[00:08:35.820 --> 00:08:37.100]  分裂嘅王呢
[00:08:37.100 --> 00:08:39.140]  南國嘅王係
[00:08:39.140 --> 00:08:42.980]  所羅門個仔叫羅波安
[00:08:42.980 --> 00:08:47.860]  但係帶領十個支派離開嗰個呢係喺北邊嘅
[00:08:47.860 --> 00:08:50.420]  就叫耶羅波安
[00:08:50.420 --> 00:08:53.480]  咁所以呢有陣時好亂呢個都未係亂
[00:08:53.480 --> 00:08:56.040]  一陣我話畀你聽一陣畀大家玩個遊戲
[00:08:56.040 --> 00:08:58.600]  你去搵啲相同嘅名出嚟呀ok
[00:08:58.600 --> 00:09:01.160]  好喇咁呢就嚟到出喇
[00:09:01.160 --> 00:09:02.440]  咁你留意到
[00:09:02.440 --> 00:09:04.220]  好特別喎
[00:09:04.220 --> 00:09:06.780]  南國係邊兩個支派呢
[00:09:06.780 --> 00:09:08.060]  原來就係
[00:09:08.060 --> 00:09:09.860]  猶大支派
[00:09:09.860 --> 00:09:10.880]  同埋
[00:09:10.880 --> 00:09:12.940]  辯雅閔支派
[00:09:12.940 --> 00:09:14.220]  辯雅閔支派
[00:09:14.220 --> 00:09:18.560]  辯雅閔你記得嗰時素羅係咩㗎嘛辯雅閔支派㗎嘛係北邊㗎嘛
[00:09:18.560 --> 00:09:20.100]  但係落咗嚟南邊
[00:09:20.100 --> 00:09:23.940]  其餘嗰十個支派就係北邊嘅以色列國啦
[00:09:23.940 --> 00:09:27.020]  好喇咁有一個嘅地方就係南邊呢
[00:09:27.020 --> 00:09:30.100]  見都喺邊度就係今日我都會去嘅
[00:09:30.100 --> 00:09:31.620]  耶路撒冷
[00:09:31.620 --> 00:09:33.160]  好奇妙
[00:09:33.160 --> 00:09:36.500]  整個人類歷史裏面唯一一個國家呢
[00:09:36.500 --> 00:09:39.820]  即係佢見都喺耶路撒冷就係咩呀
[00:09:39.820 --> 00:09:41.360]  就係猶大國
[00:09:41.360 --> 00:09:46.220]  南邊嘅國家就叫猶大國因為猶大支派為主嘅
[00:09:46.220 --> 00:09:46.980]  明唔明
[00:09:46.980 --> 00:09:49.300]  南國亦都叫做咩話
[00:09:49.300 --> 00:09:50.820]  猶大國
[00:09:50.820 --> 00:09:53.380]  好喇北邊嗰度呢十個支派
[00:09:53.380 --> 00:09:58.240]  咁就叫北國亦都叫做以色列國明唔明我個意思
[00:09:58.240 --> 00:10:01.820]  咁但係今日就冇咗即係南北呢邊㗎啦
[00:10:01.820 --> 00:10:04.380]  咁所以今日呢即係嘅以色列國呢
[00:10:04.380 --> 00:10:06.180]  大部分就猶大支派嘅
[00:10:06.180 --> 00:10:07.720]  明唔明呢個道理
[00:10:07.720 --> 00:10:11.820]  咁但係呢就見都喺邊度呢就係薩馬尼亞
[00:10:11.820 --> 00:10:12.840]  咁你記住
[00:10:12.840 --> 00:10:15.660]  耶路撒冷一開始唔係見到薩馬尼亞嘅
[00:10:15.660 --> 00:10:17.700]  一陣間我就會介紹啦有一個王呢
[00:10:17.700 --> 00:10:20.000]  即係做一樣嘢就係見到薩馬尼亞嘅
[00:10:20.000 --> 00:10:21.540]  一陣間我會同大家睇啦
[00:10:21.540 --> 00:10:25.900]  咁嘅時候呢但係好特別喎南邊嘅地方呢係少嘅
[00:10:25.900 --> 00:10:28.720]  北邊嘅地圖呢係大嘅
[00:10:28.720 --> 00:10:33.060]  同樣南邊嘅地方人數呢就稀少
[00:10:33.060 --> 00:10:34.600]  因為十個支派吖嘛
[00:10:34.600 --> 00:10:38.180]  所以呢嗰個嘅人數呢就會多嘅
[00:10:38.180 --> 00:10:41.000]  咁但係最特別就係一陣間我哋會睇啦
[00:10:41.000 --> 00:10:43.300]  南邊就係聖殿嘅所在
[00:10:43.300 --> 00:10:46.880]  但係北邊呢佢哋起咗啲A4出嚟
[00:10:46.880 --> 00:10:47.920]  即係A4
[00:10:47.920 --> 00:10:51.500]  咁呢就係喺丹同埋呢即係喺伯特利呢邊
[00:10:51.500 --> 00:10:53.560]  咁而有一個最大嘅分野係咩呢
[00:10:53.560 --> 00:10:56.620]  南邊嘅國家即係猶大國
[00:10:56.620 --> 00:10:58.160]  一直以嚟
[00:10:58.160 --> 00:11:01.220]  都係猶大支派嘅人做王
[00:11:01.220 --> 00:11:03.020]  全部都係猶大支派做王
[00:11:03.020 --> 00:11:04.800]  雖然有啲王係被殺
[00:11:04.800 --> 00:11:06.600]  畀人哋刺殺而死嘅
[00:11:06.600 --> 00:11:09.160]  但係都係猶大支派
[00:11:09.160 --> 00:11:10.960]  除咗有一次
[00:11:10.960 --> 00:11:12.740]  有個女人
[00:11:12.740 --> 00:11:14.800]  謀朝篡位
[00:11:14.800 --> 00:11:17.860]  個仔死咗之後佢就跟住啲乜呢
[00:11:17.860 --> 00:11:20.420]  殺埋其他啲仔然後自己呢
[00:11:20.420 --> 00:11:21.960]  即係嚟帶去
[00:11:21.960 --> 00:11:23.480]  即係作王侯
[00:11:23.480 --> 00:11:26.300]  咁而就仲有一個嘅維姑
[00:11:26.300 --> 00:11:28.100]  即係幾歲大嘅
[00:11:28.100 --> 00:11:31.420]  就畀一個祭司就叫做耶和耶大
[00:11:31.420 --> 00:11:34.240]  咁呢就收起佢
[00:11:34.240 --> 00:11:36.040]  就收咗喺聖殿裏面
[00:11:36.040 --> 00:11:39.100]  即係到佢到到七歲嘅時候呢
[00:11:39.100 --> 00:11:41.400]  先者呢嚟帶幫佢復國
[00:11:41.400 --> 00:11:44.480]  咁就殺咗呢個嘅王侯
[00:11:44.480 --> 00:11:46.020]  咁然後就繼續落去
[00:11:46.020 --> 00:11:49.080]  咁呀唯一南國裏面呢
[00:11:49.080 --> 00:11:52.160]  係一路都係咩支派
[00:11:52.160 --> 00:11:54.720]  我淨係問完大家識就識㗎啦
[00:11:54.720 --> 00:11:57.020]  咁呀記得記得㗎啦就猶大支派
[00:11:57.020 --> 00:12:00.340]  咁多個王裏面只有一個係乜嘢呀
[00:12:00.340 --> 00:12:01.120]  女王
[00:12:01.120 --> 00:12:03.680]  佢係即係嚟帶去篡位嘅
[00:12:03.680 --> 00:12:05.220]  咁但係其實一路都係猶大支派
[00:12:05.220 --> 00:12:07.000]  但係北國就唔係喇
[00:12:07.000 --> 00:12:10.840]  北國呢就有唔同嘅支派嘅人呢你去作王
[00:12:10.840 --> 00:12:12.640]  咁如果你睇一睇嘅時候呢
[00:12:12.640 --> 00:12:14.680]  有九個朝代呀
[00:12:14.680 --> 00:12:15.700]  好
[00:12:15.700 --> 00:12:17.240]  唔睇後面嗰啲
[00:12:17.240 --> 00:12:19.040]  即係筆記
[00:12:19.040 --> 00:12:20.060]  你估
[00:12:20.060 --> 00:12:24.160]  其中一個王最短命嘅係做幾耐呢
[00:12:24.160 --> 00:12:26.460]  知唔知做幾耐呀
[00:12:26.460 --> 00:12:27.740]  幾分鐘
[00:12:27.740 --> 00:12:30.040]  嘩
[00:12:30.040 --> 00:12:31.840]  幾多日呀幾多日呀
[00:12:31.840 --> 00:12:32.860]  七日呀
[00:12:32.860 --> 00:12:34.660]  係呀唔估得啱呀
[00:12:34.660 --> 00:12:36.200]  做一個禮拜
[00:12:36.200 --> 00:12:37.460]  佢去謀朝篡位
[00:12:37.460 --> 00:12:39.000]  割咗個王然後做王
[00:12:39.000 --> 00:12:41.060]  點知一個禮拜之後俾人割埋
[00:12:41.060 --> 00:12:43.860]  即係但係佢都做咗七日王呀你知唔知呀
[00:12:43.860 --> 00:12:47.700]  咁袁世凱都多過佢呀係咪袁世凱都做咗八日呀嘛係咪
[00:12:47.700 --> 00:12:49.740]  但係一個人係做咗七日王嘅啫
[00:12:49.740 --> 00:12:53.340]  第二個短命係邊個即係唔好睇名先
[00:12:53.340 --> 00:12:55.380]  估下幾耐呀
[00:12:55.380 --> 00:12:56.660]  第二個短命
[00:12:56.660 --> 00:12:58.720]  用月份嚟計㗎啦
[00:12:58.720 --> 00:13:01.020]  係幾個月
[00:13:01.020 --> 00:13:02.300]  冇五個月咁多
[00:13:02.300 --> 00:13:03.320]  三個月
[00:13:03.320 --> 00:13:04.600]  一陣間我哋會睇㗎啦
[00:13:04.600 --> 00:13:07.160]  即係喺北面呢你諗好亂㗎
[00:13:07.160 --> 00:13:09.200]  即係可以七日一個王
[00:13:09.200 --> 00:13:12.280]  三個月一個王咁所以係好亂嘅
[00:13:12.280 --> 00:13:15.600]  咁但係北面嘅王冇一個係好嘅
[00:13:15.600 --> 00:13:17.400]  冇一個係好嘅
[00:13:17.400 --> 00:13:19.200]  全部都係拜偶像嘅
[00:13:19.200 --> 00:13:22.780]  咁咪只有一個王曾經喺打仗嘅時候呢
[00:13:22.780 --> 00:13:25.080]  曾經向耶和華神父求過
[00:13:25.080 --> 00:13:26.880]  咁一陣間我會再講啦
[00:13:26.880 --> 00:13:28.160]  好啦
[00:13:28.160 --> 00:13:29.940]  咁所以你留意到
[00:13:29.940 --> 00:13:33.520]  咁但係呢你睇南國裏面呢
[00:13:33.520 --> 00:13:35.840]  就較為多啲先知
[00:13:35.840 --> 00:13:37.880]  去輔助佢哋嘅
[00:13:37.880 --> 00:13:40.440]  北角少啲但係好奇怪
[00:13:40.440 --> 00:13:42.240]  包括我在內
[00:13:42.240 --> 00:13:44.280]  我唔係好熟悉
[00:13:44.280 --> 00:13:49.140]  即係南國裏面好啲咩先知當然有比以塞呀嗰啲我哋會知啦
[00:13:49.140 --> 00:13:52.220]  但係你最熟悉有兩個先知嘅
[00:13:52.220 --> 00:13:54.000]  但佢哋唔係父子關係㗎
[00:13:54.000 --> 00:14:00.660]  都姓以嘅
[00:14:00.660 --> 00:14:01.940]  係啦冇錯
[00:14:01.940 --> 00:14:03.220]  以
[00:14:03.220 --> 00:14:05.540]  尼呀係啦
[00:14:05.540 --> 00:14:08.100]  咁佢跟住嗰個叫以咩呀
[00:14:08.100 --> 00:14:09.380]  以尼沙記住
[00:14:09.380 --> 00:14:11.420]  佢哋唔係父子嚟㗎
[00:14:11.420 --> 00:14:12.960]  亦都唔係兄弟嚟嘅
[00:14:12.960 --> 00:14:16.040]  但係我哋好熟悉就係以尼亞以尼沙
[00:14:16.040 --> 00:14:21.660]  以尼亞以尼沙係服侍邊個國家嘅知唔知呀
[00:14:21.660 --> 00:14:23.960]  有冇人可以倒啲水畀我呀
[00:14:23.960 --> 00:14:26.280]  南國定北角呢
[00:14:26.280 --> 00:14:27.560]  錯
[00:14:27.560 --> 00:14:29.600]  係北角
[00:14:29.600 --> 00:14:34.200]  一陣間你會睇雖然北角係嗰啲王好差
[00:14:34.200 --> 00:14:38.820]  但係你留意到最勁嗰兩我哋最熟悉嗰兩個先知以尼亞以尼沙呢
[00:14:38.820 --> 00:14:41.380]  全部係服侍北角㗎
[00:14:41.380 --> 00:14:44.960]  即係其實神係唔想放棄任何人
[00:14:44.960 --> 00:14:46.500]  雖然佢哋差
[00:14:46.500 --> 00:14:49.840]  但係神仍然嘅要派先知去提佢哋
[00:14:49.840 --> 00:14:52.900]  只不過佢哋係冥頑不靈啫明唔明呢個道理
[00:14:52.900 --> 00:14:53.660]  OK
[00:14:53.660 --> 00:14:54.440]  好啦
[00:14:54.440 --> 00:14:55.720]  咁嘅時候
[00:14:55.720 --> 00:15:01.100]  點解南國可以繼續嘅一路嚟帶去作王呢因為係神
[00:15:01.100 --> 00:15:03.140]  同大衛納咗約
[00:15:03.140 --> 00:15:08.000]  你嘅缺墨係會繼續嘅嚟帶去作王朝嘅呢個係好重要㗎
[00:15:08.000 --> 00:15:09.800]  好咁最後
[00:15:09.800 --> 00:15:14.160]  多謝唔該唔該呢位姊妹呀
[00:15:14.160 --> 00:15:20.800]  真係好呀呢個姊妹
[00:15:20.800 --> 00:15:23.620]  好咁樣呢就
[00:15:23.620 --> 00:15:26.960]  南國係畀邊個國家滅嘅
[00:15:26.960 --> 00:15:29.260]  邊個國家滅佢嘅
[00:15:29.260 --> 00:15:32.080]  巴比倫
[00:15:32.080 --> 00:15:34.120]  北角係畀邊個國家滅嘅
[00:15:34.120 --> 00:15:35.400]  亞述
[00:15:35.400 --> 00:15:39.240]  邊個國家死得早
[00:15:39.240 --> 00:15:41.540]  南國同北角呀亞述
[00:15:41.540 --> 00:15:44.360]  北角死得早知唔知OK
[00:15:44.360 --> 00:15:45.640]  北角死得早嘅
[00:15:45.640 --> 00:15:46.920]  咁樣呢就
[00:15:46.920 --> 00:15:49.740]  後尾呢南國亡咗之後呢
[00:15:49.740 --> 00:15:53.320]  佢哋有幾多有冇得返返去自己國土裏面呀
[00:15:53.320 --> 00:15:55.360]  有幾多年呀
[00:15:55.360 --> 00:15:58.440]  70年之後回歸自己國土
[00:15:58.440 --> 00:16:01.000]  咁但係北國亡咗之後呢仲有冇得
[00:16:01.000 --> 00:16:03.820]  即係回歸自己國土呀係冇嘅
[00:16:03.820 --> 00:16:05.860]  畀大家有個印象喇喎
[00:16:05.860 --> 00:16:07.140]  好咁呢個呢
[00:16:07.140 --> 00:16:09.440]  仲記唔記得頭先講嗰啲呢唔記得唔緊要
