
[00:00:00.000 --> 00:00:02.800]  多謝喜樂斯班的獻唱
[00:05:23.200 --> 00:05:25.200]  1930年代大學畢業
[00:05:25.200 --> 00:05:27.200]  文青年代
[00:05:27.200 --> 00:05:29.200]  我不可以信耶穌
[00:05:29.200 --> 00:05:31.200]  我要賺了世界
[00:05:31.200 --> 00:05:33.200]  然後倪拓星跟他說
[00:05:33.200 --> 00:05:35.200]  你自己跟耶穌說這麼重要的事
[00:05:35.200 --> 00:05:37.200]  我不幫你祈禱
[00:05:37.200 --> 00:05:39.200]  那他就祈禱
[00:05:39.200 --> 00:05:41.200]  他自己面對耶穌
[00:05:41.200 --> 00:05:43.200]  就信了耶穌
[00:05:43.200 --> 00:05:47.200]  為自由不自由無寧死
[00:05:47.200 --> 00:05:49.200]  大家聽過
[00:05:49.200 --> 00:05:51.200]  有些人說生命不重要
[00:05:51.200 --> 00:05:53.200]  我衝出來擋坦克
[00:05:53.200 --> 00:05:55.200]  擋什麼就什麼
[00:05:55.200 --> 00:05:57.200]  有時也不是一樣
[00:05:57.200 --> 00:05:59.200]  為了自由犧牲了別人的命
[00:05:59.200 --> 00:06:01.200]  也不是很好
[00:06:01.200 --> 00:06:03.200]  有很多說法
[00:06:03.200 --> 00:06:07.200]  老公老婆要為老公犧牲的人多
[00:06:07.200 --> 00:06:09.200]  還是為老婆犧牲的人多
[00:06:09.200 --> 00:06:11.200]  這個問題爭論了很久
[00:06:11.200 --> 00:06:13.200]  大家不要爭論
[00:06:13.200 --> 00:06:15.200]  為老公老婆犧牲
[00:06:15.200 --> 00:06:17.200]  為兒女犧牲
[00:06:17.200 --> 00:06:19.200]  通常夫婦的答法都是一樣
[00:06:19.200 --> 00:06:21.200]  我們做輔導時
[00:06:21.200 --> 00:06:23.200]  有一個部分
[00:06:23.200 --> 00:06:25.200]  將來願不願意為對方犧牲
[00:06:25.200 --> 00:06:27.200]  老公和老婆的答法
[00:06:27.200 --> 00:06:29.200]  有少許不一樣
[00:06:29.200 --> 00:06:33.200]  聖經教主的慈愛比生命更好
[00:06:33.200 --> 00:06:37.200]  詩篇63篇3節
[00:06:37.200 --> 00:06:39.200]  我讀一次經文
[00:06:39.200 --> 00:06:41.200]  因你的慈愛比生命更好
[00:06:41.200 --> 00:06:45.200]  我用嘴唇要誦讚你
[00:06:45.200 --> 00:06:53.200]  耶穌基督在約翰福音第11章32到44節
[00:06:53.200 --> 00:06:55.200]  本來有些地方我們很不明白
[00:06:55.200 --> 00:07:01.200]  為什麼祂遲到馬大馬利亞已經親自派人來說了
[00:07:01.200 --> 00:07:05.200]  耶穌基督在祂的言辭裡都知道
[00:07:05.200 --> 00:07:09.200]  撒尼亞拉撒路病得快要死了
[00:07:09.200 --> 00:07:13.200]  但祂都說我遲一點才上去
[00:07:13.200 --> 00:07:15.200]  為什麼?神的榮耀
[00:07:15.200 --> 00:07:17.200]  什麼是神的榮耀?
[00:07:17.200 --> 00:07:19.200]  神的榮耀就是
[00:07:19.200 --> 00:07:21.200]  當神將祂的慈愛
[00:07:21.200 --> 00:07:25.200]  完全囂貫在人的生命裡的時間
[00:07:25.200 --> 00:07:27.200]  這是神的榮耀
[00:07:27.200 --> 00:07:29.200]  整個創世紀就是這樣
[00:07:29.200 --> 00:07:31.200]  創造第一天
[00:07:31.200 --> 00:07:33.200]  好
[00:07:33.200 --> 00:07:35.200]  後來創造光暗分開
[00:07:35.200 --> 00:07:37.200]  好
[00:07:37.200 --> 00:07:39.200]  第二天創造
[00:07:39.200 --> 00:07:41.200]  神又說好
[00:07:41.200 --> 00:07:43.200]  去到第六天
[00:07:43.200 --> 00:07:45.200]  創造人
[00:07:45.200 --> 00:07:49.200]  頭頭創造其他在樹林裡的走秀
[00:07:49.200 --> 00:07:51.200]  好
[00:07:51.200 --> 00:07:53.200]  已經好了
[00:07:53.200 --> 00:07:55.200]  當神將一口氣
[00:07:55.200 --> 00:07:57.200]  一個靈
[00:07:57.200 --> 00:07:59.200]  吹進人的生命裡
[00:07:59.200 --> 00:08:01.200]  人可以和神聯繫
[00:08:01.200 --> 00:08:03.200]  有溝通的時間
[00:08:03.200 --> 00:08:05.200]  神說甚好
[00:08:05.200 --> 00:08:09.200]  主的慈愛比生命更好
[00:08:09.200 --> 00:08:11.200]  不是要你沒了命
[00:08:11.200 --> 00:08:13.200]  是你的命裡要有實質
[00:08:13.200 --> 00:08:17.200]  你的生命裡有實質就不一樣
[00:08:17.200 --> 00:08:19.200]  我們在報道會無論見證還是臨幕
[00:08:19.200 --> 00:08:21.200]  都是將這個很重要的事
[00:08:21.200 --> 00:08:23.200]  和大家分享
[00:08:23.200 --> 00:08:25.200]  講清楚
[00:08:25.200 --> 00:08:29.200]  你的生命裡有沒有主的慈愛在裡面
[00:08:29.200 --> 00:08:31.200]  因為主的慈愛比生命更好
[00:08:31.200 --> 00:08:35.200]  這個是被稱為第七個神蹟
[00:08:35.200 --> 00:08:37.200]  約翰福音第十一章
[00:08:37.200 --> 00:08:39.200]  我們很熟悉
[00:08:39.200 --> 00:08:41.200]  我就不特別講
[00:08:41.200 --> 00:08:43.200]  它裡面
[00:08:43.200 --> 00:08:45.200]  整個約翰福音記載了很多神蹟
[00:08:45.200 --> 00:08:47.200]  都是講這個
[00:08:47.200 --> 00:08:49.200]  講到最後第七個
[00:08:49.200 --> 00:08:51.200]  將神的愛
[00:08:51.200 --> 00:08:53.200]  彰顯了出來
[00:08:53.200 --> 00:08:55.200]  而且很有型有體的
[00:08:55.200 --> 00:08:57.200]  預示了耶穌基督的愛
[00:08:57.200 --> 00:08:59.200]  隨便走
[00:08:59.200 --> 00:09:01.200]  醫好大神的兒子
[00:09:01.200 --> 00:09:03.200]  在持偏醫好一個
[00:09:03.200 --> 00:09:05.200]  三十八年行不動
[00:09:05.200 --> 00:09:07.200]  見到人家個個行得
[00:09:07.200 --> 00:09:09.200]  一個不可靠
[00:09:09.200 --> 00:09:11.200]  又被五千人吃飽
[00:09:11.200 --> 00:09:13.200]  這個都很厲害
[00:09:13.200 --> 00:09:17.200]  其實被人吃飽是解決了很多社會問題
[00:09:17.200 --> 00:09:19.200]  整個問題
[00:09:19.200 --> 00:09:21.200]  很多問題都解決了
[00:09:21.200 --> 00:09:23.200]  你被人吃飽了就不一樣了
[00:09:23.200 --> 00:09:25.200]  在水面上行走
[00:09:25.200 --> 00:09:27.200]  門徒親自知道
[00:09:27.200 --> 00:09:29.200]  他們所跟的師父
[00:09:29.200 --> 00:09:31.200]  這個夫子
[00:09:31.200 --> 00:09:33.200]  不是一個普通人
[00:09:33.200 --> 00:09:35.200]  在水面上走過去
[00:09:35.200 --> 00:09:37.200]  現在特別是洪水的
[00:09:37.200 --> 00:09:39.200]  可能性越來越強
[00:09:39.200 --> 00:09:41.200]  我們知道
[00:09:41.200 --> 00:09:43.200]  在水面上走
[00:09:43.200 --> 00:09:45.200]  自我黑眼的人
[00:09:45.200 --> 00:09:47.200]  一生看不到東西
[00:09:47.200 --> 00:09:49.200]  突然看得到
[00:09:49.200 --> 00:09:51.200]  有一個女作家
[00:09:51.200 --> 00:09:53.200]  叫Fanny Crosby
[00:09:53.200 --> 00:09:55.200]  我不知道大英姐妹有沒有留意
[00:09:55.200 --> 00:09:57.200]  我們的獅爪裏面
[00:09:57.200 --> 00:09:59.200]  世紀眾生裏面有
[00:09:59.200 --> 00:10:01.200]  她作很出名的歌
[00:10:01.200 --> 00:10:03.200]  例如Blessed Assurance
[00:10:03.200 --> 00:10:05.200]  有福的確居
[00:10:05.200 --> 00:10:07.200]  有福的確居
[00:10:07.200 --> 00:10:09.200]  耶穌說過
[00:10:09.200 --> 00:10:11.200]  耶穌基督來
[00:10:11.200 --> 00:10:13.200]  改變了我們的生命
[00:10:13.200 --> 00:10:15.200]  神的兒子
[00:10:15.200 --> 00:10:17.200]  這個是救恩
[00:10:17.200 --> 00:10:19.200]  我如果問你
[00:10:19.200 --> 00:10:21.200]  她作的歌是甚麼顏色呢
[00:10:21.200 --> 00:10:23.200]  十之八九的
[00:10:23.200 --> 00:10:25.200]  大英姐妹會跟我說是金色
[00:10:25.200 --> 00:10:27.200]  金黃色的
[00:10:27.200 --> 00:10:29.200]  絲綱
[00:10:29.200 --> 00:10:31.200]  盲眼的人
[00:10:31.200 --> 00:10:33.200]  看見的音樂
[00:10:33.200 --> 00:10:35.200]  是金黃色的
[00:10:35.200 --> 00:10:37.200]  為甚麼
[00:10:37.200 --> 00:10:39.200]  因為耶穌基督的慈愛在她的生命裏
[00:10:39.200 --> 00:10:41.200]  去到第七個神蹟
[00:10:41.200 --> 00:10:43.200]  我們今天看
[00:10:43.200 --> 00:10:45.200]  拉撒路復活
[00:10:45.200 --> 00:10:47.200]  就是耶穌基督
[00:10:47.200 --> 00:10:49.200]  特別
[00:10:49.200 --> 00:10:51.200]  做這個神蹟
[00:10:51.200 --> 00:10:53.200]  他真的特別做
[00:10:53.200 --> 00:10:55.200]  他專門在宣言前
[00:10:55.200 --> 00:10:57.200]  等拉撒路死了
[00:10:57.200 --> 00:10:59.200]  才去醫好她
[00:10:59.200 --> 00:11:01.200]  完全由死裡復活
[00:11:01.200 --> 00:11:03.200]  去醫好她
[00:11:03.200 --> 00:11:05.200]  我們相信神是醫病的主
[00:11:05.200 --> 00:11:07.200]  一定沒錯
[00:11:07.200 --> 00:11:09.200]  很多年前我有個搞笑的經驗
[00:11:09.200 --> 00:11:11.200]  當年我做肝炎
[00:11:11.200 --> 00:11:13.200]  在教會
[00:11:13.200 --> 00:11:15.200]  請頂姊妹為我祈禱
[00:11:15.200 --> 00:11:17.200]  有個姊妹求耶穌基督
[00:11:17.200 --> 00:11:19.200]  醫好忠記的肺病
[00:11:19.200 --> 00:11:21.200]  後來我又肺病了
[00:11:21.200 --> 00:11:23.200]  神又醫好了
[00:11:23.200 --> 00:11:27.200]  我很感謝那位姊妹
[00:11:27.200 --> 00:11:29.200]  因為她的祈禱
[00:11:29.200 --> 00:11:31.200]  真的很靈驗
[00:11:31.200 --> 00:11:33.200]  耶穌基督
[00:11:33.200 --> 00:11:35.200]  等了幾天
[00:11:35.200 --> 00:11:37.200]  門徒頭頭不明白
[00:11:37.200 --> 00:11:39.200]  最後她說
[00:11:39.200 --> 00:11:41.200]  拉撒路現在死了
[00:11:41.200 --> 00:11:43.200]  我們上去耶路撒冷
[00:11:43.200 --> 00:11:45.200]  反而多瑪想了
[00:11:45.200 --> 00:11:47.200]  另一件事
[00:11:47.200 --> 00:11:49.200]  我們上耶路撒冷
[00:11:49.200 --> 00:11:51.200]  那裡每個人都要捉你
[00:11:51.200 --> 00:11:53.200]  阿夫子
[00:11:53.200 --> 00:11:55.200]  你知道嗎?捉了你可能會死
[00:11:55.200 --> 00:11:57.200]  不要緊
[00:11:57.200 --> 00:11:59.200]  我們陪你一起死
[00:11:59.200 --> 00:12:01.200]  這麼大仁大義
[00:12:01.200 --> 00:12:03.200]  大是大非的年代
[00:12:03.200 --> 00:12:05.200]  有這麼大仁大義的人
[00:12:05.200 --> 00:12:07.200]  是真的
[00:12:07.200 --> 00:12:09.200]  主耶穌做了神蹟
[00:12:09.200 --> 00:12:11.200]  讓我們去理解
[00:12:11.200 --> 00:12:13.200]  主的慈愛給生命
[00:12:13.200 --> 00:12:15.200]  祂是拿命搏回來的
[00:12:15.200 --> 00:12:17.200]  這是很有趣的事
[00:12:17.200 --> 00:12:19.200]  有時我們聽一個人演講
[00:12:19.200 --> 00:12:21.200]  我很著重
[00:12:21.200 --> 00:12:23.200]  祂有沒有心給你
[00:12:23.200 --> 00:12:25.200]  主耶穌
[00:12:25.200 --> 00:12:27.200]  就是拿自己的命
[00:12:27.200 --> 00:12:29.200]  每次都是
[00:12:29.200 --> 00:12:31.200]  治好黑眼的也是拿命搏的
[00:12:31.200 --> 00:12:33.200]  治好池邊的病人
[00:12:33.200 --> 00:12:35.200]  也是拿命搏的
[00:12:35.200 --> 00:12:37.200]  一做完神蹟
[00:12:37.200 --> 00:12:39.200]  人們就想殺他
[00:12:39.200 --> 00:12:41.200]  但他仍然要說
[00:12:41.200 --> 00:12:43.200]  主的慈愛給生命
[00:12:43.200 --> 00:12:45.200]  我們這群人
[00:12:45.200 --> 00:12:47.200]  要不要聽主的聲音
[00:12:47.200 --> 00:12:49.200]  要不要聽主的聲音
[00:12:49.200 --> 00:12:51.200]  主在這裡
[00:12:51.200 --> 00:12:53.200]  說了幾句說話
[00:12:53.200 --> 00:12:55.200]  安放在那
[00:12:55.200 --> 00:12:57.200]  去到瑪瑪家
[00:12:57.200 --> 00:12:59.200]  現在只有瑪瑪
[00:12:59.200 --> 00:13:01.200]  沒有拉
[00:13:01.200 --> 00:13:03.200]  去到瑪瑪家
[00:13:03.200 --> 00:13:05.200]  先跟他們說一句
[00:13:05.200 --> 00:13:07.200]  耶穌對他們宣告了一件事
[00:13:07.200 --> 00:13:09.200]  復活在我
[00:13:09.200 --> 00:13:11.200]  生命也在我
[00:13:11.200 --> 00:13:13.200]  信我的人雖然死了也必復活
[00:13:13.200 --> 00:13:15.200]  凡活著信我的人
[00:13:15.200 --> 00:13:17.200]  必永遠不死
[00:13:17.200 --> 00:13:19.200]  你信這話嗎
[00:13:19.200 --> 00:13:21.200]  問兩姐妹
[00:13:21.200 --> 00:13:23.200]  還有當時這麼多人
[00:13:23.200 --> 00:13:25.200]  這問題挺挑釁的
[00:13:25.200 --> 00:13:27.200]  有時我們回到教會
[00:13:27.200 --> 00:13:29.200]  有時我們在查經班
[00:13:29.200 --> 00:13:31.200]  有時我們在不同的地方
[00:13:31.200 --> 00:13:33.200]  你是否真的相信你查的經
[00:13:33.200 --> 00:13:35.200]  這件事很重要
[00:13:35.200 --> 00:13:37.200]  到了你真的走出來
[00:13:37.200 --> 00:13:39.200]  你真的相信
[00:13:39.200 --> 00:13:41.200]  我們看整個事件
[00:13:41.200 --> 00:13:43.200]  整件事就是這樣
[00:13:43.200 --> 00:13:45.200]  人們又知一絕
[00:13:45.200 --> 00:13:47.200]  又走了一點點
[00:13:47.200 --> 00:13:49.200]  又未走一點
[00:13:49.200 --> 00:13:51.200]  主耶穌還跟他們一路介紹
[00:13:51.200 --> 00:13:53.200]  一路拖帶
[00:13:53.200 --> 00:13:55.200]  主耶穌拼命做這些動作
[00:13:55.200 --> 00:13:57.200]  帶到他們明白
[00:13:57.200 --> 00:13:59.200]  耶穌基督在這裡
[00:13:59.200 --> 00:14:01.200]  宣告了一件事
[00:14:01.200 --> 00:14:03.200]  我們也想起
[00:14:03.200 --> 00:14:05.200]  我們又重溫一點
[00:14:05.200 --> 00:14:07.200]  耶穌基督在《楊福音》裡有七個我士
[00:14:07.200 --> 00:14:09.200]  這七個我士很正經
[00:14:09.200 --> 00:14:11.200]  生命的娘
[00:14:11.200 --> 00:14:13.200]  世界的光陽的門
[00:14:13.200 --> 00:14:15.200]  好木人
[00:14:15.200 --> 00:14:17.200]  然後祂在這裡做了一個神蹟
[00:14:17.200 --> 00:14:19.200]  在當中祂說
[00:14:19.200 --> 00:14:21.200]  我是復活
[00:14:21.200 --> 00:14:23.200]  我是生命
[00:14:23.200 --> 00:14:25.200]  開始是比較難接受的
[00:14:25.200 --> 00:14:27.200]  真理
[00:14:27.200 --> 00:14:29.200]  接不接受我們人有事
[00:14:29.200 --> 00:14:31.200]  但是耶穌做了一個神蹟
[00:14:31.200 --> 00:14:33.200]  又用自己的命擺出來
[00:14:33.200 --> 00:14:35.200]  其實是指向
[00:14:35.200 --> 00:14:37.200]  祂在十字架上
[00:14:37.200 --> 00:14:39.200]  接著就要死
[00:14:39.200 --> 00:14:41.200]  接著就要復活
[00:14:41.200 --> 00:14:43.200]  接著就要死
[00:14:43.200 --> 00:14:45.200]  所以有人問
[00:14:45.200 --> 00:14:47.200]  約翰這個門徒真的很厲害
[00:14:47.200 --> 00:14:49.200]  他將祂編排到
[00:14:49.200 --> 00:14:51.200]  剛剛好這個事件的發生
[00:14:51.200 --> 00:14:53.200]  其實也不是他編排
[00:14:53.200 --> 00:14:55.200]  是聖靈編排
[00:14:55.200 --> 00:14:57.200]  主耶穌做
[00:14:57.200 --> 00:14:59.200]  約翰記載了下來
[00:14:59.200 --> 00:15:01.200]  後來我們明白了很多
[00:15:01.200 --> 00:15:03.200]  關於為什麼耶穌上十字架
[00:15:03.200 --> 00:15:05.200]  為什麼要復活
[00:15:05.200 --> 00:15:07.200]  是為了你和我
[00:15:07.200 --> 00:15:09.200]  去接受主的慈愛
[00:15:09.200 --> 00:15:11.200]  在我們的生命裡
[00:15:11.200 --> 00:15:13.200]  是這樣的
[00:15:13.200 --> 00:15:15.200]  接著耶穌再說道路真理生命後著
[00:15:15.200 --> 00:15:17.200]  真葡萄樹教導門徒彼此相愛
[00:15:17.200 --> 00:15:19.200]  你們有主的慈愛
[00:15:19.200 --> 00:15:21.200]  就要以主的慈愛去待對方
[00:15:21.200 --> 00:15:23.200]  這個時間可以看看
[00:15:23.200 --> 00:15:25.200]  有沒有用慈愛去待對方
[00:15:25.200 --> 00:15:27.200]  有我們就是一家人
[00:15:27.200 --> 00:15:29.200]  教會裡有很多見解
[00:15:29.200 --> 00:15:31.200]  不同不一樣
[00:15:31.200 --> 00:15:33.200]  最重要是懂得用慈愛
[00:15:33.200 --> 00:15:35.200]  去對待其他人
[00:15:35.200 --> 00:15:37.200]  當然大家可能會說
[00:15:37.200 --> 00:15:39.200]  師母的名字是陳慈愛
[00:15:39.200 --> 00:15:45.200]  我覺得主真的用他的慈愛
[00:15:45.200 --> 00:15:47.200]  去待對方
[00:15:47.200 --> 00:15:49.200]  我可以這樣說
[00:15:49.200 --> 00:15:51.200]  安放在哪裡
[00:15:51.200 --> 00:15:53.200]  耶穌去到他們家中
[00:15:53.200 --> 00:15:55.200]  問了一個問題
[00:15:55.200 --> 00:15:57.200]  你可能會問
[00:15:57.200 --> 00:15:59.200]  耶穌不是無所不知
[00:15:59.200 --> 00:16:01.200]  為什麼你不知道安放在哪裡
[00:16:01.200 --> 00:16:03.200]  有時我們
[00:16:03.200 --> 00:16:05.200]  作牧羊人
[00:16:05.200 --> 00:16:07.200]  作牧者問的問題
[00:16:07.200 --> 00:16:09.200]  不是知道的問題
[00:16:09.200 --> 00:16:11.200]  是定位問題
[00:16:13.200 --> 00:16:15.200]  我們讀教會裡就是這樣
[00:16:15.200 --> 00:16:17.200]  問一個問題幫人定位
[00:16:17.200 --> 00:16:19.200]  有一次
[00:16:19.200 --> 00:16:21.200]  和一位姊妹聊天
