
[00:00:00.000 --> 00:00:01.800]  好呀 弟兄姊妹平安
[00:04:00.340 --> 00:04:03.600]  所以就要有些遮掩
[00:04:03.600 --> 00:04:09.980]  有些措施去阻止它太過露骨的表達
[00:04:09.980 --> 00:04:12.460]  大家有沒有聽過這些
[00:04:12.460 --> 00:04:14.460]  有些有 有些沒有
[00:04:14.460 --> 00:04:16.460]  你覺得大不大件事
[00:04:16.460 --> 00:04:19.460]  你覺得我們這個城市
[00:04:19.460 --> 00:04:21.460]  如果再下去的時候
[00:04:21.460 --> 00:04:25.460]  不知道這些東西會演變成怎樣呢
[00:04:25.460 --> 00:04:27.460]  是不是
[00:04:27.460 --> 00:04:29.460]  如果這些東西只是發生在中環
[00:04:29.460 --> 00:04:31.460]  好像沒什麼人 沒什麼人理會
[00:04:31.460 --> 00:04:34.460]  好像成為一個特別的地方
[00:04:34.460 --> 00:04:36.460]  一個特別的節目
[00:04:36.460 --> 00:04:39.460]  我們也不用理會 也不是很大影響
[00:04:39.460 --> 00:04:42.460]  反正其實傳媒也不是很多報導
[00:04:42.460 --> 00:04:44.460]  大家也不是很留意
[00:04:44.460 --> 00:04:48.460]  有一句靜悄悄的過去就OK了
[00:04:48.460 --> 00:04:50.460]  究竟是不是這樣的呢
[00:04:50.460 --> 00:04:52.460]  因為我覺得
[00:04:52.460 --> 00:04:55.460]  我們的城市如果越來越多這些事
[00:04:55.460 --> 00:04:57.460]  我不知道你覺得是不是越來越多
[00:04:57.460 --> 00:04:59.460]  其實我自己覺得
[00:04:59.460 --> 00:05:03.460]  這個只不過是我們香港城市發生的一件事
[00:05:03.460 --> 00:05:05.460]  其實是一個序幕來的
[00:05:05.460 --> 00:05:07.460]  或者是一個進程來的
[00:05:07.460 --> 00:05:12.460]  接下來我們將會極有可能面對更多這些事
[00:05:12.460 --> 00:05:17.460]  十年前你不會見到有同志的團體
[00:05:17.460 --> 00:05:21.460]  高調地出來遊行
[00:05:21.460 --> 00:05:24.460]  不過近幾年就開始越來越多了
[00:05:24.460 --> 00:05:27.460]  我今天不是想將這個題目
[00:05:27.460 --> 00:05:31.460]  拉去只是說同志運動這件事
[00:05:31.460 --> 00:05:33.460]  同志運動只不過是我們整個社會
[00:05:33.460 --> 00:05:37.460]  面對的其中一個很嚴重的問題
[00:05:37.460 --> 00:05:41.460]  事實上可能它背後
[00:05:41.460 --> 00:05:44.460]  最後最後說的不是同志運動這麼簡單
[00:05:44.460 --> 00:05:47.460]  我等一下有機會再說多一點我的看見
[00:05:47.460 --> 00:05:53.460]  今天我很想透過一段經文和大家看看
[00:05:53.460 --> 00:05:57.460]  其實當一個城市
[00:05:57.460 --> 00:05:59.460]  一個國家
[00:05:59.460 --> 00:06:01.460]  甚至一個群體
[00:06:01.460 --> 00:06:05.460]  在面對一個很艱難的局面的時候
[00:06:05.460 --> 00:06:09.460]  採取的方法可能會導致很不同的結果
[00:06:09.460 --> 00:06:12.460]  我想透過這個經文和大家去看看
[00:06:12.460 --> 00:06:14.460]  究竟我們應該怎樣應對呢
[00:06:14.460 --> 00:06:20.460]  怎樣為我們這個城市進入哀動憐憫的心情
[00:06:20.460 --> 00:06:23.460]  我們一起看但義理書
[00:06:23.460 --> 00:06:26.460]  九章一至十九節
[00:06:26.460 --> 00:06:31.460]  我們一起祈禱
[00:06:31.460 --> 00:06:33.460]  天父我們呼求祢
[00:06:33.460 --> 00:06:35.460]  祢向我們說話
[00:06:35.460 --> 00:06:40.460]  並且祢的說話放在我們的心裡面
[00:06:40.460 --> 00:06:43.460]  叫我們成為聽命
[00:06:43.460 --> 00:06:46.460]  成為信服的群體
[00:06:46.460 --> 00:06:48.460]  主啊祢對我們的說話
[00:06:48.460 --> 00:06:50.460]  瘋傳在我們的心裡面
[00:06:50.460 --> 00:06:52.460]  並且叫我們遵行
[00:06:52.460 --> 00:06:53.460]  我們就見到
[00:06:53.460 --> 00:06:55.460]  主啊祢怎樣要我們同行
[00:06:55.460 --> 00:06:56.460]  所以我們讚美祢
[00:06:56.460 --> 00:06:58.460]  願祢繼續帶領我們
[00:06:58.460 --> 00:06:59.460]  聽我們的禱告
[00:06:59.460 --> 00:07:00.460]  奉耶穌基督的名
[00:07:00.460 --> 00:07:01.460]  阿們
[00:07:01.460 --> 00:07:02.460]  等一等
[00:07:02.460 --> 00:07:04.460]  這段經文其實是
[00:07:04.460 --> 00:07:07.460]  但義理是一個比較年老的日子
[00:07:07.460 --> 00:07:09.460]  大概可能已經到了八十歲
[00:07:09.460 --> 00:07:11.460]  差不多的日子
[00:07:11.460 --> 00:07:14.460]  那個時間說出來的
[00:07:14.460 --> 00:07:17.460]  如果你按照第一第二節說
[00:07:17.460 --> 00:07:20.460]  但義理在做什麼呢
[00:07:20.460 --> 00:07:23.460]  但義理在看書
[00:07:23.460 --> 00:07:26.460]  但義理當時的狀況
[00:07:26.460 --> 00:07:28.460]  是一個什麼狀況呢
[00:07:28.460 --> 00:07:29.460]  他不僅是年老
[00:07:29.460 --> 00:07:31.460]  其實他已經流亡了
[00:07:31.460 --> 00:07:32.460]  或者是被擄
[00:07:32.460 --> 00:07:33.460]  去了外地
[00:07:33.460 --> 00:07:35.460]  去了巴比倫這個角度
[00:07:35.460 --> 00:07:37.460]  已經是一段很長的日子
[00:07:37.460 --> 00:07:40.460]  而且做了官也很長的日子
[00:07:40.460 --> 00:07:44.460]  有一天他在看書
[00:07:44.460 --> 00:07:47.460]  看書看到一個地步
[00:07:47.460 --> 00:07:50.460]  他看到什麼訊息
[00:07:50.460 --> 00:07:52.460]  耶利米的訊息
[00:07:52.460 --> 00:07:55.460]  所以你猜他在看什麼書呢
[00:07:55.460 --> 00:08:00.460]  極有可能是耶利米書
[00:08:00.460 --> 00:08:02.460]  在看耶利米書
[00:08:02.460 --> 00:08:04.460]  耶利米書說什麼呢
[00:08:04.460 --> 00:08:06.460]  他看到一個很重要的訊息
[00:08:06.460 --> 00:08:11.460]  我相信他不是第一次看耶利米書
[00:08:11.460 --> 00:08:14.460]  你看到他在義邦的角度
[00:08:14.460 --> 00:08:18.460]  仍然堅持讀神的說話
[00:08:18.460 --> 00:08:22.460]  並且重視神的說話
[00:08:22.460 --> 00:08:25.460]  所以讀神的說話是很重要的
[00:08:25.460 --> 00:08:27.460]  我們看看耶利米書
[00:08:27.460 --> 00:08:30.460]  哪裡說他收到的訊息
[00:08:30.460 --> 00:08:33.460]  耶利米書第25章
[00:08:33.460 --> 00:08:35.460]  十至十一節
[00:08:35.460 --> 00:08:38.460]  我們一起讀
[00:08:38.460 --> 00:08:40.460]  一二起
[00:08:40.460 --> 00:08:48.460]  其中一段是說耶路撒冷
[00:08:48.460 --> 00:08:51.460]  整個以色列的狀況
[00:08:51.460 --> 00:08:53.460]  將會發生什麼事
[00:08:53.460 --> 00:08:56.460]  所有的事情都會停止
[00:08:56.460 --> 00:08:58.460]  因為完全被摧毀
[00:08:58.460 --> 00:09:00.460]  完全被毀滅
[00:09:00.460 --> 00:09:03.460]  以致很多原本有的活動
[00:09:03.460 --> 00:09:05.460]  全部都會止息
[00:09:05.460 --> 00:09:10.460]  並且會有一大堆人被擄去
[00:09:10.460 --> 00:09:13.460]  去到巴比倫的角度
[00:09:13.460 --> 00:09:17.460]  要足七十年才能回頭
[00:09:17.460 --> 00:09:19.460]  這就是其中一個
[00:09:19.460 --> 00:09:21.460]  我相信但願你看到的
[00:09:21.460 --> 00:09:24.460]  耶利米先知所領受的
[00:09:24.460 --> 00:09:26.460]  從神而來的訊息
[00:09:26.460 --> 00:09:27.460]  對一個國家
[00:09:27.460 --> 00:09:28.460]  對一個地方
[00:09:28.460 --> 00:09:33.460]  對一個民族的訊息的寓意
[00:09:33.460 --> 00:09:38.460]  如果我們今天要為香港禱告
[00:09:38.460 --> 00:09:40.460]  我們很想見到
[00:09:40.460 --> 00:09:45.460]  香港能夠在主的心意中被轉化
[00:09:45.460 --> 00:09:47.460]  能夠經歷神的憐憫
[00:09:47.460 --> 00:09:49.460]  我覺得有兩件事
[00:09:49.460 --> 00:09:51.460]  我們經常都要做
[00:09:51.460 --> 00:09:53.460]  第一就像鄧義理一樣
[00:09:53.460 --> 00:09:56.460]  經常要讀聖經中
[00:09:56.460 --> 00:09:59.460]  究竟神對這個世代
[00:09:59.460 --> 00:10:00.460]  這個世界
[00:10:00.460 --> 00:10:01.460]  那個真理
[00:10:01.460 --> 00:10:02.460]  那個心意
[00:10:02.460 --> 00:10:04.460]  究竟我們會不會看到一些東西呢
[00:10:04.460 --> 00:10:07.460]  相對我們現在整個城市的狀況
[00:10:07.460 --> 00:10:09.460]  你會不會發覺有些什麼
[00:10:09.460 --> 00:10:12.460]  其實和神的心意
[00:10:12.460 --> 00:10:15.460]  那個法則
[00:10:15.460 --> 00:10:16.460]  那個律例
[00:10:16.460 --> 00:10:17.460]  那個真理
[00:10:17.460 --> 00:10:19.460]  是有些什麼違背的呢
[00:10:19.460 --> 00:10:22.460]  因為如果連這些東西我們都看不到的話
[00:10:22.460 --> 00:10:24.460]  其實我們很難
[00:10:24.460 --> 00:10:27.460]  去為這個城市去禱告
[00:10:27.460 --> 00:10:29.460]  第二件事
[00:10:29.460 --> 00:10:32.460]  其實鄧義理是在引用
[00:10:32.460 --> 00:10:34.460]  耶利米這位先知
[00:10:34.460 --> 00:10:39.460]  當年他從神領受的訊息
[00:10:39.460 --> 00:10:41.460]  我不知道你信不信呢
[00:10:41.460 --> 00:10:42.460]  你相不相信呢
[00:10:42.460 --> 00:10:45.460]  神今天仍然會對一個城市
[00:10:45.460 --> 00:10:47.460]  對一個屬神的群體
[00:10:47.460 --> 00:10:50.460]  將祂的訊息告訴我們
[00:10:50.460 --> 00:10:52.460]  如果我們相信
[00:10:52.460 --> 00:10:54.460]  神是一個活神
[00:10:54.460 --> 00:10:56.460]  祂與祂的子民同在
[00:10:56.460 --> 00:10:58.460]  祂與祂的子民
[00:10:58.460 --> 00:11:00.460]  是在一起的
[00:11:00.460 --> 00:11:02.460]  是有互動的話
[00:11:02.460 --> 00:11:05.460]  我相信神是會將訊息告訴我們
[00:11:05.460 --> 00:11:07.460]  當我們尋求祂的面的時候
[00:11:07.460 --> 00:11:09.460]  祂是會將訊息
[00:11:09.460 --> 00:11:11.460]  啟示給我們認識的
[00:11:11.460 --> 00:11:13.460]  以致到我們可以捉實這些訊息
[00:11:13.460 --> 00:11:16.460]  去為我們的城市去代求
[00:11:16.460 --> 00:11:17.460]  去呼求神
[00:11:17.460 --> 00:11:19.460]  呼求神的恩典、憐憫
[00:11:19.460 --> 00:11:22.460]  來到這個城市裏面
[00:11:22.460 --> 00:11:24.460]  所以,鄧小姐
[00:11:24.460 --> 00:11:26.460]  在我們日常的生活裏面
[00:11:26.460 --> 00:11:27.460]  在我們的生命裏面
[00:11:27.460 --> 00:11:29.460]  認識真理
[00:11:29.460 --> 00:11:31.460]  讀聖經是不可少的
[00:11:31.460 --> 00:11:33.460]  祈禱去親近主
[00:11:33.460 --> 00:11:35.460]  去求問主
[00:11:35.460 --> 00:11:37.460]  亦都是不可少的
[00:11:37.460 --> 00:11:39.460]  我相信這些道理
[00:11:39.460 --> 00:11:40.460]  大家都明白
[00:11:40.460 --> 00:11:42.460]  大家都知道
[00:11:42.460 --> 00:11:43.460]  尤其是你在教會內的
[00:11:43.460 --> 00:11:45.460]  你都會知道的
[00:11:45.460 --> 00:11:47.460]  但是,實際
[00:11:47.460 --> 00:11:49.460]  我們是否真的經常這樣做呢
[00:11:49.460 --> 00:11:51.460]  我覺得我們值得
[00:11:51.460 --> 00:11:53.460]  反思一下
[00:11:53.460 --> 00:11:55.460]  反思一下
[00:11:55.460 --> 00:11:57.460]  我們每一天
[00:11:57.460 --> 00:11:59.460]  看聖經的看多少
[00:11:59.460 --> 00:12:01.460]  不要說每一天
[00:12:01.460 --> 00:12:03.460]  我們是否經常看聖經
[00:12:03.460 --> 00:12:05.460]  想一下聖經裏面的說話
[00:12:05.460 --> 00:12:07.460]  以致到我們知道
[00:12:07.460 --> 00:12:08.460]  原來這個世代
[00:12:08.460 --> 00:12:10.460]  真的有很多不妥的東西
[00:12:10.460 --> 00:12:11.460]  尤其是
[00:12:11.460 --> 00:12:13.460]  現在我們發現
[00:12:13.460 --> 00:12:15.460]  很多訊息是怎樣的呢
[00:12:15.460 --> 00:12:16.460]  訊息是怎樣的呢
[00:12:16.460 --> 00:12:18.460]  它有少少
[00:12:18.460 --> 00:12:20.460]  又好像又適合真理
[00:12:20.460 --> 00:12:22.460]  但是,它又可能改了少少東西
[00:12:22.460 --> 00:12:24.460]  以致到
[00:12:24.460 --> 00:12:26.460]  我們自己如果看得不清楚
[00:12:26.460 --> 00:12:28.460]  都很容易被
[00:12:28.460 --> 00:12:30.460]  被混淆
[00:12:30.460 --> 00:12:32.460]  甚至被欺凌
[00:12:32.460 --> 00:12:34.460]  其實這個本身
[00:12:34.460 --> 00:12:36.460]  是撒旦我們的仇敵的手段
[00:12:36.460 --> 00:12:38.460]  將少少東西改了
[00:12:38.460 --> 00:12:40.460]  如果你看回
[00:12:40.460 --> 00:12:42.460]  撒旦是怎樣試探耶穌
[00:12:42.460 --> 00:12:44.460]  你就會知道
[00:12:44.460 --> 00:12:46.460]  他怎樣改動少少東西
[00:12:46.460 --> 00:12:48.460]  以致到成為耶穌的誘惑
[00:12:48.460 --> 00:12:50.460]  和試探
[00:12:50.460 --> 00:12:52.460]  所以我會這樣說
[00:12:52.460 --> 00:12:54.460]  但以你
[00:12:54.460 --> 00:12:56.460]  即使是一個異邦
[00:12:56.460 --> 00:12:58.460]  是一個好像不是
[00:12:58.460 --> 00:13:00.460]  周圍
[00:13:00.460 --> 00:13:02.460]  很多
[00:13:02.460 --> 00:13:04.460]  都是尊崇耶和華神的
[00:13:04.460 --> 00:13:06.460]  角度裏面
[00:13:06.460 --> 00:13:08.460]  他仍然致力的去祈禱
[00:13:08.460 --> 00:13:10.460]  致力的去看神的話語
[00:13:10.460 --> 00:13:12.460]  致力的去尋求神的心意
[00:13:12.460 --> 00:13:14.460]  以致到
[00:13:14.460 --> 00:13:16.460]  他從這些角度裏面
[00:13:16.460 --> 00:13:18.460]  看見他的國家
[00:13:18.460 --> 00:13:20.460]  他的民族是怎樣的
[00:13:20.460 --> 00:13:22.460]  你會看到
[00:13:22.460 --> 00:13:24.460]  第三節
[00:13:24.460 --> 00:13:26.460]  第四節
[00:13:26.460 --> 00:13:28.460]  用的態度是什麼
[00:13:28.460 --> 00:13:30.460]  當他知道這個訊息
[00:13:30.460 --> 00:13:32.460]  當他明白神對他的民族
[00:13:32.460 --> 00:13:34.460]  他的國家
[00:13:34.460 --> 00:13:36.460]  有一個看法
[00:13:36.460 --> 00:13:38.460]  有一個做法
[00:13:38.460 --> 00:13:40.460]  有一個宣判
[00:13:40.460 --> 00:13:42.460]  他的態度是什麼
[00:13:42.460 --> 00:13:44.460]  他說我變禁食
[00:13:44.460 --> 00:13:46.460]  禁食是有一個堅定心智
[00:13:46.460 --> 00:13:48.460]  用一個
[00:13:48.460 --> 00:13:50.460]  很堅定的意志
[00:13:50.460 --> 00:13:52.460]  的態度
[00:13:52.460 --> 00:13:54.460]  去進行祈禱的意思
[00:13:54.460 --> 00:13:56.460]  披麻蒙灰
[00:13:56.460 --> 00:13:58.460]  披麻蒙灰
[00:13:58.460 --> 00:14:00.460]  在傷痛
[00:14:00.460 --> 00:14:02.460]  或者在罪疚
[00:14:02.460 --> 00:14:04.460]  很悔疚的狀態下
[00:14:04.460 --> 00:14:06.460]  然後定義向主
[00:14:06.460 --> 00:14:08.460]  即是對準神
[00:14:08.460 --> 00:14:10.460]  觸實神的屬性
[00:14:10.460 --> 00:14:12.460]  去祈禱
[00:14:12.460 --> 00:14:14.460]  祈禱懇求
[00:14:14.460 --> 00:14:16.460]  第四節開始
[00:14:16.460 --> 00:14:18.460]  去到第十四節
[00:14:18.460 --> 00:14:20.460]  你可以說是一段很長的
[00:14:20.460 --> 00:14:22.460]  禱文
[00:14:22.460 --> 00:14:24.460]  其實可能說出來不是很長
[00:14:24.460 --> 00:14:26.460]  我們讀出來比較長
[00:14:26.460 --> 00:14:28.460]  我們祈禱可能這麼長
[00:14:28.460 --> 00:14:30.460]  四到十四節
[00:14:30.460 --> 00:14:32.460]  可能祈禱幾分鐘我們已經完成了
[00:14:32.460 --> 00:14:34.460]  但我們讀起來好像比較長
[00:14:34.460 --> 00:14:36.460]  如果你留意
[00:14:36.460 --> 00:14:38.460]  四到十四節
[00:14:38.460 --> 00:14:40.460]  其實大義在說什麼呢
[00:14:40.460 --> 00:14:42.460]  他在說兩件事
[00:14:42.460 --> 00:14:44.460]  第一他宣告
[00:14:44.460 --> 00:14:46.460]  神是守約
[00:14:46.460 --> 00:14:48.460]  施慈愛的神
[00:14:48.460 --> 00:14:50.460]  守他誡命
[00:14:50.460 --> 00:14:52.460]  守他誡命
[00:14:52.460 --> 00:14:54.460]  即是聽他的誡命
[00:14:54.460 --> 00:14:56.460]  進行他的誡命的人
[00:14:56.460 --> 00:14:58.460]  是守約施慈愛的神
[00:14:58.460 --> 00:15:00.460]  公不公道
[00:15:00.460 --> 00:15:02.460]  公道
[00:15:02.460 --> 00:15:04.460]  即是你簽了約
[00:15:04.460 --> 00:15:06.460]  即是你跟人簽了約
[00:15:06.460 --> 00:15:08.460]  你簽了約之後
[00:15:08.460 --> 00:15:10.460]  你按合約條款去做
[00:15:10.460 --> 00:15:12.460]  對方就會按他的條款去做
[00:15:12.460 --> 00:15:14.460]  相應的行動
[00:15:14.460 --> 00:15:16.460]  這個公不公道
[00:15:16.460 --> 00:15:18.460]  大義你看到
[00:15:18.460 --> 00:15:20.460]  第一他宣告神是一個很公道
[00:15:20.460 --> 00:15:22.460]  是對守主誡命的人
[00:15:22.460 --> 00:15:24.460]  守約施慈愛的神
[00:15:24.460 --> 00:15:26.460]  然後後面他也說到
[00:15:26.460 --> 00:15:28.460]  神是有恩典的
[00:15:28.460 --> 00:15:30.460]  有憐憫的
[00:15:30.460 --> 00:15:32.460]  但他同樣是一個公義的神
[00:15:32.460 --> 00:15:34.460]  整個四到十四節
[00:15:34.460 --> 00:15:36.460]  大義一直在祈禱
[00:15:36.460 --> 00:15:38.460]  一直在表明
[00:15:38.460 --> 00:15:40.460]  神的屬性是什麼
[00:15:40.460 --> 00:15:42.460]  他承認問題
[00:15:42.460 --> 00:15:44.460]  不是他的民族的問題
[00:15:44.460 --> 00:15:46.460]  是他國家的問題
[00:15:46.460 --> 00:15:48.460]  他們現在的遭遇
[00:15:48.460 --> 00:15:50.460]  不是因為神不公道
[00:15:50.460 --> 00:15:52.460]  反過來
[00:15:52.460 --> 00:15:54.460]  他相信神是公道的
[00:15:54.460 --> 00:15:56.460]  是守約施慈愛的
[00:15:56.460 --> 00:15:58.460]  所以他們的國家
[00:15:58.460 --> 00:16:00.460]  他們的民族才會遭遇這些事
[00:16:00.460 --> 00:16:02.460]  他講的是第一件事
[00:16:02.460 --> 00:16:04.460]  第二件事
[00:16:04.460 --> 00:16:06.460]  第二件事
[00:16:06.460 --> 00:16:08.460]  大義你的禱文裏面
[00:16:08.460 --> 00:16:10.460]  講的是他自己的國家
[00:16:10.460 --> 00:16:12.460]  他自己的民族
[00:16:12.460 --> 00:16:14.460]  從歷世歷代裏面
[00:16:14.460 --> 00:16:16.460]  他們怎樣得罪神
[00:16:16.460 --> 00:16:18.460]  怎樣背離
[00:16:18.460 --> 00:16:20.460]  他們當初同神所立的約
[00:16:20.460 --> 00:16:22.460]  我們看一些
[00:16:22.460 --> 00:16:24.460]  地方
[00:16:24.460 --> 00:16:26.460]  好嗎
[00:16:26.460 --> 00:16:28.460]  大義你的禱文裏面
[00:16:28.460 --> 00:16:30.460]  可以歸納為
[00:16:30.460 --> 00:16:32.460]  以色列民
[00:16:32.460 --> 00:16:34.460]  整個國家
[00:16:34.460 --> 00:16:36.460]  從以前到今天
[00:16:36.460 --> 00:16:38.460]  他講的是今天
[00:16:38.460 --> 00:16:40.460]  來到他這個時代
[00:16:40.460 --> 00:16:42.460]  仍然是得罪神
[00:16:42.460 --> 00:16:44.460]  其實這些
[00:16:44.460 --> 00:16:46.460]  以色列民整個國家
[00:16:46.460 --> 00:16:48.460]  怎樣得罪神
[00:16:48.460 --> 00:16:50.460]  我們看
[00:16:50.460 --> 00:16:52.460]  看第五節
[00:16:52.460 --> 00:16:54.460]  大義你的禱文第五節
[00:16:54.460 --> 00:16:56.460]  他這裏說
[00:16:56.460 --> 00:16:58.460]  我們犯罪作孽
[00:16:58.460 --> 00:17:00.460]  行惡叛逆
[00:17:00.460 --> 00:17:02.460]  偏離你的
[00:17:02.460 --> 00:17:04.460]  誡命典章
[00:17:04.460 --> 00:17:06.460]  第一個
[00:17:06.460 --> 00:17:08.460]  以色列民得罪神的地方
[00:17:08.460 --> 00:17:10.460]  就是違背
[00:17:10.460 --> 00:17:12.460]  違背
[00:17:12.460 --> 00:17:14.460]  明明講好了
[00:17:14.460 --> 00:17:16.460]  然後他又做了第二件事
[00:17:16.460 --> 00:17:18.460]  如果我們教
[00:17:18.460 --> 00:17:20.460]  我們的子女
[00:17:20.460 --> 00:17:22.460]  應該很有經驗
[00:17:22.460 --> 00:17:24.460]  他們怎樣
[00:17:24.460 --> 00:17:26.460]  違背
[00:17:26.460 --> 00:17:28.460]  明明叫他不要做
[00:17:28.460 --> 00:17:30.460]  他就照做
[00:17:30.460 --> 00:17:32.460]  叫他做他就怎樣都不做
[00:17:32.460 --> 00:17:34.460]  這樣就叫違背
[00:17:34.460 --> 00:17:36.460]  講明了
[00:17:36.460 --> 00:17:38.460]  有規矩
[00:17:38.460 --> 00:17:40.460]  應該怎樣做
[00:17:40.460 --> 00:17:42.460]  不過
[00:17:42.460 --> 00:17:44.460]  叫都不聽
[00:17:44.460 --> 00:17:46.460]  相信大家很明白
[00:17:46.460 --> 00:17:48.460]  違約
[00:17:48.460 --> 00:17:52.460]  我們看第六節和第十一節
[00:17:52.460 --> 00:17:54.460]  看第六節
[00:17:54.460 --> 00:17:56.460]  沒有聽從李卜人
[00:17:56.460 --> 00:17:58.460]  眾先知鳳利明
[00:17:58.460 --> 00:18:00.460]  向我們君王首領列祖
[00:18:00.460 --> 00:18:02.460]  和各宗一切百姓
[00:18:02.460 --> 00:18:04.460]  所說的話
[00:18:04.460 --> 00:18:06.460]  除了違背
[00:18:06.460 --> 00:18:08.460]  第二就是不聽
[00:18:08.460 --> 00:18:10.460]  聽到當聽不到
[00:18:10.460 --> 00:18:12.460]  而且
[00:18:12.460 --> 00:18:14.460]  不是講一次
[00:18:14.460 --> 00:18:16.460]  如果這裡講
[00:18:16.460 --> 00:18:18.460]  李卜人眾先知
