
[00:00:00.000 --> 00:00:02.000]  好,大家聽姐妹好
[00:08:14.000 --> 00:08:16.000]  矛盾就是因為我們看到的資訊
[00:08:16.000 --> 00:08:17.000]  是我們很喜歡的東西
[00:08:17.000 --> 00:08:20.000]  但是原來那些東西在操控著我們
[00:08:20.000 --> 00:08:22.000]  未必是對我們最有益的事情
[00:08:22.000 --> 00:08:24.000]  於是這個矛盾就是
[00:08:24.000 --> 00:08:25.000]  我究竟是拒絕
[00:08:25.000 --> 00:08:27.000]  還是我相信呢
[00:08:27.000 --> 00:08:29.000]  這個就形成了
[00:08:29.000 --> 00:08:34.000]  我們作為今天成為基督徒的一個很大的挑戰
[00:08:34.000 --> 00:08:35.000]  而這一點
[00:08:35.000 --> 00:08:39.000]  聖經特別在馬太福音
[00:08:39.000 --> 00:08:41.000]  來到第十章的時候
[00:08:41.000 --> 00:08:43.000]  耶穌要差派十二個門徒
[00:08:43.000 --> 00:08:47.000]  進入到這個世界當中
[00:08:47.000 --> 00:08:50.000]  去傳講這個救恩的信息的時候
[00:08:50.000 --> 00:08:52.000]  其實同樣
[00:08:52.000 --> 00:08:56.000]  他們自己本身都要面對這個挑戰和問題
[00:08:56.000 --> 00:09:01.000]  不單止是他們要聽到社群而傳來的消息
[00:09:01.000 --> 00:09:03.000]  會不會影響到自己的信心呢
[00:09:03.000 --> 00:09:05.000]  對上帝的偉生
[00:09:05.000 --> 00:09:08.000]  以及對耶穌基督的委託
[00:09:08.000 --> 00:09:11.000]  以及他們在傳講信息的時候
[00:09:11.000 --> 00:09:12.000]  別人的回應
[00:09:12.000 --> 00:09:14.000]  別人的接收又會怎樣呢
[00:09:14.000 --> 00:09:16.000]  這些所以耶穌基督
[00:09:16.000 --> 00:09:19.000]  在傳導的時候
[00:09:19.000 --> 00:09:21.000]  教導這十二個門徒
[00:09:21.000 --> 00:09:25.000]  當你要進到這個社群世界當中
[00:09:25.000 --> 00:09:28.000]  傳講天國的信息的時候
[00:09:28.000 --> 00:09:33.000]  我們其實都要學會怎樣去面對和處理
[00:09:33.000 --> 00:09:35.000]  而這正正是今天
[00:09:35.000 --> 00:09:38.000]  我們要看這段經文的宗旨
[00:09:38.000 --> 00:09:39.000]  所以今天這段經文
[00:09:39.000 --> 00:09:42.000]  我相信不用我說的
[00:09:42.000 --> 00:09:45.000]  未信主的人都聽過了
[00:09:45.000 --> 00:09:46.000]  如果你未信主的人
[00:09:46.000 --> 00:09:47.000]  說我未聽過
[00:09:47.000 --> 00:09:49.000]  那我真的很懷疑
[00:09:49.000 --> 00:09:53.000]  你平日是否生活在一個自己的空間裡面
[00:09:53.000 --> 00:09:55.000]  因為今天所說的這段經文
[00:09:55.000 --> 00:09:59.000]  其實是耳熟能詳 家傳戶曉的一句說話
[00:09:59.000 --> 00:10:00.000]  但是這句說話
[00:10:00.000 --> 00:10:05.000]  那個深度和教導的意義
[00:10:05.000 --> 00:10:07.000]  其實是很值得每一個人
[00:10:07.000 --> 00:10:09.000]  每一個人不單止基督徒
[00:10:09.000 --> 00:10:10.000]  尤其是基督徒
[00:10:10.000 --> 00:10:12.000]  要更加清楚認識
[00:10:12.000 --> 00:10:14.000]  剛才我們讀了一次
[00:10:14.000 --> 00:10:15.000]  不如我們打開
[00:10:15.000 --> 00:10:16.000]  因為不是很長
[00:10:16.000 --> 00:10:17.000]  只是一節
[00:10:17.000 --> 00:10:21.000]  牧師講道好像越來越短
[00:10:21.000 --> 00:10:25.000]  以前會一段講
[00:10:25.000 --> 00:10:26.000]  講著講著
[00:10:26.000 --> 00:10:29.000]  就會一段分幾段講
[00:10:29.000 --> 00:10:32.000]  然後現在教導講一節
[00:10:32.000 --> 00:10:33.000]  是不是牧師偷懶
[00:10:33.000 --> 00:10:34.000]  不是
[00:10:34.000 --> 00:10:36.000]  這節聖經其實裡面的意思
[00:10:36.000 --> 00:10:40.000]  很值得我們用一些比較長的時間去掌握
[00:10:40.000 --> 00:10:41.000]  好了
[00:10:41.000 --> 00:10:43.000]  不如我們打開這段聖經一起讀
[00:10:43.000 --> 00:10:45.000]  讓我們去了解一下
[00:10:45.000 --> 00:10:49.000]  這段聖經的內文細節
[00:10:49.000 --> 00:10:51.000]  因為可能你所了解的
[00:10:51.000 --> 00:10:54.000]  和今天你再讀一次仔細看的時候
[00:10:54.000 --> 00:10:55.000]  原來發覺
[00:10:55.000 --> 00:10:57.000]  有些東西不同了
[00:10:57.000 --> 00:10:58.000]  好了
[00:10:58.000 --> 00:11:00.000]  不如我們一起讀一下這節經文
[00:11:00.000 --> 00:11:02.000]  我們讀中文一次
[00:11:02.000 --> 00:11:03.000]  然後我們讀英文一次
[00:11:03.000 --> 00:11:04.000]  在大家的程序表
[00:11:04.000 --> 00:11:05.000]  麻煩Joe
[00:11:05.000 --> 00:11:08.000]  列印今天這個經文
[00:11:08.000 --> 00:11:10.000]  在我們的程序表裡面
[00:11:10.000 --> 00:11:11.000]  好了
[00:11:11.000 --> 00:11:12.000]  我們一起讀一次
[00:11:12.000 --> 00:11:13.000]  讀中文一次
[00:11:13.000 --> 00:11:14.000]  然後讀英文一次
[00:11:14.000 --> 00:11:15.000]  不用讀經節了
[00:11:15.000 --> 00:11:17.000]  我們知道是出自於
[00:11:17.000 --> 00:11:19.000]  《馬太風》十章十六節
[00:11:19.000 --> 00:11:20.000]  好了
[00:11:20.000 --> 00:11:21.000]  我們一起讀
[00:11:21.000 --> 00:11:24.000]  我猜你們去
[00:11:24.000 --> 00:11:27.000]  如同羊進入狼群
[00:11:27.000 --> 00:11:31.000]  所以你們要靈巧將蛇
[00:11:31.000 --> 00:11:33.000]  順良將甲子
[00:11:33.000 --> 00:11:34.000]  英文
[00:11:34.000 --> 00:11:36.000]  I'm sending you out
[00:11:36.000 --> 00:11:39.000]  like sheep surrounded by roos
[00:11:39.000 --> 00:11:43.000]  So be wise as shepherds
[00:11:43.000 --> 00:11:47.000]  Innocent as dogs
[00:11:47.000 --> 00:11:48.000]  當我們去
[00:11:48.000 --> 00:11:51.000]  仔細去理解這段經文的時候
[00:11:51.000 --> 00:11:53.000]  我們就要先了解
[00:11:53.000 --> 00:11:56.000]  這節經文所處在的歷史背景
[00:11:56.000 --> 00:12:00.000]  或者社會環境是什麼
[00:12:00.000 --> 00:12:01.000]  有兩個很重要的背景
[00:12:01.000 --> 00:12:02.000]  我們需要理解的
[00:12:02.000 --> 00:12:04.000]  第一點
[00:12:04.000 --> 00:12:06.000]  當時的普羅大眾
[00:12:06.000 --> 00:12:09.000]  他們的資訊
[00:12:09.000 --> 00:12:15.000]  其實是操控在一個集團之中
[00:12:15.000 --> 00:12:16.000]  這個集團
[00:12:16.000 --> 00:12:21.000]  他們的總部就在耶路撒冷城
[00:12:21.000 --> 00:12:24.000]  這個集團的名稱
[00:12:24.000 --> 00:12:25.000]  就稱之為
[00:12:25.000 --> 00:12:29.000]  猶太人的宗教工會
[00:12:29.000 --> 00:12:30.000]  猶太工會
[00:12:30.000 --> 00:12:32.000]  The Synedrion
[00:12:32.000 --> 00:12:36.000]  這個工會是什麼東西的特色呢
[00:12:36.000 --> 00:12:37.000]  這個工會
[00:12:37.000 --> 00:12:40.000]  它聲稱他們是
[00:12:40.000 --> 00:12:43.000]  代表著上帝耶和華
[00:12:43.000 --> 00:12:46.000]  在這個地上去幫助
[00:12:46.000 --> 00:12:47.000]  聽清楚了
[00:12:47.000 --> 00:12:50.000]  去幫助普羅大眾的人
[00:12:50.000 --> 00:12:55.000]  去實踐上帝的訓令
[00:12:55.000 --> 00:12:56.000]  於是乎
[00:12:56.000 --> 00:12:58.000]  他們可以去
[00:12:58.000 --> 00:13:01.000]  為每一個社群的人物
[00:13:01.000 --> 00:13:05.000]  去訂立他們每一天生活的規條
[00:13:05.000 --> 00:13:08.000]  這個就是我們著名所聽到的
[00:13:08.000 --> 00:13:12.000]  613條猶太人的律法
[00:13:12.000 --> 00:13:14.000]  他們的頭365條
[00:13:14.000 --> 00:13:16.000]  全部不要的
[00:13:16.000 --> 00:13:17.000]  不要做的
[00:13:17.000 --> 00:13:20.000]  剩下的就是可以做的東西
[00:13:20.000 --> 00:13:21.000]  那你自己計算吧
[00:13:21.000 --> 00:13:24.000]  613條除以365
[00:13:24.000 --> 00:13:27.000]  他們訂定了很多事情
[00:13:27.000 --> 00:13:29.000]  你要怎樣去做
[00:13:29.000 --> 00:13:34.000]  就不會違背聖經上帝的律法
[00:13:34.000 --> 00:13:36.000]  你就會混了
[00:13:36.000 --> 00:13:37.000]  無論什麼權力
[00:13:37.000 --> 00:13:39.000]  可以這樣說
[00:13:39.000 --> 00:13:41.000]  當時你沒有聖經
[00:13:41.000 --> 00:13:42.000]  沒有手提電話
[00:13:42.000 --> 00:13:44.000]  又沒有聖經
[00:13:44.000 --> 00:13:47.000]  聖經在哪裡來的
[00:13:47.000 --> 00:13:52.000]  全部在猶太人工會所核下的會堂
[00:13:52.000 --> 00:13:57.000]  甚至最鼎盛的就是耶和華的聖殿
[00:13:57.000 --> 00:14:03.000]  他們擁有了聖經的擁有權
[00:14:03.000 --> 00:14:07.000]  當時的人不是那麼輕易可以擁有一本聖經
[00:14:07.000 --> 00:14:11.000]  甚至可以說根本沒有辦法得到一本聖經
[00:14:11.000 --> 00:14:13.000]  好像我們今天有聖經也不讀
[00:14:13.000 --> 00:14:15.000]  家裡或者很多本聖經
[00:14:15.000 --> 00:14:19.000]  多到已經放在這裡鋪塵
[00:14:19.000 --> 00:14:21.000]  其實你想知道自己是怎麼信徒
[00:14:21.000 --> 00:14:23.000]  其實很簡單
[00:14:23.000 --> 00:14:25.000]  你回家打開你的聖經
[00:14:25.000 --> 00:14:26.000]  看看它
[00:14:26.000 --> 00:14:28.000]  你的聖經完好無缺
[00:14:28.000 --> 00:14:30.000]  你就要想一想
[00:14:30.000 --> 00:14:32.000]  如果你做得十年八載的基督徒
[00:14:32.000 --> 00:14:35.000]  你的聖經應該都爛了
[00:14:35.000 --> 00:14:39.000]  我已經用了第三本聖經
[00:14:39.000 --> 00:14:41.000]  前兩本還在
[00:14:41.000 --> 00:14:45.000]  一本就已經完全爛了
[00:14:45.000 --> 00:14:46.000]  這本也爛了
[00:14:46.000 --> 00:14:48.000]  不過這本用慣了
[00:14:48.000 --> 00:14:49.000]  不捨得
[00:14:49.000 --> 00:14:50.000]  貼完又貼
[00:14:50.000 --> 00:14:51.000]  貼完又貼
[00:14:51.000 --> 00:14:53.000]  但那時候不是這樣
[00:14:53.000 --> 00:14:56.000]  那時候拿張紙也爛了
[00:14:56.000 --> 00:14:57.000]  第一
[00:14:57.000 --> 00:14:58.000]  第二點
[00:14:58.000 --> 00:15:04.000]  當時的人其實識字的率是很低
[00:15:04.000 --> 00:15:07.000]  以前的聖經用什麼文字寫的
[00:15:07.000 --> 00:15:09.000]  希伯來文寫
[00:15:09.000 --> 00:15:11.000]  或者簡單一點地說
[00:15:11.000 --> 00:15:15.000]  有些部份是阿蘭文參下去
[00:15:15.000 --> 00:15:17.000]  阿蘭文跟希伯來文很像
[00:15:17.000 --> 00:15:19.000]  好像鄉下話
[00:15:19.000 --> 00:15:21.000]  辛惠話和台山話
[00:15:21.000 --> 00:15:23.000]  我辛惠人
[00:15:23.000 --> 00:15:25.000]  所以台山人、辛惠人說話
[00:15:25.000 --> 00:15:26.000]  我一聽
[00:15:26.000 --> 00:15:29.000]  是自己人,同鄉人
[00:15:29.000 --> 00:15:31.000]  但是當時的人
[00:15:31.000 --> 00:15:36.000]  教導的文化都比較低
[00:15:36.000 --> 00:15:38.000]  識字率又低
[00:15:38.000 --> 00:15:40.000]  於是乎就很靠別人
[00:15:40.000 --> 00:15:43.000]  講給他知道是怎樣
[00:15:43.000 --> 00:15:45.000]  於是乎怎樣
[00:15:45.000 --> 00:15:49.000]  講的人的質素就很重要
[00:15:49.000 --> 00:15:51.000]  但講的人又怎樣
[00:15:51.000 --> 00:15:54.000]  被當時的猶太人公會已經控制了
[00:15:54.000 --> 00:15:57.000]  你想去講述神的說話
[00:15:57.000 --> 00:16:01.000]  除非你成為猶太人公會的一份子
[00:16:01.000 --> 00:16:04.000]  你要成為這個集團的其中一個人
[00:16:04.000 --> 00:16:05.000]  即是用今天來說
[00:16:05.000 --> 00:16:07.000]  我是哪間教會
[00:16:07.000 --> 00:16:09.000]  或者哪個宗派
[00:16:09.000 --> 00:16:10.000]  那你就要進入這個宗派
[00:16:10.000 --> 00:16:14.000]  你才可以在那個宗派之下的教會講道
[00:16:14.000 --> 00:16:15.000]  你不是那個宗派
[00:16:15.000 --> 00:16:17.000]  他不會讓你說的
[00:16:17.000 --> 00:16:18.000]  就算你說得多準確
[00:16:18.000 --> 00:16:20.000]  他都不想你講
[00:16:20.000 --> 00:16:21.000]  因為怕你說得準確
[00:16:21.000 --> 00:16:24.000]  他會影響到他們的利益
[00:16:24.000 --> 00:16:25.000]  很簡單
[00:16:25.000 --> 00:16:27.000]  其中一個最簡單的例子
[00:16:27.000 --> 00:16:31.000]  譬如聖公會或者天主教會
[00:16:31.000 --> 00:16:34.000]  他們不講朕禮
[00:16:34.000 --> 00:16:37.000]  不講全身朕
[00:16:37.000 --> 00:16:39.000]  他不會找一個朕信會牧師去講
[00:16:39.000 --> 00:16:42.000]  我自己本身在聖公會的神學院讀書
[00:16:42.000 --> 00:16:44.000]  他從來不會找我們這些學生
[00:16:44.000 --> 00:16:46.000]  就算我們在研究院讀書
[00:16:46.000 --> 00:16:48.000]  他都不會讓你說
[00:16:48.000 --> 00:16:50.000]  你去上課討論
[00:16:50.000 --> 00:16:52.000]  但到宗派的時候
[00:16:52.000 --> 00:16:53.000]  你沒有份講
[00:16:53.000 --> 00:16:55.000]  他要找回他自己的人來講
[00:16:55.000 --> 00:16:56.000]  為甚麼呢
[00:16:56.000 --> 00:16:58.000]  保證全講出來的信息
[00:16:58.000 --> 00:17:00.000]  要合乎他們的思維
[00:17:00.000 --> 00:17:01.000]  但如果你說
[00:17:01.000 --> 00:17:03.000]  找一個朕信會牧師上去講
[00:17:03.000 --> 00:17:05.000]  一講說要受朕的
[00:17:05.000 --> 00:17:06.000]  要全身朕的
[00:17:06.000 --> 00:17:07.000]  他就會說
[00:17:07.000 --> 00:17:11.000]  這在教會裡面引起很牽連大波
[00:17:11.000 --> 00:17:15.000]  所以很少的教會
[00:17:15.000 --> 00:17:19.000]  是可以開放給其他的人來講
[00:17:19.000 --> 00:17:24.000]  而當我們去看昔日的猶太人公會
[00:17:24.000 --> 00:17:25.000]  就是這樣的現象
[00:17:25.000 --> 00:17:27.000]  你如果要解釋聖經的話
[00:17:27.000 --> 00:17:29.000]  你就要成為猶太人公會的其中一份子
[00:17:29.000 --> 00:17:30.000]  最簡單的
[00:17:30.000 --> 00:17:31.000]  你就一定要去
[00:17:31.000 --> 00:17:34.000]  經過猶太人公會允許的社團
[00:17:34.000 --> 00:17:35.000]  訓練你出來
[00:17:35.000 --> 00:17:39.000]  成為了法利菜人的一份子
[00:17:39.000 --> 00:17:42.000]  你才可以去全講神的信息
[00:17:42.000 --> 00:17:46.000]  在這種種種的文化背景之下
[00:17:46.000 --> 00:17:51.000]  就造成了神學的被操控的現象
[00:17:51.000 --> 00:17:52.000]  大興姐妹
[00:17:52.000 --> 00:17:54.000]  你不要以為這些現象只是昔日有
[00:17:54.000 --> 00:17:56.000]  其實今天同樣有
[00:17:56.000 --> 00:17:57.000]  問題就是
[00:17:57.000 --> 00:17:59.000]  很多時候我不知道為什麼回到教會
[00:17:59.000 --> 00:18:00.000]  別人聽到一些東西
[00:18:00.000 --> 00:18:02.000]  我們聽到一些人講話之後
[00:18:02.000 --> 00:18:03.000]  我們又不會思緒
[00:18:03.000 --> 00:18:04.000]  找一本聖經去量度
[00:18:04.000 --> 00:18:06.000]  所以我經常跟大興姐妹說
[00:18:06.000 --> 00:18:07.000]  你回來以馬來利
[00:18:07.000 --> 00:18:09.000]  你聽完我講的信息
[00:18:09.000 --> 00:18:11.000]  回去多看一次那段聖經
[00:18:11.000 --> 00:18:13.000]  看看我講的東西有沒有錯
[00:18:13.000 --> 00:18:15.000]  有沒有一些東西不在聖經裡面
[00:18:15.000 --> 00:18:16.000]  是有這樣的介紹
[00:18:16.000 --> 00:18:18.000]  有的你要跟我講
[00:18:18.000 --> 00:18:20.000]  讓我去澄清
[00:18:20.000 --> 00:18:21.000]  或者解釋給你聽
[00:18:21.000 --> 00:18:22.000]  為什麼這件事
[00:18:22.000 --> 00:18:24.000]  為什麼年代會告訴你
[00:18:24.000 --> 00:18:26.000]  如果不是的話
[00:18:26.000 --> 00:18:28.000]  他講什麼你就相信什麼
[00:18:28.000 --> 00:18:31.000]  跟今天你拿著手機上去那個什麼
[00:18:31.000 --> 00:18:33.000]  什麼Twitter
[00:18:33.000 --> 00:18:35.000]  不怕說Twitter
[00:18:35.000 --> 00:18:38.000]  我怕他會快要倒閉
[00:18:38.000 --> 00:18:40.000]  他講什麼
[00:18:40.000 --> 00:18:42.000]  他給不給你說
[00:18:42.000 --> 00:18:43.000]  決定你有沒有得講
[00:18:43.000 --> 00:18:45.000]  他全都控制了
[00:18:45.000 --> 00:18:47.000]  你想看他資料
[00:18:47.000 --> 00:18:50.000]  你在哪裡他要控制你的思想
[00:18:50.000 --> 00:18:52.000]  你看得到的東西
[00:18:52.000 --> 00:18:54.000]  我想看看香港情況
[00:18:54.000 --> 00:18:57.000]  有時候不給你看的
[00:18:57.000 --> 00:19:01.000]  不要說其他的社交媒體
[00:19:01.000 --> 00:19:03.000]  有些甚至封控
[00:19:03.000 --> 00:19:05.000]  這些我們不管了
[00:19:05.000 --> 00:19:07.000]  但是你看看今天的現象
[00:19:07.000 --> 00:19:10.000]  和昔日的現象其實相差無幾
[00:19:10.000 --> 00:19:14.000]  只不過他們控制你的是從你的宗教層次
