
[00:00:00.000 --> 00:00:02.000]  最近看了一篇文章
[00:02:08.000 --> 00:02:12.000]  他經常有一句話掛在他的口唇邊
[00:02:12.000 --> 00:02:16.000]  他就說我們可以從工作那裡退下來
[00:02:16.000 --> 00:02:21.000]  但不等於我們要從生活退下來
[00:02:21.000 --> 00:02:26.000]  換句話說我們的工作不是我們生活的全部
[00:02:26.000 --> 00:02:29.000]  即使我們從工作退下來之後
[00:02:29.000 --> 00:02:34.000]  但我們仍然可以過精彩的生活
[00:02:34.000 --> 00:02:37.000]  仍然可以活得精彩
[00:02:37.000 --> 00:02:40.000]  他就發展一套理論
[00:02:40.000 --> 00:02:43.000]  這套理論就叫做 Ikigai
[00:02:43.000 --> 00:02:48.000]  其實是日文
[00:02:48.000 --> 00:02:51.000]  意思就是reason for being
[00:02:51.000 --> 00:02:54.000]  就是生存意義
[00:02:54.000 --> 00:02:58.000]  這套理論主要是問四個問題
[00:02:58.000 --> 00:03:02.000]  他建議人如果你想想那件事做不做
[00:03:02.000 --> 00:03:05.000]  做了會不會對自己的生命變得有意義
[00:03:05.000 --> 00:03:08.000]  你就先問這四個問題
[00:03:08.000 --> 00:03:14.000]  第一個問題就是你是不是喜歡做那件事
[00:03:14.000 --> 00:03:20.000]  這件事是不是你喜歡做的
[00:03:20.000 --> 00:03:24.000]  第二就是你是不是擅長的
[00:03:24.000 --> 00:03:27.000]  那件事是不是你擅長去做的
[00:03:27.000 --> 00:03:31.000]  第三就是那件事是不是對這個社會
[00:03:31.000 --> 00:03:35.000]  或者對這個世界是有益處的
[00:03:35.000 --> 00:03:38.000]  或者對人是有幫助的
[00:03:38.000 --> 00:03:40.000]  第四個問題就是
[00:03:40.000 --> 00:03:44.000]  你所做的是不是為你帶來收入的
[00:03:44.000 --> 00:03:50.000]  其實這四個問題都是建基於四個字
[00:03:50.000 --> 00:03:53.000]  就是passion
[00:03:53.000 --> 00:03:57.000]  passion就是mission, profession, vocation
[00:03:57.000 --> 00:03:59.000]  如果那件事是你喜歡做
[00:03:59.000 --> 00:04:01.000]  你又擅長去做的
[00:04:01.000 --> 00:04:05.000]  那這就是你的passion, 你的熱情的所在
[00:04:05.000 --> 00:04:09.000]  如果是你擅長去做, 又是有收入的
[00:04:09.000 --> 00:04:12.000]  那這是你的profession, 你的專業
[00:04:12.000 --> 00:04:16.000]  你有收入之餘又能夠幫到其他人
[00:04:16.000 --> 00:04:21.000]  這是你的vocation, 我將它翻譯為有使命感的工作
[00:04:21.000 --> 00:04:25.000]  如果是你幫到人, 又是你想愛做的工作
[00:04:25.000 --> 00:04:28.000]  那這就是你的mission, 是你的使命
[00:04:28.000 --> 00:04:31.000]  其實這個理論不是什麼新的東西
[00:04:31.000 --> 00:04:35.000]  可能其他不同的人有不同的表達方式
[00:04:35.000 --> 00:04:37.000]  都其實是在說相似的東西
[00:04:37.000 --> 00:04:42.000]  不過我覺得他表達得挺清晰, 容易理解
[00:04:42.000 --> 00:04:46.000]  那這套理論其實也帶出一個問題
[00:04:46.000 --> 00:04:51.000]  就是我們怎樣活好我們這一生呢
[00:04:51.000 --> 00:04:54.000]  這個也是我今天想跟大家去看的
[00:04:54.000 --> 00:04:58.000]  無論你現在在哪一個年齡階段
[00:04:58.000 --> 00:05:01.000]  有些是在學的人士
[00:05:01.000 --> 00:05:05.000]  我好像看到我看的沒有什麼在學人士
[00:05:05.000 --> 00:05:08.000]  或者有些是初職人士
[00:05:08.000 --> 00:05:12.000]  或者已經做了一段時間是老江湖的
[00:05:12.000 --> 00:05:14.000]  或者準備退休的
[00:05:14.000 --> 00:05:18.000]  或者有些已經是退下火線的了, 搖搖腿的了
[00:05:18.000 --> 00:05:22.000]  又或者呢, 還有一類人士我們沒有罰糧
[00:05:22.000 --> 00:05:26.000]  這類人士是非常重要的, 就是家庭主婦
[00:05:26.000 --> 00:05:29.000]  家庭主婦是一項職業
[00:05:29.000 --> 00:05:35.000]  這種職業是相當難做, 又相當難做得好
[00:05:35.000 --> 00:05:38.000]  但是又非常有意義的
[00:05:38.000 --> 00:05:42.000]  是一個工種, 我們沒有罰糧
[00:05:42.000 --> 00:05:48.000]  無論你是屬於以上所說的哪一個界別的人士
[00:05:48.000 --> 00:05:53.000]  我想我們都要去問這個問題, 就是如何活好這一生
[00:05:53.000 --> 00:05:55.000]  我們怎樣去活好這一生呢
[00:05:55.000 --> 00:05:59.000]  而且不是問一次就夠
[00:05:59.000 --> 00:06:01.000]  是要常常去問
[00:06:01.000 --> 00:06:05.000]  就是每隔一段時間, 我們要檢視一下我們自己的生命、生活
[00:06:05.000 --> 00:06:08.000]  我們怎樣去活好我們這一生呢
[00:06:08.000 --> 00:06:12.000]  今天我就想跟大家從《以忽所書》第二章這段經文
[00:06:12.000 --> 00:06:15.000]  剛才主席跟我們讀的, 我們一起來看
[00:06:15.000 --> 00:06:20.000]  我們教務同工就在今年的下半年
[00:06:20.000 --> 00:06:24.000]  會跟大家一起研讀《以忽所書》
[00:06:24.000 --> 00:06:31.000]  先前有不同的同工都講了第一章
[00:06:31.000 --> 00:06:35.000]  今天我想先跟大家回顧一下第一章講什麼
[00:06:35.000 --> 00:06:38.000]  《以忽所書》是一封書信, 作者是保羅
[00:06:38.000 --> 00:06:45.000]  保羅先是用書信的格式去問安
[00:06:45.000 --> 00:06:48.000]  第一、二節就是問安
[00:06:48.000 --> 00:06:53.000]  接著三節到十四節就是一篇頌讚的圖文
[00:06:53.000 --> 00:06:56.000]  在這篇頌讚的圖文裡
[00:06:56.000 --> 00:07:01.000]  我們看到神是藉著耶穌基督賜給信徒
[00:07:01.000 --> 00:07:05.000]  有各樣的屬靈的福氣
[00:07:05.000 --> 00:07:10.000]  接著是十五節到廿三節就是感恩的圖文
[00:07:10.000 --> 00:07:14.000]  除了為《以忽所書》教會感恩之外
[00:07:14.000 --> 00:07:22.000]  保羅亦求神賜給信徒有智慧
[00:07:22.000 --> 00:07:27.000]  去明白神藉著基督耶穌所彰顯的大能
[00:07:27.000 --> 00:07:32.000]  接著就來到我今天要講的二章一至十節
[00:07:32.000 --> 00:07:35.000]  這一段是講什麼的呢
[00:07:35.000 --> 00:07:37.000]  接著我們就看一看
[00:07:37.000 --> 00:07:41.000]  第一節開始講什麼呢
[00:07:41.000 --> 00:07:44.000]  就是你們死在過犯罪惡之中
[00:07:44.000 --> 00:07:46.000]  祂叫你們活過來
[00:07:46.000 --> 00:07:50.000]  真的不是太老禮, 講俗一點
[00:07:50.000 --> 00:07:53.000]  書信一到正題的時候劈頭一句
[00:07:53.000 --> 00:07:56.000]  就是「你死在過犯罪惡中」
[00:07:56.000 --> 00:07:58.000]  其實它跟讀者在講
[00:07:58.000 --> 00:08:04.000]  你們都是死了, 因為你們的罪惡過犯就死了
[00:08:04.000 --> 00:08:11.000]  而下半節我用綠色來highlight
[00:08:11.000 --> 00:08:14.000]  我們當中有一位婆婆
[00:08:14.000 --> 00:08:19.000]  她是有些腦退化, 所以她會發出一些聲音
[00:08:19.000 --> 00:08:24.000]  我們很開心看到婆婆在我們當中
[00:08:24.000 --> 00:08:30.000]  這一節綠色的下半節其實是原文沒有的
[00:08:30.000 --> 00:08:34.000]  是翻譯作者的人加上去
[00:08:34.000 --> 00:08:36.000]  為什麼會加這一句呢
[00:08:36.000 --> 00:08:41.000]  大概可能是因為氣氛突然間下沉
[00:08:41.000 --> 00:08:43.000]  突然間急轉直下
[00:08:43.000 --> 00:08:49.000]  為了緩和氣氛翻譯聖經的人就加上這一句
[00:08:49.000 --> 00:08:55.000]  換句話說, 我們看到保羅真的挺厲害
[00:08:55.000 --> 00:09:00.000]  他一開始就宣告讀者的死亡
[00:09:00.000 --> 00:09:05.000]  而他說的這種死亡其實不是說肉身的死亡
[00:09:05.000 --> 00:09:09.000]  即是斷氣、沒有呼吸, 不是說那種
[00:09:09.000 --> 00:09:11.000]  而是說一種狀態
[00:09:11.000 --> 00:09:14.000]  我們因為罪惡過犯的緣故
[00:09:14.000 --> 00:09:17.000]  而與神完全的隔絕
[00:09:17.000 --> 00:09:19.000]  是一種這樣的狀態
[00:09:19.000 --> 00:09:22.000]  所以人雖然仍然活著
[00:09:22.000 --> 00:09:27.000]  但是沒有意義, 好像死一樣
[00:09:27.000 --> 00:09:31.000]  我們說這種是一種衰生猶死
[00:09:31.000 --> 00:09:33.000]  一種這樣的狀態
[00:09:33.000 --> 00:09:35.000]  這種狀態到底是怎樣的呢
[00:09:35.000 --> 00:09:39.000]  保羅就跟著很詳細地刻劃出來
[00:09:39.000 --> 00:09:43.000]  我們一起來讀讀第二、第三節
[00:09:43.000 --> 00:09:47.000]  那時, 你們在其中行事為人
[00:09:47.000 --> 00:09:50.000]  隨從今世的風俗
[00:09:50.000 --> 00:09:54.000]  信服空中掌權者的手令
[00:09:54.000 --> 00:09:59.000]  就是現今在舶役之子心中運行的邪靈
[00:09:59.000 --> 00:10:05.000]  我們從前也都在他們中間放縱肉體的私慾
[00:10:05.000 --> 00:10:10.000]  隨著肉體和心中所喜好的去行
[00:10:10.000 --> 00:10:15.000]  本為可怒之子, 和別人一樣
[00:10:15.000 --> 00:10:20.000]  在這裡, 保羅就指出
[00:10:20.000 --> 00:10:24.000]  死在罪惡過犯之中的人
[00:10:24.000 --> 00:10:28.000]  是受到三股的力量影響著
[00:10:28.000 --> 00:10:32.000]  第一股力量就是今世的風俗
[00:10:32.000 --> 00:10:38.000]  今世的風俗其實是指社會上不良的風氣
[00:10:38.000 --> 00:10:40.000]  這些不良的風氣其實每一天
[00:10:40.000 --> 00:10:45.000]  無時無刻都在感染著, 影響著世人
[00:10:45.000 --> 00:10:50.000]  最近除了海峽兩岸的關係緊張之外
[00:10:50.000 --> 00:10:53.000]  有一宗新聞我相信是挺觸目的
[00:10:53.000 --> 00:11:00.000]  就是MIRROR的演唱會突然間出現了很嚴重的意外
[00:11:00.000 --> 00:11:03.000]  這件事, 我不是MIRROR的粉絲
[00:11:03.000 --> 00:11:06.000]  我也不太知道他們唱什麼歌
[00:11:06.000 --> 00:11:10.000]  但是我覺得整件事是非常可惜的
[00:11:10.000 --> 00:11:15.000]  本來一件盛事, 無數的歌迷都引頸以待
[00:11:15.000 --> 00:11:18.000]  但是, 發生一件這麼嚴重的意外
[00:11:18.000 --> 00:11:24.000]  而且傷者是滿有理想的年輕人
[00:11:24.000 --> 00:11:27.000]  傷害帶來的可能是永久性
[00:11:27.000 --> 00:11:31.000]  現在似乎還未過危險期
[00:11:31.000 --> 00:11:35.000]  是非常令人惋惜的一件事
[00:11:35.000 --> 00:11:38.000]  在事發之後, 有不少的報道指出
[00:11:38.000 --> 00:11:41.000]  演唱會的準備功夫做得不太好
[00:11:41.000 --> 00:11:45.000]  又說舞台設計出了問題
[00:11:45.000 --> 00:11:48.000]  其實到現在, 我們都未知道確實的情況是怎樣的
[00:11:48.000 --> 00:11:51.000]  都未有人知道真實的原因
[00:11:51.000 --> 00:11:54.000]  不過, 這次的意外這麼嚴重
[00:11:54.000 --> 00:11:56.000]  可以說是前所未有
[00:11:56.000 --> 00:12:00.000]  那事件會不會是反映到業界的一些問題
[00:12:00.000 --> 00:12:02.000]  是需要去正視的呢
[00:12:02.000 --> 00:12:06.000]  回想香港人, 其實是講求效率的
[00:12:06.000 --> 00:12:08.000]  一味要快
[00:12:08.000 --> 00:12:11.000]  我們常常掛著一句話在嘴邊
[00:12:11.000 --> 00:12:16.000]  就是「不用急, 最緊要快」
[00:12:16.000 --> 00:12:21.000]  大家聽到都會心微笑
[00:12:21.000 --> 00:12:24.000]  有時可能我們就是要這樣, 要快
[00:12:24.000 --> 00:12:28.000]  但求做了一些表面的成果給別人看到
[00:12:28.000 --> 00:12:31.000]  其他的事情, 我們就抱著僥倖的心態
[00:12:31.000 --> 00:12:34.000]  但求過關就算了
[00:12:34.000 --> 00:12:39.000]  會不會慢慢形成一種急功近利的風氣
[00:12:39.000 --> 00:12:43.000]  倘若社會繼續這樣下去
[00:12:43.000 --> 00:12:48.000]  這種狀況其實都頗令人憂慮
[00:12:48.000 --> 00:12:51.000]  還有第二股風氣
[00:12:51.000 --> 00:12:54.000]  就是空中掌權者的首領
[00:12:54.000 --> 00:12:58.000]  空中掌權者的首領是指邪靈
[00:12:58.000 --> 00:13:01.000]  邪靈所用的方法
[00:13:01.000 --> 00:13:04.000]  它會在人的心靈裏面運行
[00:13:04.000 --> 00:13:10.000]  亦都會在萬物的背後活動、操作
[00:13:10.000 --> 00:13:14.000]  它可以是一股未必是人們看得到的
[00:13:14.000 --> 00:13:19.000]  未見我們肉眼看得到的罪惡權勢
[00:13:19.000 --> 00:13:23.000]  邪靈所用的手法層出不窮
[00:13:23.000 --> 00:13:27.000]  它未必要用鬼鬼怪怪的方式出現
[00:13:27.000 --> 00:13:30.000]  它可以用另外一些形式
[00:13:30.000 --> 00:13:33.000]  它用鬼鬼怪怪的方式
[00:13:33.000 --> 00:13:35.000]  你更容易醒覺得到
[00:13:35.000 --> 00:13:37.000]  更容易注意得到
[00:13:37.000 --> 00:13:41.000]  它用另一些方式在人的心裏面運行
[00:13:41.000 --> 00:13:46.000]  例如, 每年農曆新年前後
[00:13:46.000 --> 00:13:51.000]  總是那些媒體有很多風水、命理
[00:13:51.000 --> 00:13:57.000]  或者訪問甚麼堪如鶴家
[00:13:57.000 --> 00:14:00.000]  我們不要以為這些是無雙大雅
[00:14:00.000 --> 00:14:05.000]  邪靈會藉著這些來操縱人的心
[00:14:05.000 --> 00:14:12.000]  其實這個世界不是那麼多人是絕對的無神論者
[00:14:12.000 --> 00:14:15.000]  其實不是那麼多人相信這個世界無神
[00:14:15.000 --> 00:14:19.000]  很多人都會相信冥冥中自有主宰
[00:14:19.000 --> 00:14:22.000]  但這個主宰是誰呢
[00:14:22.000 --> 00:14:26.000]  他們會想會不會是這些風水、命理
[00:14:26.000 --> 00:14:31.000]  我的掌紋都注定了我一生會不會是這樣
[00:14:31.000 --> 00:14:33.000]  其實是很可惜的一件事
[00:14:33.000 --> 00:14:37.000]  他們想尋找冥冥中的主宰
[00:14:37.000 --> 00:14:39.000]  但他們找錯對象
[00:14:39.000 --> 00:14:42.000]  他們以為那些風水、命理是主宰他們的人生
[00:14:42.000 --> 00:14:44.000]  於是他們放了他們的注意力在那裏
[00:14:44.000 --> 00:14:50.000]  結果距離真神是越來越遠
[00:14:50.000 --> 00:14:54.000]  保羅在這裏提出
[00:14:54.000 --> 00:15:01.000]  「空中掌權者」
[00:15:01.000 --> 00:15:04.000]  這種力量我們需要注意
[00:15:04.000 --> 00:15:08.000]  第三股的力量就是
[00:15:08.000 --> 00:15:13.000]  「隨著肉體和心中所喜好」
[00:15:13.000 --> 00:15:18.000]  我會說它是一種慾念
[00:15:18.000 --> 00:15:22.000]  我們心中的私慾或者自我忠心
[00:15:22.000 --> 00:15:24.000]  在這三股的力量裏面
[00:15:24.000 --> 00:15:28.000]  我認為這一股力量是最致命的
[00:15:28.000 --> 00:15:29.000]  我舉個例子
[00:15:29.000 --> 00:15:31.000]  在第一次世界大戰的時候
[00:15:31.000 --> 00:15:34.000]  德國是其中一個戰敗國
[00:15:34.000 --> 00:15:39.000]  戰後打敗仗自然要各地賠款
[00:15:39.000 --> 00:15:42.000]  對於德國這麼好勝的民族來說
[00:15:42.000 --> 00:15:44.000]  這是其次大辱
[00:15:44.000 --> 00:15:46.000]  所以當時德國社會
[00:15:46.000 --> 00:15:51.000]  其實普遍都存在著一股民族的仇恨
[00:15:51.000 --> 00:15:53.000]  直到希特拉出現
[00:15:53.000 --> 00:15:56.000]  他也是一個有很強民族意識的人
[00:15:56.000 --> 00:15:58.000]  在他的鼓動之下
[00:15:58.000 --> 00:16:03.000]  這種民族的仇恨就越演越烈
[00:16:03.000 --> 00:16:04.000]  在舞台上
[00:16:04.000 --> 00:16:05.000]  在政治的舞台上
[00:16:05.000 --> 00:16:07.000]  他告訴民眾
[00:16:07.000 --> 00:16:08.000]  告訴人民
[00:16:08.000 --> 00:16:09.000]  只要你跟著我
[00:16:09.000 --> 00:16:12.000]  你們就會有好日子過
[00:16:12.000 --> 00:16:17.000]  結果他有大批的粉絲
[00:16:17.000 --> 00:16:22.000]  他也成為了德國人的盼望
[00:16:22.000 --> 00:16:23.000]  慢慢地
[00:16:23.000 --> 00:16:27.000]  他繼續隨著他心中的喜好
[00:16:27.000 --> 00:16:28.000]  心中的私慾去走
[00:16:28.000 --> 00:16:30.000]  他變成了一個獨裁者
[00:16:30.000 --> 00:16:31.000]  結果是怎樣
[00:16:31.000 --> 00:16:35.000]  歷史已經很清楚地告訴我們了
[00:16:35.000 --> 00:16:38.000]  在這兩節的經文裏面
[00:16:38.000 --> 00:16:41.000]  除了這三股力量之外
[00:16:41.000 --> 00:16:42.000]  其實還有幾個字
[00:16:42.000 --> 00:16:46.000]  我們都需要注意的
[00:16:46.000 --> 00:16:47.000]  「勃役之子」
[00:16:47.000 --> 00:16:48.000]  「可怒之子」
[00:16:48.000 --> 00:16:50.000]  以及「別人」
[00:16:50.000 --> 00:16:55.000]  「勃役之子」是指不信復神的人
[00:16:55.000 --> 00:16:59.000]  「可怒之子」是指惹動神憤怒
[00:16:59.000 --> 00:17:02.000]  「別人」是指世界其他人都是這樣
[00:17:02.000 --> 00:17:05.000]  其實用這幾個字
[00:17:05.000 --> 00:17:09.000]  都是指一些未信耶穌的人
[00:17:09.000 --> 00:17:13.000]  他們不信這位獨一的真神
[00:17:13.000 --> 00:17:16.000]  保羅在這裏
[00:17:16.000 --> 00:17:17.000]  他刻畫的是
[00:17:17.000 --> 00:17:19.000]  當人不認識神
[00:17:19.000 --> 00:17:21.000]  不相信這位真神的時候
[00:17:21.000 --> 00:17:25.000]  他們因著自己的罪惡過犯
[00:17:25.000 --> 00:17:27.000]  他們的生命就失去意義
[00:17:27.000 --> 00:17:30.000]  「雖生猶死」
[00:17:30.000 --> 00:17:32.000]  人受著剛才所說的
[00:17:32.000 --> 00:17:34.000]  那三股力量的影響
[00:17:34.000 --> 00:17:36.000]  根本是沒有招架之力的
[00:17:36.000 --> 00:17:39.000]  他們不斷過著「勃役神」
[00:17:39.000 --> 00:17:41.000]  「惹動神憤怒」
[00:17:41.000 --> 00:17:43.000]  過著這樣的生活
[00:17:43.000 --> 00:17:46.000]  說回剛才廣川的理論
[00:17:46.000 --> 00:17:48.000]  其實希特拉
[00:17:48.000 --> 00:17:51.000]  是有了那四樣東西的
[00:17:51.000 --> 00:17:53.000]  Passion, Mission, Profession, Vocation
[00:17:53.000 --> 00:17:57.000]  有了的
[00:17:57.000 --> 00:17:58.000]  不單是這樣
[00:17:58.000 --> 00:18:01.000]  他還有受著那三股力量的影響
[00:18:01.000 --> 00:18:04.000]  生世的風俗,空中掌權者的首領
[00:18:04.000 --> 00:18:06.000]  肉體的私慾
[00:18:06.000 --> 00:18:08.000]  結果是怎樣呢?
[00:18:08.000 --> 00:18:11.000]  就是死在罪惡過犯之中
[00:18:11.000 --> 00:18:15.000]  這個我們需要引以為鑑
[00:18:15.000 --> 00:18:17.000]  到底人有甚麼出路呢?
[00:18:17.000 --> 00:18:19.000]  在這樣的狀況下
[00:18:19.000 --> 00:18:22.000]  我們可以怎樣活好這一生呢?
[00:18:22.000 --> 00:18:25.000]  在《圓聞聖經》裏面
[00:18:25.000 --> 00:18:28.000]  由第一至第七節
[00:18:28.000 --> 00:18:31.000]  是一整句的句子
[00:18:31.000 --> 00:18:35.000]  是一句很長的句子
[00:18:35.000 --> 00:18:38.000]  就好像你今天看的法律文件
[00:18:38.000 --> 00:18:40.000]  有幾頁字
[00:18:40.000 --> 00:18:43.000]  去到最尾才有句號
[00:18:43.000 --> 00:18:45.000]  在《圓聞聖經》裏面
[00:18:45.000 --> 00:18:47.000]  有七節的經文
[00:18:47.000 --> 00:18:51.000]  七節的經文其實是一句句子
[00:18:51.000 --> 00:18:55.000]  去到第四節才是一個轉捩點
[00:18:55.000 --> 00:18:58.000]  在第四節,「然而」
[00:18:58.000 --> 00:18:59.000]  我們看聖經的時候
[00:18:59.000 --> 00:19:01.000]  看到「然而」這個字
[00:19:01.000 --> 00:19:03.000]  我們就要醒一醒
[00:19:03.000 --> 00:19:06.000]  它是在說一些不同的東西
[00:19:06.000 --> 00:19:09.000]  就是一路死在罪惡過犯之中
[00:19:09.000 --> 00:19:12.000]  受著那三股力量的影響
[00:19:12.000 --> 00:19:15.000]  然而,神既有豐富的憐憫
[00:19:15.000 --> 00:19:18.000]  因他愛我們的大愛
[00:19:18.000 --> 00:19:19.000]  在這裏說的是
[00:19:19.000 --> 00:19:24.000]  那些死在罪惡過犯之中的人
[00:19:24.000 --> 00:19:26.000]  他們雖然的狀況是怎樣
[00:19:26.000 --> 00:19:27.000]  是這樣的
[00:19:27.000 --> 00:19:29.000]  但是神卻是愛他們
[00:19:29.000 --> 00:19:31.000]  神出於愛和憐憫
[00:19:31.000 --> 00:19:36.000]  是叫人起死回生
[00:19:36.000 --> 00:19:38.000]  接著我們再看下去
[00:19:38.000 --> 00:19:40.000]  五至七節
[00:19:40.000 --> 00:19:43.000]  當我們死在過犯中的時候
[00:19:43.000 --> 00:19:46.000]  便叫我們與基督一同活過來
[00:19:46.000 --> 00:19:48.000]  你們得救是本福恩
[00:19:48.000 --> 00:19:51.000]  他又叫我們與基督耶穌一同復活
[00:19:51.000 --> 00:19:53.000]  一同坐在天上
[00:19:53.000 --> 00:19:55.000]  要將他極豐富的恩典
[00:19:55.000 --> 00:19:57.000]  就是他在基督耶穌裏
[00:19:57.000 --> 00:19:59.000]  向我們所施的恩慈
[00:19:59.000 --> 00:20:03.000]  顯明給後來的世代看
[00:20:03.000 --> 00:20:04.000]  在這裏
[00:20:04.000 --> 00:20:06.000]  我們看到有幾個字又再出現
[00:20:06.000 --> 00:20:08.000]  哪個字?
[00:20:08.000 --> 00:20:10.000]  「死在過犯中」
[00:20:10.000 --> 00:20:12.000]  第一次出現是甚麼時候?
[00:20:12.000 --> 00:20:14.000]  第一節
[00:20:14.000 --> 00:20:16.000]  一開始劈頭
[00:20:16.000 --> 00:20:18.000]  保羅就說你們死了
[00:20:18.000 --> 00:20:19.000]  這班人
[00:20:19.000 --> 00:20:21.000]  今次再出現
[00:20:21.000 --> 00:20:23.000]  第一次出現的時候
[00:20:23.000 --> 00:20:25.000]  他說你們死在罪惡過犯中
[00:20:25.000 --> 00:20:28.000]  接著就說三股的力量
[00:20:28.000 --> 00:20:30.000]  來影響我們
[00:20:30.000 --> 00:20:32.000]  接著他再出現
[00:20:32.000 --> 00:20:35.000]  再說你們死在罪惡過犯中的時候
[00:20:35.000 --> 00:20:37.000]  又出現了三個
[00:20:37.000 --> 00:20:39.000]  今次是三個「一同」
[00:20:39.000 --> 00:20:41.000]  與基督一同活過來
[00:20:41.000 --> 00:20:44.000]  與基督耶穌一同復活
[00:20:44.000 --> 00:20:46.000]  一同坐在天上
[00:20:46.000 --> 00:20:49.000]  頭兩個「一同」其實是很相似的
[00:20:49.000 --> 00:20:51.000]  與基督耶穌活過來
[00:20:51.000 --> 00:20:53.000]  與一同復活
[00:20:53.000 --> 00:20:54.000]  其實是很相似的
[00:20:54.000 --> 00:20:58.000]  意思是說一種緊密結連的關係
[00:20:58.000 --> 00:21:01.000]  而第三個「一同」坐在天上
[00:21:01.000 --> 00:21:03.000]  是說緊密結連的關係
[00:21:03.000 --> 00:21:06.000]  不只是現今
[00:21:06.000 --> 00:21:08.000]  是可以直到將來
[00:21:08.000 --> 00:21:11.000]  直到永遠
[00:21:11.000 --> 00:21:16.000]  這種與基督的緊密相連的關係
[00:21:16.000 --> 00:21:18.000]  是可以直到永遠
[00:21:18.000 --> 00:21:20.000]  我們看到這三個「一同」
[00:21:20.000 --> 00:21:27.000]  就是神使人可以從一個死的狀態裡變成生
[00:21:27.000 --> 00:21:30.000]  祂叫我們每一個相信耶穌的人
[00:21:30.000 --> 00:21:32.000]  我們的罪都會被赦免
[00:21:32.000 --> 00:21:34.000]  可以脫離剛才所說的
[00:21:34.000 --> 00:21:38.000]  死在罪惡過犯中的狀態
[00:21:38.000 --> 00:21:40.000]  不只是這樣
[00:21:40.000 --> 00:21:43.000]  人得到這個生命之後
[00:21:43.000 --> 00:21:46.000]  我們就與基督結連
[00:21:46.000 --> 00:21:47.000]  成為一體
[00:21:47.000 --> 00:21:51.000]  而且是可以全到永遠
[00:21:51.000 --> 00:21:54.000]  但是話雖如此
[00:21:54.000 --> 00:21:58.000]  這種關係是需要維繫的
[00:21:58.000 --> 00:22:00.000]  需要保持的
[00:22:00.000 --> 00:22:01.000]  就好像你們結婚的那些人
[00:22:01.000 --> 00:22:02.000]  結了婚之後
[00:22:02.000 --> 00:22:04.000]  你不要以為成功了
[00:22:04.000 --> 00:22:09.000]  你們要繼續與你的伴侶去拍拖
[00:22:09.000 --> 00:22:12.000]  這裡說的就是
[00:22:12.000 --> 00:22:13.000]  我想說的就是
[00:22:13.000 --> 00:22:15.000]  我們怎樣去與這位基督
[00:22:15.000 --> 00:22:17.000]  去維繫這種關係
[00:22:17.000 --> 00:22:19.000]  這種緊密結連的關係
[00:22:19.000 --> 00:22:21.000]  有一個人曾經是
