
[00:00:00.000 --> 00:00:02.820]  今天很高興再次來到大家當中
[00:07:58.160 --> 00:08:00.000]  還有人不相信
[00:08:00.000 --> 00:08:02.640]  見到他們七個月裡面
[00:08:02.640 --> 00:08:05.040]  所遇到的災難的時候
[00:08:05.040 --> 00:08:08.560]  仍然不相信在背後是耶和華神去懲罰他們
[00:08:08.560 --> 00:08:10.320]  不如試一下
[00:08:10.320 --> 00:08:11.120]  怎樣試一下呢
[00:08:11.120 --> 00:08:13.600]  不如想個辦法去證明一下
[00:08:13.600 --> 00:08:14.880]  不如找隻牛
[00:08:14.880 --> 00:08:18.160]  剛剛生了牛仔的那隻魚
[00:08:18.160 --> 00:08:20.400]  剛剛有毛毒
[00:08:20.400 --> 00:08:24.640]  那牛的動物的天性是怎樣的
[00:08:24.640 --> 00:08:29.360]  牛媽媽的母親當然是照顧出生的那些
[00:08:29.360 --> 00:08:30.960]  這些動物的天性
[00:08:30.960 --> 00:08:32.480]  他們就想做個實驗
[00:08:32.480 --> 00:08:35.200]  就像我們做科學家
[00:08:35.200 --> 00:08:37.280]  做一些實驗
[00:08:37.280 --> 00:08:39.200]  看看這些事情
[00:08:39.200 --> 00:08:40.880]  究竟他們所遇到的災難
[00:08:40.880 --> 00:08:42.880]  是究竟偶然發生
[00:08:42.880 --> 00:08:45.120]  還是真的在神背後來做
[00:08:45.120 --> 00:08:46.320]  就做個實驗
[00:08:46.320 --> 00:08:47.440]  就說不如找隻牛仔
[00:08:47.440 --> 00:08:50.880]  剛剛生了牛仔的那隻牛仔
[00:08:50.880 --> 00:08:53.600]  也有一些毛毒在那裡
[00:08:53.600 --> 00:08:56.640]  叫那些毛牛仔去扔下那些毛毒
[00:08:56.640 --> 00:08:59.440]  那些牛寶寶在家裡
[00:08:59.440 --> 00:09:02.800]  你說這是不是去做一個試探
[00:09:02.800 --> 00:09:03.600]  就試一下
[00:09:03.600 --> 00:09:05.760]  不如叫那兩隻母乳牛仔
[00:09:05.760 --> 00:09:10.160]  走回去以色列的境地
[00:09:10.160 --> 00:09:12.160]  大家都看到
[00:09:12.160 --> 00:09:14.960]  直接去到巴士密那個地方
[00:09:14.960 --> 00:09:16.880]  他們就在背後
[00:09:16.880 --> 00:09:19.600]  菲律賓人就在背後觀察
[00:09:19.600 --> 00:09:22.240]  觀察看看是不是真的這樣
[00:09:22.240 --> 00:09:27.760]  原來真的是帶著一些禮物
[00:09:27.760 --> 00:09:29.280]  還有帶回藥櫃
[00:09:29.280 --> 00:09:33.360]  那兩隻母牛就一直不偏不左
[00:09:33.360 --> 00:09:35.520]  雖然那些牛仔在後面在叫
[00:09:35.520 --> 00:09:37.600]  在呼叫
[00:09:37.600 --> 00:09:39.520]  他們都直去
[00:09:39.520 --> 00:09:42.320]  這個真的是一個神奇的奇蹟
[00:09:42.320 --> 00:09:46.800]  他的旨意是將這個藥櫃帶回去
[00:09:46.800 --> 00:09:48.560]  以色列的地方
[00:09:48.560 --> 00:09:50.960]  他們既然看到的時候
[00:09:50.960 --> 00:09:54.960]  就知道這些事情不是真的偶然
[00:09:54.960 --> 00:09:56.320]  如果是直去的
[00:09:56.320 --> 00:09:59.200]  怎麼會是偶然的事情呢
[00:09:59.200 --> 00:10:01.040]  既然這個實驗做出來了
[00:10:01.040 --> 00:10:04.160]  他們菲律賓人就看到這個情況
[00:10:04.160 --> 00:10:10.320]  就把這個藥櫃放在車上
[00:10:10.320 --> 00:10:12.880]  真的直去
[00:10:12.880 --> 00:10:15.520]  違反本性地看到十二節的時候
[00:10:15.520 --> 00:10:17.360]  這隻牛真的直去
[00:10:17.360 --> 00:10:22.240]  去到伯仕密的城市
[00:10:22.240 --> 00:10:23.600]  這個城市就很特別
[00:10:23.600 --> 00:10:25.520]  我們在《約書亞記》當中就看到
[00:10:25.520 --> 00:10:27.680]  這是利美人的城市
[00:10:27.680 --> 00:10:29.840]  他們當中有些利美人出來
[00:10:29.840 --> 00:10:32.160]  很開心看到藥櫃回來的時候
[00:10:32.160 --> 00:10:33.200]  第十三節那裡
[00:10:33.200 --> 00:10:35.040]  這個藥櫃
[00:10:35.040 --> 00:10:38.080]  當時他們失去藥櫃是痛哭的
[00:10:38.080 --> 00:10:39.920]  因為知道藥櫃這件事情
[00:10:39.920 --> 00:10:42.400]  這個藥櫃有些聖經背景大家知道
[00:10:42.400 --> 00:10:44.560]  他們出埃及的時候製造了藥櫃
[00:10:44.560 --> 00:10:47.520]  藥櫃是一個很重要的
[00:10:47.520 --> 00:10:51.600]  是代表神與他們同在的意思
[00:10:51.600 --> 00:10:56.400]  藥神是以色列人去到會幕裡面獻祭
[00:10:56.400 --> 00:10:58.560]  只有祭司才可以進入致勝所裡面
[00:10:58.560 --> 00:11:02.320]  將這件事情跟神說
[00:11:02.320 --> 00:11:03.760]  這個藥櫃就代表了
[00:11:03.760 --> 00:11:06.320]  帶著他們出埃及去到迦南地
[00:11:06.320 --> 00:11:07.920]  然後在士羅那裡
[00:11:07.920 --> 00:11:10.880]  去到士羅那裡有一個戶外敬拜的地方
[00:11:10.880 --> 00:11:13.520]  誰知道藥櫃就被俘虜了
[00:11:13.520 --> 00:11:16.640]  現在回來當然是歡喜快樂
[00:11:16.640 --> 00:11:18.640]  這群人真的很興奮
[00:11:18.640 --> 00:11:20.480]  這群以色列人
[00:11:20.480 --> 00:11:22.720]  看到神的指紋
[00:11:22.720 --> 00:11:26.720]  看到神再次回來與他們同在
[00:11:26.720 --> 00:11:28.400]  其實他們知道
[00:11:28.400 --> 00:11:29.360]  其實說真的
[00:11:29.360 --> 00:11:30.880]  藥神一直都沒有離開他們
[00:11:30.880 --> 00:11:32.400]  我們再看看
[00:11:32.400 --> 00:11:34.480]  其實他們回到去的時候
[00:11:34.480 --> 00:11:35.520]  他們很興奮
[00:11:35.520 --> 00:11:36.560]  當然興奮
[00:11:36.560 --> 00:11:40.720]  看到這些回來的鼓勵很鼓舞
[00:11:40.720 --> 00:11:42.720]  但是他們犯了一個錯
[00:11:42.720 --> 00:11:45.360]  他們在獻祭之後
[00:11:45.360 --> 00:11:46.640]  故事說到
[00:11:46.640 --> 00:11:47.840]  在暑安節看到
[00:11:47.840 --> 00:11:49.440]  他們在獻祭之後
[00:11:49.440 --> 00:11:51.200]  獻繁祭和平安祭
[00:11:51.200 --> 00:11:54.000]  獻完祭之後他們怎樣呢
[00:11:54.000 --> 00:11:57.200]  如果大家細心看經文的時候
[00:11:57.200 --> 00:12:00.160]  他們在這裡
[00:12:00.160 --> 00:12:05.120]  在這裡犯了罪
[00:12:05.120 --> 00:12:07.360]  他們犯了罪在十九節那裡提到
[00:12:07.360 --> 00:12:08.320]  我們先看第十六節
[00:12:08.320 --> 00:12:10.720]  那五個首領看到
[00:12:10.720 --> 00:12:12.960]  還沒說他犯了什麼罪之前
[00:12:12.960 --> 00:12:13.920]  那五個首領
[00:12:13.920 --> 00:12:15.680]  五個主要大的城市
[00:12:15.680 --> 00:12:18.560]  我們之前經文上兩個節目看到
[00:12:18.560 --> 00:12:21.680]  菲律賓人有五個主要大的城市
[00:12:21.680 --> 00:12:23.440]  在海邊
[00:12:23.440 --> 00:12:25.440]  在加沙地帶那裡
[00:12:25.440 --> 00:12:26.560]  現在的加沙地帶
[00:12:26.560 --> 00:12:29.920]  然後上到去猶大地區的有兩個城市
[00:12:29.920 --> 00:12:30.960]  三個加兩個
[00:12:30.960 --> 00:12:33.440]  那五個首領就去看
[00:12:33.440 --> 00:12:34.640]  看到看了之後
[00:12:34.640 --> 00:12:37.840]  知道這些明明不是偶然的事情
[00:12:37.840 --> 00:12:38.880]  他們有什麼回應
[00:12:38.880 --> 00:12:43.440]  他們就回頭了
[00:12:43.440 --> 00:12:44.880]  看到真神
[00:12:44.880 --> 00:12:46.560]  但他也回頭了
[00:12:46.560 --> 00:12:52.240]  明明知道這個神是真真確確真實的神
[00:12:52.240 --> 00:12:54.400]  他們選擇回頭
[00:12:54.400 --> 00:12:58.080]  回去拜他們自己的神
[00:12:58.080 --> 00:13:02.560]  這五個首領就看到那五個的城市
[00:13:02.560 --> 00:13:04.080]  這個金老鼠像是菲律賓人
[00:13:04.080 --> 00:13:05.440]  是五個首領的成衣
[00:13:05.440 --> 00:13:14.320]  他現在就是到現在就要約會回到白氏密
[00:13:14.320 --> 00:13:17.120]  但是剛才提到
[00:13:17.120 --> 00:13:20.720]  這班白氏密裡面的居民
[00:13:20.720 --> 00:13:22.000]  這班以色列人
[00:13:22.000 --> 00:13:25.200]  他們犯了一個很嚴重的罪
[00:13:25.200 --> 00:13:26.400]  這裡經文說
[00:13:26.400 --> 00:13:31.600]  他們犯了擅自觀看這個約會
[00:13:31.600 --> 00:13:32.880]  如果看回英文的翻譯
[00:13:32.880 --> 00:13:35.360]  或者看回原文的時候
[00:13:35.360 --> 00:13:36.480]  究竟發生了什麼事
[00:13:36.480 --> 00:13:39.680]  為什麼每次看到都要死
[00:13:39.680 --> 00:13:40.960]  死了很多人
[00:13:40.960 --> 00:13:43.200]  70加5萬人
[00:13:43.200 --> 00:13:44.560]  不少人
[00:13:44.560 --> 00:13:47.280]  可能是包括在城市附近的人
[00:13:47.280 --> 00:13:49.520]  有些聖經學者就說
[00:13:49.520 --> 00:13:50.640]  哪有5萬人那麼多
[00:13:50.640 --> 00:13:52.400]  但聖經是這樣寫就這樣寫
[00:13:52.400 --> 00:13:54.320]  有5萬人就是有70加5萬人
[00:13:54.320 --> 00:13:55.840]  可能包括在城市附近的人
[00:13:55.840 --> 00:13:57.680]  究竟他們犯了什麼罪
[00:13:57.680 --> 00:14:00.880]  有些聖經學者就可能
[00:14:00.880 --> 00:14:07.440]  就是打開這個約會看裡面的法辦
[00:14:07.440 --> 00:14:09.680]  他們不應該打開這個約會
[00:14:09.680 --> 00:14:12.160]  去觀看裡面的物件
[00:14:12.160 --> 00:14:14.320]  這個約會裡面裝了很多的聖物
[00:14:14.320 --> 00:14:18.880]  只有祭司可以這樣做
[00:14:18.880 --> 00:14:20.160]  他們不是祭司
[00:14:20.160 --> 00:14:22.000]  他們的身份是一班利民人
[00:14:22.000 --> 00:14:22.960]  雖然是利民人
[00:14:22.960 --> 00:14:26.160]  但是他們沒有積分去做這件事情
[00:14:26.160 --> 00:14:27.520]  他們當一件的
[00:14:27.520 --> 00:14:29.120]  嘩 看看好不好玩
[00:14:29.120 --> 00:14:34.240]  甚至當一件不得敬畏的
[00:14:34.240 --> 00:14:36.480]  他們不得敬畏耶和華神
[00:14:36.480 --> 00:14:39.040]  結果耶和華神應該有適當
[00:14:39.040 --> 00:14:40.640]  得到他尊重的地方
[00:14:40.640 --> 00:14:42.400]  他們雖然獻了祭
[00:14:42.400 --> 00:14:46.560]  但是耶和華神沒有得到他當得的敬畏
[00:14:46.560 --> 00:14:48.080]  他的榮耀
[00:14:48.080 --> 00:14:52.800]  在這班百事物的以色列民當中
[00:14:52.800 --> 00:14:56.000]  結果就大大地擊殺他們
[00:14:56.000 --> 00:14:57.760]  跟那班菲律賓人差不多
[00:14:57.760 --> 00:14:59.200]  像拜偶像一樣
[00:14:59.200 --> 00:15:00.080]  嘩 好有趣啊
[00:15:00.080 --> 00:15:03.520]  就是不得尊重的心態
[00:15:03.520 --> 00:15:04.800]  所以他們就被擊殺
[00:15:04.800 --> 00:15:08.400]  大哭 死了這麼多人
[00:15:08.400 --> 00:15:09.600]  他們就說
[00:15:09.600 --> 00:15:13.840]  究竟誰能夠在耶和華神
[00:15:13.840 --> 00:15:16.160]  這個聖潔的神面前
[00:15:16.160 --> 00:15:17.840]  開一盞不得罪的燈
[00:15:17.840 --> 00:15:19.520]  我們應該送他去哪裏呢
[00:15:19.520 --> 00:15:20.960]  以色列民明明知道
[00:15:20.960 --> 00:15:22.480]  神的這班子民
[00:15:22.480 --> 00:15:24.000]  明明知道這個以色列人
[00:15:24.000 --> 00:15:25.920]  回來應該是一個祝福
[00:15:25.920 --> 00:15:28.160]  誰知道他不夠敬畏
[00:15:28.160 --> 00:15:31.360]  不得尊敬畏耶和華神
[00:15:31.360 --> 00:15:34.880]  結果就要把這個藥櫃馬上送回去
[00:15:34.880 --> 00:15:35.920]  送給別人
[00:15:35.920 --> 00:15:37.120]  不要這個神
[00:15:37.120 --> 00:15:39.040]  要撇起這個神
[00:15:39.040 --> 00:15:41.760]  於是他就打發人去基列耶林那裏
[00:15:41.760 --> 00:15:42.720]  找他的居民
[00:15:42.720 --> 00:15:44.160]  菲利神已經回來了
[00:15:44.160 --> 00:15:45.520]  這個藥櫃回來了
[00:15:45.520 --> 00:15:46.880]  不如去你那裏吧
[00:15:46.880 --> 00:15:51.600]  結果就運了去基列耶林的地方
[00:15:51.600 --> 00:15:53.040]  到了第七章的時候
[00:15:53.040 --> 00:15:55.040]  這個故事繼續發展
[00:15:55.040 --> 00:15:56.720]  就說在這個山上
[00:15:56.720 --> 00:15:59.680]  就住了在這個基列耶林的地方
[00:15:59.680 --> 00:16:01.920]  有一個父子
[00:16:01.920 --> 00:16:06.000]  就是阿俾阿拿達和他的兒子
[00:16:06.000 --> 00:16:08.480]  以利亞撒在那裏看著藥櫃
[00:16:08.480 --> 00:16:11.440]  在這個地方持續擺了二十年
[00:16:11.440 --> 00:16:13.440]  二十年
[00:16:13.440 --> 00:16:16.320]  二十年
[00:16:16.320 --> 00:16:19.280]  在這個等待期間
[00:16:19.280 --> 00:16:22.320]  在一個好像很無奈的期間
[00:16:22.320 --> 00:16:23.760]  他們又沒有敬拜
[00:16:23.760 --> 00:16:26.160]  他們在管理
[00:16:26.160 --> 00:16:29.680]  但不是全以色列民在偉見事成敬拜
[00:16:29.680 --> 00:16:30.800]  直到
[00:16:30.800 --> 00:16:32.240]  直到什麼時候
[00:16:32.240 --> 00:16:33.760]  直到撒姆爾
[00:16:33.760 --> 00:16:36.160]  過了這二十年裏
[00:16:36.160 --> 00:16:38.000]  撒姆爾已經長大成人
[00:16:38.000 --> 00:16:40.800]  這二十年裏
[00:16:40.800 --> 00:16:42.080]  他都得不到
[00:16:42.080 --> 00:16:44.720]  好像耶和神沒有什麼在他當中
[00:16:44.720 --> 00:16:46.480]  沒有什麼不在他當中
[00:16:46.480 --> 00:16:47.600]  有個藥櫃在那裏
[00:16:47.600 --> 00:16:49.280]  但得不到他的福分
[00:16:49.280 --> 00:16:51.760]  為什麼 究竟什麼事
[00:16:51.760 --> 00:16:58.320]  撒姆爾就對整個以色列的民族說
[00:16:58.320 --> 00:17:04.000]  你們如果一心歸順耶和神的時候
[00:17:04.000 --> 00:17:04.800]  又怎樣
[00:17:04.800 --> 00:17:06.720]  下面最後那段看到什麼
[00:17:06.720 --> 00:17:11.280]  他必救你們脫離非利士人的手
[00:17:11.280 --> 00:17:12.480]  如果
[00:17:12.480 --> 00:17:14.880]  這個是條件性
[00:17:14.880 --> 00:17:15.760]  我們看到
[00:17:15.760 --> 00:17:18.720]  若一心歸順耶和神
[00:17:18.720 --> 00:17:20.400]  什麼叫一心歸順耶和神
[00:17:20.400 --> 00:17:23.920]  因為他周圍的所謂的世界觀
[00:17:23.920 --> 00:17:26.400]  好像我們現在的世界觀
[00:17:26.400 --> 00:17:28.400]  我們身處在明州這裏也好
[00:17:28.400 --> 00:17:31.360]  身處美國或者亞洲的地區也好
[00:17:31.360 --> 00:17:32.800]  他們的世界觀
[00:17:32.800 --> 00:17:36.560]  和基督徒的世界觀是很不同
[00:17:36.560 --> 00:17:38.480]  基督徒覺得這樣做是對的
[00:17:38.480 --> 00:17:40.240]  給世界的人說
[00:17:40.240 --> 00:17:41.200]  你們這樣是歧視
[00:17:41.200 --> 00:17:47.760]  或者用不同的言語去逼迫我們基督徒
[00:17:47.760 --> 00:17:49.760]  如果我們跟隨耶和神的時候
[00:17:49.760 --> 00:17:54.240]  我們很多時候會自我中心去做自己想做的事情
[00:17:54.240 --> 00:17:56.560]  或者是偶像有自己的偶像
[00:17:56.560 --> 00:17:57.760]  但在這裏提醒他們
[00:17:57.760 --> 00:17:59.760]  當時在迦南地的時候
[00:17:59.760 --> 00:18:02.400]  周圍都有很多神
[00:18:02.400 --> 00:18:03.440]  他們拜
[00:18:03.440 --> 00:18:05.040]  又拜耶和
