
[00:00:00.000 --> 00:00:03.280]  你試過在運動場上賽跑嗎
[00:04:55.840 --> 00:04:58.840]  你這樣問不是出於智慧
[00:04:58.840 --> 00:05:02.840]  智慧的人不會將現在和過去比較
[00:05:02.840 --> 00:05:06.840]  我們懷念過去
[00:05:06.840 --> 00:05:09.840]  我們就很難向前走
[00:05:09.840 --> 00:05:11.840]  不單是好的事
[00:05:11.840 --> 00:05:14.840]  不好的事我們都會阻礙我們
[00:05:14.840 --> 00:05:17.840]  如果我們經常記住我們過去的不幸
[00:05:17.840 --> 00:05:19.840]  我們過去的錯誤
[00:05:19.840 --> 00:05:22.840]  我們又很容易沉溺在其中
[00:05:22.840 --> 00:05:24.840]  我們沒有信心向前走
[00:05:24.840 --> 00:05:27.840]  我們不敢再走一步
[00:05:27.840 --> 00:05:30.840]  很多人所謂童年陰影
[00:05:30.840 --> 00:05:33.840]  捆過魚骨一輩子都不敢吃魚
[00:05:33.840 --> 00:05:38.840]  我們很容易被過去纏累我們
[00:05:38.840 --> 00:05:42.840]  聖經說我們要忘記這些事
[00:05:42.840 --> 00:05:44.840]  不要想著
[00:05:44.840 --> 00:05:46.840]  想著就走得不好
[00:05:46.840 --> 00:05:47.840]  我們賽跑
[00:05:47.840 --> 00:05:48.840]  如果你跑馬拉松
[00:05:48.840 --> 00:05:49.840]  跑長一點
[00:05:49.840 --> 00:05:51.840]  你跑第一段跑得不好
[00:05:51.840 --> 00:05:53.840]  你接著在想
[00:05:53.840 --> 00:05:54.840]  剛才真的跑得不好
[00:05:54.840 --> 00:05:55.840]  應該跑快一點
[00:05:55.840 --> 00:05:57.840]  你接著就不知道怎麼跑
[00:05:57.840 --> 00:06:02.840]  你就亂了你的步伐、節奏
[00:06:02.840 --> 00:06:04.840]  你去到哪裡就跑到哪裡
[00:06:04.840 --> 00:06:06.840]  所以聖經說你去到什麼地步
[00:06:06.840 --> 00:06:08.840]  按著什麼地步走
[00:06:08.840 --> 00:06:10.840]  你不要再想以前了
[00:06:10.840 --> 00:06:12.840]  唱歌也是
[00:06:12.840 --> 00:06:14.840]  我小時候唱詩班
[00:06:14.840 --> 00:06:16.840]  指揮教我們練習就練習
[00:06:16.840 --> 00:06:18.840]  去到唱詩的時候
[00:06:18.840 --> 00:06:20.840]  如果你走了音就算了
[00:06:20.840 --> 00:06:22.840]  你繼續唱前面那些
[00:06:22.840 --> 00:06:23.840]  你就不要了
[00:06:23.840 --> 00:06:24.840]  剛才走了音
[00:06:24.840 --> 00:06:25.840]  那個音應該是怎樣的
[00:06:25.840 --> 00:06:26.840]  你後來都走了
[00:06:26.840 --> 00:06:28.840]  你經常想著你前面走了那個音
[00:06:28.840 --> 00:06:31.840]  我們要忘記背後
[00:06:31.840 --> 00:06:34.840]  我們才可以向前走
[00:06:34.840 --> 00:06:36.840]  我們怎樣忘記背後呢
[00:06:36.840 --> 00:06:38.840]  保羅說他為什麼可以
[00:06:38.840 --> 00:06:40.840]  凋棄萬事汗作糞土
[00:06:40.840 --> 00:06:45.840]  因為他以認識耶穌基督為自保
[00:06:45.840 --> 00:06:48.840]  當我們認識耶穌基督的時候
[00:06:48.840 --> 00:06:52.840]  我們比較起那些東西就變得不重要了
[00:06:52.840 --> 00:06:54.840]  本來其他東西都挺好的
[00:06:54.840 --> 00:06:57.840]  我們就很喜歡經常想著
[00:06:57.840 --> 00:07:00.840]  但當我們發現耶穌基督更加好的時候
[00:07:00.840 --> 00:07:03.840]  我們就去想更加好的東西
[00:07:03.840 --> 00:07:05.840]  耶穌說過一個比喻
[00:07:05.840 --> 00:07:08.840]  天國好像一個人發現一顆很貴的珍珠
[00:07:08.840 --> 00:07:11.840]  然後他就變賣了他所有的東西
[00:07:11.840 --> 00:07:13.840]  去買那顆珍珠
[00:07:13.840 --> 00:07:17.840]  如果我們認識到耶穌的寶貴的時候
[00:07:17.840 --> 00:07:19.840]  我們就可以忘記背後
[00:07:19.840 --> 00:07:21.840]  因為那些東西不是很重要的
[00:07:21.840 --> 00:07:23.840]  那些東西沒什麼值得再想的了
[00:07:23.840 --> 00:07:25.840]  沒什麼值得再懷念的了
[00:07:25.840 --> 00:07:27.840]  如果我們認識耶穌
[00:07:27.840 --> 00:07:30.840]  知道耶穌來這個世界為我們受苦
[00:07:30.840 --> 00:07:33.840]  為我們捨棄他的生命
[00:07:33.840 --> 00:07:35.840]  並且赦免我們的罪的時候
[00:07:35.840 --> 00:07:39.840]  我們又可以把過去不好的東西放下
[00:07:39.840 --> 00:07:42.840]  因為耶穌為我們承擔了
[00:07:42.840 --> 00:07:47.840]  我們不要耶穌為我們承擔了我們的罪
[00:07:47.840 --> 00:07:49.840]  我們自己還背著罪
[00:07:49.840 --> 00:07:51.840]  不要耶穌赦免我們的罪
[00:07:51.840 --> 00:07:53.840]  我們不赦免自己
[00:07:53.840 --> 00:07:58.840]  好像福音的一張漫畫說
[00:07:58.840 --> 00:08:00.840]  背著一個很大的袋子
[00:08:00.840 --> 00:08:02.840]  自己的罪
[00:08:02.840 --> 00:08:05.840]  要交來放下給耶穌背
[00:08:05.840 --> 00:08:06.840]  如果不是
[00:08:06.840 --> 00:08:07.840]  你被耶穌背
[00:08:07.840 --> 00:08:08.840]  你又背著耶穌
[00:08:08.840 --> 00:08:10.840]  又背著那個擔子
[00:08:10.840 --> 00:08:12.840]  就等於沒有放下一樣
[00:08:12.840 --> 00:08:15.840]  我們可以忘記背後
[00:08:15.840 --> 00:08:19.840]  因為耶穌為我們承擔了這一切
[00:08:19.840 --> 00:08:21.840]  對教徒來說
[00:08:21.840 --> 00:08:23.840]  我們是向前看的
[00:08:23.840 --> 00:08:25.840]  因為聖經說
[00:08:25.840 --> 00:08:26.840]  信耶穌是什麼?
[00:08:26.840 --> 00:08:29.840]  舊事已過都變成新的了
[00:08:29.840 --> 00:08:33.840]  所以教徒是向前看的
[00:08:33.840 --> 00:08:36.840]  每一天對我們來說都是新的
[00:08:36.840 --> 00:08:38.840]  我們不是看過去的
[00:08:38.840 --> 00:08:41.840]  我們是看前面的日子
[00:08:41.840 --> 00:08:45.840]  我們的盼望是在前面的日子
[00:08:45.840 --> 00:08:49.840]  因為神做我們兩隻眼都是向前看的
[00:08:49.840 --> 00:08:50.840]  你不會一隻眼向前看
[00:08:50.840 --> 00:08:52.840]  一隻眼是向後看的
[00:08:52.840 --> 00:08:54.840]  你是沒有辦法向後看的
[00:08:54.840 --> 00:08:55.840]  如果你看後面你會怎樣?
[00:08:55.840 --> 00:08:57.840]  你會轉頭看後面
[00:08:57.840 --> 00:08:59.840]  我們是向前看的
[00:08:59.840 --> 00:09:02.840]  你是看不到你後面的
[00:09:02.840 --> 00:09:07.840]  所以人是看不到自己的後路的
[00:09:07.840 --> 00:09:11.840]  有些人特意放在後面拍照
[00:09:11.840 --> 00:09:14.840]  你從來沒有看到自己後面是怎樣的
[00:09:14.840 --> 00:09:16.840]  我們是向前看的
[00:09:16.840 --> 00:09:20.840]  我們是不應該向後看的
[00:09:20.840 --> 00:09:23.840]  所以有些人喜歡懷緬過去
[00:09:23.840 --> 00:09:26.840]  現在因為生活很艱難
[00:09:26.840 --> 00:09:29.840]  我做回小朋友就好了
[00:09:29.840 --> 00:09:33.840]  我們經常想回到以前最好的日子
[00:09:33.840 --> 00:09:35.840]  小朋友無憂無慮
[00:09:35.840 --> 00:09:37.840]  你以為小朋友無憂無慮
[00:09:37.840 --> 00:09:39.840]  你小時候是否真的無憂無慮?
[00:09:39.840 --> 00:09:41.840]  你不是現在的小朋友
[00:09:41.840 --> 00:09:43.840]  是過去了你忘記的
[00:09:43.840 --> 00:09:45.840]  現在的小朋友不知道有多辛苦
[00:09:45.840 --> 00:09:46.840]  讀書壓力多大
[00:09:46.840 --> 00:09:49.840]  香港平均有小朋友學五件事
[00:09:49.840 --> 00:09:51.840]  很受很多壓力
[00:09:51.840 --> 00:09:53.840]  你不要說無憂無慮
[00:09:53.840 --> 00:09:55.840]  我們其實不滿現在
[00:09:55.840 --> 00:09:59.840]  經常以為在過去找一些好的日子
[00:09:59.840 --> 00:10:01.840]  舊約是這樣說的
[00:10:01.840 --> 00:10:05.840]  因為舊約的人是想回過去好的日子
[00:10:05.840 --> 00:10:07.840]  想回伊甸園的日子
[00:10:07.840 --> 00:10:11.840]  想回大衛的皇朝輝煌的時候
[00:10:11.840 --> 00:10:13.840]  所以直到今天
[00:10:13.840 --> 00:10:17.840]  以色列國都是用大衛之星作為國旗
[00:10:17.840 --> 00:10:18.840]  去回望
[00:10:18.840 --> 00:10:19.840]  去追想
[00:10:19.840 --> 00:10:22.840]  希望好像大衛的時候一樣
[00:10:22.840 --> 00:10:25.840]  這就是想過去的日子
[00:10:25.840 --> 00:10:26.840]  中國人也是
[00:10:26.840 --> 00:10:28.840]  我們認為在我們的歷史裡面
[00:10:28.840 --> 00:10:30.840]  漢唐盛世
[00:10:30.840 --> 00:10:32.840]  我們稱自己為漢人
[00:10:32.840 --> 00:10:33.840]  唐人
[00:10:33.840 --> 00:10:35.840]  那時候是最威風的
[00:10:35.840 --> 00:10:37.840]  儒家的經典
[00:10:37.840 --> 00:10:39.840]  就是追念堯舜時代
[00:10:39.840 --> 00:10:41.840]  英明的君主
[00:10:41.840 --> 00:10:43.840]  不眷戀權力
[00:10:43.840 --> 00:10:46.840]  將權力交給另一個英明的君主
[00:10:46.840 --> 00:10:50.840]  我們經常覺得這樣是最好的日子
[00:10:50.840 --> 00:10:52.840]  但新約不是這樣看的
[00:10:52.840 --> 00:10:57.840]  新約不是回頭去找以前好的日子
[00:10:57.840 --> 00:10:59.840]  新約結束的時候說什麼?
[00:10:59.840 --> 00:11:00.840]  新約結束
[00:11:00.840 --> 00:11:01.840]  啟示錄最後說
[00:11:01.840 --> 00:11:02.840]  新天新地
[00:11:02.840 --> 00:11:04.840]  新耶路撒冷
[00:11:04.840 --> 00:11:05.840]  一個新的世界
[00:11:05.840 --> 00:11:07.840]  一個新的環境
[00:11:07.840 --> 00:11:09.840]  不是回到以前好的日子
[00:11:09.840 --> 00:11:11.840]  所以最好的是在前面
[00:11:11.840 --> 00:11:13.840]  最好的是在將來
[00:11:13.840 --> 00:11:15.840]  最好的就是在天上
[00:11:15.840 --> 00:11:18.840]  那個新天新地的日子
[00:11:18.840 --> 00:11:20.840]  忘記背後
[00:11:20.840 --> 00:11:23.840]  不要以為你最好的日子在過去
[00:11:23.840 --> 00:11:25.840]  你一定要去找回那些日子
[00:11:25.840 --> 00:11:27.840]  那些集體回憶
[00:11:27.840 --> 00:11:28.840]  沒有的了
[00:11:28.840 --> 00:11:30.840]  土瓜人就快不同了
[00:11:30.840 --> 00:11:32.840]  那些房子會拆了
[00:11:32.840 --> 00:11:34.840]  不要想著以前那些房子很漂亮
[00:11:34.840 --> 00:11:35.840]  那就算了
[00:11:35.840 --> 00:11:37.840]  你想想將來會有什麼新房子
[00:11:37.840 --> 00:11:38.840]  漂亮不漂亮我不知道
[00:11:38.840 --> 00:11:41.840]  但是我們的日子會在前面
[00:11:41.840 --> 00:11:45.840]  所以我們要去努力面前
[00:11:45.840 --> 00:11:47.840]  面前是要努力的
[00:11:47.840 --> 00:11:49.840]  我們放下過去
[00:11:49.840 --> 00:11:51.840]  我們就向前看
[00:11:51.840 --> 00:11:53.840]  我們就向前努力
[00:11:53.840 --> 00:11:55.840]  不過我們要有一個目標
[00:11:55.840 --> 00:11:57.840]  我們光是努力是沒有用的
[00:11:57.840 --> 00:11:59.840]  光是努力是可以原地跑的
[00:11:59.840 --> 00:12:01.840]  即是你去健身室跑步
[00:12:01.840 --> 00:12:02.840]  跑來跑去的位置
[00:12:02.840 --> 00:12:04.840]  當然你是為了消脂
[00:12:04.840 --> 00:12:06.840]  你不是想有一個地方跑去
[00:12:06.840 --> 00:12:08.840]  只是在那裡跑
[00:12:08.840 --> 00:12:10.840]  跑沒什麼看的
[00:12:10.840 --> 00:12:12.840]  我只看Facebook有些影片
[00:12:12.840 --> 00:12:14.840]  就是狗仔都開始跑跑步機
[00:12:14.840 --> 00:12:16.840]  可能主人忽然帶牠出去走
[00:12:16.840 --> 00:12:18.840]  就開跑步機在那裡走
[00:12:18.840 --> 00:12:20.840]  那就算了
[00:12:20.840 --> 00:12:22.840]  走一個小時就行了
[00:12:22.840 --> 00:12:23.840]  那就搞定了
[00:12:23.840 --> 00:12:25.840]  所以就去放狗
[00:12:25.840 --> 00:12:26.840]  我們是沒有意思的
[00:12:26.840 --> 00:12:28.840]  走來走去都是同一個位置的
[00:12:28.840 --> 00:12:30.840]  所以我們不要白費氣力
[00:12:30.840 --> 00:12:33.840]  很多時候我們的人生就是努力
[00:12:33.840 --> 00:12:34.840]  我們是很努力的
[00:12:34.840 --> 00:12:35.840]  我們是很辛苦的
[00:12:35.840 --> 00:12:36.840]  很累的
[00:12:36.840 --> 00:12:38.840]  每個人都在那裡打瞌睡
[00:12:38.840 --> 00:12:40.840]  什麼時間的人都在那裡打瞌睡
[00:12:40.840 --> 00:12:44.840]  但是我們是完全沒有進展的
[00:12:44.840 --> 00:12:46.840]  因為我們是白費氣力
[00:12:46.840 --> 00:12:48.840]  我們是在原地跑
[00:12:48.840 --> 00:12:49.840]  所以保羅說
[00:12:49.840 --> 00:12:51.840]  努力面前要向著標竿直跑
[00:12:51.840 --> 00:12:55.840]  我們要知道我們賽跑的目標是什麼
[00:12:55.840 --> 00:12:57.840]  我們的終點是什麼
[00:12:57.840 --> 00:12:58.840]  我們的目標是什麼呢
[00:12:58.840 --> 00:12:59.840]  保羅說
[00:12:59.840 --> 00:13:02.840]  他能夠凋棄萬事
[00:13:02.840 --> 00:13:04.840]  是要得著基督為至寶的
[00:13:04.840 --> 00:13:08.840]  他是有相信基督的義
[00:13:08.840 --> 00:13:11.840]  就是因信神而來的義
[00:13:11.840 --> 00:13:12.840]  他第十節說
[00:13:12.840 --> 00:13:14.840]  使我認識基督
[00:13:14.840 --> 00:13:15.840]  曉得祂復活的大能
[00:13:15.840 --> 00:13:17.840]  並且曉得和祂一同受苦
[00:13:17.840 --> 00:13:19.840]  效法祂的死
[00:13:19.840 --> 00:13:23.840]  保羅的標竿的目標
[00:13:23.840 --> 00:13:25.840]  就是認識耶穌基督
[00:13:25.840 --> 00:13:27.840]  去體會祂自己的能力
[00:13:27.840 --> 00:13:30.840]  去建立和耶穌基督的關係
[00:13:30.840 --> 00:13:32.840]  今天我們比較會用這個說法
[00:13:32.840 --> 00:13:36.840]  去加深我們和耶穌基督的關係
[00:13:36.840 --> 00:13:39.840]  我們去尋求和耶穌基督
[00:13:39.840 --> 00:13:41.840]  有一個更加深入的關係
[00:13:41.840 --> 00:13:43.840]  因為認識耶穌
[00:13:43.840 --> 00:13:44.840]  在聖經裡認識
[00:13:44.840 --> 00:13:45.840]  我們明白
[00:13:45.840 --> 00:13:47.840]  不只是知道一些東西
[00:13:47.840 --> 00:13:48.840]  就是我認識你
[00:13:48.840 --> 00:13:51.840]  我知道何秉弘的名字
[00:13:51.840 --> 00:13:53.840]  那就是認識了
[00:13:53.840 --> 00:13:54.840]  是不是這樣就行了
[00:13:54.840 --> 00:13:56.840]  大家知道他的名字就算了
[00:13:56.840 --> 00:13:57.840]  不是的
[00:13:57.840 --> 00:13:58.840]  關係是要建立的
[00:13:58.840 --> 00:14:01.840]  關係建立是要努力的
[00:14:01.840 --> 00:14:04.840]  人和人的關係建立是要努力的
[00:14:04.840 --> 00:14:06.840]  不是你看我,我看你
[00:14:06.840 --> 00:14:07.840]  大家就會越來越熟悉
[00:14:07.840 --> 00:14:08.840]  不會的
[00:14:08.840 --> 00:14:12.840]  很多人住在同一間房子的關係是沒有加深的
[00:14:12.840 --> 00:14:14.840]  越來越疏遠的
[00:14:14.840 --> 00:14:17.840]  因為大家不願意努力去建立
[00:14:17.840 --> 00:14:19.840]  努力去溝通
[00:14:19.840 --> 00:14:21.840]  努力去了解對方
[00:14:21.840 --> 00:14:24.840]  去體會他的遭遇
[00:14:24.840 --> 00:14:27.840]  去和他一起面對這些遭遇
[00:14:27.840 --> 00:14:33.840]  所以保羅說他要認識基督作為他的標竿
[00:14:33.840 --> 00:14:37.840]  他是要努力去達成這件事
[00:14:37.840 --> 00:14:38.840]  並且竭力追求
[00:14:38.840 --> 00:14:41.840]  因為他不覺得他已經得到了
[00:14:41.840 --> 00:14:44.840]  保羅不是很認識基督嗎
[00:14:44.840 --> 00:14:47.840]  保羅看到耶穌向他顯現
[00:14:47.840 --> 00:14:50.840]  但是保羅說我不是以為自己得到了
[00:14:50.840 --> 00:14:52.840]  我是要竭力追求的
[00:14:52.840 --> 00:14:55.840]  我是可以更多認識耶穌基督
[00:14:55.840 --> 00:14:59.840]  更多認識他復活的大能
[00:14:59.840 --> 00:15:03.840]  我們很多時候在今天的教會
[00:15:03.840 --> 00:15:04.840]  可能是福音派的教會
[00:15:04.840 --> 00:15:09.840]  浸信會我們就強調傳福音
[00:15:09.840 --> 00:15:14.840]  我們就強調大使命使萬民做耶穌的門徒
[00:15:14.840 --> 00:15:16.840]  我們記得第一部分
[00:15:16.840 --> 00:15:19.840]  就是奉聖父聖子的名為他們施浸
[00:15:19.840 --> 00:15:21.840]  就是帶他們信耶穌
[00:15:21.840 --> 00:15:23.840]  帶他們願意來接受救恩
[00:15:23.840 --> 00:15:26.840]  很多時候我們就將一個人
[00:15:26.840 --> 00:15:28.840]  將他成為一個教徒
[00:15:28.840 --> 00:15:30.840]  幫他施了浸之後
[00:15:30.840 --> 00:15:32.840]  我們就結束了
[00:15:32.840 --> 00:15:34.840]  這件事結束了
[00:15:34.840 --> 00:15:36.840]  我們忘記了大使命下半部
[00:15:36.840 --> 00:15:38.840]  就是凡我教訓你們的
[00:15:38.840 --> 00:15:40.840]  都教訓他們遵守
[00:15:40.840 --> 00:15:42.840]  要遵守耶穌的教訓
[00:15:42.840 --> 00:15:44.840]  就是要努力的
[00:15:44.840 --> 00:15:47.840]  因為耶穌教訓不是那麼容易遵守的
[00:15:47.840 --> 00:15:49.840]  你坐在那裡自然就遵守了
[00:15:49.840 --> 00:15:53.840]  我們是要幫助人成為門徒
[00:15:53.840 --> 00:15:56.840]  要幫助他們遵守耶穌的教訓
[00:15:56.840 --> 00:15:58.840]  所以保羅說他還沒有得到
[00:15:58.840 --> 00:16:01.840]  他繼續努力
[00:16:01.840 --> 00:16:03.840]  我們是要繼續努力
[00:16:03.840 --> 00:16:06.840]  建立和耶穌基督的關係
[00:16:06.840 --> 00:16:08.840]  是要竭力追求的
[00:16:08.840 --> 00:16:10.840]  是要艱難的
[00:16:10.840 --> 00:16:12.840]  是要辛苦的
[00:16:12.840 --> 00:16:14.840]  屬靈操練是要辛苦的
[00:16:14.840 --> 00:16:17.840]  大家都有些努力付出出來的
[00:16:17.840 --> 00:16:20.840]  你也不只是睡在家裡
[00:16:20.840 --> 00:16:22.840]  你願意回來聚會
[00:16:22.840 --> 00:16:24.840]  你每個星期日回來崇拜
[00:16:24.840 --> 00:16:25.840]  你也在努力的
[00:16:25.840 --> 00:16:27.840]  感謝神吧
[00:16:27.840 --> 00:16:29.840]  但還可以努力多一點
[00:16:29.840 --> 00:16:33.840]  我們在神和耶穌的關係上
[00:16:33.840 --> 00:16:35.840]  我們還可以努力多一點
[00:16:35.840 --> 00:16:37.840]  我們看聖經
[00:16:37.840 --> 00:16:38.840]  看過很多次了
[00:16:38.840 --> 00:16:40.840]  我看了幾十次了
[00:16:40.840 --> 00:16:41.840]  我小時候看聖經
[00:16:41.840 --> 00:16:42.840]  記住自己看了多少次
[00:16:42.840 --> 00:16:43.840]  後來都忘記了
[00:16:43.840 --> 00:16:45.840]  但我仍然是
[00:16:45.840 --> 00:16:47.840]  最近才在傳道書找到
[00:16:47.840 --> 00:16:49.840]  剛才我見到的那一節
[00:16:49.840 --> 00:16:51.840]  以前好像沒見過這節
[00:16:51.840 --> 00:16:53.840]  七章第十節
[00:16:53.840 --> 00:16:55.840]  有些新的東西說了
[00:16:55.840 --> 00:16:56.840]  還有的
[00:16:56.840 --> 00:16:58.840]  有很多沒有留意的
[00:16:58.840 --> 00:17:00.840]  有很多不是很明白的
[00:17:00.840 --> 00:17:02.840]  我們是要竭力追求的
[00:17:02.840 --> 00:17:04.840]  教會歷史這麼幾二千年來
[00:17:04.840 --> 00:17:06.840]  很多屬靈操練幫助我們
[00:17:06.840 --> 00:17:10.840]  努力去建立和神的關係
[00:17:10.840 --> 00:17:11.840]  我們不要以為
[00:17:11.840 --> 00:17:12.840]  我們信了耶穌
[00:17:12.840 --> 00:17:13.840]  和神有關係了
[00:17:13.840 --> 00:17:15.840]  我們就夠了
[00:17:15.840 --> 00:17:17.840]  有時我們屬靈餵口
[00:17:17.840 --> 00:17:19.840]  是很容易滿足的
[00:17:19.840 --> 00:17:21.840]  上了天堂
[00:17:21.840 --> 00:17:23.840]  有生命就算了
[00:17:23.840 --> 00:17:25.840]  得到赦免就算了
[00:17:25.840 --> 00:17:28.840]  我們忘記了和神的關係
[00:17:28.840 --> 00:17:31.840]  是可以很深入的
[00:17:31.840 --> 00:17:34.840]  是可以很深入的關係
[00:17:34.840 --> 00:17:37.840]  有時人和人的關係也是這樣
