
[00:00:00.000 --> 00:00:03.480]  一同來敬拜祢 唱詩讚美祢
[00:04:39.000 --> 00:04:43.200]  也不為了什麼而存在
[00:04:43.200 --> 00:04:45.200]  但我們是相信上帝
[00:04:45.200 --> 00:04:49.200]  我們既然相信上帝 相信耶穌 也相信聖經
[00:04:49.200 --> 00:04:52.600]  我們就可以在聖經中找到答案
[00:04:52.600 --> 00:04:56.600]  今天我要和大家在創世紀前面那幾章的經文
[00:04:56.600 --> 00:04:57.800]  和今天
[00:04:57.800 --> 00:05:00.200]  今天其實要看一章半的經文
[00:05:00.200 --> 00:05:03.600]  來了解人生的意義
[00:05:03.600 --> 00:05:06.800]  在創世紀一章二十六節那裏
[00:05:06.800 --> 00:05:10.400]  上帝說我們要照自己的形象
[00:05:10.400 --> 00:05:13.200]  自己的樣式做人
[00:05:13.200 --> 00:05:15.800]  讓他們管理鳥類 魚類
[00:05:15.800 --> 00:05:20.000]  和一切生畜 野獸 爬蟲等各種動物
[00:05:20.000 --> 00:05:25.600]  原來人類是按照上帝的形象而做的
[00:05:25.600 --> 00:05:28.800]  形象起碼有兩種意思
[00:05:28.800 --> 00:05:31.400]  首先由於上帝是靈
[00:05:31.400 --> 00:05:34.600]  人也是有靈的
[00:05:34.600 --> 00:05:37.800]  但人也有物質性
[00:05:37.800 --> 00:05:41.200]  所以人是靈與物質的結合
[00:05:41.200 --> 00:05:44.600]  並且由於上帝是這麼豐富
[00:05:44.600 --> 00:05:49.400]  只有男性不能夠表達出上帝的性情
[00:05:49.400 --> 00:05:54.000]  要有男有女才可以表達出上帝的性情
[00:05:54.000 --> 00:05:59.600]  當然有男有女的另外一個目的就是為了繁殖後代
[00:05:59.600 --> 00:06:03.600]  形象另外一方面的意思就是
[00:06:03.600 --> 00:06:07.400]  大地是屬於上帝的
[00:06:07.400 --> 00:06:10.200]  如果我們拿一個銀出來看
[00:06:10.200 --> 00:06:15.000]  澳洲的銀無論面值是多少
[00:06:15.000 --> 00:06:16.800]  一元兩元五元都一樣
[00:06:16.800 --> 00:06:18.600]  你拿出來看看
[00:06:18.600 --> 00:06:21.800]  有一邊當然有個英女皇的頭像
[00:06:21.800 --> 00:06:24.200]  刻在上面
[00:06:24.200 --> 00:06:27.000]  英女皇的頭像就代表
[00:06:27.000 --> 00:06:31.600]  這個地方是屬於英女皇管治的
[00:06:31.600 --> 00:06:35.400]  上帝就做了一對活的形象
[00:06:35.400 --> 00:06:40.600]  是代表上帝在這個地球上來管治的
[00:06:40.600 --> 00:06:42.800]  上帝是大地的主人
[00:06:42.800 --> 00:06:45.400]  不過上主也委派了人類
[00:06:45.400 --> 00:06:50.000]  代表他來管理大地
[00:06:50.000 --> 00:06:51.200]  換句話說
[00:06:51.200 --> 00:06:54.400]  人類是代表上帝管理大地
[00:06:54.400 --> 00:06:58.800]  記得剛才我們看過Susan Wolf說
[00:06:58.800 --> 00:07:02.800]  那些不信上帝的人注定找不到答案
[00:07:02.800 --> 00:07:05.600]  因為我們既不代表著甚麼
[00:07:05.600 --> 00:07:07.000]  但是聖經告訴我們
[00:07:07.000 --> 00:07:08.400]  我們是有代表的
[00:07:08.400 --> 00:07:12.000]  我們不是扮代表
[00:07:12.000 --> 00:07:18.400]  我們是代表上帝的
[00:07:18.400 --> 00:07:20.200]  雖然不信上帝的人
[00:07:20.200 --> 00:07:23.400]  當然生命本身沒有甚麼存在的理由
[00:07:23.400 --> 00:07:26.600]  但是我們是有理由
[00:07:26.600 --> 00:07:30.000]  有做上帝的代表
[00:07:30.000 --> 00:07:32.600]  然後我們又有使命的
[00:07:32.600 --> 00:07:36.200]  因為在一章二十八節說
[00:07:36.200 --> 00:07:37.600]  要生養眾多
[00:07:37.600 --> 00:07:39.800]  使你的後代遍滿世界
[00:07:39.800 --> 00:07:41.000]  控制大地
[00:07:41.000 --> 00:07:46.200]  我要你們管理魚類鳥類和所有動物
[00:07:46.200 --> 00:07:49.200]  這個其實是全人類生存的意義
[00:07:49.200 --> 00:07:52.400]  我們是上帝在地上的代表
[00:07:52.400 --> 00:07:57.000]  並且是上帝做我們的目的
[00:07:57.000 --> 00:08:02.200]  這個也可以說是我們生命的冠冕
[00:08:02.200 --> 00:08:03.800]  正如詩人說過
[00:08:03.800 --> 00:08:06.600]  然而你做他緊低於你自己
[00:08:06.600 --> 00:08:09.600]  你用光榮尊貴作他的華冠
[00:08:09.600 --> 00:08:12.800]  我們的使命就是我們的華冠
[00:08:12.800 --> 00:08:16.000]  但是我們記得亞當和夏娃是偏行幾路
[00:08:16.000 --> 00:08:17.200]  不愛上帝
[00:08:17.200 --> 00:08:20.000]  不遵守上帝所定的家規
[00:08:20.000 --> 00:08:23.600]  他們就被上帝趕出了伊甸園
[00:08:23.600 --> 00:08:25.200]  上個星期我們看到
[00:08:25.200 --> 00:08:28.200]  該人不愛他的兄弟
[00:08:28.200 --> 00:08:32.800]  嫉妒他得到上帝的喜歡
[00:08:32.800 --> 00:08:36.000]  將他的弟弟阿伯殺了
[00:08:36.000 --> 00:08:39.200]  該人也都被上帝審判
[00:08:39.200 --> 00:08:43.000]  被詛咒要成為狼子
[00:08:43.000 --> 00:08:44.600]  去其他地方住
[00:08:44.600 --> 00:08:47.200]  不能夠再見上帝的面
[00:08:47.200 --> 00:08:50.400]  其實上帝沒有殺他
[00:08:50.400 --> 00:08:52.200]  沒有殺該人
[00:08:52.200 --> 00:08:56.000]  所以很可能是給他有機會去悔改
[00:08:56.000 --> 00:08:59.400]  今天我們沒有讀四章十七節到二十四節
[00:08:59.400 --> 00:09:04.600]  但是我們講道的時候會看他的續譜
[00:09:04.600 --> 00:09:09.800]  然後將他的續譜和第五章的續譜比對一下
[00:09:09.800 --> 00:09:13.600]  我們就可能了解到作者的心意
[00:09:13.600 --> 00:09:16.200]  在四章十七節到二十四節那段
[00:09:16.200 --> 00:09:20.200]  我們看到該人沒有悔改
[00:09:20.200 --> 00:09:23.400]  該人在伊甸園東面居住
[00:09:23.400 --> 00:09:27.200]  他一方面不斷繁衍後代
[00:09:27.200 --> 00:09:31.000]  另一方面我們留意到他的後代當中
[00:09:31.000 --> 00:09:35.000]  是沒有人再以巫農為業
[00:09:35.000 --> 00:09:37.600]  記得上帝給他的懲罰嗎?
[00:09:37.600 --> 00:09:40.200]  其中一件事就是要他轉行
[00:09:40.200 --> 00:09:43.600]  以後不可以再做農夫了
[00:09:43.600 --> 00:09:48.000]  於是該人就發展出另類文化
[00:09:48.000 --> 00:09:50.600]  該人開始轉行做什麼呢?
[00:09:50.600 --> 00:09:55.000]  我想他做鑽,建造一座城
[00:09:55.000 --> 00:09:59.400]  並且他就用自己的兒子來命名
[00:09:59.400 --> 00:10:02.600]  叫那座城就用兒子的名字
[00:10:02.600 --> 00:10:05.600]  古代人建造城
[00:10:05.600 --> 00:10:09.000]  最主要是防禦外敵入侵
[00:10:09.000 --> 00:10:12.000]  所以中國就有萬里長城
[00:10:12.000 --> 00:10:14.400]  該人要建城
[00:10:14.400 --> 00:10:18.000]  表示他已經失去了上帝
[00:10:18.000 --> 00:10:21.600]  作為他安全的保障
[00:10:21.600 --> 00:10:26.400]  失去上帝的保障,他唯有靠自己
[00:10:26.400 --> 00:10:31.200]  靠自己建造一座城來守衛自己和家人
[00:10:31.200 --> 00:10:37.400]  他用兒子的名字來命名那座城
[00:10:37.400 --> 00:10:42.200]  可見他一生的安全感和寄望
[00:10:42.200 --> 00:10:46.000]  都完全放在兒子身上
[00:10:46.000 --> 00:10:47.600]  真是很可惜
[00:10:47.600 --> 00:10:51.800]  當人要自己去決定善惡
[00:10:51.800 --> 00:10:55.800]  就失去了永恆的生命
[00:10:55.800 --> 00:10:59.800]  也失去了和上帝的愛的關係
[00:10:59.800 --> 00:11:08.000]  他只能夠以短暫的人和物來替代上帝
[00:11:08.000 --> 00:11:11.000]  所以在該人的後代中
[00:11:11.000 --> 00:11:15.000]  是沒有人追求敬拜上帝
[00:11:15.000 --> 00:11:20.600]  他們所做的事都是為了生活和享受
[00:11:20.600 --> 00:11:25.200]  彈琴、吹笛、搞派對
[00:11:25.200 --> 00:11:30.400]  並且當人要以自己作為決定善惡的標準
[00:11:30.400 --> 00:11:35.600]  而代替上帝的命定的時候
[00:11:35.600 --> 00:11:41.600]  其實只會增加人的自大和惡行
[00:11:41.600 --> 00:11:49.200]  在該人的第七代孫子拉麥身上表露無遺
[00:11:49.200 --> 00:11:55.200]  該人的第七世孫子拉麥娶了兩個妻子
[00:11:55.200 --> 00:11:57.200]  在《創世紀》中
[00:11:57.200 --> 00:12:02.000]  這裡第一次記載一個男人有兩位妻子
[00:12:02.000 --> 00:12:07.400]  上帝原本為亞當做了一位妻子
[00:12:07.400 --> 00:12:11.800]  但是拉麥要娶兩位妻子
[00:12:11.800 --> 00:12:17.200]  明顯是以自己的喜好代替上帝的設計
[00:12:17.200 --> 00:12:20.800]  後來在四章二十三至二十四節
[00:12:20.800 --> 00:12:22.800]  他作了一首詩
[00:12:22.800 --> 00:12:28.000]  更加顯出他的自大和凶殘的個性
[00:12:28.000 --> 00:12:32.600]  他說殺害該人的人要賠上七條命
[00:12:32.600 --> 00:12:36.600]  殺死我的人必須賠上七十七條命
[00:12:36.600 --> 00:12:39.600]  表現出他很自大
[00:12:39.600 --> 00:12:42.000]  自己比上帝還要厲害
[00:12:42.000 --> 00:12:43.800]  比上帝威風
[00:12:43.800 --> 00:12:46.200]  上帝報應七個七倍不夠
[00:12:46.200 --> 00:12:48.200]  我報應七十個七倍
[00:12:48.200 --> 00:12:50.400]  比上帝更加嚴厲
[00:12:50.400 --> 00:12:52.800]  誰敢動他就死定了
[00:12:52.800 --> 00:12:56.600]  該人資瘤沒有什麼希望
[00:12:56.600 --> 00:13:00.400]  離開上帝越來越遠
[00:13:00.400 --> 00:13:02.200]  但是在黑暗中
[00:13:02.200 --> 00:13:04.400]  給我們一線曙光的
[00:13:04.400 --> 00:13:08.400]  是亞當的另一個兒子 瑟特
[00:13:08.400 --> 00:13:13.800]  是代替那位得到上帝喜歡的阿伯
[00:13:13.800 --> 00:13:15.600]  四章二十六節說
[00:13:15.600 --> 00:13:17.000]  瑟特生了一個兒子
[00:13:17.000 --> 00:13:18.600]  取名以羅氏
[00:13:18.600 --> 00:13:24.000]  那時候人開始求告耶和華的名
[00:13:24.000 --> 00:13:27.200]  在原文裡面沒有「人」字
[00:13:27.200 --> 00:13:28.800]  所以這節經文
[00:13:28.800 --> 00:13:30.400]  大概最重要的功能
[00:13:30.400 --> 00:13:33.000]  是給我們一個時間的座標
[00:13:33.000 --> 00:13:36.400]  不是亞當的孫子以羅氏特別敬虔
[00:13:36.400 --> 00:13:38.800]  開始帶領人敬拜上主
[00:13:38.800 --> 00:13:42.200]  第五章一開始就是一個續寶
[00:13:42.200 --> 00:13:46.600]  第一句話就提到後代那個字
[00:13:46.600 --> 00:13:48.800]  我們特別留意後代那個字
[00:13:48.800 --> 00:13:52.000]  希伯來文的音譯叫托洛多
[00:13:52.000 --> 00:13:55.800]  這個字在第二章四節是第一次出現
[00:13:55.800 --> 00:13:59.000]  在第五章第一節是第二次出現
[00:13:59.000 --> 00:14:02.200]  很多解經家、識經學者都認為
[00:14:02.200 --> 00:14:09.200]  這是原作者用來把創世紀分段的記號
[00:14:09.200 --> 00:14:14.000]  就是說由二章四節到四章二十六節是一個段落
[00:14:14.000 --> 00:14:18.400]  在這個段落裡面記載了兩個失敗的男人
[00:14:18.400 --> 00:14:20.200]  亞當和那個人
[00:14:20.200 --> 00:14:21.800]  一個不愛上帝
[00:14:21.800 --> 00:14:24.000]  一個不愛兄弟
[00:14:24.000 --> 00:14:27.400]  上帝的計劃是不是完全的失敗
[00:14:27.400 --> 00:14:32.000]  從此以後沒有人再敬畏跟隨上帝呢?
[00:14:32.000 --> 00:14:36.600]  我們先來看看第五章這個續寶的一些特色
[00:14:36.600 --> 00:14:41.200]  然後思想裡面所帶出來的信息
[00:14:41.200 --> 00:14:44.000]  在五章第一節和第二節
[00:14:44.000 --> 00:14:47.000]  第一句話說以下是亞當的後代
[00:14:47.000 --> 00:14:51.600]  這句話是一個標題
[00:14:51.600 --> 00:14:54.600]  標題之後那兩句話裡面
[00:14:54.600 --> 00:15:00.000]  其中有三次提到人是受造的
[00:15:00.000 --> 00:15:04.400]  也都是受上帝特別賜福的
[00:15:04.400 --> 00:15:06.200]  一方面是提醒我們
[00:15:06.200 --> 00:15:10.200]  人的位置是受造物
[00:15:10.200 --> 00:15:14.600]  上帝是我們的創造主
[00:15:14.600 --> 00:15:18.600]  人類在地上是上帝的代表
[00:15:18.600 --> 00:15:20.400]  假如我們否認上帝
[00:15:20.400 --> 00:15:23.200]  人就真的不代表著什麼
[00:15:23.200 --> 00:15:26.600]  也都失去了存在的意義
[00:15:26.600 --> 00:15:32.000]  第二節也提到上帝賜福給人
[00:15:32.000 --> 00:15:35.200]  因此在該隱之後
[00:15:35.200 --> 00:15:39.800]  跟上帝有正常關係的人
[00:15:39.800 --> 00:15:43.600]  都會蒙上帝賜福
[00:15:43.600 --> 00:15:47.000]  而那些蒙上帝賜福的人的故事
[00:15:47.000 --> 00:15:49.800]  還要繼續發展下去
[00:15:49.800 --> 00:15:52.000]  所以背叛的該隱
[00:15:52.000 --> 00:15:55.600]  就不在這個續寶裡面出現
[00:15:55.600 --> 00:15:59.000]  人類的故事是由敬拜上主
[00:15:59.000 --> 00:16:03.400]  撒達的支流發展下去
[00:16:03.400 --> 00:16:05.600]  第三節開始就是續寶
[00:16:05.600 --> 00:16:07.800]  我們先觀察一下這個續寶
[00:16:07.800 --> 00:16:10.200]  看看有什麼特色
[00:16:10.200 --> 00:16:14.000]  首先我們留意到這個續寶
[00:16:14.000 --> 00:16:16.200]  只記載了男人的名字
[00:16:16.200 --> 00:16:17.400]  沒有女人的
[00:16:17.400 --> 00:16:21.600]  我們用第三節和第四節來做個舉例
[00:16:21.600 --> 00:16:24.800]  當一百三十歲時生了一個兒子
[00:16:24.800 --> 00:16:26.200]  跟他一模一樣
[00:16:26.200 --> 00:16:28.400]  吸沙水明 撒達
[00:16:28.400 --> 00:16:31.600]  阿當生撒達以後又活了八百年
[00:16:31.600 --> 00:16:34.800]  並且生男育女
[00:16:34.800 --> 00:16:36.400]  阿當的妻子我們都知道
[00:16:36.400 --> 00:16:37.400]  阿當是有妻子的
[00:16:37.400 --> 00:16:39.600]  阿當的妻子叫夏娃
[00:16:39.600 --> 00:16:44.600]  故此我們知道其他的後代
[00:16:44.600 --> 00:16:48.000]  第一個後代是夏娃生的
[00:16:48.000 --> 00:16:49.800]  其他的後代
[00:16:49.800 --> 00:16:53.400]  那些妻子的名字我們就不知道了
[00:16:53.400 --> 00:16:56.800]  古代的人和我們現代人一樣
[00:16:56.800 --> 00:17:01.400]  其實都會知道男人是不會生小孩的
[00:17:01.400 --> 00:17:06.400]  所以當續寶當中說到阿當生撒達
[00:17:06.400 --> 00:17:11.800]  我們不能夠按照字面這樣解釋
[00:17:11.800 --> 00:17:14.800]  一定要理解為
[00:17:14.800 --> 00:17:18.000]  阿當又跟他妻子同房
[00:17:18.000 --> 00:17:21.000]  生了一個兒子水明 撒達
[00:17:21.000 --> 00:17:23.200]  不過這個就是續寶的特色了
[00:17:23.200 --> 00:17:26.200]  不知道大家有沒有續寶
[00:17:26.200 --> 00:17:27.200]  我聽人說過
[00:17:27.200 --> 00:17:29.200]  其實中國人的續寶都是這樣
[00:17:29.200 --> 00:17:31.000]  寄男不寄女
[00:17:31.000 --> 00:17:34.000]  寄男的不寄女的
[00:17:34.000 --> 00:17:37.600]  第二個特色就是這個續寶裏面
[00:17:37.600 --> 00:17:43.000]  好像是用了一個固定的格式來記載
[00:17:43.000 --> 00:17:44.800]  格式就很簡單
[00:17:44.800 --> 00:17:47.200]  某甲多少歲的時候生了一個兒子
[00:17:47.200 --> 00:17:48.200]  名叫某月
[00:17:48.200 --> 00:17:50.000]  以後他又活了多少年
[00:17:50.000 --> 00:17:51.200]  並且生男育女
[00:17:51.200 --> 00:17:53.800]  死的時候是多少歲
[00:17:53.800 --> 00:17:56.400]  除了這兩個特色之外
[00:17:56.400 --> 00:18:00.000]  我們也在這個續寶裏面看到一些資料
[00:18:00.000 --> 00:18:03.400]  首先在一個格式化的續寶裏面
[00:18:03.400 --> 00:18:06.000]  其實都有三個例外
[00:18:06.000 --> 00:18:09.400]  在第24節有個例外
[00:18:09.400 --> 00:18:13.000]  以洛一生跟上帝有密切的交往
[00:18:13.000 --> 00:18:14.800]  上帝把他接去
[00:18:14.800 --> 00:18:17.400]  他就不見了
[00:18:17.400 --> 00:18:23.000]  以洛是亞當的第七代的孫
[00:18:23.000 --> 00:18:25.000]  如果我們把這個第七代的孫
[00:18:25.000 --> 00:18:29.000]  跟戈癮的第七代的孫比較一下
[00:18:29.000 --> 00:18:31.200]  我們就會發覺
[00:18:31.200 --> 00:18:33.000]  戈癮的第七代孫是拉麥
[00:18:33.000 --> 00:18:36.200]  他是一個非常狂傲的人
[00:18:36.200 --> 00:18:39.000]  而亞當的第七代孫
[00:18:39.000 --> 00:18:41.600]  他是一位非常愛上帝
[00:18:41.600 --> 00:18:45.400]  與上帝同行了三百年的人
[00:18:45.400 --> 00:18:48.600]  第二個例外在29節
[00:18:48.600 --> 00:18:53.200]  他,是指羅亞的爸爸拉麥
[00:18:53.200 --> 00:18:56.800]  他說上主助就了土地
[00:18:56.800 --> 00:18:58.600]  使我們辛勞工作
[00:18:58.600 --> 00:19:03.000]  這個孩子會使我們在辛勞中得安慰
[00:19:03.000 --> 00:19:05.000]  其實每一個人在他的生命中
[00:19:05.000 --> 00:19:08.000]  都一定是說過很多話
[00:19:08.000 --> 00:19:10.000]  但是拉麥這句話
[00:19:10.000 --> 00:19:13.000]  就被記錄了下來
[00:19:13.000 --> 00:19:17.400]  應該是有特別的意思
[00:19:17.400 --> 00:19:21.600]  在第32節就是第三個例外
[00:19:21.600 --> 00:19:23.200]  羅亞五百歲以後
[00:19:23.200 --> 00:19:26.600]  生了三個兒子名叫閃夏吾雅弗
[00:19:26.600 --> 00:19:29.200]  族譜就停在羅亞
[00:19:29.200 --> 00:19:31.800]  沒有繼續下去
[00:19:31.800 --> 00:19:34.600]  在這個族譜裏面
[00:19:34.600 --> 00:19:38.600]  如果我們以亞當是第一個人
[00:19:38.600 --> 00:19:40.400]  羅亞是最後一個的話
[00:19:40.400 --> 00:19:45.000]  就一共記載了十代的人
[00:19:45.000 --> 00:19:49.000]  並且我們留意到這些人都很長命
[00:19:49.000 --> 00:19:52.800]  故此,其實這十代的人裏面
[00:19:52.800 --> 00:19:55.600]  有很多人,很多代
[00:19:55.600 --> 00:19:59.000]  是會同時存在的
[00:19:59.000 --> 00:20:01.400]  如果我沒有計錯數的話
[00:20:01.400 --> 00:20:03.600]  亞當的第八代孫
[00:20:03.600 --> 00:20:07.600]  馬土撒拉出生的時候
[00:20:07.600 --> 00:20:11.800]  亞當應該是八百七十四歲
[00:20:11.800 --> 00:20:16.000]  但是馬土撒拉要在一百八十二年後
[00:20:16.000 --> 00:20:18.000]  才生了拉麥
[00:20:18.000 --> 00:20:20.800]  那時候亞當已經死了
[00:20:20.800 --> 00:20:24.000]  應該是馬土撒拉五十六歲那一年
[00:20:24.000 --> 00:20:26.000]  亞當就死了
[00:20:26.000 --> 00:20:29.200]  亞當沒有看到拉麥的出世
[00:20:29.200 --> 00:20:32.400]  所以拉麥說的那句話
[00:20:32.400 --> 00:20:33.800]  被記錄了下來
[00:20:33.800 --> 00:20:37.400]  讓我們知道亞當犯罪的後果
[00:20:37.400 --> 00:20:40.200]  是禍延後代
[00:20:40.200 --> 00:20:42.000]  但是上主的祝福
[00:20:42.000 --> 00:20:45.800]  就是使人在辛勞當中
[00:20:45.800 --> 00:20:50.200]  如果願意進行上主的吩咐的話
[00:20:50.200 --> 00:20:54.200]  生養孩子就會得到安慰
[00:20:54.200 --> 00:20:56.200]  總括來說,第五章這個續報
[00:20:56.200 --> 00:20:58.600]  就是記載敬拜上帝的人
[00:20:58.600 --> 00:21:01.400]  他們得到上帝的照顧
[00:21:01.400 --> 00:21:04.000]  也都活出了人類的使命
[00:21:04.000 --> 00:21:06.200]  是要生養眾多
[00:21:06.200 --> 00:21:10.200]  生兒育女,遍滿全地
[00:21:10.200 --> 00:21:13.600]  思想國第四章和第五章這兩個續報
[00:21:13.600 --> 00:21:14.800]  我們要問
[00:21:14.800 --> 00:21:19.800]  這些續報跟我們現在的人生的意義有什麼關係呢?
[00:21:19.800 --> 00:21:22.200]  我想跟大家分享三點
[00:21:22.200 --> 00:21:25.000]  第一,人生的意義
[00:21:25.000 --> 00:21:29.800]  就是要認識我們人
[00:21:29.800 --> 00:21:35.600]  是上帝做出來在地上的代表
[00:21:35.600 --> 00:21:38.800]  我們要進行上帝的使命
[00:21:38.800 --> 00:21:41.000]  如果我們反叛上帝
[00:21:41.000 --> 00:21:42.800]  好像戈癮那樣
[00:21:42.800 --> 00:21:45.600]  不理會上帝的警告
[00:21:45.600 --> 00:21:48.200]  做自己認為好的事
[00:21:48.200 --> 00:21:51.400]  殺了弟弟、阿伯
[00:21:51.400 --> 00:21:55.800]  那他的人生就會失去了意義
[00:21:55.800 --> 00:22:00.400]  大概那個就是四處流蕩的意思
[00:22:00.400 --> 00:22:02.000]  一個流離朗蕩
