
[00:00:00.000 --> 00:00:05.000]  好,我們一齊來看一看我們今天這一段的經文,好不好呀?
[00:02:04.000 --> 00:02:07.000]  他們知道他們不是絕望
[00:02:07.000 --> 00:02:12.000]  不是無望無助無奈地去進入應許地
[00:02:12.000 --> 00:02:16.000]  但是神要求他們要對神絕對的忠誠
[00:02:16.000 --> 00:02:20.000]  我們要分辨誤犯和顧犯的這兩類人
[00:02:20.000 --> 00:02:23.000]  這個什麼叫誤犯顧犯呢
[00:02:23.000 --> 00:02:26.000]  即是你是不小心
[00:02:26.000 --> 00:02:33.000]  你是錯誤地
[00:02:33.000 --> 00:02:38.000]  因為無知或者忽略了神的命令
[00:02:38.000 --> 00:02:39.000]  所以犯錯
[00:02:39.000 --> 00:02:43.000]  神是給你仍有恩典可以來贖罪的
[00:02:43.000 --> 00:02:48.000]  但是故意頂撞神去違反上帝的命令
[00:02:48.000 --> 00:02:50.000]  真的當神是誤導的
[00:02:50.000 --> 00:02:53.000]  這一種的人
[00:02:53.000 --> 00:02:56.000]  神說要在他們當中剪除
[00:02:56.000 --> 00:02:59.000]  我們今天來看這段經文
[00:02:59.000 --> 00:03:02.000]  讓我們我試一下用三個大的段落給大家看
[00:03:02.000 --> 00:03:05.000]  先我們來看審判之後
[00:03:05.000 --> 00:03:08.000]  其實仍有恩典和盼望的
[00:03:08.000 --> 00:03:10.000]  我們一起來讀頭那三節
[00:03:10.000 --> 00:03:13.000]  耶和華吩咐摩西說
[00:03:13.000 --> 00:03:16.000]  你要吩咐以色列人對他們說
[00:03:16.000 --> 00:03:20.000]  你們到了我所賜給你們居住的地
[00:03:20.000 --> 00:03:24.000]  你們要從羊群中取生畜
[00:03:24.000 --> 00:03:27.000]  獻給耶和華為火祭
[00:03:27.000 --> 00:03:29.000]  無論是繁祭或祭物
[00:03:29.000 --> 00:03:34.000]  為要還所許特別的怨或甘心祭
[00:03:34.000 --> 00:03:35.000]  或節期的祭
[00:03:35.000 --> 00:03:40.000]  作為獻給耶和華的興香之祭
[00:03:40.000 --> 00:03:44.000]  頭這三節開宗明義說得很清楚
[00:03:44.000 --> 00:03:46.000]  但是有一個關鍵點
[00:03:46.000 --> 00:03:48.000]  要我們在第二節裡面看見
[00:03:48.000 --> 00:03:52.000]  是你們到了我賜給你們居住的地方
[00:03:52.000 --> 00:03:55.000]  就是說他們進入英雄之地之後
[00:03:55.000 --> 00:03:59.000]  神吩咐他們要如此來獻祭
[00:03:59.000 --> 00:04:04.000]  這個獻祭的要求就是為了新一代的神的子民
[00:04:04.000 --> 00:04:09.000]  讓他們不要忘記昔日神在他們身上的恩典
[00:04:09.000 --> 00:04:11.000]  他們可能他們的父母
[00:04:11.000 --> 00:04:13.000]  他們的長輩
[00:04:13.000 --> 00:04:15.000]  他們在曠野路裡面
[00:04:15.000 --> 00:04:17.000]  他們偏行幾路
[00:04:17.000 --> 00:04:19.000]  那個日子他們過去
[00:04:19.000 --> 00:04:22.000]  他們沒有機會入英他們
[00:04:22.000 --> 00:04:24.000]  但是你們這一班新的一代
[00:04:24.000 --> 00:04:27.000]  他們要好進行上帝的心意
[00:04:27.000 --> 00:04:31.000]  上帝不因為人的軟弱或者失敗
[00:04:31.000 --> 00:04:34.000]  他的計劃就不能夠成就
[00:04:34.000 --> 00:04:37.000]  上帝永遠都是那個超越歷史
[00:04:37.000 --> 00:04:42.000]  和一切人為錯誤的終極的掌權者
[00:04:42.000 --> 00:04:46.000]  我們在第四節到十二節的下文裡面
[00:04:46.000 --> 00:04:48.000]  我們就更加會清楚看見
[00:04:48.000 --> 00:04:53.000]  這個要求是包含是很完善的
[00:04:53.000 --> 00:04:58.000]  你看見在這裡分了三個column
[00:04:58.000 --> 00:05:00.000]  由四節去到第十節
[00:05:00.000 --> 00:05:03.000]  首先在最左邊的濟生
[00:05:03.000 --> 00:05:06.000]  這裡特別講到那些獻煩祭
[00:05:06.000 --> 00:05:09.000]  要獻上的那些是動物
[00:05:09.000 --> 00:05:12.000]  而右邊那些是掃祭
[00:05:12.000 --> 00:05:15.000]  是包括那些細面和那些油
[00:05:15.000 --> 00:05:16.000]  那些油呢
[00:05:16.000 --> 00:05:20.000]  那些橄欖樹壓榨成橄欖油
[00:05:20.000 --> 00:05:23.000]  那些細面就是那些麥穗子
[00:05:23.000 --> 00:05:27.000]  將它變成那些麵粉
[00:05:27.000 --> 00:05:31.000]  麥的麵粉然後製成這些麵
[00:05:31.000 --> 00:05:33.000]  我們今天都有蕎麥麵
[00:05:33.000 --> 00:05:35.000]  這些健康的食品
[00:05:35.000 --> 00:05:38.000]  昔日他們是去到這個英許地
[00:05:38.000 --> 00:05:40.000]  是一個流奶與麥之地
[00:05:40.000 --> 00:05:44.000]  他們在那裡就看見神的豐富的供應
[00:05:44.000 --> 00:05:47.000]  上帝就說他們進了英許地後
[00:05:47.000 --> 00:05:49.000]  他們需要不單止獻煩祭
[00:05:49.000 --> 00:05:51.000]  再加上這些掃祭
[00:05:51.000 --> 00:05:55.000]  再加上最右邊那些電祭
[00:05:55.000 --> 00:05:58.000]  電祭是包括那些酒
[00:05:58.000 --> 00:06:01.000]  酒是由葡萄釀製的
[00:06:01.000 --> 00:06:03.000]  葡萄都是來自植物的
[00:06:03.000 --> 00:06:06.000]  所以這個給我們看見
[00:06:06.000 --> 00:06:09.000]  是一個很完整的
[00:06:09.000 --> 00:06:13.000]  一個獻祭裡面所包含的東西
[00:06:13.000 --> 00:06:17.000]  就是要我們對上帝的感恩
[00:06:17.000 --> 00:06:19.000]  感謝和思念
[00:06:19.000 --> 00:06:22.000]  特別在掃祭這裡提到
[00:06:22.000 --> 00:06:26.000]  這些由麥而製成的麵
[00:06:26.000 --> 00:06:29.000]  象徵著耶穌的無瑕疵
[00:06:29.000 --> 00:06:32.000]  柔和、完美的人性和品格
[00:06:32.000 --> 00:06:35.000]  而這些柔是象徵著聖靈
[00:06:35.000 --> 00:06:38.000]  基督是被聖靈充滿
[00:06:38.000 --> 00:06:41.000]  聖靈感恩基督而生
[00:06:41.000 --> 00:06:43.000]  也是囂冠耶穌基督
[00:06:43.000 --> 00:06:45.000]  在地上生活的
[00:06:45.000 --> 00:06:47.000]  祂作成傳道的工作
[00:06:47.000 --> 00:06:50.000]  完成上帝天父的心意
[00:06:50.000 --> 00:06:53.000]  為人類寫明十佳料贖罪
[00:06:53.000 --> 00:06:55.000]  如果你由上而下
[00:06:55.000 --> 00:06:57.000]  由第四節一直看到第十節
[00:06:57.000 --> 00:07:00.000]  這些祭身是越來越貴重的
[00:07:00.000 --> 00:07:03.000]  由綿羊羔到弓羊
[00:07:03.000 --> 00:07:07.000]  所以你在掃祭或者電祭
[00:07:07.000 --> 00:07:10.000]  那些分量裡面是增加的
[00:07:10.000 --> 00:07:12.000]  是相應增加的
[00:07:12.000 --> 00:07:15.000]  你看那個分量是多少
[00:07:15.000 --> 00:07:18.000]  十分一依法這個細面
[00:07:18.000 --> 00:07:23.000]  這個依法是那些舊藥
[00:07:23.000 --> 00:07:27.000]  他們量度那些乾糧那些食物
[00:07:27.000 --> 00:07:30.000]  一個成年人他們每一天
[00:07:30.000 --> 00:07:32.000]  那個口糧的分量
[00:07:32.000 --> 00:07:35.000]  是十分一的依法
[00:07:35.000 --> 00:07:37.000]  十分一的依法
[00:07:37.000 --> 00:07:40.000]  所以你說一個成年人的細面
[00:07:40.000 --> 00:07:42.000]  那個分量
[00:07:42.000 --> 00:07:46.000]  而這個一因是說四公升的
[00:07:46.000 --> 00:07:49.000]  四分一因就是多少公升
[00:07:49.000 --> 00:07:50.000]  就是一公升
[00:07:50.000 --> 00:07:52.000]  一公升有多少
[00:07:52.000 --> 00:07:54.000]  都很多
[00:07:54.000 --> 00:07:57.000]  你現在買一瓶的那些礦泉水
[00:07:57.000 --> 00:08:02.000]  有一般來說都是三百或者五百
[00:08:02.000 --> 00:08:04.000]  再大瓶一些就八百
[00:08:04.000 --> 00:08:07.000]  如果是一公升的礦泉水都不少
[00:08:07.000 --> 00:08:09.000]  所以這個一公升的油
[00:08:09.000 --> 00:08:12.000]  是淋在那些細面
[00:08:12.000 --> 00:08:14.000]  是一起獻上
[00:08:14.000 --> 00:08:15.000]  這個是掃祭
[00:08:15.000 --> 00:08:19.000]  再加上就是四分一因的酒
[00:08:19.000 --> 00:08:22.000]  也是一公升的酒
[00:08:22.000 --> 00:08:24.000]  很和味
[00:08:24.000 --> 00:08:28.000]  你那個就是獻給上帝
[00:08:28.000 --> 00:08:31.000]  表明為什麼有電製
[00:08:31.000 --> 00:08:33.000]  就是毫無保留的
[00:08:33.000 --> 00:08:34.000]  傾倒的
[00:08:34.000 --> 00:08:36.000]  在舊藥到新藥
[00:08:36.000 --> 00:08:39.000]  聖經是沒有禁止我們去喝酒
[00:08:39.000 --> 00:08:42.000]  吩咐我們不要醉酒
[00:08:42.000 --> 00:08:45.000]  有羅亞醉酒就闖大禍
[00:08:45.000 --> 00:08:46.000]  新藥裏面
[00:08:46.000 --> 00:08:48.000]  保羅多次提醒我們
[00:08:48.000 --> 00:08:50.000]  不要醉酒
[00:08:50.000 --> 00:08:53.000]  乃要被聖靈充滿
[00:08:53.000 --> 00:08:54.000]  酒
[00:08:54.000 --> 00:08:57.000]  但是在耶穌迦蘭的婚宴裏面
[00:08:57.000 --> 00:08:59.000]  都將水變為酒
[00:08:59.000 --> 00:09:01.000]  酒是在一個筵席裏面
[00:09:01.000 --> 00:09:03.000]  是讓主人家和客人
[00:09:03.000 --> 00:09:06.000]  一起去享受那個筵席的這份喜樂
[00:09:06.000 --> 00:09:10.000]  這是預表著我們在屬靈裏頭那種喜樂
[00:09:10.000 --> 00:09:15.000]  由這個酒
[00:09:15.000 --> 00:09:18.000]  是象徵神和人之間
[00:09:18.000 --> 00:09:21.000]  我們在敬拜這個祭祀裏面
[00:09:21.000 --> 00:09:24.000]  我們甘心樂意的獻上喜樂地
[00:09:24.000 --> 00:09:26.000]  敬拜神
[00:09:26.000 --> 00:09:28.000]  所以我們今天敬拜
[00:09:28.000 --> 00:09:30.000]  很感謝主我們有喜樂師班
[00:09:30.000 --> 00:09:33.000]  將剛才God Alone這首歌唱出來
[00:09:33.000 --> 00:09:36.000]  我覺得心裏頭很寬恩
[00:09:36.000 --> 00:09:38.000]  很感受到這個真理
[00:09:38.000 --> 00:09:40.000]  正正是我們今天這個
[00:09:40.000 --> 00:09:42.000]  是彎曲薄茂的世代
[00:09:42.000 --> 00:09:45.000]  我們要很鄭重去抓緊
[00:09:45.000 --> 00:09:49.000]  而且你看到這件事的combination
[00:09:49.000 --> 00:09:52.000]  就是和梵祭一起
[00:09:52.000 --> 00:09:55.000]  與掃祭以及電祭獻上
[00:09:55.000 --> 00:09:59.000]  是表示獻祭者與做物主
[00:09:59.000 --> 00:10:04.000]  這一種完美的喜樂的敬拜
[00:10:04.000 --> 00:10:07.000]  一種心靈我們是親近神
[00:10:07.000 --> 00:10:10.000]  是甘心樂意的獻上
[00:10:10.000 --> 00:10:12.000]  而帶出來的
[00:10:12.000 --> 00:10:15.000]  這個祭祀裏面
[00:10:15.000 --> 00:10:18.000]  亦都帶給我們一個要求
[00:10:18.000 --> 00:10:21.000]  對獻祭者的要求在13到16節
[00:10:21.000 --> 00:10:23.000]  無論是本地人或外人
[00:10:23.000 --> 00:10:25.000]  本地人就是說
[00:10:25.000 --> 00:10:29.000]  以色列人入住了神應許之地
[00:10:29.000 --> 00:10:33.000]  那些寄居在當中的外族人
[00:10:33.000 --> 00:10:36.000]  都要遵守統一的律法
[00:10:36.000 --> 00:10:40.000]  這個Torah就是舊約摩西五經裏面
[00:10:40.000 --> 00:10:43.000]  所強調的神的律例典章
[00:10:43.000 --> 00:10:45.000]  他們一代傳一代
[00:10:45.000 --> 00:10:46.000]  都要傳頌下去
[00:10:46.000 --> 00:10:48.000]  都要來遵守
[00:10:48.000 --> 00:10:51.000]  統一的典章這個respect這個字
[00:10:51.000 --> 00:10:55.000]  是表示那個訴訟層面的公義
[00:10:55.000 --> 00:10:57.000]  是表明我們的上帝
[00:10:57.000 --> 00:11:00.000]  為何那麼配受我們的尊榮呢
[00:11:00.000 --> 00:11:04.000]  因為上帝不會以有罪為無罪
[00:11:04.000 --> 00:11:06.000]  上帝亦都不會偏袒
[00:11:06.000 --> 00:11:09.000]  以色列人你是我的選民
[00:11:09.000 --> 00:11:10.000]  所以你們犯了罪
[00:11:10.000 --> 00:11:13.000]  我都姑且望開一面
[00:11:13.000 --> 00:11:14.000]  我當看不到
[00:11:14.000 --> 00:11:15.000]  上帝不會
[00:11:15.000 --> 00:11:18.000]  無論是以色列人或外地人
[00:11:18.000 --> 00:11:21.000]  他們都是要遵守統一的律法
[00:11:21.000 --> 00:11:22.000]  統一的典章
[00:11:22.000 --> 00:11:26.000]  這個是世世代代永遠的一個定例
[00:11:26.000 --> 00:11:29.000]  這個是表示上帝
[00:11:29.000 --> 00:11:33.000]  由舊約至新約一個的心意
[00:11:33.000 --> 00:11:35.000]  上帝的恩典
[00:11:35.000 --> 00:11:39.000]  是臨到萬民一齊可以共享的
[00:11:39.000 --> 00:11:41.000]  上帝在舊約很願意
[00:11:41.000 --> 00:11:44.000]  透過以色列人成為外邦人的光
[00:11:44.000 --> 00:11:47.000]  去祝福和將舊恩帶給列國
[00:11:47.000 --> 00:11:48.000]  可惜
[00:11:48.000 --> 00:11:50.000]  以色列人並沒有
[00:11:50.000 --> 00:11:54.000]  很完美地去履行上帝這份的心意
[00:11:54.000 --> 00:11:55.000]  上帝在新約
[00:11:55.000 --> 00:11:58.000]  給我們很清楚看到
[00:11:58.000 --> 00:12:00.000]  主耶穌基督是延續舊約
[00:12:00.000 --> 00:12:02.000]  這一種的精神
[00:12:02.000 --> 00:12:07.000]  是將上帝這個完全公義聖潔和慈愛
[00:12:07.000 --> 00:12:09.000]  成就了十加的救贖
[00:12:09.000 --> 00:12:14.000]  福音臨到萬民萬族
[00:12:14.000 --> 00:12:16.000]  耶穌能夠作成的這件事
[00:12:16.000 --> 00:12:19.000]  是沒有其他任何一個人可以造成
[00:12:19.000 --> 00:12:21.000]  因為只有耶穌
[00:12:21.000 --> 00:12:24.000]  for him and him alone
[00:12:24.000 --> 00:12:28.000]  他能夠是沒有帶著任何一個罪
[00:12:28.000 --> 00:12:30.000]  死在十字架上
[00:12:30.000 --> 00:12:33.000]  這個為什麼我們說是好消息呢?
[00:12:33.000 --> 00:12:36.000]  這個要告訴我們今天地上的人知道
[00:12:36.000 --> 00:12:38.000]  是人人都可以
[00:12:38.000 --> 00:12:42.000]  是平等地我們去接受這個救恩
[00:12:42.000 --> 00:12:45.000]  在上帝的救贖的計劃裡面
[00:12:45.000 --> 00:12:47.000]  是沒有二等三等的公民
[00:12:47.000 --> 00:12:49.000]  神願意就是說
[00:12:49.000 --> 00:12:52.000]  無論你是以色列人與否
[00:12:52.000 --> 00:12:54.000]  你是神的選民與否
[00:12:54.000 --> 00:12:57.000]  你都能夠照著上帝的說話
[00:12:57.000 --> 00:12:58.000]  馴服在祂面前
[00:12:58.000 --> 00:13:00.000]  我們在敬拜裡面
[00:13:00.000 --> 00:13:04.000]  就能夠與神建立一個真正的關係
[00:13:04.000 --> 00:13:05.000]  這個是寶貴的
[00:13:05.000 --> 00:13:06.000]  弟兄姊妹
[00:13:06.000 --> 00:13:10.000]  你看到這個段落的一個總結
[00:13:10.000 --> 00:13:13.000]  我們可以說是獻梵祭或者平安祭
[00:13:13.000 --> 00:13:17.000]  這些都是好像一個禮物獻過給神
[00:13:17.000 --> 00:13:20.000]  是配上掃祭和奠祭
[00:13:20.000 --> 00:13:22.000]  就是一個很完美的
[00:13:22.000 --> 00:13:25.000]  一個是整全的敬拜的圖畫
[00:13:25.000 --> 00:13:30.000]  為什麼說這個是一個完美的組合呢
[00:13:30.000 --> 00:13:33.000]  因為他們進入了應許之地
[00:13:33.000 --> 00:13:35.000]  他們不只是獻祭生
[00:13:35.000 --> 00:13:38.000]  他們獻上在那個土地出產的
[00:13:38.000 --> 00:13:43.000]  這些是掃祭和奠祭
[00:13:43.000 --> 00:13:46.000]  都是從植物那裡而取得的
[00:13:46.000 --> 00:13:48.000]  這些的修成
[00:13:48.000 --> 00:13:51.000]  他們不要忘記上帝的恩典
[00:13:51.000 --> 00:13:54.000]  接著在第十七到二十一節
[00:13:54.000 --> 00:13:56.000]  在這一段的經文
[00:13:56.000 --> 00:13:58.000]  更加是接續前文講的
[00:13:58.000 --> 00:14:01.000]  他們要獻初熟的墨紙
[00:14:01.000 --> 00:14:03.000]  作為一種舉祭
[00:14:03.000 --> 00:14:05.000]  什麼為之舉祭呢
[00:14:05.000 --> 00:14:06.000]  我們來看看
[00:14:06.000 --> 00:14:09.000]  在十七到十八節我們一起讀
[00:14:09.000 --> 00:14:11.000]  耶和華吩咐摩西說
[00:14:11.000 --> 00:14:14.000]  你要吩咐以色列人對他們說
[00:14:14.000 --> 00:14:18.000]  你們到了那領你們進去的那地
[00:14:18.000 --> 00:14:21.000]  進到神領去他們那個地方
[00:14:21.000 --> 00:14:23.000]  就是應許之地
[00:14:23.000 --> 00:14:25.000]  在這個應許之地
[00:14:25.000 --> 00:14:27.000]  他們要進行的
[00:14:27.000 --> 00:14:30.000]  就說作這個舉祭
[00:14:30.000 --> 00:14:33.000]  是包含了十九到二十一節
[00:14:33.000 --> 00:14:35.000]  而十九到二十一節是說
[00:14:35.000 --> 00:14:39.000]  他們將修成那些墨碎紙
[00:14:39.000 --> 00:14:41.000]  是製成一些細面
[00:14:41.000 --> 00:14:45.000]  然後也可以將這些墨粉
[00:14:45.000 --> 00:14:50.000]  來做成來敲製那些墨餅
[00:14:50.000 --> 00:14:54.000]  好了 做成這些麵和餅之後
[00:14:54.000 --> 00:14:56.000]  他們成為舉祭
[00:14:56.000 --> 00:15:00.000]  舉祭的意思是將這些日常他們飲食的
[00:15:00.000 --> 00:15:04.000]  這個是他們進入榮美之地之後
[00:15:04.000 --> 00:15:06.000]  他們的平日
[00:15:06.000 --> 00:15:12.000]  他們的食物都是包括這些麵和墨紙製成的餅
[00:15:12.000 --> 00:15:14.000]  他們先獻給神
[00:15:14.000 --> 00:15:16.000]  雙手恭敬地
[00:15:16.000 --> 00:15:18.000]  所以叫舉祭
[00:15:18.000 --> 00:15:20.000]  舉起雙手獻給神
[00:15:20.000 --> 00:15:23.000]  也是獻給祭司
[00:15:23.000 --> 00:15:26.000]  讓祭司可以有良
[00:15:26.000 --> 00:15:27.000]  供給他們
[00:15:27.000 --> 00:15:30.000]  讓他們能夠專心在聖所侍奉
[00:15:30.000 --> 00:15:34.000]  繼續維持神的子民與神之間
[00:15:34.000 --> 00:15:36.000]  透過敬拜
[00:15:36.000 --> 00:15:37.000]  這種有的
[00:15:37.000 --> 00:15:38.000]  屬靈的關係
[00:15:38.000 --> 00:15:42.000]  而當然最後他們自己和家人
[00:15:42.000 --> 00:15:44.000]  也可以一起享用
[00:15:44.000 --> 00:15:47.000]  那麼你看一看這段經文的佈局的時候
[00:15:47.000 --> 00:15:50.000]  它是一個平衡的結構
[00:15:50.000 --> 00:15:54.000]  是十九節和這個二十節的下半節
[00:15:54.000 --> 00:15:55.000]  就是AA派
[00:15:55.000 --> 00:15:57.000]  都是說到舉祭
[00:15:57.000 --> 00:16:04.000]  然後就說將獻的這些磨成的麵和這些餅
[00:16:04.000 --> 00:16:08.000]  就是作為舉祭獻給神
[00:16:08.000 --> 00:16:11.000]  四次出現的這個舉祭
[00:16:11.000 --> 00:16:14.000]  是表示你們進入了英雄之地
[00:16:14.000 --> 00:16:16.000]  不要忘記你們的修成
[00:16:16.000 --> 00:16:18.000]  這些的初熟的物質
[00:16:18.000 --> 00:16:21.000]  就是在地裡頭最首先出產的
[00:16:21.000 --> 00:16:27.000]  你不要就當這些是我自己努力的修成
[00:16:27.000 --> 00:16:28.000]  弟兄姊妹
[00:16:28.000 --> 00:16:31.000]  你可不可以和你隔壁的位置說一聲
[00:16:31.000 --> 00:16:34.000]  你今天所擁有的一切
[00:16:34.000 --> 00:16:36.000]  其實全是神的恩典
[00:16:36.000 --> 00:16:38.000]  不是因為你多了不起
[00:16:38.000 --> 00:16:39.000]  不是因為你多了不起
[00:16:39.000 --> 00:16:41.000]  你可以擁有你今天所有
[00:16:41.000 --> 00:16:43.000]  好嗎 和隔壁的位置說一句
[00:16:43.000 --> 00:16:48.000]  我今天擁有的全是神的恩典
[00:16:48.000 --> 00:16:50.000]  我們彼此提醒
[00:16:50.000 --> 00:16:52.000]  全是神的恩典
[00:16:52.000 --> 00:16:54.000]  好
[00:16:54.000 --> 00:16:56.000]  你們很踴躍
[00:16:56.000 --> 00:17:00.000]  如果坐在你旁邊的是你的配偶
[00:17:00.000 --> 00:17:02.000]  你也要說一聲
[00:17:02.000 --> 00:17:04.000]  全是恩典
[00:17:04.000 --> 00:17:05.000]  感謝神
[00:17:05.000 --> 00:17:06.000]  全是恩典
[00:17:06.000 --> 00:17:10.000]  能夠和你的配偶一起去敬拜神
[00:17:10.000 --> 00:17:12.000]  這個是恩典
[00:17:12.000 --> 00:17:13.000]  我很感謝主
[00:17:13.000 --> 00:17:18.000]  我已經很多年沒有機會和師母坐在一起去敬拜神
[00:17:18.000 --> 00:17:22.000]  接下來退休再職就開始可以了
[00:17:22.000 --> 00:17:24.000]  很感恩
[00:17:24.000 --> 00:17:30.000]  我覺得我們可以一起來去敬拜上帝
[00:17:30.000 --> 00:17:32.000]  而我們總結一下
[00:17:32.000 --> 00:17:33.000]  去到二十一節
[00:17:33.000 --> 00:17:35.000]  這整個段落裡面
[00:17:35.000 --> 00:17:37.000]  是神審判之後帶出的
[00:17:37.000 --> 00:17:38.000]  這個恩典
[00:17:38.000 --> 00:17:43.000]  而這個恩典是透過我們學習
[00:17:43.000 --> 00:17:46.000]  來藉著這些的獻祭
[00:17:46.000 --> 00:17:48.000]  你不要忘恩負義
[00:17:48.000 --> 00:17:50.000]  你要討神喜悅
[00:17:50.000 --> 00:17:53.000]  獻這些繁祭之餘
[00:17:53.000 --> 00:17:56.000]  也要將你日常飲食的每一樣東西
[00:17:56.000 --> 00:17:57.000]  你都不要忘記
[00:17:57.000 --> 00:17:59.000]  是出於上帝的供應
[00:17:59.000 --> 00:18:03.000]  所以整個整傳的敬拜圖畫
[00:18:03.000 --> 00:18:04.000]  就是說
[00:18:04.000 --> 00:18:07.000]  不只是那些濟生的獻祭
[00:18:07.000 --> 00:18:10.000]  是包括你平日工作
[00:18:10.000 --> 00:18:11.000]  你耕種
[00:18:11.000 --> 00:18:14.000]  甚至你糊口那些食物
[00:18:14.000 --> 00:18:16.000]  都是來自神的
[00:18:16.000 --> 00:18:21.000]  我們是一個整傳的敬拜圖畫的話
[00:18:21.000 --> 00:18:23.000]  如果你套用我們今天的場景
[00:18:23.000 --> 00:18:25.000]  就不只是禮拜六禮拜日
[00:18:25.000 --> 00:18:27.000]  你回來講福堂
[00:18:27.000 --> 00:18:30.000]  在這個禮拜堂裡面才叫做敬拜神
[00:18:30.000 --> 00:18:33.000]  你平時週間每一天都是敬拜
[00:18:33.000 --> 00:18:37.000]  你起身的時候就不要忘記上帝
[00:18:37.000 --> 00:18:39.000]  你呼第一口氣
[00:18:39.000 --> 00:18:43.000]  感謝主讓我能夠享受陽光
[00:18:43.000 --> 00:18:45.000]  享受新的一天的生活
[00:18:45.000 --> 00:18:47.000]  讓我仍有恩典
[00:18:47.000 --> 00:18:50.000]  還有精神、有能力
[00:18:50.000 --> 00:18:51.000]  我可以去工作
[00:18:51.000 --> 00:18:54.000]  這一切都是要我們向神來重讚
[00:18:54.000 --> 00:18:59.000]  所以不只是在宗教的場所裡面
[00:18:59.000 --> 00:19:01.000]  我們才去敬拜神
[00:19:01.000 --> 00:19:04.000]  而是我們生活中每一餐飯
[00:19:04.000 --> 00:19:09.000]  我們不只是在所謂謝飯祈禱的時候
[00:19:09.000 --> 00:19:11.000]  你才去感謝神
[00:19:11.000 --> 00:19:12.000]  你在這裡吃真一點
[00:19:12.000 --> 00:19:14.000]  你吃下午那餐飯
[00:19:14.000 --> 00:19:15.000]  你嘗試吃真一點
[00:19:15.000 --> 00:19:17.000]  慢一點吃好不好
[00:19:17.000 --> 00:19:18.000]  不要在那裡咬青
[00:19:18.000 --> 00:19:20.000]  原來每一口飯
[00:19:20.000 --> 00:19:23.000]  你不知道原來飯都有味的
[00:19:23.000 --> 00:19:25.000]  有滋味的
[00:19:25.000 --> 00:19:27.000]  每一口的那些菜
[00:19:27.000 --> 00:19:30.000]  我做牧者已經三十多年了
[00:19:30.000 --> 00:19:32.000]  我自己很體會
[00:19:32.000 --> 00:19:35.000]  你今天可以吃到東西
[00:19:35.000 --> 00:19:36.000]  可以喝到水
[00:19:36.000 --> 00:19:38.000]  很大恩典
[00:19:38.000 --> 00:19:43.000]  有時我們去醫院探望一些長期的病患者
[00:19:43.000 --> 00:19:45.000]  或者一些是癌症的末期者
[00:19:45.000 --> 00:19:48.000]  連吞一口水都有困難
[00:19:48.000 --> 00:19:51.000]  更加不要說他吃東西
[00:19:51.000 --> 00:19:56.000]  所以我們今天擁有從上帝而來的
[00:19:56.000 --> 00:19:57.000]  這一切給我們的
[00:19:57.000 --> 00:19:59.000]  我們不要忘恩
[00:19:59.000 --> 00:20:00.000]  不要負義
