
[00:00:00.000 --> 00:00:03.580]  好,鄧姊妹,由我們在聆聽主的說話而先,
[00:02:20.100 --> 00:02:24.940]  最影響他的一件事就是他的初戀。
[00:02:24.940 --> 00:02:28.300]  我覺得很有趣,
[00:02:28.300 --> 00:02:32.700]  為什麼無緣無故他會跟我提到初戀這個問題呢?
[00:02:32.700 --> 00:02:37.100]  我也在這裡邀請大家想想你的初戀是怎麼樣。
[00:02:37.100 --> 00:02:41.380]  他說原來對於他自己做了幾十年人之後,
[00:02:41.380 --> 00:02:45.940]  初戀是最令人不生難忘的事情,
[00:02:45.940 --> 00:02:49.140]  而這個的經歷,或者初戀,
[00:02:49.140 --> 00:02:55.180]  也都影響了他在往後跟很多人的關係上面,
[00:02:55.180 --> 00:02:59.580]  那種建立的模式。
[00:02:59.580 --> 00:03:04.260]  他說,雖然事情已經過了好幾十年,
[00:03:04.260 --> 00:03:07.620]  但是初戀對於他來計,
[00:03:07.620 --> 00:03:11.060]  對於感情的問題和人的友情,
[00:03:11.060 --> 00:03:13.700]  都有很大的影響,
[00:03:13.700 --> 00:03:16.700]  即或是他已經已婚多年,
[00:03:16.700 --> 00:03:19.420]  他的配偶也都非常之好,
[00:03:19.420 --> 00:03:25.820]  但是仍然令他很細微的就是當時初戀的經歷,
[00:03:25.820 --> 00:03:32.740]  令他真是有很多的懷念和後悔。
[00:03:32.740 --> 00:03:39.740]  我相信人生當中就不是只有初戀才叫人懷念的,
[00:03:39.740 --> 00:03:43.460]  當然啦,我認識這位好朋友,
[00:03:43.460 --> 00:03:46.660]  最理想的當然是他的初戀就是他最後的配偶,
[00:03:46.660 --> 00:03:48.420]  但是事與願違。
[00:03:48.420 --> 00:03:53.060]  但是他在人生當中其實有很多的東西,
[00:03:53.060 --> 00:03:57.900]  其實是不斷地營繞在我們人的心中,
[00:03:57.900 --> 00:04:07.180]  而且這些事情也都一直這樣去牽動著我們每一個人的思想與行為。
[00:04:07.180 --> 00:04:09.740]  而作為一個基督徒,
[00:04:09.740 --> 00:04:17.980]  這些經歷甚至可以直接地影響我們的靈性的發展。
[00:04:17.980 --> 00:04:19.980]  而今天我們去看這段經文,
[00:04:19.980 --> 00:04:27.100]  馬太福音第26章17至到第25節這一部份。
[00:04:27.100 --> 00:04:28.420]  我們就有一個題目,
[00:04:28.420 --> 00:04:34.900]  就是究竟有些什麼在牽動我們的心思。
[00:04:34.900 --> 00:04:36.380]  提出這個題目,
[00:04:36.380 --> 00:04:43.860]  讓我們去再想一下我們的屬靈的生命是往著一個什麼方向在發展。
[00:04:43.860 --> 00:04:47.620]  會不會是你以前的某一些事情,
[00:04:47.620 --> 00:04:53.020]  會成為你今天靈性的成長的阻礙呢?
[00:04:53.020 --> 00:04:56.580]  又或者會不會以前你曾經經歷過的事,
[00:04:56.580 --> 00:05:01.260]  可能促進了你的靈性的發展呢?
[00:05:01.260 --> 00:05:04.700]  不如讓我再次去看這段聖經說些什麼。
[00:05:04.700 --> 00:05:08.340]  讓我們很仔細地去了解一下,
[00:05:08.340 --> 00:05:10.460]  或者同時探究一下,
[00:05:10.460 --> 00:05:13.980]  我們其實對於我們自己每一個人的靈命,
[00:05:13.980 --> 00:05:21.820]  有些什麼在牽動我們在向上帝這條永恆道路的發展和走向。
[00:05:21.820 --> 00:05:25.260]  不如我們一起再次打開這段聖經讀下一次好不好?
[00:05:25.260 --> 00:05:26.980]  讓我們熟悉一下這段經文。
[00:05:26.980 --> 00:05:29.380]  其實這段聖經不是陌生的,
[00:05:29.380 --> 00:05:30.540]  尤其是對於基督徒,
[00:05:30.540 --> 00:05:36.220]  不過有很多細節我們可能會很容易忽略的。
[00:05:36.220 --> 00:05:38.620]  讓我們一起再次讀下。
[00:05:38.620 --> 00:05:40.620]  我們一起打開馬太福音,
[00:05:40.620 --> 00:05:45.660]  第二十六章,十七至到第二十五節。
[00:05:45.660 --> 00:05:50.620]  「隨敲節的第一天,門徒來問耶穌說,
[00:05:50.620 --> 00:05:53.180]  『你是逾越節的宴席,
[00:05:53.180 --> 00:05:56.460]  要我們在那裡給你預備?』
[00:05:56.460 --> 00:05:59.500]  耶穌說:「你們進城去,
[00:05:59.500 --> 00:06:02.620]  到某人那裡,對他說,
[00:06:02.620 --> 00:06:06.180]  『夫子說,我的時候快到了,
[00:06:06.180 --> 00:06:10.300]  我與門徒要在你家裡守逾越節。』
[00:06:10.300 --> 00:06:13.100]  門徒遵著耶穌所吩咐的,
[00:06:13.100 --> 00:06:16.220]  就去預備了逾越節的宴席。
[00:06:16.220 --> 00:06:20.740]  到了晚上,耶穌和十二個門徒坐席。
[00:06:20.740 --> 00:06:22.460]  正吃的時候,
[00:06:22.460 --> 00:06:25.940]  耶穌說:「我實在告訴你們,
[00:06:25.940 --> 00:06:29.540]  你們中間有一個要賣我了。』
[00:06:29.540 --> 00:06:31.820]  他們就甚憂愁,
[00:06:31.820 --> 00:06:34.500]  一個一個地問他說,
[00:06:34.500 --> 00:06:36.820]  『主,是我嗎?』
[00:06:36.820 --> 00:06:38.540]  耶穌回答說,
[00:06:38.540 --> 00:06:41.660]  『同我站守在盤子裡的,
[00:06:41.660 --> 00:06:44.220]  就是他要賣我。』
[00:06:44.220 --> 00:06:46.620]  人子必要去世,
[00:06:46.620 --> 00:06:50.020]  正如經上指著他所寫的。
[00:06:50.020 --> 00:06:53.060]  但賣人子的人有禍了,
[00:06:53.060 --> 00:06:56.460]  那人不生在世上倒好,
[00:06:56.460 --> 00:06:59.380]  賣耶穌的猶大問他說,
[00:06:59.380 --> 00:07:01.820]  『拉比,是我嗎?』
[00:07:01.820 --> 00:07:05.580]  耶穌說:「你說的是。」
[00:07:05.580 --> 00:07:07.660]  在這段聖經的前文,
[00:07:07.660 --> 00:07:11.820]  我們曾經看到有關於一個很重要的題目,
[00:07:11.820 --> 00:07:17.060]  就是你心目中有什麼是你最有價值的東西。
[00:07:17.060 --> 00:07:18.820]  所以你看回前文,
[00:07:18.820 --> 00:07:25.740]  那段聖經多次提及到錢、銀、價值觀等等的問題。
[00:07:25.740 --> 00:07:32.380]  我們看到當時有個女士去到高耶穌,
[00:07:32.380 --> 00:07:40.380]  在白大尼的大麻峰西門屋裡面。
[00:07:40.380 --> 00:07:43.620]  門徒看到她這樣的行為很不高興,
[00:07:43.620 --> 00:07:48.780]  因為這瓶的高是很珍貴的,
[00:07:48.780 --> 00:07:52.220]  門徒的眼睛一直看著錢。
[00:07:52.220 --> 00:07:56.820]  這個女士看的高是很匹配給耶穌,
[00:07:56.820 --> 00:07:58.660]  作為高耶穌,
[00:07:58.660 --> 00:08:04.780]  去成為一個尊貴的貴族的殯葬的需要。
[00:08:04.780 --> 00:08:07.420]  但是門徒不是這樣看的。
[00:08:07.420 --> 00:08:13.340]  更可怕的是猶大這位會出賣耶穌的,
[00:08:13.340 --> 00:08:18.580]  更看到耶穌只不過是值某一個數額而已,
[00:08:18.580 --> 00:08:19.620]  多少?
[00:08:19.620 --> 00:08:22.740]  三十塊錢。
[00:08:22.740 --> 00:08:27.820]  前文一直提及到很多有關價值觀的問題,
[00:08:27.820 --> 00:08:31.620]  每個人心中都有一些東西是認為最有價值,
[00:08:31.620 --> 00:08:38.060]  於是這件事就牽動著那個人的靈性一直走。
[00:08:38.060 --> 00:08:41.340]  有時有些新聞聽起來會比較諷刺,
[00:08:41.340 --> 00:08:43.180]  不過也是事實。
[00:08:43.180 --> 00:08:45.780]  曾經在某一個國家裡面,
[00:08:45.780 --> 00:08:50.700]  那些人為了買一部蘋果手機,
[00:08:50.700 --> 00:08:53.740]  你知道蘋果手機是多少錢嗎?
[00:08:53.740 --> 00:08:55.740]  牧師沒有買蘋果手機,
[00:08:55.740 --> 00:09:00.220]  不過我都知道蘋果手機是不便宜的東西,
[00:09:00.220 --> 00:09:04.540]  至少都值七百元、八百元加幣再加稅。
[00:09:04.540 --> 00:09:06.300]  最便宜的那部,
[00:09:06.300 --> 00:09:09.460]  貴一點的那些千多二千元都有的,
[00:09:09.460 --> 00:09:14.540]  記憶體更強、更大。
[00:09:14.540 --> 00:09:18.500]  某個國家的人竟然夠膽去做到一個現象,
[00:09:18.500 --> 00:09:24.220]  就是去將自己身體的器官出賣,
[00:09:24.220 --> 00:09:29.860]  然後去賣了之後的錢來買一部手機。
[00:09:29.860 --> 00:09:31.980]  聽起來好像很傻的一件事,
[00:09:31.980 --> 00:09:34.940]  或者你會說這些故事是不是編造的?
[00:09:34.940 --> 00:09:36.860]  我當它是編造也好,
[00:09:36.860 --> 00:09:39.940]  鄧小姐妹。
[00:09:39.940 --> 00:09:44.820]  當一個人認為某一件事是最有價值、
[00:09:44.820 --> 00:09:46.900]  他很想得到的時候,
[00:09:46.900 --> 00:09:51.380]  他就會奮身付出去得到那件事,
[00:09:51.380 --> 00:09:58.660]  就是說有些我們聽起來好像很不合情理的行為。
[00:09:58.660 --> 00:10:00.300]  買器官他說是買一個腎,
[00:10:00.300 --> 00:10:01.460]  因為人有兩個腎,
[00:10:01.460 --> 00:10:03.580]  一個腎不能死的,
[00:10:03.580 --> 00:10:05.860]  兩個就多了一點,
[00:10:05.860 --> 00:10:06.580]  是不是這樣呢?
[00:10:06.580 --> 00:10:08.540]  當然不是啦!
[00:10:08.540 --> 00:10:16.500]  但是人始終每一個人都有一些東西是你認為最有價值的事情,
[00:10:16.500 --> 00:10:19.620]  而這件事也會影響你的心路歷程,
[00:10:19.620 --> 00:10:22.740]  每一樣的事情、行的、斷定,
[00:10:22.740 --> 00:10:26.980]  你都基於這一個你的決定。
[00:10:26.980 --> 00:10:31.620]  所以什麼是你最有價值的東西呢?
[00:10:31.620 --> 00:10:38.900]  就成為了一個最影響你在你的人生路上的抉擇。
[00:10:38.900 --> 00:10:40.980]  而作為基督徒,
[00:10:40.980 --> 00:10:49.460]  如果我們對於我們的上帝的價值有不同的取向的時候,
[00:10:49.460 --> 00:10:55.860]  也都會直接影響到我們在這個屬靈的路上的成長,
[00:10:55.860 --> 00:11:02.980]  甚至會不會積著屬靈的事情來謀取自己的利益,
[00:11:02.980 --> 00:11:08.940]  好像很多人走來去到神的面前侍奉,
[00:11:08.940 --> 00:11:19.300]  其實只不過是想透過這個宗教機構去得到一些利益。
[00:11:19.300 --> 00:11:21.780]  來到今天這段聖經,
[00:11:21.780 --> 00:11:26.260]  就進一步將這一點清楚暴露出來。
[00:11:26.260 --> 00:11:29.900]  不過在暴露它出來之前,
[00:11:29.900 --> 00:11:34.740]  耶穌首先就做了一個提議,
[00:11:34.740 --> 00:11:44.220]  要教導我們怎樣去跟這些正在影響我們的思想脫勾。
[00:11:44.220 --> 00:11:47.940]  我們從第十七節到第十九節裡面看見,
[00:11:47.940 --> 00:11:52.180]  耶穌在這裡藉著一些教導,
[00:11:52.180 --> 00:11:56.820]  讓門徒明白到要從一個慣常的,
[00:11:56.820 --> 00:12:00.700]  或者普遍的人的取向,
[00:12:00.700 --> 00:12:09.020]  將他學習怎樣脫掉引誘和緊扣的勾,
[00:12:09.020 --> 00:12:11.700]  免得被他一直牽著這樣走。
[00:12:11.700 --> 00:12:13.460]  我讀一次給大家看看,
[00:12:13.460 --> 00:12:16.500]  第十七節至第十九節。
[00:12:16.500 --> 00:12:18.660]  除敲節的第一天,
[00:12:18.660 --> 00:12:21.340]  門徒來問耶穌說,
[00:12:21.340 --> 00:12:24.260]  「你吃如月節的宴席,
[00:12:24.260 --> 00:12:28.260]  要我們在那裡給你預備。」
[00:12:28.260 --> 00:12:30.980]  耶穌說:「你們進城去,
[00:12:30.980 --> 00:12:33.700]  到某人那裡對他說,
[00:12:33.700 --> 00:12:36.540]  夫子說我的時候快到了,
[00:12:36.540 --> 00:12:40.700]  我與門徒要在你家裡守如月節。」
[00:12:40.700 --> 00:12:43.380]  門徒遵著耶穌所吩咐的,
[00:12:43.380 --> 00:12:48.300]  就去預備了如節的這宴席。
[00:12:48.300 --> 00:12:51.060]  單純就這樣一摟摟下去,
[00:12:51.060 --> 00:12:52.740]  我們就會覺得,
[00:12:52.740 --> 00:12:59.540]  耶穌都挺霸道的。
[00:12:59.540 --> 00:13:01.340]  說要守如節宴席,
[00:13:01.340 --> 00:13:02.300]  說守就守,
[00:13:02.300 --> 00:13:04.380]  他喜歡去哪裡守就守,
[00:13:04.380 --> 00:13:06.740]  他想去哪裡去就去。
[00:13:06.740 --> 00:13:08.060]  於是就叫門徒,
[00:13:08.060 --> 00:13:11.740]  你隨便走進去耶路撒冷城裡面,
[00:13:11.740 --> 00:13:13.300]  隨便找個人說,
[00:13:13.300 --> 00:13:20.180]  我要去你那裡進行如節宴席。
[00:13:20.180 --> 00:13:21.900]  是不是這個意思呢?
[00:13:21.900 --> 00:13:23.940]  很多信徒看這些經文,
[00:13:23.940 --> 00:13:27.620]  不詳細理解究竟這段聖經說了什麼,
[00:13:27.620 --> 00:13:32.100]  於是很容易有這種錯誤的感覺。
[00:13:32.100 --> 00:13:34.620]  我們仔細去看這段聖經說了什麼。
[00:13:34.620 --> 00:13:37.420]  第一,這段聖經一開始說到,
[00:13:37.420 --> 00:13:40.460]  是一個隨敲的第一天。
[00:13:40.460 --> 00:13:47.660]  我用和合本的翻譯,就說「隨敲節的第一天」。
[00:13:47.660 --> 00:13:51.500]  如果我們有英語聖經的話,
[00:13:51.500 --> 00:13:55.540]  或者你懂得希臘文更好,
[00:13:55.540 --> 00:13:57.340]  或者你聽牧師講,
[00:13:57.340 --> 00:14:02.500]  牧師教你用Blue Letter Bible查經的時候,
[00:14:02.500 --> 00:14:06.300]  我們網上有很多很好的大英子妹,
[00:14:06.300 --> 00:14:08.180]  她聽完我說之後,
[00:14:08.180 --> 00:14:14.460]  她真的用Blue Letter Bible去核實聖經說的東西,
[00:14:14.460 --> 00:14:16.460]  尤其是牧師你講過的東西,
[00:14:16.460 --> 00:14:19.220]  她真的核實看看牧師有沒有錯。
[00:14:19.220 --> 00:14:20.540]  她不是挑戰牧師,
[00:14:20.540 --> 00:14:25.220]  她是真的很想去認證到牧師看的東西是對的。
[00:14:25.220 --> 00:14:26.820]  我覺得是好事。
[00:14:26.820 --> 00:14:31.660]  我們就會發現到這段聖經裡面一開始是這樣說的,
[00:14:31.660 --> 00:14:33.340]  New English Translation,
[00:14:33.340 --> 00:14:40.020]  Now on the first day of the Feast of Unleavened Bread.
[00:14:40.020 --> 00:14:43.140]  在NET裡面的翻譯,
[00:14:43.140 --> 00:14:45.220]  都將這一天譯為一個
[00:14:45.220 --> 00:14:50.020]  First Day of the Feast of the Unleavened Bread.
[00:14:50.020 --> 00:14:55.860]  但如果我們再參考其他的譯本的時候,
[00:14:55.860 --> 00:14:57.860]  譬如簡單一點,
[00:14:57.860 --> 00:14:59.100]  NRSV譯本,
[00:14:59.100 --> 00:15:05.100]  它就會翻譯為On the first day of Unleavened Bread.
[00:15:05.100 --> 00:15:07.500]  我們馬上就會有一個問題就是,
[00:15:07.500 --> 00:15:10.980]  咦?為什麼翻譯譯本裡面有個分別?
[00:15:10.980 --> 00:15:15.500]  少了個Fast這個字眼。
[00:15:15.500 --> 00:15:17.260]  這個不是偶然,
[00:15:17.260 --> 00:15:19.340]  不是翻譯的錯誤。
[00:15:19.340 --> 00:15:22.180]  如果你再查Blue Letter Bible,
[00:15:22.180 --> 00:15:25.620]  甚至查希臘文的原文版本,
[00:15:25.620 --> 00:15:31.700]  的而且確是沒有Fast這個字眼在裡面的。
[00:15:31.700 --> 00:15:33.300]  這個字眼翻譯為什麼?
[00:15:33.300 --> 00:15:35.820]  節,和合本翻譯為。
[00:15:35.820 --> 00:15:41.260]  或者用今天的說法就是慶典。
[00:15:41.260 --> 00:15:43.860]  馬太福音的作者馬太,
[00:15:43.860 --> 00:15:48.540]  特意在這裡說到只是一個進程。
[00:15:48.540 --> 00:15:51.980]  這個進程在猶太人的歷法裡面,
[00:15:51.980 --> 00:15:57.380]  是叫做無敲的年代,無敲的時段。
[00:15:57.380 --> 00:15:58.900]  這個時段,
[00:15:58.900 --> 00:16:01.140]  他刻意將它,
[00:16:01.140 --> 00:16:04.580]  沒有指明是一個節期,
[00:16:04.580 --> 00:16:07.300]  不是一個慶典。
[00:16:07.300 --> 00:16:10.060]  只是提到第一天。
[00:16:10.060 --> 00:16:12.900]  所以你就要回顧,
[00:16:12.900 --> 00:16:15.860]  我們在主義學裡面教了,
[00:16:15.860 --> 00:16:18.140]  這個所謂無敲節,
[00:16:18.140 --> 00:16:22.740]  或者無敲,或者除敲的第一天,
[00:16:22.740 --> 00:16:26.500]  是一回什麼事呢?
[00:16:26.500 --> 00:16:29.540]  原來除敲是在猶太人當中,
[00:16:29.540 --> 00:16:32.180]  有一個很深遠的歷史,
[00:16:32.180 --> 00:16:35.740]  是源自於出埃及的時代,
[00:16:35.740 --> 00:16:36.380]  已經有的。
[00:16:36.380 --> 00:16:38.540]  不過我可以告訴大家,
[00:16:38.540 --> 00:16:41.700]  這個所謂敲的問題,
[00:16:41.700 --> 00:16:44.540]  不是只是從出埃及的時候才有的。
[00:16:44.540 --> 00:16:49.500]  不過我稍後再看看出埃及裡面講什麼。
[00:16:49.500 --> 00:16:51.420]  在出埃及記裡面,
[00:16:51.420 --> 00:16:57.300]  其實講及到有關於除敲與及的餘月節,
[00:16:57.300 --> 00:17:00.100]  是一個重疊的節期。
[00:17:00.100 --> 00:17:01.020]  為什麼?
[00:17:01.020 --> 00:17:04.380]  是記載以色列文昔日,
[00:17:04.380 --> 00:17:08.900]  能夠是趕及於離開埃及,
[00:17:08.900 --> 00:17:13.020]  那個過程當中那種趕急的程度,
[00:17:13.020 --> 00:17:16.340]  免得在迫害的當中。
[00:17:16.340 --> 00:17:18.380]  所以他們在路途的上面,
[00:17:18.380 --> 00:17:22.740]  根本沒有時間去用敲。
[00:17:22.740 --> 00:17:26.300]  而這個歷史的背景,
[00:17:26.300 --> 00:17:31.620]  也都衍生到當以色列文進入到英許地住落之後,
[00:17:31.620 --> 00:17:34.460]  他們開始有他們自己的居所,
[00:17:34.460 --> 00:17:38.780]  有他們自己的鋤造的時候,
[00:17:38.780 --> 00:17:42.260]  除敲就成為一種意義,
[00:17:42.260 --> 00:17:47.300]  談論到一些不潔的意思。
[00:17:47.300 --> 00:17:50.220]  所以他們每一年有一個過程,
[00:17:50.220 --> 00:17:54.540]  或者有一個日子叫做除敲的活動,
[00:17:54.540 --> 00:18:00.020]  去預備去迎接這個的餘月節。
[00:18:00.020 --> 00:18:01.900]  用簡單的說法,
[00:18:01.900 --> 00:18:02.740]  不是一樣,
[00:18:02.740 --> 00:18:06.700]  不過類似好像中國傳統,
[00:18:06.700 --> 00:18:08.460]  或者華人傳統,
[00:18:08.460 --> 00:18:19.660]  過年前要有一個大掃除一樣。
[00:18:19.660 --> 00:18:23.980]  目的是什麼呢?
[00:18:23.980 --> 00:18:25.740]  其實剛才我說過,
[00:18:25.740 --> 00:18:28.540]  敲這件事不只是在出埃及記那裡,
[00:18:28.540 --> 00:18:30.300]  才有一個歷史背景,
[00:18:30.300 --> 00:18:34.940]  早在創世記第十九章的第一節裡面,
[00:18:34.940 --> 00:18:39.860]  就曾經談論到有關於有兩位的天使神人,
[00:18:39.860 --> 00:18:44.180]  來到在所多瑪裡面過夜,
[00:18:44.180 --> 00:18:48.620]  他們原本是在街頭上面,
[00:18:48.620 --> 00:18:52.460]  城門前的地方去露宿的,
[00:18:52.460 --> 00:18:58.860]  但是羅德卻是邀請他們回到他們家裡居住,
[00:18:58.860 --> 00:19:04.780]  當然羅德是很了解到所多瑪城的可怕,
[00:19:04.780 --> 00:19:05.660]  當地的人,
[00:19:05.660 --> 00:19:11.260]  當然你看回創世記第十九章裡面的經文記載得很詳細。
[00:19:11.260 --> 00:19:15.740]  因為他們來到的時候已經很深夜的緣故,
[00:19:15.740 --> 00:19:17.980]  羅德為了招呼他們,
[00:19:17.980 --> 00:19:22.300]  於是趕緊為他們做一頓飯給他們吃,
[00:19:22.300 --> 00:19:32.580]  也用無烤的麵糰來做無烤餅給他們充飢。
[00:19:32.580 --> 00:19:35.980]  這個圖畫告訴我們,
[00:19:35.980 --> 00:19:42.380]  烤其實是一個很常用的一種材料,
[00:19:42.380 --> 00:19:44.300]  是每一個人,
[00:19:44.300 --> 00:19:52.020]  每一家人去做餅都一定會用的原料來的,
[00:19:52.020 --> 00:19:56.780]  因為烤的作用就是將一些很緊密的麵糰,
[00:19:56.780 --> 00:20:00.420]  將它在當中發酵製造一些空間,
[00:20:00.420 --> 00:20:05.300]  使得吃起來的時候,這些麵包一焗起來就能夠漲大,
[00:20:05.300 --> 00:20:07.740]  能夠容易入口。
[00:20:07.740 --> 00:20:12.260]  是這樣的原本的意願,
[00:20:12.260 --> 00:20:15.020]  但是當我們去看,
[00:20:15.020 --> 00:20:17.260]  如果用無烤的,
[00:20:17.260 --> 00:20:21.180]  即是無烤來做餅的時候或者做麵包,
[00:20:21.180 --> 00:20:25.540]  那件餅或者包就會非常硬的了。
[00:20:25.540 --> 00:20:29.940]  你可以問一下我們教會的喜歡煮食的,
[00:20:29.940 --> 00:20:37.220]  如果你不用烤在麵糰裡焗出來的餡料是什麼呢?
[00:20:37.220 --> 00:20:40.940]  你就會明白那件東西根本是不能吃的,
[00:20:40.940 --> 00:20:42.740]  焗出來的不是曲奇餅,
[00:20:42.740 --> 00:20:44.220]  首先我要說明,
[00:20:44.220 --> 00:20:48.300]  不用烤在麵糰裡焗出來的不是曲奇餅,
[00:20:48.300 --> 00:20:50.500]  曲奇餅是另一回事,
[00:20:50.500 --> 00:20:54.500]  要用很多牛油將麵粉沾在一起,
[00:20:54.500 --> 00:21:00.060]  而不是不同用水開的麵糰。
[00:21:00.060 --> 00:21:06.260]  所以烤有一個很常用的意思,
[00:21:06.260 --> 00:21:07.900]  每個人都用的,
[00:21:07.900 --> 00:21:10.500]  要好吃的麵包一定要用烤的,
[00:21:10.500 --> 00:21:15.460]  不用烤做就不好吃的。
[00:21:15.460 --> 00:21:18.700]  而在《馬太福音》裡面提及烤,
[00:21:18.700 --> 00:21:20.820]  我要看《馬太福音》,
[00:21:20.820 --> 00:21:23.140]  《馬太福音》上一節提及烤,
[00:21:23.140 --> 00:21:26.620]  已經是推翻到第十六章第六節的經文,
[00:21:26.620 --> 00:21:34.980]  那裡是用烤來介紹有關於法尼塞人和撒都該人的教導,
[00:21:34.980 --> 00:21:40.940]  讓他們的教導用烤來形容比喻,
[00:21:40.940 --> 00:21:47.180]  意思是法尼塞人和撒都該人的教導,
[00:21:47.180 --> 00:21:51.060]  錯誤的影響力是非常之大,
[00:21:51.060 --> 00:21:59.060]  好像麵糰比烤所發出來的影響更大。
[00:21:59.060 --> 00:22:01.660]  我不懂怎樣做麵包,
[00:22:01.660 --> 00:22:07.580]  不過我家裡也有一個叫麵包機的東西,
[00:22:07.580 --> 00:22:10.060]  原來用烤不夠,
[00:22:10.060 --> 00:22:12.140]  那塊麵包焗出來,
[00:22:12.140 --> 00:22:14.180]  焗完就浪費電費,
[00:22:14.180 --> 00:22:16.660]  就丟掉的。
[00:22:16.660 --> 00:22:18.820]  但是用夠烤,
[00:22:18.820 --> 00:22:21.220]  那塊麵包出來就很好吃,
[00:22:21.220 --> 00:22:22.900]  煙煙韌韌的,
[00:22:22.900 --> 00:22:26.060]  用太多的那塊麵包,
[00:22:26.060 --> 00:22:28.580]  你就不但不想吃,
[00:22:28.580 --> 00:22:31.020]  而且你丟也丟不切,
[00:22:31.020 --> 00:22:36.980]  因為那塊麵包就像在吃發水的梳打那樣的味道,
[00:22:36.980 --> 00:22:40.140]  不好吃的!
[00:22:40.140 --> 00:22:44.540]  所以用太多烤的那塊麵包,
[00:22:44.540 --> 00:22:47.460]  它的影響反而是負面的,
[00:22:47.460 --> 00:22:51.660]  而耶穌在十六章第六節裡面,
[00:22:51.660 --> 00:22:53.140]  由馬太記載下來,
[00:22:53.140 --> 00:22:55.740]  是告訴當時所有人聽,
[00:22:55.740 --> 00:22:58.460]  法利塞人和撒都哥人的神學,
[00:22:58.460 --> 00:23:00.260]  那種牽連性,
[00:23:00.260 --> 00:23:03.900]  錯誤的破壞性是非常之強,
[00:23:03.900 --> 00:23:05.460]  因為很容易聽,
[00:23:05.460 --> 00:23:08.300]  他們的神學很適合聽,
[00:23:08.300 --> 00:23:10.180]  很適合你的河車,
[00:23:10.180 --> 00:23:12.140]  於是河車明明是什麼,
[00:23:12.140 --> 00:23:18.260]  拉二胡的樂譜叫做河車譜,
[00:23:18.260 --> 00:23:20.260]  適合你心思,
[00:23:20.260 --> 00:23:21.860]  因為你有人的罪性,
[00:23:21.860 --> 00:23:25.780]  法利塞人最喜歡遷就你的罪性去做事,
[00:23:25.780 --> 00:23:30.140]  於是乎你就很容易受他影響,
[00:23:30.140 --> 00:23:34.340]  除敲的目的是什麼呢?
[00:23:34.340 --> 00:23:36.860]  除敲原本的目的,
