
[00:00:00.000 --> 00:00:01.080]  親愛的姐妹早安
[00:02:06.760 --> 00:02:09.160]  其實都有很多東西出現了
[00:02:09.160 --> 00:02:14.720]  讓我們留意究竟對於宣教傳播有什麼影響
[00:02:14.720 --> 00:02:16.600]  我稍後也會講一點
[00:02:16.600 --> 00:02:18.160]  稍後我們會去討論
[00:02:18.160 --> 00:02:22.240]  今天我很想跟大家分享的
[00:02:22.240 --> 00:02:26.480]  最後你會發覺結論可能不是一些答案
[00:02:26.480 --> 00:02:28.320]  當然有些是指引
[00:02:28.320 --> 00:02:29.960]  但是
[00:02:29.960 --> 00:02:33.080]  我們體會到在靈福堂
[00:02:33.080 --> 00:02:36.560]  每逢第四個星期
[00:02:36.560 --> 00:02:38.880]  就會有十分鐘宣教見證
[00:02:38.880 --> 00:02:41.560]  我們同工很多時候
[00:02:41.560 --> 00:02:45.640]  跟警察傳播的同工在爭論
[00:02:45.640 --> 00:02:48.360]  不要超過十分鐘
[00:02:48.360 --> 00:02:50.400]  很多時候的焦點就是
[00:02:50.400 --> 00:02:52.600]  宣教見證不要太長
[00:02:52.600 --> 00:02:56.360]  我們整個崇拜的流程要好一點
[00:02:56.360 --> 00:03:00.080]  或者有時候他講些什麼
[00:03:00.080 --> 00:03:02.360]  按道理每個月這麼說
[00:03:02.360 --> 00:03:04.520]  我們應該得到很多宣教的資訊
[00:03:04.520 --> 00:03:06.120]  聽到很多見證
[00:03:06.120 --> 00:03:08.480]  應該對我們有影響的
[00:03:08.480 --> 00:03:10.000]  但是我發覺
[00:03:10.000 --> 00:03:11.760]  我也很想分享一下
[00:03:11.760 --> 00:03:13.600]  不知道為什麼今年聖學主任是我
[00:03:13.600 --> 00:03:15.360]  參議員主任是我
[00:03:15.360 --> 00:03:18.720]  我很想跟大家認真去想一想
[00:03:18.720 --> 00:03:20.640]  我的觀察或者是
[00:03:20.640 --> 00:03:25.200]  透過疫情之後有些新常態出現的時候
[00:03:25.200 --> 00:03:27.960]  或者有些學者或者傳道人
[00:03:27.960 --> 00:03:29.960]  猜拳的宣教士
[00:03:29.960 --> 00:03:31.480]  猜拳的學者
[00:03:31.480 --> 00:03:34.680]  給我們看到這些的時候
[00:03:34.680 --> 00:03:37.360]  我們認真討論一下怎麼落地
[00:03:37.360 --> 00:03:39.200]  或者在猜拳的事工
[00:03:39.200 --> 00:03:40.880]  在我們教會的層面
[00:03:40.880 --> 00:03:42.200]  或者在我們個人層面
[00:03:42.200 --> 00:03:43.680]  我覺得也要思想的
[00:03:43.680 --> 00:03:46.760]  從起點在哪裡說起呢
[00:03:46.760 --> 00:03:51.560]  剛才那段經文也有一點長
[00:03:51.560 --> 00:03:54.120]  一會兒我也會高潮那個經文
[00:03:54.120 --> 00:03:56.680]  是《路加福音》最後那段經文
[00:03:56.680 --> 00:03:59.240]  和《史學行傳》最初那段經文
[00:03:59.240 --> 00:04:01.200]  因為兩個是有關聯的
[00:04:01.200 --> 00:04:02.920]  一會兒再去看經文
[00:04:02.920 --> 00:04:04.520]  但是你會看到
[00:04:04.520 --> 00:04:06.880]  我觀察到新常態
[00:04:06.880 --> 00:04:08.760]  其實
[00:04:08.760 --> 00:04:11.840]  我會想猜拳究竟是什麼呢
[00:04:11.840 --> 00:04:13.960]  那些新常態無論是怎麼樣
[00:04:13.960 --> 00:04:17.040]  影響不影響到猜拳或者傳福音呢
[00:04:17.040 --> 00:04:18.880]  那我就去思考的時候
[00:04:18.880 --> 00:04:21.040]  因為我在五堂
[00:04:21.040 --> 00:04:24.080]  或者接下來我也會講《路加福音》多一點
[00:04:24.080 --> 00:04:25.960]  那我就會體會到
[00:04:25.960 --> 00:04:27.400]  耶穌
[00:04:27.400 --> 00:04:29.320]  就是祂不在
[00:04:29.320 --> 00:04:30.800]  就是一個新常態
[00:04:30.800 --> 00:04:32.040]  為什麼呢
[00:04:32.040 --> 00:04:34.600]  那些門徒其實他面對的處境
[00:04:34.600 --> 00:04:37.800]  我想一講出來就不用刻劃很多了
[00:04:37.800 --> 00:04:39.160]  但是那個處境
[00:04:39.160 --> 00:04:40.880]  是非常嚴峻的
[00:04:40.880 --> 00:04:43.360]  因為一路他的師父
[00:04:43.360 --> 00:04:45.040]  跟了三年多
[00:04:45.040 --> 00:04:46.720]  哇!耶穌真的
[00:04:46.720 --> 00:04:49.280]  你如果當他是一個政治人物
[00:04:49.280 --> 00:04:51.360]  或者一個理想家來說
[00:04:51.360 --> 00:04:53.640]  哇!真的影響很厲害
[00:04:53.640 --> 00:04:56.320]  那些門徒一直跟他這麼多年
[00:04:56.320 --> 00:04:57.280]  但是
[00:04:57.280 --> 00:04:58.720]  最後耶穌是怎麼死的
[00:04:58.720 --> 00:05:01.680]  基本上如果從歷史學家來看
[00:05:01.680 --> 00:05:03.520]  他就是被人害死的
[00:05:03.520 --> 00:05:04.960]  領袖也被害死了
[00:05:04.960 --> 00:05:06.800]  那整群門徒怎麼樣呢
[00:05:06.800 --> 00:05:08.640]  其實耶穌不在
[00:05:08.640 --> 00:05:11.240]  是當時他們一個很大的問題
[00:05:11.240 --> 00:05:13.400]  就是耶穌其實也很惹火的了
[00:05:13.400 --> 00:05:14.560]  就是在當時
[00:05:14.560 --> 00:05:16.960]  政治上很多
[00:05:16.960 --> 00:05:17.960]  很多…
[00:05:17.960 --> 00:05:19.080]  就是耶穌出生
[00:05:19.080 --> 00:05:20.520]  我們就是聖誕,是不是?
[00:05:20.520 --> 00:05:25.120]  已經被那個希律王想殺了他
[00:05:25.120 --> 00:05:26.760]  就是無可避免的
[00:05:26.760 --> 00:05:29.720]  其實耶穌是在影響當時的社會
[00:05:29.720 --> 00:05:32.200]  我們如果講研究聖經
[00:05:32.200 --> 00:05:34.080]  無論講耶穌是主
[00:05:34.080 --> 00:05:35.240]  耶穌是救主
[00:05:35.240 --> 00:05:36.840]  這些詞語
[00:05:36.840 --> 00:05:38.240]  主啊救主那些
[00:05:38.240 --> 00:05:39.440]  都是很政治化的
[00:05:39.440 --> 00:05:40.240]  為什麼呢?
[00:05:40.240 --> 00:05:43.080]  因為當時那些皇帝就說自己是主
[00:05:43.080 --> 00:05:44.880]  也是救主
[00:05:44.880 --> 00:05:46.120]  所以呢
[00:05:46.120 --> 00:05:48.000]  當那些門徒
[00:05:48.000 --> 00:05:49.200]  耶穌
[00:05:49.200 --> 00:05:50.720]  這位師父
[00:05:50.720 --> 00:05:52.200]  當然在他們心目中
[00:05:52.200 --> 00:05:53.240]  在我們心目中
[00:05:53.240 --> 00:05:54.080]  耶穌是神
[00:05:54.080 --> 00:05:55.000]  也是救主
[00:05:55.000 --> 00:05:56.360]  肯定的
[00:05:56.360 --> 00:05:57.240]  但是
[00:05:57.240 --> 00:05:58.440]  死了
[00:05:58.440 --> 00:06:00.440]  當然死而復活
[00:06:00.440 --> 00:06:02.520]  但是死而復活之後走了
[00:06:02.520 --> 00:06:04.040]  所以這個是一個
[00:06:04.040 --> 00:06:04.920]  我想
[00:06:04.920 --> 00:06:08.000]  這個新常態在他們當中就是
[00:06:08.000 --> 00:06:10.760]  他永遠不會再有耶穌在這裡帶著他們
[00:06:10.760 --> 00:06:12.440]  起碼在肉身上
[00:06:12.440 --> 00:06:14.040]  而在當中呢
[00:06:14.040 --> 00:06:18.000]  他們那群群體是會受到很大的壓力的
[00:06:18.000 --> 00:06:19.080]  是不是?
[00:06:19.080 --> 00:06:21.480]  那群門徒怎麼辦呢?
[00:06:21.480 --> 00:06:22.200]  對不對?
[00:06:22.200 --> 00:06:22.960]  十二使徒
[00:06:22.960 --> 00:06:23.880]  其實呢
[00:06:23.880 --> 00:06:26.280]  你要記住一件事情
[00:06:26.280 --> 00:06:28.720]  就是耶穌死的時候
[00:06:28.720 --> 00:06:29.880]  被抓的時候
[00:06:29.880 --> 00:06:30.720]  那群門徒怎麼樣?
[00:06:30.720 --> 00:06:32.040]  全都跑掉了
[00:06:32.040 --> 00:06:33.560]  很弱的
[00:06:33.560 --> 00:06:35.600]  三天之後復活
[00:06:35.600 --> 00:06:37.200]  他是不是整個變了?
[00:06:37.200 --> 00:06:37.880]  當然不是了
[00:06:37.880 --> 00:06:39.160]  你看《約翰福音》有一章
[00:06:39.160 --> 00:06:39.920]  我第一次來講道
[00:06:39.920 --> 00:06:41.440]  我講過《約翰福音》有一章
[00:06:41.440 --> 00:06:43.240]  你要看到這群門徒
[00:06:43.240 --> 00:06:45.120]  整群都是不行的
[00:06:45.120 --> 00:06:50.480]  你不要想到他很快就可以很強
[00:06:50.480 --> 00:06:51.560]  當然了
[00:06:51.560 --> 00:06:53.280]  耶穌替他補課
[00:06:53.280 --> 00:06:54.560]  《少林寺傳》第一章
[00:06:54.560 --> 00:06:55.960]  四十晝夜的
[00:06:55.960 --> 00:06:57.840]  來替他補課
[00:06:57.840 --> 00:06:59.360]  講神國的事情
[00:06:59.360 --> 00:07:01.680]  但是耶穌最後還是升天
[00:07:01.680 --> 00:07:02.840]  就是說
[00:07:02.840 --> 00:07:04.120]  耶穌死了
[00:07:04.120 --> 00:07:05.000]  復活
[00:07:05.000 --> 00:07:07.600]  直到他離開門徒
[00:07:07.600 --> 00:07:08.320]  升天
[00:07:08.320 --> 00:07:10.200]  只不過是一個多月的時間
[00:07:10.200 --> 00:07:12.160]  一個多月而已
[00:07:12.160 --> 00:07:14.240]  那麼他們就要擔起
[00:07:14.240 --> 00:07:17.200]  整個傳揚福音的責任了
[00:07:17.200 --> 00:07:20.760]  而那些的政治壓力一直都有的
[00:07:20.760 --> 00:07:21.280]  為什麼呢?
[00:07:21.280 --> 00:07:22.480]  耶穌一復活
[00:07:22.480 --> 00:07:25.200]  接著那些門徒說耶穌復活
[00:07:25.200 --> 00:07:28.560]  接著那個政權怎麼樣呢?
[00:07:28.560 --> 00:07:30.400]  就放一些兵在那裡
[00:07:30.400 --> 00:07:32.840]  去傳揚一個假消息
[00:07:32.840 --> 00:07:35.840]  就是一些假新聞或者謠言
[00:07:35.840 --> 00:07:37.200]  就是說耶穌的屍體被人偷走了
[00:07:37.200 --> 00:07:38.200]  就是這麼來的
[00:07:38.200 --> 00:07:39.760]  那麼為什麼要做這些事情呢?
[00:07:39.760 --> 00:07:41.920]  因為影響政治問題
[00:07:41.920 --> 00:07:44.800]  所以他要保住江山
[00:07:44.800 --> 00:07:46.600]  你傳了出去是不行的
[00:07:46.600 --> 00:07:48.840]  耶穌竟然復活
[00:07:48.840 --> 00:07:51.000]  所以你會看到
[00:07:51.000 --> 00:07:53.480]  那一群基督徒是很受打壓的
[00:07:53.480 --> 00:07:54.600]  就是說有時候我們
[00:07:54.600 --> 00:07:56.320]  在現代社會你不知道
[00:07:56.320 --> 00:07:57.800]  或者我們不太感受到
[00:07:57.800 --> 00:07:59.280]  或者在西方社會
[00:07:59.280 --> 00:08:01.520]  基督教也有一個地位在那裡
[00:08:01.520 --> 00:08:03.600]  但是當時是沒有的
[00:08:03.600 --> 00:08:04.400]  是不是?
[00:08:04.400 --> 00:08:06.200]  尤其是耶穌已經走了
[00:08:06.200 --> 00:08:08.400]  耶穌怎麼都好
[00:08:08.400 --> 00:08:10.280]  就是說我們信耶穌
[00:08:10.280 --> 00:08:14.800]  但是他們所信的主離開了
[00:08:14.800 --> 00:08:18.320]  其實對整個群體是一個很大很大的挑戰
[00:08:18.320 --> 00:08:20.760]  所以我就在想
[00:08:20.760 --> 00:08:23.520]  那麼耶穌怎麼幫助這群人呢?
[00:08:23.520 --> 00:08:25.520]  其實耶穌知道的
[00:08:25.520 --> 00:08:26.960]  講明了
[00:08:26.960 --> 00:08:28.120]  復活之後
[00:08:28.120 --> 00:08:29.480]  他就會升天
[00:08:29.480 --> 00:08:31.120]  他就會派聖靈
[00:08:31.120 --> 00:08:33.960]  來 take care(照顧)那些信徒
[00:08:33.960 --> 00:08:35.920]  他已經講給門徒聽了
[00:08:35.920 --> 00:08:37.400]  給了使徒聽了
[00:08:37.400 --> 00:08:38.400]  但是
[00:08:38.400 --> 00:08:39.720]  怎麼面對呢?
[00:08:39.720 --> 00:08:41.880]  那麼我就會跟大家看看
[00:08:41.880 --> 00:08:42.800]  其實呢
[00:08:42.800 --> 00:08:45.200]  耶穌就跟他說這些話
[00:08:45.200 --> 00:08:47.840]  那麼剛才已經讀了
[00:08:47.840 --> 00:08:49.800]  我不會很詳細再讀了
[00:08:49.800 --> 00:08:51.840]  但是你會看到
[00:08:51.840 --> 00:08:53.600]  在這段經文裡面
[00:08:53.600 --> 00:08:55.600]  簡單來講
[00:08:55.600 --> 00:08:58.240]  我是想講一個很清楚的信息
[00:08:58.240 --> 00:08:59.520]  就是叫做見證
[00:08:59.520 --> 00:09:03.480]  你會看到這兩段經文有很多連繫的地方
[00:09:03.480 --> 00:09:06.160]  就是這裡前後兩版
[00:09:06.160 --> 00:09:07.200]  兩段經文
[00:09:07.200 --> 00:09:11.120]  有些顏色是去回應的
[00:09:11.120 --> 00:09:12.680]  我們先看就是
[00:09:12.680 --> 00:09:15.000]  整件事情
[00:09:15.000 --> 00:09:17.520]  你看到耶穌的信息
[00:09:17.520 --> 00:09:19.080]  第四十八節
[00:09:19.080 --> 00:09:20.800]  就是路加福音二十四章四十八節
[00:09:20.800 --> 00:09:21.480]  就是說
[00:09:21.480 --> 00:09:24.240]  你們就是這些事情的見證
[00:09:24.240 --> 00:09:25.200]  那麼
[00:09:25.200 --> 00:09:27.080]  有一段經文很有名的
[00:09:27.080 --> 00:09:30.400]  就是我們講猜拳、拳福音、講使徒人傳一章八節
[00:09:30.400 --> 00:09:32.120]  就是講這裡了
[00:09:32.120 --> 00:09:33.240]  就是說
[00:09:33.240 --> 00:09:35.600]  但聖靈降臨在你們身上
[00:09:35.600 --> 00:09:37.080]  你們就必得著能力
[00:09:37.080 --> 00:09:40.240]  並要在耶路撒冷、猶太傳遞和撒瑪利亞
[00:09:40.240 --> 00:09:41.200]  直到地極
[00:09:41.200 --> 00:09:42.640]  作我的見證
[00:09:42.640 --> 00:09:44.720]  那麼其實你看到顏色那裡
[00:09:44.720 --> 00:09:46.040]  我一會兒會講一點點
[00:09:46.040 --> 00:09:49.600]  兩段是很明顯是有一個回應的
[00:09:49.600 --> 00:09:51.080]  路加福音是前書
[00:09:51.080 --> 00:09:53.080]  隔了一段時間
[00:09:53.080 --> 00:09:57.400]  路加醫生又寫多一卷的續集
[00:09:57.400 --> 00:09:58.840]  給提亞菲羅來閱讀
[00:09:58.840 --> 00:10:01.360]  就是講他使徒人傳、使徒那些的信息
[00:10:01.360 --> 00:10:02.880]  那麼其實路加呢
[00:10:02.880 --> 00:10:04.840]  我之前在五堂講過一堂課
[00:10:04.840 --> 00:10:07.480]  關於提亞菲羅和路加的關係
[00:10:07.480 --> 00:10:09.560]  那麼路加真的很有心的
[00:10:09.560 --> 00:10:11.880]  寫了兩大卷書去栽培一個人
[00:10:11.880 --> 00:10:12.480]  OK?
[00:10:12.480 --> 00:10:14.600]  但是他寫的時候你會發覺
[00:10:14.600 --> 00:10:16.000]  他是回應的
[00:10:16.000 --> 00:10:20.320]  原來兩卷書是有一個關聯的
[00:10:20.320 --> 00:10:22.880]  那麼你特別看到的訊息就是
[00:10:22.880 --> 00:10:24.880]  紅色那裡
[00:10:24.880 --> 00:10:27.800]  你們就是這些事情的見證
[00:10:27.800 --> 00:10:31.240]  你們到了地極就要作我的見證
[00:10:31.560 --> 00:10:33.720]  那麼有些人就指出了見證這個字
[00:10:33.720 --> 00:10:37.080]  本身原文就是 martyr 那個字根
[00:10:37.080 --> 00:10:38.480]  就是殉道者
[00:10:38.480 --> 00:10:40.400]  那麼為什麼不譯殉道者呢?
[00:10:40.400 --> 00:10:43.000]  那麼我就要給 credit(獎勵)
[00:10:43.000 --> 00:10:44.280]  我的老師
[00:10:44.280 --> 00:10:46.960]  盧允熙博士
[00:10:46.960 --> 00:10:50.480]  那麼在這本我們《朕神的三道奇刊》
[00:10:50.480 --> 00:10:52.120]  《上帝指紋的見證》
[00:10:52.120 --> 00:10:54.880]  有一篇文章是講到關於見證這個字的
[00:10:54.880 --> 00:11:00.120]  我拿他的一些研究去講一講
[00:11:00.640 --> 00:11:02.000]  那麼什麼叫做見證呢?
[00:11:02.000 --> 00:11:03.880]  就是我覺得這個見證
[00:11:03.880 --> 00:11:05.640]  就能夠讓我們看到
[00:11:05.640 --> 00:11:07.360]  怎麼突破他的身上的牌
[00:11:07.360 --> 00:11:08.480]  這個是最重要的
[00:11:08.480 --> 00:11:09.400]  就是說猜拳
[00:11:09.400 --> 00:11:11.200]  沒有其他東西比這個重要
[00:11:11.200 --> 00:11:13.080]  我們就是這些事情的見證
[00:11:13.080 --> 00:11:14.240]  那麼見證是什麼意思呢?
[00:11:14.240 --> 00:11:17.960]  其實當時見證是一個法律的用語
[00:11:17.960 --> 00:11:19.920]  就是用在什麼地方呢?
[00:11:19.920 --> 00:11:20.800]  證據
[00:11:20.800 --> 00:11:22.200]  就是說
[00:11:22.200 --> 00:11:25.720]  證據的意思其實是這裡寫的
[00:11:25.720 --> 00:11:28.680]  作為證據的行動、聲明或者物件
[00:11:29.240 --> 00:11:30.880]  就是說你找到那件東西
[00:11:30.880 --> 00:11:31.800]  就是一個證據了
[00:11:31.800 --> 00:11:34.560]  就好像我們有時候看那些兇殺案
[00:11:34.560 --> 00:11:35.760]  那些劇集
[00:11:35.760 --> 00:11:37.640]  找到什麼 evidence(證據)
[00:11:37.640 --> 00:11:38.920]  又有指紋
[00:11:38.920 --> 00:11:40.480]  或者那件東西
[00:11:40.480 --> 00:11:42.720]  有些血在這裡
[00:11:42.720 --> 00:11:44.320]  那些東西就是一個見證
[00:11:44.320 --> 00:11:45.320]  或者聲明
[00:11:45.320 --> 00:11:46.120]  是不是?
[00:11:46.120 --> 00:11:47.000]  見證可能
[00:11:47.000 --> 00:11:48.440]  聲明你未必寫下
[00:11:48.440 --> 00:11:49.920]  但是你講過
[00:11:49.920 --> 00:11:52.240]  有人見證到你講過這件事情
[00:11:52.240 --> 00:11:55.840]  就是一個可以用來做證明的
[00:11:55.840 --> 00:11:58.160]  或者本身那個人也是
[00:11:59.160 --> 00:11:59.880]  所以呢
[00:11:59.880 --> 00:12:01.000]  如果見證再講
[00:12:01.000 --> 00:12:03.040]  有一個很重要的意思
[00:12:03.040 --> 00:12:04.560]  就是一個紀念的意思
[00:12:04.560 --> 00:12:05.560]  就是原來
[00:12:05.560 --> 00:12:07.760]  見證不僅僅是證據
[00:12:07.760 --> 00:12:09.040]  更加是
[00:12:09.040 --> 00:12:11.240]  那個事物出現
[00:12:11.240 --> 00:12:12.240]  那件物件出現
[00:12:12.240 --> 00:12:14.160]  其實是在紀念一些事情
[00:12:14.160 --> 00:12:15.160]  OK
[00:12:15.160 --> 00:12:15.800]  就是
[00:12:15.800 --> 00:12:19.080]  可能你會看到有一個地標
[00:12:19.080 --> 00:12:22.240]  我有時候有空就跟太太到處去
[00:12:22.240 --> 00:12:23.160]  思念不同的地方
[00:12:23.160 --> 00:12:23.960]  不同的地標
[00:12:23.960 --> 00:12:24.560]  你看看
[00:12:24.560 --> 00:12:25.640]  那個地標
[00:12:25.640 --> 00:12:26.960]  就是紀念某些事情的
[00:12:26.960 --> 00:12:30.520]  你看到那個紀念的物件
[00:12:30.520 --> 00:12:32.520]  其實就是見證的意思
[00:12:32.520 --> 00:12:34.240]  那麼他怎麼紀念呢?
[00:12:34.240 --> 00:12:36.840]  就是說那件東西他紀念的時候
[00:12:36.840 --> 00:12:39.240]  就是證明或者肯定一件事情
[00:12:39.240 --> 00:12:40.240]  是真實
[00:12:40.240 --> 00:12:41.440]  而又發生了
[00:12:41.440 --> 00:12:43.240]  可見的物件
[00:12:43.240 --> 00:12:44.320]  是不是?
[00:12:44.320 --> 00:12:45.920]  我們看到海船門
[00:12:45.920 --> 00:12:47.560]  我們知道
[00:12:47.560 --> 00:12:49.400]  在法國的海船門
[00:12:49.400 --> 00:12:51.400]  不僅有拿破崙存在
[00:12:51.400 --> 00:12:53.960]  還有很多很多的歷史事件
[00:12:53.960 --> 00:12:56.800]  這件物件就正在證明那個真實
[00:12:56.800 --> 00:12:57.880]  見證就是這樣
[00:12:57.880 --> 00:13:02.320]  那麼見證也是指向外邦人宣講
[00:13:02.320 --> 00:13:04.920]  基督耶穌的福音的信息
[00:13:04.920 --> 00:13:06.720]  就是一個信息
[00:13:06.720 --> 00:13:07.600]  見證
[00:13:07.600 --> 00:13:08.280]  你說做見證
[00:13:08.280 --> 00:13:10.200]  這個反而我們經常引用
[00:13:10.200 --> 00:13:11.600]  怎麼做見證呢?
[00:13:11.600 --> 00:13:12.400]  講福音
[00:13:12.400 --> 00:13:13.040]  是不是?
[00:13:13.040 --> 00:13:15.680]  那麼那個見證人
[00:13:15.680 --> 00:13:20.720]  他是帶著耶穌基督的信息去傳講的
[00:13:20.720 --> 00:13:21.200]  所以
[00:13:21.200 --> 00:13:22.040]  那個人
[00:13:22.040 --> 00:13:23.240]  就是那個信息
[00:13:23.240 --> 00:13:25.160]  他就自然會傳講
[00:13:25.160 --> 00:13:26.760]  如果是這樣看的話
[00:13:27.120 --> 00:13:27.880]  嗯
[00:13:27.880 --> 00:13:31.080]  無論在什麼情況之下
[00:13:31.080 --> 00:13:36.360]  我們都可以去見證我們的神
[00:13:36.360 --> 00:13:38.360]  也最重要的那件事
[00:13:38.360 --> 00:13:40.160]  是你和我是不是見證
[00:13:40.160 --> 00:13:41.280]  我想我講完這幾點
[00:13:41.280 --> 00:13:42.560]  再回到聖經那裡
[00:13:42.560 --> 00:13:44.680]  因為這幾點
[00:13:44.680 --> 00:13:46.440]  PowerPoint我弄得太過章了
[00:13:46.440 --> 00:13:47.640]  我先講出來
[00:13:47.640 --> 00:13:49.160]  其實可以這麼說的
[00:13:49.160 --> 00:13:50.280]  跟宣教有什麼關係呢?
[00:13:50.280 --> 00:13:51.240]  做見證呢
[00:13:51.240 --> 00:13:53.600]  就是延續耶穌的命令
[00:13:53.600 --> 00:13:55.320]  以明白聖經為基礎
[00:13:56.080 --> 00:13:57.400]  因為他是一個信息
[00:13:57.400 --> 00:13:58.080]  OK
[00:13:58.080 --> 00:13:59.200]  那麼你傳什麼呢?
[00:13:59.200 --> 00:14:00.320]  傳福音
[00:14:00.320 --> 00:14:02.160]  傳耶穌基督的信息
[00:14:02.160 --> 00:14:03.160]  這個做見證
[00:14:03.160 --> 00:14:04.200]  剛才那個意思
[00:14:04.200 --> 00:14:07.520]  另外做見證就是基督徒的身份和照明
[00:14:07.520 --> 00:14:09.120]  這個是非常重要的
[00:14:09.120 --> 00:14:09.960]  因為
[00:14:09.960 --> 00:14:11.400]  那個人本身
[00:14:11.400 --> 00:14:13.160]  我們就是見證
[00:14:13.160 --> 00:14:16.920]  其實那個見證的意思也可以譯作見證人
[00:14:16.920 --> 00:14:19.120]  我們就是那些見證人
[00:14:19.120 --> 00:14:21.560]  就是有我們就有福音
[00:14:21.560 --> 00:14:22.480]  來帶出去
[00:14:22.480 --> 00:14:26.480]  以及我們也是一個真實來證明
[00:14:26.480 --> 00:14:29.960]  耶穌基督的福音的真實的那些見證人
[00:14:29.960 --> 00:14:32.160]  那些你可以說是物件
[00:14:32.160 --> 00:14:34.400]  等等
[00:14:34.400 --> 00:14:36.600]  做見證呢
[00:14:36.600 --> 00:14:38.880]  也是靠著從神
[00:14:38.880 --> 00:14:40.360]  從聖靈以來的能力的
[00:14:40.360 --> 00:14:41.000]  這個就是
[00:14:41.000 --> 00:14:43.160]  待會我們看回《少林傳》
[00:14:43.160 --> 00:14:44.600]  以及《路加福音》
[00:14:44.600 --> 00:14:45.600]  他所講的
[00:14:45.600 --> 00:14:47.440]  不是靠我們自己的能力
[00:14:47.440 --> 00:14:49.240]  是有神
[00:14:49.240 --> 00:14:52.240]  他早就預備了有聖靈貫注能力
[00:14:52.240 --> 00:14:53.520]  我們可以做到這件事情
[00:14:53.520 --> 00:14:54.240]  另外呢
[00:14:54.240 --> 00:14:55.600]  就是做見證呢
[00:14:55.600 --> 00:14:58.080]  就是以全福音到地極為目標
[00:14:58.080 --> 00:14:59.600]  很清楚的
[00:14:59.600 --> 00:15:01.440]  所以這裡一定是講宣教
[00:15:01.440 --> 00:15:03.880]  要去到遠遠的地極
[00:15:03.880 --> 00:15:05.120]  從耶路撒冷開始
[00:15:05.120 --> 00:15:06.800]  但是最後還是去到地極
[00:15:06.800 --> 00:15:09.960]  所以基督徒是沒有辦法避免這件事情的
[00:15:09.960 --> 00:15:12.000]  那麼我再講一個例子
[00:15:12.000 --> 00:15:15.200]  我們當中有多少個呢?
[00:15:15.200 --> 00:15:17.800]  你是看著你的小朋友
[00:15:17.800 --> 00:15:19.920]  其中一個小朋友出生的
[00:15:19.920 --> 00:15:21.360]  如果你是父母
[00:15:21.480 --> 00:15:22.960]  看著他出生的
[00:15:22.960 --> 00:15:25.960]  很多個啊
[00:15:25.960 --> 00:15:27.840]  我也是啊
[00:15:27.840 --> 00:15:29.240]  那麼
[00:15:29.240 --> 00:15:30.240]  我很記得
[00:15:30.240 --> 00:15:31.240]  我看著
