
[00:00:00.000 --> 00:00:02.000]  電影姐妹早晨
[00:08:06.800 --> 00:08:09.000]  眼前這兩個人是誰
[00:08:09.000 --> 00:08:10.200]  知不知道他們是使徒
[00:08:10.200 --> 00:08:12.000]  是跟過耶穌
[00:08:12.000 --> 00:08:14.200]  他有沒有聽過耶穌基督
[00:08:14.200 --> 00:08:15.600]  做了很多神蹟
[00:08:15.600 --> 00:08:19.600]  治了很多人的故事呢
[00:08:19.600 --> 00:08:22.000]  他幾十年都在聖殿
[00:08:22.000 --> 00:08:24.200]  尾門這個門口去求施捨
[00:08:24.200 --> 00:08:26.800]  應該聽聽賣賣收了很多風
[00:08:26.800 --> 00:08:28.800]  剛剛在耶路撒冷先發生了一件
[00:08:28.800 --> 00:08:29.800]  轟天動地的事
[00:08:29.800 --> 00:08:31.000]  三千人信耶穌
[00:08:31.000 --> 00:08:36.600]  為什麼不知道呢
[00:08:36.600 --> 00:08:40.400]  我在見到教書之後
[00:08:40.400 --> 00:08:44.400]  我主要就是去落山下面那些店舖非法
[00:08:44.400 --> 00:08:48.800]  我一家人都是去長洲那些店舖非法
[00:08:48.800 --> 00:08:52.200]  非法的時候大概半個小時
[00:08:52.200 --> 00:08:53.600]  洗完頭九個字好不好
[00:08:53.600 --> 00:08:55.800]  其實都聽很多東西的
[00:08:55.800 --> 00:08:57.200]  聽聽賣賣真是不少的
[00:08:57.200 --> 00:08:59.200]  這個家裡的爸爸又怎樣
[00:08:59.200 --> 00:09:01.400]  這個家裡的孩子又去了哪裡讀書又怎樣
[00:09:01.400 --> 00:09:04.200]  聽很多故事的
[00:09:04.200 --> 00:09:06.800]  有一次我飛完法
[00:09:06.800 --> 00:09:09.400]  我就給了錢打算走出門口
[00:09:09.400 --> 00:09:12.200]  在非法舖裡面有另一個髮型師
[00:09:12.200 --> 00:09:14.000]  他問我
[00:09:14.000 --> 00:09:16.000]  他說你是不是牧師來的
[00:09:16.000 --> 00:09:17.000]  我多驚訝
[00:09:17.000 --> 00:09:19.800]  為什麼他會知道我是牧師呢
[00:09:19.800 --> 00:09:20.800]  我不是到處說的
[00:09:20.800 --> 00:09:22.000]  我又沒有東西貼著
[00:09:22.000 --> 00:09:22.800]  還有大家看我的樣子
[00:09:22.800 --> 00:09:24.600]  應該都不像是一個牧師
[00:09:24.600 --> 00:09:26.400]  為什麼他會知道呢
[00:09:26.400 --> 00:09:29.000]  更加神奇他再問一個問題
[00:09:29.000 --> 00:09:31.200]  你們一家人是不是已經
[00:09:31.200 --> 00:09:33.000]  離開了長洲搬了出去住
[00:09:33.000 --> 00:09:34.400]  這個更加神奇
[00:09:34.400 --> 00:09:37.000]  除了我建築物學院一班老師
[00:09:37.000 --> 00:09:38.800]  和一些同學知道之外
[00:09:38.800 --> 00:09:41.400]  應該沒有人知道
[00:09:41.400 --> 00:09:42.400]  我亦都不是很張揚
[00:09:42.400 --> 00:09:43.800]  為什麼他會知道呢
[00:09:43.800 --> 00:09:46.000]  長洲是沒有秘密的
[00:09:46.000 --> 00:09:47.600]  要小心一點
[00:09:47.600 --> 00:09:49.800]  實資的
[00:09:49.800 --> 00:09:53.400]  街坊的消息傳得很快
[00:09:53.400 --> 00:09:55.000]  這個生離渠退的人
[00:09:55.000 --> 00:09:58.000]  天天都在聖殿門口去等人救濟
[00:09:58.000 --> 00:10:00.600]  為什麼他好像不知道呢
[00:10:00.600 --> 00:10:01.800]  為什麼好像沒有聽過
[00:10:01.800 --> 00:10:03.200]  耶穌基督的故事
[00:10:03.200 --> 00:10:05.600]  不知道這兩個就是使徒
[00:10:05.600 --> 00:10:08.200]  為什麼呢
[00:10:08.200 --> 00:10:10.200]  如果換算是你
[00:10:10.200 --> 00:10:11.600]  你是那個生離渠退的人
[00:10:11.600 --> 00:10:14.000]  你會怎樣呢
[00:10:14.000 --> 00:10:16.000]  如果是我我會監視到實
[00:10:16.000 --> 00:10:18.800]  當我知道使徒經過
[00:10:18.800 --> 00:10:20.000]  一定會大叫
[00:10:20.000 --> 00:10:22.000]  叫他來醫治我
[00:10:22.000 --> 00:10:24.200]  就算我不知道誰是使徒
[00:10:24.200 --> 00:10:27.200]  我都和身邊抬我那幾個人說
[00:10:27.200 --> 00:10:29.600]  那班使徒是怎樣的
[00:10:29.600 --> 00:10:30.600]  讓我認清楚
[00:10:30.600 --> 00:10:31.200]  監視到實
[00:10:31.200 --> 00:10:32.000]  他來到的時候
[00:10:32.000 --> 00:10:34.800]  我立即叫他醫治我
[00:10:34.800 --> 00:10:39.800]  為什麼會只是求施捨呢
[00:10:39.800 --> 00:10:41.400]  很可能真的不知道
[00:10:41.400 --> 00:10:42.600]  這個都有個可能性
[00:10:42.600 --> 00:10:43.400]  真的不知道
[00:10:43.400 --> 00:10:46.200]  真的沒有聽過耶穌的故事
[00:10:46.200 --> 00:10:47.400]  不知道他們就是使徒
[00:10:47.400 --> 00:10:49.200]  這個是一個可能性
[00:10:49.200 --> 00:10:50.400]  不過我更加相信
[00:10:50.400 --> 00:10:51.600]  另一個可能性
[00:10:51.600 --> 00:10:54.000]  就是他的心已經死了
[00:10:54.000 --> 00:10:55.000]  死到一個地步
[00:10:55.000 --> 00:10:58.400]  信仰對他來說沒什麼意思
[00:10:58.400 --> 00:10:59.800]  耶穌基督是誰
[00:10:59.800 --> 00:11:01.200]  耶穌基督做了些什麼
[00:11:01.200 --> 00:11:02.800]  對他來說沒什麼意思
[00:11:02.800 --> 00:11:07.800]  畢竟耶穌被釘在十字架的上面
[00:11:07.800 --> 00:11:09.000]  死在十字架上面
[00:11:09.000 --> 00:11:11.400]  一個連自己都幫不了自己的人
[00:11:11.400 --> 00:11:14.400]  怎樣來幫我們呢
[00:11:14.400 --> 00:11:17.800]  我相信這個人之所以只是求施捨
[00:11:17.800 --> 00:11:19.400]  因為他的心死了
[00:11:19.400 --> 00:11:21.600]  他根本不在乎耶穌是誰
[00:11:21.600 --> 00:11:23.600]  他不在乎耶穌基督做了些什麼
[00:11:23.600 --> 00:11:25.200]  他最關心的是什麼
[00:11:25.200 --> 00:11:26.600]  有沒有飯開
[00:11:26.600 --> 00:11:28.600]  有沒有錢
[00:11:28.600 --> 00:11:32.400]  過不過到那一天
[00:11:32.400 --> 00:11:35.200]  我爸爸也是類似這樣
[00:11:35.200 --> 00:11:38.600]  對他來說最重要是有沒有飯開
[00:11:38.600 --> 00:11:42.800]  沒有飯開就不要說那麼多耶穌的故事
[00:11:42.800 --> 00:11:45.200]  由我進入神學院
[00:11:45.200 --> 00:11:48.200]  接著去德國讀書
[00:11:48.200 --> 00:11:51.600]  接著回來在建道教書
[00:11:51.600 --> 00:11:54.400]  他從頭到尾都是關心一個問題
[00:11:54.400 --> 00:11:56.400]  能否謀生
[00:11:56.400 --> 00:11:58.000]  我記得我離開香港的時候
[00:11:58.000 --> 00:12:00.200]  離開港福
[00:12:00.200 --> 00:12:02.800]  離開香港二零零八年
[00:12:02.800 --> 00:12:05.200]  我爸爸第一個問題
[00:12:05.200 --> 00:12:06.600]  你又讀書
[00:12:06.600 --> 00:12:08.000]  不用謀生嗎
[00:12:08.000 --> 00:12:12.200]  你有個老婆還有個兒子
[00:12:12.200 --> 00:12:14.400]  二零一二年我回香港
[00:12:14.400 --> 00:12:16.200]  去建道神學院教書
[00:12:16.200 --> 00:12:20.200]  大家又猜不猜到他第一個問題問什麼
[00:12:20.200 --> 00:12:25.800]  他問做老師是否高級過牧師
[00:12:25.800 --> 00:12:31.200]  他背後是關心其實做老師高不高過人工的牧師
[00:12:31.200 --> 00:12:34.800]  我爸爸從頭到尾都是關心這件事
[00:12:34.800 --> 00:12:36.600]  我爸爸已經離開了這個世界
[00:12:36.600 --> 00:12:38.400]  他一輩子都是
[00:12:38.400 --> 00:12:39.400]  其實他很刻苦的
[00:12:39.400 --> 00:12:40.600]  他為了一個家庭
[00:12:40.600 --> 00:12:43.000]  就是很拼命
[00:12:43.000 --> 00:12:45.600]  一家有
[00:12:45.600 --> 00:12:47.200]  我連同我哥哥妹妹
[00:12:47.200 --> 00:12:48.200]  有四兄弟姊妹
[00:12:48.200 --> 00:12:49.400]  連同兩個綠口
[00:12:49.400 --> 00:12:51.800]  他一個人靠他開小巴
[00:12:51.800 --> 00:12:53.600]  去支持這個家庭
[00:12:53.600 --> 00:12:55.200]  很困難
[00:12:55.200 --> 00:12:58.400]  他一生人就是想一個問題
[00:12:58.400 --> 00:12:59.400]  賺不賺到食
[00:12:59.400 --> 00:13:01.000]  養不養活到我家人
[00:13:01.000 --> 00:13:03.200]  這個是他最關注的
[00:13:03.200 --> 00:13:06.000]  我相信這個亦都是
[00:13:06.000 --> 00:13:08.400]  這個生來渠腿的人的心聲
[00:13:08.400 --> 00:13:10.400]  不要和我說那麼多東西了
[00:13:10.400 --> 00:13:12.000]  不要說那麼多信仰的東西
[00:13:12.000 --> 00:13:12.600]  喂
[00:13:12.600 --> 00:13:14.800]  能不能生活
[00:13:14.800 --> 00:13:18.400]  賺不賺到食
[00:13:18.400 --> 00:13:21.600]  當他們走過的時候
[00:13:21.600 --> 00:13:24.200]  這個渠腿者就問他們
[00:13:24.200 --> 00:13:27.400]  拿一個幾號的施捨
[00:13:27.400 --> 00:13:31.400]  見到這個渠腿者的乞求
[00:13:31.400 --> 00:13:34.800]  約翰、彼得有些什麼回應呢
[00:13:34.800 --> 00:13:38.600]  第四節彼得說看著我們
[00:13:38.600 --> 00:13:41.200]  那人就轉目看他們
[00:13:41.200 --> 00:13:45.000]  指望從他們得到些什麼
[00:13:45.000 --> 00:13:46.800]  彼得怎麼說
[00:13:46.800 --> 00:13:50.000]  這句說話我們應該很熟悉
[00:13:50.000 --> 00:13:52.200]  彼得說金銀我都沒有
[00:13:52.200 --> 00:13:54.800]  但我把我有的給你
[00:13:54.800 --> 00:13:57.000]  我相信這節經文應該是
[00:13:57.000 --> 00:13:59.000]  整個《侍奴行傳》應該是最熟悉的
[00:13:59.000 --> 00:14:02.000]  大家應該最熟悉、最懂的一節經文
[00:14:02.000 --> 00:14:03.000]  歌也有得唱的
[00:14:03.000 --> 00:14:04.600]  有沒有人唱過這首歌
[00:14:04.600 --> 00:14:06.200]  兒歌來的
[00:14:06.200 --> 00:14:08.800]  金銀我都沒有
[00:14:08.800 --> 00:14:11.400]  自把我所有的給你
[00:14:11.400 --> 00:14:13.600]  有沒有唱過
[00:14:13.600 --> 00:14:17.000]  我有一天跟我女兒去唱一首詩歌
[00:14:17.000 --> 00:14:20.200]  她跟我說好噁心你不要唱
[00:14:20.200 --> 00:14:22.200]  我相信她是說我唱得不好聽
[00:14:22.200 --> 00:14:24.000]  不是說這首詩歌不好聽
[00:14:24.000 --> 00:14:25.000]  一首兒歌來的
[00:14:25.000 --> 00:14:26.600]  我小時候在學校都唱的
[00:14:26.600 --> 00:14:29.000]  如果大家有興趣回去按YouTube
[00:14:29.000 --> 00:14:30.000]  《金和銀》
[00:14:30.000 --> 00:14:32.600]  有得聽的、有得唱的
[00:14:32.600 --> 00:14:37.000]  我相信彼得當時應該有錢在身的
[00:14:37.000 --> 00:14:39.200]  應該不是一毫子都沒有
[00:14:39.200 --> 00:14:40.600]  如果試圖一毫子都沒有
[00:14:40.600 --> 00:14:43.000]  他怎麼生活呢
[00:14:43.000 --> 00:14:44.600]  我亦都相信他不是說
[00:14:44.600 --> 00:14:47.800]  剛剛沒有帶錢在身
[00:14:47.800 --> 00:14:49.400]  彼得之所以這樣回應
[00:14:49.400 --> 00:14:51.200]  我相信因為他知道
[00:14:51.200 --> 00:14:54.400]  錢、銀不真的幫到他
[00:14:54.400 --> 00:14:55.600]  繼續施捨給他
[00:14:55.600 --> 00:14:58.400]  只不過是延續他的情況
[00:14:58.400 --> 00:15:02.600]  繼續鞏固他人生既有的看法
[00:15:02.600 --> 00:15:03.200]  你幫不到他
[00:15:03.200 --> 00:15:04.400]  他繼續都是這樣過生活
[00:15:04.400 --> 00:15:06.000]  繼續都是這樣看人生的
[00:15:06.000 --> 00:15:08.000]  對不對
[00:15:08.000 --> 00:15:09.200]  好像學生一樣
[00:15:09.200 --> 00:15:14.000]  學生經常都是希望老師給多些恩典
[00:15:14.000 --> 00:15:15.200]  我教了十年書
[00:15:15.200 --> 00:15:18.200]  大概都知道學生需要些什麼
[00:15:18.200 --> 00:15:21.600]  哎呀!不要看這麼多書
[00:15:21.600 --> 00:15:24.200]  功課不要這麼多
[00:15:24.200 --> 00:15:25.800]  那交功課的死線
[00:15:25.800 --> 00:15:29.400]  那個Deadline可不可以拖久一點
[00:15:29.400 --> 00:15:33.400]  這些是學生他們那個
[00:15:33.400 --> 00:15:35.400]  即時感覺到的需要
[00:15:35.400 --> 00:15:39.400]  他們希望可以盡快完成功課
[00:15:39.400 --> 00:15:40.400]  就畢業
[00:15:40.400 --> 00:15:42.000]  那我就可以出來釋放
[00:15:42.000 --> 00:15:43.800]  這個是學生
[00:15:43.800 --> 00:15:46.600]  他覺得他們那個的需要
[00:15:46.600 --> 00:15:49.400]  是他們的fail list來的
[00:15:49.400 --> 00:15:52.000]  做老師要給恩典都很容易
[00:15:52.000 --> 00:15:55.200]  所有東西都從寬從輕
[00:15:55.200 --> 00:15:56.600]  那你又開心我又開心
[00:15:56.600 --> 00:15:58.200]  我又可以賺取多些的掌聲
[00:15:58.200 --> 00:15:59.400]  其實都很容易做老師
[00:15:59.400 --> 00:16:02.200]  不過為了學生的著想
[00:16:02.200 --> 00:16:03.600]  我們不會這樣做的
[00:16:03.600 --> 00:16:06.600]  我們希望他們是學到東西是成長的
[00:16:06.600 --> 00:16:09.000]  所以教育一定是tough的
[00:16:09.000 --> 00:16:12.600]  有沒有輕輕鬆鬆學東西的
[00:16:12.600 --> 00:16:14.600]  告訴大家是沒有的
[00:16:14.600 --> 00:16:16.000]  雖然我們有很多課程
[00:16:16.000 --> 00:16:19.200]  都是輕輕鬆鬆學希伯來文
[00:16:19.200 --> 00:16:21.400]  什麼輕輕鬆鬆學希臘文
[00:16:21.400 --> 00:16:23.000]  其實真的沒有輕鬆的
[00:16:23.000 --> 00:16:28.000]  這是宣傳的技巧而已
[00:16:28.000 --> 00:16:30.600]  教學學習一定是辛苦的
[00:16:30.600 --> 00:16:36.000]  這個是他們做學生真實的需要
[00:16:36.000 --> 00:16:38.400]  做學生的即時的感覺
[00:16:38.400 --> 00:16:39.600]  就是想快點完成它
[00:16:39.600 --> 00:16:41.400]  是他們的fail list來的
[00:16:41.400 --> 00:16:44.000]  但不是真實的需要
[00:16:44.000 --> 00:16:45.400]  有一天我的兒子
[00:16:45.400 --> 00:16:48.200]  很客氣地走過來
[00:16:48.200 --> 00:16:51.400]  就知道他有需要有所求
[00:16:51.400 --> 00:16:53.800]  通常子女都不會這樣
[00:16:53.800 --> 00:16:55.400]  這麼客氣的呢
[00:16:55.400 --> 00:16:57.200]  有什麼事啊
[00:16:57.200 --> 00:16:59.800]  原來他有一份讀書報告不懂做
[00:16:59.800 --> 00:17:02.600]  想我幫他寫幾句
[00:17:02.600 --> 00:17:03.400]  對於我來講
[00:17:03.400 --> 00:17:06.800]  看一本書寫幾句讀書報告心得的東西
[00:17:06.800 --> 00:17:07.800]  也不是很困難的
[00:17:07.800 --> 00:17:10.400]  不過如果我寫了就幫不了他
[00:17:10.400 --> 00:17:11.800]  他的fail list
[00:17:11.800 --> 00:17:12.800]  他的即時的需要就是
[00:17:12.800 --> 00:17:15.000]  有人幫他寫了交功課
[00:17:15.000 --> 00:17:19.200]  但是作為父母作為老師
[00:17:19.200 --> 00:17:22.000]  這樣幫了他其實是害了他
[00:17:22.000 --> 00:17:23.200]  於是乎我教他幾招
[00:17:23.200 --> 00:17:24.400]  你自己看你自己寫
