
[00:00:00.000 --> 00:00:02.080]  港府堂的弟兄姊妹 逐日早安
[00:05:20.260 --> 00:05:26.260]  因為在偏鄉偶像崇拜民間宗教太普遍了
[00:05:26.260 --> 00:05:29.260]  以至於如果他們只是來教會受洗的話
[00:05:29.260 --> 00:05:34.260]  很多人只是把過去拜媽祖關公的那一套現在來拜耶穌而已
[00:05:34.260 --> 00:05:36.260]  除非認識上帝的話
[00:05:36.260 --> 00:05:39.260]  認識上帝是怎麼樣的一位上帝
[00:05:39.260 --> 00:05:42.260]  生命才能夠真正的更新
[00:05:42.260 --> 00:05:46.260]  因此相較於多快可以走到應許之地
[00:05:46.260 --> 00:05:50.260]  上帝更在意的是怎麼樣在這個旅程當中
[00:05:50.260 --> 00:05:54.260]  改變轉化上帝的百姓
[00:05:54.260 --> 00:05:58.260]  在明初紀第九章一開始一節到十四節的時候
[00:05:58.260 --> 00:06:03.260]  其實上帝在先告訴以色列百姓要怎麼守愉悅節
[00:06:03.260 --> 00:06:07.260]  怎麼守一個敬拜的生活
[00:06:07.260 --> 00:06:10.260]  然後在講完了怎麼過敬拜的生活之後
[00:06:10.260 --> 00:06:13.260]  第十五節立起帳幕的那日
[00:06:13.260 --> 00:06:16.260]  有雲彩遮蓋帳幕
[00:06:16.260 --> 00:06:18.260]  就是法櫃或者是一般講叫約櫃
[00:06:18.260 --> 00:06:20.260]  我用的是和本修訂本
[00:06:20.260 --> 00:06:22.260]  就是法櫃的帳幕
[00:06:22.260 --> 00:06:26.260]  從晚上到早晨雲彩在帳幕上形狀如火
[00:06:26.260 --> 00:06:28.260]  經常都是這樣
[00:06:28.260 --> 00:06:30.260]  雲彩遮蓋帳幕
[00:06:30.260 --> 00:06:36.260]  夜間雲彩形狀如火
[00:06:36.260 --> 00:06:38.260]  在要啟行的時候
[00:06:38.260 --> 00:06:43.260]  上帝最在意的首先要建立是以色列百姓的敬拜生活
[00:06:43.260 --> 00:06:45.260]  首先教導他們怎麼過愉悅節
[00:06:45.260 --> 00:06:47.260]  然後立起帳幕
[00:06:47.260 --> 00:06:48.260]  帳幕是什麼
[00:06:48.260 --> 00:06:50.260]  帳幕是上帝同在的地方
[00:06:50.260 --> 00:06:56.260]  帳幕是上帝同在的可見的印記
[00:06:56.260 --> 00:07:00.260]  為什麼立帳幕這件事情在啟行的時候這麼重要呢
[00:07:00.260 --> 00:07:02.260]  因為不要忘記在不久之前
[00:07:02.260 --> 00:07:05.260]  以色列百姓才為自己造了一個金牛賭
[00:07:05.260 --> 00:07:07.260]  犯罪得罪了上帝
[00:07:07.260 --> 00:07:09.260]  因此上帝本來是說
[00:07:09.260 --> 00:07:11.260]  摩西你帶他們去就好了
[00:07:11.260 --> 00:07:12.260]  我不跟你們去
[00:07:12.260 --> 00:07:17.260]  我派我的使者保證你們安安穩穩的進到應許之地
[00:07:17.260 --> 00:07:19.260]  但是我不要與你們同去
[00:07:19.260 --> 00:07:22.260]  而這個百姓悖逆犯罪
[00:07:22.260 --> 00:07:23.260]  我看不下去
[00:07:23.260 --> 00:07:26.260]  可是摩西不斷的為百姓代求
[00:07:26.260 --> 00:07:28.260]  我們也看到上帝是有恩典
[00:07:28.260 --> 00:07:30.260]  有憐憫的上帝
[00:07:30.260 --> 00:07:34.260]  因此最後當上帝說我要與你們同在
[00:07:34.260 --> 00:07:37.260]  當帳幕立起雲彩降下遮蓋的時候
[00:07:37.260 --> 00:07:38.260]  意思是什麼
[00:07:38.260 --> 00:07:41.260]  意思是上帝選擇饒恕他的百姓
[00:07:41.260 --> 00:07:42.260]  意思是什麼
[00:07:42.260 --> 00:07:45.260]  意思是上帝的同在不離不棄
[00:07:45.260 --> 00:07:46.260]  意思是什麼
[00:07:46.260 --> 00:07:51.260]  意思是上帝的恩典比我們的過半更大
[00:07:51.260 --> 00:07:54.260]  我很喜歡的一位牧師是美國的提摩泰凱勒牧師
[00:07:54.260 --> 00:07:56.260]  他已經過世了
[00:07:56.260 --> 00:07:58.260]  他在生前他有一次他說
[00:07:58.260 --> 00:08:02.260]  如果用簡單一句話來總結福音是什麼的話
[00:08:02.260 --> 00:08:04.260]  他是這樣總結的
[00:08:04.260 --> 00:08:06.260]  他說福音就是
[00:08:06.260 --> 00:08:10.260]  我們比我們敢想像的更糟糕
[00:08:10.260 --> 00:08:15.260]  而上帝比我們敢想像的更愛我們
[00:08:15.260 --> 00:08:16.260]  什麼意思
[00:08:16.260 --> 00:08:18.260]  就是不論你覺得你是多糟糕的一個人
[00:08:18.260 --> 00:08:21.260]  對不起你對自己的認識還不夠深刻
[00:08:21.260 --> 00:08:23.260]  不論我覺得我是一個多壞的人
[00:08:23.260 --> 00:08:27.260]  對不起我對我的壞的理解還太膚淺
[00:08:27.260 --> 00:08:31.260]  我們比我們想像的更糟糕
[00:08:31.260 --> 00:08:37.260]  然而上帝卻比我們敢想像的更愛我們
[00:08:37.260 --> 00:08:39.260]  因此當我們犯罪的時候
[00:08:39.260 --> 00:08:42.260]  因此當我們感到自己離上帝很遠的時候
[00:08:42.260 --> 00:08:44.260]  不論是什麼事情
[00:08:44.260 --> 00:08:46.260]  我們要記得一件事情
[00:08:46.260 --> 00:08:48.260]  上帝的愛提醒我們
[00:08:48.260 --> 00:08:52.260]  我們在最終不是要逃離上帝
[00:08:52.260 --> 00:08:55.260]  而是要逃向上帝
[00:08:55.260 --> 00:08:57.260]  不是逃離上帝
[00:08:57.260 --> 00:09:00.260]  而是逃向上帝
[00:09:00.260 --> 00:09:03.260]  當立起帳目的那日雲彩遮蓋了帳目
[00:09:03.260 --> 00:09:06.260]  就提醒了上帝的百姓一件事情是
[00:09:06.260 --> 00:09:10.260]  上帝的同在在他的百姓的當中
[00:09:10.260 --> 00:09:13.260]  在一群有罪的百姓當中
[00:09:13.260 --> 00:09:17.260]  可是上帝的恩典大過我們的罪
[00:09:17.260 --> 00:09:20.260]  而當這個雲彩降下之後
[00:09:20.260 --> 00:09:22.260]  接著第十七節
[00:09:22.260 --> 00:09:26.260]  雲彩幾時從帳目上升
[00:09:26.260 --> 00:09:28.260]  以色列人就幾時啟行
[00:09:28.260 --> 00:09:31.260]  要啟行了要啟程了終於要啟程了
[00:09:31.260 --> 00:09:34.260]  雲彩在哪裡停住
[00:09:34.260 --> 00:09:37.260]  以色列人就在哪裡安穎
[00:09:37.260 --> 00:09:40.260]  蠻好的有啟程有安穎
[00:09:40.260 --> 00:09:42.260]  以色列人遵照耶和華的指示
[00:09:42.260 --> 00:09:45.260]  啟行也遵照耶和華的指示安穎
[00:09:45.260 --> 00:09:47.260]  聽起來都很好
[00:09:47.260 --> 00:09:49.260]  但後面就不太好了
[00:09:49.260 --> 00:09:51.260]  雲彩在帳目上停留多久
[00:09:51.260 --> 00:09:53.260]  他們就留在營裡多久
[00:09:53.260 --> 00:09:56.260]  雲彩在帳目上停留許多日子
[00:09:56.260 --> 00:09:59.260]  以色列人就遵照耶和華的吩咐
[00:09:59.260 --> 00:10:02.260]  不啟行
[00:10:02.260 --> 00:10:04.260]  以色列人啟程了
[00:10:04.260 --> 00:10:09.260]  而上帝也藉著雲彩來引導以色列的百姓
[00:10:09.260 --> 00:10:11.260]  他們最終的目的也很清楚
[00:10:11.260 --> 00:10:14.260]  就是要進迦南帝
[00:10:14.260 --> 00:10:16.260]  然而這條路的路上
[00:10:16.260 --> 00:10:20.260]  卻是一條充滿不確定性的路
[00:10:20.260 --> 00:10:22.260]  所以走一條這條新路
[00:10:22.260 --> 00:10:26.260]  首先它是一個信心的路
[00:10:26.260 --> 00:10:28.260]  目的跟終點很清楚
[00:10:28.260 --> 00:10:32.260]  但是過程時間時機怎麼走
[00:10:32.260 --> 00:10:35.260]  非常的不清楚
[00:10:35.260 --> 00:10:37.260]  其實這也如同我們的人生
[00:10:37.260 --> 00:10:39.260]  其實每一個耶穌基督的門徒
[00:10:39.260 --> 00:10:42.260]  每一個把生命交給耶穌基督的人
[00:10:42.260 --> 00:10:44.260]  我們都有一個確據
[00:10:44.260 --> 00:10:48.260]  是我們的結局是怎麼樣確定的
[00:10:48.260 --> 00:10:49.260]  我們都有個確據是
[00:10:49.260 --> 00:10:51.260]  當耶穌基督再來的時候
[00:10:51.260 --> 00:10:53.260]  我們要與他一同坐王掌權
[00:10:53.260 --> 00:10:55.260]  當耶穌基督再來的時候
[00:10:55.260 --> 00:10:58.260]  他要恢復萬物時一切都更新了
[00:10:58.260 --> 00:11:00.260]  當耶穌基督再來的時候不再有眼淚
[00:11:00.260 --> 00:11:02.260]  當耶穌基督再來的時候
[00:11:02.260 --> 00:11:05.260]  一切的不公不義將被伸張
[00:11:05.260 --> 00:11:07.260]  當耶穌基督再來的時候
[00:11:07.260 --> 00:11:09.260]  一切的黑暗都將過去
[00:11:09.260 --> 00:11:11.260]  我們有一個確實的盼望
[00:11:11.260 --> 00:11:14.260]  知道那是我們的終點
[00:11:14.260 --> 00:11:18.260]  然而我們怎麼去到那裡
[00:11:18.260 --> 00:11:21.260]  坦白講我們並不知道
[00:11:21.260 --> 00:11:23.260]  但這段經文首先提醒我們
[00:11:23.260 --> 00:11:26.260]  或許重點不是我們知道怎麼去到那裡
[00:11:26.260 --> 00:11:29.260]  重點是我們如何在過程當中
[00:11:29.260 --> 00:11:32.260]  抓住上帝的同在
[00:11:32.260 --> 00:11:34.260]  其實就算你知道未來的路怎麼走
[00:11:34.260 --> 00:11:36.260]  若是沒有上帝的同在
[00:11:36.260 --> 00:11:39.260]  我們仍舊不會有平安
[00:11:39.260 --> 00:11:41.260]  正如同一開始我問的
[00:11:41.260 --> 00:11:43.260]  你喜歡走新路嗎
[00:11:43.260 --> 00:11:45.260]  關鍵其實不是新或舊
[00:11:45.260 --> 00:11:48.260]  而是那是不是我們有安全感
[00:11:48.260 --> 00:11:51.260]  就算我們知道舊路又怎麼樣
[00:11:51.260 --> 00:11:53.260]  如果舊路不安全
[00:11:53.260 --> 00:11:55.260]  如果沒人保護我們
[00:11:55.260 --> 00:11:58.260]  那又怎麼樣
[00:11:58.260 --> 00:12:00.260]  但若是有上帝的同在
[00:12:00.260 --> 00:12:02.260]  不論上帝帶我們現在走的路
[00:12:02.260 --> 00:12:04.260]  是我們熟悉的還是我們不熟悉的
[00:12:04.260 --> 00:12:06.260]  我們可以有一個確距
[00:12:06.260 --> 00:12:09.260]  是這條路最終將帶我們
[00:12:09.260 --> 00:12:13.260]  進到上帝那確定的未來跟結局
[00:12:13.260 --> 00:12:16.260]  所以首先這條路
[00:12:16.260 --> 00:12:19.260]  是一條對上帝信心的路
[00:12:19.260 --> 00:12:21.260]  而接著第二十節這邊說
[00:12:21.260 --> 00:12:24.260]  有時候雲彩在帳幕上只停了幾天
[00:12:24.260 --> 00:12:27.260]  他們就遵照耶和華的指示留在營裡
[00:12:27.260 --> 00:12:30.260]  也遵照耶和華的指示起行
[00:12:30.260 --> 00:12:33.260]  有時雲彩從晚上留到早晨
[00:12:33.260 --> 00:12:35.260]  雲彩上升他們就起行
[00:12:35.260 --> 00:12:37.260]  無論是白天是黑夜
[00:12:37.260 --> 00:12:39.260]  當雲彩上升的時候
[00:12:39.260 --> 00:12:41.260]  他們就要起行
[00:12:41.260 --> 00:12:44.260]  這條新的路不單單是一條信心的路
[00:12:44.260 --> 00:12:47.260]  而且也是一條需要有耐心的路
[00:12:47.260 --> 00:12:50.260]  因為你不知道什麼時候要起行
[00:12:50.260 --> 00:12:53.260]  你也不知道扎營要扎多久
[00:12:53.260 --> 00:12:54.260]  想像一下
[00:12:54.260 --> 00:12:57.260]  我聽說在香港很多時候
[00:12:57.260 --> 00:12:58.260]  大家很喜歡旅遊
[00:12:58.260 --> 00:13:00.260]  台灣也一樣
[00:13:00.260 --> 00:13:03.260]  如果你去參加一個旅行團
[00:13:03.260 --> 00:13:05.260]  然後在機場集合的時候
[00:13:05.260 --> 00:13:06.260]  旅行團的領隊說
[00:13:06.260 --> 00:13:10.260]  我們這次的行程不太知道有多久
[00:13:10.260 --> 00:13:13.260]  我們去的第一站不確定會住幾天
[00:13:13.260 --> 00:13:15.260]  但是我會告訴大家
[00:13:15.260 --> 00:13:16.260]  什麼時候
[00:13:16.260 --> 00:13:18.260]  那天早上你就知道要不要起行了
[00:13:18.260 --> 00:13:19.260]  當我說要起行的時候
[00:13:19.260 --> 00:13:21.260]  大家有一個小時的時間可以打包
[00:13:21.260 --> 00:13:23.260]  當我說要繼續住下來的時候
[00:13:23.260 --> 00:13:24.260]  不論你是不是打包好
[00:13:24.260 --> 00:13:26.260]  你都要繼續住下來
[00:13:26.260 --> 00:13:29.260]  我不知道有多少人會參加這樣的旅行團
[00:13:29.260 --> 00:13:32.260]  我們可能都會嚷嚷著要退費了
[00:13:32.260 --> 00:13:37.260]  可是這就是上帝對他百姓的帶領
[00:13:37.260 --> 00:13:39.260]  說我會帶領你們
[00:13:39.260 --> 00:13:42.260]  你們該扎營的時候就扎營
[00:13:42.260 --> 00:13:44.260]  該起行的時候就起行
[00:13:44.260 --> 00:13:49.260]  但是要待多久不知道
[00:13:49.260 --> 00:13:52.260]  你們不會事前知道
[00:13:52.260 --> 00:13:53.260]  所以你想像一下
[00:13:53.260 --> 00:13:55.260]  如果你是以色列的百姓
[00:13:55.260 --> 00:13:58.260]  當上帝的雲彩降臨
[00:13:58.260 --> 00:14:00.260]  你要扎營的時候
[00:14:00.260 --> 00:14:02.260]  請問你帶的行李是要
[00:14:02.260 --> 00:14:06.260]  只要打開一點還是打開全部
[00:14:06.260 --> 00:14:07.260]  不知道
[00:14:07.260 --> 00:14:09.260]  如果我只是去一個地方住一晚
[00:14:09.260 --> 00:14:12.260]  我大概是最簡單的
[00:14:12.260 --> 00:14:15.260]  只是把牙刷拿出來
[00:14:15.260 --> 00:14:17.260]  如果住的地方
[00:14:17.260 --> 00:14:19.260]  已經有所有的衛浴的東西了
[00:14:19.260 --> 00:14:22.260]  我盡量就不要去動我的行李
[00:14:22.260 --> 00:14:24.260]  因為隔天一早就要走了
[00:14:24.260 --> 00:14:26.260]  但如果我要在那邊住一個月
[00:14:26.260 --> 00:14:28.260]  那我一住進去
[00:14:28.260 --> 00:14:30.260]  我就是全部行李箱打開來
[00:14:30.260 --> 00:14:31.260]  可是那是因為我知道
[00:14:31.260 --> 00:14:33.260]  我是住一天還是住個月
[00:14:33.260 --> 00:14:36.260]  但如果你是每天都不知道呢
[00:14:36.260 --> 00:14:39.260]  以色列人不是只是過了一個月這樣的生活
[00:14:39.260 --> 00:14:42.260]  他們過了四十年這樣的時間
[00:14:42.260 --> 00:14:45.260]  我很難想像
[00:14:45.260 --> 00:14:47.260]  去年上帝讓我有一個機會
[00:14:47.260 --> 00:14:50.260]  讓我稍微的體會到一點這種感受
[00:14:50.260 --> 00:14:52.260]  去年我有一趟服飾的行程
[00:14:52.260 --> 00:14:54.260]  是需要繞地球一圈
[00:14:54.260 --> 00:14:57.260]  先到西班牙再到英國再到加拿大
[00:14:57.260 --> 00:14:59.260]  然後再回到亞洲
[00:14:59.260 --> 00:15:01.260]  所以我去的第一站西班牙
[00:15:01.260 --> 00:15:02.260]  我帶了很多的行李
[00:15:02.260 --> 00:15:04.260]  然後我也都算好了
[00:15:04.260 --> 00:15:06.260]  我大概需要的換洗衣物
[00:15:06.260 --> 00:15:09.260]  然後規劃好要怎麼洗衣服
[00:15:09.260 --> 00:15:11.260]  當我一到西班牙的時候
[00:15:11.260 --> 00:15:13.260]  到了機場我非常的開心
[00:15:13.260 --> 00:15:14.260]  看到老朋友來接我
[00:15:14.260 --> 00:15:16.260]  我們要一起侍奉
[00:15:16.260 --> 00:15:19.260]  然後就在我們這個
[00:15:19.260 --> 00:15:21.260]  把行李放上車的時候
[00:15:21.260 --> 00:15:23.260]  正要上車的時候
[00:15:23.260 --> 00:15:25.260]  突然一個西班牙的本地的人
[00:15:25.260 --> 00:15:29.260]  就很慌張的指著我們的車子底下
[00:15:29.260 --> 00:15:30.260]  我們想怎麼了
[00:15:30.260 --> 00:15:31.260]  我第一個反應是
[00:15:31.260 --> 00:15:32.260]  是有炸彈嗎
[00:15:32.260 --> 00:15:35.260]  立刻就彎下腰去看
[00:15:35.260 --> 00:15:37.260]  沒有東西啊
[00:15:37.260 --> 00:15:38.260]  然後我們就起身
[00:15:38.260 --> 00:15:39.260]  你看我我看你
[00:15:39.260 --> 00:15:41.260]  然後那個人也不見了
[00:15:41.260 --> 00:15:42.260]  我們就想說
[00:15:42.260 --> 00:15:44.260]  那可能他看錯了
[00:15:44.260 --> 00:15:46.260]  我們就上車
[00:15:46.260 --> 00:15:51.260]  然後司機一發動車子的時候
[00:15:51.260 --> 00:15:53.260]  突然說糟糕
[00:15:53.260 --> 00:15:56.260]  後車廂被打開了
[00:15:56.260 --> 00:15:57.260]  然後我還沒有反應過來
[00:15:57.260 --> 00:16:01.260]  我想那就去關就好了
[00:16:01.260 --> 00:16:04.260]  然後這個司機就立刻繞到後面
[00:16:04.260 --> 00:16:09.260]  跟我說 董事長你的包沒了
[00:16:09.260 --> 00:16:12.260]  我想哪一個包
[00:16:12.260 --> 00:16:14.260]  他說就是你的背包
[00:16:14.260 --> 00:16:16.260]  我立刻腦筋一片空白
[00:16:16.260 --> 00:16:18.260]  我的電腦
[00:16:18.260 --> 00:16:20.260]  我講到的iPad
[00:16:20.260 --> 00:16:22.260]  我的護照
[00:16:22.260 --> 00:16:24.260]  我的錢包
[00:16:24.260 --> 00:16:26.260]  我的現金
[00:16:26.260 --> 00:16:29.260]  我的非現金 信用卡
[00:16:29.260 --> 00:16:32.260]  全部在那個包裡面
[00:16:32.260 --> 00:16:34.260]  我立刻慌了
[00:16:34.260 --> 00:16:36.260]  而且那個時間是
[00:16:36.260 --> 00:16:40.260]  復活節之前的時間
[00:16:40.260 --> 00:16:44.260]  也就是西班牙休假的時候
[00:16:44.260 --> 00:16:48.260]  然後我一上車
[00:16:48.260 --> 00:16:50.260]  然後這個司機就跟我說
[00:16:50.260 --> 00:16:53.260]  董事長 你可能要有心理準備
[00:16:53.260 --> 00:16:57.260]  你在西班牙可能要住上一兩個月
[00:16:57.260 --> 00:16:58.260]  我說為什麼
[00:16:58.260 --> 00:16:59.260]  去報案啊
[00:16:59.260 --> 00:17:00.260]  他說你不了解
[00:17:00.260 --> 00:17:03.260]  這裡是西班牙不是亞洲
[00:17:03.260 --> 00:17:05.260]  我們是很放鬆的
[00:17:05.260 --> 00:17:08.260]  他說而且你現在遇到的是
[00:17:08.260 --> 00:17:10.260]  復活節前的這一週叫聖週
[00:17:10.260 --> 00:17:12.260]  大家是不上班的
[00:17:12.260 --> 00:17:14.260]  我說那報警把他找回來啊
[00:17:14.260 --> 00:17:15.260]  他說董事長
[00:17:15.260 --> 00:17:16.260]  我們在這邊住了那麼多年
[00:17:16.260 --> 00:17:22.260]  沒有聽說過找回來的
[00:17:22.260 --> 00:17:23.260]  我在那一刻
[00:17:23.260 --> 00:17:26.260]  我真的可以體會到一點點
[00:17:26.260 --> 00:17:29.260]  以色列百姓要過40年的生活
[00:17:29.260 --> 00:17:31.260]  我不知道我在西班牙待多久
[00:17:31.260 --> 00:17:32.260]  而且我後面是有很清楚
[00:17:32.260 --> 00:17:34.260]  我要去英國
[00:17:34.260 --> 00:17:35.260]  服侍那裡的一個
[00:17:35.260 --> 00:17:38.260]  香港人的青年的聚會
[00:17:38.260 --> 00:17:40.260]  然後我要去加拿大
[00:17:40.260 --> 00:17:42.260]  然後後面這些行程都安排好了
[00:17:42.260 --> 00:17:44.260]  很多都是大家飛到那個地方的
[00:17:44.260 --> 00:17:46.260]  我突然之間我不知道該怎麼辦
[00:17:46.260 --> 00:17:48.260]  也不知道該怎麼規劃
[00:17:48.260 --> 00:17:50.260]  也不知道該怎麼跟我的太太講
[00:17:50.260 --> 00:17:53.260]  我就只能打電話跟我太太說
[00:17:53.260 --> 00:17:55.260]  請為我禱告
[00:17:55.260 --> 00:17:57.260]  然後突然想起來
[00:17:57.260 --> 00:18:00.260]  我還有電話
[00:18:00.260 --> 00:18:01.260]  然後我在想說
[00:18:01.260 --> 00:18:02.260]  都是Apple的話
[00:18:02.260 --> 00:18:03.260]  iPhone跟iPad
