
[00:00:00.000 --> 00:00:04.000]  好,今天我們會看一個題目,就是「專心信靠」
[00:07:00.000 --> 00:07:03.000]  仰,就是你向莫高頭望
[00:07:03.000 --> 00:07:05.000]  就好像有一個力量是凌駕於你
[00:07:05.000 --> 00:07:08.000]  但是你要靠它,才可以幫到你的
[00:07:08.000 --> 00:07:12.000]  仰賴,有個這樣的翻譯的一個特別的地方
[00:07:12.000 --> 00:07:15.000]  但是其實這個字ba-te-ka這個字
[00:07:15.000 --> 00:07:19.000]  其實是指順靠,依賴,信賴
[00:07:19.000 --> 00:07:22.000]  當然信賴是一個更加強大的力量
[00:07:22.000 --> 00:07:25.000]  或者神,這是自然在這裡的解釋
[00:07:25.000 --> 00:07:27.000]  但是我想你留意的就是
[00:07:27.000 --> 00:07:31.000]  三章第五節開始是你要信賴
[00:07:31.000 --> 00:07:33.000]  但是三章第五節的結束
[00:07:33.000 --> 00:07:36.000]  也都提到我們不要依靠
[00:07:36.000 --> 00:07:38.000]  開始第一節的時候
[00:07:38.000 --> 00:07:40.000]  三章第五節的時候
[00:07:40.000 --> 00:07:42.000]  是告訴我們一開始就是
[00:07:42.000 --> 00:07:44.000]  你要信靠耶和華
[00:07:44.000 --> 00:07:45.000]  但是結束的時候
[00:07:45.000 --> 00:07:49.000]  它說你不要信靠你自己
[00:07:49.000 --> 00:07:50.000]  你有沒有看到這個對比
[00:07:50.000 --> 00:07:52.000]  一開始你要信靠神
[00:07:52.000 --> 00:07:56.000]  結束的時候你不要信靠你自己
[00:07:56.000 --> 00:07:58.000]  真面書除了第三章第五節
[00:07:58.000 --> 00:07:59.000]  都出現過這個字之外
[00:07:59.000 --> 00:08:01.000]  其實還有出現多九次
[00:08:01.000 --> 00:08:03.000]  這九次裡面
[00:08:03.000 --> 00:08:05.000]  有幾次是提到我們要依靠
[00:08:05.000 --> 00:08:08.000]  我們要信靠的對象是耶和華
[00:08:08.000 --> 00:08:10.000]  第二節我們要知道信靠
[00:08:10.000 --> 00:08:13.000]  不是一種方法來的
[00:08:13.000 --> 00:08:15.000]  依靠不是一種方法
[00:08:15.000 --> 00:08:19.000]  而是你要選擇一個對象去相信
[00:08:19.000 --> 00:08:20.000]  我們選擇的對象
[00:08:20.000 --> 00:08:22.000]  經文說是耶和華
[00:08:22.000 --> 00:08:24.000]  耶和華就是我們的上帝
[00:08:24.000 --> 00:08:26.000]  是我們曾經歷過
[00:08:26.000 --> 00:08:27.000]  祂的恩惠
[00:08:27.000 --> 00:08:29.000]  經歷過祂的同在
[00:08:29.000 --> 00:08:31.000]  經歷過祂的能力
[00:08:31.000 --> 00:08:32.000]  那位上帝
[00:08:32.000 --> 00:08:35.000]  甚至乎祂和我們人類是有約
[00:08:35.000 --> 00:08:38.000]  和我們基督徒是有約的一位上帝
[00:08:38.000 --> 00:08:39.000]  所以祂特別用了
[00:08:39.000 --> 00:08:40.000]  我們要信靠這位
[00:08:40.000 --> 00:08:42.000]  這麼值得我們相信的耶和華
[00:08:42.000 --> 00:08:45.000]  信靠不是一種感覺來的
[00:08:45.000 --> 00:08:48.000]  信靠不是一種情緒來的
[00:08:48.000 --> 00:08:51.000]  信靠是一種選擇
[00:08:51.000 --> 00:08:53.000]  是一種選擇
[00:08:53.000 --> 00:08:56.000]  所以我們要選擇去相信
[00:08:56.000 --> 00:08:57.000]  信誰呢
[00:08:57.000 --> 00:09:00.000]  就是耶和華我們的上帝
[00:09:00.000 --> 00:09:01.000]  而信靠這個字
[00:09:01.000 --> 00:09:04.000]  根據韋氏的字典
[00:09:04.000 --> 00:09:05.000]  就告訴我們
[00:09:05.000 --> 00:09:06.000]  To trust這個字
[00:09:06.000 --> 00:09:09.000]  其實是指你依賴某事的真實性
[00:09:09.000 --> 00:09:11.000]  和準確性
[00:09:11.000 --> 00:09:13.000]  然後去相信
[00:09:13.000 --> 00:09:15.000]  對某些人有信心
[00:09:15.000 --> 00:09:17.000]  所以你要依賴那些人
[00:09:17.000 --> 00:09:20.000]  所以我們對於這些人
[00:09:20.000 --> 00:09:22.000]  或者這些事是存著期待
[00:09:22.000 --> 00:09:23.000]  和盼望的
[00:09:23.000 --> 00:09:26.000]  所以信靠就是一種依賴
[00:09:26.000 --> 00:09:28.000]  信靠就是一種相信
[00:09:28.000 --> 00:09:31.000]  是一種信心的表現
[00:09:31.000 --> 00:09:33.000]  一種帶有信心的盼望
[00:09:33.000 --> 00:09:34.000]  或者期待
[00:09:34.000 --> 00:09:38.000]  所以信賴是非常重要的
[00:09:38.000 --> 00:09:41.000]  提醒我們這句說話
[00:09:41.000 --> 00:09:42.000]  三章第五節到第六節
[00:09:42.000 --> 00:09:45.000]  一個最重要的句子
[00:09:45.000 --> 00:09:48.000]  信賴信靠其實是說
[00:09:48.000 --> 00:09:51.000]  我們要去放膽冒險去相信
[00:09:51.000 --> 00:09:54.000]  不是因為你有什麼把握
[00:09:54.000 --> 00:09:56.000]  不是因為我們可以有多少把握
[00:09:56.000 --> 00:09:59.000]  是因為我們依靠相信的對象
[00:09:59.000 --> 00:10:02.000]  值得我們去相信他
[00:10:02.000 --> 00:10:04.000]  為什麼我們能夠
[00:10:04.000 --> 00:10:06.000]  對某些人會特別相信呢
[00:10:06.000 --> 00:10:07.000]  問一問大家
[00:10:07.000 --> 00:10:08.000]  你今天進來的時候
[00:10:08.000 --> 00:10:10.000]  有沒有檢查你的椅子才是錯的
[00:10:10.000 --> 00:10:12.000]  不會的
[00:10:12.000 --> 00:10:13.000]  為什麼你不檢查呢
[00:10:13.000 --> 00:10:15.000]  你信得過他的椅子嗎
[00:10:15.000 --> 00:10:17.000]  你不會這麼天真
[00:10:17.000 --> 00:10:19.000]  以為四隻腳就等於安全吧
[00:10:19.000 --> 00:10:20.000]  不一定的
[00:10:20.000 --> 00:10:21.000]  你看起點裡面
[00:10:21.000 --> 00:10:23.000]  都有些爛椅子在那裡
[00:10:23.000 --> 00:10:24.000]  都是四隻腳的
[00:10:24.000 --> 00:10:27.000]  為什麼你不會選擇那些椅子錯呢
[00:10:27.000 --> 00:10:28.000]  可能你進來的時候
[00:10:28.000 --> 00:10:31.000]  你見到因為瓶子錯了那張椅子
[00:10:31.000 --> 00:10:33.000]  你見到Ava錯了那張椅子
[00:10:33.000 --> 00:10:36.000]  所以你假設了其他椅子沒有安全
[00:10:36.000 --> 00:10:37.000]  再加上
[00:10:37.000 --> 00:10:39.000]  因為gateway的人錯過
[00:10:39.000 --> 00:10:40.000]  是不是
[00:10:40.000 --> 00:10:41.000]  如果有問題的話
[00:10:41.000 --> 00:10:44.000]  應該就打個交叉不讓人錯
[00:10:44.000 --> 00:10:46.000]  為什麼你信得過那樣物品
[00:10:46.000 --> 00:10:49.000]  因為你有證據
[00:10:49.000 --> 00:10:51.000]  你有經驗
[00:10:51.000 --> 00:10:53.000]  你看見其他人
[00:10:53.000 --> 00:10:55.000]  所以你會相信那樣東西
[00:10:55.000 --> 00:10:56.000]  就等於
[00:10:56.000 --> 00:10:57.000]  你錯過Benny的車
[00:10:57.000 --> 00:10:59.000]  今天Jason的兒子錯過我的車
[00:10:59.000 --> 00:11:01.000]  怕不怕他說不怕
[00:11:01.000 --> 00:11:03.000]  因為大家都知道我駕車都比較快
[00:11:03.000 --> 00:11:04.000]  比較狠
[00:11:04.000 --> 00:11:06.000]  比較那些人
[00:11:06.000 --> 00:11:08.000]  為什麼那些人會錯過我的車
[00:11:08.000 --> 00:11:09.000]  會覺得不太怕呢
[00:11:09.000 --> 00:11:10.000]  因為他們知道
[00:11:10.000 --> 00:11:12.000]  通常有人錯過我的車的時候
[00:11:12.000 --> 00:11:14.000]  我都稍為會收斂一點
[00:11:14.000 --> 00:11:15.000]  錯過我的車的時候
[00:11:15.000 --> 00:11:16.000]  我都會遷就一下
[00:11:16.000 --> 00:11:18.000]  我不會特別開得太快
[00:11:18.000 --> 00:11:21.000]  我不會轉彎時特別衝得快
[00:11:21.000 --> 00:11:23.000]  因為你錯過我的車
[00:11:23.000 --> 00:11:24.000]  你經歷過
[00:11:24.000 --> 00:11:25.000]  它是比較快
[00:11:25.000 --> 00:11:26.000]  但是它安全
[00:11:26.000 --> 00:11:27.000]  你會知道的
[00:11:27.000 --> 00:11:28.000]  因為你經歷過
[00:11:28.000 --> 00:11:29.000]  對不對
[00:11:29.000 --> 00:11:30.000]  所以你就相信它
[00:11:30.000 --> 00:11:34.000]  我們經歷過神的弟兄姊妹朋友
[00:11:34.000 --> 00:11:36.000]  你一定會知道我們的上帝
[00:11:36.000 --> 00:11:37.000]  是值得我們相信
[00:11:37.000 --> 00:11:39.000]  所以你擺一個決意
[00:11:39.000 --> 00:11:42.000]  去選擇我們的上帝
[00:11:42.000 --> 00:11:44.000]  不是因為今天你情緒好一點
[00:11:44.000 --> 00:11:45.000]  好了今天相信你
[00:11:45.000 --> 00:11:48.000]  不是因為你心情不好病
[00:11:48.000 --> 00:11:49.000]  所以我今天不相信你
[00:11:49.000 --> 00:11:51.000]  我們不會因為這樣
[00:11:51.000 --> 00:11:54.000]  你會放棄我們的上帝
[00:11:54.000 --> 00:11:56.000]  怎樣能夠信靠呢
[00:11:56.000 --> 00:11:58.000]  然後正面提醒我們三樣東西
[00:11:58.000 --> 00:12:00.000]  根據原文有三個很平衡的
[00:12:00.000 --> 00:12:02.000]  一個具體的方法
[00:12:02.000 --> 00:12:03.000]  或者不要用平衡
[00:12:03.000 --> 00:12:04.000]  有幾具體的方式
[00:12:04.000 --> 00:12:05.000]  第一樣東西就是
[00:12:05.000 --> 00:12:10.000]  我們要整個人的心思去信靠它
[00:12:10.000 --> 00:12:12.000]  我們用整個人的心思意念
[00:12:12.000 --> 00:12:13.000]  都去信靠它
[00:12:13.000 --> 00:12:15.000]  我們看一看第三章第五節
[00:12:15.000 --> 00:12:16.000]  你留意一下
[00:12:16.000 --> 00:12:17.000]  剛才我們說得很清楚
[00:12:17.000 --> 00:12:20.000]  一頭一尾都是在說依靠的
[00:12:20.000 --> 00:12:22.000]  一開始是依靠耶和華
[00:12:22.000 --> 00:12:24.000]  結束的時候不要依靠自己
[00:12:24.000 --> 00:12:26.000]  怎樣依靠耶和華
[00:12:26.000 --> 00:12:27.000]  這裡提醒我們
[00:12:27.000 --> 00:12:29.000]  是要用你的全心
[00:12:29.000 --> 00:12:31.000]  全心這個字的意思
[00:12:31.000 --> 00:12:33.000]  就是整個人
[00:12:33.000 --> 00:12:34.000]  你整個人
[00:12:34.000 --> 00:12:35.000]  你的內心
[00:12:35.000 --> 00:12:36.000]  你的意志
[00:12:36.000 --> 00:12:37.000]  你的精神狀態
[00:12:37.000 --> 00:12:38.000]  你的感情
[00:12:38.000 --> 00:12:42.000]  整個人都放在這一點上
[00:12:42.000 --> 00:12:43.000]  不要分心
[00:12:43.000 --> 00:12:45.000]  不要有任何保留
[00:12:45.000 --> 00:12:47.000]  不應該有計劃B
[00:12:47.000 --> 00:12:50.000]  我們對上帝不應該有計劃B出現
[00:12:50.000 --> 00:12:56.000]  我們要知道我們的神是值得我們相信
[00:12:56.000 --> 00:12:57.000]  所以我們願意
[00:12:57.000 --> 00:13:02.000]  把我們整個心思都放在我們的上帝那裡
[00:13:02.000 --> 00:13:04.000]  全心去相信
[00:13:04.000 --> 00:13:05.000]  有一位牧師
[00:13:05.000 --> 00:13:07.000]  他是來自香港的
[00:13:07.000 --> 00:13:11.000]  他是一個非常穩定家庭的牧者
[00:13:11.000 --> 00:13:12.000]  他有一位太太
[00:13:12.000 --> 00:13:14.000]  也有三個小朋友
[00:13:14.000 --> 00:13:18.000]  他因為生活在香港都很安定
[00:13:18.000 --> 00:13:20.000]  自己是一間教會的牧師
[00:13:20.000 --> 00:13:22.000]  甚至他太太也是專業人士
[00:13:22.000 --> 00:13:25.000]  但是上帝呼召他
[00:13:25.000 --> 00:13:29.000]  去東南亞穆斯林的地區做宣教
[00:13:29.000 --> 00:13:31.000]  周圍的人當然有不同的反應
[00:13:31.000 --> 00:13:34.000]  他的親人就跟他說
[00:13:34.000 --> 00:13:36.000]  我們反對你這麼做
[00:13:36.000 --> 00:13:38.000]  你有沒有想過你的子女
[00:13:38.000 --> 00:13:40.000]  去到那裡他們怎麼辦
[00:13:40.000 --> 00:13:43.000]  然後他的朋友就開始質疑他
[00:13:43.000 --> 00:13:44.000]  質詢他
[00:13:44.000 --> 00:13:46.000]  去到那裡你會不會太危險
[00:13:46.000 --> 00:13:47.000]  你一覺得危險就算了
[00:13:47.000 --> 00:13:50.000]  你全家都跟你一起攬炒
[00:13:50.000 --> 00:13:53.000]  接著他自己也會問自己的問題
[00:13:53.000 --> 00:13:54.000]  我去到那裡
[00:13:54.000 --> 00:13:57.000]  如果生活費很昂貴的時候
[00:13:57.000 --> 00:13:58.000]  每個人都要入讀國際學校
[00:13:58.000 --> 00:13:59.000]  學費很高的時候
[00:13:59.000 --> 00:14:00.000]  我行不行的呢
[00:14:00.000 --> 00:14:02.000]  語言又行不行的呢
[00:14:02.000 --> 00:14:04.000]  生活我行不行的
[00:14:04.000 --> 00:14:08.000]  他自己也問不同的問題
[00:14:08.000 --> 00:14:10.000]  他需不需要找Plan B呢
[00:14:10.000 --> 00:14:11.000]  直到有一天
[00:14:11.000 --> 00:14:12.000]  當他跟家人坐下來
[00:14:12.000 --> 00:14:14.000]  跪在那裡祈禱的時候
[00:14:14.000 --> 00:14:15.000]  在上帝的面前
[00:14:15.000 --> 00:14:16.000]  他終於體會到
[00:14:16.000 --> 00:14:18.000]  我們的上帝是值得我們相信
[00:14:18.000 --> 00:14:20.000]  所以他最後都堅決
[00:14:20.000 --> 00:14:22.000]  跟家人跟他們一起來說
[00:14:22.000 --> 00:14:23.000]  我們最後都要一起出發
[00:14:23.000 --> 00:14:24.000]  所以一家五個
[00:14:24.000 --> 00:14:28.000]  就向東南亞地區做回教的工作
[00:14:28.000 --> 00:14:29.000]  沒錯
[00:14:29.000 --> 00:14:30.000]  信靠就是因為
[00:14:30.000 --> 00:14:33.000]  信得過我們這位上帝的帶領
[00:14:33.000 --> 00:14:36.000]  他相信曾經經歷過這個上帝
[00:14:36.000 --> 00:14:39.000]  是不會令他失望的
[00:14:39.000 --> 00:14:42.000]  所以我們必須要
[00:14:42.000 --> 00:14:47.000]  整個人的內心去信靠我們的上帝
[00:14:47.000 --> 00:14:48.000]  還有第二件事
[00:14:48.000 --> 00:14:51.000]  就是不要倚靠自己的聰明
[00:14:51.000 --> 00:14:52.000]  留意這段經文
[00:14:52.000 --> 00:14:54.000]  他提醒我們第三章第五節
[00:14:54.000 --> 00:14:59.000]  他說不可倚靠你自己的聰明
[00:14:59.000 --> 00:15:00.000]  倚靠這個字
[00:15:00.000 --> 00:15:02.000]  是唯一一次在聖經裡面
[00:15:02.000 --> 00:15:03.000]  在《真言書》裡面
[00:15:03.000 --> 00:15:04.000]  對不起
[00:15:04.000 --> 00:15:05.000]  唯一在《真言書》裡面出現的一次
[00:15:05.000 --> 00:15:06.000]  倚靠這個字
[00:15:06.000 --> 00:15:07.000]  其餘的舊約裡面
[00:15:07.000 --> 00:15:10.000]  都有不少地方出現過這個字
[00:15:10.000 --> 00:15:11.000]  這個字用到
[00:15:11.000 --> 00:15:13.000]  應該是說你靠著一個東西
[00:15:13.000 --> 00:15:14.000]  或者給一個東西
[00:15:14.000 --> 00:15:16.000]  給一些支援給你
[00:15:16.000 --> 00:15:18.000]  所以這裡說你靠著什麼東西
[00:15:18.000 --> 00:15:21.000]  靠著你自己
[00:15:21.000 --> 00:15:23.000]  你自己的聰明
[00:15:23.000 --> 00:15:24.000]  所以《真言書》提醒我們
[00:15:24.000 --> 00:15:27.000]  我們不可以靠著你自己的聰明
[00:15:27.000 --> 00:15:28.000]  不要憑著那個東西
[00:15:28.000 --> 00:15:30.000]  不要覺得你自己的聰明
[00:15:30.000 --> 00:15:35.000]  可以為你的人生掌控一切
[00:15:35.000 --> 00:15:37.000]  我們的聰明
[00:15:37.000 --> 00:15:39.000]  不知道你覺不覺得自己很聰明
[00:15:39.000 --> 00:15:41.000]  你的智力又能拿到多少分呢
[00:15:41.000 --> 00:15:42.000]  聰明這個字的意思
[00:15:42.000 --> 00:15:45.000]  是指你的理解的能力
[00:15:45.000 --> 00:15:47.000]  又或者你的理解的方向
[00:15:47.000 --> 00:15:49.000]  所以做聰明都不是完全錯的
[00:15:49.000 --> 00:15:50.000]  但是我想你留意
[00:15:50.000 --> 00:15:53.000]  《經文》特別有趣地說了一個字眼
[00:15:53.000 --> 00:15:56.000]  它說你自己的聰明
[00:15:56.000 --> 00:15:58.000]  你自己的聰明就非常之重要
[00:15:58.000 --> 00:16:01.000]  我們每一個人都覺得自己可能很好
[00:16:01.000 --> 00:16:03.000]  可能讀過幾年
[00:16:03.000 --> 00:16:05.000]  浸過幾年鹹水的書
[00:16:05.000 --> 00:16:06.000]  讀了很多年的學問
[00:16:06.000 --> 00:16:08.000]  可能二十幾三十歲讀了那麼多書
[00:16:08.000 --> 00:16:10.000]  看書應該做得對吧
[00:16:10.000 --> 00:16:14.000]  你說我做了IT界三十年了
[00:16:14.000 --> 00:16:16.000]  做工程界四十年了
[00:16:16.000 --> 00:16:18.000]  吃鹽多過你吃飯
[00:16:18.000 --> 00:16:21.000]  我們可能有很多這些經驗
[00:16:21.000 --> 00:16:23.000]  但是這些經驗
[00:16:23.000 --> 00:16:27.000]  是不是百分百可以讓你掌控到你的人生呢
[00:16:27.000 --> 00:16:28.000]  其實我們都知道
[00:16:28.000 --> 00:16:31.000]  每一個人都有不同的背景長大
[00:16:31.000 --> 00:16:33.000]  你的家庭的背景是不同的
[00:16:33.000 --> 00:16:34.000]  可能你的教育不同
[00:16:34.000 --> 00:16:36.000]  甚至可能你經歷的東西都會不同
[00:16:36.000 --> 00:16:39.000]  影響了我們對事物的看法
