
[00:00:00.000 --> 00:00:10.680]  今天是父親節,容許我在此恭祝各位父親,父親節快樂
[00:03:06.240 --> 00:03:12.000]  就是究竟我們這樣做的人生有沒有意義
[00:03:12.000 --> 00:03:13.240]  是不是一個很開心
[00:03:13.240 --> 00:03:16.680]  很值得有豐盛的生命
[00:03:16.680 --> 00:03:19.200]  其實現在香港人一聽到這件事
[00:03:19.200 --> 00:03:20.920]  已經很忙了
[00:03:20.920 --> 00:03:23.080]  現在我做事回家的時候
[00:03:23.080 --> 00:03:25.080]  我最喜歡躺在沙發上
[00:03:25.080 --> 00:03:26.840]  我女兒叫我「啊,爹地」
[00:03:26.840 --> 00:03:31.080]  「是是是,乖乖的,自己看電視吧」
[00:03:31.080 --> 00:03:33.840]  接著回到房間,自己坐在床上
[00:03:33.840 --> 00:03:37.400]  做什麼呢?可能看小說,看手機,什麼都做
[00:03:37.400 --> 00:03:41.520]  基本上這個就是會遇到這樣的情況
[00:03:41.520 --> 00:03:45.080]  當你問到「人生有沒有意義呢?」
[00:03:45.080 --> 00:03:46.720]  「究竟怎樣呢?」
[00:03:46.720 --> 00:03:48.720]  接著你通常會問到的問題就是
[00:03:48.720 --> 00:03:51.120]  「等我明天再說吧,或者遲些再說吧」
[00:03:51.120 --> 00:03:53.120]  「我現在有很多精力,很多事要做」
[00:03:53.120 --> 00:03:54.840]  想到這樣的問題
[00:03:54.840 --> 00:03:56.360]  但是很有趣的
[00:03:56.360 --> 00:03:58.360]  當你看回傳道書的時候
[00:03:58.360 --> 00:04:03.160]  所羅門就叫我們千萬不要
[00:04:03.160 --> 00:04:04.880]  盡早想到這個問題
[00:04:04.880 --> 00:04:07.080]  不要等到最遲才想到這個問題
[00:04:07.080 --> 00:04:09.120]  因為如果不是的時候
[00:04:09.120 --> 00:04:11.400]  可能你不能夠再想到
[00:04:11.400 --> 00:04:12.600]  所以我們一起看看
[00:04:12.600 --> 00:04:16.440]  所羅門究竟對這個問題有什麼解答
[00:04:16.440 --> 00:04:20.360]  剛才Gloria跟我們讀了一整篇經文出來
[00:04:20.360 --> 00:04:22.240]  多謝她讀得很好聽
[00:04:22.240 --> 00:04:25.000]  我們逐一解讀下去
[00:04:25.000 --> 00:04:27.680]  我們看第十一章第七節
[00:04:27.680 --> 00:04:30.480]  當中說到「光本來是皆美的」
[00:04:30.480 --> 00:04:34.000]  「眼睛看見日光是可悅的」
[00:04:34.000 --> 00:04:36.440]  「皆美」原文不是「皆美」
[00:04:36.440 --> 00:04:38.200]  是「甜」的意思
[00:04:38.200 --> 00:04:41.360]  其實意思是什麼呢?
[00:04:41.360 --> 00:04:43.880]  就是「光本身是甜的」
[00:04:43.880 --> 00:04:45.880]  其實就是說人活著
[00:04:45.880 --> 00:04:49.600]  眼睛能夠看見日光和日光下的一個影像
[00:04:49.600 --> 00:04:51.480]  是一件甜美的事
[00:04:51.480 --> 00:04:53.160]  是一件最開心的事
[00:04:53.160 --> 00:04:54.800]  是恩賜來的
[00:04:54.800 --> 00:04:56.520]  其實說什麼呢?
[00:04:56.520 --> 00:04:59.480]  就是說人活著已經是一件美事
[00:04:59.480 --> 00:05:02.160]  接著她再說下去就是第八節
[00:05:02.160 --> 00:05:06.280]  她說「人活多年,就當快樂多年」
[00:05:06.280 --> 00:05:08.800]  「然而也當想到黑暗的日子」
[00:05:08.800 --> 00:05:10.600]  「因為這日子必多」
[00:05:10.600 --> 00:05:13.400]  「所來的都是虛空」
[00:05:13.400 --> 00:05:17.680]  接著她承接著第七節說下去
[00:05:17.680 --> 00:05:21.520]  人生的美好的恩賜是好的是甜的時候
[00:05:21.520 --> 00:05:25.200]  當然你應該要珍惜神給你的恩賜
[00:05:25.200 --> 00:05:28.000]  盡量活得開心快樂
[00:05:28.000 --> 00:05:30.280]  所以應該是快樂多年
[00:05:30.280 --> 00:05:34.520]  你活這麼多年的時候就應該是快樂多年
[00:05:34.520 --> 00:05:36.040]  當我們看到這裏的時候
[00:05:36.040 --> 00:05:38.040]  我們很容易就會想
[00:05:38.040 --> 00:05:40.760]  你想想,你是鎖羅門
[00:05:40.760 --> 00:05:42.720]  大把錢有權勢
[00:05:42.720 --> 00:05:45.760]  人家什麼都聽你的話
[00:05:45.760 --> 00:05:46.920]  你要出海旅行
[00:05:46.920 --> 00:05:48.240]  我要坐船出海旅行
[00:05:48.240 --> 00:05:49.840]  坐十艘船都可以
[00:05:49.840 --> 00:05:52.680]  接著如果在聖經裏面說
[00:05:52.680 --> 00:05:54.600]  連鵝飛這麼遠的地方
[00:05:54.600 --> 00:05:57.480]  我想想,我用鵝飛金看一看
[00:05:57.480 --> 00:06:00.280]  鵝飛都用船金運給你
[00:06:00.280 --> 00:06:03.440]  所有的真沉異獸在世界各地的時候
[00:06:03.440 --> 00:06:05.040]  運向耶和撒冷
[00:06:05.040 --> 00:06:06.240]  你還有什麼缺乏呢?
[00:06:06.240 --> 00:06:08.480]  怎會不快樂呢?
[00:06:08.480 --> 00:06:11.320]  但是鎖羅門不是這樣說的
[00:06:11.320 --> 00:06:15.880]  你就說可以快樂多年
[00:06:15.880 --> 00:06:18.840]  但是我們要工作的
[00:06:18.840 --> 00:06:20.920]  生活上很忙的
[00:06:20.920 --> 00:06:22.960]  還有說真的
[00:06:22.960 --> 00:06:25.760]  有些人當初有很多困難
[00:06:25.760 --> 00:06:27.560]  怎能夠快樂多年呢?
[00:06:27.560 --> 00:06:31.520]  有些人其實可以說是飽歷風霜
[00:06:31.520 --> 00:06:33.240]  可以說是神
[00:06:33.240 --> 00:06:36.800]  你少給點苦難已經很好
[00:06:36.800 --> 00:06:38.720]  還說快樂多年
[00:06:38.720 --> 00:06:41.280]  花得多大別人跟我慶祝
[00:06:41.280 --> 00:06:43.200]  看我吃飯已經很好了
[00:06:43.200 --> 00:06:46.040]  我只好不給自己出錢
[00:06:46.040 --> 00:06:48.720]  說是他出錢,但其實是我給的
[00:06:48.720 --> 00:06:50.720]  怎能快樂多年呢?
[00:06:50.720 --> 00:06:53.360]  有時人們都會這樣說
[00:06:53.360 --> 00:06:55.200]  但是,你不要忘記
[00:06:55.200 --> 00:06:58.840]  這句說話如果很認真看下去的時候
[00:06:58.840 --> 00:07:01.600]  它不是對著很有權勢的人說
[00:07:01.600 --> 00:07:03.960]  它不是對著很有錢的人說
[00:07:03.960 --> 00:07:06.560]  不是對著很有地位的人說
[00:07:06.560 --> 00:07:07.560]  而是對著什麼人說?
[00:07:07.560 --> 00:07:09.760]  是對著所有的人說
[00:07:09.760 --> 00:07:11.000]  所以其實這句說話
[00:07:11.000 --> 00:07:12.720]  根本上是什麼意思呢?
[00:07:12.720 --> 00:07:14.560]  其實它是在說
[00:07:14.560 --> 00:07:17.200]  無論你是開心還是不開心
[00:07:17.200 --> 00:07:20.200]  無論你的生命有沒有苦難
[00:07:20.200 --> 00:07:22.320]  無論你有沒有社會的地位
[00:07:22.320 --> 00:07:24.760]  無論你是富有或者貧窮
[00:07:24.760 --> 00:07:28.240]  但是我們都應該有一個積極的態度
[00:07:28.240 --> 00:07:31.760]  盡量去使自己快樂的人生
[00:07:31.760 --> 00:07:34.440]  其實它是在說這句說話
[00:07:34.440 --> 00:07:36.640]  接著他再說下去的時候
[00:07:36.640 --> 00:07:37.560]  他就說
[00:07:37.560 --> 00:07:42.400]  然而亦都想到有黑暗的日子
[00:07:42.400 --> 00:07:44.120]  什麼是黑暗的日子呢?
[00:07:44.120 --> 00:07:46.920]  如果照著整個上文下義看的時候
[00:07:46.920 --> 00:07:49.560]  黑暗的日子基本上是說
[00:07:49.560 --> 00:07:51.680]  人年紀老了
[00:07:51.680 --> 00:07:53.080]  力有不逮
[00:07:53.080 --> 00:07:54.880]  力不從心的日子
[00:07:54.880 --> 00:07:59.000]  以及死亡和死亡之後的日子
[00:07:59.000 --> 00:08:01.240]  是兩種的日子加起來
[00:08:01.240 --> 00:08:03.480]  就是黑暗的日子
[00:08:03.480 --> 00:08:04.280]  接著他說
[00:08:04.280 --> 00:08:06.400]  因為這日子必多
[00:08:06.400 --> 00:08:09.640]  這是一個很困難的聖經
[00:08:09.640 --> 00:08:11.080]  為什麼它會多呢?
[00:08:11.080 --> 00:08:14.280]  其實這是一個比較上所產生的事
[00:08:14.280 --> 00:08:17.040]  如果你比較我們年青女壯
[00:08:17.040 --> 00:08:18.080]  我們少年人
[00:08:18.080 --> 00:08:18.960]  我們做什麼都可以
[00:08:18.960 --> 00:08:20.600]  想什麼都可以
[00:08:20.600 --> 00:08:23.720]  可以所謂享受生活的日子的時候
[00:08:23.720 --> 00:08:25.640]  人生最多有幾十年
[00:08:25.640 --> 00:08:26.920]  但是接著你一拍下去
[00:08:26.920 --> 00:08:30.320]  你年老和你死亡之後的日子
[00:08:30.320 --> 00:08:31.720]  尤其是死亡之後的日子
[00:08:31.720 --> 00:08:35.800]  就是由永遠到永遠
[00:08:35.800 --> 00:08:36.680]  所以變相來說
[00:08:36.680 --> 00:08:38.440]  其實是一個無盡的日子
[00:08:38.440 --> 00:08:41.200]  所以一拍下去的時候你就會發覺
[00:08:41.200 --> 00:08:44.480]  其實我們真的可以享受
[00:08:44.480 --> 00:08:46.640]  真的可以年青力壯的日子
[00:08:46.640 --> 00:08:47.880]  其實不是很多
[00:08:47.880 --> 00:08:49.640]  但是之後來的日子
[00:08:49.640 --> 00:08:52.280]  就是我們年老和死亡之後的日子
[00:08:52.280 --> 00:08:53.320]  是很多的
[00:08:53.320 --> 00:08:56.360]  在對比之下是很多的
[00:08:56.360 --> 00:08:58.560]  接著最後那句說
[00:08:58.560 --> 00:09:01.360]  所來的都要是虛空
[00:09:01.360 --> 00:09:02.680]  它是跟什麼說呢?
[00:09:02.680 --> 00:09:03.880]  如果你看回下一節的時候
[00:09:03.880 --> 00:09:06.160]  它是跟少年人說的
[00:09:06.160 --> 00:09:08.120]  所以這句聖經就說
[00:09:08.120 --> 00:09:10.280]  現在你還年輕
[00:09:10.280 --> 00:09:12.440]  你會經歷過人生很多的起伏
[00:09:12.440 --> 00:09:13.920]  很多的高低
[00:09:13.920 --> 00:09:15.520]  我也經歷過
[00:09:15.520 --> 00:09:16.920]  你會遇到愛情
[00:09:16.920 --> 00:09:18.080]  你會投入其中
[00:09:18.080 --> 00:09:20.040]  你會遇到很多你喜歡的人
[00:09:20.040 --> 00:09:23.920]  也會遇到很多別人喜歡你的人
[00:09:23.920 --> 00:09:26.120]  你也會在當中經歷過很多人生
[00:09:26.120 --> 00:09:26.760]  不同的階段
[00:09:26.760 --> 00:09:28.040]  結婚生子
[00:09:28.040 --> 00:09:29.040]  為了事業打拼
[00:09:29.040 --> 00:09:30.480]  很多很多的事
[00:09:30.480 --> 00:09:32.880]  你可以累積你可能有失敗
[00:09:32.880 --> 00:09:35.720]  可能很多我經歷過
[00:09:35.720 --> 00:09:37.360]  但是你要記得
[00:09:37.360 --> 00:09:39.200]  這一切的都是虛空
[00:09:39.200 --> 00:09:42.160]  虛空其實不是虛空的意思
[00:09:42.160 --> 00:09:47.560]  其實真正原文的意思是浮江掠影
[00:09:47.560 --> 00:09:49.640]  不是說這些沒有意思
[00:09:49.640 --> 00:09:52.200]  不是說你經歷的成功失敗
[00:09:52.200 --> 00:09:54.360]  你去愛人或者被愛
[00:09:54.360 --> 00:09:58.480]  或者你經歷過人生的種種高低苦難困難
[00:09:58.480 --> 00:10:00.520]  歡笑和喜樂
[00:10:00.520 --> 00:10:02.080]  不是沒有意義
[00:10:02.080 --> 00:10:04.920]  也不是代表它不重要
[00:10:04.920 --> 00:10:06.600]  而聖經裡面說什麼呢?
[00:10:06.600 --> 00:10:10.560]  它說相比起當你練勞
[00:10:10.560 --> 00:10:12.320]  和你死亡的時候
[00:10:12.320 --> 00:10:16.880]  這些事情都是浮江掠影
[00:10:16.880 --> 00:10:19.920]  轉眼雲煙
[00:10:19.920 --> 00:10:21.840]  這些事情都會存在的
[00:10:21.840 --> 00:10:23.040]  但是你要記得
[00:10:23.040 --> 00:10:25.480]  很快就會過去
[00:10:25.480 --> 00:10:29.680]  很多時候我還會想起
[00:10:29.680 --> 00:10:31.920]  我小學一年級的時候
[00:10:31.920 --> 00:10:33.960]  我上運動課
[00:10:33.960 --> 00:10:39.200]  老師通常在學校後面有一條樓梯
[00:10:39.200 --> 00:10:43.400]  他最喜歡做的事就是叫所有的小學生
[00:10:43.400 --> 00:10:48.440]  從上一條街走到下一條街
[00:10:48.440 --> 00:10:49.880]  然後再走上來
[00:10:49.880 --> 00:10:51.760]  一邊走三次
[00:10:51.760 --> 00:10:53.760]  這就是運動課
[00:10:53.760 --> 00:10:57.000]  所以我還記得有些人在各展所長
[00:10:57.000 --> 00:10:58.000]  不停地跳
[00:10:58.000 --> 00:10:59.080]  不是走
[00:10:59.080 --> 00:11:01.400]  一邊幾級幾級地跳下去
[00:11:01.400 --> 00:11:04.440]  我和同學們走得很開心
[00:11:04.440 --> 00:11:06.880]  轉眼已經過了幾十年
[00:11:06.880 --> 00:11:09.320]  但是這些影像在我裡面的時候
[00:11:09.320 --> 00:11:11.280]  好像還是很鮮明
[00:11:11.280 --> 00:11:13.440]  但是轉眼已經過去
[00:11:13.440 --> 00:11:16.280]  是我們人生裡面的浮江掠影
[00:11:16.280 --> 00:11:17.280]  是不是不開心?
[00:11:17.280 --> 00:11:18.440]  是不是不重要呢?
[00:11:18.440 --> 00:11:20.040]  開心重要
[00:11:20.040 --> 00:11:22.160]  它塑造了今天的我
[00:11:22.160 --> 00:11:23.880]  在很多很多的事裡面的時候
[00:11:23.880 --> 00:11:25.800]  塑造了今天的我
[00:11:25.800 --> 00:11:28.560]  我今天就站在這裡和你說話
[00:11:28.560 --> 00:11:30.320]  神容許我這樣做
[00:11:30.320 --> 00:11:31.880]  是很多很多的片段
[00:11:31.880 --> 00:11:33.280]  神容許發生的
[00:11:33.280 --> 00:11:35.520]  一直編織成為今天的我
[00:11:35.520 --> 00:11:38.160]  他也在編織你們每一個的人
[00:11:38.160 --> 00:11:39.800]  所以在當中的時候
[00:11:39.800 --> 00:11:41.520]  這些都是真實的
[00:11:41.520 --> 00:11:43.400]  但是聖經只不過是說
[00:11:43.400 --> 00:11:44.560]  你不要忘記
[00:11:44.560 --> 00:11:46.200]  這些事很快都會過去
[00:11:46.200 --> 00:11:47.560]  就算這些是重要的
[00:11:47.560 --> 00:11:48.840]  這些可能是有意義的
[00:11:48.840 --> 00:11:50.040]  你不要忘記
[00:11:50.040 --> 00:11:54.360]  所來的都是浮江掠影的少年人
[00:11:54.360 --> 00:11:57.640]  以及轉眼雲煙
[00:11:57.640 --> 00:12:02.400]  接著他在當中說到一件事
[00:12:02.400 --> 00:12:05.200]  我們再看第九節和第十節
[00:12:05.200 --> 00:12:06.760]  他說少年人
[00:12:06.760 --> 00:12:08.280]  你在幼年的時候
[00:12:08.280 --> 00:12:09.800]  應當要快樂
[00:12:09.800 --> 00:12:12.920]  在幼年的日子使你的心歡暢
[00:12:12.920 --> 00:12:15.520]  恆你心所願恆的
[00:12:15.520 --> 00:12:18.200]  恨你眼所愛恨的
[00:12:18.200 --> 00:12:19.440]  卻要知道
[00:12:19.440 --> 00:12:20.880]  為這一切的事
[00:12:20.880 --> 00:12:23.400]  神必審問你
[00:12:23.400 --> 00:12:25.760]  我們先看到第九節
[00:12:25.760 --> 00:12:27.480]  在當中他說
[00:12:27.480 --> 00:12:30.280]  親愛的少年人
[00:12:30.280 --> 00:12:32.080]  即是鎖路門這樣說
[00:12:32.080 --> 00:12:34.560]  你都還年輕
[00:12:34.560 --> 00:12:37.280]  所以你要知道一件事
[00:12:37.280 --> 00:12:38.800]  當你有生命的時候
[00:12:38.800 --> 00:12:40.560]  這是一個美好的恩賜
[00:12:40.560 --> 00:12:43.240]  你要用積極的態度去過一個人生
[00:12:43.240 --> 00:12:45.560]  盡量使你快樂其中
[00:12:45.560 --> 00:12:48.360]  神也給了你一個自由
[00:12:48.360 --> 00:12:51.600]  你可以用什麼方法滿足自己都可以
[00:12:51.600 --> 00:12:52.760]  你看什麼都可以
[00:12:52.760 --> 00:12:54.480]  你做什麼都可以
[00:12:54.480 --> 00:12:56.320]  但是你要記得一件事
[00:12:56.320 --> 00:12:58.120]  最終你要記得一件事
[00:12:58.120 --> 00:13:01.760]  就是當這些浮光掠影過去的時候
[00:13:01.760 --> 00:13:05.520]  當這些轉眼雲煙消失的時候
[00:13:05.520 --> 00:13:08.160]  你要面對的是神自己
[00:13:08.160 --> 00:13:10.000]  那時候什麼都沒有了
[00:13:10.000 --> 00:13:11.960]  你是單對單面對神
[00:13:11.960 --> 00:13:14.840]  你要在當中每一件事
[00:13:14.840 --> 00:13:16.680]  要跟祂交帳
[00:13:16.680 --> 00:13:17.720]  為這一切的事
[00:13:17.720 --> 00:13:20.040]  神必審問你
[00:13:20.040 --> 00:13:23.880]  神在當中會審問你
[00:13:23.880 --> 00:13:26.400]  不在乎你願不願意
[00:13:26.400 --> 00:13:29.120]  不在乎你是不是一個基督徒
[00:13:29.120 --> 00:13:33.240]  不在乎你相不相信神
[00:13:33.240 --> 00:13:35.920]  因為這是一個事實
[00:13:35.920 --> 00:13:38.280]  所以你一定要知道
[00:13:38.280 --> 00:13:40.160]  所以當中我心裡面想
[00:13:40.160 --> 00:13:42.360]  如果基督徒知道
[00:13:42.360 --> 00:13:45.840]  很多時候基督徒會想
[00:13:45.840 --> 00:13:47.720]  我已經接受耶穌基督做個人救主
[00:13:47.720 --> 00:13:49.880]  得到永遠生命的幾點
[00:13:49.880 --> 00:13:51.400]  現在做什麼都可以
[00:13:51.400 --> 00:13:52.320]  終於接受了
[00:13:52.320 --> 00:13:53.680]  其他做什麼都可以
[00:13:53.680 --> 00:13:55.640]  反正已經得救了
[00:13:55.640 --> 00:13:57.200]  但是你不要忘記
[00:13:57.200 --> 00:13:59.000]  聖經還有一句
[00:13:59.000 --> 00:13:59.760]  就是有一天
[00:13:59.760 --> 00:14:02.080]  我們都會在審判台前的時候
[00:14:02.080 --> 00:14:03.880]  面對神的審判
[00:14:03.880 --> 00:14:05.200]  我們都要將神
[00:14:05.200 --> 00:14:06.920]  我們做過一件一件的事
[00:14:06.920 --> 00:14:08.360]  我們交出來
[00:14:08.360 --> 00:14:10.680]  神會使我們會記得
[00:14:10.680 --> 00:14:11.560]  在當中裡面
[00:14:11.560 --> 00:14:13.680]  神會看到我們的意圖是怎樣
[00:14:13.680 --> 00:14:16.440]  看到我們真正想做些什麼
[00:14:16.440 --> 00:14:18.080]  而那件事是否合祂的心意
[00:14:18.080 --> 00:14:21.720]  以及是否合基督徒的本分
[00:14:21.720 --> 00:14:23.080]  所以我心裡面想
[00:14:23.080 --> 00:14:25.520]  如果我們弟兄姊妹
[00:14:25.520 --> 00:14:27.200]  很確切知道這件事的時候
[00:14:27.200 --> 00:14:29.040]  我們的生活會更加謹慎
[00:14:29.040 --> 00:14:32.680]  會過一個行神所喜悅的人生
[00:14:32.680 --> 00:14:34.080]  以致我們見到祂的時候
[00:14:34.080 --> 00:14:35.480]  我們無所畏懼
[00:14:35.480 --> 00:14:37.760]  也不會有遺憾
[00:14:37.760 --> 00:14:38.440]  接著的時候
[00:14:38.440 --> 00:14:40.480]  第十節就有一些
[00:14:40.480 --> 00:14:41.440]  很多人都不明白
[00:14:41.440 --> 00:14:43.160]  第十節說些什麼
[00:14:43.160 --> 00:14:46.040]  因為譯法有一點點的問題
[00:14:46.040 --> 00:14:48.520]  我們看看第十節
[00:14:48.520 --> 00:14:50.400]  他說所以當從你們心裡面
[00:14:50.400 --> 00:14:51.880]  除去仇犯
[00:14:51.880 --> 00:14:54.800]  從肉體剋去邪惡
[00:14:54.800 --> 00:14:56.640]  這裏好像說到
[00:14:56.640 --> 00:14:58.200]  生日審判你了
[00:14:58.200 --> 00:15:00.000]  所以你不要在肉體裡面
[00:15:00.000 --> 00:15:01.640]  做一些邪惡的事
[00:15:01.640 --> 00:15:04.000]  原文不是這樣說
[00:15:04.000 --> 00:15:05.640]  原文是說些什麼呢
[00:15:05.640 --> 00:15:07.720]  原文如果你看新譯本的時候
[00:15:07.720 --> 00:15:10.800]  就會翻譯得比較貼切
[00:15:10.800 --> 00:15:12.160]  他說其實應該是
[00:15:12.160 --> 00:15:15.320]  所以你當除掉心中的煩惱
[00:15:15.320 --> 00:15:18.520]  除去肉體的疾苦
[00:15:18.520 --> 00:15:20.040]  原文的意思是指
[00:15:20.040 --> 00:15:21.720]  肉體所承擔的痛苦
[00:15:21.720 --> 00:15:24.760]  而不是行為上的邪惡
[00:15:24.760 --> 00:15:25.440]  意思是說
[00:15:25.440 --> 00:15:28.880]  我們不應該讓我們會有憂慮
[00:15:28.880 --> 00:15:31.040]  但是我們不應該讓我們的憂慮
[00:15:31.040 --> 00:15:32.480]  不應該讓我們
[00:15:32.480 --> 00:15:33.800]  生命上的痛苦
[00:15:33.800 --> 00:15:35.360]  去纏累著
[00:15:35.360 --> 00:15:38.440]  才能過不去快樂的人生
[00:15:38.440 --> 00:15:39.440]  有很多時候
[00:15:39.440 --> 00:15:41.600]  我們憂慮是很簡單的
[00:15:41.600 --> 00:15:43.720]  例如我太太
[00:15:43.720 --> 00:15:45.360]  很多時候她照鏡子
[00:15:45.360 --> 00:15:48.400]  糟了,上面有一塊斑
[00:15:48.400 --> 00:15:49.640]  怎麼做呢
[00:15:49.640 --> 00:15:52.040]  沒有粉撻,可以遮住嗎
[00:15:52.040 --> 00:15:53.400]  不行啊
[00:15:53.400 --> 00:15:55.640]  立即問醫生應該怎麼做
[00:15:55.640 --> 00:15:56.360]  問完之後
[00:15:56.360 --> 00:15:57.520]  你應該這麼做
[00:15:57.520 --> 00:15:58.480]  這個做法
[00:15:58.480 --> 00:16:00.160]  不如問個 second opinion
[00:16:00.160 --> 00:16:02.440]  然後我看到她用了很多個小時
[00:16:02.440 --> 00:16:06.640]  就在當中處理一宗很小的案件
[00:16:06.640 --> 00:16:09.120]  案件小到差不多我自己也看不到
[00:16:09.120 --> 00:16:12.760]  但是她用了很長的時間去這樣做
[00:16:12.760 --> 00:16:15.760]  其實不要使用這些手法
[00:16:15.760 --> 00:16:19.960]  去影響你快樂的人生
[00:16:19.960 --> 00:16:22.000]  有時候
[00:16:22.000 --> 00:16:23.080]  有很多事情
[00:16:23.080 --> 00:16:25.440]  你不要看到
[00:16:25.440 --> 00:16:27.160]  仇犯一定是很痛苦的
[00:16:27.160 --> 00:16:29.120]  其實很多事情都是很仇犯的
[00:16:29.120 --> 00:16:31.840]  看你如何處理生命
[00:16:31.840 --> 00:16:33.400]  所以其實我們應該努力
[00:16:33.400 --> 00:16:36.960]  仍然去爭取積極和快樂的人生
[00:16:36.960 --> 00:16:40.640]  無論我們在什麼情況裡面
[00:16:40.640 --> 00:16:42.800]  接著第十二章第一節的時候
[00:16:42.800 --> 00:16:48.320]  其實這個是整段聖經的主題
[00:16:48.320 --> 00:16:50.080]  傳道者就說
[00:16:50.080 --> 00:16:51.280]  你要趁著年幼
[00:16:51.280 --> 00:16:53.880]  衰敗的日子還沒來到
[00:16:53.880 --> 00:16:55.240]  就是你所說
[00:16:55.240 --> 00:16:58.160]  我毫無喜樂的那些年日
[00:16:58.160 --> 00:17:00.160]  未臨近之先
[00:17:00.160 --> 00:17:03.560]  當紀念做你的主
[00:17:03.560 --> 00:17:04.800]  衰敗的日子
[00:17:04.800 --> 00:17:06.720]  毫無喜樂的那些年日
