
[00:00:00.000 --> 00:00:04.480]  今日我要跟大家講一個鬼故
[00:06:41.560 --> 00:06:47.160]  那些鬼說求耶穌准許他們進入豬那裡
[00:06:47.160 --> 00:06:50.040]  耶穌不准他留在這個人的身上
[00:06:50.040 --> 00:06:52.120]  鬼是要找一些東西附著的
[00:06:52.120 --> 00:06:54.560]  他就說去豬那裡
[00:06:54.560 --> 00:06:56.080]  那些豬就忍不住了
[00:06:56.080 --> 00:06:58.720]  2000隻豬都忍不住了
[00:06:58.720 --> 00:07:00.280]  就浸在海裡死了
[00:07:00.280 --> 00:07:03.880]  但這個人竟然有幾千隻鬼搞著他
[00:07:03.880 --> 00:07:05.480]  他都忍得住
[00:07:05.480 --> 00:07:06.960]  他都沒有死
[00:07:06.960 --> 00:07:09.920]  聖經告訴我們魔鬼的目的
[00:07:09.920 --> 00:07:13.960]  永遠就是毀滅、破壞
[00:07:13.960 --> 00:07:17.320]  這幾千隻鬼想毀滅這個人
[00:07:17.320 --> 00:07:19.480]  但毀滅不了
[00:07:19.480 --> 00:07:22.040]  讓我看到一件事
[00:07:22.040 --> 00:07:26.720]  其實人的生死是上帝決定
[00:07:26.720 --> 00:07:28.920]  不是魔鬼可以決定
[00:07:28.920 --> 00:07:30.440]  從這個人身上
[00:07:30.440 --> 00:07:34.000]  我們看到人的尊貴和榮耀
[00:07:34.000 --> 00:07:35.480]  上帝造我們
[00:07:35.480 --> 00:07:37.240]  他設了靈給我們
[00:07:37.240 --> 00:07:39.520]  魔鬼可以搞擾你
[00:07:39.520 --> 00:07:41.320]  但他不能搞死你
[00:07:41.320 --> 00:07:47.160]  因為你有上帝賦予的生命
[00:07:47.160 --> 00:07:49.920]  所以在上帝眼中
[00:07:49.920 --> 00:07:51.200]  人是很重要的
[00:07:51.200 --> 00:07:53.120]  我們的生命是很重要的
[00:07:53.120 --> 00:07:55.440]  所以我們應該重視自己的生命
[00:07:55.440 --> 00:08:00.240]  我們也應該重視其他人的生命
[00:08:00.240 --> 00:08:03.680]  這裡很快就講了
[00:08:03.680 --> 00:08:07.040]  加拉森被鬼附的人的情況
[00:08:07.040 --> 00:08:09.960]  我們現在看看這些鬼
[00:08:09.960 --> 00:08:13.200]  或者說牧師是不是真的有鬼
[00:08:13.200 --> 00:08:16.360]  這些鬼是從哪裡來的
[00:08:16.360 --> 00:08:18.120]  這是一個很有興趣的問題
[00:08:18.120 --> 00:08:20.720]  也是一個很重要的問題
[00:08:20.720 --> 00:08:22.840]  聖經告訴我們
[00:08:22.840 --> 00:08:27.160]  神未做人之前首先做了天使
[00:08:27.160 --> 00:08:30.920]  有神學家讀聖經說
[00:08:30.920 --> 00:08:32.960]  做了很多很多的天使
[00:08:32.960 --> 00:08:35.520]  有三個天使掌
[00:08:35.520 --> 00:08:40.000]  其中最美麗的一個叫盧弗西
[00:08:40.000 --> 00:08:45.040]  Lucifer
[00:08:45.040 --> 00:08:49.960]  他是基路伯守護寶座的
[00:08:49.960 --> 00:08:55.560]  中文翻譯叫做明亮之星
[00:08:55.560 --> 00:08:58.840]  有幾段經文講這個天使
[00:08:58.840 --> 00:09:02.120]  他後來變成了魔鬼
[00:09:02.120 --> 00:09:07.240]  在以西傑書第28章13到15節就這樣說
[00:09:07.240 --> 00:09:10.400]  「你曾在伊甸神的原址
[00:09:10.400 --> 00:09:13.320]  有各樣的寶石作你的衣服
[00:09:13.320 --> 00:09:20.920]  這些都是在你被造的日子就預備好了的
[00:09:20.920 --> 00:09:25.520]  你是護衛寶座的受高的基路伯
[00:09:25.520 --> 00:09:28.920]  我安置你在神的聖山上
[00:09:28.920 --> 00:09:33.080]  你在閃耀如火的寶石中間行走
[00:09:33.080 --> 00:09:35.120]  從你被造的日子起
[00:09:35.120 --> 00:09:37.560]  你的行為都無可指責
[00:09:37.560 --> 00:09:41.120]  直到在你中間有了罪孽為止」
[00:09:41.120 --> 00:09:42.920]  你留意到這個天使掌
[00:09:42.920 --> 00:09:46.120]  榮耀尊貴、漂亮
[00:09:46.120 --> 00:09:49.160]  在閃耀的寶石當中行走
[00:09:49.160 --> 00:09:51.840]  完全聖潔
[00:09:51.840 --> 00:09:53.480]  行為無可指責
[00:09:53.480 --> 00:09:57.840]  但是忽然間他犯了罪
[00:09:57.840 --> 00:10:02.560]  罪孽就在他裡面出現了
[00:10:02.560 --> 00:10:06.320]  他犯了罪之後就變成了魔鬼
[00:10:06.320 --> 00:10:08.320]  或者聖經稱為撒旦
[00:10:08.320 --> 00:10:13.000]  他就引帶了一群天使跟著他
[00:10:13.000 --> 00:10:16.360]  神學家的研究是三分之一
[00:10:16.360 --> 00:10:17.240]  即是多少呢?
[00:10:17.240 --> 00:10:18.040]  很多很多
[00:10:18.040 --> 00:10:19.120]  神造了很多天使
[00:10:19.120 --> 00:10:20.760]  多少我不知道,但是很多
[00:10:20.760 --> 00:10:23.400]  剛才經文所讀
[00:10:23.400 --> 00:10:26.720]  有幾千隻污鬼搞著這個人
[00:10:26.720 --> 00:10:31.600]  其實就是那群跟了魔鬼犯罪的
[00:10:31.600 --> 00:10:34.200]  敗壞了的天使
[00:10:34.200 --> 00:10:35.680]  天使的來源就是這樣
[00:10:35.680 --> 00:10:36.840]  魔鬼的來源就是這樣
[00:10:36.840 --> 00:10:40.080]  其實你不用怕死了的人
[00:10:40.080 --> 00:10:41.600]  你要怕那些鬼
[00:10:41.600 --> 00:10:44.080]  因為死了的人搞不了你
[00:10:44.080 --> 00:10:48.160]  每次搞你都是那些鬼來搞你
[00:10:48.160 --> 00:10:50.520]  你說那些鬼會不會搞我
[00:10:50.520 --> 00:10:53.320]  我繼續聽下去我們就知道
[00:10:53.320 --> 00:10:57.720]  罪孽在十字架上,氣使局是怎樣
[00:10:57.720 --> 00:11:00.160]  他怎樣犯罪呢?
[00:11:00.160 --> 00:11:02.640]  在《爾賽亞書》十四章就說
[00:11:02.640 --> 00:11:07.680]  明亮之星,清神之子
[00:11:07.680 --> 00:11:15.200]  你怎樣從天上墜落
[00:11:15.200 --> 00:11:17.000]  第十四章十三章十五節
[00:11:17.000 --> 00:11:19.880]  你心裡曾說我要升到天上
[00:11:19.880 --> 00:11:22.160]  我要高舉我的寶座
[00:11:22.160 --> 00:11:24.240]  到神的眾星之上
[00:11:24.240 --> 00:11:26.640]  我要再在聚會的山上
[00:11:26.640 --> 00:11:28.120]  在北方的極處
[00:11:28.120 --> 00:11:30.320]  我要升到雲的高處
[00:11:30.320 --> 00:11:33.360]  我要使自己將那至高者一般
[00:11:33.360 --> 00:11:36.360]  然而你卻被拋下陰間
[00:11:36.360 --> 00:11:39.720]  落到坑中的極處
[00:11:39.720 --> 00:11:41.480]  你有沒有留意到頭一兩節
[00:11:41.480 --> 00:11:43.960]  十三十四節有五個「我」字
[00:11:43.960 --> 00:11:48.200]  這個天使長Lucifer說
[00:11:48.200 --> 00:11:49.520]  我要升到天上
[00:11:49.520 --> 00:11:50.880]  我要高舉自己
[00:11:50.880 --> 00:11:53.200]  我要在聚會的山上
[00:11:53.200 --> 00:11:55.080]  我要與至高者平等
[00:11:55.080 --> 00:11:57.720]  五個「我」字
[00:11:57.720 --> 00:12:02.000]  他將自己放在第一位
[00:12:02.000 --> 00:12:03.800]  他不再看神為第一
[00:12:03.800 --> 00:12:05.800]  他將自己放在第一位
[00:12:05.800 --> 00:12:07.800]  以自我為中心
[00:12:07.800 --> 00:12:10.680]  即是驕傲的罪
[00:12:10.680 --> 00:12:22.360]  他要升到與神同等
[00:12:22.360 --> 00:12:24.440]  他犯罪之後
[00:12:24.440 --> 00:12:27.240]  他帶領一群天使反叛
[00:12:27.240 --> 00:12:30.200]  就是我們今天的情況
[00:12:30.200 --> 00:12:34.680]  我們回到這段經文
[00:12:34.680 --> 00:12:41.040]  這個人遠遠見到耶穌
[00:12:41.040 --> 00:12:43.800]  我們一起讀這段經文
[00:12:43.800 --> 00:12:46.000]  他遠遠地看見耶穌
[00:12:46.000 --> 00:12:47.800]  就跑過去拜祂
[00:12:47.800 --> 00:12:49.600]  大聲呼叫說
[00:12:49.600 --> 00:12:51.800]  「至高神的兒子耶穌
[00:12:51.800 --> 00:12:54.200]  我跟祢有什麼關係呢?
[00:12:54.200 --> 00:12:58.240]  我指著神懇求祢不要叫我受苦
[00:12:58.240 --> 00:13:00.640]  因為當時耶穌吩咐祂
[00:13:00.640 --> 00:13:03.920]  祢若污淩從這人身上出來
[00:13:03.920 --> 00:13:05.120]  耶穌問祂
[00:13:05.120 --> 00:13:06.840]  祢叫什麼名字?
[00:13:06.840 --> 00:13:07.760]  祂回答
[00:13:07.760 --> 00:13:10.720]  我叫群因為我們眾多
[00:13:10.720 --> 00:13:13.000]  祂再三央求耶穌
[00:13:13.000 --> 00:13:16.840]  不要把他們從那地方趕走」
[00:13:16.840 --> 00:13:20.440]  我留意到這個人被鬼附約
[00:13:20.440 --> 00:13:21.680]  所以這個人說話
[00:13:21.680 --> 00:13:23.800]  其實就是那群鬼說話
[00:13:23.800 --> 00:13:25.560]  有時你聽到「他」
[00:13:25.560 --> 00:13:27.160]  有時又說「我們」
[00:13:27.160 --> 00:13:29.320]  其實就是這群鬼說話
[00:13:29.320 --> 00:13:31.640]  你留意到他們來拜耶穌
[00:13:31.640 --> 00:13:34.120]  他們不是用一個敬虔的心拜
[00:13:34.120 --> 00:13:37.240]  而是他們是墮落的天使
[00:13:37.240 --> 00:13:39.960]  他們知道這是神的兒子
[00:13:39.960 --> 00:13:41.280]  這是上帝
[00:13:41.280 --> 00:13:42.960]  他們不拜都不行
[00:13:42.960 --> 00:13:45.000]  所以來到面前屈膝
[00:13:45.000 --> 00:13:49.480]  為什麼他們求耶穌
[00:13:49.480 --> 00:13:51.800]  叫祂不要受苦呢?
[00:13:51.800 --> 00:13:52.640]  你留意到
[00:13:52.640 --> 00:13:56.560]  「我指著神懇求祢不要叫我受苦」
[00:13:56.560 --> 00:13:59.480]  這個原因是什麼呢?
[00:13:59.480 --> 00:14:01.720]  在《馬太福音》也講述這個故事
[00:14:01.720 --> 00:14:05.040]  第八章多講一點
[00:14:05.040 --> 00:14:06.200]  第八章二十九節
[00:14:06.200 --> 00:14:08.360]  「他們喊叫:神的兒子
[00:14:08.360 --> 00:14:10.360]  我們跟你有什麼關係呢?
[00:14:10.360 --> 00:14:11.800]  時候還沒有到
[00:14:11.800 --> 00:14:15.560]  你就來這裏叫我們受苦嗎?」
[00:14:15.560 --> 00:14:17.360]  「我時候還沒有到」
[00:14:17.360 --> 00:14:20.000]  原來這些拜為天使
[00:14:20.000 --> 00:14:21.840]  知道有一天
[00:14:21.840 --> 00:14:24.240]  神要把他們放在地獄裡
[00:14:24.240 --> 00:14:27.840]  其實有一部分的拜為天使
[00:14:27.840 --> 00:14:28.920]  已經被囚禁了
[00:14:28.920 --> 00:14:31.560]  如果你看彼得後書第二章四節
[00:14:31.560 --> 00:14:32.760]  彼得說:
[00:14:32.760 --> 00:14:35.120]  「神沒有姑息犯罪的天使
[00:14:35.120 --> 00:14:37.200]  反而把他們雕在地獄
[00:14:37.200 --> 00:14:39.680]  囚禁在幽暗的坑裡
[00:14:39.680 --> 00:14:40.960]  等候審判」
[00:14:40.960 --> 00:14:43.080]  很多很多拜為天使
[00:14:43.080 --> 00:14:44.840]  所有天使的三分之一
[00:14:44.840 --> 00:14:45.720]  是拜為天使的
[00:14:45.720 --> 00:14:48.680]  其中一部分已經被囚禁
[00:14:48.680 --> 00:14:51.040]  另外那些還沒有囚禁
[00:14:51.040 --> 00:14:52.160]  就是在地上
[00:14:52.160 --> 00:14:55.680]  就是我們剛才所看的那些烏龜
[00:14:55.680 --> 00:14:57.560]  他們見到耶穌
[00:14:57.560 --> 00:14:59.920]  他們知道當中有些人被囚禁
[00:14:59.920 --> 00:15:01.720]  他們不想去那個地方
[00:15:01.720 --> 00:15:02.880]  時候還沒有到
[00:15:02.880 --> 00:15:03.960]  他們就說:
[00:15:03.960 --> 00:15:07.240]  「神的兒子,時候還沒有到
[00:15:07.240 --> 00:15:09.560]  你就來這裏叫我們受苦嗎?」
[00:15:09.560 --> 00:15:11.440]  弟兄姊妹,各位朋友
[00:15:11.440 --> 00:15:14.400]  這個就是現在的情況
[00:15:14.400 --> 00:15:17.320]  我們在香港這個城市
[00:15:17.320 --> 00:15:19.320]  我們說沒有鬼,其實有鬼
[00:15:19.320 --> 00:15:21.440]  靈界的事我們不知道
[00:15:21.440 --> 00:15:22.720]  有鬼
[00:15:22.720 --> 00:15:24.720]  那個戰爭是很激烈的
[00:15:24.720 --> 00:15:26.080]  戰爭很激烈
[00:15:26.080 --> 00:15:29.160]  現在這些拜為天使
[00:15:29.160 --> 00:15:30.640]  一部分被囚禁
[00:15:30.640 --> 00:15:34.200]  一部分仍然在地上
[00:15:34.200 --> 00:15:38.160]  在我們現在生存的環境裏面
[00:15:38.160 --> 00:15:40.600]  所以其實跟我們息息相關
[00:15:40.600 --> 00:15:41.600]  我們要留意
[00:15:41.600 --> 00:15:49.640]  聖經又告訴我們
[00:15:49.640 --> 00:15:51.600]  當這個世界結束的時候
[00:15:51.600 --> 00:15:55.200]  魔鬼和這些烏鬼都會有一個結局
[00:15:55.200 --> 00:15:57.960]  《啟示錄》第20章第10節
[00:15:57.960 --> 00:16:01.800]  「那謂他們的魔鬼被拋在流亡的火壺裏
[00:16:01.800 --> 00:16:05.480]  就是受或假先知所在的地方
[00:16:05.480 --> 00:16:08.680]  他們必晝夜受痛苦直到永永遠遠」
[00:16:08.680 --> 00:16:11.360]  這個就是將來末世的情況
[00:16:11.360 --> 00:16:13.960]  還有一節就跟你有關係
[00:16:13.960 --> 00:16:15.840]  接著他就說
[00:16:15.840 --> 00:16:18.080]  「我又看見一個白色的大寶座」
[00:16:18.080 --> 00:16:24.800]  這個是司徒約翰在摩島上見到的一個異象
[00:16:24.800 --> 00:16:26.680]  將來會發生的事
[00:16:26.680 --> 00:16:29.080]  《啟示錄》就是記載將來的事
[00:16:29.080 --> 00:16:31.160]  「我看見一個白色的大寶座
[00:16:31.160 --> 00:16:33.800]  和在在上面的那一位就是耶穌基督
[00:16:33.800 --> 00:16:35.320]  我又看見死了的人
[00:16:35.320 --> 00:16:37.920]  無論大小都站在寶座前
[00:16:37.920 --> 00:16:43.240]  死了的人都憑著這些案卷這些記載的書
[00:16:43.240 --> 00:16:46.240]  所記載的照著他們所行的受審判
[00:16:46.240 --> 00:16:49.440]  凡是明字沒有記載生命冊上的
[00:16:49.440 --> 00:16:52.360]  他就被拋在火壺裏」
[00:16:52.360 --> 00:16:54.960]  即是說跟魔鬼一起
[00:16:54.960 --> 00:16:58.880]  這個就是跟你有關係
[00:16:58.880 --> 00:17:04.960]  司徒約翰在《啟示錄》裏面說了將來會發生的事
[00:17:04.960 --> 00:17:07.040]  就是到末世的時候
[00:17:07.040 --> 00:17:10.720]  有個大審判一定會發生
[00:17:10.720 --> 00:17:13.440]  魔鬼會被拋在火壺裏
[00:17:13.440 --> 00:17:17.000]  所有的三分一百位天使都會被拋在火壺裏
[00:17:17.000 --> 00:17:19.960]  你和我現在有個選擇
[00:17:19.960 --> 00:17:23.880]  是上天堂、將來或者落地獄
[00:17:23.880 --> 00:17:26.680]  這個選擇就是上帝賜給我們的
[00:17:26.680 --> 00:17:28.320]  為甚麼我們的選擇
[00:17:28.320 --> 00:17:29.360]  我們本來都有罪
[00:17:29.360 --> 00:17:30.720]  本來就沒有選擇
[00:17:30.720 --> 00:17:34.600]  但是耶穌基督來到這個世界拯救我們
[00:17:34.600 --> 00:17:38.120]  祂拯救你好像拯救那個格拉森人一樣
[00:17:38.120 --> 00:17:39.600]  祂釋放我們
[00:17:39.600 --> 00:17:44.080]  我們就有個選擇
[00:17:44.080 --> 00:17:52.560]  我們看了這個格拉森人的光景
[00:17:52.560 --> 00:17:53.760]  我又看了一些鬼
[00:17:53.760 --> 00:17:58.640]  我現在看格拉森這班群眾
[00:17:58.640 --> 00:18:00.240]  他們怎樣反應呢
[00:18:00.240 --> 00:18:01.840]  他們害怕耶穌
[00:18:01.840 --> 00:18:05.400]  這二千隻豬死了
[00:18:05.400 --> 00:18:08.160]  那些放豬人就回到村莊那裏
[00:18:08.160 --> 00:18:09.840]  告訴別人報告
[00:18:09.840 --> 00:18:11.160]  不行了不行了
[00:18:11.160 --> 00:18:12.640]  現在有個耶穌過來了
[00:18:12.640 --> 00:18:15.720]  二千隻豬沖到海裏死了
[00:18:15.720 --> 00:18:19.160]  鬼在人身上跳到豬那裏
[00:18:19.160 --> 00:18:21.800]  但是一個人就康復了
[00:18:21.800 --> 00:18:23.840]  於是那些人就過來
[00:18:23.840 --> 00:18:25.840]  來了之後他們怎樣呢
[00:18:25.840 --> 00:18:31.680]  他們就請耶穌離開那裏
[00:18:31.680 --> 00:18:32.800]  他們害怕
[00:18:32.800 --> 00:18:36.160]  我們還有很多豬
[00:18:36.160 --> 00:18:38.080]  耶穌一來就沒有了二千隻
[00:18:38.080 --> 00:18:40.960]  為甚麼再多留兩隻就再沒有幾千隻
[00:18:40.960 --> 00:18:42.960]  那我們就搞不定
[00:18:42.960 --> 00:18:44.960]  他們要做個選擇
[00:18:44.960 --> 00:18:46.640]  但這個選擇很難做
[00:18:46.640 --> 00:18:48.840]  第一的確是死了二千隻豬
[00:18:48.840 --> 00:18:51.400]  第二這個格拉森的人
[00:18:51.400 --> 00:18:54.200]  他們曾經用腳鐐鎖鏈綁住人
[00:18:54.200 --> 00:18:55.440]  現在康復了
[00:18:55.440 --> 00:18:56.520]  穿上衣服
[00:18:56.520 --> 00:18:57.720]  神智清醒
[00:18:57.720 --> 00:18:59.880]  比你和我還要好
[00:18:59.880 --> 00:19:02.880]  那怎樣選擇呢
[00:19:02.880 --> 00:19:11.360]  我選擇人呢還是選擇豬呢
[00:19:11.360 --> 00:19:14.720]  我選擇財富呢還是選擇耶穌呢
[00:19:14.720 --> 00:19:17.280]  他們最後決定
[00:19:17.280 --> 00:19:18.720]  我寧願要回那些豬
[00:19:18.720 --> 00:19:20.240]  我不要耶穌
[00:19:20.240 --> 00:19:22.960]  就請耶穌走
[00:19:22.960 --> 00:19:24.360]  你留意
[00:19:24.360 --> 00:19:27.080]  格拉森人請耶穌走
[00:19:27.080 --> 00:19:28.280]  耶穌聽他話
[00:19:28.280 --> 00:19:30.880]  耶穌竟然聽他話走
[00:19:30.880 --> 00:19:33.840]  因為以後聖經都沒有記載
[00:19:33.840 --> 00:19:36.760]  耶穌再回來那個地方
[00:19:36.760 --> 00:19:38.720]  None
[00:19:38.720 --> 00:19:41.120]  所以耶穌其實很尊重我們
[00:19:41.120 --> 00:19:43.080]  祂是創天造地的神
[00:19:43.080 --> 00:19:45.200]  祂本來可以去哪裡都可以
[00:19:45.200 --> 00:19:48.680]  但祂來醫治這個格拉森人
[00:19:48.680 --> 00:19:50.840]  祂將福音傳給這個地方
[00:19:50.840 --> 00:19:53.200]  但這些人不要祂
[00:19:53.200 --> 00:19:55.400]  祂就離開
[00:19:55.400 --> 00:20:01.080]  所以如果耶穌將福音向你傳揚
[00:20:01.080 --> 00:20:03.040]  如果你說我不要耶穌
[00:20:03.040 --> 00:20:04.240]  耶穌都不勉強你
[00:20:04.240 --> 00:20:06.280]  祂都會離開
[00:20:06.280 --> 00:20:10.080]  損失的就是你
[00:20:10.080 --> 00:20:15.640]  好像那些格拉森人一樣
[00:20:15.640 --> 00:20:19.440]  我們要問一個問題
[00:20:19.440 --> 00:20:22.720]  為什麼耶穌會讓這幾千隻污鬼
[00:20:22.720 --> 00:20:24.920]  進入豬群呢
[00:20:24.920 --> 00:20:28.680]  兩千隻豬是無辜的
[00:20:28.680 --> 00:20:33.360]  還有經濟損失很嚴重
