
[00:00:00.000 --> 00:00:09.160]  我想和大家玩一個有獎問答遊戲
[00:04:35.400 --> 00:04:38.400]  我又不是兒童導師
[00:04:38.400 --> 00:04:40.400]  今天講的
[00:04:40.400 --> 00:04:42.400]  讓小孩子到我這裏來
[00:04:42.400 --> 00:04:45.400]  可能他發覺不是對你說
[00:04:45.400 --> 00:04:47.400]  但如果你是以下的
[00:04:47.400 --> 00:04:49.400]  其他一類人
[00:04:49.400 --> 00:04:50.400]  我告訴你
[00:04:50.400 --> 00:04:52.400]  你就要打開你的耳
[00:04:52.400 --> 00:04:55.400]  睜大眼睛來聽
[00:04:55.400 --> 00:05:00.400]  如果你想做天國的子民
[00:05:00.400 --> 00:05:01.400]  第一
[00:05:01.400 --> 00:05:03.400]  第二類就是
[00:05:03.400 --> 00:05:05.400]  你很想活出天國子民的
[00:05:05.400 --> 00:05:07.400]  一個生活的樣式
[00:05:07.400 --> 00:05:08.400]  你就要聽
[00:05:08.400 --> 00:05:10.400]  可以嗎?
[00:05:10.400 --> 00:05:15.400]  我們一齊透過這幾節經文
[00:05:15.400 --> 00:05:16.400]  我們一齊思想
[00:05:16.400 --> 00:05:18.400]  今天神透過這段經文
[00:05:18.400 --> 00:05:19.400]  對我們講甚麼呢?
[00:05:19.400 --> 00:05:21.400]  首先第一個題目
[00:05:21.400 --> 00:05:23.400]  我們從第十三、十四、十六節
[00:05:23.400 --> 00:05:25.400]  講了一個很清楚的事
[00:05:25.400 --> 00:05:28.400]  我們要帶十元仔來見耶穌
[00:05:28.400 --> 00:05:30.400]  下一張powerpoint
[00:05:30.400 --> 00:05:33.400]  帶十元仔來見耶穌
[00:05:33.400 --> 00:05:35.400]  有人帶著小孩來見耶穌
[00:05:35.400 --> 00:05:37.400]  要耶穌摸他們
[00:05:37.400 --> 00:05:39.400]  滿肚責備這些人
[00:05:39.400 --> 00:05:44.400]  這些人為甚麼要帶十元仔來呢?
[00:05:44.400 --> 00:05:45.400]  很簡單
[00:05:45.400 --> 00:05:47.400]  就是要得耶穌的祝福
[00:05:47.400 --> 00:05:48.400]  要得耶穌的祝福
[00:05:48.400 --> 00:05:52.400]  摸,我們讀的這十三節
[00:05:52.400 --> 00:05:54.400]  有人帶著小孩來見耶穌
[00:05:54.400 --> 00:05:56.400]  要耶穌摸他們
[00:05:56.400 --> 00:05:59.400]  在馬太福音裏面用了甚麼呢?
[00:05:59.400 --> 00:06:02.400]  是按手禱告
[00:06:02.400 --> 00:06:05.400]  在盧家福音裏用了按手
[00:06:05.400 --> 00:06:07.400]  我們很明白
[00:06:07.400 --> 00:06:12.400]  為十元仔求祝福是猶太人的一個傳統
[00:06:12.400 --> 00:06:15.400]  當十元仔還很小的時候
[00:06:15.400 --> 00:06:18.400]  就帶著十元仔來一些長老
[00:06:18.400 --> 00:06:20.400]  或者一些律法師的面前
[00:06:20.400 --> 00:06:23.400]  為孩子祝福
[00:06:23.400 --> 00:06:25.400]  禱告祝福
[00:06:25.400 --> 00:06:27.400]  這裏有人,我們相信
[00:06:27.400 --> 00:06:30.400]  不少得一些父母
[00:06:30.400 --> 00:06:32.400]  帶著他們的十元仔來
[00:06:32.400 --> 00:06:37.400]  希望得到耶穌的祝福
[00:06:37.400 --> 00:06:38.400]  而在這裏講到
[00:06:38.400 --> 00:06:44.400]  那些門徒責備那些人
[00:06:44.400 --> 00:06:46.400]  我相信這些門徒都用心良苦
[00:06:46.400 --> 00:06:48.400]  覺得耶穌這麼累
[00:06:48.400 --> 00:06:50.400]  哎呀,這些十元仔真是很煩
[00:06:50.400 --> 00:06:52.400]  吵著耶穌
[00:06:52.400 --> 00:06:53.400]  可能是用心良苦
[00:06:53.400 --> 00:06:58.400]  但是他們不明白神自己的心意
[00:06:58.400 --> 00:07:03.400]  所以耶穌在第十四節裏面說
[00:07:03.400 --> 00:07:05.400]  下一章說到甚麼呢?
[00:07:05.400 --> 00:07:11.400]  耶穌看見門徒這樣對這些十元仔和家長
[00:07:11.400 --> 00:07:13.400]  就牢牢對門徒說
[00:07:13.400 --> 00:07:16.400]  讓小孩子到我這裏來
[00:07:16.400 --> 00:07:18.400]  讓這些十元仔
[00:07:18.400 --> 00:07:20.400]  是每一個的十元仔
[00:07:20.400 --> 00:07:23.400]  都要來到耶穌的面前
[00:07:23.400 --> 00:07:24.400]  牢牢
[00:07:24.400 --> 00:07:26.400]  在原文裏面兩個字加起來
[00:07:26.400 --> 00:07:28.400]  是一種痛
[00:07:28.400 --> 00:07:30.400]  心裏面很痛
[00:07:30.400 --> 00:07:31.400]  為著
[00:07:31.400 --> 00:07:33.400]  耶穌竟然為著
[00:07:33.400 --> 00:07:38.400]  這些門徒爛了耶穌
[00:07:38.400 --> 00:07:40.400]  而牢牢而心痛
[00:07:40.400 --> 00:07:46.400]  你可以看見耶穌是多麼愛這些十元仔
[00:07:46.400 --> 00:07:49.400]  所以對這些父母說
[00:07:49.400 --> 00:07:53.400]  讓小孩子來到我的庚前
[00:07:53.400 --> 00:07:57.400]  我們有沒有爛了十元仔來到耶穌的面前
[00:07:57.400 --> 00:08:01.400]  我們有沒有爛了他們呢?
[00:08:01.400 --> 00:08:05.400]  於是耶穌就吩咐門徒這樣說
[00:08:05.400 --> 00:08:07.400]  不要禁止他們
[00:08:07.400 --> 00:08:11.400]  我們不要爛了那些十元仔
[00:08:11.400 --> 00:08:13.400]  不要禁止他們
[00:08:13.400 --> 00:08:14.400]  為甚麼呢?
[00:08:14.400 --> 00:08:16.400]  因為在神國裏面
[00:08:16.400 --> 00:08:21.400]  正是這些人
[00:08:21.400 --> 00:08:25.400]  十元仔在猶太人的社會文化裏面
[00:08:25.400 --> 00:08:27.400]  和女人一樣
[00:08:27.400 --> 00:08:31.400]  地位比較低微的一個族群
[00:08:31.400 --> 00:08:33.400]  但在神的眼裏面
[00:08:33.400 --> 00:08:35.400]  人人平等
[00:08:35.400 --> 00:08:37.400]  是人人平等
[00:08:37.400 --> 00:08:41.400]  耶穌甚至用這些小孩子
[00:08:41.400 --> 00:08:46.400]  在祂的中間成為一個活的榜樣
[00:08:46.400 --> 00:08:47.400]  就說甚麼呢?
[00:08:47.400 --> 00:08:49.400]  因為在神國裏面
[00:08:49.400 --> 00:08:51.400]  在天國裏面
[00:08:51.400 --> 00:08:53.400]  正是這些人說甚麼呢?
[00:08:53.400 --> 00:08:56.400]  在天國裏面只有十元仔呢?
[00:08:56.400 --> 00:08:58.400]  是不是?
[00:08:58.400 --> 00:09:00.400]  都是有十元仔的
[00:09:00.400 --> 00:09:01.400]  十元仔有份
[00:09:01.400 --> 00:09:03.400]  還有加上甚麼呢?
[00:09:03.400 --> 00:09:06.400]  有小孩養息的人
[00:09:06.400 --> 00:09:07.400]  是不是?
[00:09:07.400 --> 00:09:10.400]  有小孩養息的人
[00:09:10.400 --> 00:09:12.400]  神國是甚麼意思呢?
[00:09:12.400 --> 00:09:14.400]  或者我們說天國是甚麼意思呢?
[00:09:14.400 --> 00:09:15.400]  簡單來說
[00:09:15.400 --> 00:09:16.400]  就是甚麼呢?
[00:09:16.400 --> 00:09:19.400]  是神在那裏掌權的地方
[00:09:19.400 --> 00:09:22.400]  天國在哪裏呢?
[00:09:22.400 --> 00:09:24.400]  聖經裏面又說
[00:09:24.400 --> 00:09:26.400]  天國在哪裏呢?
[00:09:26.400 --> 00:09:27.400]  耶穌說
[00:09:27.400 --> 00:09:28.400]  天國在哪裏呢?
[00:09:28.400 --> 00:09:29.400]  在人的心裏面
[00:09:29.400 --> 00:09:30.400]  為甚麼要這樣說呢?
[00:09:30.400 --> 00:09:32.400]  天國不是一個地方嗎?
[00:09:32.400 --> 00:09:34.400]  天國不是在上面嗎?
[00:09:34.400 --> 00:09:38.400]  在這裏我們清楚知道
[00:09:38.400 --> 00:09:39.400]  耶穌想說的
[00:09:39.400 --> 00:09:40.400]  這個天國
[00:09:40.400 --> 00:09:41.400]  或者神的國
[00:09:41.400 --> 00:09:42.400]  就是說到
[00:09:42.400 --> 00:09:44.400]  神掌權的地方
[00:09:44.400 --> 00:09:46.400]  哪裏有神掌權的地方
[00:09:46.400 --> 00:09:48.400]  天國就在那裏
[00:09:48.400 --> 00:09:51.400]  在你的心裏面
[00:09:51.400 --> 00:09:53.400]  在你的心裏面
[00:09:53.400 --> 00:09:54.400]  因為你的心
[00:09:54.400 --> 00:09:57.400]  用養神去掌權的時候
[00:09:57.400 --> 00:10:00.400]  天國就在你的心裏面
[00:10:01.400 --> 00:10:03.400]  所以我們稱這叫
[00:10:03.400 --> 00:10:05.400]  天國的指紋
[00:10:05.400 --> 00:10:07.400]  我不知道你是否天國的指紋呢?
[00:10:07.400 --> 00:10:09.400]  是不是呀?
[00:10:09.400 --> 00:10:10.400]  是不是呀?
[00:10:10.400 --> 00:10:12.400]  讓自己知道
[00:10:12.400 --> 00:10:14.400]  我們都是天國的指紋
[00:10:14.400 --> 00:10:16.400]  因為我們已經怎樣?
[00:10:16.400 --> 00:10:18.400]  讓耶穌在我們的心裏面
[00:10:18.400 --> 00:10:21.400]  但是在這經文裏面說到
[00:10:21.400 --> 00:10:24.400]  耶穌祂愛這些小孩
[00:10:24.400 --> 00:10:26.400]  祂提醒我們
[00:10:26.400 --> 00:10:30.400]  不要攔阻小孩進入神的國裏面
[00:10:30.400 --> 00:10:32.400]  提醒我們甚麼呢?
[00:10:32.400 --> 00:10:34.400]  就是說到千萬不要忽略
[00:10:34.400 --> 00:10:37.400]  新生子屬靈的需要
[00:10:37.400 --> 00:10:38.400]  今天我想
[00:10:38.400 --> 00:10:42.400]  作為大部份的父母
[00:10:42.400 --> 00:10:45.400]  我們一點都不會忽略
[00:10:45.400 --> 00:10:47.400]  我們小朋友育身的需要
[00:10:47.400 --> 00:10:51.400]  他們智慧發展的需要
[00:10:51.400 --> 00:10:53.400]  但是耶穌在這裏提醒我們
[00:10:53.400 --> 00:10:55.400]  不可以忽略小朋友
[00:10:55.400 --> 00:10:57.400]  孩子屬靈的需要
[00:10:57.400 --> 00:10:59.400]  尤其是我們做父母的
[00:10:59.400 --> 00:11:01.400]  我們要很努力的
[00:11:01.400 --> 00:11:03.400]  將孩子帶到神的面前
[00:11:03.400 --> 00:11:06.400]  讓他們從小就知道
[00:11:06.400 --> 00:11:07.400]  神愛他們
[00:11:07.400 --> 00:11:09.400]  這個是非常的重要
[00:11:09.400 --> 00:11:11.400]  讓他們從小就知道
[00:11:11.400 --> 00:11:13.400]  神愛他們
[00:11:13.400 --> 00:11:15.400]  也都讓他們知道
[00:11:15.400 --> 00:11:19.400]  從小他們就要親近耶穌
[00:11:19.400 --> 00:11:20.400]  要敬拜耶穌
[00:11:20.400 --> 00:11:23.400]  是一件很重要很重要的事
[00:11:23.400 --> 00:11:27.400]  有幾個很好的榜樣
[00:11:27.400 --> 00:11:31.400]  是值得我們去感恩的
[00:11:31.400 --> 00:11:36.400]  我們當中有一個幼兒的導師
[00:11:36.400 --> 00:11:41.400]  他有一個很小的十蚊仔的時候
[00:11:41.400 --> 00:11:43.400]  他已經帶著他回來
[00:11:43.400 --> 00:11:46.400]  他住在九龍那邊
[00:11:46.400 --> 00:11:47.400]  去侍奉神
[00:11:47.400 --> 00:11:50.400]  當他生了第二個
[00:11:50.400 --> 00:11:52.400]  那個第二個十蚊仔
[00:11:52.400 --> 00:11:54.400]  仍然是嬰兒的時候
[00:11:54.400 --> 00:11:58.400]  他就兩個都一起帶回來
[00:11:58.400 --> 00:12:01.400]  仍然繼續他的侍奉
[00:12:01.400 --> 00:12:07.400]  我們的教會的兒童工作
[00:12:07.400 --> 00:12:09.400]  有一班這麼好的
[00:12:09.400 --> 00:12:11.400]  這麼有質素的導師
[00:12:11.400 --> 00:12:14.400]  我們真的要獻上感謝
[00:12:14.400 --> 00:12:20.400]  第二個值得我們去感恩
[00:12:20.400 --> 00:12:24.400]  欣賞的就是有兒童的家長
[00:12:24.400 --> 00:12:26.400]  一家四口
[00:12:26.400 --> 00:12:29.400]  我最近其實早兩年
[00:12:29.400 --> 00:12:31.400]  我已經搬了去將軍屋
[00:12:31.400 --> 00:12:33.400]  同一個屋苑裏面
[00:12:33.400 --> 00:12:35.400]  有一家四口
[00:12:35.400 --> 00:12:37.400]  有一個哥哥
[00:12:37.400 --> 00:12:39.400]  有一個妹妹
[00:12:39.400 --> 00:12:41.400]  那個妹妹也是個BB
[00:12:41.400 --> 00:12:46.400]  我每次都見到他們
[00:12:46.400 --> 00:12:48.400]  一家四口
[00:12:48.400 --> 00:12:51.400]  坐的士回來
[00:12:51.400 --> 00:12:52.400]  很努力
[00:12:52.400 --> 00:12:55.400]  很想很準時地回來
[00:12:55.400 --> 00:12:57.400]  來崇拜
[00:12:57.400 --> 00:13:00.400]  你知道真的不容易
[00:13:00.400 --> 00:13:02.400]  帶著一個孩子
[00:13:02.400 --> 00:13:03.400]  再帶著一個BB
[00:13:03.400 --> 00:13:05.400]  通常又要推車
[00:13:05.400 --> 00:13:08.400]  又要一袋二袋的奶粉
[00:13:08.400 --> 00:13:09.400]  尿片
[00:13:09.400 --> 00:13:11.400]  但他們一點都沒有覺得
[00:13:11.400 --> 00:13:13.400]  這個是麻煩
[00:13:13.400 --> 00:13:15.400]  每個星期日
[00:13:15.400 --> 00:13:18.400]  於是很努力
[00:13:18.400 --> 00:13:22.400]  來帶他們的孩子回來
[00:13:22.400 --> 00:13:24.400]  第三個
[00:13:24.400 --> 00:13:26.400]  有一個奶奶
[00:13:26.400 --> 00:13:29.400]  這個奶奶我真的很佩服她
[00:13:29.400 --> 00:13:34.400]  雖然我相信是她的子女
[00:13:34.400 --> 00:13:37.400]  他們未相信耶穌
[00:13:37.400 --> 00:13:39.400]  但這個奶奶
[00:13:39.400 --> 00:13:41.400]  在幾年前我就已經留意到
[00:13:41.400 --> 00:13:44.400]  她就帶著她的孫子
[00:13:44.400 --> 00:13:46.400]  回來
[00:13:46.400 --> 00:13:50.400]  是她帶著她的孫子回來
[00:13:50.400 --> 00:13:53.400]  接著我又發覺
[00:13:53.400 --> 00:13:55.400]  她第二個孫子也出生
[00:13:55.400 --> 00:13:56.400]  很小的時候
[00:13:56.400 --> 00:13:59.400]  她就一手牽著一個
[00:13:59.400 --> 00:14:01.400]  很小的時候
[00:14:01.400 --> 00:14:03.400]  她已經帶著他們回來
[00:14:03.400 --> 00:14:04.400]  現在仍然很小
[00:14:04.400 --> 00:14:06.400]  一個在Playgroup
[00:14:06.400 --> 00:14:08.400]  一個在聖祖上
[00:14:08.400 --> 00:14:10.400]  友誼崇拜
[00:14:10.400 --> 00:14:13.400]  我為了這個奶奶
[00:14:13.400 --> 00:14:14.400]  她體重
[00:14:14.400 --> 00:14:16.400]  雖然她沒有辦法
[00:14:16.400 --> 00:14:18.400]  在現在養她的兒子
[00:14:18.400 --> 00:14:20.400]  來相信耶穌
[00:14:20.400 --> 00:14:22.400]  但她知道
[00:14:22.400 --> 00:14:24.400]  她的孫兒
[00:14:24.400 --> 00:14:27.400]  這是她對孫兒其中一個祝福
[00:14:27.400 --> 00:14:29.400]  就是要將他帶到神的面前
[00:14:29.400 --> 00:14:33.400]  得到耶穌的祝福
[00:14:33.400 --> 00:14:35.400]  我們的友誼導師
[00:14:35.400 --> 00:14:36.400]  我們的家長
[00:14:36.400 --> 00:14:38.400]  我們的奶奶
[00:14:38.400 --> 00:14:39.400]  還有
[00:14:39.400 --> 00:14:42.400]  有一個姑姐
[00:14:42.400 --> 00:14:44.400]  她自己沒有結婚
[00:14:44.400 --> 00:14:46.400]  最近她從美國回來
[00:14:46.400 --> 00:14:48.400]  因為她移民到美國
[00:14:48.400 --> 00:14:50.400]  她回來
[00:14:50.400 --> 00:14:51.400]  她來跟我說
[00:14:51.400 --> 00:14:52.400]  陳牧師
[00:14:52.400 --> 00:14:55.400]  我暫時回不來稍朕
[00:14:55.400 --> 00:14:57.400]  我說為甚麼
[00:14:57.400 --> 00:14:59.400]  她說因為星期日
[00:14:59.400 --> 00:15:01.400]  我要去九龍
[00:15:01.400 --> 00:15:03.400]  去我弟弟家
[00:15:03.400 --> 00:15:06.400]  帶我的七仔
[00:15:06.400 --> 00:15:07.400]  七女
[00:15:07.400 --> 00:15:09.400]  去附近的教會
[00:15:09.400 --> 00:15:10.400]  我要陪他們
[00:15:10.400 --> 00:15:14.400]  我要帶他們
[00:15:14.400 --> 00:15:15.400]  我回來
[00:15:15.400 --> 00:15:17.400]  有一個心願
[00:15:17.400 --> 00:15:19.400]  是要帶領我的弟弟一家
[00:15:19.400 --> 00:15:21.400]  相信耶穌
[00:15:21.400 --> 00:15:22.400]  我相信
[00:15:22.400 --> 00:15:24.400]  先帶他們的孩子
[00:15:24.400 --> 00:15:25.400]  來相信耶穌
[00:15:25.400 --> 00:15:27.400]  是最好的
[00:15:27.400 --> 00:15:29.400]  我為了
[00:15:29.400 --> 00:15:32.400]  這些
[00:15:32.400 --> 00:15:34.400]  的導師
[00:15:34.400 --> 00:15:35.400]  家長
[00:15:35.400 --> 00:15:37.400]  甚至不是她自己有子女
[00:15:37.400 --> 00:15:38.400]  奶奶
[00:15:38.400 --> 00:15:39.400]  即孫兒
[00:15:39.400 --> 00:15:41.400]  或者他們的姑媽
[00:15:41.400 --> 00:15:43.400]  我們感恩
[00:15:43.400 --> 00:15:44.400]  因為在他們的生命裏
[00:15:44.400 --> 00:15:48.400]  他們知道
[00:15:48.400 --> 00:15:50.400]  正如聖經所說
[00:15:50.400 --> 00:15:52.400]  不要禁止
[00:15:52.400 --> 00:15:54.400]  這些孩子
[00:15:54.400 --> 00:16:00.400]  讓他們來到耶穌的面前
[00:16:00.400 --> 00:16:02.400]  所以作為家長的你和我
[00:16:02.400 --> 00:16:04.400]  如果你因為麻煩
[00:16:04.400 --> 00:16:06.400]  或者路途遙遠
[00:16:06.400 --> 00:16:10.400]  而將十塊錢放在家裏
[00:16:10.400 --> 00:16:12.400]  可能
[00:16:12.400 --> 00:16:14.400]  我們不知不覺
[00:16:14.400 --> 00:16:18.400]  原來我們將我們的孩子
[00:16:18.400 --> 00:16:22.400]  拒絕於神國門外
[00:16:22.400 --> 00:16:25.400]  求主幫助我們
[00:16:25.400 --> 00:16:27.400]  更加
[00:16:27.400 --> 00:16:29.400]  我們期待
[00:16:29.400 --> 00:16:31.400]  我們能夠做一個好的榜樣
[00:16:31.400 --> 00:16:33.400]  我們每個星期
[00:16:33.400 --> 00:16:34.400]  我們回來的時候
[00:16:34.400 --> 00:16:37.400]  就一個一個的訊息
[00:16:37.400 --> 00:16:39.400]  告訴我們的孩子
[00:16:39.400 --> 00:16:41.400]  回來一起敬拜神
[00:16:41.400 --> 00:16:43.400]  一家人回來敬拜神
[00:16:43.400 --> 00:16:47.400]  是一件非常開心重要的事
[00:16:47.400 --> 00:16:49.400]  有些家長
[00:16:49.400 --> 00:16:51.400]  可能他為了
[00:16:51.400 --> 00:16:53.400]  十塊錢
[00:16:53.400 --> 00:16:55.400]  想學一些東西
[00:16:55.400 --> 00:16:57.400]  所以就安排了孩子
[00:16:57.400 --> 00:16:58.400]  在星期日裏
[00:16:58.400 --> 00:16:59.400]  我聽說
[00:16:59.400 --> 00:17:00.400]  有補習
[00:17:00.400 --> 00:17:02.400]  有學游泳
[00:17:02.400 --> 00:17:05.400]  有學琴等等
[00:17:05.400 --> 00:17:08.400]  求主幫助我們
[00:17:08.400 --> 00:17:10.400]  讓我們不要攔阻
[00:17:10.400 --> 00:17:11.400]  我們的十塊錢
[00:17:11.400 --> 00:17:13.400]  來到神的面前
[00:17:13.400 --> 00:17:15.400]  因為在祂的裏面
[00:17:15.400 --> 00:17:17.400]  祂是不知不覺
[00:17:17.400 --> 00:17:19.400]  如果我們不能夠
[00:17:19.400 --> 00:17:22.400]  將他們帶到神的面前的時候
[00:17:22.400 --> 00:17:24.400]  我們真是
[00:17:24.400 --> 00:17:27.400]  恐怕我們已經將我們的十塊錢
[00:17:27.400 --> 00:17:32.400]  攔阻在十塊錢來到神的面前
[00:17:32.400 --> 00:17:34.400]  接著在第十六節裏
[00:17:34.400 --> 00:17:36.400]  我們看到
[00:17:36.400 --> 00:17:40.400]  耶穌抱起這些小孩
[00:17:40.400 --> 00:17:42.400]  讓他們按手
[00:17:42.400 --> 00:17:45.400]  為他們祝福
[00:17:45.400 --> 00:17:49.400]  按手在聖經裏有很多重的意思
[00:17:49.400 --> 00:17:54.400]  我們先看一看下一章
[00:17:54.400 --> 00:17:58.400]  最近在嬰兒的祝福裏
[00:17:58.400 --> 00:18:00.400]  我們會按手
[00:18:00.400 --> 00:18:01.400]  特別是
[00:18:01.400 --> 00:18:04.400]  因為上次不是很多對
[00:18:04.400 --> 00:18:06.400]  所以游牧師也可以按手
[00:18:06.400 --> 00:18:07.400]  每一個小朋友
[00:18:07.400 --> 00:18:08.400]  來按手
[00:18:08.400 --> 00:18:09.400]  為他們祝福
[00:18:09.400 --> 00:18:13.400]  我們通常在五堂舉行
[00:18:13.400 --> 00:18:15.400]  按手其中一個
[00:18:15.400 --> 00:18:18.400]  就是祝福的意思
[00:18:18.400 --> 00:18:20.400]  我們再對上一次
[00:18:20.400 --> 00:18:21.400]  十二月的時候
[00:18:21.400 --> 00:18:23.400]  有十幾個小朋友
[00:18:23.400 --> 00:18:24.400]  所以我們沒有辦法
[00:18:24.400 --> 00:18:26.400]  每一個都能夠按手
[00:18:26.400 --> 00:18:29.400]  於是我們就舉起我們的手
[00:18:29.400 --> 00:18:31.400]  邀請會眾一起
[00:18:31.400 --> 00:18:33.400]  舉起你聖結的手
[00:18:33.400 --> 00:18:35.400]  來祝福他們
[00:18:35.400 --> 00:18:36.400]  這個按手祝福
[00:18:36.400 --> 00:18:38.400]  是一種祝福的意思
[00:18:38.400 --> 00:18:40.400]  我們也有另外一些
[00:18:40.400 --> 00:18:41.400]  按手是甚麼呢
[00:18:41.400 --> 00:18:43.400]  按手做差遣
[00:18:43.400 --> 00:18:44.400]  譬如
[00:18:44.400 --> 00:18:47.400]  我們的短宣舉的出發
[00:18:47.400 --> 00:18:48.400]  我們都會按手
[00:18:48.400 --> 00:18:50.400]  來差遣他們
