
[00:00:00.000 --> 00:00:08.000]  今天我和大家繼續欣賞主耶穌是你我生命的答案。
[00:12:56.000 --> 00:13:22.000]  所以,如果你知道背景,耶穌說他們很晚了,不如叫他們回家,去附近的地方找東西吃。耶穌很眷顧他們,知道他們肉身的需要,知道他們肚子餓,所以耶穌就行神蹟,用超賤的方法,來講明祂可以供應那麼多人肉身的需要。
[00:13:22.000 --> 00:13:39.000]  所以今天我們知道,真正能夠滿足我們肉身的需要,其實都不是我們說要努力賺錢那些東西,那些是神給我們的機會,給我們的能力,我們好好善用這些機會,運用神給我們的能力,健康去做的。
[00:13:39.000 --> 00:13:53.000]  但其實最終的源頭是上帝,所以供應我們肉身的需要,是神自己,透過我們的工作,我們的努力,我們應該有負的責任,神創造的時候就已經訂立了。
[00:13:53.000 --> 00:14:15.000]  耶穌教我們圖告也沒有忽略屬靈的需要,肉身的需要。我們背主通文的時候,我們每個禮拜差不多都背,有一句說話,一定記得吧,叫什麼?「我們日用的飲食」,然後呢?「今天次給我們」。
[00:14:15.000 --> 00:14:31.000]  有一些聖經學者研究說,其實這個是很難翻譯的,在中文也好一點點,你會發覺他同時間用兩個「今天」,他說「我們日用的飲食」,「今天」又再用一次。
[00:14:31.000 --> 00:14:54.000]  在英文裡更加清楚,他說「Give us this day our daily bread」,原來可以說「Give us this day our daily bread」,那為什麼再加上「day」又「daily」這麼重覆呢?其實說一次就夠了,「Give us our daily bread」就代表「今天」,「daily」就是「今天」,那為什麼要兩個字加在一起呢?
[00:14:54.000 --> 00:15:18.000]  原來在很多的聖經學者研究,他說這是因為當時的社會,原來「希臘文」這個字是沒有用過的,是當時的耶穌的時代,是耶穌新用的一個字來的,所以他們很難參考一些文本,當時的一些語言學等等,來翻譯一個準確的翻譯。
[00:15:18.000 --> 00:15:45.000]  所以唯有很心急地用兩個「day」,或者「daily」,或者「日用」,或者「今天」。結果有一個人認為,用耶穌當時的口語,大家知道「口語」嗎?當時的耶穌時代,他不是說「希臘文」的,口語是說「阿蘭文」的,所以用「阿蘭文」的翻譯,可能會找到一些比較近似的意思。
[00:15:45.000 --> 00:16:06.000]  在「阿蘭文」的翻譯裡,原來他的意思是「求今日賜給我們不會短缺的糧食」,就是不斷每天都有的糧食,「求主賜給我們不會缺乏、不會短缺的糧食」,所以這就是近似的意思。
[00:16:06.000 --> 00:16:22.000]  其實耶穌教我們這樣祈禱的意思也是這樣的,就是說我們不需要擔心物質越來越多、物質越來越多,你只要日用的飲食,今日賜給我們就夠了。
[00:16:22.000 --> 00:16:38.000]  但最重要的是我們「求」這位永遠不短缺供應我們每天需要的上帝。英文有兩個字很接近的,一個叫「Greed」,「Greed」是什麼意思?擔心,對吧?
[00:16:38.000 --> 00:16:52.000]  一個叫「Need」,一個叫「需要」,兩個字很接近,一個叫「Greed」,一個叫「Need」。有很多時候我們未必是「Need」,不過是什麼?是「Greed」。
[00:16:52.000 --> 00:17:10.000]  有這個世界的人都是這樣,其實他未必是真正的「需要」,其實日用的「需要」或者基本的「需要」是很簡單的。當然在不同的地方,不同的情況,在很飢餓、貧窮的地方,根本就是一些乾淨的水已經是他們最「需要」。
[00:17:10.000 --> 00:17:25.000]  今日我們已經有這些的時候,可能我們越想越多越想越多,對吧?剛剛上星期的Black Friday,有沒有出去買東西?未必出去啦,上網。
[00:17:25.000 --> 00:17:36.000]  你會發覺有些時候,不知道大家有沒有這個經驗,經常說:哇!減價!減很多!哇!半價!甚至60%off,70%off!有沒有這些?
[00:17:36.000 --> 00:17:50.000]  其實你見到減價,你就很想什麼?想買。但是你累積過這些經驗,買了回來就發現什麼?沒有用的。
[00:17:50.000 --> 00:18:08.000]  真是人有時候有這個問題,我們可能分不清楚什麼叫「need」,有時候我們變成什麼?變成「greed」。耶穌也是這樣吩咐我們,其實祂說:人活著不是單靠食物的。
[00:18:08.000 --> 00:18:21.000]  所以我們就明白到這個背景,為什麼耶穌去行一個神蹟,五鼎而言,但是後來祂就不再這樣做,retreat回祂自己,原因你回去讀那一章就知道了。
[00:18:21.000 --> 00:18:34.000]  因為當時他們以猶太人,或者當時受過恩惠的人,就說:我們要擁護耶穌作王!你知道為什麼要擁護祂作王嗎?
[00:18:34.000 --> 00:18:51.000]  因為祂可以吃,這叫做長期什麼?長期散票,所以說:哇!沒死了!我們坐下,沒有變為「有」,或者少變為「多」,就不斷有東西吃。
[00:18:51.000 --> 00:19:06.000]  所以他們就擁護耶穌作王,因為這樣的緣故,耶穌開始把人的「greed」校正了。真正滿足我們日用的需要,神眷顧我們,絕對沒問題。
[00:19:06.000 --> 00:19:22.000]  但是神告訴我們,我們不要只是在這些物質的滿足上停了,祂說你要進一步,你要知道你生命真正的答案,不是在這些物質上,來滿足以能夠解決的。
[00:19:22.000 --> 00:19:30.000]  真正的答案,是心靈裏面,或者在靈的裏面,這個是我們人生最終最需要的。
[00:19:30.000 --> 00:19:51.000]  所以耶穌說:我不希望他們只是「餵餅得飽」而來到我們當中,祂希望人能夠尋求他信耶穌,跟隨主,是因為他們看到人生當中有一個更加高層次的,或者深層次的意義,這個就是我們人生真正需要的答案。
[00:19:51.000 --> 00:20:17.000]  所以耶穌當時就將自己退回,而且說了一些道理,就是今天耶穌所說的:我是真正的「糧」,你們不要尋求假的「糧」,要尋求真正的「糧」,那些叫「必壞的食物」,那些食物會壞的,但是有了真正的「糧」,你就會真正的永遠不渴,這是指永恆性的意思,這是永生的食物。
[00:20:17.000 --> 00:20:35.000]  所以我們看到耶穌這兩個層面,很多時候人忽略了屬靈的「糧」的一個層面,「真糧」的層面,尋求我們人生外面的滿足,我們的需要。
[00:20:35.000 --> 00:20:56.000]  所以第一,我們看到耶穌兩方面,我們都不會陌生的,但是我們不要忽略祂。第一,耶穌在這裡說:我就是從天降下的「永生的糧」,叫我們去領受祂,而且得到滿足。
[00:20:56.000 --> 00:21:16.000]  所以重點就在「永生的糧」這裡。當時如果看回這篇經文,猶太人就說:你說是從天上降下來的,我們也有啊!有什麼呢?記不記得?「瑪拿」,是不是?所以剛才讀過的經文出現過「瑪拿」這個字,瑪拿是什麼意思?
[00:21:16.000 --> 00:21:32.000]  「瑪拿」就是「什麼來的?」什麼來的呢?神降下來給我們。在這個曠野裡面,他們沒有東西吃,他們很痛苦。以前在埃及,雖然也辛苦,不過也有一口好吃的,但是來到曠野,什麼都沒有。
[00:21:32.000 --> 00:22:01.000]  神就眷顧他們,降下天上而來的「瑪拿」,他們也不知道是什麼來的,但是就餵養了他們四十年之久,而且每天降下,就是耶穌分統他們的。你不需要擔心下一天,也不需要貪心要多取幾天,因為你就是按時去仰望上帝,因為知道所有這些供應的來源都是誰?都是耀華神。
[00:22:01.000 --> 00:22:17.000]  所以他們就是這樣為了蒙神餵養。所以他們說,我們也有。耶穌就告訴他們,不是啊,我覺得我的比起那些「瑪拿」更真。因為「瑪拿」會壞的,「瑪拿」過了一天就會變壞的。
[00:22:17.000 --> 00:22:36.000]  如果要比較來講,當時要看,意識人覺得當時我們人多過這裡,不止五千人,或者不止一萬人,因為出埃及的時候有多少人?有二百萬人那麼多,所以神比我們「瑪拿」厲害過你。
[00:22:36.000 --> 00:22:57.000]  又或者現在你都靠五條餅,兩個魚變出來,但是在天上降下來的,是無變為有,真的沒有的,那變為有的。而且這些都是地上來的食物,這些五餅魚。但是「瑪拿」是從天而過,所以他們有些挑戰耶穌。
[00:22:57.000 --> 00:23:09.000]  但是耶穌告訴他們,不是啊,原來這個「瑪拿」只不過是預表祂自己,我才是真的「良」,我才是從天上而降的真「瑪拿」。
[00:23:09.000 --> 00:23:29.000]  所以在這段經文裏面,剛才大家讀不知道有沒有留意,特意選的經文都是跟這個有關的,你會發覺耶穌有很多的篇幅,這四節裏面,是提到關乎末日的事。所以我們看見祂說,在末日的時候叫他們復活。
[00:23:29.000 --> 00:23:49.000]  祂說:「你信的人得永生,並且在末日我要叫他復活。」然後祂說:「到我這裏來的,末日我要叫他復活。」然後最後祂說:「我汗流血,領受祂的生命,就有永生,在末日我要叫他復活。」
[00:23:49.000 --> 00:23:56.000]  這裏全部的意思都是領受耶穌基督復活的生命,這個永生的生命。
[00:23:56.000 --> 00:24:04.000]  所以主耶穌是第一方面這個重點,什麼叫做「真」的「末」呢?就是說當祂領受這個「良」的時候,這個「真」的「良」就是主耶穌自己。
[00:24:04.000 --> 00:24:19.000]  我們最重要最重要的得著是什麼呢?就是,不是單單今生,就會過去,就會短暫,就會毀壞,就會慢慢生老病死就消失,在這個世界有限的人生當中。
[00:24:19.000 --> 00:24:29.000]  但是我們知道我們能夠有復活,有永恆,我們有將來復活的時候,我們有永生永恆,直到永遠的這個生命。
[00:24:29.000 --> 00:24:38.000]  今天很多很多我們在人生當中的世人,我們以前認識主的,都只是覺得為了今生努力。
[00:24:38.000 --> 00:24:48.000]  但是我們原來發覺,主耶穌指示我們一個更重要的方向,就是我們有一個真正的需要,我們靈魂的需要。
[00:24:48.000 --> 00:24:52.000]  我們永生的需要。
[00:24:52.000 --> 00:25:04.000]  我們真正的「我」,其實不是在我們的肉身上,我們所吃的食物,我們有的一些令我們身心舒暢的東西,都是維持我們的身體。
[00:25:04.000 --> 00:25:24.000]  或者當然也有我們精神上的一些健康。但是我們真正的「我」是我們的靈魂,這個靈魂是神創造萬有其他所有的動物生物裡面,只有人有神所吹的氣,成為有靈的活人。
[00:25:24.000 --> 00:25:38.000]  所以在所有神創造的萬物當中,沒有任何創造物能夠與神有這個相連溝通,神能夠住在人裡面這種功能。
[00:25:38.000 --> 00:25:44.000]  所有的生物、植物、生物界,只有人有這個功能。
[00:25:44.000 --> 00:25:58.000]  因為我們人真正的價值,或者我們真正的「我」,這個「我」慢慢從嬰兒,慢慢一邊變一邊老,一邊變一邊消失。
[00:25:58.000 --> 00:26:06.000]  Charity 可能要拔掉它,我們的電掣有點問題。
[00:26:06.000 --> 00:26:14.000]  但是我們的靈魂是永遠的,是直到永恆,直到永遠,這是我們的真正的「我」。
[00:26:14.000 --> 00:26:24.000]  所以這個真正的「我」,我們需要與神和好,我們才能夠通到永恆,去到永生。
[00:26:24.000 --> 00:26:42.000]  所以比起人生短暫的生命,我們發覺我們日子一邊過,我們人也會一邊老,會不同了,會過去,真的會發現到原來不會永遠都是這樣的。
[00:26:42.000 --> 00:26:53.000]  但是有一個永恆,那個可以說是 infinity,那個雖然有盡情,但是可以說永遠都是這樣的。
[00:26:53.000 --> 00:26:56.000]  所以我們讀數一下,可以知道什麼是 infinity。
[00:26:56.000 --> 00:27:07.000]  無論你多大的數字,你把 infinity 放在上面的時候,所有你可以寫出的數字都變成什麼?都變成零。
[00:27:07.000 --> 00:27:21.000]  有人就比喻,好像太平洋這個大海,就是永恆,你都不知道哪裡開始,哪裡結束。
[00:27:21.000 --> 00:27:30.000]  但是我們人的生命就好像其中這一盞燈,所以當這盞燈掉落太平洋的時候,你要找回這一盞燈,差不多可以沒有了,不可能。
[00:27:30.000 --> 00:27:45.000]  你想想我們在人類歷史當中,我們這麼短暫的人生,在整個神創造的人類歷史裡面,不要只說人類歷史,如果要創造天際的歷史,宇宙的歷史裡面,
[00:27:45.000 --> 00:27:52.000]  真的好像在大海裡面一盞燈,你試過在水底找東西沒有?游泳,掉了一些東西。
[00:27:52.000 --> 00:28:04.000]  真的,不要說掉到周圍你找不到,如果你把這盞燈掉落太平洋的時候,根本就是絕對不可能找到。
[00:28:04.000 --> 00:28:14.000]  永恆和我們今天這些有限的生命,如果我們經常都有這個永恆觀,我們的人生就會確然開朗很多。
[00:28:14.000 --> 00:28:26.000]  我們發覺真的無限的永恆。所以我們今天如果只是斟酌在我們這些有限的人生裡面的東西,我們真的會很傻。
[00:28:26.000 --> 00:28:38.000]  我們應該追求一個永恆的祝福。所以信不信我們死了之後將來會復活?我們會有永生。
[00:28:38.000 --> 00:28:51.000]  如果你不信,那我們信耶穌就是希望我們的心靈平安一點,或者有些好的道德教導我們,做人就懂得怎樣做好一點。
[00:28:51.000 --> 00:29:05.000]  這些都不是最核心的基督教信仰。核心基督教信仰是告訴我們我們有今生,有將來的復活和永恆。
[00:29:05.000 --> 00:29:14.000]  上一次上機真的幫了我們一位同學,在這方面他的觀念不是很清楚,所以我要幫助他明白得很清楚。
[00:29:14.000 --> 00:29:19.000]  其實我們試圖信經,最後那兩句有念的,你們還記得試圖信經嗎?
[00:29:19.000 --> 00:29:26.000]  「我信上帝,全能的神」等等。最後說到最後,「我信」什麼?「我信身體復活」,記不記得?
[00:29:26.000 --> 00:29:31.000]  「我信身體復活,我信永生」。
[00:29:31.000 --> 00:29:42.000]  所以我要幫助我們的弟兄,明白到我們信耶穌,不只是今生祈禱,神就是聽我的祈禱,不只是這樣,信耶穌。
[00:29:42.000 --> 00:29:57.000]  信耶穌是要我們知道我們要預備我們今生將來有復活,我們要得到神的賞賜,或者神告訴我們為什麼你浪費了你的人生,然後我們要進入永恆。
[00:29:57.000 --> 00:30:05.000]  「我信復活,我信永生」,明白嗎?
[00:30:05.000 --> 00:30:11.000]  所以我們看到今天我們得到永生,真是很大很大的福份。
[00:30:11.000 --> 00:30:22.000]  不記得誰分享過,上兩個星期在感恩節期間,有些人分享見證,分享有什麼神給我們的恩典。
[00:30:22.000 --> 00:30:29.000]  其中一位姿體說:「好感激神,我有永生」,真是Amen。
[00:30:29.000 --> 00:30:36.000]  有人形容到永生的寶貴,可以這樣做一個比喻。
[00:30:36.000 --> 00:30:48.000]  你說一條草經貴一點,還是一座山經貴一點?
[00:30:48.000 --> 00:30:49.000]  草有生命,沒錯。
[00:30:49.000 --> 00:30:59.000]  山是石頭,山是石頭,是死物。草是什麼?草是生命。
[00:30:59.000 --> 00:31:02.000]  所以哪個經貴一點?草經貴一點。
[00:31:02.000 --> 00:31:06.000]  如果你這樣想清楚,那些是死物。
[00:31:06.000 --> 00:31:17.000]  但是一棵大的松樹和上面一條小毛蟲,哪個經貴一點?
[00:31:17.000 --> 00:31:26.000]  我以前讀生物學,有分為植物的生命和動物的生命,高級的動物生命。
[00:31:26.000 --> 00:31:34.000]  因為植物的生命,那條草你踩一踩,你不會覺得很殘忍。
[00:31:34.000 --> 00:31:39.000]  但是如果那條小毛蟲,你踩一踩,你會覺得你殺了一條生命。
[00:31:39.000 --> 00:31:41.000]  因為那是動物的生命。
[00:31:41.000 --> 00:31:50.000]  所以你會發覺原來很大的松樹也好,但是比起小毛蟲,毛蟲是動物的生命。
[00:31:50.000 --> 00:31:57.000]  如果這樣說,一個人類嬰兒和一隻大獅子,哪個經貴一點?
[00:31:57.000 --> 00:32:00.000]  不用說了,為什麼?
[00:32:00.000 --> 00:32:05.000]  大家都有生命,不過有人的生命。
[00:32:05.000 --> 00:32:08.000]  人的生命當然比起動物的生命更經貴。
[00:32:08.000 --> 00:32:17.000]  現在如果你要救一隻獅子和一個人在那裏,你打死誰?當然是打死獅子。
[00:32:17.000 --> 00:32:20.000]  因為那是動物的生命。
[00:32:20.000 --> 00:32:28.000]  但是如果一個很平凡、很窮的人,但是他有平生,
[00:32:28.000 --> 00:32:39.000]  比起一個富甲萬方的財主,或者是非常尊貴的一個君王國家的總統元首領袖,
[00:32:39.000 --> 00:32:46.000]  但是他有沒有平生?誰經貴一點?
[00:32:46.000 --> 00:32:51.000]  不用說了,那你要做誰?
[00:32:51.000 --> 00:33:01.000]  那你有沒有發覺,我們是不是平凡的人呢?我們在座當中有沒有國家元首、富甲萬方的財主?
[00:33:01.000 --> 00:33:05.000]  有沒有財主?好像都有一兩個財主在這裏。
[00:33:05.000 --> 00:33:12.000]  哎呀,你真是沒得頂,又有財主,又有永生。
[00:33:12.000 --> 00:33:18.000]  不過就算沒有,就算不是財主,我們是很平凡的人。
[00:33:18.000 --> 00:33:25.000]  開一輛車,我現在那輛是二十三年老的車,但是我有永生。
[00:33:25.000 --> 00:33:29.000]  哎呀,我發覺這個是最大的祝福和感恩。
[00:33:29.000 --> 00:33:36.000]  和你旁邊的弟兄姊妹說一下,我們有永生,要感謝神,我們很感謝神,我們有永生。
[00:33:36.000 --> 00:33:38.000]  你知道聖經怎樣形容我們嗎?
[00:33:38.000 --> 00:33:45.000]  它說我們叫做永生神的兒女,永生神的兒女。
[00:33:45.000 --> 00:33:55.000]  如果你今天還沒有覺得自己信耶穌,沒有永生的確據和把握,千萬要搞清楚,真的要搞清楚。
[00:33:55.000 --> 00:34:01.000]  你不要回來教會幾十年,自己都不知道自己還有沒有把握,有永生。
[00:34:01.000 --> 00:34:07.000]  這樣真是很大問題。
[00:34:07.000 --> 00:34:19.000]  在戰上的弟兄姊妹們,或者參加我們崇拜的各位,如果你還沒有信耶穌,真的要把握,要得到永生。
[00:34:19.000 --> 00:34:27.000]  因為這比所有富甲萬方最高貴的國家元首都重要。
[00:34:27.000 --> 00:34:32.000]  耶穌說我提供給你們生命的答案就是這一點,很簡單。
[00:34:32.000 --> 00:34:38.000]  好像不是很難明白,但是當時的人很難明白,這個世界的人也是。
[00:34:38.000 --> 00:34:47.000]  因為他們沉醉在那些東西,就好像我們在吃薯片一樣,我們沒有辦法了解到原來什麼叫真良。
[00:34:47.000 --> 00:34:54.000]  很多人就是沉醉在這個世界裡面,你跟他說他很難明白,我看不到。
[00:34:54.000 --> 00:35:02.000]  但其實這東西是我們心靈裡面的一個需要,是我們很容易去體會的。
[00:35:02.000 --> 00:35:16.000]  因為有了永恆,我們剛才說過,有了永恆就是預備我們今天的日子,去將來預備我們要得到永恆的生命。
[00:35:16.000 --> 00:35:26.000]  所以我們今天有了永生,但是將來來到成就的時候,真是去到天上面的時候,我們今天就預備我們自己了。
[00:35:26.000 --> 00:35:34.000]  我們預備我們自己,所以我們感謝神,今天我們有了永生,我們就知道我們人生真正目的為了什麼而活。
[00:35:34.000 --> 00:35:43.000]  我們有了永生,我們就在患難,在疾病的時候,我們仍然不失去信心,去仰望神。
[00:35:43.000 --> 00:35:52.000]  我們仍然可以在痛的時候,靠著神有屬天的平安和喜樂。
[00:35:52.000 --> 00:36:04.000]  我們在困境當中能夠有活潑的盼望,因為知道這是暫時的苦楚,要成就那個極重無比永恆的榮耀。
[00:36:04.000 --> 00:36:13.000]  就好像我們搭飛機,搭十幾個小時的飛機,有沒有人要去香港聖誕?搭十幾個小時的飛機是很辛苦的。
[00:36:13.000 --> 00:36:25.000]  我記得我和師母那次去尼泊爾搭二十幾個小時的飛機,在飛機上真是辛苦,當中的高人坐在經濟上是很辛苦的。
[00:36:25.000 --> 00:36:37.000]  簡直就是輾轉反側,腰骨都麻痺了。但是你知道這不是永遠的,十幾個小時就完結了。
[00:36:37.000 --> 00:36:46.000]  所以最大的目的就是想到那裡做什麼,想到那裡要去見我們的親人,或者我們去傳福音,或者做什麼。
[00:36:46.000 --> 00:36:56.000]  你就會忍耐,因為你知道忍耐它就快到了。其實今天我們有永生,這個幫助我們很重要。
[00:36:56.000 --> 00:37:04.000]  我們知道在今生的裏面,我們知道快到了。如果你還有遠留感,就是主做了很多機會給你。
[00:37:04.000 --> 00:37:15.000]  但是有些快到了,我們要把握著還有的機會,來活著,預備我們自己在復活的時候,我們能夠站在主的面前,主清振我們。
[00:37:15.000 --> 00:37:29.000]  你一生當中,為我而活。所以這個是第一,我們看到,其實就是一步之差,這個神已經給了我們了,你領受就可以得到飽足。
