
[00:00:00.000 --> 00:00:06.260]  這次想和大家講《約伯記的日子》的第二講
[00:02:54.660 --> 00:02:57.340]  有些事情我看好像偶然那樣
[00:02:57.340 --> 00:02:59.760]  然後神說不是偶然的
[00:02:59.760 --> 00:03:04.040]  最重要是終極有一個信念和信任
[00:03:04.040 --> 00:03:07.840]  就是說這個宇宙並不是雜亂無章
[00:03:07.840 --> 00:03:09.420]  偶然發生的
[00:03:09.420 --> 00:03:14.040]  神說這些野牛、這些獅子
[00:03:14.040 --> 00:03:18.120]  絕對不是偶然發生的動作
[00:03:18.120 --> 00:03:22.380]  這些全部在它身體的結構創造的時候
[00:03:22.380 --> 00:03:24.460]  大自然的生鏽
[00:03:24.460 --> 00:03:30.080]  所有我們以為是偶然的、自然的、野生的東西
[00:03:30.080 --> 00:03:31.460]  沒有規律的東西
[00:03:31.460 --> 00:03:33.380]  其實都有規律
[00:03:33.380 --> 00:03:35.340]  而且這些規律
[00:03:35.340 --> 00:03:38.580]  神說在我的手裡面
[00:03:38.580 --> 00:03:41.000]  最重要就是我們知道
[00:03:41.000 --> 00:03:44.260]  當這一切都在神的手裡面的時候
[00:03:44.260 --> 00:03:45.920]  我們就開始明白
[00:03:45.920 --> 00:03:47.220]  我們可以看見的
[00:03:47.220 --> 00:03:51.840]  就不是我們所看見的周圍的世界和自己
[00:03:51.840 --> 00:03:53.620]  我們看見了神
[00:03:53.620 --> 00:03:55.340]  問題當然是
[00:03:55.340 --> 00:03:57.040]  你要對神有一種信任
[00:03:57.040 --> 00:03:59.040]  你知道神是愛你的
[00:03:59.040 --> 00:04:01.540]  你知道神是全能的
[00:04:01.540 --> 00:04:03.260]  當然我們作為一個基督徒
[00:04:03.260 --> 00:04:06.260]  我們跳得看完新約的時候
[00:04:06.260 --> 00:04:08.620]  最精彩的地方就是
[00:04:08.620 --> 00:04:11.380]  神不是一個抽象的意念
[00:04:11.380 --> 00:04:13.380]  也不是一個神話故事
[00:04:13.380 --> 00:04:16.040]  神是一位創造宇宙真實的神
[00:04:16.040 --> 00:04:19.420]  我們基督徒的信念和我們的經驗
[00:04:19.420 --> 00:04:22.620]  我們的信仰肯定這件事
[00:04:22.620 --> 00:04:24.500]  我們先從這個立場說
[00:04:24.500 --> 00:04:26.120]  如果你是無神論的
[00:04:26.120 --> 00:04:27.260]  你不相信有神的
[00:04:27.260 --> 00:04:31.040]  那就不是這個約伯記的回答
[00:04:31.040 --> 00:04:32.380]  約伯記肯定有神
[00:04:32.380 --> 00:04:34.300]  不過有神的人
[00:04:34.300 --> 00:04:36.800]  相信神的人有時候在痛苦當中
[00:04:36.800 --> 00:04:38.460]  都是很困惑的
[00:04:38.460 --> 00:04:40.040]  都是很難受的
[00:04:40.040 --> 00:04:41.000]  好像約伯一樣
[00:04:41.000 --> 00:04:42.920]  他現在就在回答這一類的人
[00:04:42.920 --> 00:04:45.540]  就是有宗教信仰
[00:04:45.540 --> 00:04:47.260]  特別是相信神的人
[00:04:47.260 --> 00:04:49.000]  他認識神的時候
[00:04:49.000 --> 00:04:50.340]  我們說
[00:04:50.340 --> 00:04:52.420]  神要你明白
[00:04:52.420 --> 00:04:54.000]  我對你的愛
[00:04:54.000 --> 00:04:56.580]  和你信任我對你的愛的時候
[00:04:56.580 --> 00:04:59.380]  這些一切你看不到的規律
[00:04:59.380 --> 00:05:00.960]  其實都是有規律的
[00:05:00.960 --> 00:05:02.380]  而這些規律
[00:05:02.380 --> 00:05:04.260]  在神的手裡面
[00:05:04.260 --> 00:05:06.580]  從來沒有失手的
[00:05:06.580 --> 00:05:07.760]  在《新約聖經》裡面
[00:05:07.760 --> 00:05:09.880]  我們看到耶穌基督
[00:05:09.880 --> 00:05:11.760]  是釘十字架
[00:05:11.760 --> 00:05:13.080]  並且復活
[00:05:13.080 --> 00:05:16.760]  是神自己親自去演示一個很重要的真理
[00:05:16.760 --> 00:05:17.920]  就是
[00:05:17.920 --> 00:05:20.000]  神自己
[00:05:20.000 --> 00:05:22.580]  都和我們一起受苦
[00:05:22.580 --> 00:05:24.800]  所以祂完全明白
[00:05:24.800 --> 00:05:27.620]  痛苦是一回什麼的事
[00:05:27.620 --> 00:05:30.000]  所以我們在痛苦當中的基督徒
[00:05:30.000 --> 00:05:31.620]  就是說有神的人
[00:05:31.620 --> 00:05:34.660]  是不能夠...不是不給
[00:05:34.660 --> 00:05:36.960]  不過是應該不要說出來說
[00:05:36.960 --> 00:05:38.960]  神啊!你不明白我的痛苦
[00:05:38.960 --> 00:05:40.460]  神明白的
[00:05:40.460 --> 00:05:44.760]  神的愛是明白痛苦的
[00:05:44.760 --> 00:05:45.880]  還有
[00:05:45.880 --> 00:05:48.220]  祂是復活的耶穌
[00:05:48.220 --> 00:05:49.300]  復活的神
[00:05:49.300 --> 00:05:52.120]  就是說祂有能力的
[00:05:52.120 --> 00:05:53.300]  祂是有能力的
[00:05:53.300 --> 00:05:55.260]  祂不單止是有愛
[00:05:55.260 --> 00:05:59.000]  並且祂是有徹底的絕對的能力
[00:05:59.000 --> 00:06:01.420]  死了可以翻生的能力
[00:06:01.420 --> 00:06:04.420]  既然我們有相信一位這樣的神的時候
[00:06:04.420 --> 00:06:08.420]  就好像《羅馬書》第八章二十六節所說的話
[00:06:08.420 --> 00:06:11.120]  萬事都互相效力
[00:06:11.120 --> 00:06:14.620]  叫愛神的人得益處
[00:06:14.620 --> 00:06:17.120]  很短的《兩記聖經》
[00:06:17.120 --> 00:06:21.120]  是點出了好幾個很重要的關鍵
[00:06:21.120 --> 00:06:23.620]  關於神和我們人生的真理
[00:06:23.620 --> 00:06:25.620]  第一
[00:06:25.620 --> 00:06:28.420]  我們所碰見的萬事
[00:06:28.420 --> 00:06:31.420]  所有發生在我們身上的事情
[00:06:31.420 --> 00:06:33.420]  絕對不是偶然的
[00:06:33.420 --> 00:06:34.420]  這個《聖經》所說的
[00:06:34.420 --> 00:06:35.420]  互相效力的嘛
[00:06:35.420 --> 00:06:36.420]  這些事情呢
[00:06:36.420 --> 00:06:38.420]  不是一個好像沒有神的人說
[00:06:38.420 --> 00:06:39.420]  哦!這樣就剛剛好
[00:06:39.420 --> 00:06:40.420]  撞對了
[00:06:40.420 --> 00:06:42.420]  那個車這樣撞過來的
[00:06:42.420 --> 00:06:45.420]  或者公司上一次我們說
[00:06:45.420 --> 00:06:48.420]  那些公司接了
[00:06:48.420 --> 00:06:51.420]  撞著一個這麼壞的老闆
[00:06:51.420 --> 00:06:53.420]  不知道為什麼染到病菌
[00:06:53.420 --> 00:06:57.420]  我們看不到這些的規律
[00:06:57.420 --> 00:06:59.420]  但是背後絕對不是偶然
[00:06:59.420 --> 00:07:02.420]  因為萬事是互相效力
[00:07:02.420 --> 00:07:03.420]  就是說在我們身邊
[00:07:03.420 --> 00:07:06.420]  在身邊所發生的所有事情
[00:07:06.420 --> 00:07:07.420]  是一個網絡來的
[00:07:07.420 --> 00:07:09.420]  互相有關的
[00:07:09.420 --> 00:07:13.420]  不是零碎的天掉下來一堆散沙
[00:07:13.420 --> 00:07:14.420]  不是的
[00:07:14.420 --> 00:07:16.420]  這是第一個真理
[00:07:16.420 --> 00:07:17.420]  在有基督教信仰
[00:07:17.420 --> 00:07:19.420]  有相信神的人
[00:07:19.420 --> 00:07:21.420]  要相信這個事實
[00:07:21.420 --> 00:07:23.420]  我們絕對不要說偶然
[00:07:23.420 --> 00:07:24.420]  偶然的背後
[00:07:24.420 --> 00:07:27.420]  神有的力量和掌管力量
[00:07:27.420 --> 00:07:29.420]  就好像我們上一次說
[00:07:29.420 --> 00:07:31.420]  你以為那些烏鴉
[00:07:31.420 --> 00:07:32.420]  在《約伯記》裡面
[00:07:32.420 --> 00:07:34.420]  偶然飛來飛去
[00:07:34.420 --> 00:07:35.420]  找不到東西吃嗎?
[00:07:35.420 --> 00:07:36.420]  其實神說
[00:07:36.420 --> 00:07:38.420]  我為祂所預備的
[00:07:38.420 --> 00:07:41.420]  遠超過你所知道的
[00:07:41.420 --> 00:07:43.420]  正如我要回答
[00:07:43.420 --> 00:07:45.420]  用神的角度回答
[00:07:45.420 --> 00:07:47.420]  每一個受苦的基督徒說
[00:07:47.420 --> 00:07:49.420]  你以為所受的痛苦
[00:07:49.420 --> 00:07:52.420]  是偶然淋到你身上嗎?
[00:07:52.420 --> 00:07:54.420]  其實神是知道
[00:07:54.420 --> 00:07:56.420]  就好像一隻小鳥
[00:07:56.420 --> 00:07:58.420]  祂已經在祂的手裡
[00:07:58.420 --> 00:07:59.420]  你看不到
[00:07:59.420 --> 00:08:00.420]  但是祂托著祂
[00:08:00.420 --> 00:08:01.420]  飛來飛去
[00:08:01.420 --> 00:08:02.420]  然後神說
[00:08:02.420 --> 00:08:03.420]  你知道
[00:08:03.420 --> 00:08:04.420]  更重要的是
[00:08:04.420 --> 00:08:08.420]  這是一個有愛的神
[00:08:08.420 --> 00:08:10.420]  《羅馬書》第八章
[00:08:10.420 --> 00:08:13.420]  剛才我們那兩節聖經所說到的
[00:08:13.420 --> 00:08:15.420]  萬事互相效力
[00:08:15.420 --> 00:08:20.420]  不是為了表現神的偉大這麼簡單
[00:08:20.420 --> 00:08:23.420]  是叫愛神的人得益處
[00:08:23.420 --> 00:08:24.420]  這是第二句
[00:08:24.420 --> 00:08:27.420]  原來萬事都不是分散的
[00:08:27.420 --> 00:08:28.420]  是有意思的
[00:08:28.420 --> 00:08:29.420]  有規律的
[00:08:29.420 --> 00:08:31.420]  互相之間是結連的
[00:08:31.420 --> 00:08:33.420]  背後有一個主宰在看著
[00:08:33.420 --> 00:08:34.420]  這個主宰看著
[00:08:34.420 --> 00:08:35.420]  還有一樣
[00:08:35.420 --> 00:08:37.420]  剛才聖經所說的
[00:08:37.420 --> 00:08:39.420]  有一個方向的
[00:08:39.420 --> 00:08:40.420]  有一個目的的
[00:08:40.420 --> 00:08:41.420]  不是單單是說
[00:08:41.420 --> 00:08:42.420]  神說你看我多厲害
[00:08:42.420 --> 00:08:44.420]  沒有人走得出我手指
[00:08:44.420 --> 00:08:45.420]  不是
[00:08:45.420 --> 00:08:47.420]  不只是炫耀神自己的偉大
[00:08:47.420 --> 00:08:49.420]  是有一個方向的
[00:08:49.420 --> 00:08:51.420]  互相效力是什麼?
[00:08:51.420 --> 00:08:52.420]  叫嘛
[00:08:52.420 --> 00:08:53.420]  叫什麼呢?
[00:08:53.420 --> 00:08:56.420]  有一個方向是叫那些愛神的人
[00:08:56.420 --> 00:08:58.420]  得到益處的
[00:08:58.420 --> 00:09:00.420]  原來所有事情的發生
[00:09:00.420 --> 00:09:03.420]  都有一個共同的目的
[00:09:03.420 --> 00:09:08.420]  目的是令到相信神的人
[00:09:08.420 --> 00:09:10.420]  或者愛神的人
[00:09:10.420 --> 00:09:13.420]  是為了他的好處而發生的
[00:09:13.420 --> 00:09:15.420]  我知道有些人心裡面馬上就有反應
[00:09:15.420 --> 00:09:16.420]  有什麼好處呢?
[00:09:16.420 --> 00:09:17.420]  現在慘成這樣
[00:09:17.420 --> 00:09:19.420]  我不懂得回答你
[00:09:19.420 --> 00:09:20.420]  對不起,我不是神
[00:09:20.420 --> 00:09:23.420]  但是我們能不能夠對神有這種信任
[00:09:23.420 --> 00:09:26.420]  對聖經有這種信任
[00:09:26.420 --> 00:09:28.420]  我雖然還沒看到去向哪裡
[00:09:28.420 --> 00:09:31.420]  因為故事還沒完
[00:09:31.420 --> 00:09:34.420]  但是他想告訴我們
[00:09:34.420 --> 00:09:38.420]  這些事情發生是有互相牽連
[00:09:38.420 --> 00:09:40.420]  而牽連不是沒有理由的
[00:09:40.420 --> 00:09:42.420]  牽連為了一個目的
[00:09:42.420 --> 00:09:46.420]  這個目的是為了得到益處
[00:09:46.420 --> 00:09:49.420]  是一個愛的目的
[00:09:49.420 --> 00:09:51.420]  是一個得益的目的
[00:09:51.420 --> 00:09:55.420]  不過得益的只有一個條件
[00:09:55.420 --> 00:09:56.420]  只有一個條件
[00:09:56.420 --> 00:09:58.420]  就是你愛神
[00:09:58.420 --> 00:10:01.420]  你和神是有一個愛的關係
[00:10:01.420 --> 00:10:04.420]  你願意和他一起走這條路的時候
[00:10:04.420 --> 00:10:07.420]  你所遭遇的事
[00:10:07.420 --> 00:10:12.420]  始終是會向著一個你得益處的方向
[00:10:12.420 --> 00:10:14.420]  是結連而走的
[00:10:14.420 --> 00:10:17.420]  所以你明白了這幾個真理的話
[00:10:17.420 --> 00:10:18.420]  就好像若白那樣
[00:10:18.420 --> 00:10:19.420]  我明白了
[00:10:19.420 --> 00:10:23.420]  我看不到不等於沒有規律
[00:10:23.420 --> 00:10:24.420]  我不知道為什麼
[00:10:24.420 --> 00:10:27.420]  不等於神不愛我
[00:10:27.420 --> 00:10:29.420]  我只是拿出我的信心
[00:10:29.420 --> 00:10:31.420]  神啊,以前我風聞有理
[00:10:31.420 --> 00:10:33.420]  所以若白的答案就是
[00:10:33.420 --> 00:10:35.420]  我以前理論上知道你
[00:10:35.420 --> 00:10:40.420]  但是現在讓我親眼看見你
[00:10:40.420 --> 00:10:42.420]  雖然看不看得快
[00:10:42.420 --> 00:10:43.420]  看不完
[00:10:43.420 --> 00:10:44.420]  明不明白
[00:10:44.420 --> 00:10:45.420]  明白不完
[00:10:45.420 --> 00:10:47.420]  但是我親眼看見你的時候
[00:10:47.420 --> 00:10:49.420]  我就看見一個有愛的
[00:10:49.420 --> 00:10:53.420]  有無窮能力掌管一切的神
[00:10:53.420 --> 00:10:55.420]  有這兩個特質
[00:10:55.420 --> 00:10:57.420]  也就是剛才我們說的
[00:10:57.420 --> 00:10:58.420]  就好像在新約裡面
[00:10:58.420 --> 00:11:00.420]  在耶穌的身上我們看見
[00:11:00.420 --> 00:11:02.420]  祂是一個愛的神
[00:11:02.420 --> 00:11:04.420]  祂是一個能夠從死裡復活
[00:11:04.420 --> 00:11:05.420]  一個大能的神
[00:11:05.420 --> 00:11:07.420]  其實我們掙扎來掙扎去
[00:11:07.420 --> 00:11:08.420]  就是這兩個問題
[00:11:08.420 --> 00:11:09.420]  當我們受苦的時候
[00:11:09.420 --> 00:11:11.420]  神還愛不愛我
[00:11:11.420 --> 00:11:13.420]  第二,當我受苦的時候
[00:11:13.420 --> 00:11:15.420]  神能不能解決我的問題
[00:11:15.420 --> 00:11:16.420]  神說我能解決
[00:11:16.420 --> 00:11:17.420]  因為我是全能的神
[00:11:17.420 --> 00:11:18.420]  我復活都行
[00:11:18.420 --> 00:11:19.420]  我怎樣都行
[00:11:19.420 --> 00:11:20.420]  你愛不愛我
[00:11:20.420 --> 00:11:22.420]  神說你看看耶穌
[00:11:22.420 --> 00:11:24.420]  祂為了你和我的緣故
[00:11:24.420 --> 00:11:26.420]  受這麼多的苦
[00:11:26.420 --> 00:11:27.420]  祂不需要受的苦
[00:11:27.420 --> 00:11:28.420]  祂都受
[00:11:28.420 --> 00:11:30.420]  你說祂愛不愛你
[00:11:30.420 --> 00:11:33.420]  我們肯定了神的愛和大能
[00:11:33.420 --> 00:11:35.420]  就會好像若白那樣
[00:11:35.420 --> 00:11:37.420]  從心裡面發出一句
[00:11:37.420 --> 00:11:39.420]  祂也不能夠完全明白
[00:11:39.420 --> 00:11:41.420]  但是祂的感嘆就說
[00:11:41.420 --> 00:11:43.420]  我親眼看到你
[00:11:43.420 --> 00:11:45.420]  親眼看到你的結果
[00:11:45.420 --> 00:11:47.420]  然後若白那句就很精彩了
[00:11:47.420 --> 00:11:48.420]  那我就閉嘴了
[00:11:48.420 --> 00:11:51.420]  閉嘴不是讓你按住我的嘴
[00:11:51.420 --> 00:11:53.420]  而是我不需要再問了
[00:11:53.420 --> 00:11:54.420]  夠了
[00:11:54.420 --> 00:11:56.420]  我不能完全明白
[00:11:56.420 --> 00:11:59.420]  但我知道只要神在
[00:11:59.420 --> 00:12:03.420]  我始終是得益處的
[00:12:03.420 --> 00:12:04.420]  這個益處
[00:12:04.420 --> 00:12:05.420]  究竟是什麼益處
[00:12:05.420 --> 00:12:07.420]  我也說不出
[00:12:07.420 --> 00:12:09.420]  不是一個荒謬的答案
[00:12:09.420 --> 00:12:13.420]  而是充滿了一個徹底信任的答案
[00:12:13.420 --> 00:12:15.420]  這就是若白記那種的魅力
[00:12:15.420 --> 00:12:16.420]  好了
[00:12:16.420 --> 00:12:18.420]  今天我們還花了一點時間
[00:12:18.420 --> 00:12:19.420]  再加一些
[00:12:19.420 --> 00:12:21.420]  因為可能有些
[00:12:21.420 --> 00:12:24.420]  基督徒或者弟兄姊妹的朋友
[00:12:24.420 --> 00:12:26.420]  還會繼續問下去
[00:12:26.420 --> 00:12:28.420]  其實剛才我們說到這裡
[00:12:28.420 --> 00:12:31.420]  可能你都沒有留意
[00:12:31.420 --> 00:12:34.420]  還有一樣東西若白看不到的
[00:12:34.420 --> 00:12:37.420]  還有我們今天神看到的
[00:12:37.420 --> 00:12:40.420]  就是天上那一幕
[00:12:40.420 --> 00:12:42.420]  你有沒有想過若白記是多麼特別的
[00:12:42.420 --> 00:12:43.420]  那個舞台
[00:12:43.420 --> 00:12:45.420]  就是若白和那三個朋友
[00:12:45.420 --> 00:12:46.420]  後來再加上一個爾利胡
[00:12:46.420 --> 00:12:47.420]  四個
[00:12:47.420 --> 00:12:48.420]  跟他在那裡爭論
[00:12:48.420 --> 00:12:51.420]  他穿了大部分的時間
[00:12:51.420 --> 00:12:53.420]  他們爭論的內容裡面
[00:12:53.420 --> 00:12:55.420]  就說我沒有做錯
[00:12:55.420 --> 00:12:56.420]  那些朋友說
[00:12:56.420 --> 00:12:58.420]  若白你怎麼會沒有做錯
[00:12:58.420 --> 00:13:00.420]  人怎麼會完美
[00:13:00.420 --> 00:13:01.420]  你說你沒有做錯
[00:13:01.420 --> 00:13:02.420]  你還說謊
[00:13:02.420 --> 00:13:04.420]  你還叫他狂妄
[00:13:04.420 --> 00:13:05.420]  這個本身就是一個錯
[00:13:05.420 --> 00:13:07.420]  他們爭論很多東西
[00:13:07.420 --> 00:13:09.420]  但是所有這幫人
[00:13:09.420 --> 00:13:12.420]  包括若白自己
[00:13:12.420 --> 00:13:14.420]  有一樣東西他看不到的
[00:13:14.420 --> 00:13:16.420]  就是天上那一幕
[00:13:16.420 --> 00:13:17.420]  所以若白記精彩的
[00:13:17.420 --> 00:13:20.420]  就是第一章第二章是天上那一幕
[00:13:20.420 --> 00:13:22.420]  天上那一幕若白知不知道
[00:13:22.420 --> 00:13:23.420]  不知道
[00:13:23.420 --> 00:13:24.420]  朋友知不知道
[00:13:24.420 --> 00:13:25.420]  不知道
[00:13:25.420 --> 00:13:26.420]  他都不知道天上有這一幕
[00:13:26.420 --> 00:13:30.420]  所以這幫人在爭論來爭論去的時候
[00:13:30.420 --> 00:13:33.420]  你說是不是就差了一層
[00:13:33.420 --> 00:13:35.420]  所以今天我們就說
[00:13:35.420 --> 00:13:37.420]  不如我們剩下一點時間
[00:13:37.420 --> 00:13:40.420]  就說天上的帷幕
[00:13:40.420 --> 00:13:42.420]  和人間的悲劇
[00:13:42.420 --> 00:13:44.420]  人間我們看到很多悲劇
[00:13:44.420 --> 00:13:48.420]  但是我們能不能夠有天上的眼光
[00:13:48.420 --> 00:13:49.420]  當然了
[00:13:49.420 --> 00:13:51.420]  你和我都是人
[00:13:51.420 --> 00:13:53.420]  我們不可能看到天上的東西
[00:13:53.420 --> 00:13:57.420]  不過若白記試一下第一章第二章
[00:13:57.420 --> 00:13:59.420]  讓我們知道一件事
[00:13:59.420 --> 00:14:00.420]  若白都不知道的
[00:14:00.420 --> 00:14:01.420]  當日
[00:14:01.420 --> 00:14:02.420]  今天我們知道的
[00:14:02.420 --> 00:14:03.420]  也應該知道的
[00:14:03.420 --> 00:14:06.420]  就是當我們人間所發生的事情的時候
[00:14:06.420 --> 00:14:11.420]  其實我們還有一個更高的永恆的層次裡面
[00:14:11.420 --> 00:14:13.420]  的事情正在發生
[00:14:13.420 --> 00:14:15.420]  就是天上那一幕
[00:14:15.420 --> 00:14:16.420]  好了
[00:14:16.420 --> 00:14:17.420]  說到天上那一幕
[00:14:17.420 --> 00:14:18.420]  大家都記得
[00:14:18.420 --> 00:14:20.420]  上一次我和大家說過
[00:14:20.420 --> 00:14:21.420]  那一幕就是
[00:14:21.420 --> 00:14:26.420]  神和撒旦兩輪的討論
[00:14:26.420 --> 00:14:28.420]  然後撒旦就出手
[00:14:28.420 --> 00:14:30.420]  攻擊若白
[00:14:30.420 --> 00:14:35.420]  首先是若白的財產和他的子女
[00:14:35.420 --> 00:14:37.420]  就是身外物
[00:14:37.420 --> 00:14:38.420]  第二
[00:14:38.420 --> 00:14:41.420]  就攻擊了若白自己的身體
[00:14:41.420 --> 00:14:43.420]  他的病痛
[00:14:43.420 --> 00:14:48.420]  我知道有些頂姐妹朋友
[00:14:48.420 --> 00:14:52.420]  你在螢幕面前
[00:14:52.420 --> 00:14:55.420]  你就會更加不服了
[00:14:55.420 --> 00:14:56.420]  喂
[00:14:56.420 --> 00:15:00.420]  神是陷害若白的
[00:15:00.420 --> 00:15:02.420]  原來若白所受的苦
[00:15:02.420 --> 00:15:04.420]  是神弄出來的
[00:15:04.420 --> 00:15:07.420]  這樣也很過分
[00:15:07.420 --> 00:15:11.420]  在這裡我不是要為神辯護
[00:15:11.420 --> 00:15:12.420]  也不是要為若白辯護
[00:15:12.420 --> 00:15:16.420]  不過我想和大家說一句真實的話
[00:15:16.420 --> 00:15:18.420]  和你想清楚
[00:15:18.420 --> 00:15:20.420]  第一
[00:15:20.420 --> 00:15:24.420]  誰讓若白受苦
[00:15:24.420 --> 00:15:26.420]  有些人說是神
[00:15:26.420 --> 00:15:27.420]  你先聽清楚
[00:15:27.420 --> 00:15:28.420]  你先看清楚
[00:15:28.420 --> 00:15:30.420]  不是
[00:15:30.420 --> 00:15:32.420]  是撒旦
[00:15:32.420 --> 00:15:36.420]  真正下手攻擊若白的是撒旦
[00:15:36.420 --> 00:15:38.420]  還有
[00:15:38.420 --> 00:15:40.420]  如果你說前面那一段
[00:15:40.420 --> 00:15:43.420]  若白的財產被人搶了
[00:15:43.420 --> 00:15:44.420]  那些迦勒底人
[00:15:44.420 --> 00:15:46.420]  就是那些外族人
[00:15:46.420 --> 00:15:48.420]  走去他的帳篷裡面
[00:15:48.420 --> 00:15:50.420]  本來他很好的生活
[00:15:50.420 --> 00:15:52.420]  誰知道殺他的僕人
[00:15:52.420 --> 00:15:53.420]  又搶他的牛羊
[00:15:53.420 --> 00:15:56.420]  然後連子女也殺了
[00:15:56.420 --> 00:15:59.420]  這些是那些迦勒底人做的
[00:15:59.420 --> 00:16:04.420]  我們不要這麼快將責任推向神
[00:16:04.420 --> 00:16:07.420]  不是神出手做的
[00:16:07.420 --> 00:16:09.420]  是迦勒底人做的
[00:16:09.420 --> 00:16:11.420]  迦勒底人做和神做有什麼分別
[00:16:11.420 --> 00:16:13.420]  不同
[00:16:13.420 --> 00:16:15.420]  為什麼
[00:16:15.420 --> 00:16:16.420]  因為迦勒底人
[00:16:16.420 --> 00:16:17.420]  這些外族人
[00:16:17.420 --> 00:16:19.420]  他有自由意志
[00:16:19.420 --> 00:16:20.420]  他貪婪
[00:16:20.420 --> 00:16:21.420]  他搶奪
[00:16:21.420 --> 00:16:23.420]  是出於他自己的決定
[00:16:23.420 --> 00:16:25.420]  同樣
[00:16:25.420 --> 00:16:27.420]  接著我就說
[00:16:27.420 --> 00:16:29.420]  魔鬼撒旦
[00:16:29.420 --> 00:16:31.420]  他也有自由意志
[00:16:31.420 --> 00:16:33.420]  所以誰負責
[00:16:33.420 --> 00:16:35.420]  是自由意志負責
[00:16:35.420 --> 00:16:38.420]  撒旦的自由選擇
[00:16:38.420 --> 00:16:41.420]  他是要陷害若白
[00:16:41.420 --> 00:16:44.420]  所以他決定要陷害若白
[00:16:44.420 --> 00:16:47.420]  不是神決定要陷害若白
[00:16:47.420 --> 00:16:48.420]  OK
[00:16:48.420 --> 00:16:51.420]  子女也未服
