
[00:00:00.000 --> 00:00:02.360]  好,丁甫子妹,複習一下,
[00:02:56.000 --> 00:02:57.000]  現在怎麼樣?
[00:02:57.000 --> 00:03:01.000]  打生長,
[00:03:01.000 --> 00:03:04.000]  所以到處都是癌症就這樣來的。
[00:03:04.000 --> 00:03:08.000]  請問這一個新人,
[00:03:08.000 --> 00:03:09.000]  這一個老我,
[00:03:09.000 --> 00:03:11.000]  老我已經在那邊那麼多年了,
[00:03:11.000 --> 00:03:12.000]  他成長得那麼強壯了,
[00:03:12.000 --> 00:03:14.000]  他做老大做了那麼多年了,
[00:03:14.000 --> 00:03:18.000]  他會甘心放棄他做老大嗎?
[00:03:18.000 --> 00:03:20.000]  不會,
[00:03:20.000 --> 00:03:22.000]  所以保羅在這裏,
[00:03:22.000 --> 00:03:26.000]  今天我們剛纔讀到這個經文前面提到說,
[00:03:26.000 --> 00:03:28.000]  叫順着聖靈而行,
[00:03:28.000 --> 00:03:30.000]  這是上禮拜的新聞,
[00:03:30.000 --> 00:03:31.000]  那接下來就是什麼?
[00:03:31.000 --> 00:03:36.000]  因爲聖靈跟情誼是相爭的,
[00:03:36.000 --> 00:03:38.000]  他以前自己做老大,
[00:03:38.000 --> 00:03:41.000]  今天進來一個人要跟他一起爭了,
[00:03:41.000 --> 00:03:44.000]  因爲聖靈要幫助我們,
[00:03:44.000 --> 00:03:46.000]  神話要幫助我們,
[00:03:46.000 --> 00:03:47.000]  使得我們這個新人,
[00:03:47.000 --> 00:03:49.000]  這個新的生命越來越長大,
[00:03:49.000 --> 00:03:53.000]  所以這兩邊就產生了征戰,
[00:03:53.000 --> 00:03:57.000]  我們這一生都活在這個征戰當中,
[00:03:57.000 --> 00:03:59.000]  連保羅都承認,
[00:03:59.000 --> 00:04:01.000]  他說我立志行善,
[00:04:01.000 --> 00:04:02.000]  由得我,
[00:04:02.000 --> 00:04:04.000]  行出來呢,
[00:04:04.000 --> 00:04:06.000]  由不得我,
[00:04:06.000 --> 00:04:08.000]  所以保羅感覺是很高興呢,
[00:04:08.000 --> 00:04:11.000]  還是很痛苦,
[00:04:11.000 --> 00:04:14.000]  那你呢?
[00:04:14.000 --> 00:04:17.000]  你有這種痛苦感覺嗎?
[00:04:17.000 --> 00:04:19.000]  沒有,
[00:04:19.000 --> 00:04:20.000]  我們山東人,
[00:04:20.000 --> 00:04:22.000]  對不起,
[00:04:22.000 --> 00:04:27.000]  我們北方人就是直腸子,
[00:04:27.000 --> 00:04:29.000]  所以我脾氣發出來,
[00:04:29.000 --> 00:04:30.000]  我們山東人,
[00:04:30.000 --> 00:04:32.000]  我們北方人就是這樣,
[00:04:32.000 --> 00:04:33.000]  對不起,
[00:04:33.000 --> 00:04:36.000]  那個時光,
[00:04:36.000 --> 00:04:40.000]  你不認識主的時候,
[00:04:40.000 --> 00:04:43.000]  你任意妄行,
[00:04:43.000 --> 00:04:45.000]  隨着自己的本性,
[00:04:45.000 --> 00:04:47.000]  隨着肉體而行,
[00:04:47.000 --> 00:04:49.000]  但是當我們信了主之後,
[00:04:49.000 --> 00:04:52.000]  我們就要順着聖靈而行,
[00:04:52.000 --> 00:05:02.000]  跟你旁邊說你要順着聖靈而行,
[00:05:02.000 --> 00:05:06.000]  所以在前面信息裏面,
[00:05:06.000 --> 00:05:07.000]  他告訴我們一個,
[00:05:07.000 --> 00:05:10.000]  兩個可以說是一個完全不同的,
[00:05:10.000 --> 00:05:13.000]  一個是順着聖靈,
[00:05:13.000 --> 00:05:15.000]  另外一個就是什麼?
[00:05:15.000 --> 00:05:17.000]  放縱肉體,
[00:05:17.000 --> 00:05:19.000]  他說你們若順着聖靈,
[00:05:19.000 --> 00:05:24.000]  就不放縱肉體了,
[00:05:24.000 --> 00:05:26.000]  但是親愛的同志們,
[00:05:26.000 --> 00:05:28.000]  今天一個人還不認識神之前,
[00:05:28.000 --> 00:05:32.000]  請問他是活在哪一種光景當中?
[00:05:32.000 --> 00:05:33.000]  哪一種?
[00:05:33.000 --> 00:05:36.000]  放縱肉體,
[00:05:36.000 --> 00:05:37.000]  我們信了主之後,
[00:05:37.000 --> 00:05:41.000]  我們應該活在哪一種的景況當中?
[00:05:41.000 --> 00:05:42.000]  順着聖靈,
[00:05:42.000 --> 00:05:43.000]  對不對?
[00:05:43.000 --> 00:05:44.000]  但是reality,
[00:05:44.000 --> 00:05:45.000]  親愛的同志們,
[00:05:45.000 --> 00:05:47.000]  我們今天要來檢視一下,
[00:05:47.000 --> 00:05:49.000]  我們有多少的時候,
[00:05:49.000 --> 00:05:52.000]  我們是順着聖靈,
[00:05:52.000 --> 00:05:56.000]  還是放縱肉體?
[00:05:56.000 --> 00:06:02.000]  在迦勒住第5章19節21節,
[00:06:02.000 --> 00:06:05.000]  本來我是想要把這個一直講到聖靈的果子,
[00:06:05.000 --> 00:06:07.000]  後來發現太長了,
[00:06:07.000 --> 00:06:09.000]  講下去不得了,
[00:06:09.000 --> 00:06:11.000]  所以我們就一段一段來看,
[00:06:11.000 --> 00:06:15.000]  我們今天先來看聖靈的果子的相反,
[00:06:15.000 --> 00:06:20.000]  他說情慾的事都是顯而易見的,
[00:06:20.000 --> 00:06:22.000]  接着,
[00:06:22.000 --> 00:06:25.000]  保羅就提了大概16項,
[00:06:25.000 --> 00:06:28.000]  我們等一下會來談,
[00:06:28.000 --> 00:06:31.000]  他說情慾的事,
[00:06:31.000 --> 00:06:33.000]  當我們一講情慾的時候,
[00:06:33.000 --> 00:06:34.000]  親愛的同志們,
[00:06:34.000 --> 00:06:36.000]  斯基畢正上次我信息有提到,
[00:06:36.000 --> 00:06:37.000]  當你想到情慾的時候,
[00:06:37.000 --> 00:06:41.000]  我們中文這個情慾給人的感覺是什麼?
[00:06:41.000 --> 00:06:43.000]  會讓你想到什麼?
[00:06:43.000 --> 00:06:46.000]  性,
[00:06:46.000 --> 00:06:49.000]  但是請你看一下,
[00:06:49.000 --> 00:06:51.000]  接下來說的這些裏面,
[00:06:51.000 --> 00:06:54.000]  有沒有跟性無關的?
[00:06:54.000 --> 00:06:56.000]  很多,
[00:06:56.000 --> 00:06:57.000]  是不是?
[00:06:57.000 --> 00:06:59.000]  所以問題來了,
[00:06:59.000 --> 00:07:00.000]  這個情慾是什麼呢?
[00:07:00.000 --> 00:07:03.000]  中文翻譯成的這個情慾,
[00:07:03.000 --> 00:07:08.000]  希臘文其實就是肉體,
[00:07:08.000 --> 00:07:10.000]  英文怎麼說?
[00:07:10.000 --> 00:07:13.000]  The act of the flesh,
[00:07:13.000 --> 00:07:15.000]  是不是?
[00:07:15.000 --> 00:07:17.000]  這就是肉體,
[00:07:17.000 --> 00:07:21.000]  所以其實這裏的情慾,
[00:07:21.000 --> 00:07:24.000]  他講的是肉體,
[00:07:24.000 --> 00:07:25.000]  不一樣了,
[00:07:25.000 --> 00:07:29.000]  記得上次我們講說順着肉體的情慾,
[00:07:29.000 --> 00:07:31.000]  那個講的是,
[00:07:31.000 --> 00:07:33.000]  情慾是desire,
[00:07:33.000 --> 00:07:35.000]  肉體是flesh,
[00:07:35.000 --> 00:07:41.000]  所以這個慾望是從肉體裏面產生出來的慾望,
[00:07:41.000 --> 00:07:43.000]  瞭解我說的意思嗎?
[00:07:43.000 --> 00:07:45.000]  但這邊講到情慾的事,
[00:07:45.000 --> 00:07:46.000]  這個情慾,
[00:07:46.000 --> 00:07:49.000]  他是指的是肉體,
[00:07:49.000 --> 00:07:52.000]  我不曉得中文爲什麼要把它翻成情慾,
[00:07:52.000 --> 00:07:55.000]  可能是因爲後面的這些東西,
[00:07:55.000 --> 00:07:56.000]  他把它翻譯出來,
[00:07:56.000 --> 00:07:59.000]  他的一個怎麼樣,
[00:07:59.000 --> 00:08:01.000]  就是比較具體的行爲,
[00:08:01.000 --> 00:08:03.000]  那的事呢?
[00:08:03.000 --> 00:08:05.000]  情慾的事,
[00:08:05.000 --> 00:08:06.000]  這個事,
[00:08:06.000 --> 00:08:09.000]  原文的意思是工作,
[00:08:09.000 --> 00:08:10.000]  行爲,
[00:08:10.000 --> 00:08:12.000]  行動,
[00:08:12.000 --> 00:08:14.000]  因此情慾的事,
[00:08:14.000 --> 00:08:18.000]  我們可以把它翻譯成肉體的工作,
[00:08:18.000 --> 00:08:20.000]  或肉體的行動,
[00:08:20.000 --> 00:08:24.000]  行爲,
[00:08:24.000 --> 00:08:25.000]  這表明,
[00:08:25.000 --> 00:08:26.000]  接下來講的這些事情,
[00:08:26.000 --> 00:08:31.000]  是從肉體裏面所產生出來的一些行爲,
[00:08:31.000 --> 00:08:35.000]  這些行爲,
[00:08:35.000 --> 00:08:40.000]  都是從我們自己的老我裏面的產物,
[00:08:40.000 --> 00:08:41.000]  我們就看看,
[00:08:41.000 --> 00:08:42.000]  我們把它這一段,
[00:08:42.000 --> 00:08:45.000]  這16項我們分成四方面,
[00:08:45.000 --> 00:08:47.000]  第一方面,
[00:08:47.000 --> 00:08:51.000]  就是跟性方面有關的罪,
[00:08:51.000 --> 00:09:03.000]  哪些是跟性方面有關的罪?
[00:09:03.000 --> 00:09:05.000]  我們看看這分成四項,
[00:09:05.000 --> 00:09:06.000]  第一個,
[00:09:06.000 --> 00:09:09.000]  就是姦淫,
[00:09:09.000 --> 00:09:10.000]  不是姦淫,
[00:09:10.000 --> 00:09:12.000]  淫亂,
[00:09:12.000 --> 00:09:13.000]  污穢,
[00:09:13.000 --> 00:09:14.000]  邪道,
[00:09:14.000 --> 00:09:15.000]  是不是?
[00:09:15.000 --> 00:09:26.000]  什麼叫淫亂?
[00:09:26.000 --> 00:09:31.000]  婚前性行爲是不是淫亂?
[00:09:31.000 --> 00:09:35.000]  但是今天在美國歐美的文化裏面,
[00:09:35.000 --> 00:09:37.000]  根據統計,
[00:09:37.000 --> 00:09:45.000]  只有10%的人認爲婚前性行爲是罪,
[00:09:45.000 --> 00:09:46.000]  換句話說,
[00:09:46.000 --> 00:09:47.000]  90%的人,
[00:09:47.000 --> 00:09:48.000]  歐美的人,
[00:09:48.000 --> 00:09:49.000]  現在觀念當中覺得,
[00:09:49.000 --> 00:09:51.000]  婚前性行爲不是罪,
[00:09:51.000 --> 00:09:53.000]  It's OK,
[00:09:53.000 --> 00:09:56.000]  Everybody does,
[00:09:56.000 --> 00:09:59.000]  那其他人呢?
[00:09:59.000 --> 00:10:00.000]  所以,
[00:10:00.000 --> 00:10:01.000]  世界上告訴我們說,
[00:10:01.000 --> 00:10:03.000]  淫亂,
[00:10:03.000 --> 00:10:06.000]  淫亂是不是罪?
[00:10:06.000 --> 00:10:08.000]  大聲說!
[00:10:08.000 --> 00:10:09.000]  好,
[00:10:09.000 --> 00:10:10.000]  那麼,
[00:10:10.000 --> 00:10:12.000]  婚前性行爲是罪,
[00:10:12.000 --> 00:10:13.000]  是不是?
[00:10:13.000 --> 00:10:16.000]  美國大概根據最近的今年的統計,
[00:10:16.000 --> 00:10:19.000]  美國的成年人當中,
[00:10:19.000 --> 00:10:25.000]  有73%都有性經驗,
[00:10:25.000 --> 00:10:26.000]  就是說,
[00:10:26.000 --> 00:10:27.000]  他沒有結婚,
[00:10:27.000 --> 00:10:29.000]  他一直單身,
[00:10:29.000 --> 00:10:31.000]  或者是,
[00:10:31.000 --> 00:10:33.000]  不管他現在是LGBT,
[00:10:33.000 --> 00:10:34.000]  現在很亂,
[00:10:34.000 --> 00:10:39.000]  就是說他都有性經驗,
[00:10:39.000 --> 00:10:41.000]  73% majority,
[00:10:41.000 --> 00:10:42.000]  73%,
[00:10:42.000 --> 00:10:43.000]  看到沒有?
[00:10:43.000 --> 00:10:45.000]  三分之二的比例,
[00:10:45.000 --> 00:10:46.000]  就表明說,
[00:10:46.000 --> 00:10:49.000]  這是一個主流的美國文化,
[00:10:49.000 --> 00:10:51.000]  那家庭之輩,
[00:10:51.000 --> 00:10:53.000]  你要了解你的孩子,
[00:10:53.000 --> 00:10:54.000]  你的孫輩,
[00:10:54.000 --> 00:10:59.000]  就今天就生活在這樣子一個大的環境當中,
[00:10:59.000 --> 00:11:02.000]  他所認爲正常的,
[00:11:02.000 --> 00:11:05.000]  你可能覺得不正常,
[00:11:05.000 --> 00:11:09.000]  這是對我們今天教導孩子一個很大的挑戰,
[00:11:09.000 --> 00:11:14.000]  我看到一些華人的父母親,
[00:11:14.000 --> 00:11:22.000]  孩子同居跟男朋友或者女朋友同居,
[00:11:22.000 --> 00:11:26.000]  父母親無可奈何,
[00:11:26.000 --> 00:11:30.000]  也只能夠接受他們,
[00:11:30.000 --> 00:11:33.000]  這種情形在華人的當中,
[00:11:33.000 --> 00:11:36.000]  也開始漸漸普遍,
[00:11:36.000 --> 00:11:39.000]  你可以看見那個文化的影響有多大,
[00:11:39.000 --> 00:11:40.000]  是不是?
[00:11:40.000 --> 00:11:42.000]  那親愛的同志們,
[00:11:42.000 --> 00:11:43.000]  保羅在這裏告訴我們說,
[00:11:43.000 --> 00:11:48.000]  淫亂、污穢、邪道,
[00:11:48.000 --> 00:11:53.000]  這個邪道比前面兩個更厲害,
[00:11:53.000 --> 00:11:58.000]  污穢還比較講的是私下的,
[00:11:58.000 --> 00:12:04.000]  邪道指的是公開的污穢,
[00:12:04.000 --> 00:12:08.000]  最近在今年7月的時候,
[00:12:08.000 --> 00:12:11.000]  這已經舉行過,
[00:12:11.000 --> 00:12:18.000]  在美國的柳澳良舉行了一個性自由的遊行,
[00:12:18.000 --> 00:12:23.000]  叫Sexual Freedom Parade,
[00:12:23.000 --> 00:12:28.000]  我們來看看,
[00:12:28.000 --> 00:12:35.000]  我挑了一張比較可以看的照片,
[00:12:35.000 --> 00:12:40.000]  其實你看這個非常類似LGBTQ的遊行,
[00:12:40.000 --> 00:12:43.000]  但這個性自由的遊行,
[00:12:43.000 --> 00:12:46.000]  它的主題、內容是什麼呢?
[00:12:46.000 --> 00:12:49.000]  它是需要買票的,
[00:12:49.000 --> 00:12:53.000]  一個人的入場券,
[00:12:53.000 --> 00:12:54.000]  五天四夜,
[00:12:54.000 --> 00:12:58.000]  你猜猜看多少錢?
[00:12:58.000 --> 00:13:00.000]  不包括機票,
[00:13:00.000 --> 00:13:01.000]  不包括車費,
[00:13:01.000 --> 00:13:03.000]  不包括住宿費,
[00:13:03.000 --> 00:13:05.000]  單單就是你參加的費用,
[00:13:05.000 --> 00:13:06.000]  多少錢?
[00:13:06.000 --> 00:13:11.000]  五天四夜850塊,
[00:13:11.000 --> 00:13:12.000]  全美各地,
[00:13:12.000 --> 00:13:18.000]  甚至全世界各地有3000人來參加,
[00:13:18.000 --> 00:13:23.000]  包了柳澳良那邊的房間1500間,
[00:13:23.000 --> 00:13:27.000]  那裏面的內容不堪入目,
[00:13:27.000 --> 00:13:32.000]  連提我都不要去提他,
[00:13:32.000 --> 00:13:34.000]  這是一個公開的,
[00:13:34.000 --> 00:13:38.000]  這不是你一搜索就搜出來的,
[00:13:38.000 --> 00:13:43.000]  在美國這樣子一種淫穢的活動,
[00:13:43.000 --> 00:13:45.000]  一種的聚會,
[00:13:45.000 --> 00:13:52.000]  一個reference竟然可以公公開開的舉行,
[00:13:52.000 --> 00:13:55.000]  你說是不是索多馬爾摩拉?
[00:13:55.000 --> 00:13:57.000]  今天美國到了一個地步,
[00:13:57.000 --> 00:13:58.000]  自由到了一個地步,
[00:13:58.000 --> 00:14:05.000]  隨便放縱肉體的食慾。
[00:14:05.000 --> 00:14:09.000]  好,那我們再來看,
[00:14:09.000 --> 00:14:11.000]  接下來他提到什麼呢?
[00:14:11.000 --> 00:14:14.000]  他提到拜偶像邪術,
[00:14:14.000 --> 00:14:16.000]  我不一一講了,
[00:14:16.000 --> 00:14:18.000]  因爲這一一講很多要很長,
[00:14:18.000 --> 00:14:21.000]  但是拜偶像邪術裏面我要特別提到,
[00:14:21.000 --> 00:14:22.000]  丟什麼你知道嗎?
[00:14:22.000 --> 00:14:25.000]  這又是一個文化的影響,
[00:14:25.000 --> 00:14:27.000]  在剛纔講的那個裏面,
[00:14:27.000 --> 00:14:34.000]  他其中有一項是讓你參加的人去參加,
[00:14:34.000 --> 00:14:39.000]  他叫做裸體瑜伽,
[00:14:39.000 --> 00:14:43.000]  基督徒可不可以去瑜伽?
[00:14:43.000 --> 00:14:45.000]  爲什麼?
[00:14:45.000 --> 00:14:46.000]  很多人不瞭解,
[00:14:46.000 --> 00:14:50.000]  因爲瑜伽只不過是一個操練自己放鬆一種,
[00:14:50.000 --> 00:14:52.000]  甚至覺得它是一個健身的東西,
[00:14:52.000 --> 00:14:53.000]  你懂意思嗎?
[00:14:53.000 --> 00:14:56.000]  現在就知道瑜伽從哪裏來的嗎?
[00:14:56.000 --> 00:14:58.000]  瑜伽從印度教來的,
[00:14:58.000 --> 00:15:01.000]  瑜伽需不需要打坐?
[00:15:01.000 --> 00:15:06.000]  打坐那個動作就可以以邪靈上身,
[00:15:06.000 --> 00:15:10.000]  我多年趕軌處理這方面的經驗,
[00:15:10.000 --> 00:15:17.000]  聖經上告訴我們說不要跟這些有任何的接觸,
[00:15:17.000 --> 00:15:23.000]  瑜伽現在在年輕人當中也很流行,
[00:15:23.000 --> 00:15:28.000]  說你是什麼星座?
[00:15:28.000 --> 00:15:29.000]  你是什麼座?
[00:15:29.000 --> 00:15:30.000]  觸力座?
[00:15:30.000 --> 00:15:31.000]  天蠍座?
[00:15:31.000 --> 00:15:35.000]  還有什麼座?
[00:15:35.000 --> 00:15:39.000]  甚至連我們中國人也很喜歡問人家說,
[00:15:39.000 --> 00:15:41.000]  你是屬什麼的?
[00:15:41.000 --> 00:15:47.000]  屬豬!
[00:15:47.000 --> 00:15:48.000]  我信了主之後,
[00:15:48.000 --> 00:15:51.000]  我基本上除了爲了知道年齡之外,
[00:15:51.000 --> 00:15:54.000]  我就不太講我屬什麼了,
[00:15:54.000 --> 00:16:01.000]  你問我的話我就屬基督了。
[00:16:01.000 --> 00:16:03.000]  你說沒有什麼天蠍座,
[00:16:03.000 --> 00:16:12.000]  那個東西就是一種邪術,就是一種算命的東西在裏面。
[00:16:12.000 --> 00:16:15.000]  當你去相信它的時候,
[00:16:15.000 --> 00:16:16.000]  它就變成一個信仰,
[00:16:16.000 --> 00:16:18.000]  懂我說的意思嗎?
[00:16:18.000 --> 00:16:20.000]  所以親愛的同志們,
[00:16:20.000 --> 00:16:24.000]  今天魔鬼透過各式各樣的方式,
[00:16:24.000 --> 00:16:25.000]  西方也好,
[00:16:25.000 --> 00:16:26.000]  東方也好,
[00:16:26.000 --> 00:16:31.000]  其實就是想要牢籠人的心。
[00:16:31.000 --> 00:16:35.000]  對不起,我剛纔這個還沒講。
[00:16:35.000 --> 00:16:41.000]  接着這裏提到說,
[00:16:41.000 --> 00:16:42.000]  仇恨、
[00:16:42.000 --> 00:16:44.000]  憎恨、
[00:16:44.000 --> 00:16:45.000]  嫉恨、
[00:16:45.000 --> 00:16:46.000]  老怒、
[00:16:46.000 --> 00:16:47.000]  結黨、
[00:16:47.000 --> 00:16:48.000]  紛爭、
[00:16:48.000 --> 00:16:49.000]  異端、
[00:16:49.000 --> 00:16:50.000]  嫉妒、
[00:16:50.000 --> 00:16:52.000]  兇殺,
[00:16:52.000 --> 00:16:57.000]  這些是屬於人際關係方面的問題,
[00:16:57.000 --> 00:17:00.000]  這些罪。
[00:17:00.000 --> 00:17:02.000]  好像說,
[00:17:02.000 --> 00:17:06.000]  聖經上第一件的謀殺案,
[00:17:06.000 --> 00:17:11.000]  該隱跟亞伯這對兄弟,
[00:17:11.000 --> 00:17:16.000]  該隱嫉妒他的弟弟亞伯,
[00:17:16.000 --> 00:17:20.000]  亞伯上帝看中亞伯的獻祭,
[00:17:20.000 --> 00:17:21.000]  記不記得?
[00:17:21.000 --> 00:17:25.000]  亞伯獻什麼?
[00:17:25.000 --> 00:17:26.000]  羊羔,
[00:17:26.000 --> 00:17:29.000]  那麼該隱獻什麼?
[00:17:29.000 --> 00:17:30.000]  土產,
[00:17:30.000 --> 00:17:33.000]  是不是?
[00:17:33.000 --> 00:17:37.000]  好,那我不去仔細分析了。
[00:17:37.000 --> 00:17:38.000]  但是聖經上說,
[00:17:38.000 --> 00:17:42.000]  上帝看中亞伯的獻祭,
[00:17:42.000 --> 00:17:46.000]  他看不中該隱的獻祭,
[00:17:46.000 --> 00:17:49.000]  是吧?
[00:17:49.000 --> 00:17:53.000]  所以該隱嫉恨他的弟弟,
[00:17:53.000 --> 00:17:56.000]  就把他殺了。
[00:17:56.000 --> 00:18:00.000]  所以你會發現嫉妒可不可怕?
[00:18:00.000 --> 00:18:01.000]  可不可怕?
[00:18:01.000 --> 00:18:03.000]  誰不會嫉妒?
[00:18:03.000 --> 00:18:04.000]  有沒有人不嫉妒的?
[00:18:04.000 --> 00:18:06.000]  從小到大我都不嫉妒,
[00:18:06.000 --> 00:18:09.000]  有沒有?
[00:18:09.000 --> 00:18:11.000]  我們都會嫉妒,
[00:18:11.000 --> 00:18:13.000]  但是因爲嫉妒,
[00:18:13.000 --> 00:18:19.000]  他最後很可能產生兇殺案。
[00:18:19.000 --> 00:18:22.000]  好,那麼另外,
[00:18:22.000 --> 00:18:24.000]  在哥倫多教會,
[00:18:24.000 --> 00:18:27.000]  當然哥倫多教會有很多問題,
[00:18:27.000 --> 00:18:28.000]  各式各樣的問題,對不對?
[00:18:28.000 --> 00:18:30.000]  所以我們在程序院裏面說,
[00:18:30.000 --> 00:18:32.000]  你要讀教會,
[00:18:32.000 --> 00:18:35.000]  就是研究教會的問題怎麼處理呢?
[00:18:35.000 --> 00:18:38.000]  讀哥倫多前書。
[00:18:38.000 --> 00:18:42.000]  哥倫多前書他們其中一個問題就是,
[00:18:42.000 --> 00:18:46.000]  這個就是結黨紛爭。
[00:18:46.000 --> 00:18:48.000]  有人說我是屬保羅的,
[00:18:48.000 --> 00:18:51.000]  有人說我是屬基法的,
[00:18:51.000 --> 00:18:54.000]  有人說我是屬亞波羅的,
[00:18:54.000 --> 00:18:56.000]  對不對?
[00:18:56.000 --> 00:18:59.000]  那麼親愛的同志們,
[00:18:59.000 --> 00:19:02.000]  保羅就責備他們,
[00:19:02.000 --> 00:19:06.000]  你們在分黨結派。
[00:19:06.000 --> 00:19:08.000]  那這是什麼?
[00:19:08.000 --> 00:19:12.000]  這裏這裏說的結黨紛爭,
[00:19:12.000 --> 00:19:15.000]  看到沒有?
[00:19:15.000 --> 00:19:16.000]  親愛的同志們,
[00:19:16.000 --> 00:19:17.000]  我們會不會結黨紛爭?
[00:19:17.000 --> 00:19:19.000]  會不會?
[00:19:19.000 --> 00:19:25.000]  這也是我常常在教會里面提醒我們的。
[00:19:25.000 --> 00:19:29.000]  當我們說你是臺灣來的,
[00:19:29.000 --> 00:19:31.000]  你是大陸來的,
[00:19:31.000 --> 00:19:34.000]  你是香港來的時候,
[00:19:34.000 --> 00:19:37.000]  你的心態要對。
[00:19:37.000 --> 00:19:41.000]  我不是說你們不可以問對方哪裏來的,
[00:19:41.000 --> 00:19:43.000]  可是你的心態裏面,
[00:19:43.000 --> 00:19:45.000]  如果是一種結黨,
[00:19:45.000 --> 00:19:48.000]  一種區分,
[00:19:48.000 --> 00:19:53.000]  你就給魔鬼留地步。
[00:19:53.000 --> 00:19:55.000]  早期的時候,
[00:19:55.000 --> 00:19:57.000]  我看到一些北美教會,
[00:19:57.000 --> 00:20:00.000]  臺灣人居多,
[00:20:00.000 --> 00:20:03.000]  慢慢慢慢國內來的多了,
[00:20:03.000 --> 00:20:05.000]  臺灣人說,
[00:20:05.000 --> 00:20:10.000]  我不要跟大陸人在一個團體。
[00:20:10.000 --> 00:20:14.000]  結果上帝很幽默,
[00:20:14.000 --> 00:20:17.000]  臺灣人不來了,
[00:20:17.000 --> 00:20:19.000]  新竹的全都是國內來的,
[00:20:19.000 --> 00:20:21.000]  怎麼辦?
[00:20:21.000 --> 00:20:25.000]  所以神州團契,
[00:20:25.000 --> 00:20:27.000]  本來是隻有一個,
[00:20:27.000 --> 00:20:29.000]  現在幾乎每一個都是神州團契了,
[00:20:29.000 --> 00:20:31.000]  你懂我意思嗎?
[00:20:31.000 --> 00:20:32.000]  我們教會來看,
[00:20:32.000 --> 00:20:33.000]  喜樂,
[00:20:33.000 --> 00:20:36.000]  請問你們最多的是哪裏來的?
