
[00:00:00.000 --> 00:00:03.840]  為了預備今天跟大家分享這個題目
[00:06:53.560 --> 00:06:56.120]  現在耶穌這麼多人擁戴
[00:06:56.120 --> 00:06:58.640]  氣勢如虹
[00:06:58.640 --> 00:06:59.560]  竟然就開始想到
[00:06:59.560 --> 00:07:01.840]  以後如果耶穌得國的時候
[00:07:01.840 --> 00:07:04.040]  我坐在哪裡呢
[00:07:04.040 --> 00:07:05.960]  開始想怎麼上位
[00:07:05.960 --> 00:07:08.160]  怎麼去做頭
[00:07:08.160 --> 00:07:13.960]  而雅各和約翰的媽媽
[00:07:13.960 --> 00:07:15.440]  跟耶穌有一些裙帶關係
[00:07:15.440 --> 00:07:16.760]  大家知不知道
[00:07:16.760 --> 00:07:20.640]  原來雅各和約翰的爸爸叫西比泰
[00:07:20.640 --> 00:07:23.240]  他媽媽叫薩羅米
[00:07:23.240 --> 00:07:26.280]  是瑪利亞的姐姐
[00:07:26.280 --> 00:07:29.840]  他跟耶穌有一些親戚關係
[00:07:29.840 --> 00:07:33.400]  西比泰的妻子薩羅米就帶了他們兩個兒子
[00:07:33.400 --> 00:07:35.640]  就是雅各和約翰去找耶穌
[00:07:35.640 --> 00:07:38.440]  喂 耶穌啊
[00:07:38.440 --> 00:07:39.800]  當你得國的時候
[00:07:39.800 --> 00:07:41.640]  當你成為國王的時候
[00:07:41.640 --> 00:07:42.640]  可不可以我們兩個兒子
[00:07:42.640 --> 00:07:43.960]  一個做你的左丞相
[00:07:43.960 --> 00:07:46.400]  一個做你的右丞相
[00:07:46.400 --> 00:07:49.280]  來找耶穌
[00:07:49.280 --> 00:07:51.240]  當然大家如果熟悉聖經的話
[00:07:51.240 --> 00:07:53.600]  都知道他們這個行動
[00:07:53.600 --> 00:07:57.280]  當然是引起其他門徒的不滿
[00:07:57.280 --> 00:07:58.600]  沒有教錯
[00:07:58.600 --> 00:08:02.360]  你拉關係想這樣上位
[00:08:02.360 --> 00:08:04.440]  為什麼這些門徒會這樣想
[00:08:04.440 --> 00:08:06.400]  因為他們同樣有這樣的想法
[00:08:06.400 --> 00:08:07.600]  如果耶穌真是國王
[00:08:07.600 --> 00:08:09.600]  誰不想一個在耶穌的左邊
[00:08:09.600 --> 00:08:12.240]  一個在耶穌的右邊
[00:08:12.240 --> 00:08:14.440]  這些門徒同時在那個時間
[00:08:14.440 --> 00:08:15.880]  雖然跟了耶穌幾年的時間
[00:08:15.880 --> 00:08:18.120]  但是沒辦法的
[00:08:18.120 --> 00:08:20.400]  受社會的風氣文化影響
[00:08:20.400 --> 00:08:25.480]  誰不想做一個位高權重
[00:08:25.480 --> 00:08:29.840]  可以統治人 可以操控人的人
[00:08:29.840 --> 00:08:32.240]  有權有勢 幾何
[00:08:32.240 --> 00:08:35.480]  好事來的
[00:08:35.480 --> 00:08:37.600]  耶穌知道門徒也有這樣的想法
[00:08:37.600 --> 00:08:39.120]  不單單是雅各約翰
[00:08:39.120 --> 00:08:42.040]  不單單是他的父母
[00:08:42.040 --> 00:08:45.720]  於是耶穌就叫了一群門徒來
[00:08:45.720 --> 00:08:46.880]  就跟他們說
[00:08:46.880 --> 00:08:48.640]  你們想做阿頭
[00:08:48.640 --> 00:08:50.920]  你們想做左丞相 右丞相
[00:08:50.920 --> 00:08:55.680]  你要學做一個謙卑服侍人的人
[00:08:55.680 --> 00:08:58.040]  你要做一個僕人領袖
[00:08:58.040 --> 00:09:01.000]  我們看看馬克福音第十章怎麼說
[00:09:01.000 --> 00:09:03.360]  耶穌就叫他們來
[00:09:03.360 --> 00:09:04.240]  對他們說
[00:09:04.240 --> 00:09:06.920]  你們知道外邦人
[00:09:06.920 --> 00:09:09.920]  有尊為君王的治理他們
[00:09:09.920 --> 00:09:12.760]  有大臣操權管束他們
[00:09:12.760 --> 00:09:14.440]  只是在你們中間
[00:09:14.440 --> 00:09:15.960]  不是這樣
[00:09:15.960 --> 00:09:18.760]  你們中間誰願為大
[00:09:18.760 --> 00:09:22.160]  就必作你們的傭人
[00:09:22.160 --> 00:09:23.520]  就是傭人
[00:09:23.520 --> 00:09:24.640]  在你們中間
[00:09:24.640 --> 00:09:26.280]  誰願為首
[00:09:26.280 --> 00:09:28.760]  就必作眾人的僕人
[00:09:28.760 --> 00:09:31.080]  因為人子來
[00:09:31.080 --> 00:09:32.680]  說他自己
[00:09:32.680 --> 00:09:36.000]  並不是要受人的服侍
[00:09:36.000 --> 00:09:37.920]  乃是要服侍人
[00:09:37.920 --> 00:09:43.680]  並且要捨命作多人的屬教
[00:09:43.680 --> 00:09:44.600]  耶穌跟門徒說
[00:09:44.600 --> 00:09:46.200]  你們中間誰想做大
[00:09:46.200 --> 00:09:47.520]  想做阿頭
[00:09:47.520 --> 00:09:52.640]  那你就先要去做人家的傭人
[00:09:52.640 --> 00:09:56.600]  你們中間誰要做左丞宣右丞相
[00:09:56.600 --> 00:09:59.520]  人之下 萬人之上
[00:09:59.520 --> 00:10:04.920]  就必須要做眾人的僕人
[00:10:04.920 --> 00:10:07.560]  今日我們姜濤偉教經常聽這些說話
[00:10:07.560 --> 00:10:09.600]  聽慣了好像沒什麼緊要
[00:10:09.600 --> 00:10:12.000]  但當時的門徒來說
[00:10:12.000 --> 00:10:14.680]  有沒有搞錯 耶穌說這樣的話
[00:10:14.680 --> 00:10:16.520]  因為那個世界是什麼世界
[00:10:16.520 --> 00:10:19.680]  那個環境是弱肉強食
[00:10:19.680 --> 00:10:25.240]  以強權軍力去征服世界的時間
[00:10:25.240 --> 00:10:28.240]  耶穌的教導根本不可思議
[00:10:28.240 --> 00:10:33.880]  對他們來說是難以理解的一個教導
[00:10:33.880 --> 00:10:35.320]  做阿頭
[00:10:35.320 --> 00:10:36.760]  做帶頭的那個
[00:10:36.760 --> 00:10:38.920]  不講權
[00:10:38.920 --> 00:10:40.440]  不用武力
[00:10:40.440 --> 00:10:42.400]  怎樣去炸
[00:10:42.400 --> 00:10:46.200]  耶穌說你要做一個傭人
[00:10:46.200 --> 00:10:49.320]  好像一個僕人一樣
[00:10:49.320 --> 00:10:50.760]  所以今日我的題目是
[00:10:50.760 --> 00:10:53.160]  要學做一個僕人領袖
[00:10:53.160 --> 00:10:55.600]  但耶穌沒有用這個名稱
[00:10:55.600 --> 00:10:57.040]  即是僕人領袖
[00:10:57.040 --> 00:10:59.240]  如果你在外面做工
[00:10:59.240 --> 00:11:03.560]  或者你讀書讀領袖學的時候
[00:11:03.560 --> 00:11:07.840]  你會發覺僕人領袖這個名詞
[00:11:07.840 --> 00:11:10.720]  是1970年
[00:11:10.720 --> 00:11:12.800]  一個領袖學家
[00:11:12.800 --> 00:11:15.520]  叫做Robert Greenleaf
[00:11:15.520 --> 00:11:19.880]  首次提出僕人領袖這個名稱
[00:11:19.880 --> 00:11:21.480]  這個名稱的意思是什麼呢
[00:11:21.480 --> 00:11:26.200]  他說真正的領袖
[00:11:26.200 --> 00:11:29.760]  不是先追求權力和地位
[00:11:29.760 --> 00:11:33.360]  而是出於服侍他人的心
[00:11:33.360 --> 00:11:38.240]  進而自然去帶領其他人
[00:11:38.240 --> 00:11:40.320]  所以僕人領袖這個名詞
[00:11:40.320 --> 00:11:43.240]  是Robert Greenleaf提出來的
[00:11:43.240 --> 00:11:44.920]  Greenleaf
[00:11:44.920 --> 00:11:46.400]  所提出這個理念
[00:11:46.400 --> 00:11:49.040]  和耶穌的教導是否不謀而合
[00:11:49.040 --> 00:11:50.600]  很相似
[00:11:50.600 --> 00:11:52.160]  相似而已
[00:11:52.160 --> 00:11:54.080]  不是完全一樣
[00:11:54.080 --> 00:11:55.640]  因為耶穌的教導門徒
[00:11:55.640 --> 00:11:56.880]  還強調了什麼
[00:11:56.880 --> 00:11:58.080]  在字裡的行間
[00:11:58.080 --> 00:11:59.960]  一會兒你會更加清楚
[00:11:59.960 --> 00:12:02.400]  耶穌所強調這個領袖
[00:12:02.400 --> 00:12:03.440]  不單單是一個僕人
[00:12:03.440 --> 00:12:04.760]  一個傭人
[00:12:04.760 --> 00:12:08.880]  更加是謙卑去服侍
[00:12:08.880 --> 00:12:11.800]  這是講到心態的問題
[00:12:11.800 --> 00:12:12.920]  服侍多於地步
[00:12:12.920 --> 00:12:15.160]  甚至要為人犧牲
[00:12:15.160 --> 00:12:19.120]  因為這是出於神的恩賜
[00:12:19.120 --> 00:12:20.320]  為什麼他這樣說呢
[00:12:20.320 --> 00:12:23.400]  我們看約翰福音13章
[00:12:23.400 --> 00:12:25.360]  約翰福音13章第3節說
[00:12:25.360 --> 00:12:28.600]  耶穌知道
[00:12:28.600 --> 00:12:34.240]  父已將萬有都交在他的手裡
[00:12:34.240 --> 00:12:37.440]  而且知道自己是從神那裡來的
[00:12:37.440 --> 00:12:40.120]  這個認知很重要
[00:12:40.120 --> 00:12:43.000]  但是又要歸到神那裡去
[00:12:43.000 --> 00:12:43.960]  第4節
[00:12:43.960 --> 00:12:47.080]  就離席站起來脫了衣服
[00:12:47.080 --> 00:12:49.360]  拿一條手巾束腰
[00:12:49.360 --> 00:12:51.480]  隨後把水倒在盆裡
[00:12:51.480 --> 00:12:53.000]  就洗門徒的腳
[00:12:53.000 --> 00:12:58.880]  並用自己所束的手巾去擦乾
[00:12:58.880 --> 00:13:01.640]  耶穌有沒有權柄
[00:13:01.640 --> 00:13:03.040]  有沒有
[00:13:03.040 --> 00:13:04.280]  絕對有
[00:13:04.280 --> 00:13:05.960]  他自己知不知道
[00:13:05.960 --> 00:13:07.560]  清楚知道
[00:13:07.560 --> 00:13:10.280]  因為他也說天父已將萬有
[00:13:10.280 --> 00:13:13.680]  所有的東西都交在他的手裡
[00:13:13.680 --> 00:13:17.960]  所有的東西都在耶穌的掌握當中
[00:13:17.960 --> 00:13:23.360]  所以耶穌知道自己是一個有權勢的人
[00:13:23.360 --> 00:13:24.360]  正如上個星期
[00:13:24.360 --> 00:13:25.840]  如果記得我上個星期的目撕講道
[00:13:25.840 --> 00:13:28.280]  我講了兩點
[00:13:28.280 --> 00:13:29.920]  第一點是講什麼
[00:13:29.920 --> 00:13:31.040]  一個基督徒
[00:13:31.040 --> 00:13:33.320]  或者我從耶穌的身上學習的時候
[00:13:33.320 --> 00:13:38.400]  凡事以天父的事為念
[00:13:38.400 --> 00:13:40.240]  凡事以父親的事為念
[00:13:40.240 --> 00:13:41.040]  還有
[00:13:41.040 --> 00:13:43.440]  耶穌在這個世界做什麼
[00:13:43.440 --> 00:13:45.920]  是為神而活
[00:13:45.920 --> 00:13:48.480]  所以雖然他有權柄能力
[00:13:48.480 --> 00:13:52.000]  可以用他的力量
[00:13:52.000 --> 00:13:53.640]  去改變他做很多事情
[00:13:53.640 --> 00:13:56.280]  但是天父怎麼想的
[00:13:56.280 --> 00:13:57.960]  以天父的事為念
[00:13:57.960 --> 00:13:59.480]  如果我要為神而活
[00:13:59.480 --> 00:14:02.520]  我應該怎麼做呢
[00:14:02.520 --> 00:14:03.560]  釋經說
[00:14:03.560 --> 00:14:05.960]  當他知道所有的東西都在他手中
[00:14:05.960 --> 00:14:07.680]  但是他又知道
[00:14:07.680 --> 00:14:10.480]  上帝差遣他來世界
[00:14:10.480 --> 00:14:11.880]  要做那件事
[00:14:11.880 --> 00:14:15.240]  要完成任務的時間
[00:14:15.240 --> 00:14:16.480]  就快到了
[00:14:16.480 --> 00:14:18.920]  那我就快要到了
[00:14:18.920 --> 00:14:21.440]  要完成任務的時間就快到了
[00:14:21.440 --> 00:14:23.520]  那我應該做些什麼呢
[00:14:23.520 --> 00:14:26.000]  天父要我做些什麼呢
[00:14:26.000 --> 00:14:28.280]  做一件很特別的事
[00:14:28.280 --> 00:14:34.400]  耶穌就用替門徒洗腳的行動
[00:14:34.400 --> 00:14:36.600]  向門徒示範
[00:14:36.600 --> 00:14:38.080]  示範什麼呢
[00:14:38.080 --> 00:14:42.280]  要謙卑地互相服侍
[00:14:42.280 --> 00:14:44.080]  並且用自己的生命
[00:14:44.080 --> 00:14:47.080]  和我們生命中的影響力
[00:14:47.080 --> 00:14:48.960]  去引領其他人
[00:14:48.960 --> 00:14:50.760]  跟隨耶穌
[00:14:50.760 --> 00:14:56.040]  做耶穌基督的門徒
[00:14:56.040 --> 00:15:00.320]  所以不知道我們看不看到
[00:15:00.320 --> 00:15:01.880]  耶穌帶領的門徒
[00:15:01.880 --> 00:15:03.560]  耶穌是領導者
[00:15:03.560 --> 00:15:06.520]  耶穌帶領的門徒的方法
[00:15:06.520 --> 00:15:08.960]  是不是很反傳統
[00:15:08.960 --> 00:15:11.480]  反潮流反傳統
[00:15:11.480 --> 00:15:14.480]  他沒有用天父賜給他的權柄
[00:15:14.480 --> 00:15:18.560]  能力去操控去管治他的跟隨者
[00:15:18.560 --> 00:15:19.440]  有沒有
[00:15:19.440 --> 00:15:21.000]  沒有
[00:15:21.000 --> 00:15:22.520]  他沒有用老師的身份
[00:15:22.520 --> 00:15:23.360]  他是老師
[00:15:23.360 --> 00:15:26.440]  當時的老師是很被尊敬的
[00:15:26.440 --> 00:15:28.040]  很有權威的
[00:15:28.040 --> 00:15:29.400]  特別是那些經學老師
[00:15:29.400 --> 00:15:31.440]  多厲害
[00:15:31.440 --> 00:15:32.880]  耶穌沒有用他的身份
[00:15:32.880 --> 00:15:34.120]  沒有用他的權威
[00:15:34.120 --> 00:15:35.280]  去指許學生
[00:15:35.280 --> 00:15:36.840]  做這樣做那樣
[00:15:36.840 --> 00:15:37.880]  有沒有
[00:15:37.880 --> 00:15:40.560]  沒有
[00:15:40.560 --> 00:15:43.720]  相反他竟然和學生洗腳
[00:15:43.720 --> 00:15:45.560]  這也是不可思議
[00:15:45.560 --> 00:15:49.480]  因為這只是那些下等的工人
[00:15:49.480 --> 00:15:52.600]  才會做的事
[00:15:52.600 --> 00:15:55.120]  但是弟兄姊妹你們有沒有看到
[00:15:55.120 --> 00:15:59.600]  耶穌這個謙卑服侍的行動
[00:15:59.600 --> 00:16:03.040]  是影響了門徒的一生
[00:16:03.040 --> 00:16:08.520]  讓他的門徒都成為一個僕人領袖
[00:16:08.520 --> 00:16:10.120]  是賺取
[00:16:10.120 --> 00:16:11.560]  是earn回來的
[00:16:11.560 --> 00:16:13.520]  賺取了那些跟隨者
[00:16:13.520 --> 00:16:19.760]  對他們的尊敬信服和跟從
[00:16:19.760 --> 00:16:22.000]  早安弟兄姊妹
[00:16:22.000 --> 00:16:23.720]  我真的有很多感恩的事
[00:16:23.720 --> 00:16:26.600]  所以我鼓勵大家要寫一些感恩的事
[00:16:26.600 --> 00:16:28.320]  我很感謝神
[00:16:28.320 --> 00:16:29.640]  感謝神的甚麼呢
[00:16:29.640 --> 00:16:30.880]  我很感謝主
[00:16:30.880 --> 00:16:32.280]  我回來做ISB之後
[00:16:32.280 --> 00:16:34.160]  我發覺很多弟兄姊妹
[00:16:34.160 --> 00:16:36.320]  我們當中
[00:16:36.320 --> 00:16:39.800]  是願意起來服侍教會
[00:16:39.800 --> 00:16:42.120]  這是我很感恩的事情
[00:16:42.120 --> 00:16:43.160]  我們有多少牧師
[00:16:43.160 --> 00:16:44.880]  能夠做多少事
[00:16:44.880 --> 00:16:45.840]  弟兄姊妹不幫忙
[00:16:45.840 --> 00:16:47.680]  不參與不服侍
[00:16:47.680 --> 00:16:49.440]  我們做不到任何的事
[00:16:49.440 --> 00:16:50.800]  但我們感謝上帝
[00:16:50.800 --> 00:16:51.960]  有很多弟兄姊妹
[00:16:51.960 --> 00:16:55.440]  願意起來服侍教會
[00:16:55.440 --> 00:16:57.480]  問題是甚麼呢
[00:16:57.480 --> 00:16:58.640]  很多時候有人服侍教會
[00:16:58.640 --> 00:17:01.360]  因為教會有需要
[00:17:01.360 --> 00:17:02.320]  教會有需要
[00:17:02.320 --> 00:17:03.520]  我有時間
[00:17:03.520 --> 00:17:06.560]  或者我又願意幫忙
[00:17:06.560 --> 00:17:09.680]  那我們就去做
[00:17:09.680 --> 00:17:11.800]  牧師今天說領袖
[00:17:11.800 --> 00:17:14.440]  我沒想過做領袖的
[00:17:14.440 --> 00:17:15.480]  我沒想過做領袖的
[00:17:15.480 --> 00:17:17.120]  不過有需要
[00:17:17.120 --> 00:17:17.920]  能夠用我
[00:17:17.920 --> 00:17:18.680]  我又願意
[00:17:18.680 --> 00:17:19.360]  我有時間
[00:17:19.360 --> 00:17:20.680]  或者我有甚麼能力
[00:17:20.680 --> 00:17:22.400]  我就幫忙
[00:17:22.400 --> 00:17:24.160]  不過不要叫我做領袖
[00:17:24.160 --> 00:17:26.760]  我發覺在教會裏面
[00:17:26.760 --> 00:17:28.680]  原來很多人怕做領袖
[00:17:28.680 --> 00:17:31.320]  我不知道你怕不怕
[00:17:31.320 --> 00:17:33.040]  怕不怕在教會裏面做領袖
[00:17:33.040 --> 00:17:34.200]  我寧可做僕人
[00:17:34.200 --> 00:17:36.360]  去服侍別人容易些
[00:17:36.360 --> 00:17:39.120]  因為做領袖要負責任
[00:17:39.120 --> 00:17:40.320]  因為你不是在外面打工
[00:17:40.320 --> 00:17:40.800]  那麼簡單
[00:17:40.800 --> 00:17:42.280]  打工是賺錢
[00:17:42.280 --> 00:17:45.600]  是去服侍上帝
[00:17:45.600 --> 00:17:47.200]  所以很多時候我們怕負責任
[00:17:47.200 --> 00:17:49.720]  因為要向上帝負責
[00:17:49.720 --> 00:17:51.200]  我們又怕自己做得不好
[00:17:51.200 --> 00:17:53.320]  那就無謂了
[00:17:53.320 --> 00:17:56.240]  有沒有這樣的想法
[00:17:56.240 --> 00:17:57.240]  我鼓勵大家
[00:17:57.240 --> 00:17:59.120]  頂尖我鼓勵大家
[00:17:59.120 --> 00:18:02.880]  無論你有沒有想過自己做領袖也好
[00:18:02.880 --> 00:18:08.760]  當你有機會參與服侍的時候
[00:18:08.760 --> 00:18:10.200]  要學耶穌一樣
[00:18:10.200 --> 00:18:15.800]  用一個僕人的心態去服侍
[00:18:15.800 --> 00:18:19.840]  我剛才說過Robert Greenleaf
[00:18:19.840 --> 00:18:22.520]  他這個僕人領袖的觀念
[00:18:22.520 --> 00:18:23.720]  跟耶穌好像不謀而合
[00:18:23.720 --> 00:18:25.680]  但不是完全一樣
[00:18:25.680 --> 00:18:29.840]  因為他的觀念是來自人本主義
[00:18:29.840 --> 00:18:30.840]  Humanism
[00:18:30.840 --> 00:18:33.640]  和靈性的哲學
[00:18:33.640 --> 00:18:35.640]  Spiritual Theology
[00:18:35.640 --> 00:18:38.480]  即是Philosophy
[00:18:38.480 --> 00:18:41.880]  這是建基於人的尊嚴
[00:18:41.880 --> 00:18:44.560]  和群體的福祉
[00:18:44.560 --> 00:18:47.160]  如何令整個群體蒙福
[00:18:47.160 --> 00:18:49.480]  這是基礎上的
[00:18:49.480 --> 00:18:52.160]  他會否受基督教的影響呢
[00:18:52.160 --> 00:18:53.800]  很多東西都很接近
