
[00:00:00.000 --> 00:00:03.000]  各位喜樂團隊的大英姐妹,大家好!
[00:01:57.840 --> 00:02:00.840]  或者做人的品格,
[00:02:00.840 --> 00:02:04.840]  事實上生活的智慧或者做人的品格,
[00:02:04.840 --> 00:02:10.340]  這與屬靈的生命或者屬靈的生活
[00:02:10.340 --> 00:02:13.340]  是同一件事,不是兩件事,
[00:02:13.340 --> 00:02:16.340]  即是一個人如果要屬靈的話,
[00:02:16.340 --> 00:02:19.840]  他要有生活的智慧,
[00:02:19.840 --> 00:02:21.840]  也要有做人的品格。
[00:02:21.840 --> 00:02:26.340]  耶穌說:從果子就可以知道樹,
[00:02:26.340 --> 00:02:28.840]  人從我們的行爲
[00:02:28.840 --> 00:02:32.340]  就會歸名要給我們在天上的符,
[00:02:32.340 --> 00:02:33.840]  也是這個原因。
[00:02:33.840 --> 00:02:37.340]  關於我們的生活或者我們的品格,
[00:02:37.340 --> 00:02:41.840]  其中一個很重要的元素就是我們的講話,
[00:02:41.840 --> 00:02:46.840]  人最多機會表現自己的就是說話,
[00:02:47.340 --> 00:02:50.340]  這是最重要的,照比例也是最重的。
[00:02:50.340 --> 00:02:52.340]  所以雅各書說:
[00:02:52.340 --> 00:02:55.340]  人如果在話語上沒有過失,
[00:02:55.340 --> 00:02:57.340]  他就是完全人了。
[00:02:57.340 --> 00:03:00.340]  所以說話是相當重要的,
[00:03:00.340 --> 00:03:05.340]  這一段經文主要是講跟說話有關係的。
[00:03:05.340 --> 00:03:10.340]  第25節說:所以你們要棄絕謊言,
[00:03:10.340 --> 00:03:13.340]  每個人要與論社說誠實話,
[00:03:13.340 --> 00:03:15.340]  因爲我們是互爲肢體。
[00:03:16.340 --> 00:03:19.840]  謊言真的是一個大問題,
[00:03:19.840 --> 00:03:21.340]  是一個大難題,
[00:03:21.340 --> 00:03:27.340]  可不可以不講謊言呢?
[00:03:27.340 --> 00:03:31.340]  我們廣東話叫謊言就是講大話,
[00:03:31.340 --> 00:03:33.340]  或者你騙人,
[00:03:33.340 --> 00:03:36.840]  講大話,你騙人,
[00:03:36.840 --> 00:03:38.840]  即是你講的話不是真的,
[00:03:38.840 --> 00:03:41.340]  不老實的,這叫謊言。
[00:03:41.340 --> 00:03:44.840]  我們又說耶穌曾經這樣講過,
[00:03:45.340 --> 00:03:47.340]  馬太福音5:37,
[00:03:47.340 --> 00:03:49.340]  是就要說是,
[00:03:49.340 --> 00:03:50.840]  不是就說不是,
[00:03:50.840 --> 00:03:53.340]  言多說就是出於冷惡者。
[00:03:53.340 --> 00:03:55.840]  有些人就這樣解釋,
[00:03:55.840 --> 00:03:57.340]  是就是,不是就不是,
[00:03:57.340 --> 00:03:58.840]  什麼都不要多講,
[00:03:58.840 --> 00:04:00.840]  我們的說話很簡單,
[00:04:00.840 --> 00:04:02.840]  別人問你什麼你就說是或不是,
[00:04:02.840 --> 00:04:04.340]  什麼都不要講,
[00:04:04.340 --> 00:04:06.340]  因爲一多講就是出於冷惡者,
[00:04:06.340 --> 00:04:09.340]  不要解釋,不要辯白,不要澄清,
[00:04:09.340 --> 00:04:11.340]  其實這樣是不行的。
[00:04:11.340 --> 00:04:14.340]  其實耶穌這句話應該怎樣去解釋呢?
[00:04:14.840 --> 00:04:16.340]  是就說不是,
[00:04:16.340 --> 00:04:18.340]  即是說是那樣東西,
[00:04:18.340 --> 00:04:20.340]  你就要講那樣東西,
[00:04:20.340 --> 00:04:23.840]  不是那樣東西,你要講不是那樣東西,
[00:04:23.840 --> 00:04:27.340]  你要將那個事實說明出來,
[00:04:27.340 --> 00:04:30.840]  不要將那個事實講到變成不是事實,
[00:04:30.840 --> 00:04:33.840]  如果你在添加一些東西下去,
[00:04:33.840 --> 00:04:35.340]  即是作大,
[00:04:35.340 --> 00:04:37.840]  這就是不對的,是這意思,
[00:04:37.840 --> 00:04:39.340]  不是你只要多答一個字,
[00:04:39.340 --> 00:04:40.840]  是,不是,
[00:04:40.840 --> 00:04:42.840]  我們的語言就很頻繁,
[00:04:42.840 --> 00:04:44.840]  我們不用講話,
[00:04:44.840 --> 00:04:47.840]  謊言是甚麼呢?
[00:04:47.840 --> 00:04:50.840]  這個其實是一個很大的問題,
[00:04:50.840 --> 00:04:54.340]  人可不可能不講大話呢?
[00:04:54.340 --> 00:04:57.340]  如果謊言是說騙人,
[00:04:57.340 --> 00:04:58.840]  是不真實的,
[00:04:58.840 --> 00:05:01.340]  是這樣去界定的話,
[00:05:01.340 --> 00:05:05.340]  有沒有人說你自己一世人沒有講過大話,
[00:05:05.340 --> 00:05:08.340]  或者你認爲自己從今日開始,
[00:05:08.340 --> 00:05:10.840]  你都不會講任何一句大話呢?
[00:05:10.840 --> 00:05:12.840]  行不行呢?
[00:05:12.840 --> 00:05:15.340]  其實是不行的,
[00:05:15.340 --> 00:05:17.340]  你有沒有想過?
[00:05:17.340 --> 00:05:18.840]  是不行的,
[00:05:18.840 --> 00:05:21.840]  我們生活日常有人講,
[00:05:21.840 --> 00:05:22.840]  我都統計過,
[00:05:22.840 --> 00:05:27.340]  我們其實每一日都會講若干不是真實的,
[00:05:27.340 --> 00:05:31.340]  譬如你其實真的不開心,
[00:05:31.340 --> 00:05:33.840]  有人問你你是不是不開心,
[00:05:33.840 --> 00:05:34.840]  你說不是,
[00:05:34.840 --> 00:05:37.840]  你是沒有講真相給人聽,
[00:05:37.840 --> 00:05:39.340]  你真的不開心,
[00:05:39.340 --> 00:05:42.340]  這種大話我們其實都什麼,
[00:05:42.340 --> 00:05:44.840]  或者你已經做到很累了,
[00:05:44.840 --> 00:05:46.340]  很想休息了,
[00:05:46.340 --> 00:05:53.840]  突然你的朋友或合作伙伴問你累不累,
[00:05:53.840 --> 00:05:55.340]  工作未做完,
[00:05:55.340 --> 00:05:57.340]  行行行,不累不累,
[00:05:57.340 --> 00:05:58.840]  我幫你做完,
[00:05:58.840 --> 00:06:02.340]  我們都會發生這種情況,
[00:06:02.340 --> 00:06:06.340]  經常我們都會有這種交流,
[00:06:06.840 --> 00:06:10.340]  這種交流我們不是用一種
[00:06:10.340 --> 00:06:14.340]  反映真實的語態來講,
[00:06:14.340 --> 00:06:17.840]  我還問過一些人,
[00:06:17.840 --> 00:06:19.340]  我叫他思考一個問題,
[00:06:19.340 --> 00:06:25.340]  有沒有一個媽咪或父母
[00:06:25.340 --> 00:06:29.340]  是不講大話而可以照顧大一個嬰兒,
[00:06:29.340 --> 00:06:32.840]  我做了阿公我知道,
[00:06:32.840 --> 00:06:34.340]  我現在照顧嬰兒,
[00:06:34.340 --> 00:06:36.340]  其實是不行的,
[00:06:36.340 --> 00:06:39.340]  你爹地媽咪公公婆婆爺爺媽媽
[00:06:39.340 --> 00:06:42.340]  每日講多少個大話哄孫子,
[00:06:42.340 --> 00:06:44.340]  這不行那不行,
[00:06:44.340 --> 00:06:48.340]  然後我們會用很多說話
[00:06:48.340 --> 00:06:53.340]  來安定這個小朋友或引導這個小朋友,
[00:06:53.340 --> 00:06:55.840]  很多是我們叫不真實的東西,
[00:06:55.840 --> 00:06:59.840]  當然它都是出於一種良善,
[00:06:59.840 --> 00:07:02.340]  對小朋友有無害呢?
[00:07:03.340 --> 00:07:06.340]  如果是那句就講那句,
[00:07:06.340 --> 00:07:07.840]  對小朋友有無益呢?
[00:07:07.840 --> 00:07:11.840]  從這點我們就會思考一個問題,
[00:07:11.840 --> 00:07:16.840]  第一,沒有一個小朋友
[00:07:16.840 --> 00:07:21.840]  是不在方言的環境中成長,
[00:07:21.840 --> 00:07:24.340]  他都是被大人騙大的,
[00:07:26.840 --> 00:07:33.340]  第二,沒有一個人可以完全不講大話,
[00:07:33.340 --> 00:07:35.840]  問題就來了,
[00:07:35.840 --> 00:07:41.340]  原來這句聖經是實踐不了,
[00:07:41.340 --> 00:07:45.840]  我實踐了之後是否會好些呢?
[00:07:45.840 --> 00:07:50.340]  如果有個人問你覺得我靚不靚,
[00:07:50.340 --> 00:07:52.340]  你說當然不靚,
[00:07:52.340 --> 00:07:56.840]  你會傷害他,你又說多好,
[00:07:56.840 --> 00:07:59.840]  你要講一些,
[00:07:59.840 --> 00:08:02.340]  人家說你是不是很不開心,
[00:08:02.340 --> 00:08:06.340]  你不想令對方擔憂或其他事,
[00:08:06.340 --> 00:08:07.840]  我們都會這樣做,
[00:08:07.840 --> 00:08:12.340]  所以如果我們將方言定義爲一個
[00:08:12.340 --> 00:08:14.840]  講大話騙人,
[00:08:15.340 --> 00:08:23.840]  其實是一個有問題的設定義,
[00:08:23.840 --> 00:08:30.340]  跟住你又說要跟人說誠實話,
[00:08:30.340 --> 00:08:32.840]  甚麼是誠實話呢?
[00:08:32.840 --> 00:08:35.840]  誠實話跟方言對比而言,
[00:08:35.840 --> 00:08:41.340]  其實凡是講誠實話都是一個大問題,
[00:08:41.840 --> 00:08:45.340]  一個很大很大的問題,
[00:08:45.340 --> 00:08:49.340]  如果你見到一個人你不要跟他講,
[00:08:49.340 --> 00:08:52.340]  這個人他甚麼都講給人聽,
[00:08:52.340 --> 00:08:54.840]  他不會懂得幫你保守祕密,
[00:08:54.840 --> 00:08:59.340]  人家問昨日誰有跟你說過甚麼?
[00:08:59.340 --> 00:09:01.340]  有啊,他講甚麼?
[00:09:01.340 --> 00:09:03.340]  你講給我聽,這是原案,
[00:09:03.340 --> 00:09:06.340]  人家昨日跟你講時已跟你講了,
[00:09:06.340 --> 00:09:09.840]  你不要告訴人家我跟你講過這事,
[00:09:09.840 --> 00:09:11.840]  你不要跟人家講這事出來,
[00:09:11.840 --> 00:09:14.340]  因爲如果講出來就很大件事,
[00:09:14.340 --> 00:09:19.340]  我要誠實,我有甚麼就講甚麼,
[00:09:19.340 --> 00:09:23.840]  你估這個人可否得到人信任,
[00:09:23.840 --> 00:09:26.840]  可否對人家有幫助,
[00:09:26.840 --> 00:09:29.840]  你打算我講事實,
[00:09:29.840 --> 00:09:31.340]  有些人說我講的是事實,
[00:09:31.340 --> 00:09:35.340]  你以爲他講的事實就是誠實,
[00:09:35.340 --> 00:09:37.340]  其實不是,
[00:09:37.340 --> 00:09:42.840]  所以其實誠實話即是說
[00:09:42.840 --> 00:09:47.840]  這個人講的話是可信可靠,
[00:09:47.840 --> 00:09:53.840]  而且這件事能夠令人因他的說話
[00:09:53.840 --> 00:09:58.840]  而得到一種保護或幫助或建立,
[00:09:58.840 --> 00:10:02.840]  不是你有碗話碟有碟話碟,
[00:10:02.840 --> 00:10:04.840]  你就是講誠實話,
[00:10:04.840 --> 00:10:06.840]  大條道理我無做錯,
[00:10:08.340 --> 00:10:09.840]  這是一個好事,
[00:10:09.840 --> 00:10:13.840]  所以這段聖經看來很簡單一句,
[00:10:13.840 --> 00:10:15.840]  你們不要講大話,要講誠實話,
[00:10:15.840 --> 00:10:19.340]  其實是牽涉到我們生活中一個
[00:10:19.340 --> 00:10:24.840]  非常非常重要的一個生活上的智慧或粗略,
[00:10:24.840 --> 00:10:28.840]  你說牧師你叫我們講大話,
[00:10:28.840 --> 00:10:29.840]  我無叫你講大話,
[00:10:29.840 --> 00:10:31.840]  你叫我們不要講誠實話,
[00:10:31.840 --> 00:10:33.840]  我當然不是叫你不要講誠實話,
[00:10:33.840 --> 00:10:37.340]  但你說話要有種說話的智慧,
[00:10:37.340 --> 00:10:40.840]  說話的機智和說話的可信性,
[00:10:40.840 --> 00:10:42.840]  這很重要,
[00:10:42.840 --> 00:10:45.840]  簡單來講甚麼是方言呢?
[00:10:45.840 --> 00:10:52.340]  方言就是它不可以被揭穿,
[00:10:52.340 --> 00:10:55.340]  一揭穿之後,
[00:10:55.340 --> 00:11:00.340]  講這番說話的人的誠信會受到質疑,
[00:11:00.340 --> 00:11:03.340]  品格會受到質疑,
[00:11:03.840 --> 00:11:07.840]  而且這個人講這些不真實的說話,
[00:11:07.840 --> 00:11:13.340]  出發點是無良善和誠信做基礎,
[00:11:13.340 --> 00:11:15.840]  如果有一個人問你,
[00:11:15.840 --> 00:11:18.340]  你去人家家食飯,
[00:11:18.340 --> 00:11:19.840]  我舉個例你去人家家食飯,
[00:11:19.840 --> 00:11:22.340]  你發覺那些食物很不合你食,
[00:11:22.340 --> 00:11:24.340]  非常不合你食,
[00:11:24.340 --> 00:11:27.340]  然後主人就問你,
[00:11:27.340 --> 00:11:28.340]  食物好喫嗎?
[00:11:28.340 --> 00:11:30.840]  你會很禮貌地說,
[00:11:30.840 --> 00:11:33.840]  多謝你招呼,
[00:11:33.840 --> 00:11:35.840]  雖然你食是很不合你食,
[00:11:35.840 --> 00:11:37.840]  但人家已用心機,
[00:11:37.840 --> 00:11:41.340]  你會告訴他這是禮貌,
[00:11:41.340 --> 00:11:43.340]  你會說很難食,
[00:11:43.340 --> 00:11:44.340]  我根本食不下,
[00:11:44.340 --> 00:11:46.840]  我真的忍住不想食,
[00:11:46.840 --> 00:11:48.840]  令主人家多難堪,
[00:11:48.840 --> 00:11:50.840]  這是很不成熟,
[00:11:50.840 --> 00:11:54.340]  後來被人揭穿了,
[00:11:54.340 --> 00:11:57.340]  其實誰敢去你家食飯,
[00:11:57.340 --> 00:11:59.840]  他覺得食物很不合他食,
[00:11:59.840 --> 00:12:01.340]  不過你這樣問他,
[00:12:01.340 --> 00:12:02.840]  他都禮貌地回答你,
[00:12:02.840 --> 00:12:04.840]  會否影響了那個人,
[00:12:04.840 --> 00:12:06.340]  這個人真衰,
[00:12:06.340 --> 00:12:08.340]  跟我講大話,
[00:12:08.340 --> 00:12:09.840]  不會的,
[00:12:09.840 --> 00:12:12.340]  這是可以經得起揭穿,
[00:12:12.340 --> 00:12:13.840]  揭穿之後,
[00:12:13.840 --> 00:12:15.840]  好在他那天無這樣說,
[00:12:15.840 --> 00:12:18.340]  如果他那樣說我真的難堪死,
[00:12:18.340 --> 00:12:19.840]  他是經得起揭穿,
[00:12:19.840 --> 00:12:23.340]  一個謊言是不經得起揭穿,
[00:12:23.340 --> 00:12:24.840]  不是它真或假,
[00:12:24.840 --> 00:12:27.840]  爲何一個爹地媽咪哄個小孩,
[00:12:27.840 --> 00:12:30.340]  講了很多很多假的,
[00:12:30.340 --> 00:12:32.840]  經得起揭穿,
[00:12:32.840 --> 00:12:35.340]  旁邊看住的人不覺得這個人,
[00:12:35.340 --> 00:12:37.340]  這個媽咪那麼離譜,
[00:12:37.340 --> 00:12:39.840]  講那麼多大話哄個小朋友,
[00:12:39.840 --> 00:12:40.840]  他不會這樣,
[00:12:40.840 --> 00:12:45.340]  他不會因爲這樣去懷疑那個媽媽,
[00:12:45.340 --> 00:12:49.340]  所以謊言一個本質你如何界定它,
[00:12:49.340 --> 00:12:51.840]  它是不可以被揭穿,
[00:12:51.840 --> 00:12:53.340]  一揭穿之後,
[00:12:53.340 --> 00:12:58.840]  偽善暴露了它的邪惡,
[00:12:58.840 --> 00:13:00.840]  這是謊言的本質,
[00:13:00.840 --> 00:13:02.840]  什麼是誠實話呢?
[00:13:02.840 --> 00:13:07.340]  它經得起揭穿,你可以打它,
[00:13:07.340 --> 00:13:10.840]  我再舉一個例子,
[00:13:10.840 --> 00:13:17.840]  如果我偷偷幫一個人,
[00:13:17.840 --> 00:13:23.340]  或者我放了些錢在他的銀包上,
[00:13:23.340 --> 00:13:24.840]  或者我給了些東西他,
[00:13:24.840 --> 00:13:29.840]  跟住他不知爲何有人放了些東西在他身上,
[00:13:29.840 --> 00:13:32.340]  不知爲何他突然得到這些東西,
[00:13:32.340 --> 00:13:33.840]  跟住他就問人,
[00:13:33.840 --> 00:13:35.340]  誰放的?誰做的?
[00:13:35.340 --> 00:13:37.340]  無人放的,
[00:13:37.340 --> 00:13:39.840]  我都不知誰放的,其實是自己放的,
[00:13:39.840 --> 00:13:45.340]  是你自己的,這個是你的,
[00:13:45.340 --> 00:13:48.840]  這個人都不知是否自己的,
[00:13:48.840 --> 00:13:52.840]  好像自己拿了去用,得到幫助,
[00:13:52.840 --> 00:13:56.840]  後來就識穿了,原來不是的,
[00:13:56.840 --> 00:13:58.840]  是這個人做的,
[00:13:58.840 --> 00:14:01.840]  它是經得起揭穿的,
[00:14:01.840 --> 00:14:06.840]  經得起揭穿,因爲它有誠信和良善做基礎,
[00:14:06.840 --> 00:14:11.340]  用這個,我們不要用一個很狹窄的定義來定義,
[00:14:11.340 --> 00:14:13.840]  這個稍後有機會我們再講,
[00:14:14.340 --> 00:14:17.340]  所以保羅說你們不要講謊言,
[00:14:17.340 --> 00:14:19.340]  你們要講誠實話,
[00:14:19.340 --> 00:14:22.340]  即是你們講的話是經得起揭穿的,
[00:14:22.340 --> 00:14:25.840]  有誠信做基礎,有良善做基礎,
[00:14:25.840 --> 00:14:30.340]  這是第一個,因爲你們是互爲肢體,
[00:14:30.340 --> 00:14:33.340]  你跟淪舍要講這些東西,
[00:14:33.340 --> 00:14:35.340]  保羅用了一個很親密的關係,
[00:14:35.340 --> 00:14:38.340]  我們通常以爲肢體就是弟兄姊妹,
[00:14:38.340 --> 00:14:40.340]  他說你們對淪舍講誠實話,
[00:14:40.340 --> 00:14:42.340]  因爲你們互爲肢體,
[00:14:42.340 --> 00:14:44.340]  原來淪舍也是我們的肢體,
[00:14:44.340 --> 00:14:46.340]  我們要看得比較親密一些。
[00:14:46.340 --> 00:14:50.840]  第26節,即使生氣也不要犯罪,
[00:14:50.840 --> 00:14:54.840]  不要含恨到日落不可及魔鬼留地步。
[00:14:54.840 --> 00:14:59.840]  我們經常說基督徒不要發脾氣,
[00:14:59.840 --> 00:15:03.340]  其實做不到的,有誰不憤怒?
[00:15:03.340 --> 00:15:06.340]  所以靈性也不否定人性,
[00:15:06.340 --> 00:15:08.840]  但是人性也要依從靈性,
[00:15:08.840 --> 00:15:11.840]  你可以生氣,即使生氣,
[00:15:12.840 --> 00:15:14.340]  你也不要犯罪。
[00:15:14.340 --> 00:15:18.340]  他沒有否定,我們真的激你生氣,
[00:15:18.340 --> 00:15:20.840]  當然有些人很容易生氣,
[00:15:20.840 --> 00:15:22.340]  這也是不好的,
[00:15:22.340 --> 00:15:26.340]  但是很少人完全不生氣,
[00:15:26.340 --> 00:15:29.340]  問題是一個人生氣的表現有不同,
[00:15:29.340 --> 00:15:35.340]  有些人生氣是心中表露也不表露出來,
[00:15:35.340 --> 00:15:38.340]  但你自己也會知道自己其實是生氣,
[00:15:38.340 --> 00:15:45.340]  所以生氣是一種我們可以接受的情緒上的反應,
[00:15:45.340 --> 00:15:49.840]  但表現需要有適當的表現,
[00:15:49.840 --> 00:15:52.840]  但無論如何生氣也不要犯罪,
[00:15:52.840 --> 00:15:56.340]  也不要含恨到日落,
[00:15:56.340 --> 00:16:02.340]  即是說你黃昏時生氣不可及,
[00:16:02.340 --> 00:16:04.340]  生氣到日落,
[00:16:04.340 --> 00:16:09.340]  即是說你要在當日很短的時間內
[00:16:09.340 --> 00:16:13.340]  將你的怒氣去處理,
[00:16:13.340 --> 00:16:21.340]  我們在這個地域生活一定有很多刺激,
[00:16:21.340 --> 00:16:24.340]  有很多隱憂,
[00:16:24.340 --> 00:16:30.840]  保羅說你生氣你想報仇,
[00:16:30.840 --> 00:16:33.840]  或者你有很多隱憂等等也好,
[00:16:33.840 --> 00:16:37.840]  你不要被魔鬼留地,
[00:16:37.840 --> 00:16:42.340]  新冠肺炎教識我們一件事,
[00:16:42.340 --> 00:16:45.340]  你要保持社交距離,
[00:16:45.340 --> 00:16:50.340]  如果你不想感染到你要保持社交距離,
[00:16:50.340 --> 00:16:53.340]  第二你要有些保護裝置,
[00:16:53.340 --> 00:16:58.340]  譬如醫療人員在各方面接觸受感染的人,
[00:16:58.340 --> 00:17:01.340]  你就要有裝備,有個隔離裝備,
[00:17:02.340 --> 00:17:05.340]  如果你再有進一步真的受感染,
[00:17:05.340 --> 00:17:09.340]  你就要有藥物治療去剋制那些病毒,
[00:17:09.340 --> 00:17:12.340]  所以不要被魔鬼留地,
[00:17:12.340 --> 00:17:14.340]  你不要給他機會,
[00:17:14.340 --> 00:17:18.340]  就算他入了你的身體你就要控制他,
[00:17:18.340 --> 00:17:19.840]  你就要排斥他,
[00:17:19.840 --> 00:17:22.840]  如果你跟一些人有高密度接觸,
[00:17:22.840 --> 00:17:24.840]  你就要保護你自己,
[00:17:24.840 --> 00:17:27.840]  你儘可能保持一個適當距離,
[00:17:27.840 --> 00:17:35.340]  所以我們接觸一些事物人物甚至一些資訊,
[00:17:35.340 --> 00:17:36.840]  特別現在互聯網時代,
[00:17:36.840 --> 00:17:38.840]  我們不要被魔鬼留地,
[00:17:38.840 --> 00:17:40.840]  不要被他拉到我們很近,
[00:17:40.840 --> 00:17:42.840]  已經來到我們這兒,
[00:17:42.840 --> 00:17:46.840]  看到聽到你怎會不受感染,
[00:17:46.840 --> 00:17:49.340]  所以你要避開他,
[00:17:49.340 --> 00:17:54.340]  第28節說偷竊的不要再偷,
[00:17:54.840 --> 00:17:57.840]  總要勤勞,親手做正當事,
[00:17:57.840 --> 00:18:02.340]  纔可以把自己有的分給有缺乏的人,
[00:18:02.340 --> 00:18:07.840]  這句話不是對那些做賊說,
[00:18:07.840 --> 00:18:13.340]  實際上做賊的人很少,
[00:18:13.340 --> 00:18:16.340]  一百個都無一個,
[00:18:16.340 --> 00:18:21.840]  保羅不會對弟兄姊妹那些普通人說,
[00:18:21.840 --> 00:18:23.840]  你偷東西不要再偷,
[00:18:23.840 --> 00:18:25.840]  做賊的不要再偷,
[00:18:25.840 --> 00:18:28.840]  不是對監獄那些普通人說,
[00:18:28.840 --> 00:18:30.840]  普通人都會偷東西嗎?
[00:18:30.840 --> 00:18:37.340]  普通人的偷竊一定不是那些做賊的偷竊,
[00:18:37.340 --> 00:18:40.840]  賊的偷竊是去到人家的範圍,
[00:18:40.840 --> 00:18:43.340]  人家的家偷人家的東西,
[00:18:43.340 --> 00:18:44.840]  偷人家的財物,
[00:18:44.840 --> 00:18:47.840]  已經是犯法的情況,
[00:18:47.840 --> 00:18:51.840]  所以偷竊的你不要再偷,
[00:18:52.840 --> 00:18:53.840]  跟着那句話,
[00:18:53.840 --> 00:18:56.840]  總要勤勞親手做正當事,
[00:18:56.840 --> 00:19:00.840]  所以這不是針對那些做賊,
[00:19:00.840 --> 00:19:02.840]  是對一般人說,
[00:19:02.840 --> 00:19:06.840]  原來我們一般人都會偷竊,
[00:19:06.840 --> 00:19:10.840]  偷竊是什麼呢?
[00:19:10.840 --> 00:19:15.840]  貪婪,偷渡,
[00:19:16.840 --> 00:19:23.840]  拿着數,騙人,騙人是爲了利益,
[00:19:23.840 --> 00:19:25.840]  不是爲了人家的好處,
[00:19:25.840 --> 00:19:27.840]  是爲了自己的好處,
[00:19:27.840 --> 00:19:33.840]  這就是騙飯喫,
[00:19:33.840 --> 00:19:35.840]  他做事其實是騙飯喫,
[00:19:35.840 --> 00:19:37.840]  即是他無貢獻,
[00:19:37.840 --> 00:19:40.840]  他是偷懶,人家做了他那份,
[00:19:40.840 --> 00:19:43.840]  他偷取人家的權益,
[00:19:45.840 --> 00:19:49.840]  現在還有些網上叫呃Like,
[00:19:49.840 --> 00:19:51.840]  這是新潮些的,
[00:19:51.840 --> 00:19:53.840]  偷懶,
[00:19:53.840 --> 00:19:59.840]  偷竊即是拿一些那些不是屬於你的東西,
[00:19:59.840 --> 00:20:02.840]  你佔有一些不屬於你的東西,
[00:20:02.840 --> 00:20:04.840]  其實很容易犯的,
[00:20:04.840 --> 00:20:07.840]  不要了,因爲這樣會什麼呢?
[00:20:07.840 --> 00:20:13.840]  這樣會令我們有一種懶惰的心態,
[00:20:14.840 --> 00:20:15.840]  有精明的心態,
[00:20:15.840 --> 00:20:19.840]  所以我們不要了,
[00:20:19.840 --> 00:20:21.840]  上一句是消極的,
[00:20:21.840 --> 00:20:22.840]  偷竊的你不要再偷了,
[00:20:22.840 --> 00:20:29.840]  無論是偷懶也好,貪便宜也好,
[00:20:29.840 --> 00:20:33.840]  總要勤勞,親手做正當的事,
[00:20:33.840 --> 00:20:35.840]  積極的,
[00:20:35.840 --> 00:20:40.840]  這樣你纔可以把自己有的分給有缺乏的人,
[00:20:40.840 --> 00:20:45.840]  你才能夠成爲一個可以做正當的事,
[00:20:45.840 --> 00:20:47.840]  正確的事。
[00:20:47.840 --> 00:20:51.840]  第29句也是跟言語有關,
[00:20:51.840 --> 00:20:55.840]  一句壞話都不要出口,
[00:20:55.840 --> 00:21:00.840]  只要隨着需要說造就人的好話,
[00:21:00.840 --> 00:21:03.840]  讓聽見的人得益處,
[00:21:03.840 --> 00:21:07.840]  一句壞話都不要出口。
[00:21:10.840 --> 00:21:12.840]  謊言也未必是壞話,
[00:21:12.840 --> 00:21:19.840]  你哄人開心那些未必是壞話,
[00:21:19.840 --> 00:21:21.840]  壞話是什麼呢?
[00:21:21.840 --> 00:21:25.840]  舊的日本語叫淫詞罔語,
[00:21:25.840 --> 00:21:33.840]  那些三級淫褻狂妄的說話,
[00:21:33.840 --> 00:21:36.840]  這就叫壞話,
[00:21:37.840 --> 00:21:41.840]  有一種污穢的言語,
[00:21:41.840 --> 00:21:49.840]  有翻譯叫腐爛的,
[00:21:49.840 --> 00:21:53.840]  腐爛的有些人說是口臭,
[00:21:53.840 --> 00:21:56.840]  腐爛的說出來是腐爛的,
[00:21:56.840 --> 00:22:01.840]  有些是邪惡的這類說話,
[00:22:01.840 --> 00:22:05.840]  它不只是說一些不真實,
